,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
51193,58,18.0,0.0,,,,53.0,1.2,29.9,25.1,,3.0,-40.0,-58.0,,,,-5.0,-56.8,-28.1,-32.9,,-55.0,False,,,,True,False,True,True,,False
51195,160,300.0,294.0,,,,211.0,58.3,51.2,819.0,,140.0,140.0,134.0,,,,51.0,-101.7,-108.8,659.0,,-20.0,True,,,,True,True,True,False,,True
51197,121,72.0,64.0,,,,106.0,21.4,80.1,75.0,,106.0,-49.0,-57.0,,,,-15.0,-99.6,-40.9,-46.0,,-15.0,False,,,,True,False,True,True,,True
51199,138,138.0,59.0,,,,173.0,21.9,75.8,106.7,,82.0,0.0,-79.0,,,,35.0,-116.1,-62.2,-31.3,,-56.0,False,,,,False,False,False,False,,False
51510,655,936.0,973.0,,,,694.0,260.1,890.2,1156.6,,939.0,281.0,318.0,,,,39.0,-394.9,235.2,501.6,,284.0,False,,,,True,False,True,False,,False
51520,90,78.0,160.0,,,,101.0,1.3,6.0,,,38.0,-12.0,70.0,,,,11.0,-88.7,-84.0,,,-52.0,False,,,,True,False,False,,,False
51530,19,36.0,82.0,,,,6.0,3.8,7.4,54.8,,7.0,17.0,63.0,,,,-13.0,-15.2,-11.6,35.8,,-12.0,False,,,,True,True,True,False,,True
51540,757,156.0,87.0,,,,111.0,102.8,149.4,127.2,,117.0,-601.0,-670.0,,,,-646.0,-654.2,-607.5,-629.8,,-640.0,False,,,,False,False,False,False,,False
51550,934,1590.0,1000.0,,,,816.0,1254.6,773.9,1338.3,,887.0,656.0,66.0,,,,-118.0,320.6,-160.1,404.3,,-47.0,True,,,,True,True,True,True,,True
51570,58,48.0,43.0,,,,43.0,9.3,47.3,55.6,,24.0,-10.0,-15.0,,,,-15.0,-48.7,-10.7,-2.4,,-34.0,False,,,,False,False,False,True,,False
51580,14,36.0,,,,,1.0,0.5,2.6,,,147.0,22.0,,,,,-13.0,-13.5,-11.4,,,133.0,,,,,True,True,True,,,False
51590,405,504.0,746.0,,,,286.0,214.8,344.0,455.3,,403.0,99.0,341.0,,,,-119.0,-190.2,-61.0,50.3,,-2.0,False,,,,False,False,True,True,,True
51595,53,114.0,131.0,,,,34.0,39.1,122.4,40.7,,33.0,61.0,78.0,,,,-19.0,-13.9,69.4,-12.3,,-20.0,False,,,,True,True,False,True,,True
51600,36,48.0,223.0,,,,55.0,1.2,11.5,109.8,,86.0,12.0,187.0,,,,19.0,-34.8,-24.5,73.8,,50.0,False,,,,False,False,False,False,,False
51610,10,12.0,0.0,,,,33.0,2.5,18.9,3.4,,1.0,2.0,-10.0,,,,23.0,-7.5,8.9,-6.6,,-9.0,False,,,,False,False,False,False,,False
51620,178,300.0,258.0,,,,46.0,63.2,341.4,250.7,,66.0,122.0,80.0,,,,-132.0,-114.8,163.4,72.7,,-112.0,True,,,,False,True,False,True,,True
51630,108,126.0,35.0,,,,99.0,28.2,105.2,48.8,,58.0,18.0,-73.0,,,,-9.0,-79.8,-2.8,-59.2,,-50.0,False,,,,True,False,True,False,,False
51640,31,222.0,42.0,,,,76.0,93.4,5.1,99.2,,0.0,191.0,11.0,,,,45.0,62.4,-25.9,68.2,,-31.0,True,,,,True,True,True,True,,True
51650,434,696.0,901.0,,,,522.0,618.5,257.0,402.6,,463.0,262.0,467.0,,,,88.0,184.5,-177.0,-31.4,,29.0,False,,,,True,True,True,True,,True
51660,1564,186.0,290.0,,,,219.0,53.1,129.1,154.7,,332.0,-1378.0,-1274.0,,,,-1345.0,-1510.9,-1434.9,-1409.3,,-1232.0,True,,,,True,False,False,False,,True
51670,104,168.0,439.0,,,,95.0,25.3,82.1,110.2,,203.0,64.0,335.0,,,,-9.0,-78.7,-21.9,6.2,,99.0,False,,,,True,False,True,True,,False
51678,79,36.0,,,,,7.0,2.9,6.5,32.2,,69.0,-43.0,,,,,-72.0,-76.1,-72.5,-46.8,,-10.0,,,,,False,False,False,False,,True
51680,684,630.0,494.0,,,,347.0,596.7,228.9,2635.4,,336.0,-54.0,-190.0,,,,-337.0,-87.3,-455.1,1951.4,,-348.0,False,,,,False,False,False,False,,False
51683,192,306.0,431.0,,,,231.0,43.6,244.3,256.0,,104.0,114.0,239.0,,,,39.0,-148.4,52.3,64.0,,-88.0,False,,,,True,False,True,True,,True
51685,67,126.0,167.0,,,,92.0,10.7,49.2,107.2,,62.0,59.0,100.0,,,,25.0,-56.3,-17.8,40.2,,-5.0,False,,,,True,True,True,True,,True
51690,121,216.0,199.0,,,,87.0,,115.8,361.1,,76.0,95.0,78.0,,,,-34.0,,-5.2,240.1,,-45.0,True,,,,True,,True,False,,True
51700,695,906.0,976.0,,,,789.0,791.1,383.2,551.4,,779.0,211.0,281.0,,,,94.0,96.1,-311.8,-143.6,,84.0,False,,,,True,True,False,True,,True
51710,770,1320.0,1550.0,,,,1244.0,661.4,46.0,1092.0,,836.0,550.0,780.0,,,,474.0,-108.6,-724.0,322.0,,66.0,False,,,,True,True,False,True,,True
51720,15,0.0,0.0,,,,30.0,1.6,1.5,,,0.0,-15.0,-15.0,,,,15.0,-13.4,-13.4,,,-15.0,False,,,,False,True,True,,,False
51730,188,234.0,123.0,,,,174.0,72.4,138.2,208.4,,225.0,46.0,-65.0,,,,-14.0,-115.6,-49.8,20.4,,37.0,False,,,,True,False,False,True,,True
51735,27,48.0,83.0,,,,20.0,10.3,10.7,60.1,,188.0,21.0,56.0,,,,-7.0,-16.7,-16.3,33.1,,161.0,False,,,,True,True,True,False,,False
51740,529,726.0,371.0,,,,474.0,184.7,100.5,857.9,,220.0,197.0,-158.0,,,,-55.0,-344.3,-428.5,328.9,,-309.0,True,,,,True,False,False,False,,False
51750,641,252.0,1092.0,,,,40.0,2008.3,0.0,151.0,,318.0,-389.0,451.0,,,,-601.0,1367.3,-641.0,-490.0,,-323.0,False,,,,False,False,False,False,,True
51760,1195,1254.0,1445.0,,,,1068.0,508.1,957.1,1136.4,,1004.0,59.0,250.0,,,,-127.0,-686.9,-237.9,-58.6,,-191.0,False,,,,False,False,False,True,,False
51770,768,390.0,149.0,,,,506.0,96.1,238.1,418.1,,329.0,-378.0,-619.0,,,,-262.0,-671.9,-529.9,-349.9,,-439.0,False,,,,True,False,False,True,,False
51775,103,126.0,164.0,,,,78.0,51.5,25.5,81.7,,254.0,23.0,61.0,,,,-25.0,-51.5,-77.5,-21.3,,151.0,False,,,,False,False,False,True,,False
51790,116,36.0,90.0,,,,35.0,6.7,14.7,13.3,,35.0,-80.0,-26.0,,,,-81.0,-109.3,-101.3,-102.7,,-81.0,True,,,,False,False,False,False,,False
51800,479,720.0,500.0,,,,351.0,480.7,544.5,812.6,,418.0,241.0,21.0,,,,-128.0,1.7,65.5,333.6,,-61.0,True,,,,True,True,True,False,,True
51810,1363,2076.0,2286.0,,,,1291.0,1592.9,845.0,1010.8,,1112.0,713.0,923.0,,,,-72.0,229.9,-518.0,-352.2,,-251.0,False,,,,True,True,True,True,,True
51820,81,114.0,499.0,,,,35.0,35.1,74.0,59.9,,122.0,33.0,418.0,,,,-46.0,-45.9,-7.0,-21.1,,41.0,False,,,,False,False,True,True,,False
51830,51,48.0,117.0,,,,33.0,9.2,32.1,46.8,,28.0,-3.0,66.0,,,,-18.0,-41.8,-18.9,-4.2,,-23.0,False,,,,False,False,False,False,,False
51840,96,72.0,159.0,,,,96.0,5.9,42.3,43.2,,58.0,-24.0,63.0,,,,0.0,-90.1,-53.7,-52.8,,-38.0,False,,,,True,False,False,False,,False
53001,325,252.0,336.0,,,,156.0,109.4,141.1,90.7,,137.0,-73.0,11.0,,,,-169.0,-215.6,-183.9,-234.3,,-188.0,True,,,,False,False,False,False,,False
53003,80,42.0,121.0,,,,254.0,1.4,16.0,86.3,,89.0,-38.0,41.0,,,,174.0,-78.6,-64.0,6.3,,9.0,False,,,,False,False,False,True,,True
53005,707,816.0,709.0,,,,964.0,312.2,395.4,824.1,,790.0,109.0,2.0,,,,257.0,-394.8,-311.6,117.1,,83.0,True,,,,False,False,False,False,,True
53007,443,816.0,488.0,,,,264.0,517.8,367.2,437.9,,319.0,373.0,45.0,,,,-179.0,74.8,-75.8,-5.1,,-124.0,True,,,,True,True,True,True,,True
53009,57,204.0,390.0,,,,75.0,44.9,25.3,317.4,,144.0,147.0,333.0,,,,18.0,-12.1,-31.7,260.4,,87.0,False,,,,True,True,True,False,,True
53011,1506,744.0,800.0,,,,604.0,364.4,467.8,411.6,,586.0,-762.0,-706.0,,,,-902.0,-1141.6,-1038.2,-1094.4,,-920.0,True,,,,False,False,False,False,,False
53013,1,0.0,0.0,,,,36.0,0.2,1.1,,,0.0,-1.0,-1.0,,,,35.0,-0.8,0.1,,,-1.0,False,,,,False,True,True,,,False
53015,182,90.0,28.0,,,,95.0,21.7,33.8,107.1,,21.0,-92.0,-154.0,,,,-87.0,-160.3,-148.2,-74.9,,-161.0,False,,,,True,False,False,True,,False
53017,199,552.0,261.0,,,,244.0,365.3,198.1,715.6,,250.0,353.0,62.0,,,,45.0,166.3,-0.9,516.6,,51.0,True,,,,True,True,True,False,,True
53019,7,6.0,0.0,,,,0.0,0.2,16.7,,,133.0,-1.0,-7.0,,,,-7.0,-6.8,9.7,,,126.0,False,,,,False,False,False,,,False
53021,569,720.0,628.0,,,,797.0,244.2,480.1,462.0,,245.0,151.0,59.0,,,,228.0,-324.8,-88.9,-107.0,,-324.0,True,,,,False,False,True,True,,False
53023,9,0.0,0.0,,,,36.0,,0.6,0.5,,0.0,-9.0,-9.0,,,,27.0,,-8.4,-8.5,,-9.0,False,,,,False,,True,True,,False
53025,968,1758.0,1800.0,,,,532.0,1264.1,809.0,1231.9,,978.0,790.0,832.0,,,,-436.0,296.1,-159.0,263.9,,10.0,False,,,,True,True,True,True,,True
53027,359,306.0,659.0,,,,71.0,1018.8,182.1,141.7,,891.0,-53.0,300.0,,,,-288.0,659.8,-176.9,-217.3,,532.0,False,,,,False,False,False,False,,False
53029,58,84.0,375.0,,,,35.0,20.6,37.1,65.6,,619.0,26.0,317.0,,,,-23.0,-37.4,-20.9,7.6,,561.0,False,,,,True,False,True,True,,False
53031,7,54.0,37.0,,,,5.0,2.0,165.4,41.7,,125.0,47.0,30.0,,,,-2.0,-5.0,158.4,34.7,,118.0,True,,,,True,True,False,True,,False
53033,4433,6330.0,5380.0,,,,4389.0,5594.8,5527.4,4522.7,,5962.0,1897.0,947.0,,,,-44.0,1161.8,1094.4,89.7,,1529.0,True,,,,True,True,True,True,,True
53035,346,666.0,2230.0,,,,334.0,899.6,467.7,406.7,,947.0,320.0,1884.0,,,,-12.0,553.6,121.7,60.7,,601.0,False,,,,True,False,True,True,,False
53037,104,18.0,57.0,,,,71.0,0.7,12.0,27.0,,25.0,-86.0,-47.0,,,,-33.0,-103.3,-92.0,-77.0,,-79.0,True,,,,True,False,False,True,,True
53039,35,174.0,210.0,,,,35.0,29.0,77.0,140.2,,329.0,139.0,175.0,,,,0.0,-6.0,42.0,105.2,,294.0,False,,,,True,True,True,True,,False
53041,300,252.0,321.0,,,,73.0,184.1,166.8,192.3,,471.0,-48.0,21.0,,,,-227.0,-115.9,-133.2,-107.7,,171.0,True,,,,False,False,False,False,,False
53043,29,0.0,0.0,,,,6.0,0.3,19.3,,,2.0,-29.0,-29.0,,,,-23.0,-28.7,-9.7,,,-27.0,False,,,,True,True,True,,,True
53045,158,138.0,40.0,,,,43.0,22.5,11.5,106.9,,49.0,-20.0,-118.0,,,,-115.0,-135.5,-146.5,-51.1,,-109.0,False,,,,False,False,False,False,,False
53047,119,294.0,106.0,,,,130.0,62.6,10.6,387.1,,155.0,175.0,-13.0,,,,11.0,-56.4,-108.4,268.1,,36.0,True,,,,True,True,True,False,,True
53049,28,12.0,1.0,,,,10.0,2.5,12.9,19.5,,6.0,-16.0,-27.0,,,,-18.0,-25.5,-15.1,-8.5,,-22.0,False,,,,False,False,True,True,,False
53051,29,30.0,0.0,,,,1.0,0.8,12.8,,,26.0,1.0,-29.0,,,,-28.0,-28.2,-16.2,,,-3.0,False,,,,False,False,False,,,False
53053,1778,2250.0,1777.0,,,,1241.0,2254.2,1109.2,1995.6,,1420.0,472.0,-1.0,,,,-537.0,476.2,-668.8,217.6,,-358.0,True,,,,False,False,False,True,,True
53055,0,0.0,0.0,,,,0.0,0.5,0.6,10.6,,0.0,0.0,0.0,,,,0.0,0.5,0.6,10.6,,0.0,True,,,,True,False,False,False,,True
53057,148,354.0,362.0,,,,128.0,251.9,114.9,220.3,,372.0,206.0,214.0,,,,-20.0,103.9,-33.1,72.3,,224.0,False,,,,True,True,True,True,,False
53059,8,0.0,0.0,,,,6.0,0.9,19.5,9.9,,0.0,-8.0,-8.0,,,,-2.0,-7.1,11.5,1.9,,-8.0,False,,,,True,True,False,True,,False
53061,1258,1272.0,844.0,,,,1091.0,871.6,723.1,1735.8,,859.0,14.0,-414.0,,,,-167.0,-386.4,-534.9,477.8,,-399.0,False,,,,False,False,False,False,,False
53063,2376,1344.0,674.0,,,,1490.0,477.7,425.0,1149.4,,531.0,-1032.0,-1702.0,,,,-886.0,-1898.3,-1951.0,-1226.6,,-1845.0,False,,,,True,False,False,False,,False
53065,74,30.0,5.0,,,,13.0,2.5,11.6,43.2,,31.0,-44.0,-69.0,,,,-61.0,-71.5,-62.4,-30.8,,-43.0,False,,,,False,False,False,True,,True
53067,381,432.0,411.0,,,,338.0,339.7,237.1,289.6,,327.0,51.0,30.0,,,,-43.0,-41.3,-143.9,-91.4,,-54.0,True,,,,True,True,False,False,,False
53069,1,6.0,0.0,,,,0.0,0.0,2.1,3.3,,50.0,5.0,-1.0,,,,-1.0,-1.0,1.1,2.3,,49.0,True,,,,True,True,True,True,,False
53071,239,630.0,722.0,,,,232.0,130.8,105.2,707.4,,470.0,391.0,483.0,,,,-7.0,-108.2,-133.8,468.4,,231.0,False,,,,True,True,True,False,,True
53073,345,192.0,94.0,,,,118.0,62.6,271.4,534.9,,153.0,-153.0,-251.0,,,,-227.0,-282.4,-73.6,189.9,,-192.0,False,,,,False,False,True,False,,False
53075,1203,120.0,150.0,,,,116.0,240.8,35.4,461.7,,145.0,-1083.0,-1053.0,,,,-1087.0,-962.2,-1167.6,-741.3,,-1058.0,True,,,,False,True,False,True,,True
53077,847,1236.0,1470.0,,,,1299.0,554.0,1160.0,996.3,,487.0,389.0,623.0,,,,452.0,-293.0,313.0,149.3,,-360.0,False,,,,False,True,True,True,,True
54001,61,12.0,25.0,,,,6.0,4.6,2.8,28.2,,9.0,-49.0,-36.0,,,,-55.0,-56.4,-58.2,-32.8,,-52.0,True,,,,False,False,False,True,,False
54003,321,186.0,111.0,,,,166.0,47.7,113.4,212.4,,117.0,-135.0,-210.0,,,,-155.0,-273.3,-207.6,-108.6,,-204.0,False,,,,False,False,False,True,,False
54005,123,60.0,73.0,,,,40.0,9.7,51.9,62.7,,29.0,-63.0,-50.0,,,,-83.0,-113.3,-71.1,-60.3,,-94.0,True,,,,False,False,False,True,,False
54007,4,6.0,0.0,,,,6.0,0.5,4.4,5.6,,14.0,2.0,-4.0,,,,2.0,-3.5,0.4,1.6,,10.0,False,,,,False,False,True,True,,False
54009,36,54.0,181.0,,,,21.0,15.1,29.6,21.6,,41.0,18.0,145.0,,,,-15.0,-20.9,-6.4,-14.4,,5.0,False,,,,True,False,True,True,,True
54011,399,234.0,107.0,,,,327.0,76.8,14.4,188.6,,135.0,-165.0,-292.0,,,,-72.0,-322.2,-384.6,-210.4,,-264.0,False,,,,True,False,False,False,,False
54013,19,12.0,0.0,,,,3.0,0.3,1.2,7.8,,94.0,-7.0,-19.0,,,,-16.0,-18.7,-17.8,-11.2,,75.0,False,,,,False,False,False,False,,False
54015,18,6.0,0.0,,,,6.0,2.1,4.3,7.8,,56.0,-12.0,-18.0,,,,-12.0,-15.9,-13.7,-10.2,,38.0,False,,,,False,False,False,True,,False
54017,26,0.0,0.0,,,,0.0,,2.6,1.5,,0.0,-26.0,-26.0,,,,-26.0,,-23.4,-24.5,,-26.0,False,,,,False,,True,True,,False
54019,464,126.0,238.0,,,,90.0,35.3,18.3,61.9,,67.0,-338.0,-226.0,,,,-374.0,-428.7,-445.7,-402.1,,-397.0,True,,,,False,False,False,False,,False
54021,32,0.0,0.0,,,,6.0,0.7,2.3,4.5,,0.0,-32.0,-32.0,,,,-26.0,-31.3,-29.7,-27.5,,-32.0,False,,,,True,True,True,True,,False
54023,31,12.0,4.0,,,,6.0,0.1,66.0,60.0,,1.0,-19.0,-27.0,,,,-25.0,-30.9,35.0,29.0,,-30.0,False,,,,False,False,False,False,,False
54025,36,24.0,51.0,,,,26.0,3.7,13.0,52.0,,87.0,-12.0,15.0,,,,-10.0,-32.3,-23.0,16.0,,51.0,False,,,,True,False,False,False,,False
54027,20,30.0,29.0,,,,18.0,13.7,21.6,59.3,,7.0,10.0,9.0,,,,-2.0,-6.3,1.6,39.3,,-13.0,True,,,,True,True,True,False,,False
54029,42,24.0,26.0,,,,25.0,4.0,2.0,14.8,,43.0,-18.0,-16.0,,,,-17.0,-38.0,-40.0,-27.2,,1.0,True,,,,True,False,False,False,,True
54031,32,0.0,0.0,,,,8.0,4.2,5.7,1.8,,1.0,-32.0,-32.0,,,,-24.0,-27.8,-26.3,-30.2,,-31.0,False,,,,True,True,True,True,,True
54033,185,54.0,10.0,,,,114.0,12.3,90.5,52.6,,16.0,-131.0,-175.0,,,,-71.0,-172.7,-94.5,-132.4,,-169.0,False,,,,True,False,True,False,,False
54035,100,132.0,436.0,,,,61.0,37.1,150.6,77.0,,425.0,32.0,336.0,,,,-39.0,-62.9,50.6,-23.0,,325.0,False,,,,False,False,False,True,,False
54037,127,84.0,112.0,,,,85.0,20.4,352.4,73.3,,101.0,-43.0,-15.0,,,,-42.0,-106.6,225.4,-53.7,,-26.0,True,,,,True,False,False,False,,True
54039,1648,768.0,758.0,,,,445.0,598.7,729.1,388.9,,486.0,-880.0,-890.0,,,,-1203.0,-1049.3,-918.9,-1259.1,,-1162.0,False,,,,False,False,False,False,,False
54041,8,24.0,0.0,,,,6.0,5.2,5.2,23.1,,485.0,16.0,-8.0,,,,-2.0,-2.8,-2.8,15.1,,477.0,True,,,,True,True,True,True,,False
54043,75,60.0,46.0,,,,39.0,9.5,7.1,,,77.0,-15.0,-29.0,,,,-36.0,-65.5,-67.9,,,2.0,False,,,,False,False,False,,,True
54045,205,462.0,385.0,,,,82.0,105.1,139.1,449.8,,420.0,257.0,180.0,,,,-123.0,-99.9,-65.9,244.8,,215.0,True,,,,True,True,True,True,,True
54047,30,0.0,2.0,,,,30.0,5.0,14.9,,,0.0,-30.0,-28.0,,,,0.0,-25.0,-15.1,,,-30.0,True,,,,True,True,True,,,False
54049,91,48.0,42.0,,,,74.0,3.6,9.1,16.7,,22.0,-43.0,-49.0,,,,-17.0,-87.4,-81.9,-74.3,,-69.0,False,,,,True,False,False,False,,False
54051,51,30.0,0.0,,,,34.0,4.1,5.1,18.9,,488.0,-21.0,-51.0,,,,-17.0,-46.9,-45.9,-32.1,,437.0,False,,,,True,False,False,False,,False
54053,70,72.0,143.0,,,,79.0,7.4,12.9,61.1,,26.0,2.0,73.0,,,,9.0,-62.6,-57.0,-8.9,,-44.0,False,,,,False,False,False,False,,False
54055,164,270.0,310.0,,,,138.0,135.6,91.4,434.3,,284.0,106.0,146.0,,,,-26.0,-28.4,-72.6,270.3,,120.0,False,,,,True,True,True,False,,False
54057,47,12.0,0.0,,,,25.0,2.3,3.4,18.3,,1.0,-35.0,-47.0,,,,-22.0,-44.7,-43.6,-28.7,,-46.0,False,,,,True,False,False,True,,False
54059,192,48.0,9.0,,,,55.0,20.6,16.5,71.4,,9.0,-144.0,-183.0,,,,-137.0,-171.4,-175.6,-120.6,,-183.0,False,,,,True,False,False,True,,False
54061,1040,324.0,798.0,,,,223.0,253.4,135.9,204.1,,482.0,-716.0,-242.0,,,,-817.0,-786.6,-904.1,-835.9,,-558.0,True,,,,False,False,False,False,,True
54063,98,216.0,440.0,,,,7.0,20.2,6.9,101.4,,400.0,118.0,342.0,,,,-91.0,-77.8,-91.1,3.4,,302.0,False,,,,True,True,True,True,,False
54065,24,30.0,84.0,,,,15.0,2.5,9.6,12.0,,17.0,6.0,60.0,,,,-9.0,-21.5,-14.4,-12.0,,-7.0,False,,,,False,False,False,False,,False
54067,82,0.0,0.0,,,,18.0,6.6,8.3,24.5,,0.0,-82.0,-82.0,,,,-64.0,-75.4,-73.7,-57.5,,-82.0,False,,,,True,True,True,True,,False
54069,95,48.0,1.0,,,,59.0,5.2,12.0,45.9,,58.0,-47.0,-94.0,,,,-36.0,-89.8,-83.0,-49.1,,-37.0,False,,,,True,False,False,False,,True
54071,10,36.0,8.0,,,,0.0,3.4,0.6,30.0,,243.0,26.0,-2.0,,,,-10.0,-6.6,-9.4,20.0,,233.0,True,,,,True,True,True,True,,False
54073,4,0.0,0.0,,,,6.0,0.9,2.7,,,0.0,-4.0,-4.0,,,,2.0,-3.1,-1.3,,,-4.0,False,,,,True,True,True,,,False
54075,18,0.0,0.0,,,,0.0,4.1,1.8,18.4,,0.0,-18.0,-18.0,,,,-18.0,-13.9,-16.2,0.4,,-18.0,False,,,,False,True,True,True,,False
54077,27,36.0,2.0,,,,20.0,3.7,0.7,26.5,,91.0,9.0,-25.0,,,,-7.0,-23.3,-26.3,-0.5,,64.0,False,,,,True,False,False,True,,False
54079,376,168.0,194.0,,,,137.0,41.1,99.8,80.4,,326.0,-208.0,-182.0,,,,-239.0,-334.9,-276.2,-295.6,,-50.0,True,,,,False,False,False,False,,True
54081,230,168.0,61.0,,,,195.0,58.3,112.0,405.0,,76.0,-62.0,-169.0,,,,-35.0,-171.7,-118.0,175.0,,-154.0,False,,,,True,False,False,False,,False
54083,50,36.0,18.0,,,,19.0,3.7,64.7,87.2,,32.0,-14.0,-32.0,,,,-31.0,-46.3,14.7,37.2,,-18.0,False,,,,False,False,False,False,,False
54085,10,0.0,0.0,,,,6.0,0.1,0.0,0.6,,0.0,-10.0,-10.0,,,,-4.0,-9.9,-10.0,-9.4,,-10.0,False,,,,True,True,False,True,,False
54087,34,24.0,0.0,,,,17.0,1.9,8.8,8.2,,10.0,-10.0,-34.0,,,,-17.0,-32.1,-25.1,-25.8,,-24.0,False,,,,False,False,False,False,,False
54089,41,0.0,0.0,,,,12.0,1.2,12.3,,,1.0,-41.0,-41.0,,,,-29.0,-39.8,-28.7,,,-40.0,False,,,,True,True,True,,,True
54091,53,222.0,620.0,,,,10.0,47.0,83.0,101.8,,346.0,169.0,567.0,,,,-43.0,-6.0,30.0,48.8,,293.0,False,,,,True,True,True,True,,False
54093,28,0.0,0.0,,,,0.0,0.3,0.8,,,0.0,-28.0,-28.0,,,,-28.0,-27.7,-27.2,,,-28.0,False,,,,False,True,True,,,False
54095,2,0.0,0.0,,,,6.0,0.4,2.8,,,0.0,-2.0,-2.0,,,,4.0,-1.6,0.8,,,-2.0,False,,,,False,True,True,,,False
54097,70,0.0,0.0,,,,10.0,5.8,1.6,6.2,,0.0,-70.0,-70.0,,,,-60.0,-64.2,-68.4,-63.8,,-70.0,False,,,,True,True,True,True,,False
54099,193,48.0,43.0,,,,102.0,5.9,4.0,26.4,,44.0,-145.0,-150.0,,,,-91.0,-187.1,-189.0,-166.6,,-149.0,False,,,,True,False,False,False,,False
54101,1,18.0,0.0,,,,0.0,,3.8,12.3,,102.0,17.0,-1.0,,,,-1.0,,2.8,11.3,,101.0,True,,,,True,,True,True,,False
54103,20,0.0,0.0,,,,7.0,4.5,6.5,0.1,,1.0,-20.0,-20.0,,,,-13.0,-15.5,-13.5,-19.9,,-19.0,False,,,,True,True,True,True,,True
54105,8,0.0,0.0,,,,0.0,0.2,3.3,0.9,,0.0,-8.0,-8.0,,,,-8.0,-7.8,-4.7,-7.1,,-8.0,False,,,,False,True,True,True,,False
54107,93,84.0,293.0,,,,209.0,5.8,97.6,56.4,,44.0,-9.0,200.0,,,,116.0,-87.2,4.6,-36.6,,-49.0,False,,,,False,False,True,False,,False
54109,80,30.0,81.0,,,,24.0,9.0,2.1,,,6.0,-50.0,1.0,,,,-56.0,-71.0,-77.9,,,-74.0,True,,,,False,False,False,,,False
55001,178,24.0,9.0,,,,74.0,18.8,15.2,43.1,,27.0,-154.0,-169.0,,,,-104.0,-159.2,-162.8,-134.9,,-151.0,False,,,,True,False,False,True,,True
55003,121,0.0,0.0,,,,40.0,1.9,0.0,,,7.0,-121.0,-121.0,,,,-81.0,-119.1,-121.0,,,-114.0,False,,,,True,True,False,,,True
55005,164,180.0,34.0,,,,210.0,50.9,57.5,206.0,,107.0,16.0,-130.0,,,,46.0,-113.1,-106.5,42.0,,-57.0,False,,,,False,False,False,False,,False
55007,85,54.0,0.0,,,,29.0,1.2,3.8,,,56.0,-31.0,-85.0,,,,-56.0,-83.8,-81.2,,,-29.0,False,,,,False,False,False,,,True
55009,5493,2622.0,9272.0,,,,1949.0,2386.2,41.8,1975.5,,578.0,-2871.0,3779.0,,,,-3544.0,-3106.8,-5451.2,-3517.5,,-4915.0,False,,,,False,False,False,False,,False
55011,106,24.0,0.0,,,,49.0,3.1,34.2,42.9,,20.0,-82.0,-106.0,,,,-57.0,-102.9,-71.8,-63.1,,-86.0,False,,,,True,False,True,True,,False
55013,185,36.0,2.0,,,,42.0,2.9,22.8,,,39.0,-149.0,-183.0,,,,-143.0,-182.1,-162.2,,,-146.0,False,,,,True,False,False,,,True
55015,1034,306.0,214.0,,,,260.0,181.2,179.7,196.1,,273.0,-728.0,-820.0,,,,-774.0,-852.8,-854.3,-837.9,,-761.0,False,,,,False,False,False,False,,False
55017,337,162.0,334.0,,,,293.0,63.7,131.4,72.3,,172.0,-175.0,-3.0,,,,-44.0,-273.3,-205.6,-264.7,,-165.0,True,,,,True,False,False,False,,True
55019,246,174.0,177.0,,,,143.0,131.5,93.5,100.2,,105.0,-72.0,-69.0,,,,-103.0,-114.5,-152.5,-145.8,,-141.0,True,,,,False,False,False,False,,False
55021,474,162.0,152.0,,,,208.0,106.0,166.2,143.4,,162.0,-312.0,-322.0,,,,-266.0,-368.0,-307.9,-330.6,,-312.0,False,,,,True,False,True,False,,False
55023,101,60.0,79.0,,,,44.0,5.9,8.3,61.9,,45.0,-41.0,-22.0,,,,-57.0,-95.1,-92.7,-39.1,,-56.0,True,,,,False,False,False,True,,False
55025,5286,1620.0,1491.0,,,,2456.0,1201.0,1411.7,971.4,,978.0,-3666.0,-3795.0,,,,-2830.0,-4085.0,-3874.3,-4314.6,,-4308.0,False,,,,True,False,False,False,,False
55027,1136,486.0,274.0,,,,479.0,133.8,247.0,1158.1,,273.0,-650.0,-862.0,,,,-657.0,-1002.2,-889.0,22.1,,-863.0,False,,,,False,False,False,True,,False
