,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
45015,90,151.0,138.0,,147.0,166.0,,,,,,145.8,,,238.0,,142.5,75.4,,174.4,189.6,78.9,157.0,248.0,,53.7,,140.8,164.0,,,113.0,138.6,127.5,61.0,48.0,,57.0,76.0,,,,,,55.8,,,148.0,,52.5,-14.6,,84.4,99.6,-11.1,67.0,158.0,,-36.3,,50.8,74.0,,,23.0,48.6,37.5,True,,True,False,,,,,,True,,,False,,True,True,,False,False,True,False,False,,True,,True,False,,,True,True,True
45017,20,9.0,9.0,,9.0,0.0,,,,,,15.1,,,20.0,,10.4,2.8,,8.8,14.0,0.0,10.0,22.0,,8.5,,8.7,,,,4.0,7.6,13.8,-11.0,-11.0,,-11.0,-20.0,,,,,,-4.9,,,0.0,,-9.6,-17.2,,-11.2,-6.0,-20.0,-10.0,2.0,,-11.5,,-11.3,,,,-16.0,-12.4,-6.2,True,,False,False,,,,,,True,,,True,,True,False,,False,True,False,True,True,,False,,False,,,,False,False,True
45019,225,325.0,352.3,321.5,261.0,247.0,,,,,,332.3,,,470.0,,312.6,164.9,,250.1,269.2,29.3,332.0,511.0,,52.7,,258.0,250.0,,,271.0,421.5,372.8,100.0,127.3,96.5,36.0,22.0,,,,,,107.3,,,245.0,,87.6,-60.1,,25.1,44.2,-195.7,107.0,286.0,,-172.3,,33.0,25.0,,,46.0,196.5,147.8,False,True,True,True,,,,,,False,,,False,,True,True,,True,True,False,False,False,,False,,True,True,,,True,False,False
45021,65,97.0,96.4,,80.0,122.0,,,,,,84.1,,,86.0,,109.6,29.4,,31.7,67.5,59.1,115.0,36.0,,39.5,,79.8,,,,71.0,92.7,15.6,32.0,31.4,,15.0,57.0,,,,,,19.1,,,21.0,,44.6,-35.6,,-33.3,2.5,-5.9,50.0,-29.0,,-25.5,,14.8,,,,6.0,27.7,-49.4,True,,True,False,,,,,,True,,,True,,False,False,,False,True,True,False,True,,True,,True,,,,True,True,False
45023,27,29.0,28.0,,27.0,23.0,,,,,,41.5,,,46.0,,28.4,20.7,,14.9,26.9,0.0,21.0,52.0,,23.8,,29.8,,,,12.0,37.3,22.7,2.0,1.0,,0.0,-4.0,,,,,,14.5,,,19.0,,1.4,-6.3,,-12.1,-0.1,-27.0,-6.0,25.0,,-3.2,,2.8,,,,-15.0,10.3,-4.3,True,,True,False,,,,,,False,,,False,,True,False,,False,True,False,False,False,,False,,False,,,,False,False,False
45025,40,47.0,42.4,,42.0,89.0,,,,,,56.6,,,68.0,,44.7,29.9,,26.1,41.1,0.0,53.0,24.0,,37.6,,44.0,,,,46.0,49.1,75.8,7.0,2.4,,2.0,49.0,,,,,,16.6,,,28.0,,4.7,-10.1,,-13.9,1.1,-40.0,13.0,-16.0,,-2.4,,4.0,,,,6.0,9.1,35.8,True,,True,False,,,,,,False,,,False,,True,False,,False,True,False,False,False,,True,,True,,,,True,False,False
45027,16,31.0,31.9,,29.0,0.0,,,,,,27.4,,,39.0,,31.1,18.2,,15.8,28.7,0.1,37.0,21.0,,19.4,,28.7,,,,31.0,24.7,35.8,15.0,15.9,,13.0,-16.0,,,,,,11.4,,,23.0,,15.1,2.2,,-0.2,12.7,-15.9,21.0,5.0,,3.4,,12.7,,,,15.0,8.7,19.8,False,,True,False,,,,,,True,,,False,,False,True,,True,True,False,False,True,,True,,True,,,,False,True,False
45029,48,39.0,38.8,,37.0,0.0,,,,,,34.7,,,60.0,,37.3,13.2,,23.8,42.0,0.9,45.0,47.0,,7.8,,38.7,,,,27.0,36.5,32.3,-9.0,-9.2,,-11.0,-48.0,,,,,,-13.3,,,12.0,,-10.7,-34.8,,-24.2,-6.0,-47.1,-3.0,-1.0,,-40.2,,-9.3,,,,-21.0,-11.5,-15.7,False,,False,False,,,,,,False,,,False,,False,False,,False,True,False,True,True,,False,,False,,,,False,False,False
45031,69,101.0,95.0,,91.0,136.0,,,,,,89.3,,,89.0,,110.0,44.0,,71.7,90.5,0.4,126.0,92.0,,33.6,,94.3,,,,118.0,88.2,47.2,32.0,26.0,,22.0,67.0,,,,,,20.3,,,20.0,,41.0,-25.0,,2.7,21.5,-68.6,57.0,23.0,,-35.4,,25.3,,,,49.0,19.2,-21.8,True,,True,False,,,,,,True,,,True,,False,True,,True,True,False,False,True,,False,,True,,,,False,True,True
45033,81,77.0,76.5,,70.0,118.0,,,,,,41.1,,,36.0,,73.9,41.3,,52.7,69.9,47.5,87.0,54.0,,64.3,,75.3,,,,67.0,73.6,29.2,-4.0,-4.5,,-11.0,37.0,,,,,,-39.9,,,-45.0,,-7.1,-39.7,,-28.3,-11.1,-33.5,6.0,-27.0,,-16.7,,-5.7,,,,-14.0,-7.4,-51.8,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,False
45035,82,141.0,134.2,,113.0,131.0,,,,,,150.4,,,155.0,,101.4,59.3,,101.3,106.5,90.8,154.0,127.0,,110.5,,114.9,133.0,,,49.0,124.5,83.8,59.0,52.2,,31.0,49.0,,,,,,68.4,,,73.0,,19.4,-22.7,,19.3,24.5,8.8,72.0,45.0,,28.5,,32.9,51.0,,,-33.0,42.5,1.8,True,,True,True,,,,,,False,,,False,,True,True,,True,True,True,False,True,,True,,True,True,,,True,True,True
45037,14,280.0,298.9,,72.0,17.0,,,,,,38.0,,,72.0,,358.7,13.5,,5.6,27.7,81.1,241.0,256.0,,20.1,,264.3,,,,285.0,230.4,,266.0,284.9,,58.0,3.0,,,,,,24.0,,,58.0,,344.7,-0.5,,-8.4,13.7,67.1,227.0,242.0,,6.1,,250.3,,,,271.0,216.4,,False,,True,True,,,,,,True,,,True,,False,True,,True,True,True,True,True,,True,,True,,,,False,True,
45039,19,24.0,27.3,,15.0,6.0,,,,,,20.2,,,41.0,,30.1,13.7,,4.3,15.4,0.1,27.0,33.0,,13.8,,23.2,,,,25.0,28.1,42.2,5.0,8.3,,-4.0,-13.0,,,,,,1.2,,,22.0,,11.1,-5.3,,-14.7,-3.6,-18.9,8.0,14.0,,-5.2,,4.2,,,,6.0,9.1,23.2,False,,True,False,,,,,,True,,,False,,False,False,,False,True,False,False,False,,False,,True,,,,False,False,False
45041,106,133.0,142.3,,112.0,23.0,,,,,,159.0,,,198.0,,120.3,81.2,,100.4,130.0,3.4,125.0,185.0,,28.9,,125.6,103.0,,,119.0,105.3,39.7,27.0,36.3,,6.0,-83.0,,,,,,53.0,,,92.0,,14.3,-24.8,,-5.6,24.0,-102.6,19.0,79.0,,-77.1,,19.6,-3.0,,,13.0,-0.7,-66.3,False,,True,False,,,,,,False,,,False,,True,True,,True,True,False,True,False,,False,,True,True,,,True,True,False
45043,24,35.0,37.3,,29.0,14.0,,,,,,47.7,,,88.0,,36.8,17.9,,15.6,31.3,0.1,38.0,87.0,,23.9,,29.1,,,,27.0,29.5,68.3,11.0,13.3,,5.0,-10.0,,,,,,23.7,,,64.0,,12.8,-6.1,,-8.4,7.3,-23.9,14.0,63.0,,-0.1,,5.1,,,,3.0,5.5,44.3,False,,True,True,,,,,,False,,,False,,False,True,,True,True,False,False,False,,True,,True,,,,True,True,False
45045,553,608.0,597.6,579.3,539.0,325.0,,,,,,445.4,,,713.0,,581.8,293.1,,551.9,530.9,92.6,661.0,835.0,,388.3,,543.3,462.0,,,429.0,577.2,37.8,55.0,44.6,26.3,-14.0,-228.0,,,,,,-107.6,,,160.0,,28.8,-259.9,,-1.1,-22.1,-460.4,108.0,282.0,,-164.7,,-9.7,-91.0,,,-124.0,24.2,-515.2,True,True,True,False,,,,,,False,,,False,,True,False,,True,True,False,False,False,,False,,True,False,,,False,True,False
45047,82,74.0,71.8,,63.0,84.0,,,,,,88.8,,,95.0,,70.9,44.7,,33.9,59.4,0.7,72.0,91.0,,56.0,,63.2,,,,60.0,75.2,21.5,-8.0,-10.2,,-19.0,2.0,,,,,,6.8,,,13.0,,-11.1,-37.3,,-48.1,-22.6,-81.3,-10.0,9.0,,-26.0,,-18.8,,,,-22.0,-6.8,-60.5,False,,False,True,,,,,,True,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,True,False
45049,47,40.0,42.8,,24.0,0.0,,,,,,30.8,,,46.0,,42.7,15.1,,9.8,24.1,0.0,48.0,30.0,,20.7,,39.2,,,,37.0,37.0,7.0,-7.0,-4.2,,-23.0,-47.0,,,,,,-16.2,,,-1.0,,-4.3,-31.9,,-37.2,-22.9,-47.0,1.0,-17.0,,-26.3,,-7.8,,,,-10.0,-10.0,-40.0,True,,False,False,,,,,,False,,,True,,True,False,,False,False,False,True,False,,False,,False,,,,False,False,False
45051,248,242.0,236.8,265.3,223.0,223.0,,,,,,177.1,,,202.0,,251.1,84.3,,222.9,241.0,41.4,261.0,364.0,,64.0,,206.0,208.0,,,205.0,209.1,106.7,-6.0,-11.2,17.3,-25.0,-25.0,,,,,,-70.9,,,-46.0,,3.1,-163.7,,-25.1,-7.0,-206.6,13.0,116.0,,-184.0,,-42.0,-40.0,,,-43.0,-38.9,-141.3,False,False,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
45053,15,42.0,40.7,,32.0,11.0,,,,,,35.2,,,48.0,,42.6,11.5,,22.5,32.2,0.0,55.0,48.0,,19.1,,40.9,,,,42.0,41.3,25.5,27.0,25.7,,17.0,-4.0,,,,,,20.2,,,33.0,,27.6,-3.5,,7.5,17.2,-15.0,40.0,33.0,,4.1,,25.9,,,,27.0,26.3,10.5,True,,True,True,,,,,,True,,,False,,False,True,,True,True,True,False,False,,True,,True,,,,False,True,True
45055,114,119.0,115.9,,105.0,210.0,,,,,,82.3,,,102.0,,127.7,17.4,,90.7,112.7,68.3,153.0,105.0,,58.5,,104.6,,,,108.0,107.2,59.1,5.0,1.9,,-9.0,96.0,,,,,,-31.7,,,-12.0,,13.7,-96.6,,-23.3,-1.3,-45.7,39.0,-9.0,,-55.5,,-9.4,,,,-6.0,-6.8,-54.9,True,,False,False,,,,,,False,,,False,,False,False,,False,True,False,False,False,,False,,False,,,,False,False,False
45057,77,121.0,122.7,,104.0,150.0,,,,,,132.9,,,104.0,,123.5,46.3,,89.6,112.4,69.8,126.0,147.0,,95.9,,103.3,,,,96.0,118.6,107.8,44.0,45.7,,27.0,73.0,,,,,,55.9,,,27.0,,46.5,-30.7,,12.6,35.4,-7.2,49.0,70.0,,18.9,,26.3,,,,19.0,41.6,30.8,False,,True,False,,,,,,False,,,True,,False,True,,True,True,True,False,False,,True,,True,,,,True,True,True
45059,75,47.0,44.9,,45.0,24.0,,,,,,46.9,,,88.0,,47.3,17.4,,69.6,80.1,18.4,66.0,56.0,,18.6,,43.9,,,,59.0,40.6,66.6,-28.0,-30.1,,-30.0,-51.0,,,,,,-28.1,,,13.0,,-27.7,-57.6,,-5.4,5.1,-56.6,-9.0,-19.0,,-56.4,,-31.1,,,,-16.0,-34.4,-8.4,False,,False,False,,,,,,False,,,True,,True,False,,True,True,False,True,True,,False,,False,,,,True,False,True
45061,4,23.0,20.8,,21.0,27.0,,,,,,18.6,,,29.0,,22.7,7.5,,11.3,14.6,0.0,23.0,28.0,,11.4,,22.4,,,,8.0,13.9,2.8,19.0,16.8,,17.0,23.0,,,,,,14.6,,,25.0,,18.7,3.5,,7.3,10.6,-4.0,19.0,24.0,,7.4,,18.4,,,,4.0,9.9,-1.2,True,,True,False,,,,,,True,,,False,,True,True,,True,True,True,False,False,,True,,True,,,,True,True,True
45063,495,479.0,494.4,430.4,479.0,608.0,,,,,,346.0,,,367.0,,479.0,157.2,,509.6,547.7,219.1,599.0,470.0,,105.7,,432.4,515.0,,,394.0,432.4,,-16.0,-0.6,-64.6,-16.0,113.0,,,,,,-149.0,,,-128.0,,-16.0,-337.8,,14.6,52.7,-275.9,104.0,-25.0,,-389.3,,-62.6,20.0,,,-101.0,-62.6,,True,False,False,False,,,,,,False,,,False,,False,False,,True,False,False,False,False,,False,,False,False,,,False,False,
45065,13,38.0,41.3,,9.0,7.0,,,,,,10.0,,,6.0,,42.6,5.7,,2.5,9.6,1.5,26.0,17.0,,8.8,,33.5,,,,43.0,19.9,,25.0,28.3,,-4.0,-6.0,,,,,,-3.0,,,-7.0,,29.6,-7.3,,-10.5,-3.4,-11.5,13.0,4.0,,-4.2,,20.5,,,,30.0,6.9,,False,,True,True,,,,,,True,,,True,,False,True,,True,True,True,True,True,,True,,True,,,,False,True,
45067,56,49.0,44.1,,46.0,48.0,,,,,,42.8,,,21.0,,49.4,22.4,,38.7,54.9,0.0,65.0,53.0,,48.5,,46.4,,,,52.0,48.2,24.4,-7.0,-11.9,,-10.0,-8.0,,,,,,-13.2,,,-35.0,,-6.6,-33.6,,-17.3,-1.1,-56.0,9.0,-3.0,,-7.5,,-9.6,,,,-4.0,-7.8,-31.6,False,,False,False,,,,,,False,,,False,,True,False,,False,True,False,False,True,,False,,False,,,,True,False,False
45069,44,26.0,31.6,,29.0,26.0,,,,,,53.5,,,35.0,,16.7,26.1,,29.5,48.6,0.0,25.0,34.0,,32.8,,30.7,,,,13.0,52.7,45.8,-18.0,-12.4,,-15.0,-18.0,,,,,,9.5,,,-9.0,,-27.3,-17.9,,-14.5,4.6,-44.0,-19.0,-10.0,,-11.2,,-13.3,,,,-31.0,8.7,1.8,True,,True,False,,,,,,True,,,True,,False,True,,True,True,False,False,True,,True,,True,,,,False,True,True
45071,131,75.0,78.9,,58.0,20.0,,,,,,63.0,,,75.0,,79.8,16.2,,44.9,57.9,37.9,129.0,17.0,,46.8,,59.6,,,,102.0,76.8,119.7,-56.0,-52.1,,-73.0,-111.0,,,,,,-68.0,,,-56.0,,-51.2,-114.8,,-86.1,-73.1,-93.1,-2.0,-114.0,,-84.2,,-71.4,,,,-29.0,-54.2,-11.3,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,True,False,,False,,False,,,,True,True,True
45073,465,83.0,84.4,,74.0,58.0,,,,,,90.4,,,108.0,,68.6,43.0,,61.8,73.7,80.8,78.0,89.0,,26.9,,77.6,,,,35.0,79.6,3.7,-382.0,-380.6,,-391.0,-407.0,,,,,,-374.6,,,-357.0,,-396.4,-421.9,,-403.2,-391.3,-384.2,-387.0,-376.0,,-438.1,,-387.4,,,,-430.0,-385.4,-461.3,True,,False,False,,,,,,True,,,True,,False,False,,False,False,False,False,True,,False,,False,,,,False,False,False
45075,51,68.0,64.5,,64.0,45.0,,,,,,65.0,,,144.0,,72.4,35.8,,66.8,72.2,0.1,62.0,111.0,,27.1,,63.6,,,,49.0,47.8,34.1,17.0,13.5,,13.0,-6.0,,,,,,14.0,,,93.0,,21.4,-15.2,,15.8,21.2,-50.9,11.0,60.0,,-23.9,,12.6,,,,-2.0,-3.2,-16.9,True,,True,True,,,,,,True,,,False,,False,True,,True,False,False,True,False,,False,,True,,,,True,True,True
45077,371,204.0,204.1,,169.0,169.0,,,,,,228.0,,,186.0,,142.7,81.8,,173.0,153.3,94.3,225.0,129.0,,91.3,,180.3,,,,50.0,221.5,,-167.0,-166.9,,-202.0,-202.0,,,,,,-143.0,,,-185.0,,-228.3,-289.2,,-198.0,-217.7,-276.7,-146.0,-242.0,,-279.7,,-190.7,,,,-321.0,-149.5,,True,,False,False,,,,,,True,,,False,,False,False,,False,False,False,True,False,,False,,False,,,,False,True,
45079,461,842.0,873.8,743.7,720.0,415.0,,,,,,1176.2,,,598.0,,745.9,389.9,,734.8,681.6,26.6,757.0,1174.0,,670.8,,758.7,720.0,,,415.0,820.2,197.9,381.0,412.8,282.7,259.0,-46.0,,,,,,715.2,,,137.0,,284.9,-71.1,,273.8,220.6,-434.4,296.0,713.0,,209.8,,297.7,259.0,,,-46.0,359.2,-263.1,False,True,True,True,,,,,,False,,,True,,True,True,,True,True,False,True,False,,True,,True,True,,,True,True,True
45081,5,19.0,15.3,,16.0,33.0,,,,,,5.7,,,35.0,,30.5,12.2,,5.4,11.1,0.1,22.0,21.0,,16.4,,22.4,,,,11.0,24.4,12.0,14.0,10.3,,11.0,28.0,,,,,,0.7,,,30.0,,25.5,7.2,,0.4,6.1,-4.9,17.0,16.0,,11.4,,17.4,,,,6.0,19.4,7.0,True,,True,False,,,,,,True,,,False,,False,True,,True,True,True,False,False,,True,,False,,,,True,False,True
45083,261,548.0,577.1,,419.0,377.0,,,,,,573.6,,,476.0,,439.3,216.2,,362.5,421.9,319.7,664.0,459.0,,231.3,,476.3,417.0,,,185.0,497.8,,287.0,316.1,,158.0,116.0,,,,,,312.6,,,215.0,,178.3,-44.8,,101.5,160.9,58.7,403.0,198.0,,-29.7,,215.3,156.0,,,-76.0,236.8,,False,,True,True,,,,,,False,,,True,,True,True,,True,True,True,False,True,,True,,True,True,,,True,True,
45085,60,91.0,88.4,,80.0,142.0,,,,,,82.5,,,167.0,,90.9,37.2,,55.7,80.3,20.3,118.0,106.0,,45.2,,76.7,,,,101.0,89.8,122.8,31.0,28.4,,20.0,82.0,,,,,,22.5,,,107.0,,30.9,-22.8,,-4.3,20.3,-39.7,58.0,46.0,,-14.8,,16.7,,,,41.0,29.8,62.8,True,,True,False,,,,,,True,,,False,,True,True,,True,True,False,False,False,,True,,True,,,,False,True,False
45087,48,30.0,29.0,,24.0,24.0,,,,,,20.0,,,31.0,,41.8,12.9,,12.8,22.7,16.3,41.0,30.0,,13.2,,25.6,,,,40.0,25.7,24.0,-18.0,-19.0,,-24.0,-24.0,,,,,,-28.0,,,-17.0,,-6.2,-35.1,,-35.2,-25.3,-31.7,-7.0,-18.0,,-34.8,,-22.4,,,,-8.0,-22.3,-24.0,False,,False,False,,,,,,False,,,True,,True,False,,False,False,False,True,False,,False,,False,,,,True,False,False
45089,21,25.0,25.1,,25.0,0.0,,,,,,33.6,,,41.0,,28.1,18.6,,19.1,28.9,0.1,28.0,41.0,,16.4,,25.4,,,,30.0,37.6,36.6,4.0,4.1,,4.0,-21.0,,,,,,12.6,,,20.0,,7.1,-2.4,,-1.9,7.9,-20.9,7.0,20.0,,-4.6,,4.4,,,,9.0,16.6,15.6,False,,False,False,,,,,,False,,,False,,False,True,,True,False,False,False,False,,False,,False,,,,False,False,False
45091,281,236.0,231.3,,225.0,187.0,,,,,,275.0,,,270.0,,218.6,116.3,,250.7,263.0,158.8,268.0,267.0,,146.1,,204.3,269.0,,,173.0,259.5,242.0,-45.0,-49.7,,-56.0,-94.0,,,,,,-6.0,,,-11.0,,-62.4,-164.7,,-30.3,-18.0,-122.2,-13.0,-14.0,,-134.9,,-76.7,-12.0,,,-108.0,-21.5,-39.0,False,,False,False,,,,,,True,,,True,,False,False,,True,True,False,True,True,,False,,False,True,,,False,True,True
46003,17,7.0,7.1,,6.0,0.0,,,,,,6.6,,,6.0,,5.7,0.0,,5.9,5.9,,,3.0,,31.0,,5.8,,,,6.0,,3.4,-10.0,-9.9,,-11.0,-17.0,,,,,,-10.4,,,-11.0,,-11.3,-17.0,,-11.1,-11.1,,,-14.0,,14.0,,-11.2,,,,-11.0,,-13.6,True,,False,False,,,,,,False,,,False,,False,False,,False,False,,,False,,False,,False,,,,False,,False
46005,57,88.0,88.6,,76.0,,,,,,,40.0,,,74.0,,77.3,1.6,,63.5,72.7,2.6,94.0,51.0,,119.1,,78.9,,,,33.0,,,31.0,31.6,,19.0,,,,,,,-17.0,,,17.0,,20.3,-55.4,,6.5,15.7,-54.4,37.0,-6.0,,62.1,,21.9,,,,-24.0,,,False,,True,,,,,,,True,,,True,,True,False,,True,True,False,False,True,,False,,True,,,,True,,
46007,7,4.0,5.4,,2.0,0.0,,,,,,8.9,,,8.0,,0.6,1.9,,,2.7,,9.0,0.0,,1.4,,,,,,16.0,,30.2,-3.0,-1.6,,-5.0,-7.0,,,,,,1.9,,,1.0,,-6.4,-5.1,,,-4.3,,2.0,-7.0,,-5.6,,,,,,9.0,,23.2,True,,False,False,,,,,,True,,,True,,False,False,,,False,,True,False,,False,,,,,,False,,False
46009,28,6.0,6.5,,6.0,3.0,,,,,,3.3,,,17.0,,8.7,0.5,,8.2,9.7,,10.0,1.0,,6.3,,6.3,,,,8.0,,12.5,-22.0,-21.5,,-22.0,-25.0,,,,,,-24.7,,,-11.0,,-19.3,-27.5,,-19.8,-18.3,,-18.0,-27.0,,-21.7,,-21.7,,,,-20.0,,-15.5,True,,False,False,,,,,,False,,,True,,True,False,,True,True,,True,False,,True,,True,,,,True,,True
46011,82,93.0,77.2,,87.0,87.0,,,,,,98.3,,,156.0,,96.3,12.9,,68.5,90.6,0.0,95.0,61.0,,11.1,,90.4,,,,86.0,,,11.0,-4.8,,5.0,5.0,,,,,,16.3,,,74.0,,14.3,-69.1,,-13.5,8.6,-82.0,13.0,-21.0,,-70.9,,8.4,,,,4.0,,,True,,True,True,,,,,,False,,,False,,False,False,,False,True,False,False,False,,False,,True,,,,True,,
46013,166,143.0,136.2,,132.0,0.0,,,,,,128.8,,,122.0,,144.3,27.7,,149.6,170.3,43.1,163.0,80.0,,115.6,,132.1,,,,84.0,,30.5,-23.0,-29.8,,-34.0,-166.0,,,,,,-37.2,,,-44.0,,-21.7,-138.3,,-16.4,4.3,-122.9,-3.0,-86.0,,-50.4,,-33.9,,,,-82.0,,-135.5,False,,False,False,,,,,,False,,,False,,True,False,,True,True,False,True,False,,False,,False,,,,False,,False
46015,31,23.0,23.0,,22.0,0.0,,,,,,20.6,,,6.0,,27.3,2.0,,,23.9,4.0,32.0,5.0,,56.4,,22.3,,,,19.0,,,-8.0,-8.0,,-9.0,-31.0,,,,,,-10.4,,,-25.0,,-3.7,-29.0,,,-7.1,-27.0,1.0,-26.0,,25.4,,-8.7,,,,-12.0,,,False,,False,False,,,,,,False,,,False,,True,False,,,True,False,True,False,,False,,False,,,,False,,
46017,16,18.0,18.5,,11.0,0.0,,,,,,3.1,,,3.0,,22.3,0.2,,10.6,10.4,0.0,25.0,16.0,,47.8,,15.7,,,,0.0,,,2.0,2.5,,-5.0,-16.0,,,,,,-12.9,,,-13.0,,6.3,-15.8,,-5.4,-5.6,-16.0,9.0,0.0,,31.8,,-0.3,,,,-16.0,,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,True,,False,,True,,,,False,,
46019,26,23.0,24.6,,15.0,0.0,,,,,,16.1,,,5.0,,25.4,16.3,,,23.1,12.1,33.0,23.0,,0.0,,,,,,12.0,,,-3.0,-1.4,,-11.0,-26.0,,,,,,-9.9,,,-21.0,,-0.6,-9.7,,,-2.9,-13.9,7.0,-3.0,,-26.0,,,,,,-14.0,,,True,,False,False,,,,,,False,,,False,,True,False,,,True,False,False,False,,False,,,,,,False,,
46021,13,14.0,13.8,,13.0,0.0,,,,,,4.4,,,5.0,,42.0,1.3,,,12.5,,,13.0,,36.3,,,,,,13.0,,,1.0,0.8,,0.0,-13.0,,,,,,-8.6,,,-8.0,,29.0,-11.7,,,-0.5,,,0.0,,23.3,,,,,,0.0,,,True,,True,False,,,,,,False,,,False,,False,False,,,True,,,True,,False,,,,,,True,,
46023,35,32.0,31.7,,17.0,0.0,,,,,,20.7,,,7.0,,28.4,2.4,,15.8,20.7,2.5,41.0,19.0,,16.7,,26.5,,,,15.0,,,-3.0,-3.3,,-18.0,-35.0,,,,,,-14.3,,,-28.0,,-6.6,-32.6,,-19.2,-14.3,-32.5,6.0,-16.0,,-18.3,,-8.5,,,,-20.0,,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,,
46025,6,8.0,7.8,,5.0,0.0,,,,,,7.5,,,13.0,,7.5,0.4,,2.3,2.7,,14.0,4.0,,3.6,,7.2,,,,1.0,,1.1,2.0,1.8,,-1.0,-6.0,,,,,,1.5,,,7.0,,1.5,-5.6,,-3.7,-3.3,,8.0,-2.0,,-2.4,,1.2,,,,-5.0,,-4.9,True,,True,False,,,,,,True,,,False,,True,False,,False,False,,False,False,,False,,True,,,,False,,False
46027,23,27.0,15.8,,25.0,47.0,,,,,,56.0,,,41.0,,25.2,3.3,,17.9,28.7,0.0,18.0,,,8.2,,32.1,,,,13.0,,20.1,4.0,-7.2,,2.0,24.0,,,,,,33.0,,,18.0,,2.2,-19.7,,-5.1,5.7,-23.0,-5.0,,,-14.8,,9.1,,,,-10.0,,-2.9,False,,True,False,,,,,,False,,,False,,True,False,,False,False,False,False,,,False,,False,,,,False,,True
46029,128,160.0,156.5,,137.0,128.0,,,,,,106.6,,,113.0,,162.3,9.2,,155.3,170.0,25.8,178.0,70.0,,137.4,,136.2,,,,94.0,,8.5,32.0,28.5,,9.0,0.0,,,,,,-21.4,,,-15.0,,34.3,-118.8,,27.3,42.0,-102.2,50.0,-58.0,,9.4,,8.2,,,,-34.0,,-119.5,True,,True,True,,,,,,True,,,True,,False,False,,True,False,False,False,False,,True,,True,,,,False,,False
