,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01109,50,272.0,252.5,,150.0,74.0,,,,,,,,150.0,,161.3,25.4,,161.5,54.4,48.5,246.0,97.0,,27.4,,,,,,269.5,75.1,222.0,202.5,,100.0,24.0,,,,,,,,100.0,,111.3,-24.6,,111.5,4.4,-1.5,196.0,47.0,,-22.6,,,,,,219.5,25.1,True,,True,True,,,,,,,,True,,True,True,,True,True,True,True,True,,True,,,,,,True,True
01111,43,105.0,111.4,,51.0,0.0,,,,,,,,58.0,,51.2,21.7,,60.9,31.2,18.7,38.0,59.0,,0.4,,,,,,118.4,52.0,62.0,68.4,,8.0,-43.0,,,,,,,,15.0,,8.2,-21.3,,17.9,-11.8,-24.3,-5.0,16.0,,-42.6,,,,,,75.4,9.0,False,,True,True,,,,,,,,True,,True,True,,True,True,True,True,True,,True,,,,,,False,True
01113,51,136.0,128.8,,42.0,3.0,,,,,,,,126.0,,29.2,28.0,,41.8,42.3,12.4,48.0,73.0,,14.6,120.3,,,,,168.8,97.5,85.0,77.8,,-9.0,-48.0,,,,,,,,75.0,,-21.8,-23.0,,-9.2,-8.7,-38.6,-3.0,22.0,,-36.4,69.3,,,,,117.8,46.5,True,,True,True,,,,,,,,True,,True,True,,True,True,True,True,True,,True,True,,,,,False,True
01115,95,419.0,416.4,,288.0,519.0,,,,,,,,187.0,,240.7,90.0,,377.0,122.5,116.4,423.0,,,27.9,358.8,,,,,335.8,178.4,324.0,321.4,,193.0,424.0,,,,,,,,92.0,,145.7,-5.0,,282.0,27.5,21.4,328.0,,,-67.1,263.8,,,,,240.8,83.4,True,,True,False,,,,,,,,True,,True,True,,True,True,True,False,,,True,True,,,,,True,True
01117,347,1069.0,1053.8,,899.0,1442.0,,,,,,,,445.0,,538.9,219.9,,1051.7,377.7,403.1,1088.0,511.0,,124.7,899.0,1388.0,,,,969.9,574.9,722.0,706.8,,552.0,1095.0,,,,,,,,98.0,,191.9,-127.1,,704.7,30.7,56.1,741.0,164.0,,-222.3,552.0,1041.0,,,,622.9,227.9,True,,True,False,,,,,,,,True,,True,True,,True,True,True,False,True,,True,True,False,,,,True,True
01119,17,14.0,13.9,,3.0,,,,,,,,,24.0,,0.2,3.4,,1.0,4.8,0.0,,,,1.1,,,,,,11.5,9.8,-3.0,-3.1,,-14.0,,,,,,,,,7.0,,-16.8,-13.6,,-16.0,-12.2,-17.0,,,,-15.9,,,,,,-5.5,-7.2,False,,False,,,,,,,,,False,,False,False,,False,False,False,,,,False,,,,,,False,False
01121,100,699.0,654.9,,454.0,432.0,,,,,,,,187.0,,491.3,87.8,,635.3,145.4,174.6,639.0,231.0,,40.9,582.4,,,,,475.3,199.4,599.0,554.9,,354.0,332.0,,,,,,,,87.0,,391.3,-12.2,,535.3,45.4,74.6,539.0,131.0,,-59.1,482.4,,,,,375.3,99.4,True,,True,True,,,,,,,,True,,True,True,,True,True,True,True,True,,True,True,,,,,True,True
01123,29,178.0,199.3,,91.0,22.0,,,,,,,,99.0,,90.8,22.9,,109.4,43.8,16.1,60.0,89.0,,15.5,,,,,,218.7,42.9,149.0,170.3,,62.0,-7.0,,,,,,,,70.0,,61.8,-6.1,,80.4,14.8,-12.9,31.0,60.0,,-13.5,,,,,,189.7,13.9,False,,True,True,,,,,,,,True,,True,True,,True,True,True,True,True,,True,,,,,,False,True
01125,1389,1680.0,1686.8,430.8,814.0,409.0,,,,,,,,814.0,,1169.8,156.8,,1524.3,491.0,372.1,1522.0,666.0,,254.2,1426.8,,,,,1780.0,567.5,291.0,297.8,-958.2,-575.0,-980.0,,,,,,,,-575.0,,-219.2,-1232.2,,135.3,-898.0,-1016.9,133.0,-723.0,,-1134.8,37.8,,,,,391.0,-821.5,False,False,False,False,,,,,,,,False,,True,False,,True,False,False,True,False,,False,True,,,,,False,False
01127,89,200.0,194.8,,158.0,282.0,,,,,,,,195.0,,14.8,35.4,,144.6,101.0,57.4,210.0,134.0,,53.1,170.5,,,,,229.0,142.5,111.0,105.8,,69.0,193.0,,,,,,,,106.0,,-74.2,-53.6,,55.6,12.0,-31.6,121.0,45.0,,-35.9,81.5,,,,,140.0,53.5,True,,True,False,,,,,,,,True,,True,True,,True,True,True,False,True,,True,True,,,,,False,True
01129,12,38.0,35.8,,8.0,0.0,,,,,,,,39.0,,7.3,10.3,,8.3,13.9,0.0,,27.0,,1.2,,,,,,38.7,29.0,26.0,23.8,,-4.0,-12.0,,,,,,,,27.0,,-4.7,-1.7,,-3.7,1.9,-12.0,,15.0,,-10.8,,,,,,26.7,17.0,True,,True,True,,,,,,,,False,,True,True,,True,True,True,,True,,True,,,,,,False,True
01131,2,51.0,54.0,,9.0,2.0,,,,,,,,16.0,,2.8,5.0,,3.7,10.8,7.3,,27.0,,1.0,,,,,,42.7,14.7,49.0,52.0,,7.0,0.0,,,,,,,,14.0,,0.8,3.0,,1.7,8.8,5.3,,25.0,,-1.0,,,,,,40.7,12.7,False,,True,True,,,,,,,,True,,True,True,,True,True,True,,True,,True,,,,,,True,True
01133,37,89.0,91.4,,49.0,44.0,,,,,,,,63.0,,27.8,21.6,,65.7,49.1,30.3,97.0,45.0,,39.3,,,,,,115.2,51.5,52.0,54.4,,12.0,7.0,,,,,,,,26.0,,-9.2,-15.4,,28.7,12.1,-6.7,60.0,8.0,,2.3,,,,,,78.2,14.5,False,,True,True,,,,,,,,True,,True,True,,True,True,True,False,True,,True,,,,,,False,True
02013,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.1,,,0.0,,0.0,1.0,,0.0,,,,,,1.0,2.9,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.1,,,0.0,,0.0,1.0,,0.0,,,,,,1.0,2.9,True,,True,True,,,,,,,,,,True,False,,,True,,True,False,,True,,,,,,False,False
02016,1,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.3,,,0.0,,0.0,1.0,,0.1,,,,,,1.4,2.6,-1.0,-1.0,,-1.0,-1.0,,,,,,,,,,-1.0,-0.7,,,-1.0,,-1.0,0.0,,-0.9,,,,,,0.4,1.6,False,,False,False,,,,,,,,,,False,True,,,True,,False,True,,True,,,,,,True,False
02020,398,288.0,285.0,,268.0,48.0,,,,,,,,,,272.7,384.3,,245.6,276.9,277.8,308.0,336.0,,131.8,252.0,264.0,,,,322.6,479.7,-110.0,-113.0,,-130.0,-350.0,,,,,,,,,,-125.3,-13.7,,-152.4,-121.1,-120.2,-90.0,-62.0,,-266.2,-146.0,-134.0,,,,-75.4,81.7,False,,False,False,,,,,,,,,,False,True,,False,False,False,True,True,,False,False,False,,,,True,True
02050,17,10.0,11.7,,10.0,0.0,,,,,,,,,,12.5,10.6,,8.3,13.5,,9.0,18.0,,12.3,,,,,,6.7,19.4,-7.0,-5.3,,-7.0,-17.0,,,,,,,,,,-4.5,-6.4,,-8.7,-3.5,,-8.0,1.0,,-4.7,,,,,,-10.3,2.4,True,,False,False,,,,,,,,,,True,True,,False,True,,False,True,,True,,,,,,False,True
02060,0,0.0,0.2,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.1,0.0,,0.0,0.0,,0.0,,,,,,1.1,1.6,0.0,0.2,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.1,0.0,,0.0,0.0,,0.0,,,,,,1.1,1.6,False,,True,True,,,,,,,,,,True,True,,False,True,,True,True,,True,,,,,,False,False
02068,4,0.0,0.0,,0.0,0.0,,,,,,,,,,0.1,0.5,,,0.0,,0.0,,,0.0,,,,,,1.3,3.3,-4.0,-4.0,,-4.0,-4.0,,,,,,,,,,-3.9,-3.5,,,-4.0,,-4.0,,,-4.0,,,,,,-2.7,-0.7,False,,False,False,,,,,,,,,,True,True,,,True,,False,,,False,,,,,,True,True
02070,1,1.0,0.9,,1.0,0.0,,,,,,,,,,1.8,1.3,,0.1,0.2,,0.0,5.0,,0.7,,,,,,1.1,5.9,0.0,-0.1,,0.0,-1.0,,,,,,,,,,0.8,0.3,,-0.9,-0.8,,-1.0,4.0,,-0.3,,,,,,0.1,4.9,False,,True,False,,,,,,,,,,False,False,,False,False,,False,False,,False,,,,,,False,False
02090,126,90.0,87.6,,91.0,,,,,,,,,,,109.9,83.3,,90.8,96.1,105.6,116.0,21.0,,84.9,,,,,,134.5,88.6,-36.0,-38.4,,-35.0,,,,,,,,,,,-16.1,-42.7,,-35.2,-29.9,-20.4,-10.0,-105.0,,-41.1,,,,,,8.5,-37.4,False,,True,,,,,,,,,,,True,False,,True,True,True,True,False,,False,,,,,,True,False
02100,0,1.0,0.9,,1.0,0.0,,,,,,,,,,0.9,0.3,,,0.1,,0.0,3.0,,0.0,,,,,,1.4,6.4,1.0,0.9,,1.0,0.0,,,,,,,,,,0.9,0.3,,,0.1,,0.0,3.0,,0.0,,,,,,1.4,6.4,True,,False,True,,,,,,,,,,True,True,,,True,,True,False,,True,,,,,,False,False
02105,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.6,,,0.0,,0.0,,,0.0,,,,,,,4.3,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.6,,,0.0,,0.0,,,0.0,,,,,,,4.3,True,,True,True,,,,,,,,,,False,False,,,True,,True,,,True,,,,,,,False
02110,27,33.0,34.0,,28.0,22.0,,,,,,,,,,42.2,27.6,,18.3,28.9,16.0,50.0,17.0,,26.2,,,,,,34.5,41.8,6.0,7.0,,1.0,-5.0,,,,,,,,,,15.2,0.6,,-8.7,1.9,-11.0,23.0,-10.0,,-0.8,,,,,,7.5,14.8,False,,True,True,,,,,,,,,,False,True,,False,True,False,False,False,,True,,,,,,False,False
02122,14,9.0,7.4,,8.0,6.0,,,,,,,,,,20.6,21.9,,3.1,8.2,24.3,13.0,16.0,,0.5,,,,,,11.9,39.0,-5.0,-6.6,,-6.0,-8.0,,,,,,,,,,6.6,7.9,,-10.9,-5.8,10.3,-1.0,2.0,,-13.5,,,,,,-2.1,25.0,False,,False,False,,,,,,,,,,False,False,,False,False,False,True,True,,False,,,,,,True,False
02130,0,1.0,0.9,,1.0,0.0,,,,,,,,,,1.5,0.9,,1.2,0.3,,0.0,,,0.7,,,,,,1.9,5.8,1.0,0.9,,1.0,0.0,,,,,,,,,,1.5,0.9,,1.2,0.3,,0.0,,,0.7,,,,,,1.9,5.8,True,,False,True,,,,,,,,,,False,True,,False,True,,True,,,True,,,,,,False,False
02150,2,1.0,0.9,,0.0,0.0,,,,,,,,,,1.0,1.4,,0.3,0.4,,0.0,2.0,,0.2,,,,,,2.1,5.3,-1.0,-1.1,,-2.0,-2.0,,,,,,,,,,-1.0,-0.6,,-1.7,-1.6,,-2.0,0.0,,-1.8,,,,,,0.1,3.3,False,,False,False,,,,,,,,,,False,True,,False,False,,False,True,,False,,,,,,True,False
02158,1,2.0,2.0,,1.0,0.0,,,,,,,,,,1.8,,,,0.6,,0.0,,,0.9,,,,,,,,1.0,1.0,,0.0,-1.0,,,,,,,,,,0.8,,,,-0.4,,-1.0,,,-0.1,,,,,,,,True,,True,False,,,,,,,,,,True,,,,True,,False,,,True,,,,,,,
02164,2,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.8,,,0.0,,0.0,0.0,,0.0,,,,,,1.0,10.4,-2.0,-2.0,,-2.0,-2.0,,,,,,,,,,-2.0,-1.2,,,-2.0,,-2.0,-2.0,,-2.0,,,,,,-1.0,8.4,False,,False,False,,,,,,,,,,True,True,,,False,,False,False,,False,,,,,,True,False
02170,23,44.0,40.9,,38.0,0.0,,,,,,,,,,45.3,77.5,,25.2,34.9,54.9,45.0,50.0,,24.1,,,,,,49.0,84.7,21.0,17.9,,15.0,-23.0,,,,,,,,,,22.3,54.5,,2.2,11.9,31.9,22.0,27.0,,1.1,,,,,,26.0,61.7,True,,True,False,,,,,,,,,,False,False,,True,True,False,False,False,,True,,,,,,False,False
02180,15,1.0,1.6,,2.0,0.0,,,,,,,,,,2.8,3.6,,7.4,7.9,,0.0,2.0,,1.3,,,,,,3.8,6.7,-14.0,-13.4,,-13.0,-15.0,,,,,,,,,,-12.2,-11.4,,-7.6,-7.1,,-15.0,-13.0,,-13.7,,,,,,-11.2,-8.3,True,,True,False,,,,,,,,,,True,True,,True,True,,False,True,,True,,,,,,True,True
02185,36,23.0,22.9,,19.0,0.0,,,,,,,,,,21.1,10.9,,5.5,18.1,,,26.0,,31.2,,,,,,19.2,33.7,-13.0,-13.1,,-17.0,-36.0,,,,,,,,,,-14.9,-25.1,,-30.5,-17.9,,,-10.0,,-4.8,,,,,,-16.8,-2.3,False,,False,False,,,,,,,,,,False,False,,False,False,,,True,,True,,,,,,False,True
02188,23,9.0,8.0,,8.0,0.0,,,,,,,,,,5.8,5.9,,11.9,17.3,,7.0,9.0,,5.0,,,,,,8.3,18.5,-14.0,-15.0,,-15.0,-23.0,,,,,,,,,,-17.2,-17.1,,-11.1,-5.7,,-16.0,-14.0,,-18.0,,,,,,-14.7,-4.5,False,,False,False,,,,,,,,,,False,False,,True,True,,False,False,,False,,,,,,False,True
02195,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.1,,0.1,0.0,,0.0,,,0.0,,,,,,,3.4,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.1,,0.1,0.0,,0.0,,,0.0,,,,,,,3.4,True,,True,True,,,,,,,,,,False,False,,False,True,,True,,,True,,,,,,,False
02198,1,1.0,1.1,,0.0,0.0,,,,,,,,,,0.9,1.7,,0.6,0.2,,0.0,,,0.0,,,,,,,3.4,0.0,0.1,,-1.0,-1.0,,,,,,,,,,-0.1,0.7,,-0.4,-0.8,,-1.0,,,-1.0,,,,,,,2.4,False,,False,False,,,,,,,,,,False,False,,False,False,,False,,,False,,,,,,,False
02220,3,2.0,2.0,,2.0,0.0,,,,,,,,,,1.8,3.1,,2.9,2.9,,0.0,10.0,,1.2,,,,,,2.0,6.4,-1.0,-1.0,,-1.0,-3.0,,,,,,,,,,-1.2,0.1,,-0.1,-0.1,,-3.0,7.0,,-1.8,,,,,,-1.0,3.4,True,,False,False,,,,,,,,,,False,True,,True,True,,False,False,,False,,,,,,False,False
02230,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,1.5,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,1.5,True,,True,True,,,,,,,,,,True,True,,,True,,True,,,True,,,,,,,False
02240,3,1.0,0.9,,1.0,0.0,,,,,,,,,,1.3,0.2,,0.3,0.4,,0.0,1.0,,0.6,,,,,,1.5,7.4,-2.0,-2.1,,-2.0,-3.0,,,,,,,,,,-1.7,-2.8,,-2.7,-2.6,,-3.0,-2.0,,-2.5,,,,,,-1.5,4.4,False,,False,False,,,,,,,,,,True,False,,False,False,,False,False,,False,,,,,,True,False
02261,1,0.0,0.1,,0.0,0.0,,,,,,,,,,0.3,0.9,,3.2,1.4,,,3.0,,0.0,,,,,,1.9,9.0,-1.0,-0.9,,-1.0,-1.0,,,,,,,,,,-0.7,-0.1,,2.2,0.4,,,2.0,,-1.0,,,,,,0.9,8.0,True,,False,False,,,,,,,,,,True,True,,False,True,,,False,,False,,,,,,True,False
02275,0,1.0,1.2,,1.0,0.0,,,,,,,,,,0.9,0.3,,,0.1,,0.0,,,1.3,,,,,,,5.6,1.0,1.2,,1.0,0.0,,,,,,,,,,0.9,0.3,,,0.1,,0.0,,,1.3,,,,,,,5.6,False,,False,True,,,,,,,,,,True,True,,,True,,True,,,False,,,,,,,False
02282,4,0.0,0.4,,0.0,0.0,,,,,,,,,,0.0,0.0,,,1.1,,0.0,,,3.1,,,,,,1.3,1.8,-4.0,-3.6,,-4.0,-4.0,,,,,,,,,,-4.0,-4.0,,,-2.9,,-4.0,,,-0.9,,,,,,-2.7,-2.2,True,,False,False,,,,,,,,,,False,False,,,True,,False,,,True,,,,,,True,True
02290,2,4.0,4.4,,3.0,0.0,,,,,,,,,,3.1,1.0,,3.5,2.1,,,,,0.1,,,,,,3.5,12.2,2.0,2.4,,1.0,-2.0,,,,,,,,,,1.1,-1.0,,1.5,0.1,,,,,-1.9,,,,,,1.5,10.2,False,,True,False,,,,,,,,,,True,True,,True,True,,,,,True,,,,,,True,False
04001,74,56.0,54.0,,43.0,16.0,,,,,,,,164.0,,36.1,24.4,,32.4,50.3,1.0,45.0,181.0,,8.3,55.6,,,,,74.7,76.1,-18.0,-20.0,,-31.0,-58.0,,,,,,,,90.0,,-37.9,-49.6,,-41.6,-23.7,-73.0,-29.0,107.0,,-65.7,-18.4,,,,,0.7,2.1,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,,True,True
04003,24,13.0,13.5,,14.0,4.0,,,,,,,,56.0,,44.4,20.9,,9.9,18.2,18.7,14.0,17.0,,7.2,14.0,,,,,24.0,74.9,-11.0,-10.5,,-10.0,-20.0,,,,,,,,32.0,,20.4,-3.1,,-14.1,-5.8,-5.3,-10.0,-7.0,,-16.8,-10.0,,,,,0.0,50.9,True,,True,False,,,,,,,,False,,False,True,,False,True,True,True,True,,False,True,,,,,True,False
04005,327,247.0,255.7,,205.0,7.0,,,,,,,,194.0,,231.8,51.5,,174.3,204.6,43.7,270.0,320.0,,44.5,210.7,250.0,,,,263.9,166.6,-80.0,-71.3,,-122.0,-320.0,,,,,,,,-133.0,,-95.2,-275.5,,-152.7,-122.4,-283.3,-57.0,-7.0,,-282.6,-116.3,-77.0,,,,-63.1,-160.4,True,,False,False,,,,,,,,False,,False,False,,False,False,False,True,True,,False,False,True,,,,True,False
04007,74,50.0,52.2,,41.0,18.0,,,,,,,,14.0,,75.8,24.6,,39.0,42.8,0.1,67.0,76.0,,16.9,49.3,,,,,62.0,192.4,-24.0,-21.8,,-33.0,-56.0,,,,,,,,-60.0,,1.8,-49.4,,-35.0,-31.2,-73.9,-7.0,2.0,,-57.1,-24.7,,,,,-12.0,118.4,True,,False,False,,,,,,,,False,,True,False,,False,False,False,True,True,,False,False,,,,,True,False
04009,30,14.0,13.2,,14.0,14.0,,,,,,,,18.0,,32.9,17.1,,10.1,15.4,0.0,8.0,4.0,,14.9,,,,,,24.6,55.0,-16.0,-16.8,,-16.0,-16.0,,,,,,,,-12.0,,2.9,-12.9,,-19.9,-14.6,-30.0,-22.0,-26.0,,-15.1,,,,,,-5.4,25.0,False,,False,False,,,,,,,,True,,True,True,,False,True,False,False,False,,True,,,,,,True,False
04011,1,0.0,0.0,,0.0,0.0,,,,,,,,6.0,,0.1,1.0,,0.0,0.1,,0.0,3.0,,0.0,,,,,,1.7,4.9,-1.0,-1.0,,-1.0,-1.0,,,,,,,,5.0,,-0.9,0.0,,-1.0,-0.9,,-1.0,2.0,,-1.0,,,,,,0.7,3.9,False,,False,False,,,,,,,,False,,True,True,,True,True,,False,False,,False,,,,,,True,False
04012,12,9.0,9.8,,9.0,0.0,,,,,,,,6.0,,91.4,3.2,,3.6,9.3,0.0,7.0,21.0,,12.0,,,,,,9.8,52.6,-3.0,-2.2,,-3.0,-12.0,,,,,,,,-6.0,,79.4,-8.8,,-8.4,-2.7,-12.0,-5.0,9.0,,-0.0,,,,,,-2.2,40.6,True,,False,False,,,,,,,,False,,False,False,,False,True,False,False,False,,True,,,,,,True,False
04013,1377,1953.0,1844.4,1864.7,1994.0,3044.0,,,,,,,,2331.0,,1937.8,1392.4,,2099.5,2054.1,370.7,1917.0,2655.0,,522.2,2014.6,2290.0,,,,2529.5,3430.9,576.0,467.4,487.7,617.0,1667.0,,,,,,,,954.0,,560.8,15.4,,722.5,677.1,-1006.3,540.0,1278.0,,-854.8,637.6,913.0,,,,1152.5,2053.9,True,True,False,False,,,,,,,,False,,True,True,,False,False,False,True,False,,False,False,False,,,,False,False
04015,84,99.0,85.7,,81.0,12.0,,,,,,,,81.0,,108.3,42.1,,58.5,60.1,51.9,88.0,261.0,,162.1,92.9,68.0,,,,144.1,370.4,15.0,1.7,,-3.0,-72.0,,,,,,,,-3.0,,24.3,-41.9,,-25.5,-23.9,-32.1,4.0,177.0,,78.1,8.9,-16.0,,,,60.1,286.4,True,,True,False,,,,,,,,True,,False,False,,False,False,False,True,False,,False,True,False,,,,False,False
04017,42,57.0,59.6,,51.0,19.0,,,,,,,,169.0,,66.3,27.1,,32.1,48.3,2.8,51.0,65.0,,39.8,54.3,,,,,75.6,66.2,15.0,17.6,,9.0,-23.0,,,,,,,,127.0,,24.3,-14.9,,-9.9,6.3,-39.2,9.0,23.0,,-2.2,12.3,,,,,33.6,24.2,False,,True,False,,,,,,,,False,,False,True,,True,True,False,True,False,,True,True,,,,,False,False
04019,818,1956.0,2014.1,1856.0,1670.0,959.0,,,,,,,,791.0,,1658.8,364.9,,2047.3,1359.4,834.4,1998.0,4153.0,,642.5,1677.8,2484.0,,,,2306.3,3791.5,1138.0,1196.1,1038.0,852.0,141.0,,,,,,,,-27.0,,840.8,-453.1,,1229.3,541.4,16.4,1180.0,3335.0,,-175.5,859.8,1666.0,,,,1488.3,2973.5,False,True,True,True,,,,,,,,True,,True,True,,False,True,True,False,False,,True,True,False,,,,False,False
04021,196,167.0,197.4,182.8,162.0,239.0,,,,,,,,170.0,,213.6,105.8,,132.7,156.0,106.5,134.0,152.0,,64.6,155.3,147.0,,,,272.3,521.0,-29.0,1.4,-13.2,-34.0,43.0,,,,,,,,-26.0,,17.6,-90.2,,-63.3,-40.0,-89.5,-62.0,-44.0,,-131.4,-40.7,-49.0,,,,76.3,325.0,True,True,False,False,,,,,,,,True,,True,False,,False,False,False,False,False,,False,False,False,,,,False,False
04023,19,31.0,33.4,,28.0,3.0,,,,,,,,45.0,,53.4,6.0,,16.8,27.5,0.4,28.0,41.0,,6.1,27.4,,,,,32.7,103.8,12.0,14.4,,9.0,-16.0,,,,,,,,26.0,,34.4,-13.0,,-2.2,8.5,-18.6,9.0,22.0,,-12.9,8.4,,,,,13.7,84.8,False,,True,False,,,,,,,,False,,False,False,,True,True,False,True,False,,False,True,,,,,False,False
04025,62,39.0,36.2,,47.0,18.0,,,,,,,,66.0,,72.3,57.1,,50.9,67.7,63.3,43.0,32.0,,14.7,44.5,47.0,,,,68.2,166.2,-23.0,-25.8,,-15.0,-44.0,,,,,,,,4.0,,10.3,-4.9,,-11.1,5.7,1.3,-19.0,-30.0,,-47.3,-17.5,-15.0,,,,6.2,104.2,False,,True,False,,,,,,,,True,,True,True,,True,True,True,True,False,,False,True,True,,,,True,False
04027,148,120.0,128.5,128.6,119.0,42.0,,,,,,,,118.0,,123.2,75.2,,101.5,139.1,2.6,106.0,130.0,,88.2,106.5,129.0,,,,167.2,409.7,-28.0,-19.5,-19.4,-29.0,-106.0,,,,,,,,-30.0,,-24.8,-72.8,,-46.5,-8.9,-145.4,-42.0,-18.0,,-59.8,-41.5,-19.0,,,,19.2,261.7,True,True,False,False,,,,,,,,False,,True,False,,False,True,False,False,True,,False,False,True,,,,True,False
05001,56,37.0,35.7,,36.0,0.0,,,,,,,,28.0,,57.6,22.3,,28.6,36.0,0.0,44.0,44.0,,94.2,,,,,,35.8,57.0,-19.0,-20.3,,-20.0,-56.0,,,,,,,,-28.0,,1.6,-33.7,,-27.4,-20.0,-56.0,-12.0,-12.0,,38.2,,,,,,-20.2,1.0,False,,False,False,,,,,,,,False,,True,False,,False,False,False,True,True,,False,,,,,,False,True
05003,13,20.0,23.2,,20.0,0.0,,,,,,,,22.0,,37.3,8.1,,12.9,17.5,0.1,33.0,21.0,,38.7,,,,,,26.0,29.7,7.0,10.2,,7.0,-13.0,,,,,,,,9.0,,24.3,-4.9,,-0.1,4.5,-12.9,20.0,8.0,,25.7,,,,,,13.0,16.7,False,,False,False,,,,,,,,False,,False,True,,True,True,False,False,False,,False,,,,,,False,False
05005,71,67.0,65.8,,66.0,73.0,,,,,,,,33.0,,127.9,43.0,,47.9,52.7,38.5,100.0,107.0,,69.4,,,,,,68.0,87.8,-4.0,-5.2,,-5.0,2.0,,,,,,,,-38.0,,56.9,-28.0,,-23.1,-18.3,-32.5,29.0,36.0,,-1.6,,,,,,-3.0,16.8,False,,False,True,,,,,,,,False,,False,False,,False,False,False,False,False,,True,,,,,,True,False
05007,356,340.0,327.5,,354.0,461.0,,,,,,,,489.0,,354.2,80.5,,298.1,364.2,66.4,446.0,371.0,,379.4,300.7,384.0,,,,385.9,538.4,-16.0,-28.5,,-2.0,105.0,,,,,,,,133.0,,-1.8,-275.5,,-57.9,8.2,-289.6,90.0,15.0,,23.4,-55.3,28.0,,,,29.9,182.4,False,,True,False,,,,,,,,False,,True,False,,False,True,False,False,True,,False,False,False,,,,False,False
05009,105,129.0,129.4,,91.0,214.0,,,,,,,,91.0,,204.7,56.5,,80.1,87.2,32.1,155.0,113.0,,64.8,,,,,,158.3,83.2,24.0,24.4,,-14.0,109.0,,,,,,,,-14.0,,99.7,-48.5,,-24.9,-17.8,-72.9,50.0,8.0,,-40.2,,,,,,53.3,-21.8,False,,True,False,,,,,,,,True,,False,False,,False,True,False,False,True,,False,,,,,,False,True
