,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05043,63,210.0,374.0,,,,187.0,172.4,,70.3,,34.1,126.8,,,147.0,311.0,,,,124.0,109.4,,7.3,,-28.9,63.8,,,False,,,,True,True,,True,,True,True,,
05045,967,550.0,912.0,,,,765.0,559.1,,432.7,,397.0,445.3,,,-417.0,-55.0,,,,-202.0,-407.9,,-534.3,,-570.0,-521.7,,,True,,,,True,True,,False,,False,False,,
05047,131,50.0,32.0,,,,117.0,130.1,,12.3,,27.7,98.9,,,-81.0,-99.0,,,,-14.0,-0.9,,-118.7,,-103.3,-32.1,,,False,,,,True,True,,False,,False,True,,
05049,102,40.0,36.0,,,,42.0,76.2,,29.9,,24.7,25.2,,,-62.0,-66.0,,,,-60.0,-25.8,,-72.1,,-77.3,-76.8,,,False,,,,True,True,,False,,False,False,,
05051,596,595.0,366.0,,,,853.0,895.0,,478.7,,322.0,609.1,,,-1.0,-230.0,,,,257.0,299.0,,-117.3,,-274.0,13.1,,,False,,,,False,False,,False,,False,False,,
05053,101,80.0,58.0,,,,128.0,84.1,,34.1,,70.4,44.7,,,-21.0,-43.0,,,,27.0,-16.9,,-66.9,,-30.6,-56.3,,,False,,,,False,True,,False,,False,False,,
05055,296,215.0,51.0,,,,282.0,367.1,,137.8,,139.7,180.6,,,-81.0,-245.0,,,,-14.0,71.1,,-158.2,,-156.3,-115.4,,,False,,,,True,True,,False,,False,False,,
05057,63,190.0,141.0,,,,207.0,186.8,,151.5,,119.9,276.1,,,127.0,78.0,,,,144.0,123.8,,88.5,,56.9,213.1,,,True,,,,False,True,,True,,True,False,,
05059,228,280.0,399.0,,,,366.0,266.1,,74.6,,158.2,108.8,,,52.0,171.0,,,,138.0,38.1,,-153.4,,-69.8,-119.2,,,False,,,,False,True,,False,,False,False,,
05061,80,110.0,53.0,,,,108.0,69.3,,19.3,,42.4,40.8,,,30.0,-27.0,,,,28.0,-10.7,,-60.7,,-37.6,-39.2,,,True,,,,True,True,,False,,False,False,,
05063,415,360.0,301.0,,,,322.0,427.6,,182.1,,40.1,485.4,,,-55.0,-114.0,,,,-93.0,12.6,,-232.9,,-374.9,70.4,,,False,,,,False,True,,False,,False,False,,
05065,165,80.0,125.0,,,,53.0,100.0,,28.3,,37.5,90.9,,,-85.0,-40.0,,,,-112.0,-65.0,,-136.7,,-127.5,-74.1,,,True,,,,False,True,,False,,False,True,,
05067,152,235.0,137.0,,,,157.0,127.7,,511.3,,0.0,231.2,,,83.0,-15.0,,,,5.0,-24.3,,359.3,,-152.0,79.2,,,True,,,,True,True,,False,,False,True,,
05069,1259,1055.0,1050.0,,,,784.0,796.8,,1039.2,,123.2,1004.5,,,-204.0,-209.0,,,,-475.0,-462.2,,-219.8,,-1135.8,-254.5,,,False,,,,False,False,,False,,False,False,,
05071,113,235.0,127.0,,,,239.0,93.3,,47.2,,125.3,152.5,,,122.0,14.0,,,,126.0,-19.7,,-65.8,,12.3,39.5,,,True,,,,False,True,,True,,True,True,,
05073,40,30.0,12.0,,,,43.0,31.0,,21.2,,17.7,20.3,,,-10.0,-28.0,,,,3.0,-9.0,,-18.8,,-22.3,-19.7,,,False,,,,True,True,,False,,False,False,,
05075,199,50.0,40.0,,,,100.0,110.4,,7.7,,9.7,61.9,,,-149.0,-159.0,,,,-99.0,-88.6,,-191.3,,-189.3,-137.1,,,False,,,,True,True,,False,,False,True,,
05077,65,450.0,0.0,,,,158.0,37.5,,5.5,,352.9,452.2,,,385.0,-65.0,,,,93.0,-27.5,,-59.5,,287.9,387.2,,,True,,,,True,True,,True,,True,False,,
05079,637,420.0,,,,,217.0,134.9,,24.4,,166.1,355.6,,,-217.0,,,,,-420.0,-502.1,,-612.6,,-470.9,-281.4,,,,,,,False,False,,False,,False,False,,
05081,101,195.0,176.0,,,,92.0,218.8,,131.5,,73.6,373.2,,,94.0,75.0,,,,-9.0,117.8,,30.5,,-27.4,272.2,,,True,,,,True,False,,True,,True,False,,
05083,59,65.0,35.0,,,,187.0,127.0,,16.6,,162.3,314.0,,,6.0,-24.0,,,,128.0,68.0,,-42.4,,103.3,255.0,,,False,,,,False,False,,False,,False,False,,
05085,529,390.0,415.0,,,,453.0,442.3,,257.7,,269.6,440.9,,,-139.0,-114.0,,,,-76.0,-86.7,,-271.3,,-259.4,-88.1,,,True,,,,True,True,,False,,False,True,,
05087,65,45.0,33.0,,,,80.0,43.1,,4.4,,0.0,81.6,,,-20.0,-32.0,,,,15.0,-21.9,,-60.6,,-65.0,16.6,,,False,,,,True,False,,False,,False,True,,
05089,54,40.0,59.0,,,,59.0,43.9,,17.5,,19.7,19.9,,,-14.0,5.0,,,,5.0,-10.1,,-36.5,,-34.3,-34.1,,,True,,,,True,True,,False,,False,False,,
05091,256,150.0,82.0,,,,345.0,233.6,,77.0,,60.3,92.3,,,-106.0,-174.0,,,,89.0,-22.4,,-179.0,,-195.7,-163.7,,,False,,,,True,True,,False,,False,False,,
05093,419,580.0,207.0,,,,428.0,495.8,,505.7,,253.0,608.5,,,161.0,-212.0,,,,9.0,76.8,,86.7,,-166.0,189.5,,,False,,,,True,True,,True,,False,False,,
05095,42,80.0,67.0,,,,84.0,64.5,,53.9,,37.5,44.4,,,38.0,25.0,,,,42.0,22.5,,11.9,,-4.5,2.4,,,True,,,,False,True,,True,,True,True,,
05097,94,75.0,95.0,,,,48.0,70.4,,14.5,,13.7,,,,-19.0,1.0,,,,-46.0,-23.6,,-79.5,,-80.3,,,,True,,,,False,False,,False,,False,,,
05099,65,45.0,0.0,,,,81.0,40.3,,6.3,,34.2,37.4,,,-20.0,-65.0,,,,16.0,-24.7,,-58.7,,-30.8,-27.6,,,False,,,,True,False,,False,,False,False,,
05101,131,5.0,0.0,,,,47.0,35.6,,0.0,,2.8,,,,-126.0,-131.0,,,,-84.0,-95.4,,-131.0,,-128.2,,,,False,,,,True,True,,False,,False,,,
05103,130,80.0,97.0,,,,229.0,136.6,,20.3,,24.6,88.2,,,-50.0,-33.0,,,,99.0,6.6,,-109.7,,-105.4,-41.8,,,True,,,,False,True,,False,,False,True,,
05105,31,20.0,0.0,,,,58.0,33.6,,30.8,,0.3,9.3,,,-11.0,-31.0,,,,27.0,2.6,,-0.2,,-30.7,-21.7,,,False,,,,False,True,,True,,False,False,,
05107,116,140.0,119.0,,,,274.0,120.0,,41.2,,89.5,127.0,,,24.0,3.0,,,,158.0,4.0,,-74.8,,-26.5,11.0,,,True,,,,False,True,,False,,False,True,,
05109,73,80.0,110.0,,,,66.0,105.5,,13.3,,20.7,128.2,,,7.0,37.0,,,,-7.0,32.5,,-59.7,,-52.3,55.2,,,False,,,,False,False,,False,,False,False,,
05111,253,310.0,202.0,,,,196.0,250.7,,112.4,,205.4,436.5,,,57.0,-51.0,,,,-57.0,-2.3,,-140.6,,-47.6,183.5,,,True,,,,False,True,,False,,True,False,,
05113,60,205.0,317.0,,,,137.0,104.4,,94.2,,49.3,142.1,,,145.0,257.0,,,,77.0,44.4,,34.2,,-10.7,82.1,,,False,,,,True,True,,True,,True,True,,
05115,527,770.0,1367.0,,,,426.0,383.0,,356.4,,382.8,659.1,,,243.0,840.0,,,,-101.0,-144.0,,-170.6,,-144.2,132.1,,,False,,,,True,True,,True,,True,True,,
05117,36,30.0,38.0,,,,30.0,56.4,,2.0,,18.9,133.5,,,-6.0,2.0,,,,-6.0,20.4,,-34.0,,-17.1,97.5,,,True,,,,False,False,,False,,False,False,,
05119,2658,2385.0,2031.0,,,,2507.0,2120.2,,1767.2,,1508.7,1374.7,,,-273.0,-627.0,,,,-151.0,-537.8,,-890.8,,-1149.3,-1283.3,,,False,,,,True,False,,False,,False,False,,
05121,126,165.0,161.0,,,,101.0,154.7,,41.9,,62.6,181.4,,,39.0,35.0,,,,-25.0,28.7,,-84.1,,-63.4,55.4,,,True,,,,True,True,,False,,False,False,,
05123,240,135.0,48.0,,,,404.0,151.3,,38.6,,46.1,57.5,,,-105.0,-192.0,,,,164.0,-88.7,,-201.4,,-193.9,-182.5,,,False,,,,False,True,,False,,False,False,,
05125,677,640.0,328.0,,,,880.0,754.3,,249.5,,212.9,526.6,,,-37.0,-349.0,,,,203.0,77.3,,-427.5,,-464.1,-150.4,,,False,,,,False,False,,False,,False,False,,
05127,16,35.0,41.0,,,,64.0,70.3,,59.3,,13.6,26.9,,,19.0,25.0,,,,48.0,54.3,,43.3,,-2.4,10.9,,,False,,,,False,False,,False,,True,True,,
05129,83,120.0,67.0,,,,46.0,18.3,,10.9,,9.6,80.1,,,37.0,-16.0,,,,-37.0,-64.7,,-72.1,,-73.4,-2.9,,,True,,,,False,False,,False,,False,True,,
05131,1011,1325.0,1613.0,,,,1277.0,843.5,,679.3,,566.7,971.9,,,314.0,602.0,,,,266.0,-167.5,,-331.7,,-444.3,-39.1,,,False,,,,True,True,,False,,False,True,,
05133,88,305.0,114.0,,,,253.0,61.7,,70.3,,189.6,249.2,,,217.0,26.0,,,,165.0,-26.3,,-17.7,,101.6,161.2,,,True,,,,True,True,,True,,True,True,,
05135,91,25.0,66.0,,,,71.0,107.1,,10.6,,37.4,66.9,,,-66.0,-25.0,,,,-20.0,16.1,,-80.4,,-53.6,-24.1,,,True,,,,True,True,,False,,True,True,,
05137,195,335.0,584.0,,,,57.0,72.8,,288.5,,55.0,174.5,,,140.0,389.0,,,,-138.0,-122.2,,93.5,,-140.0,-20.5,,,False,,,,True,True,,True,,True,True,,
05139,267,355.0,339.0,,,,395.0,298.2,,159.3,,202.6,333.4,,,88.0,72.0,,,,128.0,31.2,,-107.7,,-64.4,66.4,,,True,,,,False,True,,False,,True,True,,
05141,98,105.0,180.0,,,,106.0,34.7,,21.3,,7.1,46.1,,,7.0,82.0,,,,8.0,-63.3,,-76.7,,-90.9,-51.9,,,False,,,,False,False,,False,,False,False,,
05143,2782,985.0,1291.0,,,,1634.0,387.8,,255.5,,388.1,520.3,,,-1797.0,-1491.0,,,,-1148.0,-2394.2,,-2526.5,,-2393.8,-2261.7,,,True,,,,True,False,,False,,False,False,,
05145,390,295.0,387.0,,,,559.0,526.2,,164.0,,233.7,543.0,,,-95.0,-3.0,,,,169.0,136.2,,-226.0,,-156.3,153.0,,,True,,,,False,False,,False,,False,False,,
05147,26,10.0,0.0,,,,64.0,9.8,,11.3,,6.5,,,,-16.0,-26.0,,,,38.0,-16.2,,-14.7,,-19.5,,,,False,,,,False,False,,True,,False,,,
05149,145,110.0,42.0,,,,198.0,48.9,,17.6,,12.9,332.9,,,-35.0,-103.0,,,,53.0,-96.1,,-127.4,,-132.2,187.9,,,False,,,,False,False,,False,,False,False,,
06001,4443,10675.0,21251.0,,,,9645.0,10232.8,,5097.6,,1630.5,8815.3,,,6232.0,16808.0,,,,5202.0,5789.8,,654.6,,-2812.5,4372.3,,,False,,,,True,True,,True,,True,True,,
06003,0,0.0,0.0,,,,0.0,0.5,,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,0.5,,0.0,,0.0,0.0,,,True,,,,True,False,,False,,True,True,,
06005,31,285.0,345.0,,,,149.0,155.1,,133.3,,3.6,292.9,,,254.0,314.0,,,,118.0,124.1,,102.3,,-27.4,261.9,,,False,,,,True,True,,True,,True,False,,
06007,1237,1060.0,807.0,,,,860.0,1843.8,,593.0,,802.4,773.0,,,-177.0,-430.0,,,,-377.0,606.8,,-644.0,,-434.6,-464.0,,,False,,,,False,False,,False,,False,False,,
06009,120,115.0,118.0,,,,124.0,206.3,,18.2,,11.9,97.0,,,-5.0,-2.0,,,,4.0,86.3,,-101.8,,-108.1,-23.0,,,True,,,,True,False,,False,,False,False,,
06011,110,50.0,31.0,,,,309.0,140.2,,0.3,,107.4,138.1,,,-60.0,-79.0,,,,199.0,30.2,,-109.7,,-2.6,28.1,,,False,,,,False,True,,False,,True,True,,
06013,4107,6745.0,3672.0,,,,7300.0,7728.3,,4692.3,,5160.4,4739.2,,,2638.0,-435.0,,,,3193.0,3621.3,,585.3,,1053.4,632.2,,,True,,,,False,False,,True,,True,True,,
06015,24,50.0,49.0,,,,33.0,110.5,,7.4,,0.0,70.4,,,26.0,25.0,,,,9.0,86.5,,-16.6,,-24.0,46.4,,,True,,,,True,False,,True,,True,False,,
06017,213,345.0,216.0,,,,748.0,1008.2,,95.7,,87.8,201.7,,,132.0,3.0,,,,535.0,795.2,,-117.3,,-125.2,-11.3,,,True,,,,False,False,,True,,True,True,,
06019,5359,18415.0,33978.0,,,,17156.0,9294.4,,14348.3,,10854.9,14008.1,,,13056.0,28619.0,,,,11797.0,3935.4,,8989.3,,5495.9,8649.1,,,False,,,,True,True,,True,,True,True,,
06021,154,0.0,89.0,,,,162.0,163.0,,0.9,,91.1,105.7,,,-154.0,-65.0,,,,8.0,9.0,,-153.1,,-62.9,-48.3,,,True,,,,True,True,,True,,True,True,,
06023,156,180.0,193.0,,,,368.0,485.5,,43.2,,90.2,198.8,,,24.0,37.0,,,,212.0,329.5,,-112.8,,-65.8,42.8,,,False,,,,False,False,,False,,False,False,,
06025,1442,1675.0,1263.0,,,,1120.0,646.9,,332.9,,231.4,1291.0,,,233.0,-179.0,,,,-322.0,-795.1,,-1109.1,,-1210.6,-151.0,,,True,,,,False,False,,False,,False,True,,
06027,23,185.0,14.0,,,,19.0,115.2,,15.9,,100.8,321.6,,,162.0,-9.0,,,,-4.0,92.2,,-7.1,,77.8,298.6,,,True,,,,True,True,,True,,True,False,,
06029,4207,6960.0,2845.0,,,,9799.0,8074.1,,4709.0,,2498.2,6199.8,,,2753.0,-1362.0,,,,5592.0,3867.1,,502.0,,-1708.8,1992.8,,,True,,,,False,False,,True,,True,True,,
06031,1928,1965.0,4704.0,,,,3248.0,558.7,,833.8,,9328.7,1746.3,,,37.0,2776.0,,,,1320.0,-1369.3,,-1094.2,,7400.7,-181.7,,,False,,,,False,False,,False,,False,False,,
06033,250,110.0,83.0,,,,188.0,344.2,,35.5,,65.3,150.9,,,-140.0,-167.0,,,,-62.0,94.2,,-214.5,,-184.7,-99.1,,,False,,,,True,True,,False,,False,True,,
06035,56,45.0,42.0,,,,73.0,81.1,,0.0,,9.0,,,,-11.0,-14.0,,,,17.0,25.1,,-56.0,,-47.0,,,,False,,,,False,False,,False,,False,,,
06037,36326,48975.0,22726.0,,,,54489.0,47872.5,,36679.5,,28432.6,49785.0,,,12649.0,-13600.0,,,,18163.0,11546.5,,353.5,,-7893.4,13459.0,,,False,,,,False,True,,True,,True,False,,
06039,1142,2075.0,1113.0,,,,2054.0,1411.2,,467.4,,168.1,1381.9,,,933.0,-29.0,,,,912.0,269.2,,-674.6,,-973.9,239.9,,,True,,,,True,True,,True,,False,True,,
06041,851,845.0,243.0,,,,1705.0,941.5,,455.6,,76.8,1009.0,,,-6.0,-608.0,,,,854.0,90.5,,-395.4,,-774.2,158.0,,,False,,,,False,False,,False,,False,False,,
06043,6,25.0,16.0,,,,20.0,53.5,,0.7,,6.0,29.9,,,19.0,10.0,,,,14.0,47.5,,-5.3,,0.0,23.9,,,True,,,,True,False,,True,,True,False,,
06045,303,380.0,346.0,,,,496.0,814.6,,298.8,,225.4,281.7,,,77.0,43.0,,,,193.0,511.6,,-4.2,,-77.6,-21.3,,,True,,,,False,False,,True,,False,True,,
06047,1461,3255.0,839.0,,,,5954.0,2738.0,,1042.7,,1034.8,2097.1,,,1794.0,-622.0,,,,4493.0,1277.0,,-418.3,,-426.2,636.1,,,True,,,,False,True,,True,,True,True,,
06049,24,0.0,0.0,,,,0.0,17.0,,0.0,,0.2,0.5,,,-24.0,-24.0,,,,-24.0,-7.0,,-24.0,,-23.8,-23.5,,,False,,,,False,True,,True,,True,True,,
06051,3,10.0,0.0,,,,9.0,52.0,,0.1,,32.8,103.4,,,7.0,-3.0,,,,6.0,49.0,,-2.9,,29.8,100.4,,,True,,,,True,False,,True,,False,False,,
06053,2833,4585.0,4517.0,,,,4629.0,3554.5,,1496.9,,2377.4,4313.6,,,1752.0,1684.0,,,,1796.0,721.5,,-1336.1,,-455.6,1480.6,,,True,,,,False,True,,True,,True,True,,
06055,352,555.0,318.0,,,,1107.0,872.0,,113.2,,258.6,1082.5,,,203.0,-34.0,,,,755.0,520.0,,-238.8,,-93.4,730.5,,,True,,,,False,False,,False,,True,False,,
06057,128,170.0,192.0,,,,305.0,366.1,,68.0,,11.0,138.6,,,42.0,64.0,,,,177.0,238.1,,-60.0,,-117.0,10.6,,,False,,,,False,False,,False,,False,True,,
06059,7268,12170.0,4148.0,,,,15755.0,11434.5,,9550.1,,4072.6,9000.7,,,4902.0,-3120.0,,,,8487.0,4166.5,,2282.1,,-3195.4,1732.7,,,True,,,,False,True,,True,,True,True,,
06061,827,790.0,231.0,,,,1826.0,1782.8,,631.1,,509.7,987.4,,,-37.0,-596.0,,,,999.0,955.8,,-195.9,,-317.3,160.4,,,False,,,,False,False,,False,,False,False,,
06063,10,5.0,0.0,,,,27.0,45.2,,0.3,,1.0,12.3,,,-5.0,-10.0,,,,17.0,35.2,,-9.7,,-9.0,2.3,,,False,,,,False,False,,False,,False,True,,
06065,8696,19100.0,11684.0,,,,29391.0,13043.9,,12939.5,,18429.1,16399.2,,,10404.0,2988.0,,,,20695.0,4347.9,,4243.5,,9733.1,7703.2,,,True,,,,False,True,,True,,True,True,,
06067,6936,8160.0,3004.0,,,,9540.0,10991.6,,3203.6,,6886.9,4810.3,,,1224.0,-3932.0,,,,2604.0,4055.6,,-3732.4,,-49.1,-2125.7,,,False,,,,False,False,,False,,True,False,,
06069,393,660.0,1019.0,,,,914.0,153.0,,418.4,,441.1,496.5,,,267.0,626.0,,,,521.0,-240.0,,25.4,,48.1,103.5,,,False,,,,False,True,,True,,True,True,,
06071,9783,21325.0,25898.0,,,,23133.0,14064.3,,16374.8,,19327.5,14967.9,,,11542.0,16115.0,,,,13350.0,4281.3,,6591.8,,9544.5,5184.9,,,False,,,,False,True,,True,,True,True,,
06073,10128,10690.0,11742.0,,,,10191.0,12966.1,,6885.6,,7153.5,8131.3,,,562.0,1614.0,,,,63.0,2838.1,,-3242.4,,-2974.5,-1996.7,,,False,,,,True,False,,False,,False,False,,
06075,2285,3170.0,2513.0,,,,5387.0,4769.5,,1611.1,,2347.4,2970.3,,,885.0,228.0,,,,3102.0,2484.5,,-673.9,,62.4,685.3,,,True,,,,False,False,,True,,True,True,,
06077,4306,6185.0,2318.0,,,,9727.0,3864.6,,3832.9,,5949.7,4368.0,,,1879.0,-1988.0,,,,5421.0,-441.4,,-473.1,,1643.7,62.0,,,False,,,,False,True,,True,,True,True,,
06079,879,1130.0,550.0,,,,2549.0,2123.6,,392.0,,87.6,926.7,,,251.0,-329.0,,,,1670.0,1244.6,,-487.0,,-791.4,47.7,,,False,,,,False,False,,False,,False,True,,
06081,2308,2915.0,1167.0,,,,3488.0,4231.9,,1326.5,,731.7,3024.2,,,607.0,-1141.0,,,,1180.0,1923.9,,-981.5,,-1576.3,716.2,,,False,,,,False,False,,False,,False,False,,
06083,1384,1895.0,1119.0,,,,3673.0,2438.0,,865.3,,1368.8,1774.6,,,511.0,-265.0,,,,2289.0,1054.0,,-518.7,,-15.2,390.6,,,True,,,,False,False,,False,,True,True,,
06085,5534,8155.0,5054.0,,,,12128.0,10296.0,,6104.7,,6790.8,5723.3,,,2621.0,-480.0,,,,6594.0,4762.0,,570.7,,1256.8,189.3,,,True,,,,False,False,,True,,True,True,,
06087,716,985.0,1257.0,,,,1702.0,1447.0,,646.8,,766.2,664.0,,,269.0,541.0,,,,986.0,731.0,,-69.2,,50.2,-52.0,,,False,,,,False,False,,True,,True,True,,
06089,275,215.0,127.0,,,,294.0,875.6,,68.4,,29.6,295.9,,,-60.0,-148.0,,,,19.0,600.6,,-206.6,,-245.3,20.9,,,False,,,,True,False,,False,,False,True,,
06091,0,0.0,0.0,,,,0.0,10.3,,0.0,,0.2,0.6,,,0.0,0.0,,,,0.0,10.3,,0.0,,0.2,0.6,,,True,,,,True,False,,False,,False,False,,
06093,49,60.0,44.0,,,,18.0,194.5,,33.5,,2.9,126.7,,,11.0,-5.0,,,,-31.0,145.5,,-15.5,,-46.1,77.7,,,True,,,,False,False,,False,,False,False,,
06095,1261,2260.0,1433.0,,,,3063.0,2630.1,,1247.1,,448.0,1942.7,,,999.0,172.0,,,,1802.0,1369.1,,-13.9,,-813.0,681.7,,,True,,,,False,False,,True,,True,True,,
06097,2302,4550.0,4933.0,,,,3262.0,3910.4,,4880.4,,1562.4,3330.3,,,2248.0,2631.0,,,,960.0,1608.4,,2578.4,,-739.6,1028.3,,,False,,,,True,True,,False,,True,True,,
06099,3170,6645.0,2456.0,,,,9488.0,3639.4,,2830.4,,6199.6,6029.2,,,3475.0,-714.0,,,,6318.0,469.4,,-339.6,,3029.6,2859.2,,,True,,,,False,True,,True,,True,True,,
06101,502,660.0,372.0,,,,596.0,655.2,,235.4,,44.2,376.5,,,158.0,-130.0,,,,94.0,153.2,,-266.6,,-457.8,-125.5,,,True,,,,True,True,,False,,False,True,,
06103,192,195.0,176.0,,,,136.0,527.5,,143.3,,149.8,344.6,,,3.0,-16.0,,,,-56.0,335.5,,-48.7,,-42.2,152.6,,,False,,,,False,False,,False,,False,False,,
06105,10,0.0,0.0,,,,0.0,12.2,,2.0,,10.9,1.0,,,-10.0,-10.0,,,,-10.0,2.2,,-8.0,,0.9,-9.0,,,False,,,,False,True,,True,,True,True,,
06107,2853,5060.0,2615.0,,,,5409.0,3485.6,,1056.0,,2431.0,1632.2,,,2207.0,-238.0,,,,2556.0,632.6,,-1797.0,,-422.0,-1220.8,,,True,,,,False,True,,True,,True,True,,
06109,55,60.0,34.0,,,,100.0,183.4,,12.9,,31.1,58.4,,,5.0,-21.0,,,,45.0,128.4,,-42.1,,-23.9,3.4,,,False,,,,False,False,,False,,False,True,,
06111,2799,3875.0,5495.0,,,,7472.0,4611.0,,3097.7,,1197.6,2240.0,,,1076.0,2696.0,,,,4673.0,1812.0,,298.7,,-1601.4,-559.0,,,False,,,,False,False,,True,,False,True,,
06113,611,1090.0,722.0,,,,1537.0,1325.4,,723.6,,890.4,779.6,,,479.0,111.0,,,,926.0,714.4,,112.6,,279.4,168.6,,,True,,,,False,False,,True,,True,True,,
06115,309,520.0,337.0,,,,417.0,626.7,,290.1,,35.7,226.6,,,211.0,28.0,,,,108.0,317.7,,-18.9,,-273.3,-82.4,,,True,,,,True,False,,True,,False,True,,
08001,1840,1805.0,2695.0,,,,1001.0,2231.5,,717.7,,994.8,1391.3,,,-35.0,855.0,,,,-839.0,391.5,,-1122.3,,-845.2,-448.7,,,False,,,,False,False,,False,,False,False,,
08003,7,15.0,0.0,,,,20.0,30.3,,1.0,,15.1,11.7,,,8.0,-7.0,,,,13.0,23.3,,-6.0,,8.1,4.7,,,True,,,,False,False,,True,,False,True,,
08005,1394,1220.0,1688.0,,,,985.0,1881.9,,707.1,,837.5,1029.8,,,-174.0,294.0,,,,-409.0,487.9,,-686.9,,-556.5,-364.2,,,False,,,,False,False,,False,,False,False,,
08007,11,20.0,0.0,,,,3.0,34.9,,0.3,,0.0,9.7,,,9.0,-11.0,,,,-8.0,23.9,,-10.7,,-11.0,-1.3,,,False,,,,True,False,,False,,False,True,,
08009,4,0.0,0.0,,,,5.0,0.1,,0.1,,0.2,0.4,,,-4.0,-4.0,,,,1.0,-3.9,,-3.9,,-3.8,-3.6,,,False,,,,True,True,,True,,True,True,,
08011,1,5.0,0.0,,,,3.0,9.5,,0.1,,1.8,8.1,,,4.0,-1.0,,,,2.0,8.5,,-0.9,,0.8,7.1,,,True,,,,True,False,,True,,True,False,,
08013,2037,420.0,420.0,,,,236.0,795.4,,334.7,,319.9,546.7,,,-1617.0,-1617.0,,,,-1801.0,-1241.6,,-1702.3,,-1717.1,-1490.3,,,False,,,,False,True,,False,,False,True,,
08014,127,110.0,36.0,,,,89.0,166.4,,26.1,,17.2,100.2,,,-17.0,-91.0,,,,-38.0,39.4,,-100.9,,-109.8,-26.8,,,False,,,,False,False,,False,,False,False,,
08015,23,25.0,0.0,,,,12.0,46.9,,2.8,,2.4,106.6,,,2.0,-23.0,,,,-11.0,23.9,,-20.2,,-20.6,83.6,,,False,,,,False,False,,False,,False,False,,
08017,5,0.0,0.0,,,,0.0,0.6,,0.0,,0.7,0.9,,,-5.0,-5.0,,,,-5.0,-4.4,,-5.0,,-4.3,-4.1,,,False,,,,False,True,,True,,True,True,,
08019,3,15.0,0.0,,,,4.0,14.2,,0.2,,0.0,9.8,,,12.0,-3.0,,,,1.0,11.2,,-2.8,,-3.0,6.8,,,True,,,,True,True,,True,,True,True,,
08021,3,15.0,0.0,,,,3.0,28.3,,0.5,,3.9,5.8,,,12.0,-3.0,,,,0.0,25.3,,-2.5,,0.9,2.8,,,True,,,,True,False,,True,,True,True,,
08023,7,10.0,0.0,,,,0.0,5.9,,0.3,,2.5,3.0,,,3.0,-7.0,,,,-7.0,-1.1,,-6.7,,-4.5,-4.0,,,False,,,,False,True,,False,,False,False,,
08025,0,0.0,0.0,,,,4.0,2.3,,0.8,,3.8,1.1,,,0.0,0.0,,,,4.0,2.3,,0.8,,3.8,1.1,,,True,,,,False,False,,False,,False,False,,
08027,4,0.0,0.0,,,,0.0,1.6,,0.1,,2.3,,,,-4.0,-4.0,,,,-4.0,-2.4,,-3.9,,-1.7,,,,False,,,,False,True,,True,,True,,,
08029,50,40.0,37.0,,,,8.0,205.9,,1.2,,1.8,26.9,,,-10.0,-13.0,,,,-42.0,155.9,,-48.8,,-48.2,-23.1,,,False,,,,False,False,,False,,False,False,,
08031,2186,1670.0,2513.0,,,,1192.0,1578.0,,1242.0,,3598.7,1216.5,,,-516.0,327.0,,,,-994.0,-608.0,,-944.0,,1412.7,-969.5,,,True,,,,False,False,,False,,False,False,,
08033,1,5.0,0.0,,,,0.0,11.9,,,,0.8,2.2,,,4.0,-1.0,,,,-1.0,10.9,,,,-0.2,1.2,,,True,,,,True,False,,,,True,True,,
08035,656,385.0,462.0,,,,273.0,691.9,,223.2,,276.7,237.7,,,-271.0,-194.0,,,,-383.0,35.9,,-432.8,,-379.3,-418.3,,,True,,,,False,True,,False,,False,False,,
08037,87,80.0,7.0,,,,115.0,108.9,,12.8,,23.6,140.5,,,-7.0,-80.0,,,,28.0,21.9,,-74.2,,-63.4,53.5,,,False,,,,False,False,,False,,False,False,,
08039,41,35.0,14.0,,,,14.0,91.7,,2.5,,1.8,23.3,,,-6.0,-27.0,,,,-27.0,50.7,,-38.5,,-39.2,-17.7,,,False,,,,False,False,,False,,False,False,,
