,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
31051,28,16.0,12.6,,12.0,0.0,,,,,24.0,25.7,3.5,,9.8,2.4,,,59.3,8.1,,,,64.0,22.4,-12.0,-15.4,,-16.0,-28.0,,,,,-4.0,-2.3,-24.5,,-18.2,-25.6,,,31.3,-19.9,,,,36.0,-5.6,False,,False,False,,,,,True,True,False,,False,False,,,False,False,,,,False,True
31053,264,156.0,159.8,,151.0,158.0,,,,,175.0,172.5,120.1,,66.5,162.9,3.5,,54.2,122.0,,,,139.0,179.0,-108.0,-104.2,,-113.0,-106.0,,,,,-89.0,-91.5,-143.9,,-197.5,-101.1,-260.5,,-209.8,-142.0,,,,-125.0,-85.0,True,,False,True,,,,,True,True,False,,False,True,False,,False,False,,,,False,True
31055,2512,3076.0,2969.6,2804.1,2634.0,6580.0,,,,,2544.0,2072.5,1575.9,,1658.2,3032.3,247.3,,2308.2,3099.2,2625.0,,,2641.0,3693.2,564.0,457.6,292.1,122.0,4068.0,,,,,32.0,-439.5,-936.1,,-853.8,520.3,-2264.7,,-203.8,587.2,113.0,,,129.0,1181.2,True,True,True,False,,,,,True,True,False,,False,True,False,,True,False,True,,,True,False
31057,4,8.0,8.9,,7.0,0.0,,,,,4.0,36.6,23.1,,,1.1,,,2.8,6.4,,,,2.0,6.6,4.0,4.9,,3.0,-4.0,,,,,0.0,32.6,19.1,,,-2.9,,,-1.2,2.4,,,,-2.0,2.6,False,,True,False,,,,,True,False,False,,,True,,,True,True,,,,True,True
31059,24,4.0,2.4,,4.0,0.0,,,,,4.0,11.1,13.9,,3.9,0.0,,,6.1,6.4,,,,3.0,5.8,-20.0,-21.6,,-20.0,-24.0,,,,,-20.0,-12.9,-10.1,,-20.1,-24.0,,,-17.9,-17.6,,,,-21.0,-18.2,False,,False,False,,,,,False,True,True,,False,False,,,True,True,,,,False,True
31061,9,12.0,12.7,,0.0,0.0,,,,,4.0,11.9,7.1,,0.7,0.2,,,0.6,,,,,19.0,10.4,3.0,3.7,,-9.0,-9.0,,,,,-5.0,2.9,-1.9,,-8.3,-8.8,,,-8.4,,,,,10.0,1.4,False,,False,False,,,,,False,True,True,,False,False,,,False,,,,,False,True
31063,2,4.0,4.2,,1.0,0.0,,,,,4.0,41.7,3.8,,0.1,0.0,,,0.5,2.6,,,,16.0,5.7,2.0,2.2,,-1.0,-2.0,,,,,2.0,39.7,1.8,,-1.9,-2.0,,,-1.5,0.6,,,,14.0,3.7,False,,True,False,,,,,False,False,True,,True,True,,,True,True,,,,False,False
31065,15,32.0,32.4,,8.0,,,,,,8.0,27.0,10.7,,1.5,6.2,,,5.2,,,,,64.0,29.7,17.0,17.4,,-7.0,,,,,,-7.0,12.0,-4.3,,-13.5,-8.8,,,-9.8,,,,,49.0,14.7,False,,True,,,,,,True,True,True,,True,True,,,True,,,,,False,True
31067,117,72.0,70.4,,71.0,123.0,,,,,41.0,133.4,63.7,,7.6,46.0,70.5,,97.6,56.0,,,,67.0,72.5,-45.0,-46.6,,-46.0,6.0,,,,,-76.0,16.4,-53.3,,-109.4,-71.0,-46.5,,-19.4,-61.0,,,,-50.0,-44.5,False,,False,True,,,,,False,True,False,,False,False,False,,True,False,,,,False,True
31069,3,8.0,7.9,,0.0,0.0,,,,,0.0,11.2,3.9,,0.3,0.0,,,0.2,3.8,,,,7.0,5.3,5.0,4.9,,-3.0,-3.0,,,,,-3.0,8.2,0.9,,-2.7,-3.0,,,-2.8,0.8,,,,4.0,2.3,True,,True,True,,,,,True,False,True,,True,True,,,True,True,,,,True,True
31071,5,0.0,0.9,,0.0,0.0,,,,,2.0,1.7,2.2,,0.1,0.0,,,0.5,2.1,,,,0.0,5.5,-5.0,-4.1,,-5.0,-5.0,,,,,-3.0,-3.3,-2.8,,-4.9,-5.0,,,-4.5,-2.9,,,,-5.0,0.5,True,,False,False,,,,,True,True,True,,True,True,,,True,True,,,,False,True
31073,11,4.0,2.5,,3.0,0.0,,,,,5.0,7.0,1.5,,1.2,0.0,,,2.9,2.8,,,,2.0,6.3,-7.0,-8.5,,-8.0,-11.0,,,,,-6.0,-4.0,-9.5,,-9.8,-11.0,,,-8.1,-8.2,,,,-9.0,-4.7,False,,False,False,,,,,True,True,False,,False,False,,,False,False,,,,False,True
31075,1,0.0,0.0,,0.0,0.0,,,,,0.0,2.9,0.0,,,0.0,,,0.0,,,,,,4.0,-1.0,-1.0,,-1.0,-1.0,,,,,-1.0,1.9,-1.0,,,-1.0,,,-1.0,,,,,,3.0,False,,False,False,,,,,False,False,False,,,True,,,False,,,,,,False
31077,15,8.0,8.5,,0.0,0.0,,,,,0.0,9.1,1.0,,0.5,0.1,,,1.6,7.9,,,,26.0,5.9,-7.0,-6.5,,-15.0,-15.0,,,,,-15.0,-5.9,-14.0,,-14.5,-14.9,,,-13.4,-7.1,,,,11.0,-9.1,True,,False,False,,,,,False,True,False,,False,False,,,False,False,,,,False,False
31079,169,160.0,163.3,,159.0,209.0,,,,,450.0,176.2,175.4,,60.4,159.4,9.5,,145.4,171.3,,,,211.0,176.5,-9.0,-5.7,,-10.0,40.0,,,,,281.0,7.2,6.4,,-108.6,-9.6,-159.5,,-23.6,2.3,,,,42.0,7.5,True,,False,False,,,,,False,True,True,,False,False,False,,False,True,,,,False,True
31081,23,12.0,12.7,,7.0,0.0,,,,,13.0,8.0,19.9,,0.3,3.7,24.0,,2.9,8.5,,,,2.0,7.0,-11.0,-10.3,,-16.0,-23.0,,,,,-10.0,-15.0,-3.1,,-22.7,-19.3,1.0,,-20.1,-14.5,,,,-21.0,-16.0,True,,False,False,,,,,True,False,True,,False,False,True,,False,False,,,,False,False
31083,18,8.0,8.7,,4.0,0.0,,,,,4.0,15.6,8.7,,1.1,1.1,,,0.3,5.7,,,,22.0,5.3,-10.0,-9.3,,-14.0,-18.0,,,,,-14.0,-2.4,-9.3,,-16.9,-16.9,,,-17.7,-12.3,,,,4.0,-12.7,True,,False,False,,,,,False,True,True,,False,False,,,False,False,,,,True,False
31085,0,0.0,0.0,,0.0,0.0,,,,,0.0,6.0,0.0,,,0.0,,,0.0,,,,,,4.0,0.0,0.0,,0.0,0.0,,,,,0.0,6.0,0.0,,,0.0,,,0.0,,,,,,4.0,True,,True,True,,,,,True,False,True,,,True,,,True,,,,,,False
31087,2,0.0,0.3,,0.0,0.0,,,,,4.0,4.3,4.8,,0.0,0.0,,,0.0,0.0,,,,14.0,5.1,-2.0,-1.7,,-2.0,-2.0,,,,,2.0,2.3,2.8,,-2.0,-2.0,,,-2.0,-2.0,,,,12.0,3.1,True,,False,False,,,,,False,False,False,,True,True,,,False,True,,,,False,False
31089,54,16.0,14.4,,4.0,0.0,,,,,45.0,19.8,12.2,,2.1,0.8,,,4.4,,,,,41.0,12.6,-38.0,-39.6,,-50.0,-54.0,,,,,-9.0,-34.2,-41.8,,-51.9,-53.2,,,-49.6,,,,,-13.0,-41.4,False,,False,False,,,,,True,True,False,,False,False,,,False,,,,,True,False
31091,3,0.0,0.0,,0.0,0.0,,,,,0.0,1.6,0.3,,,0.0,,,0.0,0.2,,,,0.0,5.8,-3.0,-3.0,,-3.0,-3.0,,,,,-3.0,-1.4,-2.7,,,-3.0,,,-3.0,-2.8,,,,-3.0,2.8,False,,False,False,,,,,False,True,True,,,True,,,False,True,,,,False,True
31093,32,16.0,17.4,,10.0,0.0,,,,,12.0,29.9,18.4,,4.5,2.9,,,10.8,9.4,,,,20.0,12.4,-16.0,-14.6,,-22.0,-32.0,,,,,-20.0,-2.1,-13.6,,-27.5,-29.1,,,-21.2,-22.6,,,,-12.0,-19.6,True,,False,False,,,,,False,True,True,,False,False,,,False,False,,,,True,False
31095,11,0.0,0.2,,0.0,0.0,,,,,7.0,4.7,7.4,,1.2,0.0,,,0.2,1.4,,,,0.0,4.9,-11.0,-10.8,,-11.0,-11.0,,,,,-4.0,-6.3,-3.6,,-9.8,-11.0,,,-10.8,-9.6,,,,-11.0,-6.1,True,,False,False,,,,,True,True,True,,True,True,,,True,True,,,,False,True
31097,26,8.0,8.7,,4.0,0.0,,,,,12.0,46.4,7.4,,1.2,0.6,,,4.9,,,,,2.0,6.1,-18.0,-17.3,,-22.0,-26.0,,,,,-14.0,20.4,-18.6,,-24.8,-25.4,,,-21.1,,,,,-24.0,-19.9,True,,False,False,,,,,True,False,False,,False,False,,,False,,,,,False,False
31099,32,44.0,45.8,,28.0,29.0,,,,,13.0,94.6,31.7,,8.5,40.3,0.0,,2.9,35.9,,,,19.0,52.4,12.0,13.8,,-4.0,-3.0,,,,,-19.0,62.6,-0.3,,-23.5,8.3,-32.0,,-29.1,3.9,,,,-13.0,20.4,False,,True,True,,,,,False,False,True,,False,True,False,,False,True,,,,False,False
31101,18,8.0,4.9,,8.0,21.0,,,,,8.0,25.2,30.5,,4.1,5.2,,,38.4,,,,,2.0,15.5,-10.0,-13.1,,-10.0,3.0,,,,,-10.0,7.2,12.5,,-13.9,-12.8,,,20.4,,,,,-16.0,-2.5,False,,False,True,,,,,False,True,False,,False,False,,,False,,,,,False,True
31103,5,4.0,3.5,,4.0,0.0,,,,,4.0,7.4,8.7,,,0.0,,,0.0,1.8,,,,0.0,4.0,-1.0,-1.5,,-1.0,-5.0,,,,,-1.0,2.4,3.7,,,-5.0,,,-5.0,-3.2,,,,-5.0,-1.0,False,,False,False,,,,,False,False,False,,,False,,,False,False,,,,False,True
31105,0,0.0,0.0,,0.0,0.0,,,,,7.0,36.8,0.3,,0.5,0.0,,,0.0,0.1,,,,0.0,5.6,0.0,0.0,,0.0,0.0,,,,,7.0,36.8,0.3,,0.5,0.0,,,0.0,0.1,,,,0.0,5.6,True,,True,True,,,,,False,False,False,,False,False,,,True,False,,,,True,False
31107,100,56.0,58.6,,41.0,53.0,,,,,30.0,122.8,11.5,,11.7,30.9,,,17.7,50.0,,,,64.0,91.7,-44.0,-41.4,,-59.0,-47.0,,,,,-70.0,22.8,-88.5,,-88.3,-69.1,,,-82.3,-50.0,,,,-36.0,-8.3,True,,False,False,,,,,False,True,False,,False,False,,,False,False,,,,True,True
31109,2260,1272.0,1219.4,,1264.0,3462.0,,,,,1434.0,1093.1,990.9,,1323.1,1614.7,1004.9,,84.2,1167.3,2880.0,,,1586.0,1224.1,-988.0,-1040.6,,-996.0,1202.0,,,,,-826.0,-1166.9,-1269.1,,-936.9,-645.3,-1255.1,,-2175.8,-1092.7,620.0,,,-674.0,-1035.9,False,,False,False,,,,,True,False,False,,True,True,False,,False,False,True,,,True,False
31111,101,76.0,66.3,,76.0,47.0,,,,,150.0,391.7,190.6,,10.8,59.5,163.7,,203.9,74.8,,,,18.0,129.8,-25.0,-34.7,,-25.0,-54.0,,,,,49.0,290.7,89.6,,-90.2,-41.5,62.7,,102.9,-26.2,,,,-83.0,28.8,False,,False,False,,,,,False,False,False,,False,False,False,,False,False,,,,False,False
31113,4,4.0,4.5,,1.0,0.0,,,,,0.0,9.2,8.4,,,0.0,,,1.5,1.7,,,,1.0,4.0,0.0,0.5,,-3.0,-4.0,,,,,-4.0,5.2,4.4,,,-4.0,,,-2.5,-2.3,,,,-3.0,0.0,False,,False,False,,,,,False,False,False,,,False,,,False,False,,,,False,False
31115,2,4.0,4.0,,1.0,0.0,,,,,0.0,5.2,7.0,,,1.1,,,0.0,,,,,0.0,4.0,2.0,2.0,,-1.0,-2.0,,,,,-2.0,3.2,5.0,,,-0.9,,,-2.0,,,,,-2.0,2.0,True,,True,False,,,,,False,False,False,,,True,,,False,,,,,False,False
31117,0,0.0,0.3,,0.0,0.0,,,,,0.0,4.3,0.9,,,0.0,,,0.1,0.6,,,,0.0,4.2,0.0,0.3,,0.0,0.0,,,,,0.0,4.3,0.9,,,0.0,,,0.1,0.6,,,,0.0,4.2,False,,True,True,,,,,True,False,False,,,False,,,False,False,,,,True,False
31119,248,136.0,136.2,,134.0,169.0,,,,,254.0,161.9,165.5,,72.9,162.3,4.9,,57.4,77.4,,,,66.0,130.1,-112.0,-111.8,,-114.0,-79.0,,,,,6.0,-86.1,-82.5,,-175.1,-85.7,-243.1,,-190.6,-170.6,,,,-182.0,-117.9,True,,False,True,,,,,True,True,True,,False,True,False,,False,False,,,,False,False
31121,16,8.0,9.8,,8.0,0.0,,,,,16.0,8.6,13.6,,5.9,3.9,,,9.0,21.2,,,,0.0,6.9,-8.0,-6.2,,-8.0,-16.0,,,,,0.0,-7.4,-2.4,,-10.1,-12.1,,,-7.0,5.2,,,,-16.0,-9.1,True,,False,False,,,,,True,True,True,,False,False,,,True,True,,,,False,False
31123,15,4.0,3.0,,4.0,0.0,,,,,20.0,6.7,6.6,,12.7,0.1,,,0.1,4.8,,,,10.0,6.8,-11.0,-12.0,,-11.0,-15.0,,,,,5.0,-8.3,-8.4,,-2.3,-14.9,,,-14.9,-10.2,,,,-5.0,-8.2,False,,False,False,,,,,True,True,True,,True,False,,,False,True,,,,True,True
31125,36,0.0,0.0,,0.0,0.0,,,,,5.0,4.1,1.0,,0.4,0.0,,,0.6,,,,,0.0,5.3,-36.0,-36.0,,-36.0,-36.0,,,,,-31.0,-31.9,-35.0,,-35.6,-36.0,,,-35.4,,,,,-36.0,-30.7,True,,False,False,,,,,True,True,True,,True,True,,,True,,,,,False,True
31127,46,72.0,63.0,,43.0,54.0,,,,,17.0,184.8,48.1,,15.3,42.0,,,11.5,,,,,56.0,95.5,26.0,17.0,,-3.0,8.0,,,,,-29.0,138.8,2.1,,-30.7,-4.0,,,-34.5,,,,,10.0,49.5,True,,True,True,,,,,False,False,True,,False,True,,,False,,,,,True,False
31129,7,12.0,12.5,,4.0,0.0,,,,,4.0,22.8,4.8,,0.4,0.0,,,1.5,8.1,,,,12.0,5.2,5.0,5.5,,-3.0,-7.0,,,,,-3.0,15.8,-2.2,,-6.6,-7.0,,,-5.5,1.1,,,,5.0,-1.8,False,,True,False,,,,,True,False,True,,False,False,,,False,True,,,,False,True
31131,39,104.0,102.8,,87.0,155.0,,,,,48.0,490.2,72.9,,81.5,84.8,37.9,,17.4,98.4,,,,66.0,89.0,65.0,63.8,,48.0,116.0,,,,,9.0,451.2,33.9,,42.5,45.8,-1.1,,-21.6,59.4,,,,27.0,50.0,True,,True,False,,,,,True,False,True,,True,True,True,,True,True,,,,True,True
31133,9,0.0,0.4,,0.0,0.0,,,,,0.0,7.5,1.7,,,0.0,,,0.2,3.9,,,,0.0,5.5,-9.0,-8.6,,-9.0,-9.0,,,,,-9.0,-1.5,-7.3,,,-9.0,,,-8.8,-5.1,,,,-9.0,-3.5,True,,False,False,,,,,False,True,True,,,True,,,True,True,,,,False,True
31135,6,8.0,5.8,,4.0,0.0,,,,,4.0,21.5,6.4,,,0.5,,,2.2,,,,,3.0,9.4,2.0,-0.2,,-2.0,-6.0,,,,,-2.0,15.5,0.4,,,-5.5,,,-3.8,,,,,-3.0,3.4,True,,False,False,,,,,False,False,True,,,False,,,False,,,,,False,False
31137,42,52.0,51.3,,36.0,44.0,,,,,20.0,87.0,35.1,,8.6,36.8,,,19.0,40.6,,,,46.0,57.5,10.0,9.3,,-6.0,2.0,,,,,-22.0,45.0,-6.9,,-33.4,-5.2,,,-23.0,-1.4,,,,4.0,15.5,True,,True,True,,,,,False,False,True,,False,True,,,False,True,,,,True,False
31139,48,16.0,23.0,,16.0,13.0,,,,,20.0,39.4,25.4,,6.2,12.7,,,5.7,58.2,,,,3.0,20.0,-32.0,-25.0,,-32.0,-35.0,,,,,-28.0,-8.6,-22.6,,-41.8,-35.3,,,-42.3,10.2,,,,-45.0,-28.0,True,,False,False,,,,,True,True,True,,False,False,,,False,True,,,,False,True
31141,225,84.0,85.4,,77.0,72.0,,,,,176.0,72.4,129.4,,51.3,123.8,7.7,,32.2,61.8,,,,75.0,109.3,-141.0,-139.6,,-148.0,-153.0,,,,,-49.0,-152.6,-95.6,,-173.7,-101.2,-217.3,,-192.8,-163.2,,,,-150.0,-115.7,True,,False,False,,,,,True,False,True,,False,True,False,,False,False,,,,False,True
31143,24,8.0,7.0,,5.0,0.0,,,,,8.0,14.6,9.9,,2.1,1.1,,,4.2,7.2,,,,9.0,7.3,-16.0,-17.0,,-19.0,-24.0,,,,,-16.0,-9.4,-14.1,,-21.9,-22.9,,,-19.8,-16.8,,,,-15.0,-16.7,False,,False,False,,,,,False,True,True,,False,False,,,False,False,,,,True,False
31145,17,0.0,0.0,,0.0,0.0,,,,,23.0,1.2,7.6,,1.0,0.0,,,0.3,,,,,0.0,5.3,-17.0,-17.0,,-17.0,-17.0,,,,,6.0,-15.8,-9.4,,-16.0,-17.0,,,-16.7,,,,,-17.0,-11.7,False,,False,False,,,,,True,True,True,,True,True,,,True,,,,,False,True
31147,20,20.0,19.0,,8.0,0.0,,,,,12.0,23.3,14.7,,5.8,6.5,,,0.0,,,,,44.0,18.9,0.0,-1.0,,-12.0,-20.0,,,,,-8.0,3.3,-5.3,,-14.2,-13.5,,,-20.0,,,,,24.0,-1.1,False,,False,False,,,,,False,False,False,,False,False,,,False,,,,,False,False
31149,36,12.0,13.0,,7.0,0.0,,,,,16.0,9.4,4.1,,,2.7,,,0.2,7.4,,,,16.0,9.4,-24.0,-23.0,,-29.0,-36.0,,,,,-20.0,-26.6,-31.9,,,-33.3,,,-35.8,-28.6,,,,-20.0,-26.6,True,,False,False,,,,,True,False,False,,,False,,,False,False,,,,True,False
31151,103,64.0,63.1,,52.0,0.0,,,,,77.0,54.1,56.2,,12.0,58.4,1.0,,15.4,56.9,,,,20.0,67.8,-39.0,-39.9,,-51.0,-103.0,,,,,-26.0,-48.9,-46.8,,-91.0,-44.6,-102.0,,-87.6,-46.1,,,,-83.0,-35.2,False,,False,False,,,,,True,False,False,,False,False,False,,False,False,,,,False,True
31153,786,720.0,764.3,,638.0,805.0,,,,,643.0,768.0,619.0,,586.9,654.6,396.9,,265.6,665.2,483.0,,,495.0,1008.0,-66.0,-21.7,,-148.0,19.0,,,,,-143.0,-18.0,-167.0,,-199.1,-131.4,-389.1,,-520.4,-120.8,-303.0,,,-291.0,222.0,True,,False,True,,,,,False,True,False,,False,False,False,,False,False,False,,,False,False
31155,247,120.0,128.6,,115.0,120.0,,,,,66.0,236.7,90.8,,96.7,104.8,122.8,,32.7,138.7,,,,116.0,131.9,-127.0,-118.4,,-132.0,-127.0,,,,,-181.0,-10.3,-156.2,,-150.3,-142.2,-124.2,,-214.3,-108.3,,,,-131.0,-115.1,True,,False,False,,,,,False,True,False,,False,False,True,,False,True,,,,False,True
31157,59,112.0,107.1,,86.0,166.0,,,,,151.0,110.6,85.8,,17.2,76.7,29.4,,64.3,82.9,,,,173.0,98.2,53.0,48.1,,27.0,107.0,,,,,92.0,51.6,26.8,,-41.8,17.7,-29.6,,5.3,23.9,,,,114.0,39.2,True,,True,False,,,,,False,True,True,,True,True,True,,True,True,,,,False,True
31159,69,72.0,72.4,,58.0,49.0,,,,,59.0,141.1,93.8,,9.4,48.3,88.2,,38.1,57.7,,,,76.0,75.3,3.0,3.4,,-11.0,-20.0,,,,,-10.0,72.1,24.8,,-59.6,-20.7,19.2,,-30.9,-11.3,,,,7.0,6.3,False,,False,False,,,,,False,False,False,,False,False,False,,False,False,,,,False,False
31161,27,28.0,27.4,,8.0,0.0,,,,,14.0,61.4,3.8,,,0.5,,,0.3,,,,,41.0,26.9,1.0,0.4,,-19.0,-27.0,,,,,-13.0,34.4,-23.2,,,-26.5,,,-26.7,,,,,14.0,-0.1,True,,False,False,,,,,False,False,False,,,False,,,False,,,,,False,True
31163,9,0.0,0.0,,0.0,0.0,,,,,4.0,15.1,3.4,,0.6,0.1,,,0.0,,,,,10.0,5.8,-9.0,-9.0,,-9.0,-9.0,,,,,-5.0,6.1,-5.6,,-8.4,-8.9,,,-9.0,,,,,1.0,-3.2,False,,False,False,,,,,True,True,True,,True,True,,,False,,,,,True,True
31165,1,4.0,3.7,,2.0,0.0,,,,,16.0,24.3,0.9,,,0.0,,,0.7,2.0,,,,12.0,4.1,3.0,2.7,,1.0,-1.0,,,,,15.0,23.3,-0.1,,,-1.0,,,-0.3,1.0,,,,11.0,3.1,True,,True,True,,,,,False,False,True,,,True,,,True,True,,,,False,False
31167,7,4.0,1.8,,1.0,0.0,,,,,17.0,11.0,8.2,,1.9,0.0,,,0.0,5.5,,,,84.0,7.4,-3.0,-5.2,,-6.0,-7.0,,,,,10.0,4.0,1.2,,-5.1,-7.0,,,-7.0,-1.5,,,,77.0,0.4,False,,False,False,,,,,False,False,True,,False,False,,,False,True,,,,False,True
31169,4,0.0,0.0,,0.0,0.0,,,,,4.0,3.1,0.7,,1.4,0.0,,,0.8,0.1,,,,0.0,10.6,-4.0,-4.0,,-4.0,-4.0,,,,,0.0,-0.9,-3.3,,-2.6,-4.0,,,-3.2,-3.9,,,,-4.0,6.6,False,,False,False,,,,,True,True,True,,True,True,,,True,True,,,,False,False
31171,3,0.0,0.2,,0.0,0.0,,,,,4.0,5.4,3.5,,0.1,0.0,,,3.2,0.3,,,,7.0,4.0,-3.0,-2.8,,-3.0,-3.0,,,,,1.0,2.4,0.5,,-2.9,-3.0,,,0.2,-2.7,,,,4.0,1.0,True,,False,False,,,,,True,True,True,,True,True,,,True,True,,,,False,True
31173,38,16.0,16.6,,12.0,0.0,,,,,42.0,20.6,16.3,,2.4,9.5,0.0,,19.6,9.7,,,,8.0,25.0,-22.0,-21.4,,-26.0,-38.0,,,,,4.0,-17.4,-21.7,,-35.6,-28.5,-38.0,,-18.4,-28.3,,,,-30.0,-13.0,True,,False,False,,,,,True,True,True,,False,False,False,,True,False,,,,False,True
31175,20,0.0,3.2,,0.0,0.0,,,,,11.0,6.7,5.5,,1.4,0.1,,,2.0,,,,,1.0,5.6,-20.0,-16.8,,-20.0,-20.0,,,,,-9.0,-13.3,-14.5,,-18.6,-19.9,,,-18.0,,,,,-19.0,-14.4,True,,False,False,,,,,True,True,True,,True,True,,,True,,,,,True,True
31177,90,64.0,70.1,,64.0,57.0,,,,,69.0,198.0,74.7,,21.8,54.0,90.0,,21.4,68.8,,,,39.0,74.0,-26.0,-19.9,,-26.0,-33.0,,,,,-21.0,108.0,-15.3,,-68.2,-36.0,-0.0,,-68.6,-21.2,,,,-51.0,-16.0,True,,False,False,,,,,True,False,True,,False,False,True,,False,True,,,,False,True
31179,91,32.0,31.5,,26.0,0.0,,,,,42.0,41.5,26.2,,4.5,14.9,,,40.5,19.9,,,,51.0,36.9,-59.0,-59.5,,-65.0,-91.0,,,,,-49.0,-49.5,-64.8,,-86.5,-76.1,,,-50.5,-71.1,,,,-40.0,-54.1,False,,False,False,,,,,True,True,False,,False,False,,,True,False,,,,True,True
31181,6,8.0,8.2,,0.0,0.0,,,,,4.0,13.8,2.4,,0.5,0.0,,,0.1,,,,,7.0,5.3,2.0,2.2,,-6.0,-6.0,,,,,-2.0,7.8,-3.6,,-5.5,-6.0,,,-5.9,,,,,1.0,-0.7,False,,False,False,,,,,False,False,False,,False,False,,,False,,,,,True,True
31183,1,0.0,0.1,,0.0,0.0,,,,,0.0,2.5,3.0,,,0.0,,,0.0,0.1,,,,0.0,4.0,-1.0,-0.9,,-1.0,-1.0,,,,,-1.0,1.5,2.0,,,-1.0,,,-1.0,-0.9,,,,-1.0,3.0,True,,False,False,,,,,False,False,False,,,True,,,False,True,,,,False,False
31185,57,32.0,30.1,,31.0,36.0,,,,,31.0,129.4,57.4,,10.5,44.2,45.7,,9.0,22.4,,,,67.0,38.7,-25.0,-26.9,,-26.0,-21.0,,,,,-26.0,72.4,0.4,,-46.5,-12.8,-11.3,,-48.0,-34.6,,,,10.0,-18.3,False,,False,True,,,,,False,False,True,,False,True,True,,False,False,,,,True,True
32001,57,8.0,12.2,,4.0,0.0,,,,,11.0,82.9,19.1,,0.5,0.1,,,0.0,37.8,,,,1.0,13.2,-49.0,-44.8,,-53.0,-57.0,,,,,-46.0,25.9,-37.9,,-56.5,-56.9,,,-57.0,-19.2,,,,-56.0,-43.8,True,,False,False,,,,,True,True,True,,False,False,,,False,True,,,,False,True
32003,7220,11116.0,11064.2,8626.3,8196.0,6167.0,,,,,10004.0,7300.1,6043.5,,9965.3,8195.8,3185.3,,4851.6,9388.2,5270.0,,,5627.0,22001.2,3896.0,3844.2,1406.3,976.0,-1053.0,,,,,2784.0,80.1,-1176.5,,2745.3,975.8,-4034.7,,-2368.4,2168.2,-1950.0,,,-1593.0,14781.2,True,True,True,True,,,,,True,True,True,,True,True,False,,True,True,True,,,True,False
32005,56,64.0,62.2,,60.0,34.0,,,,,28.0,157.3,146.3,,25.7,61.1,81.1,,7.6,104.3,,,,64.0,86.5,8.0,6.2,,4.0,-22.0,,,,,-28.0,101.3,90.3,,-30.3,5.1,25.1,,-48.4,48.3,,,,8.0,30.5,True,,True,False,,,,,False,False,False,,False,True,False,,False,False,,,,False,False
32007,162,292.0,285.8,,207.0,56.0,,,,,152.0,429.3,161.6,,168.4,181.5,177.6,,256.8,206.1,,,,272.0,397.3,130.0,123.8,,45.0,-106.0,,,,,-10.0,267.3,-0.4,,6.4,19.5,15.6,,94.8,44.1,,,,110.0,235.3,True,,True,True,,,,,True,False,True,,True,True,True,,True,True,,,,True,False
32009,0,0.0,0.0,,0.0,0.0,,,,,0.0,16.4,0.0,,,0.0,,,0.0,,,,,,5.1,0.0,0.0,,0.0,0.0,,,,,0.0,16.4,0.0,,,0.0,,,0.0,,,,,,5.1,True,,True,True,,,,,True,False,True,,,False,,,True,,,,,,False
32011,5,0.0,0.0,,0.0,0.0,,,,,10.0,14.1,3.5,,,0.0,,,0.0,1.3,,,,0.0,5.3,-5.0,-5.0,,-5.0,-5.0,,,,,5.0,9.1,-1.5,,,-5.0,,,-5.0,-3.7,,,,-5.0,0.3,False,,False,False,,,,,False,False,True,,,True,,,False,True,,,,False,True
