,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01103,421,282.0,230.8,,191.0,180.0,,,,,,,,522.0,,463.8,217.6,,98.4,281.3,118.9,252.0,76.0,,143.6,185.6,,,,,495.1,992.9,-139.0,-190.2,,-230.0,-241.0,,,,,,,,101.0,,42.8,-203.4,,-322.6,-139.7,-302.1,-169.0,-345.0,,-277.4,-235.4,,,,,74.1,571.9,False,,False,False,,,,,,,,True,,True,False,,False,False,False,False,False,,False,False,,,,,True,False
01105,63,9.0,8.9,,9.0,0.0,,,,,,,,30.0,,18.2,19.2,,3.7,19.5,0.0,,33.0,,4.6,14.1,,,,,21.8,70.2,-54.0,-54.1,,-54.0,-63.0,,,,,,,,-33.0,,-44.8,-43.8,,-59.3,-43.5,-63.0,,-30.0,,-58.4,-48.9,,,,,-41.2,7.2,False,,False,False,,,,,,,,True,,True,True,,False,True,False,,True,,False,True,,,,,True,True
01107,122,45.0,53.4,,42.0,58.0,,,,,,,,104.0,,130.3,48.2,,17.6,43.0,1.3,,11.0,,6.0,42.1,,,,,71.7,164.5,-77.0,-68.6,,-80.0,-64.0,,,,,,,,-18.0,,8.3,-73.8,,-104.4,-79.0,-120.7,,-111.0,,-116.0,-79.9,,,,,-50.3,42.5,True,,False,True,,,,,,,,True,,True,True,,False,False,False,,False,,False,False,,,,,True,True
01109,352,87.0,56.8,,81.0,83.0,,,,,,,,282.0,,140.4,80.6,,16.3,90.3,0.1,70.0,61.0,,57.9,80.8,,,,,136.6,581.8,-265.0,-295.2,,-271.0,-269.0,,,,,,,,-70.0,,-211.6,-271.4,,-335.7,-261.7,-351.9,-282.0,-291.0,,-294.1,-271.2,,,,,-215.4,229.8,False,,False,False,,,,,,,,True,,True,False,,False,True,False,False,False,,False,False,,,,,True,True
01111,156,93.0,91.0,,74.0,69.0,,,,,,,,95.0,,154.8,73.2,,19.1,72.7,25.6,91.0,22.0,,49.1,71.8,,,,,140.6,67.4,-63.0,-65.0,,-82.0,-87.0,,,,,,,,-61.0,,-1.2,-82.8,,-136.9,-83.3,-130.4,-65.0,-134.0,,-106.9,-84.2,,,,,-15.4,-88.6,False,,False,False,,,,,,,,True,,True,False,,False,False,False,False,False,,False,False,,,,,True,False
01113,201,87.0,95.9,,82.0,75.0,,,,,,,,258.0,,216.6,123.5,,7.9,69.3,59.9,39.0,17.0,,41.0,123.4,,,,,150.8,372.0,-114.0,-105.1,,-119.0,-126.0,,,,,,,,57.0,,15.6,-77.5,,-193.1,-131.7,-141.1,-162.0,-184.0,,-159.9,-77.6,,,,,-50.2,171.0,True,,False,False,,,,,,,,True,,True,True,,False,False,False,False,False,,False,True,,,,,True,False
01115,624,231.0,236.7,,217.0,263.0,,,,,,,,300.0,,381.8,307.0,,79.3,202.9,128.2,168.0,,,46.4,167.7,,,,,406.7,1720.5,-393.0,-387.3,,-407.0,-361.0,,,,,,,,-324.0,,-242.2,-317.0,,-544.7,-421.1,-495.8,-456.0,,,-577.6,-456.3,,,,,-217.3,1096.5,True,,False,True,,,,,,,,True,,True,True,,False,False,False,False,,,False,False,,,,,True,False
01117,1716,1011.0,997.2,,760.0,1216.0,,,,,,,,721.0,,1061.1,674.6,,416.1,686.8,541.5,1549.0,217.0,,197.6,697.4,1061.0,,,,1249.3,3483.6,-705.0,-718.8,,-956.0,-500.0,,,,,,,,-995.0,,-654.9,-1041.4,,-1299.9,-1029.2,-1174.5,-167.0,-1499.0,,-1518.4,-1018.6,-655.0,,,,-466.7,1767.6,False,,False,True,,,,,,,,False,,True,False,,False,False,False,True,False,,False,False,True,,,,True,False
01119,35,24.0,22.2,,21.0,21.0,,,,,,,,45.0,,29.8,11.7,,1.8,19.9,0.1,,13.0,,6.1,23.3,,,,,30.4,26.9,-11.0,-12.8,,-14.0,-14.0,,,,,,,,10.0,,-5.2,-23.3,,-33.2,-15.1,-34.9,,-22.0,,-28.9,-11.7,,,,,-4.6,-8.1,False,,False,False,,,,,,,,True,,True,False,,False,False,False,,False,,False,False,,,,,True,True
01121,870,42.0,56.5,,122.0,182.0,,,,,,,,292.0,,189.6,343.1,,31.7,129.1,142.4,,4.0,,39.2,78.5,,,,,194.5,890.0,-828.0,-813.5,,-748.0,-688.0,,,,,,,,-578.0,,-680.4,-526.9,,-838.3,-740.9,-727.6,,-866.0,,-830.8,-791.5,,,,,-675.5,20.0,True,,True,True,,,,,,,,True,,True,True,,False,True,True,,False,,False,True,,,,,True,True
01123,220,57.0,59.8,,56.0,41.0,,,,,,,,168.0,,152.4,91.2,,16.3,41.7,19.4,,23.0,,16.4,57.8,,,,,87.3,174.9,-163.0,-160.2,,-164.0,-179.0,,,,,,,,-52.0,,-67.6,-128.8,,-203.7,-178.3,-200.6,,-197.0,,-203.6,-162.2,,,,,-132.7,-45.1,True,,False,False,,,,,,,,True,,True,True,,False,False,False,,False,,False,True,,,,,True,True
01125,3339,606.0,575.1,,501.0,326.0,,,,,,,,1313.0,,627.1,542.5,,318.7,575.4,416.3,537.0,316.0,,495.3,507.6,384.0,,,,1015.2,2909.1,-2733.0,-2763.9,,-2838.0,-3013.0,,,,,,,,-2026.0,,-2711.9,-2796.5,,-3020.3,-2763.6,-2922.7,-2802.0,-3023.0,,-2843.7,-2831.4,-2955.0,,,,-2323.8,-429.9,False,,False,False,,,,,,,,True,,True,False,,False,False,False,False,False,,False,False,False,,,,True,True
01127,408,300.0,306.6,,277.0,379.0,,,,,,,,328.0,,582.2,123.2,,163.5,276.5,53.5,357.0,299.0,,181.1,178.9,,,,,407.4,1458.0,-108.0,-101.4,,-131.0,-29.0,,,,,,,,-80.0,,174.2,-284.8,,-244.5,-131.5,-354.5,-51.0,-109.0,,-226.9,-229.1,,,,,-0.6,1050.0,True,,False,True,,,,,,,,True,,False,False,,False,False,False,True,False,,False,False,,,,,True,False
01129,59,12.0,24.4,,23.0,4.0,,,,,,,,78.0,,72.9,46.5,,69.1,22.4,0.0,,5.0,,3.4,18.8,,,,,48.1,262.3,-47.0,-34.6,,-36.0,-55.0,,,,,,,,19.0,,13.9,-12.5,,10.1,-36.6,-59.0,,-54.0,,-55.6,-40.2,,,,,-10.9,203.3,True,,True,False,,,,,,,,True,,True,True,,True,True,False,,False,,False,True,,,,,True,False
01131,58,0.0,0.0,,10.0,5.0,,,,,,,,40.0,,38.9,19.1,,103.3,11.9,0.2,,5.0,,3.1,8.0,,,,,19.6,54.9,-58.0,-58.0,,-48.0,-53.0,,,,,,,,-18.0,,-19.1,-38.9,,45.3,-46.1,-57.8,,-53.0,,-54.9,-50.0,,,,,-38.4,-3.1,False,,True,True,,,,,,,,True,,True,True,,True,True,True,,True,,True,True,,,,,True,True
01133,181,75.0,74.4,,74.0,95.0,,,,,,,,127.0,,163.4,65.1,,23.4,79.2,54.5,82.0,56.0,,65.2,63.8,,,,,114.9,142.5,-106.0,-106.6,,-107.0,-86.0,,,,,,,,-54.0,,-17.6,-115.9,,-157.6,-101.8,-126.5,-99.0,-125.0,,-115.8,-117.2,,,,,-66.1,-38.5,False,,False,True,,,,,,,,True,,True,False,,False,True,False,True,False,,False,False,,,,,True,True
02013,0,0.0,0.2,,0.0,0.0,,,,,,,,,,0.0,1.1,,,0.0,,0.0,6.0,,0.0,0.1,,,,,3.0,14.7,0.0,0.2,,0.0,0.0,,,,,,,,,,0.0,1.1,,,0.0,,0.0,6.0,,0.0,0.1,,,,,3.0,14.7,False,,True,True,,,,,,,,,,True,False,,,False,,True,False,,True,False,,,,,False,False
02016,2,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,1.1,,,0.3,,0.0,2.0,,0.4,0.0,,,,,3.2,9.0,-2.0,-2.0,,-2.0,-2.0,,,,,,,,,,-2.0,-0.9,,,-1.7,,-2.0,0.0,,-1.6,-2.0,,,,,1.2,7.0,False,,False,False,,,,,,,,,,False,True,,,True,,False,True,,True,False,,,,,True,False
02020,886,846.0,833.1,,842.0,875.0,,,,,,,,,,1412.8,1424.5,,761.9,912.2,621.7,1100.0,561.0,,501.7,583.9,967.0,,,,1011.5,1893.1,-40.0,-52.9,,-44.0,-11.0,,,,,,,,,,526.8,538.5,,-124.1,26.2,-264.3,214.0,-325.0,,-384.3,-302.1,81.0,,,,125.5,1007.1,False,,False,True,,,,,,,,,,False,False,,False,True,False,False,False,,False,False,False,,,,False,False
02050,48,6.0,11.3,,6.0,0.0,,,,,,,,,,0.3,13.8,,10.5,22.0,,0.0,52.0,,16.7,8.3,,,,,6.2,68.2,-42.0,-36.7,,-42.0,-48.0,,,,,,,,,,-47.7,-34.2,,-37.5,-26.0,,-48.0,4.0,,-31.3,-39.7,,,,,-41.8,20.2,True,,False,False,,,,,,,,,,False,True,,True,True,,False,True,,True,True,,,,,True,True
02060,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.2,0.0,,0.0,0.0,,3.7,,,,,,3.3,14.3,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.2,0.0,,0.0,0.0,,3.7,,,,,,3.3,14.3,True,,True,True,,,,,,,,,,True,True,,False,False,,True,True,,False,,,,,,False,False
02068,4,3.0,3.1,,0.0,0.0,,,,,,,,,,1.0,2.2,,,0.3,,0.0,,,0.1,,,,,,3.1,113.1,-1.0,-0.9,,-4.0,-4.0,,,,,,,,,,-3.0,-1.8,,,-3.7,,-4.0,,,-3.9,,,,,,-0.9,109.1,True,,False,False,,,,,,,,,,False,False,,,False,,False,,,False,,,,,,True,False
02070,3,0.0,0.3,,0.0,0.0,,,,,,,,,,0.0,3.2,,0.1,0.0,,0.0,2.0,,0.5,0.2,,,,,3.2,16.5,-3.0,-2.7,,-3.0,-3.0,,,,,,,,,,-3.0,0.2,,-2.9,-3.0,,-3.0,-1.0,,-2.5,-2.8,,,,,0.2,13.5,True,,False,False,,,,,,,,,,False,True,,True,True,,False,True,,True,True,,,,,True,False
02090,335,330.0,327.4,,321.0,0.0,,,,,,,,,,515.1,308.8,,396.5,306.1,219.0,635.0,178.0,,621.3,227.8,,,,,255.8,431.3,-5.0,-7.6,,-14.0,-335.0,,,,,,,,,,180.1,-26.2,,61.5,-28.9,-116.0,300.0,-157.0,,286.3,-107.2,,,,,-79.2,96.3,False,,False,False,,,,,,,,,,False,False,,False,False,False,False,False,,False,False,,,,,False,False
02100,1,0.0,0.0,,0.0,0.0,,,,,,,,,,0.1,0.2,,,0.0,,0.0,0.0,,0.0,0.1,,,,,3.0,26.9,-1.0,-1.0,,-1.0,-1.0,,,,,,,,,,-0.9,-0.8,,,-1.0,,-1.0,-1.0,,-1.0,-0.9,,,,,2.0,25.9,False,,False,False,,,,,,,,,,True,True,,,True,,False,False,,True,True,,,,,False,False
02105,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.2,5.0,,,0.0,,0.0,,,0.0,,,,,,,54.9,0.0,0.0,,0.0,0.0,,,,,,,,,,0.2,5.0,,,0.0,,0.0,,,0.0,,,,,,,54.9,True,,True,True,,,,,,,,,,False,False,,,True,,True,,,True,,,,,,,False
02110,102,45.0,51.8,,41.0,24.0,,,,,,,,,,94.7,73.8,,24.1,51.9,37.8,25.0,46.0,,27.3,40.5,,,,,44.6,51.5,-57.0,-50.2,,-61.0,-78.0,,,,,,,,,,-7.3,-28.2,,-77.9,-50.1,-64.2,-77.0,-56.0,,-74.7,-61.5,,,,,-57.4,-50.5,True,,False,False,,,,,,,,,,True,True,,False,True,False,False,True,,False,False,,,,,False,True
02122,29,36.0,35.1,,32.0,30.0,,,,,,,,,,103.9,85.2,,8.2,31.1,95.8,33.0,42.0,,10.4,38.7,,,,,54.3,200.6,7.0,6.1,,3.0,1.0,,,,,,,,,,74.9,56.2,,-20.8,2.1,66.8,4.0,13.0,,-18.6,9.7,,,,,25.3,171.6,True,,True,True,,,,,,,,,,False,False,,False,True,False,True,False,,False,False,,,,,False,False
02130,2,9.0,8.2,,1.0,0.0,,,,,,,,,,0.0,4.7,,1.1,1.6,,0.0,,,0.7,10.7,,,,,5.2,14.5,7.0,6.2,,-1.0,-2.0,,,,,,,,,,-2.0,2.7,,-0.9,-0.4,,-2.0,,,-1.3,8.7,,,,,3.2,12.5,True,,True,True,,,,,,,,,,True,True,,True,True,,True,,,True,False,,,,,True,False
02150,5,9.0,12.3,,4.0,0.0,,,,,,,,,,10.9,3.5,,1.3,2.6,,2.0,14.0,,6.5,,,,,,5.3,66.3,4.0,7.3,,-1.0,-5.0,,,,,,,,,,5.9,-1.5,,-3.7,-2.4,,-3.0,9.0,,1.5,,,,,,0.3,61.3,False,,True,False,,,,,,,,,,False,True,,True,True,,True,False,,True,,,,,,True,False
02158,5,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.2,,,,,,,-5.0,-5.0,,-5.0,-5.0,,,,,,,,,,-5.0,,,,-5.0,,-5.0,,,-5.0,-4.8,,,,,,,True,,False,False,,,,,,,,,,True,,,,True,,False,,,True,True,,,,,,
02164,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.1,0.9,,,0.0,,0.0,0.0,,0.0,,,,,,3.1,50.8,0.0,0.0,,0.0,0.0,,,,,,,,,,0.1,0.9,,,0.0,,0.0,0.0,,0.0,,,,,,3.1,50.8,True,,True,True,,,,,,,,,,False,False,,,False,,True,True,,True,,,,,,False,False
02170,91,102.0,100.2,,102.0,105.0,,,,,,,,,,182.5,281.0,,74.2,105.2,219.3,83.0,115.0,,64.5,71.9,,,,,115.7,383.9,11.0,9.2,,11.0,14.0,,,,,,,,,,91.5,190.0,,-16.8,14.2,128.3,-8.0,24.0,,-26.5,-19.1,,,,,24.7,292.9,True,,False,False,,,,,,,,,,False,False,,False,False,False,True,False,,False,False,,,,,False,False
02180,22,24.0,24.0,,10.0,0.0,,,,,,,,,,24.4,11.3,,2.0,12.2,,,0.0,,5.9,,,,,,17.0,50.5,2.0,2.0,,-12.0,-22.0,,,,,,,,,,2.4,-10.7,,-20.0,-9.8,,,-22.0,,-16.1,,,,,,-5.0,28.5,True,,False,False,,,,,,,,,,False,False,,False,False,,,False,,False,,,,,,False,False
02185,72,36.0,34.3,,24.0,0.0,,,,,,,,,,23.4,24.3,,4.2,29.4,,,10.0,,25.8,,,,,,23.9,33.8,-36.0,-37.7,,-48.0,-72.0,,,,,,,,,,-48.6,-47.7,,-67.8,-42.6,,,-62.0,,-46.2,,,,,,-48.1,-38.2,False,,False,False,,,,,,,,,,False,False,,False,False,,,False,,False,,,,,,False,False
02188,36,15.0,14.6,,6.0,0.0,,,,,,,,,,15.3,16.7,,2.2,4.8,,6.0,0.0,,0.4,,,,,,14.5,35.4,-21.0,-21.4,,-30.0,-36.0,,,,,,,,,,-20.7,-19.3,,-33.8,-31.2,,-30.0,-36.0,,-35.6,,,,,,-21.5,-0.6,False,,False,False,,,,,,,,,,True,True,,False,False,,False,False,,False,,,,,,False,True
02195,0,0.0,0.1,,0.0,0.0,,,,,,,,,,0.2,0.1,,0.1,0.1,,0.0,,,0.0,0.2,,,,,,15.5,0.0,0.1,,0.0,0.0,,,,,,,,,,0.2,0.1,,0.1,0.1,,0.0,,,0.0,0.2,,,,,,15.5,False,,True,True,,,,,,,,,,False,False,,False,False,,True,,,True,False,,,,,,False
02198,4,12.0,14.3,,3.0,0.0,,,,,,,,,,23.9,9.2,,0.6,1.5,,0.0,,,2.4,,,,,,,26.8,8.0,10.3,,-1.0,-4.0,,,,,,,,,,19.9,5.2,,-3.4,-2.5,,-4.0,,,-1.6,,,,,,,22.8,False,,True,True,,,,,,,,,,False,True,,True,True,,True,,,True,,,,,,,False
02220,7,0.0,0.1,,0.0,0.0,,,,,,,,,,0.0,7.3,,0.9,0.4,,0.0,0.0,,2.2,1.1,,,,,4.5,8.5,-7.0,-6.9,,-7.0,-7.0,,,,,,,,,,-7.0,0.3,,-6.1,-6.6,,-7.0,-7.0,,-4.8,-5.9,,,,,-2.5,1.5,True,,False,False,,,,,,,,,,True,True,,True,True,,False,False,,True,True,,,,,True,True
02230,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,9.4,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,9.4,True,,True,True,,,,,,,,,,True,True,,,True,,True,,,True,,,,,,,False
02240,7,3.0,3.1,,0.0,0.0,,,,,,,,,,1.0,0.4,,0.3,0.3,,0.0,4.0,,0.7,,,,,,3.0,46.7,-4.0,-3.9,,-7.0,-7.0,,,,,,,,,,-6.0,-6.6,,-6.7,-6.7,,-7.0,-3.0,,-6.3,,,,,,-4.0,39.7,True,,False,False,,,,,,,,,,False,False,,False,False,,False,True,,False,,,,,,True,False
02261,1,6.0,5.3,,3.0,0.0,,,,,,,,,,19.1,4.7,,2.1,2.7,,0.0,1.0,,0.5,,,,,,6.9,116.4,5.0,4.3,,2.0,-1.0,,,,,,,,,,18.1,3.7,,1.1,1.7,,-1.0,0.0,,-0.5,,,,,,5.9,115.4,True,,True,True,,,,,,,,,,False,True,,True,True,,True,True,,True,,,,,,False,False
02275,1,3.0,1.3,,0.0,0.0,,,,,,,,,,7.1,1.2,,,0.6,,0.0,,,0.7,,,,,,,26.9,2.0,0.3,,-1.0,-1.0,,,,,,,,,,6.1,0.2,,,-0.4,,-1.0,,,-0.3,,,,,,,25.9,True,,True,True,,,,,,,,,,False,True,,,True,,True,,,True,,,,,,,False
02282,4,6.0,2.7,,2.0,0.0,,,,,,,,,,0.1,0.0,,,4.3,,0.0,,,6.8,,,,,,3.7,31.1,2.0,-1.3,,-2.0,-4.0,,,,,,,,,,-3.9,-4.0,,,0.3,,-4.0,,,2.8,,,,,,-0.3,27.1,True,,False,False,,,,,,,,,,False,False,,,True,,False,,,False,,,,,,True,False
02290,8,3.0,2.3,,2.0,0.0,,,,,,,,,,1.0,3.0,,2.9,2.3,,0.0,,,0.5,,,,,,7.2,28.5,-5.0,-5.7,,-6.0,-8.0,,,,,,,,,,-7.0,-5.0,,-5.1,-5.7,,-8.0,,,-7.5,,,,,,-0.8,20.5,False,,False,False,,,,,,,,,,False,False,,False,False,,False,,,False,,,,,,True,False
04001,179,57.0,55.2,,57.0,188.0,,,,,,,,152.0,,42.6,77.2,,37.3,92.7,3.8,36.0,74.0,,24.4,109.0,,,,,133.3,173.5,-122.0,-123.8,,-122.0,9.0,,,,,,,,-27.0,,-136.4,-101.8,,-141.7,-86.3,-175.2,-143.0,-105.0,,-154.6,-70.0,,,,,-45.7,-5.5,False,,False,True,,,,,,,,True,,False,True,,False,True,False,False,True,,False,True,,,,,True,True
04003,61,81.0,62.9,,68.0,19.0,,,,,,,,156.0,,200.5,100.3,,17.3,59.4,96.1,55.0,69.0,,26.0,80.5,,,,,140.4,287.7,20.0,1.9,,7.0,-42.0,,,,,,,,95.0,,139.5,39.3,,-43.7,-1.6,35.1,-6.0,8.0,,-35.0,19.5,,,,,79.4,226.7,True,,True,False,,,,,,,,False,,False,False,,False,True,False,True,True,,False,True,,,,,False,False
04005,675,243.0,236.5,,209.0,227.0,,,,,,,,354.0,,263.0,108.7,,143.6,222.0,60.5,377.0,149.0,,8.2,184.8,199.0,,,,346.7,278.6,-432.0,-438.5,,-466.0,-448.0,,,,,,,,-321.0,,-412.0,-566.3,,-531.4,-453.0,-614.5,-298.0,-526.0,,-666.8,-490.2,-476.0,,,,-328.3,-396.4,False,,False,False,,,,,,,,True,,True,False,,False,False,False,True,False,,False,False,False,,,,True,True
04007,178,72.0,76.0,,43.0,33.0,,,,,,,,43.0,,187.7,76.3,,28.5,58.3,15.8,32.0,54.0,,36.6,54.9,,,,,130.3,1974.2,-106.0,-102.0,,-135.0,-145.0,,,,,,,,-135.0,,9.7,-101.7,,-149.5,-119.7,-162.2,-146.0,-124.0,,-141.4,-123.1,,,,,-47.7,1796.2,True,,False,False,,,,,,,,False,,True,True,,False,False,False,False,False,,False,False,,,,,True,False
04009,63,126.0,133.0,,100.0,91.0,,,,,,,,69.0,,184.0,92.7,,100.2,111.8,0.0,94.0,116.0,,87.6,182.0,,,,,182.2,958.9,63.0,70.0,,37.0,28.0,,,,,,,,6.0,,121.0,29.7,,37.2,48.8,-63.0,31.0,53.0,,24.6,119.0,,,,,119.2,895.9,False,,True,True,,,,,,,,True,,False,True,,True,True,True,True,True,,True,False,,,,,False,False
04011,3,0.0,0.0,,0.0,0.0,,,,,,,,6.0,,0.6,4.2,,1.0,2.2,,0.0,6.0,,5.9,0.6,,,,,5.3,22.0,-3.0,-3.0,,-3.0,-3.0,,,,,,,,3.0,,-2.4,1.2,,-2.0,-0.8,,-3.0,3.0,,2.9,-2.4,,,,,2.3,19.0,True,,False,False,,,,,,,,False,,True,True,,True,True,,False,False,,True,True,,,,,True,False
04012,30,57.0,59.3,,22.0,1.0,,,,,,,,33.0,,376.6,19.3,,3.7,22.2,0.0,12.0,68.0,,2.8,37.5,,,,,80.5,2006.3,27.0,29.3,,-8.0,-29.0,,,,,,,,3.0,,346.6,-10.7,,-26.3,-7.8,-30.0,-18.0,38.0,,-27.2,7.5,,,,,50.5,1976.3,False,,True,False,,,,,,,,True,,False,True,,True,True,False,True,False,,False,True,,,,,False,False
04013,5107,7401.0,6499.5,6543.6,5869.0,10452.0,,,,,,,,5869.0,,6858.9,4346.5,,5699.0,5418.5,1280.3,8320.0,6839.0,,362.6,5828.5,5250.0,,,,13933.8,21160.1,2294.0,1392.5,1436.6,762.0,5345.0,,,,,,,,762.0,,1751.9,-760.5,,592.0,311.5,-3826.7,3213.0,1732.0,,-4744.4,721.5,143.0,,,,8826.8,16053.1,True,True,True,False,,,,,,,,True,,True,True,,True,True,False,False,True,,False,True,True,,,,False,False
04015,237,450.0,442.5,,384.0,425.0,,,,,,,,475.0,,452.4,243.4,,283.3,397.4,137.2,677.0,328.0,,170.5,361.0,371.0,,,,825.8,3464.6,213.0,205.5,,147.0,188.0,,,,,,,,238.0,,215.4,6.4,,46.3,160.4,-99.8,440.0,91.0,,-66.5,124.0,134.0,,,,588.8,3227.6,True,,True,True,,,,,,,,False,,False,True,,True,True,True,False,True,,True,True,True,,,,False,False
04017,138,174.0,197.0,,137.0,97.0,,,,,,,,166.0,,143.0,90.3,,89.9,143.1,11.7,262.0,94.0,,27.6,177.4,,,,,280.3,348.3,36.0,59.0,,-1.0,-41.0,,,,,,,,28.0,,5.0,-47.7,,-48.1,5.1,-126.3,124.0,-44.0,,-110.4,39.4,,,,,142.3,210.3,False,,True,False,,,,,,,,True,,True,False,,False,True,False,False,False,,False,False,,,,,False,False
04019,3495,2103.0,2438.8,1495.6,1519.0,3249.0,,,,,,,,1323.0,,2028.9,1257.9,,1576.1,1547.8,1112.8,1956.0,2910.0,,1232.2,1614.4,1304.0,,,,3184.8,7193.3,-1392.0,-1056.2,-1999.4,-1976.0,-246.0,,,,,,,,-2172.0,,-1466.1,-2237.1,,-1918.9,-1947.2,-2382.2,-1539.0,-585.0,,-2262.8,-1880.6,-2191.0,,,,-310.2,3698.3,True,False,False,True,,,,,,,,False,,False,False,,False,False,False,False,True,,False,False,False,,,,True,False
04021,599,1275.0,1331.6,956.7,1076.0,1454.0,,,,,,,,632.0,,1521.9,285.1,,1040.8,1116.0,252.7,2146.0,1119.0,,315.5,1097.0,1136.0,,,,1801.2,10205.2,676.0,732.6,357.7,477.0,855.0,,,,,,,,33.0,,922.9,-313.9,,441.8,517.0,-346.3,1547.0,520.0,,-283.5,498.0,537.0,,,,1202.2,9606.2,False,True,True,False,,,,,,,,True,,False,True,,True,True,True,False,True,,True,True,True,,,,False,False
04023,63,153.0,166.5,,77.0,41.0,,,,,,,,103.0,,214.1,22.5,,44.7,77.3,1.9,,86.0,,21.0,114.0,,,,,125.3,503.0,90.0,103.5,,14.0,-22.0,,,,,,,,40.0,,151.1,-40.5,,-18.3,14.3,-61.1,,23.0,,-42.0,51.0,,,,,62.3,440.0,False,,True,True,,,,,,,,True,,False,True,,True,True,True,,True,,True,True,,,,,True,False
04025,174,201.0,194.2,,186.0,170.0,,,,,,,,352.0,,252.3,278.4,,101.3,180.3,207.0,102.0,140.0,,86.0,205.1,88.0,,,,458.4,2601.5,27.0,20.2,,12.0,-4.0,,,,,,,,178.0,,78.3,104.4,,-72.7,6.3,33.0,-72.0,-34.0,,-88.0,31.1,-86.0,,,,284.4,2427.5,True,,True,True,,,,,,,,False,,False,False,,False,True,False,False,False,,False,False,False,,,,False,False
04027,368,294.0,296.0,388.7,279.0,261.0,,,,,,,,1893.0,,329.3,208.3,,92.1,278.1,12.3,181.0,221.0,,109.1,952.2,172.0,,,,658.5,2939.7,-74.0,-72.0,20.7,-89.0,-107.0,,,,,,,,1525.0,,-38.7,-159.7,,-275.9,-89.9,-355.7,-187.0,-147.0,,-258.9,584.2,-196.0,,,,290.5,2571.7,True,True,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,False,False,,,,False,False
