,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47073,513,936.0,534.5,,,,746.0,559.2,1018.7,,1391.0,423.0,21.5,,,,233.0,46.2,505.7,,878.0,True,,,,True,True,False,,False
47075,603,1040.0,,,,,503.0,112.4,646.3,,332.0,437.0,,,,,-100.0,-490.6,43.3,,-271.0,,,,,True,False,True,,True
47077,758,1096.0,,,,,623.0,226.5,436.8,,508.0,338.0,,,,,-135.0,-531.5,-321.2,,-250.0,,,,,True,False,True,,True
47079,422,880.0,,,,,457.0,131.0,427.5,,1135.0,458.0,,,,,35.0,-291.0,5.5,,713.0,,,,,True,True,True,,False
47081,368,408.0,,,,,383.0,203.8,173.2,,363.0,40.0,,,,,15.0,-164.2,-194.8,,-5.0,,,,,True,False,False,,True
47083,169,120.0,,,,,77.0,,61.7,,168.0,-49.0,,,,,-92.0,,-107.3,,-1.0,,,,,False,,False,,True
47085,156,232.0,,,,,207.0,141.4,157.0,,377.0,76.0,,,,,51.0,-14.6,1.0,,221.0,,,,,True,True,True,,False
47087,223,96.0,,,,,88.0,20.7,274.8,,31.0,-127.0,,,,,-135.0,-202.3,51.8,,-192.0,,,,,False,False,True,,False
47089,639,1088.0,652.1,,,,1065.0,512.0,859.8,,986.0,449.0,13.1,,,,426.0,-127.0,220.8,,347.0,True,,,,True,True,True,,True
47091,573,656.0,,,,,116.0,33.5,373.6,,687.0,83.0,,,,,-457.0,-539.5,-199.4,,114.0,,,,,False,False,False,,False
47093,5530,7112.0,13921.8,,,,6627.0,3872.1,5772.8,,6387.0,1582.0,8391.8,,,,1097.0,-1657.9,242.8,,857.0,False,,,,True,False,True,,True
47095,190,272.0,,,,,182.0,1.0,79.5,,4274.0,82.0,,,,,-8.0,-189.0,-110.5,,4084.0,,,,,True,False,False,,False
47097,578,856.0,,,,,940.0,120.9,673.2,,471.0,278.0,,,,,362.0,-457.1,95.2,,-107.0,,,,,False,False,True,,True
47099,596,840.0,,,,,1001.0,509.4,540.7,,687.0,244.0,,,,,405.0,-86.6,-55.3,,91.0,,,,,False,True,True,,True
47101,151,176.0,,,,,194.0,,,,324.0,25.0,,,,,43.0,,,,173.0,,,,,False,,,,False
47103,370,552.0,,,,,558.0,283.1,607.7,,595.0,182.0,,,,,188.0,-86.9,237.7,,225.0,,,,,False,True,False,,False
47105,560,1120.0,1016.6,,,,865.0,336.4,1306.3,,921.0,560.0,456.6,,,,305.0,-223.6,746.3,,361.0,True,,,,True,True,False,,True
47107,647,472.0,757.4,,,,1112.0,198.6,2836.4,,307.0,-175.0,110.4,,,,465.0,-448.4,2189.4,,-340.0,True,,,,False,False,False,,False
47109,575,744.0,,,,,798.0,327.3,929.2,,508.0,169.0,,,,,223.0,-247.7,354.2,,-67.0,,,,,False,False,False,,True
47111,238,584.0,,,,,277.0,8.8,280.1,,100.0,346.0,,,,,39.0,-229.2,42.1,,-138.0,,,,,True,True,True,,True
47113,2014,2224.0,1476.2,,,,2628.0,791.8,968.4,,2350.0,210.0,-537.8,,,,614.0,-1222.2,-1045.6,,336.0,False,,,,False,False,False,,False
47115,331,368.0,,,,,482.0,183.6,169.2,,393.0,37.0,,,,,151.0,-147.4,-161.8,,62.0,,,,,False,False,False,,False
47117,496,544.0,,,,,501.0,292.0,235.3,,569.0,48.0,,,,,5.0,-204.0,-260.7,,73.0,,,,,True,False,False,,False
47119,1311,1832.0,2601.1,,,,1473.0,570.0,2219.3,,1369.0,521.0,1290.1,,,,162.0,-741.0,908.3,,58.0,False,,,,True,False,False,,True
47121,131,240.0,,,,,271.0,,232.1,,255.0,109.0,,,,,140.0,,101.1,,124.0,,,,,False,,True,,False
47123,686,800.0,,,,,1009.0,387.8,735.3,,1123.0,114.0,,,,,323.0,-298.2,49.3,,437.0,,,,,False,False,True,,False
47125,1393,2616.0,3901.8,,,,2348.0,1739.3,3595.1,,1656.0,1223.0,2508.8,,,,955.0,346.3,2202.1,,263.0,False,,,,True,True,False,,True
47127,140,64.0,,,,,66.0,,69.5,,30.0,-76.0,,,,,-74.0,,-70.5,,-110.0,,,,,True,,True,,False
47129,241,200.0,,,,,235.0,,176.7,,449.0,-41.0,,,,,-6.0,,-64.3,,208.0,,,,,True,,False,,False
47131,752,1392.0,,,,,622.0,252.2,957.0,,775.0,640.0,,,,,-130.0,-499.8,205.0,,23.0,,,,,True,True,True,,True
47133,611,224.0,,,,,238.0,159.6,142.2,,325.0,-387.0,,,,,-373.0,-451.4,-468.8,,-286.0,,,,,True,False,False,,True
47135,78,120.0,,,,,144.0,,71.8,,122.0,42.0,,,,,66.0,,-6.2,,44.0,,,,,False,,True,,False
47137,97,40.0,,,,,32.0,,,,46.0,-57.0,,,,,-65.0,,,,-51.0,,,,,False,,,,True
47139,233,512.0,,,,,309.0,99.1,332.6,,495.0,279.0,,,,,76.0,-133.9,99.6,,262.0,,,,,True,True,True,,True
47141,1825,1552.0,2019.2,,,,1196.0,544.9,1281.5,,768.0,-273.0,194.2,,,,-629.0,-1280.1,-543.5,,-1057.0,True,,,,False,False,False,,False
47143,352,456.0,,,,,669.0,11.1,918.5,,313.0,104.0,,,,,317.0,-340.9,566.5,,-39.0,,,,,False,False,False,,True
47145,557,1112.0,450.1,,,,825.0,338.7,950.3,,1323.0,555.0,-106.9,,,,268.0,-218.3,393.3,,766.0,True,,,,True,True,True,,False
47147,793,1448.0,986.3,,,,803.0,399.4,2842.1,,691.0,655.0,193.3,,,,10.0,-393.6,2049.1,,-102.0,True,,,,True,True,False,,True
47149,3294,6376.0,6556.9,,,,4873.0,2856.7,5380.7,,2919.0,3082.0,3262.9,,,,1579.0,-437.3,2086.7,,-375.0,False,,,,True,True,True,,True
47151,120,416.0,,,,,282.0,46.8,203.6,,802.0,296.0,,,,,162.0,-73.2,83.6,,682.0,,,,,True,True,True,,False
47153,145,176.0,,,,,196.0,,203.9,,194.0,31.0,,,,,51.0,,58.9,,49.0,,,,,False,,False,,False
47155,944,2792.0,4703.0,,,,1632.0,899.9,4896.3,,1687.0,1848.0,3759.0,,,,688.0,-44.1,3952.3,,743.0,False,,,,True,True,False,,True
47157,9734,24616.0,29931.1,,,,24756.0,7928.0,12988.1,,10451.0,14882.0,20197.1,,,,15022.0,-1806.0,3254.1,,717.0,False,,,,False,True,True,,True
47159,377,656.0,,,,,213.0,117.6,285.0,,270.0,279.0,,,,,-164.0,-259.4,-92.0,,-107.0,,,,,True,True,True,,True
47161,139,104.0,,,,,83.0,,89.9,,75.0,-35.0,,,,,-56.0,,-49.1,,-64.0,,,,,False,,False,,False
47163,1406,1752.0,1917.4,,,,2033.0,1167.7,1648.2,,1771.0,346.0,511.4,,,,627.0,-238.3,242.2,,365.0,False,,,,False,True,True,,False
47165,1683,2424.0,4488.1,,,,2042.0,412.7,2811.9,,1054.0,741.0,2805.1,,,,359.0,-1270.3,1128.9,,-629.0,False,,,,True,False,False,,True
47167,724,1456.0,893.1,,,,1778.0,318.3,2117.5,,1012.0,732.0,169.1,,,,1054.0,-405.7,1393.5,,288.0,True,,,,False,True,False,,True
47169,87,104.0,,,,,183.0,3.1,41.1,,43.0,17.0,,,,,96.0,-83.9,-45.9,,-44.0,,,,,False,False,False,,False
47171,156,352.0,,,,,239.0,101.4,242.8,,528.0,196.0,,,,,83.0,-54.6,86.8,,372.0,,,,,True,True,True,,False
47173,245,304.0,,,,,266.0,144.3,620.0,,358.0,59.0,,,,,21.0,-100.7,375.0,,113.0,,,,,True,False,False,,False
47175,138,88.0,,,,,61.0,,,,127.0,-50.0,,,,,-77.0,,,,-11.0,,,,,False,,,,True
47177,674,888.0,,,,,842.0,229.7,749.3,,642.0,214.0,,,,,168.0,-444.3,75.3,,-32.0,,,,,True,False,True,,True
47179,1350,2936.0,1975.2,,,,1845.0,1046.7,2826.3,,3027.0,1586.0,625.2,,,,495.0,-303.3,1476.3,,1677.0,True,,,,True,True,True,,False
47181,1335,272.0,,,,,352.0,0.9,268.0,,171.0,-1063.0,,,,,-983.0,-1334.1,-1067.0,,-1164.0,,,,,True,False,False,,False
47183,939,944.0,,,,,597.0,185.9,1087.5,,1077.0,5.0,,,,,-342.0,-753.1,148.5,,138.0,,,,,False,False,False,,False
47185,649,288.0,,,,,397.0,159.4,256.1,,222.0,-361.0,,,,,-252.0,-489.6,-392.9,,-427.0,,,,,True,False,False,,False
47187,2100,3048.0,8531.8,,,,2335.0,425.3,1884.4,,1055.0,948.0,6431.8,,,,235.0,-1674.7,-215.6,,-1045.0,False,,,,True,False,True,,False
47189,1435,2008.0,4935.0,,,,1564.0,172.2,2079.4,,777.0,573.0,3500.0,,,,129.0,-1262.8,644.4,,-658.0,False,,,,True,False,False,,False
48001,1738,552.0,1705.9,,,,1341.0,64.7,285.5,,60.0,-1186.0,-32.1,,,,-397.0,-1673.3,-1452.5,,-1678.0,True,,,,True,False,False,,False
48003,170,240.0,,,,,316.0,0.1,195.5,,93.0,70.0,,,,,146.0,-169.9,25.5,,-77.0,,,,,False,False,True,,False
48005,497,1936.0,2640.1,,,,2675.0,683.9,4244.7,,626.0,1439.0,2143.1,,,,2178.0,186.9,3747.7,,129.0,False,,,,False,True,False,,True
48007,172,240.0,,,,,400.0,124.9,733.5,,113.0,68.0,,,,,228.0,-47.1,561.5,,-59.0,,,,,False,True,False,,True
48009,68,40.0,,,,,58.0,,,,208.0,-28.0,,,,,-10.0,,,,140.0,,,,,True,,,,False
48011,7,32.0,,,,,8.0,,,,55.0,25.0,,,,,1.0,,,,48.0,,,,,True,,,,False
48013,753,96.0,1347.9,,,,2245.0,222.5,509.2,,19.0,-657.0,594.9,,,,1492.0,-530.5,-243.8,,-734.0,True,,,,False,True,True,,False
48015,294,256.0,,,,,527.0,215.5,315.0,,207.0,-38.0,,,,,233.0,-78.5,21.0,,-87.0,,,,,False,False,True,,False
48017,62,208.0,,,,,71.0,0.0,108.0,,82.0,146.0,,,,,9.0,-62.0,46.0,,20.0,,,,,True,True,True,,True
48019,77,96.0,,,,,365.0,,249.5,,135.0,19.0,,,,,288.0,,172.5,,58.0,,,,,False,,False,,False
48021,522,848.0,1889.5,,,,1525.0,504.5,2777.2,,322.0,326.0,1367.5,,,,1003.0,-17.5,2255.2,,-200.0,False,,,,False,True,False,,True
48023,15,16.0,,,,,34.0,,,,58.0,1.0,,,,,19.0,,,,43.0,,,,,False,,,,False
48025,1365,1136.0,,,,,1694.0,21.2,1211.4,,360.0,-229.0,,,,,329.0,-1343.8,-153.6,,-1005.0,,,,,False,False,True,,False
48027,1977,4048.0,14842.0,,,,4095.0,2039.2,3943.1,,1773.0,2071.0,12865.0,,,,2118.0,62.2,1966.1,,-204.0,False,,,,False,True,True,,True
48029,16037,40904.0,56304.7,,,,61465.0,12813.7,17853.9,,8387.0,24867.0,40267.7,,,,45428.0,-3223.3,1816.9,,-7650.0,False,,,,False,True,True,,True
48031,52,104.0,,,,,155.0,,145.9,,59.0,52.0,,,,,103.0,,93.9,,7.0,,,,,False,,False,,True
48033,1,0.0,,,,,0.0,,,,,-1.0,,,,,-1.0,,,,,,,,,False,,,,
48035,198,176.0,,,,,170.0,200.5,429.3,,84.0,-22.0,,,,,-28.0,2.5,231.3,,-114.0,,,,,False,True,False,,False
48037,672,152.0,1018.3,,,,2278.0,372.2,350.4,,68.0,-520.0,346.3,,,,1606.0,-299.8,-321.6,,-604.0,True,,,,False,True,True,,False
48039,4778,9880.0,15379.2,,,,8504.0,2464.5,5738.8,,3012.0,5102.0,10601.2,,,,3726.0,-2313.5,960.8,,-1766.0,False,,,,True,True,True,,True
48041,3639,1936.0,8216.6,,,,3341.0,1113.4,778.7,,742.0,-1703.0,4577.6,,,,-298.0,-2525.6,-2860.3,,-2897.0,False,,,,True,False,False,,False
48043,39,40.0,,,,,425.0,0.0,168.8,,58.0,1.0,,,,,386.0,-39.0,129.8,,19.0,,,,,False,False,False,,False
48045,1,8.0,,,,,0.0,,,,7.0,7.0,,,,,-1.0,,,,6.0,,,,,True,,,,True
48047,232,160.0,,,,,135.0,,,,87.0,-72.0,,,,,-97.0,,,,-145.0,,,,,False,,,,False
48049,313,320.0,,,,,600.0,296.1,273.8,,78.0,7.0,,,,,287.0,-16.9,-39.2,,-235.0,,,,,False,False,False,,False
48051,110,112.0,,,,,314.0,141.2,758.8,,28.0,2.0,,,,,204.0,31.2,648.8,,-82.0,,,,,False,False,False,,False
48053,209,1176.0,,,,,630.0,394.8,2806.1,,517.0,967.0,,,,,421.0,185.8,2597.1,,308.0,,,,,True,True,False,,True
48055,461,616.0,,,,,1199.0,8.3,436.0,,162.0,155.0,,,,,738.0,-452.7,-25.0,,-299.0,,,,,False,False,True,,False
48057,376,480.0,,,,,784.0,76.7,226.1,,157.0,104.0,,,,,408.0,-299.3,-149.9,,-219.0,,,,,False,False,False,,False
48059,65,24.0,,,,,95.0,,21.5,,8.0,-41.0,,,,,30.0,,-43.5,,-57.0,,,,,True,,False,,False
48061,11727,25000.0,15640.8,,,,2860.0,4462.5,36190.4,,4785.0,13273.0,3913.8,,,,-8867.0,-7264.5,24463.4,,-6942.0,True,,,,True,True,False,,True
48063,149,240.0,,,,,191.0,78.1,192.7,,127.0,91.0,,,,,42.0,-70.9,43.7,,-22.0,,,,,True,True,True,,True
48065,10,24.0,,,,,38.0,,,,117.0,14.0,,,,,28.0,,,,107.0,,,,,False,,,,False
48067,217,152.0,,,,,447.0,316.8,349.6,,301.0,-65.0,,,,,230.0,99.8,132.6,,84.0,,,,,False,False,False,,False
48069,89,184.0,,,,,67.0,58.4,112.7,,53.0,95.0,,,,,-22.0,-30.6,23.7,,-36.0,,,,,True,True,True,,True
48071,422,600.0,,,,,948.0,303.6,251.5,,166.0,178.0,,,,,526.0,-118.4,-170.5,,-256.0,,,,,False,True,True,,False
48073,764,1160.0,1109.5,,,,1199.0,491.9,1016.6,,435.0,396.0,345.5,,,,435.0,-272.1,252.6,,-329.0,True,,,,False,True,True,,True
48075,38,112.0,,,,,122.0,,,,118.0,74.0,,,,,84.0,,,,80.0,,,,,False,,,,False
48077,58,72.0,,,,,69.0,,,,145.0,14.0,,,,,11.0,,,,87.0,,,,,True,,,,False
48079,32,80.0,,,,,8.0,,,,60.0,48.0,,,,,-24.0,,,,28.0,,,,,True,,,,True
48081,14,56.0,,,,,10.0,,,,53.0,42.0,,,,,-4.0,,,,39.0,,,,,True,,,,True
48083,61,16.0,,,,,61.0,,,,27.0,-45.0,,,,,0.0,,,,-34.0,,,,,True,,,,True
48085,7160,5368.0,12910.5,,,,9802.0,2256.9,3040.2,,2288.0,-1792.0,5750.5,,,,2642.0,-4903.1,-4119.8,,-4872.0,False,,,,False,False,False,,False
48087,12,8.0,,,,,29.0,,,,74.0,-4.0,,,,,17.0,,,,62.0,,,,,False,,,,False
48089,262,136.0,,,,,458.0,112.9,104.2,,38.0,-126.0,,,,,196.0,-149.1,-157.8,,-224.0,,,,,False,False,False,,False
48091,1045,1040.0,4157.4,,,,2319.0,899.6,380.5,,466.0,-5.0,3112.4,,,,1274.0,-145.4,-664.5,,-579.0,False,,,,False,False,False,,False
48093,188,208.0,,,,,154.0,96.9,397.5,,41.0,20.0,,,,,-34.0,-91.1,209.5,,-147.0,,,,,False,False,False,,False
48095,105,32.0,,,,,66.0,,,,18.0,-73.0,,,,,-39.0,,,,-87.0,,,,,True,,,,False
48097,242,224.0,,,,,436.0,260.0,3733.8,,85.0,-18.0,,,,,194.0,18.0,3491.8,,-157.0,,,,,False,True,False,,False
48099,1256,696.0,302.7,,,,911.0,288.2,1439.8,,556.0,-560.0,-953.3,,,,-345.0,-967.8,183.8,,-700.0,False,,,,True,False,True,,False
48101,13,56.0,,,,,8.0,,,,33.0,43.0,,,,,-5.0,,,,20.0,,,,,True,,,,True
48103,5,80.0,,,,,119.0,,36.1,,101.0,75.0,,,,,114.0,,31.1,,96.0,,,,,False,,True,,False
48105,15,144.0,,,,,143.0,0.0,160.4,,5.0,129.0,,,,,128.0,-15.0,145.4,,-10.0,,,,,True,True,False,,True
48107,36,48.0,,,,,74.0,,16.2,,71.0,12.0,,,,,38.0,,-19.8,,35.0,,,,,False,,False,,False
48109,40,8.0,,,,,8.0,,,,1.0,-32.0,,,,,-32.0,,,,-39.0,,,,,False,,,,False
48111,71,48.0,,,,,43.0,0.0,29.7,,13.0,-23.0,,,,,-28.0,-71.0,-41.3,,-58.0,,,,,False,False,False,,False
48113,32532,36616.0,113826.0,,,,47488.0,7674.2,58506.2,,12619.0,4084.0,81294.0,,,,14956.0,-24857.8,25974.2,,-19913.0,False,,,,False,False,False,,False
48115,296,120.0,,,,,341.0,69.3,144.6,,63.0,-176.0,,,,,45.0,-226.7,-151.4,,-233.0,,,,,True,False,True,,False
48117,290,696.0,,,,,304.0,114.2,449.3,,135.0,406.0,,,,,14.0,-175.8,159.3,,-155.0,,,,,True,True,True,,True
48119,13,16.0,,,,,26.0,,,,6.0,3.0,,,,,13.0,,,,-7.0,,,,,False,,,,False
48121,5092,7104.0,14540.5,,,,8260.0,7032.7,4828.9,,4661.0,2012.0,9448.5,,,,3168.0,1940.7,-263.1,,-431.0,False,,,,False,True,True,,True
48123,467,240.0,,,,,550.0,0.5,3662.7,,92.0,-227.0,,,,,83.0,-466.5,3195.7,,-375.0,,,,,True,False,False,,False
48125,45,0.0,,,,,8.0,,,,0.0,-45.0,,,,,-37.0,,,,-45.0,,,,,True,,,,False
48127,132,296.0,,,,,607.0,3.5,271.5,,125.0,164.0,,,,,475.0,-128.5,139.5,,-7.0,,,,,False,True,True,,True
48129,21,40.0,,,,,16.0,,39.4,,22.0,19.0,,,,,-5.0,,18.4,,1.0,,,,,True,,True,,True
48131,292,248.0,,,,,320.0,31.0,905.5,,117.0,-44.0,,,,,28.0,-261.0,613.5,,-175.0,,,,,True,False,False,,False
48133,137,96.0,,,,,190.0,,173.5,,71.0,-41.0,,,,,53.0,,36.5,,-66.0,,,,,False,,True,,False
48135,1498,3744.0,3967.8,,,,5489.0,1259.8,8754.8,,649.0,2246.0,2469.8,,,,3991.0,-238.2,7256.8,,-849.0,False,,,,False,True,False,,True
48137,45,16.0,,,,,32.0,,,,7.0,-29.0,,,,,-13.0,,,,-38.0,,,,,True,,,,False
48139,1938,1632.0,5742.4,,,,2125.0,879.4,1259.8,,549.0,-306.0,3804.4,,,,187.0,-1058.6,-678.2,,-1389.0,False,,,,True,False,False,,False
48141,9194,11512.0,17010.0,,,,12843.0,3673.1,9659.5,,3638.0,2318.0,7816.0,,,,3649.0,-5520.9,465.5,,-5556.0,False,,,,False,False,True,,False
48143,391,728.0,,,,,421.0,420.2,398.7,,474.0,337.0,,,,,30.0,29.2,7.7,,83.0,,,,,True,True,True,,True
48145,167,56.0,,,,,284.0,82.6,211.3,,40.0,-111.0,,,,,117.0,-84.4,44.3,,-127.0,,,,,False,True,True,,False
48147,507,224.0,,,,,440.0,194.6,184.0,,153.0,-283.0,,,,,-67.0,-312.4,-323.0,,-354.0,,,,,True,False,False,,False
48149,235,264.0,,,,,430.0,133.3,555.1,,65.0,29.0,,,,,195.0,-101.7,320.1,,-170.0,,,,,False,False,False,,False
48151,42,8.0,,,,,16.0,,,,1.0,-34.0,,,,,-26.0,,,,-41.0,,,,,True,,,,False
48153,30,144.0,,,,,56.0,,120.0,,82.0,114.0,,,,,26.0,,90.0,,52.0,,,,,True,,True,,True
48155,7,0.0,,,,,8.0,,,,1.0,-7.0,,,,,1.0,,,,-6.0,,,,,True,,,,True
48157,9125,4416.0,13499.4,,,,10287.0,2491.4,3725.8,,1523.0,-4709.0,4374.4,,,,1162.0,-6633.6,-5399.2,,-7602.0,True,,,,True,False,False,,False
48159,50,48.0,,,,,105.0,,65.5,,37.0,-2.0,,,,,55.0,,15.5,,-13.0,,,,,False,,False,,False
48161,281,80.0,,,,,197.0,158.9,73.0,,42.0,-201.0,,,,,-84.0,-122.1,-208.0,,-239.0,,,,,True,True,False,,False
48163,501,400.0,,,,,1370.0,0.1,244.4,,113.0,-101.0,,,,,869.0,-500.9,-256.6,,-388.0,,,,,False,False,False,,False
48165,211,368.0,,,,,278.0,108.7,133.7,,300.0,157.0,,,,,67.0,-102.3,-77.3,,89.0,,,,,True,True,True,,True
48167,2854,5400.0,11904.6,,,,9574.0,1494.2,2155.2,,1079.0,2546.0,9050.6,,,,6720.0,-1359.8,-698.8,,-1775.0,False,,,,False,True,True,,True
48169,9,24.0,,,,,72.0,,77.3,,11.0,15.0,,,,,63.0,,68.3,,2.0,,,,,False,,False,,True
48171,142,120.0,,,,,347.0,185.6,1308.0,,40.0,-22.0,,,,,205.0,43.6,1166.0,,-102.0,,,,,False,False,False,,False
48173,3,0.0,,,,,0.0,,,,0.0,-3.0,,,,,-3.0,,,,-3.0,,,,,False,,,,False
48175,77,72.0,,,,,127.0,,123.4,,39.0,-5.0,,,,,50.0,,46.4,,-38.0,,,,,False,,False,,False
48177,444,384.0,,,,,639.0,0.4,1168.4,,82.0,-60.0,,,,,195.0,-443.6,724.4,,-362.0,,,,,False,False,False,,False
48179,128,264.0,,,,,273.0,60.4,160.8,,433.0,136.0,,,,,145.0,-67.6,32.8,,305.0,,,,,False,True,True,,False
48181,861,696.0,333.6,,,,1769.0,510.1,441.7,,392.0,-165.0,-527.5,,,,908.0,-350.9,-419.3,,-469.0,False,,,,False,False,False,,False
48183,912,944.0,2815.0,,,,2887.0,733.2,1356.1,,312.0,32.0,1903.0,,,,1975.0,-178.8,444.1,,-600.0,False,,,,False,False,False,,False
48185,281,304.0,,,,,557.0,141.2,1000.0,,69.0,23.0,,,,,276.0,-139.8,719.0,,-212.0,,,,,False,False,False,,False
48187,1974,624.0,6999.6,,,,3125.0,862.3,234.3,,231.0,-1350.0,5025.6,,,,1151.0,-1111.7,-1739.7,,-1743.0,False,,,,True,True,False,,False
48189,680,992.0,,,,,644.0,10.5,927.7,,115.0,312.0,,,,,-36.0,-669.5,247.7,,-565.0,,,,,True,False,True,,False
48191,21,16.0,,,,,23.0,,,,21.0,-5.0,,,,,2.0,,,,0.0,,,,,True,,,,True
48193,86,16.0,,,,,85.0,,293.7,,8.0,-70.0,,,,,-1.0,,207.7,,-78.0,,,,,True,,False,,False
48195,56,96.0,,,,,40.0,,96.2,,66.0,40.0,,,,,-16.0,,40.2,,10.0,,,,,True,,False,,True
48197,10,32.0,,,,,45.0,,,,26.0,22.0,,,,,35.0,,,,16.0,,,,,False,,,,True
48199,695,1032.0,1668.1,,,,1137.0,431.1,1329.8,,389.0,337.0,973.1,,,,442.0,-263.9,634.8,,-306.0,False,,,,False,True,False,,True
48201,65987,86184.0,72208.8,,,,80157.0,28802.5,62970.1,,37048.0,20197.0,6221.8,,,,14170.0,-37184.5,-3016.9,,-28939.0,True,,,,True,False,True,,False
48203,273,464.0,696.6,,,,1444.0,453.5,533.1,,241.0,191.0,423.6,,,,1171.0,180.5,260.1,,-32.0,False,,,,False,True,False,,True
48205,48,8.0,,,,,34.0,,107.3,,9.0,-40.0,,,,,-14.0,,59.3,,-39.0,,,,,True,,False,,True
48207,33,40.0,,,,,54.0,,,,20.0,7.0,,,,,21.0,,,,-13.0,,,,,False,,,,False
48209,1574,1312.0,2888.1,,,,3491.0,562.0,583.9,,301.0,-262.0,1314.1,,,,1917.0,-1012.0,-990.1,,-1273.0,False,,,,False,False,False,,False
48211,32,56.0,,,,,32.0,,103.4,,35.0,24.0,,,,,0.0,,71.4,,3.0,,,,,True,,False,,True
48213,386,616.0,1317.0,,,,1097.0,776.6,1358.1,,279.0,230.0,931.0,,,,711.0,390.6,972.1,,-107.0,False,,,,False,False,False,,True
48215,14556,14824.0,54914.8,,,,34487.0,595.4,4729.6,,3958.0,268.0,40358.8,,,,19931.0,-13960.6,-9826.4,,-10598.0,False,,,,False,False,False,,False
48217,342,352.0,,,,,366.0,299.9,627.2,,255.0,10.0,,,,,24.0,-42.1,285.2,,-87.0,,,,,False,False,False,,False
48219,170,168.0,,,,,258.0,167.9,89.0,,120.0,-2.0,,,,,88.0,-2.1,-81.0,,-50.0,,,,,False,False,False,,False
48221,510,1032.0,1339.4,,,,515.0,653.9,555.0,,845.0,522.0,829.4,,,,5.0,143.9,45.0,,335.0,False,,,,True,True,True,,True
48223,188,160.0,,,,,537.0,185.1,452.5,,73.0,-28.0,,,,,349.0,-2.9,264.5,,-115.0,,,,,False,True,False,,False
48225,329,96.0,,,,,315.0,81.1,179.7,,38.0,-233.0,,,,,-14.0,-247.9,-149.3,,-291.0,,,,,True,False,True,,False
48227,620,248.0,,,,,1108.0,166.1,184.2,,272.0,-372.0,,,,,488.0,-453.9,-435.8,,-348.0,,,,,False,False,False,,True
48229,25,24.0,,,,,11.0,,20.8,,153.0,-1.0,,,,,-14.0,,-4.2,,128.0,,,,,False,,False,,False
48231,578,896.0,1423.1,,,,1528.0,621.5,719.9,,423.0,318.0,845.1,,,,950.0,43.5,141.9,,-155.0,False,,,,False,True,True,,True
48233,97,72.0,,,,,115.0,139.1,74.4,,37.0,-25.0,,,,,18.0,42.1,-22.6,,-60.0,,,,,True,False,True,,False
48235,1,16.0,,,,,8.0,,,,23.0,15.0,,,,,7.0,,,,22.0,,,,,True,,,,False
48237,104,128.0,,,,,83.0,,60.5,,133.0,24.0,,,,,-21.0,,-43.5,,29.0,,,,,True,,False,,False
48239,288,944.0,,,,,339.0,101.6,582.6,,198.0,656.0,,,,,51.0,-186.4,294.6,,-90.0,,,,,True,True,True,,True
48241,182,296.0,,,,,943.0,309.3,841.4,,741.0,114.0,,,,,761.0,127.3,659.4,,559.0,,,,,False,False,False,,False
48243,6,0.0,,,,,8.0,,,,2.0,-6.0,,,,,2.0,,,,-4.0,,,,,True,,,,True
48245,1911,4888.0,6727.1,,,,8015.0,1224.4,4437.3,,1349.0,2977.0,4816.1,,,,6104.0,-686.6,2526.3,,-562.0,False,,,,False,True,True,,True
48247,55,56.0,,,,,83.0,,164.1,,33.0,1.0,,,,,28.0,,109.1,,-22.0,,,,,False,,False,,False
48249,878,672.0,,,,,1515.0,126.0,879.5,,278.0,-206.0,,,,,637.0,-752.0,1.5,,-600.0,,,,,False,False,True,,False
48251,1470,2456.0,2969.2,,,,1863.0,1623.4,2123.3,,1889.0,986.0,1499.2,,,,393.0,153.4,653.3,,419.0,False,,,,True,True,True,,True
48253,58,8.0,,,,,362.0,0.9,130.1,,0.0,-50.0,,,,,304.0,-57.1,72.1,,-58.0,,,,,False,False,False,,False
48255,647,736.0,,,,,640.0,14.1,1085.8,,170.0,89.0,,,,,-7.0,-632.9,438.8,,-477.0,,,,,True,False,False,,False
48257,1320,3008.0,4175.7,,,,1751.0,1230.5,2382.5,,1706.0,1688.0,2855.7,,,,431.0,-89.5,1062.5,,386.0,False,,,,True,True,True,,True
48259,197,64.0,,,,,598.0,247.1,173.6,,28.0,-133.0,,,,,401.0,50.1,-23.4,,-169.0,,,,,False,True,True,,False
