,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48471,1216,340.0,,332.6,,313.0,742.0,,,,,750.3,,872.0,,236.9,,453.1,,225.5,436.7,,743.0,,,,,259.1,,,,,212.0,-876.0,,-883.4,,-903.0,-474.0,,,,,-465.7,,-344.0,,-979.1,,-762.9,,-990.5,-779.3,,-473.0,,,,,-956.9,,,,,-1004.0,,False,,False,True,,,,,True,,True,,False,,True,,False,True,,True,,,,,False,,,,,False
48473,544,168.0,,198.7,,148.0,144.0,,,,,371.7,,315.0,,92.9,,176.5,,124.5,178.8,,368.0,,,,,105.8,,,,,118.7,-376.0,,-345.3,,-396.0,-400.0,,,,,-172.3,,-229.0,,-451.1,,-367.5,,-419.5,-365.2,,-176.0,,,,,-438.2,,,,,-425.3,,True,,False,False,,,,,True,,True,,False,,True,,False,True,,True,,,,,False,,,,,False
48475,287,264.0,,262.8,,264.0,415.0,,,,,305.9,,395.0,,3706.5,,330.0,,194.0,277.6,,274.0,,,,,,,,,,390.4,-23.0,,-24.2,,-23.0,128.0,,,,,18.9,,108.0,,3419.5,,43.0,,-93.0,-9.4,,-13.0,,,,,,,,,,103.4,,False,,False,False,,,,,True,,False,,False,,False,,False,True,,True,,,,,,,,,,False
48477,295,376.0,,385.9,,368.0,860.0,,,,,511.1,,267.0,,682.1,,398.2,,377.0,350.4,,544.0,,,,,,,,,,294.7,81.0,,90.9,,73.0,565.0,,,,,216.1,,-28.0,,387.1,,103.2,,82.0,55.4,,249.0,,,,,,,,,,-0.3,,False,,True,False,,,,,False,,True,,False,,False,,False,True,,False,,,,,,,,,,True
48479,5546,5616.0,,5606.0,11628.8,7074.0,10463.0,,,,,4764.8,,2345.0,,11950.6,,5276.3,,13668.0,8188.1,,6343.0,,,,,2710.3,,,,,9605.3,70.0,,60.0,6082.8,1528.0,4917.0,,,,,-781.2,,-3201.0,,6404.6,,-269.7,,8122.0,2642.1,,797.0,,,,,-2835.7,,,,,4059.3,,True,False,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,False,,,,,False
48481,483,244.0,,242.6,,206.0,225.0,,,,,367.7,,179.0,,170.7,,132.7,,138.0,282.9,,456.0,,,,,123.6,,,,,252.8,-239.0,,-240.4,,-277.0,-258.0,,,,,-115.3,,-304.0,,-312.3,,-350.3,,-345.0,-200.1,,-27.0,,,,,-359.4,,,,,-230.2,,False,,False,False,,,,,True,,False,,False,,False,,False,True,,True,,,,,False,,,,,True
48483,99,148.0,,148.6,,101.0,47.0,,,,,216.5,,121.0,,97.1,,24.8,,71.0,130.2,,166.0,,,,,,,,,,121.1,49.0,,49.6,,2.0,-52.0,,,,,117.5,,22.0,,-1.9,,-74.2,,-28.0,31.2,,67.0,,,,,,,,,,22.1,,False,,True,False,,,,,False,,True,,True,,False,,True,True,,False,,,,,,,,,,True
48485,3181,3164.0,,3120.2,,2936.0,3482.0,,,,,4739.0,,2680.0,,2332.6,,1971.5,,3013.5,3124.7,,3932.0,,,,,1263.1,1390.0,,,,3056.0,-17.0,,-60.8,,-245.0,301.0,,,,,1558.0,,-501.0,,-848.4,,-1209.5,,-167.5,-56.3,,751.0,,,,,-1917.9,-1791.0,,,,-125.0,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,False,False,,,,False
48487,493,252.0,,250.0,,253.0,216.0,,,,,489.5,,341.0,,304.8,,157.7,,185.0,273.4,,357.0,,,,,,,,,,287.9,-241.0,,-243.0,,-240.0,-277.0,,,,,-3.5,,-152.0,,-188.2,,-335.3,,-308.0,-219.6,,-136.0,,,,,,,,,,-205.1,,False,,True,False,,,,,True,,True,,True,,False,,False,True,,True,,,,,,,,,,True
48489,249,128.0,,129.1,,92.0,0.0,,,,,255.2,,102.0,,57.0,,73.1,,53.0,151.3,,196.0,,,,,89.6,,,,,103.8,-121.0,,-119.9,,-157.0,-249.0,,,,,6.2,,-147.0,,-192.0,,-175.9,,-196.0,-97.7,,-53.0,,,,,-159.4,,,,,-145.2,,True,,False,False,,,,,True,,False,,False,,False,,False,True,,True,,,,,False,,,,,False
48491,6301,2868.0,,2230.9,,2578.0,1404.0,,,,,2960.4,,4700.0,,1090.4,,4924.4,,3017.5,3415.5,,3973.0,,,,,1085.0,4608.0,,,,6453.5,-3433.0,,-4070.1,,-3723.0,-4897.0,,,,,-3340.6,,-1601.0,,-5210.6,,-1376.6,,-3283.5,-2885.5,,-2328.0,,,,,-5216.0,-1693.0,,,,152.5,,False,,False,False,,,,,True,,True,,False,,True,,True,True,,True,,,,,False,True,,,,True
48493,649,132.0,,140.8,,147.0,146.0,,,,,321.6,,213.0,,642.5,,180.1,,138.0,154.7,,358.0,,,,,60.0,,,,,249.6,-517.0,,-508.2,,-502.0,-503.0,,,,,-327.4,,-436.0,,-6.5,,-468.9,,-511.0,-494.3,,-291.0,,,,,-589.0,,,,,-399.4,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,,,,,True
48495,168,256.0,,259.3,,253.0,25.0,,,,,287.7,,275.0,,2620.1,,148.6,,222.0,199.2,,229.0,,,,,,,,,,545.2,88.0,,91.3,,85.0,-143.0,,,,,119.7,,107.0,,2452.1,,-19.4,,54.0,31.2,,61.0,,,,,,,,,,377.2,,False,,True,False,,,,,False,,False,,False,,True,,True,True,,True,,,,,,,,,,False
48497,1821,840.0,,839.1,,807.0,1509.0,,,,,1210.7,,889.0,,868.2,,964.7,,637.5,780.6,,1072.0,,,,,400.4,,,,,920.3,-981.0,,-981.9,,-1014.0,-312.0,,,,,-610.3,,-932.0,,-952.8,,-856.3,,-1183.5,-1040.4,,-749.0,,,,,-1420.6,,,,,-900.7,,False,,False,True,,,,,True,,True,,True,,True,,False,False,,True,,,,,False,,,,,True
48499,493,368.0,,369.9,,371.0,644.0,,,,,451.2,,431.0,,1326.9,,376.5,,223.0,285.1,,644.0,,,,,,,,,,557.7,-125.0,,-123.1,,-122.0,151.0,,,,,-41.8,,-62.0,,833.9,,-116.5,,-270.0,-207.9,,151.0,,,,,,,,,,64.7,,True,,True,False,,,,,True,,True,,False,,True,,False,False,,False,,,,,,,,,,True
48501,151,364.0,,370.4,,254.0,237.0,,,,,424.8,,272.0,,142.9,,190.2,,232.0,238.6,,371.0,,,,,,,,,,294.3,213.0,,219.4,,103.0,86.0,,,,,273.8,,121.0,,-8.1,,39.2,,81.0,87.6,,220.0,,,,,,,,,,143.3,,False,,True,True,,,,,False,,True,,True,,True,,True,True,,False,,,,,,,,,,True
48503,438,268.0,,241.5,,225.0,161.0,,,,,533.5,,395.0,,157.3,,166.3,,224.0,267.2,,349.0,,,,,,,,,,220.6,-170.0,,-196.5,,-213.0,-277.0,,,,,95.5,,-43.0,,-280.7,,-271.7,,-214.0,-170.8,,-89.0,,,,,,,,,,-217.4,,False,,False,False,,,,,True,,True,,False,,False,,False,False,,True,,,,,,,,,,False
48505,353,260.0,,272.2,,169.0,164.0,,,,,303.7,,148.0,,758.1,,126.9,,72.0,121.4,,259.0,,,,,,,,,,281.4,-93.0,,-80.8,,-184.0,-189.0,,,,,-49.3,,-205.0,,405.1,,-226.1,,-281.0,-231.6,,-94.0,,,,,,,,,,-71.6,,True,,False,False,,,,,True,,False,,False,,False,,False,False,,False,,,,,,,,,,True
48507,233,104.0,,116.4,,116.0,127.0,,,,,223.7,,99.0,,1374.3,,72.4,,45.0,126.2,,173.0,,,,,,,,,,128.0,-129.0,,-116.6,,-117.0,-106.0,,,,,-9.3,,-134.0,,1141.3,,-160.6,,-188.0,-106.8,,-60.0,,,,,,,,,,-105.0,,True,,True,True,,,,,True,,False,,False,,False,,False,True,,True,,,,,,,,,,True
49001,0,0.0,,0.0,,4.0,0.0,,,,,4.3,,44.0,,302.2,,67.2,,,0.6,,37.0,,,,,,,,,,4.3,0.0,,0.0,,4.0,0.0,,,,,4.3,,44.0,,302.2,,67.2,,,0.6,,37.0,,,,,,,,,,4.3,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49003,0,0.0,,0.0,,4.0,0.0,,,,,302.4,,1200.0,,2645.1,,745.7,,,0.7,,254.0,,,,,,,,,,4.3,0.0,,0.0,,4.0,0.0,,,,,302.4,,1200.0,,2645.1,,745.7,,,0.7,,254.0,,,,,,,,,,4.3,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49005,0,0.0,,0.0,,18.0,31.0,,,,,291.7,,2402.0,,6180.4,,3340.2,,,0.7,,544.0,,,,,,,,,,4.3,0.0,,0.0,,18.0,31.0,,,,,291.7,,2402.0,,6180.4,,3340.2,,,0.7,,544.0,,,,,,,,,,4.3,,True,,False,False,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49007,0,0.0,,0.0,,4.0,0.0,,,,,2.7,,440.0,,607.0,,228.8,,,0.6,,126.0,,,,,,,,,,4.8,0.0,,0.0,,4.0,0.0,,,,,2.7,,440.0,,607.0,,228.8,,,0.6,,126.0,,,,,,,,,,4.8,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49009,0,0.0,,0.0,,0.0,0.0,,,,,2.2,,27.0,,29.6,,7.0,,,0.3,,6.0,,,,,,,,,,4.2,0.0,,0.0,,0.0,0.0,,,,,2.2,,27.0,,29.6,,7.0,,,0.3,,6.0,,,,,,,,,,4.2,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49011,7385,8924.0,,8775.8,10959.5,8858.0,9268.0,,,,,10318.2,,10712.0,,7773.0,,5386.0,,8747.5,10758.8,,9325.0,,,,,3837.7,12172.0,,,,7475.1,1539.0,,1390.8,3574.5,1473.0,1883.0,,,,,2933.2,,3327.0,,388.0,,-1999.0,,1362.5,3373.8,,1940.0,,,,,-3547.3,4787.0,,,,90.1,,True,False,True,False,,,,,False,,False,,True,,False,,True,False,,False,,,,,False,False,,,,True
49013,0,0.0,,0.0,,4.0,0.0,,,,,114.0,,388.0,,613.1,,192.8,,,0.5,,5.0,,,,,,,,,,6.9,0.0,,0.0,,4.0,0.0,,,,,114.0,,388.0,,613.1,,192.8,,,0.5,,5.0,,,,,,,,,,6.9,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49015,0,0.0,,0.0,,0.0,0.0,,,,,129.5,,128.0,,282.6,,36.5,,,0.5,,51.0,,,,,,,,,,4.3,0.0,,0.0,,0.0,0.0,,,,,129.5,,128.0,,282.6,,36.5,,,0.5,,51.0,,,,,,,,,,4.3,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49017,0,0.0,,0.0,,0.0,0.0,,,,,1.6,,25.0,,221.2,,43.6,,,0.7,,18.0,,,,,,,,,,5.3,0.0,,0.0,,0.0,0.0,,,,,1.6,,25.0,,221.2,,43.6,,,0.7,,18.0,,,,,,,,,,5.3,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49019,0,0.0,,0.0,,2.0,0.0,,,,,72.4,,147.0,,279.6,,77.3,,,0.6,,0.0,,,,,,,,,,5.3,0.0,,0.0,,2.0,0.0,,,,,72.4,,147.0,,279.6,,77.3,,,0.6,,0.0,,,,,,,,,,5.3,,True,,False,True,,,,,False,,False,,False,,False,,,False,,True,,,,,,,,,,False
49021,0,0.0,,0.0,,4.0,0.0,,,,,237.1,,221.0,,2573.5,,1114.4,,,0.7,,388.0,,,,,,,,,,5.0,0.0,,0.0,,4.0,0.0,,,,,237.1,,221.0,,2573.5,,1114.4,,,0.7,,388.0,,,,,,,,,,5.0,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49023,0,0.0,,0.0,,4.0,0.0,,,,,2.3,,229.0,,811.9,,68.7,,,0.5,,1.0,,,,,,,,,,4.6,0.0,,0.0,,4.0,0.0,,,,,2.3,,229.0,,811.9,,68.7,,,0.5,,1.0,,,,,,,,,,4.6,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49025,0,0.0,,0.0,,3.0,0.0,,,,,88.5,,72.0,,328.1,,73.2,,,0.7,,45.0,,,,,,,,,,6.1,0.0,,0.0,,3.0,0.0,,,,,88.5,,72.0,,328.1,,73.2,,,0.7,,45.0,,,,,,,,,,6.1,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49027,0,0.0,,0.0,,4.0,0.0,,,,,2.2,,118.0,,1100.9,,111.7,,,0.5,,62.0,,,,,,,,,,4.4,0.0,,0.0,,4.0,0.0,,,,,2.2,,118.0,,1100.9,,111.7,,,0.5,,62.0,,,,,,,,,,4.4,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49029,0,0.0,,0.0,,0.0,0.0,,,,,2.3,,155.0,,206.3,,82.6,,,0.5,,47.0,,,,,,,,,,4.8,0.0,,0.0,,0.0,0.0,,,,,2.3,,155.0,,206.3,,82.6,,,0.5,,47.0,,,,,,,,,,4.8,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49031,0,0.0,,0.0,,0.0,0.0,,,,,2.2,,44.0,,114.8,,5.2,,,0.4,,8.0,,,,,,,,,,4.3,0.0,,0.0,,0.0,0.0,,,,,2.2,,44.0,,114.8,,5.2,,,0.4,,8.0,,,,,,,,,,4.3,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49033,0,0.0,,0.0,,0.0,0.0,,,,,2.2,,75.0,,99.0,,13.9,,,0.5,,14.0,,,,,,,,,,4.5,0.0,,0.0,,0.0,0.0,,,,,2.2,,75.0,,99.0,,13.9,,,0.5,,14.0,,,,,,,,,,4.5,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49035,26357,33752.0,,34226.1,44663.0,33540.0,28075.0,,,,,61611.4,,32858.0,,27452.7,,24277.7,,36343.0,37094.6,,35068.0,,,,,18139.4,43824.0,,,,31013.5,7395.0,,7869.1,18306.0,7183.0,1718.0,,,,,35254.4,,6501.0,,1095.7,,-2079.3,,9986.0,10737.6,,8711.0,,,,,-8217.6,17467.0,,,,4656.5,,False,False,True,True,,,,,False,,True,,True,,True,,False,False,,False,,,,,False,False,,,,True
49037,323,300.0,,291.6,,296.0,0.0,,,,,408.6,,221.0,,815.6,,178.8,,401.0,282.4,,348.0,,,,,,,,,,596.8,-23.0,,-31.4,,-27.0,-323.0,,,,,85.6,,-102.0,,492.6,,-144.2,,78.0,-40.6,,25.0,,,,,,,,,,273.8,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
49039,0,0.0,,0.0,,4.0,0.0,,,,,2.2,,670.0,,2324.3,,502.6,,,0.6,,227.0,,,,,,,,,,4.4,0.0,,0.0,,4.0,0.0,,,,,2.2,,670.0,,2324.3,,502.6,,,0.6,,227.0,,,,,,,,,,4.4,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49041,0,0.0,,0.0,,5.0,0.0,,,,,2.2,,396.0,,1852.2,,283.2,,,0.5,,161.0,,,,,,,,,,7.2,0.0,,0.0,,5.0,0.0,,,,,2.2,,396.0,,1852.2,,283.2,,,0.5,,161.0,,,,,,,,,,7.2,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49043,748,904.0,,936.0,,833.0,946.0,,,,,1399.5,,589.0,,578.8,,356.1,,836.0,934.3,,806.0,,,,,689.1,,,,,814.4,156.0,,188.0,,85.0,198.0,,,,,651.5,,-159.0,,-169.2,,-391.9,,88.0,186.3,,58.0,,,,,-58.9,,,,,66.4,,False,,True,False,,,,,False,,False,,False,,False,,True,False,,True,,,,,True,,,,,True
49045,1449,1580.0,,1565.0,,1590.0,1633.0,,,,,2452.1,,1719.0,,1241.1,,968.3,,1919.5,1764.8,,1745.0,,,,,705.3,,,,,2019.6,131.0,,116.0,,141.0,184.0,,,,,1003.1,,270.0,,-207.9,,-480.7,,470.5,315.8,,296.0,,,,,-743.7,,,,,570.6,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,False,,,,,False
49047,0,0.0,,0.0,,4.0,0.0,,,,,168.8,,533.0,,1192.1,,362.3,,,0.6,,269.0,,,,,,,,,,6.8,0.0,,0.0,,4.0,0.0,,,,,168.8,,533.0,,1192.1,,362.3,,,0.6,,269.0,,,,,,,,,,6.8,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49049,16913,20668.0,,20397.8,26293.8,20055.0,16417.0,,,,,40149.7,,17467.0,,18440.9,,13320.2,,27856.5,25409.5,,20680.0,,,,,19026.0,28087.0,,,,18038.5,3755.0,,3484.8,9380.8,3142.0,-496.0,,,,,23236.7,,554.0,,1527.9,,-3592.8,,10943.5,8496.5,,3767.0,,,,,2113.0,11174.0,,,,1125.5,,True,False,True,True,,,,,False,,True,,True,,True,,False,False,,False,,,,,True,False,,,,True
49051,1049,1096.0,,1092.7,,1047.0,854.0,,,,,1448.8,,712.0,,1874.1,,560.8,,1398.0,1220.7,,1075.0,,,,,635.1,,,,,1265.7,47.0,,43.7,,-2.0,-195.0,,,,,399.8,,-337.0,,825.1,,-488.2,,349.0,171.7,,26.0,,,,,-413.9,,,,,216.7,,True,,True,False,,,,,False,,False,,False,,False,,False,False,,True,,,,,False,,,,,False
49053,0,0.0,,0.0,,4.0,0.0,,,,,3697.4,,518.0,,8649.2,,4025.0,,,0.8,,636.0,,,,,,,,,,4.4,0.0,,0.0,,4.0,0.0,,,,,3697.4,,518.0,,8649.2,,4025.0,,,0.8,,636.0,,,,,,,,,,4.4,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49055,0,0.0,,0.0,,4.0,0.0,,,,,2.2,,86.0,,220.8,,51.7,,,0.5,,14.0,,,,,,,,,,4.4,0.0,,0.0,,4.0,0.0,,,,,2.2,,86.0,,220.8,,51.7,,,0.5,,14.0,,,,,,,,,,4.4,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49057,0,0.0,,0.0,,8.0,9.0,,,,,245.3,,5641.0,,5092.3,,4771.2,,,0.8,,843.0,,,,,,,,,,4.3,0.0,,0.0,,8.0,9.0,,,,,245.3,,5641.0,,5092.3,,4771.2,,,0.8,,843.0,,,,,,,,,,4.3,,True,,False,False,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
50001,67,48.0,,45.6,,66.0,106.0,,,,,94.9,,152.0,,141.3,,22.0,,63.0,75.2,,305.0,,,,,,,,,,73.0,-19.0,,-21.4,,-1.0,39.0,,,,,27.9,,85.0,,74.3,,-45.0,,-4.0,8.2,,238.0,,,,,,,,,,6.0,,False,,True,False,,,,,False,,False,,False,,False,,True,True,,False,,,,,,,,,,True
50003,176,100.0,,103.8,,130.0,200.0,,,,,141.8,,210.0,,160.5,,44.6,,150.0,104.2,,310.0,,,,,,,,,,163.3,-76.0,,-72.2,,-46.0,24.0,,,,,-34.2,,34.0,,-15.5,,-131.4,,-26.0,-71.8,,134.0,,,,,,,,,,-12.7,,True,,True,True,,,,,True,,True,,True,,False,,True,True,,False,,,,,,,,,,True
50005,113,124.0,,121.5,,136.0,265.0,,,,,149.9,,149.0,,152.4,,51.3,,275.5,129.0,,342.0,,,,,,,,,,235.1,11.0,,8.5,,23.0,152.0,,,,,36.9,,36.0,,39.4,,-61.7,,162.5,16.0,,229.0,,,,,,,,,,122.1,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
50007,955,660.0,,649.7,,734.0,1406.0,,,,,793.3,,760.0,,1248.4,,1165.2,,767.0,724.7,,1251.0,,,,,750.3,1148.0,,,,643.0,-295.0,,-305.3,,-221.0,451.0,,,,,-161.7,,-195.0,,293.4,,210.2,,-188.0,-230.3,,296.0,,,,,-204.7,193.0,,,,-312.0,,False,,True,False,,,,,True,,True,,True,,True,,True,True,,False,,,,,True,True,,,,False
50009,50,12.0,,16.9,,13.0,0.0,,,,,24.8,,53.0,,6.4,,15.1,,26.0,30.8,,51.0,,,,,,,,,,9.6,-38.0,,-33.1,,-37.0,-50.0,,,,,-25.2,,3.0,,-43.6,,-34.9,,-24.0,-19.2,,1.0,,,,,,,,,,-40.4,,True,,True,False,,,,,True,,True,,False,,True,,True,True,,True,,,,,,,,,,False
50011,250,120.0,,130.8,,151.0,304.0,,,,,142.7,,171.0,,245.9,,164.8,,372.0,110.6,,422.0,,,,,,,,,,556.5,-130.0,,-119.2,,-99.0,54.0,,,,,-107.3,,-79.0,,-4.1,,-85.2,,122.0,-139.4,,172.0,,,,,,,,,,306.5,,True,,True,True,,,,,True,,True,,True,,True,,True,False,,False,,,,,,,,,,False
50013,20,12.0,,18.4,,15.0,24.0,,,,,33.4,,12.0,,12.5,,6.0,,15.0,28.1,,55.0,,,,,,,,,,27.2,-8.0,,-1.6,,-5.0,4.0,,,,,13.4,,-8.0,,-7.5,,-14.0,,-5.0,8.1,,35.0,,,,,,,,,,7.2,,True,,True,True,,,,,False,,False,,True,,False,,True,False,,False,,,,,,,,,,True
50015,86,144.0,,149.8,,161.0,309.0,,,,,168.4,,87.0,,824.4,,43.6,,540.0,156.9,,233.0,,,,,,,,,,1986.7,58.0,,63.8,,75.0,223.0,,,,,82.4,,1.0,,738.4,,-42.4,,454.0,70.9,,147.0,,,,,,,,,,1900.7,,False,,False,False,,,,,False,,True,,False,,True,,False,False,,False,,,,,,,,,,False
50017,129,304.0,,303.6,,328.0,584.0,,,,,325.1,,148.0,,2394.6,,94.4,,2109.5,307.2,,500.0,,,,,,,,,,2288.6,175.0,,174.6,,199.0,455.0,,,,,196.1,,19.0,,2265.6,,-34.6,,1980.5,178.2,,371.0,,,,,,,,,,2159.6,,True,,False,False,,,,,False,,True,,False,,True,,False,False,,False,,,,,,,,,,False
50019,152,180.0,,203.0,,195.0,355.0,,,,,210.7,,100.0,,219.0,,36.8,,317.0,167.3,,356.0,,,,,,,,,,326.3,28.0,,51.0,,43.0,203.0,,,,,58.7,,-52.0,,67.0,,-115.2,,165.0,15.3,,204.0,,,,,,,,,,174.3,,False,,False,False,,,,,False,,False,,False,,False,,False,True,,False,,,,,,,,,,False
50021,137,144.0,,144.9,,147.0,309.0,,,,,186.3,,73.0,,1666.0,,185.0,,250.0,165.0,,581.0,,,,,,,,,,693.4,7.0,,7.9,,10.0,172.0,,,,,49.3,,-64.0,,1529.0,,48.0,,113.0,28.0,,444.0,,,,,,,,,,556.4,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
50023,328,804.0,,781.7,,809.0,1207.0,,,,,850.7,,291.0,,18298.1,,221.6,,3527.0,965.9,,1044.0,,,,,,,,,,485.4,476.0,,453.7,,481.0,879.0,,,,,522.7,,-37.0,,17970.1,,-106.4,,3199.0,637.9,,716.0,,,,,,,,,,157.4,,True,,False,False,,,,,False,,True,,False,,True,,False,False,,False,,,,,,,,,,True
50025,171,88.0,,73.7,,90.0,163.0,,,,,118.1,,275.0,,109.1,,69.0,,98.0,91.7,,293.0,,,,,,,,,,68.9,-83.0,,-97.3,,-81.0,-8.0,,,,,-52.9,,104.0,,-61.9,,-102.0,,-73.0,-79.3,,122.0,,,,,,,,,,-102.1,,False,,True,True,,,,,True,,False,,True,,False,,True,True,,False,,,,,,,,,,False
50027,166,76.0,,73.4,,76.0,134.0,,,,,129.5,,110.0,,36.1,,114.2,,94.0,129.1,,470.0,,,,,,,,,,41.6,-90.0,,-92.6,,-90.0,-32.0,,,,,-36.5,,-56.0,,-129.9,,-51.8,,-72.0,-36.9,,304.0,,,,,,,,,,-124.4,,False,,False,True,,,,,True,,True,,False,,True,,True,True,,False,,,,,,,,,,False
51001,276,140.0,,148.7,,149.0,99.0,,,,,156.1,,193.0,,258.5,,110.4,,233.0,194.7,,344.0,,,,,108.9,,,,,144.0,-136.0,,-127.3,,-127.0,-177.0,,,,,-119.9,,-83.0,,-17.5,,-165.6,,-43.0,-81.3,,68.0,,,,,-167.1,,,,,-132.0,,True,,True,False,,,,,True,,True,,True,,False,,True,True,,True,,,,,False,,,,,True
51003,647,360.0,,349.4,,357.0,592.0,,,,,449.4,,521.0,,305.9,,624.1,,514.0,453.5,,384.0,,,,,263.7,,,,,320.2,-287.0,,-297.6,,-290.0,-55.0,,,,,-197.6,,-126.0,,-341.1,,-22.9,,-133.0,-193.5,,-263.0,,,,,-383.3,,,,,-326.8,,False,,False,True,,,,,True,,True,,False,,True,,True,True,,True,,,,,False,,,,,False
51005,311,148.0,,154.0,,103.0,109.0,,,,,227.9,,140.0,,8.6,,68.7,,45.0,145.8,,219.0,,,,,,,,,,66.6,-163.0,,-157.0,,-208.0,-202.0,,,,,-83.1,,-171.0,,-302.4,,-242.3,,-266.0,-165.2,,-92.0,,,,,,,,,,-244.4,,True,,False,False,,,,,True,,False,,False,,False,,False,False,,True,,,,,,,,,,False
