,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
23005,1595,734.0,,733.6,,729.0,954.0,,,,,774.5,627.0,,286.8,,980.0,,459.9,,654.5,671.5,,760.0,953.0,,,773.0,1115.0,61.4,,,,,690.3,987.2,766.0,,,819.3,-861.0,,-861.4,,-866.0,-641.0,,,,,-820.5,-968.0,,-1308.2,,-615.0,,-1135.1,,-940.5,-923.5,,-835.0,-642.0,,,-822.0,-480.0,-1533.6,,,,,-904.7,-607.8,-829.0,,,-775.7,,False,,False,True,,,,,True,False,,False,,True,,False,,False,False,,True,True,,,True,True,False,,,,,False,True,True,,,True
23007,133,82.0,,72.2,,66.0,67.0,,,,,63.2,60.0,,,,28.0,,63.3,,27.3,74.0,,61.0,92.4,,,68.0,119.0,6.4,,,,,,130.4,,,,46.9,-51.0,,-60.8,,-67.0,-66.0,,,,,-69.8,-73.0,,,,-105.0,,-69.7,,-105.7,-59.0,,-72.0,-40.6,,,-65.0,-14.0,-126.6,,,,,,-2.6,,,,-86.1,,False,,False,False,,,,,False,False,,,,False,,False,,False,False,,False,True,,,False,True,False,,,,,,True,,,,False
23009,162,148.0,,137.3,,119.0,163.0,,,,,72.6,74.3,,,,100.0,,133.8,,93.7,134.0,,48.5,111.1,,,150.0,224.0,7.5,,,,,,179.5,,,,93.2,-14.0,,-24.7,,-43.0,1.0,,,,,-89.4,-87.7,,,,-62.0,,-28.2,,-68.3,-28.0,,-113.5,-50.9,,,-12.0,62.0,-154.5,,,,,,17.5,,,,-68.8,,False,,False,True,,,,,False,False,,,,False,,False,,False,False,,False,False,,,True,False,False,,,,,,False,,,,False
23011,429,410.0,,434.3,,412.0,662.0,,,,,256.0,307.8,,,,168.0,,412.7,,367.1,374.5,,421.0,447.5,,,498.0,576.0,38.8,,,,,,491.4,,,,392.5,-19.0,,5.3,,-17.0,233.0,,,,,-173.0,-121.2,,,,-261.0,,-16.3,,-61.9,-54.5,,-8.0,18.5,,,69.0,147.0,-390.2,,,,,,62.4,,,,-36.5,,True,,True,False,,,,,False,False,,,,False,,True,,False,False,,True,True,,,False,False,False,,,,,,False,,,,False
23013,69,46.0,,48.3,,44.0,42.0,,,,,34.2,40.5,,,,80.0,,28.1,,21.1,49.5,,29.0,48.1,,,38.0,148.0,9.4,,,,,,111.8,,,,37.5,-23.0,,-20.7,,-25.0,-27.0,,,,,-34.8,-28.5,,,,11.0,,-40.9,,-47.9,-19.5,,-40.0,-20.9,,,-31.0,79.0,-59.6,,,,,,42.8,,,,-31.5,,True,,False,False,,,,,False,False,,,,True,,False,,False,True,,False,True,,,False,False,False,,,,,,False,,,,False
23015,56,54.0,,53.7,,53.0,56.0,,,,,39.2,49.0,,,,52.0,,32.2,,19.5,57.0,,48.0,58.0,,,53.0,117.0,4.9,,,,,,74.0,,,,53.8,-2.0,,-2.3,,-3.0,0.0,,,,,-16.8,-7.0,,,,-4.0,,-23.8,,-36.5,1.0,,-8.0,2.0,,,-3.0,61.0,-51.1,,,,,,18.0,,,,-2.2,,False,,False,True,,,,,False,False,,,,False,,False,,False,True,,False,False,,,False,False,False,,,,,,False,,,,False
23017,395,250.0,,248.7,,240.0,366.0,,,,,133.7,178.9,,,,118.0,,359.8,,118.0,216.5,,274.0,225.7,,,246.0,280.0,13.9,,,,,,244.7,,,,204.4,-145.0,,-146.3,,-155.0,-29.0,,,,,-261.3,-216.1,,,,-277.0,,-35.2,,-277.0,-178.5,,-121.0,-169.3,,,-149.0,-115.0,-381.1,,,,,,-150.3,,,,-190.6,,False,,False,True,,,,,False,False,,,,False,,True,,False,False,,True,False,,,False,True,False,,,,,,False,,,,False
23019,463,474.0,,473.2,,540.0,586.0,,,,,282.9,263.4,,,,510.0,,763.3,,600.9,594.5,,541.0,492.4,,,589.0,622.0,48.3,,,,,,522.8,637.0,,,569.6,11.0,,10.2,,77.0,123.0,,,,,-180.1,-199.6,,,,47.0,,300.3,,137.9,131.5,,78.0,29.4,,,126.0,159.0,-414.7,,,,,,59.8,174.0,,,106.6,,True,,False,False,,,,,False,False,,,,False,,False,,False,False,,False,False,,,False,False,False,,,,,,False,False,,,False
23021,30,38.0,,37.1,,34.0,0.0,,,,,17.2,13.1,,,,55.0,,48.2,,46.9,,,19.0,30.8,,,17.0,63.0,2.8,,,,,,56.9,,,,38.8,8.0,,7.1,,4.0,-30.0,,,,,-12.8,-16.9,,,,25.0,,18.2,,16.9,,,-11.0,0.8,,,-13.0,33.0,-27.2,,,,,,26.9,,,,8.8,,True,,True,False,,,,,False,False,,,,False,,False,,False,,,False,True,,,False,False,False,,,,,,False,,,,False
23023,108,62.0,,61.2,,59.0,101.0,,,,,46.1,65.4,,,,69.0,,43.4,,31.4,54.0,,39.0,63.6,,,71.0,124.0,10.0,,,,,,118.2,,,,58.4,-46.0,,-46.8,,-49.0,-7.0,,,,,-61.9,-42.6,,,,-39.0,,-64.6,,-76.6,-54.0,,-69.0,-44.4,,,-37.0,16.0,-98.0,,,,,,10.2,,,,-49.6,,False,,False,True,,,,,False,True,,,,True,,False,,False,False,,False,True,,,True,True,False,,,,,,True,,,,False
23025,138,106.0,,105.1,,94.0,99.0,,,,,93.3,82.7,,,,50.0,,63.4,,62.6,114.0,,62.0,115.9,,,74.0,197.0,9.8,,,,,,137.4,,,,88.6,-32.0,,-32.9,,-44.0,-39.0,,,,,-44.7,-55.3,,,,-88.0,,-74.6,,-75.4,-24.0,,-76.0,-22.1,,,-64.0,59.0,-128.2,,,,,,-0.6,,,,-49.4,,False,,False,False,,,,,False,False,,,,False,,False,,False,True,,False,True,,,False,False,False,,,,,,True,,,,False
23027,78,62.0,,62.8,,54.0,67.0,,,,,50.8,68.9,,,,55.0,,38.4,,37.7,49.0,,48.0,69.3,,,81.0,134.0,10.4,,,,,,109.8,,,,38.7,-16.0,,-15.2,,-24.0,-11.0,,,,,-27.2,-9.1,,,,-23.0,,-39.6,,-40.3,-29.0,,-30.0,-8.7,,,3.0,56.0,-67.6,,,,,,31.8,,,,-39.3,,True,,False,True,,,,,False,True,,,,False,,False,,False,False,,False,True,,,True,False,False,,,,,,False,,,,False
23029,93,16.0,,22.7,,19.0,17.0,,,,,27.2,28.9,,,,24.0,,12.4,,44.4,28.0,,0.0,23.2,,,12.0,88.0,5.4,,,,,,44.1,,,,24.5,-77.0,,-70.3,,-74.0,-76.0,,,,,-65.8,-64.1,,,,-69.0,,-80.6,,-48.6,-65.0,,-93.0,-69.8,,,-81.0,-5.0,-87.6,,,,,,-48.9,,,,-68.5,,True,,True,True,,,,,True,True,,,,True,,False,,True,True,,False,True,,,False,True,False,,,,,,True,,,,True
23031,1177,656.0,,652.5,,632.0,620.0,,,,,536.6,502.4,,337.9,,1027.0,,563.4,,759.4,672.0,,669.5,659.7,,,753.0,907.0,82.0,,,,,638.2,719.1,558.0,,,795.7,-521.0,,-524.5,,-545.0,-557.0,,,,,-640.4,-674.6,,-839.1,,-150.0,,-613.6,,-417.6,-505.0,,-507.5,-517.3,,,-424.0,-270.0,-1095.0,,,,,-538.8,-457.9,-619.0,,,-381.3,,False,,False,False,,,,,False,False,,False,,True,,False,,True,True,,True,True,,,True,True,False,,,,,False,True,False,,,True
24001,1073,1810.0,,1803.7,,1515.0,1330.0,,,,,1126.1,1100.3,,,,715.0,,2260.2,,644.6,1918.0,,1952.0,1567.6,,,1776.0,1493.0,20.1,,,,,1487.1,1545.7,,,,1973.8,737.0,,730.7,,442.0,257.0,,,,,53.1,27.3,,,,-358.0,,1187.2,,-428.4,845.0,,879.0,494.6,,,703.0,420.0,-1052.9,,,,,414.1,472.7,,,,900.8,,True,,True,True,,,,,True,True,,,,True,,False,,True,False,,False,True,,,True,True,False,,,,,True,True,,,,False
24003,3497,3108.0,,3078.6,3597.1,3267.0,5153.0,,,,,3138.4,4152.7,,3766.8,,3315.0,,2571.4,,2817.8,2704.5,,3514.0,3770.1,,,4045.0,3291.0,484.4,,,,,2445.5,3695.2,3676.0,,,3777.7,-389.0,,-418.4,100.1,-230.0,1656.0,,,,,-358.6,655.7,,269.8,,-182.0,,-925.6,,-679.2,-792.5,,17.0,273.1,,,548.0,-206.0,-3012.6,,,,,-1051.5,198.2,179.0,,,280.7,,False,True,True,False,,,,,True,False,,True,,True,,False,,False,False,,True,True,,,False,True,False,,,,,False,True,True,,,True
24005,4454,4650.0,,4521.4,5449.0,4764.0,5052.0,,,,,4959.0,5787.3,,5249.5,,5650.0,,3967.1,,3941.1,4819.0,,4954.5,5090.2,,,5106.0,5061.0,864.3,,,,,4383.0,5382.2,5465.0,,,5365.5,196.0,,67.4,995.0,310.0,598.0,,,,,505.0,1333.3,,795.5,,1196.0,,-486.9,,-512.9,365.0,,500.5,636.2,,,652.0,607.0,-3589.7,,,,,-71.0,928.2,1011.0,,,911.5,,True,False,False,False,,,,,False,False,,False,,False,,False,,False,False,,False,False,,,False,False,False,,,,,True,False,False,,,False
24009,270,300.0,,283.1,,332.0,388.0,,,,,290.8,224.1,,,,391.0,,320.5,,266.6,296.0,,366.0,353.8,,,381.0,372.0,42.3,,,,,,411.5,,,,271.8,30.0,,13.1,,62.0,118.0,,,,,20.8,-45.9,,,,121.0,,50.5,,-3.4,26.0,,96.0,83.8,,,111.0,102.0,-227.7,,,,,,141.5,,,,1.8,,True,,False,False,,,,,True,False,,,,False,,False,,True,True,,False,False,,,False,False,False,,,,,,False,,,,True
24011,166,188.0,,192.0,,199.0,271.0,,,,,191.2,135.1,,,,187.0,,318.7,,151.5,192.0,,220.0,196.7,,,267.0,228.0,28.5,,,,,,210.7,,,,222.7,22.0,,26.0,,33.0,105.0,,,,,25.2,-30.9,,,,21.0,,152.7,,-14.5,26.0,,54.0,30.7,,,101.0,62.0,-137.5,,,,,,44.7,,,,56.7,,False,,False,False,,,,,False,False,,,,True,,False,,True,False,,False,False,,,False,False,False,,,,,,False,,,,False
24013,946,680.0,,704.5,,749.0,816.0,,,,,700.7,589.7,,986.1,,1282.0,,547.1,,916.3,716.5,,933.0,958.2,,,857.0,827.0,85.8,,,,,755.6,880.6,879.0,,,614.5,-266.0,,-241.5,,-197.0,-130.0,,,,,-245.3,-356.3,,40.1,,336.0,,-398.9,,-29.7,-229.5,,-13.0,12.2,,,-89.0,-119.0,-860.2,,,,,-190.4,-65.4,-67.0,,,-331.5,,True,,True,True,,,,,True,False,,True,,False,,False,,True,True,,True,True,,,True,True,False,,,,,True,True,True,,,False
24015,744,604.0,,602.0,,643.0,672.0,,,,,515.3,441.2,,,,768.0,,643.5,,536.9,622.0,,734.0,689.9,,,775.0,672.0,65.5,,,,,604.4,655.8,,,,647.1,-140.0,,-142.0,,-101.0,-72.0,,,,,-228.7,-302.8,,,,24.0,,-100.5,,-207.1,-122.0,,-10.0,-54.1,,,31.0,-72.0,-678.5,,,,,-139.6,-88.2,,,,-96.9,,False,,True,True,,,,,False,False,,,,True,,True,,False,True,,True,True,,,True,True,False,,,,,True,True,,,,True
24017,779,780.0,,800.5,,774.0,886.0,,,,,733.8,586.7,,779.3,,601.0,,731.0,,554.1,715.0,,888.0,861.6,,,941.0,801.0,147.3,,,,,673.8,884.5,802.0,,,880.2,1.0,,21.5,,-5.0,107.0,,,,,-45.2,-192.3,,0.3,,-178.0,,-48.0,,-224.9,-64.0,,109.0,82.6,,,162.0,22.0,-631.7,,,,,-105.2,105.5,23.0,,,101.2,,False,,False,False,,,,,False,False,,True,,False,,False,,False,False,,False,False,,,False,False,False,,,,,False,False,False,,,False
24019,163,126.0,,126.0,,119.0,96.0,,,,,138.8,110.5,,,,176.0,,114.4,,82.2,104.5,,116.0,181.2,,,133.0,174.0,7.6,,,,,,216.3,,,,139.0,-37.0,,-37.0,,-44.0,-67.0,,,,,-24.2,-52.5,,,,13.0,,-48.6,,-80.8,-58.5,,-47.0,18.2,,,-30.0,11.0,-155.4,,,,,,53.3,,,,-24.0,,False,,False,False,,,,,True,False,,,,True,,False,,False,False,,False,True,,,True,True,False,,,,,,False,,,,True
24021,1939,1834.0,,1858.4,,1845.0,2458.0,,,,,1610.7,1191.0,,2582.6,,1756.0,,2573.3,,1979.0,1588.5,,2304.0,2121.8,,,2313.0,1692.0,192.0,,,,,1784.4,1535.9,2487.0,,,1908.2,-105.0,,-80.6,,-94.0,519.0,,,,,-328.3,-748.0,,643.6,,-183.0,,634.3,,40.0,-350.5,,365.0,182.8,,,374.0,-247.0,-1747.0,,,,,-154.6,-403.1,548.0,,,-30.8,,True,,True,False,,,,,False,False,,False,,False,,False,,True,False,,False,False,,,False,False,False,,,,,False,False,False,,,True
24023,348,484.0,,492.6,,450.0,522.0,,,,,306.5,297.4,,,,271.0,,626.6,,158.8,629.5,,453.0,446.0,,,583.0,394.0,54.1,,,,,,414.8,,,,368.1,136.0,,144.6,,102.0,174.0,,,,,-41.5,-50.6,,,,-77.0,,278.6,,-189.2,281.5,,105.0,98.0,,,235.0,46.0,-293.9,,,,,,66.8,,,,20.1,,False,,True,False,,,,,True,True,,,,True,,False,,False,False,,True,True,,,False,True,False,,,,,,True,,,,True
24025,1132,1158.0,,1201.9,,1096.0,1016.0,,,,,1152.9,828.7,,1049.3,,1937.0,,780.9,,1085.7,1301.5,,814.0,1191.8,,,1147.0,1399.0,159.7,,,,,1178.0,1441.1,1055.0,,,1580.5,26.0,,69.9,,-36.0,-116.0,,,,,20.9,-303.3,,-82.7,,805.0,,-351.1,,-46.3,169.5,,-318.0,59.8,,,15.0,267.0,-972.3,,,,,46.0,309.1,-77.0,,,448.5,,False,,False,False,,,,,True,False,,False,,False,,False,,False,False,,False,False,,,True,False,False,,,,,False,False,False,,,False
24027,1397,1516.0,,1547.0,,1555.0,1599.0,,,,,1512.9,1507.3,,1724.0,,1762.0,,1535.9,,1653.8,1360.5,,1890.0,1704.1,,,1983.0,1550.0,246.4,,,,,1721.5,1796.6,1705.0,,,1956.7,119.0,,150.0,,158.0,202.0,,,,,115.9,110.3,,327.0,,365.0,,138.9,,256.8,-36.5,,493.0,307.1,,,586.0,153.0,-1150.6,,,,,324.5,399.6,308.0,,,559.7,,False,,False,False,,,,,True,True,,False,,False,,False,,False,True,,False,False,,,False,False,False,,,,,False,False,False,,,False
24029,121,130.0,,130.4,,135.0,190.0,,,,,99.9,103.2,,,,100.0,,165.0,,84.1,,,310.5,133.7,,,154.0,144.0,11.9,,,,,,180.8,,,,147.6,9.0,,9.4,,14.0,69.0,,,,,-21.1,-17.8,,,,-21.0,,44.0,,-36.9,,,189.5,12.7,,,33.0,23.0,-109.1,,,,,,59.8,,,,26.6,,False,,False,False,,,,,False,False,,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,False,,,,False
24031,5948,5496.0,,5473.8,6492.8,5711.0,8160.0,,,,,6234.6,5703.5,,6300.2,,4368.0,,5349.3,,5569.9,5345.0,,6417.5,6820.0,,,5505.0,5645.0,769.3,,,,,4942.3,5120.0,6745.0,,,8650.8,-452.0,,-474.2,544.8,-237.0,2212.0,,,,,286.6,-244.5,,352.2,,-1580.0,,-598.7,,-378.1,-603.0,,469.5,872.0,,,-443.0,-303.0,-5178.7,,,,,-1005.7,-828.0,797.0,,,2702.8,,False,False,True,False,,,,,True,True,,True,,False,,False,,True,False,,False,False,,,True,True,False,,,,,False,False,False,,,False
24033,6347,5676.0,,5542.2,6295.6,5634.0,6768.0,,,,,6843.6,6018.3,,6986.2,,3148.0,,5415.0,,4912.4,5180.0,,7259.5,6875.3,,,7452.0,5632.0,828.3,,,,,5841.3,5043.0,6596.0,,,5981.2,-671.0,,-804.8,-51.4,-713.0,421.0,,,,,496.6,-328.7,,639.2,,-3199.0,,-932.0,,-1434.6,-1167.0,,912.5,528.3,,,1105.0,-715.0,-5518.7,,,,,-505.7,-1304.0,249.0,,,-365.8,,False,True,False,True,,,,,True,True,,True,,False,,False,,False,False,,False,True,,,False,False,False,,,,,True,False,True,,,True
24035,247,234.0,,215.7,,231.0,220.0,,,,,215.0,227.0,,243.0,,263.0,,167.8,,178.4,209.5,,312.0,269.2,,,303.0,267.0,30.8,,,,,,337.8,,,,326.4,-13.0,,-31.3,,-16.0,-27.0,,,,,-32.0,-20.0,,-4.0,,16.0,,-79.2,,-68.6,-37.5,,65.0,22.2,,,56.0,20.0,-216.2,,,,,,90.8,,,,79.4,,False,,False,False,,,,,False,False,,True,,False,,False,,False,False,,False,False,,,False,False,False,,,,,,False,,,,False
24037,548,520.0,,530.6,,543.0,582.0,,,,,469.0,380.5,,,,436.0,,578.3,,385.1,536.5,,559.5,658.7,,,611.0,613.0,,,,,,489.1,508.7,,,,485.1,-28.0,,-17.4,,-5.0,34.0,,,,,-79.0,-167.5,,,,-112.0,,30.3,,-162.9,-11.5,,11.5,110.7,,,63.0,65.0,,,,,,-58.9,-39.3,,,,-62.9,,True,,True,False,,,,,False,False,,,,False,,False,,False,True,,True,False,,,False,False,,,,,,False,False,,,,False
24039,424,530.0,,545.2,,411.0,709.0,,,,,288.3,193.1,,,,134.0,,1412.0,,187.7,,,364.5,328.2,,,647.0,421.0,26.3,,,,,,500.9,,,,586.8,106.0,,121.2,,-13.0,285.0,,,,,-135.7,-230.9,,,,-290.0,,988.0,,-236.3,,,-59.5,-95.8,,,223.0,-3.0,-397.7,,,,,,76.9,,,,162.8,,False,,True,False,,,,,False,False,,,,False,,False,,False,,,True,True,,,False,True,False,,,,,,True,,,,False
24041,137,134.0,,135.9,,137.0,145.0,,,,,142.7,137.4,,,,166.0,,109.3,,100.4,117.0,,139.0,178.5,,,192.0,187.0,39.2,,,,,,237.0,,,,233.8,-3.0,,-1.1,,0.0,8.0,,,,,5.7,0.4,,,,29.0,,-27.7,,-36.6,-20.0,,2.0,41.5,,,55.0,50.0,-97.8,,,,,,100.0,,,,96.8,,True,,True,False,,,,,False,True,,,,False,,False,,False,False,,True,False,,,False,False,False,,,,,,False,,,,False
24043,1692,1548.0,,1533.2,,1537.0,1508.0,,,,,1211.4,1141.6,,,,1313.0,,1814.5,,1209.1,1610.0,,1571.0,1570.4,,,2003.0,1558.0,153.0,,,,,1608.1,1501.5,1480.0,,,1749.8,-144.0,,-158.8,,-155.0,-184.0,,,,,-480.6,-550.4,,,,-379.0,,122.5,,-482.9,-82.0,,-121.0,-121.6,,,311.0,-134.0,-1539.0,,,,,-83.9,-190.5,-212.0,,,57.8,,False,,False,False,,,,,False,False,,,,False,,True,,False,True,,True,True,,,False,True,False,,,,,True,False,False,,,True
24045,515,484.0,,477.9,,470.0,353.0,,,,,568.4,429.8,,,,484.0,,413.2,,461.1,525.0,,415.0,539.4,,,575.0,703.0,75.4,,,,,507.1,685.0,,,,685.8,-31.0,,-37.1,,-45.0,-162.0,,,,,53.4,-85.2,,,,-31.0,,-101.8,,-53.9,10.0,,-100.0,24.4,,,60.0,188.0,-439.6,,,,,-7.9,170.0,,,,170.8,,False,,False,False,,,,,False,False,,,,False,,False,,False,True,,False,True,,,False,False,False,,,,,True,False,,,,False
24047,279,218.0,,191.1,,208.0,245.0,,,,,226.5,198.2,,,,219.0,,150.9,,116.2,174.0,,250.0,280.9,,,264.0,305.0,24.3,,,,,,291.2,,,,251.3,-61.0,,-87.9,,-71.0,-34.0,,,,,-52.5,-80.8,,,,-60.0,,-128.1,,-162.8,-105.0,,-29.0,1.9,,,-15.0,26.0,-254.7,,,,,,12.2,,,,-27.7,,False,,False,True,,,,,True,False,,,,True,,False,,False,False,,True,True,,,True,True,False,,,,,,True,,,,True
24510,3204,3664.0,,3635.7,4622.3,3594.0,3322.0,,,,,4066.6,4354.1,,3820.2,,3612.0,,3595.2,,3099.6,3486.5,,3461.0,4027.8,,,4093.0,3954.0,558.0,,,,,3929.5,4529.2,3655.0,,,3893.4,460.0,,431.7,1418.3,390.0,118.0,,,,,862.6,1150.1,,616.2,,408.0,,391.2,,-104.4,282.5,,257.0,823.8,,,889.0,750.0,-2646.0,,,,,725.5,1325.2,451.0,,,689.4,,True,False,True,True,,,,,False,False,,False,,True,,True,,True,True,,True,False,,,False,False,False,,,,,False,False,True,,,False
25001,1026,904.0,,885.6,,952.0,855.0,,,,,733.1,561.2,,1430.4,,809.0,,1641.6,,1476.7,823.0,,972.0,988.3,,,1257.0,1189.0,125.7,,,,,1122.0,1231.3,1128.0,,,1237.8,-122.0,,-140.4,,-74.0,-171.0,,,,,-292.9,-464.8,,404.4,,-217.0,,615.6,,450.7,-203.0,,-54.0,-37.7,,,231.0,163.0,-900.3,,,,,96.0,205.3,102.0,,,211.8,,False,,True,False,,,,,False,False,,False,,False,,False,,False,False,,True,True,,,False,False,False,,,,,True,False,True,,,False
25003,501,744.0,,717.5,,767.0,867.0,,,,,494.8,543.8,,825.6,,622.0,,956.8,,742.2,752.5,,1292.5,772.7,,,1018.0,833.0,116.4,,,,,,891.2,,,,1121.7,243.0,,216.5,,266.0,366.0,,,,,-6.2,42.8,,324.6,,121.0,,455.8,,241.2,251.5,,791.5,271.7,,,517.0,332.0,-384.6,,,,,,390.2,,,,620.7,,True,,False,False,,,,,True,True,,False,,True,,False,,True,False,,False,False,,,False,False,False,,,,,,False,,,,False
25005,6768,5518.0,,5287.7,6383.0,5479.0,6850.0,,,,,4789.8,6140.3,,5201.7,,4113.0,,5797.1,,4983.0,4400.5,,6044.0,5973.8,,,5010.0,5288.0,513.9,,,,,5090.8,5029.4,7178.0,,,5997.8,-1250.0,,-1480.3,-385.0,-1289.0,82.0,,,,,-1978.2,-627.7,,-1566.3,,-2655.0,,-970.9,,-1785.0,-2367.5,,-724.0,-794.2,,,-1758.0,-1480.0,-6254.1,,,,,-1677.2,-1738.6,410.0,,,-770.2,,False,True,False,True,,,,,False,True,,False,,False,,True,,False,False,,True,True,,,False,False,False,,,,,False,False,True,,,True
25007,0,0.0,,0.0,,0.0,0.0,,,,,72.3,3.1,,,,33.0,,0.0,,30.6,,,,0.4,,,208.0,28.0,8.0,,,,,,24.5,,,,2.2,0.0,,0.0,,0.0,0.0,,,,,72.3,3.1,,,,33.0,,0.0,,30.6,,,,0.4,,,208.0,28.0,8.0,,,,,,24.5,,,,2.2,,True,,True,True,,,,,False,False,,,,False,,True,,False,,,,False,,,False,False,False,,,,,,False,,,,False
25009,10794,10490.0,,10320.9,11455.8,10773.0,12464.0,,,,,8705.6,9430.9,,11793.4,,6529.0,,14124.7,,7694.5,8232.0,,12724.5,11939.2,,,8509.0,9145.0,782.4,,,,,11299.4,8357.7,17158.0,,,11613.8,-304.0,,-473.1,661.8,-21.0,1670.0,,,,,-2088.4,-1363.1,,999.4,,-4265.0,,3330.7,,-3099.5,-2562.0,,1930.5,1145.2,,,-2285.0,-1649.0,-10011.6,,,,,505.4,-2436.3,6364.0,,,819.8,,False,False,True,False,,,,,False,False,,False,,False,,False,,False,False,,False,False,,,False,False,False,,,,,False,False,False,,,False
25011,373,218.0,,227.3,,255.0,370.0,,,,,168.9,189.8,,339.8,,331.0,,346.5,,253.8,172.5,,297.0,255.2,,,267.0,326.0,19.2,,,,,,248.3,,,,157.9,-155.0,,-145.7,,-118.0,-3.0,,,,,-204.1,-183.2,,-33.2,,-42.0,,-26.5,,-119.2,-200.5,,-76.0,-117.8,,,-106.0,-47.0,-353.8,,,,,,-124.7,,,,-215.1,,True,,True,True,,,,,False,False,,True,,True,,True,,True,False,,True,True,,,True,True,False,,,,,,True,,,,False
25013,4443,4414.0,,4441.7,5087.5,4441.0,4752.0,,,,,3631.0,5069.3,,4909.1,,3449.0,,4667.1,,3625.6,3767.0,,5461.0,5194.3,,,4418.0,4176.0,464.7,,,,,4474.2,4327.6,5182.0,,,6575.6,-29.0,,-1.3,644.5,-2.0,309.0,,,,,-812.0,626.3,,466.1,,-994.0,,224.1,,-817.4,-676.0,,1018.0,751.3,,,-25.0,-267.0,-3978.3,,,,,31.2,-115.4,739.0,,,2132.6,,True,False,True,False,,,,,False,False,,False,,False,,False,,False,False,,False,False,,,True,False,False,,,,,False,False,False,,,False
25015,649,534.0,,536.3,,536.0,824.0,,,,,496.9,397.0,,574.4,,758.0,,495.1,,745.0,456.0,,436.0,598.4,,,703.0,813.0,60.5,,,,,549.9,628.8,560.0,,,737.0,-115.0,,-112.7,,-113.0,175.0,,,,,-152.1,-252.0,,-74.6,,109.0,,-153.9,,96.0,-193.0,,-213.0,-50.6,,,54.0,164.0,-588.5,,,,,-99.1,-20.2,-89.0,,,88.0,,True,,True,False,,,,,False,False,,True,,True,,False,,True,False,,False,True,,,True,False,False,,,,,True,True,True,,,True
