,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
28129,71,71.0,,68.6,,73.0,34.0,,,,,54.0,,73.8,,,,65.0,,108.8,26.5,,,78.0,63.9,72.0,90.0,75.0,88.9,,,,,,77.4,,,,75.9,0.0,,-2.4,,2.0,-37.0,,,,,-17.0,,2.8,,,,-6.0,,37.8,-44.5,,,7.0,-7.1,1.0,19.0,4.0,17.9,,,,,,6.4,,,,4.9,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
28131,72,107.0,,105.0,,98.0,104.0,,,,,61.2,,176.5,,,,71.0,,86.2,43.3,,,85.0,95.3,94.2,118.0,103.0,129.1,,,,,,131.1,,,,119.4,35.0,,33.0,,26.0,32.0,,,,,-10.8,,104.5,,,,-1.0,,14.2,-28.7,,,13.0,23.3,22.2,46.0,31.0,57.1,,,,,,59.1,,,,47.4,,True,,True,True,,,,,True,,False,,,,True,,True,True,,,True,True,True,False,True,False,,,,,,False,,,,False
28133,100,87.0,,86.4,,87.0,0.0,,,,,93.3,,156.0,,,,120.0,,65.6,50.6,,,59.0,91.1,93.9,131.0,98.0,119.1,,,,,74.8,95.5,,,,123.0,-13.0,,-13.6,,-13.0,-100.0,,,,,-6.7,,56.0,,,,20.0,,-34.4,-49.4,,,-41.0,-8.9,-6.1,31.0,-2.0,19.1,,,,,-25.2,-4.5,,,,23.0,,False,,False,False,,,,,True,,False,,,,False,,False,False,,,False,True,True,False,True,False,,,,,False,True,,,,False
28135,54,57.0,,58.2,,60.0,0.0,,,,,54.6,,72.6,,,,81.0,,63.3,20.2,,,81.0,73.7,70.3,70.0,60.0,50.3,,,,,,45.3,,,,59.2,3.0,,4.2,,6.0,-54.0,,,,,0.6,,18.6,,,,27.0,,9.3,-33.8,,,27.0,19.7,16.3,16.0,6.0,-3.7,,,,,,-8.7,,,,5.2,,False,,False,False,,,,,True,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
28137,144,158.0,,151.7,,153.0,67.0,,,,,125.7,,219.3,,,,161.0,,156.9,78.6,,,110.0,150.8,158.7,184.0,156.0,112.1,,,,,,131.1,,,,189.6,14.0,,7.7,,9.0,-77.0,,,,,-18.3,,75.3,,,,17.0,,12.9,-65.4,,,-34.0,6.8,14.7,40.0,12.0,-31.9,,,,,,-12.9,,,,45.6,,True,,True,False,,,,,False,,False,,,,False,,True,False,,,False,True,False,False,True,False,,,,,,True,,,,False
28139,208,176.0,,184.4,,159.0,93.0,,,,,122.9,,220.8,,,,154.0,,188.5,35.9,,,209.0,163.1,180.4,199.0,154.0,83.0,,,,,,155.2,,,,190.3,-32.0,,-23.6,,-49.0,-115.0,,,,,-85.1,,12.8,,,,-54.0,,-19.5,-172.1,,,1.0,-44.9,-27.6,-9.0,-54.0,-125.0,,,,,,-52.8,,,,-17.7,,True,,False,False,,,,,False,,True,,,,False,,True,False,,,True,False,True,True,False,False,,,,,,False,,,,True
28141,122,108.0,,107.2,,110.0,21.0,,,,,79.6,,128.7,,,,129.0,,107.2,41.9,,,155.0,107.1,109.3,131.0,109.0,154.7,,,,,,102.9,,,,138.0,-14.0,,-14.8,,-12.0,-101.0,,,,,-42.4,,6.7,,,,7.0,,-14.8,-80.1,,,33.0,-14.9,-12.7,9.0,-13.0,32.7,,,,,,-19.1,,,,16.0,,False,,True,False,,,,,False,,True,,,,True,,False,False,,,False,False,True,True,True,False,,,,,,False,,,,False
28143,21,24.0,,26.0,,26.0,2.0,,,,,28.6,,39.4,,,,37.0,,24.6,7.6,,,18.0,27.3,27.0,26.0,32.0,39.3,,,,,,26.7,,,,26.5,3.0,,5.0,,5.0,-19.0,,,,,7.6,,18.4,,,,16.0,,3.6,-13.4,,,-3.0,6.3,6.0,5.0,11.0,18.3,,,,,,5.7,,,,5.5,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
28145,280,317.0,,305.7,,250.0,191.0,,,,,184.5,,266.2,,,,199.0,,403.3,93.6,,,276.0,249.0,269.5,329.0,250.0,169.3,,,,,,277.2,,,,407.6,37.0,,25.7,,-30.0,-89.0,,,,,-95.5,,-13.8,,,,-81.0,,123.3,-186.4,,,-4.0,-31.0,-10.5,49.0,-30.0,-110.7,,,,,,-2.8,,,,127.6,,True,,True,False,,,,,False,,True,,,,False,,False,False,,,True,True,True,False,True,False,,,,,,True,,,,False
28147,46,51.0,,51.1,,48.0,0.0,,,,,46.3,,52.1,,,,46.0,,61.6,20.9,,,56.0,57.9,59.6,65.0,56.0,51.4,,,,,,40.6,,,,44.7,5.0,,5.1,,2.0,-46.0,,,,,0.3,,6.1,,,,0.0,,15.6,-25.1,,,10.0,11.9,13.6,19.0,10.0,5.4,,,,,,-5.4,,,,-1.3,,False,,True,False,,,,,True,,False,,,,True,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,True
28149,194,178.0,,181.7,,188.0,269.0,,,,,142.5,,272.6,,,,180.0,,290.3,106.1,155.0,,279.0,217.9,220.2,235.0,184.0,204.4,,,,,,202.0,,,,172.3,-16.0,,-12.3,,-6.0,75.0,,,,,-51.5,,78.6,,,,-14.0,,96.3,-87.9,-39.0,,85.0,23.9,26.2,41.0,-10.0,10.4,,,,,,8.0,,,,-21.7,,True,,True,False,,,,,False,,False,,,,True,,False,False,False,,False,False,False,False,True,True,,,,,,True,,,,False
28151,183,190.0,,180.2,,184.0,144.0,,,,,173.7,,271.4,,,,184.0,,195.4,107.0,176.0,,142.0,201.9,197.9,265.0,205.0,174.8,,,,,152.2,201.2,,,,227.4,7.0,,-2.8,,1.0,-39.0,,,,,-9.3,,88.4,,,,1.0,,12.4,-76.0,-7.0,,-41.0,18.9,14.9,82.0,22.0,-8.2,,,,,-30.8,18.2,,,,44.4,,True,,True,False,,,,,False,,False,,,,True,,False,False,False,,False,False,False,False,False,False,,,,,False,False,,,,False
28153,113,139.0,,136.4,,132.0,11.0,,,,,98.8,,144.1,,,,97.0,,211.3,59.2,,,154.0,123.8,131.6,163.0,125.0,153.9,,,,,,146.1,,,,139.9,26.0,,23.4,,19.0,-102.0,,,,,-14.2,,31.1,,,,-16.0,,98.3,-53.8,,,41.0,10.8,18.6,50.0,12.0,40.9,,,,,,33.1,,,,26.9,,True,,True,False,,,,,True,,False,,,,True,,False,False,,,False,True,True,False,True,False,,,,,,False,,,,False
28155,81,61.0,,60.0,,57.0,7.0,,,,,52.9,,71.8,,,,56.0,,90.9,14.8,,,76.0,57.3,56.9,77.0,58.0,67.1,,,,,,58.9,,,,31.3,-20.0,,-21.0,,-24.0,-74.0,,,,,-28.1,,-9.2,,,,-25.0,,9.9,-66.2,,,-5.0,-23.7,-24.1,-4.0,-23.0,-13.9,,,,,,-22.1,,,,-49.7,,False,,False,False,,,,,False,,True,,,,False,,True,False,,,True,False,False,True,False,True,,,,,,False,,,,False
28157,18,44.0,,43.6,,36.0,0.0,,,,,28.7,,41.9,,,,33.0,,85.9,6.0,,,54.0,34.0,35.8,56.0,44.0,45.6,,,,,,32.9,,,,32.5,26.0,,25.6,,18.0,-18.0,,,,,10.7,,23.9,,,,15.0,,67.9,-12.0,,,36.0,16.0,17.8,38.0,26.0,27.6,,,,,,14.9,,,,14.5,,True,,True,True,,,,,True,,True,,,,True,,False,True,,,False,True,True,False,False,False,,,,,,True,,,,True
28159,130,148.0,,145.9,,132.0,6.0,,,,,111.0,,175.9,,,,81.0,,132.2,57.3,,,131.0,142.6,151.6,174.0,134.0,76.2,,,,,,125.0,,,,136.0,18.0,,15.9,,2.0,-124.0,,,,,-19.0,,45.9,,,,-49.0,,2.2,-72.7,,,1.0,12.6,21.6,44.0,4.0,-53.8,,,,,,-5.0,,,,6.0,,True,,True,False,,,,,False,,False,,,,False,,True,False,,,True,True,False,False,True,False,,,,,,True,,,,True
28161,43,64.0,,63.6,,63.0,31.0,,,,,46.0,,69.3,,,,69.0,,65.3,26.0,,,47.0,57.2,60.1,76.0,62.0,84.0,,,,,,64.5,,,,71.9,21.0,,20.6,,20.0,-12.0,,,,,3.0,,26.3,,,,26.0,,22.3,-17.0,,,4.0,14.2,17.1,33.0,19.0,41.0,,,,,,21.5,,,,28.9,,True,,True,True,,,,,True,,False,,,,False,,False,True,,,True,True,True,False,True,False,,,,,,False,,,,False
28163,160,93.0,,93.1,,100.0,87.0,,,,,86.8,,161.9,,,,114.0,,88.0,69.7,,,115.5,107.3,112.3,138.0,112.0,96.9,,,,,,99.2,,,,131.7,-67.0,,-66.9,,-60.0,-73.0,,,,,-73.2,,1.9,,,,-46.0,,-72.0,-90.3,,,-44.5,-52.7,-47.7,-22.0,-48.0,-63.1,,,,,,-60.8,,,,-28.3,,True,,True,False,,,,,False,,True,,,,True,,False,False,,,True,True,True,True,True,True,,,,,,True,,,,True
29001,138,120.0,,118.3,,104.0,84.0,,,,,45.6,,187.6,,,,161.0,,81.8,48.4,,,91.0,108.7,120.5,147.0,110.0,98.0,,,,,,125.5,,,,292.9,-18.0,,-19.7,,-34.0,-54.0,,,,,-92.4,,49.6,,,,23.0,,-56.2,-89.6,,,-47.0,-29.3,-17.5,9.0,-28.0,-40.0,,,,,,-12.5,,,,154.9,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,True,True,False,False,,,,,,True,,,,False
29003,54,68.0,,64.2,,67.0,76.0,,,,,44.9,,109.4,,,,97.0,,49.3,38.9,,,47.0,65.5,71.1,69.0,73.0,63.0,,,,,,60.9,,,,82.1,14.0,,10.2,,13.0,22.0,,,,,-9.1,,55.4,,,,43.0,,-4.7,-15.1,,,-7.0,11.5,17.1,15.0,19.0,9.0,,,,,,6.9,,,,28.1,,True,,True,False,,,,,True,,False,,,,False,,True,False,,,True,True,False,False,False,True,,,,,,True,,,,False
29005,6,23.0,,22.9,,16.0,18.0,,,,,11.2,,19.8,,,,29.0,,12.6,8.6,,,17.0,13.9,18.5,21.0,21.0,15.9,,,,,,24.3,,,,15.5,17.0,,16.9,,10.0,12.0,,,,,5.2,,13.8,,,,23.0,,6.6,2.6,,,11.0,7.9,12.5,15.0,15.0,9.9,,,,,,18.3,,,,9.5,,True,,True,True,,,,,True,,True,,,,False,,True,True,,,True,True,True,True,True,True,,,,,,False,,,,True
29007,136,143.0,,147.5,,140.0,146.0,,,,,64.5,,172.2,,,,123.0,,140.6,75.3,,,134.5,119.1,122.9,149.0,137.0,132.8,,,,,,172.5,,,,179.9,7.0,,11.5,,4.0,10.0,,,,,-71.5,,36.2,,,,-13.0,,4.6,-60.7,,,-1.5,-16.9,-13.1,13.0,1.0,-3.2,,,,,,36.5,,,,43.9,,False,,True,False,,,,,False,,False,,,,False,,True,False,,,True,False,False,False,True,True,,,,,,False,,,,False
29009,81,79.0,,82.1,,82.0,53.0,,,,,67.5,,80.3,,,,194.0,,53.9,60.3,85.0,,89.0,103.5,100.4,71.0,98.0,89.5,,,,,,104.0,,,,93.7,-2.0,,1.1,,1.0,-28.0,,,,,-13.5,,-0.7,,,,113.0,,-27.1,-20.7,4.0,,8.0,22.5,19.4,-10.0,17.0,8.5,,,,,,23.0,,,,12.7,,True,,True,False,,,,,False,,True,,,,False,,False,False,False,,False,False,False,False,False,False,,,,,,False,,,,False
29011,32,34.0,,34.7,,34.0,25.0,,,,,31.1,,51.1,,,,60.0,,20.4,17.3,,,20.0,33.6,36.5,40.0,36.0,37.6,,,,,,39.5,,,,52.6,2.0,,2.7,,2.0,-7.0,,,,,-0.9,,19.1,,,,28.0,,-11.6,-14.7,,,-12.0,1.6,4.5,8.0,4.0,5.6,,,,,,7.5,,,,20.6,,False,,False,False,,,,,True,,False,,,,False,,False,False,,,False,True,False,False,False,False,,,,,,False,,,,False
29013,57,64.0,,64.5,,58.0,56.0,,,,,33.9,,61.2,,,,86.0,,49.2,18.9,,,55.0,54.1,61.5,65.0,60.0,57.6,,,,,,60.5,,,,77.0,7.0,,7.5,,1.0,-1.0,,,,,-23.1,,4.2,,,,29.0,,-7.8,-38.1,,,-2.0,-2.9,4.5,8.0,3.0,0.6,,,,,,3.5,,,,20.0,,False,,True,True,,,,,False,,True,,,,False,,False,False,,,True,True,True,False,True,True,,,,,,True,,,,False
29015,96,153.0,,158.6,,122.0,131.0,,,,,65.3,,214.7,,,,82.0,,299.4,47.4,,,97.0,115.6,114.7,203.0,128.0,140.3,,,,,,140.2,,,,84.8,57.0,,62.6,,26.0,35.0,,,,,-30.7,,118.7,,,,-14.0,,203.4,-48.6,,,1.0,19.6,18.7,107.0,32.0,44.3,,,,,,44.2,,,,-11.2,,False,,True,True,,,,,True,,False,,,,True,,False,True,,,True,True,True,False,True,True,,,,,,True,,,,True
29017,26,36.0,,30.3,,39.0,37.0,,,,,43.0,,40.9,,,,66.0,,34.9,26.8,,,19.0,40.3,43.5,48.0,44.0,65.5,,,,,,37.7,,,,60.9,10.0,,4.3,,13.0,11.0,,,,,17.0,,14.9,,,,40.0,,8.9,0.8,,,-7.0,14.3,17.5,22.0,18.0,39.5,,,,,,11.7,,,,34.9,,True,,False,False,,,,,False,,False,,,,False,,True,True,,,True,False,False,False,False,False,,,,,,False,,,,False
29019,719,739.0,,732.2,,716.0,851.0,,,,,543.4,,1077.4,,634.1,,706.0,,498.7,430.2,731.0,,639.5,723.0,768.0,773.0,700.0,727.4,,,,,827.7,807.3,579.0,,,966.9,20.0,,13.2,,-3.0,132.0,,,,,-175.6,,358.4,,-84.9,,-13.0,,-220.3,-288.8,12.0,,-79.5,4.0,49.0,54.0,-19.0,8.4,,,,,108.7,88.3,-140.0,,,247.9,,True,,True,False,,,,,False,,False,,False,,True,,False,False,True,,False,True,False,False,True,True,,,,,False,False,False,,,False
29021,238,420.0,,433.4,,396.0,383.0,,,,,332.3,,573.8,,,,598.0,,394.7,266.7,1137.0,,325.0,378.3,423.9,433.0,394.0,401.0,,,,,384.1,531.5,,,,447.0,182.0,,195.4,,158.0,145.0,,,,,94.3,,335.8,,,,360.0,,156.7,28.7,899.0,,87.0,140.3,185.9,195.0,156.0,163.0,,,,,146.1,293.5,,,,209.0,,False,,True,True,,,,,True,,False,,,,False,,True,True,False,,True,True,False,False,True,True,,,,,True,False,,,,False
29023,109,200.0,,200.9,,191.0,168.0,,,,,138.3,,281.5,,,,328.0,,147.9,99.5,193.5,,192.0,173.1,186.1,202.0,192.0,196.4,,,,,216.0,191.9,,,,234.5,91.0,,91.9,,82.0,59.0,,,,,29.3,,172.5,,,,219.0,,38.9,-9.5,84.5,,83.0,64.1,77.1,93.0,83.0,87.4,,,,,107.0,82.9,,,,125.5,,False,,True,True,,,,,True,,False,,,,False,,True,True,True,,True,True,True,False,True,True,,,,,False,True,,,,False
29025,33,31.0,,31.1,,32.0,40.0,,,,,21.0,,56.2,,,,51.0,,20.0,13.2,,,20.0,29.8,35.9,30.0,34.0,37.5,,,,,,45.8,,,,51.4,-2.0,,-1.9,,-1.0,7.0,,,,,-12.0,,23.2,,,,18.0,,-13.0,-19.8,,,-13.0,-3.2,2.9,-3.0,1.0,4.5,,,,,,12.8,,,,18.4,,True,,True,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,True,False,,,,,,False,,,,False
29027,194,205.0,,207.8,,202.0,131.0,,,,,151.3,,236.7,,,,208.0,,172.4,98.3,241.5,,131.0,189.4,197.9,208.0,197.0,209.7,,,,,272.8,220.3,,,,296.4,11.0,,13.8,,8.0,-63.0,,,,,-42.7,,42.7,,,,14.0,,-21.6,-95.7,47.5,,-63.0,-4.6,3.9,14.0,3.0,15.7,,,,,78.8,26.3,,,,102.4,,False,,True,False,,,,,False,,False,,,,False,,False,False,False,,False,True,True,False,True,False,,,,,False,False,,,,False
29029,133,157.0,,166.6,,159.0,147.0,,,,,123.9,,156.0,,,,157.0,,134.6,70.0,161.5,,169.0,165.1,170.0,167.0,169.0,164.8,,,,,134.7,134.1,,,,182.2,24.0,,33.6,,26.0,14.0,,,,,-9.1,,23.0,,,,24.0,,1.6,-63.0,28.5,,36.0,32.1,37.0,34.0,36.0,31.8,,,,,1.7,1.1,,,,49.2,,False,,False,True,,,,,True,,True,,,,False,,True,False,False,,False,False,False,False,False,False,,,,,True,True,,,,False
29031,327,329.0,,323.6,,317.0,229.0,,,,,371.4,,433.9,,,,436.0,,211.5,204.3,646.5,,221.0,305.2,294.9,282.0,343.0,365.9,,,,,303.7,397.4,,,,416.0,2.0,,-3.4,,-10.0,-98.0,,,,,44.4,,106.9,,,,109.0,,-115.5,-122.7,319.5,,-106.0,-21.8,-32.1,-45.0,16.0,38.9,,,,,-23.3,70.4,,,,89.0,,False,,False,False,,,,,False,,False,,,,False,,False,False,False,,False,False,False,False,False,False,,,,,False,False,,,,False
29033,51,72.0,,72.8,,54.0,55.0,,,,,35.3,,98.9,,,,54.0,,46.3,22.5,,,60.0,46.9,53.6,66.0,58.0,48.0,,,,,,69.5,,,,70.5,21.0,,21.8,,3.0,4.0,,,,,-15.7,,47.9,,,,3.0,,-4.7,-28.5,,,9.0,-4.1,2.6,15.0,7.0,-3.0,,,,,,18.5,,,,19.5,,False,,True,True,,,,,True,,False,,,,True,,True,False,,,True,True,True,True,True,True,,,,,,True,,,,True
29035,11,22.0,,22.9,,20.0,21.0,,,,,17.6,,36.8,,,,29.0,,15.5,5.7,,,11.0,17.6,21.6,30.0,23.0,21.8,,,,,,32.6,,,,19.4,11.0,,11.9,,9.0,10.0,,,,,6.6,,25.8,,,,18.0,,4.5,-5.3,,,0.0,6.6,10.6,19.0,12.0,10.8,,,,,,21.6,,,,8.4,,False,,True,True,,,,,True,,False,,,,False,,True,True,,,True,True,True,False,False,True,,,,,,False,,,,True
29037,409,451.0,,453.3,,452.0,473.0,,,,,224.8,,620.3,,,,492.0,,391.1,274.3,481.5,,500.0,453.1,496.2,771.0,432.0,439.0,,,,,450.0,481.1,,,,574.6,42.0,,44.3,,43.0,64.0,,,,,-184.2,,211.3,,,,83.0,,-17.9,-134.7,72.5,,91.0,44.1,87.2,362.0,23.0,30.0,,,,,41.0,72.1,,,,165.6,,False,,False,False,,,,,False,,False,,,,False,,True,False,False,,False,False,False,False,True,True,,,,,True,False,,,,False
29039,18,10.0,,10.7,,11.0,10.0,,,,,17.8,,24.2,,,,70.0,,2.2,10.2,,,7.0,12.6,14.9,8.0,22.0,16.4,,,,,,20.2,,,,16.1,-8.0,,-7.3,,-7.0,-8.0,,,,,-0.2,,6.2,,,,52.0,,-15.8,-7.8,,,-11.0,-5.4,-3.1,-10.0,4.0,-1.6,,,,,,2.2,,,,-1.9,,True,,True,False,,,,,True,,True,,,,False,,False,True,,,False,True,True,False,True,True,,,,,,True,,,,True
29041,17,16.0,,15.1,,15.0,13.0,,,,,12.8,,24.7,,,,40.0,,9.8,3.1,,,7.0,15.6,17.4,15.0,20.0,16.2,,,,,,21.5,,,,25.2,-1.0,,-1.9,,-2.0,-4.0,,,,,-4.2,,7.7,,,,23.0,,-7.2,-13.9,,,-10.0,-1.4,0.4,-2.0,3.0,-0.8,,,,,,4.5,,,,8.2,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,True,False,False,True,,,,,,False,,,,False
29043,426,432.0,,435.7,,388.0,470.0,,,,,155.8,,689.4,,,,343.0,,394.3,183.3,457.0,,367.0,382.6,404.3,476.0,419.0,469.7,,,,,372.8,357.7,,,,365.6,6.0,,9.7,,-38.0,44.0,,,,,-270.2,,263.4,,,,-83.0,,-31.7,-242.7,31.0,,-59.0,-43.4,-21.7,50.0,-7.0,43.7,,,,,-53.2,-68.3,,,,-60.4,,False,,False,False,,,,,False,,False,,,,False,,False,False,False,,False,False,False,False,False,False,,,,,False,False,,,,False
29045,8,16.0,,16.0,,18.0,23.0,,,,,12.7,,6.5,,,,32.0,,9.9,13.1,,,4.0,11.8,15.4,15.0,20.0,25.0,,,,,,20.5,,,,24.7,8.0,,8.0,,10.0,15.0,,,,,4.7,,-1.5,,,,24.0,,1.9,5.1,,,-4.0,3.8,7.4,7.0,12.0,17.0,,,,,,12.5,,,,16.7,,False,,False,False,,,,,True,,True,,,,False,,True,True,,,True,True,True,True,False,False,,,,,,False,,,,False
29047,318,431.0,,425.8,,442.0,495.0,,,,,228.8,,917.1,,,,1196.0,,322.0,437.9,692.0,,442.0,455.8,502.4,667.0,512.0,416.0,,,,,378.5,694.3,319.0,,,597.2,113.0,,107.8,,124.0,177.0,,,,,-89.2,,599.1,,,,878.0,,4.0,119.9,374.0,,124.0,137.8,184.4,349.0,194.0,98.0,,,,,60.5,376.3,1.0,,,279.2,,True,,False,False,,,,,True,,False,,,,False,,True,False,False,,False,False,False,False,False,True,,,,,True,False,True,,,False
29049,76,101.0,,100.0,,98.0,93.0,,,,,58.9,,159.6,,,,120.0,,100.7,29.0,,,127.0,96.1,103.2,122.0,95.0,85.8,,,,,,114.2,,,,109.4,25.0,,24.0,,22.0,17.0,,,,,-17.1,,83.6,,,,44.0,,24.7,-47.0,,,51.0,20.1,27.2,46.0,19.0,9.8,,,,,,38.2,,,,33.4,,True,,True,True,,,,,True,,False,,,,False,,True,False,,,False,True,False,False,True,True,,,,,,False,,,,False
29051,261,299.0,,298.5,,313.0,209.0,,,,,275.2,,413.9,,,,315.0,,192.8,181.9,388.0,,133.0,317.4,307.1,285.0,311.0,447.9,,,,,516.1,485.0,,,,390.0,38.0,,37.5,,52.0,-52.0,,,,,14.2,,152.9,,,,54.0,,-68.2,-79.1,127.0,,-128.0,56.4,46.1,24.0,50.0,186.9,,,,,255.1,224.0,,,,129.0,,True,,False,False,,,,,True,,False,,,,False,,False,False,False,,False,False,False,True,False,False,,,,,False,False,,,,False
29053,85,74.0,,74.5,,74.0,46.0,,,,,55.8,,115.3,,,,89.0,,49.3,25.2,,,68.0,78.3,81.3,85.0,74.0,88.6,,,,,,95.5,,,,116.0,-11.0,,-10.5,,-11.0,-39.0,,,,,-29.2,,30.3,,,,4.0,,-35.7,-59.8,,,-17.0,-6.7,-3.7,0.0,-11.0,3.6,,,,,,10.5,,,,31.0,,True,,False,False,,,,,False,,False,,,,True,,False,False,,,False,True,True,True,False,True,,,,,,True,,,,False
29055,91,110.0,,107.2,,103.0,122.0,,,,,69.9,,169.9,,,,103.0,,72.0,41.7,,,79.0,102.3,109.8,104.0,107.0,98.7,,,,,,114.9,,,,117.7,19.0,,16.2,,12.0,31.0,,,,,-21.1,,78.9,,,,12.0,,-19.0,-49.3,,,-12.0,11.3,18.8,13.0,16.0,7.7,,,,,,23.9,,,,26.7,,True,,True,False,,,,,False,,False,,,,True,,True,False,,,True,True,True,True,True,True,,,,,,False,,,,False
29057,18,17.0,,18.5,,16.0,15.0,,,,,24.9,,16.5,,,,29.0,,9.2,11.3,,,13.0,18.1,20.1,20.0,19.0,19.7,,,,,,20.4,,,,15.4,-1.0,,0.5,,-2.0,-3.0,,,,,6.9,,-1.5,,,,11.0,,-8.8,-6.7,,,-5.0,0.1,2.1,2.0,1.0,1.7,,,,,,2.4,,,,-2.6,,True,,False,False,,,,,False,,False,,,,False,,False,False,,,False,True,False,False,False,False,,,,,,False,,,,False
29059,25,24.0,,22.7,,24.0,18.0,,,,,24.9,,40.2,,,,67.0,,12.3,18.6,,,9.0,23.9,26.5,18.0,35.0,30.6,,,,,,32.7,,,,25.5,-1.0,,-2.3,,-1.0,-7.0,,,,,-0.1,,15.2,,,,42.0,,-12.7,-6.4,,,-16.0,-1.1,1.5,-7.0,10.0,5.6,,,,,,7.7,,,,0.5,,False,,False,False,,,,,True,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,True
29061,24,33.0,,32.1,,32.0,28.0,,,,,19.7,,70.0,,,,53.0,,29.3,12.1,,,31.0,26.2,32.0,45.0,32.0,43.1,,,,,,37.3,,,,35.2,9.0,,8.1,,8.0,4.0,,,,,-4.3,,46.0,,,,29.0,,5.3,-11.9,,,7.0,2.2,8.0,21.0,8.0,19.1,,,,,,13.3,,,,11.2,,True,,True,True,,,,,True,,False,,,,False,,True,False,,,True,True,True,False,True,False,,,,,,False,,,,False
29063,39,49.0,,51.9,,48.0,46.0,,,,,36.5,,59.1,,,,66.0,,29.1,21.6,,,58.0,50.8,55.2,40.0,47.0,48.6,,,,,,62.4,,,,71.6,10.0,,12.9,,9.0,7.0,,,,,-2.5,,20.1,,,,27.0,,-9.9,-17.4,,,19.0,11.8,16.2,1.0,8.0,9.6,,,,,,23.4,,,,32.6,,False,,True,True,,,,,True,,False,,,,False,,True,False,,,False,False,False,True,True,True,,,,,,False,,,,False
