,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
02275,0,5.0,0.0,,,,,,,3.8,0.8,,,,,5.7,,,,5.0,0.0,,,,,,,3.8,0.8,,,,,5.7,,,,True,,,,,,,True,True,,,,,False,,,
02282,9,0.0,0.0,,,,,,,0.0,0.0,,,,,13.6,,,,-9.0,-9.0,,,,,,,-9.0,-9.0,,,,,4.6,,,,False,,,,,,,False,False,,,,,True,,,
02290,26,20.0,0.0,,,,,,,14.3,2.7,,10.5,,,0.1,,,,-6.0,-26.0,,,,,,,-11.7,-23.3,,-15.5,,,-25.9,,,,False,,,,,,,False,False,,False,,,False,,,
04001,410,280.0,67.0,,,,,640.0,,111.9,96.0,,94.2,2.6,,19.3,229.5,,,-130.0,-343.0,,,,,230.0,,-298.1,-314.0,,-315.8,-407.4,,-390.7,-180.5,,,False,,,,,False,,False,False,,False,False,,False,False,,
04003,230,65.0,39.0,,,,,190.0,,385.7,88.4,,19.8,70.2,,19.5,68.8,,,-165.0,-191.0,,,,,-40.0,,155.7,-141.6,,-210.2,-159.8,,-210.6,-161.2,,,False,,,,,True,,True,True,,False,True,,False,True,,
04005,1278,1235.0,34.0,,,,,771.0,,880.8,205.9,,707.4,165.7,,190.4,584.9,,,-43.0,-1244.0,,,,,-507.0,,-397.2,-1072.1,,-570.6,-1112.3,,-1087.6,-693.1,,,False,,,,,False,,False,False,,False,False,,False,False,,
04007,612,250.0,60.0,,,,,47.0,,473.3,97.8,,188.1,0.4,,50.3,199.1,,,-362.0,-552.0,,,,,-565.0,,-138.7,-514.2,,-423.9,-611.6,,-561.7,-412.9,,,False,,,,,False,,True,False,,False,False,,False,False,,
04009,322,70.0,48.0,,,,,65.0,,256.2,73.5,,29.2,0.0,,45.8,,,,-252.0,-274.0,,,,,-257.0,,-65.8,-248.5,,-292.8,-322.0,,-276.2,,,,False,,,,,False,,True,True,,False,False,,False,,,
04011,45,0.0,0.0,,,,,26.0,,1.9,6.7,,0.0,,,0.0,,,,-45.0,-45.0,,,,,-19.0,,-43.1,-38.3,,-45.0,,,-45.0,,,,False,,,,,True,,True,True,,True,,,False,,,
04012,80,45.0,0.0,,,,,22.0,,774.3,14.1,,5.5,0.0,,88.0,,,,-35.0,-80.0,,,,,-58.0,,694.3,-65.9,,-74.5,-80.0,,8.0,,,,False,,,,,False,,False,False,,False,False,,True,,,
04013,13591,9765.0,18809.0,,,,,8286.0,,7512.9,6846.8,,8624.5,1013.8,,1359.7,8636.7,,,-3826.0,5218.0,,,,,-5305.0,,-6078.1,-6744.2,,-4966.5,-12577.2,,-12231.3,-4954.3,,,False,,,,,False,,False,False,,False,False,,False,False,,
04015,376,495.0,58.0,,,,,348.0,,572.3,150.6,,199.8,191.7,,832.8,321.3,,,119.0,-318.0,,,,,-28.0,,196.3,-225.4,,-176.2,-184.3,,456.8,-54.7,,,False,,,,,True,,False,False,,False,False,,False,True,,
04017,567,285.0,77.0,,,,,630.0,,327.8,94.7,,125.0,7.0,,178.6,197.9,,,-282.0,-490.0,,,,,63.0,,-239.2,-472.3,,-442.0,-560.0,,-388.4,-369.1,,,False,,,,,True,,True,False,,False,False,,False,False,,
04019,2906,9780.0,19214.0,,,,,2359.0,,6365.8,1525.5,,9566.0,3601.7,,2595.0,4727.2,,,6874.0,16308.0,,,,,-547.0,,3459.8,-1380.5,,6660.0,695.7,,-311.0,1821.2,,,False,,,,,True,,True,True,,True,True,,True,True,,
04021,1347,835.0,662.0,,,,,521.0,,1218.8,400.9,,579.4,347.4,,199.2,595.3,,,-512.0,-685.0,,,,,-826.0,,-128.2,-946.1,,-767.6,-999.6,,-1147.8,-751.7,,,False,,,,,False,,True,False,,False,False,,False,False,,
04023,162,155.0,4.0,,,,,156.0,,345.7,23.2,,39.4,0.9,,16.3,83.8,,,-7.0,-158.0,,,,,-6.0,,183.7,-138.8,,-122.6,-161.1,,-145.7,-78.2,,,False,,,,,True,,False,False,,False,False,,False,False,,
04025,408,195.0,111.0,,,,,294.0,,478.4,270.4,,196.3,257.3,,41.3,253.8,,,-213.0,-297.0,,,,,-114.0,,70.4,-137.6,,-211.7,-150.7,,-366.7,-154.2,,,False,,,,,True,,True,True,,True,True,,False,True,,
04027,970,600.0,162.0,,,,,387.0,,578.3,257.3,,215.1,6.7,,356.3,318.2,,,-370.0,-808.0,,,,,-583.0,,-391.7,-712.7,,-754.9,-963.3,,-613.7,-651.8,,,False,,,,,False,,False,False,,False,False,,False,False,,
05001,307,185.0,0.0,,,,,140.0,,478.7,95.6,,106.0,0.1,,493.9,,,,-122.0,-307.0,,,,,-167.0,,171.7,-211.4,,-201.0,-306.9,,186.9,,,,False,,,,,False,,False,False,,False,False,,False,,,
05003,113,100.0,0.0,,,,,100.0,,308.0,33.6,,47.0,0.4,,146.9,,,,-13.0,-113.0,,,,,-13.0,,195.0,-79.4,,-66.0,-112.6,,33.9,,,,False,,,,,False,,False,False,,False,False,,False,,,
05005,377,335.0,760.0,,,,,168.0,,1228.2,208.1,,154.5,219.7,,246.4,,,,-42.0,383.0,,,,,-209.0,,851.2,-168.9,,-222.5,-157.3,,-130.6,,,,False,,,,,False,,False,False,,False,False,,False,,,
05007,1861,1700.0,2783.0,,,,,2430.0,,1820.5,317.8,,812.6,226.3,,1620.1,920.8,,,-161.0,922.0,,,,,569.0,,-40.5,-1543.2,,-1048.4,-1634.7,,-240.9,-940.2,,,False,,,,,False,,True,False,,False,False,,False,False,,
05009,414,645.0,1885.0,,,,,457.0,,1556.3,253.9,,323.9,122.2,,224.2,,,,231.0,1471.0,,,,,43.0,,1142.3,-160.1,,-90.1,-291.8,,-189.8,,,,False,,,,,True,,False,True,,True,False,,True,,,
05011,35,70.0,13.0,,,,,84.0,,67.9,42.1,,14.2,0.0,,45.2,,,,35.0,-22.0,,,,,49.0,,32.9,7.1,,-20.8,-35.0,,10.2,,,,True,,,,,False,,True,True,,True,True,,True,,,
05013,14,30.0,0.0,,,,,21.0,,47.5,13.9,,,,,0.5,,,,16.0,-14.0,,,,,7.0,,33.5,-0.1,,,,,-13.5,,,,True,,,,,True,,False,True,,,,,True,,,
05015,380,305.0,334.0,,,,,255.0,,672.1,87.0,,104.3,153.7,,293.8,,,,-75.0,-46.0,,,,,-125.0,,292.1,-293.0,,-275.7,-226.3,,-86.2,,,,True,,,,,False,,False,False,,False,False,,False,,,
05017,57,80.0,7.0,,,,,84.0,,64.3,23.6,,11.3,0.6,,7.2,,,,23.0,-50.0,,,,,27.0,,7.3,-33.4,,-45.7,-56.4,,-49.8,,,,False,,,,,False,,True,False,,False,False,,False,,,
05019,184,160.0,33.0,,,,,237.0,,857.7,71.6,,42.4,37.2,,71.0,,,,-24.0,-151.0,,,,,53.0,,673.7,-112.4,,-141.6,-146.8,,-113.0,,,,False,,,,,False,,False,False,,False,False,,False,,,
05021,213,145.0,212.0,,,,,160.0,,731.0,84.0,,52.4,50.5,,107.9,,,,-68.0,-1.0,,,,,-53.0,,518.0,-129.0,,-160.6,-162.5,,-105.1,,,,True,,,,,True,,False,False,,False,False,,False,,,
05023,144,90.0,107.0,,,,,194.0,,424.5,49.2,,34.6,67.2,,7.7,,,,-54.0,-37.0,,,,,50.0,,280.5,-94.8,,-109.4,-76.8,,-136.3,,,,True,,,,,True,,False,False,,False,False,,False,,,
05025,48,105.0,1.0,,,,,41.0,,166.5,32.5,,14.1,24.8,,21.9,,,,57.0,-47.0,,,,,-7.0,,118.5,-15.5,,-33.9,-23.2,,-26.1,,,,True,,,,,True,,False,True,,True,True,,True,,,
05027,313,185.0,105.0,,,,,184.0,,456.6,111.5,,95.9,72.6,,85.2,,,,-128.0,-208.0,,,,,-129.0,,143.6,-201.5,,-217.1,-240.4,,-227.8,,,,False,,,,,False,,False,False,,False,False,,False,,,
05029,96,70.0,76.0,,,,,357.0,,575.7,78.7,,27.8,87.0,,28.0,,,,-26.0,-20.0,,,,,261.0,,479.7,-17.3,,-68.2,-9.0,,-68.0,,,,True,,,,,False,,False,True,,False,True,,False,,,
05031,1788,1235.0,3908.0,,,,,1509.0,,1785.7,630.6,,464.4,822.7,,571.5,783.4,,,-553.0,2120.0,,,,,-279.0,,-2.3,-1157.4,,-1323.6,-965.3,,-1216.5,-1004.6,,,False,,,,,True,,True,False,,False,False,,False,False,,
05033,763,775.0,697.0,,,,,758.0,,1421.9,290.4,,383.7,366.2,,352.9,981.7,,,12.0,-66.0,,,,,-5.0,,658.9,-472.6,,-379.3,-396.8,,-410.1,218.7,,,False,,,,,True,,False,False,,False,False,,False,False,,
05035,468,345.0,174.0,,,,,450.0,,1266.3,175.6,,109.7,4.5,,129.1,259.5,,,-123.0,-294.0,,,,,-18.0,,798.3,-292.4,,-358.3,-463.5,,-338.9,-208.5,,,False,,,,,True,,False,False,,False,False,,False,False,,
05037,167,205.0,213.0,,,,,190.0,,629.2,92.1,,32.1,1.5,,190.3,,,,38.0,46.0,,,,,23.0,,462.2,-74.9,,-134.9,-165.5,,23.3,,,,False,,,,,True,,False,False,,False,False,,True,,,
05039,25,15.0,58.0,,,,,40.0,,64.7,35.4,,0.5,0.0,,25.5,,,,-10.0,33.0,,,,,15.0,,39.7,10.4,,-24.5,-25.0,,0.5,,,,False,,,,,False,,False,False,,False,False,,True,,,
05041,120,90.0,9.0,,,,,76.0,,81.5,40.3,,34.4,0.0,,32.4,,,,-30.0,-111.0,,,,,-44.0,,-38.5,-79.7,,-85.6,-120.0,,-87.6,,,,False,,,,,False,,False,False,,False,False,,False,,,
05043,79,80.0,9.0,,,,,156.0,,321.9,54.0,,18.5,0.0,,1.0,,,,1.0,-70.0,,,,,77.0,,242.9,-25.0,,-60.5,-79.0,,-78.0,,,,False,,,,,False,,False,False,,False,False,,False,,,
05045,1095,1195.0,2241.0,,,,,1373.0,,2000.5,451.4,,1216.1,589.9,,895.0,635.1,,,100.0,1146.0,,,,,278.0,,905.5,-643.6,,121.1,-505.1,,-200.0,-459.9,,,False,,,,,False,,False,False,,False,False,,False,False,,
05047,283,125.0,29.0,,,,,260.0,,726.6,101.4,,49.7,57.8,,49.8,,,,-158.0,-254.0,,,,,-23.0,,443.6,-181.6,,-233.3,-225.2,,-233.2,,,,False,,,,,True,,False,False,,False,False,,False,,,
05049,193,105.0,96.0,,,,,59.0,,154.7,74.6,,54.6,62.9,,85.0,,,,-88.0,-97.0,,,,,-134.0,,-38.3,-118.4,,-138.4,-130.1,,-108.0,,,,False,,,,,False,,True,False,,False,False,,False,,,
05051,692,630.0,1402.0,,,,,777.0,,880.3,538.2,,439.1,404.8,,188.3,429.4,,,-62.0,710.0,,,,,85.0,,188.3,-153.8,,-252.9,-287.2,,-503.7,-262.6,,,False,,,,,False,,False,False,,False,False,,False,False,,
05053,111,120.0,66.0,,,,,93.0,,178.2,74.8,,61.4,79.5,,34.7,,,,9.0,-45.0,,,,,-18.0,,67.2,-36.2,,-49.6,-31.5,,-76.3,,,,False,,,,,False,,False,False,,False,False,,False,,,
05055,638,360.0,0.0,,,,,426.0,,604.5,229.4,,212.6,147.8,,62.6,,,,-278.0,-638.0,,,,,-212.0,,-33.5,-408.6,,-425.4,-490.2,,-575.4,,,,False,,,,,True,,True,False,,False,False,,False,,,
05057,185,55.0,0.0,,,,,135.0,,727.4,48.3,,10.3,0.0,,12.6,,,,-130.0,-185.0,,,,,-50.0,,542.4,-136.7,,-174.7,-185.0,,-172.4,,,,False,,,,,True,,False,False,,False,False,,False,,,
05059,357,245.0,101.0,,,,,295.0,,630.3,131.5,,171.2,5.0,,41.9,108.9,,,-112.0,-256.0,,,,,-62.0,,273.3,-225.5,,-185.8,-352.0,,-315.1,-248.1,,,False,,,,,True,,False,False,,False,False,,False,False,,
05061,114,35.0,3.0,,,,,132.0,,279.1,34.6,,5.0,0.4,,22.0,,,,-79.0,-111.0,,,,,18.0,,165.1,-79.4,,-109.0,-113.6,,-92.0,,,,False,,,,,True,,False,False,,False,False,,False,,,
05063,433,540.0,34.0,,,,,576.0,,893.5,250.1,,293.4,256.2,,0.0,,,,107.0,-399.0,,,,,143.0,,460.5,-182.9,,-139.6,-176.8,,-433.0,,,,False,,,,,False,,False,False,,False,False,,False,,,
05065,406,95.0,72.0,,,,,105.0,,160.9,90.6,,29.1,25.8,,60.3,,,,-311.0,-334.0,,,,,-301.0,,-245.1,-315.4,,-376.9,-380.2,,-345.7,,,,False,,,,,True,,True,False,,False,False,,False,,,
05067,405,220.0,76.0,,,,,239.0,,975.1,105.8,,268.5,66.9,,20.6,,,,-185.0,-329.0,,,,,-166.0,,570.1,-299.2,,-136.5,-338.1,,-384.4,,,,False,,,,,True,,False,False,,True,False,,False,,,
05069,1277,1845.0,285.0,,,,,535.0,,2055.3,501.9,,1862.0,735.7,,1584.6,1210.3,,,568.0,-992.0,,,,,-742.0,,778.3,-775.1,,585.0,-541.3,,307.6,-66.7,,,False,,,,,False,,False,False,,False,True,,True,True,,
05071,189,80.0,2.0,,,,,534.0,,470.8,44.0,,12.7,1.8,,7.0,,,,-109.0,-187.0,,,,,345.0,,281.8,-145.0,,-176.3,-187.2,,-182.0,,,,False,,,,,False,,False,False,,False,False,,False,,,
05073,79,40.0,0.0,,,,,34.0,,49.2,23.8,,15.9,,,29.9,,,,-39.0,-79.0,,,,,-45.0,,-29.8,-55.2,,-63.1,,,-49.1,,,,False,,,,,False,,True,False,,False,,,False,,,
05075,436,250.0,14.0,,,,,157.0,,394.0,88.3,,78.7,64.7,,151.6,,,,-186.0,-422.0,,,,,-279.0,,-42.0,-347.7,,-357.3,-371.3,,-284.4,,,,False,,,,,False,,True,False,,False,False,,False,,,
05077,63,115.0,0.0,,,,,70.0,,74.4,16.8,,19.1,0.8,,8.1,114.1,,,52.0,-63.0,,,,,7.0,,11.4,-46.2,,-43.9,-62.2,,-54.9,51.1,,,False,,,,,True,,True,True,,True,False,,False,True,,
05079,387,710.0,,,,,,178.0,,273.3,97.8,,371.6,1.5,,114.2,503.6,,,323.0,,,,,,-209.0,,-113.7,-289.2,,-15.4,-385.5,,-272.8,116.6,,,,,,,,True,,True,True,,True,False,,True,True,,
05081,102,105.0,35.0,,,,,86.0,,122.4,105.7,,40.7,0.0,,7.4,,,,3.0,-67.0,,,,,-16.0,,20.4,3.7,,-61.3,-102.0,,-94.6,,,,False,,,,,False,,False,False,,False,False,,False,,,
05083,195,45.0,1.0,,,,,291.0,,254.6,49.2,,15.9,0.0,,5.3,,,,-150.0,-194.0,,,,,96.0,,59.6,-145.8,,-179.1,-195.0,,-189.7,,,,False,,,,,True,,True,True,,False,False,,False,,,
05085,659,585.0,968.0,,,,,577.0,,1822.9,291.4,,313.6,401.4,,240.5,,,,-74.0,309.0,,,,,-82.0,,1163.9,-367.6,,-345.4,-257.6,,-418.5,,,,False,,,,,False,,False,False,,False,False,,False,,,
05087,94,60.0,0.0,,,,,254.0,,425.7,43.5,,9.0,5.2,,36.9,,,,-34.0,-94.0,,,,,160.0,,331.7,-50.5,,-85.0,-88.8,,-57.1,,,,False,,,,,False,,False,False,,False,False,,False,,,
05089,72,75.0,121.0,,,,,70.0,,128.1,60.9,,17.8,,,18.2,,,,3.0,49.0,,,,,-2.0,,56.1,-11.1,,-54.2,,,-53.8,,,,False,,,,,True,,False,False,,False,,,False,,,
05091,604,280.0,607.0,,,,,334.0,,1022.1,180.9,,110.4,98.7,,150.3,,,,-324.0,3.0,,,,,-270.0,,418.1,-423.1,,-493.6,-505.3,,-453.7,,,,True,,,,,True,,False,False,,False,False,,False,,,
05093,620,465.0,123.0,,,,,586.0,,1003.3,230.7,,261.9,3.6,,307.1,368.4,,,-155.0,-497.0,,,,,-34.0,,383.3,-389.3,,-358.1,-616.4,,-312.9,-251.6,,,False,,,,,True,,False,False,,False,False,,False,False,,
05095,97,60.0,31.0,,,,,60.0,,38.9,21.8,,34.4,12.9,,25.7,,,,-37.0,-66.0,,,,,-37.0,,-58.1,-75.2,,-62.6,-84.1,,-71.3,,,,False,,,,,False,,False,False,,False,False,,False,,,
05097,47,75.0,32.0,,,,,71.0,,76.8,49.5,,13.9,27.0,,2.7,,,,28.0,-15.0,,,,,24.0,,29.8,2.5,,-33.1,-20.0,,-44.3,,,,True,,,,,True,,False,True,,False,True,,False,,,
05099,91,125.0,0.0,,,,,58.0,,116.1,30.1,,35.2,0.5,,318.3,,,,34.0,-91.0,,,,,-33.0,,25.1,-60.9,,-55.8,-90.5,,227.3,,,,False,,,,,True,,True,False,,False,False,,False,,,
05101,90,185.0,0.0,,,,,72.0,,274.6,54.4,,90.6,0.0,,98.9,,,,95.0,-90.0,,,,,-18.0,,184.6,-35.6,,0.6,-90.0,,8.9,,,,True,,,,,True,,False,True,,True,True,,True,,,
05103,128,155.0,291.0,,,,,119.0,,573.5,140.2,,58.7,93.7,,39.0,,,,27.0,163.0,,,,,-9.0,,445.5,12.2,,-69.3,-34.3,,-89.0,,,,False,,,,,True,,False,True,,False,False,,False,,,
05105,56,40.0,55.0,,,,,62.0,,113.4,24.1,,19.9,,,71.4,,,,-16.0,-1.0,,,,,6.0,,57.4,-31.9,,-36.1,,,15.4,,,,True,,,,,True,,False,False,,False,,,True,,,
05107,273,115.0,18.0,,,,,141.0,,88.0,54.1,,45.3,0.0,,91.0,,,,-158.0,-255.0,,,,,-132.0,,-185.0,-218.9,,-227.7,-273.0,,-182.0,,,,False,,,,,True,,False,False,,False,False,,False,,,
05109,44,30.0,4.0,,,,,104.0,,52.7,51.0,,1.5,0.0,,21.3,,,,-14.0,-40.0,,,,,60.0,,8.7,7.0,,-42.5,-44.0,,-22.7,,,,False,,,,,False,,True,True,,False,False,,False,,,
05111,414,210.0,114.0,,,,,230.0,,573.3,155.8,,29.4,0.2,,100.2,,,,-204.0,-300.0,,,,,-184.0,,159.3,-258.2,,-384.6,-413.8,,-313.8,,,,False,,,,,True,,True,False,,False,False,,False,,,
05113,101,20.0,12.0,,,,,166.0,,266.5,37.5,,3.1,46.5,,37.5,,,,-81.0,-89.0,,,,,65.0,,165.5,-63.5,,-97.9,-54.5,,-63.5,,,,False,,,,,True,,False,True,,False,True,,True,,,
05115,692,300.0,479.0,,,,,839.0,,613.4,186.6,,114.1,3.0,,154.6,199.0,,,-392.0,-213.0,,,,,147.0,,-78.6,-505.4,,-577.9,-689.0,,-537.4,-493.0,,,True,,,,,True,,True,False,,False,False,,False,False,,
05117,68,30.0,0.0,,,,,56.0,,52.7,28.3,,2.9,18.9,,1.0,,,,-38.0,-68.0,,,,,-12.0,,-15.3,-39.7,,-65.1,-49.1,,-67.0,,,,False,,,,,True,,True,False,,False,False,,False,,,
05119,3165,2730.0,5237.0,,,,,2545.0,,3351.4,1420.4,,1771.8,1889.9,,933.0,1391.7,,,-435.0,2072.0,,,,,-620.0,,186.4,-1744.6,,-1393.2,-1275.1,,-2232.0,-1773.3,,,False,,,,,False,,True,False,,False,False,,False,False,,
05121,258,200.0,35.0,,,,,268.0,,650.5,83.4,,88.0,53.2,,58.9,,,,-58.0,-223.0,,,,,10.0,,392.5,-174.6,,-170.0,-204.8,,-199.1,,,,False,,,,,True,,False,False,,False,False,,False,,,
05123,227,395.0,0.0,,,,,361.0,,222.1,86.5,,113.7,2.6,,100.9,249.3,,,168.0,-227.0,,,,,134.0,,-4.9,-140.5,,-113.3,-224.4,,-126.1,22.3,,,False,,,,,True,,True,True,,True,False,,True,True,,
05125,843,540.0,322.0,,,,,773.0,,1286.0,456.7,,214.9,466.0,,212.5,367.8,,,-303.0,-521.0,,,,,-70.0,,443.0,-386.3,,-628.1,-377.0,,-630.5,-475.2,,,False,,,,,True,,False,False,,False,False,,False,False,,
05127,113,15.0,0.0,,,,,119.0,,22.2,28.2,,28.1,,,11.4,,,,-98.0,-113.0,,,,,6.0,,-90.8,-84.8,,-84.9,,,-101.6,,,,False,,,,,True,,True,True,,True,,,False,,,
05129,58,60.0,79.0,,,,,84.0,,104.8,20.3,,8.4,0.0,,31.8,,,,2.0,21.0,,,,,26.0,,46.8,-37.7,,-49.6,-58.0,,-26.2,,,,False,,,,,False,,False,False,,False,False,,False,,,
05131,1343,1235.0,1984.0,,,,,1803.0,,1471.0,407.0,,618.1,9.0,,536.7,1096.6,,,-108.0,641.0,,,,,460.0,,128.0,-936.0,,-724.9,-1334.0,,-806.3,-246.4,,,False,,,,,False,,False,False,,False,False,,False,False,,
05133,134,60.0,0.0,,,,,210.0,,290.0,28.0,,6.2,5.6,,23.3,23.5,,,-74.0,-134.0,,,,,76.0,,156.0,-106.0,,-127.8,-128.4,,-110.7,-110.5,,,False,,,,,False,,False,False,,False,False,,False,False,,
05135,152,115.0,68.0,,,,,91.0,,411.6,72.7,,33.7,60.1,,63.1,,,,-37.0,-84.0,,,,,-61.0,,259.6,-79.3,,-118.3,-91.9,,-88.9,,,,False,,,,,False,,False,False,,False,False,,False,,,
05137,97,180.0,118.0,,,,,94.0,,236.3,60.4,,20.1,0.0,,43.3,,,,83.0,21.0,,,,,-3.0,,139.3,-36.6,,-76.9,-97.0,,-53.7,,,,True,,,,,True,,False,True,,True,False,,True,,,
05139,277,270.0,386.0,,,,,264.0,,648.2,216.5,,47.8,220.2,,31.7,,,,-7.0,109.0,,,,,-13.0,,371.2,-60.5,,-229.2,-56.8,,-245.3,,,,False,,,,,False,,False,False,,False,False,,False,,,
05141,38,65.0,58.0,,,,,149.0,,427.7,53.3,,8.8,91.4,,8.2,,,,27.0,20.0,,,,,111.0,,389.7,15.3,,-29.2,53.4,,-29.8,,,,True,,,,,False,,False,True,,False,False,,False,,,
05143,2384,3600.0,11081.0,,,,,3151.0,,3854.2,361.8,,1198.3,1510.0,,426.7,1979.6,,,1216.0,8697.0,,,,,767.0,,1470.2,-2022.2,,-1185.7,-874.0,,-1957.3,-404.4,,,False,,,,,True,,False,False,,True,True,,False,True,,
05145,724,405.0,188.0,,,,,971.0,,1034.8,356.6,,250.0,440.8,,140.1,,,,-319.0,-536.0,,,,,247.0,,310.8,-367.4,,-474.0,-283.2,,-583.9,,,,False,,,,,True,,True,False,,False,True,,False,,,
05147,71,45.0,,,,,,48.0,,87.6,11.3,,12.4,,,353.3,,,,-26.0,,,,,,-23.0,,16.6,-59.7,,-58.6,,,282.3,,,,,,,,,True,,True,False,,False,,,False,,,
05149,110,135.0,28.0,,,,,230.0,,109.4,28.1,,32.4,1.4,,113.8,93.3,,,25.0,-82.0,,,,,120.0,,-0.6,-81.9,,-77.6,-108.6,,3.8,-16.7,,,False,,,,,False,,True,False,,False,False,,True,True,,
06001,2721,3285.0,864.0,,,,,3252.0,,3036.6,3637.7,,1879.5,1877.5,,1520.2,3783.4,,,564.0,-1857.0,,,,,531.0,,315.6,916.7,,-841.5,-843.5,,-1200.8,1062.4,,,False,,,,,True,,True,False,,False,False,,False,False,,
06003,1,0.0,0.0,,,,,0.0,,3.0,0.4,,0.0,,,0.0,,,,-1.0,-1.0,,,,,-1.0,,2.0,-0.6,,-1.0,,,-1.0,,,,False,,,,,False,,False,True,,True,,,False,,,
06005,38,30.0,0.0,,,,,16.0,,296.1,48.8,,0.0,60.7,,5.8,,,,-8.0,-38.0,,,,,-22.0,,258.1,10.8,,-38.0,22.7,,-32.2,,,,False,,,,,False,,False,False,,False,False,,False,,,
06007,321,665.0,470.0,,,,,399.0,,864.4,1114.2,,193.4,1443.2,,90.0,417.9,,,344.0,149.0,,,,,78.0,,543.4,793.2,,-127.6,1122.2,,-231.0,96.9,,,True,,,,,True,,False,False,,True,False,,True,True,,
06009,31,65.0,34.0,,,,,16.0,,348.8,170.8,,4.2,202.1,,32.4,,,,34.0,3.0,,,,,-15.0,,317.8,139.8,,-26.8,171.1,,1.4,,,,True,,,,,True,,False,False,,True,False,,True,,,
06011,41,100.0,34.0,,,,,18.0,,63.2,77.8,,34.8,0.5,,3.4,,,,59.0,-7.0,,,,,-23.0,,22.2,36.8,,-6.2,-40.5,,-37.5,,,,True,,,,,True,,True,True,,True,True,,True,,,
06013,2789,3380.0,5160.0,,,,,2295.0,,2771.4,2936.1,,2111.4,1763.5,,955.6,2755.0,,,591.0,2371.0,,,,,-494.0,,-17.6,147.1,,-677.6,-1025.5,,-1833.4,-34.0,,,False,,,,,True,,True,True,,False,False,,False,True,,
06015,42,35.0,4.0,,,,,10.0,,144.3,61.4,,1.2,35.5,,1.5,,,,-7.0,-38.0,,,,,-32.0,,102.3,19.4,,-40.8,-6.5,,-40.5,,,,False,,,,,False,,False,False,,False,True,,False,,,
06017,251,160.0,57.0,,,,,184.0,,438.4,413.9,,34.0,231.4,,78.2,483.3,,,-91.0,-194.0,,,,,-67.0,,187.4,162.9,,-217.0,-19.6,,-172.8,232.3,,,False,,,,,True,,False,False,,False,True,,False,False,,
06019,3097,3215.0,790.0,,,,,2279.0,,2781.8,2626.3,,2360.6,1404.8,,688.9,3234.4,,,118.0,-2307.0,,,,,-818.0,,-315.2,-470.7,,-736.4,-1692.2,,-2408.1,137.4,,,False,,,,,False,,False,False,,False,False,,False,False,,
06021,107,140.0,40.0,,,,,73.0,,575.5,96.5,,28.4,0.0,,56.4,,,,33.0,-67.0,,,,,-34.0,,468.5,-10.5,,-78.6,-107.0,,-50.6,,,,False,,,,,False,,False,True,,False,False,,False,,,
06023,80,175.0,262.0,,,,,113.0,,296.0,290.0,,1.2,354.5,,20.4,,,,95.0,182.0,,,,,33.0,,216.0,210.0,,-78.8,274.5,,-59.6,,,,False,,,,,True,,False,False,,True,False,,True,,,
06025,1142,1420.0,865.0,,,,,594.0,,884.9,473.0,,463.8,7.7,,276.4,940.5,,,278.0,-277.0,,,,,-548.0,,-257.1,-669.0,,-678.2,-1134.3,,-865.6,-201.5,,,True,,,,,False,,True,False,,False,False,,False,True,,
06027,40,5.0,0.0,,,,,17.0,,57.3,33.7,,0.0,32.5,,0.0,,,,-35.0,-40.0,,,,,-23.0,,17.3,-6.3,,-40.0,-7.5,,-40.0,,,,False,,,,,True,,True,True,,False,True,,False,,,
06029,2514,3490.0,20917.0,,,,,2921.0,,3772.4,2353.4,,2317.8,119.4,,2387.1,1858.9,,,976.0,18403.0,,,,,407.0,,1258.4,-160.6,,-196.2,-2394.6,,-126.9,-655.1,,,False,,,,,True,,False,True,,True,False,,True,True,,
