,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
40023,198,78.0,53.0,,,,,86.0,,48.4,78.1,13.7,45.7,41.4,,,45.0,-120.0,-145.0,,,,,-112.0,,-149.6,-119.9,-184.3,-152.3,-156.6,,,-153.0,False,,,,,True,,False,True,False,False,False,,,False
40025,21,24.0,0.0,,,,,22.0,,19.2,4.8,4.1,,23.2,,,27.0,3.0,-21.0,,,,,1.0,,-1.8,-16.2,-16.9,,2.2,,,6.0,False,,,,,True,,True,False,False,,True,,,False
40027,3299,3084.0,1587.0,,,,,2046.0,,3654.6,2415.3,3169.8,1944.9,944.9,997.4,,2727.0,-215.0,-1712.0,,,,,-1253.0,,355.6,-883.7,-129.2,-1354.1,-2354.1,-2301.6,,-572.0,False,,,,,False,,False,False,True,False,False,False,,False
40029,34,6.0,0.0,,,,,41.0,,20.3,18.2,15.0,,13.8,,,4.0,-28.0,-34.0,,,,,7.0,,-13.7,-15.8,-19.0,,-20.2,,,-30.0,False,,,,,True,,True,True,True,,True,,,False
40031,937,522.0,103.0,,,,,938.0,,461.6,573.6,170.0,820.9,330.5,348.1,,182.0,-415.0,-834.0,,,,,1.0,,-475.4,-363.4,-767.0,-116.1,-606.5,-588.9,,-755.0,False,,,,,True,,False,True,False,True,False,False,,False
40033,37,90.0,126.0,,,,,21.0,,381.3,25.0,10.3,,17.0,,,80.0,53.0,89.0,,,,,-16.0,,344.3,-12.0,-26.7,,-20.0,,,43.0,False,,,,,True,,False,True,True,,True,,,True
40035,429,198.0,309.0,,,,,72.0,,1340.7,94.2,46.7,89.5,20.9,,,149.0,-231.0,-120.0,,,,,-357.0,,911.7,-334.8,-382.3,-339.5,-408.1,,,-280.0,True,,,,,False,,False,False,False,False,False,,,False
40037,582,522.0,1944.0,,,,,589.0,,821.7,491.0,299.6,471.0,232.9,,,478.0,-60.0,1362.0,,,,,7.0,,239.7,-91.0,-282.4,-111.0,-349.1,,,-104.0,False,,,,,True,,False,False,False,False,False,,,False
40039,685,294.0,403.0,,,,,369.0,,666.0,159.8,157.2,96.4,39.8,,,210.0,-391.0,-282.0,,,,,-316.0,,-19.0,-525.2,-527.8,-588.6,-645.2,,,-475.0,True,,,,,True,,True,False,False,False,False,,,False
40041,596,360.0,449.0,,,,,322.0,,533.4,277.6,188.3,106.4,51.2,,,365.0,-236.0,-147.0,,,,,-274.0,,-62.6,-318.4,-407.7,-489.6,-544.8,,,-231.0,True,,,,,False,,True,False,False,False,False,,,True
40043,61,48.0,0.0,,,,,43.0,,32.8,9.4,16.2,,783.8,,,71.0,-13.0,-61.0,,,,,-18.0,,-28.2,-51.6,-44.8,,722.8,,,10.0,False,,,,,False,,False,False,False,,False,,,True
40045,17,0.0,0.0,,,,,27.0,,1.7,1.1,,,5.1,,,0.0,-17.0,-17.0,,,,,10.0,,-15.3,-15.8,,,-11.9,,,-17.0,False,,,,,True,,True,True,,,True,,,False
40047,1113,876.0,1327.0,,,,,630.0,,1125.9,667.8,1023.0,356.1,936.9,526.0,,474.0,-237.0,214.0,,,,,-483.0,,12.9,-445.2,-90.0,-756.9,-176.1,-587.0,,-639.0,True,,,,,False,,True,False,True,False,True,False,,False
40049,324,204.0,115.0,,,,,194.0,,532.0,100.2,143.2,51.3,41.5,,,488.0,-120.0,-209.0,,,,,-130.0,,208.0,-223.8,-180.8,-272.7,-282.5,,,164.0,False,,,,,False,,False,False,False,False,False,,,False
40051,922,708.0,3066.0,,,,,375.0,,753.6,310.9,328.9,160.3,685.4,,,1032.0,-214.0,2144.0,,,,,-547.0,,-168.4,-611.1,-593.1,-761.7,-236.6,,,110.0,False,,,,,False,,True,False,False,False,False,,,True
40053,68,24.0,0.0,,,,,19.0,,26.6,18.4,3.1,,3.5,,,13.0,-44.0,-68.0,,,,,-49.0,,-41.4,-49.6,-64.9,,-64.5,,,-55.0,False,,,,,False,,True,False,False,,False,,,False
40055,55,30.0,0.0,,,,,29.0,,20.8,10.0,13.3,,30.4,,,80.0,-25.0,-55.0,,,,,-26.0,,-34.2,-45.0,-41.7,,-24.6,,,25.0,False,,,,,False,,False,False,False,,True,,,False
40057,26,18.0,0.0,,,,,16.0,,12.7,9.6,,,7.8,,,9.0,-8.0,-26.0,,,,,-10.0,,-13.3,-16.4,,,-18.2,,,-17.0,False,,,,,False,,False,False,,,False,,,False
40059,42,30.0,0.0,,,,,28.0,,34.1,7.6,1.6,,6.9,,,43.0,-12.0,-42.0,,,,,-14.0,,-7.9,-34.4,-40.4,,-35.1,,,1.0,False,,,,,False,,True,False,False,,False,,,True
40061,170,162.0,25.0,,,,,126.0,,106.3,97.3,35.4,65.7,66.5,,,79.0,-8.0,-145.0,,,,,-44.0,,-63.7,-72.7,-134.6,-104.3,-103.5,,,-91.0,False,,,,,False,,False,False,False,False,False,,,False
40063,133,126.0,1.0,,,,,198.0,,127.3,116.2,60.7,88.8,26.9,,,104.0,-7.0,-132.0,,,,,65.0,,-5.7,-16.8,-72.3,-44.2,-106.1,,,-29.0,False,,,,,False,,True,False,False,False,False,,,False
40065,466,180.0,0.0,,,,,88.0,,309.8,158.9,53.6,57.6,24.1,,,111.0,-286.0,-466.0,,,,,-378.0,,-156.2,-307.1,-412.4,-408.4,-441.9,,,-355.0,False,,,,,False,,True,False,False,False,False,,,False
40067,42,12.0,0.0,,,,,34.0,,9.1,12.4,4.1,,0.0,,,4.0,-30.0,-42.0,,,,,-8.0,,-32.9,-29.6,-37.9,,-42.0,,,-38.0,False,,,,,True,,False,True,False,,False,,,False
40069,163,48.0,162.0,,,,,94.0,,134.6,63.9,8.2,53.9,10.4,,,48.0,-115.0,-1.0,,,,,-69.0,,-28.4,-99.1,-154.8,-109.1,-152.6,,,-115.0,True,,,,,True,,True,True,False,True,False,,,False
40071,455,294.0,987.0,,,,,295.0,,745.9,277.2,217.7,344.3,385.4,,,325.0,-161.0,532.0,,,,,-160.0,,290.9,-177.8,-237.3,-110.7,-69.6,,,-130.0,False,,,,,True,,False,False,False,True,True,,,True
40073,242,138.0,47.0,,,,,124.0,,428.1,93.5,38.1,35.5,18.4,,,50.0,-104.0,-195.0,,,,,-118.0,,186.1,-148.5,-203.9,-206.5,-223.6,,,-192.0,False,,,,,False,,False,False,False,False,False,,,False
40075,117,54.0,0.0,,,,,33.0,,58.2,41.3,16.1,,16.0,,,78.0,-63.0,-117.0,,,,,-84.0,,-58.8,-75.7,-100.9,,-101.0,,,-39.0,False,,,,,False,,True,False,False,,False,,,True
40077,87,42.0,0.0,,,,,79.0,,30.5,45.9,6.5,55.7,15.9,,,41.0,-45.0,-87.0,,,,,-8.0,,-56.5,-41.1,-80.5,-31.3,-71.0,,,-46.0,False,,,,,True,,False,True,False,True,False,,,False
40079,782,660.0,1526.0,,,,,516.0,,736.9,541.1,343.9,299.3,297.6,,,412.0,-122.0,744.0,,,,,-266.0,,-45.1,-240.9,-438.1,-482.7,-484.4,,,-370.0,False,,,,,False,,True,False,False,False,False,,,False
40081,425,144.0,47.0,,,,,294.0,,689.1,210.2,34.4,219.5,78.2,,,104.0,-281.0,-378.0,,,,,-131.0,,264.1,-214.8,-390.6,-205.5,-346.8,,,-321.0,False,,,,,True,,True,True,False,True,False,,,False
40083,482,210.0,276.0,,,,,414.0,,614.7,215.1,132.4,281.8,32.7,,,180.0,-272.0,-206.0,,,,,-68.0,,132.7,-266.9,-349.6,-200.2,-449.3,,,-302.0,True,,,,,True,,True,True,False,True,False,,,False
40085,128,114.0,310.0,,,,,36.0,,731.3,38.6,49.2,42.2,53.3,,,77.0,-14.0,182.0,,,,,-92.0,,603.3,-89.4,-78.8,-85.8,-74.7,,,-51.0,False,,,,,False,,False,False,False,False,False,,,False
40087,602,450.0,504.0,,,,,231.0,,776.1,215.7,319.8,144.6,203.2,,,373.0,-152.0,-98.0,,,,,-371.0,,174.1,-386.3,-282.2,-457.4,-398.8,,,-229.0,True,,,,,False,,False,False,False,False,False,,,False
40089,478,306.0,791.0,,,,,219.0,,483.7,125.8,138.4,5.1,500.7,160.2,,152.0,-172.0,313.0,,,,,-259.0,,5.7,-352.2,-339.6,-472.9,22.7,-317.8,,-326.0,False,,,,,False,,True,False,False,False,True,False,,False
40091,232,126.0,9.0,,,,,105.0,,696.0,122.7,105.2,68.0,25.6,,,193.0,-106.0,-223.0,,,,,-127.0,,464.0,-109.3,-126.8,-164.0,-206.4,,,-39.0,False,,,,,False,,False,False,False,False,False,,,True
40093,108,48.0,0.0,,,,,40.0,,35.6,34.1,12.7,,21.4,,,47.0,-60.0,-108.0,,,,,-68.0,,-72.4,-73.9,-95.3,,-86.6,,,-61.0,False,,,,,False,,False,False,False,,False,,,False
40095,122,72.0,0.0,,,,,52.0,,325.1,59.4,20.4,35.6,2.2,,,163.0,-50.0,-122.0,,,,,-70.0,,203.1,-62.6,-101.6,-86.4,-119.8,,,41.0,False,,,,,False,,False,False,False,False,False,,,True
40097,481,186.0,294.0,,,,,294.0,,804.2,219.1,58.1,182.4,5.0,,,292.0,-295.0,-187.0,,,,,-187.0,,323.2,-261.9,-422.9,-298.6,-476.0,,,-189.0,True,,,,,True,,False,True,False,False,False,,,True
40099,188,78.0,15.0,,,,,70.0,,413.7,50.4,27.0,48.4,10.4,,,180.0,-110.0,-173.0,,,,,-118.0,,225.7,-137.6,-161.0,-139.6,-177.6,,,-8.0,False,,,,,False,,False,False,False,False,False,,,True
40101,737,768.0,1934.0,,,,,846.0,,889.7,571.0,294.6,136.2,0.0,696.9,,142.0,31.0,1197.0,,,,,109.0,,152.7,-166.0,-442.4,-600.8,-737.0,-40.1,,-595.0,False,,,,,False,,False,False,False,False,False,False,,False
40103,50,72.0,87.0,,,,,75.0,,463.1,44.3,46.1,73.2,28.3,,,115.0,22.0,37.0,,,,,25.0,,413.1,-5.7,-3.9,23.2,-21.7,,,65.0,False,,,,,False,,False,True,True,False,True,,,False
40105,130,54.0,94.0,,,,,166.0,,75.3,43.3,5.4,51.1,6.5,,,32.0,-76.0,-36.0,,,,,36.0,,-54.7,-86.7,-124.6,-78.9,-123.5,,,-98.0,True,,,,,True,,True,False,False,False,False,,,False
40107,424,54.0,0.0,,,,,139.0,,46.9,65.1,20.6,55.9,32.1,,,24.0,-370.0,-424.0,,,,,-285.0,,-377.1,-358.9,-403.4,-368.1,-391.9,,,-400.0,False,,,,,True,,False,True,False,True,False,,,False
40109,8264,5484.0,7461.0,,,,,5199.0,,4598.5,4909.3,5713.0,1937.3,2643.8,4080.1,,4135.0,-2780.0,-803.0,,,,,-3065.0,,-3665.5,-3354.7,-2551.0,-6326.7,-5620.2,-4183.9,,-4129.0,True,,,,,False,,False,False,True,False,False,False,,False
40111,507,294.0,434.0,,,,,325.0,,612.4,241.5,119.4,214.7,55.0,,,168.0,-213.0,-73.0,,,,,-182.0,,105.4,-265.5,-387.6,-292.3,-452.0,,,-339.0,True,,,,,True,,True,False,False,False,False,,,False
40113,646,270.0,90.0,,,,,271.0,,561.6,266.0,64.5,275.8,77.2,,,226.0,-376.0,-556.0,,,,,-375.0,,-84.4,-380.0,-581.5,-370.2,-568.8,,,-420.0,False,,,,,True,,True,False,False,True,False,,,False
40115,526,576.0,978.0,,,,,256.0,,1121.3,276.5,381.0,255.2,93.5,,,315.0,50.0,452.0,,,,,-270.0,,595.3,-249.5,-145.0,-270.8,-432.5,,,-211.0,False,,,,,False,,False,False,False,False,False,,,False
40117,105,0.0,24.0,,,,,103.0,,370.4,50.8,6.6,126.6,6.1,,,7.0,-105.0,-81.0,,,,,-2.0,,265.4,-54.2,-98.4,21.6,-98.9,,,-98.0,True,,,,,True,,False,True,True,True,True,,,True
40119,1046,1578.0,816.0,,,,,1653.0,,2376.3,656.4,1686.7,510.7,260.6,410.7,,720.0,532.0,-230.0,,,,,607.0,,1330.3,-389.6,640.7,-535.3,-785.4,-635.3,,-326.0,True,,,,,False,,False,True,False,False,False,False,,True
40121,537,414.0,19.0,,,,,417.0,,777.9,402.2,124.5,287.2,91.3,,,294.0,-123.0,-518.0,,,,,-120.0,,240.9,-134.8,-412.5,-249.8,-445.7,,,-243.0,False,,,,,True,,False,False,False,False,False,,,False
40123,464,186.0,314.0,,,,,397.0,,383.0,166.8,131.8,157.9,31.9,,,324.0,-278.0,-150.0,,,,,-67.0,,-81.0,-297.2,-332.2,-306.1,-432.1,,,-140.0,True,,,,,True,,True,False,False,False,False,,,True
40125,1058,666.0,797.0,,,,,518.0,,949.7,713.2,413.2,714.0,332.0,,,370.0,-392.0,-261.0,,,,,-540.0,,-108.3,-344.8,-644.8,-344.0,-726.0,,,-688.0,True,,,,,False,,True,True,False,True,False,,,False
40127,129,18.0,6.0,,,,,56.0,,21.1,41.4,4.1,36.1,14.3,,,9.0,-111.0,-123.0,,,,,-73.0,,-107.9,-87.6,-124.9,-92.9,-114.7,,,-120.0,False,,,,,True,,True,True,False,True,False,,,False
40129,75,12.0,0.0,,,,,42.0,,11.4,4.2,,,10.7,,,10.0,-63.0,-75.0,,,,,-33.0,,-63.6,-70.8,,,-64.3,,,-65.0,False,,,,,True,,False,False,,,False,,,False
40131,881,780.0,5422.0,,,,,548.0,,952.8,771.3,372.2,480.0,267.2,691.0,,744.0,-101.0,4541.0,,,,,-333.0,,71.8,-109.7,-508.8,-401.0,-613.8,-190.0,,-137.0,False,,,,,False,,True,False,False,False,False,False,,False
40133,394,174.0,197.0,,,,,210.0,,544.1,172.2,37.5,133.5,39.4,,,107.0,-220.0,-197.0,,,,,-184.0,,150.1,-221.8,-356.5,-260.5,-354.6,,,-287.0,True,,,,,True,,True,False,False,False,False,,,False
40135,530,528.0,1087.0,,,,,406.0,,746.6,311.5,316.2,285.0,39.6,,,361.0,-2.0,557.0,,,,,-124.0,,216.6,-218.5,-213.8,-245.0,-490.4,,,-169.0,False,,,,,False,,False,False,False,False,False,,,False
40137,379,300.0,988.0,,,,,243.0,,424.4,214.4,89.0,190.8,156.9,,,728.0,-79.0,609.0,,,,,-136.0,,45.4,-164.6,-290.0,-188.2,-222.1,,,349.0,False,,,,,False,,True,False,False,False,False,,,False
40139,467,522.0,0.0,,,,,346.0,,588.5,109.3,118.8,7.8,84.8,228.6,,0.0,55.0,-467.0,,,,,-121.0,,121.5,-357.7,-348.2,-459.2,-382.2,-238.4,,-467.0,False,,,,,False,,False,False,False,False,False,False,,False
40141,70,48.0,0.0,,,,,26.0,,34.1,21.5,12.3,,0.3,,,43.0,-22.0,-70.0,,,,,-44.0,,-35.9,-48.5,-57.7,,-69.7,,,-27.0,False,,,,,False,,False,False,False,,False,,,False
40143,6365,5550.0,2487.0,,,,,4588.0,,4663.7,3730.6,4273.1,2029.5,4243.2,2640.6,,3438.0,-815.0,-3878.0,,,,,-1777.0,,-1701.3,-2634.4,-2091.9,-4335.5,-2121.8,-3724.4,,-2927.0,False,,,,,False,,False,False,False,False,False,False,,False
40145,563,564.0,2909.0,,,,,578.0,,781.5,581.6,386.4,263.9,329.3,514.0,,376.0,1.0,2346.0,,,,,15.0,,218.5,18.6,-176.6,-299.1,-233.7,-49.0,,-187.0,False,,,,,False,,False,False,False,False,False,False,,False
40147,387,264.0,,,,,,503.0,,538.9,289.2,48.8,182.4,241.9,,,239.0,-123.0,,,,,,116.0,,151.9,-97.8,-338.2,-204.6,-145.1,,,-148.0,,,,,,True,,False,True,False,False,False,,,False
40149,132,12.0,0.0,,,,,58.0,,11.3,29.8,9.8,,3.3,,,3.0,-120.0,-132.0,,,,,-74.0,,-120.7,-102.2,-122.2,,-128.7,,,-129.0,False,,,,,True,,False,True,False,,False,,,False
40151,144,36.0,,,,,,89.0,,40.2,9.5,3.4,,2.5,,,84.0,-108.0,,,,,,-55.0,,-103.8,-134.5,-140.6,,-141.5,,,-60.0,,,,,,True,,True,False,False,,False,,,True
40153,1088,246.0,367.0,,,,,214.0,,581.3,101.4,76.1,139.5,39.5,,,272.0,-842.0,-721.0,,,,,-874.0,,-506.7,-986.6,-1011.9,-948.5,-1048.5,,,-816.0,True,,,,,False,,True,False,False,False,False,,,True
41001,25,78.0,3.0,,,,,86.0,,60.3,74.0,1.3,,8.9,,,70.0,53.0,-22.0,,,,,61.0,,35.3,49.0,-23.7,,-16.1,,,45.0,True,,,,,False,,True,True,True,,True,,,True
41003,199,120.0,66.0,,,,,87.0,,208.3,269.0,17.9,303.1,72.7,,,227.0,-79.0,-133.0,,,,,-112.0,,9.3,70.0,-181.1,104.1,-126.3,,,28.0,False,,,,,False,,True,True,False,False,False,,,True
41005,939,582.0,227.0,,,,,628.0,,706.7,1421.2,188.4,1576.3,419.9,365.3,,504.0,-357.0,-712.0,,,,,-311.0,,-232.3,482.2,-750.6,637.3,-519.1,-573.7,,-435.0,False,,,,,True,,True,False,False,False,False,False,,False
41007,144,30.0,0.0,,,,,41.0,,183.7,65.8,0.6,87.2,1.5,,,88.0,-114.0,-144.0,,,,,-103.0,,39.7,-78.2,-143.4,-56.8,-142.5,,,-56.0,False,,,,,True,,True,True,False,True,False,,,True
41009,114,54.0,14.0,,,,,38.0,,205.2,133.1,6.6,124.8,2.2,,,241.0,-60.0,-100.0,,,,,-76.0,,91.2,19.1,-107.4,10.8,-111.8,,,127.0,False,,,,,False,,False,True,False,True,False,,,False
41011,105,30.0,28.0,,,,,12.0,,144.2,176.5,1.9,132.1,8.8,,,15.0,-75.0,-77.0,,,,,-93.0,,39.2,71.5,-103.1,27.1,-96.2,,,-90.0,False,,,,,False,,True,True,False,True,False,,,False
41013,46,12.0,0.0,,,,,14.0,,115.4,36.1,1.4,,1.8,,,6.0,-34.0,-46.0,,,,,-32.0,,69.4,-9.9,-44.6,,-44.2,,,-40.0,False,,,,,True,,False,True,False,,False,,,False
41015,32,18.0,0.0,,,,,3.0,,173.9,38.6,1.2,,14.8,,,18.0,-14.0,-32.0,,,,,-29.0,,141.9,6.6,-30.8,,-17.2,,,-14.0,False,,,,,False,,False,True,False,,False,,,False
41017,390,120.0,108.0,,,,,166.0,,167.5,496.4,27.9,164.5,17.6,,,225.0,-270.0,-282.0,,,,,-224.0,,-222.5,106.4,-362.1,-225.5,-372.4,,,-165.0,False,,,,,True,,True,True,False,True,False,,,True
41019,159,42.0,6.0,,,,,20.0,,187.4,261.5,3.1,155.3,4.7,,,94.0,-117.0,-153.0,,,,,-139.0,,28.4,102.5,-155.9,-3.7,-154.3,,,-65.0,False,,,,,False,,True,True,False,True,False,,,True
41021,7,0.0,0.0,,,,,6.0,,0.9,0.3,,,8.6,,,0.0,-7.0,-7.0,,,,,-1.0,,-6.1,-6.7,,,1.6,,,-7.0,False,,,,,True,,True,True,,,True,,,False
41023,5,0.0,0.0,,,,,24.0,,4.4,3.0,0.0,,0.0,,,0.0,-5.0,-5.0,,,,,19.0,,-0.6,-2.0,-5.0,,-5.0,,,-5.0,False,,,,,False,,True,True,True,,False,,,False
41025,11,0.0,0.0,,,,,22.0,,9.5,1.6,0.1,,0.0,,,0.0,-11.0,-11.0,,,,,11.0,,-1.5,-9.4,-10.9,,-11.0,,,-11.0,False,,,,,False,,True,True,True,,False,,,False
41027,40,0.0,0.0,,,,,27.0,,188.9,48.4,0.1,0.0,0.2,,,0.0,-40.0,-40.0,,,,,-13.0,,148.9,8.4,-39.9,-40.0,-39.8,,,-40.0,False,,,,,True,,False,True,True,False,True,,,False
41029,696,432.0,214.0,,,,,138.0,,599.9,1185.6,179.1,1373.8,168.8,,,353.0,-264.0,-482.0,,,,,-558.0,,-96.1,489.6,-516.9,677.8,-527.2,,,-343.0,False,,,,,False,,True,False,False,False,False,,,False
41031,118,96.0,2.0,,,,,63.0,,225.3,81.7,9.3,69.8,10.8,,,80.0,-22.0,-116.0,,,,,-55.0,,107.3,-36.3,-108.7,-48.2,-107.2,,,-38.0,False,,,,,False,,False,False,False,False,False,,,False
41033,90,18.0,1.0,,,,,25.0,,185.6,246.4,7.3,202.1,4.1,,,10.0,-72.0,-89.0,,,,,-65.0,,95.6,156.4,-82.7,112.1,-85.9,,,-80.0,False,,,,,True,,False,False,False,False,False,,,False
41035,166,36.0,0.0,,,,,72.0,,206.8,157.0,7.5,65.5,0.4,,,309.0,-130.0,-166.0,,,,,-94.0,,40.8,-9.0,-158.5,-100.5,-165.6,,,143.0,False,,,,,True,,True,True,False,True,False,,,False
41037,8,0.0,0.0,,,,,20.0,,7.8,0.9,0.8,,1.1,,,0.0,-8.0,-8.0,,,,,12.0,,-0.2,-7.1,-7.2,,-6.9,,,-8.0,False,,,,,False,,True,True,True,,True,,,False
41039,1488,378.0,2328.0,,,,,931.0,,508.1,1387.3,255.2,1022.4,185.2,,,222.0,-1110.0,840.0,,,,,-557.0,,-979.9,-100.7,-1232.8,-465.6,-1302.8,,,-1266.0,True,,,,,True,,True,True,False,True,False,,,False
41041,47,18.0,0.0,,,,,40.0,,152.5,96.5,1.8,153.6,10.1,,,27.0,-29.0,-47.0,,,,,-7.0,,105.5,49.5,-45.2,106.6,-36.9,,,-20.0,False,,,,,True,,False,False,False,False,False,,,True
41043,371,168.0,25.0,,,,,59.0,,291.6,407.8,30.4,279.7,96.2,,,210.0,-203.0,-346.0,,,,,-312.0,,-79.4,36.8,-340.6,-91.3,-274.8,,,-161.0,False,,,,,False,,True,True,False,True,False,,,True
41045,528,606.0,191.0,,,,,244.0,,840.6,275.5,634.0,0.3,227.2,413.4,,71.0,78.0,-337.0,,,,,-284.0,,312.6,-252.5,106.0,-527.7,-300.8,-114.6,,-457.0,False,,,,,False,,False,False,False,False,False,False,,False
41047,1511,1254.0,430.0,,,,,685.0,,1114.6,1151.7,1022.1,1248.7,786.3,863.4,,1026.0,-257.0,-1081.0,,,,,-826.0,,-396.4,-359.3,-488.9,-262.3,-724.7,-647.6,,-485.0,False,,,,,False,,False,False,False,False,False,False,,False
41049,73,96.0,9.0,,,,,61.0,,61.5,44.4,20.6,0.0,6.9,,,26.0,23.0,-64.0,,,,,-12.0,,-11.5,-28.6,-52.4,-73.0,-66.1,,,-47.0,False,,,,,True,,True,False,False,False,False,,,False
41051,2533,1788.0,6461.0,,,,,1573.0,,1333.0,2390.8,1321.8,1381.7,738.1,1193.4,,1671.0,-745.0,3928.0,,,,,-960.0,,-1200.0,-142.2,-1211.2,-1151.3,-1794.9,-1339.6,,-862.0,False,,,,,False,,False,True,False,False,False,False,,False
41053,174,174.0,234.0,,,,,70.0,,270.7,402.3,103.4,315.7,97.9,,,149.0,0.0,60.0,,,,,-104.0,,96.7,228.3,-70.6,141.7,-76.1,,,-25.0,False,,,,,False,,False,False,False,False,False,,,False
41055,0,0.0,0.0,,,,,4.0,,0.8,1.1,0.1,,1.8,,,0.0,0.0,0.0,,,,,4.0,,0.8,1.1,0.1,,1.8,,,0.0,True,,,,,False,,False,False,False,,False,,,True
41057,27,24.0,12.0,,,,,34.0,,238.2,55.5,0.5,,11.2,,,66.0,-3.0,-15.0,,,,,7.0,,211.2,28.5,-26.5,,-15.8,,,39.0,False,,,,,False,,False,False,False,,False,,,False
41059,505,432.0,232.0,,,,,678.0,,523.8,325.4,185.1,3.2,160.8,190.9,,163.0,-73.0,-273.0,,,,,173.0,,18.8,-179.6,-319.9,-501.8,-344.2,-314.1,,-342.0,False,,,,,False,,True,False,False,False,False,False,,False
41061,35,48.0,0.0,,,,,354.0,,296.1,75.7,6.0,14.7,4.0,,,181.0,13.0,-35.0,,,,,319.0,,261.1,40.7,-29.0,-20.3,-31.0,,,146.0,False,,,,,False,,False,False,False,False,False,,,False
41063,21,0.0,0.0,,,,,25.0,,3.3,3.6,0.3,,2.2,,,0.0,-21.0,-21.0,,,,,4.0,,-17.7,-17.4,-20.7,,-18.9,,,-21.0,False,,,,,True,,True,True,True,,True,,,False
41065,121,42.0,1.0,,,,,19.0,,327.8,50.5,5.9,87.2,10.1,,,60.0,-79.0,-120.0,,,,,-102.0,,206.8,-70.5,-115.1,-33.8,-110.9,,,-61.0,False,,,,,False,,False,True,False,True,False,,,True
41067,1608,846.0,312.0,,,,,788.0,,828.4,2036.9,631.2,915.0,647.0,414.5,,569.0,-762.0,-1296.0,,,,,-820.0,,-779.6,428.9,-976.8,-693.0,-961.0,-1193.5,,-1039.0,False,,,,,False,,False,True,False,True,False,False,,False
41069,1,0.0,0.0,,,,,6.0,,1.5,0.0,,,0.0,,,,-1.0,-1.0,,,,,5.0,,0.5,-1.0,,,-1.0,,,,False,,,,,False,,True,False,,,False,,,
41071,279,264.0,161.0,,,,,151.0,,345.5,538.1,33.6,460.5,25.9,,,389.0,-15.0,-118.0,,,,,-128.0,,66.5,259.1,-245.4,181.5,-253.1,,,110.0,False,,,,,False,,False,False,False,False,False,,,False
42001,336,168.0,109.0,,,,,158.0,,275.3,379.5,49.3,522.8,71.8,,,138.0,-168.0,-227.0,,,,,-178.0,,-60.7,43.5,-286.7,186.8,-264.2,,,-198.0,False,,,,,False,,True,True,False,False,False,,,False
42003,3692,2502.0,860.0,,,,,2802.0,,2007.8,3998.7,1985.4,834.8,96.7,1504.1,,2507.0,-1190.0,-2832.0,,,,,-890.0,,-1684.2,306.7,-1706.6,-2857.2,-3595.3,-2187.9,,-1185.0,False,,,,,True,,False,True,False,False,False,False,,True
42005,258,186.0,502.0,,,,,62.0,,264.5,349.7,42.0,448.1,44.5,,,181.0,-72.0,244.0,,,,,-196.0,,6.5,91.7,-216.0,190.1,-213.5,,,-77.0,False,,,,,False,,True,False,False,False,False,,,False
42007,469,390.0,153.0,,,,,223.0,,410.1,716.1,191.2,616.9,65.4,201.3,,347.0,-79.0,-316.0,,,,,-246.0,,-58.9,247.1,-277.8,147.9,-403.6,-267.7,,-122.0,False,,,,,False,,True,False,False,False,False,False,,False
42009,176,150.0,96.0,,,,,62.0,,311.4,160.9,125.4,180.9,52.7,,,515.0,-26.0,-80.0,,,,,-114.0,,135.4,-15.1,-50.6,4.9,-123.3,,,339.0,False,,,,,False,,False,True,False,True,False,,,False
42011,2294,1560.0,1058.0,,,,,1095.0,,867.9,2315.6,637.4,910.6,56.9,1634.2,,1729.0,-734.0,-1236.0,,,,,-1199.0,,-1426.1,21.6,-1656.6,-1383.4,-2237.1,-659.8,,-565.0,False,,,,,False,,False,True,False,False,False,True,,True
42013,628,144.0,59.0,,,,,219.0,,232.2,529.6,54.2,826.8,15.9,,,92.0,-484.0,-569.0,,,,,-409.0,,-395.8,-98.4,-573.8,198.8,-612.1,,,-536.0,False,,,,,True,,True,True,False,True,False,,,False
