,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01103,488,424.0,448.8,,338.0,657.0,,,,,374.2,,,304.0,,360.8,96.3,,310.4,402.5,15.4,571.0,724.0,,,,316.7,,,,513.0,223.5,,-64.0,-39.2,,-150.0,169.0,,,,,-113.8,,,-184.0,,-127.2,-391.7,,-177.6,-85.5,-472.6,83.0,236.0,,,,-171.3,,,,25.0,-264.5,,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,,,,True,False,
01105,24,46.0,18.8,,23.0,0.0,,,,,62.2,,,10.0,,41.3,3.5,,24.8,25.8,0.0,15.0,222.0,,,,,,,,103.0,29.4,,22.0,-5.2,,-1.0,-24.0,,,,,38.2,,,-14.0,,17.3,-20.5,,0.8,1.8,-24.0,-9.0,198.0,,,,,,,,79.0,5.4,,True,,True,False,,,,,False,,,True,,True,True,,True,True,False,True,False,,,,,,,,False,True,
01107,135,66.0,74.2,,55.0,28.0,,,,,114.9,,,44.0,,46.5,25.3,,57.2,66.8,0.4,69.0,161.0,,,,,,,,39.0,56.3,,-69.0,-60.8,,-80.0,-107.0,,,,,-20.1,,,-91.0,,-88.5,-109.7,,-77.8,-68.2,-134.6,-66.0,26.0,,,,,,,,-96.0,-78.7,,True,,False,False,,,,,True,,,False,,False,False,,False,True,False,True,True,,,,,,,,False,False,
01109,69,64.0,34.0,,54.0,65.0,,,,,212.6,,,63.0,,50.7,36.6,,16.9,53.8,0.0,43.0,175.0,,,,55.5,,,,40.0,91.7,,-5.0,-35.0,,-15.0,-4.0,,,,,143.6,,,-6.0,,-18.3,-32.4,,-52.1,-15.2,-69.0,-26.0,106.0,,,,-13.5,,,,-29.0,22.7,,False,,False,True,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,,,,False,False,
01111,87,90.0,99.9,,74.0,94.0,,,,,110.9,,,42.0,,79.0,38.0,,40.9,68.2,0.5,77.0,202.0,,,,,,,,80.0,78.7,,3.0,12.9,,-13.0,7.0,,,,,23.9,,,-45.0,,-8.0,-49.0,,-46.1,-18.8,-86.5,-10.0,115.0,,,,,,,,-7.0,-8.3,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
01113,102,58.0,57.7,,60.0,73.0,,,,,258.0,,,87.0,,58.9,39.7,,39.6,82.5,0.2,48.0,31.0,,,,48.3,,,,66.0,92.9,,-44.0,-44.3,,-42.0,-29.0,,,,,156.0,,,-15.0,,-43.1,-62.3,,-62.4,-19.5,-101.8,-54.0,-71.0,,,,-53.7,,,,-36.0,-9.1,,False,,True,True,,,,,False,,,True,,True,False,,False,True,False,False,False,,,,False,,,,True,True,
01115,352,252.0,219.5,,222.0,297.0,,,,,443.0,,,156.0,,245.3,111.5,,168.8,211.7,12.8,254.0,,,,,215.6,,,,251.0,269.1,,-100.0,-132.5,,-130.0,-55.0,,,,,91.0,,,-196.0,,-106.7,-240.5,,-183.2,-140.3,-339.2,-98.0,,,,,-136.4,,,,-101.0,-82.9,,False,,False,True,,,,,True,,,False,,False,False,,False,False,False,True,,,,,False,,,,False,True,
01117,701,632.0,591.7,,525.0,628.0,,,,,1007.2,,,304.0,,547.4,415.8,,492.2,530.3,106.0,531.0,2027.0,,,,436.8,452.0,,,557.0,693.6,,-69.0,-109.3,,-176.0,-73.0,,,,,306.2,,,-397.0,,-153.6,-285.2,,-208.8,-170.7,-595.0,-170.0,1326.0,,,,-264.2,-249.0,,,-144.0,-7.4,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,False,True,
01119,18,34.0,43.4,,25.0,0.0,,,,,97.1,,,23.0,,29.2,6.6,,8.7,28.8,0.0,,120.0,,,,,,,,36.0,18.5,,16.0,25.4,,7.0,-18.0,,,,,79.1,,,5.0,,11.2,-11.4,,-9.3,10.8,-18.0,,102.0,,,,,,,,18.0,0.5,,False,,True,False,,,,,False,,,True,,True,True,,True,True,False,,False,,,,,,,,False,True,
01121,278,256.0,285.1,,236.0,159.0,,,,,676.4,,,156.0,,237.7,111.9,,235.8,274.7,0.4,276.0,1152.0,,,,214.1,,,,267.0,317.7,,-22.0,7.1,,-42.0,-119.0,,,,,398.4,,,-122.0,,-40.3,-166.1,,-42.2,-3.3,-277.6,-2.0,874.0,,,,-63.9,,,,-11.0,39.7,,True,,False,False,,,,,False,,,False,,False,False,,False,True,False,True,False,,,,False,,,,True,False,
01123,97,60.0,27.8,,48.0,14.0,,,,,203.4,,,61.0,,48.4,39.3,,26.0,48.3,0.4,50.0,59.0,,,,50.4,,,,53.0,88.5,,-37.0,-69.2,,-49.0,-83.0,,,,,106.4,,,-36.0,,-48.6,-57.7,,-71.0,-48.7,-96.6,-47.0,-38.0,,,,-46.6,,,,-44.0,-8.5,,False,,False,False,,,,,False,,,True,,False,False,,False,False,False,False,False,,,,False,,,,False,True,
01125,866,598.0,891.2,601.2,510.0,415.0,,,,,2487.9,,,479.0,,475.6,320.0,,412.4,537.0,4.1,358.0,448.0,,,,636.1,415.0,,,252.0,1051.8,,-268.0,25.2,-264.8,-356.0,-451.0,,,,,1621.9,,,-387.0,,-390.4,-546.0,,-453.6,-329.0,-861.9,-508.0,-418.0,,,,-229.9,-451.0,,,-614.0,185.8,,True,True,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,True,False,,,False,True,
01127,245,224.0,250.0,,189.0,278.0,,,,,449.2,,,177.0,,202.1,52.4,,120.4,182.8,1.0,224.0,289.0,,,,161.3,,,,222.0,179.0,,-21.0,5.0,,-56.0,33.0,,,,,204.2,,,-68.0,,-42.9,-192.6,,-124.6,-62.2,-244.0,-21.0,44.0,,,,-83.7,,,,-23.0,-66.0,,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,,,,False,False,
01129,146,38.0,39.8,,33.0,0.0,,,,,96.8,,,55.0,,23.1,17.8,,17.4,42.1,0.0,72.0,80.0,,,,,,,,54.0,32.6,,-108.0,-106.2,,-113.0,-146.0,,,,,-49.2,,,-91.0,,-122.9,-128.2,,-128.6,-103.9,-146.0,-74.0,-66.0,,,,,,,,-92.0,-113.4,,True,,False,False,,,,,True,,,True,,False,False,,False,True,False,True,True,,,,,,,,True,False,
01131,16,28.0,29.7,,20.0,0.0,,,,,81.2,,,11.0,,25.8,5.9,,10.3,20.6,0.0,12.0,67.0,,,,,,,,40.0,32.8,,12.0,13.7,,4.0,-16.0,,,,,65.2,,,-5.0,,9.8,-10.1,,-5.7,4.6,-16.0,-4.0,51.0,,,,,,,,24.0,16.8,,False,,True,False,,,,,False,,,True,,True,True,,True,True,False,True,False,,,,,,,,False,False,
01133,106,106.0,110.9,,85.0,81.0,,,,,104.2,,,67.0,,81.1,35.5,,93.7,96.9,0.9,136.0,155.0,,,,,,,,80.0,75.8,,0.0,4.9,,-21.0,-25.0,,,,,-1.8,,,-39.0,,-24.9,-70.5,,-12.3,-9.1,-105.1,30.0,49.0,,,,,,,,-26.0,-30.2,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
02013,1,2.0,2.2,,2.0,0.0,,,,,2.7,,,,,0.0,3.3,,,0.9,,,4.0,,,,,,,,3.0,2.4,,1.0,1.2,,1.0,-1.0,,,,,1.7,,,,,-1.0,2.3,,,-0.1,,,3.0,,,,,,,,2.0,1.4,,False,,False,False,,,,,False,,,,,True,False,,,True,,,False,,,,,,,,False,False,
02016,1,0.0,0.0,,0.0,0.0,,,,,6.2,,,,,0.0,0.4,,,0.6,,0.0,8.0,,,,,,,,0.0,2.0,9.5,-1.0,-1.0,,-1.0,-1.0,,,,,5.2,,,,,-1.0,-0.6,,,-0.4,,-1.0,7.0,,,,,,,,-1.0,1.0,8.5,False,,False,False,,,,,False,,,,,True,True,,,True,,False,False,,,,,,,,False,True,False
02020,1586,1332.0,1383.6,,1161.0,1540.0,,,,,495.8,,,,,1125.0,777.5,,1192.4,1449.4,784.4,2046.0,1028.0,,,,975.9,1614.0,,,701.0,346.3,,-254.0,-202.4,,-425.0,-46.0,,,,,-1090.2,,,,,-461.0,-808.5,,-393.6,-136.6,-801.6,460.0,-558.0,,,,-610.1,28.0,,,-885.0,-1239.7,,True,,False,True,,,,,False,,,,,False,False,,False,True,False,False,False,,,,False,True,,,False,False,
02050,197,100.0,92.0,,77.0,0.0,,,,,40.2,,,,,135.5,17.1,,90.3,97.7,0.0,134.0,148.0,,,,,,,,140.0,77.3,,-97.0,-105.0,,-120.0,-197.0,,,,,-156.8,,,,,-61.5,-179.9,,-106.7,-99.3,-197.0,-63.0,-49.0,,,,,,,,-57.0,-119.7,,False,,False,False,,,,,False,,,,,True,False,,False,False,False,True,True,,,,,,,,True,False,
02060,0,0.0,0.0,,0.0,0.0,,,,,5.3,,,,,0.0,0.0,,0.2,0.0,,0.0,0.0,,,,,,,,0.0,2.0,8.2,0.0,0.0,,0.0,0.0,,,,,5.3,,,,,0.0,0.0,,0.2,0.0,,0.0,0.0,,,,,,,,0.0,2.0,8.2,True,,True,True,,,,,False,,,,,False,True,,False,False,,True,True,,,,,,,,True,False,False
02068,8,6.0,5.1,,4.0,0.0,,,,,3.4,,,,,3.7,4.6,,,3.1,,7.0,,,,,,,,,1.0,4.3,,-2.0,-2.9,,-4.0,-8.0,,,,,-4.6,,,,,-4.3,-3.4,,,-4.9,,-1.0,,,,,,,,,-7.0,-3.7,,False,,False,False,,,,,False,,,,,False,False,,,False,,True,,,,,,,,,False,False,
02070,12,6.0,6.0,,2.0,0.0,,,,,5.7,,,,,2.2,4.9,,0.2,1.9,,4.0,6.0,,,,,,,,0.0,2.0,9.1,-6.0,-6.0,,-10.0,-12.0,,,,,-6.3,,,,,-9.8,-7.1,,-11.8,-10.1,,-8.0,-6.0,,,,,,,,-12.0,-10.0,-2.9,True,,False,False,,,,,False,,,,,False,False,,False,False,,False,False,,,,,,,,False,False,True
02090,388,554.0,542.0,,488.0,962.0,,,,,191.8,,,,,582.0,159.8,,509.6,476.3,325.9,806.0,431.0,,,,445.7,,,,433.0,268.6,,166.0,154.0,,100.0,574.0,,,,,-196.2,,,,,194.0,-228.2,,121.6,88.3,-62.1,418.0,43.0,,,,57.7,,,,45.0,-119.4,,True,,True,False,,,,,False,,,,,False,False,,True,True,True,False,True,,,,True,,,,True,True,
02100,3,0.0,0.1,,0.0,0.0,,,,,9.4,,,,,0.0,0.3,,,0.2,,0.0,2.0,,,,,,,,0.0,2.0,24.8,-3.0,-2.9,,-3.0,-3.0,,,,,6.4,,,,,-3.0,-2.7,,,-2.8,,-3.0,-1.0,,,,,,,,-3.0,-1.0,21.8,True,,False,False,,,,,False,,,,,True,True,,,True,,False,True,,,,,,,,False,True,False
02105,0,0.0,0.0,,0.0,0.0,,,,,4.5,,,,,0.0,1.1,,,0.0,,0.0,,,,,,,,,,,3.1,0.0,0.0,,0.0,0.0,,,,,4.5,,,,,0.0,1.1,,,0.0,,0.0,,,,,,,,,,,3.1,True,,True,True,,,,,False,,,,,False,False,,,False,,True,,,,,,,,,,,False
02110,81,26.0,25.7,,29.0,17.0,,,,,115.6,,,,,19.1,32.1,,26.3,50.3,71.3,26.0,20.0,,,,,,,,15.0,37.8,,-55.0,-55.3,,-52.0,-64.0,,,,,34.6,,,,,-61.9,-48.9,,-54.7,-30.7,-9.7,-55.0,-61.0,,,,,,,,-66.0,-43.2,,False,,True,False,,,,,True,,,,,False,True,,True,True,True,False,False,,,,,,,,False,True,
02122,150,84.0,81.9,,69.0,26.0,,,,,130.3,,,,,57.9,29.2,,68.5,110.4,52.8,125.0,57.0,,,,,,,,79.0,37.8,,-66.0,-68.1,,-81.0,-124.0,,,,,-19.7,,,,,-92.1,-120.8,,-81.5,-39.6,-97.2,-25.0,-93.0,,,,,,,,-71.0,-112.2,,False,,False,False,,,,,True,,,,,False,False,,False,True,False,True,False,,,,,,,,False,False,
02130,5,8.0,8.8,,4.0,0.0,,,,,56.5,,,,,8.8,3.7,,1.5,3.4,,,,,,,,,,,17.0,2.8,1.5,3.0,3.8,,-1.0,-5.0,,,,,51.5,,,,,3.8,-1.3,,-3.5,-1.6,,,,,,,,,,,12.0,-2.2,-3.5,False,,True,False,,,,,False,,,,,False,True,,False,True,,,,,,,,,,,False,True,False
02150,9,26.0,25.1,,13.0,3.0,,,,,13.4,,,,,48.3,7.5,,1.0,16.7,,,20.0,,,,,,,,43.0,5.1,,17.0,16.1,,4.0,-6.0,,,,,4.4,,,,,39.3,-1.5,,-8.0,7.7,,,11.0,,,,,,,,34.0,-3.9,,True,,True,True,,,,,True,,,,,False,True,,True,True,,,True,,,,,,,,False,True,
02158,148,6.0,5.9,,6.0,0.0,,,,,8.8,,,,,4.2,,,,7.2,,5.0,,,,,,,,,2.0,,,-142.0,-142.1,,-142.0,-148.0,,,,,-139.2,,,,,-143.8,,,,-140.8,,-143.0,,,,,,,,,-146.0,,,False,,False,False,,,,,True,,,,,False,,,,True,,False,,,,,,,,,False,,
02164,8,0.0,0.0,,0.0,0.0,,,,,4.7,,,,,0.1,0.8,,,0.0,,0.0,2.0,,,,,,,,,2.0,28.7,-8.0,-8.0,,-8.0,-8.0,,,,,-3.3,,,,,-7.9,-7.2,,,-8.0,,-8.0,-6.0,,,,,,,,,-6.0,20.7,False,,False,False,,,,,True,,,,,True,True,,,True,,False,True,,,,,,,,,True,False
02170,267,136.0,134.2,,120.0,0.0,,,,,121.4,,,,,113.4,127.9,,114.8,175.9,116.5,239.0,89.0,,,,,,,,124.0,50.8,,-131.0,-132.8,,-147.0,-267.0,,,,,-145.6,,,,,-153.6,-139.1,,-152.2,-91.1,-150.5,-28.0,-178.0,,,,,,,,-143.0,-216.2,,False,,False,False,,,,,False,,,,,False,False,,False,True,False,True,False,,,,,,,,False,False,
02180,20,40.0,39.3,,18.0,0.0,,,,,22.4,,,,,52.4,7.7,,15.0,28.1,0.0,60.0,24.0,,,,,,,,39.0,11.3,,20.0,19.3,,-2.0,-20.0,,,,,2.4,,,,,32.4,-12.3,,-5.0,8.1,-20.0,40.0,4.0,,,,,,,,19.0,-8.7,,True,,True,False,,,,,True,,,,,False,True,,True,True,True,False,True,,,,,,,,True,True,
02185,75,20.0,17.2,,13.0,0.0,,,,,9.9,,,,,24.9,14.8,,7.1,28.9,0.0,19.0,1.0,,,,,,,,22.0,34.6,,-55.0,-57.8,,-62.0,-75.0,,,,,-65.1,,,,,-50.1,-60.2,,-67.9,-46.1,-75.0,-56.0,-74.0,,,,,,,,-53.0,-40.4,,False,,False,False,,,,,False,,,,,True,False,,False,True,False,False,False,,,,,,,,True,True,
02188,54,56.0,55.6,,42.0,1.0,,,,,19.9,,,,,53.5,8.3,,52.4,82.1,0.0,77.0,39.0,,,,,,,,17.0,38.0,,2.0,1.6,,-12.0,-53.0,,,,,-34.1,,,,,-0.5,-45.7,,-1.6,28.1,-54.0,23.0,-15.0,,,,,,,,-37.0,-16.0,,True,,False,False,,,,,False,,,,,True,False,,True,False,False,False,False,,,,,,,,False,False,
02195,3,0.0,0.3,,0.0,0.0,,,,,49.8,,,,,0.0,0.1,,0.1,0.3,,1.0,,,,,,,,,4.0,,8.3,-3.0,-2.7,,-3.0,-3.0,,,,,46.8,,,,,-3.0,-2.9,,-2.9,-2.7,,-2.0,,,,,,,,,1.0,,5.3,True,,False,False,,,,,False,,,,,True,True,,True,True,,True,,,,,,,,,True,,False
02198,2,0.0,0.0,,0.0,0.0,,,,,11.0,,,,,0.0,1.8,,0.8,0.6,,0.0,,,,,,,,,0.0,,4.9,-2.0,-2.0,,-2.0,-2.0,,,,,9.0,,,,,-2.0,-0.2,,-1.2,-1.4,,-2.0,,,,,,,,,-2.0,,2.9,True,,False,False,,,,,False,,,,,True,True,,True,True,,False,,,,,,,,,False,,False
02220,2,0.0,0.7,,2.0,0.0,,,,,13.6,,,,,0.0,5.0,,1.5,2.6,,9.0,8.0,,,,,,,,1.0,5.9,,-2.0,-1.3,,0.0,-2.0,,,,,11.6,,,,,-2.0,3.0,,-0.5,0.6,,7.0,6.0,,,,,,,,-1.0,3.9,,True,,True,False,,,,,False,,,,,True,False,,True,True,,False,False,,,,,,,,True,False,
02230,6,0.0,0.0,,0.0,0.0,,,,,4.6,,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,5.9,-6.0,-6.0,,-6.0,-6.0,,,,,-1.4,,,,,-6.0,-6.0,,,-6.0,,-6.0,,,,,,,,,,,-0.1,False,,False,False,,,,,True,,,,,True,False,,,True,,False,,,,,,,,,,,True
02240,17,10.0,9.8,,5.0,0.0,,,,,21.3,,,,,11.1,2.2,,0.7,3.1,,8.0,10.0,,,,,,,,11.0,5.0,,-7.0,-7.2,,-12.0,-17.0,,,,,4.3,,,,,-5.9,-14.8,,-16.3,-13.9,,-9.0,-7.0,,,,,,,,-6.0,-12.0,,False,,False,False,,,,,True,,,,,True,False,,False,False,,False,False,,,,,,,,True,False,
02261,22,10.0,9.6,,8.0,0.0,,,,,8.7,,,,,10.1,2.0,,6.0,16.6,,9.0,12.0,,,,,,,,13.0,5.6,,-12.0,-12.4,,-14.0,-22.0,,,,,-13.3,,,,,-11.9,-20.0,,-16.0,-5.4,,-13.0,-10.0,,,,,,,,-9.0,-16.4,,False,,False,False,,,,,False,,,,,True,False,,False,True,,False,True,,,,,,,,True,False,
02275,0,0.0,0.0,,0.0,0.0,,,,,8.9,,,,,0.0,0.3,,,0.4,,0.0,,,,,,,,,0.0,,14.4,0.0,0.0,,0.0,0.0,,,,,8.9,,,,,0.0,0.3,,,0.4,,0.0,,,,,,,,,0.0,,14.4,True,,True,True,,,,,False,,,,,False,False,,,False,,True,,,,,,,,,True,,False
02282,4,2.0,1.2,,2.0,0.0,,,,,3.0,,,,,1.6,0.0,,,0.5,,1.0,,,,,,,,,1.0,2.7,11.2,-2.0,-2.8,,-2.0,-4.0,,,,,-1.0,,,,,-2.4,-4.0,,,-3.5,,-3.0,,,,,,,,,-3.0,-1.3,7.2,False,,False,False,,,,,True,,,,,False,False,,,False,,False,,,,,,,,,False,True,False
02290,16,10.0,10.2,,10.0,0.0,,,,,17.7,,,,,9.4,1.2,,9.0,17.6,,8.0,,,,,,,,,18.0,9.0,14.8,-6.0,-5.8,,-6.0,-16.0,,,,,1.7,,,,,-6.6,-14.8,,-7.0,1.6,,-8.0,,,,,,,,,2.0,-7.0,-1.2,True,,False,False,,,,,True,,,,,False,False,,False,True,,False,,,,,,,,,True,False,True
04001,148,268.0,268.7,,170.0,169.0,,,,,312.2,,,348.0,,135.5,42.2,,101.5,188.3,0.8,257.0,50.0,,,,201.7,,,,69.0,92.0,,120.0,120.7,,22.0,21.0,,,,,164.2,,,200.0,,-12.5,-105.8,,-46.5,40.3,-147.2,109.0,-98.0,,,,53.7,,,,-79.0,-56.0,,False,,True,True,,,,,False,,,False,,True,True,,True,True,False,True,True,,,,True,,,,True,True,
04003,151,72.0,70.1,,56.0,17.0,,,,,145.0,,,111.0,,53.9,51.7,,42.8,103.9,0.0,102.0,129.0,,,,57.7,,,,59.0,38.8,,-79.0,-80.9,,-95.0,-134.0,,,,,-6.0,,,-40.0,,-97.1,-99.3,,-108.2,-47.1,-151.0,-49.0,-22.0,,,,-93.3,,,,-92.0,-112.2,,False,,False,False,,,,,True,,,True,,False,False,,False,True,False,True,True,,,,False,,,,False,False,
04005,546,364.0,377.3,,290.0,592.0,,,,,445.8,,,259.0,,285.8,135.0,,325.7,406.6,0.4,358.0,180.0,,,,248.7,279.0,,,226.0,274.4,,-182.0,-168.7,,-256.0,46.0,,,,,-100.2,,,-287.0,,-260.2,-411.0,,-220.3,-139.4,-545.6,-188.0,-366.0,,,,-297.3,-267.0,,,-320.0,-271.6,,True,,False,True,,,,,True,,,False,,False,False,,False,True,False,False,False,,,,False,False,,,False,False,
04007,318,158.0,172.4,,116.0,156.0,,,,,74.0,,,48.0,,152.4,34.4,,94.8,159.2,92.1,340.0,36.0,,,,98.9,,,,230.0,72.0,,-160.0,-145.6,,-202.0,-162.0,,,,,-244.0,,,-270.0,,-165.6,-283.6,,-223.2,-158.8,-225.9,22.0,-282.0,,,,-219.1,,,,-88.0,-246.0,,True,,False,False,,,,,False,,,False,,False,False,,False,True,False,True,False,,,,False,,,,True,False,
04009,172,122.0,120.3,,57.0,55.0,,,,,94.8,,,36.0,,107.2,30.0,,51.5,106.1,0.0,191.0,311.0,,,,,,,,89.0,26.3,,-50.0,-51.7,,-115.0,-117.0,,,,,-77.2,,,-136.0,,-64.8,-142.0,,-120.5,-65.9,-172.0,19.0,139.0,,,,,,,,-83.0,-145.7,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,,,,,False,False,
04011,41,6.0,4.6,,4.0,0.0,,,,,36.2,,,10.0,,5.8,3.0,,0.1,2.3,,2.0,27.0,,,,,,,,17.0,2.7,5.5,-35.0,-36.4,,-37.0,-41.0,,,,,-4.8,,,-31.0,,-35.2,-38.0,,-40.9,-38.7,,-39.0,-14.0,,,,,,,,-24.0,-38.3,-35.5,False,,False,False,,,,,True,,,True,,False,False,,False,False,,False,True,,,,,,,,True,False,False
04012,43,40.0,36.2,,15.0,10.0,,,,,65.6,,,10.0,,39.0,9.0,,10.4,31.9,0.0,16.0,103.0,,,,,,,,65.0,15.3,254.8,-3.0,-6.8,,-28.0,-33.0,,,,,22.6,,,-33.0,,-4.0,-34.0,,-32.6,-11.1,-43.0,-27.0,60.0,,,,,,,,22.0,-27.7,211.8,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,False
04013,7330,5758.0,5544.2,6290.7,5478.0,7886.0,,,,,0.0,,,3776.0,,4825.7,2751.1,,5520.6,7616.2,376.7,8080.0,13431.0,,,,4795.9,6437.0,,,6270.0,3018.2,,-1572.0,-1785.8,-1039.3,-1852.0,556.0,,,,,-7330.0,,,-3554.0,,-2504.3,-4578.9,,-1809.4,286.2,-6953.3,750.0,6101.0,,,,-2534.1,-893.0,,,-1060.0,-4311.8,,False,True,False,True,,,,,False,,,False,,False,False,,False,True,False,True,False,,,,False,True,,,True,False,
04015,178,84.0,89.2,,85.0,114.0,,,,,154.1,,,194.0,,79.4,77.6,,23.2,90.1,79.0,75.0,39.0,,,,71.5,39.0,,,81.0,81.6,1142.5,-94.0,-88.8,,-93.0,-64.0,,,,,-23.9,,,16.0,,-98.6,-100.4,,-154.8,-87.9,-99.0,-103.0,-139.0,,,,-106.5,-139.0,,,-97.0,-96.4,964.5,True,,True,True,,,,,True,,,True,,False,False,,False,True,False,False,False,,,,False,False,,,False,False,False
04017,417,138.0,149.5,,109.0,26.0,,,,,208.6,,,315.0,,114.2,47.1,,89.1,171.7,1.7,141.0,85.0,,,,104.6,,,,177.0,72.4,,-279.0,-267.5,,-308.0,-391.0,,,,,-208.4,,,-102.0,,-302.8,-369.9,,-327.9,-245.3,-415.3,-276.0,-332.0,,,,-312.4,,,,-240.0,-344.6,,True,,False,False,,,,,True,,,True,,False,False,,False,True,False,True,False,,,,False,,,,True,False,
04019,1054,1016.0,1373.0,1129.4,792.0,158.0,,,,,1121.9,,,511.0,,890.2,555.6,,731.8,826.4,545.0,742.0,898.0,,,,772.2,501.0,,,917.0,1614.3,11880.0,-38.0,319.0,75.4,-262.0,-896.0,,,,,67.9,,,-543.0,,-163.8,-498.4,,-322.2,-227.6,-509.0,-312.0,-156.0,,,,-281.8,-553.0,,,-137.0,560.3,10826.0,False,False,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,False,False,False
04021,684,576.0,584.4,651.6,458.0,906.0,,,,,219.2,,,203.0,,530.8,234.0,,395.2,561.1,84.6,748.0,982.0,,,,530.4,397.0,,,596.0,280.1,,-108.0,-99.6,-32.4,-226.0,222.0,,,,,-464.8,,,-481.0,,-153.2,-450.0,,-288.8,-122.9,-599.4,64.0,298.0,,,,-153.6,-287.0,,,-88.0,-403.9,,True,True,False,False,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,False,False,,,True,False,
04023,69,46.0,38.3,,32.0,0.0,,,,,80.3,,,30.0,,45.1,19.9,,12.5,65.6,0.2,62.0,29.0,,,,28.7,,,,0.0,33.4,34.5,-23.0,-30.7,,-37.0,-69.0,,,,,11.3,,,-39.0,,-23.9,-49.1,,-56.5,-3.4,-68.8,-7.0,-40.0,,,,-40.3,,,,-69.0,-35.6,-34.5,False,,False,False,,,,,True,,,False,,False,False,,False,True,False,True,False,,,,False,,,,False,False,False
04025,181,168.0,167.0,,166.0,226.0,,,,,148.3,,,159.0,,168.2,111.3,,131.6,201.7,113.5,277.0,227.0,,,,149.8,187.0,,,166.0,78.8,,-13.0,-14.0,,-15.0,45.0,,,,,-32.7,,,-22.0,,-12.8,-69.7,,-49.4,20.7,-67.5,96.0,46.0,,,,-31.2,6.0,,,-15.0,-102.2,,False,,False,False,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,False,True,,,False,False,
