,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48119,16,0.0,,,29.0,,4.7,,,0.0,-16.0,,,13.0,,-11.3,,,-16.0,,,True,,True,,,False
48121,6067,7192.0,,,6133.0,4625.2,4716.2,5167.4,,7466.0,1125.0,,,66.0,-1441.8,-1350.8,-899.6,,1399.0,,,True,False,False,True,,False
48123,238,496.0,,,151.0,0.1,116.6,220.9,,82.0,258.0,,,-87.0,-237.9,-121.4,-17.1,,-156.0,,,True,True,True,True,,True
48125,24,136.0,,,0.0,,33.4,53.6,,76.0,112.0,,,-24.0,,9.4,29.6,,52.0,,,True,,True,True,,True
48127,115,72.0,,,50.0,0.0,1.9,154.6,,31.0,-43.0,,,-65.0,-115.0,-113.1,39.6,,-84.0,,,False,False,False,True,,False
48129,31,24.0,,,1.0,,21.0,22.0,,40.0,-7.0,,,-30.0,,-10.0,-9.0,,9.0,,,False,,False,False,,False
48131,249,200.0,,,72.0,52.8,23.9,295.4,,109.0,-49.0,,,-177.0,-196.2,-225.1,46.4,,-140.0,,,False,False,False,True,,False
48133,138,216.0,,,80.0,193.4,6.8,353.3,,283.0,78.0,,,-58.0,55.4,-131.2,215.3,,145.0,,,True,True,False,False,,False
48135,1808,1680.0,,,1809.0,401.0,306.7,1153.0,,702.0,-128.0,,,1.0,-1407.0,-1501.3,-655.0,,-1106.0,,,True,False,False,False,,False
48137,40,0.0,,,8.0,,6.1,27.6,,4.0,-40.0,,,-32.0,,-33.9,-12.4,,-36.0,,,True,,True,True,,True
48139,1117,2176.0,,,1471.0,676.8,12.1,1747.8,,770.0,1059.0,,,354.0,-440.2,-1104.9,630.8,,-347.0,,,True,True,False,True,,True
48141,18337,7208.0,,,5323.0,1995.7,1936.1,5814.9,,2073.0,-11129.0,,,-13014.0,-16341.3,-16400.9,-12522.1,,-16264.0,,,False,False,False,False,,False
48143,362,392.0,,,378.0,261.6,99.4,211.2,,265.0,30.0,,,16.0,-100.4,-262.6,-150.8,,-97.0,,,True,False,False,False,,False
48145,498,128.0,,,174.0,68.0,74.1,115.0,,90.0,-370.0,,,-324.0,-430.0,-423.9,-383.0,,-408.0,,,True,False,False,False,,False
48147,206,1576.0,,,272.0,126.2,127.1,957.5,,777.0,1370.0,,,66.0,-79.8,-78.9,751.5,,571.0,,,True,True,True,True,,True
48149,213,120.0,,,179.0,159.2,44.9,118.1,,61.0,-93.0,,,-34.0,-53.8,-168.1,-94.9,,-152.0,,,True,True,False,False,,False
48151,46,80.0,,,2.0,,77.2,83.1,,43.0,34.0,,,-44.0,,31.2,37.1,,-3.0,,,False,,True,False,,True
48153,27,16.0,,,10.0,21.3,0.0,25.3,,5.0,-11.0,,,-17.0,-5.7,-27.0,-1.7,,-22.0,,,False,True,False,True,,False
48155,18,0.0,,,0.0,,0.1,1.7,,0.0,-18.0,,,-18.0,,-17.9,-16.3,,-18.0,,,False,,True,True,,False
48157,2459,7192.0,,,7918.0,6148.6,1100.8,8071.9,,1758.0,4733.0,,,5459.0,3689.6,-1358.2,5612.9,,-701.0,,,False,True,True,False,,True
48159,106,72.0,,,105.0,44.9,28.7,81.0,,90.0,-34.0,,,-1.0,-61.1,-77.3,-25.0,,-16.0,,,True,False,False,True,,True
48161,89,1448.0,,,313.0,116.9,146.2,557.9,,492.0,1359.0,,,224.0,27.9,57.2,468.9,,403.0,,,True,True,True,True,,True
48163,387,160.0,,,228.0,0.0,489.9,66.4,,40.0,-227.0,,,-159.0,-387.0,102.9,-320.6,,-347.0,,,True,False,True,False,,False
48165,256,152.0,,,219.0,165.5,63.2,128.5,,76.0,-104.0,,,-37.0,-90.5,-192.8,-127.5,,-180.0,,,True,True,False,False,,False
48167,1754,1544.0,,,5566.0,453.4,585.8,1749.9,,398.0,-210.0,,,3812.0,-1300.6,-1168.2,-4.1,,-1356.0,,,False,False,False,True,,False
48169,22,0.0,,,28.0,0.0,0.7,31.9,,2.0,-22.0,,,6.0,-22.0,-21.3,9.9,,-20.0,,,True,True,True,True,,True
48171,165,40.0,,,97.0,57.9,1.8,72.3,,13.0,-125.0,,,-68.0,-107.1,-163.2,-92.7,,-152.0,,,True,True,False,True,,False
48173,7,0.0,,,0.0,,1.6,1.2,,0.0,-7.0,,,-7.0,,-5.4,-5.8,,-7.0,,,False,,True,True,,False
48175,36,0.0,,,26.0,0.1,10.6,39.1,,0.0,-36.0,,,-10.0,-35.9,-25.4,3.1,,-36.0,,,True,True,True,True,,False
48177,305,240.0,,,199.0,0.4,102.5,227.6,,118.0,-65.0,,,-106.0,-304.6,-202.5,-77.4,,-187.0,,,False,False,False,False,,False
48179,208,24.0,,,201.0,113.9,2.2,33.9,,10.0,-184.0,,,-7.0,-94.1,-205.8,-174.1,,-198.0,,,True,True,False,True,,False
48181,1056,792.0,,,1072.0,610.5,443.1,748.6,,319.0,-264.0,,,16.0,-445.5,-612.9,-307.4,,-737.0,,,True,False,False,False,,False
48183,645,888.0,,,1517.0,480.3,245.1,1013.7,,354.0,243.0,,,872.0,-164.7,-399.9,368.7,,-291.0,,,False,True,False,False,,False
48185,223,72.0,,,521.0,10.6,60.1,252.7,,24.0,-151.0,,,298.0,-212.4,-162.9,29.7,,-199.0,,,False,False,False,True,,False
48187,1996,328.0,,,785.0,179.2,203.6,119.3,,115.0,-1668.0,,,-1211.0,-1816.8,-1792.4,-1876.7,,-1881.0,,,True,False,False,False,,False
48189,902,544.0,,,256.0,3.1,61.6,377.9,,30.0,-358.0,,,-646.0,-898.9,-840.4,-524.1,,-872.0,,,False,False,False,False,,False
48191,29,0.0,,,8.0,,0.1,,,0.0,-29.0,,,-21.0,,-28.9,,,-29.0,,,True,,True,,,False
48193,94,32.0,,,41.0,30.4,32.6,145.7,,3.0,-62.0,,,-53.0,-63.6,-61.4,51.7,,-91.0,,,True,False,True,True,,False
48195,91,24.0,,,25.0,0.0,21.2,36.9,,3.0,-67.0,,,-66.0,-91.0,-69.8,-54.1,,-88.0,,,True,False,False,True,,False
48197,46,0.0,,,8.0,,0.1,,,0.0,-46.0,,,-38.0,,-45.9,,,-46.0,,,True,,True,,,False
48199,296,296.0,,,720.0,498.8,262.0,373.1,,85.0,0.0,,,424.0,202.8,-34.0,77.1,,-211.0,,,False,False,False,False,,False
48201,53730,55232.0,,,46172.0,7436.8,30556.8,37557.8,,34980.0,1502.0,,,-7558.0,-46293.2,-23173.2,-16172.2,,-18750.0,,,False,False,False,False,,False
48203,272,176.0,,,723.0,154.3,10.1,126.3,,72.0,-96.0,,,451.0,-117.7,-261.9,-145.7,,-200.0,,,False,False,False,False,,False
48205,69,16.0,,,58.0,36.1,9.7,22.0,,6.0,-53.0,,,-11.0,-32.9,-59.3,-47.0,,-63.0,,,True,True,False,True,,False
48207,26,32.0,,,19.0,,0.9,107.4,,2.0,6.0,,,-7.0,,-25.1,81.4,,-24.0,,,False,,False,False,,False
48209,1695,888.0,,,1456.0,304.3,176.7,527.8,,366.0,-807.0,,,-239.0,-1390.7,-1518.3,-1167.2,,-1329.0,,,True,False,False,False,,False
48211,78,64.0,,,24.0,,0.0,37.2,,80.0,-14.0,,,-54.0,,-78.0,-40.8,,2.0,,,False,,False,False,,True
48213,402,480.0,,,845.0,335.8,287.0,230.5,,423.0,78.0,,,443.0,-66.2,-115.0,-171.5,,21.0,,,False,True,False,False,,True
48215,7718,26072.0,,,32392.0,10458.1,241.7,22833.6,,8093.0,18354.0,,,24674.0,2740.1,-7476.3,15115.6,,375.0,,,False,True,True,True,,True
48217,430,208.0,,,287.0,90.6,0.7,110.0,,445.0,-222.0,,,-143.0,-339.4,-429.3,-320.0,,15.0,,,True,False,False,False,,True
48219,370,160.0,,,121.0,128.3,9.2,132.5,,209.0,-210.0,,,-249.0,-241.7,-360.8,-237.5,,-161.0,,,False,False,False,False,,True
48221,408,512.0,,,323.0,447.5,6.2,490.4,,367.0,104.0,,,-85.0,39.5,-401.8,82.4,,-41.0,,,True,True,False,True,,True
48223,367,64.0,,,355.0,141.0,43.5,432.4,,33.0,-303.0,,,-12.0,-226.0,-323.5,65.4,,-334.0,,,True,True,False,True,,False
48225,84,1656.0,,,405.0,230.0,75.1,641.2,,550.0,1572.0,,,321.0,146.0,-8.9,557.2,,466.0,,,True,True,True,True,,True
48227,934,240.0,,,267.0,178.3,37.8,153.6,,171.0,-694.0,,,-667.0,-755.7,-896.2,-780.4,,-763.0,,,True,False,False,False,,False
48229,56,16.0,,,16.0,,2.1,29.7,,2.0,-40.0,,,-40.0,,-53.9,-26.3,,-54.0,,,False,,False,True,,False
48231,539,424.0,,,1007.0,314.3,1.4,340.1,,247.0,-115.0,,,468.0,-224.7,-537.6,-198.9,,-292.0,,,False,False,False,False,,False
48233,179,64.0,,,97.0,99.3,18.3,45.0,,82.0,-115.0,,,-82.0,-79.7,-160.7,-134.0,,-97.0,,,True,True,False,False,,True
48235,3,8.0,,,0.0,,2.9,11.9,,61.0,5.0,,,-3.0,,-0.1,8.9,,58.0,,,True,,True,False,,False
48237,38,40.0,,,57.0,78.9,32.5,178.9,,17.0,2.0,,,19.0,40.9,-5.5,140.9,,-21.0,,,False,False,False,False,,False
48239,156,192.0,,,136.0,0.1,27.8,197.0,,69.0,36.0,,,-20.0,-155.9,-128.2,41.0,,-87.0,,,True,False,False,False,,False
48241,119,0.0,,,581.0,298.3,9.5,196.7,,13.0,-119.0,,,462.0,179.3,-109.5,77.7,,-106.0,,,False,False,True,True,,True
48243,13,0.0,,,0.0,,0.0,1.4,,0.0,-13.0,,,-13.0,,-13.0,-11.6,,-13.0,,,False,,False,True,,False
48245,1635,968.0,,,3936.0,944.3,377.1,992.2,,343.0,-667.0,,,2301.0,-690.7,-1257.9,-642.8,,-1292.0,,,False,False,False,True,,False
48247,91,32.0,,,46.0,,23.0,44.8,,52.0,-59.0,,,-45.0,,-68.0,-46.2,,-39.0,,,True,,False,True,,True
48249,625,512.0,,,364.0,192.7,138.1,682.2,,165.0,-113.0,,,-261.0,-432.3,-486.9,57.2,,-460.0,,,False,False,False,True,,False
48251,1088,856.0,,,1248.0,851.6,304.9,1061.7,,218.0,-232.0,,,160.0,-236.4,-783.1,-26.3,,-870.0,,,True,False,False,True,,False
48253,75,0.0,,,151.0,0.3,23.9,7.8,,0.0,-75.0,,,76.0,-74.7,-51.1,-67.2,,-75.0,,,False,True,True,True,,False
48255,228,160.0,,,168.0,0.0,14.5,738.0,,13.0,-68.0,,,-60.0,-228.0,-213.5,510.0,,-215.0,,,True,False,False,False,,False
48257,761,808.0,,,1220.0,723.8,299.5,684.0,,171.0,47.0,,,459.0,-37.2,-461.5,-77.0,,-590.0,,,False,True,False,False,,False
48259,200,32.0,,,213.0,186.0,45.2,38.9,,15.0,-168.0,,,13.0,-14.0,-154.8,-161.1,,-185.0,,,True,True,True,True,,False
48261,5,0.0,,,0.0,,0.5,4.9,,0.0,-5.0,,,-5.0,,-4.5,-0.1,,-5.0,,,False,,True,True,,False
48263,3,8.0,,,0.0,,0.4,5.9,,8.0,5.0,,,-3.0,,-2.6,2.9,,5.0,,,True,,True,True,,False
48265,261,72.0,,,249.0,115.0,2.0,141.8,,33.0,-189.0,,,-12.0,-146.0,-259.0,-119.2,,-228.0,,,True,True,False,True,,False
48267,8,0.0,,,9.0,,0.3,5.5,,0.0,-8.0,,,1.0,,-7.7,-2.5,,-8.0,,,True,,True,True,,False
48269,1,0.0,,,0.0,,0.0,,,,-1.0,,,-1.0,,-1.0,,,,,,False,,False,,,
48271,52,0.0,,,0.0,,3.6,,,0.0,-52.0,,,-52.0,,-48.4,,,-52.0,,,False,,True,,,False
48273,445,464.0,,,395.0,41.6,10.2,596.4,,183.0,19.0,,,-50.0,-403.4,-434.8,151.4,,-262.0,,,False,False,False,False,,False
48275,48,24.0,,,8.0,,0.0,52.2,,27.0,-24.0,,,-40.0,,-48.0,4.2,,-21.0,,,False,,False,True,,True
48277,972,64.0,,,446.0,172.7,16.6,80.5,,39.0,-908.0,,,-526.0,-799.3,-955.5,-891.5,,-933.0,,,True,True,False,True,,False
48279,229,120.0,,,70.0,0.0,0.0,213.4,,82.0,-109.0,,,-159.0,-229.0,-229.0,-15.6,,-147.0,,,False,False,False,True,,False
48281,153,96.0,,,112.0,254.7,36.1,118.7,,35.0,-57.0,,,-41.0,101.7,-116.9,-34.3,,-118.0,,,True,False,False,True,,False
48283,49,0.0,,,75.0,0.0,43.0,187.0,,0.0,-49.0,,,26.0,-49.0,-6.0,138.0,,-49.0,,,True,True,True,False,,False
48285,465,168.0,,,138.0,1.1,16.5,274.2,,87.0,-297.0,,,-327.0,-463.9,-448.5,-190.8,,-378.0,,,False,False,False,True,,False
48287,45,64.0,,,128.0,74.0,9.4,151.7,,36.0,19.0,,,83.0,29.0,-35.6,106.7,,-9.0,,,False,False,False,False,,True
48289,150,168.0,,,182.0,87.8,341.6,150.2,,320.0,18.0,,,32.0,-62.2,191.6,0.2,,170.0,,,False,False,False,True,,False
48291,588,3992.0,,,1191.0,808.5,5359.1,1862.8,,1908.0,3404.0,,,603.0,220.5,4771.1,1274.8,,1320.0,,,True,True,False,True,,True
48293,245,416.0,,,260.0,173.4,239.2,386.6,,281.0,171.0,,,15.0,-71.6,-5.8,141.6,,36.0,,,True,True,True,True,,True
48295,43,16.0,,,8.0,,2.9,13.9,,19.0,-27.0,,,-35.0,,-40.1,-29.1,,-24.0,,,False,,False,False,,True
48297,51,384.0,,,56.0,32.2,19.5,277.1,,218.0,333.0,,,5.0,-18.8,-31.5,226.1,,167.0,,,True,True,True,True,,True
48299,72,24.0,,,88.0,54.0,0.7,63.5,,42.0,-48.0,,,16.0,-18.0,-71.3,-8.5,,-30.0,,,True,True,False,True,,True
48301,0,0.0,,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,,,,,True,,True,,,
48303,9669,3392.0,,,2702.0,729.9,103.1,2231.8,,2179.0,-6277.0,,,-6967.0,-8939.1,-9565.9,-7437.2,,-7490.0,,,False,False,False,False,,False
48305,84,24.0,,,7.0,,0.0,31.0,,9.0,-60.0,,,-77.0,,-84.0,-53.0,,-75.0,,,False,,False,True,,False
48307,94,272.0,,,52.0,32.8,33.2,309.8,,195.0,178.0,,,-42.0,-61.2,-60.8,215.8,,101.0,,,True,True,True,False,,True
48309,3610,4160.0,,,2115.0,972.8,124.2,2458.9,,2623.0,550.0,,,-1495.0,-2637.2,-3485.8,-1151.1,,-987.0,,,False,False,False,False,,False
48311,13,8.0,,,0.0,,3.5,14.6,,5.0,-5.0,,,-13.0,,-9.5,1.6,,-8.0,,,False,,False,True,,False
48313,82,1120.0,,,339.0,4.9,219.0,1228.5,,0.0,1038.0,,,257.0,-77.1,137.0,1146.5,,-82.0,,,True,True,True,False,,True
48315,30,8.0,,,88.0,19.3,0.0,21.3,,5.0,-22.0,,,58.0,-10.7,-30.0,-8.7,,-25.0,,,False,True,False,True,,False
48317,18,8.0,,,11.0,,1.1,59.0,,2.0,-10.0,,,-7.0,,-16.9,41.0,,-16.0,,,True,,False,False,,False
48319,7,72.0,,,17.0,,22.7,69.6,,43.0,65.0,,,10.0,,15.7,62.6,,36.0,,,True,,True,True,,True
48321,205,360.0,,,790.0,0.4,102.2,167.1,,115.0,155.0,,,585.0,-204.6,-102.8,-37.9,,-90.0,,,False,False,True,True,,True
48323,924,1128.0,,,3025.0,1146.2,24.2,1278.1,,0.0,204.0,,,2101.0,222.2,-899.8,354.1,,-924.0,,,False,False,False,False,,False
48325,176,336.0,,,325.0,392.0,48.3,302.9,,54.0,160.0,,,149.0,216.0,-127.7,126.9,,-122.0,,,True,False,True,True,,True
48327,43,0.0,,,8.0,,1.3,7.5,,1.0,-43.0,,,-35.0,,-41.7,-35.5,,-42.0,,,True,,True,True,,True
48329,1740,1256.0,,,2159.0,613.6,39.0,521.2,,488.0,-484.0,,,419.0,-1126.4,-1701.0,-1218.8,,-1252.0,,,True,False,False,False,,False
48331,120,200.0,,,238.0,168.8,84.1,104.3,,89.0,80.0,,,118.0,48.8,-35.9,-15.7,,-31.0,,,False,True,True,True,,True
48333,41,16.0,,,12.0,,3.8,,,6.0,-25.0,,,-29.0,,-37.2,,,-35.0,,,False,,False,,,False
48335,106,8.0,,,27.0,,1.0,70.8,,1.0,-98.0,,,-79.0,,-105.0,-35.2,,-105.0,,,True,,False,True,,False
48337,148,104.0,,,165.0,252.5,128.1,181.9,,127.0,-44.0,,,17.0,104.5,-19.9,33.9,,-21.0,,,True,False,True,True,,True
48339,4995,5320.0,,,6346.0,1165.5,190.3,5015.9,,3198.0,325.0,,,1351.0,-3829.5,-4804.7,20.9,,-1797.0,,,False,False,False,True,,False
48341,200,120.0,,,146.0,5.2,27.0,190.6,,0.0,-80.0,,,-54.0,-194.8,-173.0,-9.4,,-200.0,,,True,False,False,True,,False
48343,62,144.0,,,86.0,80.6,13.2,195.3,,110.0,82.0,,,24.0,18.6,-48.8,133.3,,48.0,,,True,True,True,False,,True
48345,11,0.0,,,0.0,,0.0,3.5,,0.0,-11.0,,,-11.0,,-11.0,-7.5,,-11.0,,,False,,False,True,,False
48347,443,648.0,,,1050.0,204.0,138.9,1238.9,,477.0,205.0,,,607.0,-239.0,-304.1,795.9,,34.0,,,False,False,False,False,,True
48349,343,520.0,,,644.0,308.6,97.9,257.7,,186.0,177.0,,,301.0,-34.4,-245.1,-85.3,,-157.0,,,False,True,False,True,,True
48351,27,0.0,,,259.0,215.1,2.2,159.6,,14.0,-27.0,,,232.0,188.1,-24.8,132.6,,-13.0,,,False,False,True,False,,True
48353,255,40.0,,,52.0,36.9,20.4,79.4,,52.0,-215.0,,,-203.0,-218.1,-234.6,-175.6,,-203.0,,,True,False,False,True,,True
48355,2502,6480.0,,,5299.0,54.0,100.5,8303.0,,0.0,3978.0,,,2797.0,-2448.0,-2401.4,5801.0,,-2502.0,,,True,True,True,False,,True
48357,193,56.0,,,86.0,22.3,29.7,46.5,,99.0,-137.0,,,-107.0,-170.7,-163.3,-146.5,,-94.0,,,True,False,False,False,,True
48359,13,8.0,,,2.0,,0.0,,,87.0,-5.0,,,-11.0,,-13.0,,,74.0,,,False,,False,,,False
48361,447,496.0,,,1055.0,1272.8,7.8,374.9,,202.0,49.0,,,608.0,825.8,-439.2,-72.1,,-245.0,,,False,False,False,False,,False
48363,280,144.0,,,210.0,287.4,21.7,257.5,,39.0,-136.0,,,-70.0,7.4,-258.3,-22.5,,-241.0,,,True,True,False,True,,False
48365,153,88.0,,,314.0,58.9,1.1,130.4,,85.0,-65.0,,,161.0,-94.1,-151.9,-22.6,,-68.0,,,False,False,False,True,,False
48367,768,520.0,,,1115.0,712.2,462.2,211.4,,189.0,-248.0,,,347.0,-55.8,-305.8,-556.6,,-579.0,,,False,True,False,False,,False
48369,185,104.0,,,44.0,0.2,26.3,62.6,,31.0,-81.0,,,-141.0,-184.8,-158.7,-122.4,,-154.0,,,False,False,False,False,,False
48371,183,192.0,,,372.0,0.0,0.0,104.6,,167.0,9.0,,,189.0,-183.0,-183.0,-78.4,,-16.0,,,False,False,False,False,,False
48373,134,40.0,,,785.0,87.6,0.7,99.4,,2.0,-94.0,,,651.0,-46.4,-133.3,-34.6,,-132.0,,,False,True,False,True,,False
48375,3648,848.0,,,1054.0,19.7,6.6,530.1,,303.0,-2800.0,,,-2594.0,-3628.3,-3641.4,-3117.9,,-3345.0,,,True,False,False,False,,False
48377,80,8.0,,,19.0,,1.3,23.3,,0.0,-72.0,,,-61.0,,-78.7,-56.7,,-80.0,,,True,,False,True,,False
48379,27,32.0,,,56.0,,0.4,130.2,,37.0,5.0,,,29.0,,-26.6,103.2,,10.0,,,False,,False,False,,False
48381,2715,1008.0,,,606.0,572.3,280.2,760.5,,624.0,-1707.0,,,-2109.0,-2142.7,-2434.8,-1954.5,,-2091.0,,,False,False,False,False,,False
48383,13,64.0,,,10.0,,32.0,70.5,,61.0,51.0,,,-3.0,,19.0,57.5,,48.0,,,True,,True,False,,True
48385,32,40.0,,,4.0,0.0,18.9,,,50.0,8.0,,,-28.0,-32.0,-13.1,,,18.0,,,False,False,False,,,False
48387,52,24.0,,,58.0,17.8,9.5,34.6,,78.0,-28.0,,,6.0,-34.2,-42.5,-17.4,,26.0,,,True,False,False,True,,True
48389,90,64.0,,,141.0,0.0,7.8,67.9,,65.0,-26.0,,,51.0,-90.0,-82.2,-22.1,,-25.0,,,False,False,False,True,,True
48391,53,128.0,,,25.0,0.0,13.2,181.3,,31.0,75.0,,,-28.0,-53.0,-39.8,128.3,,-22.0,,,True,True,True,False,,True
48393,7,16.0,,,0.0,,1.0,6.4,,30.0,9.0,,,-7.0,,-6.0,-0.6,,23.0,,,True,,True,True,,False
48395,170,40.0,,,197.0,49.9,0.7,113.3,,22.0,-130.0,,,27.0,-120.1,-169.3,-56.7,,-148.0,,,True,True,False,True,,False
48397,586,400.0,,,827.0,564.7,741.0,706.1,,76.0,-186.0,,,241.0,-21.3,155.0,120.1,,-510.0,,,False,True,True,True,,False
48399,112,112.0,,,36.0,2.6,37.8,96.5,,38.0,0.0,,,-76.0,-109.4,-74.2,-15.5,,-74.0,,,False,False,False,False,,False
48401,332,2200.0,,,913.0,348.3,47.0,710.4,,1626.0,1868.0,,,581.0,16.3,-285.0,378.4,,1294.0,,,True,True,True,True,,True
48403,20,0.0,,,78.0,,22.6,51.2,,2.0,-20.0,,,58.0,,2.6,31.2,,-18.0,,,False,,True,False,,True
48405,26,24.0,,,128.0,29.2,0.1,14.5,,4.0,-2.0,,,102.0,3.2,-25.9,-11.5,,-22.0,,,False,False,False,False,,False
48407,36,64.0,,,361.0,100.7,22.0,116.3,,31.0,28.0,,,325.0,64.7,-14.0,80.3,,-5.0,,,False,False,True,False,,True
48409,315,712.0,,,589.0,288.2,129.1,367.6,,156.0,397.0,,,274.0,-26.8,-185.9,52.6,,-159.0,,,True,True,True,True,,True
48411,82,40.0,,,35.0,,31.5,64.6,,51.0,-42.0,,,-47.0,,-50.5,-17.4,,-31.0,,,False,,False,True,,True
48413,17,16.0,,,8.0,,3.8,16.2,,83.0,-1.0,,,-9.0,,-13.2,-0.8,,66.0,,,False,,False,True,,False
48415,535,248.0,,,111.0,0.1,317.8,509.7,,162.0,-287.0,,,-424.0,-534.9,-217.2,-25.3,,-373.0,,,False,False,True,True,,False
48417,25,24.0,,,0.0,,1.3,22.6,,69.0,-1.0,,,-25.0,,-23.6,-2.4,,44.0,,,False,,False,False,,False
48419,106,80.0,,,396.0,73.9,28.9,98.0,,64.0,-26.0,,,290.0,-32.1,-77.1,-8.0,,-42.0,,,False,False,False,True,,False
48421,25,24.0,,,16.0,,4.6,19.6,,18.0,-1.0,,,-9.0,,-20.4,-5.4,,-7.0,,,False,,False,False,,False
48423,1110,1832.0,,,2711.0,708.0,142.4,1161.4,,1125.0,722.0,,,1601.0,-402.0,-967.6,51.4,,15.0,,,False,True,False,True,,True
48425,41,40.0,,,49.0,148.7,17.9,223.0,,24.0,-1.0,,,8.0,107.7,-23.1,182.0,,-17.0,,,False,False,False,False,,False
48427,768,1896.0,,,2414.0,3.4,37.9,1672.7,,269.0,1128.0,,,1646.0,-764.6,-730.1,904.7,,-499.0,,,False,True,True,True,,True
48429,64,0.0,,,42.0,0.0,74.7,189.8,,0.0,-64.0,,,-22.0,-64.0,10.7,125.8,,-64.0,,,True,True,True,False,,False
48431,12,8.0,,,0.0,,1.2,,,27.0,-4.0,,,-12.0,,-10.8,,,15.0,,,False,,False,,,False
48433,10,24.0,,,0.0,,1.5,22.5,,34.0,14.0,,,-10.0,,-8.5,12.5,,24.0,,,True,,True,True,,False
48435,32,0.0,,,17.0,,4.1,43.1,,3.0,-32.0,,,-15.0,,-27.9,11.1,,-29.0,,,True,,True,True,,True
48437,61,40.0,,,17.0,,7.0,19.6,,38.0,-21.0,,,-44.0,,-54.0,-41.4,,-23.0,,,False,,False,False,,False
48439,22306,30920.0,,,15427.0,10587.4,1856.1,16380.8,,18175.0,8614.0,,,-6879.0,-11718.6,-20449.9,-5925.2,,-4131.0,,,True,False,False,True,,True
48441,573,624.0,,,862.0,182.8,860.0,214.8,,1527.0,51.0,,,289.0,-390.2,287.0,-358.2,,954.0,,,False,False,False,False,,False
48443,1,0.0,,,0.0,,0.0,0.4,,0.0,-1.0,,,-1.0,,-1.0,-0.6,,-1.0,,,False,,False,True,,False
48445,294,88.0,,,159.0,0.0,20.6,109.5,,20.0,-206.0,,,-135.0,-294.0,-273.4,-184.5,,-274.0,,,True,False,False,True,,False
48447,13,0.0,,,0.0,,0.8,2.9,,0.0,-13.0,,,-13.0,,-12.2,-10.1,,-13.0,,,False,,True,True,,False
48449,241,464.0,,,593.0,14.2,217.0,414.8,,69.0,223.0,,,352.0,-226.8,-24.0,173.8,,-172.0,,,False,False,True,True,,True
48451,1393,1208.0,,,1072.0,395.1,385.9,588.8,,502.0,-185.0,,,-321.0,-997.9,-1007.1,-804.2,,-891.0,,,False,False,False,False,,False
48453,5177,6056.0,,,6902.0,1845.3,1595.5,4496.9,,1750.0,879.0,,,1725.0,-3331.7,-3581.5,-680.1,,-3427.0,,,False,False,False,True,,False
48455,29,64.0,,,160.0,57.3,69.8,35.6,,47.0,35.0,,,131.0,28.3,40.8,6.6,,18.0,,,False,True,False,True,,True
48457,86,0.0,,,473.0,197.8,2.1,412.7,,10.0,-86.0,,,387.0,111.8,-83.9,326.7,,-76.0,,,False,False,True,False,,True
48459,160,112.0,,,368.0,331.8,59.8,115.2,,51.0,-48.0,,,208.0,171.8,-100.2,-44.8,,-109.0,,,False,False,False,True,,False
48461,23,8.0,,,8.0,,0.0,4.0,,20.0,-15.0,,,-15.0,,-23.0,-19.0,,-3.0,,,False,,False,False,,True
48463,139,320.0,,,315.0,0.0,14.8,269.3,,141.0,181.0,,,176.0,-139.0,-124.2,130.3,,2.0,,,True,True,True,True,,True
48465,577,344.0,,,2029.0,0.3,10.1,166.3,,174.0,-233.0,,,1452.0,-576.7,-566.9,-410.7,,-403.0,,,False,False,False,False,,False
48467,152,224.0,,,487.0,339.5,54.0,276.7,,78.0,72.0,,,335.0,187.5,-98.0,124.7,,-74.0,,,False,False,False,False,,False
48469,486,448.0,,,1411.0,20.4,103.7,818.5,,172.0,-38.0,,,925.0,-465.6,-382.3,332.5,,-314.0,,,False,False,False,False,,False
48471,1217,2792.0,,,1755.0,17.0,0.0,2200.0,,15.0,1575.0,,,538.0,-1200.0,-1217.0,983.0,,-1202.0,,,True,True,True,True,,True
48473,318,424.0,,,793.0,309.4,60.6,273.8,,354.0,106.0,,,475.0,-8.6,-257.4,-44.2,,36.0,,,False,True,False,True,,True
48475,53,32.0,,,39.0,33.1,23.3,116.9,,19.0,-21.0,,,-14.0,-19.9,-29.7,63.9,,-34.0,,,True,True,False,False,,False
48477,131,40.0,,,500.0,76.5,0.6,27.9,,29.0,-91.0,,,369.0,-54.5,-130.4,-103.1,,-102.0,,,False,True,False,False,,False
