,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
16045,92,212.0,178.8,,116.0,96.0,,,,,84.6,,93.0,,185.7,34.5,,68.4,146.4,47.6,,134.7,,106.7,,,,143.0,157.2,120.0,86.8,,24.0,4.0,,,,,-7.4,,1.0,,93.7,-57.5,,-23.6,54.4,-44.4,,42.7,,14.7,,,,51.0,65.2,True,,True,True,,,,,True,,True,,True,True,,True,True,True,,True,,True,,,,True,True
16047,245,80.0,81.6,,68.0,28.0,,,,,56.0,,219.0,,87.7,43.0,,21.8,71.0,0.0,,31.1,,72.6,,,,81.0,70.2,-165.0,-163.4,,-177.0,-217.0,,,,,-189.0,,-26.0,,-157.3,-202.0,,-223.2,-174.0,-245.0,,-213.9,,-172.4,,,,-164.0,-174.8,True,,False,False,,,,,False,,True,,True,False,,False,False,False,,False,,False,,,,True,False
16049,139,440.0,452.2,,61.0,7.0,,,,,139.3,,146.0,,1981.6,49.6,,13.0,61.2,14.1,,9.5,,304.7,,,,287.0,3308.2,301.0,313.2,,-78.0,-132.0,,,,,0.3,,7.0,,1842.6,-89.4,,-126.0,-77.8,-124.9,,-129.6,,165.7,,,,148.0,3169.2,False,,True,True,,,,,True,,True,,False,True,,True,True,True,,True,,True,,,,True,False
16051,361,348.0,358.0,,337.0,954.0,,,,,229.8,,136.0,,438.7,115.6,,204.5,339.0,178.3,,103.8,,383.4,,,,253.0,383.3,-13.0,-3.0,,-24.0,593.0,,,,,-131.2,,-225.0,,77.7,-245.4,,-156.5,-22.0,-182.7,,-257.2,,22.4,,,,-108.0,22.3,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
16053,287,140.0,150.9,,109.0,128.0,,,,,150.9,,150.0,,149.1,98.8,,32.1,108.8,0.0,,89.6,,102.2,,,,82.0,136.7,-147.0,-136.1,,-178.0,-159.0,,,,,-136.1,,-137.0,,-137.9,-188.2,,-254.9,-178.2,-287.0,,-197.4,,-184.8,,,,-205.0,-150.3,True,,False,False,,,,,True,,True,,True,False,,False,False,False,,False,,False,,,,False,False
16055,1267,724.0,684.4,,584.0,8293.0,,,,,323.1,,408.0,,778.9,513.9,,582.9,554.6,277.5,,40.7,,441.4,700.0,,,1080.0,465.1,-543.0,-582.6,,-683.0,7026.0,,,,,-943.9,,-859.0,,-488.1,-753.1,,-684.1,-712.4,-989.5,,-1226.3,,-825.6,-567.0,,,-187.0,-801.9,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,False,False,,,True,False
16057,474,412.0,425.7,,272.0,72.0,,,,,313.4,,115.0,,626.4,135.6,,349.6,294.8,25.8,,112.8,,305.3,,,,567.0,418.0,-62.0,-48.3,,-202.0,-402.0,,,,,-160.6,,-359.0,,152.4,-338.4,,-124.4,-179.2,-448.2,,-361.2,,-168.7,,,,93.0,-56.0,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,True
16059,112,76.0,77.5,,27.0,0.0,,,,,67.5,,26.0,,56.7,12.3,,14.4,42.6,,,15.7,,,,,,110.0,62.8,-36.0,-34.5,,-85.0,-112.0,,,,,-44.5,,-86.0,,-55.3,-99.7,,-97.6,-69.4,,,-96.3,,,,,,-2.0,-49.2,True,,False,False,,,,,False,,False,,False,False,,False,False,,,False,,,,,,True,False
16061,63,12.0,10.7,,6.0,0.0,,,,,22.9,,12.0,,19.5,6.6,,,0.1,,,0.0,,,,,,35.0,6.1,-51.0,-52.3,,-57.0,-63.0,,,,,-40.1,,-51.0,,-43.5,-56.4,,,-62.9,,,-63.0,,,,,,-28.0,-56.9,False,,False,False,,,,,True,,False,,True,False,,,False,,,False,,,,,,True,False
16063,74,16.0,10.8,,7.0,0.0,,,,,54.7,,18.0,,6.4,10.6,,5.9,7.5,,,0.6,,13.4,,,,6.0,14.2,-58.0,-63.2,,-67.0,-74.0,,,,,-19.3,,-56.0,,-67.6,-63.4,,-68.1,-66.5,,,-73.4,,-60.6,,,,-68.0,-59.8,False,,False,False,,,,,True,,True,,False,False,,False,False,,,False,,False,,,,False,False
16065,1698,964.0,936.9,,932.0,1783.0,,,,,336.8,,294.0,,1605.6,171.2,,640.7,955.6,5.2,,1498.4,,499.7,,,,438.0,1289.6,-734.0,-761.1,,-766.0,85.0,,,,,-1361.2,,-1404.0,,-92.4,-1526.8,,-1057.3,-742.4,-1692.8,,-199.6,,-1198.3,,,,-1260.0,-408.4,False,,False,True,,,,,False,,False,,True,False,,False,False,False,,True,,False,,,,False,True
16067,463,272.0,274.1,,165.0,0.0,,,,,110.0,,281.0,,276.0,45.0,,96.2,201.9,99.8,,34.6,,171.3,,,,146.0,309.7,-191.0,-188.9,,-298.0,-463.0,,,,,-353.0,,-182.0,,-187.0,-418.0,,-366.8,-261.1,-363.2,,-428.4,,-291.7,,,,-317.0,-153.3,True,,False,False,,,,,False,,True,,True,False,,False,False,False,,False,,False,,,,False,True
16069,322,180.0,169.3,,123.0,32.0,,,,,134.6,,120.0,,236.2,181.6,,30.3,98.8,160.8,,30.0,,225.4,,,,166.0,128.8,-142.0,-152.7,,-199.0,-290.0,,,,,-187.4,,-202.0,,-85.8,-140.4,,-291.7,-223.2,-161.2,,-292.0,,-96.6,,,,-156.0,-193.2,False,,False,False,,,,,False,,False,,True,True,,False,False,False,,False,,True,,,,False,False
16071,21,4.0,3.6,,4.0,0.0,,,,,21.9,,16.0,,8.0,4.6,,,2.2,,,30.7,,,,,,34.0,1.5,-17.0,-17.4,,-17.0,-21.0,,,,,0.9,,-5.0,,-13.0,-16.4,,,-18.8,,,9.7,,,,,,13.0,-19.5,False,,False,False,,,,,True,,True,,True,True,,,False,,,True,,,,,,True,False
16073,58,28.0,34.9,,15.0,0.0,,,,,58.9,,48.0,,21.1,15.7,,7.9,15.2,0.0,,4.3,,24.9,,,,2.0,24.9,-30.0,-23.1,,-43.0,-58.0,,,,,0.9,,-10.0,,-36.9,-42.3,,-50.1,-42.8,-58.0,,-53.6,,-33.1,,,,-56.0,-33.1,True,,False,False,,,,,True,,True,,False,False,,False,False,False,,False,,False,,,,False,False
16075,241,264.0,271.7,,111.0,85.0,,,,,216.2,,79.0,,269.2,80.8,,111.8,173.1,0.1,,102.6,,158.0,,,,133.0,237.1,23.0,30.7,,-130.0,-156.0,,,,,-24.8,,-162.0,,28.2,-160.2,,-129.2,-67.9,-240.9,,-138.4,,-83.0,,,,-108.0,-3.9,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,True
16077,126,144.0,127.9,,100.0,79.0,,,,,79.4,,55.0,,190.0,31.8,,88.3,118.9,58.5,,42.1,,116.3,,,,83.0,125.7,18.0,1.9,,-26.0,-47.0,,,,,-46.6,,-71.0,,64.0,-94.2,,-37.7,-7.1,-67.5,,-83.9,,-9.7,,,,-43.0,-0.3,True,,False,False,,,,,False,,False,,False,False,,False,True,False,,False,,True,,,,False,True
16079,45,12.0,9.6,,10.0,0.0,,,,,39.4,,16.0,,15.9,38.9,,,3.5,17.4,,0.1,,,,,,9.0,11.6,-33.0,-35.4,,-35.0,-45.0,,,,,-5.6,,-29.0,,-29.1,-6.1,,,-41.5,-27.6,,-44.9,,,,,,-36.0,-33.4,False,,False,False,,,,,True,,True,,True,True,,,False,True,,False,,,,,,False,False
16081,109,92.0,94.3,,58.0,21.0,,,,,131.8,,35.0,,95.4,17.2,,41.1,69.9,43.4,,19.0,,68.7,,,,135.0,41.5,-17.0,-14.7,,-51.0,-88.0,,,,,22.8,,-74.0,,-13.6,-91.8,,-67.9,-39.1,-65.6,,-90.0,,-40.3,,,,26.0,-67.5,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,False,,,,False,False
16083,1580,820.0,834.3,,598.0,2951.0,,,,,451.5,,291.0,,802.5,529.6,,581.7,553.3,463.1,,29.9,,466.1,,,,577.0,747.6,-760.0,-745.7,,-982.0,1371.0,,,,,-1128.5,,-1289.0,,-777.5,-1050.4,,-998.3,-1026.7,-1116.9,,-1550.1,,-1113.9,,,,-1003.0,-832.4,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
16085,24,20.0,17.7,,18.0,0.0,,,,,14.2,,31.0,,25.3,15.2,,18.2,11.2,,,85.4,,17.4,,,,109.0,10.4,-4.0,-6.3,,-6.0,-24.0,,,,,-9.8,,7.0,,1.3,-8.8,,-5.8,-12.8,,,61.4,,-6.6,,,,85.0,-13.6,False,,False,False,,,,,False,,False,,True,False,,False,False,,,False,,False,,,,False,False
16087,82,124.0,124.7,,77.0,80.0,,,,,53.6,,38.0,,110.4,33.8,,48.2,74.4,77.5,,43.1,,87.0,,,,71.0,85.1,42.0,42.7,,-5.0,-2.0,,,,,-28.4,,-44.0,,28.4,-48.2,,-33.8,-7.6,-4.5,,-38.9,,5.0,,,,-11.0,3.1,False,,True,True,,,,,True,,False,,True,False,,True,True,True,,True,,True,,,,True,True
17001,726,564.0,560.6,,511.0,694.0,,,,,261.4,,682.0,,543.3,292.5,,432.1,519.4,363.9,,161.8,,325.9,,,,578.0,674.1,-162.0,-165.4,,-215.0,-32.0,,,,,-464.6,,-44.0,,-182.7,-433.5,,-293.9,-206.6,-362.1,,-564.2,,-400.1,,,,-148.0,-51.9,False,,False,True,,,,,False,,True,,False,False,,False,False,False,,False,,False,,,,True,True
17003,40,44.0,42.6,,34.0,37.0,,,,,23.1,,22.0,,34.8,19.1,,17.3,37.0,,,21.3,,35.3,,,,31.0,45.9,4.0,2.6,,-6.0,-3.0,,,,,-16.9,,-18.0,,-5.2,-20.9,,-22.7,-3.0,,,-18.7,,-4.7,,,,-9.0,5.9,True,,False,True,,,,,False,,False,,False,False,,False,True,,,False,,False,,,,False,False
17005,166,144.0,212.0,,126.0,96.0,,,,,96.8,,94.0,,157.5,88.1,,69.5,154.4,0.1,,176.9,,126.3,,,,81.0,181.0,-22.0,46.0,,-40.0,-70.0,,,,,-69.2,,-72.0,,-8.5,-77.9,,-96.5,-11.6,-165.9,,10.9,,-39.7,,,,-85.0,15.0,False,,False,False,,,,,False,,False,,True,False,,False,True,False,,True,,False,,,,False,True
17007,717,404.0,376.5,,359.0,847.0,,,,,5.2,,262.0,,342.7,246.6,,164.9,355.3,314.2,,405.4,,237.8,,,,316.0,322.7,-313.0,-340.5,,-358.0,130.0,,,,,-711.8,,-455.0,,-374.3,-470.4,,-552.1,-361.7,-402.8,,-311.6,,-479.2,,,,-401.0,-394.3,False,,False,True,,,,,False,,False,,False,False,,False,False,False,,True,,False,,,,False,False
17009,49,92.0,91.6,,77.0,101.0,,,,,50.1,,261.0,,166.7,14.1,,8.2,59.9,,,61.9,,51.2,,,,84.0,89.2,43.0,42.6,,28.0,52.0,,,,,1.1,,212.0,,117.7,-34.9,,-40.8,10.9,,,12.9,,2.2,,,,35.0,40.2,True,,True,False,,,,,True,,False,,False,True,,True,True,,,True,,True,,,,True,True
17011,258,280.0,288.1,,251.0,491.0,,,,,156.7,,158.0,,290.7,165.8,,130.6,262.1,191.6,,179.8,,213.6,,,,185.0,159.5,22.0,30.1,,-7.0,233.0,,,,,-101.3,,-100.0,,32.7,-92.2,,-127.4,4.1,-66.4,,-78.2,,-44.4,,,,-73.0,-98.5,False,,True,False,,,,,False,,False,,False,False,,False,True,False,,False,,False,,,,False,False
17013,11,96.0,107.4,,41.0,73.0,,,,,48.4,,23.0,,110.0,15.1,,6.6,41.9,,,29.9,,,,,,102.0,56.1,85.0,96.4,,30.0,62.0,,,,,37.4,,12.0,,99.0,4.1,,-4.4,30.9,,,18.9,,,,,,91.0,45.1,False,,True,True,,,,,True,,True,,False,True,,True,True,,,True,,,,,,False,True
17015,177,92.0,80.5,,81.0,81.0,,,,,58.8,,94.0,,128.7,54.7,,27.6,70.8,107.9,,32.5,,83.3,,,,36.0,66.4,-85.0,-96.5,,-96.0,-96.0,,,,,-118.2,,-83.0,,-48.3,-122.3,,-149.4,-106.2,-69.1,,-144.5,,-93.7,,,,-141.0,-110.6,False,,False,False,,,,,False,,True,,True,False,,False,False,True,,False,,False,,,,False,False
17017,65,60.0,77.4,,54.0,50.0,,,,,84.9,,61.0,,53.6,40.0,,19.7,61.5,0.0,,18.0,,92.6,,,,38.0,68.5,-5.0,12.4,,-11.0,-15.0,,,,,19.9,,-4.0,,-11.4,-25.0,,-45.3,-3.5,-65.0,,-47.0,,27.6,,,,-27.0,3.5,False,,False,False,,,,,False,,True,,False,False,,False,True,False,,False,,False,,,,False,True
17019,1403,1300.0,1601.4,,1129.0,354.0,,,,,478.9,,1128.0,,1145.7,1497.0,,1149.9,1342.3,1513.9,,544.3,,1166.4,727.0,,,737.0,1360.6,-103.0,198.4,,-274.0,-1049.0,,,,,-924.1,,-275.0,,-257.3,94.0,,-253.1,-60.7,110.9,,-858.7,,-236.6,-676.0,,,-666.0,-42.4,False,,False,False,,,,,False,,False,,False,True,,False,True,False,,False,,False,False,,,False,True
17021,274,440.0,421.3,,286.0,1427.0,,,,,43.3,,190.0,,760.1,114.7,,297.4,288.2,190.2,,255.4,,233.7,,,,366.0,464.0,166.0,147.3,,12.0,1153.0,,,,,-230.7,,-84.0,,486.1,-159.3,,23.4,14.2,-83.8,,-18.6,,-40.3,,,,92.0,190.0,True,,True,False,,,,,False,,True,,False,True,,True,True,True,,True,,True,,,,True,False
17023,135,104.0,103.6,,74.0,91.0,,,,,59.2,,39.0,,63.9,39.1,,44.8,74.2,86.3,,11.0,,88.9,,,,24.0,86.6,-31.0,-31.4,,-61.0,-44.0,,,,,-75.8,,-96.0,,-71.1,-95.9,,-90.2,-60.8,-48.7,,-124.0,,-46.1,,,,-111.0,-48.4,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
17025,156,52.0,48.4,,45.0,19.0,,,,,161.0,,43.0,,58.0,59.2,,15.3,60.3,104.4,,19.7,,,,,,32.0,33.4,-104.0,-107.6,,-111.0,-137.0,,,,,5.0,,-113.0,,-98.0,-96.8,,-140.7,-95.7,-51.6,,-136.3,,,,,,-124.0,-122.6,False,,False,False,,,,,True,,False,,True,True,,False,True,True,,False,,,,,,False,False
17027,580,408.0,437.2,,344.0,294.0,,,,,193.3,,251.0,,334.6,295.4,,302.7,409.7,351.5,,343.9,,363.8,,,,222.0,434.8,-172.0,-142.8,,-236.0,-286.0,,,,,-386.7,,-329.0,,-245.4,-284.6,,-277.3,-170.3,-228.5,,-236.1,,-216.2,,,,-358.0,-145.2,True,,False,False,,,,,False,,False,,False,False,,False,True,False,,False,,False,,,,False,True
17029,446,432.0,430.2,,242.0,0.0,,,,,730.6,,400.0,,421.9,309.9,,219.0,395.7,0.3,,227.2,,226.2,,,,209.0,287.0,-14.0,-15.8,,-204.0,-446.0,,,,,284.6,,-46.0,,-24.1,-136.1,,-227.0,-50.3,-445.7,,-218.8,,-219.8,,,,-237.0,-159.0,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
17031,30733,18032.0,17932.4,11789.3,14436.0,22540.0,,,,,11219.4,,14331.0,,13335.1,9478.1,,13580.6,18132.4,3135.8,,11913.2,,18883.5,23389.0,,,16393.0,,-12701.0,-12800.6,-18943.7,-16297.0,-8193.0,,,,,-19513.6,,-16402.0,,-17397.9,-21254.9,,-17152.4,-12600.6,-27597.2,,-18819.8,,-11849.5,-7344.0,,,-14340.0,,False,False,False,True,,,,,False,,False,,False,False,,False,True,False,,False,,True,True,,,False,
17033,205,368.0,349.1,,270.0,326.0,,,,,164.5,,68.0,,581.7,69.0,,187.8,264.8,250.6,,108.0,,202.1,,,,185.0,359.0,163.0,144.1,,65.0,121.0,,,,,-40.5,,-137.0,,376.7,-136.0,,-17.2,59.8,45.6,,-97.0,,-2.9,,,,-20.0,154.0,True,,True,True,,,,,True,,True,,False,True,,True,True,True,,True,,True,,,,True,True
17035,66,88.0,82.7,,70.0,44.0,,,,,71.2,,34.0,,77.5,37.9,,30.6,75.2,58.6,,33.5,,96.6,,,,100.0,53.5,22.0,16.7,,4.0,-22.0,,,,,5.2,,-32.0,,11.5,-28.1,,-35.4,9.2,-7.4,,-32.5,,30.6,,,,34.0,-12.5,True,,True,False,,,,,True,,False,,True,False,,False,True,True,,False,,False,,,,False,True
17037,750,572.0,558.9,,507.0,522.0,,,,,436.8,,567.0,,552.6,498.8,,202.7,486.1,443.4,,334.6,,408.1,,,,531.0,539.8,-178.0,-191.1,,-243.0,-228.0,,,,,-313.2,,-183.0,,-197.4,-251.2,,-547.3,-263.9,-306.6,,-415.4,,-341.9,,,,-219.0,-210.2,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
17039,139,76.0,82.2,,82.0,130.0,,,,,0.4,,46.0,,95.9,64.1,,44.0,95.1,127.2,,39.0,,89.4,,,,57.0,64.1,-63.0,-56.8,,-57.0,-9.0,,,,,-138.6,,-93.0,,-43.1,-74.9,,-95.0,-43.9,-11.8,,-100.0,,-49.6,,,,-82.0,-74.9,True,,True,True,,,,,False,,False,,True,False,,False,True,True,,False,,True,,,,False,False
17041,347,140.0,137.4,,115.0,28.0,,,,,27.1,,57.0,,137.9,64.1,,114.6,118.1,80.8,,17.7,,178.6,,,,124.0,105.3,-207.0,-209.6,,-232.0,-319.0,,,,,-319.9,,-290.0,,-209.1,-282.9,,-232.4,-228.9,-266.2,,-329.3,,-168.4,,,,-223.0,-241.7,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,True,,,,False,False
17043,5153,3084.0,3143.7,2682.0,2668.0,5641.0,,,,,2591.2,,2470.0,,2470.6,4249.6,,2109.2,2920.3,880.5,,2020.4,,2896.3,3751.0,,,3010.0,2846.8,-2069.0,-2009.3,-2471.0,-2485.0,488.0,,,,,-2561.8,,-2683.0,,-2682.4,-903.4,,-3043.8,-2232.7,-4272.5,,-3132.6,,-2256.7,-1402.0,,,-2143.0,-2306.2,True,False,False,True,,,,,False,,False,,False,True,,False,False,False,,False,,False,True,,,False,False
17045,43,16.0,10.8,,18.0,6.0,,,,,29.3,,38.0,,31.7,62.5,,2.0,9.2,68.0,,0.8,,65.9,,,,9.0,22.1,-27.0,-32.2,,-25.0,-37.0,,,,,-13.7,,-5.0,,-11.3,19.5,,-41.0,-33.8,25.0,,-42.2,,22.9,,,,-34.0,-20.9,False,,True,False,,,,,True,,True,,True,True,,False,False,True,,False,,True,,,,False,True
17047,44,12.0,12.3,,12.0,25.0,,,,,59.7,,19.0,,21.3,20.8,,5.1,10.3,,,0.7,,,,,,20.0,9.1,-32.0,-31.7,,-32.0,-19.0,,,,,15.7,,-25.0,,-22.7,-23.2,,-38.9,-33.7,,,-43.3,,,,,,-24.0,-34.9,True,,False,True,,,,,True,,True,,True,True,,False,False,,,False,,,,,,True,False
17049,294,224.0,230.4,,189.0,55.0,,,,,520.5,,206.0,,192.3,148.7,,98.1,197.8,98.5,,65.0,,327.3,,,,133.0,153.7,-70.0,-63.6,,-105.0,-239.0,,,,,226.5,,-88.0,,-101.7,-145.3,,-195.9,-96.2,-195.5,,-229.0,,33.3,,,,-161.0,-140.3,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,True,,,,False,False
17051,268,400.0,441.5,,281.0,339.0,,,,,76.2,,166.0,,491.4,102.6,,193.9,263.7,200.5,,176.8,,334.4,,,,211.0,406.8,132.0,173.5,,13.0,71.0,,,,,-191.8,,-102.0,,223.4,-165.4,,-74.1,-4.3,-67.5,,-91.2,,66.4,,,,-57.0,138.8,False,,True,True,,,,,False,,True,,False,False,,True,True,True,,True,,True,,,,True,False
17053,88,40.0,40.7,,38.0,53.0,,,,,28.0,,38.0,,27.8,44.7,,9.4,37.6,66.8,,46.5,,36.1,,,,82.0,39.3,-48.0,-47.3,,-50.0,-35.0,,,,,-60.0,,-50.0,,-60.2,-43.3,,-78.6,-50.4,-21.2,,-41.5,,-51.9,,,,-6.0,-48.7,True,,False,True,,,,,False,,False,,False,True,,False,False,True,,True,,False,,,,True,False
17055,422,212.0,221.8,,212.0,468.0,,,,,208.5,,146.0,,178.5,144.4,,145.6,220.8,178.1,,90.4,,271.8,,,,134.0,139.6,-210.0,-200.2,,-210.0,46.0,,,,,-213.5,,-276.0,,-243.5,-277.6,,-276.4,-201.2,-243.9,,-331.6,,-150.2,,,,-288.0,-282.4,True,,False,True,,,,,False,,False,,False,False,,False,True,False,,False,,True,,,,False,False
17057,324,120.0,117.0,,119.0,181.0,,,,,104.6,,172.0,,130.0,163.1,,63.7,125.7,159.4,,32.7,,110.8,,,,110.0,81.1,-204.0,-207.0,,-205.0,-143.0,,,,,-219.4,,-152.0,,-194.0,-160.9,,-260.3,-198.3,-164.6,,-291.3,,-213.2,,,,-214.0,-242.9,False,,False,True,,,,,False,,True,,True,True,,False,True,True,,False,,False,,,,False,False
17059,34,16.0,16.4,,10.0,0.0,,,,,16.5,,27.0,,20.1,10.0,,7.7,7.3,,,4.3,,,,,,28.0,5.2,-18.0,-17.6,,-24.0,-34.0,,,,,-17.5,,-7.0,,-13.9,-24.0,,-26.3,-26.7,,,-29.7,,,,,,-6.0,-28.8,True,,False,False,,,,,True,,True,,True,False,,False,False,,,False,,,,,,True,False
17061,62,76.0,52.2,,55.0,57.0,,,,,90.0,,127.0,,60.1,64.4,,14.6,50.5,59.2,,8.0,,,,,,39.0,55.8,14.0,-9.8,,-7.0,-5.0,,,,,28.0,,65.0,,-1.9,2.4,,-47.4,-11.5,-2.8,,-54.0,,,,,,-23.0,-6.2,True,,True,True,,,,,False,,False,,True,True,,False,True,True,,False,,,,,,False,True
17063,293,168.0,132.6,,161.0,196.0,,,,,121.6,,152.0,,172.8,263.3,,64.3,173.1,211.7,,96.6,,161.3,,,,102.0,193.1,-125.0,-160.4,,-132.0,-97.0,,,,,-171.4,,-141.0,,-120.2,-29.7,,-228.7,-119.9,-81.3,,-196.4,,-131.7,,,,-191.0,-99.9,False,,False,True,,,,,False,,False,,True,True,,False,True,True,,False,,False,,,,False,True
17065,50,12.0,7.5,,10.0,37.0,,,,,37.6,,46.0,,9.7,21.0,,11.1,9.0,,,1.2,,,,,,29.0,11.0,-38.0,-42.5,,-40.0,-13.0,,,,,-12.4,,-4.0,,-40.3,-29.0,,-38.9,-41.0,,,-48.8,,,,,,-21.0,-39.0,False,,False,True,,,,,True,,True,,False,True,,False,False,,,False,,,,,,True,False
17067,94,128.0,126.8,,101.0,12.0,,,,,63.2,,98.0,,94.5,84.1,,26.7,116.7,103.4,,47.2,,123.3,,,,78.0,72.4,34.0,32.8,,7.0,-82.0,,,,,-30.8,,4.0,,0.5,-9.9,,-67.3,22.7,9.4,,-46.8,,29.3,,,,-16.0,-21.6,True,,True,False,,,,,True,,True,,True,True,,False,True,True,,False,,True,,,,True,True
17069,15,20.0,23.8,,18.0,0.0,,,,,33.2,,18.0,,36.5,7.8,,3.3,20.9,,,14.0,,,,,,21.0,12.1,5.0,8.8,,3.0,-15.0,,,,,18.2,,3.0,,21.5,-7.2,,-11.7,5.9,,,-1.0,,,,,,6.0,-2.9,False,,True,False,,,,,False,,True,,False,False,,False,False,,,True,,,,,,False,True
17071,62,16.0,17.4,,6.0,2.0,,,,,52.4,,35.0,,18.6,11.0,,5.7,2.7,,,2.2,,,,,,12.0,13.5,-46.0,-44.6,,-56.0,-60.0,,,,,-9.6,,-27.0,,-43.4,-51.0,,-56.3,-59.3,,,-59.8,,,,,,-50.0,-48.5,True,,False,False,,,,,True,,True,,True,False,,False,False,,,False,,,,,,False,False
17073,178,200.0,210.9,,193.0,74.0,,,,,177.9,,333.0,,198.0,261.5,,94.1,192.8,243.4,,73.3,,203.1,,,,208.0,160.5,22.0,32.9,,15.0,-104.0,,,,,-0.1,,155.0,,20.0,83.5,,-83.9,14.8,65.4,,-104.7,,25.1,,,,30.0,-17.5,False,,True,False,,,,,True,,False,,True,False,,False,True,False,,False,,False,,,,False,True
17075,125,64.0,66.1,,53.0,20.0,,,,,0.3,,68.0,,49.5,83.2,,10.9,52.9,74.1,,33.9,,63.9,,,,40.0,60.4,-61.0,-58.9,,-72.0,-105.0,,,,,-124.7,,-57.0,,-75.5,-41.8,,-114.1,-72.1,-50.9,,-91.2,,-61.1,,,,-85.0,-64.6,True,,False,False,,,,,False,,True,,False,True,,False,False,True,,False,,False,,,,False,False
17077,265,136.0,165.3,,130.0,140.0,,,,,145.3,,632.0,,105.0,324.9,,21.0,123.3,257.6,,26.4,,180.6,,,,162.0,150.8,-129.0,-99.7,,-135.0,-125.0,,,,,-119.7,,367.0,,-160.0,59.9,,-244.0,-141.7,-7.4,,-238.6,,-84.4,,,,-103.0,-114.2,True,,False,True,,,,,True,,False,,False,True,,False,False,True,,False,,True,,,,True,True
17079,52,76.0,68.1,,31.0,0.0,,,,,0.3,,28.0,,51.2,26.3,,13.2,51.3,27.3,,7.0,,114.3,,,,61.0,58.9,24.0,16.1,,-21.0,-52.0,,,,,-51.7,,-24.0,,-0.8,-25.7,,-38.8,-0.7,-24.7,,-45.0,,62.3,,,,9.0,6.9,True,,True,False,,,,,False,,False,,True,False,,False,True,False,,False,,False,,,,True,True
17081,294,180.0,168.0,,150.0,73.0,,,,,162.3,,280.0,,147.4,273.0,,110.9,199.4,187.4,,36.0,,133.6,,,,129.0,124.7,-114.0,-126.0,,-144.0,-221.0,,,,,-131.7,,-14.0,,-146.6,-21.0,,-183.1,-94.6,-106.6,,-258.0,,-160.4,,,,-165.0,-169.3,False,,False,False,,,,,False,,True,,False,True,,False,True,True,,False,,False,,,,False,False
