,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
42101,7527,5866.0,,,,,2695.0,,3140.3,1268.4,372.1,4666.5,,5068.0,-1661.0,,,,,-4832.0,,-4386.7,-6258.6,-7154.9,-2860.5,,-2459.0,,,,,False,,False,False,False,False,,False
42103,73,14.0,,,,,31.0,,3.4,100.5,20.1,20.9,,14.0,-59.0,,,,,-42.0,,-69.6,27.5,-52.9,-52.1,,-59.0,,,,,True,,False,True,True,True,,False
42105,23,7.0,,,,,2.0,,0.6,,0.3,4.5,,2.0,-16.0,,,,,-21.0,,-22.4,,-22.7,-18.5,,-21.0,,,,,False,,False,,False,False,,False
42107,840,133.0,,,,,408.0,,40.2,112.8,253.9,130.9,,222.0,-707.0,,,,,-432.0,,-799.8,-727.2,-586.1,-709.1,,-618.0,,,,,True,,False,False,True,False,,True
42109,293,119.0,,,,,70.0,,34.6,296.4,115.0,276.1,,217.0,-174.0,,,,,-223.0,,-258.4,3.4,-178.1,-16.9,,-76.0,,,,,False,,False,True,False,True,,True
42111,191,119.0,,,,,71.0,,70.4,248.5,42.2,113.3,,219.0,-72.0,,,,,-120.0,,-120.6,57.5,-148.8,-77.7,,28.0,,,,,False,,False,True,False,False,,True
42113,8,0.0,,,,,0.0,,0.1,,0.0,0.3,,0.0,-8.0,,,,,-8.0,,-7.9,,-8.0,-7.7,,-8.0,,,,,False,,True,,False,True,,False
42115,113,112.0,,,,,12.0,,12.2,158.9,45.2,51.6,,106.0,-1.0,,,,,-101.0,,-100.8,45.9,-67.8,-61.4,,-7.0,,,,,False,,False,False,False,False,,False
42117,142,0.0,,,,,14.0,,1.4,,0.9,26.6,,2.0,-142.0,,,,,-128.0,,-140.6,,-141.1,-115.4,,-140.0,,,,,True,,True,,True,True,,True
42119,294,280.0,,,,,179.0,,63.0,368.6,6.8,318.9,,305.0,-14.0,,,,,-115.0,,-231.0,74.6,-287.2,24.9,,11.0,,,,,False,,False,False,False,False,,True
42121,141,14.0,,,,,30.0,,2.2,,0.0,8.4,,20.0,-127.0,,,,,-111.0,,-138.8,,-141.0,-132.6,,-121.0,,,,,True,,False,,False,False,,True
42123,27,63.0,,,,,21.0,,1.8,,15.5,,,318.0,36.0,,,,,-6.0,,-25.2,,-11.5,,,291.0,,,,,True,,True,,True,,,False
42125,719,644.0,,,,,465.0,,415.8,448.7,184.6,394.3,,1024.0,-75.0,,,,,-254.0,,-303.2,-270.3,-534.4,-324.7,,305.0,,,,,False,,False,False,False,False,,False
42127,97,77.0,,,,,24.0,,19.6,58.4,284.1,47.7,,152.0,-20.0,,,,,-73.0,,-77.4,-38.6,187.1,-49.3,,55.0,,,,,False,,False,False,False,False,,False
42129,2104,462.0,,,,,458.0,,489.9,295.4,37.0,279.4,,278.0,-1642.0,,,,,-1646.0,,-1614.1,-1808.6,-2067.0,-1824.6,,-1826.0,,,,,False,,True,False,False,False,,False
42131,41,28.0,,,,,7.0,,2.0,,6.8,18.5,,88.0,-13.0,,,,,-34.0,,-39.0,,-34.2,-22.5,,47.0,,,,,False,,False,,False,False,,False
42133,2464,3066.0,,,,,1519.0,,3327.7,1363.6,1822.9,1846.6,,4292.0,602.0,,,,,-945.0,,863.7,-1100.4,-641.1,-617.4,,1828.0,,,,,False,,False,False,False,False,,False
44001,140,63.0,,,,,18.0,,0.0,128.9,48.5,43.6,,8.0,-77.0,,,,,-122.0,,-140.0,-11.1,-91.5,-96.4,,-132.0,,,,,False,,False,True,False,False,,False
44003,581,294.0,,,,,354.0,,0.2,329.1,104.9,151.1,,49.0,-287.0,,,,,-227.0,,-580.8,-251.9,-476.1,-429.9,,-532.0,,,,,True,,False,True,False,False,,False
44005,174,161.0,,,,,28.0,,0.1,213.3,48.6,59.8,,55.0,-13.0,,,,,-146.0,,-173.9,39.3,-125.4,-114.2,,-119.0,,,,,False,,False,False,False,False,,False
44007,4436,3073.0,,,,,8372.0,,20.6,555.3,106.0,654.1,,731.0,-1363.0,,,,,3936.0,,-4415.4,-3880.7,-4330.0,-3781.9,,-3705.0,,,,,False,,False,False,False,False,,False
44009,513,196.0,,,,,83.0,,0.2,190.3,17.7,50.5,,48.0,-317.0,,,,,-430.0,,-512.8,-322.7,-495.3,-462.5,,-465.0,,,,,False,,False,False,False,False,,False
45001,279,392.0,,,,,115.0,,57.2,120.5,114.3,223.3,,289.0,113.0,,,,,-164.0,,-221.8,-158.5,-164.7,-55.7,,10.0,,,,,False,,False,False,False,True,,True
45003,2475,749.0,,,,,1297.0,,481.1,703.7,194.5,836.2,,527.0,-1726.0,,,,,-1178.0,,-1993.9,-1771.3,-2280.6,-1638.8,,-1948.0,,,,,True,,False,False,False,True,,False
45005,130,98.0,,,,,102.0,,14.6,0.0,52.9,205.1,,28.0,-32.0,,,,,-28.0,,-115.4,-130.0,-77.1,75.1,,-102.0,,,,,True,,False,False,False,False,,False
45007,2146,1533.0,,,,,1550.0,,1134.7,1108.2,978.7,1341.4,,979.0,-613.0,,,,,-596.0,,-1011.3,-1037.8,-1167.3,-804.6,,-1167.0,,,,,True,,False,False,False,False,,False
45009,132,140.0,,,,,83.0,,18.2,0.2,31.1,81.4,,52.0,8.0,,,,,-49.0,,-113.8,-131.8,-100.9,-50.6,,-80.0,,,,,False,,False,False,False,False,,False
45011,316,126.0,,,,,110.0,,31.1,0.1,55.3,282.5,,42.0,-190.0,,,,,-206.0,,-284.9,-315.9,-260.7,-33.5,,-274.0,,,,,False,,False,False,False,True,,False
45013,1144,1435.0,,,,,769.0,,1254.5,361.8,203.7,925.1,,1072.0,291.0,,,,,-375.0,,110.5,-782.2,-940.3,-218.9,,-72.0,,,,,False,,True,False,False,True,,True
45015,1096,1029.0,,,,,1257.0,,629.2,389.1,327.2,539.5,,1174.0,-67.0,,,,,161.0,,-466.8,-706.9,-768.8,-556.5,,78.0,,,,,False,,False,False,False,False,,False
45017,96,63.0,,,,,49.0,,3.9,0.1,114.2,87.0,,94.0,-33.0,,,,,-47.0,,-92.1,-95.9,18.2,-9.0,,-2.0,,,,,False,,False,False,True,True,,True
45019,2593,3458.0,,,,,2657.0,,2142.6,415.4,128.7,1440.9,,2085.0,865.0,,,,,64.0,,-450.4,-2177.6,-2464.3,-1152.1,,-508.0,,,,,True,,True,False,False,False,,True
45021,542,805.0,,,,,482.0,,189.5,214.4,86.7,411.0,,980.0,263.0,,,,,-60.0,,-352.5,-327.6,-455.3,-131.0,,438.0,,,,,True,,False,False,False,True,,False
45023,276,441.0,,,,,238.0,,71.7,0.4,206.9,449.8,,199.0,165.0,,,,,-38.0,,-204.3,-275.6,-69.1,173.8,,-77.0,,,,,True,,False,False,True,False,,True
45025,411,469.0,,,,,393.0,,105.2,194.7,316.3,586.3,,230.0,58.0,,,,,-18.0,,-305.8,-216.3,-94.7,175.3,,-181.0,,,,,True,,False,False,False,False,,False
45027,157,203.0,,,,,121.0,,46.0,8.8,286.5,339.5,,134.0,46.0,,,,,-36.0,,-111.0,-148.2,129.5,182.5,,-23.0,,,,,True,,False,False,False,False,,True
45029,317,189.0,,,,,217.0,,75.2,95.0,260.9,182.6,,130.0,-128.0,,,,,-100.0,,-241.8,-222.0,-56.1,-134.4,,-187.0,,,,,True,,False,False,True,False,,False
45031,705,728.0,,,,,528.0,,464.5,138.7,270.9,498.7,,445.0,23.0,,,,,-177.0,,-240.5,-566.3,-434.1,-206.3,,-260.0,,,,,False,,False,False,False,False,,False
45033,475,434.0,,,,,258.0,,172.7,140.3,169.2,310.4,,246.0,-41.0,,,,,-217.0,,-302.3,-334.7,-305.9,-164.6,,-229.0,,,,,False,,False,False,False,False,,False
45035,1050,651.0,,,,,971.0,,289.2,492.4,76.5,299.7,,856.0,-399.0,,,,,-79.0,,-760.8,-557.6,-973.5,-750.3,,-194.0,,,,,True,,False,False,False,False,,True
45037,404,112.0,,,,,245.0,,27.8,0.2,39.9,194.6,,10.0,-292.0,,,,,-159.0,,-376.2,-403.8,-364.1,-209.4,,-394.0,,,,,True,,False,False,False,True,,False
45039,177,280.0,,,,,142.0,,50.1,1.0,101.5,228.7,,135.0,103.0,,,,,-35.0,,-126.9,-176.0,-75.5,51.7,,-42.0,,,,,True,,False,False,True,True,,True
45041,1023,1841.0,,,,,1227.0,,1060.7,277.3,675.4,1943.4,,749.0,818.0,,,,,204.0,,37.7,-745.7,-347.6,920.4,,-274.0,,,,,True,,True,True,True,False,,True
45043,507,406.0,,,,,248.0,,181.1,87.5,154.3,133.6,,206.0,-101.0,,,,,-259.0,,-325.9,-419.5,-352.6,-373.4,,-301.0,,,,,False,,False,False,False,False,,False
45045,4485,3402.0,,,,,4143.0,,2661.1,343.9,910.8,1980.3,,2215.0,-1083.0,,,,,-342.0,,-1823.9,-4141.1,-3574.2,-2504.7,,-2270.0,,,,,True,,False,False,False,False,,False
45047,576,973.0,,,,,609.0,,145.1,205.6,525.1,468.6,,318.0,397.0,,,,,33.0,,-430.9,-370.4,-50.9,-107.4,,-258.0,,,,,True,,False,True,True,True,,True
45049,199,119.0,,,,,134.0,,28.8,0.0,0.0,239.9,,42.0,-80.0,,,,,-65.0,,-170.2,-199.0,-199.0,40.9,,-157.0,,,,,True,,False,False,False,True,,False
45051,2655,1645.0,,,,,1967.0,,1007.9,247.1,450.8,851.4,,1428.0,-1010.0,,,,,-688.0,,-1647.1,-2407.9,-2204.2,-1803.6,,-1227.0,,,,,True,,False,False,False,False,,False
45053,204,140.0,,,,,182.0,,46.0,0.0,85.0,208.6,,93.0,-64.0,,,,,-22.0,,-158.0,-204.0,-119.0,4.6,,-111.0,,,,,True,,False,False,False,True,,False
45055,726,742.0,,,,,537.0,,318.4,154.8,271.6,443.3,,438.0,16.0,,,,,-189.0,,-407.6,-571.2,-454.4,-282.7,,-288.0,,,,,False,,False,False,False,False,,False
45057,761,833.0,,,,,566.0,,332.4,483.4,515.9,586.4,,601.0,72.0,,,,,-195.0,,-428.6,-277.6,-245.1,-174.6,,-160.0,,,,,False,,False,False,False,False,,False
45059,366,385.0,,,,,380.0,,134.6,124.6,86.5,188.5,,196.0,19.0,,,,,14.0,,-231.4,-241.4,-279.5,-177.5,,-170.0,,,,,True,,False,False,False,False,,False
45061,116,224.0,,,,,109.0,,83.1,0.8,97.5,175.7,,52.0,108.0,,,,,-7.0,,-32.9,-115.2,-18.5,59.7,,-64.0,,,,,True,,True,False,True,True,,True
45063,2670,2632.0,,,,,2440.0,,1655.9,373.8,187.3,1540.3,,2853.0,-38.0,,,,,-230.0,,-1014.1,-2296.2,-2482.7,-1129.7,,183.0,,,,,False,,False,False,False,False,,False
45065,97,98.0,,,,,13.0,,38.1,0.0,2.4,105.2,,66.0,1.0,,,,,-84.0,,-58.9,-97.0,-94.6,8.2,,-31.0,,,,,False,,False,False,False,False,,False
45067,367,413.0,,,,,167.0,,79.1,107.5,144.7,258.7,,239.0,46.0,,,,,-200.0,,-287.9,-259.5,-222.3,-108.3,,-128.0,,,,,False,,False,False,False,False,,False
45069,321,658.0,,,,,241.0,,185.4,202.8,282.4,674.8,,233.0,337.0,,,,,-80.0,,-135.6,-118.2,-38.6,353.8,,-88.0,,,,,True,,True,True,True,False,,True
45071,570,420.0,,,,,318.0,,120.6,38.7,45.3,221.1,,295.0,-150.0,,,,,-252.0,,-449.4,-531.3,-524.7,-348.9,,-275.0,,,,,False,,False,False,False,False,,False
45073,1253,840.0,,,,,576.0,,747.6,371.7,295.1,646.9,,561.0,-413.0,,,,,-677.0,,-505.4,-881.3,-957.9,-606.1,,-692.0,,,,,False,,False,False,False,False,,False
45075,433,476.0,,,,,668.0,,238.9,0.8,168.8,314.9,,184.0,43.0,,,,,235.0,,-194.1,-432.2,-264.2,-118.1,,-249.0,,,,,False,,False,False,False,False,,False
45077,1855,1379.0,,,,,1237.0,,1564.6,354.6,709.2,709.4,,880.0,-476.0,,,,,-618.0,,-290.4,-1500.4,-1145.8,-1145.6,,-975.0,,,,,False,,True,False,False,False,,False
45079,4838,10843.0,,,,,4288.0,,6885.3,3024.3,3563.9,5186.5,,4292.0,6005.0,,,,,-550.0,,2047.3,-1813.7,-1274.1,348.5,,-546.0,,,,,True,,True,True,True,True,,True
45081,119,385.0,,,,,128.0,,164.5,109.3,77.6,277.6,,137.0,266.0,,,,,9.0,,45.5,-9.7,-41.4,158.6,,18.0,,,,,True,,True,True,True,True,,True
45083,3113,3997.0,,,,,2542.0,,2538.1,1071.2,1239.3,2023.1,,3900.0,884.0,,,,,-571.0,,-574.9,-2041.8,-1873.7,-1089.9,,787.0,,,,,True,,True,False,False,False,,True
45085,585,637.0,,,,,863.0,,144.1,184.5,75.6,382.8,,245.0,52.0,,,,,278.0,,-440.9,-400.5,-509.4,-202.2,,-340.0,,,,,False,,False,False,False,False,,False
45087,238,245.0,,,,,172.0,,108.2,128.4,46.3,130.0,,227.0,7.0,,,,,-66.0,,-129.8,-109.6,-191.7,-108.0,,-11.0,,,,,False,,False,False,False,False,,False
45089,202,308.0,,,,,128.0,,151.2,0.9,123.7,278.2,,86.0,106.0,,,,,-74.0,,-50.8,-201.1,-78.3,76.2,,-116.0,,,,,True,,True,False,True,True,,False
45091,2034,1904.0,,,,,1823.0,,1701.2,502.4,94.4,1150.6,,1636.0,-130.0,,,,,-211.0,,-332.8,-1531.6,-1939.6,-883.4,,-398.0,,,,,False,,False,False,False,False,,False
46003,122,0.0,,,,,28.0,,5.6,,8.9,1.7,,0.0,-122.0,,,,,-94.0,,-116.4,,-113.1,-120.3,,-122.0,,,,,True,,True,,True,True,,False
46005,536,70.0,,,,,322.0,,2.9,2.2,7.7,21.5,,38.0,-466.0,,,,,-214.0,,-533.1,-533.8,-528.3,-514.5,,-498.0,,,,,True,,False,False,False,False,,False
46007,123,77.0,,,,,77.0,,,,9.3,,,23.0,-46.0,,,,,-46.0,,,,-113.7,,,-100.0,,,,,False,,,,False,,,False
46009,437,49.0,,,,,199.0,,8.9,,5.0,45.4,,15.0,-388.0,,,,,-238.0,,-428.1,,-431.9,-391.6,,-422.0,,,,,True,,False,,False,False,,False
46011,876,1393.0,,,,,1103.0,,2410.7,10.2,866.3,694.4,,636.0,517.0,,,,,227.0,,1534.7,-865.8,-9.7,-181.6,,-240.0,,,,,True,,False,False,True,True,,True
46013,1135,931.0,,,,,642.0,,243.1,84.2,628.1,687.7,,421.0,-204.0,,,,,-493.0,,-891.9,-1050.8,-506.9,-447.3,,-714.0,,,,,False,,False,False,False,False,,False
46015,180,77.0,,,,,35.0,,,,20.7,28.0,,51.0,-103.0,,,,,-145.0,,,,-159.3,-152.0,,-129.0,,,,,False,,,,False,False,,False
46017,113,0.0,,,,,28.0,,2.0,0.0,2.8,1.8,,0.0,-113.0,,,,,-85.0,,-111.0,-113.0,-110.2,-111.2,,-113.0,,,,,True,,True,True,True,True,,False
46019,242,49.0,,,,,58.0,,,,17.3,,,10.0,-193.0,,,,,-184.0,,,,-224.7,,,-232.0,,,,,True,,,,False,,,False
46021,70,0.0,,,,,3.0,,,,0.1,1.6,,0.0,-70.0,,,,,-67.0,,,,-69.9,-68.4,,-70.0,,,,,True,,,,True,True,,False
46023,236,14.0,,,,,112.0,,0.3,6.4,2.5,6.2,,37.0,-222.0,,,,,-124.0,,-235.7,-229.6,-233.5,-229.8,,-199.0,,,,,True,,False,False,False,False,,True
46025,77,21.0,,,,,90.0,,8.2,,17.4,11.2,,25.0,-56.0,,,,,13.0,,-68.8,,-59.6,-65.8,,-52.0,,,,,True,,False,,False,False,,True
46027,311,1064.0,,,,,530.0,,562.1,97.3,126.0,290.4,,159.0,753.0,,,,,219.0,,251.1,-213.7,-185.1,-20.6,,-152.0,,,,,True,,True,True,True,True,,True
46029,973,889.0,,,,,685.0,,560.6,49.1,1183.9,401.3,,419.0,-84.0,,,,,-288.0,,-412.4,-923.9,210.9,-571.7,,-554.0,,,,,False,,False,False,False,False,,False
46031,92,91.0,,,,,139.0,,49.1,,15.4,109.3,,80.0,-1.0,,,,,47.0,,-42.9,,-76.6,17.3,,-12.0,,,,,False,,False,,False,False,,False
46033,164,154.0,,,,,56.0,,,2.3,60.1,,,41.0,-10.0,,,,,-108.0,,,-161.7,-103.9,,,-123.0,,,,,False,,,False,False,,,False
46035,672,133.0,,,,,348.0,,13.4,256.2,90.1,148.3,,103.0,-539.0,,,,,-324.0,,-658.6,-415.8,-581.9,-523.7,,-569.0,,,,,True,,False,True,False,True,,False
46037,107,49.0,,,,,63.0,,7.1,,44.2,26.1,,32.0,-58.0,,,,,-44.0,,-99.9,,-62.8,-80.9,,-75.0,,,,,True,,False,,False,False,,False
46039,119,84.0,,,,,28.0,,10.2,,15.9,,,46.0,-35.0,,,,,-91.0,,-108.8,,-103.1,,,-73.0,,,,,False,,False,,False,,,False
46041,200,98.0,,,,,63.0,,75.8,,44.0,90.4,,57.0,-102.0,,,,,-137.0,,-124.2,,-156.0,-109.6,,-143.0,,,,,False,,False,,False,False,,False
46043,126,49.0,,,,,21.0,,5.4,,5.4,,,25.0,-77.0,,,,,-105.0,,-120.6,,-120.6,,,-101.0,,,,,False,,False,,False,,,False
46045,99,21.0,,,,,42.0,,9.5,,12.2,,,5.0,-78.0,,,,,-57.0,,-89.5,,-86.8,,,-94.0,,,,,True,,False,,False,,,False
46047,122,203.0,,,,,12.0,,15.0,,38.9,130.5,,116.0,81.0,,,,,-110.0,,-107.0,,-83.1,8.5,,-6.0,,,,,False,,False,,False,True,,True
46049,158,42.0,,,,,21.0,,18.0,,8.5,18.0,,19.0,-116.0,,,,,-137.0,,-140.0,,-149.5,-140.0,,-139.0,,,,,False,,False,,False,False,,False
46051,234,63.0,,,,,92.0,,8.8,,6.9,59.5,,96.0,-171.0,,,,,-142.0,,-225.2,,-227.1,-174.5,,-138.0,,,,,True,,False,,False,False,,True
46053,169,126.0,,,,,42.0,,5.8,,40.0,,,63.0,-43.0,,,,,-127.0,,-163.2,,-129.0,,,-106.0,,,,,False,,False,,False,,,False
46055,73,0.0,,,,,42.0,,,,0.2,0.7,,0.0,-73.0,,,,,-31.0,,,,-72.8,-72.3,,-73.0,,,,,True,,,,True,True,,False
46057,114,84.0,,,,,107.0,,23.9,,45.2,56.4,,53.0,-30.0,,,,,-7.0,,-90.1,,-68.8,-57.6,,-61.0,,,,,True,,False,,False,False,,False
46059,94,7.0,,,,,21.0,,1.0,,1.8,,,24.0,-87.0,,,,,-73.0,,-93.0,,-92.2,,,-70.0,,,,,True,,False,,False,,,True
46061,56,14.0,,,,,57.0,,,,6.7,7.8,,11.0,-42.0,,,,,1.0,,,,-49.3,-48.2,,-45.0,,,,,True,,,,False,False,,False
46063,43,0.0,,,,,21.0,,,,0.0,0.5,,0.0,-43.0,,,,,-22.0,,,,-43.0,-42.5,,-43.0,,,,,True,,,,False,True,,False
46065,671,84.0,,,,,156.0,,42.7,102.9,42.7,72.5,,46.0,-587.0,,,,,-515.0,,-628.3,-568.1,-628.3,-598.5,,-625.0,,,,,True,,False,True,False,False,,False
46067,155,119.0,,,,,106.0,,12.8,,116.5,76.3,,170.0,-36.0,,,,,-49.0,,-142.2,,-38.5,-78.7,,15.0,,,,,False,,False,,False,False,,True
46069,30,14.0,,,,,7.0,,1.2,,0.5,8.3,,24.0,-16.0,,,,,-23.0,,-28.8,,-29.5,-21.7,,-6.0,,,,,False,,False,,False,False,,True
46071,93,0.0,,,,,28.0,,1.0,,0.3,,,0.0,-93.0,,,,,-65.0,,-92.0,,-92.7,,,-93.0,,,,,True,,True,,True,,,False
46073,111,28.0,,,,,35.0,,4.6,,4.4,11.1,,29.0,-83.0,,,,,-76.0,,-106.4,,-106.6,-99.9,,-82.0,,,,,True,,False,,False,False,,True
46075,27,14.0,,,,,0.0,,,,4.2,6.6,,17.0,-13.0,,,,,-27.0,,,,-22.8,-20.4,,-10.0,,,,,False,,,,False,False,,True
46077,138,21.0,,,,,49.0,,2.6,,7.1,,,5.0,-117.0,,,,,-89.0,,-135.4,,-130.9,,,-133.0,,,,,True,,False,,False,,,False
46079,213,91.0,,,,,222.0,,7.4,122.3,8.2,72.4,,159.0,-122.0,,,,,9.0,,-205.6,-90.7,-204.8,-140.6,,-54.0,,,,,True,,False,True,False,False,,True
46081,556,336.0,,,,,192.0,,67.1,17.7,66.6,317.8,,126.0,-220.0,,,,,-364.0,,-488.9,-538.3,-489.4,-238.2,,-430.0,,,,,False,,False,False,False,False,,False
46083,1554,721.0,,,,,891.0,,437.0,593.5,566.4,914.8,,550.0,-833.0,,,,,-663.0,,-1117.0,-960.5,-987.6,-639.2,,-1004.0,,,,,True,,False,False,False,True,,False
46085,132,14.0,,,,,18.0,,0.7,0.0,15.1,5.9,,3.0,-118.0,,,,,-114.0,,-131.3,-132.0,-116.9,-126.1,,-129.0,,,,,True,,False,False,True,False,,False
46087,155,77.0,,,,,96.0,,18.1,,27.1,88.7,,77.0,-78.0,,,,,-59.0,,-136.9,,-127.9,-66.3,,-78.0,,,,,True,,False,,False,True,,False
46089,51,14.0,,,,,20.0,,0.8,,11.3,9.9,,48.0,-37.0,,,,,-31.0,,-50.2,,-39.7,-41.1,,-3.0,,,,,True,,False,,False,False,,True
46091,44,0.0,,,,,133.0,,1.7,,0.5,,,12.0,-44.0,,,,,89.0,,-42.3,,-43.5,,,-32.0,,,,,False,,True,,True,,,True
46093,549,413.0,,,,,594.0,,175.8,20.2,73.3,276.9,,121.0,-136.0,,,,,45.0,,-373.2,-528.8,-475.7,-272.1,,-428.0,,,,,True,,False,False,False,False,,False
46095,41,7.0,,,,,34.0,,,,1.7,,,33.0,-34.0,,,,,-7.0,,,,-39.3,,,-8.0,,,,,True,,,,False,,,True
46097,119,7.0,,,,,28.0,,3.3,,1.1,,,5.0,-112.0,,,,,-91.0,,-115.7,,-117.9,,,-114.0,,,,,True,,False,,False,,,False
46099,4656,2590.0,,,,,3461.0,,1470.9,294.4,1176.4,1373.3,,1494.0,-2066.0,,,,,-1195.0,,-3185.1,-4361.6,-3479.6,-3282.7,,-3162.0,,,,,True,,False,False,False,False,,False
46101,143,70.0,,,,,51.0,,12.1,,180.8,27.3,,68.0,-73.0,,,,,-92.0,,-130.9,,37.8,-115.7,,-75.0,,,,,False,,False,,True,False,,False
46102,606,140.0,,,,,227.0,,57.9,,59.2,69.8,,124.0,-466.0,,,,,-379.0,,-548.1,,-546.8,-536.2,,-482.0,,,,,True,,False,,False,False,,False
46103,2444,1827.0,,,,,900.0,,582.4,1117.6,470.1,715.3,,838.0,-617.0,,,,,-1544.0,,-1861.6,-1326.4,-1973.9,-1728.7,,-1606.0,,,,,False,,False,False,False,False,,False
46105,53,63.0,,,,,9.0,,,,3.7,,,22.0,10.0,,,,,-44.0,,,,-49.3,,,-31.0,,,,,False,,,,False,,,False
46107,74,91.0,,,,,7.0,,,,9.3,,,46.0,17.0,,,,,-67.0,,,,-64.7,,,-28.0,,,,,False,,,,False,,,False
46109,220,70.0,,,,,127.0,,2.3,96.3,35.0,66.8,,110.0,-150.0,,,,,-93.0,,-217.7,-123.7,-185.0,-153.2,,-110.0,,,,,True,,False,True,False,False,,True
46111,69,7.0,,,,,21.0,,1.2,,1.4,2.2,,17.0,-62.0,,,,,-48.0,,-67.8,,-67.6,-66.8,,-52.0,,,,,True,,False,,False,False,,True
46115,184,84.0,,,,,148.0,,37.9,,34.0,99.3,,30.0,-100.0,,,,,-36.0,,-146.1,,-150.0,-84.7,,-154.0,,,,,True,,False,,False,True,,False
46117,66,14.0,,,,,21.0,,2.8,,5.4,9.0,,49.0,-52.0,,,,,-45.0,,-63.2,,-60.6,-57.0,,-17.0,,,,,True,,False,,False,False,,True
46119,32,0.0,,,,,0.0,,0.5,,0.6,2.9,,0.0,-32.0,,,,,-32.0,,-31.5,,-31.4,-29.1,,-32.0,,,,,False,,True,,True,True,,False
46121,315,63.0,,,,,122.0,,22.8,,14.4,26.6,,140.0,-252.0,,,,,-193.0,,-292.2,,-300.6,-288.4,,-175.0,,,,,True,,False,,False,False,,True
46123,227,28.0,,,,,74.0,,4.8,,4.2,15.5,,119.0,-199.0,,,,,-153.0,,-222.2,,-222.8,-211.5,,-108.0,,,,,True,,False,,False,False,,True
46125,345,112.0,,,,,89.0,,33.6,,237.5,70.3,,105.0,-233.0,,,,,-256.0,,-311.4,,-107.5,-274.7,,-240.0,,,,,False,,False,,True,False,,False
46127,421,245.0,,,,,251.0,,28.3,77.1,93.7,101.6,,172.0,-176.0,,,,,-170.0,,-392.7,-343.9,-327.3,-319.4,,-249.0,,,,,True,,False,False,False,False,,False
46129,211,77.0,,,,,48.0,,25.4,,7.2,47.0,,51.0,-134.0,,,,,-163.0,,-185.6,,-203.8,-164.0,,-160.0,,,,,False,,False,,False,False,,False
46135,489,287.0,,,,,479.0,,32.3,58.5,48.6,368.0,,251.0,-202.0,,,,,-10.0,,-456.7,-430.5,-440.4,-121.0,,-238.0,,,,,True,,False,False,False,True,,False
46137,31,49.0,,,,,145.0,,6.7,,0.8,,,26.0,18.0,,,,,114.0,,-24.3,,-30.2,,,-5.0,,,,,False,,False,,False,,,True
47001,730,553.0,,,,,580.0,,267.3,478.4,124.0,277.4,,936.0,-177.0,,,,,-150.0,,-462.7,-251.6,-606.0,-452.6,,206.0,,,,,True,,False,False,False,False,,False
47003,532,308.0,,,,,684.0,,94.3,8.8,342.6,214.8,,100.0,-224.0,,,,,152.0,,-437.7,-523.2,-189.4,-317.2,,-432.0,,,,,True,,False,False,True,False,,False
47005,135,203.0,,,,,253.0,,49.0,0.0,26.5,216.0,,108.0,68.0,,,,,118.0,,-86.0,-135.0,-108.5,81.0,,-27.0,,,,,False,,False,False,False,False,,True
47007,215,161.0,,,,,203.0,,38.8,0.1,20.6,146.9,,0.0,-54.0,,,,,-12.0,,-176.2,-214.9,-194.4,-68.1,,-215.0,,,,,True,,False,False,False,False,,False
47009,1181,952.0,,,,,922.0,,725.3,862.6,493.9,496.2,,259.0,-229.0,,,,,-259.0,,-455.7,-318.4,-687.1,-684.8,,-922.0,,,,,False,,False,False,False,False,,False
47011,989,763.0,,,,,1043.0,,129.9,299.9,294.2,432.0,,345.0,-226.0,,,,,54.0,,-859.1,-689.1,-694.8,-557.0,,-644.0,,,,,True,,False,False,False,False,,False
47013,643,245.0,,,,,300.0,,186.7,261.1,82.4,142.3,,194.0,-398.0,,,,,-343.0,,-456.3,-381.9,-560.6,-500.7,,-449.0,,,,,True,,False,True,False,False,,False
47015,183,203.0,,,,,152.0,,46.5,66.1,46.6,97.5,,180.0,20.0,,,,,-31.0,,-136.5,-116.9,-136.4,-85.5,,-3.0,,,,,False,,False,False,False,False,,True
