,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
45013,4646,3018.0,5326.0,,,,,2790.0,,3738.9,2216.9,4298.5,,1637.4,12175.0,,-1628.0,680.0,,,,,-1856.0,,-907.1,-2429.1,-347.5,,-3008.6,7529.0,,True,,,,,False,,True,False,True,,False,False,
45015,3945,2718.0,4475.0,,,,,5086.0,,5412.2,2487.6,3635.0,,1792.1,10036.0,,-1227.0,530.0,,,,,1141.0,,1467.2,-1457.4,-310.0,,-2152.9,6091.0,,True,,,,,True,,False,False,True,,False,False,
45017,418,330.0,106.0,,,,,254.0,,536.3,109.9,569.0,,,,,-88.0,-312.0,,,,,-164.0,,118.3,-308.1,151.0,,,,,False,,,,,False,,False,False,False,,,,
45019,9092,5244.0,6817.0,,,,,15353.0,,4876.1,7516.2,5509.0,,2744.7,7804.0,,-3848.0,-2275.0,,,,,6261.0,,-4215.9,-1575.8,-3583.0,,-6347.3,-1288.0,,True,,,,,False,,False,True,True,,False,True,
45021,1744,1446.0,1289.0,,,,,2285.0,,1473.9,919.2,1601.0,,1526.7,,,-298.0,-455.0,,,,,541.0,,-270.1,-824.8,-143.0,,-217.3,,,False,,,,,False,,True,False,True,,True,,
45023,1167,888.0,717.0,,,,,1061.0,,1129.3,412.6,896.0,,,,,-279.0,-450.0,,,,,-106.0,,-37.7,-754.4,-271.0,,,,,False,,,,,True,,True,False,True,,,,
45025,1184,648.0,882.0,,,,,1182.0,,1281.0,538.5,860.5,,,,,-536.0,-302.0,,,,,-2.0,,97.0,-645.5,-323.5,,,,,True,,,,,True,,True,False,True,,,,
45027,856,564.0,703.0,,,,,664.0,,487.5,336.8,488.0,,,,,-292.0,-153.0,,,,,-192.0,,-368.5,-519.2,-368.0,,,,,True,,,,,True,,False,False,False,,,,
45029,1021,498.0,444.0,,,,,873.0,,615.4,322.7,581.5,,,,,-523.0,-577.0,,,,,-148.0,,-405.6,-698.3,-439.5,,,,,False,,,,,True,,True,False,True,,,,
45031,2847,1926.0,2609.0,,,,,1558.0,,9031.4,1296.0,3418.5,,1242.6,,,-921.0,-238.0,,,,,-1289.0,,6184.4,-1551.0,571.5,,-1604.4,,,True,,,,,False,,False,False,True,,False,,
45033,1511,1242.0,1479.0,,,,,689.0,,2275.4,452.4,1621.0,,,,,-269.0,-32.0,,,,,-822.0,,764.4,-1058.7,110.0,,,,,True,,,,,False,,False,False,True,,,,
45035,5018,3006.0,3491.0,,,,,2773.0,,5025.9,2715.0,3781.0,,2672.8,6565.0,,-2012.0,-1527.0,,,,,-2245.0,,7.9,-2303.0,-1237.0,,-2345.2,1547.0,,True,,,,,False,,True,False,True,,False,True,
45037,782,474.0,463.0,,,,,698.0,,436.2,251.8,588.0,,,,,-308.0,-319.0,,,,,-84.0,,-345.8,-530.2,-194.0,,,,,False,,,,,True,,False,False,True,,,,
45039,621,468.0,364.0,,,,,559.0,,393.0,245.4,602.0,,,,,-153.0,-257.0,,,,,-62.0,,-228.0,-375.6,-19.0,,,,,False,,,,,True,,False,False,True,,,,
45041,6457,4728.0,4402.0,,,,,2866.0,,14730.3,2689.2,6641.0,,2736.2,13852.0,,-1729.0,-2055.0,,,,,-3591.0,,8273.3,-3767.8,184.0,,-3720.8,7395.0,,False,,,,,False,,False,False,True,,False,False,
45043,2141,1338.0,1857.0,,,,,2112.0,,1594.1,941.5,1910.0,,1283.1,,,-803.0,-284.0,,,,,-29.0,,-546.9,-1199.5,-231.0,,-857.9,,,True,,,,,True,,True,False,True,,False,,
45045,23830,17016.0,24580.0,,,,,15985.0,,22154.5,13249.7,22779.5,,12292.2,44458.0,,-6814.0,750.0,,,,,-7845.0,,-1675.5,-10580.3,-1050.5,,-11537.8,20628.0,,True,,,,,False,,True,False,True,,False,False,
45047,2240,1482.0,1430.0,,,,,1970.0,,1876.3,1327.2,1476.0,,951.5,,,-758.0,-810.0,,,,,-270.0,,-363.7,-912.8,-764.0,,-1288.5,,,False,,,,,True,,True,False,False,,False,,
45049,463,306.0,28.0,,,,,417.0,,246.2,167.8,341.0,,,,,-157.0,-435.0,,,,,-46.0,,-216.8,-295.2,-122.0,,,,,False,,,,,True,,False,False,True,,,,
45051,10474,6546.0,9384.0,,,,,4688.0,,12449.6,5493.9,7795.5,,3583.5,13212.0,,-3928.0,-1090.0,,,,,-5786.0,,1975.6,-4980.1,-2678.5,,-6890.5,2738.0,,True,,,,,False,,True,False,True,,False,True,
45053,623,336.0,315.0,,,,,450.0,,203.3,283.2,337.0,,,,,-287.0,-308.0,,,,,-173.0,,-419.7,-339.8,-286.0,,,,,False,,,,,True,,False,False,True,,,,
45055,1877,1206.0,1669.0,,,,,1414.0,,1295.6,563.1,1244.0,,639.5,,,-671.0,-208.0,,,,,-463.0,,-581.4,-1313.9,-633.0,,-1237.5,,,True,,,,,True,,True,False,True,,False,,
45057,3169,2304.0,2479.0,,,,,2681.0,,1507.1,1364.7,2547.0,,1315.0,,,-865.0,-690.0,,,,,-488.0,,-1661.9,-1804.3,-622.0,,-1854.0,,,True,,,,,True,,False,False,True,,False,,
45059,2225,1308.0,1233.0,,,,,2100.0,,1050.6,787.6,1015.0,,734.3,,,-917.0,-992.0,,,,,-125.0,,-1174.4,-1437.4,-1210.0,,-1490.7,,,False,,,,,True,,False,False,False,,False,,
45061,557,318.0,167.0,,,,,323.0,,421.0,142.4,536.0,,,,,-239.0,-390.0,,,,,-234.0,,-136.0,-414.6,-21.0,,,,,False,,,,,True,,True,False,True,,,,
45063,10038,6090.0,9443.0,,,,,6801.0,,11145.9,4718.9,8409.0,,3599.9,16249.0,,-3948.0,-595.0,,,,,-3237.0,,1107.9,-5319.1,-1629.0,,-6438.1,6211.0,,True,,,,,True,,True,False,True,,False,False,
45065,267,144.0,134.0,,,,,160.0,,200.7,43.7,203.0,,,,,-123.0,-133.0,,,,,-107.0,,-66.3,-223.3,-64.0,,,,,False,,,,,True,,True,False,True,,,,
45067,1261,756.0,490.0,,,,,567.0,,1803.0,342.9,1018.0,,,,,-505.0,-771.0,,,,,-694.0,,542.0,-918.1,-243.0,,,,,False,,,,,False,,False,False,True,,,,
45069,833,756.0,129.0,,,,,658.0,,1012.1,470.4,888.0,,,,,-77.0,-704.0,,,,,-175.0,,179.1,-362.6,55.0,,,,,False,,,,,False,,False,False,True,,,,
45071,1220,1080.0,270.0,,,,,1110.0,,1093.7,561.7,1438.5,,604.5,,,-140.0,-950.0,,,,,-110.0,,-126.3,-658.3,218.5,,-615.5,,,False,,,,,True,,True,False,False,,False,,
45073,2970,2382.0,2516.0,,,,,2503.0,,2969.2,1332.7,2601.5,,1497.9,,,-588.0,-454.0,,,,,-467.0,,-0.8,-1637.3,-368.5,,-1472.1,,,True,,,,,True,,True,False,True,,False,,
45075,2728,1710.0,385.0,,,,,1739.0,,3566.6,1335.0,2820.5,,1437.8,,,-1018.0,-2343.0,,,,,-989.0,,838.6,-1393.0,92.5,,-1290.2,,,False,,,,,True,,True,False,True,,False,,
45077,6069,5130.0,5225.0,,,,,4105.0,,4615.7,2655.2,6006.0,,3629.7,,,-939.0,-844.0,,,,,-1964.0,,-1453.3,-3413.8,-63.0,,-2439.3,,,True,,,,,False,,False,False,True,,False,,
45079,10882,7908.0,12619.0,,,,,8838.0,,10931.5,6343.0,11160.5,,4087.5,17420.0,,-2974.0,1737.0,,,,,-2044.0,,49.5,-4539.0,278.5,,-6794.5,6538.0,,True,,,,,True,,True,False,True,,False,False,
45081,379,204.0,46.0,,,,,568.0,,188.1,195.7,271.0,,,,,-175.0,-333.0,,,,,189.0,,-190.9,-183.3,-108.0,,,,,False,,,,,False,,False,False,True,,,,
45083,12610,9990.0,10966.0,,,,,10750.0,,16115.9,6813.0,13409.5,,6375.6,26225.0,,-2620.0,-1644.0,,,,,-1860.0,,3505.9,-5797.0,799.5,,-6234.4,13615.0,,True,,,,,True,,False,False,True,,False,False,
45085,2664,2328.0,4108.0,,,,,2234.0,,2473.9,1614.9,4369.0,,1197.0,,,-336.0,1444.0,,,,,-430.0,,-190.1,-1049.1,1705.0,,-1467.0,,,False,,,,,False,,True,False,False,,False,,
45087,800,780.0,711.0,,,,,986.0,,1044.5,316.2,578.0,,,,,-20.0,-89.0,,,,,186.0,,244.5,-483.8,-222.0,,,,,False,,,,,False,,False,False,False,,,,
45089,1253,672.0,142.0,,,,,643.0,,1697.5,490.2,951.0,,,,,-581.0,-1111.0,,,,,-610.0,,444.5,-762.8,-302.0,,,,,False,,,,,False,,True,False,True,,,,
45091,8842,8274.0,11175.0,,,,,7750.0,,9993.6,5350.0,7781.5,,7516.1,13232.0,,-568.0,2333.0,,,,,-1092.0,,1151.6,-3492.0,-1060.5,,-1325.9,4390.0,,False,,,,,False,,False,False,False,,False,False,
46003,55,72.0,,,,,,125.0,,13.5,3.0,18.0,,,,,17.0,,,,,,70.0,,-41.5,-52.0,-37.0,,,,,,,,,,False,,False,False,False,,,,
46005,171,324.0,194.0,,,,,783.0,,48.7,236.8,102.0,,89.4,,,153.0,23.0,,,,,612.0,,-122.3,65.8,-69.0,,-81.6,,,True,,,,,False,,True,True,True,,True,,
46007,40,72.0,0.0,,,,,92.0,,12.4,26.1,32.0,,,,,32.0,-40.0,,,,,52.0,,-27.6,-13.9,-8.0,,,,,False,,,,,False,,True,True,True,,,,
46009,87,132.0,3.0,,,,,291.0,,21.9,39.7,64.0,,,,,45.0,-84.0,,,,,204.0,,-65.1,-47.3,-23.0,,,,,False,,,,,False,,False,False,True,,,,
46011,662,786.0,459.0,,,,,1196.0,,463.5,416.3,563.0,,433.4,,,124.0,-203.0,,,,,534.0,,-198.5,-245.7,-99.0,,-228.6,,,False,,,,,False,,False,False,True,,False,,
46013,777,1362.0,929.0,,,,,2429.0,,531.3,830.1,853.0,,922.3,,,585.0,152.0,,,,,1652.0,,-245.7,53.1,76.0,,145.3,,,True,,,,,False,,True,True,True,,True,,
46015,71,126.0,57.0,,,,,167.0,,21.1,61.7,52.0,,,,,55.0,-14.0,,,,,96.0,,-49.9,-9.3,-19.0,,,,,True,,,,,False,,True,True,True,,,,
46017,15,66.0,0.0,,,,,171.0,,9.3,8.5,21.0,,,,,51.0,-15.0,,,,,156.0,,-5.7,-6.5,6.0,,,,,True,,,,,False,,True,True,True,,,,
46019,142,276.0,183.0,,,,,358.0,,76.7,162.8,135.0,,,,,134.0,41.0,,,,,216.0,,-65.3,20.8,-7.0,,,,,True,,,,,False,,True,True,True,,,,
46021,13,6.0,0.0,,,,,140.0,,0.4,6.6,24.0,,,,,-7.0,-13.0,,,,,127.0,,-12.6,-6.4,11.0,,,,,False,,,,,False,,False,True,False,,,,
46023,180,456.0,238.0,,,,,255.0,,115.4,97.4,261.5,,,,,276.0,58.0,,,,,75.0,,-64.6,-82.6,81.5,,,,,True,,,,,True,,True,True,True,,,,
46025,41,114.0,0.0,,,,,146.0,,27.8,16.7,51.0,,,,,73.0,-41.0,,,,,105.0,,-13.2,-24.3,10.0,,,,,True,,,,,False,,True,True,True,,,,
46027,235,504.0,142.0,,,,,428.0,,115.8,180.5,268.0,,,,,269.0,-93.0,,,,,193.0,,-119.2,-54.5,33.0,,,,,True,,,,,True,,True,True,True,,,,
46029,614,1344.0,674.0,,,,,1181.0,,894.3,390.1,1257.5,,1030.2,,,730.0,60.0,,,,,567.0,,280.3,-223.9,643.5,,416.2,,,True,,,,,True,,True,True,True,,True,,
46031,34,102.0,,,,,,121.0,,47.9,26.3,43.0,,,,,68.0,,,,,,87.0,,13.9,-7.7,9.0,,,,,,,,,,False,,True,True,True,,,,
46033,94,252.0,177.0,,,,,212.0,,148.1,123.3,172.0,,,,,158.0,83.0,,,,,118.0,,54.1,29.3,78.0,,,,,True,,,,,True,,True,True,True,,,,
46035,311,426.0,120.0,,,,,799.0,,126.0,172.5,251.0,,,,,115.0,-191.0,,,,,488.0,,-185.0,-138.5,-60.0,,,,,False,,,,,False,,False,False,True,,,,
46037,130,288.0,218.0,,,,,202.0,,132.9,39.8,201.0,,,,,158.0,88.0,,,,,72.0,,2.9,-90.2,71.0,,,,,True,,,,,True,,True,True,True,,,,
46039,81,162.0,120.0,,,,,189.0,,149.5,62.0,103.0,,,,,81.0,39.0,,,,,108.0,,68.5,-19.0,22.0,,,,,True,,,,,False,,True,True,True,,,,
46041,226,396.0,,,,,,222.0,,408.0,205.4,195.0,,,,,170.0,,,,,,-4.0,,182.0,-20.6,-31.0,,,,,,,,,,True,,False,True,True,,,,
46043,75,108.0,42.0,,,,,90.0,,45.4,27.8,75.0,,,,,33.0,-33.0,,,,,15.0,,-29.6,-47.2,0.0,,,,,False,,,,,True,,True,False,True,,,,
46045,155,144.0,0.0,,,,,212.0,,85.4,41.2,99.0,,,,,-11.0,-155.0,,,,,57.0,,-69.6,-113.8,-56.0,,,,,False,,,,,False,,False,False,False,,,,
46047,101,108.0,0.0,,,,,199.0,,12.0,38.6,99.0,,,,,7.0,-101.0,,,,,98.0,,-89.0,-62.4,-2.0,,,,,False,,,,,False,,False,False,True,,,,
46049,33,60.0,0.0,,,,,84.0,,15.2,3.5,33.0,,,,,27.0,-33.0,,,,,51.0,,-17.8,-29.5,0.0,,,,,False,,,,,False,,True,False,True,,,,
46051,126,414.0,106.0,,,,,365.0,,304.6,86.0,182.0,,,,,288.0,-20.0,,,,,239.0,,178.6,-40.0,56.0,,,,,True,,,,,True,,True,True,True,,,,
46053,38,54.0,52.0,,,,,86.0,,3.9,40.2,49.0,,,,,16.0,14.0,,,,,48.0,,-34.1,2.2,11.0,,,,,True,,,,,False,,False,True,True,,,,
46055,50,138.0,0.0,,,,,132.0,,143.2,33.2,180.0,,,,,88.0,-50.0,,,,,82.0,,93.2,-16.8,130.0,,,,,True,,,,,True,,False,True,False,,,,
46057,112,192.0,123.0,,,,,249.0,,39.5,63.2,102.0,,,,,80.0,11.0,,,,,137.0,,-72.5,-48.8,-10.0,,,,,True,,,,,False,,True,True,True,,,,
46059,22,30.0,0.0,,,,,162.0,,4.5,13.5,2.0,,,,,8.0,-22.0,,,,,140.0,,-17.5,-8.5,-20.0,,,,,False,,,,,False,,False,False,False,,,,
46061,42,36.0,52.0,,,,,108.0,,10.6,32.9,1.0,,,,,-6.0,10.0,,,,,66.0,,-31.4,-9.1,-41.0,,,,,False,,,,,False,,False,False,False,,,,
46063,3,18.0,0.0,,,,,84.0,,111.0,10.7,29.0,,,,,15.0,-3.0,,,,,81.0,,108.0,7.7,26.0,,,,,True,,,,,False,,False,True,False,,,,
46065,340,600.0,326.0,,,,,917.0,,210.7,202.6,529.0,,,,,260.0,-14.0,,,,,577.0,,-129.3,-137.4,189.0,,,,,True,,,,,False,,True,True,True,,,,
46067,106,204.0,120.0,,,,,222.0,,33.2,68.4,224.0,,,,,98.0,14.0,,,,,116.0,,-72.8,-37.6,118.0,,,,,True,,,,,False,,True,True,False,,,,
46069,6,18.0,0.0,,,,,178.0,,2.3,7.5,61.0,,,,,12.0,-6.0,,,,,172.0,,-3.7,1.5,55.0,,,,,True,,,,,False,,True,True,False,,,,
46071,29,144.0,,,,,,56.0,,193.0,21.2,89.0,,,,,115.0,,,,,,27.0,,164.0,-7.8,60.0,,,,,,,,,,True,,False,True,True,,,,
46073,16,30.0,0.0,,,,,170.0,,6.0,5.5,14.0,,,,,14.0,-16.0,,,,,154.0,,-10.0,-10.5,-2.0,,,,,False,,,,,False,,True,True,True,,,,
46075,17,0.0,0.0,,,,,48.0,,0.3,4.3,23.0,,,,,-17.0,-17.0,,,,,31.0,,-16.7,-12.7,6.0,,,,,False,,,,,False,,True,True,True,,,,
46077,120,108.0,51.0,,,,,196.0,,16.8,45.9,60.0,,,,,-12.0,-69.0,,,,,76.0,,-103.2,-74.1,-60.0,,,,,False,,,,,False,,False,False,False,,,,
46079,196,204.0,165.0,,,,,591.0,,58.8,103.9,125.0,,,,,8.0,-31.0,,,,,395.0,,-137.2,-92.1,-71.0,,,,,False,,,,,False,,False,False,False,,,,
46081,412,792.0,314.0,,,,,984.0,,484.6,224.2,533.0,,,,,380.0,-98.0,,,,,572.0,,72.6,-187.8,121.0,,,,,True,,,,,False,,True,True,True,,,,
46083,1307,2004.0,735.0,,,,,1804.0,,640.7,923.4,1856.5,,2064.5,,,697.0,-572.0,,,,,497.0,,-666.3,-383.6,549.5,,757.5,,,True,,,,,True,,True,True,True,,False,,
46085,91,114.0,,,,,,120.0,,14.8,29.8,54.0,,,,,23.0,,,,,,29.0,,-76.2,-61.2,-37.0,,,,,,,,,,False,,False,False,False,,,,
46087,84,114.0,49.0,,,,,138.0,,10.5,25.6,49.0,,,,,30.0,-35.0,,,,,54.0,,-73.5,-58.4,-35.0,,,,,False,,,,,False,,False,False,False,,,,
46089,71,30.0,0.0,,,,,126.0,,3.0,14.1,3.0,,,,,-41.0,-71.0,,,,,55.0,,-68.0,-56.9,-68.0,,,,,False,,,,,False,,False,False,False,,,,
46091,58,102.0,52.0,,,,,294.0,,43.6,43.9,58.0,,,,,44.0,-6.0,,,,,236.0,,-14.4,-14.1,0.0,,,,,True,,,,,False,,True,True,True,,,,
46093,423,822.0,601.0,,,,,1060.0,,490.5,403.0,618.0,,,,,399.0,178.0,,,,,637.0,,67.5,-20.0,195.0,,,,,True,,,,,False,,True,True,True,,,,
46095,35,78.0,0.0,,,,,145.0,,51.3,17.2,38.0,,,,,43.0,-35.0,,,,,110.0,,16.3,-17.8,3.0,,,,,True,,,,,False,,True,True,True,,,,
46097,48,54.0,0.0,,,,,72.0,,81.5,6.7,25.0,,,,,6.0,-48.0,,,,,24.0,,33.5,-41.3,-23.0,,,,,False,,,,,False,,False,False,False,,,,
46099,3791,8106.0,7338.0,,,,,6905.0,,2796.8,4302.7,5192.5,,4993.5,4738.0,,4315.0,3547.0,,,,,3114.0,,-994.2,511.7,1401.5,,1202.5,947.0,,True,,,,,True,,True,True,True,,True,True,
46101,113,222.0,119.0,,,,,184.0,,100.4,27.8,137.0,,,,,109.0,6.0,,,,,71.0,,-12.6,-85.2,24.0,,,,,True,,,,,True,,True,True,True,,,,
46102,241,432.0,157.0,,,,,474.0,,101.7,148.7,332.0,,,,,191.0,-84.0,,,,,233.0,,-139.3,-92.3,91.0,,,,,True,,,,,False,,True,True,True,,,,
46103,2263,3990.0,2506.0,,,,,3727.0,,1912.0,2122.2,2871.0,,2580.7,,,1727.0,243.0,,,,,1464.0,,-351.0,-140.8,608.0,,317.7,,,True,,,,,True,,True,True,True,,True,,
46105,88,132.0,,,,,,70.0,,21.3,44.0,19.0,,,,,44.0,,,,,,-18.0,,-66.7,-44.0,-69.0,,,,,,,,,,True,,False,True,False,,,,
46107,52,42.0,0.0,,,,,102.0,,7.1,28.7,2.0,,,,,-10.0,-52.0,,,,,50.0,,-44.9,-23.3,-50.0,,,,,False,,,,,False,,False,False,False,,,,
46109,245,426.0,292.0,,,,,410.0,,163.1,98.2,444.0,,,,,181.0,47.0,,,,,165.0,,-81.9,-146.8,199.0,,,,,True,,,,,True,,True,True,False,,,,
46111,27,54.0,0.0,,,,,83.0,,8.0,6.5,13.5,,,,,27.0,-27.0,,,,,56.0,,-19.0,-20.5,-13.5,,,,,False,,,,,False,,True,True,True,,,,
46115,104,288.0,332.0,,,,,344.0,,129.9,44.8,195.0,,,,,184.0,228.0,,,,,240.0,,25.9,-59.2,91.0,,,,,False,,,,,False,,True,True,True,,,,
46117,63,48.0,0.0,,,,,124.0,,6.3,5.0,0.0,,,,,-15.0,-63.0,,,,,61.0,,-56.7,-58.0,-63.0,,,,,False,,,,,False,,False,False,False,,,,
46119,33,30.0,0.0,,,,,60.0,,4.8,5.7,0.0,,,,,-3.0,-33.0,,,,,27.0,,-28.2,-27.3,-33.0,,,,,False,,,,,False,,False,False,False,,,,
46121,119,408.0,226.0,,,,,352.0,,69.1,92.6,233.0,,,,,289.0,107.0,,,,,233.0,,-49.9,-26.4,114.0,,,,,True,,,,,True,,True,True,True,,,,
46123,67,180.0,5.0,,,,,231.0,,65.8,60.6,83.0,,,,,113.0,-62.0,,,,,164.0,,-1.2,-6.4,16.0,,,,,True,,,,,False,,True,True,True,,,,
46125,151,246.0,66.0,,,,,277.0,,202.1,40.3,275.0,,,,,95.0,-85.0,,,,,126.0,,51.1,-110.7,124.0,,,,,True,,,,,False,,True,False,False,,,,
46127,428,630.0,204.0,,,,,580.0,,284.7,223.0,644.5,,,,,202.0,-224.0,,,,,152.0,,-143.3,-205.0,216.5,,,,,False,,,,,True,,True,False,False,,,,
46129,127,186.0,109.0,,,,,342.0,,85.2,53.9,134.0,,,,,59.0,-18.0,,,,,215.0,,-41.8,-73.1,7.0,,,,,True,,,,,False,,True,False,True,,,,
46135,515,1056.0,338.0,,,,,869.0,,1018.1,351.5,697.0,,2525.8,,,541.0,-177.0,,,,,354.0,,503.1,-163.5,182.0,,2010.8,,,True,,,,,True,,True,True,True,,False,,
46137,71,156.0,,,,,,209.0,,304.6,44.1,164.0,,,,,85.0,,,,,,138.0,,233.6,-26.9,93.0,,,,,,,,,,False,,False,True,False,,,,
47001,3115,3228.0,2906.0,,,,,3141.0,,4889.2,1807.2,3251.5,,3419.3,,,113.0,-209.0,,,,,26.0,,1774.2,-1307.8,136.5,,304.3,,,False,,,,,True,,False,False,False,,False,,
47003,1943,2802.0,2011.0,,,,,2398.0,,2908.7,1379.3,2726.0,,1869.7,,,859.0,68.0,,,,,455.0,,965.7,-563.7,783.0,,-73.3,,,True,,,,,True,,False,True,True,,True,,
47005,349,594.0,532.0,,,,,982.0,,410.9,193.4,515.0,,,,,245.0,183.0,,,,,633.0,,61.9,-155.6,166.0,,,,,True,,,,,False,,True,True,True,,,,
47007,455,558.0,,,,,,740.0,,1619.1,180.5,915.0,,,,,103.0,,,,,,285.0,,1164.1,-274.5,460.0,,,,,,,,,,False,,False,False,False,,,,
47009,5210,4968.0,5534.0,,,,,4671.0,,5984.4,3015.8,6227.5,,4733.5,5400.0,,-242.0,324.0,,,,,-539.0,,774.4,-2194.2,1017.5,,-476.5,190.0,,False,,,,,False,,False,False,False,,False,True,
47011,4441,5352.0,5550.0,,,,,4819.0,,7454.7,3386.8,5836.5,,4371.3,,,911.0,1109.0,,,,,378.0,,3013.7,-1054.2,1395.5,,-69.7,,,False,,,,,True,,False,False,False,,True,,
47013,1491,1212.0,1302.0,,,,,2003.0,,1501.2,364.1,1828.5,,,,,-279.0,-189.0,,,,,512.0,,10.2,-1126.9,337.5,,,,,True,,,,,False,,True,False,False,,,,
47015,607,990.0,333.0,,,,,730.0,,810.1,228.5,1450.0,,,,,383.0,-274.0,,,,,123.0,,203.1,-378.5,843.0,,,,,True,,,,,True,,True,True,False,,,,
47017,1006,1596.0,1376.0,,,,,1297.0,,1572.4,460.6,1289.5,,,,,590.0,370.0,,,,,291.0,,566.4,-545.4,283.5,,,,,True,,,,,True,,True,True,True,,,,
47019,1790,2028.0,1442.0,,,,,1789.0,,2126.6,1050.6,2171.5,,757.3,,,238.0,-348.0,,,,,-1.0,,336.6,-739.4,381.5,,-1032.7,,,False,,,,,True,,False,False,False,,False,,
47021,1481,1572.0,1307.0,,,,,1303.0,,2162.7,953.9,1904.0,,,,,91.0,-174.0,,,,,-178.0,,681.7,-527.1,423.0,,,,,False,,,,,False,,False,False,False,,,,
47023,594,654.0,640.0,,,,,795.0,,387.8,255.6,869.5,,,,,60.0,46.0,,,,,201.0,,-206.2,-338.4,275.5,,,,,True,,,,,False,,False,False,False,,,,
47025,1091,978.0,903.0,,,,,1436.0,,1736.6,694.3,1349.0,,,,,-113.0,-188.0,,,,,345.0,,645.6,-396.7,258.0,,,,,False,,,,,False,,False,False,False,,,,
47027,310,414.0,105.0,,,,,293.0,,255.3,105.2,384.0,,,,,104.0,-205.0,,,,,-17.0,,-54.7,-204.8,74.0,,,,,False,,,,,True,,True,False,True,,,,
47029,1556,1470.0,727.0,,,,,1426.0,,2089.7,635.4,2230.0,,,,,-86.0,-829.0,,,,,-130.0,,533.7,-920.6,674.0,,,,,False,,,,,False,,False,False,False,,,,
47031,2188,2838.0,2134.0,,,,,2908.0,,4193.9,1157.2,3863.0,,1590.2,,,650.0,-54.0,,,,,720.0,,2005.9,-1030.8,1675.0,,-597.8,,,True,,,,,False,,False,False,False,,True,,
47033,518,690.0,500.0,,,,,572.0,,642.0,220.6,596.0,,,,,172.0,-18.0,,,,,54.0,,124.0,-297.4,78.0,,,,,True,,,,,True,,True,False,True,,,,
47035,2386,2286.0,1565.0,,,,,2705.0,,1900.7,1014.3,3217.0,,1806.5,,,-100.0,-821.0,,,,,319.0,,-485.3,-1371.7,831.0,,-579.5,,,False,,,,,False,,False,False,False,,False,,
47037,23670,20058.0,18453.0,,,,,20230.0,,25690.3,17229.0,22401.0,,13168.6,54200.0,,-3612.0,-5217.0,,,,,-3440.0,,2020.3,-6441.0,-1269.0,,-10501.4,30530.0,,False,,,,,True,,True,False,True,,False,False,
47039,445,348.0,42.0,,,,,524.0,,75.5,165.4,405.0,,,,,-97.0,-403.0,,,,,79.0,,-369.5,-279.6,-40.0,,,,,False,,,,,True,,False,False,True,,,,
47041,917,1578.0,502.0,,,,,955.0,,1871.9,378.8,1988.5,,,,,661.0,-415.0,,,,,38.0,,954.9,-538.2,1071.5,,,,,True,,,,,True,,False,True,False,,,,
47043,2068,2424.0,1243.0,,,,,2168.0,,1239.2,1052.0,2841.0,,1865.8,,,356.0,-825.0,,,,,100.0,,-828.8,-1016.0,773.0,,-202.2,,,False,,,,,True,,False,False,False,,True,,
47045,1247,1452.0,477.0,,,,,1889.0,,798.2,635.9,1395.0,,1127.8,,,205.0,-770.0,,,,,642.0,,-448.8,-611.1,148.0,,-119.2,,,False,,,,,False,,False,False,True,,True,,
47047,1506,1260.0,845.0,,,,,1375.0,,1388.1,683.2,1431.0,,1091.7,,,-246.0,-661.0,,,,,-131.0,,-117.9,-822.8,-75.0,,-414.3,,,False,,,,,True,,True,False,True,,False,,
47049,729,930.0,340.0,,,,,781.0,,822.6,212.6,858.5,,,,,201.0,-389.0,,,,,52.0,,93.6,-516.4,129.5,,,,,False,,,,,True,,True,False,True,,,,
47051,1602,1974.0,1588.0,,,,,2321.0,,1869.9,589.9,1919.5,,1034.0,,,372.0,-14.0,,,,,719.0,,267.9,-1012.1,317.5,,-568.0,,,True,,,,,False,,True,False,True,,False,,
47053,1846,2382.0,1826.0,,,,,2036.0,,2084.3,893.3,2270.5,,1838.4,,,536.0,-20.0,,,,,190.0,,238.3,-952.7,424.5,,-7.6,,,True,,,,,True,,True,False,True,,True,,
