,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
36089,1053,1264.0,,1248.6,,1228.0,1614.0,,,,,619.5,1081.8,,,983.0,2333.0,1098.4,1294.0,,1409.0,1177.7,,,1588.0,1160.0,829.9,,,,,,1092.9,978.3,,,,1826.2,761.5,211.0,,195.6,,175.0,561.0,,,,,-433.5,28.8,,,-70.0,1280.0,45.4,241.0,,356.0,124.7,,,535.0,107.0,-223.1,,,,,,39.9,-74.7,,,,773.2,-291.5,,True,,True,False,,,,,False,True,,,True,False,True,False,,False,True,,,False,True,False,,,,,,True,True,,,,False,False
36091,2331,2902.0,,2924.5,,2865.0,2607.0,,,,,1648.5,2757.5,,4618.4,2123.0,4723.1,2421.7,3339.0,,4196.5,3435.2,,,3975.0,2571.0,1873.1,,,,,,3303.6,2485.0,3529.0,,,5257.3,1711.0,571.0,,593.5,,534.0,276.0,,,,,-682.5,426.5,,2287.4,-208.0,2392.1,90.7,1008.0,,1865.5,1104.2,,,1644.0,240.0,-457.9,,,,,,972.6,154.0,1198.0,,,2926.3,-620.0,,False,,True,True,,,,,False,True,,False,True,False,True,False,,False,False,,,False,True,True,,,,,,False,True,False,,,False,False
36093,1847,2110.0,,2117.4,,2076.0,1887.0,,,,,1535.1,2016.0,,2582.5,1589.0,2846.0,1847.1,2392.5,,2343.0,2241.6,,,2704.0,1825.0,1434.8,,,,,,1698.8,1903.3,2414.0,,,2707.5,1192.6,263.0,,270.4,,229.0,40.0,,,,,-311.9,169.0,,735.5,-258.0,999.0,0.1,545.5,,496.0,394.6,,,857.0,-22.0,-412.2,,,,,,-148.2,56.3,567.0,,,860.5,-654.4,,False,,True,True,,,,,False,True,,False,True,False,True,False,,False,False,,,False,True,False,,,,,,True,True,False,,,False,False
36095,232,278.0,,275.7,,276.0,396.0,,,,,174.2,269.6,,,316.0,309.2,289.0,286.5,,301.0,261.1,,,338.0,284.0,194.4,,,,,,,266.3,,,,416.1,139.1,46.0,,43.7,,44.0,164.0,,,,,-57.8,37.6,,,84.0,77.2,57.0,54.5,,69.0,29.1,,,106.0,52.0,-37.6,,,,,,,34.3,,,,184.1,-92.9,,True,,True,False,,,,,False,True,,,False,False,False,False,,False,True,,,False,False,True,,,,,,,True,,,,False,False
36097,116,156.0,,155.5,,156.0,182.0,,,,,106.8,174.4,,,206.0,211.4,91.9,,,196.0,160.4,,,210.0,151.0,143.5,,,,,,,164.1,,,,242.3,92.9,40.0,,39.5,,40.0,66.0,,,,,-9.2,58.4,,,90.0,95.4,-24.1,,,80.0,44.4,,,94.0,35.0,27.5,,,,,,,48.1,,,,126.3,-23.1,,True,,False,False,,,,,True,False,,,False,False,True,,,False,False,,,False,True,True,,,,,,,False,,,,False,True
36099,304,286.0,,283.3,,292.0,237.0,,,,,252.3,256.4,,,423.0,569.3,250.8,339.5,,406.0,301.0,,,350.0,273.0,213.8,,,,,,,252.3,,,,466.8,200.7,-18.0,,-20.7,,-12.0,-67.0,,,,,-51.7,-47.6,,,119.0,265.3,-53.2,35.5,,102.0,-3.0,,,46.0,-31.0,-90.2,,,,,,,-51.7,,,,162.8,-103.3,,False,,True,False,,,,,False,False,,,False,False,False,False,,False,True,,,False,False,False,,,,,,,False,,,,False,False
36101,661,1104.0,,1094.9,,1091.0,1560.0,,,,,720.4,1211.0,,,1136.0,1099.8,521.1,1079.5,,1116.5,1180.6,,,1237.0,991.0,754.1,,,,,,1060.9,915.5,,,,2033.0,670.2,443.0,,433.9,,430.0,899.0,,,,,59.4,550.0,,,475.0,438.8,-139.9,418.5,,455.5,519.6,,,576.0,330.0,93.1,,,,,,399.9,254.5,,,,1372.0,9.2,,True,,True,False,,,,,True,False,,,False,True,True,True,,False,False,,,False,True,True,,,,,,True,True,,,,False,True
36103,21846,24988.0,,24709.1,19045.9,25065.0,34068.0,,,,,24657.5,32685.6,,34759.8,22140.0,33897.3,21686.8,24315.0,,28219.5,28043.7,,,28983.0,19926.0,12263.5,,,,,,23000.0,18703.9,23992.0,,,48598.4,15697.0,3142.0,,2863.1,-2800.1,3219.0,12222.0,,,,,2811.5,10839.6,,12913.8,294.0,12051.3,-159.2,2469.0,,6373.5,6197.7,,,7137.0,-1920.0,-9582.5,,,,,,1154.0,-3142.1,2146.0,,,26752.4,-6149.0,,True,True,False,False,,,,,True,False,,False,True,False,True,True,,False,False,,,False,True,False,,,,,,True,False,True,,,False,False
36105,540,472.0,,491.3,,545.0,699.0,,,,,610.6,526.6,,569.5,704.0,634.6,643.0,570.5,,548.0,553.2,,,699.0,570.0,478.7,,,,,,456.1,382.6,,,,500.4,352.5,-68.0,,-48.7,,5.0,159.0,,,,,70.6,-13.4,,29.5,164.0,94.6,103.0,30.5,,8.0,13.2,,,159.0,30.0,-61.3,,,,,,-83.9,-157.4,,,,-39.6,-187.5,,True,,True,False,,,,,False,True,,True,False,False,False,True,,True,True,,,False,True,True,,,,,,False,False,,,,True,False
36107,342,462.0,,483.6,,462.0,644.0,,,,,309.4,478.6,,,628.0,529.3,199.5,391.0,,514.0,462.5,,,549.0,445.0,340.5,,,,,,,535.9,,,,511.7,281.2,120.0,,141.6,,120.0,302.0,,,,,-32.6,136.6,,,286.0,187.3,-142.5,49.0,,172.0,120.5,,,207.0,103.0,-1.5,,,,,,,193.9,,,,169.7,-60.8,,False,,False,False,,,,,True,False,,,False,False,False,True,,False,False,,,False,True,True,,,,,,,False,,,,False,True
36109,437,482.0,,500.5,,448.0,741.0,,,,,383.6,612.3,,469.0,811.0,359.8,464.6,434.0,,319.5,519.1,,,594.0,502.0,445.6,,,,,,627.3,724.2,,,,460.3,268.2,45.0,,63.5,,11.0,304.0,,,,,-53.4,175.3,,32.0,374.0,-77.2,27.6,-3.0,,-117.5,82.1,,,157.0,65.0,8.6,,,,,,190.3,287.2,,,,23.3,-168.8,,False,,True,False,,,,,False,False,,True,False,False,True,True,,False,False,,,False,False,True,,,,,,False,False,,,,True,False
36111,1452,1484.0,,1497.7,,1499.0,2143.0,,,,,1302.3,1460.4,,2333.8,1417.0,2064.5,1377.5,1528.0,,1825.5,1886.9,,,1834.0,1424.0,1077.4,,,,,,1308.1,753.2,2118.0,,,2111.8,844.4,32.0,,45.7,,47.0,691.0,,,,,-149.7,8.4,,881.8,-35.0,612.5,-74.5,76.0,,373.5,434.9,,,382.0,-28.0,-374.6,,,,,,-143.9,-698.8,666.0,,,659.8,-607.6,,False,,False,False,,,,,False,True,,False,False,False,False,False,,False,False,,,False,True,False,,,,,,False,False,False,,,False,False
36113,620,706.0,,712.9,,696.0,689.0,,,,,344.2,638.4,,,546.0,1044.9,652.6,698.0,,1050.0,739.2,,,902.0,617.0,440.4,,,,,,,658.5,,,,1218.2,430.2,86.0,,92.9,,76.0,69.0,,,,,-275.8,18.4,,,-74.0,424.9,32.6,78.0,,430.0,119.2,,,282.0,-3.0,-179.6,,,,,,,38.5,,,,598.2,-189.8,,False,,True,True,,,,,False,True,,,True,False,True,True,,False,False,,,False,True,False,,,,,,,True,,,,False,False
36115,477,556.0,,560.6,,555.0,910.0,,,,,235.8,506.5,,,535.0,928.5,650.9,495.5,,897.5,562.0,,,697.0,522.0,206.2,,,,,,,490.8,,,,771.4,336.5,79.0,,83.6,,78.0,433.0,,,,,-241.2,29.5,,,58.0,451.5,173.9,18.5,,420.5,85.0,,,220.0,45.0,-270.8,,,,,,,13.8,,,,294.4,-140.5,,False,,True,False,,,,,False,True,,,True,False,False,True,,False,False,,,False,True,False,,,,,,,True,,,,False,False
36117,653,984.0,,980.4,,984.0,1042.0,,,,,689.6,948.9,,,968.0,1691.4,736.3,1088.0,,1195.0,1140.1,,,1279.0,919.0,517.6,,,,,,771.0,924.5,,,,1134.7,569.7,331.0,,327.4,,331.0,389.0,,,,,36.6,295.9,,,315.0,1038.4,83.3,435.0,,542.0,487.1,,,626.0,266.0,-135.4,,,,,,118.0,271.5,,,,481.7,-83.3,,True,,False,False,,,,,True,True,,,True,False,True,False,,False,False,,,False,True,True,,,,,,True,True,,,,False,True
36119,11462,10630.0,,10856.3,9648.8,10850.0,14098.0,,,,,12072.7,13818.8,,14371.7,9472.0,15099.4,8768.4,10538.5,,11317.0,12179.9,,,12923.0,9980.0,7838.9,,,,,,10648.9,10424.4,12887.0,,,8832.5,6839.1,-832.0,,-605.7,-1813.2,-612.0,2636.0,,,,,610.7,2356.8,,2909.7,-1990.0,3637.4,-2693.6,-923.5,,-145.0,717.9,,,1461.0,-1482.0,-3623.1,,,,,,-813.1,-1037.6,1425.0,,,-2629.5,-4622.9,,True,False,True,False,,,,,True,False,,False,False,False,False,False,,True,True,,,False,False,False,,,,,,True,False,False,,,False,False
36121,522,620.0,,637.7,,611.0,1048.0,,,,,420.5,570.1,,,466.0,1043.9,356.7,626.0,,860.0,664.5,,,811.0,509.0,311.4,,,,,,,503.8,,,,732.6,339.6,98.0,,115.7,,89.0,526.0,,,,,-101.5,48.1,,,-56.0,521.9,-165.3,104.0,,338.0,142.5,,,289.0,-13.0,-210.6,,,,,,,-18.2,,,,210.6,-182.4,,False,,True,False,,,,,False,True,,,True,False,False,False,,False,False,,,False,True,False,,,,,,,True,,,,False,False
36123,202,268.0,,282.1,,268.0,400.0,,,,,153.6,253.6,,,277.0,605.2,149.9,,,378.0,266.8,,,348.0,236.0,147.1,,,,,,,223.7,,,,297.5,158.4,66.0,,80.1,,66.0,198.0,,,,,-48.4,51.6,,,75.0,403.2,-52.1,,,176.0,64.8,,,146.0,34.0,-54.9,,,,,,,21.7,,,,95.5,-43.6,,False,,False,False,,,,,True,True,,,False,False,True,,,False,True,,,False,True,True,,,,,,,True,,,,False,True
37001,1505,1756.0,,1755.2,,1755.0,1827.0,,,,,1884.0,1986.1,,,1612.0,1878.4,1222.4,1767.5,,1483.0,1870.9,,,2145.0,1793.0,1541.7,,,,,,1331.0,1733.1,,,,1969.6,1353.3,251.0,,250.2,,250.0,322.0,,,,,379.0,481.1,,,107.0,373.4,-282.6,262.5,,-22.0,365.9,,,640.0,288.0,36.7,,,,,,-174.0,228.1,,,,464.6,-151.7,,True,,True,False,,,,,False,False,,,True,False,False,False,,True,False,,,False,False,True,,,,,,True,True,,,,False,True
37003,424,342.0,,318.1,,366.0,203.0,,,,,487.2,456.5,,,519.0,521.0,294.0,431.0,,288.0,596.5,,,439.0,389.0,317.1,,,,,,320.9,396.6,,,,362.5,326.4,-82.0,,-105.9,,-58.0,-221.0,,,,,63.2,32.5,,,95.0,97.0,-130.0,7.0,,-136.0,172.5,,,15.0,-35.0,-106.9,,,,,,-103.1,-27.4,,,,-61.5,-97.6,,False,,True,False,,,,,True,True,,,False,False,False,True,,False,False,,,True,True,False,,,,,,False,True,,,,True,False
37005,67,126.0,,125.1,,117.0,117.0,,,,,134.5,149.7,,,108.0,128.6,86.7,,,48.0,125.0,,,189.0,116.0,84.8,,,,,,,146.3,,,,226.0,96.2,59.0,,58.1,,50.0,50.0,,,,,67.5,82.7,,,41.0,61.6,19.7,,,-19.0,58.0,,,122.0,49.0,17.8,,,,,,,79.3,,,,159.0,29.2,,True,,True,True,,,,,False,False,,,True,False,True,,,True,True,,,False,True,True,,,,,,,False,,,,False,True
37007,297,312.0,,323.6,,272.0,516.0,,,,,296.0,313.9,,,276.0,271.8,147.8,,,185.5,264.4,,,364.0,285.0,232.4,,,,,,,289.8,,,,343.8,221.7,15.0,,26.6,,-25.0,219.0,,,,,-1.0,16.9,,,-21.0,-25.2,-149.2,,,-111.5,-32.6,,,67.0,-12.0,-64.6,,,,,,,-7.2,,,,46.8,-75.3,,False,,False,False,,,,,True,False,,,False,False,False,,,False,False,,,False,True,False,,,,,,,True,,,,False,False
37009,170,308.0,,299.9,,293.0,440.0,,,,,239.4,348.0,,,245.0,387.4,181.3,,,104.0,301.0,,,433.0,276.0,232.5,,,,,,,324.9,,,,407.2,241.0,138.0,,129.9,,123.0,270.0,,,,,69.4,178.0,,,75.0,217.4,11.3,,,-66.0,131.0,,,263.0,106.0,62.5,,,,,,,154.9,,,,237.2,71.0,,True,,True,False,,,,,True,False,,,True,False,True,,,True,True,,,False,True,True,,,,,,,False,,,,False,True
37011,123,282.0,,267.5,,243.0,448.0,,,,,215.9,381.7,,,192.0,77.0,73.5,,,488.5,320.0,,,330.0,208.0,175.3,,,,,,,250.9,,,,336.1,118.8,159.0,,144.5,,120.0,325.0,,,,,92.9,258.7,,,69.0,-46.0,-49.5,,,365.5,197.0,,,207.0,85.0,52.3,,,,,,,127.9,,,,213.1,-4.2,,True,,True,False,,,,,True,False,,,True,True,True,,,False,False,,,False,True,True,,,,,,,True,,,,False,True
37013,477,898.0,,886.2,,764.0,1326.0,,,,,574.1,844.3,,,579.0,1683.8,413.7,813.0,,557.0,834.8,,,1153.0,766.0,471.1,,,,,,740.4,787.8,,,,1850.3,638.8,421.0,,409.2,,287.0,849.0,,,,,97.1,367.3,,,102.0,1206.8,-63.3,336.0,,80.0,357.8,,,676.0,289.0,-5.9,,,,,,263.4,310.8,,,,1373.3,161.8,,True,,True,False,,,,,True,True,,,True,False,True,True,,True,True,,,False,True,True,,,,,,True,True,,,,False,True
37015,141,184.0,,175.7,,182.0,285.0,,,,,210.0,212.9,,,146.0,339.0,96.5,,,169.0,210.0,,,239.0,189.0,163.6,,,,,,,163.3,,,,249.6,131.8,43.0,,34.7,,41.0,144.0,,,,,69.0,71.9,,,5.0,198.0,-44.5,,,28.0,69.0,,,98.0,48.0,22.6,,,,,,,22.3,,,,108.6,-9.2,,True,,True,False,,,,,False,False,,,True,False,False,,,True,False,,,False,False,True,,,,,,,True,,,,False,True
37017,333,378.0,,378.6,,379.0,499.0,,,,,366.3,448.8,,,315.0,506.5,255.9,345.0,,298.0,427.7,,,537.0,360.0,500.8,,,,,,,338.6,,,,380.2,282.1,45.0,,45.6,,46.0,166.0,,,,,33.3,115.8,,,-18.0,173.5,-77.1,12.0,,-35.0,94.7,,,204.0,27.0,167.8,,,,,,,5.6,,,,47.2,-50.9,,False,,False,False,,,,,True,False,,,True,False,False,True,,True,False,,,False,True,False,,,,,,,True,,,,False,False
37019,966,1060.0,,1073.5,,1077.0,1356.0,,,,,878.6,1088.5,,,899.0,1436.4,639.4,1000.5,,919.0,1169.1,,,1363.0,1218.0,1000.5,,,,,,980.6,1193.5,1969.0,,,1332.5,784.6,94.0,,107.5,,111.0,390.0,,,,,-87.4,122.5,,,-67.0,470.4,-326.6,34.5,,-47.0,203.1,,,397.0,252.0,34.5,,,,,,14.6,227.5,1003.0,,,366.5,-181.4,,False,,False,False,,,,,True,False,,,True,False,False,True,,True,False,,,False,False,True,,,,,,True,False,False,,,False,False
37021,1909,1932.0,,1980.8,,2172.0,2464.0,,,,,1877.3,2096.7,,,2932.0,2312.6,1910.5,2190.5,,1902.5,2187.5,,,2560.0,2299.0,2144.1,,,,,,1242.8,1723.4,4356.0,,,2920.1,1380.6,23.0,,71.8,,263.0,555.0,,,,,-31.7,187.7,,,1023.0,403.6,1.5,281.5,,-6.5,278.5,,,651.0,390.0,235.1,,,,,,-666.2,-185.6,2447.0,,,1011.1,-528.4,,False,,False,False,,,,,False,False,,,False,False,True,False,,True,False,,,False,False,False,,,,,,False,False,False,,,False,False
37023,1204,936.0,,933.8,,939.0,1443.0,,,,,1101.3,1058.8,,,1291.0,810.3,704.9,939.0,,712.5,1038.9,,,1086.0,940.0,975.2,,,,,,826.2,860.7,,,,1020.0,625.8,-268.0,,-270.2,,-265.0,239.0,,,,,-102.7,-145.2,,,87.0,-393.7,-499.1,-265.0,,-491.5,-165.1,,,-118.0,-264.0,-228.8,,,,,,-377.8,-343.3,,,,-184.0,-578.2,,False,,True,True,,,,,True,True,,,True,False,False,True,,False,True,,,True,True,True,,,,,,False,False,,,,True,False
37025,2274,2470.0,,2435.0,,2492.0,3120.0,,,,,2240.7,2457.8,,,2572.0,2531.4,1412.8,2421.0,,2300.0,2896.0,,,2842.0,2433.0,2238.2,,,,,,2204.9,2463.7,2702.0,,,3317.8,1854.4,196.0,,161.0,,218.0,846.0,,,,,-33.3,183.8,,,298.0,257.4,-861.2,147.0,,26.0,622.0,,,568.0,159.0,-35.8,,,,,,-69.1,189.7,428.0,,,1043.8,-419.6,,True,,False,False,,,,,True,True,,,False,False,False,True,,True,False,,,False,True,True,,,,,,True,True,False,,,False,False
37027,858,1102.0,,1096.9,,1097.0,965.0,,,,,1175.9,1224.4,,,1119.0,1162.8,804.5,1219.0,,827.0,1222.7,,,1385.0,1006.0,932.7,,,,,,701.6,908.5,,,,1656.5,864.7,244.0,,238.9,,239.0,107.0,,,,,317.9,366.4,,,261.0,304.8,-53.5,361.0,,-31.0,364.7,,,527.0,148.0,74.7,,,,,,-156.4,50.5,,,,798.5,6.7,,True,,True,True,,,,,False,False,,,False,False,True,False,,True,False,,,False,True,True,,,,,,True,True,,,,False,True
37029,85,106.0,,108.9,,94.0,159.0,,,,,77.0,91.3,,,59.0,197.4,47.9,,,75.0,95.1,,,142.0,102.0,66.9,,,,,,,131.6,,,,105.7,72.2,21.0,,23.9,,9.0,74.0,,,,,-8.0,6.3,,,-26.0,112.4,-37.1,,,-10.0,10.1,,,57.0,17.0,-18.1,,,,,,,46.6,,,,20.7,-12.8,,False,,True,False,,,,,True,True,,,False,False,False,,,True,True,,,False,True,True,,,,,,,False,,,,True,True
37031,520,544.0,,586.8,,562.0,612.0,,,,,492.0,545.1,,,978.0,502.8,484.2,526.0,,585.0,612.1,,,637.0,591.0,527.3,,,,,,525.3,494.2,,,,633.6,398.8,24.0,,66.8,,42.0,92.0,,,,,-28.0,25.1,,,458.0,-17.2,-35.8,6.0,,65.0,92.1,,,117.0,71.0,7.3,,,,,,5.3,-25.8,,,,113.6,-121.2,,False,,False,False,,,,,False,False,,,False,True,False,True,,False,False,,,False,False,True,,,,,,True,False,,,,False,False
37033,275,270.0,,260.8,,257.0,353.0,,,,,212.0,297.3,,,208.0,205.0,150.5,,,214.0,271.3,,,324.0,237.0,402.5,,,,,,,232.6,,,,642.7,174.8,-5.0,,-14.2,,-18.0,78.0,,,,,-63.0,22.3,,,-67.0,-70.0,-124.5,,,-61.0,-3.7,,,49.0,-38.0,127.5,,,,,,,-42.4,,,,367.7,-100.2,,False,,False,False,,,,,False,False,,,False,False,False,,,False,True,,,False,False,False,,,,,,,False,,,,False,False
37035,2223,2052.0,,2067.1,,1993.0,3137.0,,,,,2059.9,2244.4,,,2043.0,1736.6,1212.2,1936.0,,1866.0,2710.2,,,2149.0,1868.0,1982.2,,,,,,1755.7,1865.4,3194.0,,,1885.5,1262.9,-171.0,,-155.9,,-230.0,914.0,,,,,-163.1,21.4,,,-180.0,-486.4,-1010.8,-287.0,,-357.0,487.2,,,-74.0,-355.0,-240.8,,,,,,-467.3,-357.6,971.0,,,-337.5,-960.1,,True,,False,False,,,,,True,True,,,False,False,False,False,,False,False,,,True,False,False,,,,,,False,False,False,,,False,False
37037,422,294.0,,293.0,,327.0,307.0,,,,,461.4,375.9,,410.0,558.0,382.5,308.3,341.0,,291.0,391.6,,,377.0,413.0,808.6,,,,,,212.6,309.1,,,,304.7,238.8,-128.0,,-129.0,,-95.0,-115.0,,,,,39.4,-46.1,,-12.0,136.0,-39.5,-113.7,-81.0,,-131.0,-30.4,,,-45.0,-9.0,386.6,,,,,,-209.4,-112.9,,,,-117.3,-183.2,,False,,True,True,,,,,True,True,,True,False,True,True,True,,False,True,,,True,True,False,,,,,,False,True,,,,True,False
37039,249,366.0,,352.9,,336.0,578.0,,,,,249.6,398.2,,,301.0,412.8,206.3,,,321.0,347.9,,,481.0,316.0,286.3,,,,,,,369.2,,,,481.6,242.3,117.0,,103.9,,87.0,329.0,,,,,0.6,149.2,,,52.0,163.8,-42.7,,,72.0,98.9,,,232.0,67.0,37.3,,,,,,,120.2,,,,232.6,-6.7,,True,,True,False,,,,,True,False,,,True,False,True,,,True,True,,,False,True,True,,,,,,,False,,,,False,True
37041,194,180.0,,184.1,,176.0,302.0,,,,,173.3,182.7,,,116.0,194.0,76.4,,,171.0,176.2,,,226.0,154.0,110.3,,,,,,,167.8,,,,270.9,113.4,-14.0,,-9.9,,-18.0,108.0,,,,,-20.7,-11.3,,,-78.0,-0.0,-117.6,,,-23.0,-17.8,,,32.0,-40.0,-83.7,,,,,,,-26.2,,,,76.9,-80.6,,True,,False,False,,,,,False,True,,,False,True,False,,,False,False,,,False,False,False,,,,,,,False,,,,False,False
37043,77,156.0,,157.8,,132.0,292.0,,,,,82.3,153.2,,,104.0,308.3,60.6,,,140.0,132.0,,,212.0,124.0,103.5,,,,,,,157.1,,,,245.8,111.2,79.0,,80.8,,55.0,215.0,,,,,5.3,76.2,,,27.0,231.3,-16.4,,,63.0,55.0,,,135.0,47.0,26.5,,,,,,,80.1,,,,168.8,34.2,,False,,True,False,,,,,True,True,,,True,False,True,,,True,True,,,False,True,True,,,,,,,False,,,,False,True
37045,1173,1576.0,,1592.4,,1538.0,2628.0,,,,,1326.5,1589.2,,,1239.0,1684.1,794.1,1400.0,,1550.0,1692.6,,,1787.0,1420.0,1182.1,,,,,,1451.6,1562.2,,,,2585.7,1213.8,403.0,,419.4,,365.0,1455.0,,,,,153.5,416.2,,,66.0,511.1,-378.9,227.0,,377.0,519.6,,,614.0,247.0,9.1,,,,,,278.6,389.2,,,,1412.7,40.8,,False,,True,False,,,,,True,False,,,True,False,True,True,,True,False,,,False,True,True,,,,,,True,True,,,,False,True
37047,642,852.0,,862.0,,791.0,1297.0,,,,,647.7,898.9,,,562.0,791.9,368.5,732.0,,804.0,806.6,,,1064.0,721.0,817.9,,,,,,725.0,814.5,,,,732.2,633.0,210.0,,220.0,,149.0,655.0,,,,,5.7,256.9,,,-80.0,149.9,-273.5,90.0,,162.0,164.6,,,422.0,79.0,175.9,,,,,,83.0,172.5,,,,90.2,-9.0,,False,,True,False,,,,,True,False,,,True,True,False,True,,True,True,,,False,True,True,,,,,,True,True,,,,True,True
37049,880,1106.0,,1105.0,,997.0,1726.0,,,,,996.8,1248.8,,,1094.0,875.4,606.5,1002.5,,943.5,1221.7,,,1354.0,1010.0,939.8,,,,,,795.0,909.2,,,,1333.7,736.3,226.0,,225.0,,117.0,846.0,,,,,116.8,368.8,,,214.0,-4.6,-273.5,122.5,,63.5,341.7,,,474.0,130.0,59.8,,,,,,-85.0,29.2,,,,453.7,-143.7,,True,,True,False,,,,,True,False,,,True,True,False,True,,True,False,,,False,True,True,,,,,,True,True,,,,False,True
37051,2896,2994.0,,3055.8,,3007.0,3843.0,,,,,2633.3,3024.7,,4371.5,3122.0,2671.3,2165.3,2748.0,,2845.0,3505.7,,,3583.0,2885.0,3092.7,,,,,,2321.8,3113.0,3991.0,,,3422.8,1951.4,98.0,,159.8,,111.0,947.0,,,,,-262.7,128.7,,1475.5,226.0,-224.7,-730.7,-148.0,,-51.0,609.7,,,687.0,-11.0,196.7,,,,,,-574.2,217.0,1095.0,,,526.8,-944.6,,False,,False,False,,,,,False,False,,False,False,False,False,False,,True,False,,,False,True,False,,,,,,False,False,False,,,False,False
37053,223,224.0,,217.8,,221.0,397.0,,,,,166.3,223.3,,,153.0,286.4,113.4,,,173.0,230.4,,,293.0,228.0,157.6,,,,,,,241.3,,,,298.2,135.3,1.0,,-5.2,,-2.0,174.0,,,,,-56.7,0.3,,,-70.0,63.4,-109.6,,,-50.0,7.4,,,70.0,5.0,-65.4,,,,,,,18.3,,,,75.2,-87.7,,False,,False,False,,,,,False,True,,,False,False,False,,,False,False,,,False,False,False,,,,,,,False,,,,False,False
37055,305,362.0,,364.8,,346.0,436.0,,,,,244.0,337.2,,,364.0,649.5,212.2,330.0,,264.0,316.9,,,491.0,342.0,298.0,,,,,,,382.3,,,,380.8,242.1,57.0,,59.8,,41.0,131.0,,,,,-61.0,32.2,,,59.0,344.5,-92.8,25.0,,-41.0,11.9,,,186.0,37.0,-7.0,,,,,,,77.3,,,,75.8,-62.9,,False,,True,False,,,,,False,True,,,False,False,False,True,,True,True,,,False,True,True,,,,,,,False,,,,False,False
