,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
46115,0,1.0,,0.0,,,,,4.0,1.2,0.0,,0.0,,,,,1.1,1.0,,0.0,,,,,4.0,1.2,0.0,,0.0,,,,,1.1,,True,,,,,False,False,True,,True,,,,,False
46117,1,1.0,,0.0,,,,,0.0,0.7,0.1,,1.0,,,,,6.8,0.0,,-1.0,,,,,-1.0,-0.3,-0.9,,0.0,,,,,5.8,,False,,,,,False,False,False,,True,,,,,False
46119,0,0.0,,0.0,,,,,0.0,1.7,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,1.7,0.0,,0.0,,,,,0.0,,True,,,,,True,False,True,,True,,,,,True
46121,8,1.0,,0.0,,,,,12.0,5.5,0.4,,0.0,,,,,0.0,-7.0,,-8.0,,,,,4.0,-2.5,-7.6,,-8.0,,,,,-8.0,,False,,,,,True,True,False,,False,,,,,False
46123,1,3.0,,0.0,,,,,2.0,5.0,0.1,,0.0,,,,,2.9,2.0,,-1.0,,,,,1.0,4.0,-0.9,,-1.0,,,,,1.9,,True,,,,,True,False,True,,True,,,,,True
46125,4,0.0,,0.0,,,,,6.0,1.3,0.1,,0.0,,,,,4.3,-4.0,,-4.0,,,,,2.0,-2.7,-3.9,,-4.0,,,,,0.3,,False,,,,,True,True,True,,False,,,,,True
46127,17,14.0,,13.0,,,,,22.0,12.5,2.8,7.1,12.0,,,,,27.5,-3.0,,-4.0,,,,,5.0,-4.5,-14.2,-9.9,-5.0,,,,,10.5,,False,,,,,False,False,False,False,False,,,,,False
46129,1,6.0,,0.0,,,,,0.0,1.4,0.1,,6.0,,,,,5.4,5.0,,-1.0,,,,,-1.0,0.4,-0.9,,5.0,,,,,4.4,,True,,,,,True,True,True,,False,,,,,True
46135,5,2.0,,7.0,,,,,23.0,6.2,0.7,,,,,,,1.0,-3.0,,2.0,,,,,18.0,1.2,-4.3,,,,,,,-4.0,,True,,,,,False,True,False,,,,,,,False
46137,2,0.0,,0.0,,,,,1.0,2.3,0.0,,0.0,,,,,0.0,-2.0,,-2.0,,,,,-1.0,0.3,-2.0,,-2.0,,,,,-2.0,,False,,,,,True,True,True,,False,,,,,False
47001,62,44.0,,54.0,,,,,21.0,32.2,29.4,28.0,61.0,,,,,88.2,-18.0,,-8.0,,,,,-41.0,-29.8,-32.6,-34.0,-1.0,,,,,26.2,,True,,,,,False,False,False,False,True,,,,,False
47003,64,77.0,,117.0,,,,,75.0,58.1,36.9,45.4,108.0,,,,,70.6,13.0,,53.0,,,,,11.0,-5.9,-27.1,-18.6,44.0,,,,,6.6,,False,,,,,True,True,False,False,False,,,,,True
47005,2,1.0,,0.0,,,,,1.0,3.0,0.5,,0.0,,,,,0.9,-1.0,,-2.0,,,,,-1.0,1.0,-1.5,,-2.0,,,,,-1.1,,False,,,,,False,True,False,,False,,,,,False
47007,10,3.0,,0.0,,,,,19.0,3.9,0.0,0.1,,,,,,3.9,-7.0,,-10.0,,,,,9.0,-6.1,-10.0,-9.9,,,,,,-6.1,,False,,,,,False,True,False,False,,,,,,True
47009,122,62.0,,117.0,,,,,40.0,36.5,51.6,48.4,90.0,,,,,103.5,-60.0,,-5.0,,,,,-82.0,-85.5,-70.4,-73.6,-32.0,,,,,-18.5,,True,,,,,False,False,False,False,True,,,,,True
47011,285,230.0,,476.0,,,,,135.0,89.4,126.8,184.6,294.0,,,,,216.9,-55.0,,191.0,,,,,-150.0,-195.6,-158.2,-100.4,9.0,,,,,-68.1,,False,,,,,False,False,False,False,True,,,,,False
47013,21,17.0,,11.0,,,,,4.0,10.1,3.7,,24.0,,,,,29.8,-4.0,,-10.0,,,,,-17.0,-10.9,-17.3,,3.0,,,,,8.8,,False,,,,,False,False,False,,True,,,,,False
47015,13,11.0,,7.0,,,,,2.0,4.3,2.1,,13.0,,,,,23.3,-2.0,,-6.0,,,,,-11.0,-8.7,-10.9,,0.0,,,,,10.3,,False,,,,,False,False,False,,True,,,,,False
47017,5,10.0,,6.0,,,,,7.0,9.1,3.5,,11.0,,,,,37.1,5.0,,1.0,,,,,2.0,4.1,-1.5,,6.0,,,,,32.1,,True,,,,,True,True,True,,False,,,,,False
47019,46,8.0,,22.0,,,,,22.0,9.2,5.3,,11.0,,,,,2.0,-38.0,,-24.0,,,,,-24.0,-36.8,-40.7,,-35.0,,,,,-44.0,,True,,,,,True,True,False,,True,,,,,False
47021,44,31.0,,47.0,,,,,15.0,33.7,15.9,24.3,53.0,,,,,41.5,-13.0,,3.0,,,,,-29.0,-10.3,-28.1,-19.7,9.0,,,,,-2.5,,True,,,,,False,True,False,False,True,,,,,True
47023,29,15.0,,0.0,,,,,18.0,6.0,2.1,,20.0,,,,,29.2,-14.0,,-29.0,,,,,-11.0,-23.0,-26.9,,-9.0,,,,,0.2,,False,,,,,True,False,False,,True,,,,,True
47025,24,23.0,,26.0,,,,,3.0,9.5,3.5,,36.0,,,,,61.2,-1.0,,2.0,,,,,-21.0,-14.5,-20.5,,12.0,,,,,37.2,,False,,,,,False,False,False,,False,,,,,False
47027,5,3.0,,0.0,,,,,0.0,3.2,0.8,,5.0,,,,,0.2,-2.0,,-5.0,,,,,-5.0,-1.8,-4.2,,0.0,,,,,-4.8,,False,,,,,False,True,False,,True,,,,,False
47029,45,43.0,,87.0,,,,,24.0,18.1,10.0,,72.0,,,,,71.0,-2.0,,42.0,,,,,-21.0,-26.9,-35.0,,27.0,,,,,26.0,,False,,,,,False,False,False,,False,,,,,False
47031,24,14.0,,13.0,,,,,18.0,23.1,2.5,9.2,23.0,,,,,19.6,-10.0,,-11.0,,,,,-6.0,-0.9,-21.5,-14.8,-1.0,,,,,-4.4,,False,,,,,True,True,False,False,True,,,,,True
47033,17,7.0,,0.0,,,,,13.0,7.0,2.6,,9.0,,,,,8.1,-10.0,,-17.0,,,,,-4.0,-10.0,-14.4,,-8.0,,,,,-8.9,,False,,,,,True,True,False,,True,,,,,True
47035,33,21.0,,25.0,,,,,11.0,28.6,5.1,15.8,,,,,,18.8,-12.0,,-8.0,,,,,-22.0,-4.4,-27.9,-17.2,,,,,,-14.2,,True,,,,,False,True,False,False,,,,,,False
47037,2436,2051.0,,3394.0,,,,,1336.0,767.8,1921.8,952.7,2908.0,,2164.1,,,2825.6,-385.0,,958.0,,,,,-1100.0,-1668.2,-514.2,-1483.3,472.0,,-271.9,,,389.6,,False,,,,,False,False,False,False,False,,True,,,False
47039,6,4.0,,0.0,,,,,2.0,5.7,1.2,,6.0,,,,,1.2,-2.0,,-6.0,,,,,-4.0,-0.3,-4.8,,0.0,,,,,-4.8,,False,,,,,False,True,False,,True,,,,,False
47041,19,19.0,,7.0,,,,,4.0,9.1,5.3,,25.0,,,,,38.1,0.0,,-12.0,,,,,-15.0,-9.9,-13.7,,6.0,,,,,19.1,,False,,,,,False,False,False,,False,,,,,False
47043,52,47.0,,62.0,,,,,19.0,25.1,21.6,21.4,58.0,,,,,66.5,-5.0,,10.0,,,,,-33.0,-26.9,-30.4,-30.6,6.0,,,,,14.5,,False,,,,,False,False,False,False,False,,,,,False
47045,43,56.0,,73.0,,,,,98.0,32.3,24.3,49.0,65.0,,,,,60.0,13.0,,30.0,,,,,55.0,-10.7,-18.7,6.0,22.0,,,,,17.0,,False,,,,,False,True,False,True,False,,,,,False
47047,56,68.0,,97.0,,,,,63.0,37.5,25.5,52.7,78.0,,,,,57.8,12.0,,41.0,,,,,7.0,-18.5,-30.5,-3.3,22.0,,,,,1.8,,False,,,,,True,False,False,True,False,,,,,True
47049,5,6.0,,0.0,,,,,1.0,5.2,1.0,,6.0,,,,,14.8,1.0,,-5.0,,,,,-4.0,0.2,-4.0,,1.0,,,,,9.8,,False,,,,,False,True,False,,False,,,,,False
47051,32,11.0,,9.0,,,,,10.0,20.0,7.5,,20.0,,,,,20.3,-21.0,,-23.0,,,,,-22.0,-12.0,-24.5,,-12.0,,,,,-11.7,,False,,,,,False,True,False,,True,,,,,True
47053,49,38.0,,47.0,,,,,39.0,18.0,21.2,15.7,46.0,,,,,66.6,-11.0,,-2.0,,,,,-10.0,-31.0,-27.8,-33.3,-3.0,,,,,17.6,,True,,,,,True,False,False,False,True,,,,,False
47055,45,13.0,,17.0,,,,,4.0,12.0,5.2,,14.0,,,,,12.3,-32.0,,-28.0,,,,,-41.0,-33.0,-39.8,,-31.0,,,,,-32.7,,True,,,,,False,False,False,,True,,,,,False
47057,15,14.0,,13.0,,,,,3.0,8.3,3.0,,12.0,,,,,11.4,-1.0,,-2.0,,,,,-12.0,-6.7,-12.0,,-3.0,,,,,-3.6,,False,,,,,False,False,False,,False,,,,,False
47059,50,27.0,,37.0,,,,,25.0,15.3,9.8,10.0,31.0,,,,,25.5,-23.0,,-13.0,,,,,-25.0,-34.7,-40.2,-40.0,-19.0,,,,,-24.5,,True,,,,,False,False,False,False,True,,,,,False
47061,7,0.0,,7.0,,,,,3.0,3.9,5.5,,,,,,,0.1,-7.0,,0.0,,,,,-4.0,-3.1,-1.5,,,,,,,-6.9,,True,,,,,True,True,True,,,,,,,True
47063,155,136.0,,255.0,,,,,70.0,46.8,123.9,71.7,198.0,,,,,190.2,-19.0,,100.0,,,,,-85.0,-108.2,-31.1,-83.3,43.0,,,,,35.2,,False,,,,,False,False,False,False,False,,,,,False
47065,589,395.0,,517.0,,,,,512.0,515.4,255.6,262.2,543.0,,421.9,,,411.9,-194.0,,-72.0,,,,,-77.0,-73.6,-333.4,-326.8,-46.0,,-167.1,,,-177.1,,True,,,,,True,True,False,False,True,,True,,,True
47067,7,1.0,,0.0,,,,,0.0,3.7,0.2,,2.0,,,,,11.3,-6.0,,-7.0,,,,,-7.0,-3.3,-6.8,,-5.0,,,,,4.3,,False,,,,,False,True,False,,True,,,,,True
47069,82,53.0,,91.0,,,,,50.0,35.7,31.0,11.0,80.0,,,,,50.8,-29.0,,9.0,,,,,-32.0,-46.3,-51.0,-71.0,-2.0,,,,,-31.2,,True,,,,,False,False,False,False,True,,,,,False
47071,17,20.0,,32.0,,,,,17.0,24.6,6.8,22.8,28.0,,,,,28.1,3.0,,15.0,,,,,0.0,7.6,-10.2,5.8,11.0,,,,,11.1,,False,,,,,True,False,False,False,False,,,,,False
47073,30,11.0,,17.0,,,,,6.0,15.2,4.4,,13.0,,,,,7.2,-19.0,,-13.0,,,,,-24.0,-14.8,-25.6,,-17.0,,,,,-22.8,,True,,,,,False,True,False,,True,,,,,False
47075,27,29.0,,42.0,,,,,17.0,12.2,9.4,,36.0,,,,,42.4,2.0,,15.0,,,,,-10.0,-14.8,-17.6,,9.0,,,,,15.4,,False,,,,,False,False,False,,False,,,,,False
47077,26,14.0,,0.0,,,,,6.0,11.5,3.6,,21.0,,,,,36.6,-12.0,,-26.0,,,,,-20.0,-14.5,-22.4,,-5.0,,,,,10.6,,False,,,,,False,False,False,,True,,,,,True
47079,7,4.0,,5.0,,,,,8.0,9.7,2.7,,,,,,,2.1,-3.0,,-2.0,,,,,1.0,2.7,-4.3,,,,,,,-4.9,,True,,,,,True,True,False,,,,,,,False
47081,23,11.0,,0.0,,,,,3.0,5.1,5.9,,16.0,,,,,32.0,-12.0,,-23.0,,,,,-20.0,-17.9,-17.1,,-7.0,,,,,9.0,,False,,,,,False,False,False,,True,,,,,True
47083,5,5.0,,0.0,,,,,1.0,2.7,0.6,,6.0,,,,,7.1,0.0,,-5.0,,,,,-4.0,-2.3,-4.4,,1.0,,,,,2.1,,False,,,,,False,False,False,,False,,,,,False
47085,12,7.0,,0.0,,,,,1.0,7.8,1.3,,13.0,,,,,11.0,-5.0,,-12.0,,,,,-11.0,-4.2,-10.7,,1.0,,,,,-1.0,,False,,,,,False,True,False,,True,,,,,True
47087,21,4.0,,0.0,,,,,1.0,6.3,1.4,,7.0,,,,,0.4,-17.0,,-21.0,,,,,-20.0,-14.7,-19.6,,-14.0,,,,,-20.6,,False,,,,,False,True,False,,True,,,,,False
47089,55,36.0,,71.0,,,,,20.0,21.2,27.8,31.1,49.0,,,,,40.7,-19.0,,16.0,,,,,-35.0,-33.8,-27.2,-23.9,-6.0,,,,,-14.3,,True,,,,,False,False,False,False,True,,,,,True
47091,3,10.0,,7.0,,,,,2.0,5.3,3.4,,12.0,,,,,15.7,7.0,,4.0,,,,,-1.0,2.3,0.4,,9.0,,,,,12.7,,True,,,,,True,True,True,,False,,,,,False
47093,449,264.0,,444.0,,,,,263.0,149.7,208.4,291.8,315.0,,,,,298.2,-185.0,,-5.0,,,,,-186.0,-299.3,-240.6,-157.2,-134.0,,,,,-150.8,,True,,,,,False,False,False,True,True,,,,,True
47095,7,0.0,,0.0,,,,,39.0,1.6,0.0,2.7,,,,,,0.0,-7.0,,-7.0,,,,,32.0,-5.4,-7.0,-4.3,,,,,,-7.0,,False,,,,,False,True,True,True,,,,,,False
47097,37,44.0,,63.0,,,,,37.0,24.8,14.5,29.7,48.0,,,,,36.1,7.0,,26.0,,,,,0.0,-12.2,-22.5,-7.3,11.0,,,,,-0.9,,False,,,,,True,False,False,False,False,,,,,True
47099,75,44.0,,72.0,,,,,17.0,51.4,28.1,36.6,65.0,,,,,69.3,-31.0,,-3.0,,,,,-58.0,-23.6,-46.9,-38.4,-10.0,,,,,-5.7,,True,,,,,False,True,False,False,True,,,,,True
47101,5,1.0,,0.0,,,,,0.0,3.2,0.2,,0.0,,,,,0.1,-4.0,,-5.0,,,,,-5.0,-1.8,-4.8,,-5.0,,,,,-4.9,,False,,,,,False,True,False,,False,,,,,False
47103,23,11.0,,9.0,,,,,6.0,12.3,5.4,,16.0,,,,,16.0,-12.0,,-14.0,,,,,-17.0,-10.7,-17.6,,-7.0,,,,,-7.0,,False,,,,,False,True,False,,True,,,,,True
47105,52,32.0,,32.0,,,,,35.0,49.5,15.0,27.1,53.0,,,,,36.4,-20.0,,-20.0,,,,,-17.0,-2.5,-37.0,-24.9,1.0,,,,,-15.6,,False,,,,,True,True,False,False,True,,,,,True
47107,44,29.0,,52.0,,,,,32.0,45.9,10.0,18.2,42.0,,43.8,,,40.9,-15.0,,8.0,,,,,-12.0,1.9,-34.0,-25.8,-2.0,,-0.2,,,-3.1,,True,,,,,True,True,False,False,True,,True,,,True
47109,32,17.0,,0.0,,,,,15.0,21.3,7.0,,22.0,,,,,19.6,-15.0,,-32.0,,,,,-17.0,-10.7,-25.0,,-10.0,,,,,-12.4,,False,,,,,False,True,False,,True,,,,,True
47111,145,159.0,,205.0,,,,,21.0,32.3,51.5,60.8,144.0,,,,,61.8,14.0,,60.0,,,,,-124.0,-112.7,-93.5,-84.2,-1.0,,,,,-83.2,,False,,,,,False,False,False,False,True,,,,,False
47113,61,63.0,,137.0,,,,,172.0,26.1,40.6,21.6,92.0,,,,,88.9,2.0,,76.0,,,,,111.0,-34.9,-20.4,-39.4,31.0,,,,,27.9,,False,,,,,False,False,False,False,False,,,,,False
47115,24,13.0,,18.0,,,,,8.0,13.1,5.9,,17.0,,,,,8.7,-11.0,,-6.0,,,,,-16.0,-10.9,-18.1,,-7.0,,,,,-15.3,,True,,,,,False,True,False,,True,,,,,False
47117,26,29.0,,39.0,,,,,7.0,14.6,9.3,,32.0,,,,,32.6,3.0,,13.0,,,,,-19.0,-11.4,-16.7,,6.0,,,,,6.6,,False,,,,,False,False,False,,False,,,,,False
47119,112,66.0,,74.0,,,,,46.0,60.5,58.3,69.9,100.0,,,,,132.6,-46.0,,-38.0,,,,,-66.0,-51.5,-53.7,-42.1,-12.0,,,,,20.6,,True,,,,,False,False,False,True,True,,,,,True
47121,6,0.0,,0.0,,,,,3.0,3.4,2.0,,,,,,,0.0,-6.0,,-6.0,,,,,-3.0,-2.6,-4.0,,,,,,,-6.0,,False,,,,,True,True,True,,,,,,,True
47123,18,20.0,,21.0,,,,,14.0,28.4,1.6,19.6,33.0,,,,,9.1,2.0,,3.0,,,,,-4.0,10.4,-16.4,1.6,15.0,,,,,-8.9,,False,,,,,False,False,False,True,False,,,,,False
47125,183,111.0,,184.0,,,,,61.0,116.8,54.9,88.0,133.0,,98.2,,,130.8,-72.0,,1.0,,,,,-122.0,-66.2,-128.1,-95.0,-50.0,,-84.8,,,-52.2,,True,,,,,False,True,False,False,True,,False,,,True
47127,9,6.0,,0.0,,,,,0.0,3.5,0.4,,12.0,,,,,14.4,-3.0,,-9.0,,,,,-9.0,-5.5,-8.6,,3.0,,,,,5.4,,False,,,,,False,False,False,,False,,,,,False
47129,6,2.0,,0.0,,,,,1.0,4.9,1.4,,,,,,,1.7,-4.0,,-6.0,,,,,-5.0,-1.1,-4.6,,,,,,,-4.3,,False,,,,,False,True,False,,,,,,,False
47131,7,25.0,,34.0,,,,,26.0,28.6,9.4,23.8,28.0,,,,,29.8,18.0,,27.0,,,,,19.0,21.6,2.4,16.8,21.0,,,,,22.8,,False,,,,,False,False,True,True,False,,,,,False
47133,11,10.0,,8.0,,,,,3.0,16.3,5.3,,12.0,,,,,6.0,-1.0,,-3.0,,,,,-8.0,5.3,-5.7,,1.0,,,,,-5.0,,False,,,,,False,False,False,,False,,,,,False
47135,3,5.0,,0.0,,,,,2.0,4.9,2.0,,6.0,,,,,6.1,2.0,,-3.0,,,,,-1.0,1.9,-1.0,,3.0,,,,,3.1,,False,,,,,True,True,True,,False,,,,,False
47137,1,0.0,,0.0,,,,,0.0,3.8,0.2,,0.0,,,,,0.0,-1.0,,-1.0,,,,,-1.0,2.8,-0.8,,-1.0,,,,,-1.0,,False,,,,,False,False,True,,False,,,,,True
47139,10,7.0,,7.0,,,,,3.0,11.2,3.5,,,,,,,6.7,-3.0,,-3.0,,,,,-7.0,1.2,-6.5,,,,,,,-3.3,,False,,,,,False,True,False,,,,,,,False
47141,129,147.0,,310.0,,,,,101.0,70.8,62.6,64.4,175.0,,107.2,,,187.1,18.0,,181.0,,,,,-28.0,-58.2,-66.4,-64.6,46.0,,-21.8,,,58.1,,False,,,,,False,False,False,False,False,,False,,,False
47143,38,16.0,,19.0,,,,,30.0,22.1,7.9,10.3,,,,,,14.6,-22.0,,-19.0,,,,,-8.0,-15.9,-30.1,-27.7,,,,,,-23.4,,True,,,,,True,True,False,False,,,,,,False
47145,20,18.0,,29.0,,,,,6.0,22.3,5.7,,26.0,,,,,64.4,-2.0,,9.0,,,,,-14.0,2.3,-14.3,,6.0,,,,,44.4,,False,,,,,False,False,False,,False,,,,,False
47147,98,75.0,,77.0,,,,,53.0,88.5,37.5,44.0,,,64.8,,,88.3,-23.0,,-21.0,,,,,-45.0,-9.5,-60.5,-54.0,,,-33.2,,,-9.7,,True,,,,,False,True,False,False,,,False,,,True
47149,606,557.0,,991.0,,,,,384.0,271.5,442.2,342.6,765.0,,527.2,,,795.4,-49.0,,385.0,,,,,-222.0,-334.5,-163.8,-263.4,159.0,,-78.8,,,189.4,,False,,,,,False,False,False,False,False,,False,,,False
47151,9,3.0,,0.0,,,,,1.0,6.0,0.7,,6.0,,,,,14.1,-6.0,,-9.0,,,,,-8.0,-3.0,-8.3,,-3.0,,,,,5.1,,False,,,,,False,True,False,,True,,,,,True
47153,12,14.0,,2.0,,,,,2.0,5.0,2.6,,27.0,,,,,77.8,2.0,,-10.0,,,,,-10.0,-7.0,-9.4,,15.0,,,,,65.8,,False,,,,,False,False,False,,False,,,,,False
47155,125,241.0,,327.0,,,,,64.0,69.4,159.0,193.8,303.0,,,,,383.3,116.0,,202.0,,,,,-61.0,-55.6,34.0,68.8,178.0,,,,,258.3,,False,,,,,True,True,True,True,False,,,,,False
47157,1863,2421.0,,2711.0,,,,,3036.0,1320.1,1844.1,1213.8,3031.0,,2303.2,,,2762.7,558.0,,848.0,,,,,1173.0,-542.9,-18.9,-649.2,1168.0,,440.2,,,899.7,,False,,,,,False,True,True,False,False,,True,,,False
47159,34,49.0,,71.0,,,,,5.0,17.3,24.4,20.7,58.0,,,,,41.3,15.0,,37.0,,,,,-29.0,-16.7,-9.6,-13.3,24.0,,,,,7.3,,False,,,,,False,False,True,True,False,,,,,True
47161,4,4.0,,0.0,,,,,1.0,8.8,1.0,,6.0,,,,,4.1,0.0,,-4.0,,,,,-3.0,4.8,-3.0,,2.0,,,,,0.1,,False,,,,,False,False,False,,False,,,,,False
47163,94,33.0,,47.0,,,,,61.0,29.4,20.1,8.6,43.0,,,,,82.4,-61.0,,-47.0,,,,,-33.0,-64.6,-73.9,-85.4,-51.0,,,,,-11.6,,True,,,,,True,False,False,False,True,,,,,True
47165,304,275.0,,562.0,,,,,111.0,123.9,186.2,129.7,357.0,,278.7,,,322.8,-29.0,,258.0,,,,,-193.0,-180.1,-117.8,-174.3,53.0,,-25.3,,,18.8,,False,,,,,False,False,False,False,False,,True,,,True
47167,59,44.0,,84.0,,,,,239.0,52.2,19.3,25.2,,,,,,50.6,-15.0,,25.0,,,,,180.0,-6.8,-39.7,-33.8,,,,,,-8.4,,False,,,,,False,True,False,False,,,,,,True
47169,12,20.0,,12.0,,,,,34.0,6.9,3.5,1.4,,,,,,0.0,8.0,,0.0,,,,,22.0,-5.1,-8.5,-10.6,,,,,,-12.0,,True,,,,,False,True,False,False,,,,,,False
47171,4,2.0,,0.0,,,,,13.0,10.5,3.6,,6.0,,,,,2.1,-2.0,,-4.0,,,,,9.0,6.5,-0.4,,2.0,,,,,-1.9,,False,,,,,False,False,True,,False,,,,,True
47173,7,7.0,,1.0,,,,,1.0,6.8,0.9,,9.0,,,,,19.0,0.0,,-6.0,,,,,-6.0,-0.2,-6.1,,2.0,,,,,12.0,,False,,,,,False,False,False,,False,,,,,False
47175,2,2.0,,0.0,,,,,0.0,2.7,0.3,,0.0,,,,,1.8,0.0,,-2.0,,,,,-2.0,0.7,-1.7,,-2.0,,,,,-0.2,,False,,,,,False,False,False,,False,,,,,False
47177,50,18.0,,32.0,,,,,12.0,16.7,7.0,,25.0,,,,,15.5,-32.0,,-18.0,,,,,-38.0,-33.3,-43.0,,-25.0,,,,,-34.5,,True,,,,,False,False,False,,True,,,,,False
47179,112,28.0,,50.0,,,,,107.0,26.8,19.7,19.2,49.0,,,,,33.0,-84.0,,-62.0,,,,,-5.0,-85.2,-92.3,-92.8,-63.0,,,,,-79.0,,True,,,,,True,False,False,False,True,,,,,True
47181,33,8.0,,0.0,,,,,4.0,6.7,6.3,,,,,,,7.3,-25.0,,-33.0,,,,,-29.0,-26.3,-26.7,,,,,,,-25.7,,False,,,,,False,False,False,,,,,,,False
47183,7,14.0,,16.0,,,,,17.0,13.9,5.4,,13.0,,,,,3.1,7.0,,9.0,,,,,10.0,6.9,-1.6,,6.0,,,,,-3.9,,False,,,,,False,True,True,,True,,,,,True
47185,15,9.0,,13.0,,,,,5.0,17.9,6.5,,,,,,,13.4,-6.0,,-2.0,,,,,-10.0,2.9,-8.5,,,,,,,-1.6,,True,,,,,False,True,False,,,,,,,True
47187,440,323.0,,750.0,,,,,246.0,141.4,332.8,248.1,429.0,,372.9,,,569.6,-117.0,,310.0,,,,,-194.0,-298.6,-107.2,-191.9,-11.0,,-67.1,,,129.6,,False,,,,,False,False,True,False,True,,True,,,False
47189,238,185.0,,323.0,,,,,74.0,155.3,166.6,146.7,249.0,,215.6,,,248.7,-53.0,,85.0,,,,,-164.0,-82.7,-71.4,-91.3,11.0,,-22.4,,,10.7,,False,,,,,False,False,False,False,True,,True,,,True
48001,726,53.0,,64.0,,,,,145.0,39.3,28.7,17.5,140.0,,,,,38.3,-673.0,,-662.0,,,,,-581.0,-686.7,-697.3,-708.5,-586.0,,,,,-687.7,,True,,,,,True,False,False,False,True,,,,,False
48003,57,35.0,,0.0,,,,,53.0,12.1,23.4,,41.0,,,,,46.5,-22.0,,-57.0,,,,,-4.0,-44.9,-33.6,,-16.0,,,,,-10.5,,False,,,,,True,False,False,,True,,,,,True
48005,202,77.0,,126.0,,,,,191.0,150.4,51.2,82.0,118.0,,81.1,,,83.9,-125.0,,-76.0,,,,,-11.0,-51.6,-150.8,-120.0,-84.0,,-120.9,,,-118.1,,True,,,,,True,True,False,True,True,,True,,,True
48007,16,18.0,,16.0,,,,,83.0,8.8,1.9,,25.0,,,,,20.9,2.0,,0.0,,,,,67.0,-7.2,-14.1,,9.0,,,,,4.9,,True,,,,,False,False,False,,False,,,,,False
48009,3,2.0,,0.0,,,,,0.0,5.8,0.2,,,,,,,1.5,-1.0,,-3.0,,,,,-3.0,2.8,-2.8,,,,,,,-1.5,,False,,,,,False,False,False,,,,,,,False
48011,0,0.0,,0.0,,,,,0.0,1.7,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,1.7,0.0,,0.0,,,,,0.0,,True,,,,,True,False,False,,True,,,,,True
48013,72,48.0,,35.0,,,,,187.0,21.5,22.0,29.5,72.0,,,,,49.5,-24.0,,-37.0,,,,,115.0,-50.5,-50.0,-42.5,0.0,,,,,-22.5,,False,,,,,False,False,False,False,True,,,,,True
48015,47,20.0,,29.0,,,,,88.0,22.6,5.9,,19.0,,,,,14.7,-27.0,,-18.0,,,,,41.0,-24.4,-41.1,,-28.0,,,,,-32.3,,True,,,,,False,True,False,,False,,,,,False
48017,10,9.0,,0.0,,,,,20.0,13.9,1.4,8.2,,,,,,12.5,-1.0,,-10.0,,,,,10.0,3.9,-8.6,-1.8,,,,,,2.5,,False,,,,,False,False,False,False,,,,,,False
48019,17,11.0,,0.0,,,,,16.0,5.6,1.2,,18.0,,,,,44.6,-6.0,,-17.0,,,,,-1.0,-11.4,-15.8,,1.0,,,,,27.6,,False,,,,,True,False,False,,True,,,,,False
48021,259,53.0,,48.0,,,,,289.0,73.1,11.2,59.3,,,31.8,,,27.4,-206.0,,-211.0,,,,,30.0,-185.9,-247.8,-199.7,,,-227.2,,,-231.6,,False,,,,,True,True,False,True,,,False,,,False
48023,0,0.0,,0.0,,,,,0.0,2.2,,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,2.2,,,0.0,,,,,0.0,,True,,,,,True,False,,,True,,,,,True
48025,78,16.0,,0.0,,,,,67.0,19.0,4.7,,28.0,,,,,31.7,-62.0,,-78.0,,,,,-11.0,-59.0,-73.3,,-50.0,,,,,-46.3,,False,,,,,True,True,False,,True,,,,,True
