,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
50017,1,0.0,,0.0,,,,6.0,5.7,0.0,,1.0,,,,,0.0,-1.0,,-1.0,,,,5.0,4.7,-1.0,,0.0,,,,,-1.0,,False,,,,False,False,True,,True,,,,,False
50019,0,0.0,,0.0,,,,0.0,9.9,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,9.9,0.0,,0.0,,,,,0.0,,True,,,,True,False,False,,True,,,,,False
50021,5,2.0,,0.0,,,,8.0,15.9,0.4,,0.0,,,,,2.3,-3.0,,-5.0,,,,3.0,10.9,-4.6,,-5.0,,,,,-2.7,,False,,,,False,False,False,,False,,,,,True
50023,4,0.0,,0.0,,,,10.0,8.6,0.1,,1.0,,,,,0.0,-4.0,,-4.0,,,,6.0,4.6,-3.9,,-3.0,,,,,-4.0,,False,,,,False,False,True,,True,,,,,False
50025,3,6.0,,0.0,,,,3.0,29.5,0.6,,3.0,,,,,6.1,3.0,,-3.0,,,,0.0,26.5,-2.4,,0.0,,,,,3.1,,False,,,,True,False,True,,True,,,,,False
50027,6,2.0,,0.0,,,,8.0,7.5,0.3,,0.0,,,,,3.3,-4.0,,-6.0,,,,2.0,1.5,-5.7,,-6.0,,,,,-2.7,,False,,,,True,True,False,,False,,,,,True
51001,11,8.0,,0.0,,,,40.0,55.4,0.3,31.9,,,,,,1.7,-3.0,,-11.0,,,,29.0,44.4,-10.7,20.9,,,,,,-9.3,,False,,,,False,False,False,False,,,,,,False
51003,152,148.0,,108.0,,,,81.0,180.0,65.9,211.2,97.0,,97.8,,,256.9,-4.0,,-44.0,,,,-71.0,28.0,-86.1,59.2,-55.0,,-54.2,,,104.9,,False,,,,False,False,False,False,False,,False,,,False
51005,19,8.0,,0.0,,,,3.0,12.7,0.6,,6.0,,,,,82.4,-11.0,,-19.0,,,,-16.0,-6.3,-18.4,,-13.0,,,,,63.4,,False,,,,False,True,False,,False,,,,,False
51007,14,6.0,,1.0,,,,2.0,15.8,1.1,,0.0,,,,,2.5,-8.0,,-13.0,,,,-12.0,1.8,-12.9,,-14.0,,,,,-11.5,,False,,,,False,True,False,,False,,,,,False
51009,12,4.0,,7.0,,,,3.0,15.3,0.6,,0.0,,,,,2.2,-8.0,,-5.0,,,,-9.0,3.3,-11.4,,-12.0,,,,,-9.8,,True,,,,False,True,False,,False,,,,,False
51011,6,10.0,,0.0,,,,2.0,19.0,0.7,,7.0,,,,,16.4,4.0,,-6.0,,,,-4.0,13.0,-5.3,,1.0,,,,,10.4,,False,,,,False,False,False,,True,,,,,False
51013,207,130.0,,72.0,,,,439.0,322.2,49.1,80.8,234.0,,129.4,,,155.2,-77.0,,-135.0,,,,232.0,115.2,-157.9,-126.2,27.0,,-77.6,,,-51.8,,False,,,,False,False,False,False,True,,False,,,True
51015,34,26.0,,22.0,,,,16.0,71.8,3.5,67.7,27.0,,,,,19.2,-8.0,,-12.0,,,,-18.0,37.8,-30.5,33.7,-7.0,,,,,-14.8,,False,,,,False,False,False,False,True,,,,,False
51017,2,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,-2.0,,-2.0,,,,-2.0,-2.0,,,-2.0,,,,,,,False,,,,False,False,,,False,,,,,
51019,41,60.0,,70.0,,,,14.0,87.4,22.7,63.4,33.0,,,,,147.5,19.0,,29.0,,,,-27.0,46.4,-18.3,22.4,-8.0,,,,,106.5,,False,,,,False,False,True,False,True,,,,,False
51021,3,0.0,,0.0,,,,0.0,5.3,,,0.0,,,,,0.0,-3.0,,-3.0,,,,-3.0,2.3,,,-3.0,,,,,-3.0,,False,,,,False,True,,,False,,,,,True
51023,32,128.0,,310.0,,,,10.0,29.1,6.2,96.4,78.0,,,,,62.3,96.0,,278.0,,,,-22.0,-2.9,-25.8,64.4,46.0,,,,,30.3,,False,,,,True,True,True,True,True,,,,,True
51025,42,20.0,,20.0,,,,5.0,25.8,4.3,38.0,16.0,,,,,9.9,-22.0,,-22.0,,,,-37.0,-16.2,-37.7,-4.0,-26.0,,,,,-32.1,,False,,,,False,True,False,True,False,,,,,False
51027,23,0.0,,0.0,,,,7.0,5.1,0.5,,2.0,,,,,0.0,-23.0,,-23.0,,,,-16.0,-17.9,-22.5,,-21.0,,,,,-23.0,,False,,,,True,True,True,,True,,,,,True
51029,14,20.0,,21.0,,,,17.0,36.6,6.0,13.9,48.0,,,,,50.3,6.0,,7.0,,,,3.0,22.6,-8.0,-0.1,34.0,,,,,36.3,,False,,,,True,False,False,True,False,,,,,False
51031,24,20.0,,43.0,,,,5.0,20.9,1.6,,11.0,,,,,22.6,-4.0,,19.0,,,,-19.0,-3.1,-22.4,,-13.0,,,,,-1.4,,False,,,,False,True,False,,False,,,,,True
51033,29,0.0,,0.0,,,,7.0,29.6,0.0,28.3,,,,,,0.0,-29.0,,-29.0,,,,-22.0,0.6,-29.0,-0.7,,,,,,-29.0,,False,,,,True,True,True,True,,,,,,True
51035,48,48.0,,28.0,,,,28.0,99.4,12.1,58.9,37.0,,,,,49.3,0.0,,-20.0,,,,-20.0,51.4,-35.9,10.9,-11.0,,,,,1.3,,False,,,,False,False,False,False,False,,,,,False
51036,3,2.0,,1.0,,,,2.0,7.5,1.0,,1.0,,,,,1.0,-1.0,,-2.0,,,,-1.0,4.5,-2.0,,-2.0,,,,,-2.0,,False,,,,False,False,False,,False,,,,,False
51037,6,6.0,,0.0,,,,1.0,17.7,0.5,,0.0,,,,,37.7,0.0,,-6.0,,,,-5.0,11.7,-5.5,,-6.0,,,,,31.7,,False,,,,False,False,False,,False,,,,,False
51041,455,260.0,,203.0,,,,304.0,1052.3,149.9,598.0,342.0,,422.3,,,129.2,-195.0,,-252.0,,,,-151.0,597.3,-305.1,143.0,-113.0,,-32.7,,,-325.8,,False,,,,True,False,False,True,True,,True,,,False
51043,7,12.0,,14.0,,,,7.0,23.3,1.7,,14.0,,,,,34.1,5.0,,7.0,,,,0.0,16.3,-5.3,,7.0,,,,,27.1,,False,,,,True,False,False,,False,,,,,False
51045,3,4.0,,0.0,,,,0.0,5.4,0.1,,0.0,,,,,11.3,1.0,,-3.0,,,,-3.0,2.4,-2.9,,-3.0,,,,,8.3,,False,,,,False,False,False,,False,,,,,False
51047,73,20.0,,0.0,,,,46.0,73.1,5.2,29.8,,,25.8,,,32.3,-53.0,,-73.0,,,,-27.0,0.1,-67.8,-43.2,,,-47.2,,,-40.7,,False,,,,True,True,False,True,,,True,,,True
51049,4,14.0,,1.0,,,,2.0,12.1,1.3,,13.0,,,,,165.7,10.0,,-3.0,,,,-2.0,8.1,-2.7,,9.0,,,,,161.7,,True,,,,True,True,True,,True,,,,,False
51051,4,4.0,,0.0,,,,0.0,16.5,,,0.0,,,,,3.8,0.0,,-4.0,,,,-4.0,12.5,,,-4.0,,,,,-0.2,,False,,,,False,False,,,False,,,,,False
51053,18,14.0,,41.0,,,,12.0,70.7,3.7,49.8,13.0,,,,,14.0,-4.0,,23.0,,,,-6.0,52.7,-14.3,31.8,-5.0,,,,,-4.0,,False,,,,False,False,False,False,False,,,,,False
51057,11,6.0,,0.0,,,,5.0,18.1,1.1,,4.0,,,,,3.8,-5.0,,-11.0,,,,-6.0,7.1,-9.9,,-7.0,,,,,-7.2,,False,,,,False,False,False,,False,,,,,False
51059,740,688.0,,959.0,,,,640.0,2791.4,342.3,637.6,1256.0,,870.9,,,663.0,-52.0,,219.0,,,,-100.0,2051.4,-397.7,-102.4,516.0,,130.9,,,-77.0,,False,,,,False,False,False,False,False,,False,,,False
51061,91,28.0,,14.0,,,,32.0,89.7,14.8,59.3,,,43.0,,,46.1,-63.0,,-77.0,,,,-59.0,-1.3,-76.2,-31.7,,,-48.0,,,-44.9,,False,,,,True,True,False,True,,,True,,,True
51063,8,10.0,,0.0,,,,2.0,19.4,0.3,,3.0,,,,,11.3,2.0,,-8.0,,,,-6.0,11.4,-7.7,,-5.0,,,,,3.3,,False,,,,False,False,False,,False,,,,,False
51065,25,22.0,,13.0,,,,9.0,28.8,7.9,13.8,18.0,,,,,108.1,-3.0,,-12.0,,,,-16.0,3.8,-17.1,-11.2,-7.0,,,,,83.1,,False,,,,False,False,False,False,False,,,,,False
51067,26,64.0,,94.0,,,,12.0,59.5,3.4,,34.0,,,,,19.3,38.0,,68.0,,,,-14.0,33.5,-22.6,,8.0,,,,,-6.7,,False,,,,True,True,True,,True,,,,,True
51069,65,78.0,,114.0,,,,41.0,164.8,20.9,70.3,68.0,,,,,107.0,13.0,,49.0,,,,-24.0,99.8,-44.1,5.3,3.0,,,,,42.0,,False,,,,False,False,False,True,True,,,,,False
51071,0,20.0,,0.0,,,,3.0,12.3,0.3,,6.0,,,,,12.7,20.0,,0.0,,,,3.0,12.3,0.3,,6.0,,,,,12.7,,True,,,,True,True,True,,True,,,,,True
51073,40,10.0,,11.0,,,,8.0,17.0,1.4,,1.0,,,,,0.4,-30.0,,-29.0,,,,-32.0,-23.0,-38.6,,-39.0,,,,,-39.6,,True,,,,False,True,False,,False,,,,,False
51075,12,16.0,,23.0,,,,11.0,18.8,2.1,16.0,14.0,,,,,97.5,4.0,,11.0,,,,-1.0,6.8,-9.9,4.0,2.0,,,,,85.5,,False,,,,True,False,False,False,True,,,,,False
51077,12,8.0,,0.0,,,,13.0,24.2,3.4,,14.0,,,,,8.4,-4.0,,-12.0,,,,1.0,12.2,-8.6,,2.0,,,,,-3.6,,False,,,,True,False,False,,True,,,,,True
51079,20,24.0,,16.0,,,,7.0,30.9,2.2,,14.0,,,,,14.6,4.0,,-4.0,,,,-13.0,10.9,-17.8,,-6.0,,,,,-5.4,,False,,,,False,False,False,,False,,,,,False
51081,20,26.0,,33.0,,,,15.0,29.6,4.5,5.3,38.0,,,,,42.0,6.0,,13.0,,,,-5.0,9.6,-15.5,-14.7,18.0,,,,,22.0,,False,,,,True,False,False,False,False,,,,,False
51083,35,28.0,,31.0,,,,7.0,44.3,1.6,,20.0,,,,,68.4,-7.0,,-4.0,,,,-28.0,9.3,-33.4,,-15.0,,,,,33.4,,True,,,,False,False,False,,False,,,,,False
51085,68,54.0,,81.0,,,,43.0,199.0,18.7,83.9,55.0,,54.6,,,44.6,-14.0,,13.0,,,,-25.0,131.0,-49.3,15.9,-13.0,,-13.4,,,-23.4,,True,,,,False,False,False,False,True,,True,,,False
51087,342,206.0,,161.0,,,,299.0,600.6,114.1,253.8,273.0,,240.2,,,188.9,-136.0,,-181.0,,,,-43.0,258.6,-227.9,-88.2,-69.0,,-101.8,,,-153.1,,False,,,,True,False,False,True,True,,True,,,False
51089,109,82.0,,108.0,,,,54.0,138.7,27.6,88.4,59.0,,,,,130.7,-27.0,,-1.0,,,,-55.0,29.7,-81.4,-20.6,-50.0,,,,,21.7,,True,,,,False,False,False,True,False,,,,,True
51091,0,0.0,,0.0,,,,0.0,3.8,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,3.8,0.0,,0.0,,,,,0.0,,True,,,,True,False,False,,True,,,,,True
51093,69,26.0,,45.0,,,,19.0,66.5,9.2,32.7,29.0,,,,,51.8,-43.0,,-24.0,,,,-50.0,-2.5,-59.8,-36.3,-40.0,,,,,-17.2,,True,,,,False,True,False,True,True,,,,,True
51095,123,54.0,,43.0,,,,38.0,21.5,38.3,49.4,56.0,,57.4,,,100.2,-69.0,,-80.0,,,,-85.0,-101.5,-84.7,-73.6,-67.0,,-65.6,,,-22.8,,False,,,,False,False,False,False,True,,True,,,True
51097,8,2.0,,0.0,,,,1.0,7.1,0.3,,0.0,,,,,0.0,-6.0,,-8.0,,,,-7.0,-0.9,-7.7,,-8.0,,,,,-8.0,,False,,,,False,True,False,,False,,,,,False
51099,9,6.0,,0.0,,,,9.0,21.5,0.0,17.1,13.0,,,,,18.8,-3.0,,-9.0,,,,0.0,12.5,-9.0,8.1,4.0,,,,,9.8,,False,,,,True,False,False,False,False,,,,,False
51101,18,6.0,,0.0,,,,4.0,13.5,0.8,,1.0,,,,,1.6,-12.0,,-18.0,,,,-14.0,-4.5,-17.2,,-17.0,,,,,-16.4,,False,,,,False,True,False,,False,,,,,False
51103,12,2.0,,0.0,,,,2.0,4.9,0.1,,0.0,,,,,0.0,-10.0,,-12.0,,,,-10.0,-7.1,-11.9,,-12.0,,,,,-12.0,,False,,,,False,True,False,,False,,,,,False
51105,21,6.0,,0.0,,,,2.0,4.4,0.1,,7.0,,,,,9.1,-15.0,,-21.0,,,,-19.0,-16.6,-20.9,,-14.0,,,,,-11.9,,False,,,,False,False,False,,True,,,,,True
51107,421,570.0,,532.0,,,,234.0,738.2,293.7,834.7,510.0,,654.2,,,571.4,149.0,,111.0,,,,-187.0,317.2,-127.3,413.7,89.0,,233.2,,,150.4,,True,,,,False,False,True,False,True,,False,,,False
51109,22,20.0,,11.0,,,,8.0,23.1,5.9,31.7,19.0,,,,,42.1,-2.0,,-11.0,,,,-14.0,1.1,-16.1,9.7,-3.0,,,,,20.1,,False,,,,False,True,False,False,False,,,,,False
51111,6,14.0,,0.0,,,,1.0,27.2,0.9,,8.0,,,,,24.7,8.0,,-6.0,,,,-5.0,21.2,-5.1,,2.0,,,,,18.7,,True,,,,True,False,True,,True,,,,,False
51113,10,0.0,,0.0,,,,2.0,12.6,0.7,,1.0,,,,,0.0,-10.0,,-10.0,,,,-8.0,2.6,-9.3,,-9.0,,,,,-10.0,,False,,,,True,True,True,,True,,,,,True
51115,1,2.0,,0.0,,,,0.0,2.5,0.0,,0.0,,,,,0.5,1.0,,-1.0,,,,-1.0,1.5,-1.0,,-1.0,,,,,-0.5,,False,,,,False,False,True,,False,,,,,True
51117,25,16.0,,0.0,,,,30.0,56.9,2.8,7.3,25.0,,,,,56.9,-9.0,,-25.0,,,,5.0,31.9,-22.2,-17.7,0.0,,,,,31.9,,False,,,,True,False,False,False,True,,,,,False
51119,3,0.0,,0.0,,,,2.0,3.9,0.2,,0.0,,,,,0.0,-3.0,,-3.0,,,,-1.0,0.9,-2.8,,-3.0,,,,,-3.0,,False,,,,True,True,True,,False,,,,,True
51121,56,58.0,,127.0,,,,104.0,72.9,10.0,89.3,24.0,,,,,27.6,2.0,,71.0,,,,48.0,16.9,-46.0,33.3,-32.0,,,,,-28.4,,False,,,,False,False,False,False,False,,,,,False
51125,8,4.0,,0.0,,,,0.0,8.3,0.2,,0.0,,,,,321.3,-4.0,,-8.0,,,,-8.0,0.3,-7.8,,-8.0,,,,,313.3,,False,,,,False,True,False,,False,,,,,False
51127,24,6.0,,19.0,,,,8.0,23.7,1.5,,,,,,,8.3,-18.0,,-5.0,,,,-16.0,-0.3,-22.5,,,,,,,-15.7,,True,,,,True,True,False,,,,,,,True
51131,7,4.0,,0.0,,,,16.0,25.2,0.0,11.7,20.0,,,,,7.3,-3.0,,-7.0,,,,9.0,18.2,-7.0,4.7,13.0,,,,,0.3,,False,,,,False,False,False,False,False,,,,,True
51133,14,0.0,,3.0,,,,2.0,12.9,0.7,,1.0,,,,,0.0,-14.0,,-11.0,,,,-12.0,-1.1,-13.3,,-13.0,,,,,-14.0,,True,,,,True,True,True,,True,,,,,True
51135,30,10.0,,27.0,,,,9.0,30.3,1.2,47.1,13.0,,,,,3.1,-20.0,,-3.0,,,,-21.0,0.3,-28.8,17.1,-17.0,,,,,-26.9,,True,,,,False,True,False,True,True,,,,,False
51137,21,16.0,,11.0,,,,11.0,61.9,2.0,28.5,13.0,,,,,14.2,-5.0,,-10.0,,,,-10.0,40.9,-19.0,7.5,-8.0,,,,,-6.8,,False,,,,False,False,False,False,False,,,,,False
51139,34,28.0,,13.0,,,,23.0,55.5,7.9,19.2,34.0,,,,,95.7,-6.0,,-21.0,,,,-11.0,21.5,-26.1,-14.8,0.0,,,,,61.7,,False,,,,False,False,False,False,True,,,,,False
51141,9,14.0,,15.0,,,,5.0,28.9,1.2,,9.0,,,,,7.5,5.0,,6.0,,,,-4.0,19.9,-7.8,,0.0,,,,,-1.5,,False,,,,True,False,False,,True,,,,,True
51143,70,54.0,,114.0,,,,15.0,136.3,14.8,125.6,29.0,,,,,38.9,-16.0,,44.0,,,,-55.0,66.3,-55.2,55.6,-41.0,,,,,-31.1,,False,,,,False,False,False,False,False,,,,,False
51145,18,14.0,,38.0,,,,7.0,50.6,2.9,,13.0,,,,,3.9,-4.0,,20.0,,,,-11.0,32.6,-15.1,,-5.0,,,,,-14.1,,False,,,,False,False,False,,False,,,,,False
51147,26,62.0,,121.0,,,,25.0,41.9,46.3,30.2,42.0,,,,,279.0,36.0,,95.0,,,,-1.0,15.9,20.3,4.2,16.0,,,,,253.0,,False,,,,True,True,True,True,True,,,,,False
51149,39,32.0,,55.0,,,,18.0,87.2,2.3,88.3,26.0,,,,,9.3,-7.0,,16.0,,,,-21.0,48.2,-36.7,49.3,-13.0,,,,,-29.7,,False,,,,False,False,False,False,False,,,,,False
51153,620,636.0,,903.0,,,,330.0,1088.7,387.4,441.2,852.0,,833.3,,,647.3,16.0,,283.0,,,,-290.0,468.7,-232.6,-178.8,232.0,,213.3,,,27.3,,False,,,,False,False,False,False,False,,False,,,False
51155,11,18.0,,44.0,,,,11.0,37.0,1.3,,4.0,,,,,8.1,7.0,,33.0,,,,0.0,26.0,-9.7,,-7.0,,,,,-2.9,,False,,,,True,False,False,,False,,,,,True
51157,13,4.0,,0.0,,,,2.0,7.5,0.3,,1.0,,,,,8.5,-9.0,,-13.0,,,,-11.0,-5.5,-12.7,,-12.0,,,,,-4.5,,False,,,,False,True,False,,False,,,,,True
51159,17,4.0,,0.0,,,,9.0,14.8,0.0,4.8,,,,,,0.0,-13.0,,-17.0,,,,-8.0,-2.2,-17.0,-12.2,,,,,,-17.0,,False,,,,True,True,False,True,,,,,,False
51161,72,156.0,,325.0,,,,51.0,159.6,30.0,266.9,71.0,,97.4,,,85.3,84.0,,253.0,,,,-21.0,87.6,-42.0,194.9,-1.0,,25.4,,,13.3,,False,,,,True,False,True,False,True,,True,,,True
51163,14,8.0,,0.0,,,,2.0,15.3,0.7,,2.0,,,,,6.6,-6.0,,-14.0,,,,-12.0,1.3,-13.3,,-12.0,,,,,-7.4,,False,,,,False,True,False,,False,,,,,False
51165,77,84.0,,126.0,,,,106.0,213.4,23.2,86.6,83.0,,131.1,,,73.2,7.0,,49.0,,,,29.0,136.4,-53.8,9.6,6.0,,54.1,,,-3.8,,False,,,,False,False,False,False,True,,False,,,True
51167,14,10.0,,0.0,,,,4.0,7.5,0.2,,3.0,,,,,15.7,-4.0,,-14.0,,,,-10.0,-6.5,-13.8,,-11.0,,,,,1.7,,False,,,,False,False,False,,False,,,,,True
51169,15,2.0,,0.0,,,,2.0,5.7,0.1,,1.0,,,,,0.0,-13.0,,-15.0,,,,-13.0,-9.3,-14.9,,-14.0,,,,,-15.0,,False,,,,False,True,False,,False,,,,,False
51171,57,58.0,,38.0,,,,31.0,136.2,39.5,37.1,76.0,,,,,131.3,1.0,,-19.0,,,,-26.0,79.2,-17.5,-19.9,19.0,,,,,74.3,,False,,,,False,False,False,False,False,,,,,False
51173,27,18.0,,0.0,,,,15.0,7.2,1.1,,9.0,,,,,29.5,-9.0,,-27.0,,,,-12.0,-19.8,-25.9,,-18.0,,,,,2.5,,False,,,,False,False,False,,False,,,,,True
51175,37,16.0,,1.0,,,,9.0,33.4,1.0,2.9,13.0,,,,,157.0,-21.0,,-36.0,,,,-28.0,-3.6,-36.0,-34.1,-24.0,,,,,120.0,,False,,,,False,True,False,False,False,,,,,False
51177,110,104.0,,65.0,,,,97.0,316.5,37.7,217.7,118.0,,103.8,,,92.4,-6.0,,-45.0,,,,-13.0,206.5,-72.3,107.7,8.0,,-6.2,,,-17.6,,False,,,,False,False,False,False,False,,False,,,False
51179,104,68.0,,35.0,,,,106.0,140.8,19.8,160.8,95.0,,,,,51.7,-36.0,,-69.0,,,,2.0,36.8,-84.2,56.8,-9.0,,,,,-52.3,,False,,,,True,False,False,False,True,,,,,False
51181,5,6.0,,0.0,,,,0.0,4.7,0.3,,3.0,,,,,18.8,1.0,,-5.0,,,,-5.0,-0.3,-4.7,,-2.0,,,,,13.8,,False,,,,False,True,False,,False,,,,,False
51183,26,28.0,,29.0,,,,5.0,42.8,4.5,13.9,26.0,,,,,109.1,2.0,,3.0,,,,-21.0,16.8,-21.5,-12.1,0.0,,,,,83.1,,False,,,,False,False,False,False,True,,,,,False
51185,23,2.0,,8.0,,,,6.0,9.2,0.2,,0.0,,,,,1.9,-21.0,,-15.0,,,,-17.0,-13.8,-22.8,,-23.0,,,,,-21.1,,True,,,,True,True,False,,False,,,,,False
51187,31,34.0,,28.0,,,,36.0,108.6,3.4,73.5,32.0,,,,,21.2,3.0,,-3.0,,,,5.0,77.6,-27.6,42.5,1.0,,,,,-9.8,,False,,,,False,False,False,False,True,,,,,False
51191,38,6.0,,1.0,,,,25.0,21.3,1.5,,,,,,,7.9,-32.0,,-37.0,,,,-13.0,-16.7,-36.5,,,,,,,-30.1,,False,,,,True,True,False,,,,,,,True
51193,79,16.0,,16.0,,,,7.0,32.7,2.3,23.7,21.0,,,,,1.1,-63.0,,-63.0,,,,-72.0,-46.3,-76.7,-55.3,-58.0,,,,,-77.9,,False,,,,False,True,False,True,True,,,,,False
51195,23,6.0,,0.0,,,,9.0,12.4,0.5,,2.0,,,,,50.8,-17.0,,-23.0,,,,-14.0,-10.6,-22.5,,-21.0,,,,,27.8,,False,,,,True,True,False,,False,,,,,False
51197,12,14.0,,14.0,,,,15.0,39.3,1.5,,14.0,,,,,17.7,2.0,,2.0,,,,3.0,27.3,-10.5,,2.0,,,,,5.7,,False,,,,False,False,False,,False,,,,,False
51199,76,28.0,,35.0,,,,30.0,67.9,9.0,48.0,21.0,,,,,34.5,-48.0,,-41.0,,,,-46.0,-8.1,-67.0,-28.0,-55.0,,,,,-41.5,,True,,,,True,True,False,True,False,,,,,True
51510,183,108.0,,88.0,,,,472.0,314.6,48.8,104.4,215.0,,128.3,,,76.9,-75.0,,-95.0,,,,289.0,131.6,-134.2,-78.6,32.0,,-54.7,,,-106.1,,False,,,,False,False,False,False,True,,True,,,False
51520,13,2.0,,3.0,,,,55.0,8.2,0.0,,0.0,,,,,83.9,-11.0,,-10.0,,,,42.0,-4.8,-13.0,,-13.0,,,,,70.9,,True,,,,False,True,False,,False,,,,,False
51530,16,2.0,,8.0,,,,8.0,3.7,0.2,,0.0,,,,,0.3,-14.0,,-8.0,,,,-8.0,-12.3,-15.8,,-16.0,,,,,-15.7,,True,,,,True,True,False,,False,,,,,False
51540,111,60.0,,62.0,,,,172.0,62.1,35.7,83.7,40.0,,,,,58.1,-51.0,,-49.0,,,,61.0,-48.9,-75.3,-27.3,-71.0,,,,,-52.9,,True,,,,False,True,False,True,False,,,,,False
51550,609,298.0,,315.0,,,,144.0,671.9,240.3,425.1,198.0,,272.3,,,473.6,-311.0,,-294.0,,,,-465.0,62.9,-368.7,-183.9,-411.0,,-336.7,,,-135.4,,True,,,,False,True,False,True,False,,False,,,True
51570,18,4.0,,2.0,,,,65.0,35.6,1.3,45.9,,,,,,2.0,-14.0,,-16.0,,,,47.0,17.6,-16.7,27.9,,,,,,-16.0,,False,,,,False,False,False,False,,,,,,False
51580,1,4.0,,0.0,,,,4.0,6.3,0.0,,0.0,,,,,1.4,3.0,,-1.0,,,,3.0,5.3,-1.0,,-1.0,,,,,0.4,,True,,,,False,False,True,,True,,,,,True
51590,76,28.0,,61.0,,,,235.0,44.6,3.2,,24.0,,,,,32.6,-48.0,,-15.0,,,,159.0,-31.4,-72.8,,-52.0,,,,,-43.4,,True,,,,False,True,False,,False,,,,,True
51595,11,16.0,,30.0,,,,97.0,24.8,4.5,6.2,15.0,,,,,10.2,5.0,,19.0,,,,86.0,13.8,-6.5,-4.8,4.0,,,,,-0.8,,False,,,,False,False,False,True,True,,,,,True
51600,3,2.0,,0.0,,,,19.0,13.2,1.4,,6.0,,,,,3.2,-1.0,,-3.0,,,,16.0,10.2,-1.6,,3.0,,,,,0.2,,False,,,,False,False,False,,False,,,,,True
51610,4,0.0,,0.0,,,,57.0,4.3,0.9,,,,,,,0.0,-4.0,,-4.0,,,,53.0,0.3,-3.1,,,,,,,-4.0,,False,,,,False,True,True,,,,,,,False
51620,34,12.0,,9.0,,,,38.0,12.6,0.9,,7.0,,,,,8.0,-22.0,,-25.0,,,,4.0,-21.4,-33.1,,-27.0,,,,,-26.0,,False,,,,True,True,False,,False,,,,,False
51630,39,32.0,,38.0,,,,171.0,50.4,2.9,49.4,25.0,,,,,22.5,-7.0,,-1.0,,,,132.0,11.4,-36.1,10.4,-14.0,,,,,-16.5,,True,,,,False,False,False,False,False,,,,,False
51640,34,42.0,,0.0,,,,610.0,33.9,15.9,0.0,33.0,,,,,19.7,8.0,,-34.0,,,,576.0,-0.1,-18.1,-34.0,-1.0,,,,,-14.3,,False,,,,False,True,False,False,True,,,,,False
51650,285,110.0,,299.0,,,,95.0,160.8,71.4,140.1,77.0,,,,,137.9,-175.0,,14.0,,,,-190.0,-124.2,-213.6,-144.9,-208.0,,,,,-147.1,,True,,,,False,True,False,True,False,,,,,True
51660,41,76.0,,305.0,,,,280.0,111.4,27.0,45.4,92.0,,50.0,,,76.0,35.0,,264.0,,,,239.0,70.4,-14.0,4.4,51.0,,9.0,,,35.0,,False,,,,False,False,True,True,False,,True,,,False
51670,40,32.0,,30.0,,,,85.0,60.5,6.5,45.9,31.0,,,,,44.8,-8.0,,-10.0,,,,45.0,20.5,-33.5,5.9,-9.0,,,,,4.8,,False,,,,False,False,False,True,False,,,,,True
51678,12,6.0,,0.0,,,,8.0,5.0,0.2,,3.0,,,,,42.7,-6.0,,-12.0,,,,-4.0,-7.0,-11.8,,-9.0,,,,,30.7,,False,,,,True,False,False,,False,,,,,False
51680,65,60.0,,230.0,,,,436.0,77.2,19.5,62.4,37.0,,,,,56.4,-5.0,,165.0,,,,371.0,12.2,-45.5,-2.6,-28.0,,,,,-8.6,,False,,,,False,False,False,True,False,,,,,False
51683,86,106.0,,143.0,,,,264.0,129.8,47.0,41.6,163.0,,,,,160.6,20.0,,57.0,,,,178.0,43.8,-39.0,-44.4,77.0,,,,,74.6,,False,,,,False,False,False,False,False,,,,,False
51685,36,26.0,,19.0,,,,148.0,43.1,6.3,5.6,46.0,,,,,7.5,-10.0,,-17.0,,,,112.0,7.1,-29.7,-30.4,10.0,,,,,-28.5,,False,,,,False,True,False,False,False,,,,,False
