,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48097,33,26.0,,43.0,,,,,55.0,28.9,16.5,,,36.0,,,,,,,31.7,-7.0,,10.0,,,,,22.0,-4.1,-16.5,,,3.0,,,,,,,-1.3,,False,,,,,False,True,False,,,True,,,,,,,True
48099,28,62.0,14.2,105.0,,,,,224.0,26.0,29.6,80.0,12.1,95.0,,,,,,,285.2,34.0,-13.8,77.0,,,,,196.0,-2.0,1.6,52.0,-15.9,67.0,,,,,,,257.2,True,False,,,,,False,True,True,False,True,False,,,,,,,False
48101,2,0.0,,0.0,,,,,0.0,0.3,0.1,,,,,,,,,,0.0,-2.0,,-2.0,,,,,-2.0,-1.7,-1.9,,,,,,,,,,-2.0,,False,,,,,False,True,True,,,,,,,,,,False
48103,1,4.0,,0.0,,,,,65.0,4.0,9.8,,,,,,,,,,3.7,3.0,,-1.0,,,,,64.0,3.0,8.8,,,,,,,,,,2.7,,True,,,,,False,True,False,,,,,,,,,,True
48105,61,22.0,,0.0,,,,,14.0,9.9,,,,47.0,,,,,,,47.6,-39.0,,-61.0,,,,,-47.0,-51.1,,,,-14.0,,,,,,,-13.4,,False,,,,,False,False,,,,True,,,,,,,True
48107,1,9.0,,0.0,,,,,9.0,7.3,4.6,,,12.0,,,,,,,7.8,8.0,,-1.0,,,,,8.0,6.3,3.6,,,11.0,,,,,,,6.8,,True,,,,,False,True,True,,,False,,,,,,,True
48109,7,3.0,,0.0,,,,,1.0,5.8,,,,6.0,,,,,,,9.0,-4.0,,-7.0,,,,,-6.0,-1.2,,,,-1.0,,,,,,,2.0,,False,,,,,False,True,,,,True,,,,,,,True
48111,30,25.0,,0.0,,,,,6.0,12.3,6.3,,7.5,36.0,,,,,,,27.3,-5.0,,-30.0,,,,,-24.0,-17.7,-23.7,,-22.5,6.0,,,,,,,-2.7,,False,,,,,False,False,False,,False,False,,,,,,,True
48113,7596,7848.0,4916.7,11287.0,,,,,9571.0,4087.6,6254.5,8811.1,5051.7,9299.0,,,8068.2,7580.0,,,6784.2,252.0,-2679.3,3691.0,,,,,1975.0,-3508.4,-1341.5,1215.1,-2544.3,1703.0,,,472.2,-16.0,,,-811.8,False,False,,,,,False,False,False,False,False,False,,,False,True,,,False
48115,23,13.0,,0.0,,,,,50.0,3.9,11.2,,,19.0,,,,,,,21.9,-10.0,,-23.0,,,,,27.0,-19.1,-11.8,,,-4.0,,,,,,,-1.1,,False,,,,,False,False,False,,,True,,,,,,,True
48117,30,54.0,,79.0,,,,,50.0,32.0,24.1,,45.3,83.0,,,,,,,50.1,24.0,,49.0,,,,,20.0,2.0,-5.9,,15.3,53.0,,,,,,,20.1,,False,,,,,True,True,True,,True,False,,,,,,,True
48119,2,0.0,,0.0,,,,,3.0,1.5,0.5,,,,,,,,,,0.0,-2.0,,-2.0,,,,,1.0,-0.5,-1.5,,,,,,,,,,-2.0,,False,,,,,True,True,True,,,,,,,,,,True
48121,950,626.0,416.2,766.0,,,,,1736.0,126.7,558.4,832.0,830.7,870.0,,,774.3,850.0,,,653.4,-324.0,-533.8,-184.0,,,,,786.0,-823.3,-391.6,-118.0,-119.3,-80.0,,,-175.7,-100.0,,,-296.6,False,True,,,,,False,False,False,True,True,True,,,True,True,,,True
48123,147,63.0,,74.0,,,,,82.0,27.5,34.2,,16.6,101.0,,,,,,,98.4,-84.0,,-73.0,,,,,-65.0,-119.5,-112.8,,-130.4,-46.0,,,,,,,-48.6,,True,,,,,True,False,False,,False,True,,,,,,,True
48125,2,0.0,,0.0,,,,,0.0,0.6,0.1,,,,,,,,,,0.0,-2.0,,-2.0,,,,,-2.0,-1.4,-1.9,,,,,,,,,,-2.0,,False,,,,,False,True,True,,,,,,,,,,False
48127,24,18.0,,0.0,,,,,46.0,10.4,4.6,,,48.0,,,,,,,29.9,-6.0,,-24.0,,,,,22.0,-13.6,-19.4,,,24.0,,,,,,,5.9,,False,,,,,False,False,False,,,False,,,,,,,True
48129,3,5.0,,0.0,,,,,2.0,0.2,3.1,,,6.0,,,,,,,19.5,2.0,,-3.0,,,,,-1.0,-2.8,0.1,,,3.0,,,,,,,16.5,,False,,,,,True,False,True,,,False,,,,,,,False
48131,22,19.0,,0.0,,,,,27.0,5.2,14.2,,,24.0,,,,,,,11.4,-3.0,,-22.0,,,,,5.0,-16.8,-7.8,,,2.0,,,,,,,-10.6,,False,,,,,False,False,False,,,True,,,,,,,False
48133,9,9.0,,0.0,,,,,12.0,2.1,1.7,,,18.0,,,,,,,36.9,0.0,,-9.0,,,,,3.0,-6.9,-7.3,,,9.0,,,,,,,27.9,,False,,,,,False,False,False,,,False,,,,,,,False
48135,340,517.0,277.1,871.0,,,,,1277.0,254.5,245.0,298.0,325.8,853.0,,,465.5,644.0,,,756.3,177.0,-62.9,531.0,,,,,937.0,-85.5,-95.0,-42.0,-14.2,513.0,,,125.5,304.0,,,416.3,True,False,,,,,False,True,True,True,True,False,,,True,False,,,False
48137,9,2.0,,0.0,,,,,2.0,5.7,,,,,,,,,,,12.0,-7.0,,-9.0,,,,,-7.0,-3.3,,,,,,,,,,,3.0,,False,,,,,False,True,,,,,,,,,,,True
48139,462,464.0,268.4,554.0,,,,,534.0,132.5,267.9,339.2,471.1,681.0,,,405.2,446.0,,,716.0,2.0,-193.6,92.0,,,,,72.0,-329.5,-194.1,-122.8,9.1,219.0,,,-56.8,-16.0,,,254.0,False,False,,,,,False,False,False,False,False,False,,,False,False,,,False
48141,2033,2146.0,1720.6,2739.0,,,,,2875.0,872.8,1917.3,2820.7,1843.5,2780.0,,,2824.0,2605.0,,,2595.6,113.0,-312.4,706.0,,,,,842.0,-1160.2,-115.7,787.7,-189.5,747.0,,,791.0,572.0,,,562.6,False,False,,,,,False,False,False,False,False,False,,,False,False,,,False
48143,67,65.0,,118.0,,,,,161.0,30.6,14.5,,66.2,92.0,,,,,,,55.0,-2.0,,51.0,,,,,94.0,-36.4,-52.5,,-0.8,25.0,,,,,,,-12.0,,False,,,,,False,False,False,,True,False,,,,,,,False
48145,10,22.0,,5.0,,,,,37.0,9.6,8.7,,,32.0,,,,,,,71.7,12.0,,-5.0,,,,,27.0,-0.4,-1.3,,,22.0,,,,,,,61.7,,True,,,,,False,True,True,,,False,,,,,,,False
48147,28,25.0,,37.0,,,,,46.0,38.2,5.9,,32.9,36.0,,,,,,,21.5,-3.0,,9.0,,,,,18.0,10.2,-22.1,,4.9,8.0,,,,,,,-6.5,,False,,,,,False,False,False,,False,False,,,,,,,False
48149,55,47.0,,62.0,,,,,75.0,30.8,16.8,,25.7,76.0,,,,,,,130.7,-8.0,,7.0,,,,,20.0,-24.2,-38.2,,-29.3,21.0,,,,,,,75.7,,True,,,,,False,False,False,,False,False,,,,,,,False
48151,9,3.0,,0.0,,,,,1.0,4.6,0.9,,,,,,,,,,2.6,-6.0,,-9.0,,,,,-8.0,-4.4,-8.1,,,,,,,,,,-6.4,,False,,,,,False,True,False,,,,,,,,,,False
48153,10,16.0,,0.0,,,,,13.0,9.1,7.2,,,24.0,,,,,,,8.7,6.0,,-10.0,,,,,3.0,-0.9,-2.8,,,14.0,,,,,,,-1.3,,False,,,,,True,True,True,,,False,,,,,,,True
48155,0,1.0,,0.0,,,,,0.0,0.8,,,,,,,,,,,0.0,1.0,,0.0,,,,,0.0,0.8,,,,,,,,,,,0.0,,True,,,,,True,True,,,,,,,,,,,True
48157,1072,497.0,556.4,723.0,,,,,1809.0,384.7,414.0,799.2,533.3,964.0,,,800.7,660.0,,,498.3,-575.0,-515.6,-349.0,,,,,737.0,-687.3,-658.0,-272.8,-538.7,-108.0,,,-271.3,-412.0,,,-573.7,True,True,,,,,False,False,False,True,True,True,,,True,True,,,True
48159,12,5.0,,0.0,,,,,24.0,11.1,9.5,,,,,,,,,,2.0,-7.0,,-12.0,,,,,12.0,-0.9,-2.5,,,,,,,,,,-10.0,,False,,,,,False,True,True,,,,,,,,,,False
48161,20,40.0,,0.0,,,,,51.0,11.1,13.1,,,60.0,,,,,,,91.5,20.0,,-20.0,,,,,31.0,-8.9,-6.9,,,40.0,,,,,,,71.5,,False,,,,,False,True,True,,,False,,,,,,,False
48163,13,105.0,,0.0,,,,,162.0,47.8,93.8,,27.3,153.0,,,,,,,266.9,92.0,,-13.0,,,,,149.0,34.8,80.8,,14.3,140.0,,,,,,,253.9,,True,,,,,False,True,True,,True,False,,,,,,,False
48165,14,15.0,,0.0,,,,,32.0,6.9,6.2,,,24.0,,,,,,,29.3,1.0,,-14.0,,,,,18.0,-7.1,-7.8,,,10.0,,,,,,,15.3,,False,,,,,False,False,False,,,False,,,,,,,False
48167,1281,1640.0,1094.9,2391.0,,,,,2497.0,352.5,1429.6,1794.4,1326.2,2623.0,,,2069.3,2189.0,,,1662.5,359.0,-186.1,1110.0,,,,,1216.0,-928.5,148.6,513.4,45.2,1342.0,,,788.3,908.0,,,381.5,True,False,,,,,False,False,True,False,True,False,,,False,False,,,False
48169,39,9.0,,0.0,,,,,7.0,3.2,2.2,,,16.0,,,,,,,20.0,-30.0,,-39.0,,,,,-32.0,-35.8,-36.8,,,-23.0,,,,,,,-19.0,,False,,,,,False,False,False,,,True,,,,,,,True
48171,55,20.0,,0.0,,,,,27.0,15.7,11.0,,,30.0,,,,,,,35.9,-35.0,,-55.0,,,,,-28.0,-39.4,-44.0,,,-25.0,,,,,,,-19.1,,False,,,,,True,False,False,,,True,,,,,,,True
48173,0,1.0,,0.0,,,,,1.0,1.6,0.3,,,,,,,,,,3.9,1.0,,0.0,,,,,1.0,1.6,0.3,,,,,,,,,,3.9,,True,,,,,False,False,True,,,,,,,,,,False
48175,3,15.0,,0.0,,,,,13.0,3.0,4.0,,,34.0,,,,,,,51.4,12.0,,-3.0,,,,,10.0,-0.0,1.0,,,31.0,,,,,,,48.4,,True,,,,,True,True,True,,,False,,,,,,,False
48177,109,17.0,,0.0,,,,,123.0,31.0,12.5,,34.9,,,,,,,,7.3,-92.0,,-109.0,,,,,14.0,-78.0,-96.5,,-74.1,,,,,,,,-101.7,,False,,,,,True,True,False,,True,,,,,,,,False
48179,6,12.0,,5.0,,,,,68.0,9.5,2.9,,4.2,,,,,,,,29.5,6.0,,-1.0,,,,,62.0,3.5,-3.1,,-1.8,,,,,,,,23.5,,True,,,,,False,True,True,,True,,,,,,,,False
48181,113,101.0,120.3,148.0,,,,,318.0,166.1,65.0,89.4,85.4,156.0,,,,105.0,,,178.8,-12.0,7.3,35.0,,,,,205.0,53.1,-48.0,-23.6,-27.6,43.0,,,,-8.0,,,65.8,True,False,,,,,False,False,False,False,False,False,,,,True,,,False
48183,246,363.0,92.5,694.0,,,,,817.0,104.9,349.0,210.0,188.0,598.0,,,271.3,,,,1114.6,117.0,-153.5,448.0,,,,,571.0,-141.1,103.0,-36.0,-58.0,352.0,,,25.3,,,,868.6,False,False,,,,,False,False,True,True,True,False,,,True,,,,False
48185,60,85.0,,95.0,,,,,132.0,46.2,25.1,,65.1,134.0,,,,,,,62.6,25.0,,35.0,,,,,72.0,-13.8,-34.9,,5.1,74.0,,,,,,,2.6,,False,,,,,False,True,False,,True,False,,,,,,,True
48187,267,165.0,248.1,234.0,,,,,506.0,95.3,113.9,211.1,238.9,262.0,,,,218.0,,,183.3,-102.0,-18.9,-33.0,,,,,239.0,-171.7,-153.1,-55.9,-28.1,-5.0,,,,-49.0,,,-83.7,True,True,,,,,False,False,False,True,True,True,,,,True,,,True
48189,123,263.0,,464.0,,,,,193.0,69.0,195.7,,95.8,398.0,,,,,,,210.3,140.0,,341.0,,,,,70.0,-54.0,72.7,,-27.2,275.0,,,,,,,87.3,,False,,,,,True,True,True,,True,False,,,,,,,True
48191,0,0.0,,0.0,,,,,0.0,0.8,0.1,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,0.8,0.1,,,,,,,,,,0.0,,True,,,,,True,False,False,,,,,,,,,,True
48193,9,10.0,,0.0,,,,,9.0,4.4,3.9,,,12.0,,,,,,,38.2,1.0,,-9.0,,,,,0.0,-4.6,-5.1,,,3.0,,,,,,,29.2,,False,,,,,True,False,False,,,False,,,,,,,False
48195,8,4.0,,0.0,,,,,5.0,5.1,3.6,,,,,,,,,,16.0,-4.0,,-8.0,,,,,-3.0,-2.9,-4.4,,,,,,,,,,8.0,,False,,,,,True,True,False,,,,,,,,,,False
48197,1,0.0,,0.0,,,,,1.0,1.7,0.2,,,,,,,,,,0.0,-1.0,,-1.0,,,,,0.0,0.7,-0.8,,,,,,,,,,-1.0,,False,,,,,True,True,True,,,,,,,,,,True
48199,120,144.0,16.8,269.0,,,,,168.0,17.6,144.0,141.2,60.5,220.0,,,,,,,374.9,24.0,-103.2,149.0,,,,,48.0,-102.4,24.0,21.2,-59.5,100.0,,,,,,,254.9,False,False,,,,,False,False,False,True,False,False,,,,,,,False
48201,10843,8026.0,7337.6,14187.0,,,,,8469.0,7544.9,5670.0,10093.8,6206.0,10800.0,,,9791.2,9404.0,,,7055.6,-2817.0,-3505.4,3344.0,,,,,-2374.0,-3298.1,-5173.0,-749.2,-4637.0,-43.0,,,-1051.8,-1439.0,,,-3787.4,False,False,,,,,True,False,False,True,False,True,,,True,True,,,False
48203,103,69.0,15.7,86.0,,,,,166.0,37.3,17.5,89.1,35.3,89.0,,,95.3,,,,19.7,-34.0,-87.3,-17.0,,,,,63.0,-65.7,-85.5,-13.9,-67.7,-14.0,,,-7.7,,,,-83.3,False,True,,,,,False,False,False,True,False,True,,,True,,,,False
48205,14,19.0,,0.0,,,,,8.0,6.4,8.3,,,30.0,,,,,,,49.0,5.0,,-14.0,,,,,-6.0,-7.6,-5.7,,,16.0,,,,,,,35.0,,False,,,,,False,False,False,,,False,,,,,,,False
48207,26,1.0,,0.0,,,,,2.0,1.4,0.2,,,,,,,,,,0.1,-25.0,,-26.0,,,,,-24.0,-24.6,-25.8,,,,,,,,,,-25.9,,False,,,,,True,True,False,,,,,,,,,,False
48209,331,467.0,816.2,380.0,,,,,1000.0,223.0,238.7,340.0,487.9,699.0,,,477.9,400.0,,,321.9,136.0,485.2,49.0,,,,,669.0,-108.0,-92.3,9.0,156.9,368.0,,,146.9,69.0,,,-9.1,False,True,,,,,False,True,True,True,False,False,,,False,True,,,True
48211,3,5.0,,0.0,,,,,4.0,6.6,2.1,,,6.0,,,,,,,8.0,2.0,,-3.0,,,,,1.0,3.6,-0.9,,,3.0,,,,,,,5.0,,False,,,,,True,False,True,,,False,,,,,,,False
48213,124,97.0,27.0,160.0,,,,,138.0,50.8,57.3,76.4,72.4,133.0,,,,,,,159.7,-27.0,-97.0,36.0,,,,,14.0,-73.2,-66.7,-47.6,-51.6,9.0,,,,,,,35.7,False,False,,,,,True,False,False,False,False,True,,,,,,,False
48215,3609,2536.0,1526.6,2559.0,,,,,3225.0,2102.0,2353.2,2124.8,2289.7,3250.0,,,3101.9,6040.0,,,3338.1,-1073.0,-2082.4,-1050.0,,,,,-384.0,-1507.0,-1255.8,-1484.2,-1319.3,-359.0,,,-507.1,2431.0,,,-270.9,False,True,,,,,True,False,False,False,False,True,,,True,False,,,True
48217,51,67.0,,86.0,,,,,68.0,36.0,39.6,,29.7,104.0,,,,,,,178.8,16.0,,35.0,,,,,17.0,-15.0,-11.4,,-21.3,53.0,,,,,,,127.8,,False,,,,,False,True,True,,False,False,,,,,,,False
48219,20,40.0,,33.0,,,,,51.0,9.1,14.2,,15.2,61.0,,,,,,,33.7,20.0,,13.0,,,,,31.0,-10.9,-5.8,,-4.8,41.0,,,,,,,13.7,,True,,,,,False,True,True,,True,False,,,,,,,True
48221,61,65.0,2.1,158.0,,,,,93.0,20.7,45.6,61.8,51.7,100.0,,,,,,,74.4,4.0,-58.9,97.0,,,,,32.0,-40.3,-15.4,0.8,-9.3,39.0,,,,,,,13.4,False,False,,,,,False,False,False,True,False,False,,,,,,,False
48223,45,9.0,,14.0,,,,,47.0,15.6,14.6,,,17.0,,,,,,,4.6,-36.0,,-31.0,,,,,2.0,-29.4,-30.4,,,-28.0,,,,,,,-40.4,,True,,,,,True,True,True,,,True,,,,,,,False
48225,27,5.0,,0.0,,,,,50.0,9.4,3.2,,3.8,,,,,,,,7.0,-22.0,,-27.0,,,,,23.0,-17.6,-23.8,,-23.2,,,,,,,,-20.0,,False,,,,,False,True,False,,False,,,,,,,,True
48227,23,24.0,,0.0,,,,,88.0,20.0,12.2,,,36.0,,,,,,,37.3,1.0,,-23.0,,,,,65.0,-3.0,-10.8,,,13.0,,,,,,,14.3,,False,,,,,False,False,False,,,False,,,,,,,False
48229,1,1.0,,0.0,,,,,1.0,1.8,1.7,,,,,,,,,,2.9,0.0,,-1.0,,,,,0.0,0.8,0.7,,,,,,,,,,1.9,,False,,,,,True,False,False,,,,,,,,,,False
48231,126,164.0,156.3,210.0,,,,,330.0,87.3,64.1,166.2,189.1,257.0,,,,,,,156.9,38.0,30.3,84.0,,,,,204.0,-38.7,-61.9,40.2,63.1,131.0,,,,,,,30.9,True,False,,,,,False,False,False,False,False,False,,,,,,,True
48233,18,3.0,,0.0,,,,,23.0,12.1,10.9,,,,,,,,,,2.8,-15.0,,-18.0,,,,,5.0,-5.9,-7.1,,,,,,,,,,-15.2,,False,,,,,True,True,True,,,,,,,,,,False
48235,1,1.0,,0.0,,,,,4.0,3.2,0.1,,,,,,,,,,3.7,0.0,,-1.0,,,,,3.0,2.2,-0.9,,,,,,,,,,2.7,,False,,,,,False,False,False,,,,,,,,,,False
48237,2,0.0,,0.0,,,,,4.0,1.4,0.9,,,0.0,,,,,,,0.0,-2.0,,-2.0,,,,,2.0,-0.6,-1.1,,,-2.0,,,,,,,-2.0,,False,,,,,False,True,True,,,False,,,,,,,True
48239,85,36.0,,13.0,,,,,52.0,11.8,16.6,,,59.0,,,,,,,55.5,-49.0,,-72.0,,,,,-33.0,-73.2,-68.4,,,-26.0,,,,,,,-29.5,,False,,,,,True,False,False,,,True,,,,,,,True
48241,22,10.0,,11.0,,,,,43.0,12.6,10.1,,,15.0,,,,,,,4.3,-12.0,,-11.0,,,,,21.0,-9.4,-11.9,,,-7.0,,,,,,,-17.7,,True,,,,,False,True,True,,,True,,,,,,,False
48243,1,1.0,,0.0,,,,,1.0,4.1,,,,,,,,,,,0.6,0.0,,-1.0,,,,,0.0,3.1,,,,,,,,,,,-0.4,,False,,,,,True,False,,,,,,,,,,,False
48245,723,805.0,557.7,1744.0,,,,,1310.0,398.9,495.3,677.6,697.4,1161.0,,,593.8,1236.0,,,751.0,82.0,-165.3,1021.0,,,,,587.0,-324.1,-227.7,-45.4,-25.6,438.0,,,-129.2,513.0,,,28.0,False,False,,,,,False,False,False,True,True,False,,,False,False,,,True
48247,10,13.0,,0.0,,,,,17.0,6.1,4.2,,,13.0,,,,,,,18.6,3.0,,-10.0,,,,,7.0,-3.9,-5.8,,,3.0,,,,,,,8.6,,False,,,,,False,False,False,,,False,,,,,,,False
48249,138,76.0,,105.0,,,,,259.0,46.3,42.7,,45.7,86.0,,,,,,,57.3,-62.0,,-33.0,,,,,121.0,-91.7,-95.3,,-92.3,-52.0,,,,,,,-80.7,,True,,,,,False,False,False,,False,True,,,,,,,False
48251,199,235.0,138.9,367.0,,,,,378.0,77.2,49.0,125.9,277.3,343.0,,,,332.0,,,539.4,36.0,-60.1,168.0,,,,,179.0,-121.8,-150.0,-73.1,78.3,144.0,,,,133.0,,,340.4,False,False,,,,,False,False,False,False,False,False,,,,False,,,False
48253,38,0.0,,0.0,,,,,167.0,0.8,45.5,,0.9,,,,,,,,0.0,-38.0,,-38.0,,,,,129.0,-37.2,7.5,,-37.1,,,,,,,,-38.0,,False,,,,,False,True,True,,True,,,,,,,,False
48255,72,27.0,,0.0,,,,,54.0,9.1,15.0,,,43.0,,,,,,,30.7,-45.0,,-72.0,,,,,-18.0,-62.9,-57.0,,,-29.0,,,,,,,-41.3,,False,,,,,True,False,False,,,True,,,,,,,True
48257,251,213.0,151.9,266.0,,,,,395.0,100.0,112.8,167.7,267.1,304.0,,,,219.0,,,226.1,-38.0,-99.1,15.0,,,,,144.0,-151.0,-138.2,-83.3,16.1,53.0,,,,-32.0,,,-24.9,False,True,,,,,False,False,False,False,True,False,,,,True,,,True
48259,14,11.0,,29.0,,,,,56.0,21.6,3.0,,35.3,,,,,,,,5.2,-3.0,,15.0,,,,,42.0,7.6,-11.0,,21.3,,,,,,,,-8.8,,False,,,,,False,False,False,,False,,,,,,,,False
48261,2,0.0,,0.0,,,,,0.0,0.4,,,,,,,,,,,0.0,-2.0,,-2.0,,,,,-2.0,-1.6,,,,,,,,,,,-2.0,,False,,,,,False,True,,,,,,,,,,,False
48263,2,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-2.0,,-2.0,,,,,-2.0,-2.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
48265,99,32.0,0.4,66.0,,,,,68.0,35.5,83.6,121.3,33.8,,,,,,,,58.9,-67.0,-98.6,-33.0,,,,,-31.0,-63.5,-15.4,22.3,-65.2,,,,,,,,-40.1,False,True,,,,,True,True,True,True,True,,,,,,,,True
48267,2,3.0,,0.0,,,,,5.0,11.8,0.6,,,,,,,,,,0.0,1.0,,-2.0,,,,,3.0,9.8,-1.4,,,,,,,,,,-2.0,,False,,,,,False,False,False,,,,,,,,,,False
48269,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
48271,1,1.0,,0.0,,,,,1.0,1.7,0.1,,,,,,,,,,4.7,0.0,,-1.0,,,,,0.0,0.7,-0.9,,,,,,,,,,3.7,,False,,,,,True,False,False,,,,,,,,,,False
48273,104,72.0,,14.0,,,,,148.0,38.5,92.3,,16.4,117.0,,,,,,,107.2,-32.0,,-90.0,,,,,44.0,-65.5,-11.7,,-87.6,13.0,,,,,,,3.2,,False,,,,,False,False,True,,False,True,,,,,,,True
48275,11,3.0,,0.0,,,,,1.0,5.1,0.3,,,,,,,,,,5.0,-8.0,,-11.0,,,,,-10.0,-5.9,-10.7,,,,,,,,,,-6.0,,False,,,,,False,True,False,,,,,,,,,,True
48277,63,76.0,,114.0,,,,,190.0,61.0,43.5,,65.2,94.0,,,,,,,138.0,13.0,,51.0,,,,,127.0,-2.0,-19.5,,2.2,31.0,,,,,,,75.0,,False,,,,,False,True,False,,True,False,,,,,,,False
48279,43,25.0,,0.0,,,,,28.0,14.5,13.4,,,36.0,,,,,,,53.9,-18.0,,-43.0,,,,,-15.0,-28.5,-29.6,,,-7.0,,,,,,,10.9,,False,,,,,True,False,False,,,True,,,,,,,True
48281,6,19.0,,0.0,,,,,29.0,3.7,5.0,,,36.0,,,,,,,101.9,13.0,,-6.0,,,,,23.0,-2.3,-1.0,,,30.0,,,,,,,95.9,,True,,,,,False,True,True,,,False,,,,,,,False
48283,235,55.0,,0.0,,,,,22.0,9.3,12.5,,,105.0,,,,,,,133.2,-180.0,,-235.0,,,,,-213.0,-225.7,-222.5,,,-130.0,,,,,,,-101.8,,False,,,,,False,False,False,,,True,,,,,,,True
48285,226,54.0,,0.0,,,,,98.0,23.0,151.0,,36.8,,,,,,,,68.3,-172.0,,-226.0,,,,,-128.0,-203.0,-75.0,,-189.2,,,,,,,,-157.7,,False,,,,,True,False,True,,False,,,,,,,,True
48287,25,20.0,,0.0,,,,,47.0,21.5,19.1,,,20.0,,,,,,,5.7,-5.0,,-25.0,,,,,22.0,-3.5,-5.9,,,-5.0,,,,,,,-19.3,,False,,,,,False,True,False,,,False,,,,,,,False
48289,20,59.0,,0.0,,,,,33.0,13.9,19.2,,,111.0,,,,,,,136.1,39.0,,-20.0,,,,,13.0,-6.1,-0.8,,,91.0,,,,,,,116.1,,True,,,,,True,True,True,,,False,,,,,,,False
48291,119,118.0,86.4,166.0,,,,,195.0,62.2,93.6,129.0,108.4,156.0,,,,,,,108.2,-1.0,-32.6,47.0,,,,,76.0,-56.8,-25.4,10.0,-10.6,37.0,,,,,,,-10.8,False,False,,,,,False,False,False,False,False,False,,,,,,,False
48293,12,41.0,,11.0,,,,,56.0,13.5,36.4,,20.5,65.0,,,,,,,134.8,29.0,,-1.0,,,,,44.0,1.5,24.4,,8.5,53.0,,,,,,,122.8,,True,,,,,False,True,True,,True,False,,,,,,,False
48295,1,0.0,,0.0,,,,,1.0,1.0,0.8,,,0.0,,,,,,,0.0,-1.0,,-1.0,,,,,0.0,-0.0,-0.2,,,-1.0,,,,,,,-1.0,,False,,,,,True,True,True,,,False,,,,,,,True
48297,36,34.0,,0.0,,,,,24.0,2.9,11.8,,,40.0,,,,,,,22.3,-2.0,,-36.0,,,,,-12.0,-33.1,-24.2,,,4.0,,,,,,,-13.7,,False,,,,,False,False,False,,,False,,,,,,,False
48299,23,23.0,,1.0,,,,,21.0,3.4,6.6,,,59.0,,,,,,,97.8,0.0,,-22.0,,,,,-2.0,-19.6,-16.4,,,36.0,,,,,,,74.8,,False,,,,,False,False,False,,,False,,,,,,,False
48301,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
48303,785,904.0,819.5,1232.0,,,,,1264.0,161.1,799.3,1051.6,783.0,1435.0,,,1211.3,1224.0,,,958.0,119.0,34.5,447.0,,,,,479.0,-624.0,14.3,266.6,-2.0,650.0,,,426.3,439.0,,,173.0,True,False,,,,,False,False,True,False,True,False,,,False,False,,,False
48305,2,14.0,,0.0,,,,,14.0,7.2,8.4,,,18.0,,,,,,,33.4,12.0,,-2.0,,,,,12.0,5.2,6.4,,,16.0,,,,,,,31.4,,True,,,,,False,True,True,,,False,,,,,,,False
48307,7,3.0,,0.0,,,,,16.0,3.6,2.5,,,,,,,,,,2.1,-4.0,,-7.0,,,,,9.0,-3.4,-4.5,,,,,,,,,,-4.9,,False,,,,,False,True,False,,,,,,,,,,False
