,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
47075,141,75.0,,76.3,,75.0,66.0,,,,,65.6,,50.4,,,,83.0,,69.9,,39.5,,,42.0,76.0,,,69.0,83.0,9.0,,,,,,113.4,,,,95.1,-66.0,,-64.7,,-66.0,-75.0,,,,,-75.4,,-90.6,,,,-58.0,,-71.1,,-101.5,,,-99.0,-65.0,,,-72.0,-58.0,-132.0,,,,,,-27.6,,,,-45.9,,True,,False,False,,,,,False,,False,,,,True,,False,,False,,,False,True,,,False,True,False,,,,,,True,,,,True
47077,242,155.0,,153.2,,158.0,174.0,,,,,106.1,,125.6,,,,171.0,,157.7,,102.8,,,166.0,161.4,,,185.0,155.0,26.0,,,,,,170.5,,,,201.7,-87.0,,-88.8,,-84.0,-68.0,,,,,-135.9,,-116.4,,,,-71.0,,-84.3,,-139.2,,,-76.0,-80.6,,,-57.0,-87.0,-216.0,,,,,,-71.5,,,,-40.3,,False,,True,True,,,,,False,,False,,,,True,,True,,False,,,True,True,,,True,False,False,,,,,,True,,,,True
47079,191,137.0,,146.4,,138.0,138.0,,,,,95.3,,130.2,,,,152.0,,111.9,,79.3,154.5,,78.0,112.2,,,138.0,150.0,22.0,,,,,,150.2,,,,180.8,-54.0,,-44.6,,-53.0,-53.0,,,,,-95.7,,-60.8,,,,-39.0,,-79.1,,-111.7,-36.5,,-113.0,-78.8,,,-53.0,-41.0,-169.0,,,,,,-40.8,,,,-10.2,,True,,True,True,,,,,False,,False,,,,True,,False,,False,True,,False,False,,,True,True,False,,,,,,True,,,,True
47081,148,90.0,,93.1,,91.0,79.0,,,,,69.3,,89.5,,,,131.0,,83.6,,54.3,,,97.0,91.2,,,106.0,110.0,15.7,,,,,,109.6,,,,98.0,-58.0,,-54.9,,-57.0,-69.0,,,,,-78.7,,-58.5,,,,-17.0,,-64.4,,-93.7,,,-51.0,-56.8,,,-42.0,-38.0,-132.3,,,,,,-38.4,,,,-50.0,,True,,True,False,,,,,False,,False,,,,True,,False,,False,,,True,True,,,True,True,False,,,,,,True,,,,True
47083,59,21.0,,21.0,,15.0,3.0,,,,,25.5,,19.2,,,,49.0,,15.3,,8.4,,,9.0,21.3,,,18.0,30.0,4.9,,,,,,32.5,,,,15.4,-38.0,,-38.0,,-44.0,-56.0,,,,,-33.5,,-39.8,,,,-10.0,,-43.7,,-50.6,,,-50.0,-37.7,,,-41.0,-29.0,-54.1,,,,,,-26.5,,,,-43.6,,True,,False,False,,,,,True,,False,,,,True,,False,,False,,,False,True,,,False,True,False,,,,,,True,,,,False
47085,97,77.0,,78.7,,77.0,67.0,,,,,56.1,,67.6,,,,90.0,,78.7,,32.7,,,66.0,72.9,,,102.0,87.0,14.0,,,,,,87.9,,,,92.7,-20.0,,-18.3,,-20.0,-30.0,,,,,-40.9,,-29.4,,,,-7.0,,-18.3,,-64.3,,,-31.0,-24.1,,,5.0,-10.0,-83.0,,,,,,-9.1,,,,-4.3,,True,,False,False,,,,,False,,False,,,,True,,True,,False,,,False,False,,,True,True,False,,,,,,True,,,,True
47087,66,56.0,,59.7,,53.0,21.0,,,,,36.9,,53.5,,,,53.0,,38.5,,21.4,,,50.0,53.8,,,64.0,57.0,9.5,,,,,,59.0,,,,59.2,-10.0,,-6.3,,-13.0,-45.0,,,,,-29.1,,-12.5,,,,-13.0,,-27.5,,-44.6,,,-16.0,-12.2,,,-2.0,-9.0,-56.5,,,,,,-7.0,,,,-6.8,,True,,False,False,,,,,False,,False,,,,False,,False,,False,,,False,False,,,True,True,False,,,,,,True,,,,True
47089,306,267.0,,278.3,,254.0,328.0,,,,,164.3,,247.9,,,,196.0,,289.9,,123.8,236.5,,202.0,229.3,,,321.0,267.0,28.9,,,,,256.6,311.1,,,,272.0,-39.0,,-27.7,,-52.0,22.0,,,,,-141.7,,-58.1,,,,-110.0,,-16.1,,-182.2,-69.5,,-104.0,-76.7,,,15.0,-39.0,-277.1,,,,,-49.4,5.1,,,,-34.0,,True,,False,True,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,False,False,,,,,False,True,,,,True
47091,85,77.0,,76.3,,57.0,39.0,,,,,64.8,,78.8,,,,47.0,,78.3,,34.1,,,43.0,64.9,,,98.0,81.0,9.3,,,,,,80.0,,,,56.6,-8.0,,-8.7,,-28.0,-46.0,,,,,-20.2,,-6.2,,,,-38.0,,-6.7,,-50.9,,,-42.0,-20.1,,,13.0,-4.0,-75.7,,,,,,-5.0,,,,-28.4,,False,,False,False,,,,,False,,True,,,,False,,True,,False,,,False,False,,,False,True,False,,,,,,True,,,,False
47093,2855,2239.0,,2206.7,2382.4,2227.0,2713.0,,,,,1154.1,,2984.0,,2168.6,,1597.0,,2714.7,,1303.9,2147.5,,2116.0,2170.1,,,2860.0,2311.0,284.9,,,,,2239.7,2628.2,2468.0,,,2605.3,-616.0,,-648.3,-472.6,-628.0,-142.0,,,,,-1700.9,,129.0,,-686.4,,-1258.0,,-140.3,,-1551.1,-707.5,,-739.0,-684.9,,,5.0,-544.0,-2570.1,,,,,-615.3,-226.8,-387.0,,,-249.7,,False,True,False,True,,,,,False,,True,,False,,False,,True,,False,False,,False,False,,,True,True,False,,,,,True,True,True,,,True
47095,73,33.0,,33.7,,33.0,0.0,,,,,69.1,,25.7,,,,35.0,,28.8,,12.0,,,35.0,41.7,,,40.0,36.0,17.5,,,,,,32.8,,,,30.6,-40.0,,-39.3,,-40.0,-73.0,,,,,-3.9,,-47.3,,,,-38.0,,-44.2,,-61.0,,,-38.0,-31.3,,,-33.0,-37.0,-55.5,,,,,,-40.2,,,,-42.4,,True,,False,False,,,,,True,,False,,,,True,,False,,False,,,True,True,,,True,True,False,,,,,,False,,,,False
47097,117,102.0,,90.5,,89.0,59.0,,,,,83.9,,99.6,,,,164.0,,70.4,,68.6,,,51.0,88.4,,,98.0,116.0,19.5,,,,,101.2,158.4,,,,123.1,-15.0,,-26.5,,-28.0,-58.0,,,,,-33.1,,-17.4,,,,47.0,,-46.6,,-48.4,,,-66.0,-28.6,,,-19.0,-1.0,-97.5,,,,,-15.8,41.4,,,,6.1,,False,,False,False,,,,,False,,False,,,,False,,False,,False,,,False,False,,,False,True,False,,,,,False,False,,,,True
47099,382,287.0,,290.1,,277.0,176.0,,,,,167.5,,231.2,,,,286.0,,307.6,,162.1,271.0,,246.0,225.1,,,352.0,292.0,35.8,,,,,249.0,277.3,,,,405.2,-95.0,,-91.9,,-105.0,-206.0,,,,,-214.5,,-150.8,,,,-96.0,,-74.4,,-219.9,-111.0,,-136.0,-156.9,,,-30.0,-90.0,-346.2,,,,,-133.0,-104.7,,,,23.2,,True,,False,False,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,True,False,,,,,False,False,,,,True
47101,85,69.0,,70.4,,70.0,43.0,,,,,51.5,,61.7,,,,71.0,,70.5,,29.7,,,72.0,71.6,,,81.0,70.0,10.2,,,,,,80.0,,,,66.6,-16.0,,-14.6,,-15.0,-42.0,,,,,-33.5,,-23.3,,,,-14.0,,-14.5,,-55.3,,,-13.0,-13.4,,,-4.0,-15.0,-74.8,,,,,,-5.0,,,,-18.4,,True,,True,False,,,,,False,,False,,,,True,,True,,False,,,True,True,,,True,True,False,,,,,,True,,,,False
47103,442,224.0,,224.3,,206.0,187.0,,,,,151.1,,217.4,,,,178.0,,279.7,,113.8,211.0,,203.0,209.1,,,290.0,222.0,14.7,,,,,,214.8,,,,190.9,-218.0,,-217.7,,-236.0,-255.0,,,,,-290.9,,-224.6,,,,-264.0,,-162.3,,-328.2,-231.0,,-239.0,-232.9,,,-152.0,-220.0,-427.3,,,,,,-227.2,,,,-251.1,,True,,False,False,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,False,False,,,,,,False,,,,False
47105,346,217.0,,220.0,,203.0,201.0,,,,,143.9,,166.4,,,,187.0,,254.2,,122.7,193.5,,154.0,203.2,,,267.0,242.0,24.3,,,,,210.1,264.7,,,,424.4,-129.0,,-126.0,,-143.0,-145.0,,,,,-202.1,,-179.6,,,,-159.0,,-91.8,,-223.3,-152.5,,-192.0,-142.8,,,-79.0,-104.0,-321.7,,,,,-135.9,-81.3,,,,78.4,,True,,False,False,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,True,False,,,,,False,True,,,,True
47107,398,340.0,,334.2,,339.0,348.0,,,,,190.0,,256.8,,,,242.0,,509.4,,184.1,314.0,,207.0,244.0,,,439.0,341.0,41.8,,,,,341.5,292.1,,,,462.0,-58.0,,-63.8,,-59.0,-50.0,,,,,-208.0,,-141.2,,,,-156.0,,111.4,,-213.9,-84.0,,-191.0,-154.0,,,41.0,-57.0,-356.2,,,,,-56.5,-105.9,,,,64.0,,False,,False,True,,,,,False,,False,,,,False,,False,,False,False,,False,False,,,True,True,False,,,,,True,False,,,,False
47109,113,56.0,,55.4,,55.0,51.0,,,,,56.6,,69.4,,,,193.0,,35.0,,32.8,,,32.0,63.1,,,68.0,84.0,15.9,,,,,,81.9,,,,76.8,-57.0,,-57.6,,-58.0,-62.0,,,,,-56.4,,-43.6,,,,80.0,,-78.0,,-80.2,,,-81.0,-49.9,,,-45.0,-29.0,-97.1,,,,,,-31.1,,,,-36.2,,False,,False,False,,,,,True,,True,,,,False,,False,,False,,,False,True,,,True,True,False,,,,,,True,,,,True
47111,144,114.0,,115.5,,105.0,83.0,,,,,86.1,,98.4,,,,104.0,,104.7,,76.8,,,95.0,108.2,,,142.0,126.0,17.2,,,,,,142.7,,,,135.7,-30.0,,-28.5,,-39.0,-61.0,,,,,-57.9,,-45.6,,,,-40.0,,-39.3,,-67.2,,,-49.0,-35.8,,,-2.0,-18.0,-126.8,,,,,,-1.3,,,,-8.3,,True,,False,False,,,,,False,,False,,,,False,,False,,False,,,False,False,,,True,True,False,,,,,,True,,,,True
47113,563,383.0,,388.3,,365.0,62.0,,,,,304.6,,331.6,,,,492.0,,351.8,,222.3,376.5,,361.0,436.9,,,458.0,420.0,93.3,,,,,358.6,460.1,,,,348.4,-180.0,,-174.7,,-198.0,-501.0,,,,,-258.4,,-231.4,,,,-71.0,,-211.2,,-340.7,-186.5,,-202.0,-126.1,,,-105.0,-143.0,-469.7,,,,,-204.4,-102.9,,,,-214.6,,True,,False,False,,,,,False,,False,,,,True,,False,,False,False,,False,True,,,True,True,False,,,,,False,True,,,,False
47115,199,129.0,,134.1,,129.0,96.0,,,,,75.0,,125.1,,,,139.0,,187.1,,43.0,,,123.0,121.2,,,164.0,132.0,23.6,,,,,,121.4,,,,189.9,-70.0,,-64.9,,-70.0,-103.0,,,,,-124.0,,-73.9,,,,-60.0,,-11.9,,-156.0,,,-76.0,-77.8,,,-35.0,-67.0,-175.4,,,,,,-77.6,,,,-9.1,,True,,False,False,,,,,False,,False,,,,True,,True,,False,,,False,False,,,True,True,False,,,,,,False,,,,True
47117,205,153.0,,152.4,,151.0,164.0,,,,,105.5,,153.5,,,,176.0,,137.3,,90.3,142.0,,140.0,149.7,,,176.0,164.0,21.7,,,,,,166.5,,,,192.6,-52.0,,-52.6,,-54.0,-41.0,,,,,-99.5,,-51.5,,,,-29.0,,-67.7,,-114.7,-63.0,,-65.0,-55.3,,,-29.0,-41.0,-183.3,,,,,,-38.5,,,,-12.4,,False,,False,True,,,,,False,,True,,,,True,,False,,False,False,,False,False,,,True,True,False,,,,,,True,,,,True
47119,706,615.0,,635.0,,553.0,451.0,,,,,328.0,,376.2,,,,436.0,,593.9,,368.2,574.5,,316.0,426.9,,,597.0,589.0,37.6,,,,,558.9,631.6,,,,552.7,-91.0,,-71.0,,-153.0,-255.0,,,,,-378.0,,-329.8,,,,-270.0,,-112.1,,-337.8,-131.5,,-390.0,-279.1,,,-109.0,-117.0,-668.4,,,,,-147.1,-74.4,,,,-153.3,,True,,False,False,,,,,False,,False,,,,False,,False,,False,False,,False,False,,,False,False,False,,,,,False,True,,,,False
47121,119,53.0,,55.2,,53.0,39.0,,,,,35.6,,44.9,,,,63.0,,59.5,,17.5,,,41.0,46.6,,,66.0,56.0,5.2,,,,,,49.5,,,,108.9,-66.0,,-63.8,,-66.0,-80.0,,,,,-83.4,,-74.1,,,,-56.0,,-59.5,,-101.5,,,-78.0,-72.4,,,-53.0,-63.0,-113.8,,,,,,-69.5,,,,-10.1,,True,,False,False,,,,,False,,False,,,,True,,True,,False,,,False,False,,,True,True,False,,,,,,False,,,,True
47123,330,274.0,,275.4,,250.0,283.0,,,,,174.2,,214.2,,,,191.0,,336.0,,122.5,242.0,,186.0,232.2,,,342.0,266.0,29.6,,,,,268.2,276.4,,,,201.5,-56.0,,-54.6,,-80.0,-47.0,,,,,-155.8,,-115.8,,,,-139.0,,6.0,,-207.5,-88.0,,-144.0,-97.8,,,12.0,-64.0,-300.4,,,,,-61.8,-53.6,,,,-128.5,,True,,False,True,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,False,False,,,,,False,True,,,,False
47125,949,732.0,,700.6,,700.0,804.0,,,,,415.9,,699.9,,,,643.0,,823.3,,469.8,734.0,,565.0,565.8,,,828.0,797.0,76.1,,,,,701.1,816.7,456.0,,,1072.8,-217.0,,-248.4,,-249.0,-145.0,,,,,-533.1,,-249.1,,,,-306.0,,-125.7,,-479.2,-215.0,,-384.0,-383.2,,,-121.0,-152.0,-872.9,,,,,-247.9,-132.3,-493.0,,,123.8,,False,,False,True,,,,,False,,False,,,,False,,True,,False,True,,False,False,,,True,True,False,,,,,False,True,False,,,True
47127,55,28.0,,26.4,,28.0,14.0,,,,,23.1,,29.2,,,,36.0,,35.8,,18.4,,,26.0,28.1,,,37.0,34.0,5.0,,,,,,39.0,,,,37.8,-27.0,,-28.6,,-27.0,-41.0,,,,,-31.9,,-25.8,,,,-19.0,,-19.2,,-36.6,,,-29.0,-26.9,,,-18.0,-21.0,-50.0,,,,,,-16.0,,,,-17.2,,False,,False,False,,,,,False,,True,,,,True,,True,,False,,,False,True,,,True,True,False,,,,,,True,,,,True
47129,165,99.0,,100.1,,99.0,117.0,,,,,62.3,,83.6,,,,90.0,,114.2,,38.8,,,78.0,85.3,,,126.0,105.0,11.4,,,,,,89.7,,,,161.5,-66.0,,-64.9,,-66.0,-48.0,,,,,-102.7,,-81.4,,,,-75.0,,-50.8,,-126.2,,,-87.0,-79.7,,,-39.0,-60.0,-153.6,,,,,,-75.3,,,,-3.5,,True,,False,True,,,,,False,,False,,,,False,,True,,False,,,False,False,,,True,True,False,,,,,,False,,,,True
47131,236,152.0,,161.2,,152.0,132.0,,,,,144.0,,94.2,,,,178.0,,144.9,,106.5,188.0,,136.0,181.7,,,150.0,167.0,22.9,,,,,141.2,176.8,,,,252.7,-84.0,,-74.8,,-84.0,-104.0,,,,,-92.0,,-141.8,,,,-58.0,,-91.1,,-129.5,-48.0,,-100.0,-54.3,,,-86.0,-69.0,-213.1,,,,,-94.8,-59.2,,,,16.7,,True,,False,False,,,,,False,,False,,,,True,,False,,False,True,,False,True,,,False,True,False,,,,,False,True,,,,True
47133,113,51.0,,50.1,,50.0,20.0,,,,,67.9,,66.8,,,,100.0,,41.4,,38.7,,,31.0,56.0,,,54.0,76.0,11.7,,,,,,63.6,,,,69.6,-62.0,,-62.9,,-63.0,-93.0,,,,,-45.1,,-46.2,,,,-13.0,,-71.6,,-74.3,,,-82.0,-57.0,,,-59.0,-37.0,-101.3,,,,,,-49.4,,,,-43.4,,False,,False,False,,,,,True,,True,,,,True,,False,,False,,,False,True,,,True,True,False,,,,,,True,,,,True
47135,81,34.0,,34.2,,34.0,21.0,,,,,31.2,,24.6,,,,53.0,,34.7,,9.9,,,37.0,36.2,,,35.0,37.0,5.5,,,,,,57.3,,,,23.6,-47.0,,-46.8,,-47.0,-60.0,,,,,-49.8,,-56.4,,,,-28.0,,-46.3,,-71.1,,,-44.0,-44.8,,,-46.0,-44.0,-75.5,,,,,,-23.7,,,,-57.4,,True,,False,False,,,,,False,,False,,,,True,,True,,False,,,True,True,,,True,True,False,,,,,,True,,,,False
47137,33,23.0,,23.0,,20.0,4.0,,,,,20.8,,33.3,,,,16.0,,20.3,,11.7,,,26.0,25.1,,,29.0,27.0,3.7,,,,,,36.7,,,,18.7,-10.0,,-10.0,,-13.0,-29.0,,,,,-12.2,,0.3,,,,-17.0,,-12.7,,-21.3,,,-7.0,-7.9,,,-4.0,-6.0,-29.3,,,,,,3.7,,,,-14.3,,False,,False,False,,,,,False,,True,,,,False,,False,,False,,,True,True,,,True,True,False,,,,,,True,,,,False
47139,126,55.0,,56.4,,55.0,44.0,,,,,37.4,,43.0,,,,58.0,,74.2,,23.2,,,27.0,48.6,,,77.0,66.0,15.8,,,,,,68.2,,,,69.6,-71.0,,-69.6,,-71.0,-82.0,,,,,-88.6,,-83.0,,,,-68.0,,-51.8,,-102.8,,,-99.0,-77.4,,,-49.0,-60.0,-110.2,,,,,,-57.8,,,,-56.4,,True,,False,False,,,,,False,,False,,,,True,,True,,False,,,False,False,,,True,True,False,,,,,,True,,,,True
47141,634,297.0,,312.8,,297.0,288.0,,,,,257.5,,237.7,,,,360.0,,259.9,,179.4,319.0,,145.0,283.2,,,317.0,348.0,54.9,,,,,303.8,498.9,,,,452.9,-337.0,,-321.2,,-337.0,-346.0,,,,,-376.5,,-396.3,,,,-274.0,,-374.1,,-454.6,-315.0,,-489.0,-350.8,,,-317.0,-286.0,-579.1,,,,,-330.2,-135.1,,,,-181.1,,True,,False,False,,,,,False,,False,,,,True,,False,,False,True,,False,False,,,True,True,False,,,,,True,True,,,,True
47143,278,204.0,,206.3,,185.0,106.0,,,,,121.9,,140.7,,,,168.0,,312.7,,151.3,203.0,,154.0,164.4,,,276.0,204.0,23.9,,,,,,212.2,,,,305.0,-74.0,,-71.7,,-93.0,-172.0,,,,,-156.1,,-137.3,,,,-110.0,,34.7,,-126.7,-75.0,,-124.0,-113.6,,,-2.0,-74.0,-254.1,,,,,,-65.8,,,,27.0,,True,,False,False,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,False,False,,,,,,True,,,,True
47145,426,258.0,,262.7,,250.0,222.0,,,,,175.7,,202.9,,,,219.0,,259.7,,127.0,236.0,,173.0,254.6,,,288.0,264.0,31.5,,,,,,260.1,,,,308.9,-168.0,,-163.3,,-176.0,-204.0,,,,,-250.3,,-223.1,,,,-207.0,,-166.3,,-298.9,-190.0,,-253.0,-171.4,,,-138.0,-162.0,-394.5,,,,,,-165.9,,,,-117.1,,True,,False,False,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,True,False,,,,,,True,,,,True
47147,559,390.0,,368.9,,369.0,320.0,,,,,247.6,,281.4,,,,260.0,,430.3,,288.2,364.5,,327.5,326.4,,,497.0,400.0,48.3,,,,,382.8,437.5,,,,707.0,-169.0,,-190.1,,-190.0,-239.0,,,,,-311.4,,-277.6,,,,-299.0,,-128.7,,-270.8,-194.5,,-231.5,-232.6,,,-62.0,-159.0,-510.7,,,,,-176.2,-121.5,,,,148.0,,False,,False,False,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,True,False,,,,,False,True,,,,True
47149,2353,1707.0,,1797.5,1836.2,1684.0,2047.0,,,,,1143.4,,2295.9,,1421.4,,1472.0,,1771.8,,1087.7,1644.5,,1281.0,1437.2,,,1941.0,1693.0,200.8,,,,,1675.5,2145.9,1312.0,,,2198.0,-646.0,,-555.5,-516.8,-669.0,-306.0,,,,,-1209.6,,-57.1,,-931.6,,-881.0,,-581.2,,-1265.3,-708.5,,-1072.0,-915.8,,,-412.0,-660.0,-2152.2,,,,,-677.5,-207.1,-1041.0,,,-155.0,,True,True,False,True,,,,,False,,True,,False,,False,,True,,False,False,,False,False,,,True,False,False,,,,,False,True,False,,,True
47151,231,126.0,,121.6,,126.0,146.0,,,,,95.3,,98.4,,,,82.0,,108.4,,55.3,,,140.0,144.3,,,123.0,130.0,9.9,,,,,,146.2,,,,185.0,-105.0,,-109.4,,-105.0,-85.0,,,,,-135.7,,-132.6,,,,-149.0,,-122.6,,-175.7,,,-91.0,-86.7,,,-108.0,-101.0,-221.1,,,,,,-84.8,,,,-46.0,,False,,False,True,,,,,False,,False,,,,False,,False,,False,,,True,True,,,False,True,False,,,,,,True,,,,True
47153,127,72.0,,74.4,,64.0,55.0,,,,,45.3,,57.3,,,,60.0,,88.4,,28.8,,,61.0,63.7,,,87.0,73.0,7.3,,,,,,100.4,,,,97.2,-55.0,,-52.6,,-63.0,-72.0,,,,,-81.7,,-69.7,,,,-67.0,,-38.6,,-98.2,,,-66.0,-63.3,,,-40.0,-54.0,-119.7,,,,,,-26.6,,,,-29.8,,True,,False,False,,,,,False,,False,,,,False,,True,,False,,,False,False,,,True,True,False,,,,,,True,,,,True
47155,822,536.0,,513.3,,526.0,533.0,,,,,322.0,,325.6,,,,322.0,,623.9,,295.4,485.5,,245.0,353.8,,,587.0,539.0,51.6,,,,,528.9,530.4,,,,934.0,-286.0,,-308.7,,-296.0,-289.0,,,,,-500.0,,-496.4,,,,-500.0,,-198.1,,-526.6,-336.5,,-577.0,-468.2,,,-235.0,-283.0,-770.4,,,,,-293.1,-291.6,,,,112.0,,False,,False,False,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,True,False,,,,,False,False,,,,True
47157,3777,3006.0,,3051.8,3635.2,3075.0,3534.0,,,,,2315.4,,3347.4,,3097.7,,4116.0,,3311.2,,2514.2,3100.5,,2606.0,2879.5,,,3859.0,3458.0,554.3,,,,,3014.1,3316.3,2874.0,,,4060.1,-771.0,,-725.2,-141.8,-702.0,-243.0,,,,,-1461.6,,-429.6,,-679.3,,339.0,,-465.8,,-1262.8,-676.5,,-1171.0,-897.5,,,82.0,-319.0,-3222.7,,,,,-762.9,-460.7,-903.0,,,283.1,,True,True,True,True,,,,,False,,True,,True,,True,,True,,False,True,,False,False,,,True,True,False,,,,,True,True,False,,,True
47159,100,91.0,,96.2,,75.0,58.0,,,,,66.3,,75.7,,,,101.0,,74.5,,55.0,,,48.0,73.8,,,91.0,100.0,13.0,,,,,,91.2,,,,109.8,-9.0,,-3.8,,-25.0,-42.0,,,,,-33.7,,-24.3,,,,1.0,,-25.5,,-45.0,,,-52.0,-26.2,,,-9.0,0.0,-87.0,,,,,,-8.8,,,,9.8,,True,,False,False,,,,,False,,False,,,,True,,False,,False,,,False,False,,,False,True,False,,,,,,True,,,,False
47161,57,45.0,,43.5,,44.0,56.0,,,,,34.2,,38.0,,,,51.0,,38.1,,21.0,,,27.0,39.7,,,44.0,54.0,9.7,,,,,,49.6,,,,49.9,-12.0,,-13.5,,-13.0,-1.0,,,,,-22.8,,-19.0,,,,-6.0,,-18.9,,-36.0,,,-30.0,-17.3,,,-13.0,-3.0,-47.3,,,,,,-7.4,,,,-7.1,,False,,False,True,,,,,False,,False,,,,True,,False,,False,,,False,False,,,False,True,False,,,,,,True,,,,True
47163,870,810.0,,812.0,,759.0,788.0,,,,,502.5,,890.2,,,,471.0,,874.0,,392.0,730.5,,629.0,647.3,,,893.0,800.0,105.9,,,,,819.9,943.0,662.0,,,905.2,-60.0,,-58.0,,-111.0,-82.0,,,,,-367.5,,20.2,,,,-399.0,,4.0,,-478.0,-139.5,,-241.0,-222.7,,,23.0,-70.0,-764.1,,,,,-50.1,73.0,-208.0,,,35.2,,True,,False,False,,,,,False,,True,,,,False,,True,,False,False,,False,False,,,True,False,False,,,,,True,False,False,,,True
47165,1305,1107.0,,1052.6,,928.0,1013.0,,,,,696.9,,1351.7,,893.3,,718.0,,1205.3,,680.9,955.5,,865.5,914.1,,,1260.0,1121.0,141.3,,,,,1017.2,1136.3,864.0,,,1322.1,-198.0,,-252.4,,-377.0,-292.0,,,,,-608.1,,46.7,,-411.7,,-587.0,,-99.7,,-624.1,-349.5,,-439.5,-390.9,,,-45.0,-184.0,-1163.7,,,,,-287.8,-168.7,-441.0,,,17.1,,False,,False,False,,,,,False,,True,,False,,False,,True,,False,False,,False,False,,,True,True,False,,,,,False,True,False,,,True
