,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
41049,149,92.0,,94.7,,88.0,0.0,,,,48.8,,119.0,,93.1,,56.6,,,36.0,103.7,,,,,,,,,,,140.2,-57.0,,-54.3,,-61.0,-149.0,,,,-100.2,,-30.0,,-55.9,,-92.4,,,-113.0,-45.3,,,,,,,,,,,-8.8,,True,,False,False,,,,False,,True,,True,,False,,,False,True,,,,,,,,,,,True
41051,8635,6316.0,,6483.6,12618.1,8000.0,5400.0,,,,9898.2,,5088.0,,20929.3,,8121.7,8274.5,,9893.5,8158.8,,,,,,3247.1,8528.0,,,,14935.5,-2319.0,,-2151.4,3983.1,-635.0,-3235.0,,,,1263.2,,-3547.0,,12294.3,,-513.3,-360.5,,1258.5,-476.2,,,,,,-5387.9,-107.0,,,,6300.5,,True,False,True,False,,,,True,,False,,False,,True,True,,True,True,,,,,,False,True,,,,False
41053,693,428.0,,432.7,,526.0,833.0,,,,153.2,,385.0,,915.1,,574.5,497.5,,743.0,583.6,,,,,,,,,,,519.0,-265.0,,-260.3,,-167.0,140.0,,,,-539.8,,-308.0,,222.1,,-118.5,-195.5,,50.0,-109.4,,,,,,,,,,,-174.0,,True,,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,,,,,,True
41055,3,0.0,,1.1,,1.0,0.0,,,,3.3,,14.0,,0.0,,0.4,,,4.0,7.3,,,,,,,,,,,5.1,-3.0,,-1.9,,-2.0,-3.0,,,,0.3,,11.0,,-3.0,,-2.6,,,1.0,4.3,,,,,,,,,,,2.1,,True,,True,False,,,,True,,False,,False,,True,,,True,False,,,,,,,,,,,True
41057,90,56.0,,50.2,,52.0,52.0,,,,33.7,,48.0,,61.7,,64.6,,,45.5,70.4,,,,,,,,,,,72.3,-34.0,,-39.8,,-38.0,-38.0,,,,-56.3,,-42.0,,-28.3,,-25.4,,,-44.5,-19.6,,,,,,,,,,,-17.7,,False,,False,False,,,,False,,False,,True,,True,,,False,True,,,,,,,,,,,True
41059,1018,836.0,,805.0,,825.0,664.0,,,,1647.6,,643.0,,1060.3,,376.0,850.5,,1022.0,1299.4,,,,,,413.0,,,,,932.9,-182.0,,-213.0,,-193.0,-354.0,,,,629.6,,-375.0,,42.3,,-642.0,-167.5,,4.0,281.4,,,,,,-605.0,,,,,-85.1,,False,,False,False,,,,False,,False,,True,,False,True,,True,False,,,,,,False,,,,,True
41061,322,192.0,,190.5,,192.0,71.0,,,,62.0,,122.0,,380.9,,121.4,,,1086.5,283.6,,,,,,,,,,,434.9,-130.0,,-131.5,,-130.0,-251.0,,,,-260.0,,-200.0,,58.9,,-200.6,,,764.5,-38.4,,,,,,,,,,,112.9,,False,,False,False,,,,False,,False,,True,,False,,,False,True,,,,,,,,,,,True
41063,5,24.0,,28.9,,19.0,0.0,,,,8.9,,27.0,,4.3,,25.1,,,4.0,33.0,,,,,,,,,,,24.8,19.0,,23.9,,14.0,-5.0,,,,3.9,,22.0,,-0.7,,20.1,,,-1.0,28.0,,,,,,,,,,,19.8,,False,,True,True,,,,True,,False,,True,,False,,,True,False,,,,,,,,,,,False
41065,277,124.0,,120.8,,108.0,76.0,,,,73.9,,106.0,,66.5,,97.4,,,192.0,157.6,,,,,,,,,,,79.0,-153.0,,-156.2,,-169.0,-201.0,,,,-203.1,,-171.0,,-210.5,,-179.6,,,-85.0,-119.4,,,,,,,,,,,-198.0,,False,,False,False,,,,False,,False,,False,,False,,,True,True,,,,,,,,,,,False
41067,5512,3676.0,,3704.2,,4557.0,4801.0,,,,2933.9,,3083.0,,6710.8,,3940.3,4426.0,,5633.0,5245.6,,,,,,1922.6,5322.0,,,,5499.4,-1836.0,,-1807.8,,-955.0,-711.0,,,,-2578.1,,-2429.0,,1198.8,,-1571.7,-1086.0,,121.0,-266.4,,,,,,-3589.4,-190.0,,,,-12.6,,True,,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,False,True,,,,True
41069,10,0.0,,0.3,,0.0,0.0,,,,5.2,,19.0,,0.0,,7.4,,,,0.5,,,,,,,,,,,4.2,-10.0,,-9.7,,-10.0,-10.0,,,,-4.8,,9.0,,-10.0,,-2.6,,,,-9.5,,,,,,,,,,,-5.8,,True,,False,False,,,,True,,True,,False,,True,,,,True,,,,,,,,,,,True
41071,824,720.0,,707.3,,835.0,1650.0,,,,287.7,,567.0,,4480.4,,791.9,825.5,,1432.0,1001.7,,,,,,421.2,,,,,1263.5,-104.0,,-116.7,,11.0,826.0,,,,-536.3,,-257.0,,3656.4,,-32.1,1.5,,608.0,177.7,,,,,,-402.8,,,,,439.5,,False,,True,False,,,,False,,False,,False,,True,True,,False,False,,,,,,False,,,,,False
42001,1387,652.0,,651.9,,753.0,1011.0,,,,239.1,,655.0,,1300.1,,962.3,907.5,,817.0,771.5,,,,,,595.6,,,,,1244.5,-735.0,,-735.1,,-634.0,-376.0,,,,-1147.9,,-732.0,,-86.9,,-424.7,-479.5,,-570.0,-615.5,,,,,,-791.4,,,,,-142.5,,False,,True,True,,,,False,,True,,True,,True,True,,True,True,,,,,,False,,,,,True
42003,19728,9492.0,,9776.3,18553.4,12881.0,13891.0,,,,16693.0,,10019.0,,35238.3,,16138.0,12289.0,,19302.0,17473.8,,,,,,6445.9,28645.0,,,,12268.2,-10236.0,,-9951.7,-1174.6,-6847.0,-5837.0,,,,-3035.0,,-9709.0,,15510.3,,-3590.0,-7439.0,,-426.0,-2254.2,,,,,,-13282.1,8917.0,,,,-7459.8,,True,True,True,True,,,,True,,True,,False,,True,True,,True,True,,,,,,False,True,,,,True
42005,1232,1028.0,,1024.6,,1332.0,1403.0,,,,364.2,,620.0,,1520.9,,1096.5,1763.5,,2210.5,1322.7,,,,,,,,,,,1927.5,-204.0,,-207.4,,100.0,171.0,,,,-867.8,,-612.0,,288.9,,-135.5,531.5,,978.5,90.7,,,,,,,,,,,695.5,,False,,True,True,,,,False,,False,,False,,True,False,,False,True,,,,,,,,,,,False
42007,3270,1176.0,,1127.9,,1551.0,2252.0,,,,488.9,,1595.0,,4235.3,,1645.3,1276.5,,2420.0,1675.3,,,,,,771.3,3424.0,,,,1558.8,-2094.0,,-2142.1,,-1719.0,-1018.0,,,,-2781.1,,-1675.0,,965.3,,-1624.7,-1993.5,,-850.0,-1594.7,,,,,,-2498.7,154.0,,,,-1711.2,,False,,True,True,,,,False,,True,,True,,True,True,,True,True,,,,,,False,True,,,,True
42009,1397,1148.0,,1135.3,,1459.0,2008.0,,,,419.3,,348.0,,2312.2,,947.6,2651.0,,3285.5,1410.1,,,,,,,,,,,1432.7,-249.0,,-261.7,,62.0,611.0,,,,-977.7,,-1049.0,,915.2,,-449.4,1254.0,,1888.5,13.1,,,,,,,,,,,35.7,,False,,True,False,,,,False,,False,,False,,False,False,,False,True,,,,,,,,,,,True
42011,6612,3652.0,,3705.8,,4003.0,4833.0,,,,4784.9,,3827.0,,2890.3,,5055.8,4183.0,,4552.0,5993.4,,,,,,3891.2,4616.0,,,,3103.9,-2960.0,,-2906.2,,-2609.0,-1779.0,,,,-1827.1,,-2785.0,,-3721.7,,-1556.2,-2429.0,,-2060.0,-618.6,,,,,,-2720.8,-1996.0,,,,-3508.1,,True,,True,True,,,,True,,True,,False,,True,True,,True,True,,,,,,True,True,,,,False
42013,3607,2432.0,,2412.6,,2608.0,2909.0,,,,939.7,,1339.0,,2578.8,,2236.0,4760.5,,4514.0,3145.6,,,,,,2415.4,,,,,3567.6,-1175.0,,-1194.4,,-999.0,-698.0,,,,-2667.3,,-2268.0,,-1028.2,,-1371.0,1153.5,,907.0,-461.4,,,,,,-1191.6,,,,,-39.4,,False,,True,True,,,,False,,False,,True,,False,True,,True,True,,,,,,False,,,,,True
42015,1061,900.0,,908.2,,879.0,718.0,,,,336.0,,537.0,,446.4,,460.4,2011.5,,902.0,1063.4,,,,,,858.3,,,,,1025.2,-161.0,,-152.8,,-182.0,-343.0,,,,-725.0,,-524.0,,-614.6,,-600.6,950.5,,-159.0,2.4,,,,,,-202.7,,,,,-35.8,,True,,False,False,,,,False,,False,,False,,False,False,,True,True,,,,,,False,,,,,True
42017,10890,6220.0,,6215.9,13651.4,8582.0,12287.0,,,,7463.8,,4435.0,,28383.6,,7812.9,8007.0,,16514.5,10653.4,,,,,,3576.6,23488.0,,,,8230.4,-4670.0,,-4674.1,2761.4,-2308.0,1397.0,,,,-3426.2,,-6455.0,,17493.6,,-3077.1,-2883.0,,5624.5,-236.6,,,,,,-7313.4,12598.0,,,,-2659.6,,False,True,True,True,,,,True,,False,,False,,True,True,,False,True,,,,,,False,False,,,,True
42019,3491,2412.0,,2453.2,,2983.0,3365.0,,,,847.4,,1582.0,,9707.2,,2963.9,4085.5,,4055.5,2918.1,,,,,,1611.1,6122.0,,,,3405.7,-1079.0,,-1037.8,,-508.0,-126.0,,,,-2643.6,,-1909.0,,6216.2,,-527.1,594.5,,564.5,-572.9,,,,,,-1879.9,2631.0,,,,-85.3,,True,,True,True,,,,False,,False,,False,,True,True,,True,True,,,,,,False,False,,,,True
42021,4831,2088.0,,2099.3,,3022.0,3153.0,,,,723.0,,1262.0,,4833.4,,2471.6,4174.5,,4881.5,3380.3,,,,,,1588.8,8100.0,,,,3422.8,-2743.0,,-2731.7,,-1809.0,-1678.0,,,,-4108.0,,-3569.0,,2.4,,-2359.4,-656.5,,50.5,-1450.7,,,,,,-3242.2,3269.0,,,,-1408.2,,True,,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,False,False,,,,True
42023,43,8.0,,8.1,,7.0,0.0,,,,4.1,,23.0,,3.7,,7.8,,,4.0,9.5,,,,,,,,,,,8.3,-35.0,,-34.9,,-36.0,-43.0,,,,-38.9,,-20.0,,-39.3,,-35.2,,,-39.0,-33.5,,,,,,,,,,,-34.7,,True,,False,False,,,,False,,True,,False,,False,,,False,True,,,,,,,,,,,True
42025,1044,620.0,,618.2,,843.0,1503.0,,,,194.3,,586.0,,3554.4,,889.0,815.0,,1414.0,892.0,,,,,,,,,,,1298.1,-424.0,,-425.8,,-201.0,459.0,,,,-849.7,,-458.0,,2510.4,,-155.0,-229.0,,370.0,-152.0,,,,,,,,,,,254.1,,False,,True,False,,,,False,,False,,False,,True,True,,True,True,,,,,,,,,,,True
42027,2492,1756.0,,1699.7,,1761.0,2696.0,,,,5256.3,,1468.0,,2732.1,,1056.2,1779.0,,2039.5,2559.9,,,,,,1670.5,2392.0,,,,1457.0,-736.0,,-792.3,,-731.0,204.0,,,,2764.3,,-1024.0,,240.1,,-1435.8,-713.0,,-452.5,67.9,,,,,,-821.5,-100.0,,,,-1035.0,,False,,True,True,,,,False,,False,,True,,False,True,,True,True,,,,,,False,True,,,,False
42029,5616,3032.0,,3113.4,,3047.0,4863.0,,,,2141.3,,2980.0,,7451.9,,5695.8,3639.0,,2609.0,3137.0,,,,,,2292.0,2169.0,,,,5253.7,-2584.0,,-2502.6,,-2569.0,-753.0,,,,-3474.7,,-2636.0,,1835.9,,79.8,-1977.0,,-3007.0,-2479.0,,,,,,-3324.0,-3447.0,,,,-362.3,,True,,True,True,,,,False,,False,,True,,True,True,,False,True,,,,,,False,False,,,,True
42031,1095,560.0,,548.4,,738.0,1110.0,,,,159.0,,265.0,,2756.6,,435.3,1076.0,,1528.0,864.3,,,,,,,,,,,527.4,-535.0,,-546.6,,-357.0,15.0,,,,-936.0,,-830.0,,1661.6,,-659.7,-19.0,,433.0,-230.7,,,,,,,,,,,-567.6,,False,,True,True,,,,False,,False,,False,,False,True,,True,True,,,,,,,,,,,False
42033,1917,900.0,,943.7,,1283.0,2394.0,,,,323.4,,786.0,,3525.7,,1312.7,1248.0,,2277.0,1268.5,,,,,,,,,,,1743.3,-1017.0,,-973.3,,-634.0,477.0,,,,-1593.6,,-1131.0,,1608.7,,-604.3,-669.0,,360.0,-648.5,,,,,,,,,,,-173.7,,True,,True,True,,,,False,,False,,False,,True,True,,True,True,,,,,,,,,,,True
42035,831,268.0,,267.7,,365.0,589.0,,,,97.0,,345.0,,909.4,,404.7,391.5,,599.0,360.2,,,,,,,,,,,364.0,-563.0,,-563.3,,-466.0,-242.0,,,,-734.0,,-486.0,,78.4,,-426.3,-439.5,,-232.0,-470.8,,,,,,,,,,,-467.0,,False,,True,True,,,,False,,True,,True,,True,True,,True,True,,,,,,,,,,,True
42037,732,340.0,,345.4,,417.0,758.0,,,,161.9,,739.0,,838.9,,523.3,404.5,,453.0,424.1,,,,,,218.4,,,,,354.5,-392.0,,-386.6,,-315.0,26.0,,,,-570.1,,7.0,,106.9,,-208.7,-327.5,,-279.0,-307.9,,,,,,-513.6,,,,,-377.5,,True,,True,True,,,,False,,True,,True,,True,True,,True,True,,,,,,False,,,,,True
42039,2568,1180.0,,1158.8,,1726.0,2224.0,,,,368.5,,750.0,,2411.2,,1278.3,2289.5,,3031.0,1536.8,,,,,,,,,,,2203.9,-1388.0,,-1409.2,,-842.0,-344.0,,,,-2199.5,,-1818.0,,-156.8,,-1289.7,-278.5,,463.0,-1031.2,,,,,,,,,,,-364.1,,False,,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,,,,,,True
42041,3999,2308.0,,2378.3,,2771.0,4811.0,,,,889.5,,1804.0,,15163.6,,3415.5,2607.5,,4836.0,3499.1,,,,,,1661.1,9689.0,,,,2227.6,-1691.0,,-1620.7,,-1228.0,812.0,,,,-3109.5,,-2195.0,,11164.6,,-583.5,-1391.5,,837.0,-499.9,,,,,,-2337.9,5690.0,,,,-1771.4,,True,,True,True,,,,False,,False,,False,,True,True,,True,True,,,,,,False,False,,,,False
42043,4423,2340.0,,2337.6,,2775.0,2735.0,,,,4040.3,,2339.0,,3216.2,,3650.3,2759.0,,3587.0,3201.1,,,,,,1339.7,3911.0,,,,3341.8,-2083.0,,-2085.4,,-1648.0,-1688.0,,,,-382.7,,-2084.0,,-1206.8,,-772.7,-1664.0,,-836.0,-1221.9,,,,,,-3083.3,-512.0,,,,-1081.2,,False,,True,True,,,,True,,False,,True,,True,True,,True,True,,,,,,False,True,,,,True
42045,7786,5900.0,,6010.3,9079.7,8144.0,8930.0,,,,8631.0,,3990.0,,9734.3,,7448.1,7133.5,,9718.0,9713.8,,,,,,3604.5,13906.0,,,,7699.9,-1886.0,,-1775.7,1293.7,358.0,1144.0,,,,845.0,,-3796.0,,1948.3,,-337.9,-652.5,,1932.0,1927.8,,,,,,-4181.5,6120.0,,,,-86.1,,True,True,True,True,,,,True,,False,,False,,True,True,,False,False,,,,,,False,False,,,,True
42047,501,292.0,,266.6,,328.0,355.0,,,,101.1,,209.0,,401.0,,297.8,1027.5,,314.0,351.9,,,,,,,,,,,484.1,-209.0,,-234.4,,-173.0,-146.0,,,,-399.9,,-292.0,,-100.0,,-203.2,526.5,,-187.0,-149.1,,,,,,,,,,,-16.9,,False,,True,True,,,,False,,False,,True,,True,False,,True,True,,,,,,,,,,,True
42049,4961,2740.0,,2760.7,,3710.0,5242.0,,,,1137.4,,2361.0,,8200.9,,4978.2,3782.0,,6581.0,4630.3,,,,,,1827.0,13339.0,,,,3505.3,-2221.0,,-2200.3,,-1251.0,281.0,,,,-3823.6,,-2600.0,,3239.9,,17.2,-1179.0,,1620.0,-330.7,,,,,,-3134.0,8378.0,,,,-1455.7,,True,,True,True,,,,False,,False,,False,,True,True,,True,True,,,,,,False,False,,,,True
42051,2841,612.0,,609.8,,790.0,919.0,,,,247.8,,1154.0,,615.7,,1233.6,774.5,,1032.0,934.6,,,,,,410.6,1005.0,,,,751.1,-2229.0,,-2231.2,,-2051.0,-1922.0,,,,-2593.2,,-1687.0,,-2225.3,,-1607.4,-2066.5,,-1809.0,-1906.4,,,,,,-2430.4,-1836.0,,,,-2089.9,,False,,True,True,,,,False,,True,,True,,True,True,,True,True,,,,,,False,True,,,,True
42053,129,24.0,,23.6,,22.0,0.0,,,,8.3,,43.0,,1461.7,,1.6,,,8.0,14.3,,,,,,,,,,,31.5,-105.0,,-105.4,,-107.0,-129.0,,,,-120.7,,-86.0,,1332.7,,-127.4,,,-121.0,-114.7,,,,,,,,,,,-97.5,,False,,False,False,,,,False,,True,,False,,False,,,False,False,,,,,,,,,,,True
42055,3359,1844.0,,1838.8,,2381.0,2787.0,,,,703.4,,1182.0,,3108.7,,3316.0,2419.5,,3031.0,2149.2,,,,,,1334.8,3764.0,,,,3469.5,-1515.0,,-1520.2,,-978.0,-572.0,,,,-2655.6,,-2177.0,,-250.3,,-43.0,-939.5,,-328.0,-1209.8,,,,,,-2024.2,405.0,,,,110.5,,False,,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,False,True,,,,True
42057,342,124.0,,124.4,,126.0,151.0,,,,49.7,,78.0,,49.2,,72.1,,,223.0,157.6,,,,,,,,,,,191.6,-218.0,,-217.6,,-216.0,-191.0,,,,-292.3,,-264.0,,-292.8,,-269.9,,,-119.0,-184.4,,,,,,,,,,,-150.4,,True,,True,True,,,,False,,False,,False,,False,,,True,True,,,,,,,,,,,True
42059,650,364.0,,370.6,,466.0,671.0,,,,118.7,,276.0,,655.9,,313.6,648.5,,1676.0,589.7,,,,,,,,,,,347.2,-286.0,,-279.4,,-184.0,21.0,,,,-531.3,,-374.0,,5.9,,-336.4,-1.5,,1026.0,-60.3,,,,,,,,,,,-302.8,,True,,True,True,,,,False,,False,,True,,False,True,,False,True,,,,,,,,,,,False
42061,859,640.0,,624.4,,576.0,564.0,,,,294.6,,481.0,,287.1,,695.8,1144.5,,625.0,707.8,,,,,,374.7,,,,,576.4,-219.0,,-234.6,,-283.0,-295.0,,,,-564.4,,-378.0,,-571.9,,-163.2,285.5,,-234.0,-151.2,,,,,,-484.3,,,,,-282.6,,False,,False,False,,,,False,,False,,False,,True,False,,False,True,,,,,,False,,,,,False
42063,1550,1220.0,,1181.8,,1528.0,1576.0,,,,466.1,,839.0,,1948.6,,983.6,1916.0,,1724.5,1646.3,,,,,,1142.6,,,,,2060.9,-330.0,,-368.2,,-22.0,26.0,,,,-1083.9,,-711.0,,398.6,,-566.4,366.0,,174.5,96.3,,,,,,-407.4,,,,,510.9,,False,,True,True,,,,False,,False,,False,,False,False,,True,True,,,,,,False,,,,,False
42065,1006,368.0,,379.5,,506.0,572.0,,,,110.5,,343.0,,562.1,,429.2,903.5,,1303.0,618.2,,,,,,,,,,,603.8,-638.0,,-626.5,,-500.0,-434.0,,,,-895.5,,-663.0,,-443.9,,-576.8,-102.5,,297.0,-387.8,,,,,,,,,,,-402.2,,True,,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,,,,,,True
42067,581,468.0,,440.6,,461.0,1141.0,,,,131.7,,201.0,,8472.2,,320.6,,,1055.0,401.2,,,,,,,,,,,719.4,-113.0,,-140.4,,-120.0,560.0,,,,-449.3,,-380.0,,7891.2,,-260.4,,,474.0,-179.8,,,,,,,,,,,138.4,,False,,False,False,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,False
42069,2123,1020.0,,1053.7,,1170.0,1669.0,,,,2558.2,,2096.0,,603.6,,1815.9,1290.5,,1364.5,1579.9,,,,,,1123.8,1012.0,,,,1298.2,-1103.0,,-1069.3,,-953.0,-454.0,,,,435.2,,-27.0,,-1519.4,,-307.1,-832.5,,-758.5,-543.1,,,,,,-999.2,-1111.0,,,,-824.8,,True,,True,True,,,,True,,True,,False,,True,True,,True,True,,,,,,True,False,,,,True
42071,9575,5132.0,,5307.1,8290.3,7180.0,7609.0,,,,4753.3,,4465.0,,7917.9,,8506.6,5814.5,,8474.5,8818.8,,,,,,3670.6,14968.0,,,,9196.9,-4443.0,,-4267.9,-1284.7,-2395.0,-1966.0,,,,-4821.7,,-5110.0,,-1657.1,,-1068.4,-3760.5,,-1100.5,-756.2,,,,,,-5904.4,5393.0,,,,-378.1,,True,True,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,False,False,,,,True
42073,1613,1144.0,,1151.8,,1178.0,1091.0,,,,417.7,,908.0,,2318.9,,1423.9,2451.5,,1964.0,1362.3,,,,,,737.2,,,,,2103.2,-469.0,,-461.2,,-435.0,-522.0,,,,-1195.3,,-705.0,,705.9,,-189.1,838.5,,351.0,-250.7,,,,,,-875.8,,,,,490.2,,True,,True,False,,,,False,,False,,False,,True,False,,True,True,,,,,,False,,,,,False
42075,2737,1720.0,,1752.2,,1789.0,1871.0,,,,3189.3,,1574.0,,1215.3,,2507.9,2332.5,,1947.0,2121.5,,,,,,1822.6,1735.0,,,,2286.9,-1017.0,,-984.8,,-948.0,-866.0,,,,452.3,,-1163.0,,-1521.7,,-229.1,-404.5,,-790.0,-615.5,,,,,,-914.4,-1002.0,,,,-450.1,,True,,True,True,,,,True,,False,,False,,True,True,,True,True,,,,,,True,True,,,,True
42077,6482,4108.0,,4108.9,,5168.0,5636.0,,,,4046.9,,3563.0,,13275.0,,6576.3,5632.5,,9199.5,6390.3,,,,,,2812.4,10372.0,,,,5627.5,-2374.0,,-2373.1,,-1314.0,-846.0,,,,-2435.1,,-2919.0,,6793.0,,94.3,-849.5,,2717.5,-91.7,,,,,,-3669.6,3890.0,,,,-854.5,,True,,True,True,,,,False,,False,,False,,True,True,,False,True,,,,,,False,False,,,,True
42079,5707,3552.0,,3394.7,,4409.0,7567.0,,,,4557.8,,3585.0,,7214.5,,5948.5,3934.0,,6515.5,4854.9,,,,,,2649.0,6642.0,,,,4797.0,-2155.0,,-2312.3,,-1298.0,1860.0,,,,-1149.2,,-2122.0,,1507.5,,241.5,-1773.0,,808.5,-852.1,,,,,,-3058.0,935.0,,,,-910.0,,False,,True,True,,,,True,,True,,True,,True,True,,True,True,,,,,,False,True,,,,True
42081,2357,872.0,,907.0,,1035.0,2626.0,,,,312.3,,1032.0,,4228.4,,1490.5,865.5,,2638.5,1291.2,,,,,,522.8,,,,,1296.9,-1485.0,,-1450.0,,-1322.0,269.0,,,,-2044.7,,-1325.0,,1871.4,,-866.5,-1491.5,,281.5,-1065.8,,,,,,-1834.2,,,,,-1060.1,,True,,True,True,,,,False,,True,,False,,True,False,,True,True,,,,,,False,,,,,True
42083,746,280.0,,278.5,,326.0,393.0,,,,97.9,,257.0,,327.7,,281.2,789.5,,532.0,387.2,,,,,,,,,,,294.4,-466.0,,-467.5,,-420.0,-353.0,,,,-648.1,,-489.0,,-418.3,,-464.8,43.5,,-214.0,-358.8,,,,,,,,,,,-451.6,,False,,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,,,,,,True
42085,2504,1744.0,,1716.0,,2513.0,3355.0,,,,573.4,,1115.0,,8152.1,,2155.3,3172.0,,4910.5,2558.1,,,,,,1165.8,,,,,3989.2,-760.0,,-788.0,,9.0,851.0,,,,-1930.6,,-1389.0,,5648.1,,-348.7,668.0,,2406.5,54.1,,,,,,-1338.2,,,,,1485.2,,False,,True,False,,,,False,,False,,False,,True,True,,False,True,,,,,,False,,,,,False
42087,1794,1196.0,,1145.4,,1546.0,2131.0,,,,354.0,,519.0,,5279.7,,870.0,2764.5,,2393.0,1174.3,,,,,,,,,,,2020.4,-598.0,,-648.6,,-248.0,337.0,,,,-1440.0,,-1275.0,,3485.7,,-924.0,970.5,,599.0,-619.7,,,,,,,,,,,226.4,,False,,True,True,,,,False,,False,,False,,False,False,,False,False,,,,,,,,,,,True
42089,2038,1132.0,,1135.9,,1620.0,2081.0,,,,451.2,,1057.0,,2636.3,,2430.3,1295.0,,2977.0,1812.5,,,,,,664.1,4633.0,,,,2708.9,-906.0,,-902.1,,-418.0,43.0,,,,-1586.8,,-981.0,,598.3,,392.3,-743.0,,939.0,-225.5,,,,,,-1373.9,2595.0,,,,670.9,,True,,True,True,,,,False,,False,,True,,True,True,,False,True,,,,,,False,False,,,,True
42091,10968,6960.0,,6911.0,13651.6,10968.0,12107.0,,,,9613.9,,5649.0,,17771.6,,12301.8,9682.5,,17938.5,12613.8,,,,,,3900.8,30136.0,,,,11431.8,-4008.0,,-4057.0,2683.6,0.0,1139.0,,,,-1354.1,,-5319.0,,6803.6,,1333.8,-1285.5,,6970.5,1645.8,,,,,,-7067.2,19168.0,,,,463.8,,False,True,True,True,,,,True,,False,,False,,True,True,,False,True,,,,,,False,False,,,,True
42093,919,132.0,,129.1,,133.0,107.0,,,,56.5,,212.0,,466.1,,37.8,,,108.0,136.7,,,,,,,,,,,169.0,-787.0,,-789.9,,-786.0,-812.0,,,,-862.5,,-707.0,,-452.9,,-881.2,,,-811.0,-782.3,,,,,,,,,,,-750.0,,False,,True,False,,,,False,,True,,True,,False,,,False,True,,,,,,,,,,,True
42095,5451,2784.0,,2797.1,,3675.0,3908.0,,,,2219.7,,2538.0,,5998.7,,4574.3,3187.5,,5506.5,4729.5,,,,,,2458.3,7441.0,,,,4357.3,-2667.0,,-2653.9,,-1776.0,-1543.0,,,,-3231.3,,-2913.0,,547.7,,-876.7,-2263.5,,55.5,-721.5,,,,,,-2992.7,1990.0,,,,-1093.7,,True,,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,False,True,,,,True
