,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
36019,435,112.0,,,,,12.0,,97.9,42.3,,58.0,-323.0,,,,,-423.0,,-337.1,-392.7,,-377.0,,,,,False,,False,False,,False
36021,547,192.0,,,,,77.0,,120.8,238.7,,408.0,-355.0,,,,,-470.0,,-426.2,-308.3,,-139.0,,,,,False,,False,True,,True
36023,1035,848.0,,,,,171.0,,3769.9,40.4,,754.0,-187.0,,,,,-864.0,,2734.9,-994.6,,-281.0,,,,,False,,False,False,,False
36025,341,104.0,,,,,78.0,,138.7,123.3,,229.0,-237.0,,,,,-263.0,,-202.3,-217.7,,-112.0,,,,,False,,True,True,,True
36027,3658,584.0,,,,,504.0,,470.7,103.1,386.0,516.0,-3074.0,,,,,-3154.0,,-3187.3,-3554.9,-3272.0,-3142.0,,,,,False,,False,False,False,False
36029,20096,2704.0,,,,,2404.0,,1453.6,3052.7,1512.8,1771.0,-17392.0,,,,,-17692.0,,-18642.4,-17043.3,-18583.2,-18325.0,,,,,False,,False,True,False,False
36031,178,96.0,,,,,18.0,,69.3,195.4,,40.0,-82.0,,,,,-160.0,,-108.7,17.4,,-138.0,,,,,False,,False,True,,False
36033,355,48.0,,,,,11.0,,42.7,,,20.0,-307.0,,,,,-344.0,,-312.3,,,-335.0,,,,,False,,False,,,False
36035,443,48.0,,,,,114.0,,50.1,250.7,,12.0,-395.0,,,,,-329.0,,-392.9,-192.3,,-431.0,,,,,True,,True,True,,False
36037,1159,104.0,,,,,95.0,,89.1,309.8,,53.0,-1055.0,,,,,-1064.0,,-1069.9,-849.2,,-1106.0,,,,,False,,False,True,,False
36039,393,688.0,,,,,69.0,,882.4,93.8,,688.0,295.0,,,,,-324.0,,489.4,-299.2,,295.0,,,,,False,,False,False,,False
36041,52,8.0,,,,,7.0,,9.0,,,94.0,-44.0,,,,,-45.0,,-43.0,,,42.0,,,,,False,,True,,,True
36043,749,80.0,,,,,40.0,,85.4,218.4,,37.0,-669.0,,,,,-709.0,,-663.6,-530.6,,-712.0,,,,,False,,True,True,,False
36045,776,40.0,,,,,151.0,,84.6,184.8,,262.0,-736.0,,,,,-625.0,,-691.4,-591.2,,-514.0,,,,,True,,True,True,,True
36047,29027,11672.0,,,,,,,5798.0,,4499.2,6365.0,-17355.0,,,,,,,-23229.0,,-24527.8,-22662.0,,,,,,,False,,False,False
36049,497,0.0,,,,,47.0,,48.3,,,1.0,-497.0,,,,,-450.0,,-448.7,,,-496.0,,,,,True,,True,,,True
36051,838,160.0,,,,,168.0,,132.6,283.8,,399.0,-678.0,,,,,-670.0,,-705.4,-554.2,,-439.0,,,,,True,,False,True,,True
36053,974,176.0,,,,,156.0,,102.7,337.1,,1235.0,-798.0,,,,,-818.0,,-871.3,-636.9,,261.0,,,,,False,,False,True,,True
36055,15882,2272.0,,,,,898.0,,1218.5,2448.7,1066.3,4025.0,-13610.0,,,,,-14984.0,,-14663.5,-13433.3,-14815.7,-11857.0,,,,,False,,False,True,False,True
36057,494,72.0,,,,,43.0,,71.1,216.9,,108.0,-422.0,,,,,-451.0,,-422.9,-277.1,,-386.0,,,,,False,,False,True,,True
36059,21142,5224.0,,,,,3675.0,,2883.5,10758.5,1957.1,3019.0,-15918.0,,,,,-17467.0,,-18258.5,-10383.5,-19184.9,-18123.0,,,,,False,,False,True,False,False
36061,17143,4600.0,,,,,2158.0,,3684.7,47602.4,2202.8,4497.0,-12543.0,,,,,-14985.0,,-13458.3,30459.4,-14940.2,-12646.0,,,,,False,,False,False,False,False
36063,3776,512.0,,,,,395.0,,337.8,1417.6,308.0,932.0,-3264.0,,,,,-3381.0,,-3438.2,-2358.4,-3468.0,-2844.0,,,,,False,,False,True,False,True
36065,5021,456.0,,,,,532.0,,370.3,583.8,133.7,733.0,-4565.0,,,,,-4489.0,,-4650.7,-4437.2,-4887.3,-4288.0,,,,,True,,False,True,False,True
36067,9795,1840.0,,,,,1242.0,,1273.2,1985.0,746.3,1943.0,-7955.0,,,,,-8553.0,,-8521.8,-7810.0,-9048.7,-7852.0,,,,,False,,False,True,False,True
36069,1436,376.0,,,,,261.0,,240.0,888.5,,641.0,-1060.0,,,,,-1175.0,,-1196.0,-547.5,,-795.0,,,,,False,,False,True,,True
36071,6100,2728.0,,,,,928.0,,1531.6,1233.5,1487.4,1426.0,-3372.0,,,,,-5172.0,,-4568.4,-4866.5,-4612.6,-4674.0,,,,,False,,False,False,False,False
36073,478,128.0,,,,,51.0,,111.0,66.2,,354.0,-350.0,,,,,-427.0,,-367.0,-411.8,,-124.0,,,,,False,,False,False,,True
36075,1753,280.0,,,,,216.0,,253.2,677.2,,555.0,-1473.0,,,,,-1537.0,,-1499.8,-1075.8,,-1198.0,,,,,False,,False,True,,True
36077,494,40.0,,,,,59.0,,75.9,92.8,,14.0,-454.0,,,,,-435.0,,-418.1,-401.2,,-480.0,,,,,True,,True,True,,False
36079,1946,448.0,,,,,143.0,,232.5,311.8,230.6,315.0,-1498.0,,,,,-1803.0,,-1713.5,-1634.2,-1715.4,-1631.0,,,,,False,,False,False,False,False
36081,28311,7752.0,,,,,,,3225.1,,3085.1,4707.0,-20559.0,,,,,,,-25085.9,,-25225.9,-23604.0,,,,,,,False,,False,False
36083,1456,408.0,,,,,84.0,,292.5,796.1,,1060.0,-1048.0,,,,,-1372.0,,-1163.5,-659.9,,-396.0,,,,,False,,False,True,,True
36085,11725,2376.0,,,,,,,1149.5,,913.6,1499.0,-9349.0,,,,,,,-10575.5,,-10811.4,-10226.0,,,,,,,False,,False,False
36087,6724,3480.0,,,,,874.0,,1884.5,2211.0,2330.1,842.0,-3244.0,,,,,-5850.0,,-4839.5,-4513.0,-4393.9,-5882.0,,,,,False,,False,False,False,False
36089,951,88.0,,,,,108.0,,87.7,273.3,,209.0,-863.0,,,,,-843.0,,-863.3,-677.7,,-742.0,,,,,True,,False,True,,True
36091,2096,488.0,,,,,92.0,,378.9,1624.9,382.8,688.0,-1608.0,,,,,-2004.0,,-1717.1,-471.1,-1713.2,-1408.0,,,,,False,,False,True,False,True
36093,2096,320.0,,,,,100.0,,162.9,1132.1,195.0,1183.0,-1776.0,,,,,-1996.0,,-1933.1,-963.9,-1901.0,-913.0,,,,,False,,False,True,False,True
36095,206,56.0,,,,,48.0,,94.5,128.5,,529.0,-150.0,,,,,-158.0,,-111.5,-77.5,,323.0,,,,,False,,True,True,,False
36097,293,160.0,,,,,52.0,,863.8,,,162.0,-133.0,,,,,-241.0,,570.8,,,-131.0,,,,,False,,False,,,True
36099,343,88.0,,,,,112.0,,106.2,63.0,,190.0,-255.0,,,,,-231.0,,-236.8,-280.0,,-153.0,,,,,True,,True,False,,True
36101,1516,1496.0,,,,,467.0,,4296.8,718.9,,1238.0,-20.0,,,,,-1049.0,,2780.8,-797.1,,-278.0,,,,,False,,False,False,,False
36103,25340,4672.0,,,,,5415.0,,2264.5,8830.3,1709.2,2758.0,-20668.0,,,,,-19925.0,,-23075.5,-16509.7,-23630.8,-22582.0,,,,,True,,False,True,False,False
36105,761,232.0,,,,,139.0,,144.0,43.4,121.5,228.0,-529.0,,,,,-622.0,,-617.0,-717.6,-639.5,-533.0,,,,,False,,False,False,False,False
36107,921,728.0,,,,,154.0,,1763.3,260.9,,832.0,-193.0,,,,,-767.0,,842.3,-660.1,,-89.0,,,,,False,,False,False,,True
36109,995,464.0,,,,,253.0,,466.4,625.2,,612.0,-531.0,,,,,-742.0,,-528.6,-369.8,,-383.0,,,,,False,,True,True,,True
36111,1849,376.0,,,,,169.0,,265.1,13.5,117.6,209.0,-1473.0,,,,,-1680.0,,-1583.9,-1835.5,-1731.4,-1640.0,,,,,False,,False,False,False,False
36113,309,64.0,,,,,177.0,,69.2,302.2,,9.0,-245.0,,,,,-132.0,,-239.8,-6.8,,-300.0,,,,,True,,True,True,,False
36115,223,72.0,,,,,191.0,,85.3,46.2,,58.0,-151.0,,,,,-32.0,,-137.7,-176.8,,-165.0,,,,,True,,True,False,,False
36117,1248,128.0,,,,,191.0,,213.3,415.6,,209.0,-1120.0,,,,,-1057.0,,-1034.7,-832.4,,-1039.0,,,,,True,,True,True,,True
36119,18846,4408.0,,,,,2435.0,,2201.4,5815.2,1892.2,3860.0,-14438.0,,,,,-16411.0,,-16644.6,-13030.8,-16953.8,-14986.0,,,,,False,,False,True,False,False
36121,677,104.0,,,,,188.0,,123.1,75.6,,101.0,-573.0,,,,,-489.0,,-553.9,-601.4,,-576.0,,,,,True,,True,False,,False
36123,272,104.0,,,,,93.0,,142.1,,,539.0,-168.0,,,,,-179.0,,-129.9,,,267.0,,,,,False,,True,,,False
37001,3648,3040.0,,,,,1594.0,,2746.1,863.8,1764.0,2606.0,-608.0,,,,,-2054.0,,-901.9,-2784.2,-1884.0,-1042.0,,,,,False,,False,False,False,False
37003,1338,688.0,,,,,448.0,,660.0,136.8,,931.0,-650.0,,,,,-890.0,,-678.0,-1201.2,,-407.0,,,,,False,,False,False,,True
37005,207,120.0,,,,,65.0,,101.5,0.0,,169.0,-87.0,,,,,-142.0,,-105.5,-207.0,,-38.0,,,,,False,,False,False,,True
37007,410,168.0,,,,,285.0,,294.9,0.0,,66.0,-242.0,,,,,-125.0,,-115.1,-410.0,,-344.0,,,,,True,,True,False,,False
37009,613,328.0,,,,,172.0,,665.6,79.3,,593.0,-285.0,,,,,-441.0,,52.6,-533.7,,-20.0,,,,,False,,True,False,,True
37011,627,552.0,,,,,188.0,,783.1,111.7,,97.0,-75.0,,,,,-439.0,,156.1,-515.3,,-530.0,,,,,False,,False,False,,False
37013,767,1064.0,,,,,482.0,,1191.7,187.9,578.4,795.0,297.0,,,,,-285.0,,424.7,-579.1,-188.6,28.0,,,,,True,,False,False,True,True
37015,338,232.0,,,,,151.0,,185.4,0.0,,279.0,-106.0,,,,,-187.0,,-152.6,-338.0,,-59.0,,,,,False,,False,False,,True
37017,501,432.0,,,,,361.0,,370.2,0.0,,266.0,-69.0,,,,,-140.0,,-130.8,-501.0,,-235.0,,,,,False,,False,False,,False
37019,1558,1224.0,,,,,737.0,,1382.9,263.4,399.7,1585.0,-334.0,,,,,-821.0,,-175.1,-1294.6,-1158.3,27.0,,,,,False,,True,False,False,True
37021,3024,1672.0,,,,,2311.0,,2025.7,775.4,1231.4,792.0,-1352.0,,,,,-713.0,,-998.3,-2248.6,-1792.6,-2232.0,,,,,True,,True,False,False,False
37023,2521,936.0,,,,,1130.0,,1108.2,58.2,584.4,746.0,-1585.0,,,,,-1391.0,,-1412.8,-2462.8,-1936.6,-1775.0,,,,,True,,True,False,False,False
37025,3992,1720.0,,,,,2340.0,,1455.4,205.1,774.5,2191.0,-2272.0,,,,,-1652.0,,-2536.6,-3786.9,-3217.5,-1801.0,,,,,True,,False,False,False,True
37027,2180,1616.0,,,,,1009.0,,1955.4,276.4,551.9,1523.0,-564.0,,,,,-1171.0,,-224.6,-1903.6,-1628.1,-657.0,,,,,False,,True,False,False,False
37029,94,32.0,,,,,72.0,,41.5,16.8,,16.0,-62.0,,,,,-22.0,,-52.5,-77.2,,-78.0,,,,,True,,True,False,,False
37031,1151,896.0,,,,,402.0,,1871.6,225.3,,343.0,-255.0,,,,,-749.0,,720.6,-925.7,,-808.0,,,,,False,,False,False,,False
37033,398,496.0,,,,,188.0,,1037.0,0.0,,230.0,98.0,,,,,-210.0,,639.0,-398.0,,-168.0,,,,,False,,False,False,,False
37035,4708,2656.0,,,,,1779.0,,2477.1,581.7,1181.0,2930.0,-2052.0,,,,,-2929.0,,-2230.9,-4126.3,-3527.0,-1778.0,,,,,False,,False,False,False,True
37037,713,536.0,,,,,403.0,,619.6,203.4,354.8,713.0,-177.0,,,,,-310.0,,-93.4,-509.6,-358.2,0.0,,,,,False,,True,False,False,True
37039,322,216.0,,,,,206.0,,312.3,1.0,,139.0,-106.0,,,,,-116.0,,-9.7,-321.0,,-183.0,,,,,False,,True,False,,False
37041,220,280.0,,,,,115.0,,685.1,43.3,,92.0,60.0,,,,,-105.0,,465.1,-176.7,,-128.0,,,,,False,,False,False,,False
37043,139,160.0,,,,,57.0,,311.7,61.3,,242.0,21.0,,,,,-82.0,,172.7,-77.7,,103.0,,,,,False,,False,False,,False
37045,2349,1528.0,,,,,1080.0,,2123.0,565.4,413.0,826.0,-821.0,,,,,-1269.0,,-226.0,-1783.6,-1936.0,-1523.0,,,,,False,,True,False,False,False
37047,1441,584.0,,,,,587.0,,682.5,156.7,389.1,469.0,-857.0,,,,,-854.0,,-758.5,-1284.3,-1051.9,-972.0,,,,,True,,True,False,False,False
37049,1767,1160.0,,,,,1186.0,,1512.0,669.7,716.0,1177.0,-607.0,,,,,-581.0,,-255.0,-1097.3,-1051.0,-590.0,,,,,True,,True,False,False,True
37051,4543,3136.0,,,,,2770.0,,2463.0,1533.6,1936.2,3125.0,-1407.0,,,,,-1773.0,,-2080.0,-3009.4,-2606.8,-1418.0,,,,,False,,False,False,False,False
37053,255,80.0,,,,,320.0,,263.7,74.9,,154.0,-175.0,,,,,65.0,,8.7,-180.1,,-101.0,,,,,True,,True,False,,True
37055,461,144.0,,,,,58.0,,292.9,159.3,,228.0,-317.0,,,,,-403.0,,-168.1,-301.7,,-233.0,,,,,False,,True,True,,True
37057,3121,1840.0,,,,,1825.0,,2279.1,600.1,849.8,1944.0,-1281.0,,,,,-1296.0,,-841.9,-2520.9,-2271.2,-1177.0,,,,,False,,True,False,False,True
37059,867,520.0,,,,,348.0,,588.3,90.7,,819.0,-347.0,,,,,-519.0,,-278.7,-776.3,,-48.0,,,,,False,,True,False,,True
37061,1039,832.0,,,,,516.0,,706.4,1.7,212.0,756.0,-207.0,,,,,-523.0,,-332.6,-1037.3,-827.0,-283.0,,,,,False,,False,False,False,False
37063,4090,2256.0,,,,,1928.0,,1805.7,57.1,1203.9,3060.0,-1834.0,,,,,-2162.0,,-2284.3,-4032.9,-2886.1,-1030.0,,,,,False,,False,False,False,True
37065,1077,1496.0,,,,,395.0,,1525.2,278.5,951.6,3551.0,419.0,,,,,-682.0,,448.2,-798.5,-125.4,2474.0,,,,,False,,False,False,True,False
37067,8215,3552.0,,,,,3160.0,,2701.0,1727.5,2090.1,4443.0,-4663.0,,,,,-5055.0,,-5514.0,-6487.5,-6124.9,-3772.0,,,,,False,,False,False,False,True
37069,1036,248.0,,,,,565.0,,500.0,71.7,90.6,173.0,-788.0,,,,,-471.0,,-536.0,-964.3,-945.4,-863.0,,,,,True,,True,False,False,False
37071,5627,4408.0,,,,,2710.0,,4714.1,1325.5,1413.9,2595.0,-1219.0,,,,,-2917.0,,-912.9,-4301.5,-4213.1,-3032.0,,,,,False,,True,False,False,False
37073,121,40.0,,,,,96.0,,62.6,6.3,,31.0,-81.0,,,,,-25.0,,-58.4,-114.7,,-90.0,,,,,True,,True,False,,False
37075,80,112.0,,,,,59.0,,261.8,0.0,,26.0,32.0,,,,,-21.0,,181.8,-80.0,,-54.0,,,,,True,,False,False,,False
37077,1138,584.0,,,,,559.0,,458.6,0.8,383.1,1411.0,-554.0,,,,,-579.0,,-679.4,-1137.2,-754.9,273.0,,,,,False,,False,False,False,True
37079,484,776.0,,,,,221.0,,970.7,168.2,,239.0,292.0,,,,,-263.0,,486.7,-315.8,,-245.0,,,,,True,,False,False,,True
37081,9491,5328.0,,,,,4314.0,,6222.3,2752.6,2580.0,7451.0,-4163.0,,,,,-5177.0,,-3268.7,-6738.4,-6911.0,-2040.0,,,,,False,,True,False,False,True
37083,1045,744.0,,,,,302.0,,690.0,116.9,339.0,694.0,-301.0,,,,,-743.0,,-355.0,-928.1,-706.0,-351.0,,,,,False,,False,False,False,False
37085,2099,1232.0,,,,,1276.0,,1284.7,584.4,755.8,891.0,-867.0,,,,,-823.0,,-814.3,-1514.6,-1343.2,-1208.0,,,,,True,,True,False,False,False
37087,876,304.0,,,,,696.0,,297.3,254.6,,919.0,-572.0,,,,,-180.0,,-578.7,-621.4,,43.0,,,,,True,,False,False,,True
37089,1383,1192.0,,,,,977.0,,928.1,512.4,460.8,1861.0,-191.0,,,,,-406.0,,-454.9,-870.6,-922.2,478.0,,,,,False,,False,False,False,False
37091,286,144.0,,,,,123.0,,278.4,0.0,,58.0,-142.0,,,,,-163.0,,-7.6,-286.0,,-228.0,,,,,False,,True,False,,False
37093,837,688.0,,,,,585.0,,585.3,534.0,432.0,266.0,-149.0,,,,,-252.0,,-251.7,-303.0,-405.0,-571.0,,,,,False,,False,False,False,False
37095,26,208.0,,,,,0.0,,38.1,53.8,,92.0,182.0,,,,,-26.0,,12.1,27.8,,66.0,,,,,True,,True,True,,True
37097,3605,1440.0,,,,,1951.0,,1285.1,428.1,599.3,1899.0,-2165.0,,,,,-1654.0,,-2319.9,-3176.9,-3005.7,-1706.0,,,,,True,,False,False,False,True
37099,886,656.0,,,,,362.0,,733.3,77.9,,156.0,-230.0,,,,,-524.0,,-152.7,-808.1,,-730.0,,,,,False,,True,False,,False
37101,3941,1824.0,,,,,1452.0,,1571.8,196.7,794.6,1750.0,-2117.0,,,,,-2489.0,,-2369.2,-3744.3,-3146.4,-2191.0,,,,,False,,False,False,False,False
37103,153,16.0,,,,,53.0,,106.7,0.0,,129.0,-137.0,,,,,-100.0,,-46.3,-153.0,,-24.0,,,,,True,,True,False,,True
37105,884,968.0,,,,,577.0,,786.4,441.8,411.8,651.0,84.0,,,,,-307.0,,-97.6,-442.2,-472.2,-233.0,,,,,False,,False,False,False,False
37107,1370,1056.0,,,,,520.0,,926.4,216.6,583.9,1338.0,-314.0,,,,,-850.0,,-443.6,-1153.4,-786.1,-32.0,,,,,False,,False,False,False,True
37109,2068,1368.0,,,,,958.0,,2179.2,475.0,455.7,994.0,-700.0,,,,,-1110.0,,111.2,-1593.0,-1612.3,-1074.0,,,,,False,,True,False,False,False
37111,1170,608.0,,,,,518.0,,714.1,9.5,364.9,516.0,-562.0,,,,,-652.0,,-455.9,-1160.5,-805.1,-654.0,,,,,False,,True,False,False,False
37113,345,208.0,,,,,237.0,,299.5,94.2,,111.0,-137.0,,,,,-108.0,,-45.5,-250.8,,-234.0,,,,,True,,True,False,,False
37115,501,88.0,,,,,160.0,,119.5,129.7,,60.0,-413.0,,,,,-341.0,,-381.5,-371.3,,-441.0,,,,,True,,True,True,,False
37117,390,344.0,,,,,136.0,,575.6,128.0,,250.0,-46.0,,,,,-254.0,,185.6,-262.0,,-140.0,,,,,False,,False,False,,False
37119,19093,9352.0,,,,,7197.0,,5973.2,158.5,4315.2,20593.0,-9741.0,,,,,-11896.0,,-13119.8,-18934.5,-14777.8,1500.0,,,,,False,,False,False,False,True
37121,493,104.0,,,,,112.0,,45.9,47.0,,56.0,-389.0,,,,,-381.0,,-447.1,-446.0,,-437.0,,,,,True,,False,False,,False
37123,447,392.0,,,,,375.0,,291.2,0.5,312.3,291.0,-55.0,,,,,-72.0,,-155.8,-446.5,-134.7,-156.0,,,,,False,,False,False,False,False
37125,1609,1144.0,,,,,1009.0,,1764.8,757.7,334.2,1051.0,-465.0,,,,,-600.0,,155.8,-851.3,-1274.8,-558.0,,,,,False,,True,False,False,False
37127,1984,2216.0,,,,,932.0,,2589.5,590.2,874.7,1354.0,232.0,,,,,-1052.0,,605.5,-1393.8,-1109.3,-630.0,,,,,False,,False,False,False,False
37129,3206,1496.0,,,,,1781.0,,1426.4,1338.8,614.0,1974.0,-1710.0,,,,,-1425.0,,-1779.6,-1867.2,-2592.0,-1232.0,,,,,True,,False,False,False,True
37131,396,104.0,,,,,137.0,,147.6,0.2,,38.0,-292.0,,,,,-259.0,,-248.4,-395.8,,-358.0,,,,,True,,True,False,,False
37133,3969,2616.0,,,,,2644.0,,3560.8,919.7,1069.3,1776.0,-1353.0,,,,,-1325.0,,-408.2,-3049.3,-2899.7,-2193.0,,,,,True,,True,False,False,False
37135,1450,768.0,,,,,1217.0,,721.2,242.6,477.4,1033.0,-682.0,,,,,-233.0,,-728.8,-1207.4,-972.6,-417.0,,,,,True,,False,False,False,True
37137,171,48.0,,,,,12.0,,118.8,0.0,,194.0,-123.0,,,,,-159.0,,-52.2,-171.0,,23.0,,,,,False,,True,False,,True
37139,479,256.0,,,,,425.0,,431.2,173.8,,150.0,-223.0,,,,,-54.0,,-47.8,-305.2,,-329.0,,,,,True,,True,False,,False
37141,1016,568.0,,,,,521.0,,821.0,61.3,223.2,347.0,-448.0,,,,,-495.0,,-195.0,-954.7,-792.8,-669.0,,,,,False,,True,False,False,False
37143,182,96.0,,,,,80.0,,109.2,11.5,,237.0,-86.0,,,,,-102.0,,-72.8,-170.5,,55.0,,,,,False,,True,False,,True
37145,675,376.0,,,,,368.0,,755.0,106.4,,520.0,-299.0,,,,,-307.0,,80.0,-568.6,,-155.0,,,,,False,,True,False,,True
37147,3559,2552.0,,,,,1594.0,,2495.2,3.0,1450.4,1742.0,-1007.0,,,,,-1965.0,,-1063.8,-3556.0,-2108.6,-1817.0,,,,,False,,False,False,False,False
37149,184,176.0,,,,,170.0,,294.2,36.3,,394.0,-8.0,,,,,-14.0,,110.2,-147.7,,210.0,,,,,False,,False,False,,False
37151,3029,2176.0,,,,,1843.0,,2006.9,406.0,866.7,7385.0,-853.0,,,,,-1186.0,,-1022.1,-2623.0,-2162.3,4356.0,,,,,False,,False,False,False,False
37153,935,896.0,,,,,651.0,,859.2,285.2,1011.1,729.0,-39.0,,,,,-284.0,,-75.8,-649.8,76.1,-206.0,,,,,False,,False,False,False,False
37155,2685,3192.0,,,,,1512.0,,3878.5,841.4,1265.5,1394.0,507.0,,,,,-1173.0,,1193.5,-1843.6,-1419.5,-1291.0,,,,,False,,False,False,False,False
37157,1929,1296.0,,,,,777.0,,1947.1,348.2,885.5,1296.0,-633.0,,,,,-1152.0,,18.1,-1580.8,-1043.5,-633.0,,,,,False,,True,False,False,False
37159,3053,1096.0,,,,,1569.0,,790.4,18.7,401.0,783.0,-1957.0,,,,,-1484.0,,-2262.6,-3034.3,-2652.0,-2270.0,,,,,True,,False,False,False,False
37161,1609,888.0,,,,,867.0,,1143.3,245.3,241.6,636.0,-721.0,,,,,-742.0,,-465.7,-1363.7,-1367.4,-973.0,,,,,False,,True,False,False,False
37163,1635,920.0,,,,,643.0,,863.4,255.3,663.0,2190.0,-715.0,,,,,-992.0,,-771.6,-1379.7,-972.0,555.0,,,,,False,,False,False,False,True
37165,704,696.0,,,,,420.0,,993.7,0.0,653.4,234.0,-8.0,,,,,-284.0,,289.7,-704.0,-50.6,-470.0,,,,,False,,False,False,False,False
37167,1129,976.0,,,,,791.0,,1279.8,403.0,263.4,552.0,-153.0,,,,,-338.0,,150.8,-726.0,-865.6,-577.0,,,,,False,,True,False,False,False
37169,851,616.0,,,,,404.0,,1140.6,112.3,,636.0,-235.0,,,,,-447.0,,289.6,-738.7,,-215.0,,,,,False,,False,False,,True
37171,1779,952.0,,,,,723.0,,882.4,156.8,453.0,1034.0,-827.0,,,,,-1056.0,,-896.6,-1622.2,-1326.0,-745.0,,,,,False,,False,False,False,True
37173,259,344.0,,,,,97.0,,392.1,34.8,,341.0,85.0,,,,,-162.0,,133.1,-224.2,,82.0,,,,,False,,False,False,,True
37175,289,256.0,,,,,284.0,,350.3,106.7,,863.0,-33.0,,,,,-5.0,,61.3,-182.3,,574.0,,,,,True,,False,False,,False
37177,38,24.0,,,,,4.0,,10.4,0.0,,27.0,-14.0,,,,,-34.0,,-27.6,-38.0,,-11.0,,,,,False,,False,False,,True
37179,3936,1856.0,,,,,2235.0,,1897.5,124.3,657.6,1521.0,-2080.0,,,,,-1701.0,,-2038.5,-3811.7,-3278.4,-2415.0,,,,,True,,True,False,False,False
37181,986,272.0,,,,,312.0,,266.1,0.1,181.5,214.0,-714.0,,,,,-674.0,,-719.9,-985.9,-804.5,-772.0,,,,,True,,False,False,False,False
37183,14755,5504.0,,,,,4897.0,,4816.3,6229.1,2051.5,4823.0,-9251.0,,,,,-9858.0,,-9938.7,-8525.9,-12703.5,-9932.0,,,,,False,,False,True,False,False
37185,515,120.0,,,,,200.0,,241.2,2.6,,63.0,-395.0,,,,,-315.0,,-273.8,-512.4,,-452.0,,,,,True,,True,False,,False
37187,127,80.0,,,,,59.0,,57.3,0.0,,159.0,-47.0,,,,,-68.0,,-69.7,-127.0,,32.0,,,,,False,,False,False,,True
37189,969,792.0,,,,,655.0,,2332.9,0.0,517.4,763.0,-177.0,,,,,-314.0,,1363.9,-969.0,-451.6,-206.0,,,,,False,,False,False,False,False
37191,2403,2360.0,,,,,1228.0,,2306.7,83.4,999.3,1616.0,-43.0,,,,,-1175.0,,-96.3,-2319.6,-1403.7,-787.0,,,,,False,,False,False,False,False
37193,1606,1072.0,,,,,789.0,,1451.9,163.5,590.1,1365.0,-534.0,,,,,-817.0,,-154.1,-1442.5,-1015.9,-241.0,,,,,False,,True,False,False,True
37195,1957,1576.0,,,,,606.0,,1228.3,449.0,722.1,3552.0,-381.0,,,,,-1351.0,,-728.7,-1508.0,-1234.9,1595.0,,,,,False,,False,False,False,False
37197,1018,544.0,,,,,356.0,,768.7,152.5,,789.0,-474.0,,,,,-662.0,,-249.3,-865.5,,-229.0,,,,,False,,True,False,,True
37199,526,240.0,,,,,114.0,,114.3,8.9,,299.0,-286.0,,,,,-412.0,,-411.7,-517.1,,-227.0,,,,,False,,False,False,,True
38001,139,104.0,,,,,136.0,,358.2,,,65.0,-35.0,,,,,-3.0,,219.2,,,-74.0,,,,,True,,False,,,False
38003,885,200.0,,,,,641.0,,179.1,0.0,,55.0,-685.0,,,,,-244.0,,-705.9,-885.0,,-830.0,,,,,True,,False,False,,False
38005,439,392.0,,,,,184.0,,330.1,0.0,,83.0,-47.0,,,,,-255.0,,-108.9,-439.0,,-356.0,,,,,False,,False,False,,False
38007,15,56.0,,,,,65.0,,252.0,,,21.0,41.0,,,,,50.0,,237.0,,,6.0,,,,,False,,False,,,True
38009,399,376.0,,,,,252.0,,1309.8,97.5,,189.0,-23.0,,,,,-147.0,,910.8,-301.5,,-210.0,,,,,False,,False,False,,False
38011,183,256.0,,,,,118.0,,874.0,0.0,,73.0,73.0,,,,,-65.0,,691.0,-183.0,,-110.0,,,,,True,,False,False,,False
38013,148,16.0,,,,,70.0,,139.3,,,16.0,-132.0,,,,,-78.0,,-8.7,,,-132.0,,,,,True,,True,,,False
38015,7715,6576.0,,,,,3485.0,,8062.8,1640.9,4658.2,419.0,-1139.0,,,,,-4230.0,,347.8,-6074.1,-3056.8,-7296.0,,,,,False,,True,False,False,False
38017,11275,8832.0,,,,,6842.0,,11495.7,2689.9,9445.9,2474.0,-2443.0,,,,,-4433.0,,220.7,-8585.1,-1829.1,-8801.0,,,,,False,,True,False,True,False
38019,341,16.0,,,,,92.0,,36.6,,,10.0,-325.0,,,,,-249.0,,-304.4,,,-331.0,,,,,True,,True,,,False
