,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
48073,1063,186.0,,219.0,,,,,674.0,,293.0,163.9,199.0,156.6,250.0,-877.0,,-844.0,,,,,-389.0,,-770.0,-899.1,-864.0,-906.4,-813.0,,True,,,,,True,,True,False,True,False,True
48075,991,30.0,,50.0,,,,,168.0,,200.7,17.2,46.0,,8.0,-961.0,,-941.0,,,,,-823.0,,-790.3,-973.8,-945.0,,-983.0,,True,,,,,True,,True,False,True,,False
48077,357,156.0,,43.0,,,,,66.0,,201.1,40.8,173.0,,212.0,-201.0,,-314.0,,,,,-291.0,,-155.9,-316.2,-184.0,,-145.0,,False,,,,,False,,True,False,True,,True
48079,66,102.0,,0.0,,,,,21.0,,293.4,11.3,140.0,,30.0,36.0,,-66.0,,,,,-45.0,,227.4,-54.7,74.0,,-36.0,,False,,,,,False,,False,False,False,,False
48081,209,120.0,,7.0,,,,,8.0,,633.5,12.6,113.0,,33.0,-89.0,,-202.0,,,,,-201.0,,424.5,-196.4,-96.0,,-176.0,,False,,,,,False,,False,False,False,,False
48083,200,48.0,,0.0,,,,,78.0,,69.2,21.8,24.0,,87.0,-152.0,,-200.0,,,,,-122.0,,-130.8,-178.2,-176.0,,-113.0,,False,,,,,True,,True,False,False,,True
48085,16074,6144.0,,5890.0,,,,,6747.0,,5410.2,6673.0,7981.0,3848.4,8542.0,-9930.0,,-10184.0,,,,,-9327.0,,-10663.8,-9401.0,-8093.0,-12225.6,-7532.0,,False,,,,,True,,False,True,True,False,True
48087,172,0.0,,0.0,,,,,34.0,,28.4,2.0,6.0,,0.0,-172.0,,-172.0,,,,,-138.0,,-143.6,-170.0,-166.0,,-172.0,,False,,,,,True,,True,True,True,,False
48089,349,42.0,,0.0,,,,,86.0,,171.7,48.3,34.0,,247.0,-307.0,,-349.0,,,,,-263.0,,-177.3,-300.7,-315.0,,-102.0,,False,,,,,True,,True,True,False,,True
48091,2383,258.0,,1155.0,,,,,710.0,,357.8,367.8,239.0,132.1,245.0,-2125.0,,-1228.0,,,,,-1673.0,,-2025.2,-2015.2,-2144.0,-2250.9,-2138.0,,True,,,,,True,,True,True,False,False,False
48093,408,126.0,,100.0,,,,,108.0,,317.9,26.2,85.0,,120.0,-282.0,,-308.0,,,,,-300.0,,-90.1,-381.8,-323.0,,-288.0,,False,,,,,False,,True,False,False,,False
48095,100,12.0,,0.0,,,,,21.0,,20.0,5.8,17.0,,6.0,-88.0,,-100.0,,,,,-79.0,,-80.0,-94.2,-83.0,,-94.0,,False,,,,,True,,True,False,True,,False
48097,1078,186.0,,206.0,,,,,463.0,,528.0,226.4,184.0,,106.0,-892.0,,-872.0,,,,,-615.0,,-550.0,-851.6,-894.0,,-972.0,,True,,,,,True,,True,True,False,,False
48099,856,342.0,,,,,,,814.0,,316.7,451.3,495.0,533.4,621.0,-514.0,,,,,,,-42.0,,-539.3,-404.7,-361.0,-322.6,-235.0,,,,,,,True,,False,True,True,True,True
48101,77,30.0,,0.0,,,,,17.0,,61.3,1.1,12.0,,28.0,-47.0,,-77.0,,,,,-60.0,,-15.7,-75.9,-65.0,,-49.0,,False,,,,,False,,True,False,False,,False
48103,421,18.0,,0.0,,,,,30.0,,33.9,1.3,0.0,,55.0,-403.0,,-421.0,,,,,-391.0,,-387.1,-419.7,-421.0,,-366.0,,False,,,,,True,,True,False,False,,True
48105,308,0.0,,0.0,,,,,15.0,,7.4,9.1,0.0,,0.0,-308.0,,-308.0,,,,,-293.0,,-300.6,-298.9,-308.0,,-308.0,,False,,,,,True,,True,True,False,,False
48107,176,12.0,,1.0,,,,,83.0,,213.6,11.6,8.0,,3.0,-164.0,,-175.0,,,,,-93.0,,37.6,-164.4,-168.0,,-173.0,,False,,,,,True,,True,False,False,,False
48109,125,180.0,,,,,,,4.0,,146.6,13.5,178.0,,6.0,55.0,,,,,,,-121.0,,21.6,-111.5,53.0,,-119.0,,,,,,,False,,True,False,True,,False
48111,91,144.0,,0.0,,,,,184.0,,249.0,41.7,115.0,,33.0,53.0,,-91.0,,,,,93.0,,158.0,-49.3,24.0,,-58.0,,False,,,,,False,,False,True,True,,False
48113,55694,26982.0,,47722.0,,,,,33236.0,,21067.7,25981.8,37580.0,12340.7,25126.0,-28712.0,,-7972.0,,,,,-22458.0,,-34626.3,-29712.2,-18114.0,-43353.3,-30568.0,,True,,,,,True,,False,False,True,False,False
48115,386,660.0,,243.0,,,,,387.0,,708.4,70.3,440.0,,0.0,274.0,,-143.0,,,,,1.0,,322.4,-315.7,54.0,,-386.0,,True,,,,,True,,False,False,True,,False
48117,1104,96.0,,47.0,,,,,702.0,,656.0,88.6,76.0,43.1,29.0,-1008.0,,-1057.0,,,,,-402.0,,-448.0,-1015.4,-1028.0,-1060.9,-1075.0,,False,,,,,True,,True,False,False,False,False
48119,82,18.0,,0.0,,,,,48.0,,30.1,9.3,12.0,,52.0,-64.0,,-82.0,,,,,-34.0,,-51.9,-72.7,-70.0,,-30.0,,False,,,,,True,,True,False,False,,True
48121,12899,4362.0,,3655.0,,,,,6970.0,,5077.7,5022.1,4242.5,2151.8,4851.0,-8537.0,,-9244.0,,,,,-5929.0,,-7821.3,-7876.9,-8656.5,-10747.2,-8048.0,,False,,,,,True,,True,True,False,False,True
48123,258,54.0,,0.0,,,,,75.0,,238.1,26.5,75.0,23.5,13.0,-204.0,,-258.0,,,,,-183.0,,-19.9,-231.5,-183.0,-234.5,-245.0,,False,,,,,True,,True,False,True,False,False
48125,53,24.0,,0.0,,,,,24.0,,2.1,3.0,0.0,,70.0,-29.0,,-53.0,,,,,-29.0,,-50.9,-50.0,-53.0,,17.0,,False,,,,,False,,False,False,False,,True
48127,180,42.0,,0.0,,,,,73.0,,68.2,46.8,33.0,,13.0,-138.0,,-180.0,,,,,-107.0,,-111.8,-133.2,-147.0,,-167.0,,False,,,,,True,,True,True,False,,False
48129,138,6.0,,7.0,,,,,29.0,,114.3,2.1,29.0,,1.0,-132.0,,-131.0,,,,,-109.0,,-23.7,-135.9,-109.0,,-137.0,,True,,,,,True,,True,False,True,,False
48131,221,66.0,,11.0,,,,,21.0,,96.5,29.7,30.0,,63.0,-155.0,,-210.0,,,,,-200.0,,-124.5,-191.3,-191.0,,-158.0,,False,,,,,False,,True,False,False,,False
48133,387,84.0,,80.0,,,,,163.0,,372.3,43.9,111.5,,18.0,-303.0,,-307.0,,,,,-224.0,,-14.7,-343.1,-275.5,,-369.0,,False,,,,,True,,True,False,True,,False
48135,4064,3132.0,,3776.0,,,,,7344.0,,2397.6,1375.8,8564.5,1227.6,0.0,-932.0,,-288.0,,,,,3280.0,,-1666.4,-2688.2,4500.5,-2836.4,-4064.0,,True,,,,,False,,False,False,False,False,False
48137,87,6.0,,0.0,,,,,6.0,,34.5,1.7,6.0,,4.0,-81.0,,-87.0,,,,,-81.0,,-52.5,-85.3,-81.0,,-83.0,,False,,,,,False,,True,False,False,,False
48139,4683,1008.0,,1407.0,,,,,1987.0,,1284.9,1059.0,1584.0,530.8,740.0,-3675.0,,-3276.0,,,,,-2696.0,,-3398.1,-3624.0,-3099.0,-4152.2,-3943.0,,True,,,,,True,,True,True,True,False,False
48141,43699,61986.0,,104671.0,,,,,127577.0,,121371.1,9538.8,84819.0,23555.6,1229.0,18287.0,,60972.0,,,,,83878.0,,77672.1,-34160.2,41120.0,-20143.4,-42470.0,,False,,,,,False,,False,False,False,False,False
48143,1347,288.0,,348.0,,,,,437.0,,465.9,144.8,372.5,131.7,235.0,-1059.0,,-999.0,,,,,-910.0,,-881.1,-1202.2,-974.5,-1215.3,-1112.0,,True,,,,,True,,True,False,True,False,False
48145,228,162.0,,224.0,,,,,190.0,,393.4,72.1,28.0,,0.0,-66.0,,-4.0,,,,,-38.0,,165.4,-155.9,-200.0,,-228.0,,True,,,,,True,,False,False,False,,False
48147,602,120.0,,0.0,,,,,399.0,,459.2,127.4,172.5,,59.0,-482.0,,-602.0,,,,,-203.0,,-142.8,-474.6,-429.5,,-543.0,,False,,,,,True,,True,True,True,,False
48149,352,108.0,,26.0,,,,,112.0,,253.7,69.4,94.0,,74.0,-244.0,,-326.0,,,,,-240.0,,-98.3,-282.6,-258.0,,-278.0,,False,,,,,True,,True,False,False,,False
48151,78,90.0,,,,,,,13.0,,225.2,13.4,58.0,,43.0,12.0,,,,,,,-65.0,,147.2,-64.6,-20.0,,-35.0,,,,,,,False,,False,False,False,,False
48153,338,12.0,,42.0,,,,,78.0,,224.0,12.8,18.0,,3.0,-326.0,,-296.0,,,,,-260.0,,-114.0,-325.2,-320.0,,-335.0,,True,,,,,True,,True,True,True,,False
48155,38,6.0,,0.0,,,,,12.0,,15.0,5.6,6.0,,5.0,-32.0,,-38.0,,,,,-26.0,,-23.0,-32.4,-32.0,,-33.0,,False,,,,,True,,True,False,False,,False
48157,11859,2058.0,,2921.0,,,,,2384.0,,1473.2,3267.2,3327.0,1305.1,1606.0,-9801.0,,-8938.0,,,,,-9475.0,,-10385.8,-8591.8,-8532.0,-10553.9,-10253.0,,True,,,,,True,,False,True,True,False,False
48159,139,48.0,,90.0,,,,,102.0,,580.8,48.3,47.0,,21.0,-91.0,,-49.0,,,,,-37.0,,441.8,-90.7,-92.0,,-118.0,,True,,,,,True,,False,True,False,,False
48161,365,30.0,,0.0,,,,,193.0,,261.4,56.5,30.0,,14.0,-335.0,,-365.0,,,,,-172.0,,-103.6,-308.5,-335.0,,-351.0,,False,,,,,True,,True,True,False,,False
48163,489,78.0,,18.0,,,,,82.0,,191.6,40.6,61.0,64.3,390.0,-411.0,,-471.0,,,,,-407.0,,-297.4,-448.4,-428.0,-424.7,-99.0,,False,,,,,True,,True,False,False,False,True
48165,511,468.0,,405.0,,,,,670.0,,461.3,140.8,608.5,,34.0,-43.0,,-106.0,,,,,159.0,,-49.7,-370.2,97.5,,-477.0,,False,,,,,False,,False,False,False,,False
48167,4468,2196.0,,3279.0,,,,,1407.0,,1762.2,2152.3,3241.0,972.7,1627.0,-2272.0,,-1189.0,,,,,-3061.0,,-2705.8,-2315.7,-1227.0,-3495.3,-2841.0,,True,,,,,False,,False,False,True,False,False
48169,108,0.0,,0.0,,,,,102.0,,79.4,11.3,1.0,,0.0,-108.0,,-108.0,,,,,-6.0,,-28.6,-96.7,-107.0,,-108.0,,False,,,,,True,,True,True,True,,False
48171,695,36.0,,0.0,,,,,113.0,,234.7,90.9,64.0,,15.0,-659.0,,-695.0,,,,,-582.0,,-460.3,-604.1,-631.0,,-680.0,,False,,,,,True,,True,True,True,,False
48173,76,0.0,,0.0,,,,,0.0,,45.0,0.2,6.0,,0.0,-76.0,,-76.0,,,,,-76.0,,-31.0,-75.8,-70.0,,-76.0,,False,,,,,False,,True,True,True,,False
48175,88,54.0,,,,,,,35.0,,52.5,6.2,6.0,,200.0,-34.0,,,,,,,-53.0,,-35.5,-81.8,-82.0,,112.0,,,,,,,False,,False,False,False,,False
48177,311,132.0,,84.0,,,,,83.0,,190.5,121.1,89.0,90.3,57.0,-179.0,,-227.0,,,,,-228.0,,-120.5,-189.9,-222.0,-220.7,-254.0,,False,,,,,False,,True,False,False,False,False
48179,1077,396.0,,821.0,,,,,942.0,,1430.8,157.5,268.0,,294.0,-681.0,,-256.0,,,,,-135.0,,353.8,-919.5,-809.0,,-783.0,,True,,,,,True,,True,False,False,,False
48181,2451,1464.0,,1830.0,,,,,1441.0,,2662.5,858.4,2402.5,827.6,1491.0,-987.0,,-621.0,,,,,-1010.0,,211.5,-1592.6,-48.5,-1623.4,-960.0,,True,,,,,False,,True,False,True,False,True
48183,3169,522.0,,467.0,,,,,1241.0,,711.8,693.2,694.0,325.5,336.0,-2647.0,,-2702.0,,,,,-1928.0,,-2457.2,-2475.8,-2475.0,-2843.5,-2833.0,,False,,,,,True,,True,True,True,False,False
48185,424,114.0,,129.0,,,,,271.0,,318.2,146.8,102.0,73.0,43.0,-310.0,,-295.0,,,,,-153.0,,-105.8,-277.2,-322.0,-351.0,-381.0,,True,,,,,True,,True,True,False,False,False
48187,1901,408.0,,979.0,,,,,706.0,,577.8,715.6,995.0,256.9,449.0,-1493.0,,-922.0,,,,,-1195.0,,-1323.2,-1185.4,-906.0,-1644.1,-1452.0,,True,,,,,True,,True,True,True,False,True
48189,1986,1020.0,,1113.0,,,,,1239.0,,1249.6,191.8,2282.5,242.9,269.0,-966.0,,-873.0,,,,,-747.0,,-736.4,-1794.2,296.5,-1743.1,-1717.0,,True,,,,,True,,True,False,True,False,False
48191,145,0.0,,0.0,,,,,43.0,,82.1,3.9,20.0,,0.0,-145.0,,-145.0,,,,,-102.0,,-62.9,-141.1,-125.0,,-145.0,,False,,,,,True,,True,True,True,,False
48193,160,72.0,,3.0,,,,,83.0,,134.0,27.9,64.0,,53.0,-88.0,,-157.0,,,,,-77.0,,-26.0,-132.1,-96.0,,-107.0,,False,,,,,True,,True,False,False,,False
48195,280,36.0,,1.0,,,,,119.0,,184.3,16.6,117.0,,13.0,-244.0,,-279.0,,,,,-161.0,,-95.7,-263.4,-163.0,,-267.0,,False,,,,,True,,True,False,True,,False
48197,111,0.0,,0.0,,,,,52.0,,26.8,6.6,46.0,,1.0,-111.0,,-111.0,,,,,-59.0,,-84.2,-104.4,-65.0,,-110.0,,False,,,,,True,,True,True,True,,True
48199,1313,168.0,,201.0,,,,,417.0,,331.7,210.1,364.0,86.6,126.0,-1145.0,,-1112.0,,,,,-896.0,,-981.3,-1102.9,-949.0,-1226.4,-1187.0,,True,,,,,True,,True,True,True,False,False
48201,44315,19404.0,,7498.0,,,,,24819.0,,21205.6,17806.3,28648.5,12406.2,15305.0,-24911.0,,-36817.0,,,,,-19496.0,,-23109.4,-26508.7,-15666.5,-31908.8,-29010.0,,False,,,,,True,,True,False,True,False,False
48203,944,306.0,,348.0,,,,,576.0,,479.7,333.6,429.0,136.2,177.0,-638.0,,-596.0,,,,,-368.0,,-464.3,-610.4,-515.0,-807.8,-767.0,,True,,,,,True,,True,True,True,False,False
48205,98,54.0,,0.0,,,,,224.0,,19.2,16.1,27.0,,34.0,-44.0,,-98.0,,,,,126.0,,-78.8,-81.9,-71.0,,-64.0,,False,,,,,False,,False,False,False,,False
48207,134,36.0,,0.0,,,,,65.0,,36.2,19.0,23.0,,45.0,-98.0,,-134.0,,,,,-69.0,,-97.8,-115.0,-111.0,,-89.0,,False,,,,,True,,True,False,False,,True
48209,2128,0.0,,318.0,,,,,1300.0,,801.7,224.2,913.5,17.3,0.0,-2128.0,,-1810.0,,,,,-828.0,,-1326.3,-1903.8,-1214.5,-2110.7,-2128.0,,True,,,,,True,,True,True,True,True,False
48211,147,132.0,,0.0,,,,,54.0,,64.2,11.6,90.5,,48.0,-15.0,,-147.0,,,,,-93.0,,-82.8,-135.4,-56.5,,-99.0,,False,,,,,False,,False,False,False,,False
48213,1643,690.0,,1079.0,,,,,1029.0,,880.4,492.1,808.5,285.0,0.0,-953.0,,-564.0,,,,,-614.0,,-762.6,-1150.9,-834.5,-1358.0,-1643.0,,True,,,,,True,,True,False,True,False,False
48215,11324,4890.0,,7233.0,,,,,10108.0,,4203.0,3617.0,6056.5,3893.8,2308.0,-6434.0,,-4091.0,,,,,-1216.0,,-7121.0,-7707.0,-5267.5,-7430.2,-9016.0,,True,,,,,True,,False,False,True,False,False
48217,961,360.0,,782.0,,,,,395.0,,619.4,214.4,308.0,,358.0,-601.0,,-179.0,,,,,-566.0,,-341.6,-746.6,-653.0,,-603.0,,True,,,,,True,,True,False,False,,False
48219,945,702.0,,1050.0,,,,,677.0,,3622.3,83.2,2019.5,,5.0,-243.0,,105.0,,,,,-268.0,,2677.3,-861.8,1074.5,,-940.0,,True,,,,,False,,False,False,False,,False
48221,1644,396.0,,530.0,,,,,590.0,,592.6,161.2,531.0,250.3,261.0,-1248.0,,-1114.0,,,,,-1054.0,,-1051.4,-1482.8,-1113.0,-1393.7,-1383.0,,True,,,,,True,,True,False,True,False,False
48223,1253,504.0,,763.0,,,,,376.0,,1566.4,213.7,633.0,,219.0,-749.0,,-490.0,,,,,-877.0,,313.4,-1039.3,-620.0,,-1034.0,,True,,,,,False,,True,False,True,,False
48225,548,78.0,,0.0,,,,,198.0,,278.2,81.6,94.0,,31.0,-470.0,,-548.0,,,,,-350.0,,-269.8,-466.4,-454.0,,-517.0,,False,,,,,True,,True,True,True,,False
48227,2429,180.0,,334.0,,,,,1191.0,,1855.1,146.9,162.0,,125.0,-2249.0,,-2095.0,,,,,-1238.0,,-573.9,-2282.1,-2267.0,,-2304.0,,True,,,,,True,,True,False,False,,False
48229,229,120.0,,0.0,,,,,35.0,,1283.2,18.1,64.0,,79.0,-109.0,,-229.0,,,,,-194.0,,1054.2,-210.9,-165.0,,-150.0,,False,,,,,False,,False,False,False,,False
48231,985,648.0,,674.0,,,,,1149.0,,839.9,387.3,1239.0,302.0,670.0,-337.0,,-311.0,,,,,164.0,,-145.1,-597.7,254.0,-683.0,-315.0,,True,,,,,True,,True,False,True,False,True
48233,729,54.0,,233.0,,,,,744.0,,922.9,102.5,214.0,,3.0,-675.0,,-496.0,,,,,15.0,,193.9,-626.5,-515.0,,-726.0,,True,,,,,True,,True,True,True,,False
48235,51,6.0,,0.0,,,,,0.0,,7.3,0.6,0.0,,73.0,-45.0,,-51.0,,,,,-51.0,,-43.7,-50.4,-51.0,,22.0,,False,,,,,False,,True,False,False,,True
48237,184,24.0,,0.0,,,,,93.0,,35.1,20.0,23.0,,18.0,-160.0,,-184.0,,,,,-91.0,,-148.9,-164.0,-161.0,,-166.0,,False,,,,,True,,True,False,False,,False
48239,284,60.0,,0.0,,,,,54.0,,223.9,31.8,83.0,,46.0,-224.0,,-284.0,,,,,-230.0,,-60.1,-252.2,-201.0,,-238.0,,False,,,,,False,,True,False,True,,False
48241,637,48.0,,45.0,,,,,297.0,,189.1,130.5,52.0,,47.0,-589.0,,-592.0,,,,,-340.0,,-447.9,-506.5,-585.0,,-590.0,,False,,,,,True,,True,True,True,,False
48243,60,12.0,,0.0,,,,,0.0,,166.2,4.9,0.0,,9.0,-48.0,,-60.0,,,,,-60.0,,106.2,-55.1,-60.0,,-51.0,,False,,,,,False,,False,False,False,,False
48245,3218,1356.0,,1401.0,,,,,1662.0,,1097.1,1661.1,2427.0,529.2,830.0,-1862.0,,-1817.0,,,,,-1556.0,,-2120.9,-1556.9,-791.0,-2688.8,-2388.0,,True,,,,,True,,False,True,True,False,False
48247,77,90.0,,0.0,,,,,27.0,,51.9,16.1,64.0,,0.0,13.0,,-77.0,,,,,-50.0,,-25.1,-60.9,-13.0,,-77.0,,False,,,,,False,,False,False,False,,False
48249,632,858.0,,862.0,,,,,243.0,,670.7,84.7,972.5,,3887.0,226.0,,230.0,,,,,-389.0,,38.7,-547.3,340.5,,3255.0,,False,,,,,False,,True,False,False,,False
48251,4251,1398.0,,2292.0,,,,,1997.0,,1900.8,1206.7,2364.0,666.5,1390.0,-2853.0,,-1959.0,,,,,-2254.0,,-2350.2,-3044.3,-1887.0,-3584.5,-2861.0,,True,,,,,True,,True,False,True,False,False
48253,1392,150.0,,5.0,,,,,293.0,,237.7,2.8,108.0,,288.0,-1242.0,,-1387.0,,,,,-1099.0,,-1154.3,-1389.2,-1284.0,,-1104.0,,False,,,,,True,,True,False,False,,True
48255,139,66.0,,,,,,,61.0,,191.7,39.5,41.0,,0.0,-73.0,,,,,,,-78.0,,52.7,-99.5,-98.0,,-139.0,,,,,,,False,,True,False,False,,False
48257,3360,780.0,,1583.0,,,,,1438.0,,1031.2,818.1,1171.5,347.4,557.0,-2580.0,,-1777.0,,,,,-1922.0,,-2328.8,-2541.9,-2188.5,-3012.6,-2803.0,,True,,,,,True,,True,True,True,False,False
48259,751,60.0,,42.0,,,,,159.0,,245.8,105.6,52.0,,114.0,-691.0,,-709.0,,,,,-592.0,,-505.2,-645.4,-699.0,,-637.0,,False,,,,,True,,True,True,False,,True
48261,9,0.0,,0.0,,,,,0.0,,186.5,0.0,0.0,,2.0,-9.0,,-9.0,,,,,-9.0,,177.5,-9.0,-9.0,,-7.0,,False,,,,,False,,False,True,False,,True
48263,30,12.0,,0.0,,,,,0.0,,3.2,1.1,0.0,,25.0,-18.0,,-30.0,,,,,-30.0,,-26.8,-28.9,-30.0,,-5.0,,False,,,,,False,,False,False,False,,True
48265,919,126.0,,96.0,,,,,333.0,,313.5,372.6,165.0,,50.0,-793.0,,-823.0,,,,,-586.0,,-605.5,-546.4,-754.0,,-869.0,,False,,,,,True,,True,True,True,,False
48267,136,42.0,,,,,,,12.0,,91.5,7.1,17.0,,95.0,-94.0,,,,,,,-124.0,,-44.5,-128.9,-119.0,,-41.0,,,,,,,False,,True,False,False,,True
48269,4,0.0,,0.0,,,,,0.0,,0.6,4.3,,,0.0,-4.0,,-4.0,,,,,-4.0,,-3.4,0.3,,,-4.0,,False,,,,,False,,True,True,,,False
48271,23,36.0,,,,,,,14.0,,73.0,17.3,29.0,,13.0,13.0,,,,,,,-9.0,,50.0,-5.7,6.0,,-10.0,,,,,,,True,,False,True,True,,True
48273,308,108.0,,0.0,,,,,74.0,,300.0,41.9,15.0,59.0,192.0,-200.0,,-308.0,,,,,-234.0,,-8.0,-266.1,-293.0,-249.0,-116.0,,False,,,,,False,,True,False,False,False,True
48275,62,6.0,,0.0,,,,,30.0,,11.4,11.8,29.0,,4.0,-56.0,,-62.0,,,,,-32.0,,-50.6,-50.2,-33.0,,-58.0,,False,,,,,True,,True,True,True,,False
48277,1164,870.0,,730.0,,,,,546.0,,1563.7,391.2,1605.5,389.6,394.0,-294.0,,-434.0,,,,,-618.0,,399.7,-772.8,441.5,-774.4,-770.0,,False,,,,,False,,False,False,False,False,False
48279,947,402.0,,271.0,,,,,394.0,,603.3,82.8,730.0,,111.0,-545.0,,-676.0,,,,,-553.0,,-343.7,-864.1,-217.0,,-836.0,,False,,,,,False,,True,False,True,,False
48281,269,66.0,,39.0,,,,,193.0,,213.4,47.7,30.0,,49.0,-203.0,,-230.0,,,,,-76.0,,-55.6,-221.3,-239.0,,-220.0,,False,,,,,True,,True,False,False,,False
48283,90,90.0,,4.0,,,,,88.0,,64.4,3.4,40.0,,45.0,0.0,,-86.0,,,,,-2.0,,-25.6,-86.6,-50.0,,-45.0,,False,,,,,False,,False,False,False,,False
48285,407,306.0,,497.0,,,,,83.0,,430.3,74.3,589.0,190.0,41.0,-101.0,,90.0,,,,,-324.0,,23.3,-332.7,182.0,-217.0,-366.0,,True,,,,,False,,True,False,False,False,False
48287,477,36.0,,0.0,,,,,105.0,,214.5,43.1,29.0,,76.0,-441.0,,-477.0,,,,,-372.0,,-262.5,-433.9,-448.0,,-401.0,,False,,,,,True,,True,True,False,,True
48289,278,216.0,,310.0,,,,,126.0,,479.1,71.8,209.0,,191.0,-62.0,,32.0,,,,,-152.0,,201.1,-206.2,-69.0,,-87.0,,True,,,,,False,,False,False,False,,False
48291,1227,132.0,,289.0,,,,,655.0,,419.1,423.4,210.0,130.6,670.0,-1095.0,,-938.0,,,,,-572.0,,-807.9,-803.6,-1017.0,-1096.4,-557.0,,True,,,,,True,,True,True,True,False,True
48293,393,78.0,,88.0,,,,,260.0,,283.9,36.7,49.0,,32.0,-315.0,,-305.0,,,,,-133.0,,-109.1,-356.3,-344.0,,-361.0,,True,,,,,True,,True,False,False,,False
48295,119,36.0,,0.0,,,,,30.0,,22.3,8.6,47.0,,19.0,-83.0,,-119.0,,,,,-89.0,,-96.7,-110.3,-72.0,,-100.0,,False,,,,,False,,False,False,True,,False
48297,268,66.0,,0.0,,,,,84.0,,18.3,10.1,0.0,,135.0,-202.0,,-268.0,,,,,-184.0,,-249.7,-257.9,-268.0,,-133.0,,False,,,,,True,,False,False,False,,True
48299,277,102.0,,139.0,,,,,156.0,,339.3,98.4,76.0,,127.0,-175.0,,-138.0,,,,,-121.0,,62.3,-178.6,-201.0,,-150.0,,True,,,,,True,,True,False,False,,True
48301,2,0.0,,0.0,,,,,0.0,,11.4,0.0,,,,-2.0,,-2.0,,,,,-2.0,,9.4,-2.0,,,,,False,,,,,False,,False,False,,,
48303,16810,13536.0,,17518.0,,,,,14271.0,,15242.5,4191.0,12716.5,4935.4,10988.0,-3274.0,,708.0,,,,,-2539.0,,-1567.5,-12619.0,-4093.5,-11874.6,-5822.0,,True,,,,,True,,True,False,False,False,False
48305,231,210.0,,0.0,,,,,66.0,,173.8,18.9,393.0,,85.0,-21.0,,-231.0,,,,,-165.0,,-57.2,-212.1,162.0,,-146.0,,False,,,,,False,,False,False,False,,False
48307,201,108.0,,42.0,,,,,63.0,,117.5,35.7,184.0,,77.0,-93.0,,-159.0,,,,,-138.0,,-83.5,-165.3,-17.0,,-124.0,,False,,,,,False,,True,False,True,,False
48309,5864,2946.0,,3592.0,,,,,3070.0,,2649.4,1087.9,2396.5,1302.6,2568.0,-2918.0,,-2272.0,,,,,-2794.0,,-3214.6,-4776.1,-3467.5,-4561.4,-3296.0,,True,,,,,True,,False,False,False,False,False
48311,14,6.0,,0.0,,,,,6.0,,12.0,0.7,0.0,,15.0,-8.0,,-14.0,,,,,-8.0,,-2.0,-13.3,-14.0,,1.0,,False,,,,,False,,True,False,False,,True
48313,242,108.0,,,,,,,143.0,,94.9,43.6,77.0,,65.0,-134.0,,,,,,,-99.0,,-147.1,-198.4,-165.0,,-177.0,,,,,,,True,,False,False,False,,False
48315,59,12.0,,0.0,,,,,83.0,,34.2,20.1,25.0,,6.0,-47.0,,-59.0,,,,,24.0,,-24.8,-38.9,-34.0,,-53.0,,False,,,,,True,,True,True,True,,False
48317,362,24.0,,0.0,,,,,25.0,,72.5,12.3,17.0,,19.0,-338.0,,-362.0,,,,,-337.0,,-289.5,-349.7,-345.0,,-343.0,,False,,,,,True,,True,False,False,,False
48319,99,18.0,,0.0,,,,,12.0,,14.5,2.2,6.0,,89.0,-81.0,,-99.0,,,,,-87.0,,-84.5,-96.8,-93.0,,-10.0,,False,,,,,False,,False,False,False,,True
48321,374,162.0,,82.0,,,,,81.0,,251.7,46.9,137.5,74.1,480.0,-212.0,,-292.0,,,,,-293.0,,-122.3,-327.1,-236.5,-299.9,106.0,,False,,,,,False,,True,False,False,False,True
48323,1095,660.0,,,,,,,775.0,,715.0,150.9,581.0,388.6,349.0,-435.0,,,,,,,-320.0,,-380.0,-944.1,-514.0,-706.4,-746.0,,,,,,,True,,True,False,False,False,False
48325,1031,120.0,,0.0,,,,,169.0,,264.5,172.5,113.0,139.9,135.0,-911.0,,-1031.0,,,,,-862.0,,-766.5,-858.5,-918.0,-891.1,-896.0,,False,,,,,True,,True,True,False,True,True
