,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
16071,81,38.0,,39.7,,35.0,2.0,,,,,19.5,39.3,,,39.0,,43.7,,21.6,,29.0,34.8,,54.0,46.0,,,,,,54.8,,,,,33.2,-43.0,,-41.3,,-46.0,-79.0,,,,,-61.5,-41.7,,,-42.0,,-37.3,,-59.4,,-52.0,-46.2,,-27.0,-35.0,,,,,,-26.2,,,,,-47.8,,True,,False,False,,,,,False,True,,,True,,True,,False,,False,False,,True,True,,,,,,True,,,,,False
16073,128,208.0,,212.1,,197.0,44.0,,,,,106.8,128.3,,,79.0,,350.4,,91.7,,392.0,169.4,,272.0,205.0,,,,,,173.2,,,,,238.2,80.0,,84.1,,69.0,-84.0,,,,,-21.2,0.3,,,-49.0,,222.4,,-36.3,,264.0,41.4,,144.0,77.0,,,,,,45.2,,,,,110.2,,False,,True,False,,,,,True,True,,,True,,False,,True,,False,True,,False,True,,,,,,True,,,,,False
16075,224,292.0,,291.7,,292.0,348.0,,,,,192.7,198.5,,,259.0,,254.4,,178.0,,413.0,229.3,,389.0,295.0,,,,,,241.8,,,,,357.2,68.0,,67.7,,68.0,124.0,,,,,-31.3,-25.5,,,35.0,,30.4,,-46.0,,189.0,5.3,,165.0,71.0,,,,,,17.8,,,,,133.2,,True,,False,False,,,,,True,True,,,True,,True,,True,,False,True,,False,False,,,,,,True,,,,,False
16077,49,46.0,,44.4,,45.0,36.0,,,,,50.2,39.0,,,91.0,,52.6,,24.8,,30.0,34.0,,68.0,66.0,,,,,,62.3,,,,,64.6,-3.0,,-4.6,,-4.0,-13.0,,,,,1.2,-10.0,,,42.0,,3.6,,-24.2,,-19.0,-15.0,,19.0,17.0,,,,,,13.3,,,,,15.6,,False,,False,False,,,,,True,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
16079,145,90.0,,88.7,,86.0,80.0,,,,,53.7,76.5,,,174.0,,70.5,,156.5,,80.0,89.0,,112.0,127.0,,,,,,129.8,,,,,94.5,-55.0,,-56.3,,-59.0,-65.0,,,,,-91.3,-68.5,,,29.0,,-74.5,,11.5,,-65.0,-56.0,,-33.0,-18.0,,,,,,-15.2,,,,,-50.5,,False,,False,False,,,,,False,False,,,True,,False,,True,,False,False,,True,True,,,,,,True,,,,,True
16081,76,136.0,,140.7,,127.0,127.0,,,,,74.9,95.0,,,126.0,,59.3,,28.6,,151.0,114.4,,130.0,139.0,,,,,,84.5,,,,,137.2,60.0,,64.7,,51.0,51.0,,,,,-1.1,19.0,,,50.0,,-16.7,,-47.4,,75.0,38.4,,54.0,63.0,,,,,,8.5,,,,,61.2,,False,,True,True,,,,,True,True,,,True,,True,,True,,False,True,,True,False,,,,,,True,,,,,False
16083,609,866.0,,851.3,,741.0,618.0,,,,,685.7,1606.9,,,983.0,,460.0,,527.4,,605.0,675.5,,700.0,920.0,,,,,906.0,786.4,,,,,1208.3,257.0,,242.3,,132.0,9.0,,,,,76.7,997.9,,,374.0,,-149.0,,-81.6,,-4.0,66.5,,91.0,311.0,,,,,297.0,177.4,,,,,599.3,,True,,True,True,,,,,True,False,,,False,,True,,True,,True,True,,True,False,,,,,False,True,,,,,False
16085,74,60.0,,68.0,,49.0,0.0,,,,,37.2,45.4,,,95.0,,26.5,,46.0,,47.0,48.7,,66.0,81.0,,,,,,43.9,,,,,69.3,-14.0,,-6.0,,-25.0,-74.0,,,,,-36.8,-28.6,,,21.0,,-47.5,,-28.0,,-27.0,-25.3,,-8.0,7.0,,,,,,-30.1,,,,,-4.7,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,True,True,,,,,,False,,,,,True
16087,102,170.0,,170.3,,132.0,87.0,,,,,95.2,92.6,,,109.0,,170.8,,90.6,,132.0,119.1,,224.0,159.0,,,,,,152.4,,,,,238.5,68.0,,68.3,,30.0,-15.0,,,,,-6.8,-9.4,,,7.0,,68.8,,-11.4,,30.0,17.1,,122.0,57.0,,,,,,50.4,,,,,136.5,,False,,True,True,,,,,True,True,,,True,,False,,True,,True,True,,False,True,,,,,,True,,,,,False
17001,715,802.0,,764.4,,740.0,742.0,,,,,473.6,1080.7,,,932.0,,703.2,,560.1,,540.0,665.9,,743.0,867.0,,,,,1006.5,620.2,,,,,1162.1,87.0,,49.4,,25.0,27.0,,,,,-241.4,365.7,,,217.0,,-11.8,,-154.9,,-175.0,-49.1,,28.0,152.0,,,,,291.5,-94.8,,,,,447.1,,True,,True,True,,,,,False,False,,,False,,True,,False,,False,True,,True,False,,,,,False,False,,,,,False
17003,51,24.0,,28.1,,27.0,30.0,,,,,33.4,23.2,,,52.0,,25.4,,10.7,,22.0,32.6,,22.0,42.0,,,,,,30.2,,,,,29.8,-27.0,,-22.9,,-24.0,-21.0,,,,,-17.6,-27.8,,,1.0,,-25.6,,-40.3,,-29.0,-18.4,,-29.0,-9.0,,,,,,-20.8,,,,,-21.2,,True,,True,True,,,,,True,False,,,True,,True,,False,,False,True,,False,True,,,,,,True,,,,,True
17005,255,266.0,,269.5,,222.0,189.0,,,,,143.8,173.8,,,234.0,,102.6,,64.5,,246.0,204.3,,302.0,241.0,,,,,,238.8,,,,,279.9,11.0,,14.5,,-33.0,-66.0,,,,,-111.2,-81.2,,,-21.0,,-152.4,,-190.5,,-9.0,-50.7,,47.0,-14.0,,,,,,-16.2,,,,,24.9,,False,,False,False,,,,,False,False,,,False,,False,,False,,True,False,,False,False,,,,,,False,,,,,False
17007,591,800.0,,795.5,,637.0,658.0,,,,,537.6,563.0,,,728.0,,472.5,,456.4,,577.0,616.0,,706.0,833.0,,,,,559.5,859.9,,,,,882.8,209.0,,204.5,,46.0,67.0,,,,,-53.4,-28.0,,,137.0,,-118.5,,-134.6,,-14.0,25.0,,115.0,242.0,,,,,-31.5,268.9,,,,,291.8,,True,,True,True,,,,,True,True,,,True,,True,,True,,True,True,,True,False,,,,,True,False,,,,,False
17009,57,98.0,,90.0,,92.0,122.0,,,,,46.9,64.8,,,106.0,,97.3,,12.1,,59.0,64.1,,108.0,93.0,,,,,,118.8,,,,,88.2,41.0,,33.0,,35.0,65.0,,,,,-10.1,7.8,,,49.0,,40.3,,-44.9,,2.0,7.1,,51.0,36.0,,,,,,61.8,,,,,31.2,,True,,True,False,,,,,True,True,,,False,,True,,False,,True,True,,False,True,,,,,,False,,,,,True
17011,380,382.0,,447.0,,379.0,474.0,,,,,306.7,247.1,,,407.0,,232.9,,230.4,,342.0,341.4,,365.0,392.0,,,,,,312.8,,,,,533.2,2.0,,67.0,,-1.0,94.0,,,,,-73.3,-132.9,,,27.0,,-147.1,,-149.6,,-38.0,-38.6,,-15.0,12.0,,,,,,-67.2,,,,,153.2,,False,,True,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
17013,100,46.0,,43.2,,46.0,26.0,,,,,50.2,54.0,,,62.0,,73.8,,31.9,,26.0,65.6,,54.0,62.0,,,,,,41.9,,,,,65.3,-54.0,,-56.8,,-54.0,-74.0,,,,,-49.8,-46.0,,,-38.0,,-26.2,,-68.1,,-74.0,-34.4,,-46.0,-38.0,,,,,,-58.1,,,,,-34.7,,False,,False,False,,,,,True,True,,,True,,True,,False,,False,True,,True,True,,,,,,False,,,,,True
17015,153,194.0,,183.5,,154.0,151.0,,,,,138.5,141.0,,,191.0,,43.4,,51.2,,138.0,142.7,,135.0,181.0,,,,,,150.1,,,,,317.4,41.0,,30.5,,1.0,-2.0,,,,,-14.5,-12.0,,,38.0,,-109.6,,-101.8,,-15.0,-10.3,,-18.0,28.0,,,,,,-2.9,,,,,164.4,,True,,True,True,,,,,True,True,,,True,,False,,False,,True,True,,True,True,,,,,,True,,,,,False
17017,346,178.0,,197.4,,176.0,246.0,,,,,120.5,102.5,,,149.0,,211.6,,114.1,,195.0,146.6,,205.0,183.0,,,,,,160.1,,,,,142.9,-168.0,,-148.6,,-170.0,-100.0,,,,,-225.5,-243.5,,,-197.0,,-134.4,,-231.9,,-151.0,-199.4,,-141.0,-163.0,,,,,,-185.9,,,,,-203.1,,True,,False,True,,,,,False,False,,,False,,True,,False,,True,False,,True,True,,,,,,False,,,,,False
17019,1641,1424.0,,1386.2,,1353.0,953.0,,,,,1343.3,2517.2,,,2357.0,,1094.2,,1186.1,,1388.0,1352.1,,1320.0,1516.0,,,,,1763.9,1281.6,1084.0,,,,3055.8,-217.0,,-254.8,,-288.0,-688.0,,,,,-297.7,876.2,,,716.0,,-546.8,,-454.9,,-253.0,-288.9,,-321.0,-125.0,,,,,122.9,-359.4,-557.0,,,,1414.8,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,True,,,,,True,False,False,,,,False
17021,348,326.0,,279.8,,291.0,329.0,,,,,262.6,279.7,,,522.0,,169.8,,111.0,,249.0,273.6,,317.0,349.0,,,,,,383.1,,,,,782.6,-22.0,,-68.2,,-57.0,-19.0,,,,,-85.4,-68.3,,,174.0,,-178.2,,-237.0,,-99.0,-74.4,,-31.0,1.0,,,,,,35.1,,,,,434.6,,False,,False,True,,,,,False,False,,,False,,False,,False,,False,False,,False,True,,,,,,False,,,,,False
17023,170,190.0,,180.0,,166.0,174.0,,,,,121.4,116.7,,,258.0,,103.0,,72.6,,95.0,129.6,,163.0,190.0,,,,,,195.6,,,,,269.7,20.0,,10.0,,-4.0,4.0,,,,,-48.6,-53.3,,,88.0,,-67.0,,-97.4,,-75.0,-40.4,,-7.0,20.0,,,,,,25.6,,,,,99.7,,True,,True,True,,,,,False,False,,,False,,False,,False,,False,False,,True,False,,,,,,False,,,,,False
17025,239,242.0,,231.1,,224.0,257.0,,,,,142.5,157.5,,,194.0,,228.0,,168.7,,142.0,163.0,,172.0,215.0,,,,,,235.5,,,,,318.3,3.0,,-7.9,,-15.0,18.0,,,,,-96.5,-81.5,,,-45.0,,-11.0,,-70.3,,-97.0,-76.0,,-67.0,-24.0,,,,,,-3.5,,,,,79.3,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
17027,599,738.0,,722.4,,533.0,411.0,,,,,494.7,430.8,,,531.0,,566.9,,342.8,,506.0,535.4,,685.0,697.0,,,,,517.0,605.6,,,,,962.8,139.0,,123.4,,-66.0,-188.0,,,,,-104.3,-168.2,,,-68.0,,-32.1,,-256.2,,-93.0,-63.6,,86.0,98.0,,,,,-82.0,6.6,,,,,363.8,,True,,True,False,,,,,True,False,,,True,,True,,False,,True,True,,True,True,,,,,True,True,,,,,False
17029,463,476.0,,478.5,,383.0,401.0,,,,,414.5,366.5,,,893.0,,252.6,,325.4,,224.0,349.6,,376.0,501.0,,,,,341.1,555.5,,,,,486.8,13.0,,15.5,,-80.0,-62.0,,,,,-48.5,-96.5,,,430.0,,-210.4,,-137.6,,-239.0,-113.4,,-87.0,38.0,,,,,-121.9,92.5,,,,,23.8,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,False,False,,,,,False
17031,47879,49112.0,,49654.8,50487.1,40861.0,44322.0,,,,,37739.1,49909.3,,,52662.0,,40197.8,,44070.6,,31644.5,39145.1,,45181.0,50721.0,,,,,52902.4,40810.9,32746.0,,,,39738.6,1233.0,,1775.8,2608.1,-7018.0,-3557.0,,,,,-10139.9,2030.3,,,4783.0,,-7681.2,,-3808.4,,-16234.5,-8733.9,,-2698.0,2842.0,,,,,5023.4,-7068.1,-15133.0,,,,-8140.4,,False,False,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,False,False,False,,,,False
17033,227,232.0,,204.3,,248.0,254.0,,,,,155.6,152.7,,,288.0,,416.9,,82.4,,365.5,175.1,,343.0,252.0,,,,,,268.5,,,,,248.6,5.0,,-22.7,,21.0,27.0,,,,,-71.4,-74.3,,,61.0,,189.9,,-144.6,,138.5,-51.9,,116.0,25.0,,,,,,41.5,,,,,21.6,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
17035,171,110.0,,95.6,,108.0,138.0,,,,,86.8,58.7,,,162.0,,102.8,,41.2,,101.0,82.7,,101.0,114.0,,,,,,65.3,,,,,183.5,-61.0,,-75.4,,-63.0,-33.0,,,,,-84.2,-112.3,,,-9.0,,-68.2,,-129.8,,-70.0,-88.3,,-70.0,-57.0,,,,,,-105.7,,,,,12.5,,False,,False,True,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,,False,,,,,True
17037,882,900.0,,942.4,,678.0,627.0,,,,,584.9,1060.0,,,1262.0,,529.9,,655.0,,553.0,729.2,,814.0,1019.0,,,,,611.2,964.2,,,,,1745.0,18.0,,60.4,,-204.0,-255.0,,,,,-297.1,178.0,,,380.0,,-352.1,,-227.0,,-329.0,-152.8,,-68.0,137.0,,,,,-270.8,82.2,,,,,863.0,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,False,False,,,,,False
17039,146,82.0,,100.6,,90.0,103.0,,,,,91.0,73.1,,,243.0,,58.9,,52.9,,61.0,89.3,,63.0,108.0,,,,,,240.4,,,,,115.0,-64.0,,-45.4,,-56.0,-43.0,,,,,-55.0,-72.9,,,97.0,,-87.1,,-93.1,,-85.0,-56.7,,-83.0,-38.0,,,,,,94.4,,,,,-31.0,,True,,True,True,,,,,True,False,,,False,,False,,False,,False,True,,False,True,,,,,,False,,,,,True
17041,240,232.0,,225.2,,189.0,178.0,,,,,184.4,192.4,,,324.0,,142.5,,77.5,,169.0,185.5,,190.0,228.0,,,,,,202.3,,,,,317.0,-8.0,,-14.8,,-51.0,-62.0,,,,,-55.6,-47.6,,,84.0,,-97.5,,-162.5,,-71.0,-54.5,,-50.0,-12.0,,,,,,-37.7,,,,,77.0,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
17043,9424,8684.0,,8645.8,9240.5,7533.0,6966.0,,,,,6521.4,12992.3,,,9499.0,,7660.9,,7224.4,,5201.5,7404.3,,8362.0,8837.0,,,,,8242.9,8731.9,5940.0,,,,15360.2,-740.0,,-778.2,-183.5,-1891.0,-2458.0,,,,,-2902.6,3568.3,,,75.0,,-1763.1,,-2199.6,,-4222.5,-2019.7,,-1062.0,-587.0,,,,,-1181.1,-692.1,-3484.0,,,,5936.2,,False,True,False,False,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,False,True,False,,,,False
17045,285,236.0,,132.0,,168.0,243.0,,,,,148.0,148.3,,,301.0,,103.5,,105.5,,355.0,168.4,,313.0,223.0,,,,,,210.2,,,,,82.9,-49.0,,-153.0,,-117.0,-42.0,,,,,-137.0,-136.7,,,16.0,,-181.5,,-179.6,,70.0,-116.6,,28.0,-62.0,,,,,,-74.8,,,,,-202.1,,False,,False,True,,,,,False,False,,,True,,False,,False,,False,False,,True,False,,,,,,False,,,,,False
17047,80,56.0,,48.9,,52.0,52.0,,,,,35.8,32.5,,,72.0,,119.2,,43.3,,6.0,47.7,,76.0,64.0,,,,,,58.8,,,,,64.1,-24.0,,-31.1,,-28.0,-28.0,,,,,-44.2,-47.5,,,-8.0,,39.2,,-36.7,,-74.0,-32.3,,-4.0,-16.0,,,,,,-21.2,,,,,-15.9,,False,,False,False,,,,,False,False,,,True,,False,,False,,False,False,,True,True,,,,,,True,,,,,True
17049,606,740.0,,747.9,,565.0,570.0,,,,,461.0,469.4,,,510.0,,553.4,,337.8,,603.0,515.7,,867.0,723.0,,,,,,501.5,,,,,819.9,134.0,,141.9,,-41.0,-36.0,,,,,-145.0,-136.6,,,-96.0,,-52.6,,-268.2,,-3.0,-90.3,,261.0,117.0,,,,,,-104.5,,,,,213.9,,False,,True,True,,,,,False,False,,,True,,True,,False,,True,True,,False,True,,,,,,True,,,,,False
17051,552,638.0,,664.7,,373.0,305.0,,,,,293.6,387.6,,,368.0,,319.7,,154.2,,551.0,364.0,,545.0,494.0,,,,,,456.4,,,,,693.4,86.0,,112.7,,-179.0,-247.0,,,,,-258.4,-164.4,,,-184.0,,-232.3,,-397.8,,-1.0,-188.0,,-7.0,-58.0,,,,,,-95.6,,,,,141.4,,False,,False,False,,,,,False,False,,,False,,False,,False,,True,False,,True,True,,,,,,False,,,,,False
17053,245,200.0,,188.0,,162.0,250.0,,,,,126.6,123.0,,,222.0,,160.4,,54.8,,111.0,134.3,,221.0,191.0,,,,,,250.7,,,,,151.6,-45.0,,-57.0,,-83.0,5.0,,,,,-118.4,-122.0,,,-23.0,,-84.6,,-190.2,,-134.0,-110.7,,-24.0,-54.0,,,,,,5.7,,,,,-93.4,,False,,False,True,,,,,False,False,,,True,,False,,False,,False,False,,True,False,,,,,,True,,,,,False
17055,551,410.0,,409.7,,376.0,402.0,,,,,295.4,280.2,,,561.0,,218.9,,189.5,,275.0,357.7,,347.0,413.0,,,,,,397.5,,,,,472.7,-141.0,,-141.3,,-175.0,-149.0,,,,,-255.6,-270.8,,,10.0,,-332.1,,-361.5,,-276.0,-193.3,,-204.0,-138.0,,,,,,-153.5,,,,,-78.3,,False,,False,False,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,,False,,,,,True
17057,422,444.0,,438.6,,435.0,325.0,,,,,246.3,259.2,,,492.0,,386.9,,192.0,,439.0,369.7,,467.0,481.0,,,,,,371.4,,,,,546.6,22.0,,16.6,,13.0,-97.0,,,,,-175.7,-162.8,,,70.0,,-35.1,,-230.0,,17.0,-52.3,,45.0,59.0,,,,,,-50.6,,,,,124.6,,True,,True,False,,,,,False,False,,,False,,False,,False,,True,False,,False,False,,,,,,False,,,,,False
17059,51,32.0,,32.5,,29.0,25.0,,,,,22.8,23.4,,,52.0,,9.7,,21.3,,29.0,26.1,,27.0,38.0,,,,,,62.7,,,,,34.0,-19.0,,-18.5,,-22.0,-26.0,,,,,-28.2,-27.6,,,1.0,,-41.3,,-29.7,,-22.0,-24.9,,-24.0,-13.0,,,,,,11.7,,,,,-17.0,,True,,False,False,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,,True,,,,,True
17061,168,180.0,,204.6,,179.0,296.0,,,,,120.1,114.3,,,207.0,,112.5,,68.0,,92.0,117.0,,,178.0,,,,,,179.6,,,,,277.3,12.0,,36.6,,11.0,128.0,,,,,-47.9,-53.7,,,39.0,,-55.5,,-100.0,,-76.0,-51.0,,,10.0,,,,,,11.6,,,,,109.3,,False,,True,False,,,,,False,False,,,False,,False,,False,,False,False,,,True,,,,,,True,,,,,False
17063,646,704.0,,738.8,,618.0,724.0,,,,,488.6,465.0,,,722.0,,428.8,,385.9,,488.0,563.0,,700.0,679.0,,,,,640.5,837.9,,,,,1674.5,58.0,,92.8,,-28.0,78.0,,,,,-157.4,-181.0,,,76.0,,-217.2,,-260.1,,-158.0,-83.0,,54.0,33.0,,,,,-5.5,191.9,,,,,1028.5,,False,,True,False,,,,,False,False,,,False,,False,,False,,False,False,,True,True,,,,,True,False,,,,,False
17065,80,68.0,,49.2,,50.0,123.0,,,,,58.2,57.5,,,117.0,,47.1,,40.7,,34.0,63.7,,62.0,81.0,,,,,,97.1,,,,,110.0,-12.0,,-30.8,,-30.0,43.0,,,,,-21.8,-22.5,,,37.0,,-32.9,,-39.3,,-46.0,-16.3,,-18.0,1.0,,,,,,17.1,,,,,30.0,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,True,,,,,,False,,,,,False
17067,189,158.0,,156.3,,125.0,313.0,,,,,139.7,106.9,,,209.0,,69.9,,90.8,,64.5,123.0,,122.0,175.0,,,,,,165.8,,,,,336.8,-31.0,,-32.7,,-64.0,124.0,,,,,-49.3,-82.1,,,20.0,,-119.1,,-98.2,,-124.5,-66.0,,-67.0,-14.0,,,,,,-23.2,,,,,147.8,,False,,False,False,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,,True,,,,,False
17069,22,74.0,,74.3,,59.0,42.0,,,,,33.0,51.1,,,44.0,,88.2,,26.0,,67.0,51.2,,83.0,61.0,,,,,,63.8,,,,,86.0,52.0,,52.3,,37.0,20.0,,,,,11.0,29.1,,,22.0,,66.2,,4.0,,45.0,29.2,,61.0,39.0,,,,,,41.8,,,,,64.0,,False,,True,True,,,,,True,True,,,True,,False,,True,,True,True,,False,True,,,,,,True,,,,,False
17071,68,76.0,,68.8,,67.0,69.0,,,,,45.7,66.7,,,98.0,,23.4,,18.9,,43.0,56.4,,70.0,78.0,,,,,,62.3,,,,,76.1,8.0,,0.8,,-1.0,1.0,,,,,-22.3,-1.3,,,30.0,,-44.6,,-49.1,,-25.0,-11.6,,2.0,10.0,,,,,,-5.7,,,,,8.1,,True,,True,True,,,,,False,True,,,False,,False,,False,,False,False,,True,False,,,,,,True,,,,,False
17073,594,772.0,,713.7,,642.0,920.0,,,,,506.0,473.3,,,641.0,,686.3,,505.4,,613.0,577.9,,1120.0,800.0,,,,,841.1,548.1,,,,,924.5,178.0,,119.7,,48.0,326.0,,,,,-88.0,-120.7,,,47.0,,92.3,,-88.6,,19.0,-16.1,,526.0,206.0,,,,,247.1,-45.9,,,,,330.5,,True,,True,False,,,,,True,True,,,True,,True,,True,,True,True,,False,False,,,,,False,True,,,,,False
17075,386,398.0,,381.2,,373.0,438.0,,,,,289.6,290.0,,,384.0,,243.1,,204.0,,361.0,344.2,,458.0,405.0,,,,,,328.1,,,,,471.5,12.0,,-4.8,,-13.0,52.0,,,,,-96.4,-96.0,,,-2.0,,-142.9,,-182.0,,-25.0,-41.8,,72.0,19.0,,,,,,-57.9,,,,,85.5,,True,,False,False,,,,,False,False,,,True,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
17077,522,462.0,,479.4,,456.0,470.0,,,,,382.1,385.0,,,609.0,,381.8,,338.4,,526.0,467.2,,495.0,553.0,,,,,389.0,458.8,,,,,413.7,-60.0,,-42.6,,-66.0,-52.0,,,,,-139.9,-137.0,,,87.0,,-140.2,,-183.6,,4.0,-54.8,,-27.0,31.0,,,,,-133.0,-63.2,,,,,-108.3,,True,,False,True,,,,,False,False,,,False,,False,,False,,True,True,,True,True,,,,,False,False,,,,,False
17079,149,136.0,,142.1,,119.0,159.0,,,,,102.0,72.1,,,152.0,,90.4,,22.7,,67.0,81.7,,131.0,129.0,,,,,,153.6,,,,,117.3,-13.0,,-6.9,,-30.0,10.0,,,,,-47.0,-76.9,,,3.0,,-58.6,,-126.3,,-82.0,-67.3,,-18.0,-20.0,,,,,,4.6,,,,,-31.7,,True,,False,True,,,,,False,False,,,True,,False,,False,,False,False,,False,False,,,,,,True,,,,,False
17081,497,464.0,,475.8,,431.0,493.0,,,,,295.6,259.7,,,537.0,,289.4,,219.6,,347.0,358.6,,454.0,469.0,,,,,,445.1,,,,,439.8,-33.0,,-21.2,,-66.0,-4.0,,,,,-201.4,-237.3,,,40.0,,-207.6,,-277.4,,-150.0,-138.4,,-43.0,-28.0,,,,,,-51.9,,,,,-57.2,,True,,False,True,,,,,False,False,,,False,,False,,False,,False,False,,False,True,,,,,,False,,,,,False
17083,391,286.0,,256.1,,259.0,427.0,,,,,222.2,146.3,,,266.0,,209.6,,152.8,,247.0,271.2,,273.0,302.0,,,,,,240.6,,,,,286.4,-105.0,,-134.9,,-132.0,36.0,,,,,-168.8,-244.7,,,-125.0,,-181.4,,-238.2,,-144.0,-119.8,,-118.0,-89.0,,,,,,-150.4,,,,,-104.6,,False,,False,True,,,,,False,False,,,False,,False,,False,,False,False,,False,True,,,,,,False,,,,,True
17085,172,214.0,,176.8,,176.0,195.0,,,,,132.8,99.7,,,241.0,,81.8,,102.9,,141.0,162.9,,138.0,219.0,,,,,,160.5,,,,,260.0,42.0,,4.8,,4.0,23.0,,,,,-39.2,-72.3,,,69.0,,-90.2,,-69.1,,-31.0,-9.1,,-34.0,47.0,,,,,,-11.5,,,,,88.0,,True,,True,True,,,,,True,False,,,False,,False,,False,,True,True,,True,False,,,,,,True,,,,,False
17087,150,130.0,,131.2,,106.0,97.0,,,,,93.5,119.5,,,155.0,,100.1,,55.9,,136.0,93.9,,131.0,154.0,,,,,,90.1,,,,,105.4,-20.0,,-18.8,,-44.0,-53.0,,,,,-56.5,-30.5,,,5.0,,-49.9,,-94.1,,-14.0,-56.1,,-19.0,4.0,,,,,,-59.9,,,,,-44.6,,True,,False,False,,,,,False,False,,,True,,False,,False,,True,False,,True,True,,,,,,False,,,,,False
17089,5005,5322.0,,5566.7,5473.0,4343.0,3592.0,,,,,4023.5,7950.3,,,6123.0,,3625.2,,3619.0,,4099.0,4587.6,,5195.0,5608.0,,,,,4339.4,5346.6,3320.0,,,,9907.5,317.0,,561.7,468.0,-662.0,-1413.0,,,,,-981.5,2945.3,,,1118.0,,-1379.8,,-1386.0,,-906.0,-417.4,,190.0,603.0,,,,,-665.6,341.6,-1685.0,,,,4902.5,,False,False,False,False,,,,,False,False,,,False,,False,,False,,False,False,,True,False,,,,,False,False,False,,,,False
