,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
20061,592,210.0,,205.3,,205.0,270.0,,,,,405.5,,884.0,,233.3,,170.2,,138.0,173.5,,336.0,383.0,,,,,,,,,,157.9,-382.0,,-386.7,,-387.0,-322.0,,,,,-186.5,,292.0,,-358.7,,-421.8,,-454.0,-418.5,,-256.0,-209.0,,,,,,,,,,-434.1,,False,,False,True,,,,,True,,True,,True,,False,,False,False,,True,True,,,,,,,,,,False
20063,42,75.0,,85.8,,53.0,0.0,,,,,85.5,,79.0,,9.6,,29.0,,68.0,49.5,,99.0,82.0,,,,,,,,,,41.4,33.0,,43.8,,11.0,-42.0,,,,,43.5,,37.0,,-32.4,,-13.0,,26.0,7.5,,57.0,40.0,,,,,,,,,,-0.6,,False,,True,False,,,,,False,,False,,True,,True,,True,True,,False,False,,,,,,,,,,True
20065,64,78.0,,77.0,,75.0,,,,,,72.3,,87.0,,284.5,,17.0,,34.0,56.5,,95.0,88.0,,,,,,,,,,134.9,14.0,,13.0,,11.0,,,,,,8.3,,23.0,,220.5,,-47.0,,-30.0,-7.5,,31.0,24.0,,,,,,,,,,70.9,,True,,True,,,,,,True,,False,,False,,False,,False,True,,False,False,,,,,,,,,,False
20067,203,186.0,,188.3,,148.0,62.0,,,,,279.6,,131.0,,110.8,,82.4,,160.0,167.1,,264.0,219.0,,,,,,,,,,159.3,-17.0,,-14.7,,-55.0,-141.0,,,,,76.6,,-72.0,,-92.2,,-120.6,,-43.0,-35.9,,61.0,16.0,,,,,,,,,,-43.7,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,True,,,,,,,,,,False
20069,65,246.0,,234.0,,110.0,73.0,,,,,209.3,,78.0,,453.8,,51.2,,87.0,109.8,,269.0,245.0,,,,,,,,,,158.7,181.0,,169.0,,45.0,8.0,,,,,144.3,,13.0,,388.8,,-13.8,,22.0,44.8,,204.0,180.0,,,,,,,,,,93.7,,True,,True,True,,,,,True,,True,,False,,True,,True,True,,False,True,,,,,,,,,,True
20071,6,48.0,,51.6,,34.0,0.0,,,,,52.9,,38.0,,93.9,,12.0,,32.0,34.9,,64.0,51.0,,,,,,,,,,28.0,42.0,,45.6,,28.0,-6.0,,,,,46.9,,32.0,,87.9,,6.0,,26.0,28.9,,58.0,45.0,,,,,,,,,,22.0,,False,,True,True,,,,,False,,True,,False,,True,,True,True,,False,False,,,,,,,,,,True
20073,189,0.0,,0.0,,0.0,0.0,,,,,47.5,,103.0,,0.8,,13.1,,44.0,16.0,,36.0,37.0,,,,,,,,,,22.2,-189.0,,-189.0,,-189.0,-189.0,,,,,-141.5,,-86.0,,-188.2,,-175.9,,-145.0,-173.0,,-153.0,-152.0,,,,,,,,,,-166.8,,False,,False,False,,,,,True,,True,,True,,True,,True,True,,True,True,,,,,,,,,,True
20075,44,129.0,,127.0,,108.0,0.0,,,,,125.3,,108.0,,1216.9,,7.1,,36.0,71.6,,,116.0,,,,,,,,,,352.9,85.0,,83.0,,64.0,-44.0,,,,,81.3,,64.0,,1172.9,,-36.9,,-8.0,27.6,,,72.0,,,,,,,,,,308.9,,True,,True,True,,,,,True,,True,,False,,True,,True,True,,,True,,,,,,,,,,False
20077,88,150.0,,153.2,,97.0,0.0,,,,,140.9,,93.0,,758.1,,91.7,,10.0,92.7,,,160.0,,,,,,,,,,123.1,62.0,,65.2,,9.0,-88.0,,,,,52.9,,5.0,,670.1,,3.7,,-78.0,4.7,,,72.0,,,,,,,,,,35.1,,False,,True,False,,,,,True,,True,,False,,True,,False,True,,,False,,,,,,,,,,True
20079,608,837.0,,830.2,,646.0,728.0,,,,,1081.5,,579.0,,938.9,,580.5,,577.5,590.4,,1078.0,987.0,,,,,,,,,,948.6,229.0,,222.2,,38.0,120.0,,,,,473.5,,-29.0,,330.9,,-27.5,,-30.5,-17.6,,470.0,379.0,,,,,,,,,,340.6,,True,,True,True,,,,,False,,True,,False,,True,,True,True,,False,False,,,,,,,,,,False
20081,82,75.0,,72.1,,69.0,0.0,,,,,96.1,,114.0,,187.6,,13.5,,42.0,57.4,,101.0,92.0,,,,,,,,,,74.5,-7.0,,-9.9,,-13.0,-82.0,,,,,14.1,,32.0,,105.6,,-68.5,,-40.0,-24.6,,19.0,10.0,,,,,,,,,,-7.5,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
20083,27,57.0,,57.0,,53.0,4.0,,,,,64.0,,78.0,,12.9,,6.7,,86.0,50.8,,42.0,65.0,,,,,,,,,,47.3,30.0,,30.0,,26.0,-23.0,,,,,37.0,,51.0,,-14.1,,-20.3,,59.0,23.8,,15.0,38.0,,,,,,,,,,20.3,,False,,True,True,,,,,False,,False,,True,,True,,False,True,,True,False,,,,,,,,,,True
20085,280,258.0,,257.7,,260.0,298.0,,,,,315.2,,304.0,,358.1,,115.6,,154.0,180.3,,387.0,256.0,,,,,,,,,,298.8,-22.0,,-22.3,,-20.0,18.0,,,,,35.2,,24.0,,78.1,,-164.4,,-126.0,-99.7,,107.0,-24.0,,,,,,,,,,18.8,,False,,True,True,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,True
20087,305,375.0,,368.8,,369.0,548.0,,,,,409.9,,339.0,,954.2,,153.1,,140.0,261.3,,533.0,448.0,,,,,,,,,,497.9,70.0,,63.8,,64.0,243.0,,,,,104.9,,34.0,,649.2,,-151.9,,-165.0,-43.7,,228.0,143.0,,,,,,,,,,192.9,,True,,True,False,,,,,False,,True,,False,,False,,False,True,,False,False,,,,,,,,,,False
20089,73,39.0,,41.9,,25.0,0.0,,,,,33.3,,142.0,,25.2,,9.9,,17.0,24.8,,,47.0,,,,,,,,,,123.8,-34.0,,-31.1,,-48.0,-73.0,,,,,-39.7,,69.0,,-47.8,,-63.1,,-56.0,-48.2,,,-26.0,,,,,,,,,,50.8,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,,True,,,,,,,,,,False
20091,8272,8835.0,,8629.1,12644.4,7464.0,7602.0,,,,,7794.6,,6891.0,,11130.8,,6893.3,,5664.5,6692.9,,12001.0,9524.0,,,,,7053.4,5699.0,,,,9578.0,563.0,,357.1,4372.4,-808.0,-670.0,,,,,-477.4,,-1381.0,,2858.8,,-1378.7,,-2607.5,-1579.1,,3729.0,1252.0,,,,,-1218.6,-2573.0,,,,1306.0,,True,False,False,False,,,,,True,,False,,False,,False,,False,False,,False,False,,,,,False,False,,,,False
20093,321,252.0,,264.5,,139.0,0.0,,,,,196.8,,56.0,,1172.3,,12.5,,85.0,139.6,,208.0,192.0,,,,,,,,,,293.8,-69.0,,-56.5,,-182.0,-321.0,,,,,-124.2,,-265.0,,851.3,,-308.5,,-236.0,-181.4,,-113.0,-129.0,,,,,,,,,,-27.2,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,True
20095,171,216.0,,215.2,,201.0,216.0,,,,,219.8,,111.0,,312.0,,144.6,,96.0,136.5,,288.0,231.0,,,,,,,,,,237.1,45.0,,44.2,,30.0,45.0,,,,,48.8,,-60.0,,141.0,,-26.4,,-75.0,-34.5,,117.0,60.0,,,,,,,,,,66.1,,True,,True,False,,,,,False,,False,,False,,True,,False,True,,False,False,,,,,,,,,,False
20097,23,0.0,,16.9,,7.0,0.0,,,,,32.1,,69.0,,0.0,,10.6,,21.0,13.1,,39.0,23.0,,,,,,,,,,7.7,-23.0,,-6.1,,-16.0,-23.0,,,,,9.1,,46.0,,-23.0,,-12.4,,-2.0,-9.9,,16.0,0.0,,,,,,,,,,-15.3,,True,,True,False,,,,,True,,False,,False,,True,,True,True,,True,True,,,,,,,,,,True
20099,512,357.0,,349.3,,357.0,381.0,,,,,426.6,,381.0,,1816.7,,174.3,,204.0,238.0,,556.0,490.0,,,,,,,,,,522.3,-155.0,,-162.7,,-155.0,-131.0,,,,,-85.4,,-131.0,,1304.7,,-337.7,,-308.0,-274.0,,44.0,-22.0,,,,,,,,,,10.3,,False,,False,True,,,,,True,,True,,False,,False,,False,False,,True,True,,,,,,,,,,True
20101,39,54.0,,53.4,,36.0,0.0,,,,,64.3,,50.0,,17.1,,9.8,,25.0,36.9,,49.0,53.0,,,,,,,,,,54.1,15.0,,14.4,,-3.0,-39.0,,,,,25.3,,11.0,,-21.9,,-29.2,,-14.0,-2.1,,10.0,14.0,,,,,,,,,,15.1,,True,,True,False,,,,,False,,True,,False,,False,,True,True,,True,True,,,,,,,,,,False
20103,939,939.0,,949.6,,895.0,1301.0,,,,,1171.6,,1421.0,,1577.7,,618.9,,475.0,657.5,,1379.0,1131.0,,,,,636.4,,,,,1010.2,0.0,,10.6,,-44.0,362.0,,,,,232.6,,482.0,,638.7,,-320.1,,-464.0,-281.5,,440.0,192.0,,,,,-302.6,,,,,71.2,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,False,,,,,False
20105,94,57.0,,61.7,,57.0,20.0,,,,,48.4,,93.0,,1445.1,,19.7,,17.0,34.9,,50.0,62.0,,,,,,,,,,400.3,-37.0,,-32.3,,-37.0,-74.0,,,,,-45.6,,-1.0,,1351.1,,-74.3,,-77.0,-59.1,,-44.0,-32.0,,,,,,,,,,306.3,,True,,False,False,,,,,False,,True,,False,,False,,False,False,,False,True,,,,,,,,,,False
20107,143,144.0,,148.0,,146.0,190.0,,,,,161.5,,151.0,,609.7,,36.5,,74.0,103.9,,208.0,167.0,,,,,,,,,,224.5,1.0,,5.0,,3.0,47.0,,,,,18.5,,8.0,,466.7,,-106.5,,-69.0,-39.1,,65.0,24.0,,,,,,,,,,81.5,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
20109,51,78.0,,69.4,,46.0,0.0,,,,,95.1,,43.0,,29.9,,42.7,,77.0,44.6,,70.0,90.0,,,,,,,,,,46.3,27.0,,18.4,,-5.0,-51.0,,,,,44.1,,-8.0,,-21.1,,-8.3,,26.0,-6.4,,19.0,39.0,,,,,,,,,,-4.7,,True,,True,False,,,,,False,,True,,True,,True,,True,True,,True,False,,,,,,,,,,True
20111,782,1221.0,,1237.7,,1057.0,1722.0,,,,,1140.0,,873.0,,3391.0,,656.4,,287.0,840.3,,1336.0,1288.0,,,,,727.6,,,,,1368.9,439.0,,455.7,,275.0,940.0,,,,,358.0,,91.0,,2609.0,,-125.6,,-495.0,58.3,,554.0,506.0,,,,,-54.4,,,,,586.9,,False,,True,False,,,,,True,,True,,False,,True,,False,True,,False,False,,,,,True,,,,,False
20113,701,1122.0,,1122.5,,903.0,1275.0,,,,,1246.6,,533.0,,1028.1,,446.6,,409.0,831.5,,1314.0,1157.0,,,,,,,,,,761.9,421.0,,421.5,,202.0,574.0,,,,,545.6,,-168.0,,327.1,,-254.4,,-292.0,130.5,,613.0,456.0,,,,,,,,,,60.9,,False,,True,False,,,,,False,,True,,True,,True,,True,True,,False,False,,,,,,,,,,True
20115,162,171.0,,182.6,,171.0,229.0,,,,,231.8,,204.0,,149.2,,63.8,,126.0,129.9,,265.0,234.0,,,,,,,,,,190.1,9.0,,20.6,,9.0,67.0,,,,,69.8,,42.0,,-12.8,,-98.2,,-36.0,-32.1,,103.0,72.0,,,,,,,,,,28.1,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
20117,362,312.0,,315.6,,296.0,369.0,,,,,324.1,,296.0,,219.2,,192.1,,155.0,200.1,,396.0,341.0,,,,,,,,,,411.1,-50.0,,-46.4,,-66.0,7.0,,,,,-37.9,,-66.0,,-142.8,,-169.9,,-207.0,-161.9,,34.0,-21.0,,,,,,,,,,49.1,,True,,False,True,,,,,True,,False,,False,,False,,False,False,,True,True,,,,,,,,,,True
20119,71,171.0,,169.0,,106.0,0.0,,,,,164.0,,66.0,,283.4,,24.7,,59.0,106.7,,204.0,171.0,,,,,,,,,,220.4,100.0,,98.0,,35.0,-71.0,,,,,93.0,,-5.0,,212.4,,-46.3,,-12.0,35.7,,133.0,100.0,,,,,,,,,,149.4,,True,,True,True,,,,,True,,True,,False,,True,,True,True,,False,False,,,,,,,,,,False
20121,473,357.0,,358.0,,357.0,479.0,,,,,510.0,,549.0,,531.7,,231.4,,200.0,246.6,,529.0,452.0,,,,,,,,,,371.5,-116.0,,-115.0,,-116.0,6.0,,,,,37.0,,76.0,,58.7,,-241.6,,-273.0,-226.4,,56.0,-21.0,,,,,,,,,,-101.5,,True,,False,True,,,,,True,,True,,True,,False,,False,False,,True,True,,,,,,,,,,True
20123,137,198.0,,203.3,,132.0,99.0,,,,,173.4,,135.0,,2819.2,,45.7,,68.0,117.2,,260.0,205.0,,,,,,,,,,147.4,61.0,,66.3,,-5.0,-38.0,,,,,36.4,,-2.0,,2682.2,,-91.3,,-69.0,-19.8,,123.0,68.0,,,,,,,,,,10.4,,False,,True,True,,,,,True,,True,,False,,False,,False,True,,False,False,,,,,,,,,,True
20125,511,321.0,,330.7,,330.0,423.0,,,,,478.9,,661.0,,851.7,,176.5,,182.0,201.7,,495.0,495.0,,,,,,,,,,346.5,-190.0,,-180.3,,-181.0,-88.0,,,,,-32.1,,150.0,,340.7,,-334.5,,-329.0,-309.3,,-16.0,-16.0,,,,,,,,,,-164.5,,True,,True,True,,,,,True,,True,,False,,False,,False,False,,True,True,,,,,,,,,,True
20127,119,66.0,,60.4,,49.0,47.0,,,,,70.4,,105.0,,20.2,,23.3,,43.0,45.6,,65.0,94.0,,,,,,,,,,67.5,-53.0,,-58.6,,-70.0,-72.0,,,,,-48.6,,-14.0,,-98.8,,-95.7,,-76.0,-73.4,,-54.0,-25.0,,,,,,,,,,-51.5,,False,,False,False,,,,,True,,True,,False,,False,,False,False,,False,True,,,,,,,,,,True
20129,44,96.0,,100.8,,46.0,0.0,,,,,109.0,,129.0,,21.4,,3.6,,44.0,46.1,,171.0,107.0,,,,,,,,,,94.9,52.0,,56.8,,2.0,-44.0,,,,,65.0,,85.0,,-22.6,,-40.4,,0.0,2.1,,127.0,63.0,,,,,,,,,,50.9,,False,,True,True,,,,,False,,False,,True,,True,,True,True,,False,False,,,,,,,,,,True
20131,346,507.0,,516.4,,384.0,360.0,,,,,488.4,,277.0,,485.5,,144.7,,345.0,341.4,,630.0,531.0,,,,,,,,,,465.0,161.0,,170.4,,38.0,14.0,,,,,142.4,,-69.0,,139.5,,-201.3,,-1.0,-4.6,,284.0,185.0,,,,,,,,,,119.0,,False,,True,True,,,,,True,,True,,True,,False,,True,True,,False,False,,,,,,,,,,True
20133,285,324.0,,352.7,,270.0,523.0,,,,,356.1,,359.0,,212.3,,197.1,,210.0,233.2,,407.0,419.0,,,,,,,,,,248.6,39.0,,67.7,,-15.0,238.0,,,,,71.1,,74.0,,-72.7,,-87.9,,-75.0,-51.8,,122.0,134.0,,,,,,,,,,-36.4,,False,,True,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,True
20135,66,90.0,,94.8,,69.0,0.0,,,,,106.1,,48.0,,453.4,,41.9,,53.0,69.2,,133.0,103.0,,,,,,,,,,101.6,24.0,,28.8,,3.0,-66.0,,,,,40.1,,-18.0,,387.4,,-24.1,,-13.0,3.2,,67.0,37.0,,,,,,,,,,35.6,,False,,True,False,,,,,False,,True,,False,,False,,True,True,,False,False,,,,,,,,,,False
20137,91,135.0,,109.8,,94.0,42.0,,,,,161.8,,152.0,,12.6,,40.9,,379.5,93.3,,48.0,165.0,,,,,,,,,,59.2,44.0,,18.8,,3.0,-49.0,,,,,70.8,,61.0,,-78.4,,-50.1,,288.5,2.3,,-43.0,74.0,,,,,,,,,,-31.8,,True,,True,False,,,,,False,,False,,False,,False,,False,True,,True,False,,,,,,,,,,True
20139,232,357.0,,376.3,,357.0,528.0,,,,,364.5,,281.0,,1635.5,,123.5,,142.0,215.2,,484.0,378.0,,,,,,,,,,831.5,125.0,,144.3,,125.0,296.0,,,,,132.5,,49.0,,1403.5,,-108.5,,-90.0,-16.8,,252.0,146.0,,,,,,,,,,599.5,,False,,False,False,,,,,False,,True,,False,,True,,True,True,,False,False,,,,,,,,,,False
20141,55,57.0,,58.4,,33.0,0.0,,,,,65.8,,97.0,,142.9,,19.2,,18.0,27.1,,39.0,60.0,,,,,,,,,,30.6,2.0,,3.4,,-22.0,-55.0,,,,,10.8,,42.0,,87.9,,-35.8,,-37.0,-27.9,,-16.0,5.0,,,,,,,,,,-24.4,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
20143,137,102.0,,94.6,,81.0,0.0,,,,,112.3,,119.0,,297.7,,30.6,,45.0,69.4,,134.0,126.0,,,,,,,,,,60.0,-35.0,,-42.4,,-56.0,-137.0,,,,,-24.7,,-18.0,,160.7,,-106.4,,-92.0,-67.6,,-3.0,-11.0,,,,,,,,,,-77.0,,False,,False,False,,,,,True,,True,,False,,False,,False,False,,True,True,,,,,,,,,,False
20145,256,288.0,,270.5,,177.0,0.0,,,,,245.4,,162.0,,899.5,,103.9,,88.0,184.9,,321.0,273.0,,,,,,,,,,239.2,32.0,,14.5,,-79.0,-256.0,,,,,-10.6,,-94.0,,643.5,,-152.1,,-168.0,-71.1,,65.0,17.0,,,,,,,,,,-16.8,,True,,False,False,,,,,True,,False,,False,,False,,False,False,,False,True,,,,,,,,,,True
20147,163,141.0,,137.7,,98.0,0.0,,,,,164.6,,106.0,,54.0,,41.1,,105.0,101.3,,189.0,158.0,,,,,,,,,,116.2,-22.0,,-25.3,,-65.0,-163.0,,,,,1.6,,-57.0,,-109.0,,-121.9,,-58.0,-61.7,,26.0,-5.0,,,,,,,,,,-46.8,,False,,False,False,,,,,True,,False,,False,,False,,False,False,,False,True,,,,,,,,,,False
20149,186,237.0,,237.7,,236.0,329.0,,,,,264.5,,638.0,,354.5,,144.2,,140.0,155.0,,355.0,334.0,,,,,,,,,,219.8,51.0,,51.7,,50.0,143.0,,,,,78.5,,452.0,,168.5,,-41.8,,-46.0,-31.0,,169.0,148.0,,,,,,,,,,33.8,,False,,True,False,,,,,False,,False,,False,,True,,True,True,,False,False,,,,,,,,,,True
20151,163,213.0,,203.9,,168.0,254.0,,,,,249.6,,183.0,,79.8,,87.8,,91.0,148.6,,205.0,257.0,,,,,,,,,,166.8,50.0,,40.9,,5.0,91.0,,,,,86.6,,20.0,,-83.2,,-75.2,,-72.0,-14.4,,42.0,94.0,,,,,,,,,,3.8,,True,,True,False,,,,,False,,True,,False,,False,,False,True,,True,False,,,,,,,,,,True
20153,60,18.0,,19.3,,17.0,,,,,,46.3,,107.0,,10.9,,20.4,,34.0,15.5,,41.0,35.0,,,,,,,,,,5.8,-42.0,,-40.7,,-43.0,,,,,,-13.7,,47.0,,-49.1,,-39.6,,-26.0,-44.5,,-19.0,-25.0,,,,,,,,,,-54.2,,True,,False,,,,,,True,,False,,False,,True,,True,False,,True,True,,,,,,,,,,False
20155,2013,2145.0,,2122.1,,1980.0,2161.0,,,,,2318.7,,1528.0,,3435.3,,993.6,,21.0,1470.8,,2720.0,2205.0,,,,,2057.7,,,,,2609.5,132.0,,109.1,,-33.0,148.0,,,,,305.7,,-485.0,,1422.3,,-1019.4,,-1992.0,-542.2,,707.0,192.0,,,,,44.7,,,,,596.5,,True,,True,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,True,,,,,False
20157,217,255.0,,251.2,,197.0,211.0,,,,,215.0,,128.0,,926.1,,42.3,,89.0,176.7,,290.0,222.0,,,,,,,,,,308.0,38.0,,34.2,,-20.0,-6.0,,,,,-2.0,,-89.0,,709.1,,-174.7,,-128.0,-40.3,,73.0,5.0,,,,,,,,,,91.0,,True,,True,True,,,,,True,,False,,False,,False,,False,False,,False,True,,,,,,,,,,False
20159,275,261.0,,255.5,,208.0,305.0,,,,,245.8,,167.0,,1443.2,,146.9,,8.0,157.5,,334.0,282.0,,,,,,,,,,219.5,-14.0,,-19.5,,-67.0,30.0,,,,,-29.2,,-108.0,,1168.2,,-128.1,,-267.0,-117.5,,59.0,7.0,,,,,,,,,,-55.5,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,True,,,,,,,,,,False
20161,1019,1050.0,,1019.8,,943.0,987.0,,,,,1361.6,,1955.0,,1095.8,,649.4,,588.0,867.9,,1700.0,1353.0,,,,,461.3,,,,,854.9,31.0,,0.8,,-76.0,-32.0,,,,,342.6,,936.0,,76.8,,-369.6,,-431.0,-151.1,,681.0,334.0,,,,,-557.7,,,,,-164.1,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,False,,,,,False
20163,126,189.0,,181.4,,102.0,118.0,,,,,139.0,,73.0,,715.1,,21.8,,65.0,82.9,,193.0,185.0,,,,,,,,,,153.8,63.0,,55.4,,-24.0,-8.0,,,,,13.0,,-53.0,,589.1,,-104.2,,-61.0,-43.1,,67.0,59.0,,,,,,,,,,27.8,,True,,True,True,,,,,True,,True,,False,,False,,True,True,,False,True,,,,,,,,,,True
20165,157,123.0,,123.2,,112.0,0.0,,,,,114.3,,125.0,,454.3,,38.1,,45.0,79.7,,146.0,122.0,,,,,,,,,,138.0,-34.0,,-33.8,,-45.0,-157.0,,,,,-42.7,,-32.0,,297.3,,-118.9,,-112.0,-77.3,,-11.0,-35.0,,,,,,,,,,-19.0,,True,,False,False,,,,,False,,True,,False,,False,,False,False,,True,False,,,,,,,,,,True
20167,199,369.0,,372.7,,233.0,307.0,,,,,347.5,,157.0,,232.1,,193.0,,55.0,206.2,,283.0,330.0,,,,,,,,,,589.9,170.0,,173.7,,34.0,108.0,,,,,148.5,,-42.0,,33.1,,-6.0,,-144.0,7.2,,84.0,131.0,,,,,,,,,,390.9,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,True,,,,,,,,,,False
20169,1255,1197.0,,1207.4,,1188.0,1545.0,,,,,1361.7,,1286.0,,3123.7,,616.2,,530.5,861.6,,1620.0,1400.0,,,,,1173.3,,,,,1065.6,-58.0,,-47.6,,-67.0,290.0,,,,,106.7,,31.0,,1868.7,,-638.8,,-724.5,-393.4,,365.0,145.0,,,,,-81.7,,,,,-189.4,,True,,False,False,,,,,False,,True,,False,,False,,False,False,,False,False,,,,,False,,,,,False
20171,139,159.0,,158.0,,107.0,21.0,,,,,174.1,,100.0,,157.7,,32.8,,71.0,115.0,,189.0,169.0,,,,,,,,,,194.8,20.0,,19.0,,-32.0,-118.0,,,,,35.1,,-39.0,,18.7,,-106.2,,-68.0,-24.0,,50.0,30.0,,,,,,,,,,55.8,,True,,False,False,,,,,False,,False,,True,,False,,False,False,,False,False,,,,,,,,,,False
20173,9233,11916.0,,11775.8,18283.1,11474.0,14056.0,,,,,9434.9,,10272.0,,17238.5,,9452.1,,6921.0,8286.4,,12436.0,13478.0,,,,,9184.8,13300.0,,,,13392.1,2683.0,,2542.8,9050.1,2241.0,4823.0,,,,,201.9,,1039.0,,8005.5,,219.1,,-2312.0,-946.6,,3203.0,4245.0,,,,,-48.2,4067.0,,,,4159.1,,True,False,True,False,,,,,True,,True,,False,,True,,True,True,,False,False,,,,,True,False,,,,False
20175,621,681.0,,665.3,,491.0,179.0,,,,,842.8,,812.0,,433.9,,379.0,,407.0,488.1,,905.0,719.0,,,,,447.3,,,,,845.2,60.0,,44.3,,-130.0,-442.0,,,,,221.8,,191.0,,-187.1,,-242.0,,-214.0,-132.9,,284.0,98.0,,,,,-173.7,,,,,224.2,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,False,,,,,False
20177,3242,3138.0,,3209.4,,2856.0,2971.0,,,,,3676.3,,3737.0,,4726.5,,2316.0,,1691.0,2225.3,,4265.0,3778.0,,,,,2289.8,2801.0,,,,2605.9,-104.0,,-32.6,,-386.0,-271.0,,,,,434.3,,495.0,,1484.5,,-926.0,,-1551.0,-1016.7,,1023.0,536.0,,,,,-952.2,-441.0,,,,-636.1,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,False,False,,,,False
20179,61,60.0,,52.2,,52.0,0.0,,,,,83.9,,138.0,,38.5,,15.0,,87.0,42.5,,45.0,79.0,,,,,,,,,,85.1,-1.0,,-8.8,,-9.0,-61.0,,,,,22.9,,77.0,,-22.5,,-46.0,,26.0,-18.5,,-16.0,18.0,,,,,,,,,,24.1,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
20181,109,147.0,,149.3,,119.0,122.0,,,,,191.0,,131.0,,72.1,,19.6,,54.0,107.5,,106.0,171.0,,,,,,,,,,135.6,38.0,,40.3,,10.0,13.0,,,,,82.0,,22.0,,-36.9,,-89.4,,-55.0,-1.5,,-3.0,62.0,,,,,,,,,,26.6,,False,,True,True,,,,,False,,True,,True,,False,,False,True,,True,False,,,,,,,,,,True
20183,73,108.0,,108.2,,72.0,18.0,,,,,98.4,,57.0,,235.3,,52.3,,48.0,71.8,,99.0,110.0,,,,,,,,,,92.9,35.0,,35.2,,-1.0,-55.0,,,,,25.4,,-16.0,,162.3,,-20.7,,-25.0,-1.2,,26.0,37.0,,,,,,,,,,19.9,,False,,True,False,,,,,True,,True,,False,,True,,True,True,,True,False,,,,,,,,,,True
