,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
18097,2235,3771.0,,3737.3,2847.4,2624.0,5742.0,2701.0,,,,3551.8,,1774.2,,2149.9,4180.0,1443.3,,4615.2,2859.5,,1863.5,2532.2,,,,2670.0,3018.0,4616.8,,,,,,1500.0,,,777.0,4470.6,1536.0,,1502.3,612.4,389.0,3507.0,466.0,,,,1316.8,,-460.8,,-85.1,1945.0,-791.7,,2380.2,624.5,,-371.5,297.2,,,,435.0,783.0,2381.8,,,,,,-735.0,,,-1458.0,2235.6,,True,True,True,False,True,,,,True,,True,,True,False,True,,False,True,,True,True,,,,True,True,False,,,,,,True,,,True,False
18099,107,228.0,,220.7,,191.0,493.0,214.0,,,,166.6,,84.6,,,203.0,197.4,,208.5,52.5,,116.0,138.9,,,,178.0,199.0,212.6,,,,,,,,,172.2,278.4,121.0,,113.7,,84.0,386.0,107.0,,,,59.6,,-22.4,,,96.0,90.4,,101.5,-54.5,,9.0,31.9,,,,71.0,92.0,105.6,,,,,,,,,65.2,171.4,,True,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,,,True,False
18101,13,33.0,,34.5,,28.0,132.0,24.0,,,,31.7,,36.7,,,54.0,12.4,,36.6,,,12.0,27.8,,,,25.0,24.0,51.4,,,,,,,,,20.5,55.6,20.0,,21.5,,15.0,119.0,11.0,,,,18.7,,23.7,,,41.0,-0.6,,23.6,,,-1.0,14.8,,,,12.0,11.0,38.4,,,,,,,,,7.5,42.6,,False,,True,False,True,,,,True,,False,,,False,True,,False,,,True,True,,,,True,True,False,,,,,,,,,True,False
18103,82,207.0,,201.8,,163.0,431.0,174.0,,,,146.3,,109.9,,,168.0,202.6,,182.5,39.5,,105.0,112.8,,,,181.0,162.0,158.7,,,,,,,,,149.0,230.9,125.0,,119.8,,81.0,349.0,92.0,,,,64.3,,27.9,,,86.0,120.6,,100.5,-42.5,,23.0,30.8,,,,99.0,80.0,76.7,,,,,,,,,67.0,148.9,,True,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,,,True,False
18105,341,552.0,,546.7,,401.0,1067.0,502.0,,,,443.8,,528.7,,,616.0,319.6,,564.1,235.5,,362.0,400.5,,,,461.0,291.0,885.6,,,,,,249.0,,,309.6,595.4,211.0,,205.7,,60.0,726.0,161.0,,,,102.8,,187.7,,,275.0,-21.4,,223.1,-105.5,,21.0,59.5,,,,120.0,-50.0,544.6,,,,,,-92.0,,,-31.4,254.4,,True,,True,False,True,,,,True,,True,,,False,True,,False,True,,True,True,,,,True,True,False,,,,,,True,,,True,False
18107,172,237.0,,240.4,,151.0,470.0,165.0,,,,149.9,,125.1,,,151.0,135.3,,212.2,37.5,,111.0,138.4,,,,170.0,181.0,139.0,,,,,,,,,88.3,227.5,65.0,,68.4,,-21.0,298.0,-7.0,,,,-22.1,,-46.9,,,-21.0,-36.7,,40.2,-134.5,,-61.0,-33.6,,,,-2.0,9.0,-33.0,,,,,,,,,-83.7,55.5,,False,,True,False,True,,,,True,,True,,,True,True,,True,False,,True,True,,,,True,True,True,,,,,,,,,False,True
18109,214,279.0,,283.6,,234.0,615.0,145.0,,,,258.6,,263.8,,,337.0,178.7,,376.3,134.5,,127.0,206.0,,,,230.0,251.0,339.4,,,,,,,,,76.3,387.8,65.0,,69.6,,20.0,401.0,-69.0,,,,44.6,,49.8,,,123.0,-35.3,,162.3,-79.5,,-87.0,-8.0,,,,16.0,37.0,125.4,,,,,,,,,-137.7,173.8,,False,,True,False,False,,,,True,,True,,,False,True,,False,False,,False,True,,,,True,True,False,,,,,,,,,False,False
18111,4,15.0,,12.5,,17.0,130.0,16.0,,,,26.9,,28.3,,,51.0,16.4,,37.4,,,0.0,11.7,,,,19.0,25.0,45.7,,,,,,,,,17.6,37.7,11.0,,8.5,,13.0,126.0,12.0,,,,22.9,,24.3,,,47.0,12.4,,33.4,,,-4.0,7.7,,,,15.0,21.0,41.7,,,,,,,,,13.6,33.7,,True,,False,False,False,,,,False,,False,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,,,False,False
18113,149,201.0,,195.7,,162.0,476.0,122.0,,,,171.9,,74.8,,,222.0,134.6,,213.2,50.5,,128.0,147.0,,,,152.0,204.0,246.4,,,,,,,,,102.3,242.5,52.0,,46.7,,13.0,327.0,-27.0,,,,22.9,,-74.2,,,73.0,-14.4,,64.2,-98.5,,-21.0,-2.0,,,,3.0,55.0,97.4,,,,,,,,,-46.7,93.5,,True,,True,False,True,,,,True,,False,,,False,True,,False,False,,True,True,,,,True,False,False,,,,,,,,,True,False
18115,26,12.0,,11.0,,12.0,96.0,5.0,,,,21.2,,14.3,,,39.0,3.8,,21.0,,,1.0,9.9,,,,,15.0,31.5,,,,,,,,,0.0,41.4,-14.0,,-15.0,,-14.0,70.0,-21.0,,,,-4.8,,-11.7,,,13.0,-22.2,,-5.0,,,-25.0,-16.1,,,,,-11.0,5.5,,,,,,,,,-26.0,15.4,,False,,False,False,False,,,,True,,True,,,True,False,,True,,,False,False,,,,,True,True,,,,,,,,,False,False
18117,17,45.0,,41.7,,43.0,208.0,48.0,,,,66.7,,52.9,,,112.0,23.0,,87.0,,,3.0,35.6,,,,29.0,56.0,73.7,,,,,,,,,17.8,114.1,28.0,,24.7,,26.0,191.0,31.0,,,,49.7,,35.9,,,95.0,6.0,,70.0,,,-14.0,18.6,,,,12.0,39.0,56.7,,,,,,,,,0.8,97.1,,True,,True,False,False,,,,False,,False,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
18119,27,72.0,,57.3,,64.0,256.0,71.0,,,,75.5,,65.4,,,91.0,71.5,,92.4,,,19.0,47.6,,,,66.0,54.0,105.0,,,,,,,,,49.5,121.7,45.0,,30.3,,37.0,229.0,44.0,,,,48.5,,38.4,,,64.0,44.5,,65.4,,,-8.0,20.6,,,,39.0,27.0,78.0,,,,,,,,,22.5,94.7,,True,,True,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,True,True,False,,,,,,,,,True,False
18121,34,51.0,,48.8,,44.0,183.0,37.0,,,,43.5,,53.0,,,75.0,32.3,,51.1,,,34.0,34.4,,,,42.0,52.0,67.3,,,,,,,,,30.8,74.2,17.0,,14.8,,10.0,149.0,3.0,,,,9.5,,19.0,,,41.0,-1.7,,17.1,,,0.0,0.4,,,,8.0,18.0,33.3,,,,,,,,,-3.2,40.2,,True,,True,False,True,,,,True,,False,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
18123,44,69.0,,76.0,,65.0,259.0,55.0,,,,74.2,,67.1,,,96.0,70.5,,114.4,,,23.0,55.6,,,,62.0,55.0,76.4,,,,,,,,,28.6,141.8,25.0,,32.0,,21.0,215.0,11.0,,,,30.2,,23.1,,,52.0,26.5,,70.4,,,-21.0,11.6,,,,18.0,11.0,32.4,,,,,,,,,-15.4,97.8,,False,,True,False,True,,,,False,,True,,,False,False,,False,,,True,True,,,,True,True,False,,,,,,,,,True,False
18125,25,33.0,,29.5,,33.0,160.0,33.0,,,,51.9,,19.2,,,58.0,24.3,,56.7,,,2.0,23.1,,,,26.0,37.0,85.6,,,,,,,,,4.5,95.7,8.0,,4.5,,8.0,135.0,8.0,,,,26.9,,-5.8,,,33.0,-0.7,,31.7,,,-23.0,-1.9,,,,1.0,12.0,60.6,,,,,,,,,-20.5,70.7,,True,,False,False,False,,,,False,,True,,,False,True,,False,,,False,True,,,,True,False,False,,,,,,,,,False,False
18127,455,507.0,,544.5,,411.0,1234.0,360.0,,,,587.1,,366.0,,,627.0,239.3,,727.4,281.0,,264.0,410.5,,,,413.0,438.0,821.6,,,,,,272.0,,,301.8,967.8,52.0,,89.5,,-44.0,779.0,-95.0,,,,132.1,,-89.0,,,172.0,-215.7,,272.4,-174.0,,-191.0,-44.5,,,,-42.0,-17.0,366.6,,,,,,-183.0,,,-153.2,512.8,,False,,True,False,False,,,,False,,False,,,False,False,,False,False,,False,True,,,,True,True,False,,,,,,False,,,False,False
18129,61,102.0,,101.2,,100.0,321.0,53.0,,,,108.1,,67.9,,,117.0,66.9,,118.5,,,57.0,88.0,,,,96.0,136.0,445.8,,,,,,,,,39.5,162.4,41.0,,40.2,,39.0,260.0,-8.0,,,,47.1,,6.9,,,56.0,5.9,,57.5,,,-4.0,27.0,,,,35.0,75.0,384.8,,,,,,,,,-21.5,101.4,,True,,True,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
18131,39,57.0,,54.4,,42.0,168.0,15.0,,,,39.2,,49.3,,,52.0,36.4,,32.7,,,28.0,37.7,,,,47.0,45.0,42.5,,,,,,,,,53.6,65.2,18.0,,15.4,,3.0,129.0,-24.0,,,,0.2,,10.3,,,13.0,-2.6,,-6.3,,,-11.0,-1.3,,,,8.0,6.0,3.5,,,,,,,,,14.6,26.2,,True,,True,False,False,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,False
18133,141,189.0,,190.8,,159.0,420.0,175.0,,,,140.7,,133.1,,,151.0,174.6,,163.5,49.0,,128.0,143.0,,,,179.0,163.0,176.1,,,,,,,,,122.3,182.7,48.0,,49.8,,18.0,279.0,34.0,,,,-0.3,,-7.9,,,10.0,33.6,,22.5,-92.0,,-13.0,2.0,,,,38.0,22.0,35.1,,,,,,,,,-18.7,41.7,,False,,True,False,True,,,,True,,True,,,True,True,,True,False,,True,True,,,,True,True,True,,,,,,,,,True,True
18135,26,96.0,,95.4,,84.0,289.0,60.0,,,,71.4,,42.7,,,180.0,31.9,,67.2,,,21.0,45.6,,,,50.0,84.0,96.6,,,,,,,,,79.8,131.5,70.0,,69.4,,58.0,263.0,34.0,,,,45.4,,16.7,,,154.0,5.9,,41.2,,,-5.0,19.6,,,,24.0,58.0,70.6,,,,,,,,,53.8,105.5,,True,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
18137,73,177.0,,167.6,,161.0,413.0,87.0,,,,127.8,,88.4,,,205.0,143.7,,123.8,,,112.0,126.6,,,,140.0,133.0,359.6,,,,,,,,,182.5,183.3,104.0,,94.6,,88.0,340.0,14.0,,,,54.8,,15.4,,,132.0,70.7,,50.8,,,39.0,53.6,,,,67.0,60.0,286.6,,,,,,,,,109.5,110.3,,True,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,False,,,,,,,,,False,False
18139,35,60.0,,57.2,,55.0,190.0,32.0,,,,67.7,,34.4,,,109.0,6.8,,63.3,,,11.0,35.1,,,,37.0,55.0,91.4,,,,,,,,,9.8,103.5,25.0,,22.2,,20.0,155.0,-3.0,,,,32.7,,-0.6,,,74.0,-28.2,,28.3,,,-24.0,0.1,,,,2.0,20.0,56.4,,,,,,,,,-25.2,68.5,,True,,True,False,True,,,,False,,True,,,False,False,,False,,,True,True,,,,True,True,False,,,,,,,,,False,False
18141,1481,1434.0,,1386.3,,1151.0,2620.0,1936.0,,,,1013.3,,747.2,,1233.1,1120.0,542.4,,1080.9,510.0,,1354.5,1286.9,,,,1073.0,1009.0,1625.4,,,,,,860.0,,,1234.4,1135.4,-47.0,,-94.7,,-330.0,1139.0,455.0,,,,-467.7,,-733.8,,-247.9,-361.0,-938.6,,-400.1,-971.0,,-126.5,-194.1,,,,-408.0,-472.0,144.4,,,,,,-621.0,,,-246.6,-345.6,,False,,False,False,False,,,,False,,False,,False,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,,,False,False
18143,95,117.0,,112.2,,104.0,311.0,109.0,,,,98.4,,61.9,,,161.0,102.6,,118.5,,,61.0,77.7,,,,97.0,100.0,112.6,,,,,,,,,78.6,153.8,22.0,,17.2,,9.0,216.0,14.0,,,,3.4,,-33.1,,,66.0,7.6,,23.5,,,-34.0,-17.3,,,,2.0,5.0,17.6,,,,,,,,,-16.4,58.8,,True,,True,False,True,,,,True,,False,,,False,True,,False,,,False,True,,,,True,True,True,,,,,,,,,True,False
18145,117,231.0,,219.1,,202.0,488.0,193.0,,,,229.0,,103.1,,,260.0,141.6,,230.4,67.0,,160.0,178.0,,,,192.0,224.0,242.5,,,,,,,,,197.4,275.5,114.0,,102.1,,85.0,371.0,76.0,,,,112.0,,-13.9,,,143.0,24.6,,113.4,-50.0,,43.0,61.0,,,,75.0,107.0,125.5,,,,,,,,,80.4,158.5,,True,,True,False,True,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,True,False,,,,,,,,,True,False
18147,78,126.0,,133.0,,103.0,325.0,96.0,,,,93.3,,76.2,,,91.0,108.7,,120.6,,,78.0,103.1,,,,120.0,123.0,125.3,,,,,,,,,81.0,167.9,48.0,,55.0,,25.0,247.0,18.0,,,,15.3,,-1.8,,,13.0,30.7,,42.6,,,0.0,25.1,,,,42.0,45.0,47.3,,,,,,,,,3.0,89.9,,False,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,False
18149,64,60.0,,60.4,,60.0,208.0,44.0,,,,60.7,,66.1,,,96.0,11.4,,67.0,,,24.0,45.0,,,,36.0,66.0,202.9,,,,,,,,,30.1,89.0,-4.0,,-3.6,,-4.0,144.0,-20.0,,,,-3.3,,2.1,,,32.0,-52.6,,3.0,,,-40.0,-19.0,,,,-28.0,2.0,138.9,,,,,,,,,-33.9,25.0,,True,,False,False,False,,,,True,,True,,,False,False,,True,,,False,False,,,,False,True,False,,,,,,,,,False,False
18151,97,153.0,,159.5,,140.0,382.0,62.0,,,,129.6,,85.7,,,178.0,159.2,,107.5,20.5,,88.0,102.7,,,,119.0,156.0,141.4,,,,,,,,,129.9,159.6,56.0,,62.5,,43.0,285.0,-35.0,,,,32.6,,-11.3,,,81.0,62.2,,10.5,-76.5,,-9.0,5.7,,,,22.0,59.0,44.4,,,,,,,,,32.9,62.6,,False,,True,False,True,,,,True,,True,,,False,False,,True,False,,True,True,,,,True,False,True,,,,,,,,,True,False
18153,31,51.0,,49.3,,48.0,198.0,32.0,,,,64.0,,49.1,,,90.0,35.0,,66.8,,,14.0,32.2,,,,39.0,67.0,108.5,,,,,,,,,21.3,78.9,20.0,,18.3,,17.0,167.0,1.0,,,,33.0,,18.1,,,59.0,4.0,,35.8,,,-17.0,1.2,,,,8.0,36.0,77.5,,,,,,,,,-9.7,47.9,,True,,True,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
18155,13,63.0,,62.1,,43.0,166.0,46.0,,,,39.9,,69.7,,,78.0,35.6,,45.1,,,32.0,38.4,,,,46.0,46.0,126.5,,,,,,,,,25.9,78.3,50.0,,49.1,,30.0,153.0,33.0,,,,26.9,,56.7,,,65.0,22.6,,32.1,,,19.0,25.4,,,,33.0,33.0,113.5,,,,,,,,,12.9,65.3,,True,,True,False,True,,,,True,,False,,,False,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
18157,903,1044.0,,1072.1,,815.0,1988.0,1223.0,,,,814.8,,602.3,,,807.0,663.4,,1025.0,340.0,,800.0,886.3,,,,942.0,642.0,1217.0,,,,,,673.0,,,615.5,1136.1,141.0,,169.1,,-88.0,1085.0,320.0,,,,-88.2,,-300.7,,,-96.0,-239.6,,122.0,-563.0,,-103.0,-16.7,,,,39.0,-261.0,314.0,,,,,,-230.0,,,-287.5,233.1,,False,,True,False,False,,,,True,,False,,,True,False,,True,False,,True,True,,,,True,False,False,,,,,,False,,,False,False
18159,57,72.0,,68.1,,56.0,230.0,50.0,,,,57.7,,56.6,,,75.0,71.6,,62.0,,,52.0,54.6,,,,69.0,45.0,76.0,,,,,,,,,51.9,99.5,15.0,,11.1,,-1.0,173.0,-7.0,,,,0.7,,-0.4,,,18.0,14.6,,5.0,,,-5.0,-2.4,,,,12.0,-12.0,19.0,,,,,,,,,-5.1,42.5,,True,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
18161,15,24.0,,28.0,,24.0,125.0,12.0,,,,28.4,,28.2,,,47.0,30.8,,19.9,,,4.0,16.4,,,,22.0,23.0,76.0,,,,,,,,,8.4,38.4,9.0,,13.0,,9.0,110.0,-3.0,,,,13.4,,13.2,,,32.0,15.8,,4.9,,,-11.0,1.4,,,,7.0,8.0,61.0,,,,,,,,,-6.6,23.4,,False,,False,False,True,,,,False,,False,,,False,False,,True,,,False,True,,,,True,True,False,,,,,,,,,True,False
18163,480,1020.0,,1006.0,,684.0,1894.0,644.0,,,,912.8,,459.7,,,858.0,324.9,,972.9,436.5,,446.0,682.7,,,,691.0,884.0,1045.9,,,,,,428.0,,,360.3,1284.5,540.0,,526.0,,204.0,1414.0,164.0,,,,432.8,,-20.3,,,378.0,-155.1,,492.9,-43.5,,-34.0,202.7,,,,211.0,404.0,565.9,,,,,,-52.0,,,-119.7,804.5,,True,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,False,,,,,,True,,,True,False
18165,47,51.0,,51.1,,50.0,179.0,25.0,,,,51.9,,41.7,,,68.0,22.5,,52.4,,,17.0,33.1,,,,31.0,57.0,82.5,,,,,,,,,21.0,86.7,4.0,,4.1,,3.0,132.0,-22.0,,,,4.9,,-5.3,,,21.0,-24.5,,5.4,,,-30.0,-13.9,,,,-16.0,10.0,35.5,,,,,,,,,-26.0,39.7,,False,,True,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
18167,323,453.0,,437.4,,389.0,997.0,438.0,,,,420.6,,228.7,,,462.0,357.6,,466.0,155.0,,288.0,360.3,,,,351.0,277.0,531.8,,,,,,,,,319.2,644.9,130.0,,114.4,,66.0,674.0,115.0,,,,97.6,,-94.3,,,139.0,34.6,,143.0,-168.0,,-35.0,37.3,,,,28.0,-46.0,208.8,,,,,,,,,-3.8,321.9,,True,,True,False,True,,,,True,,True,,,False,True,,False,False,,True,True,,,,True,True,False,,,,,,,,,True,False
18169,89,144.0,,142.9,,131.0,390.0,167.0,,,,122.7,,68.2,,,147.0,59.9,,146.5,26.0,,71.0,99.6,,,,124.0,140.0,126.6,,,,,,,,,73.2,188.5,55.0,,53.9,,42.0,301.0,78.0,,,,33.7,,-20.8,,,58.0,-29.1,,57.5,-63.0,,-18.0,10.6,,,,35.0,51.0,37.6,,,,,,,,,-15.8,99.5,,True,,True,False,False,,,,True,,True,,,False,True,,False,False,,True,True,,,,True,True,True,,,,,,,,,True,False
18171,28,42.0,,41.7,,30.0,127.0,11.0,,,,31.9,,23.5,,,34.0,13.6,,21.0,,,5.0,18.4,,,,25.0,29.0,51.7,,,,,,,,,24.5,59.6,14.0,,13.7,,2.0,99.0,-17.0,,,,3.9,,-4.5,,,6.0,-14.4,,-7.0,,,-23.0,-9.6,,,,-3.0,1.0,23.7,,,,,,,,,-3.5,31.6,,True,,True,False,False,,,,True,,True,,,True,False,,True,,,False,True,,,,True,True,False,,,,,,,,,True,False
18173,198,348.0,,362.8,,287.0,739.0,288.0,,,,312.3,,140.3,,,314.0,127.2,,436.5,126.5,,156.0,223.7,,,,232.0,332.0,397.2,,,,,,,,,181.8,540.8,150.0,,164.8,,89.0,541.0,90.0,,,,114.3,,-57.7,,,116.0,-70.8,,238.5,-71.5,,-42.0,25.7,,,,34.0,134.0,199.2,,,,,,,,,-16.2,342.8,,False,,True,False,True,,,,True,,True,,,True,True,,False,True,,True,True,,,,True,True,False,,,,,,,,,True,False
18175,100,129.0,,121.4,,107.0,286.0,66.0,,,,84.6,,154.2,,,157.0,49.7,,106.0,,,45.0,88.6,,,,102.0,133.0,141.9,,,,,,,,,23.8,177.9,29.0,,21.4,,7.0,186.0,-34.0,,,,-15.4,,54.2,,,57.0,-50.3,,6.0,,,-55.0,-11.4,,,,2.0,33.0,41.9,,,,,,,,,-76.2,77.9,,True,,True,False,False,,,,True,,False,,,False,False,,True,,,False,True,,,,True,False,False,,,,,,,,,False,False
18177,147,309.0,,321.4,,223.0,588.0,160.0,,,,258.2,,213.8,,,448.0,101.2,,277.2,100.5,,152.0,209.8,,,,202.0,246.0,355.2,,,,,,,,,148.0,347.4,162.0,,174.4,,76.0,441.0,13.0,,,,111.2,,66.8,,,301.0,-45.8,,130.2,-46.5,,5.0,62.8,,,,55.0,99.0,208.2,,,,,,,,,1.0,200.4,,False,,True,False,True,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,True,False,,,,,,,,,True,False
18179,106,135.0,,168.2,,116.0,341.0,48.0,,,,85.6,,100.2,,,178.0,48.9,,93.7,,,126.0,96.0,,,,94.0,118.0,139.9,,,,,,,,,111.4,149.5,29.0,,62.2,,10.0,235.0,-58.0,,,,-20.4,,-5.8,,,72.0,-57.1,,-12.3,,,20.0,-10.0,,,,-12.0,12.0,33.9,,,,,,,,,5.4,43.5,,False,,True,False,False,,,,True,,True,,,False,False,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
18181,70,150.0,,148.4,,104.0,359.0,72.0,,,,103.4,,76.4,,,98.0,96.7,,127.2,,,67.0,99.2,,,,135.0,124.0,98.4,,,,,,,,,140.9,148.5,80.0,,78.4,,34.0,289.0,2.0,,,,33.4,,6.4,,,28.0,26.7,,57.2,,,-3.0,29.2,,,,65.0,54.0,28.4,,,,,,,,,70.9,78.5,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,True
18183,122,276.0,,259.6,,169.0,470.0,154.0,,,,163.0,,166.4,,,162.0,73.7,,181.8,41.0,,161.5,170.2,,,,235.0,224.0,195.8,,,,,,,,,149.8,252.8,154.0,,137.6,,47.0,348.0,32.0,,,,41.0,,44.4,,,40.0,-48.3,,59.8,-81.0,,39.5,48.2,,,,113.0,102.0,73.8,,,,,,,,,27.8,130.8,,True,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,,,True,True
19001,54,123.0,,111.9,,78.0,279.0,21.0,,,,25.6,,52.3,,,23.0,167.1,,24.8,,,75.0,78.4,,,,129.0,92.0,54.4,,,,,,,,,99.7,79.4,69.0,,57.9,,24.0,225.0,-33.0,,,,-28.4,,-1.7,,,-31.0,113.1,,-29.2,,,21.0,24.4,,,,75.0,38.0,0.4,,,,,,,,,45.7,25.4,,True,,True,False,True,,,,True,,True,,,True,False,,True,,,True,True,,,,False,True,True,,,,,,,,,True,True
19003,3,9.0,,9.1,,9.0,74.0,0.0,,,,11.1,,12.6,,,15.0,11.4,,12.6,,,1.0,7.4,,,,7.0,21.0,14.9,,,,,,,,,10.2,11.5,6.0,,6.1,,6.0,71.0,-3.0,,,,8.1,,9.6,,,12.0,8.4,,9.6,,,-2.0,4.4,,,,4.0,18.0,11.9,,,,,,,,,7.2,8.5,,False,,False,False,True,,,,False,,False,,,False,False,,False,,,True,True,,,,True,False,False,,,,,,,,,False,False
19005,77,75.0,,74.0,,54.0,204.0,12.0,,,,41.9,,37.4,,,51.0,62.8,,47.7,,,42.0,46.3,,,,44.0,87.0,67.8,,,,,,,,,54.4,57.3,-2.0,,-3.0,,-23.0,127.0,-65.0,,,,-35.1,,-39.6,,,-26.0,-14.2,,-29.3,,,-35.0,-30.7,,,,-33.0,10.0,-9.2,,,,,,,,,-22.6,-19.7,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
19007,44,87.0,,79.5,,54.0,203.0,55.0,,,,36.1,,32.2,,,53.0,24.1,,53.6,,,26.0,50.2,,,,57.0,79.0,82.6,,,,,,,,,64.1,231.8,43.0,,35.5,,10.0,159.0,11.0,,,,-7.9,,-11.8,,,9.0,-19.9,,9.6,,,-18.0,6.2,,,,13.0,35.0,38.6,,,,,,,,,20.1,187.8,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,False
19009,25,27.0,,27.0,,27.0,109.0,2.0,,,,17.6,,17.8,,,24.0,33.8,,19.9,,,16.0,19.1,,,,17.0,42.0,31.3,,,,,,,,,26.7,37.3,2.0,,2.0,,2.0,84.0,-23.0,,,,-7.4,,-7.2,,,-1.0,8.8,,-5.1,,,-9.0,-5.9,,,,-8.0,17.0,6.3,,,,,,,,,1.7,12.3,,False,,False,False,False,,,,False,,False,,,True,False,,False,,,False,False,,,,False,False,False,,,,,,,,,True,False
