,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FDANIHASU-Sweight,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FDANIHASU-Sweight,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FDANIHASU-Sweight,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
05021,138,160.0,111.0,,,,,,161.0,92.1,136.1,,108.0,,,,,,22.0,-27.0,,,,,,23.0,-45.9,-1.9,,-30.0,,,,,,False,,,,,,False,False,True,,False,,,,,
05023,142,335.0,140.0,,,,,,325.0,99.0,186.5,,236.0,,,,,,193.0,-2.0,,,,,,183.0,-43.0,44.5,,94.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05025,137,265.0,209.0,,,,,,136.0,199.1,113.5,,222.0,,,,,,128.0,72.0,,,,,,-1.0,62.1,-23.5,,85.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05027,355,365.0,224.0,,,,,,501.0,104.3,213.1,,258.0,,,,,,10.0,-131.0,,,,,,146.0,-250.7,-141.9,,-97.0,,,,,,False,,,,,,False,False,False,,False,,,,,
05029,186,455.0,246.0,,,,,,343.0,126.6,221.5,,285.0,,,,,,269.0,60.0,,,,,,157.0,-59.4,35.5,,99.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05031,787,1290.0,544.0,,,,,,1574.0,403.2,1215.6,,639.0,,,1268.8,,,503.0,-243.0,,,,,,787.0,-383.8,428.6,,-148.0,,,481.8,,,True,,,,,,False,True,True,,True,,,True,,
05033,675,1290.0,677.0,,,,,,1376.0,469.0,897.2,,938.0,,,,,,615.0,2.0,,,,,,701.0,-206.0,222.2,,263.0,,,,,,True,,,,,,False,True,True,,True,,,,,
05035,429,705.0,415.0,,,,,,567.0,185.7,557.6,,375.0,,,945.9,,,276.0,-14.0,,,,,,138.0,-243.3,128.6,,-54.0,,,516.9,,,True,,,,,,True,True,True,,True,,,False,,
05037,93,200.0,155.0,,,,,,261.0,103.0,192.4,,88.0,,,,,,107.0,62.0,,,,,,168.0,10.0,99.4,,-5.0,,,,,,True,,,,,,False,True,True,,True,,,,,
05039,80,95.0,119.0,,,,,,131.0,70.8,71.4,,72.0,,,,,,15.0,39.0,,,,,,51.0,-9.2,-8.6,,-8.0,,,,,,False,,,,,,False,True,True,,True,,,,,
05041,138,360.0,168.0,,,,,,159.0,88.7,134.7,,260.0,,,,,,222.0,30.0,,,,,,21.0,-49.3,-3.3,,122.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05043,104,430.0,384.0,,,,,,347.0,114.8,213.6,,289.5,,,,,,326.0,280.0,,,,,,243.0,10.8,109.6,,185.5,,,,,,True,,,,,,True,True,True,,True,,,,,
05045,1267,2480.0,1895.0,,,,,,1958.0,875.8,1587.9,,1485.0,,,3888.3,,,1213.0,628.0,,,,,,691.0,-391.2,320.9,,218.0,,,2621.3,,,True,,,,,,True,True,True,,True,,,False,,
05047,142,410.0,431.0,,,,,,310.0,145.5,223.9,,316.0,,,,,,268.0,289.0,,,,,,168.0,3.5,81.9,,174.0,,,,,,False,,,,,,True,True,True,,True,,,,,
05049,59,40.0,11.0,,,,,,129.0,12.1,64.8,,2.0,,,,,,-19.0,-48.0,,,,,,70.0,-46.9,5.8,,-57.0,,,,,,False,,,,,,False,False,True,,False,,,,,
05051,1462,2280.0,1081.0,,,,,,1952.0,447.1,1271.4,,926.5,,,2786.6,,,818.0,-381.0,,,,,,490.0,-1014.9,-190.6,,-535.5,,,1324.6,,,True,,,,,,True,False,True,,True,,,False,,
05053,213,280.0,155.0,,,,,,334.0,115.1,156.8,,148.5,,,,,,67.0,-58.0,,,,,,121.0,-97.9,-56.2,,-64.5,,,,,,True,,,,,,False,False,True,,True,,,,,
05055,443,985.0,911.0,,,,,,607.0,247.7,578.5,,620.0,,,806.3,,,542.0,468.0,,,,,,164.0,-195.3,135.5,,177.0,,,363.3,,,True,,,,,,True,True,True,,True,,,True,,
05057,307,305.0,289.0,,,,,,465.0,454.7,235.9,,230.0,,,,,,-2.0,-18.0,,,,,,158.0,147.7,-71.1,,-77.0,,,,,,False,,,,,,False,False,False,,False,,,,,
05059,517,705.0,586.0,,,,,,728.0,251.3,440.5,,640.0,,,429.8,,,188.0,69.0,,,,,,211.0,-265.7,-76.5,,123.0,,,-87.2,,,True,,,,,,False,False,True,,True,,,True,,
05061,258,265.0,191.0,,,,,,267.0,108.2,137.4,,179.0,,,,,,7.0,-67.0,,,,,,9.0,-149.8,-120.6,,-79.0,,,,,,False,,,,,,False,False,False,,False,,,,,
05063,228,495.0,164.0,,,,,,618.0,101.1,338.9,,272.0,,,279.4,,,267.0,-64.0,,,,,,390.0,-126.9,110.9,,44.0,,,51.4,,,True,,,,,,False,True,True,,True,,,True,,
05065,108,200.0,161.0,,,,,,133.0,53.4,165.8,,138.0,,,,,,92.0,53.0,,,,,,25.0,-54.6,57.8,,30.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05067,117,205.0,40.0,,,,,,233.0,22.4,175.5,,53.0,,,,,,88.0,-77.0,,,,,,116.0,-94.6,58.5,,-64.0,,,,,,True,,,,,,False,False,True,,True,,,,,
05069,609,1665.0,1427.0,,,,,,1135.0,772.7,866.8,,1294.5,,,1035.4,,,1056.0,818.0,,,,,,526.0,163.7,257.8,,685.5,,,426.4,,,True,,,,,,True,True,True,,True,,,True,,
05071,310,550.0,297.0,,,,,,490.0,78.1,312.1,,364.0,,,695.2,,,240.0,-13.0,,,,,,180.0,-231.9,2.1,,54.0,,,385.2,,,True,,,,,,True,True,True,,True,,,False,,
05073,94,85.0,107.0,,,,,,112.0,211.3,67.6,,76.0,,,,,,-9.0,13.0,,,,,,18.0,117.3,-26.4,,-18.0,,,,,,False,,,,,,False,False,False,,False,,,,,
05075,152,205.0,117.0,,,,,,220.0,78.9,160.4,,93.0,,,,,,53.0,-35.0,,,,,,68.0,-73.1,8.4,,-59.0,,,,,,True,,,,,,False,False,True,,False,,,,,
05077,52,65.0,0.0,,,,,,117.0,27.8,68.2,,34.0,,,,,,13.0,-52.0,,,,,,65.0,-24.2,16.2,,-18.0,,,,,,False,,,,,,False,False,False,,False,,,,,
05079,117,285.0,84.0,,,,,,197.0,48.0,177.9,,233.0,,,326.1,,,168.0,-33.0,,,,,,80.0,-69.0,60.9,,116.0,,,209.1,,,True,,,,,,True,True,True,,True,,,False,,
05081,155,165.0,168.0,,,,,,260.0,92.2,135.3,,104.5,,,,,,10.0,13.0,,,,,,105.0,-62.8,-19.7,,-50.5,,,,,,False,,,,,,False,False,False,,False,,,,,
05083,229,380.0,202.0,,,,,,451.0,129.8,262.7,,263.0,,,,,,151.0,-27.0,,,,,,222.0,-99.2,33.7,,34.0,,,,,,True,,,,,,False,True,True,,True,,,,,
05085,958,1700.0,1181.0,,,,,,1220.0,753.5,915.6,,1191.5,,,2405.8,,,742.0,223.0,,,,,,262.0,-204.5,-42.4,,233.5,,,1447.8,,,True,,,,,,True,True,True,,True,,,False,,
05087,80,370.0,292.0,,,,,,228.0,138.9,201.5,,278.5,,,,,,290.0,212.0,,,,,,148.0,58.9,121.5,,198.5,,,,,,True,,,,,,True,True,True,,True,,,,,
05089,120,180.0,81.0,,,,,,127.0,35.6,112.9,,75.0,,,,,,60.0,-39.0,,,,,,7.0,-84.4,-7.1,,-45.0,,,,,,True,,,,,,True,False,True,,True,,,,,
05091,713,545.0,386.0,,,,,,864.0,245.9,430.7,,334.0,,,270.1,,,-168.0,-327.0,,,,,,151.0,-467.1,-282.3,,-379.0,,,-442.9,,,False,,,,,,True,False,False,,False,,,False,,
05093,454,950.0,465.0,,,,,,524.0,242.6,513.1,,734.0,,,557.8,,,496.0,11.0,,,,,,70.0,-211.4,59.1,,280.0,,,103.8,,,True,,,,,,True,True,True,,True,,,True,,
05095,107,350.0,255.0,,,,,,103.0,170.9,135.7,,268.0,,,,,,243.0,148.0,,,,,,-4.0,63.9,28.7,,161.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05097,86,95.0,48.0,,,,,,164.0,6.1,56.9,,41.0,,,,,,9.0,-38.0,,,,,,78.0,-79.9,-29.1,,-45.0,,,,,,False,,,,,,False,False,False,,False,,,,,
05099,79,170.0,105.0,,,,,,199.0,497.6,92.2,,183.0,,,,,,91.0,26.0,,,,,,120.0,418.6,13.2,,104.0,,,,,,True,,,,,,False,False,True,,False,,,,,
05101,51,65.0,0.0,,,,,,101.0,115.2,54.1,,37.0,,,,,,14.0,-51.0,,,,,,50.0,64.2,3.1,,-14.0,,,,,,False,,,,,,False,False,True,,False,,,,,
05103,276,580.0,452.0,,,,,,490.0,176.2,307.5,,312.0,,,,,,304.0,176.0,,,,,,214.0,-99.8,31.5,,36.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05105,129,170.0,92.0,,,,,,149.0,36.5,97.4,,55.0,,,,,,41.0,-37.0,,,,,,20.0,-92.5,-31.6,,-74.0,,,,,,True,,,,,,True,False,True,,False,,,,,
05107,114,350.0,48.0,,,,,,280.0,46.4,191.3,,293.0,,,,,,236.0,-66.0,,,,,,166.0,-67.6,77.3,,179.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05109,104,80.0,58.0,,,,,,232.0,25.7,89.8,,14.0,,,,,,-24.0,-46.0,,,,,,128.0,-78.3,-14.2,,-90.0,,,,,,False,,,,,,False,False,True,,False,,,,,
05111,158,390.0,3.0,,,,,,348.0,213.3,262.7,,224.0,,,301.7,,,232.0,-155.0,,,,,,190.0,55.3,104.7,,66.0,,,143.7,,,True,,,,,,True,True,True,,True,,,True,,
05113,261,245.0,182.0,,,,,,435.0,82.4,172.9,,127.0,,,,,,-16.0,-79.0,,,,,,174.0,-178.6,-88.1,,-134.0,,,,,,False,,,,,,False,False,False,,False,,,,,
05115,604,1140.0,644.0,,,,,,982.0,497.0,959.3,,539.0,,,2478.4,,,536.0,40.0,,,,,,378.0,-107.0,355.3,,-65.0,,,1874.4,,,True,,,,,,True,True,True,,True,,,False,,
05117,95,320.0,262.0,,,,,,113.0,241.7,135.8,,294.0,,,,,,225.0,167.0,,,,,,18.0,146.7,40.8,,199.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05119,3996,8765.0,10579.0,,,,,,6200.0,3105.9,5291.9,,6399.5,,,8105.1,6196.0,,4769.0,6583.0,,,,,,2204.0,-890.1,1295.9,,2403.5,,,4109.1,2200.0,,False,,,,,,True,True,True,,True,,,True,True,
05121,187,230.0,72.0,,,,,,212.0,62.7,201.3,,134.0,,,,,,43.0,-115.0,,,,,,25.0,-124.3,14.3,,-53.0,,,,,,False,,,,,,True,False,True,,False,,,,,
05123,145,325.0,237.0,,,,,,344.0,135.1,286.7,,157.0,,,99.0,,,180.0,92.0,,,,,,199.0,-9.9,141.7,,12.0,,,-46.0,,,True,,,,,,False,True,True,,True,,,True,,
05125,1139,2550.0,1818.0,,,,,,2440.0,591.5,1369.2,,1855.0,,,2237.1,,,1411.0,679.0,,,,,,1301.0,-547.5,230.2,,716.0,,,1098.1,,,True,,,,,,True,True,True,,True,,,True,,
05127,63,195.0,150.0,,,,,,209.0,42.0,110.3,,114.0,,,,,,132.0,87.0,,,,,,146.0,-21.0,47.3,,51.0,,,,,,True,,,,,,False,True,True,,True,,,,,
05129,51,105.0,42.0,,,,,,88.0,57.8,49.3,,61.0,,,,,,54.0,-9.0,,,,,,37.0,6.8,-1.7,,10.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05131,1206,2955.0,1842.0,,,,,,2848.0,500.6,2163.4,,1780.0,,,3671.0,,,1749.0,636.0,,,,,,1642.0,-705.4,957.4,,574.0,,,2465.0,,,True,,,,,,True,True,True,,True,,,False,,
05133,391,165.0,149.0,,,,,,436.0,59.2,133.5,,89.0,,,156.9,,,-226.0,-242.0,,,,,,45.0,-331.8,-257.5,,-302.0,,,-234.1,,,False,,,,,,True,False,False,,False,,,False,,
05135,91,180.0,88.0,,,,,,180.0,16.1,127.0,,65.0,,,,,,89.0,-3.0,,,,,,89.0,-74.9,36.0,,-26.0,,,,,,True,,,,,,False,True,True,,True,,,,,
05137,49,155.0,87.0,,,,,,128.0,23.1,91.0,,107.0,,,,,,106.0,38.0,,,,,,79.0,-25.9,42.0,,58.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05139,450,810.0,642.0,,,,,,827.0,465.7,500.6,,425.5,,,332.5,,,360.0,192.0,,,,,,377.0,15.7,50.6,,-24.5,,,-117.5,,,True,,,,,,False,True,True,,True,,,True,,
05141,129,405.0,339.0,,,,,,200.0,169.4,172.3,,194.5,,,,,,276.0,210.0,,,,,,71.0,40.4,43.3,,65.5,,,,,,True,,,,,,True,True,True,,True,,,,,
05143,1978,4495.0,3419.0,,,,,,4099.0,1169.6,3523.4,,2768.5,,,7644.3,2152.0,,2517.0,1441.0,,,,,,2121.0,-808.4,1545.4,,790.5,,,5666.3,174.0,,True,,,,,,True,True,True,,True,,,False,True,
05145,1155,1220.0,950.0,,,,,,1322.0,558.6,767.9,,972.0,,,1830.2,,,65.0,-205.0,,,,,,167.0,-596.4,-387.1,,-183.0,,,675.2,,,False,,,,,,False,False,False,,False,,,False,,
05147,74,155.0,90.0,,,,,,71.0,65.2,75.3,,73.0,,,,,,81.0,16.0,,,,,,-3.0,-8.8,1.3,,-1.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05149,348,410.0,248.0,,,,,,417.0,139.1,294.4,,221.5,,,,,,62.0,-100.0,,,,,,69.0,-208.9,-53.6,,-126.5,,,,,,False,,,,,,False,False,True,,False,,,,,
06001,10200,19245.0,30281.0,,,,,,17891.0,7142.5,19311.2,,11402.0,,,12170.5,10153.0,,9045.0,20081.0,,,,,,7691.0,-3057.5,9111.2,,1202.0,,,1970.5,-47.0,,False,,,,,,True,True,False,,True,,,True,True,
06003,16,5.0,0.0,,,,,,11.0,3.1,0.9,,5.0,,,,,,-11.0,-16.0,,,,,,-5.0,-12.9,-15.1,,-11.0,,,,,,False,,,,,,True,False,False,,False,,,,,
06005,328,570.0,298.0,,,,,,360.0,105.4,190.2,,264.5,,,,,,242.0,-30.0,,,,,,32.0,-222.6,-137.8,,-63.5,,,,,,True,,,,,,True,True,True,,True,,,,,
06007,928,2055.0,1434.0,,,,,,2211.0,991.4,1574.2,,1250.0,,,1612.7,701.0,,1127.0,506.0,,,,,,1283.0,63.4,646.2,,322.0,,,684.7,-227.0,,True,,,,,,False,True,True,,True,,,True,True,
06009,174,425.0,184.0,,,,,,429.0,330.3,245.2,,179.0,,,,,,251.0,10.0,,,,,,255.0,156.3,71.2,,5.0,,,,,,True,,,,,,False,True,True,,True,,,,,
06011,207,405.0,353.0,,,,,,430.0,859.1,229.2,,336.0,,,,,,198.0,146.0,,,,,,223.0,652.1,22.2,,129.0,,,,,,True,,,,,,False,False,True,,True,,,,,
06013,6276,13025.0,23972.0,,,,,,13502.0,7603.5,9486.9,,5011.5,,,12591.1,3779.0,,6749.0,17696.0,,,,,,7226.0,1327.5,3210.9,,-1264.5,,,6315.1,-2497.0,,False,,,,,,False,True,True,,True,,,True,True,
06015,144,50.0,13.0,,,,,,74.0,38.1,62.3,,5.0,,,,,,-94.0,-131.0,,,,,,-70.0,-105.9,-81.7,,-139.0,,,,,,False,,,,,,True,False,True,,False,,,,,
06017,845,1785.0,888.0,,,,,,1595.0,862.2,1238.6,,304.0,,,986.8,530.0,,940.0,43.0,,,,,,750.0,17.2,393.6,,-541.0,,,141.8,-315.0,,True,,,,,,True,True,True,,True,,,True,True,
06019,8248,15960.0,10432.0,,,,,,15004.0,21169.6,13436.6,,9960.5,,,7776.9,5688.0,,7712.0,2184.0,,,,,,6756.0,12921.6,5188.6,,1712.5,,,-471.1,-2560.0,,True,,,,,,True,False,True,,True,,,True,True,
06021,180,380.0,230.0,,,,,,557.0,625.3,248.7,,126.0,,,,,,200.0,50.0,,,,,,377.0,445.3,68.7,,-54.0,,,,,,True,,,,,,False,False,True,,True,,,,,
06023,512,1300.0,1593.0,,,,,,888.0,2558.5,829.7,,694.0,,,1165.6,980.0,,788.0,1081.0,,,,,,376.0,2046.5,317.7,,182.0,,,653.6,468.0,,False,,,,,,True,False,True,,True,,,True,True,
06025,925,2415.0,2057.0,,,,,,1311.0,745.6,2083.8,,1474.0,,,2085.0,1515.0,,1490.0,1132.0,,,,,,386.0,-179.4,1158.8,,549.0,,,1160.0,590.0,,True,,,,,,True,True,True,,True,,,True,True,
06027,251,380.0,0.0,,,,,,157.0,219.1,129.4,,229.0,,,,,,129.0,-251.0,,,,,,-94.0,-31.9,-121.6,,-22.0,,,,,,False,,,,,,True,True,True,,True,,,,,
06029,10553,22665.0,15515.0,,,,,,18173.0,6537.7,14253.7,,12832.5,,,10498.5,8350.0,,12112.0,4962.0,,,,,,7620.0,-4015.3,3700.7,,2279.5,,,-54.5,-2203.0,,True,,,,,,True,True,True,,True,,,True,True,
06031,1507,4540.0,2718.0,,,,,,3895.0,2471.5,2695.5,,1300.0,,,2711.6,762.0,,3033.0,1211.0,,,,,,2388.0,964.5,1188.5,,-207.0,,,1204.6,-745.0,,True,,,,,,True,True,True,,True,,,True,True,
06033,393,555.0,103.0,,,,,,759.0,520.5,551.8,,341.5,,,,,,162.0,-290.0,,,,,,366.0,127.5,158.8,,-51.5,,,,,,False,,,,,,False,True,True,,True,,,,,
06035,241,620.0,255.0,,,,,,236.0,612.4,343.0,,202.0,,,,,,379.0,14.0,,,,,,-5.0,371.4,102.0,,-39.0,,,,,,True,,,,,,True,True,True,,True,,,,,
06037,90477,229430.0,172547.0,,,,,,190851.0,99960.5,197811.0,,125644.5,,,131842.7,76998.0,,138953.0,82070.0,,,,,,100374.0,9483.5,107334.0,,35167.5,,,41365.7,-13479.0,,True,,,,,,True,True,True,,True,,,True,True,
06039,1247,2980.0,1287.0,,,,,,2018.0,2618.8,1912.3,,1905.5,,,1331.8,1890.0,,1733.0,40.0,,,,,,771.0,1371.8,665.3,,658.5,,,84.8,643.0,,True,,,,,,True,True,True,,True,,,True,True,
06041,1074,1770.0,1145.0,,,,,,1921.0,1099.8,1757.2,,989.5,,,960.7,666.0,,696.0,71.0,,,,,,847.0,25.8,683.2,,-84.5,,,-113.3,-408.0,,True,,,,,,False,True,True,,True,,,True,True,
06043,28,105.0,14.0,,,,,,130.0,6.3,69.8,,13.0,,,,,,77.0,-14.0,,,,,,102.0,-21.7,41.8,,-15.0,,,,,,True,,,,,,False,True,True,,True,,,,,
06045,447,680.0,416.0,,,,,,856.0,521.7,467.2,,232.0,,,740.7,,,233.0,-31.0,,,,,,409.0,74.7,20.2,,-215.0,,,293.7,,,True,,,,,,False,True,True,,True,,,False,,
06047,3146,5910.0,4855.0,,,,,,5216.0,8764.7,3628.0,,5684.0,,,2512.3,2124.0,,2764.0,1709.0,,,,,,2070.0,5618.7,482.0,,2538.0,,,-633.7,-1022.0,,True,,,,,,True,False,True,,True,,,True,True,
06049,55,100.0,0.0,,,,,,74.0,8.8,40.9,,26.0,,,,,,45.0,-55.0,,,,,,19.0,-46.2,-14.1,,-29.0,,,,,,False,,,,,,True,False,True,,True,,,,,
06051,56,145.0,151.0,,,,,,100.0,86.9,73.3,,109.0,,,,,,89.0,95.0,,,,,,44.0,30.9,17.3,,53.0,,,,,,False,,,,,,True,True,True,,True,,,,,
06053,2979,10700.0,11252.0,,,,,,7462.0,3287.6,5092.4,,7819.5,,,5505.9,5156.0,,7721.0,8273.0,,,,,,4483.0,308.6,2113.4,,4840.5,,,2526.9,2177.0,,False,,,,,,True,True,True,,True,,,True,True,
06055,833,2240.0,1031.0,,,,,,1997.0,2789.3,1325.2,,1677.0,,,1450.3,1005.0,,1407.0,198.0,,,,,,1164.0,1956.3,492.2,,844.0,,,617.3,172.0,,True,,,,,,True,False,True,,True,,,True,True,
06057,546,955.0,1119.0,,,,,,771.0,855.2,384.0,,616.0,,,1031.8,,,409.0,573.0,,,,,,225.0,309.2,-162.0,,70.0,,,485.8,,,False,,,,,,True,True,True,,True,,,False,,
06059,17988,36350.0,98082.0,,,,,,32802.0,8296.1,27963.0,,39474.0,,,40644.2,20643.0,,18362.0,80094.0,,,,,,14814.0,-9691.9,9975.0,,21486.0,,,22656.2,2655.0,,False,,,,,,True,True,True,,False,,,False,True,
06061,1636,3620.0,3193.0,,,,,,3374.0,2101.6,1909.4,,1933.0,,,5025.7,979.0,,1984.0,1557.0,,,,,,1738.0,465.6,273.4,,297.0,,,3389.7,-657.0,,True,,,,,,True,True,True,,True,,,False,True,
06063,28,105.0,68.0,,,,,,198.0,118.9,42.8,,51.0,,,,,,77.0,40.0,,,,,,170.0,90.9,14.8,,23.0,,,,,,True,,,,,,False,False,True,,True,,,,,
06065,18994,66890.0,49315.0,,,,,,54068.0,93933.5,49931.6,,34093.5,,,19472.2,19370.0,,47896.0,30321.0,,,,,,35074.0,74939.5,30937.6,,15099.5,,,478.2,376.0,,True,,,,,,True,False,True,,True,,,True,True,
06067,7862,17295.0,22213.0,,,,,,14735.0,4852.4,11790.4,,8566.0,,,10812.8,5134.0,,9433.0,14351.0,,,,,,6873.0,-3009.6,3928.4,,704.0,,,2950.8,-2728.0,,False,,,,,,True,True,True,,True,,,True,True,
06069,406,1215.0,525.0,,,,,,1282.0,567.6,251.5,,610.0,,,863.3,,,809.0,119.0,,,,,,876.0,161.6,-154.5,,204.0,,,457.3,,,True,,,,,,False,True,True,,True,,,True,,
06071,14262,53310.0,24624.0,,,,,,47591.0,21385.2,37213.5,,22587.0,,,27058.3,50298.0,,39048.0,10362.0,,,,,,33329.0,7123.2,22951.5,,8325.0,,,12796.3,36036.0,,True,,,,,,True,True,True,,True,,,True,True,
06073,26013,56050.0,64145.0,,,,,,30940.0,30701.8,43597.3,,35816.5,,,43262.8,25169.0,,30037.0,38132.0,,,,,,4927.0,4688.8,17584.3,,9803.5,,,17249.8,-844.0,,False,,,,,,True,True,True,,True,,,True,True,
06075,3232,6335.0,10995.0,,,,,,4225.0,4586.7,5355.3,,3874.0,,,6480.0,2374.0,,3103.0,7763.0,,,,,,993.0,1354.7,2123.3,,642.0,,,3248.0,-858.0,,False,,,,,,True,True,True,,True,,,False,True,
06077,5383,12530.0,6787.0,,,,,,10141.0,4447.8,8919.0,,1983.5,,,6032.9,2780.0,,7147.0,1404.0,,,,,,4758.0,-935.2,3536.0,,-3399.5,,,649.9,-2603.0,,True,,,,,,True,True,True,,True,,,True,True,
06079,2240,5840.0,3913.0,,,,,,5057.0,2892.2,3362.5,,3015.0,,,2322.9,,,3600.0,1673.0,,,,,,2817.0,652.2,1122.5,,775.0,,,82.9,,,True,,,,,,True,True,True,,True,,,True,,
06081,3839,8675.0,4747.0,,,,,,6182.0,8924.8,8107.2,,5091.5,,,6376.1,3873.0,,4836.0,908.0,,,,,,2343.0,5085.8,4268.2,,1252.5,,,2537.1,34.0,,True,,,,,,True,False,True,,True,,,True,True,
06083,3963,9120.0,6601.0,,,,,,6567.0,8432.9,6675.7,,6357.5,,,3403.8,3072.0,,5157.0,2638.0,,,,,,2604.0,4469.9,2712.7,,2394.5,,,-559.2,-891.0,,True,,,,,,True,True,True,,True,,,True,True,
06085,10185,25090.0,48883.0,,,,,,24292.0,13100.8,15961.4,,8546.0,,,23464.0,9200.0,,14905.0,38698.0,,,,,,14107.0,2915.8,5776.4,,-1639.0,,,13279.0,-985.0,,False,,,,,,True,True,True,,True,,,True,True,
06087,1469,3170.0,2539.0,,,,,,2077.0,2407.4,2588.6,,2370.0,,,2791.8,1288.0,,1701.0,1070.0,,,,,,608.0,938.4,1119.6,,901.0,,,1322.8,-181.0,,True,,,,,,True,True,True,,True,,,True,True,
06089,820,2065.0,1229.0,,,,,,1471.0,535.8,909.1,,707.0,,,1826.3,482.0,,1245.0,409.0,,,,,,651.0,-284.2,89.1,,-113.0,,,1006.3,-338.0,,True,,,,,,True,True,True,,True,,,True,True,
06091,5,35.0,9.0,,,,,,19.0,333.7,25.0,,57.0,,,,,,30.0,4.0,,,,,,14.0,328.7,20.0,,52.0,,,,,,True,,,,,,True,False,True,,False,,,,,
06093,258,240.0,170.0,,,,,,285.0,241.9,131.8,,115.0,,,,,,-18.0,-88.0,,,,,,27.0,-16.1,-126.2,,-143.0,,,,,,False,,,,,,False,True,False,,False,,,,,
06095,2599,6060.0,4614.0,,,,,,6128.0,6249.2,4449.8,,1841.0,,,2887.1,3979.0,,3461.0,2015.0,,,,,,3529.0,3650.2,1850.8,,-758.0,,,288.1,1380.0,,True,,,,,,False,False,True,,True,,,True,True,
06097,2425,6155.0,5202.0,,,,,,5753.0,4849.1,3795.3,,4213.5,,,3292.3,1727.0,,3730.0,2777.0,,,,,,3328.0,2424.1,1370.3,,1788.5,,,867.3,-698.0,,True,,,,,,True,True,True,,True,,,True,True,
06099,6034,11180.0,10200.0,,,,,,8729.0,3460.5,7135.5,,7447.0,,,4922.9,4640.0,,5146.0,4166.0,,,,,,2695.0,-2573.5,1101.5,,1413.0,,,-1111.1,-1394.0,,True,,,,,,True,True,True,,True,,,True,True,
06101,659,1685.0,1034.0,,,,,,1417.0,1801.2,892.8,,597.0,,,2442.2,,,1026.0,375.0,,,,,,758.0,1142.2,233.8,,-62.0,,,1783.2,,,True,,,,,,True,False,True,,True,,,False,,
06103,458,960.0,674.0,,,,,,795.0,7164.4,741.3,,611.0,,,,,,502.0,216.0,,,,,,337.0,6706.4,283.3,,153.0,,,,,,True,,,,,,True,False,True,,True,,,,,
06105,66,10.0,0.0,,,,,,77.0,4.1,13.8,,39.0,,,,,,-56.0,-66.0,,,,,,11.0,-61.9,-52.2,,-27.0,,,,,,False,,,,,,True,False,True,,True,,,,,
06107,3685,8795.0,7055.0,,,,,,7744.0,5554.6,6581.1,,355.0,,,4052.7,4806.0,,5110.0,3370.0,,,,,,4059.0,1869.6,2896.1,,-3330.0,,,367.7,1121.0,,True,,,,,,True,True,True,,True,,,True,True,
06109,423,530.0,539.0,,,,,,438.0,526.0,214.3,,450.0,,,,,,107.0,116.0,,,,,,15.0,103.0,-208.7,,27.0,,,,,,False,,,,,,True,True,False,,True,,,,,
06111,8857,25535.0,40569.0,,,,,,16512.0,12652.1,14366.9,,14482.0,,,13381.2,8277.0,,16678.0,31712.0,,,,,,7655.0,3795.1,5509.9,,5625.0,,,4524.2,-580.0,,False,,,,,,True,True,True,,True,,,True,True,
06113,1308,2990.0,1781.0,,,,,,3248.0,4226.7,2173.5,,2242.5,,,890.0,1668.0,,1682.0,473.0,,,,,,1940.0,2918.7,865.5,,934.5,,,-418.0,360.0,,True,,,,,,False,False,True,,True,,,True,True,
