,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UpstateSU-GRU
47159,152,152.0,,139.5,,133.0,123.0,101.0,,,,,149.9,,85.0,,,212.0,41.3,,96.8,,,76.0,121.5,,,,152.0,171.6,,,,,,134.2,,,,190.2,0.0,,-12.5,,-19.0,-29.0,-51.0,,,,,-2.1,,-67.0,,,60.0,-110.7,,-55.2,,,-76.0,-30.5,,,,0.0,19.6,,,,,,-17.8,,,,38.2,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,True,False,,,,,,False,,,,False
47161,72,108.0,,84.8,,100.0,94.0,85.0,,,,,90.1,,94.6,,,110.0,156.3,,81.8,,,54.0,77.4,,,,108.0,188.9,,,,,,,,,,133.2,36.0,,12.8,,28.0,22.0,13.0,,,,,18.1,,22.6,,,38.0,84.3,,9.8,,,-18.0,5.4,,,,36.0,116.9,,,,,,,,,,61.2,,True,,True,True,True,,,,,True,,True,,,False,False,,True,,,True,True,,,,False,False,,,,,,,,,,False
47163,987,1136.0,,1176.7,,835.0,802.0,812.0,,,,,927.4,,913.7,,,1753.0,477.8,,743.5,568.0,,524.0,826.9,,,,754.0,1187.3,,,,,,1501.7,616.0,,,973.8,149.0,,189.7,,-152.0,-185.0,-175.0,,,,,-59.6,,-73.3,,,766.0,-509.2,,-243.5,-419.0,,-463.0,-160.1,,,,-233.0,200.3,,,,,,514.7,-371.0,,,-13.2,,False,,False,False,False,,,,,True,,True,,,False,False,,False,False,,False,False,,,,False,False,,,,,,False,False,,,True
47165,1806,2104.0,,2136.0,,1545.0,1346.0,1253.0,,,,,1354.5,,1178.8,,1747.1,1756.0,806.5,,1023.4,1153.0,,1195.0,1536.9,,,,1424.0,1504.3,,,,,,2039.2,2550.0,,,1976.4,298.0,,330.0,,-261.0,-460.0,-553.0,,,,,-451.5,,-627.2,,-58.9,-50.0,-999.5,,-782.6,-653.0,,-611.0,-269.1,,,,-382.0,-301.7,,,,,,233.2,744.0,,,170.4,,False,,True,False,False,,,,,False,,False,,True,True,False,,False,False,,False,True,,,,False,False,,,,,,True,False,,,True
47167,340,488.0,,482.1,,416.0,378.0,413.0,,,,,405.4,,343.3,,,519.0,284.0,,352.3,249.0,,188.0,329.2,,,,441.0,719.6,,,,,,659.7,,,,464.6,148.0,,142.1,,76.0,38.0,73.0,,,,,65.4,,3.3,,,179.0,-56.0,,12.3,-91.0,,-152.0,-10.8,,,,101.0,379.6,,,,,,319.7,,,,124.6,,True,,True,True,True,,,,,True,,True,,,False,True,,True,True,,False,True,,,,True,False,,,,,,False,,,,True
47169,58,72.0,,77.0,,72.0,85.0,41.0,,,,,157.4,,21.8,,,109.0,17.7,,49.4,,,66.0,60.2,,,,64.0,94.6,,,,,,76.3,,,,316.5,14.0,,19.0,,14.0,27.0,-17.0,,,,,99.4,,-36.2,,,51.0,-40.3,,-8.6,,,8.0,2.2,,,,6.0,36.6,,,,,,18.3,,,,258.5,,False,,False,False,False,,,,,False,,False,,,False,False,,True,,,True,True,,,,True,False,,,,,,False,,,,False
47171,95,64.0,,76.6,,56.0,61.0,0.0,,,,,95.9,,77.1,,,234.0,21.5,,60.3,,,3.0,40.7,,,,46.0,136.4,,,,,,,,,,135.0,-31.0,,-18.4,,-39.0,-34.0,-95.0,,,,,0.9,,-17.9,,,139.0,-73.5,,-34.7,,,-92.0,-54.3,,,,-49.0,41.4,,,,,,,,,,40.0,,True,,False,False,False,,,,,True,,True,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,False
47173,208,144.0,,159.6,,152.0,126.0,183.0,,,,,122.4,,132.6,,,268.0,187.4,,92.6,,,90.0,114.0,,,,162.0,183.7,,,,,,,,,,189.8,-64.0,,-48.4,,-56.0,-82.0,-25.0,,,,,-85.6,,-75.4,,,60.0,-20.6,,-115.4,,,-118.0,-94.0,,,,-46.0,-24.3,,,,,,,,,,-18.2,,True,,True,False,True,,,,,False,,False,,,True,True,,False,,,False,False,,,,True,True,,,,,,,,,,True
47175,108,32.0,,49.4,,38.0,48.0,20.0,,,,,43.6,,30.9,,,80.0,1.8,,28.6,,,76.0,28.6,,,,36.0,98.7,,,,,,,,,,90.2,-76.0,,-58.6,,-70.0,-60.0,-88.0,,,,,-64.4,,-77.1,,,-28.0,-106.2,,-79.4,,,-32.0,-79.4,,,,-72.0,-9.3,,,,,,,,,,-17.8,,True,,True,True,False,,,,,True,,False,,,True,False,,False,,,True,False,,,,True,True,,,,,,,,,,True
47177,115,280.0,,292.3,,252.0,222.0,385.0,,,,,312.2,,227.1,,,575.0,149.8,,270.4,154.0,,62.0,222.3,,,,252.0,294.3,,,,,,215.0,,,,447.2,165.0,,177.3,,137.0,107.0,270.0,,,,,197.2,,112.1,,,460.0,34.8,,155.4,39.0,,-53.0,107.3,,,,137.0,179.3,,,,,,100.0,,,,332.2,,False,,True,True,False,,,,,False,,True,,,False,True,,True,True,,True,True,,,,True,False,,,,,,True,,,,False
47179,448,640.0,,679.8,,558.0,570.0,521.0,,,,,815.3,,595.2,,,1423.0,360.3,,560.1,440.0,,320.0,551.8,,,,445.0,919.2,,,,,,1714.6,234.0,,,785.1,192.0,,231.8,,110.0,122.0,73.0,,,,,367.3,,147.2,,,975.0,-87.7,,112.1,-8.0,,-128.0,103.8,,,,-3.0,471.2,,,,,,1266.6,-214.0,,,337.1,,False,,True,True,True,,,,,False,,True,,,False,True,,True,True,,True,True,,,,True,False,,,,,,False,False,,,False
47181,111,124.0,,78.2,,123.0,161.0,116.0,,,,,195.9,,21.6,,,195.0,145.6,,91.2,,,75.0,117.5,,,,121.0,250.8,,,,,,,,,,626.1,13.0,,-32.8,,12.0,50.0,5.0,,,,,84.9,,-89.4,,,84.0,34.6,,-19.8,,,-36.0,6.5,,,,10.0,139.8,,,,,,,,,,515.1,,False,,True,False,True,,,,,False,,False,,,False,False,,False,,,False,True,,,,True,False,,,,,,,,,,False
47183,212,268.0,,257.4,,218.0,228.0,146.0,,,,,242.2,,205.3,,,239.0,166.7,,165.7,110.0,,151.0,204.4,,,,266.0,538.0,,,,,,217.8,,,,253.3,56.0,,45.4,,6.0,16.0,-66.0,,,,,30.2,,-6.7,,,27.0,-45.3,,-46.3,-102.0,,-61.0,-7.6,,,,54.0,326.0,,,,,,5.8,,,,41.3,,True,,True,True,False,,,,,True,,True,,,True,True,,True,False,,False,True,,,,True,False,,,,,,True,,,,True
47185,146,200.0,,193.3,,193.0,181.0,121.0,,,,,204.6,,157.8,,,330.0,63.0,,158.9,,,105.0,154.2,,,,198.0,445.6,,,,,,202.6,,,,297.3,54.0,,47.3,,47.0,35.0,-25.0,,,,,58.6,,11.8,,,184.0,-83.0,,12.9,,,-41.0,8.2,,,,52.0,299.6,,,,,,56.6,,,,151.3,,True,,True,True,True,,,,,False,,True,,,False,False,,True,,,True,True,,,,True,False,,,,,,False,,,,False
47187,1862,3128.0,,3265.9,3040.1,2515.0,2259.0,6361.0,,,,,1853.6,,1465.2,,2705.6,2343.0,2337.0,,1727.6,1494.0,,2425.0,2685.2,,,,1695.0,2628.7,,,,,,4519.6,1843.0,,,2518.3,1266.0,,1403.9,1178.1,653.0,397.0,4499.0,,,,,-8.4,,-396.8,,843.6,481.0,475.0,,-134.4,-368.0,,563.0,823.2,,,,-167.0,766.7,,,,,,2657.6,-19.0,,,656.3,,False,True,True,True,False,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,False,True,,,True
47189,1060,1620.0,,1756.5,,1196.0,1115.0,1325.0,,,,,1050.0,,891.9,,,1503.0,621.0,,1033.5,711.5,,1100.5,1271.9,,,,1063.0,1105.3,,,,,,1919.6,829.0,,,1360.2,560.0,,696.5,,136.0,55.0,265.0,,,,,-10.0,,-168.1,,,443.0,-439.0,,-26.5,-348.5,,40.5,211.9,,,,3.0,45.3,,,,,,859.6,-231.0,,,300.2,,False,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,False,True,,,True
48001,136,664.0,,686.1,,400.0,679.0,397.0,,,,,509.3,,133.3,,,890.0,101.2,,487.0,113.0,,39.0,295.4,,,,497.0,1396.4,,,,,,1033.8,,,,78.9,528.0,,550.1,,264.0,543.0,261.0,,,,,373.3,,-2.7,,,754.0,-34.8,,351.0,-23.0,,-97.0,159.4,,,,361.0,1260.4,,,,,,897.8,,,,-57.1,,False,,True,False,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,False,,,,,,False,,,,True
48003,23,92.0,,64.7,,84.0,128.0,58.0,,,,,86.5,,78.4,,,170.0,16.3,,88.1,,,169.0,39.2,,,,87.0,260.1,,,,,,,,,,161.9,69.0,,41.7,,61.0,105.0,35.0,,,,,63.5,,55.4,,,147.0,-6.7,,65.1,,,146.0,16.2,,,,64.0,237.1,,,,,,,,,,138.9,,True,,True,False,True,,,,,True,,True,,,False,True,,True,,,False,True,,,,True,False,,,,,,,,,,False
48005,458,1620.0,,1506.5,,1162.0,1044.0,2162.0,,,,,634.6,,595.3,,,1320.0,281.3,,825.0,606.0,,1238.0,684.7,,,,1110.0,1379.0,,,,,,935.3,,,,1395.6,1162.0,,1048.5,,704.0,586.0,1704.0,,,,,176.6,,137.3,,,862.0,-176.7,,367.0,148.0,,780.0,226.7,,,,652.0,921.0,,,,,,477.3,,,,937.6,,True,,True,True,False,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True
48007,101,276.0,,274.7,,216.0,212.0,362.0,,,,,111.3,,373.5,,,236.0,134.4,,164.9,,,281.0,219.1,,,,179.0,234.1,,,,,,,,,,155.7,175.0,,173.7,,115.0,111.0,261.0,,,,,10.3,,272.5,,,135.0,33.4,,63.9,,,180.0,118.1,,,,78.0,133.1,,,,,,,,,,54.7,,True,,True,True,False,,,,,True,,False,,,True,True,,True,,,False,True,,,,True,True,,,,,,,,,,True
48009,26,24.0,,15.8,,28.0,52.0,25.0,,,,,49.4,,54.2,,,201.0,22.8,,44.6,,,2.0,20.8,,,,51.0,222.9,,,,,,,,,,86.2,-2.0,,-10.2,,2.0,26.0,-1.0,,,,,23.4,,28.2,,,175.0,-3.2,,18.6,,,-24.0,-5.2,,,,25.0,196.9,,,,,,,,,,60.2,,False,,False,False,True,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,False
48011,7,12.0,,12.8,,12.0,13.0,0.0,,,,,8.8,,19.7,,,17.0,11.4,,7.9,,,21.0,5.2,,,,12.0,21.6,,,,,,,,,,15.3,5.0,,5.8,,5.0,6.0,-7.0,,,,,1.8,,12.7,,,10.0,4.4,,0.9,,,14.0,-1.8,,,,5.0,14.6,,,,,,,,,,8.3,,False,,False,False,False,,,,,True,,False,,,False,True,,True,,,False,True,,,,False,False,,,,,,,,,,False
48013,570,1108.0,,1168.7,,961.0,953.0,3514.0,,,,,511.1,,818.9,,,1107.0,830.4,,795.9,753.5,,696.0,638.7,,,,658.0,1179.7,,,,,,548.4,,,,1932.0,538.0,,598.7,,391.0,383.0,2944.0,,,,,-58.9,,248.9,,,537.0,260.4,,225.9,183.5,,126.0,68.7,,,,88.0,609.7,,,,,,-21.6,,,,1362.0,,False,,True,True,False,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,False,,,,,,True,,,,False
48015,213,372.0,,369.4,,264.0,292.0,194.0,,,,,150.8,,605.2,,,586.0,142.5,,258.1,286.5,,200.0,230.2,,,,298.0,375.3,,,,,,,,,,318.3,159.0,,156.4,,51.0,79.0,-19.0,,,,,-62.2,,392.2,,,373.0,-70.5,,45.1,73.5,,-13.0,17.2,,,,85.0,162.3,,,,,,,,,,105.3,,True,,True,True,True,,,,,True,,False,,,False,True,,True,True,,True,True,,,,True,False,,,,,,,,,,True
48017,33,8.0,,10.8,,19.0,70.0,0.0,,,,,29.2,,12.7,,,73.0,20.9,,22.3,,,34.0,10.6,,,,24.0,91.4,,,,,,,,,,93.0,-25.0,,-22.2,,-14.0,37.0,-33.0,,,,,-3.8,,-20.3,,,40.0,-12.1,,-10.7,,,1.0,-22.4,,,,-9.0,58.4,,,,,,,,,,60.0,,True,,True,False,False,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,False
48019,160,444.0,,497.8,,306.0,278.0,621.0,,,,,133.7,,369.4,,,428.0,305.9,,224.1,,,336.0,231.7,,,,236.0,323.7,,,,,,,,,,289.4,284.0,,337.8,,146.0,118.0,461.0,,,,,-26.3,,209.4,,,268.0,145.9,,64.1,,,176.0,71.7,,,,76.0,163.7,,,,,,,,,,129.4,,False,,True,True,False,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True
48021,531,11928.0,,13141.9,,2478.0,3604.0,2356.0,,,,,1365.1,,935.8,,,2108.0,1778.1,,3560.6,52052.0,,1103.0,3229.6,,,,2326.0,3316.4,,,,,,5967.0,,,,3646.6,11397.0,,12610.9,,1947.0,3073.0,1825.0,,,,,834.1,,404.8,,,1577.0,1247.1,,3029.6,51521.0,,572.0,2698.6,,,,1795.0,2785.4,,,,,,5436.0,,,,3115.6,,False,,True,True,True,,,,,True,,True,,,True,True,,True,False,,True,True,,,,True,True,,,,,,True,,,,True
48023,1,12.0,,16.8,,10.0,13.0,0.0,,,,,25.1,,18.9,,,92.0,2.0,,11.4,,,0.0,8.4,,,,13.0,,,,,,,,,,,,11.0,,15.8,,9.0,12.0,-1.0,,,,,24.1,,17.9,,,91.0,1.0,,10.4,,,-1.0,7.4,,,,12.0,,,,,,,,,,,,,False,,True,False,True,,,,,False,,False,,,False,True,,True,,,True,True,,,,False,,,,,,,,,,,
48025,222,396.0,,407.3,,262.0,316.0,234.0,,,,,265.4,,300.0,,,549.0,140.1,,272.8,250.0,,219.0,242.0,,,,235.0,422.3,,,,,,,,,,575.7,174.0,,185.3,,40.0,94.0,12.0,,,,,43.4,,78.0,,,327.0,-81.9,,50.8,28.0,,-3.0,20.0,,,,13.0,200.3,,,,,,,,,,353.7,,False,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,False,,,,,,,,,,False
48027,1208,3492.0,,3196.0,10766.4,3377.0,3157.0,6408.0,,,,,1790.6,,7572.0,,,9517.0,2886.6,,2672.8,2349.5,,2159.0,2263.9,,,,4264.0,7248.4,,,,,,1886.2,2373.0,,,3982.5,2284.0,,1988.0,9558.4,2169.0,1949.0,5200.0,,,,,582.6,,6364.0,,,8309.0,1678.6,,1464.8,1141.5,,951.0,1055.9,,,,3056.0,6040.4,,,,,,678.2,1165.0,,,2774.5,,True,False,True,True,False,,,,,True,,False,,,False,True,,True,True,,True,True,,,,False,False,,,,,,True,True,,,False
48029,16910,45292.0,,48853.0,33985.8,34773.0,30838.0,103636.0,,,,,17277.5,,32367.0,,41558.4,41876.0,22291.5,,30352.4,40974.0,,29467.5,25652.4,,,,20988.0,40794.9,,,,,,28140.3,30366.0,,,34761.1,28382.0,,31943.0,17075.8,17863.0,13928.0,86726.0,,,,,367.5,,15457.0,,24648.4,24966.0,5381.5,,13442.4,24064.0,,12557.5,8742.4,,,,4078.0,23884.9,,,,,,11230.3,13456.0,,,17851.1,,False,True,True,True,False,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True
48031,41,1140.0,,1218.5,,260.0,302.0,203.0,,,,,86.0,,136.4,,,286.0,327.7,,409.2,,,96.0,261.6,,,,231.0,97.1,,,,,,,,,,306.4,1099.0,,1177.5,,219.0,261.0,162.0,,,,,45.0,,95.4,,,245.0,286.7,,368.2,,,55.0,220.6,,,,190.0,56.1,,,,,,,,,,265.4,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True
48033,4,0.0,,0.2,,0.0,2.0,0.0,,,,,0.7,,3.8,,,8.0,2.2,,0.2,,,0.0,0.0,,,,4.0,7.3,,,,,,,,,,,-4.0,,-3.8,,-4.0,-2.0,-4.0,,,,,-3.3,,-0.2,,,4.0,-1.8,,-3.8,,,-4.0,-4.0,,,,0.0,3.3,,,,,,,,,,,,True,,False,True,False,,,,,True,,True,,,False,True,,True,,,False,True,,,,True,True,,,,,,,,,,
48035,90,1900.0,,1953.3,,361.0,585.0,125.0,,,,,175.7,,168.6,,,421.0,17.3,,509.5,,,187.0,331.8,,,,424.0,578.0,,,,,,,,,,568.5,1810.0,,1863.3,,271.0,495.0,35.0,,,,,85.7,,78.6,,,331.0,-72.7,,419.5,,,97.0,241.8,,,,334.0,488.0,,,,,,,,,,478.5,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True
48037,546,992.0,,1101.4,,972.0,1052.0,2471.0,,,,,717.8,,1378.8,,,1386.0,8756.8,,957.3,719.0,,752.0,803.5,,,,927.0,1550.6,,,,,,658.4,,,,865.6,446.0,,555.4,,426.0,506.0,1925.0,,,,,171.8,,832.8,,,840.0,8210.8,,411.3,173.0,,206.0,257.5,,,,381.0,1004.6,,,,,,112.4,,,,319.6,,False,,True,False,False,,,,,True,,False,,,False,False,,True,True,,True,True,,,,True,False,,,,,,True,,,,True
48039,3422,5976.0,,5968.6,4005.6,4826.0,4643.0,6810.0,,,,,2952.6,,5609.1,,6395.1,4943.0,3522.9,,3704.2,4206.5,,4575.0,4226.5,,,,3790.0,6289.9,,,,,,5610.8,5198.0,,,4918.1,2554.0,,2546.6,583.6,1404.0,1221.0,3388.0,,,,,-469.4,,2187.1,,2973.1,1521.0,100.9,,282.2,784.5,,1153.0,804.5,,,,368.0,2867.9,,,,,,2188.8,1776.0,,,1496.1,,True,True,True,True,False,,,,,True,,True,,False,True,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True
48041,1936,3312.0,,3146.0,,2920.0,2636.0,4609.0,,,,,1750.1,,3059.4,,2917.3,4151.0,3004.0,,2482.8,2952.0,,2603.0,2367.5,,,,2830.0,3186.4,,,,,,2527.9,2899.0,,,2983.7,1376.0,,1210.0,,984.0,700.0,2673.0,,,,,-185.9,,1123.4,,981.3,2215.0,1068.0,,546.8,1016.0,,667.0,431.5,,,,894.0,1250.4,,,,,,591.9,963.0,,,1047.7,,True,,True,True,False,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True
48043,47,96.0,,11.6,,44.0,64.0,,,,,,43.1,,122.8,,,242.0,3.3,,29.8,,,39.5,68.2,,,,46.0,85.9,,,,,,,,,,42.5,49.0,,-35.4,,-3.0,17.0,,,,,,-3.9,,75.8,,,195.0,-43.7,,-17.2,,,-7.5,21.2,,,,-1.0,38.9,,,,,,,,,,-4.5,,True,,True,True,,,,,,True,,False,,,False,True,,True,,,True,True,,,,True,True,,,,,,,,,,True
48045,12,16.0,,22.3,,14.0,16.0,0.0,,,,,9.6,,7.9,,,16.0,2.0,,6.6,,,23.0,4.9,,,,10.0,31.2,,,,,,,,,,22.5,4.0,,10.3,,2.0,4.0,-12.0,,,,,-2.4,,-4.1,,,4.0,-10.0,,-5.4,,,11.0,-7.1,,,,-2.0,19.2,,,,,,,,,,10.5,,False,,True,False,False,,,,,True,,False,,,False,False,,False,,,False,False,,,,True,False,,,,,,,,,,False
48047,31,52.0,,57.6,,51.0,76.0,50.0,,,,,58.5,,29.9,,,140.0,27.4,,44.4,,,28.0,45.4,,,,43.0,146.1,,,,,,,,,,83.3,21.0,,26.6,,20.0,45.0,19.0,,,,,27.5,,-1.1,,,109.0,-3.6,,13.4,,,-3.0,14.4,,,,12.0,115.1,,,,,,,,,,52.3,,False,,True,False,True,,,,,False,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,False
48049,294,324.0,,305.5,,291.0,410.0,259.0,,,,,266.7,,570.4,,,909.0,388.7,,301.9,265.0,,128.0,238.6,,,,296.0,318.1,,,,,,409.5,,,,713.0,30.0,,11.5,,-3.0,116.0,-35.0,,,,,-27.3,,276.4,,,615.0,94.7,,7.9,-29.0,,-166.0,-55.4,,,,2.0,24.1,,,,,,115.5,,,,419.0,,True,,True,False,False,,,,,True,,False,,,False,False,,True,True,,False,False,,,,True,True,,,,,,False,,,,False
48051,123,3676.0,,3438.3,,785.0,1219.0,476.0,,,,,242.3,,990.2,,,445.0,81.5,,862.3,,,1283.5,950.1,,,,474.0,2061.8,,,,,,,,,,1407.7,3553.0,,3315.3,,662.0,1096.0,353.0,,,,,119.3,,867.2,,,322.0,-41.5,,739.3,,,1160.5,827.1,,,,351.0,1938.8,,,,,,,,,,1284.7,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True
48053,406,6132.0,,5867.8,,1227.0,1963.0,743.0,,,,,519.4,,317.3,,,1198.0,160.3,,1732.8,36732.5,,672.0,1326.9,,,,1044.0,3254.0,,,,,,2862.7,,,,1523.6,5726.0,,5461.8,,821.0,1557.0,337.0,,,,,113.4,,-88.7,,,792.0,-245.7,,1326.8,36326.5,,266.0,920.9,,,,638.0,2848.0,,,,,,2456.7,,,,1117.6,,True,,True,True,True,,,,,True,,True,,,True,True,,True,False,,True,True,,,,True,True,,,,,,True,,,,True
48055,320,8136.0,,8473.5,,1365.0,2103.0,815.0,,,,,716.1,,303.4,,,1133.0,209.9,,2316.3,36622.5,,375.0,1728.1,,,,1097.0,2286.7,,,,,,3934.0,,,,2360.5,7816.0,,8153.5,,1045.0,1783.0,495.0,,,,,396.1,,-16.6,,,813.0,-110.1,,1996.3,36302.5,,55.0,1408.1,,,,777.0,1966.7,,,,,,3614.0,,,,2040.5,,False,,True,True,True,,,,,True,,True,,,True,True,,True,False,,True,True,,,,True,True,,,,,,True,,,,True
48057,392,280.0,,284.7,,248.0,236.0,364.0,,,,,164.3,,215.0,,,274.0,365.7,,206.2,162.5,,147.0,157.7,,,,203.0,258.4,,,,,,,,,,337.8,-112.0,,-107.3,,-144.0,-156.0,-28.0,,,,,-227.7,,-177.0,,,-118.0,-26.3,,-185.8,-229.5,,-245.0,-234.3,,,,-189.0,-133.6,,,,,,,,,,-54.2,,True,,False,False,True,,,,,False,,False,,,False,True,,False,False,,False,False,,,,False,False,,,,,,,,,,True
48059,54,120.0,,94.3,,98.0,113.0,104.0,,,,,85.2,,120.7,,,282.0,496.3,,94.8,,,55.0,76.0,,,,112.0,282.9,,,,,,,,,,92.7,66.0,,40.3,,44.0,59.0,50.0,,,,,31.2,,66.7,,,228.0,442.3,,40.8,,,1.0,22.0,,,,58.0,228.9,,,,,,,,,,38.7,,True,,True,True,True,,,,,True,,False,,,False,False,,True,,,True,True,,,,True,False,,,,,,,,,,True
48061,1830,584.0,,875.2,6284.1,2953.0,3063.0,14313.0,,,,,2556.0,,2967.1,,5184.7,3620.0,21080.6,,3392.4,2181.0,,1493.0,2987.4,,,,233.0,5134.2,,,,,,752.4,2382.0,,,6498.6,-1246.0,,-954.8,4454.1,1123.0,1233.0,12483.0,,,,,726.0,,1137.1,,3354.7,1790.0,19250.6,,1562.4,351.0,,-337.0,1157.4,,,,-1597.0,3304.2,,,,,,-1077.6,552.0,,,4668.6,,True,False,True,True,False,,,,,True,,True,,False,False,False,,False,True,,True,True,,,,False,False,,,,,,True,True,,,False
48063,66,280.0,,303.6,,191.0,188.0,191.0,,,,,102.7,,160.6,,,228.0,72.6,,142.9,,,179.0,140.7,,,,185.0,240.8,,,,,,,,,,217.1,214.0,,237.6,,125.0,122.0,125.0,,,,,36.7,,94.6,,,162.0,6.6,,76.9,,,113.0,74.7,,,,119.0,174.8,,,,,,,,,,151.1,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True
48065,50,20.0,,17.8,,26.0,32.0,2.0,,,,,17.9,,43.8,,,51.0,65.0,,18.6,,,39.0,15.2,,,,29.0,59.5,,,,,,,,,,61.7,-30.0,,-32.2,,-24.0,-18.0,-48.0,,,,,-32.1,,-6.2,,,1.0,15.0,,-31.4,,,-11.0,-34.8,,,,-21.0,9.5,,,,,,,,,,11.7,,False,,True,True,False,,,,,False,,True,,,True,True,,False,,,True,False,,,,True,True,,,,,,,,,,True
