,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
48227,2471,203.0,,,,,,583.0,,363.8,63.7,0.0,,55.0,-2268.0,,,,,,-1888.0,,-2107.2,-2407.3,-2471.0,,-2416.0,,,,,,True,,True,False,False,,False
48229,240,49.0,,,,,,8.0,,104.8,7.5,,,9.0,-191.0,,,,,,-232.0,,-135.2,-232.5,,,-231.0,,,,,,False,,True,False,,,False
48231,1045,672.0,,,,,,1038.0,,639.3,80.5,39.8,285.6,329.0,-373.0,,,,,,-7.0,,-405.7,-964.5,-1005.2,-759.4,-716.0,,,,,,True,,False,False,False,False,False
48233,708,161.0,,,,,,745.0,,455.5,22.2,86.2,,35.0,-547.0,,,,,,37.0,,-252.5,-685.8,-621.8,,-673.0,,,,,,True,,True,False,False,,False
48235,49,0.0,,,,,,0.0,,12.3,0.3,,,2.0,-49.0,,,,,,-49.0,,-36.7,-48.7,,,-47.0,,,,,,False,,True,True,,,True
48237,164,35.0,,,,,,66.0,,14.5,0.8,0.0,,5.0,-129.0,,,,,,-98.0,,-149.5,-163.2,-164.0,,-159.0,,,,,,True,,False,False,False,,False
48239,256,70.0,,,,,,26.0,,148.3,1.5,0.0,,16.0,-186.0,,,,,,-230.0,,-107.7,-254.5,-256.0,,-240.0,,,,,,False,,True,False,False,,False
48241,517,49.0,,,,,,309.0,,161.9,1.4,60.5,,35.0,-468.0,,,,,,-208.0,,-355.1,-515.6,-456.5,,-482.0,,,,,,True,,True,False,True,,False
48243,61,21.0,,,,,,0.0,,18.9,,,,88.0,-40.0,,,,,,-61.0,,-42.1,,,,27.0,,,,,,False,,False,,,,True
48245,2963,1694.0,,,,,,1295.0,,939.4,934.3,42.2,695.2,1335.0,-1269.0,,,,,,-1668.0,,-2023.6,-2028.7,-2920.8,-2267.8,-1628.0,,,,,,False,,False,False,False,False,False
48247,87,56.0,,,,,,21.0,,684.4,0.3,1.0,,11.0,-31.0,,,,,,-66.0,,597.4,-86.7,-86.0,,-76.0,,,,,,False,,False,False,False,,False
48249,731,0.0,,,,,,105.0,,191.6,4.0,0.0,266.4,72.0,-731.0,,,,,,-626.0,,-539.4,-727.0,-731.0,-464.6,-659.0,,,,,,True,,True,True,True,True,True
48251,3691,1043.0,,,,,,1507.0,,721.3,233.5,165.6,906.2,497.0,-2648.0,,,,,,-2184.0,,-2969.7,-3457.5,-3525.4,-2784.8,-3194.0,,,,,,True,,False,False,False,False,False
48253,1354,126.0,,,,,,169.0,,156.6,9.8,0.2,,490.0,-1228.0,,,,,,-1185.0,,-1197.4,-1344.2,-1353.8,,-864.0,,,,,,True,,True,False,False,,True
48255,126,28.0,,,,,,60.0,,119.0,0.0,0.0,,0.0,-98.0,,,,,,-66.0,,-7.0,-126.0,-126.0,,-126.0,,,,,,True,,True,False,False,,False
48257,3015,798.0,,,,,,1046.0,,504.4,159.4,40.6,507.1,343.0,-2217.0,,,,,,-1969.0,,-2510.6,-2855.6,-2974.4,-2507.9,-2672.0,,,,,,True,,False,False,False,False,False
48259,658,14.0,,,,,,182.0,,173.4,43.2,178.8,,4.0,-644.0,,,,,,-476.0,,-484.6,-614.8,-479.2,,-654.0,,,,,,True,,True,True,True,,False
48261,13,0.0,,,,,,0.0,,28.8,,,,0.0,-13.0,,,,,,-13.0,,15.8,,,,-13.0,,,,,,False,,False,,,,False
48263,28,7.0,,,,,,0.0,,3.6,,,,0.0,-21.0,,,,,,-28.0,,-24.4,,,,-28.0,,,,,,False,,False,,,,False
48265,746,175.0,,,,,,296.0,,250.5,35.3,549.8,,66.0,-571.0,,,,,,-450.0,,-495.5,-710.7,-196.2,,-680.0,,,,,,True,,True,False,True,,False
48267,135,7.0,,,,,,17.0,,36.3,0.8,,,55.0,-128.0,,,,,,-118.0,,-98.7,-134.2,,,-80.0,,,,,,True,,True,False,,,True
48269,4,7.0,,,,,,0.0,,6.4,,,,0.0,3.0,,,,,,-4.0,,2.4,,,,-4.0,,,,,,False,,True,,,,False
48271,35,21.0,,,,,,1.0,,44.7,3.0,,,7.0,-14.0,,,,,,-34.0,,9.7,-32.0,,,-28.0,,,,,,False,,True,False,,,False
48273,290,0.0,,,,,,54.0,,137.3,1.8,0.0,17.2,44.0,-290.0,,,,,,-236.0,,-152.7,-288.2,-290.0,-272.8,-246.0,,,,,,True,,True,True,False,True,True
48275,58,14.0,,,,,,14.0,,22.9,0.2,0.0,,4.0,-44.0,,,,,,-44.0,,-35.1,-57.8,-58.0,,-54.0,,,,,,False,,True,False,False,,False
48277,1271,1582.0,,,,,,595.0,,1659.0,947.8,500.4,778.7,1578.0,311.0,,,,,,-676.0,,388.0,-323.2,-770.6,-492.3,307.0,,,,,,False,,False,False,False,False,True
48279,954,546.0,,,,,,168.0,,349.9,371.5,133.4,,303.0,-408.0,,,,,,-786.0,,-604.1,-582.5,-820.6,,-651.0,,,,,,False,,False,False,False,,False
48281,211,98.0,,,,,,190.0,,266.3,16.9,85.9,,92.0,-113.0,,,,,,-21.0,,55.3,-194.1,-125.1,,-119.0,,,,,,True,,True,False,False,,False
48283,102,0.0,,,,,,27.0,,22.4,20.1,0.0,,0.0,-102.0,,,,,,-75.0,,-79.6,-81.9,-102.0,,-102.0,,,,,,True,,True,True,False,,False
48285,471,322.0,,,,,,87.0,,354.2,3.4,1.0,268.1,90.0,-149.0,,,,,,-384.0,,-116.8,-467.6,-470.0,-202.9,-381.0,,,,,,False,,True,False,False,False,False
48287,446,7.0,,,,,,119.0,,130.7,0.2,0.0,,3.0,-439.0,,,,,,-327.0,,-315.3,-445.8,-446.0,,-443.0,,,,,,True,,True,False,False,,False
48289,280,259.0,,,,,,149.0,,371.5,172.6,2.3,,344.0,-21.0,,,,,,-131.0,,91.5,-107.4,-277.7,,64.0,,,,,,False,,False,False,False,,False
48291,1097,0.0,,,,,,530.0,,241.4,4.3,0.3,88.5,24.0,-1097.0,,,,,,-567.0,,-855.6,-1092.7,-1096.7,-1008.5,-1073.0,,,,,,True,,True,True,True,True,True
48293,365,287.0,,,,,,219.0,,359.2,114.4,0.2,,362.0,-78.0,,,,,,-146.0,,-5.8,-250.6,-364.8,,-3.0,,,,,,False,,True,False,False,,True
48295,114,63.0,,,,,,28.0,,640.5,3.8,,,26.0,-51.0,,,,,,-86.0,,526.5,-110.2,,,-88.0,,,,,,False,,False,False,,,False
48297,238,0.0,,,,,,29.0,,5.1,0.6,0.0,,0.0,-238.0,,,,,,-209.0,,-232.9,-237.4,-238.0,,-238.0,,,,,,True,,True,True,False,,False
48299,255,112.0,,,,,,161.0,,256.3,35.1,133.3,,303.0,-143.0,,,,,,-94.0,,1.3,-219.9,-121.7,,48.0,,,,,,True,,True,False,True,,True
48301,2,0.0,,,,,,0.0,,6.8,,,,,-2.0,,,,,,-2.0,,4.8,,,,,,,,,,False,,False,,,,
48303,18900,11613.0,,,,,,9203.0,,10857.6,10802.6,6014.4,4113.2,10197.0,-7287.0,,,,,,-9697.0,,-8042.4,-8097.4,-12885.6,-14786.8,-8703.0,,,,,,False,,False,False,False,False,False
48305,265,203.0,,,,,,19.0,,93.1,217.9,47.5,,175.0,-62.0,,,,,,-246.0,,-171.9,-47.1,-217.5,,-90.0,,,,,,False,,False,True,False,,False
48307,169,91.0,,,,,,57.0,,55.7,17.6,0.0,,35.0,-78.0,,,,,,-112.0,,-113.3,-151.4,-169.0,,-134.0,,,,,,False,,False,False,False,,False
48309,5647,2877.0,,,,,,2729.0,,3135.0,2513.4,37.5,1064.9,1814.0,-2770.0,,,,,,-2918.0,,-2512.0,-3133.6,-5609.5,-4582.1,-3833.0,,,,,,False,,True,False,False,False,False
48311,12,0.0,,,,,,0.0,,5.9,,,,0.0,-12.0,,,,,,-12.0,,-6.1,,,,-12.0,,,,,,False,,True,,,,False
48313,253,49.0,,,,,,132.0,,39.1,3.4,0.3,,10.0,-204.0,,,,,,-121.0,,-213.9,-249.6,-252.7,,-243.0,,,,,,True,,False,False,False,,False
48315,56,35.0,,,,,,91.0,,42.2,2.1,0.5,,47.0,-21.0,,,,,,35.0,,-13.8,-53.9,-55.5,,-9.0,,,,,,False,,True,False,False,,True
48317,324,35.0,,,,,,16.0,,45.3,11.2,,,143.0,-289.0,,,,,,-308.0,,-278.7,-312.8,,,-181.0,,,,,,False,,True,False,,,True
48319,89,7.0,,,,,,15.0,,8.6,2.3,,,3.0,-82.0,,,,,,-74.0,,-80.4,-86.7,,,-86.0,,,,,,True,,True,False,,,False
48321,341,35.0,,,,,,107.0,,191.2,5.6,0.0,16.7,56.0,-306.0,,,,,,-234.0,,-149.8,-335.4,-341.0,-324.3,-285.0,,,,,,True,,True,False,False,False,True
48323,1287,0.0,,,,,,507.0,,87.3,0.0,4.6,181.0,22.0,-1287.0,,,,,,-780.0,,-1199.7,-1287.0,-1282.4,-1106.0,-1265.0,,,,,,True,,True,True,True,True,True
48325,909,35.0,,,,,,171.0,,162.0,0.4,0.8,60.5,5.0,-874.0,,,,,,-738.0,,-747.0,-908.6,-908.2,-848.5,-904.0,,,,,,True,,True,False,False,True,False
48327,96,28.0,,,,,,7.0,,100.7,,,,55.0,-68.0,,,,,,-89.0,,4.7,,,,-41.0,,,,,,False,,True,,,,True
48329,3665,1876.0,,,,,,3897.0,,1784.5,919.5,8.8,852.9,4021.0,-1789.0,,,,,,232.0,,-1880.5,-2745.5,-3656.2,-2812.1,356.0,,,,,,True,,False,False,False,False,True
48331,443,119.0,,,,,,207.0,,139.9,17.5,0.5,,87.0,-324.0,,,,,,-236.0,,-303.1,-425.5,-442.5,,-356.0,,,,,,True,,True,False,False,,False
48333,120,35.0,,,,,,21.0,,63.0,2.6,,,30.0,-85.0,,,,,,-99.0,,-57.0,-117.4,,,-90.0,,,,,,False,,True,False,,,False
48335,245,203.0,,,,,,43.0,,158.3,73.2,30.6,,311.0,-42.0,,,,,,-202.0,,-86.7,-171.8,-214.4,,66.0,,,,,,False,,False,False,False,,False
48337,665,238.0,,,,,,239.0,,227.5,199.0,56.3,,652.0,-427.0,,,,,,-426.0,,-437.5,-466.0,-608.7,,-13.0,,,,,,True,,False,False,False,,True
48339,6097,5110.0,,,,,,3579.0,,5572.6,2417.6,511.4,1477.6,2473.0,-987.0,,,,,,-2518.0,,-524.4,-3679.4,-5585.6,-4619.4,-3624.0,,,,,,False,,True,False,False,False,False
48341,663,329.0,,,,,,610.0,,267.8,49.9,18.0,133.8,7.0,-334.0,,,,,,-53.0,,-395.2,-613.1,-645.0,-529.2,-656.0,,,,,,True,,False,False,False,False,False
48343,200,49.0,,,,,,79.0,,146.0,1.4,0.0,,43.0,-151.0,,,,,,-121.0,,-54.0,-198.6,-200.0,,-157.0,,,,,,True,,True,False,False,,False
48345,36,14.0,,,,,,8.0,,7.0,0.2,,,22.0,-22.0,,,,,,-28.0,,-29.0,-35.8,,,-14.0,,,,,,False,,False,False,,,True
48347,707,357.0,,,,,,564.0,,342.4,85.9,0.7,241.3,354.0,-350.0,,,,,,-143.0,,-364.6,-621.1,-706.3,-465.7,-353.0,,,,,,True,,False,False,False,False,False
48349,1464,161.0,,,,,,630.0,,190.8,28.9,2.4,63.0,90.0,-1303.0,,,,,,-834.0,,-1273.2,-1435.1,-1461.6,-1401.0,-1374.0,,,,,,True,,True,False,False,False,False
48351,134,0.0,,,,,,112.0,,4.7,0.1,7.2,,0.0,-134.0,,,,,,-22.0,,-129.3,-133.9,-126.8,,-134.0,,,,,,True,,True,True,True,,False
48353,500,371.0,,,,,,108.0,,693.1,121.6,113.5,,290.0,-129.0,,,,,,-392.0,,193.1,-378.4,-386.5,,-210.0,,,,,,False,,False,False,False,,False
48355,4235,1393.0,,,,,,770.0,,512.3,780.7,2.6,1130.2,856.0,-2842.0,,,,,,-3465.0,,-3722.7,-3454.3,-4232.4,-3104.8,-3379.0,,,,,,False,,False,False,False,False,False
48357,523,427.0,,,,,,297.0,,1160.8,81.4,107.7,,180.0,-96.0,,,,,,-226.0,,637.8,-441.6,-415.3,,-343.0,,,,,,False,,False,False,False,,False
48359,52,21.0,,,,,,7.0,,114.5,0.5,,,46.0,-31.0,,,,,,-45.0,,62.5,-51.5,,,-6.0,,,,,,False,,False,False,,,True
48361,1660,196.0,,,,,,506.0,,216.8,81.3,71.8,68.4,117.0,-1464.0,,,,,,-1154.0,,-1443.2,-1578.7,-1588.2,-1591.6,-1543.0,,,,,,True,,True,False,False,False,False
48363,677,245.0,,,,,,253.0,,179.5,90.9,1.1,,44.0,-432.0,,,,,,-424.0,,-497.5,-586.1,-675.9,,-633.0,,,,,,True,,False,False,False,,False
48365,301,168.0,,,,,,224.0,,285.6,20.7,64.5,,80.0,-133.0,,,,,,-77.0,,-15.4,-280.3,-236.5,,-221.0,,,,,,True,,True,False,False,,False
48367,3197,854.0,,,,,,1109.0,,873.0,173.0,682.6,644.5,1696.0,-2343.0,,,,,,-2088.0,,-2324.0,-3024.0,-2514.4,-2552.5,-1501.0,,,,,,True,,True,False,False,False,True
48369,447,511.0,,,,,,104.0,,294.5,44.9,227.1,,58.0,64.0,,,,,,-343.0,,-152.5,-402.1,-219.9,,-389.0,,,,,,False,,False,False,False,,False
48371,578,105.0,,,,,,418.0,,166.8,13.3,0.0,,68.0,-473.0,,,,,,-160.0,,-411.2,-564.7,-578.0,,-510.0,,,,,,True,,True,False,False,,False
48373,798,119.0,,,,,,409.0,,215.8,5.8,3.0,,523.0,-679.0,,,,,,-389.0,,-582.2,-792.2,-795.0,,-275.0,,,,,,True,,True,False,False,,True
48375,6382,3633.0,,,,,,4403.0,,3367.3,850.9,45.4,2152.5,1686.0,-2749.0,,,,,,-1979.0,,-3014.7,-5531.1,-6336.6,-4229.5,-4696.0,,,,,,True,,False,False,False,False,False
48377,376,161.0,,,,,,13.0,,111.4,4.9,0.0,,224.0,-215.0,,,,,,-363.0,,-264.6,-371.1,-376.0,,-152.0,,,,,,False,,False,False,False,,True
48379,295,28.0,,,,,,75.0,,143.4,6.4,,,5.0,-267.0,,,,,,-220.0,,-151.6,-288.6,,,-290.0,,,,,,True,,True,False,,,False
48381,7569,4424.0,,,,,,3181.0,,6442.6,5239.6,2226.8,1994.0,2526.0,-3145.0,,,,,,-4388.0,,-1126.4,-2329.4,-5342.2,-5575.0,-5043.0,,,,,,False,,True,True,False,False,False
48383,245,0.0,,,,,,9.0,,21.0,2.7,,,0.0,-245.0,,,,,,-236.0,,-224.0,-242.3,,,-245.0,,,,,,True,,True,True,,,False
48385,42,0.0,,,,,,7.0,,1.7,,0.0,,0.0,-42.0,,,,,,-35.0,,-40.3,,-42.0,,-42.0,,,,,,True,,True,,False,,False
48387,142,84.0,,,,,,109.0,,46.1,4.0,29.6,,181.0,-58.0,,,,,,-33.0,,-95.9,-138.0,-112.4,,39.0,,,,,,True,,False,False,False,,True
48389,1073,105.0,,,,,,141.0,,228.1,33.0,0.0,,191.0,-968.0,,,,,,-932.0,,-844.9,-1040.0,-1073.0,,-882.0,,,,,,True,,True,False,False,,True
48391,79,0.0,,,,,,7.0,,8.1,0.0,0.0,,49.0,-79.0,,,,,,-72.0,,-70.9,-79.0,-79.0,,-30.0,,,,,,True,,True,True,False,,True
48393,18,0.0,,,,,,7.0,,24.4,0.2,,,0.0,-18.0,,,,,,-11.0,,6.4,-17.8,,,-18.0,,,,,,True,,True,True,,,False
48395,261,301.0,,,,,,115.0,,578.5,114.2,67.1,,69.0,40.0,,,,,,-146.0,,317.5,-146.8,-193.9,,-192.0,,,,,,False,,False,False,False,,False
48397,2481,441.0,,,,,,633.0,,369.2,195.7,61.0,300.9,304.0,-2040.0,,,,,,-1848.0,,-2111.8,-2285.3,-2420.0,-2180.1,-2177.0,,,,,,True,,False,False,False,False,False
48399,309,0.0,,,,,,46.0,,51.2,36.2,0.0,,0.0,-309.0,,,,,,-263.0,,-257.8,-272.8,-309.0,,-309.0,,,,,,True,,True,True,False,,False
48401,1013,49.0,,,,,,553.0,,256.1,80.7,0.7,,0.0,-964.0,,,,,,-460.0,,-756.9,-932.3,-1012.3,,-1013.0,,,,,,True,,True,True,False,,False
48403,166,14.0,,,,,,54.0,,19.3,3.8,,,215.0,-152.0,,,,,,-112.0,,-146.7,-162.2,,,49.0,,,,,,True,,True,False,,,True
48405,164,42.0,,,,,,57.0,,8.6,5.0,0.0,,161.0,-122.0,,,,,,-107.0,,-155.4,-159.0,-164.0,,-3.0,,,,,,True,,False,False,False,,True
48407,148,14.0,,,,,,177.0,,137.4,0.3,85.4,,26.0,-134.0,,,,,,29.0,,-10.6,-147.7,-62.6,,-122.0,,,,,,True,,True,False,True,,True
48409,436,133.0,,,,,,116.0,,230.9,0.5,0.0,50.3,81.0,-303.0,,,,,,-320.0,,-205.1,-435.5,-436.0,-385.7,-355.0,,,,,,False,,True,False,False,False,False
48411,236,56.0,,,,,,42.0,,633.3,4.2,36.3,,197.0,-180.0,,,,,,-194.0,,397.3,-231.8,-199.7,,-39.0,,,,,,False,,False,False,False,,True
48413,144,14.0,,,,,,3.0,,4.6,,,,110.0,-130.0,,,,,,-141.0,,-139.4,,,,-34.0,,,,,,False,,False,,,,True
48415,733,490.0,,,,,,223.0,,948.5,113.8,0.1,,0.0,-243.0,,,,,,-510.0,,215.5,-619.2,-732.9,,-733.0,,,,,,False,,True,False,False,,False
48417,83,35.0,,,,,,7.0,,9.2,0.9,,,91.0,-48.0,,,,,,-76.0,,-73.8,-82.1,,,8.0,,,,,,False,,False,False,,,True
48419,366,63.0,,,,,,222.0,,282.7,6.4,65.0,,23.0,-303.0,,,,,,-144.0,,-83.3,-359.6,-301.0,,-343.0,,,,,,True,,True,False,True,,False
48421,28,35.0,,,,,,24.0,,18.7,1.9,,,74.0,7.0,,,,,,-4.0,,-9.3,-26.1,,,46.0,,,,,,True,,False,False,,,False
48423,6187,1183.0,,,,,,2140.0,,998.0,713.5,785.5,539.6,225.0,-5004.0,,,,,,-4047.0,,-5189.0,-5473.5,-5401.5,-5647.4,-5962.0,,,,,,True,,False,False,False,False,False
48425,377,21.0,,,,,,40.0,,126.6,,0.0,,3.0,-356.0,,,,,,-337.0,,-250.4,,-377.0,,-374.0,,,,,,True,,True,,False,,False
48427,1246,0.0,,,,,,677.0,,87.8,1.1,0.0,39.9,33.0,-1246.0,,,,,,-569.0,,-1158.2,-1244.9,-1246.0,-1206.1,-1213.0,,,,,,True,,True,True,False,True,True
48429,328,70.0,,,,,,71.0,,36.3,4.2,0.0,,42.0,-258.0,,,,,,-257.0,,-291.7,-323.8,-328.0,,-286.0,,,,,,True,,False,False,False,,False
48431,69,35.0,,,,,,0.0,,117.1,,,,65.0,-34.0,,,,,,-69.0,,48.1,,,,-4.0,,,,,,False,,False,,,,True
48433,32,14.0,,,,,,1.0,,6.7,,,,1.0,-18.0,,,,,,-31.0,,-25.3,,,,-31.0,,,,,,False,,False,,,,False
48435,220,70.0,,,,,,9.0,,4.4,,,,0.0,-150.0,,,,,,-211.0,,-215.6,,,,-220.0,,,,,,False,,False,,,,False
48437,398,77.0,,,,,,97.0,,149.9,11.0,20.5,,91.0,-321.0,,,,,,-301.0,,-248.1,-387.0,-377.5,,-307.0,,,,,,True,,True,False,False,,True
48439,50741,29421.0,,,,,,16761.0,,22159.8,25322.4,28288.0,14446.3,17728.0,-21320.0,,,,,,-33980.0,,-28581.2,-25418.6,-22453.0,-36294.7,-33013.0,,,,,,False,,False,False,False,False,False
48441,6931,749.0,,,,,,1195.0,,590.5,628.9,681.6,352.2,2059.0,-6182.0,,,,,,-5736.0,,-6340.5,-6302.1,-6249.4,-6578.8,-4872.0,,,,,,True,,False,False,False,False,True
48443,31,7.0,,,,,,0.0,,4.0,,,,44.0,-24.0,,,,,,-31.0,,-27.0,,,,13.0,,,,,,False,,False,,,,True
48445,609,581.0,,,,,,372.0,,1210.7,342.1,146.2,,129.0,-28.0,,,,,,-237.0,,601.7,-266.9,-462.8,,-480.0,,,,,,False,,False,False,False,,False
48447,27,14.0,,,,,,14.0,,283.2,,,,3.0,-13.0,,,,,,-13.0,,256.2,,,,-24.0,,,,,,False,,False,,,,False
48449,676,28.0,,,,,,359.0,,252.8,0.0,3.1,22.2,220.0,-648.0,,,,,,-317.0,,-423.2,-676.0,-672.9,-653.8,-456.0,,,,,,True,,True,False,False,False,True
48451,5473,1722.0,,,,,,1138.0,,1250.0,1491.8,17.1,754.5,103.0,-3751.0,,,,,,-4335.0,,-4223.0,-3981.2,-5455.9,-4718.5,-5370.0,,,,,,False,,False,False,False,False,False
48453,9017,4963.0,,,,,,5545.0,,2986.0,3453.2,190.8,2115.6,3235.0,-4054.0,,,,,,-3472.0,,-6031.0,-5563.8,-8826.2,-6901.4,-5782.0,,,,,,True,,False,False,False,False,False
48455,79,7.0,,,,,,102.0,,126.1,0.0,36.0,,2.0,-72.0,,,,,,23.0,,47.1,-79.0,-43.0,,-77.0,,,,,,True,,True,False,True,,False
48457,338,70.0,,,,,,241.0,,204.4,2.0,3.9,,163.0,-268.0,,,,,,-97.0,,-133.6,-336.0,-334.1,,-175.0,,,,,,True,,True,False,False,,True
48459,770,231.0,,,,,,349.0,,343.5,36.0,146.4,,403.0,-539.0,,,,,,-421.0,,-426.5,-734.0,-623.6,,-367.0,,,,,,True,,True,False,False,,True
48461,181,14.0,,,,,,7.0,,24.9,,,,198.0,-167.0,,,,,,-174.0,,-156.1,,,,17.0,,,,,,False,,True,,,,True
48463,429,42.0,,,,,,89.0,,157.7,8.5,0.0,,45.0,-387.0,,,,,,-340.0,,-271.3,-420.5,-429.0,,-384.0,,,,,,True,,True,False,False,,True
48465,916,623.0,,,,,,933.0,,384.7,80.9,0.1,236.4,340.0,-293.0,,,,,,17.0,,-531.3,-835.1,-915.9,-679.6,-576.0,,,,,,True,,False,False,False,False,False
48467,1253,252.0,,,,,,543.0,,278.1,83.5,177.5,,771.0,-1001.0,,,,,,-710.0,,-974.9,-1169.5,-1075.5,,-482.0,,,,,,True,,True,False,False,,True
48469,1003,301.0,,,,,,291.0,,294.5,126.0,3.7,103.2,353.0,-702.0,,,,,,-712.0,,-708.5,-877.0,-999.3,-899.8,-650.0,,,,,,False,,False,False,False,False,True
48471,1148,175.0,,,,,,848.0,,276.9,14.0,0.5,202.0,55.0,-973.0,,,,,,-300.0,,-871.1,-1134.0,-1147.5,-946.0,-1093.0,,,,,,True,,True,False,False,True,False
48473,433,203.0,,,,,,362.0,,343.3,21.8,0.0,,11.0,-230.0,,,,,,-71.0,,-89.7,-411.2,-433.0,,-422.0,,,,,,True,,True,False,False,,False
48475,504,105.0,,,,,,70.0,,193.0,19.6,33.6,,173.0,-399.0,,,,,,-434.0,,-311.0,-484.4,-470.4,,-331.0,,,,,,False,,True,False,False,,True
48477,470,245.0,,,,,,318.0,,197.6,138.0,70.1,,315.0,-225.0,,,,,,-152.0,,-272.4,-332.0,-399.9,,-155.0,,,,,,True,,False,False,False,,True
48479,6062,2443.0,,,,,,1356.0,,1053.6,1307.2,20.2,1431.3,1274.0,-3619.0,,,,,,-4706.0,,-5008.4,-4754.8,-6041.8,-4630.7,-4788.0,,,,,,False,,False,False,False,False,False
48481,524,133.0,,,,,,152.0,,200.4,9.2,0.2,80.6,59.0,-391.0,,,,,,-372.0,,-323.6,-514.8,-523.8,-443.4,-465.0,,,,,,True,,True,False,False,False,False
48483,237,56.0,,,,,,104.0,,12.0,2.9,,,134.0,-181.0,,,,,,-133.0,,-225.0,-234.1,,,-103.0,,,,,,True,,False,False,,,True
48485,4905,3920.0,,,,,,1783.0,,7668.0,5627.8,1375.1,1387.2,2601.0,-985.0,,,,,,-3122.0,,2763.0,722.8,-3529.9,-3517.8,-2304.0,,,,,,False,,False,True,False,False,False
48487,692,280.0,,,,,,199.0,,212.0,118.8,0.0,,0.0,-412.0,,,,,,-493.0,,-480.0,-573.2,-692.0,,-692.0,,,,,,False,,False,False,False,,False
48489,250,0.0,,,,,,31.0,,82.1,3.4,0.0,10.8,56.0,-250.0,,,,,,-219.0,,-167.9,-246.6,-250.0,-239.2,-194.0,,,,,,True,,True,True,True,True,True
48491,6326,1540.0,,,,,,2538.0,,1193.3,646.5,894.0,1114.7,1910.0,-4786.0,,,,,,-3788.0,,-5132.7,-5679.5,-5432.0,-5211.3,-4416.0,,,,,,True,,False,False,False,False,True
48493,515,21.0,,,,,,137.0,,223.1,341.8,3.8,,10.0,-494.0,,,,,,-378.0,,-291.9,-173.2,-511.2,,-505.0,,,,,,True,,True,True,False,,False
48495,309,35.0,,,,,,32.0,,50.3,5.7,0.1,,18.0,-274.0,,,,,,-277.0,,-258.7,-303.3,-308.9,,-291.0,,,,,,False,,True,False,False,,False
48497,1825,252.0,,,,,,539.0,,370.9,45.9,251.8,,308.0,-1573.0,,,,,,-1286.0,,-1454.1,-1779.1,-1573.2,,-1517.0,,,,,,True,,True,False,False,,True
48499,993,147.0,,,,,,349.0,,242.3,44.8,210.9,,30.0,-846.0,,,,,,-644.0,,-750.7,-948.2,-782.1,,-963.0,,,,,,True,,True,False,True,,False
48501,350,42.0,,,,,,43.0,,82.4,12.1,0.0,,25.0,-308.0,,,,,,-307.0,,-267.6,-337.9,-350.0,,-325.0,,,,,,True,,True,False,False,,False
48503,627,518.0,,,,,,231.0,,447.4,858.6,188.3,,225.0,-109.0,,,,,,-396.0,,-179.6,231.6,-438.7,,-402.0,,,,,,False,,False,False,False,,False
48505,304,0.0,,,,,,108.0,,16.2,0.1,0.0,,1.0,-304.0,,,,,,-196.0,,-287.8,-303.9,-304.0,,-303.0,,,,,,True,,True,True,False,,True
48507,307,252.0,,,,,,28.0,,183.4,30.0,0.0,,23.0,-55.0,,,,,,-279.0,,-123.6,-277.0,-307.0,,-284.0,,,,,,False,,False,False,False,,False
49001,0,0.0,,,,,,25.0,,8.5,,,,,0.0,,,,,,25.0,,8.5,,,,,,,,,,False,,False,,,,
49003,0,0.0,,,,,,551.0,,223.3,,,,,0.0,,,,,,551.0,,223.3,,,,,,,,,,False,,False,,,,
49005,0,0.0,,,,,,2086.0,,208.5,,,,,0.0,,,,,,2086.0,,208.5,,,,,,,,,,False,,False,,,,
49007,0,0.0,,,,,,156.0,,261.6,,,,,0.0,,,,,,156.0,,261.6,,,,,,,,,,False,,False,,,,
49009,0,0.0,,,,,,0.0,,5.8,,,,,0.0,,,,,,0.0,,5.8,,,,,,,,,,True,,False,,,,
49011,11080,5369.0,,,,,,6100.0,,7386.9,4418.6,2152.0,1507.3,1465.0,-5711.0,,,,,,-4980.0,,-3693.1,-6661.4,-8928.0,-9572.7,-9615.0,,,,,,True,,True,False,False,False,False
49013,0,0.0,,,,,,133.0,,281.6,,,,,0.0,,,,,,133.0,,281.6,,,,,,,,,,False,,False,,,,
