,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
29061,150,132.0,,82.0,,,,,111.0,,241.7,28.8,31.6,0.0,,,32.0,-18.0,,-68.0,,,,,-39.0,,91.7,-121.2,-118.4,-150.0,,,-118.0,,False,,,,,False,,False,False,False,False,,,False
29063,343,294.0,,391.0,,,,,161.0,,1475.0,64.6,258.2,82.8,,,154.0,-49.0,,48.0,,,,,-182.0,,1132.0,-278.4,-84.8,-260.2,,,-189.0,,True,,,,,False,,False,False,False,False,,,False
29065,324,96.0,,87.0,,,,,186.0,,533.8,64.8,37.2,1.3,,,39.0,-228.0,,-237.0,,,,,-138.0,,209.8,-259.1,-286.8,-322.7,,,-285.0,,False,,,,,True,,True,False,False,False,,,False
29067,181,126.0,,95.0,,,,,218.0,,248.2,77.4,21.6,0.0,,,18.0,-55.0,,-86.0,,,,,37.0,,67.2,-103.6,-159.4,-181.0,,,-163.0,,False,,,,,True,,False,False,False,False,,,False
29069,671,738.0,,881.0,,,,,791.0,,798.9,107.3,555.2,178.1,,,449.0,67.0,,210.0,,,,,120.0,,127.9,-563.7,-115.8,-492.9,,,-222.0,,False,,,,,False,,False,False,False,False,,,False
29071,2621,1548.0,,2660.0,,,,,1011.0,,2404.3,700.9,1010.6,926.8,938.1,,1780.0,-1073.0,,39.0,,,,,-1610.0,,-216.7,-1920.1,-1610.4,-1694.2,-1682.9,,-841.0,,True,,,,,False,,True,False,False,False,False,,True
29073,272,198.0,,145.0,,,,,116.0,,655.6,41.1,101.9,16.1,,,136.0,-74.0,,-127.0,,,,,-156.0,,383.6,-230.9,-170.1,-255.9,,,-136.0,,False,,,,,False,,False,False,False,False,,,False
29075,286,84.0,,68.0,,,,,74.0,,157.1,29.1,9.3,0.0,,,30.0,-202.0,,-218.0,,,,,-212.0,,-128.9,-256.9,-276.7,-286.0,,,-256.0,,False,,,,,False,,True,False,False,False,,,False
29077,6054,3354.0,,4600.0,,,,,4080.0,,3588.2,1202.5,3084.3,16.9,2960.5,,2115.0,-2700.0,,-1454.0,,,,,-1974.0,,-2465.8,-4851.5,-2969.7,-6037.1,-3093.5,,-3939.0,,True,,,,,True,,True,False,False,False,False,,False
29079,285,138.0,,34.0,,,,,170.0,,168.0,39.9,48.6,0.0,,,209.0,-147.0,,-251.0,,,,,-115.0,,-117.0,-245.1,-236.4,-285.0,,,-76.0,,False,,,,,True,,True,False,False,False,,,True
29081,250,138.0,,93.0,,,,,108.0,,408.5,14.5,19.0,51.9,,,81.0,-112.0,,-157.0,,,,,-142.0,,158.5,-235.5,-231.0,-198.1,,,-169.0,,False,,,,,False,,False,False,False,False,,,False
29083,811,216.0,,200.0,,,,,301.0,,749.0,73.8,89.8,20.3,,,11.0,-595.0,,-611.0,,,,,-510.0,,-62.0,-737.2,-721.2,-790.7,,,-800.0,,False,,,,,True,,True,False,False,False,,,False
29085,191,102.0,,124.0,,,,,92.0,,312.9,58.9,,0.0,,,0.0,-89.0,,-67.0,,,,,-99.0,,121.9,-132.1,,-191.0,,,-191.0,,True,,,,,False,,False,False,,False,,,False
29087,173,66.0,,31.0,,,,,43.0,,251.8,12.6,1.5,0.0,,,50.0,-107.0,,-142.0,,,,,-130.0,,78.8,-160.4,-171.5,-173.0,,,-123.0,,False,,,,,False,,True,False,False,False,,,False
29089,287,132.0,,63.0,,,,,122.0,,271.9,38.5,24.1,0.0,,,92.0,-155.0,,-224.0,,,,,-165.0,,-15.1,-248.5,-262.9,-287.0,,,-195.0,,False,,,,,False,,True,False,False,False,,,False
29091,552,696.0,,695.0,,,,,856.0,,961.1,263.4,458.5,0.1,,,333.0,144.0,,143.0,,,,,304.0,,409.1,-288.6,-93.5,-551.9,,,-219.0,,True,,,,,False,,False,False,True,False,,,False
29093,161,42.0,,47.0,,,,,75.0,,428.9,28.8,7.2,,,,60.0,-119.0,,-114.0,,,,,-86.0,,267.9,-132.2,-153.8,,,,-101.0,,True,,,,,True,,False,False,False,,,,True
29095,8889,4062.0,,5148.0,,,,,4874.0,,3833.6,3716.8,3060.4,886.2,1745.5,,2871.0,-4827.0,,-3741.0,,,,,-4015.0,,-5055.4,-5172.2,-5828.6,-8002.8,-7143.5,,-6018.0,,True,,,,,True,,False,False,False,False,False,,False
29097,3536,1926.0,,2006.0,,,,,1934.0,,1578.9,456.5,859.8,50.0,929.8,,1409.0,-1610.0,,-1530.0,,,,,-1602.0,,-1957.1,-3079.5,-2676.2,-3486.0,-2606.2,,-2127.0,,True,,,,,True,,False,False,False,False,False,,False
29099,6581,2034.0,,4943.0,,,,,1791.0,,2126.1,1590.9,1638.5,66.8,1471.8,,992.0,-4547.0,,-1638.0,,,,,-4790.0,,-4454.9,-4990.1,-4942.5,-6514.2,-5109.2,,-5589.0,,True,,,,,False,,True,False,False,False,False,,False
29101,1221,390.0,,890.0,,,,,578.0,,675.5,84.7,284.5,0.1,159.2,,103.0,-831.0,,-331.0,,,,,-643.0,,-545.5,-1136.3,-936.5,-1220.9,-1061.8,,-1118.0,,True,,,,,True,,True,False,False,False,False,,False
29103,75,18.0,,0.0,,,,,41.0,,69.5,6.9,,,,,22.0,-57.0,,-75.0,,,,,-34.0,,-5.5,-68.1,,,,,-53.0,,False,,,,,True,,True,False,,,,,True
29105,825,684.0,,456.0,,,,,527.0,,1206.2,357.1,543.3,0.5,646.2,,0.0,-141.0,,-369.0,,,,,-298.0,,381.2,-467.9,-281.7,-824.5,-178.8,,-825.0,,False,,,,,False,,False,False,False,False,False,,False
29107,837,384.0,,245.0,,,,,346.0,,473.9,112.4,143.4,10.2,,,134.0,-453.0,,-592.0,,,,,-491.0,,-363.1,-724.5,-693.6,-826.8,,,-703.0,,False,,,,,False,,True,False,False,False,,,False
29109,948,708.0,,685.0,,,,,652.0,,1762.7,244.8,619.6,362.8,,,296.0,-240.0,,-263.0,,,,,-296.0,,814.7,-703.2,-328.4,-585.2,,,-652.0,,False,,,,,False,,False,False,False,False,,,False
29111,251,156.0,,173.0,,,,,85.0,,346.0,37.9,47.8,0.0,,,92.0,-95.0,,-78.0,,,,,-166.0,,95.0,-213.1,-203.2,-251.0,,,-159.0,,True,,,,,False,,True,False,False,False,,,False
29113,1567,564.0,,404.0,,,,,393.0,,1091.7,268.2,279.5,389.5,597.2,,0.0,-1003.0,,-1163.0,,,,,-1174.0,,-475.3,-1298.8,-1287.5,-1177.5,-969.8,,-1567.0,,False,,,,,False,,True,False,False,False,True,,False
29115,182,48.0,,11.0,,,,,170.0,,116.0,23.0,7.5,0.0,,,12.0,-134.0,,-171.0,,,,,-12.0,,-66.0,-159.0,-174.5,-182.0,,,-170.0,,False,,,,,True,,True,False,False,False,,,False
29117,255,120.0,,103.0,,,,,216.0,,318.4,60.8,23.2,0.0,,,0.0,-135.0,,-152.0,,,,,-39.0,,63.4,-194.2,-231.8,-255.0,,,-255.0,,False,,,,,True,,True,False,False,False,,,False
29119,240,198.0,,0.0,,,,,450.0,,321.8,37.3,16.7,0.9,51.7,,82.0,-42.0,,-240.0,,,,,210.0,,81.8,-202.7,-223.3,-239.1,-188.3,,-158.0,,False,,,,,False,,False,False,False,False,False,,False
29121,521,72.0,,42.0,,,,,163.0,,313.1,39.9,8.1,0.5,,,33.0,-449.0,,-479.0,,,,,-358.0,,-207.9,-481.1,-512.9,-520.5,,,-488.0,,False,,,,,True,,True,False,False,False,,,False
29123,476,318.0,,140.0,,,,,135.0,,587.1,62.7,98.6,0.2,,,74.0,-158.0,,-336.0,,,,,-341.0,,111.1,-413.3,-377.4,-475.8,,,-402.0,,False,,,,,False,,True,False,False,False,,,False
29125,215,270.0,,230.0,,,,,77.0,,1036.5,28.9,406.3,69.5,,,202.0,55.0,,15.0,,,,,-138.0,,821.5,-186.1,191.3,-145.5,,,-13.0,,True,,,,,False,,False,False,False,False,,,True
29127,1036,516.0,,560.0,,,,,344.0,,716.9,140.6,411.2,0.0,,,652.0,-520.0,,-476.0,,,,,-692.0,,-319.1,-895.4,-624.8,-1036.0,,,-384.0,,True,,,,,False,,True,False,False,False,,,True
29129,60,0.0,,0.0,,,,,41.0,,64.2,2.4,3.8,,,,0.0,-60.0,,-60.0,,,,,-19.0,,4.2,-57.6,-56.2,,,,-60.0,,False,,,,,True,,True,True,True,,,,False
29131,799,600.0,,810.0,,,,,284.0,,2033.0,206.1,464.6,281.9,,,869.0,-199.0,,11.0,,,,,-515.0,,1234.0,-592.9,-334.4,-517.1,,,70.0,,True,,,,,False,,False,False,False,False,,,True
29133,520,366.0,,348.0,,,,,198.0,,541.7,28.9,101.6,84.7,,,156.0,-154.0,,-172.0,,,,,-322.0,,21.7,-491.1,-418.4,-435.3,,,-364.0,,False,,,,,False,,True,False,False,False,,,False
29135,707,768.0,,644.0,,,,,202.0,,1396.2,61.2,307.9,174.1,,,191.0,61.0,,-63.0,,,,,-505.0,,689.2,-645.8,-399.1,-532.9,,,-516.0,,False,,,,,False,,False,False,False,False,,,False
29137,267,132.0,,77.0,,,,,51.0,,1008.8,22.8,60.7,36.8,,,136.0,-135.0,,-190.0,,,,,-216.0,,741.8,-244.2,-206.3,-230.2,,,-131.0,,False,,,,,False,,False,False,False,False,,,True
29139,228,198.0,,149.0,,,,,68.0,,473.5,16.6,120.7,38.7,,,258.0,-30.0,,-79.0,,,,,-160.0,,245.5,-211.4,-107.3,-189.3,,,30.0,,False,,,,,False,,False,False,False,False,,,False
29141,509,540.0,,273.0,,,,,185.0,,1216.1,113.5,273.7,161.5,,,16.0,31.0,,-236.0,,,,,-324.0,,707.1,-395.5,-235.3,-347.5,,,-493.0,,False,,,,,False,,False,False,False,False,,,False
29143,658,378.0,,81.0,,,,,250.0,,508.8,58.6,240.2,94.5,,,89.0,-280.0,,-577.0,,,,,-408.0,,-149.2,-599.4,-417.8,-563.5,,,-569.0,,False,,,,,False,,True,False,False,False,,,False
29145,1071,696.0,,900.0,,,,,1177.0,,1122.6,90.2,145.9,1.2,228.5,,327.0,-375.0,,-171.0,,,,,106.0,,51.6,-980.9,-925.1,-1069.8,-842.5,,-744.0,,True,,,,,True,,True,False,False,False,False,,False
29147,989,684.0,,301.0,,,,,273.0,,875.2,51.4,327.8,0.0,,,95.0,-305.0,,-688.0,,,,,-716.0,,-113.8,-937.6,-661.2,-989.0,,,-894.0,,False,,,,,False,,True,False,False,False,,,False
29149,178,96.0,,110.0,,,,,229.0,,406.4,38.8,40.8,0.0,,,0.0,-82.0,,-68.0,,,,,51.0,,228.4,-139.2,-137.2,-178.0,,,-178.0,,True,,,,,True,,False,False,False,False,,,False
29151,542,456.0,,627.0,,,,,158.0,,5288.6,39.2,128.6,133.5,,,161.0,-86.0,,85.0,,,,,-384.0,,4746.6,-502.8,-413.4,-408.5,,,-381.0,,True,,,,,False,,False,False,False,False,,,False
29153,108,186.0,,40.0,,,,,95.0,,227.9,72.5,,0.0,,,104.0,78.0,,-68.0,,,,,-13.0,,119.9,-35.5,,-108.0,,,-4.0,,True,,,,,True,,False,True,,False,,,True
29155,435,306.0,,225.0,,,,,392.0,,588.5,97.4,65.6,49.4,,,386.0,-129.0,,-210.0,,,,,-43.0,,153.5,-337.6,-369.4,-385.6,,,-49.0,,False,,,,,True,,False,False,False,False,,,True
29157,831,270.0,,177.0,,,,,194.0,,455.7,84.2,73.3,0.0,,,97.0,-561.0,,-654.0,,,,,-637.0,,-375.3,-746.8,-757.7,-831.0,,,-734.0,,False,,,,,False,,True,False,False,False,,,False
29159,1393,1080.0,,1117.0,,,,,787.0,,1568.2,283.5,798.9,376.9,607.1,,1.0,-313.0,,-276.0,,,,,-606.0,,175.2,-1109.5,-594.1,-1016.1,-785.9,,-1392.0,,True,,,,,False,,True,False,False,False,False,,False
29161,1135,426.0,,405.0,,,,,507.0,,1648.4,315.8,283.6,0.0,,,108.0,-709.0,,-730.0,,,,,-628.0,,513.4,-819.2,-851.4,-1135.0,,,-1027.0,,False,,,,,True,,True,False,False,False,,,False
29163,675,312.0,,308.0,,,,,176.0,,492.9,60.7,94.7,84.1,,,194.0,-363.0,,-367.0,,,,,-499.0,,-182.1,-614.3,-580.3,-590.9,,,-481.0,,False,,,,,False,,True,False,False,False,,,False
29165,860,462.0,,474.0,,,,,616.0,,910.6,271.7,202.8,419.5,,,447.0,-398.0,,-386.0,,,,,-244.0,,50.6,-588.3,-657.2,-440.5,,,-413.0,,True,,,,,True,,True,False,False,False,,,False
29167,580,384.0,,377.0,,,,,417.0,,797.5,231.9,171.9,0.1,,,0.0,-196.0,,-203.0,,,,,-163.0,,217.5,-348.1,-408.1,-579.9,,,-580.0,,False,,,,,True,,False,False,False,False,,,False
29169,944,414.0,,633.0,,,,,729.0,,586.9,138.9,149.7,0.1,,,171.0,-530.0,,-311.0,,,,,-215.0,,-357.1,-805.1,-794.3,-943.9,,,-773.0,,True,,,,,True,,True,False,False,False,,,False
29171,121,30.0,,0.0,,,,,48.0,,81.2,8.0,,,,,17.0,-91.0,,-121.0,,,,,-73.0,,-39.8,-113.0,,,,,-104.0,,False,,,,,True,,True,False,,,,,False
29173,319,102.0,,41.0,,,,,82.0,,328.1,25.4,12.9,0.0,,,2.0,-217.0,,-278.0,,,,,-237.0,,9.1,-293.6,-306.1,-319.0,,,-317.0,,False,,,,,False,,True,False,False,False,,,False
29175,718,684.0,,489.0,,,,,363.0,,1990.4,60.0,262.2,173.1,,,692.0,-34.0,,-229.0,,,,,-355.0,,1272.4,-658.0,-455.8,-544.9,,,-26.0,,False,,,,,False,,False,False,False,False,,,True
29177,511,186.0,,168.0,,,,,260.0,,594.4,63.2,41.4,69.0,,,206.0,-325.0,,-343.0,,,,,-251.0,,83.4,-447.8,-469.6,-442.0,,,-305.0,,False,,,,,True,,True,False,False,False,,,True
29179,127,66.0,,0.0,,,,,59.0,,502.0,5.8,10.7,,,,90.0,-61.0,,-127.0,,,,,-68.0,,375.0,-121.2,-116.3,,,,-37.0,,False,,,,,False,,False,False,False,,,,True
29181,315,270.0,,323.0,,,,,158.0,,1384.7,15.3,136.7,51.1,,,164.0,-45.0,,8.0,,,,,-157.0,,1069.7,-299.7,-178.3,-263.9,,,-151.0,,True,,,,,False,,False,False,False,False,,,False
29183,11271,5502.0,,5238.0,,,,,2613.0,,7561.7,3127.4,2905.4,5406.6,2718.3,,3102.0,-5769.0,,-6033.0,,,,,-8658.0,,-3709.3,-8143.6,-8365.6,-5864.4,-8552.7,,-8169.0,,False,,,,,False,,True,False,False,False,False,,False
29185,251,90.0,,42.0,,,,,91.0,,337.6,31.4,9.4,0.0,,,75.0,-161.0,,-209.0,,,,,-160.0,,86.6,-219.6,-241.6,-251.0,,,-176.0,,False,,,,,True,,True,False,False,False,,,False
29186,790,468.0,,546.0,,,,,150.0,,1576.6,47.2,339.6,137.4,,,202.0,-322.0,,-244.0,,,,,-640.0,,786.6,-742.8,-450.4,-652.6,,,-588.0,,True,,,,,False,,False,False,False,False,,,False
29187,2584,1134.0,,1590.0,,,,,850.0,,1218.7,284.9,776.2,3.2,720.0,,231.0,-1450.0,,-994.0,,,,,-1734.0,,-1365.3,-2299.1,-1807.8,-2580.8,-1864.0,,-2353.0,,True,,,,,False,,True,False,False,False,False,,False
29189,25882,10758.0,,8978.0,,,,,6905.0,,8398.0,6352.2,6667.4,563.2,5463.7,,7714.0,-15124.0,,-16904.0,,,,,-18977.0,,-17484.0,-19529.8,-19214.6,-25318.8,-20418.3,,-18168.0,,False,,,,,False,,False,False,False,False,False,,False
29195,720,324.0,,268.0,,,,,359.0,,463.4,198.3,54.7,0.1,,,105.0,-396.0,,-452.0,,,,,-361.0,,-256.6,-521.7,-665.3,-719.9,,,-615.0,,False,,,,,True,,True,False,False,False,,,False
29197,103,24.0,,0.0,,,,,47.0,,59.3,5.2,8.4,,,,12.0,-79.0,,-103.0,,,,,-56.0,,-43.7,-97.8,-94.6,,,,-91.0,,False,,,,,True,,True,False,False,,,,False
29199,127,78.0,,50.0,,,,,54.0,,742.5,6.9,6.2,,,,94.0,-49.0,,-77.0,,,,,-73.0,,615.5,-120.1,-120.8,,,,-33.0,,False,,,,,False,,False,False,False,,,,True
29201,1494,918.0,,1285.0,,,,,536.0,,1779.3,236.5,199.1,430.5,686.6,,775.0,-576.0,,-209.0,,,,,-958.0,,285.3,-1257.5,-1294.9,-1063.5,-807.4,,-719.0,,True,,,,,False,,True,False,False,False,False,,False
29203,126,252.0,,132.0,,,,,80.0,,355.8,37.8,100.5,27.1,,,60.0,126.0,,6.0,,,,,-46.0,,229.8,-88.2,-25.5,-98.9,,,-66.0,,True,,,,,True,,False,True,True,True,,,True
29205,139,60.0,,2.0,,,,,49.0,,128.1,15.0,30.7,9.4,,,24.0,-79.0,,-137.0,,,,,-90.0,,-10.9,-124.0,-108.3,-129.6,,,-115.0,,False,,,,,False,,True,False,False,False,,,False
29207,898,642.0,,558.0,,,,,502.0,,1285.9,149.3,170.4,264.7,,,311.0,-256.0,,-340.0,,,,,-396.0,,387.9,-748.7,-727.6,-633.3,,,-587.0,,False,,,,,False,,False,False,False,False,,,False
29209,615,270.0,,219.0,,,,,354.0,,619.2,186.3,159.7,9.1,,,73.0,-345.0,,-396.0,,,,,-261.0,,4.2,-428.7,-455.3,-605.9,,,-542.0,,False,,,,,True,,True,False,False,False,,,False
29211,285,120.0,,0.0,,,,,100.0,,170.2,22.4,62.3,0.0,,,17.0,-165.0,,-285.0,,,,,-185.0,,-114.8,-262.6,-222.7,-285.0,,,-268.0,,False,,,,,False,,True,False,False,False,,,False
29213,1442,780.0,,524.0,,,,,817.0,,775.1,132.9,728.5,10.6,350.2,,90.0,-662.0,,-918.0,,,,,-625.0,,-666.9,-1309.1,-713.5,-1431.4,-1091.8,,-1352.0,,False,,,,,True,,False,False,False,False,False,,False
29215,454,372.0,,306.0,,,,,428.0,,661.3,217.5,197.4,0.1,,,0.0,-82.0,,-148.0,,,,,-26.0,,207.3,-236.5,-256.6,-453.9,,,-454.0,,False,,,,,True,,False,False,False,False,,,False
29217,427,228.0,,185.0,,,,,264.0,,324.1,94.2,122.5,68.9,,,80.0,-199.0,,-242.0,,,,,-163.0,,-102.9,-332.8,-304.5,-358.1,,,-347.0,,False,,,,,True,,True,False,False,False,,,False
29219,699,216.0,,188.0,,,,,254.0,,450.0,78.6,97.3,33.0,,,80.0,-483.0,,-511.0,,,,,-445.0,,-249.0,-620.4,-601.7,-666.0,,,-619.0,,False,,,,,True,,True,False,False,False,,,False
29221,890,342.0,,280.0,,,,,307.0,,641.9,139.7,172.1,2.5,,,141.0,-548.0,,-610.0,,,,,-583.0,,-248.1,-750.3,-717.9,-887.5,,,-749.0,,False,,,,,False,,True,False,False,False,,,False
29223,228,60.0,,49.0,,,,,139.0,,263.7,57.3,,0.0,,,0.0,-168.0,,-179.0,,,,,-89.0,,35.7,-170.7,,-228.0,,,-228.0,,False,,,,,True,,True,False,,False,,,False
29225,828,522.0,,397.0,,,,,466.0,,1151.7,224.1,402.9,10.7,1295.3,,206.0,-306.0,,-431.0,,,,,-362.0,,323.7,-603.9,-425.1,-817.3,467.3,,-622.0,,False,,,,,False,,False,False,False,False,False,,False
29227,53,30.0,,0.0,,,,,37.0,,82.5,3.1,1.2,,,,23.0,-23.0,,-53.0,,,,,-16.0,,29.5,-49.9,-51.8,,,,-30.0,,False,,,,,True,,False,False,False,,,,False
29229,243,216.0,,83.0,,,,,278.0,,397.6,50.6,30.5,0.0,,,70.0,-27.0,,-160.0,,,,,35.0,,154.6,-192.4,-212.5,-243.0,,,-173.0,,False,,,,,False,,False,False,False,False,,,False
29510,5584,2262.0,,2525.0,,,,,2282.0,,1726.4,1032.7,1458.1,40.6,1080.5,,1624.0,-3322.0,,-3059.0,,,,,-3302.0,,-3857.6,-4551.3,-4125.9,-5543.4,-4503.5,,-3960.0,,True,,,,,True,,False,False,False,False,False,,False
30001,348,192.0,,9.0,,,,,184.0,,277.4,25.3,81.1,0.0,,,43.0,-156.0,,-339.0,,,,,-164.0,,-70.6,-322.7,-266.9,-348.0,,,-305.0,,False,,,,,False,,True,False,False,False,,,False
30003,537,1320.0,,0.0,,,,,323.0,,864.5,66.8,944.6,60.7,688.5,,604.0,783.0,,-537.0,,,,,-214.0,,327.5,-470.2,407.6,-476.3,151.5,,67.0,,True,,,,,True,,True,True,True,True,True,,True
30005,273,468.0,,0.0,,,,,132.0,,2801.7,7.1,,0.0,,,92.0,195.0,,-273.0,,,,,-141.0,,2528.7,-265.9,,-273.0,,,-181.0,,False,,,,,True,,False,False,,False,,,True
30007,155,144.0,,37.0,,,,,133.0,,2109.0,4.9,86.4,,,,243.0,-11.0,,-118.0,,,,,-22.0,,1954.0,-150.1,-68.6,,,,88.0,,False,,,,,False,,False,False,False,,,,False
30009,387,198.0,,0.0,,,,,182.0,,575.3,34.3,128.4,0.0,,,121.0,-189.0,,-387.0,,,,,-205.0,,188.3,-352.7,-258.6,-387.0,,,-266.0,,False,,,,,False,,True,False,False,False,,,False
30011,73,132.0,,7.0,,,,,60.0,,648.1,21.3,,,,,20.0,59.0,,-66.0,,,,,-13.0,,575.1,-51.7,,,,,-53.0,,False,,,,,True,,False,True,,,,,True
30013,3770,2010.0,,2544.0,,,,,4525.0,,12399.3,303.6,1150.9,320.3,681.9,,1814.0,-1760.0,,-1226.0,,,,,755.0,,8629.3,-3466.4,-2619.1,-3449.7,-3088.1,,-1956.0,,True,,,,,True,,False,False,False,False,False,,False
30015,210,192.0,,0.0,,,,,141.0,,794.6,15.0,,,,,194.0,-18.0,,-210.0,,,,,-69.0,,584.6,-195.0,,,,,-16.0,,False,,,,,False,,False,False,,,,,True
30017,541,402.0,,,,,,,639.0,,1316.3,11.4,,9.5,,,322.0,-139.0,,,,,,,98.0,,775.3,-529.6,,-531.5,,,-219.0,,,,,,,True,,False,False,,False,,,False
30019,102,72.0,,0.0,,,,,83.0,,766.2,3.6,,,,,57.0,-30.0,,-102.0,,,,,-19.0,,664.2,-98.4,,,,,-45.0,,False,,,,,True,,False,False,,,,,False
30021,504,318.0,,0.0,,,,,508.0,,1147.3,17.1,,60.0,,,25.0,-186.0,,-504.0,,,,,4.0,,643.3,-486.9,,-444.0,,,-479.0,,False,,,,,True,,False,False,,False,,,False
30023,369,444.0,,507.0,,,,,256.0,,1497.1,28.4,177.5,3.2,,,0.0,75.0,,138.0,,,,,-113.0,,1128.1,-340.6,-191.5,-365.8,,,-369.0,,False,,,,,False,,False,False,False,False,,,False
30025,208,90.0,,0.0,,,,,219.0,,412.1,10.3,,,,,69.0,-118.0,,-208.0,,,,,11.0,,204.1,-197.7,,,,,-139.0,,False,,,,,True,,False,False,,,,,False
30027,500,258.0,,0.0,,,,,477.0,,833.7,33.9,,0.0,,,170.0,-242.0,,-500.0,,,,,-23.0,,333.7,-466.1,,-500.0,,,-330.0,,False,,,,,True,,False,False,,False,,,False
30029,4358,3294.0,,2591.0,,,,,3931.0,,7922.7,574.7,3352.3,625.9,1094.9,,1452.0,-1064.0,,-1767.0,,,,,-427.0,,3564.7,-3783.3,-1005.7,-3732.1,-3263.1,,-2906.0,,False,,,,,True,,False,False,True,False,False,,False
30031,5161,3258.0,,4826.0,,,,,1687.0,,5383.0,340.6,5255.1,909.7,1261.4,,1972.0,-1903.0,,-335.0,,,,,-3474.0,,222.0,-4820.4,94.1,-4251.3,-3899.6,,-3189.0,,True,,,,,False,,True,False,True,False,False,,False
30033,46,72.0,,0.0,,,,,36.0,,107.4,0.0,,,,,43.0,26.0,,-46.0,,,,,-10.0,,61.4,-46.0,,,,,-3.0,,False,,,,,True,,False,False,,,,,True
30035,394,420.0,,813.0,,,,,437.0,,1008.3,64.9,172.1,0.0,,,62.0,26.0,,419.0,,,,,43.0,,614.3,-329.1,-221.9,-394.0,,,-332.0,,False,,,,,False,,False,False,False,False,,,False
30037,11,42.0,,,,,,,37.0,,439.9,2.7,4.7,,,,34.0,31.0,,,,,,,26.0,,428.9,-8.3,-6.3,,,,23.0,,,,,,,True,,False,True,True,,,,True
30039,80,54.0,,0.0,,,,,46.0,,687.6,3.7,,,,,42.0,-26.0,,-80.0,,,,,-34.0,,607.6,-76.3,,,,,-38.0,,False,,,,,False,,False,False,,,,,False
30041,727,1122.0,,2008.0,,,,,1146.0,,5162.8,43.5,698.3,190.8,,,224.0,395.0,,1281.0,,,,,419.0,,4435.8,-683.5,-28.7,-536.2,,,-503.0,,False,,,,,False,,False,False,True,False,,,False
30043,410,102.0,,43.0,,,,,156.0,,871.1,35.2,21.7,0.0,,,141.0,-308.0,,-367.0,,,,,-254.0,,461.1,-374.8,-388.3,-410.0,,,-269.0,,False,,,,,True,,False,False,False,False,,,True
30045,52,24.0,,0.0,,,,,53.0,,484.1,1.9,,,,,41.0,-28.0,,-52.0,,,,,1.0,,432.1,-50.1,,,,,-11.0,,False,,,,,True,,False,False,,,,,True
30047,660,420.0,,1422.0,,,,,505.0,,2500.2,83.9,431.5,95.1,,,640.0,-240.0,,762.0,,,,,-155.0,,1840.2,-576.1,-228.5,-564.9,,,-20.0,,False,,,,,True,,False,False,True,False,,,True
30049,2542,1422.0,,3752.0,,,,,1333.0,,9569.2,88.7,1519.6,80.1,,,1681.0,-1120.0,,1210.0,,,,,-1209.0,,7027.2,-2453.3,-1022.4,-2461.9,,,-861.0,,False,,,,,False,,False,False,True,False,,,True
30051,69,0.0,,0.0,,,,,65.0,,122.0,3.9,13.4,,,,1.0,-69.0,,-69.0,,,,,-4.0,,53.0,-65.1,-55.6,,,,-68.0,,False,,,,,True,,True,True,True,,,,True
30053,543,216.0,,159.0,,,,,119.0,,1117.6,38.6,99.4,4.5,,,222.0,-327.0,,-384.0,,,,,-424.0,,574.6,-504.4,-443.6,-538.5,,,-321.0,,False,,,,,False,,False,False,False,False,,,True
30055,56,96.0,,3.0,,,,,117.0,,459.4,4.2,,,,,32.0,40.0,,-53.0,,,,,61.0,,403.4,-51.8,,,,,-24.0,,False,,,,,False,,False,False,,,,,True
30057,277,156.0,,0.0,,,,,99.0,,479.0,8.4,37.5,73.1,,,5.0,-121.0,,-277.0,,,,,-178.0,,202.0,-268.6,-239.5,-203.9,,,-272.0,,False,,,,,False,,False,False,False,False,,,False
30059,45,96.0,,,,,,,46.0,,347.1,1.9,19.5,,,,27.0,51.0,,,,,,,1.0,,302.1,-43.1,-25.5,,,,-18.0,,,,,,,True,,False,True,True,,,,True
