,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
42049,2242,2082.0,,2010.7,,2271.0,2396.0,,,,,1904.6,2350.1,,,1908.0,,6171.1,,3046.7,,4267.0,2313.3,,2700.0,2214.0,,,,,1520.2,2540.7,4133.0,,,,2857.1,-160.0,,-231.3,,29.0,154.0,,,,,-337.4,108.1,,,-334.0,,3929.1,,804.7,,2025.0,71.3,,458.0,-28.0,,,,,-721.8,298.7,1891.0,,,,615.1,,False,,True,True,,,,,False,True,,,False,,False,,False,,False,True,,False,True,,,,,False,False,False,,,,False
42051,1153,644.0,,644.4,,699.0,1200.0,,,,,574.9,728.0,,,882.0,,1804.5,,769.0,,1074.0,679.0,,803.0,762.0,,,,,436.3,680.0,992.0,,,,479.3,-509.0,,-508.6,,-454.0,47.0,,,,,-578.1,-425.0,,,-271.0,,651.5,,-384.0,,-79.0,-474.0,,-350.0,-391.0,,,,,-716.7,-473.0,-161.0,,,,-673.7,,True,,True,True,,,,,False,True,,,True,,False,,True,,True,True,,True,True,,,,,False,True,True,,,,False
42053,60,58.0,,57.3,,49.0,74.0,,,,,28.3,60.9,,,49.0,,22.6,,8.0,,8.0,34.7,,65.0,63.0,,,,,,91.4,,,,,142.0,-2.0,,-2.7,,-11.0,14.0,,,,,-31.7,0.9,,,-11.0,,-37.4,,-52.0,,-52.0,-25.3,,5.0,3.0,,,,,,31.4,,,,,82.0,,False,,False,False,,,,,False,True,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
42055,1756,1214.0,,1192.4,,1593.0,1650.0,,,,,1451.9,1391.2,,,1050.0,,2927.3,,1374.6,,2515.0,1605.1,,1507.0,1381.0,,,,,939.5,1448.9,1950.0,,,,1953.2,-542.0,,-563.6,,-163.0,-106.0,,,,,-304.1,-364.8,,,-706.0,,1171.3,,-381.4,,759.0,-150.9,,-249.0,-375.0,,,,,-816.5,-307.1,194.0,,,,197.2,,False,,True,True,,,,,True,True,,,False,,False,,True,,False,True,,True,True,,,,,False,True,True,,,,True
42057,177,112.0,,105.3,,107.0,127.0,,,,,105.5,120.2,,,88.0,,286.6,,42.0,,181.0,101.9,,122.0,127.0,,,,,,122.8,,,,,98.1,-65.0,,-71.7,,-70.0,-50.0,,,,,-71.5,-56.8,,,-89.0,,109.6,,-135.0,,4.0,-75.1,,-55.0,-50.0,,,,,,-54.2,,,,,-78.9,,False,,False,True,,,,,False,True,,,False,,False,,False,,True,False,,True,True,,,,,,True,,,,,False
42059,302,318.0,,310.1,,314.0,459.0,,,,,242.2,344.0,,,209.0,,568.5,,181.7,,460.0,263.3,,384.0,354.0,,,,,,320.8,,,,,464.4,16.0,,8.1,,12.0,157.0,,,,,-59.8,42.0,,,-93.0,,266.5,,-120.3,,158.0,-38.7,,82.0,52.0,,,,,,18.8,,,,,162.4,,True,,True,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
42061,409,334.0,,337.2,,329.0,312.0,,,,,514.8,517.2,,,395.0,,359.3,,248.0,,320.0,358.0,,305.0,394.0,,,,,297.7,285.3,,,,,311.4,-75.0,,-71.8,,-80.0,-97.0,,,,,105.8,108.2,,,-14.0,,-49.7,,-161.0,,-89.0,-51.0,,-104.0,-15.0,,,,,-111.3,-123.7,,,,,-97.6,,True,,False,False,,,,,False,False,,,True,,True,,False,,False,True,,False,True,,,,,False,False,,,,,False
42063,761,810.0,,800.2,,805.0,929.0,,,,,878.5,1043.2,,,713.0,,939.0,,624.0,,1014.0,818.3,,1033.0,897.0,,,,,570.2,682.9,,,,,867.5,49.0,,39.2,,44.0,168.0,,,,,117.5,282.2,,,-48.0,,178.0,,-137.0,,253.0,57.3,,272.0,136.0,,,,,-190.8,-78.1,,,,,106.5,,True,,True,False,,,,,False,False,,,True,,False,,False,,False,False,,False,False,,,,,False,False,,,,,False
42065,501,318.0,,315.3,,341.0,431.0,,,,,280.5,323.1,,,346.0,,480.9,,269.1,,606.0,304.8,,358.0,385.0,,,,,,268.6,,,,,360.4,-183.0,,-185.7,,-160.0,-70.0,,,,,-220.5,-177.9,,,-155.0,,-20.1,,-231.9,,105.0,-196.2,,-143.0,-116.0,,,,,,-232.4,,,,,-140.6,,False,,True,True,,,,,False,True,,,True,,True,,False,,True,False,,True,True,,,,,,False,,,,,True
42067,239,330.0,,328.2,,341.0,559.0,,,,,274.7,371.0,,,190.0,,1154.4,,150.0,,939.0,339.9,,412.0,338.0,,,,,,297.3,,,,,325.5,91.0,,89.2,,102.0,320.0,,,,,35.7,132.0,,,-49.0,,915.4,,-89.0,,700.0,100.9,,173.0,99.0,,,,,,58.3,,,,,86.5,,True,,False,False,,,,,True,False,,,True,,False,,True,,False,False,,False,False,,,,,,True,,,,,True
42069,1064,688.0,,665.6,,690.0,972.0,,,,,1090.1,965.1,,,1613.0,,523.3,,873.9,,977.0,865.4,,917.0,1046.0,,,,,682.3,1296.9,910.0,,,,592.4,-376.0,,-398.4,,-374.0,-92.0,,,,,26.1,-98.9,,,549.0,,-540.7,,-190.1,,-87.0,-198.6,,-147.0,-18.0,,,,,-381.7,232.9,-154.0,,,,-471.6,,False,,True,True,,,,,True,True,,,False,,False,,True,,True,True,,True,True,,,,,False,True,True,,,,False
42071,5134,3564.0,,3548.4,5138.3,4233.0,4063.0,,,,,4612.6,3530.0,,,3583.0,,5786.6,,3723.2,,7378.0,4952.9,,4513.0,3907.0,,,,,2545.8,3598.5,6886.0,,,,5448.8,-1570.0,,-1585.6,4.3,-901.0,-1071.0,,,,,-521.4,-1604.0,,,-1551.0,,652.6,,-1410.8,,2244.0,-181.1,,-621.0,-1227.0,,,,,-2588.2,-1535.5,1752.0,,,,314.8,,False,True,True,True,,,,,True,False,,,True,,True,,True,,False,True,,True,True,,,,,False,True,False,,,,True
42073,779,586.0,,607.9,,552.0,532.0,,,,,717.9,860.4,,,748.0,,442.2,,528.2,,494.0,579.6,,684.0,711.0,,,,,363.7,643.2,,,,,756.6,-193.0,,-171.1,,-227.0,-247.0,,,,,-61.1,81.4,,,-31.0,,-336.8,,-250.8,,-285.0,-199.4,,-95.0,-68.0,,,,,-415.3,-135.8,,,,,-22.4,,True,,False,False,,,,,True,True,,,True,,False,,False,,False,False,,True,True,,,,,False,True,,,,,True
42075,1521,1040.0,,1042.7,,1067.0,1135.0,,,,,1582.4,1325.1,,,1247.0,,978.0,,796.8,,1246.0,1549.5,,1191.0,1242.0,,,,,812.7,1147.6,1892.0,,,,1097.1,-481.0,,-478.3,,-454.0,-386.0,,,,,61.4,-195.9,,,-274.0,,-543.0,,-724.2,,-275.0,28.5,,-330.0,-279.0,,,,,-708.3,-373.4,371.0,,,,-423.9,,True,,True,True,,,,,True,True,,,True,,False,,False,,True,True,,True,True,,,,,False,True,True,,,,True
42077,3236,2456.0,,2479.6,,2479.0,2673.0,,,,,3368.7,2838.3,,,2589.0,,2021.4,,3282.0,,4853.5,3164.2,,3152.0,2707.0,,,,,1807.6,2524.3,4044.0,,,,2301.6,-780.0,,-756.4,,-757.0,-563.0,,,,,132.7,-397.7,,,-647.0,,-1214.6,,46.0,,1617.5,-71.8,,-84.0,-529.0,,,,,-1428.4,-711.7,808.0,,,,-934.4,,True,,True,True,,,,,True,True,,,True,,False,,True,,False,True,,True,True,,,,,False,True,False,,,,False
42079,2915,2446.0,,2529.5,,2715.0,3125.0,,,,,2928.1,2670.0,,,2715.0,,4594.4,,3539.2,,3952.0,2784.5,,3083.0,2635.0,,,,,2031.0,2181.2,3637.0,,,,2785.8,-469.0,,-385.5,,-200.0,210.0,,,,,13.1,-245.0,,,-200.0,,1679.4,,624.2,,1037.0,-130.5,,168.0,-280.0,,,,,-884.0,-733.8,722.0,,,,-129.2,,True,,True,True,,,,,True,True,,,True,,False,,False,,False,True,,True,True,,,,,False,False,False,,,,True
42081,1091,720.0,,744.1,,813.0,1322.0,,,,,682.7,898.8,,,842.0,,2247.7,,664.0,,2073.0,876.4,,925.0,842.0,,,,,521.7,734.1,,,,,756.7,-371.0,,-346.9,,-278.0,231.0,,,,,-408.3,-192.2,,,-249.0,,1156.7,,-427.0,,982.0,-214.6,,-166.0,-249.0,,,,,-569.3,-356.9,,,,,-334.3,,True,,True,True,,,,,False,True,,,True,,False,,False,,False,True,,True,True,,,,,False,True,,,,,True
42083,259,160.0,,153.4,,202.0,220.0,,,,,185.0,182.8,,,237.0,,238.5,,87.8,,224.0,216.8,,201.0,252.0,,,,,,219.2,,,,,132.8,-99.0,,-105.6,,-57.0,-39.0,,,,,-74.0,-76.2,,,-22.0,,-20.5,,-171.2,,-35.0,-42.2,,-58.0,-7.0,,,,,,-39.8,,,,,-126.2,,False,,True,True,,,,,True,True,,,True,,True,,False,,True,True,,True,True,,,,,,True,,,,,False
42085,1205,950.0,,917.4,,969.0,989.0,,,,,1026.2,1175.4,,,903.0,,2167.5,,1129.5,,2283.0,1118.6,,1327.0,1159.0,,,,,578.5,923.5,,,,,1224.5,-255.0,,-287.6,,-236.0,-216.0,,,,,-178.8,-29.6,,,-302.0,,962.5,,-75.5,,1078.0,-86.4,,122.0,-46.0,,,,,-626.5,-281.5,,,,,19.5,,False,,True,True,,,,,True,True,,,False,,False,,True,,False,True,,True,True,,,,,False,False,,,,,True
42087,958,790.0,,801.3,,804.0,1060.0,,,,,652.8,963.5,,,472.0,,1505.9,,567.6,,1883.0,771.7,,850.0,819.0,,,,,,732.0,,,,,1241.0,-168.0,,-156.7,,-154.0,102.0,,,,,-305.2,5.5,,,-486.0,,547.9,,-390.4,,925.0,-186.3,,-108.0,-139.0,,,,,,-226.0,,,,,283.0,,True,,True,True,,,,,False,True,,,False,,False,,False,,False,False,,True,True,,,,,,False,,,,,False
42089,1074,638.0,,627.7,,661.0,605.0,,,,,925.4,782.5,,,793.0,,762.7,,1079.6,,1281.0,765.0,,876.0,841.0,,,,,451.6,705.8,1088.0,,,,638.6,-436.0,,-446.3,,-413.0,-469.0,,,,,-148.6,-291.5,,,-281.0,,-311.3,,5.6,,207.0,-309.0,,-198.0,-233.0,,,,,-622.4,-368.2,14.0,,,,-435.4,,False,,True,False,,,,,True,True,,,True,,True,,True,,True,True,,True,True,,,,,False,True,True,,,,True
42091,5282,4324.0,,4359.6,6253.6,4642.0,4115.0,,,,,5766.1,4112.9,,,4324.0,,6923.6,,5843.2,,6740.5,4903.4,,5522.0,4480.0,,,,,2998.5,4479.2,7157.0,,,,6260.2,-958.0,,-922.4,971.6,-640.0,-1167.0,,,,,484.1,-1169.1,,,-958.0,,1641.6,,561.2,,1458.5,-378.6,,240.0,-802.0,,,,,-2283.5,-802.8,1875.0,,,,978.2,,True,False,True,False,,,,,True,False,,,False,,False,,True,,False,True,,True,True,,,,,False,True,False,,,,False
42093,578,76.0,,75.9,,76.0,49.0,,,,,109.3,107.3,,,172.0,,96.7,,23.4,,73.0,81.3,,94.0,106.0,,,,,,120.5,,,,,77.0,-502.0,,-502.1,,-502.0,-529.0,,,,,-468.7,-470.7,,,-406.0,,-481.3,,-554.6,,-505.0,-496.7,,-484.0,-472.0,,,,,,-457.5,,,,,-501.0,,False,,False,False,,,,,True,True,,,True,,True,,False,,False,True,,True,True,,,,,,True,,,,,True
42095,2661,1932.0,,1929.8,,1951.0,2246.0,,,,,2577.4,2139.1,,,1951.0,,2507.2,,2327.8,,3459.0,2488.6,,2422.0,2114.0,,,,,1563.2,2326.8,3267.0,,,,1667.7,-729.0,,-731.2,,-710.0,-415.0,,,,,-83.6,-521.9,,,-710.0,,-153.8,,-333.2,,798.0,-172.4,,-239.0,-547.0,,,,,-1097.8,-334.2,606.0,,,,-993.3,,False,,True,True,,,,,True,True,,,True,,True,,True,,False,True,,True,True,,,,,False,True,True,,,,False
42097,840,526.0,,513.0,,587.0,650.0,,,,,728.7,810.8,,,881.0,,679.6,,476.2,,740.0,674.3,,678.0,661.0,,,,,405.4,664.5,,,,,482.0,-314.0,,-327.0,,-253.0,-190.0,,,,,-111.3,-29.2,,,41.0,,-160.4,,-363.8,,-100.0,-165.7,,-162.0,-179.0,,,,,-434.6,-175.5,,,,,-358.0,,False,,True,True,,,,,True,True,,,True,,True,,False,,True,True,,True,True,,,,,False,True,,,,,False
42099,238,178.0,,175.6,,199.0,281.0,,,,,206.8,236.5,,,277.0,,220.3,,152.1,,206.0,191.5,,243.0,234.0,,,,,,180.0,,,,,183.7,-60.0,,-62.4,,-39.0,43.0,,,,,-31.2,-1.5,,,39.0,,-17.7,,-85.9,,-32.0,-46.5,,5.0,-4.0,,,,,,-58.0,,,,,-54.3,,False,,True,True,,,,,True,True,,,True,,True,,False,,True,True,,True,True,,,,,,True,,,,,True
42101,13233,12716.0,,12607.2,18253.9,12163.0,10493.0,,,,,15820.0,7226.9,,,7755.0,,40010.3,,15483.4,,17539.0,11873.7,,12329.0,12561.0,,,,,8649.1,12607.1,10060.0,,,,15668.7,-517.0,,-625.8,5020.9,-1070.0,-2740.0,,,,,2587.0,-6006.1,,,-5478.0,,26777.3,,2250.4,,4306.0,-1359.3,,-904.0,-672.0,,,,,-4583.9,-625.9,-3173.0,,,,2435.7,,False,False,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,False,False,False,,,,False
42103,156,140.0,,140.4,,141.0,213.0,,,,,186.3,167.1,,,187.0,,119.4,,119.3,,227.0,143.6,,183.0,252.0,,,,,,179.5,,,,,125.0,-16.0,,-15.6,,-15.0,57.0,,,,,30.3,11.1,,,31.0,,-36.6,,-36.7,,71.0,-12.4,,27.0,96.0,,,,,,23.5,,,,,-31.0,,True,,True,False,,,,,False,True,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,False
42105,192,74.0,,74.7,,84.0,85.0,,,,,72.7,83.5,,,83.0,,192.7,,30.8,,144.0,95.0,,94.0,79.0,,,,,,90.8,,,,,88.0,-118.0,,-117.3,,-108.0,-107.0,,,,,-119.3,-108.5,,,-109.0,,0.7,,-161.2,,-48.0,-97.0,,-98.0,-113.0,,,,,,-101.2,,,,,-104.0,,True,,True,True,,,,,False,True,,,True,,True,,False,,True,True,,True,True,,,,,,True,,,,,True
42107,1310,1008.0,,991.6,,1102.0,1451.0,,,,,1228.9,1313.6,,,1355.0,,1382.4,,999.5,,1438.0,1086.1,,1132.0,1209.0,,,,,864.9,1099.5,1178.0,,,,980.2,-302.0,,-318.4,,-208.0,141.0,,,,,-81.1,3.6,,,45.0,,72.4,,-310.5,,128.0,-223.9,,-178.0,-101.0,,,,,-445.1,-210.5,-132.0,,,,-329.8,,False,,True,True,,,,,True,True,,,True,,True,,False,,True,True,,True,True,,,,,False,True,True,,,,False
42109,339,330.0,,319.7,,326.0,656.0,,,,,337.1,387.4,,,326.0,,974.9,,186.2,,582.0,312.9,,427.0,376.0,,,,,,299.8,,,,,206.2,-9.0,,-19.3,,-13.0,317.0,,,,,-1.9,48.4,,,-13.0,,635.9,,-152.8,,243.0,-26.1,,88.0,37.0,,,,,,-39.2,,,,,-132.8,,False,,False,False,,,,,True,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
42111,1000,1020.0,,1055.8,,1069.0,1690.0,,,,,781.6,1350.8,,,497.0,,1025.1,,799.8,,2540.5,1089.5,,1289.0,1062.0,,,,,,781.8,,,,,1564.2,20.0,,55.8,,69.0,690.0,,,,,-218.4,350.8,,,-503.0,,25.1,,-200.2,,1540.5,89.5,,289.0,62.0,,,,,,-218.2,,,,,564.2,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
42113,38,22.0,,22.1,,22.0,15.0,,,,,21.7,24.4,,,33.0,,285.1,,9.9,,20.0,21.2,,11.0,32.0,,,,,,41.8,,,,,52.9,-16.0,,-15.9,,-16.0,-23.0,,,,,-16.3,-13.6,,,-5.0,,247.1,,-28.1,,-18.0,-16.8,,-27.0,-6.0,,,,,,3.8,,,,,14.9,,True,,False,False,,,,,False,True,,,True,,False,,False,,False,False,,False,True,,,,,,True,,,,,True
42115,128,122.0,,125.1,,117.0,131.0,,,,,150.2,185.3,,,198.0,,51.6,,147.5,,112.0,122.2,,132.0,202.0,,,,,,164.7,,,,,63.2,-6.0,,-2.9,,-11.0,3.0,,,,,22.2,57.3,,,70.0,,-76.4,,19.5,,-16.0,-5.8,,4.0,74.0,,,,,,36.7,,,,,-64.8,,True,,False,True,,,,,False,False,,,False,,False,,False,,False,True,,True,False,,,,,,False,,,,,False
42117,466,468.0,,467.8,,500.0,644.0,,,,,409.1,533.7,,,232.0,,960.2,,173.0,,886.0,532.6,,589.0,494.0,,,,,,354.5,,,,,470.9,2.0,,1.8,,34.0,178.0,,,,,-56.9,67.7,,,-234.0,,494.2,,-293.0,,420.0,66.6,,123.0,28.0,,,,,,-111.5,,,,,4.9,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
42119,636,536.0,,509.3,,548.0,975.0,,,,,594.7,659.0,,,380.0,,520.4,,325.3,,1083.0,619.5,,685.0,574.0,,,,,,583.2,,,,,473.7,-100.0,,-126.7,,-88.0,339.0,,,,,-41.3,23.0,,,-256.0,,-115.6,,-310.7,,447.0,-16.5,,49.0,-62.0,,,,,,-52.8,,,,,-162.3,,False,,True,False,,,,,True,True,,,False,,False,,False,,False,True,,True,True,,,,,,True,,,,,False
42121,473,332.0,,331.5,,349.0,454.0,,,,,335.1,428.3,,,382.0,,339.5,,247.0,,393.0,325.9,,428.0,402.0,,,,,,364.9,,,,,395.9,-141.0,,-141.5,,-124.0,-19.0,,,,,-137.9,-44.7,,,-91.0,,-133.5,,-226.0,,-80.0,-147.1,,-45.0,-71.0,,,,,,-108.1,,,,,-77.1,,False,,True,True,,,,,True,True,,,True,,True,,False,,True,False,,True,True,,,,,,True,,,,,True
42123,258,92.0,,90.8,,99.0,167.0,,,,,84.3,93.2,,,229.0,,126.7,,135.7,,321.0,98.8,,121.0,153.0,,,,,,189.4,,,,,72.8,-166.0,,-167.2,,-159.0,-91.0,,,,,-173.7,-164.8,,,-29.0,,-131.3,,-122.3,,63.0,-159.2,,-137.0,-105.0,,,,,,-68.6,,,,,-185.2,,False,,True,True,,,,,False,True,,,True,,True,,True,,True,True,,True,True,,,,,,True,,,,,False
42125,1635,1570.0,,1551.6,,1576.0,2217.0,,,,,1450.8,1805.4,,,1318.0,,2480.6,,1588.4,,2407.5,1516.5,,1960.0,1720.0,,,,,1080.3,1782.3,2232.0,,,,1566.9,-65.0,,-83.4,,-59.0,582.0,,,,,-184.2,170.4,,,-317.0,,845.6,,-46.6,,772.5,-118.5,,325.0,85.0,,,,,-554.7,147.3,597.0,,,,-68.1,,False,,True,False,,,,,False,False,,,False,,False,,True,,False,False,,False,False,,,,,False,False,False,,,,False
42127,277,102.0,,97.9,,102.0,161.0,,,,,120.1,128.4,,,202.0,,61.2,,80.2,,146.0,129.6,,127.0,174.0,,,,,,111.5,,,,,59.7,-175.0,,-179.1,,-175.0,-116.0,,,,,-156.9,-148.6,,,-75.0,,-215.8,,-196.8,,-131.0,-147.4,,-150.0,-103.0,,,,,,-165.5,,,,,-217.3,,False,,False,True,,,,,True,True,,,True,,False,,False,,True,True,,True,True,,,,,,True,,,,,False
42129,3577,2806.0,,2818.1,,3055.0,3341.0,,,,,2929.0,3088.9,,,2538.0,,5744.4,,2422.7,,5142.0,3063.1,,3437.0,3040.0,,,,,1998.6,2651.2,4032.0,,,,3383.0,-771.0,,-758.9,,-522.0,-236.0,,,,,-648.0,-488.1,,,-1039.0,,2167.4,,-1154.3,,1565.0,-513.9,,-140.0,-537.0,,,,,-1578.4,-925.8,455.0,,,,-194.0,,True,,True,True,,,,,True,True,,,False,,False,,False,,False,True,,True,True,,,,,False,False,True,,,,True
42131,117,170.0,,160.2,,160.0,173.0,,,,,176.9,210.0,,,163.0,,199.2,,115.7,,140.0,151.1,,200.0,206.0,,,,,,205.9,,,,,188.4,53.0,,43.2,,43.0,56.0,,,,,59.9,93.0,,,46.0,,82.2,,-1.3,,23.0,34.1,,83.0,89.0,,,,,,88.9,,,,,71.4,,True,,True,False,,,,,False,False,,,True,,False,,True,,True,True,,False,False,,,,,,False,,,,,False
42133,4470,2274.0,,2332.0,,2538.0,2745.0,,,,,3360.7,2365.4,,,2851.0,,4019.8,,2021.6,,3983.0,3865.0,,2850.0,2687.0,,,,,1738.5,2521.1,,,,,1829.2,-2196.0,,-2138.0,,-1932.0,-1725.0,,,,,-1109.3,-2104.6,,,-1619.0,,-450.2,,-2448.4,,-487.0,-605.0,,-1620.0,-1783.0,,,,,-2731.5,-1948.9,,,,,-2640.8,,True,,True,True,,,,,True,True,,,True,,True,,False,,True,True,,True,True,,,,,False,True,,,,,False
44001,325,384.0,,399.1,,391.0,523.0,,,,,184.6,405.6,,,391.0,,586.4,,258.6,,120.0,219.4,,708.0,431.0,,,,,,533.6,,,,,719.5,59.0,,74.1,,66.0,198.0,,,,,-140.4,80.6,,,66.0,,261.4,,-66.4,,-205.0,-105.6,,383.0,106.0,,,,,,208.6,,,,,394.5,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
44003,1957,1568.0,,1567.9,,1559.0,2204.0,,,,,1356.5,1324.4,,,1598.0,,4365.0,,1413.0,,558.0,734.0,,2450.0,1627.0,,,,,1217.2,2369.2,1098.0,,,,2069.2,-389.0,,-389.1,,-398.0,247.0,,,,,-600.5,-632.6,,,-359.0,,2408.0,,-544.0,,-1399.0,-1223.0,,493.0,-330.0,,,,,-739.8,412.2,-859.0,,,,112.2,,False,,False,True,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,False,False,False,,,,True
44005,334,280.0,,295.2,,284.0,285.0,,,,,147.7,312.4,,,469.0,,330.9,,275.2,,98.0,153.0,,581.0,372.0,,,,,,439.4,,,,,305.2,-54.0,,-38.8,,-50.0,-49.0,,,,,-186.3,-21.6,,,135.0,,-3.1,,-58.8,,-236.0,-181.0,,247.0,38.0,,,,,,105.4,,,,,-28.8,,True,,True,True,,,,,False,True,,,False,,True,,False,,False,False,,False,True,,,,,,False,,,,,True
44007,8694,7408.0,,7440.0,9432.7,6996.0,9128.0,,,,,10376.7,7496.3,,,6596.0,,10671.4,,4686.7,,3554.0,4048.6,,6006.0,7517.0,,,,,5613.1,8305.6,3554.0,,,,8598.9,-1286.0,,-1254.0,738.7,-1698.0,434.0,,,,,1682.7,-1197.7,,,-2098.0,,1977.4,,-4007.3,,-5140.0,-4645.4,,-2688.0,-1177.0,,,,,-3080.9,-388.4,-5140.0,,,,-95.1,,True,True,False,True,,,,,False,True,,,False,,False,,False,,False,False,,False,True,,,,,False,True,False,,,,True
44009,750,578.0,,560.9,,592.0,1006.0,,,,,350.0,489.0,,,728.0,,1721.1,,355.5,,206.0,266.7,,1199.0,653.0,,,,,606.2,807.1,,,,,980.6,-172.0,,-189.1,,-158.0,256.0,,,,,-400.0,-261.0,,,-22.0,,971.1,,-394.5,,-544.0,-483.3,,449.0,-97.0,,,,,-143.8,57.1,,,,,230.6,,False,,True,False,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,True,True,,,,,False
45001,126,84.0,,77.6,,66.0,58.0,,,,,126.7,123.4,,,124.0,,48.1,,51.0,,65.0,84.3,,97.0,146.0,,,,,,129.1,,,,,62.5,-42.0,,-48.4,,-60.0,-68.0,,,,,0.7,-2.6,,,-2.0,,-77.9,,-75.0,,-61.0,-41.7,,-29.0,20.0,,,,,,3.1,,,,,-63.5,,False,,False,False,,,,,True,True,,,True,,False,,False,,False,True,,True,True,,,,,,True,,,,,False
45003,776,730.0,,731.6,,732.0,927.0,,,,,1062.6,820.4,,,642.0,,838.9,,360.2,,1094.5,934.9,,1037.0,1066.0,,,,,588.2,1039.2,822.0,,,,200.8,-46.0,,-44.4,,-44.0,151.0,,,,,286.6,44.4,,,-134.0,,62.9,,-415.8,,318.5,158.9,,261.0,290.0,,,,,-187.8,263.2,46.0,,,,-575.2,,True,,True,False,,,,,False,True,,,False,,False,,False,,False,False,,False,False,,,,,False,False,False,,,,False
45005,14,2.0,,4.0,,4.0,0.0,,,,,32.1,20.5,,,32.0,,1.3,,6.1,,7.0,14.9,,,26.0,,,,,,2.8,,,,,4.7,-12.0,,-10.0,,-10.0,-14.0,,,,,18.1,6.5,,,18.0,,-12.7,,-7.9,,-7.0,0.9,,,12.0,,,,,,-11.2,,,,,-9.3,,True,,True,False,,,,,False,True,,,False,,False,,True,,True,True,,,False,,,,,,True,,,,,True
