,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01123,47,66.0,,66.9,,51.0,51.0,,,,,,125.0,101.8,,12.5,42.8,20.8,77.0,,25.2,,75.9,,,,,,88.2,19.0,,19.9,,4.0,4.0,,,,,,78.0,54.8,,-34.5,-4.2,-26.2,30.0,,-21.8,,28.9,,,,,,41.2,,False,,True,True,,,,,,False,False,,False,True,False,False,,False,,False,,,,,,False
01125,669,442.0,468.3,421.4,,392.0,353.0,,,,,,678.0,498.9,,391.8,395.2,269.3,496.0,,548.4,,391.5,315.0,,,,,884.5,-227.0,-200.7,-247.6,,-277.0,-316.0,,,,,,9.0,-170.1,,-277.2,-273.8,-399.7,-173.0,,-120.6,,-277.5,-354.0,,,,,215.5,True,False,,False,False,,,,,,True,True,,False,False,False,True,,True,,False,False,,,,,True
01127,209,158.0,204.6,150.8,,131.0,112.0,,,,,,248.0,186.2,,122.1,170.7,67.9,180.0,,118.1,,133.2,,,,,,544.4,-51.0,-4.4,-58.2,,-78.0,-97.0,,,,,,39.0,-22.8,,-86.9,-38.3,-141.1,-29.0,,-90.9,,-75.8,,,,,,335.4,True,False,,False,False,,,,,,True,True,,False,True,False,True,,False,,False,,,,,,False
01129,33,156.0,,148.9,,66.0,187.0,,,,,,84.0,86.0,,11.8,61.9,49.8,51.0,,61.4,,142.7,,,,,,330.9,123.0,,115.9,,33.0,154.0,,,,,,51.0,53.0,,-21.2,28.9,16.8,18.0,,28.4,,109.7,,,,,,297.9,,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,,,False
01131,30,44.0,,44.8,,28.0,33.0,,,,,,41.0,22.6,,12.9,28.6,0.8,46.0,,18.5,,32.7,,,,,,71.9,14.0,,14.8,,-2.0,3.0,,,,,,11.0,-7.4,,-17.1,-1.4,-29.2,16.0,,-11.5,,2.7,,,,,,41.9,,False,,True,True,,,,,,True,True,,False,True,False,False,,True,,True,,,,,,False
01133,74,28.0,,28.6,,42.0,21.0,,,,,,87.0,72.6,,34.4,54.3,45.8,50.0,,40.6,,21.9,,,,,,56.1,-46.0,,-45.4,,-32.0,-53.0,,,,,,13.0,-1.4,,-39.6,-19.7,-28.2,-24.0,,-33.4,,-52.1,,,,,,-17.9,,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,False,,,,,,True
02013,0,0.0,,0.1,,0.0,0.0,,,,,,,3.5,,,0.2,,0.0,,0.3,,0.0,,,,,,7.7,0.0,,0.1,,0.0,0.0,,,,,,,3.5,,,0.2,,0.0,,0.3,,0.0,,,,,,7.7,,False,,True,True,,,,,,,False,,,False,,True,,False,,False,,,,,,False
02016,2,2.0,,2.3,,2.0,0.0,,,,,,,7.5,,,0.4,,,,2.7,,1.8,,,,,,12.1,0.0,,0.3,,0.0,-2.0,,,,,,,5.5,,,-1.6,,,,0.7,,-0.2,,,,,,10.1,,False,,True,False,,,,,,,False,,,False,,,,False,,False,,,,,,False
02020,555,616.0,960.5,547.3,,539.0,628.0,,,,,,,1245.9,,536.9,496.4,430.7,511.0,,553.8,,828.6,436.0,,,,,1311.2,61.0,405.5,-7.7,,-16.0,73.0,,,,,,,690.9,,-18.1,-58.6,-124.3,-44.0,,-1.2,,273.6,-119.0,,,,,756.2,False,True,,True,False,,,,,,,False,,True,True,False,True,,True,,False,False,,,,,False
02050,29,14.0,,14.4,,5.0,0.0,,,,,,,7.2,,5.0,10.1,,,,2.3,,12.6,,,,,,48.3,-15.0,,-14.6,,-24.0,-29.0,,,,,,,-21.8,,-24.0,-18.9,,,,-26.7,,-16.4,,,,,,19.3,,True,,False,False,,,,,,,False,,False,False,,,,False,,False,,,,,,False
02060,0,4.0,,3.3,,0.0,0.0,,,,,,,0.0,,0.8,0.8,,0.0,,0.5,,4.1,,,,,,5.3,4.0,,3.3,,0.0,0.0,,,,,,,0.0,,0.8,0.8,,0.0,,0.5,,4.1,,,,,,5.3,,True,,True,True,,,,,,,True,,True,True,,True,,True,,False,,,,,,False
02068,0,0.0,,0.0,,0.0,0.0,,,,,,,1.2,,,0.0,,0.0,,0.0,,,,,,,,13.5,0.0,,0.0,,0.0,0.0,,,,,,,1.2,,,0.0,,0.0,,0.0,,,,,,,,13.5,,True,,True,True,,,,,,,False,,,False,,True,,True,,,,,,,,False
02070,3,2.0,,2.0,,2.0,0.0,,,,,,,5.7,,2.2,3.4,,,,1.0,,,,,,,,13.2,-1.0,,-1.0,,-1.0,-3.0,,,,,,,2.7,,-0.8,0.4,,,,-2.0,,,,,,,,10.2,,True,,False,False,,,,,,,False,,True,True,,,,False,,,,,,,,False
02090,139,100.0,181.2,96.4,,95.0,0.0,,,,,,,201.6,,95.3,95.2,65.6,100.0,,55.6,,102.4,,,,,,148.5,-39.0,42.2,-42.6,,-44.0,-139.0,,,,,,,62.6,,-43.7,-43.8,-73.4,-39.0,,-83.3,,-36.6,,,,,,9.5,False,False,,False,False,,,,,,,False,,False,False,False,False,,False,,True,,,,,,True
02100,0,2.0,,2.0,,1.0,0.0,,,,,,,2.1,,,0.2,,0.0,,0.0,,1.9,,,,,,19.1,2.0,,2.0,,1.0,0.0,,,,,,,2.1,,,0.2,,0.0,,0.0,,1.9,,,,,,19.1,,True,,True,True,,,,,,,False,,,True,,True,,True,,True,,,,,,False
02105,0,0.0,,0.0,,0.0,0.0,,,,,,,5.9,,,0.0,,0.0,,0.0,,,,,,,,15.9,0.0,,0.0,,0.0,0.0,,,,,,,5.9,,,0.0,,0.0,,0.0,,,,,,,,15.9,,True,,True,True,,,,,,,False,,,False,,True,,True,,,,,,,,False
02110,29,82.0,,81.4,,63.0,63.0,,,,,,,65.4,,61.9,65.5,1.8,53.0,,91.0,,61.5,,,,,,117.7,53.0,,52.4,,34.0,34.0,,,,,,,36.4,,32.9,36.5,-27.2,24.0,,62.0,,32.5,,,,,,88.7,,True,,True,True,,,,,,,True,,True,True,True,True,,False,,True,,,,,,False
02122,58,66.0,148.1,63.5,,66.0,43.0,,,,,,,136.4,,40.3,76.9,55.6,74.0,,73.3,,78.2,,,,,,142.5,8.0,90.1,5.5,,8.0,-15.0,,,,,,,78.4,,-17.7,18.9,-2.4,16.0,,15.3,,20.2,,,,,,84.5,False,True,,False,False,,,,,,,False,,False,False,True,False,,False,,False,,,,,,False
02130,6,4.0,,1.5,,2.0,0.0,,,,,,,2.4,,3.4,1.2,,,,4.7,,5.9,,,,,,16.8,-2.0,,-4.5,,-4.0,-6.0,,,,,,,-3.6,,-2.6,-4.8,,,,-1.3,,-0.1,,,,,,10.8,,False,,False,False,,,,,,,False,,False,False,,,,True,,True,,,,,,False
02150,4,8.0,,9.1,,2.0,0.0,,,,,,,2.5,,1.6,3.8,,,,1.1,,6.0,,,,,,43.6,4.0,,5.1,,-2.0,-4.0,,,,,,,-1.5,,-2.4,-0.2,,,,-2.9,,2.0,,,,,,39.6,,False,,True,False,,,,,,,True,,True,True,,,,True,,True,,,,,,False
02158,0,4.0,,3.7,,2.0,0.0,,,,,,,,,,1.4,,,,1.3,,3.7,,,,,,,4.0,,3.7,,2.0,0.0,,,,,,,,,,1.4,,,,1.3,,3.7,,,,,,,,True,,True,True,,,,,,,,,,True,,,,True,,True,,,,,,
02164,0,0.0,,0.0,,0.0,0.0,,,,,,,7.9,,,0.0,,0.0,,0.0,,,,,,,,23.3,0.0,,0.0,,0.0,0.0,,,,,,,7.9,,,0.0,,0.0,,0.0,,,,,,,,23.3,,True,,True,True,,,,,,,False,,,False,,True,,True,,,,,,,,False
02170,98,96.0,197.3,93.7,,90.0,120.0,,,,,,,258.4,,40.5,66.5,86.9,68.0,,68.7,,94.5,,,,,,203.5,-2.0,99.3,-4.3,,-8.0,22.0,,,,,,,160.4,,-57.5,-31.5,-11.1,-30.0,,-29.3,,-3.5,,,,,,105.5,False,False,,False,False,,,,,,,False,,False,False,False,False,,False,,False,,,,,,False
02180,12,10.0,,9.8,,2.0,0.0,,,,,,,2.0,,1.6,2.1,,8.0,,0.8,,,,,,,,29.9,-2.0,,-2.2,,-10.0,-12.0,,,,,,,-10.0,,-10.4,-9.9,,-4.0,,-11.2,,,,,,,,17.9,,False,,False,False,,,,,,,False,,False,False,,False,,False,,,,,,,,False
02185,16,6.0,,5.8,,5.0,0.0,,,,,,,7.5,,3.6,6.6,,,,7.0,,,,,,,,18.3,-10.0,,-10.2,,-11.0,-16.0,,,,,,,-8.5,,-12.4,-9.4,,,,-9.0,,,,,,,,2.3,,False,,False,False,,,,,,,True,,False,True,,,,True,,,,,,,,True
02188,21,10.0,,8.8,,7.0,0.0,,,,,,,9.1,,5.9,8.1,,14.0,,9.1,,,,,,,,21.4,-11.0,,-12.2,,-14.0,-21.0,,,,,,,-11.9,,-15.1,-12.9,,-7.0,,-11.9,,,,,,,,0.4,,False,,False,False,,,,,,,False,,False,False,,True,,False,,,,,,,,True
02195,0,2.0,,2.0,,0.0,0.0,,,,,,,0.4,,0.3,0.3,,0.0,,0.4,,1.4,,,,,,13.9,2.0,,2.0,,0.0,0.0,,,,,,,0.4,,0.3,0.3,,0.0,,0.4,,1.4,,,,,,13.9,,True,,True,True,,,,,,,True,,True,True,,True,,True,,True,,,,,,False
02198,10,10.0,,10.5,,8.0,,,,,,,,4.4,,3.1,8.8,,9.0,,14.0,,7.3,,,,,,30.7,0.0,,0.5,,-2.0,,,,,,,,-5.6,,-6.9,-1.2,,-1.0,,4.0,,-2.7,,,,,,20.7,,False,,False,,,,,,,,False,,False,False,,False,,False,,False,,,,,,False
02220,7,10.0,,9.9,,3.0,0.0,,,,,,,7.3,,2.6,2.8,,,,4.1,,11.0,,,,,,13.8,3.0,,2.9,,-4.0,-7.0,,,,,,,0.3,,-4.4,-4.2,,,,-2.9,,4.0,,,,,,6.8,,True,,False,False,,,,,,,True,,False,False,,,,True,,False,,,,,,False
02230,0,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,4.6,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,4.6,,True,,True,True,,,,,,,True,,,False,,True,,True,,,,,,,,False
02240,0,4.0,,3.9,,0.0,0.0,,,,,,,1.8,,1.1,0.6,,,,1.9,,,,,,,,21.2,4.0,,3.9,,0.0,0.0,,,,,,,1.8,,1.1,0.6,,,,1.9,,,,,,,,21.2,,True,,True,True,,,,,,,True,,True,True,,,,True,,,,,,,,False
02261,14,18.0,,17.2,,11.0,0.0,,,,,,,13.6,,10.0,12.0,,16.0,,15.1,,,,,,,,44.9,4.0,,3.2,,-3.0,-14.0,,,,,,,-0.4,,-4.0,-2.0,,2.0,,1.1,,,,,,,,30.9,,True,,True,False,,,,,,,True,,False,True,,True,,True,,,,,,,,False
02275,3,0.0,,0.0,,0.0,0.0,,,,,,,1.7,,,0.2,,,,0.1,,0.3,,,,,,7.5,-3.0,,-3.0,,-3.0,-3.0,,,,,,,-1.3,,,-2.8,,,,-2.9,,-2.7,,,,,,4.5,,False,,False,False,,,,,,,True,,,True,,,,True,,True,,,,,,False
02282,9,4.0,,3.1,,2.0,0.0,,,,,,,0.0,,,0.2,,0.0,,3.0,,4.7,,,,,,7.5,-5.0,,-5.9,,-7.0,-9.0,,,,,,,-9.0,,,-8.8,,-9.0,,-6.0,,-4.3,,,,,,-1.5,,False,,False,False,,,,,,,False,,,False,,False,,False,,True,,,,,,True
02290,14,12.0,,8.5,,2.0,0.0,,,,,,,8.6,,7.8,2.6,,13.0,,1.9,,,,,,,,33.7,-2.0,,-5.5,,-12.0,-14.0,,,,,,,-5.4,,-6.2,-11.4,,-1.0,,-12.1,,,,,,,,19.7,,False,,False,False,,,,,,,False,,False,False,,True,,False,,,,,,,,False
04001,100,172.0,405.7,170.3,,154.0,245.0,,,,,,147.0,104.2,,47.4,87.8,11.9,92.0,,166.2,,163.4,,,,,,129.7,72.0,305.7,70.3,,54.0,145.0,,,,,,47.0,4.2,,-52.6,-12.2,-88.1,-8.0,,66.2,,63.4,,,,,,29.7,False,True,,True,False,,,,,,True,True,,True,True,False,True,,True,,True,,,,,,True
04003,58,320.0,789.6,307.4,,174.0,442.0,,,,,,198.0,247.2,,19.5,141.4,150.4,127.0,,34.6,,263.9,,,,,,411.8,262.0,731.6,249.4,,116.0,384.0,,,,,,140.0,189.2,,-38.5,83.4,92.4,69.0,,-23.4,,205.9,,,,,,353.8,False,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,,,False
04005,144,182.0,542.1,186.2,,127.0,127.0,,,,,,160.0,118.4,,85.6,154.2,105.3,116.0,,74.5,,164.6,104.0,,,,,184.9,38.0,398.1,42.2,,-17.0,-17.0,,,,,,16.0,-25.6,,-58.4,10.2,-38.7,-28.0,,-69.5,,20.6,-40.0,,,,,40.9,False,False,,True,True,,,,,,True,True,,False,True,False,True,,False,,True,False,,,,,False
04007,109,186.0,280.6,199.1,,125.0,162.0,,,,,,122.0,185.3,,75.5,112.3,62.9,71.0,,128.7,,182.6,,,,,,635.0,77.0,171.6,90.1,,16.0,53.0,,,,,,13.0,76.3,,-33.5,3.3,-46.1,-38.0,,19.7,,73.6,,,,,,526.0,False,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,,,False
04009,118,114.0,,103.9,,82.0,114.0,,,,,,82.0,116.9,,81.4,97.0,0.0,47.0,,65.7,,143.3,,,,,,292.4,-4.0,,-14.1,,-36.0,-4.0,,,,,,-36.0,-1.1,,-36.6,-21.0,-118.0,-71.0,,-52.3,,25.3,,,,,,174.4,,False,,False,False,,,,,,False,True,,False,False,False,False,,False,,False,,,,,,False
04011,1,0.0,,2.7,,2.0,0.0,,,,,,9.0,7.5,,1.2,0.6,,0.0,,5.1,,1.1,,,,,,7.7,-1.0,,1.7,,1.0,-1.0,,,,,,8.0,6.5,,0.2,-0.4,,-1.0,,4.1,,0.1,,,,,,6.7,,False,,False,False,,,,,,False,False,,True,True,,False,,False,,True,,,,,,False
04012,9,24.0,,18.4,,14.0,10.0,,,,,,32.0,14.4,,5.7,14.0,2.6,17.0,,27.8,,23.8,,,,,,265.0,15.0,,9.4,,5.0,1.0,,,,,,23.0,5.4,,-3.3,5.0,-6.4,8.0,,18.8,,14.8,,,,,,256.0,,True,,True,True,,,,,,False,True,,True,True,True,True,,False,,True,,,,,,False
04013,4524,6640.0,14587.4,6992.7,6315.2,4981.0,4622.0,,,,,,8145.0,6584.7,,6231.2,5259.4,3709.8,4578.0,,3776.8,,4299.2,3485.0,,,,,11832.9,2116.0,10063.4,2468.7,1791.2,457.0,98.0,,,,,,3621.0,2060.7,,1707.2,735.4,-814.2,54.0,,-747.2,,-224.8,-1039.0,,,,,7308.9,False,False,True,True,True,,,,,,False,True,,True,True,True,True,,True,,True,True,,,,,False
04015,249,396.0,635.6,415.7,,267.0,194.0,,,,,,488.0,353.2,,215.4,267.2,199.1,169.0,,320.3,,426.9,197.0,,,,,1327.8,147.0,386.6,166.7,,18.0,-55.0,,,,,,239.0,104.2,,-33.6,18.2,-49.9,-80.0,,71.3,,177.9,-52.0,,,,,1078.8,False,False,,True,True,,,,,,False,True,,True,True,True,True,,True,,False,True,,,,,False
04017,145,166.0,287.4,186.6,141.0,135.0,122.0,,,,,,212.0,118.4,,74.4,123.4,33.0,156.0,,58.0,,191.1,,,,,,281.7,21.0,142.4,41.6,-4.0,-10.0,-23.0,,,,,,67.0,-26.6,,-70.6,-21.6,-112.0,11.0,,-87.0,,46.1,,,,,,136.7,False,False,True,True,False,,,,,,False,False,,False,False,False,True,,False,,False,,,,,,False
04019,1828,3170.0,3026.4,3263.6,2973.2,2900.0,3673.0,,,,,,1671.0,2406.3,,2879.3,2895.8,1488.2,,,3800.5,,2827.8,2859.0,,,,,8425.7,1342.0,1198.4,1435.6,1145.2,1072.0,1845.0,,,,,,-157.0,578.3,,1051.3,1067.8,-339.8,,,1972.5,,999.8,1031.0,,,,,6597.7,True,False,True,True,False,,,,,,True,True,,True,True,True,,,False,,True,True,,,,,False
04021,830,656.0,997.8,589.2,515.0,414.0,421.0,,,,,,894.0,272.9,,387.6,372.6,375.3,379.0,,159.0,,548.2,278.0,,,,,1933.0,-174.0,167.8,-240.8,-315.0,-416.0,-409.0,,,,,,64.0,-557.1,,-442.4,-457.4,-454.7,-451.0,,-671.0,,-281.8,-552.0,,,,,1103.0,True,False,False,False,False,,,,,,True,False,,False,False,False,False,,False,,False,False,,,,,False
04023,52,78.0,,111.1,,72.0,60.0,,,,,,240.0,46.7,,30.2,89.6,6.7,77.0,,303.6,,72.2,,,,,,221.4,26.0,,59.1,,20.0,8.0,,,,,,188.0,-5.3,,-21.8,37.6,-45.3,25.0,,251.6,,20.2,,,,,,169.4,,False,,True,True,,,,,,False,True,,True,False,False,True,,False,,True,,,,,,False
04025,153,308.0,841.3,297.6,,256.0,201.0,,,,,,417.0,494.1,,235.3,245.9,290.3,124.0,,344.1,,238.8,153.0,,,,,1133.3,155.0,688.3,144.6,,103.0,48.0,,,,,,264.0,341.1,,82.3,92.9,137.3,-29.0,,191.1,,85.8,0.0,,,,,980.3,False,True,,True,True,,,,,,False,False,,True,True,True,True,,False,,True,True,,,,,False
04027,360,682.0,2544.0,661.1,500.3,460.0,560.0,,,,,,479.0,407.9,,257.9,473.1,57.6,391.0,,243.9,,960.9,243.0,,,,,2140.9,322.0,2184.0,301.1,140.3,100.0,200.0,,,,,,119.0,47.9,,-102.1,113.1,-302.4,31.0,,-116.1,,600.9,-117.0,,,,,1780.9,False,True,True,True,True,,,,,,True,True,,True,True,True,True,,True,,False,True,,,,,False
05001,31,68.0,,67.1,,37.0,33.0,,,,,,88.0,95.6,,23.8,37.3,37.1,,,29.6,,63.8,,,,,,106.9,37.0,,36.1,,6.0,2.0,,,,,,57.0,64.6,,-7.2,6.3,6.1,,,-1.4,,32.8,,,,,,75.9,,True,,True,True,,,,,,False,False,,True,True,True,,,True,,True,,,,,,False
05003,37,60.0,,50.2,,54.0,65.0,,,,,,85.0,88.9,,52.2,74.8,50.8,,,40.2,,66.3,,,,,,83.7,23.0,,13.2,,17.0,28.0,,,,,,48.0,51.9,,15.2,37.8,13.8,,,3.2,,29.3,,,,,,46.7,,True,,True,False,,,,,,False,False,,True,False,True,,,True,,False,,,,,,False
05005,51,20.0,,20.0,,17.0,32.0,,,,,,63.0,49.0,,12.1,26.2,,,,11.0,,15.9,,,,,,41.0,-31.0,,-31.0,,-34.0,-19.0,,,,,,12.0,-2.0,,-38.9,-24.8,,,,-40.0,,-35.1,,,,,,-10.0,,True,,False,True,,,,,,True,True,,False,True,,,,False,,False,,,,,,True
05007,413,290.0,792.4,266.1,,195.0,176.0,,,,,,586.0,319.2,,176.6,234.9,179.1,,,186.2,,249.9,144.0,,,,,667.2,-123.0,379.4,-146.9,,-218.0,-237.0,,,,,,173.0,-93.8,,-236.4,-178.1,-233.9,,,-226.8,,-163.1,-269.0,,,,,254.2,False,False,,False,False,,,,,,False,True,,False,False,False,,,False,,False,False,,,,,False
05009,91,34.0,,30.7,,40.0,25.0,,,,,,50.0,119.8,,22.3,40.1,50.8,,,15.2,,118.3,,,,,,61.5,-57.0,,-60.3,,-51.0,-66.0,,,,,,-41.0,28.8,,-68.7,-50.9,-40.2,,,-75.8,,27.3,,,,,,-29.5,,False,,True,False,,,,,,True,True,,False,True,True,,,False,,True,,,,,,True
05011,71,64.0,,62.2,,44.0,88.0,,,,,,47.0,58.6,,14.7,48.6,30.1,,,48.0,,41.4,,,,,,55.8,-7.0,,-8.8,,-27.0,17.0,,,,,,-24.0,-12.4,,-56.3,-22.4,-40.9,,,-23.0,,-29.6,,,,,,-15.2,,False,,False,False,,,,,,False,False,,False,False,False,,,False,,False,,,,,,False
05013,7,0.0,,1.1,,2.0,0.0,,,,,,10.0,3.6,,,0.2,,,,1.5,,,,,,,,10.9,-7.0,,-6.0,,-5.0,-7.0,,,,,,3.0,-3.4,,,-6.8,,,,-5.5,,,,,,,,3.9,,True,,True,False,,,,,,True,True,,,True,,,,True,,,,,,,,True
05015,76,60.0,,64.1,,35.0,47.0,,,,,,34.0,57.4,,16.2,45.3,35.5,,,36.0,,56.2,,,,,,137.1,-16.0,,-11.9,,-41.0,-29.0,,,,,,-42.0,-18.6,,-59.8,-30.7,-40.5,,,-40.0,,-19.8,,,,,,61.1,,True,,False,False,,,,,,False,False,,False,False,False,,,False,,False,,,,,,False
05017,39,380.0,,385.4,,189.0,266.0,,,,,,79.0,69.3,,164.5,188.9,181.5,,,43.1,,264.8,,,,,,967.2,341.0,,346.4,,150.0,227.0,,,,,,40.0,30.3,,125.5,149.9,142.5,,,4.1,,225.8,,,,,,928.2,,False,,True,True,,,,,,True,True,,True,True,True,,,True,,True,,,,,,False
05019,40,18.0,,16.7,,19.0,11.0,,,,,,53.0,40.6,,7.1,22.1,24.4,,,19.3,,25.8,,,,,,54.0,-22.0,,-23.3,,-21.0,-29.0,,,,,,13.0,0.6,,-32.9,-17.9,-15.6,,,-20.7,,-14.2,,,,,,14.0,,False,,True,False,,,,,,True,True,,False,True,True,,,True,,True,,,,,,True
05021,30,30.0,,28.5,,29.0,39.0,,,,,,43.0,33.1,,8.1,22.3,28.0,,,5.1,,40.4,,,,,,59.7,0.0,,-1.5,,-1.0,9.0,,,,,,13.0,3.1,,-21.9,-7.7,-2.0,,,-24.9,,10.4,,,,,,29.7,,False,,False,False,,,,,,False,False,,False,False,False,,,False,,False,,,,,,False
05023,36,52.0,,48.7,,34.0,37.0,,,,,,70.0,30.6,,31.3,48.0,28.2,,,31.3,,36.2,,,,,,129.9,16.0,,12.7,,-2.0,1.0,,,,,,34.0,-5.4,,-4.7,12.0,-7.8,,,-4.7,,0.2,,,,,,93.9,,True,,True,True,,,,,,False,True,,True,True,True,,,True,,True,,,,,,False
05025,18,40.0,,40.6,,22.0,50.0,,,,,,22.0,27.4,,18.0,33.8,15.0,,,12.8,,41.6,,,,,,68.2,22.0,,22.6,,4.0,32.0,,,,,,4.0,9.4,,0.0,15.8,-3.0,,,-5.2,,23.6,,,,,,50.2,,False,,True,False,,,,,,True,True,,True,True,True,,,True,,False,,,,,,False
05027,50,54.0,,55.0,,41.0,39.0,,,,,,80.0,89.8,,28.5,39.3,0.0,,,14.9,,48.4,,,,,,65.7,4.0,,5.0,,-9.0,-11.0,,,,,,30.0,39.8,,-21.5,-10.7,-50.0,,,-35.1,,-1.6,,,,,,15.7,,False,,False,False,,,,,,False,False,,False,False,False,,,False,,True,,,,,,False
05029,39,24.0,,24.4,,25.0,26.0,,,,,,79.0,44.0,,5.9,15.9,28.3,,,11.5,,28.4,,,,,,80.6,-15.0,,-14.6,,-14.0,-13.0,,,,,,40.0,5.0,,-33.1,-23.1,-10.7,,,-27.5,,-10.6,,,,,,41.6,,True,,True,True,,,,,,False,True,,False,False,True,,,False,,True,,,,,,False
05031,356,274.0,529.8,287.3,,258.0,223.0,,,,,,390.0,328.1,,130.2,215.2,260.1,,,134.7,,268.9,,,,,,452.0,-82.0,173.8,-68.7,,-98.0,-133.0,,,,,,34.0,-27.9,,-225.8,-140.8,-95.9,,,-221.3,,-87.1,,,,,,96.0,False,True,,False,False,,,,,,True,True,,False,False,False,,,False,,False,,,,,,False
05033,199,182.0,325.0,183.1,,171.0,171.0,,,,,,246.0,57.4,,181.3,196.6,124.6,,,137.9,,163.5,,,,,,538.3,-17.0,126.0,-15.9,,-28.0,-28.0,,,,,,47.0,-141.6,,-17.7,-2.4,-74.4,,,-61.1,,-35.5,,,,,,339.3,False,True,,False,False,,,,,,False,False,,False,True,False,,,False,,False,,,,,,False
05035,175,218.0,,213.3,,198.0,171.0,,,,,,223.0,162.3,,182.2,200.4,112.5,,,291.8,,237.1,,,,,,813.6,43.0,,38.3,,23.0,-4.0,,,,,,48.0,-12.7,,7.2,25.4,-62.5,,,116.8,,62.1,,,,,,638.6,,True,,True,True,,,,,,False,True,,True,True,False,,,False,,False,,,,,,False
05037,44,54.0,,49.4,,51.0,90.0,,,,,,73.0,75.5,,18.2,43.3,52.5,,,47.9,,53.7,,,,,,116.1,10.0,,5.4,,7.0,46.0,,,,,,29.0,31.5,,-25.8,-0.7,8.5,,,3.9,,9.7,,,,,,72.1,,True,,True,False,,,,,,False,False,,False,True,True,,,True,,True,,,,,,False
05039,48,14.0,,13.6,,10.0,11.0,,,,,,23.0,17.1,,6.8,4.3,,,,2.0,,20.7,,,,,,44.0,-34.0,,-34.4,,-38.0,-37.0,,,,,,-25.0,-30.9,,-41.2,-43.7,,,,-46.0,,-27.3,,,,,,-4.0,,False,,False,False,,,,,,True,True,,False,False,,,,False,,True,,,,,,True
05041,27,36.0,,28.0,,28.0,47.0,,,,,,53.0,52.6,,9.3,30.3,16.2,,,26.4,,35.2,,,,,,72.4,9.0,,1.0,,1.0,20.0,,,,,,26.0,25.6,,-17.7,3.3,-10.8,,,-0.6,,8.2,,,,,,45.4,,True,,True,False,,,,,,False,False,,False,True,False,,,True,,True,,,,,,False
05043,50,112.0,,109.4,,90.0,149.0,,,,,,78.0,83.1,,94.6,93.0,36.1,,,96.0,,96.5,,,,,,230.3,62.0,,59.4,,40.0,99.0,,,,,,28.0,33.1,,44.6,43.0,-13.9,,,46.0,,46.5,,,,,,180.3,,True,,True,False,,,,,,True,True,,True,True,True,,,True,,True,,,,,,False
