,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48325,619,894.0,439.5,3277.0,,,,,1776.0,435.6,243.0,,,1923.1,275.0,-179.5,2658.0,,,,,1157.0,-183.4,-376.0,,,1304.1,True,False,,,,,False,True,False,,,False
48327,5,6.0,,0.0,,,,,12.0,,,,,0.5,1.0,,-5.0,,,,,7.0,,,,,-4.5,,False,,,,,False,,,,,False
48329,1852,1698.0,2902.1,2546.0,,,,,6789.0,1542.8,1181.3,1088.0,,1789.1,-154.0,1050.1,694.0,,,,,4937.0,-309.2,-670.7,-764.0,,-62.9,False,False,,,,,False,False,False,False,,True
48331,208,408.0,,1235.0,,,,,298.0,322.3,208.9,,,711.3,200.0,,1027.0,,,,,90.0,114.3,0.9,,,503.3,,False,,,,,True,True,True,,,False
48333,26,0.0,,0.0,,,,,6.0,0.8,,,,0.0,-26.0,,-26.0,,,,,-20.0,-25.2,,,,-26.0,,False,,,,,True,True,,,,True
48335,46,12.0,,0.0,,,,,128.0,38.4,,,,0.3,-34.0,,-46.0,,,,,82.0,-7.6,,,,-45.7,,False,,,,,False,True,,,,False
48337,87,54.0,,0.0,,,,,150.0,19.3,,,,364.7,-33.0,,-87.0,,,,,63.0,-67.7,,,,277.7,,False,,,,,False,False,,,,False
48339,3859,10284.0,7213.5,14588.0,,,,,9074.0,19222.7,6645.4,8999.3,,13412.3,6425.0,3354.5,10729.0,,,,,5215.0,15363.7,2786.4,5140.3,,9553.3,True,False,,,,,True,False,True,True,,False
48341,178,144.0,,0.0,,,,,214.0,20.2,10.2,,,72.8,-34.0,,-178.0,,,,,36.0,-157.8,-167.8,,,-105.2,,False,,,,,False,False,False,,,False
48343,93,90.0,,159.0,,,,,66.0,36.4,,,,219.5,-3.0,,66.0,,,,,-27.0,-56.6,,,,126.5,,False,,,,,False,False,,,,False
48345,4,0.0,,0.0,,,,,6.0,0.1,,,,0.0,-4.0,,-4.0,,,,,2.0,-3.9,,,,-4.0,,False,,,,,True,True,,,,True
48347,675,654.0,450.2,1373.0,,,,,1252.0,270.6,403.5,114.0,,230.0,-21.0,-224.8,698.0,,,,,577.0,-404.4,-271.5,-561.0,,-445.0,False,False,,,,,False,False,False,False,,False
48349,512,774.0,,1044.0,,,,,832.0,503.8,451.2,,,672.2,262.0,,532.0,,,,,320.0,-8.2,-60.8,,,160.2,,False,,,,,False,True,True,,,True
48351,134,96.0,,0.0,,,,,187.0,24.3,,,,37.3,-38.0,,-134.0,,,,,53.0,-109.7,,,,-96.7,,False,,,,,False,False,,,,False
48353,64,96.0,,0.0,,,,,258.0,120.1,,,,533.8,32.0,,-64.0,,,,,194.0,56.1,,,,469.8,,False,,,,,False,False,,,,False
48355,10257,16410.0,17746.2,10940.0,,,,,29514.0,16877.3,4409.4,15312.2,,2637.5,6153.0,7489.2,683.0,,,,,19257.0,6620.3,-5847.6,5055.2,,-7619.5,False,True,,,,,False,False,True,True,,False
48357,47,0.0,,0.0,,,,,44.0,17.9,,,,0.0,-47.0,,-47.0,,,,,-3.0,-29.1,,,,-47.0,,False,,,,,True,True,,,,True
48359,9,18.0,,0.0,,,,,0.0,0.6,,,,96.7,9.0,,-9.0,,,,,-9.0,-8.4,,,,87.7,,False,,,,,False,True,,,,False
48361,1097,1332.0,795.5,5203.0,,,,,1515.0,916.9,786.7,,,1465.2,235.0,-301.5,4106.0,,,,,418.0,-180.1,-310.3,,,368.2,False,False,,,,,False,True,False,,,False
48363,339,138.0,,108.0,,,,,187.0,45.8,,,,17.1,-201.0,,-231.0,,,,,-152.0,-293.2,,,,-321.9,,False,,,,,True,False,,,,False
48365,75,60.0,,152.0,,,,,295.0,8.4,6.6,,,4.5,-15.0,,77.0,,,,,220.0,-66.6,-68.4,,,-70.5,,False,,,,,False,False,False,,,False
48367,1039,846.0,1284.4,543.0,,,,,1263.0,200.4,1431.8,,,190.1,-193.0,245.4,-496.0,,,,,224.0,-838.6,392.8,,,-848.9,False,False,,,,,False,False,False,,,False
48369,129,126.0,,0.0,,,,,103.0,13.1,2.4,,,92.2,-3.0,,-129.0,,,,,-26.0,-115.9,-126.6,,,-36.8,,False,,,,,False,False,False,,,False
48371,132,162.0,,0.0,,,,,773.0,27.8,24.5,,,468.0,30.0,,-132.0,,,,,641.0,-104.2,-107.5,,,336.0,,False,,,,,False,False,False,,,False
48373,364,558.0,716.3,769.0,,,,,942.0,163.6,408.0,,,41.7,194.0,352.3,405.0,,,,,578.0,-200.4,44.0,,,-322.3,False,False,,,,,False,False,True,,,False
48375,875,666.0,345.4,2269.0,,,,,1824.0,222.8,44.3,693.4,,1695.6,-209.0,-529.5,1394.0,,,,,949.0,-652.2,-830.7,-181.6,,820.6,False,False,,,,,False,False,False,True,,False
48377,25,12.0,,0.0,,,,,72.0,24.4,,,,0.3,-13.0,,-25.0,,,,,47.0,-0.6,,,,-24.7,,False,,,,,False,True,,,,False
48379,34,48.0,,77.0,,,,,34.0,12.6,,,,478.9,14.0,,43.0,,,,,0.0,-21.4,,,,444.9,,False,,,,,True,False,,,,False
48381,908,1290.0,250.8,5579.0,,,,,882.0,1638.8,520.7,2132.8,,3791.9,382.0,-657.2,4671.0,,,,,-26.0,730.8,-387.3,1224.8,,2883.9,False,False,,,,,True,False,False,False,,False
48383,38,96.0,,0.0,,,,,63.0,9.8,,,,13.6,58.0,,-38.0,,,,,25.0,-28.2,,,,-24.4,,True,,,,,True,True,,,,True
48385,96,12.0,,0.0,,,,,14.0,,,,,9.1,-84.0,,-96.0,,,,,-82.0,,,,,-86.9,,False,,,,,True,,,,,False
48387,19,60.0,,0.0,,,,,59.0,3.4,30.4,,,46.1,41.0,,-19.0,,,,,40.0,-15.6,11.4,,,27.1,,True,,,,,True,True,True,,,True
48389,84,72.0,,0.0,,,,,194.0,92.3,,,,11.0,-12.0,,-84.0,,,,,110.0,8.3,,,,-73.0,,False,,,,,False,True,,,,False
48391,187,198.0,,0.0,,,,,180.0,76.2,,,,197.2,11.0,,-187.0,,,,,-7.0,-110.8,,,,10.2,,False,,,,,True,False,,,,True
48393,3,0.0,,0.0,,,,,0.0,0.6,,,,0.0,-3.0,,-3.0,,,,,-3.0,-2.4,,,,-3.0,,False,,,,,False,True,,,,True
48395,106,192.0,,0.0,,,,,188.0,346.7,126.8,,,22.1,86.0,,-106.0,,,,,82.0,240.7,20.8,,,-83.9,,False,,,,,True,False,True,,,True
48397,786,624.0,824.9,1080.0,,,,,932.0,151.0,757.3,1120.3,,1033.4,-162.0,38.9,294.0,,,,,146.0,-635.0,-28.7,334.3,,247.4,True,False,,,,,True,False,True,False,,False
48399,159,66.0,,0.0,,,,,87.0,19.4,,,,182.3,-93.0,,-159.0,,,,,-72.0,-139.6,,,,23.3,,False,,,,,True,False,,,,True
48401,469,24.0,674.2,393.0,,,,,1135.0,1.0,30.7,,,0.0,-445.0,205.2,-76.0,,,,,666.0,-468.0,-438.3,,,-469.0,True,True,,,,,False,False,True,,,False
48403,41,24.0,,0.0,,,,,36.0,9.4,,,,1.1,-17.0,,-41.0,,,,,-5.0,-31.6,,,,-39.9,,False,,,,,True,False,,,,False
48405,49,78.0,,0.0,,,,,101.0,24.8,47.3,,,77.8,29.0,,-49.0,,,,,52.0,-24.2,-1.7,,,28.8,,False,,,,,False,True,True,,,True
48407,81,390.0,,1161.0,,,,,423.0,172.6,141.0,,,677.6,309.0,,1080.0,,,,,342.0,91.6,60.0,,,596.6,,False,,,,,False,True,True,,,False
48409,855,552.0,774.5,1220.0,,,,,3362.0,582.3,345.2,,,1935.9,-303.0,-80.5,365.0,,,,,2507.0,-272.7,-509.8,,,1080.9,True,False,,,,,False,True,False,,,False
48411,28,0.0,,0.0,,,,,32.0,6.1,,,,0.2,-28.0,,-28.0,,,,,4.0,-21.9,,,,-27.8,,False,,,,,True,True,,,,True
48413,8,36.0,,0.0,,,,,41.0,,,,,91.0,28.0,,-8.0,,,,,33.0,,,,,83.0,,True,,,,,False,,,,,False
48415,179,276.0,,0.0,,,,,528.0,21.6,68.2,,,22.7,97.0,,-179.0,,,,,349.0,-157.4,-110.8,,,-156.3,,False,,,,,False,False,False,,,False
48417,17,30.0,,0.0,,,,,1.0,2.1,,,,126.1,13.0,,-17.0,,,,,-16.0,-14.9,,,,109.1,,False,,,,,False,False,,,,False
48419,115,162.0,,173.0,,,,,392.0,27.5,61.9,,,277.3,47.0,,58.0,,,,,277.0,-87.5,-53.1,,,162.3,,False,,,,,False,False,False,,,False
48421,20,12.0,,0.0,,,,,6.0,6.2,,,,112.5,-8.0,,-20.0,,,,,-14.0,-13.8,,,,92.5,,False,,,,,False,False,,,,False
48423,1445,2778.0,4140.7,2708.0,,,,,5000.0,4437.6,2824.2,1231.9,,1294.8,1333.0,2695.7,1263.0,,,,,3555.0,2992.6,1379.2,-213.1,,-150.2,False,True,,,,,False,False,False,True,,True
48425,83,60.0,,0.0,,,,,36.0,,,,,7.7,-23.0,,-83.0,,,,,-47.0,,,,,-75.3,,False,,,,,False,,,,,False
48427,1418,2142.0,1760.6,5357.0,,,,,3690.0,1465.6,561.3,,,939.2,724.0,342.6,3939.0,,,,,2272.0,47.6,-856.7,,,-478.8,True,False,,,,,False,True,False,,,True
48429,120,6.0,,0.0,,,,,44.0,3.5,,,,0.0,-114.0,,-120.0,,,,,-76.0,-116.5,,,,-120.0,,False,,,,,True,False,,,,False
48431,2,0.0,,0.0,,,,,0.0,,,,,0.0,-2.0,,-2.0,,,,,-2.0,,,,,-2.0,,False,,,,,False,,,,,False
48433,6,24.0,,0.0,,,,,0.0,,,,,54.8,18.0,,-6.0,,,,,-6.0,,,,,48.8,,True,,,,,True,,,,,False
48435,39,108.0,,0.0,,,,,78.0,,,,,135.0,69.0,,-39.0,,,,,39.0,,,,,96.0,,True,,,,,True,,,,,False
48437,29,66.0,,0.0,,,,,60.0,56.2,,,,15.5,37.0,,-29.0,,,,,31.0,27.2,,,,-13.5,,True,,,,,True,True,,,,True
48439,19869,23166.0,37659.6,20569.0,,,,,29722.0,28824.8,11285.9,16768.6,,13281.8,3297.0,17790.6,700.0,,,,,9853.0,8955.8,-8583.1,-3100.4,,-6587.2,False,True,,,,,False,False,False,True,,False
48441,415,1098.0,587.7,1498.0,,,,,3102.0,536.5,691.4,617.4,,108.6,683.0,172.7,1083.0,,,,,2687.0,121.5,276.4,202.4,,-306.4,True,False,,,,,False,True,True,True,,True
48443,1,0.0,,0.0,,,,,15.0,,,,,0.0,-1.0,,-1.0,,,,,14.0,,,,,-1.0,,False,,,,,False,,,,,False
48445,136,96.0,,0.0,,,,,234.0,30.0,,,,117.0,-40.0,,-136.0,,,,,98.0,-106.0,,,,-19.0,,False,,,,,False,False,,,,True
48447,2,6.0,,0.0,,,,,0.0,,,,,0.6,4.0,,-2.0,,,,,-2.0,,,,,-1.4,,True,,,,,True,,,,,True
48449,378,636.0,,1568.0,,,,,1216.0,91.0,114.4,,,169.2,258.0,,1190.0,,,,,838.0,-287.0,-263.6,,,-208.8,,False,,,,,False,False,False,,,True
48451,1752,3216.0,2603.7,4235.0,,,,,4970.0,5607.9,863.1,,,652.0,1464.0,851.7,2483.0,,,,,3218.0,3855.9,-888.9,,,-1100.0,True,False,,,,,False,False,True,,,True
48453,9101,17466.0,38512.5,9582.0,,,,,20701.0,19753.2,10242.3,11743.5,,4107.4,8365.0,29411.5,481.0,,,,,11600.0,10652.2,1141.3,2642.5,,-4993.6,False,True,,,,,False,False,True,True,,True
48455,80,222.0,,0.0,,,,,160.0,65.5,,,,35.1,142.0,,-80.0,,,,,80.0,-14.5,,,,-44.9,,True,,,,,True,True,,,,True
48457,127,72.0,,26.0,,,,,470.0,16.0,,,,15.6,-55.0,,-101.0,,,,,343.0,-111.0,,,,-111.4,,False,,,,,False,False,,,,False
48459,204,186.0,,411.0,,,,,399.0,47.2,280.7,,,614.5,-18.0,,207.0,,,,,195.0,-156.8,76.7,,,410.5,,False,,,,,False,False,False,,,False
48461,10,6.0,,0.0,,,,,73.0,,,,,0.0,-4.0,,-10.0,,,,,63.0,,,,,-10.0,,False,,,,,False,,,,,False
48463,381,504.0,,0.0,,,,,1227.0,204.4,179.2,,,98.2,123.0,,-381.0,,,,,846.0,-176.6,-201.8,,,-282.8,,False,,,,,False,False,False,,,False
48465,1037,1518.0,,0.0,,,,,4114.0,278.6,248.8,,,760.1,481.0,,-1037.0,,,,,3077.0,-758.4,-788.2,,,-276.9,,False,,,,,False,False,False,,,True
48467,272,372.0,429.2,1151.0,,,,,532.0,214.4,504.5,,,850.6,100.0,157.2,879.0,,,,,260.0,-57.6,232.5,,,578.6,False,False,,,,,False,True,False,,,False
48469,1580,3534.0,4060.4,3584.0,,,,,5611.0,1760.5,1289.9,3793.6,,658.0,1954.0,2480.4,2004.0,,,,,4031.0,180.5,-290.1,2213.6,,-922.0,False,False,,,,,False,True,True,False,,True
48471,1064,2070.0,253.2,0.0,,,,,1880.0,152.4,68.7,1771.7,,963.1,1006.0,-810.8,-1064.0,,,,,816.0,-911.6,-995.3,707.7,,-100.9,True,False,,,,,True,True,True,True,,True
48473,375,306.0,287.9,486.0,,,,,1111.0,144.2,403.8,,,100.9,-69.0,-87.1,111.0,,,,,736.0,-230.8,28.8,,,-274.1,False,False,,,,,False,False,True,,,False
48475,40,126.0,,0.0,,,,,135.0,60.7,,,,214.6,86.0,,-40.0,,,,,95.0,20.7,,,,174.6,,True,,,,,False,True,,,,False
48477,186,180.0,,334.0,,,,,556.0,109.0,147.1,,,15.6,-6.0,,148.0,,,,,370.0,-77.0,-38.9,,,-170.4,,False,,,,,False,False,False,,,False
48479,7056,6780.0,8278.2,10372.0,,,,,9567.0,11955.9,3351.2,4593.7,,1907.7,-276.0,1222.2,3316.0,,,,,2511.0,4899.9,-3704.8,-2462.3,,-5148.3,False,False,,,,,False,False,False,False,,False
48481,793,402.0,,613.0,,,,,991.0,119.1,368.4,,,64.9,-391.0,,-180.0,,,,,198.0,-673.9,-424.6,,,-728.1,,True,,,,,True,False,False,,,False
48483,17,36.0,,0.0,,,,,37.0,5.3,,,,197.9,19.0,,-17.0,,,,,20.0,-11.7,,,,180.9,,True,,,,,False,True,,,,False
48485,586,744.0,2117.0,958.0,,,,,1865.0,757.8,923.4,,,874.9,158.0,1531.0,372.0,,,,,1279.0,171.8,337.4,,,288.9,False,False,,,,,False,False,False,,,False
48487,80,36.0,,0.0,,,,,184.0,4.9,,,,190.7,-44.0,,-80.0,,,,,104.0,-75.1,,,,110.7,,False,,,,,False,False,,,,False
48489,363,1224.0,,1964.0,,,,,1740.0,287.4,230.1,,,494.1,861.0,,1601.0,,,,,1377.0,-75.6,-132.9,,,131.1,,False,,,,,False,True,True,,,True
48491,3207,5646.0,13776.7,5161.0,,,,,5366.0,5902.1,4673.6,5069.2,,4549.6,2439.0,10569.7,1954.0,,,,,2159.0,2695.1,1466.6,1862.2,,1342.6,False,True,,,,,True,False,True,True,,True
48493,195,924.0,308.4,5315.0,,,,,1241.0,3478.0,402.0,,,2009.6,729.0,113.4,5120.0,,,,,1046.0,3283.0,207.0,,,1814.6,True,False,,,,,False,False,True,,,False
48495,39,90.0,,0.0,,,,,54.0,86.3,,,,199.8,51.0,,-39.0,,,,,15.0,47.3,,,,160.8,,True,,,,,True,True,,,,False
48497,427,210.0,184.1,250.0,,,,,667.0,42.5,479.5,,,11.3,-217.0,-242.9,-177.0,,,,,240.0,-384.5,52.5,,,-415.7,False,True,,,,,False,False,True,,,False
48499,224,306.0,,610.0,,,,,331.0,199.6,348.9,,,1045.7,82.0,,386.0,,,,,107.0,-24.4,124.9,,,821.7,,False,,,,,False,True,False,,,False
48501,92,84.0,,0.0,,,,,39.0,70.4,,,,354.8,-8.0,,-92.0,,,,,-53.0,-21.6,,,,262.8,,False,,,,,False,False,,,,False
48503,176,108.0,,71.0,,,,,165.0,81.6,,,,61.0,-68.0,,-105.0,,,,,-11.0,-94.4,,,,-115.0,,False,,,,,True,False,,,,False
48505,159,282.0,,0.0,,,,,577.0,339.6,46.4,,,397.7,123.0,,-159.0,,,,,418.0,180.6,-112.6,,,238.7,,False,,,,,False,False,True,,,False
48507,171,246.0,,0.0,,,,,349.0,66.7,,,,142.2,75.0,,-171.0,,,,,178.0,-104.3,,,,-28.8,,False,,,,,False,False,,,,True
49001,0,0.0,,0.0,,,,,4.0,,,,,,0.0,,0.0,,,,,4.0,,,,,,,True,,,,,False,,,,,
49003,0,0.0,280.1,0.0,,,,,68.0,,,,,,0.0,280.1,0.0,,,,,68.0,,,,,,False,True,,,,,False,,,,,
49005,0,0.0,580.2,2.0,,,,,437.0,,,,,,0.0,580.2,2.0,,,,,437.0,,,,,,False,False,,,,,False,,,,,
49007,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49009,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49011,1592,2730.0,4022.5,3253.0,,,,,2449.0,3762.8,2620.3,2563.7,,2553.2,1138.0,2430.5,1661.0,,,,,857.0,2170.8,1028.3,971.7,,961.2,False,False,,,,,True,False,True,True,,True
49013,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49015,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49017,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49019,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49021,0,0.0,416.5,0.0,,,,,50.0,,,,,,0.0,416.5,0.0,,,,,50.0,,,,,,False,True,,,,,False,,,,,
49023,0,0.0,,1.0,,,,,1.0,,,,,,0.0,,1.0,,,,,1.0,,,,,,,False,,,,,False,,,,,
49025,0,0.0,,0.0,,,,,6.0,,,,,,0.0,,0.0,,,,,6.0,,,,,,,True,,,,,False,,,,,
49027,0,0.0,,0.0,,,,,13.0,,,,,,0.0,,0.0,,,,,13.0,,,,,,,True,,,,,False,,,,,
49029,0,0.0,,0.0,,,,,5.0,,,,,,0.0,,0.0,,,,,5.0,,,,,,,True,,,,,False,,,,,
49031,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49033,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49035,7532,11040.0,21525.0,11187.0,,,,,12547.0,14322.3,6309.3,10552.4,,9051.6,3508.0,13993.0,3655.0,,,,,5015.0,6790.3,-1222.7,3020.4,,1519.6,False,False,,,,,False,False,True,True,,True
49037,158,276.0,,0.0,,,,,11.0,134.8,6.0,,,188.2,118.0,,-158.0,,,,,-147.0,-23.2,-152.0,,,30.2,,False,,,,,False,True,False,,,True
49039,0,0.0,,0.0,,,,,5.0,,,,,,0.0,,0.0,,,,,5.0,,,,,,,True,,,,,False,,,,,
49041,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49043,219,276.0,,610.0,,,,,86.0,123.2,209.4,,,226.7,57.0,,391.0,,,,,-133.0,-95.8,-9.6,,,7.7,,False,,,,,False,False,True,,,True
49045,259,498.0,335.4,889.0,,,,,234.0,614.5,404.6,,,179.0,239.0,76.4,630.0,,,,,-25.0,355.5,145.6,,,-80.0,True,False,,,,,True,False,True,,,True
49047,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49049,4626,5262.0,5614.4,14527.0,,,,,6242.0,6879.9,3674.9,3447.6,,11776.4,636.0,988.4,9901.0,,,,,1616.0,2253.9,-951.1,-1178.4,,7150.4,False,False,,,,,False,False,False,False,,False
49051,148,174.0,,228.0,,,,,68.0,40.3,107.3,,,252.7,26.0,,80.0,,,,,-80.0,-107.7,-40.7,,,104.7,,False,,,,,False,False,False,,,False
49053,0,0.0,1501.2,0.0,,,,,435.0,,,,,,0.0,1501.2,0.0,,,,,435.0,,,,,,False,True,,,,,False,,,,,
49055,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
49057,0,0.0,5705.3,0.0,,,,,1107.0,,,,,,0.0,5705.3,0.0,,,,,1107.0,,,,,,False,True,,,,,False,,,,,
50001,13,12.0,,0.0,,,,,12.0,1.3,,,,0.2,-1.0,,-13.0,,,,,-1.0,-11.7,,,,-12.8,,False,,,,,False,False,,,,False
50003,24,12.0,,0.0,,,,,2.0,4.4,,,,0.2,-12.0,,-24.0,,,,,-22.0,-19.6,,,,-23.8,,False,,,,,False,False,,,,False
50005,9,18.0,,0.0,,,,,12.0,0.4,,,,0.9,9.0,,-9.0,,,,,3.0,-8.6,,,,-8.1,,False,,,,,True,True,,,,True
50007,108,186.0,23.7,418.0,,,,,72.0,25.9,119.1,286.8,,46.6,78.0,-84.3,310.0,,,,,-36.0,-82.1,11.1,178.8,,-61.4,False,False,,,,,True,False,True,False,,True
50009,2,0.0,,0.0,,,,,0.0,0.0,,,,0.0,-2.0,,-2.0,,,,,-2.0,-2.0,,,,-2.0,,False,,,,,False,True,,,,True
50011,13,0.0,,0.0,,,,,6.0,0.2,1.1,,,0.0,-13.0,,-13.0,,,,,-7.0,-12.8,-11.9,,,-13.0,,False,,,,,True,True,True,,,False
50013,0,18.0,,0.0,,,,,0.0,0.3,,,,0.0,18.0,,0.0,,,,,0.0,0.3,,,,0.0,,True,,,,,True,True,,,,True
50015,4,24.0,,0.0,,,,,6.0,1.5,,,,0.6,20.0,,-4.0,,,,,2.0,-2.5,,,,-3.4,,True,,,,,True,True,,,,True
50017,12,0.0,,0.0,,,,,24.0,1.1,,,,0.0,-12.0,,-12.0,,,,,12.0,-10.9,,,,-12.0,,False,,,,,False,True,,,,True
50019,1,0.0,,0.0,,,,,3.0,0.2,,,,0.0,-1.0,,-1.0,,,,,2.0,-0.8,,,,-1.0,,False,,,,,False,True,,,,False
50021,34,24.0,0.3,0.0,,,,,24.0,4.6,,,,0.6,-10.0,-33.7,-34.0,,,,,-10.0,-29.4,,,,-33.4,False,False,,,,,False,False,,,,False
50023,17,12.0,0.0,0.0,,,,,24.0,0.8,,,,2772.1,-5.0,-17.0,-17.0,,,,,7.0,-16.2,,,,2755.1,False,False,,,,,False,False,,,,False
50025,24,0.0,,0.0,,,,,14.0,1.0,,,,0.0,-24.0,,-24.0,,,,,-10.0,-23.0,,,,-24.0,,False,,,,,True,True,,,,True
50027,13,18.0,0.6,0.0,,,,,34.0,1.7,,,,0.8,5.0,-12.4,-13.0,,,,,21.0,-11.3,,,,-12.2,False,False,,,,,False,False,,,,False
51001,92,54.0,,17.0,,,,,124.0,2.0,22.1,,,507.5,-38.0,,-75.0,,,,,32.0,-90.0,-69.9,,,415.5,,False,,,,,True,False,False,,,False
51003,414,450.0,626.8,383.0,,,,,261.0,61.1,695.2,225.8,,956.4,36.0,212.8,-31.0,,,,,-153.0,-352.9,281.2,-188.2,,542.4,False,True,,,,,False,False,False,False,,False
51005,15,84.0,,45.0,,,,,27.0,9.4,,,,0.2,69.0,,30.0,,,,,12.0,-5.6,,,,-14.8,,True,,,,,True,True,,,,True
51007,39,60.0,,44.0,,,,,34.0,21.9,,,,1.2,21.0,,5.0,,,,,-5.0,-17.1,,,,-37.8,,True,,,,,True,True,,,,False
51009,236,54.0,,102.0,,,,,56.0,9.0,,,,1488.1,-182.0,,-134.0,,,,,-180.0,-227.0,,,,1252.1,,True,,,,,True,False,,,,False
51011,114,12.0,,19.0,,,,,35.0,5.1,,,,550.7,-102.0,,-95.0,,,,,-79.0,-108.9,,,,436.7,,True,,,,,True,False,,,,False
51013,787,774.0,436.0,1730.0,,,,,617.0,138.6,133.2,464.3,,1729.7,-13.0,-351.0,943.0,,,,,-170.0,-648.4,-653.8,-322.7,,942.7,False,False,,,,,False,False,False,False,,False
51015,139,120.0,106.7,122.0,,,,,232.0,9.4,185.4,,,1197.6,-19.0,-32.3,-17.0,,,,,93.0,-129.6,46.4,,,1058.6,False,True,,,,,False,False,False,,,False
51017,2,6.0,,0.0,,,,,0.0,,,,,0.4,4.0,,-2.0,,,,,-2.0,,,,,-1.6,,True,,,,,True,,,,,True
51019,355,132.0,265.3,207.0,,,,,206.0,15.5,371.3,,,3.4,-223.0,-89.7,-148.0,,,,,-149.0,-339.5,16.3,,,-351.6,True,True,,,,,True,False,True,,,False
51021,41,12.0,,0.0,,,,,0.0,,,,,0.7,-29.0,,-41.0,,,,,-41.0,,,,,-40.3,,False,,,,,False,,,,,False
51023,86,78.0,,12.0,,,,,59.0,4.0,172.5,,,1.0,-8.0,,-74.0,,,,,-27.0,-82.0,86.5,,,-85.0,,False,,,,,False,False,False,,,False
51025,133,138.0,,157.0,,,,,55.0,14.8,108.8,,,129.3,5.0,,24.0,,,,,-78.0,-118.2,-24.2,,,-3.7,,False,,,,,False,False,False,,,True
51027,45,90.0,,143.0,,,,,45.0,,,,,92.1,45.0,,98.0,,,,,0.0,,,,,47.1,,False,,,,,True,,,,,False
51029,65,18.0,,12.0,,,,,81.0,7.0,9.7,,,0.4,-47.0,,-53.0,,,,,16.0,-58.0,-55.3,,,-64.6,,False,,,,,True,False,False,,,False
51031,242,66.0,4.4,137.0,,,,,138.0,42.9,,,,5.5,-176.0,-237.6,-105.0,,,,,-104.0,-199.1,,,,-236.5,False,True,,,,,True,False,,,,False
51033,104,120.0,,195.0,,,,,77.0,16.7,65.2,,,204.3,16.0,,91.0,,,,,-27.0,-87.3,-38.8,,,100.3,,False,,,,,False,False,False,,,False
51035,131,180.0,,290.0,,,,,98.0,37.9,103.7,,,842.3,49.0,,159.0,,,,,-33.0,-93.1,-27.3,,,711.3,,False,,,,,True,False,True,,,False
51036,27,12.0,,0.0,,,,,13.0,11.4,,,,302.0,-15.0,,-27.0,,,,,-14.0,-15.6,,,,275.0,,False,,,,,True,False,,,,False
51037,32,18.0,,0.0,,,,,29.0,3.7,,,,0.2,-14.0,,-32.0,,,,,-3.0,-28.3,,,,-31.8,,False,,,,,True,False,,,,False
51041,1586,1548.0,832.4,3782.0,,,,,1534.0,477.1,459.2,1536.3,,378.8,-38.0,-753.6,2196.0,,,,,-52.0,-1108.9,-1126.8,-49.7,,-1207.2,False,False,,,,,False,False,False,False,,False
51043,20,6.0,,0.0,,,,,32.0,25.4,,,,0.0,-14.0,,-20.0,,,,,12.0,5.4,,,,-20.0,,False,,,,,True,True,,,,False
