,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
21053,68,0.0,,,,,0.0,,,,0.0,-68.0,,,,,-68.0,,,,-68.0,,,,,False,,,,False
21055,39,8.0,,,,,4.0,,,,2.2,-31.0,,,,,-35.0,,,,-36.8,,,,,False,,,,False
21057,81,0.0,,,,,0.0,,,,0.3,-81.0,,,,,-81.0,,,,-80.7,,,,,False,,,,True
21059,498,192.0,,,,,246.0,1090.3,577.3,,193.6,-306.0,,,,,-252.0,592.3,79.3,,-304.4,,,,,True,False,True,,True
21061,44,8.0,,,,,4.0,,,,5.0,-36.0,,,,,-40.0,,,,-39.0,,,,,False,,,,False
21063,23,0.0,,,,,0.0,,,,0.7,-23.0,,,,,-23.0,,,,-22.3,,,,,False,,,,True
21065,34,0.0,,,,,0.0,,,,0.0,-34.0,,,,,-34.0,,,,-34.0,,,,,False,,,,False
21067,2573,1104.0,,,,,1574.0,9561.7,5279.1,,1397.3,-1469.0,,,,,-999.0,6988.7,2706.1,,-1175.7,,,,,True,False,False,,True
21069,50,32.0,,,,,3.0,,,,35.2,-18.0,,,,,-47.0,,,,-14.8,,,,,False,,,,True
21071,115,40.0,,,,,21.0,,,,29.0,-75.0,,,,,-94.0,,,,-86.0,,,,,False,,,,False
21073,317,128.0,,,,,65.0,1244.0,,,107.8,-189.0,,,,,-252.0,927.0,,,-209.2,,,,,False,False,,,False
21075,95,24.0,,,,,21.0,,,,28.4,-71.0,,,,,-74.0,,,,-66.6,,,,,False,,,,True
21077,29,32.0,,,,,7.0,,,,15.0,3.0,,,,,-22.0,,,,-14.0,,,,,False,,,,False
21079,94,56.0,,,,,2.0,,,,101.9,-38.0,,,,,-92.0,,,,7.9,,,,,False,,,,True
21081,78,16.0,,,,,13.0,,,,12.1,-62.0,,,,,-65.0,,,,-65.9,,,,,False,,,,False
21083,421,184.0,,,,,480.0,259.8,,,75.8,-237.0,,,,,59.0,-161.2,,,-345.2,,,,,True,True,,,False
21085,115,24.0,,,,,15.0,54.7,,,9.2,-91.0,,,,,-100.0,-60.3,,,-105.8,,,,,False,True,,,False
21087,143,8.0,,,,,0.0,,,,1.6,-135.0,,,,,-143.0,,,,-141.4,,,,,False,,,,False
21089,159,40.0,,,,,13.0,,,,63.8,-119.0,,,,,-146.0,,,,-95.2,,,,,False,,,,True
21091,37,16.0,,,,,0.0,,,,17.3,-21.0,,,,,-37.0,,,,-19.7,,,,,False,,,,True
21093,735,256.0,,,,,33.0,923.2,,,334.0,-479.0,,,,,-702.0,188.2,,,-401.0,,,,,False,True,,,True
21095,269,48.0,,,,,25.0,,,,86.4,-221.0,,,,,-244.0,,,,-182.6,,,,,False,,,,True
21097,77,48.0,,,,,17.0,,,,36.9,-29.0,,,,,-60.0,,,,-40.1,,,,,False,,,,False
21099,87,24.0,,,,,5.0,,,,22.6,-63.0,,,,,-82.0,,,,-64.4,,,,,False,,,,False
21101,261,56.0,,,,,227.0,572.6,,,54.2,-205.0,,,,,-34.0,311.6,,,-206.8,,,,,True,False,,,False
21103,127,24.0,,,,,2.0,,,,28.1,-103.0,,,,,-125.0,,,,-98.9,,,,,False,,,,True
21105,62,0.0,,,,,2.0,,,,0.0,-62.0,,,,,-60.0,,,,-62.0,,,,,True,,,,False
21107,245,120.0,,,,,125.0,66.0,,,80.6,-125.0,,,,,-120.0,-179.0,,,-164.4,,,,,True,False,,,False
21109,104,80.0,,,,,19.0,222.9,,,27.2,-24.0,,,,,-85.0,118.9,,,-76.8,,,,,False,False,,,False
21111,7581,1712.0,,,,,1252.0,3174.1,1715.9,,1418.1,-5869.0,,,,,-6329.0,-4406.9,-5865.1,,-6162.9,,,,,False,True,True,,False
21113,340,56.0,,,,,51.0,915.8,,,52.7,-284.0,,,,,-289.0,575.8,,,-287.3,,,,,False,False,,,False
21115,108,0.0,,,,,9.0,,,,0.2,-108.0,,,,,-99.0,,,,-107.8,,,,,True,,,,True
21117,890,232.0,,,,,1887.0,864.2,555.7,,258.7,-658.0,,,,,997.0,-25.8,-334.3,,-631.3,,,,,False,True,True,,True
21119,79,32.0,,,,,1.0,,,,226.3,-47.0,,,,,-78.0,,,,147.3,,,,,False,,,,False
21121,282,80.0,,,,,64.0,,,,448.3,-202.0,,,,,-218.0,,,,166.3,,,,,False,,,,True
21123,69,0.0,,,,,0.0,,,,5.5,-69.0,,,,,-69.0,,,,-63.5,,,,,False,,,,True
21125,439,320.0,,,,,301.0,1859.2,,,1073.9,-119.0,,,,,-138.0,1420.2,,,634.9,,,,,False,False,,,False
21127,35,24.0,,,,,2.0,,,,15.8,-11.0,,,,,-33.0,,,,-19.2,,,,,False,,,,False
21129,17,0.0,,,,,0.0,,,,0.0,-17.0,,,,,-17.0,,,,-17.0,,,,,False,,,,False
21131,32,16.0,,,,,1.0,,,,14.9,-16.0,,,,,-31.0,,,,-17.1,,,,,False,,,,False
21133,61,0.0,,,,,11.0,,,,2.0,-61.0,,,,,-50.0,,,,-59.0,,,,,True,,,,True
21135,139,8.0,,,,,2.0,,,,9.8,-131.0,,,,,-137.0,,,,-129.2,,,,,False,,,,True
21137,107,40.0,,,,,4.0,,,,70.8,-67.0,,,,,-103.0,,,,-36.2,,,,,False,,,,True
21139,36,8.0,,,,,5.0,,,,2.9,-28.0,,,,,-31.0,,,,-33.1,,,,,False,,,,False
21141,190,128.0,,,,,50.0,358.8,,,58.8,-62.0,,,,,-140.0,168.8,,,-131.2,,,,,False,False,,,False
21143,19,8.0,,,,,1.0,,,,2.6,-11.0,,,,,-18.0,,,,-16.4,,,,,False,,,,False
21145,326,136.0,,,,,823.0,1289.9,,,121.5,-190.0,,,,,497.0,963.9,,,-204.5,,,,,False,False,,,False
21147,69,8.0,,,,,1.0,,,,4.1,-61.0,,,,,-68.0,,,,-64.9,,,,,False,,,,False
21149,29,16.0,,,,,3.0,,,,7.6,-13.0,,,,,-26.0,,,,-21.4,,,,,False,,,,False
21151,834,144.0,,,,,254.0,1726.8,,,257.1,-690.0,,,,,-580.0,892.8,,,-576.9,,,,,True,False,,,True
21153,61,8.0,,,,,0.0,,,,2.7,-53.0,,,,,-61.0,,,,-58.3,,,,,False,,,,False
21155,136,24.0,,,,,6.0,,,,12.6,-112.0,,,,,-130.0,,,,-123.4,,,,,False,,,,False
21157,126,48.0,,,,,236.0,,,,20.4,-78.0,,,,,110.0,,,,-105.6,,,,,False,,,,False
21159,48,24.0,,,,,0.0,,,,181.8,-24.0,,,,,-48.0,,,,133.8,,,,,False,,,,False
21161,56,32.0,,,,,8.0,,,,35.1,-24.0,,,,,-48.0,,,,-20.9,,,,,False,,,,True
21163,102,24.0,,,,,2.0,,,,11.3,-78.0,,,,,-100.0,,,,-90.7,,,,,False,,,,False
21165,24,8.0,,,,,0.0,,,,2.6,-16.0,,,,,-24.0,,,,-21.4,,,,,False,,,,False
21167,87,8.0,,,,,2.0,,,,20.8,-79.0,,,,,-85.0,,,,-66.2,,,,,False,,,,True
21169,71,16.0,,,,,0.0,,,,20.4,-55.0,,,,,-71.0,,,,-50.6,,,,,False,,,,True
21171,98,48.0,,,,,5.0,,,,27.0,-50.0,,,,,-93.0,,,,-71.0,,,,,False,,,,False
21173,134,72.0,,,,,28.0,,,,73.6,-62.0,,,,,-106.0,,,,-60.4,,,,,False,,,,True
21175,38,8.0,,,,,0.0,,,,5.0,-30.0,,,,,-38.0,,,,-33.0,,,,,False,,,,False
21177,154,120.0,,,,,131.0,18.3,,,24.8,-34.0,,,,,-23.0,-135.7,,,-129.2,,,,,True,False,,,False
21179,250,96.0,,,,,9.0,,,,176.0,-154.0,,,,,-241.0,,,,-74.0,,,,,False,,,,True
21181,16,24.0,,,,,0.0,,,,45.5,8.0,,,,,-16.0,,,,29.5,,,,,False,,,,False
21183,199,40.0,,,,,32.0,240.7,,,41.9,-159.0,,,,,-167.0,41.7,,,-157.1,,,,,False,True,,,True
21185,669,80.0,,,,,32.0,992.1,,,52.4,-589.0,,,,,-637.0,323.1,,,-616.6,,,,,False,True,,,False
21187,73,8.0,,,,,0.0,,,,6.3,-65.0,,,,,-73.0,,,,-66.7,,,,,False,,,,False
21189,30,8.0,,,,,0.0,,,,1.3,-22.0,,,,,-30.0,,,,-28.7,,,,,False,,,,False
21191,47,32.0,,,,,0.0,,,,14.6,-15.0,,,,,-47.0,,,,-32.4,,,,,False,,,,False
21193,225,40.0,,,,,466.0,,,,35.3,-185.0,,,,,241.0,,,,-189.7,,,,,False,,,,False
21195,216,224.0,,,,,49.0,,,,482.5,8.0,,,,,-167.0,,,,266.5,,,,,False,,,,False
21197,72,16.0,,,,,0.0,,,,12.0,-56.0,,,,,-72.0,,,,-60.0,,,,,False,,,,False
21199,410,88.0,,,,,51.0,648.7,,,92.1,-322.0,,,,,-359.0,238.7,,,-317.9,,,,,False,True,,,True
21201,5,8.0,,,,,0.0,,,,102.7,3.0,,,,,-5.0,,,,97.7,,,,,False,,,,False
21203,97,16.0,,,,,6.0,,,,7.9,-81.0,,,,,-91.0,,,,-89.1,,,,,False,,,,False
21205,137,8.0,,,,,12.0,,,,16.3,-129.0,,,,,-125.0,,,,-120.7,,,,,True,,,,True
21207,124,56.0,,,,,10.0,,,,21.7,-68.0,,,,,-114.0,,,,-102.3,,,,,False,,,,False
21209,468,136.0,,,,,36.0,,,,163.9,-332.0,,,,,-432.0,,,,-304.1,,,,,False,,,,True
21211,463,224.0,,,,,141.0,1625.3,,,186.1,-239.0,,,,,-322.0,1162.3,,,-276.9,,,,,False,False,,,False
21213,126,56.0,,,,,17.0,,,,51.3,-70.0,,,,,-109.0,,,,-74.7,,,,,False,,,,False
21215,129,16.0,,,,,2.0,,,,19.4,-113.0,,,,,-127.0,,,,-109.6,,,,,False,,,,True
21217,158,48.0,,,,,8.0,,,,46.0,-110.0,,,,,-150.0,,,,-112.0,,,,,False,,,,False
21219,114,8.0,,,,,2.0,,,,3.1,-106.0,,,,,-112.0,,,,-110.9,,,,,False,,,,False
21221,57,16.0,,,,,9.0,,,,11.3,-41.0,,,,,-48.0,,,,-45.7,,,,,False,,,,False
21223,38,0.0,,,,,0.0,,,,0.2,-38.0,,,,,-38.0,,,,-37.8,,,,,False,,,,True
21225,65,0.0,,,,,7.0,,,,7.2,-65.0,,,,,-58.0,,,,-57.8,,,,,True,,,,True
21227,1692,816.0,,,,,521.0,2403.0,1482.0,,489.2,-876.0,,,,,-1171.0,711.0,-210.0,,-1202.8,,,,,False,True,True,,False
21229,96,24.0,,,,,1.0,,,,19.7,-72.0,,,,,-95.0,,,,-76.3,,,,,False,,,,False
21231,83,24.0,,,,,2.0,,,,20.0,-59.0,,,,,-81.0,,,,-63.0,,,,,False,,,,False
21233,58,16.0,,,,,11.0,,,,10.7,-42.0,,,,,-47.0,,,,-47.3,,,,,False,,,,False
21235,169,56.0,,,,,35.0,,,,76.4,-113.0,,,,,-134.0,,,,-92.6,,,,,False,,,,True
21237,25,16.0,,,,,0.0,,,,216.2,-9.0,,,,,-25.0,,,,191.2,,,,,False,,,,False
21239,131,64.0,,,,,12.0,,,,39.9,-67.0,,,,,-119.0,,,,-91.1,,,,,False,,,,False
22001,1832,1480.0,,,,,4259.0,2681.5,1000.3,,356.3,-352.0,,,,,2427.0,849.5,-831.7,,-1475.7,,,,,False,False,False,,False
22003,1116,376.0,,,,,522.0,652.7,,,50.6,-740.0,,,,,-594.0,-463.3,,,-1065.4,,,,,True,True,,,False
22005,2013,1304.0,,,,,3581.0,2205.6,4411.2,,1613.9,-709.0,,,,,1568.0,192.6,2398.2,,-399.1,,,,,False,True,False,,True
22007,283,280.0,,,,,847.0,395.6,,,285.7,-3.0,,,,,564.0,112.6,,,2.7,,,,,False,False,,,True
22009,890,672.0,,,,,1811.0,2177.0,,,504.2,-218.0,,,,,921.0,1287.0,,,-385.8,,,,,False,False,,,False
22011,718,376.0,,,,,409.0,1262.0,,,426.7,-342.0,,,,,-309.0,544.0,,,-291.3,,,,,True,False,,,True
22013,181,176.0,,,,,63.0,418.8,,,18.0,-5.0,,,,,-118.0,237.8,,,-163.0,,,,,False,False,,,False
22015,1703,1528.0,,,,,2134.0,4256.3,2849.5,,638.5,-175.0,,,,,431.0,2553.3,1146.5,,-1064.5,,,,,False,False,False,,False
22017,3785,3496.0,,,,,4508.0,4061.6,14247.3,,3014.0,-289.0,,,,,723.0,276.6,10462.3,,-771.0,,,,,False,True,False,,False
22019,5326,6896.0,,,,,3713.0,10447.8,12463.1,,5355.9,1570.0,,,,,-1613.0,5121.8,7137.1,,29.9,,,,,False,False,False,,True
22021,177,24.0,,,,,450.0,251.6,,,8.6,-153.0,,,,,273.0,74.6,,,-168.4,,,,,False,True,,,False
22023,152,144.0,,,,,165.0,,,,90.2,-8.0,,,,,13.0,,,,-61.8,,,,,False,,,,False
22025,174,272.0,,,,,197.0,324.9,,,2.6,98.0,,,,,23.0,150.9,,,-171.4,,,,,True,False,,,False
22027,231,88.0,,,,,9.0,371.9,,,30.3,-143.0,,,,,-222.0,140.9,,,-200.7,,,,,False,True,,,False
22029,311,88.0,,,,,757.0,145.8,,,182.0,-223.0,,,,,446.0,-165.2,,,-129.0,,,,,False,True,,,True
22031,450,256.0,,,,,77.0,648.5,,,69.7,-194.0,,,,,-373.0,198.5,,,-380.3,,,,,False,False,,,False
22033,7910,6808.0,,,,,9669.0,8005.8,10916.2,,6547.2,-1102.0,,,,,1759.0,95.8,3006.2,,-1362.8,,,,,False,True,False,,False
22035,94,152.0,,,,,227.0,23.2,,,0.0,58.0,,,,,133.0,-70.8,,,-94.0,,,,,False,False,,,False
22037,753,160.0,,,,,422.0,317.3,,,39.2,-593.0,,,,,-331.0,-435.7,,,-713.8,,,,,True,True,,,False
22039,819,384.0,,,,,2553.0,547.7,,,120.2,-435.0,,,,,1734.0,-271.3,,,-698.8,,,,,False,True,,,False
22041,594,224.0,,,,,1002.0,227.7,,,78.4,-370.0,,,,,408.0,-366.3,,,-515.6,,,,,False,True,,,False
22043,313,88.0,,,,,130.0,,,,658.7,-225.0,,,,,-183.0,,,,345.7,,,,,True,,,,False
22045,1860,1872.0,,,,,6813.0,1888.0,9130.3,,1027.1,12.0,,,,,4953.0,28.0,7270.3,,-832.9,,,,,False,False,False,,False
22047,602,384.0,,,,,908.0,281.2,,,296.4,-218.0,,,,,306.0,-320.8,,,-305.6,,,,,False,False,,,False
22049,233,104.0,,,,,110.0,494.8,,,46.2,-129.0,,,,,-123.0,261.8,,,-186.8,,,,,True,False,,,False
22051,6453,5640.0,,,,,6551.0,1115.9,13776.6,,2647.4,-813.0,,,,,98.0,-5337.1,7323.6,,-3805.6,,,,,True,False,False,,False
22053,745,824.0,,,,,1854.0,1666.4,,,383.0,79.0,,,,,1109.0,921.4,,,-362.0,,,,,False,False,,,False
22055,5603,6264.0,,,,,26836.0,12947.1,18222.2,,3584.6,661.0,,,,,21233.0,7344.1,12619.2,,-2018.4,,,,,False,False,False,,False
22057,1997,1416.0,,,,,2318.0,1259.3,686.2,,1274.0,-581.0,,,,,321.0,-737.7,-1310.8,,-723.0,,,,,True,False,False,,False
22059,285,88.0,,,,,1087.0,283.0,,,13.4,-197.0,,,,,802.0,-2.0,,,-271.6,,,,,False,True,,,False
22061,557,352.0,,,,,1640.0,1623.8,,,143.6,-205.0,,,,,1083.0,1066.8,,,-413.4,,,,,False,False,,,False
22063,2254,2304.0,,,,,1768.0,4659.2,3645.5,,3125.9,50.0,,,,,-486.0,2405.2,1391.5,,871.9,,,,,False,False,False,,False
22065,400,416.0,,,,,321.0,115.7,,,71.0,16.0,,,,,-79.0,-284.3,,,-329.0,,,,,False,False,,,False
22067,340,168.0,,,,,385.0,935.3,,,45.4,-172.0,,,,,45.0,595.3,,,-294.6,,,,,True,False,,,False
22069,593,704.0,,,,,436.0,1180.5,,,113.1,111.0,,,,,-157.0,587.5,,,-479.9,,,,,False,False,,,False
22071,3295,2800.0,,,,,4226.0,54.4,2769.2,,1678.9,-495.0,,,,,931.0,-3240.6,-525.8,,-1616.1,,,,,False,False,False,,False
22073,2884,3136.0,,,,,8728.0,6329.2,3754.7,,915.2,252.0,,,,,5844.0,3445.2,870.7,,-1968.8,,,,,False,False,False,,False
22075,221,168.0,,,,,187.0,286.2,,,90.9,-53.0,,,,,-34.0,65.2,,,-130.1,,,,,True,False,,,False
22077,656,344.0,,,,,993.0,242.0,,,446.0,-312.0,,,,,337.0,-414.0,,,-210.0,,,,,False,False,,,True
22079,2113,1600.0,,,,,5053.0,3442.4,987.9,,1262.0,-513.0,,,,,2940.0,1329.4,-1125.1,,-851.0,,,,,False,False,False,,False
22081,255,48.0,,,,,21.0,,,,2.8,-207.0,,,,,-234.0,,,,-252.2,,,,,False,,,,False
22083,481,288.0,,,,,690.0,359.8,,,57.8,-193.0,,,,,209.0,-121.2,,,-423.2,,,,,False,True,,,False
22085,646,144.0,,,,,67.0,,,,183.8,-502.0,,,,,-579.0,,,,-462.2,,,,,False,,,,True
22087,580,288.0,,,,,658.0,104.5,,,935.2,-292.0,,,,,78.0,-475.5,,,355.2,,,,,True,False,,,False
22089,839,504.0,,,,,1312.0,219.7,751.3,,159.6,-335.0,,,,,473.0,-619.3,-87.7,,-679.4,,,,,False,False,True,,False
22091,268,112.0,,,,,89.0,343.8,,,55.3,-156.0,,,,,-179.0,75.8,,,-212.7,,,,,False,True,,,False
22093,367,360.0,,,,,509.0,194.6,,,211.4,-7.0,,,,,142.0,-172.4,,,-155.6,,,,,False,False,,,False
22095,505,488.0,,,,,692.0,42.0,,,274.1,-17.0,,,,,187.0,-463.0,,,-230.9,,,,,False,False,,,False
22097,2316,1104.0,,,,,4629.0,3839.2,8094.1,,1054.7,-1212.0,,,,,2313.0,1523.2,5778.1,,-1261.3,,,,,False,False,False,,False
22099,1160,1128.0,,,,,2309.0,2099.0,12910.0,,281.8,-32.0,,,,,1149.0,939.0,11750.0,,-878.2,,,,,False,False,False,,False
22101,1206,992.0,,,,,3517.0,918.7,,,997.6,-214.0,,,,,2311.0,-287.3,,,-208.4,,,,,False,False,,,True
22103,3431,2384.0,,,,,1636.0,2558.4,9671.2,,3501.6,-1047.0,,,,,-1795.0,-872.6,6240.2,,70.6,,,,,False,True,False,,True
22105,2543,1712.0,,,,,1247.0,2425.6,2849.7,,2690.2,-831.0,,,,,-1296.0,-117.4,306.7,,147.2,,,,,False,True,True,,True
22107,112,16.0,,,,,15.0,,,,0.5,-96.0,,,,,-97.0,,,,-111.5,,,,,False,,,,False
22109,2223,1728.0,,,,,4768.0,2254.1,1663.0,,942.5,-495.0,,,,,2545.0,31.1,-560.0,,-1280.5,,,,,False,True,False,,False
22111,377,288.0,,,,,307.0,265.3,,,103.3,-89.0,,,,,-70.0,-111.7,,,-273.7,,,,,True,False,,,False
22113,1568,616.0,,,,,3737.0,3052.0,248.6,,332.5,-952.0,,,,,2169.0,1484.0,-1319.4,,-1235.5,,,,,False,False,False,,False
22115,787,456.0,,,,,298.0,1488.7,,,176.7,-331.0,,,,,-489.0,701.7,,,-610.3,,,,,False,False,,,False
22117,741,640.0,,,,,356.0,954.0,,,67.7,-101.0,,,,,-385.0,213.0,,,-673.3,,,,,False,False,,,False
22119,589,320.0,,,,,505.0,2041.3,,,18.1,-269.0,,,,,-84.0,1452.3,,,-570.9,,,,,True,False,,,False
22121,536,376.0,,,,,1301.0,580.7,,,595.6,-160.0,,,,,765.0,44.7,,,59.6,,,,,False,True,,,True
22123,186,216.0,,,,,346.0,233.6,,,169.8,30.0,,,,,160.0,47.6,,,-16.2,,,,,False,False,,,True
22125,300,48.0,,,,,187.0,116.5,,,3.4,-252.0,,,,,-113.0,-183.5,,,-296.6,,,,,True,True,,,False
22127,294,80.0,,,,,144.0,261.1,,,21.0,-214.0,,,,,-150.0,-32.9,,,-273.0,,,,,True,True,,,False
23001,121,200.0,,,,,1231.0,790.2,,,116.8,79.0,,,,,1110.0,669.2,,,-4.2,,,,,False,False,,,True
23003,16,8.0,,,,,2.0,,,,1.4,-8.0,,,,,-14.0,,,,-14.6,,,,,False,,,,False
23005,390,1096.0,,,,,284.0,2518.5,712.2,,1073.3,706.0,,,,,-106.0,2128.5,322.2,,683.3,,,,,True,False,True,,True
23007,12,8.0,,,,,0.0,,,,0.0,-4.0,,,,,-12.0,,,,-12.0,,,,,False,,,,False
23009,33,8.0,,,,,0.0,,,,9.3,-25.0,,,,,-33.0,,,,-23.7,,,,,False,,,,True
23011,46,24.0,,,,,1631.0,78.9,,,0.8,-22.0,,,,,1585.0,32.9,,,-45.2,,,,,False,False,,,False
23013,5,8.0,,,,,0.0,,,,513.5,3.0,,,,,-5.0,,,,508.5,,,,,False,,,,False
23015,12,8.0,,,,,0.0,,,,25.3,-4.0,,,,,-12.0,,,,13.3,,,,,False,,,,False
23017,23,56.0,,,,,0.0,,,,2636.6,33.0,,,,,-23.0,,,,2613.6,,,,,True,,,,False
23019,117,72.0,,,,,18.0,38.2,,,6826.9,-45.0,,,,,-99.0,-78.8,,,6709.9,,,,,False,False,,,False
23021,12,0.0,,,,,0.0,,,,0.0,-12.0,,,,,-12.0,,,,-12.0,,,,,False,,,,True
23023,29,0.0,,,,,34.0,,,,0.1,-29.0,,,,,5.0,,,,-28.9,,,,,True,,,,True
23025,22,24.0,,,,,0.0,,,,1165.0,2.0,,,,,-22.0,,,,1143.0,,,,,False,,,,False
23027,13,8.0,,,,,1.0,,,,1890.7,-5.0,,,,,-12.0,,,,1877.7,,,,,False,,,,False
23029,14,8.0,,,,,0.0,,,,1177.3,-6.0,,,,,-14.0,,,,1163.3,,,,,False,,,,False
23031,275,416.0,,,,,24.0,997.5,344.6,,2319.5,141.0,,,,,-251.0,722.5,69.6,,2044.5,,,,,False,False,True,,False
24001,186,32.0,75.6,,,,72.0,140.0,131.2,,8.8,-154.0,-110.4,,,,-114.0,-46.0,-54.8,,-177.2,True,,,,True,True,True,,False
24003,3025,1576.0,1163.4,,,,1078.0,3615.1,975.1,,3952.5,-1449.0,-1861.6,,,,-1947.0,590.1,-2049.9,,927.5,False,,,,False,True,False,,True
24005,7066,3472.0,6385.2,,,,1601.0,4913.1,1566.4,,4141.4,-3594.0,-680.8,,,,-5465.0,-2152.9,-5499.6,,-2924.6,True,,,,False,True,False,,True
24009,364,88.0,129.7,,,,128.0,945.7,55.3,,11.4,-276.0,-234.3,,,,-236.0,581.7,-308.7,,-352.6,True,,,,True,False,False,,False
24011,174,56.0,302.8,,,,70.0,298.7,,,2.3,-118.0,128.8,,,,-104.0,124.7,,,-171.7,False,,,,True,False,,,False
24013,523,416.0,656.6,,,,377.0,1529.4,436.5,,1292.0,-107.0,133.6,,,,-146.0,1006.4,-86.5,,769.0,False,,,,False,False,True,,False
24015,286,136.0,255.5,,,,250.0,499.0,93.2,,100.8,-150.0,-30.5,,,,-36.0,213.0,-192.8,,-185.2,True,,,,True,False,False,,False
24017,936,544.0,158.6,,,,207.0,938.9,404.0,,454.7,-392.0,-777.4,,,,-729.0,2.9,-532.0,,-481.3,False,,,,False,True,False,,False
24019,267,72.0,95.9,,,,46.0,307.7,,,99.7,-195.0,-171.1,,,,-221.0,40.7,,,-167.3,True,,,,False,True,,,True
24021,916,648.0,1562.2,,,,403.0,2103.5,471.0,,2867.1,-268.0,646.2,,,,-513.0,1187.5,-445.0,,1951.1,False,,,,False,False,False,,False
24023,56,24.0,0.4,,,,8.0,,,,1162.2,-32.0,-55.6,,,,-48.0,,,,1106.2,False,,,,False,,,,False
24025,1261,688.0,756.6,,,,472.0,1311.9,276.0,,4213.6,-573.0,-504.4,,,,-789.0,50.9,-985.0,,2952.6,True,,,,False,True,False,,False
24027,1717,1176.0,396.7,,,,681.0,2842.7,553.7,,3186.0,-541.0,-1320.3,,,,-1036.0,1125.7,-1163.3,,1469.0,False,,,,False,False,False,,False
24029,73,32.0,128.1,,,,37.0,145.2,,,4.2,-41.0,55.1,,,,-36.0,72.2,,,-68.8,False,,,,True,False,,,False
24031,4784,4496.0,5449.2,,,,1719.0,6958.1,3645.6,,5825.1,-288.0,665.2,,,,-3065.0,2174.1,-1138.4,,1041.1,False,,,,False,False,False,,False
24033,7124,4784.0,2550.5,,,,1126.0,4026.8,1997.2,,6909.8,-2340.0,-4573.5,,,,-5998.0,-3097.2,-5126.8,,-214.2,False,,,,False,False,False,,True
24035,301,128.0,350.5,,,,65.0,1373.5,140.6,,154.8,-173.0,49.5,,,,-236.0,1072.5,-160.4,,-146.2,True,,,,False,False,True,,True
24037,451,264.0,764.8,,,,150.0,640.9,55.8,,59.9,-187.0,313.8,,,,-301.0,189.9,-395.2,,-391.1,False,,,,False,False,False,,False
24039,105,8.0,40.7,,,,15.0,,,,0.0,-97.0,-64.3,,,,-90.0,,,,-105.0,True,,,,True,,,,False
24041,322,136.0,303.4,,,,41.0,635.8,,,50.6,-186.0,-18.6,,,,-281.0,313.8,,,-271.4,True,,,,False,False,,,False
24043,598,88.0,690.5,,,,190.0,2724.7,2107.7,,0.0,-510.0,92.5,,,,-408.0,2126.7,1509.7,,-598.0,True,,,,True,False,False,,False
24045,451,232.0,625.6,,,,380.0,233.4,71.5,,2018.4,-219.0,174.6,,,,-71.0,-217.6,-379.5,,1567.4,True,,,,True,True,False,,False
24047,508,80.0,149.8,,,,35.0,867.1,80.2,,71.7,-428.0,-358.2,,,,-473.0,359.1,-427.8,,-436.3,True,,,,False,True,True,,False
24510,6526,3952.0,6598.1,,,,2461.0,2541.6,1673.2,,5909.0,-2574.0,72.1,,,,-4065.0,-3984.4,-4852.8,,-617.0,True,,,,False,False,False,,True
25001,210,176.0,,,,,69.0,317.7,121.9,,1045.9,-34.0,,,,,-141.0,107.7,-88.1,,835.9,,,,,False,False,False,,False
25003,99,64.0,,,,,49.0,103.0,78.6,,3514.2,-35.0,,,,,-50.0,4.0,-20.4,,3415.2,,,,,False,True,True,,False
25005,1139,1080.0,,,,,656.0,1479.7,444.6,,939.0,-59.0,,,,,-483.0,340.7,-694.4,,-200.0,,,,,False,False,False,,False
25007,0,0.0,,,,,56.0,,,,,0.0,,,,,56.0,,,,,,,,,False,,,,
25009,2388,1656.0,,,,,382.0,2881.5,708.8,,3072.6,-732.0,,,,,-2006.0,493.5,-1679.2,,684.6,,,,,False,True,False,,True
25011,49,56.0,,,,,56.0,47.6,51.6,,430.5,7.0,,,,,7.0,-1.4,2.6,,381.5,,,,,False,True,True,,False
25013,1007,1056.0,,,,,584.0,717.1,1164.2,,725.8,49.0,,,,,-423.0,-289.9,157.2,,-281.2,,,,,False,False,False,,False
25015,246,216.0,,,,,144.0,118.4,67.3,,4119.7,-30.0,,,,,-102.0,-127.6,-178.7,,3873.7,,,,,False,False,False,,False
25017,2590,2048.0,,,,,1531.0,2978.3,1017.9,,862.8,-542.0,,,,,-1059.0,388.3,-1572.1,,-1727.2,,,,,False,True,False,,False
