,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
17131,32,88.0,,81.0,152.0,,,,,,30.0,120.7,,17.1,74.9,,,606.5,110.9,,,,278.0,,56.0,,49.0,120.0,,,,,,-2.0,88.7,,-14.9,42.9,,,574.5,78.9,,,,246.0,,,True,False,,,,,,True,False,,True,True,,,False,False,,,,False,
17133,178,200.0,,200.0,325.0,,,,,,96.0,307.9,,208.7,231.3,111.5,,116.3,467.7,,,,261.0,,22.0,,22.0,147.0,,,,,,-82.0,129.9,,30.7,53.3,-66.5,,-61.7,289.7,,,,83.0,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
17135,106,64.0,,63.0,44.0,,,,,,97.0,205.4,,19.5,67.8,123.4,,48.0,88.1,,,,70.0,,-42.0,,-43.0,-62.0,,,,,,-9.0,99.4,,-86.5,-38.2,17.4,,-58.0,-17.9,,,,-36.0,,,False,False,,,,,,True,False,,False,True,True,,False,True,,,,True,
17137,292,144.0,,105.0,81.0,,,,,,109.0,195.5,,68.5,150.2,57.7,,183.4,91.4,,,,271.0,,-148.0,,-187.0,-211.0,,,,,,-183.0,-96.5,,-223.5,-141.8,-234.3,,-108.6,-200.6,,,,-21.0,,,False,False,,,,,,False,True,,False,True,False,,True,False,,,,True,
17139,103,32.0,,24.0,95.0,,,,,,21.0,87.9,,24.4,26.9,,,12.6,23.5,,,,21.0,,-71.0,,-79.0,-8.0,,,,,,-82.0,-15.1,,-78.6,-76.1,,,-90.4,-79.5,,,,-82.0,,,False,True,,,,,,False,True,,False,False,,,False,False,,,,False,
17141,100,76.0,119.0,76.0,41.0,,,,,,121.0,186.2,,13.0,74.8,155.8,,92.5,51.6,,,,64.0,,-24.0,19.0,-24.0,-59.0,,,,,,21.0,86.2,,-87.0,-25.2,55.8,,-7.5,-48.4,,,,-36.0,,True,False,False,,,,,,True,False,,False,False,False,,True,False,,,,False,
17143,1045,1184.0,654.8,1145.0,2250.0,,,,,,764.0,1698.2,,706.6,1062.0,928.2,,1901.0,1653.9,1795.0,,,1997.0,,139.0,-390.2,100.0,1205.0,,,,,,-281.0,653.2,,-338.4,17.0,-116.8,,856.0,608.9,750.0,,,952.0,,False,True,False,,,,,,False,False,,False,True,True,,False,False,False,,,False,
17145,187,56.0,,74.0,176.0,,,,,,76.0,129.0,,173.9,132.5,68.6,,21.2,30.6,,,,46.0,,-131.0,,-113.0,-11.0,,,,,,-111.0,-58.0,,-13.1,-54.5,-118.4,,-165.8,-156.4,,,,-141.0,,,True,True,,,,,,True,True,,True,True,True,,False,False,,,,False,
17147,39,36.0,,26.0,72.0,,,,,,17.0,54.4,,19.5,43.5,,,58.5,25.9,,,,44.0,,-3.0,,-13.0,33.0,,,,,,-22.0,15.4,,-19.5,4.5,,,19.5,-13.1,,,,5.0,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,False,
17149,55,12.0,,4.0,0.0,,,,,,16.0,18.1,,2.2,3.3,,,0.6,,,,,61.0,,-43.0,,-51.0,-55.0,,,,,,-39.0,-36.9,,-52.8,-51.7,,,-54.4,,,,,6.0,,,False,False,,,,,,True,True,,False,False,,,False,,,,,True,
17151,11,4.0,,3.0,0.0,,,,,,4.0,32.2,,1.5,3.1,,,1.4,,,,,24.0,,-7.0,,-8.0,-11.0,,,,,,-7.0,21.2,,-9.5,-7.9,,,-9.7,,,,,13.0,,,False,False,,,,,,False,False,,False,False,,,False,,,,,False,
17153,31,4.0,,7.0,0.0,,,,,,26.0,18.0,,43.9,7.6,,,12.6,5.0,,,,11.0,,-27.0,,-24.0,-31.0,,,,,,-5.0,-13.0,,12.9,-23.4,,,-18.4,-26.0,,,,-20.0,,,True,False,,,,,,True,True,,True,True,,,True,True,,,,True,
17155,11,0.0,,0.0,0.0,,,,,,4.0,21.9,,0.4,1.1,,,8.5,,,,,2.0,,-11.0,,-11.0,-11.0,,,,,,-7.0,10.9,,-10.6,-9.9,,,-2.5,,,,,-9.0,,,False,False,,,,,,True,True,,True,True,,,True,,,,,True,
17157,303,92.0,,98.0,193.0,,,,,,196.0,229.6,,30.8,136.2,118.5,,71.1,97.8,,,,63.0,,-211.0,,-205.0,-110.0,,,,,,-107.0,-73.4,,-272.2,-166.8,-184.5,,-231.9,-205.2,,,,-240.0,,,True,True,,,,,,True,True,,False,True,True,,False,True,,,,False,
17159,50,4.0,,3.0,17.0,,,,,,23.0,9.5,,1.4,2.2,,,3.4,,,,,25.0,,-46.0,,-47.0,-33.0,,,,,,-27.0,-40.5,,-48.6,-47.8,,,-46.6,,,,,-25.0,,,False,True,,,,,,True,True,,False,False,,,False,,,,,True,
17161,600,508.0,347.4,478.0,685.0,,,,,,725.0,824.3,,477.3,520.8,335.0,,511.8,396.6,456.0,,,420.0,,-92.0,-252.6,-122.0,85.0,,,,,,125.0,224.3,,-122.7,-79.2,-265.0,,-88.2,-203.4,-144.0,,,-180.0,,False,False,True,,,,,,False,False,,False,True,False,,True,False,False,,,False,
17163,1658,1852.0,1997.6,1841.0,1897.0,,,,,,1966.0,1908.7,,1335.6,1707.5,1130.2,,2678.8,3122.2,1679.0,,,1463.0,,194.0,339.6,183.0,239.0,,,,,,308.0,250.7,,-322.4,49.5,-527.8,,1020.8,1464.2,21.0,,,-195.0,,False,True,False,,,,,,False,False,,False,True,False,,False,False,True,,,False,
17165,58,112.0,,116.0,151.0,,,,,,124.0,238.5,,69.8,119.1,127.3,,39.0,,,,,80.0,,54.0,,58.0,93.0,,,,,,66.0,180.5,,11.8,61.1,69.3,,-19.0,,,,,22.0,,,False,False,,,,,,False,False,,True,False,False,,True,,,,,True,
17167,758,844.0,370.8,897.0,1357.0,,,,,,846.0,1806.9,,935.3,902.6,956.3,,948.6,691.5,1524.0,,,1212.0,,86.0,-387.2,139.0,599.0,,,,,,88.0,1048.9,,177.3,144.6,198.3,,190.6,-66.5,766.0,,,454.0,,False,False,False,,,,,,False,False,,False,False,False,,False,True,False,,,False,
17169,5,4.0,,2.0,0.0,,,,,,8.0,6.1,,2.9,2.8,,,2.2,2.3,,,,15.0,,-1.0,,-3.0,-5.0,,,,,,3.0,1.1,,-2.1,-2.2,,,-2.8,-2.7,,,,10.0,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,False,
17171,35,16.0,,6.0,0.0,,,,,,3.0,60.1,,,3.7,,,10.7,,,,,13.0,,-19.0,,-29.0,-35.0,,,,,,-32.0,25.1,,,-31.3,,,-24.3,,,,,-22.0,,,False,False,,,,,,False,False,,,False,,,False,,,,,False,
17173,136,80.0,,42.0,177.0,,,,,,34.0,98.2,,16.0,77.5,,,28.1,50.8,,,,140.0,,-56.0,,-94.0,41.0,,,,,,-102.0,-37.8,,-120.0,-58.5,,,-107.9,-85.2,,,,4.0,,,False,True,,,,,,False,True,,False,False,,,False,False,,,,True,
17175,14,4.0,,0.0,0.0,,,,,,4.0,3.7,,0.5,1.4,,,0.9,,,,,69.0,,-10.0,,-14.0,-14.0,,,,,,-10.0,-10.3,,-13.5,-12.6,,,-13.1,,,,,55.0,,,False,False,,,,,,False,False,,False,False,,,False,,,,,False,
17177,64,36.0,,30.0,28.0,,,,,,136.0,97.7,,10.7,52.4,28.6,,29.9,30.2,,,,46.0,,-28.0,,-34.0,-36.0,,,,,,72.0,33.7,,-53.3,-11.6,-35.4,,-34.1,-33.8,,,,-18.0,,,False,False,,,,,,False,False,,False,True,False,,False,False,,,,True,
17179,713,360.0,254.7,360.0,747.0,,,,,,354.0,886.8,,444.7,415.0,550.8,,257.1,218.7,878.0,,,747.0,,-353.0,-458.3,-353.0,34.0,,,,,,-359.0,173.8,,-268.3,-298.0,-162.2,,-455.9,-494.3,165.0,,,34.0,,False,False,True,,,,,,False,True,,True,True,True,,False,False,True,,,True,
17181,126,120.0,,106.0,264.0,,,,,,101.0,159.5,,43.1,139.1,45.7,,103.8,185.3,,,,77.0,,-6.0,,-20.0,138.0,,,,,,-25.0,33.5,,-82.9,13.1,-80.3,,-22.2,59.3,,,,-49.0,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
17183,129,120.0,167.4,175.0,133.0,,,,,,262.0,452.2,,140.3,182.4,225.0,,230.7,419.2,,,,87.0,,-9.0,38.4,46.0,4.0,,,,,,133.0,323.2,,11.3,53.4,96.0,,101.7,290.2,,,,-42.0,,False,False,True,,,,,,False,False,,False,False,False,,False,False,,,,False,
17185,79,20.0,,14.0,0.0,,,,,,28.0,17.3,,13.7,12.0,,,11.0,18.4,,,,122.0,,-59.0,,-65.0,-79.0,,,,,,-51.0,-61.7,,-65.3,-67.0,,,-68.0,-60.6,,,,43.0,,,False,False,,,,,,True,False,,False,False,,,False,False,,,,True,
17187,70,64.0,,26.0,0.0,,,,,,54.0,72.1,,6.0,41.0,51.2,,22.4,29.9,,,,66.0,,-6.0,,-44.0,-70.0,,,,,,-16.0,2.1,,-64.0,-29.0,-18.8,,-47.6,-40.1,,,,-4.0,,,False,False,,,,,,False,True,,False,False,False,,False,False,,,,True,
17189,55,52.0,,30.0,112.0,,,,,,22.0,93.8,,10.0,37.7,,,9.2,55.0,,,,47.0,,-3.0,,-25.0,57.0,,,,,,-33.0,38.8,,-45.0,-17.3,,,-45.9,-0.0,,,,-8.0,,,False,False,,,,,,False,False,,False,False,,,False,True,,,,False,
17191,54,60.0,,42.0,57.0,,,,,,40.0,66.4,,13.7,45.6,,,89.5,30.3,,,,122.0,,6.0,,-12.0,3.0,,,,,,-14.0,12.4,,-40.3,-8.4,,,35.5,-23.7,,,,68.0,,,False,True,,,,,,False,False,,False,False,,,False,False,,,,False,
17193,62,64.0,,32.0,89.0,,,,,,32.0,108.4,,26.6,37.1,,,7.8,,,,,63.0,,2.0,,-30.0,27.0,,,,,,-30.0,46.4,,-35.4,-24.9,,,-54.2,,,,,1.0,,,False,False,,,,,,False,False,,False,False,,,False,,,,,True,
17195,194,140.0,82.5,129.0,237.0,,,,,,155.0,253.8,,19.3,118.3,114.9,,100.6,205.8,,,,105.0,,-54.0,-111.5,-65.0,43.0,,,,,,-39.0,59.8,,-174.7,-75.7,-79.1,,-93.4,11.8,,,,-89.0,,False,False,True,,,,,,True,False,,False,False,False,,False,True,,,,False,
17197,2869,1912.0,220.2,1916.0,2449.0,,,,,,2237.0,3536.1,,1280.6,2495.9,1173.1,,1160.3,2216.9,2280.0,,,2077.0,,-957.0,-2648.8,-953.0,-420.0,,,,,,-632.0,667.1,,-1588.4,-373.1,-1695.9,,-1708.7,-652.1,-589.0,,,-792.0,,False,True,True,,,,,,True,True,,False,True,False,,False,True,True,,,True,
17199,545,268.0,305.6,318.0,402.0,,,,,,388.0,475.9,,154.5,296.2,277.7,,335.3,375.1,,,,382.0,,-277.0,-239.4,-227.0,-143.0,,,,,,-157.0,-69.1,,-390.5,-248.8,-267.3,,-209.7,-169.9,,,,-163.0,,True,True,True,,,,,,True,True,,False,True,True,,True,True,,,,True,
17201,524,708.0,493.0,578.0,676.0,,,,,,1262.0,850.6,,186.4,590.8,253.1,,469.3,602.5,614.0,,,736.0,,184.0,-31.0,54.0,152.0,,,,,,738.0,326.6,,-337.6,66.8,-270.9,,-54.7,78.5,90.0,,,212.0,,True,True,True,,,,,,False,False,,False,True,False,,True,True,True,,,False,
17203,179,88.0,,73.0,203.0,,,,,,56.0,187.0,,54.6,93.4,,,25.8,108.7,,,,228.0,,-91.0,,-106.0,24.0,,,,,,-123.0,8.0,,-124.4,-85.6,,,-153.2,-70.3,,,,49.0,,,False,True,,,,,,False,True,,False,True,,,False,True,,,,True,
18001,103,40.0,,39.0,106.0,,,,,,76.0,87.1,,24.9,44.0,,,20.6,38.8,,,,20.0,,-63.0,,-64.0,3.0,,,,,,-27.0,-15.9,,-78.1,-59.0,,,-82.4,-64.2,,,,-83.0,,,False,True,,,,,,True,True,,False,True,,,False,False,,,,False,
18003,1349,1000.0,453.1,825.0,1264.0,,,,,,1373.0,994.6,,782.8,1310.1,335.6,,779.4,765.8,1025.0,,,1075.0,,-349.0,-895.9,-524.0,-85.0,,,,,,24.0,-354.4,,-566.2,-38.9,-1013.4,,-569.6,-583.2,-324.0,,,-274.0,,False,False,True,,,,,,True,False,,False,True,False,,False,False,True,,,True,
18005,321,220.0,56.9,179.0,375.0,,,,,,276.0,173.2,,97.4,236.3,79.9,,130.0,234.3,,,,255.0,,-101.0,-264.1,-142.0,54.0,,,,,,-45.0,-147.8,,-223.6,-84.7,-241.1,,-191.0,-86.7,,,,-66.0,,False,False,True,,,,,,True,False,,False,True,False,,False,True,,,,True,
18007,19,16.0,,9.0,0.0,,,,,,16.0,28.3,,11.7,8.6,,,6.6,10.9,,,,27.0,,-3.0,,-10.0,-19.0,,,,,,-3.0,9.3,,-7.3,-10.4,,,-12.4,-8.1,,,,8.0,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,False,
18009,20,12.0,,13.0,25.0,,,,,,23.0,45.1,,7.6,11.8,,,8.7,14.7,,,,45.0,,-8.0,,-7.0,5.0,,,,,,3.0,25.1,,-12.4,-8.2,,,-11.3,-5.3,,,,25.0,,,True,True,,,,,,True,False,,False,False,,,False,True,,,,False,
18011,201,220.0,120.2,207.0,230.0,,,,,,198.0,262.0,,112.9,227.4,257.1,,181.0,276.2,,,,205.0,,19.0,-80.8,6.0,29.0,,,,,,-3.0,61.0,,-88.1,26.4,56.1,,-20.0,75.2,,,,4.0,,False,True,False,,,,,,True,False,,False,False,False,,False,False,,,,True,
18013,19,28.0,,24.0,56.0,,,,,,24.0,68.4,,8.3,29.3,,,8.2,31.4,,,,16.0,,9.0,,5.0,37.0,,,,,,5.0,49.4,,-10.7,10.3,,,-10.8,12.4,,,,-3.0,,,True,False,,,,,,True,False,,False,False,,,False,False,,,,True,
18015,115,72.0,,54.0,160.0,,,,,,53.0,64.9,,54.1,63.0,23.1,,24.2,45.8,,,,281.0,,-43.0,,-61.0,45.0,,,,,,-62.0,-50.1,,-60.9,-52.0,-91.9,,-90.8,-69.2,,,,166.0,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
18017,121,132.0,,59.0,0.0,,,,,,204.0,196.5,,48.5,171.0,4.2,,89.5,58.8,,,,22.0,,11.0,,-62.0,-121.0,,,,,,83.0,75.5,,-72.5,50.0,-116.8,,-31.5,-62.2,,,,-99.0,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
18019,648,660.0,196.6,478.0,961.0,,,,,,479.0,733.4,,433.0,675.2,278.7,,451.0,955.6,,,,733.0,,12.0,-451.4,-170.0,313.0,,,,,,-169.0,85.4,,-215.0,27.2,-369.3,,-197.0,307.6,,,,85.0,,False,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
18021,130,48.0,,54.0,130.0,,,,,,60.0,152.0,,17.5,52.3,,,63.6,60.5,,,,50.0,,-82.0,,-76.0,0.0,,,,,,-70.0,22.0,,-112.5,-77.7,,,-66.4,-69.5,,,,-80.0,,,True,True,,,,,,True,True,,False,True,,,True,True,,,,True,
18023,194,112.0,,71.0,230.0,,,,,,100.0,78.9,,33.3,111.9,45.6,,39.7,72.2,,,,155.0,,-82.0,,-123.0,36.0,,,,,,-94.0,-115.1,,-160.7,-82.1,-148.4,,-154.3,-121.8,,,,-39.0,,,False,True,,,,,,False,False,,False,False,False,,False,False,,,,True,
18025,20,12.0,,8.0,0.0,,,,,,12.0,26.9,,5.7,6.4,,,7.4,10.0,,,,15.0,,-8.0,,-12.0,-20.0,,,,,,-8.0,6.9,,-14.3,-13.6,,,-12.6,-10.0,,,,-5.0,,,False,False,,,,,,False,True,,False,False,,,False,False,,,,True,
18027,235,156.0,,114.0,369.0,,,,,,112.0,181.4,,52.7,150.3,79.3,,141.3,114.1,,,,158.0,,-79.0,,-121.0,134.0,,,,,,-123.0,-53.6,,-182.3,-84.7,-155.7,,-93.7,-120.9,,,,-77.0,,,False,False,,,,,,False,True,,False,False,False,,False,False,,,,True,
18029,113,260.0,,195.0,220.0,,,,,,118.0,35.4,,97.7,248.8,172.3,,100.8,299.5,,,,192.0,,147.0,,82.0,107.0,,,,,,5.0,-77.6,,-15.3,135.8,59.3,,-12.2,186.5,,,,79.0,,,True,True,,,,,,True,True,,True,True,True,,True,False,,,,True,
18031,84,144.0,,115.0,357.0,,,,,,75.0,91.7,,36.8,115.2,43.7,,166.2,156.1,,,,236.0,,60.0,,31.0,273.0,,,,,,-9.0,7.7,,-47.2,31.2,-40.3,,82.2,72.1,,,,152.0,,,True,False,,,,,,True,True,,True,True,True,,False,False,,,,False,
18033,112,72.0,,77.0,205.0,,,,,,111.0,167.2,,23.7,105.3,73.2,,51.0,89.4,,,,57.0,,-40.0,,-35.0,93.0,,,,,,-1.0,55.2,,-88.3,-6.7,-38.8,,-61.0,-22.6,,,,-55.0,,,True,False,,,,,,True,False,,False,True,True,,False,True,,,,False,
18035,449,320.0,135.3,237.0,738.0,,,,,,415.0,665.7,,138.7,309.4,124.8,,116.4,280.7,,,,507.0,,-129.0,-313.7,-212.0,289.0,,,,,,-34.0,216.7,,-310.3,-139.6,-324.2,,-332.6,-168.3,,,,58.0,,False,False,False,,,,,,True,False,,False,False,False,,False,False,,,,True,
18037,215,340.0,,217.0,233.0,,,,,,154.0,449.3,,102.1,289.2,211.8,,180.7,201.3,,,,194.0,,125.0,,2.0,18.0,,,,,,-61.0,234.3,,-112.9,74.2,-3.2,,-34.3,-13.7,,,,-21.0,,,True,True,,,,,,True,False,,True,True,True,,True,True,,,,True,
18039,988,1032.0,1180.7,714.0,690.0,,,,,,997.0,770.5,,576.9,903.8,455.4,,1044.5,714.9,541.0,,,706.0,,44.0,192.7,-274.0,-298.0,,,,,,9.0,-217.5,,-411.1,-84.2,-532.6,,56.5,-273.1,-447.0,,,-282.0,,False,False,False,,,,,,True,False,,False,False,False,,False,False,False,,,False,
18041,159,68.0,,57.0,162.0,,,,,,57.0,116.9,,24.4,83.4,44.0,,30.6,80.3,,,,80.0,,-91.0,,-102.0,3.0,,,,,,-102.0,-42.1,,-134.6,-75.6,-115.0,,-128.4,-78.7,,,,-79.0,,,False,True,,,,,,False,True,,False,True,False,,False,True,,,,True,
18043,400,380.0,95.4,361.0,395.0,,,,,,253.0,651.1,,309.5,424.0,224.5,,410.6,477.7,,,,417.0,,-20.0,-304.6,-39.0,-5.0,,,,,,-147.0,251.1,,-90.5,24.0,-175.5,,10.6,77.7,,,,17.0,,False,False,True,,,,,,False,False,,False,False,False,,True,False,,,,True,
18045,30,36.0,,32.0,74.0,,,,,,40.0,109.8,,9.0,35.7,,,20.8,29.4,,,,71.0,,6.0,,2.0,44.0,,,,,,10.0,79.8,,-21.0,5.7,,,-9.2,-0.6,,,,41.0,,,True,False,,,,,,False,False,,False,True,,,False,True,,,,False,
18047,76,108.0,,108.0,191.0,,,,,,44.0,104.5,,86.0,128.4,71.8,,165.9,112.5,,,,90.0,,32.0,,32.0,115.0,,,,,,-32.0,28.5,,10.0,52.4,-4.2,,89.9,36.5,,,,14.0,,,False,False,,,,,,False,True,,True,False,True,,False,False,,,,True,
18049,62,124.0,,113.0,295.0,,,,,,48.0,130.1,,51.0,121.4,94.2,,38.5,122.4,,,,129.0,,62.0,,51.0,233.0,,,,,,-14.0,68.1,,-11.0,59.4,32.2,,-23.5,60.4,,,,67.0,,,True,False,,,,,,True,False,,True,True,True,,True,True,,,,False,
18051,115,72.0,,74.0,31.0,,,,,,80.0,256.2,,26.0,71.1,136.5,,67.3,125.8,,,,41.0,,-43.0,,-41.0,-84.0,,,,,,-35.0,141.2,,-89.0,-43.9,21.5,,-47.7,10.8,,,,-74.0,,,True,False,,,,,,True,False,,False,False,True,,False,True,,,,False,
18053,142,168.0,356.9,166.0,138.0,,,,,,227.0,353.7,,32.1,150.6,196.1,,101.7,199.6,,,,119.0,,26.0,214.9,24.0,-4.0,,,,,,85.0,211.7,,-109.9,8.6,54.1,,-40.3,57.6,,,,-23.0,,False,True,True,,,,,,False,False,,False,True,False,,False,False,,,,True,
18055,124,56.0,,57.0,118.0,,,,,,108.0,122.7,,16.0,76.4,47.0,,39.4,58.9,,,,42.0,,-68.0,,-67.0,-6.0,,,,,,-16.0,-1.3,,-108.0,-47.6,-77.0,,-84.6,-65.1,,,,-82.0,,,True,True,,,,,,True,True,,False,True,False,,False,True,,,,False,
18057,1365,1056.0,354.0,1089.0,749.0,,,,,,983.0,1785.1,,1110.2,1096.9,1650.7,,1198.5,1932.0,1340.0,,,936.0,,-309.0,-1011.0,-276.0,-616.0,,,,,,-382.0,420.1,,-254.8,-268.1,285.7,,-166.5,567.0,-25.0,,,-429.0,,False,True,False,,,,,,False,False,,True,True,True,,True,False,True,,,False,
18059,204,160.0,116.5,138.0,160.0,,,,,,209.0,288.7,,52.4,214.7,190.0,,122.0,69.3,,,,207.0,,-44.0,-87.5,-66.0,-44.0,,,,,,5.0,84.7,,-151.6,10.7,-14.0,,-82.0,-134.7,,,,3.0,,False,False,False,,,,,,True,False,,False,True,True,,False,False,,,,True,
18061,190,152.0,,98.0,342.0,,,,,,98.0,168.6,,65.5,156.3,42.3,,47.6,145.0,,,,298.0,,-38.0,,-92.0,152.0,,,,,,-92.0,-21.4,,-124.5,-33.7,-147.7,,-142.4,-45.0,,,,108.0,,,False,False,,,,,,False,True,,False,True,False,,False,False,,,,False,
18063,554,404.0,102.2,393.0,402.0,,,,,,561.0,444.6,,218.8,439.6,226.9,,247.5,610.8,408.0,,,471.0,,-150.0,-451.8,-161.0,-152.0,,,,,,7.0,-109.4,,-335.2,-114.4,-327.1,,-306.5,56.8,-146.0,,,-83.0,,False,False,False,,,,,,True,True,,False,True,False,,False,True,True,,,True,
18065,233,76.0,,79.0,57.0,,,,,,165.0,194.8,,29.7,94.9,95.2,,79.5,67.2,,,,73.0,,-157.0,,-154.0,-176.0,,,,,,-68.0,-38.2,,-203.3,-138.1,-137.8,,-153.5,-165.8,,,,-160.0,,,True,False,,,,,,True,True,,False,True,True,,True,False,,,,False,
18067,258,264.0,59.0,250.0,341.0,,,,,,319.0,390.2,,98.8,268.4,199.8,,178.3,302.7,,,,219.0,,6.0,-199.0,-8.0,83.0,,,,,,61.0,132.2,,-159.2,10.4,-58.2,,-79.7,44.7,,,,-39.0,,False,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
18069,42,16.0,,17.0,4.0,,,,,,90.0,92.5,,2.0,21.3,86.8,,20.5,16.2,,,,12.0,,-26.0,,-25.0,-38.0,,,,,,48.0,50.5,,-40.0,-20.7,44.8,,-21.5,-25.8,,,,-30.0,,,True,False,,,,,,False,False,,False,True,False,,True,True,,,,False,
18071,141,104.0,,104.0,151.0,,,,,,179.0,131.9,,38.1,114.1,45.9,,49.2,105.1,,,,88.0,,-37.0,,-37.0,10.0,,,,,,38.0,-9.1,,-102.9,-26.9,-95.1,,-91.8,-35.9,,,,-53.0,,,False,True,,,,,,False,True,,False,True,False,,False,True,,,,False,
18073,119,76.0,,80.0,111.0,,,,,,74.0,140.8,,17.6,82.2,114.0,,84.6,82.0,,,,148.0,,-43.0,,-39.0,-8.0,,,,,,-45.0,21.8,,-101.4,-36.8,-5.0,,-34.4,-37.0,,,,29.0,,,True,True,,,,,,False,True,,False,True,True,,True,True,,,,True,
18075,47,24.0,,17.0,19.0,,,,,,42.0,52.8,,14.5,17.6,,,14.8,16.0,,,,64.0,,-23.0,,-30.0,-28.0,,,,,,-5.0,5.8,,-32.5,-29.4,,,-32.2,-31.0,,,,17.0,,,False,False,,,,,,True,True,,False,False,,,False,False,,,,True,
18077,58,24.0,,25.0,10.0,,,,,,111.0,155.9,,2.4,41.1,65.0,,20.3,18.2,,,,12.0,,-34.0,,-33.0,-48.0,,,,,,53.0,97.9,,-55.6,-16.9,7.0,,-37.7,-39.8,,,,-46.0,,,True,False,,,,,,False,False,,False,True,True,,False,False,,,,False,
18079,58,64.0,,40.0,107.0,,,,,,101.0,88.1,,27.7,48.7,24.1,,38.7,35.6,,,,113.0,,6.0,,-18.0,49.0,,,,,,43.0,30.1,,-30.3,-9.3,-33.9,,-19.3,-22.4,,,,55.0,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
18081,381,408.0,144.9,385.0,389.0,,,,,,604.0,685.4,,234.9,458.6,307.6,,205.5,385.6,500.0,,,337.0,,27.0,-236.1,4.0,8.0,,,,,,223.0,304.4,,-146.1,77.6,-73.4,,-175.5,4.6,119.0,,,-44.0,,False,True,True,,,,,,False,False,,False,False,False,,False,True,False,,,False,
18083,206,100.0,,96.0,221.0,,,,,,111.0,191.2,,46.4,94.2,104.2,,91.4,97.5,,,,149.0,,-106.0,,-110.0,15.0,,,,,,-95.0,-14.8,,-159.6,-111.8,-101.8,,-114.6,-108.5,,,,-57.0,,,False,True,,,,,,True,True,,False,False,True,,False,False,,,,True,
18085,205,240.0,340.8,224.0,195.0,,,,,,242.0,446.8,,67.2,235.2,201.4,,280.3,156.3,,,,170.0,,35.0,135.8,19.0,-10.0,,,,,,37.0,241.8,,-137.8,30.2,-3.6,,75.3,-48.7,,,,-35.0,,False,True,True,,,,,,False,False,,False,True,True,,False,False,,,,False,
18087,57,68.0,,66.0,94.0,,,,,,171.0,155.3,,15.9,92.2,30.9,,98.9,25.2,,,,124.0,,11.0,,9.0,37.0,,,,,,114.0,98.3,,-41.1,35.2,-26.1,,41.9,-31.8,,,,67.0,,,True,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
18089,2030,1616.0,1938.6,1414.0,1324.0,,,,,,1566.0,24.3,,907.8,1442.2,1324.1,,1508.8,1241.6,833.0,,,1070.0,,-414.0,-91.4,-616.0,-706.0,,,,,,-464.0,-2005.7,,-1122.2,-587.8,-705.9,,-521.2,-788.4,-1197.0,,,-960.0,,True,False,False,,,,,,False,False,,False,False,False,,False,False,False,,,False,
