,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
31049,19,30.0,0.0,,,,,20.0,294.2,7.4,2.0,,,,,,11.0,-19.0,,,,,1.0,275.2,-11.6,-17.0,,,,,,False,,,,,True,False,False,False,,,,,
31051,65,42.0,10.0,,,,,77.0,7.9,67.7,21.0,0.0,,,,,-23.0,-55.0,,,,,12.0,-57.1,2.7,-44.0,-65.0,,,,,False,,,,,True,False,True,False,False,,,,
31053,752,1050.0,1864.0,,,,,612.0,682.6,804.8,618.0,0.0,,981.8,,,298.0,1112.0,,,,,-140.0,-69.4,52.8,-134.0,-752.0,,229.8,,,False,,,,,True,True,True,True,False,,True,,
31055,8946,14754.0,60370.0,,,,,8666.0,9106.5,11465.9,10296.5,3.4,,8202.2,8109.0,,5808.0,51424.0,,,,,-280.0,160.5,2519.9,1350.5,-8942.6,,-743.8,-837.0,,False,,,,,True,True,True,True,False,,True,True,
31057,69,48.0,,,,,,36.0,107.9,11.7,0.0,18.4,,,,,-21.0,,,,,,-33.0,38.9,-57.3,-69.0,-50.6,,,,,,,,,,False,False,False,False,False,,,,
31059,55,54.0,0.0,,,,,111.0,27.8,50.5,15.0,0.0,,,,,-1.0,-55.0,,,,,56.0,-27.2,-4.5,-40.0,-55.0,,,,,False,,,,,False,False,False,False,False,,,,
31061,26,48.0,0.0,,,,,52.0,61.5,24.0,18.0,0.0,,,,,22.0,-26.0,,,,,26.0,35.5,-2.0,-8.0,-26.0,,,,,False,,,,,False,False,True,True,False,,,,
31063,33,78.0,,,,,,25.0,130.2,13.3,42.0,0.0,,,,,45.0,,,,,,-8.0,97.2,-19.7,9.0,-33.0,,,,,,,,,,True,False,True,True,True,,,,
31065,119,72.0,8.0,,,,,64.0,109.5,81.2,52.0,0.0,,,,,-47.0,-111.0,,,,,-55.0,-9.5,-37.8,-67.0,-119.0,,,,,False,,,,,False,True,True,False,False,,,,
31067,203,438.0,258.0,,,,,529.0,306.1,433.1,202.0,0.0,,,,,235.0,55.0,,,,,326.0,103.1,230.1,-1.0,-203.0,,,,,True,,,,,False,True,True,True,True,,,,
31069,19,24.0,0.0,,,,,36.0,113.4,3.5,21.5,,,,,,5.0,-19.0,,,,,17.0,94.4,-15.5,2.5,,,,,,False,,,,,False,False,False,True,,,,,
31071,19,0.0,0.0,,,,,18.0,0.0,3.6,28.0,0.0,,,,,-19.0,-19.0,,,,,-1.0,-19.0,-15.4,9.0,-19.0,,,,,False,,,,,True,True,True,True,False,,,,
31073,23,24.0,0.0,,,,,55.0,6.4,26.0,3.0,0.0,,,,,1.0,-23.0,,,,,32.0,-16.6,3.0,-20.0,-23.0,,,,,False,,,,,False,False,False,False,False,,,,
31075,12,0.0,0.0,,,,,9.0,0.3,4.9,0.0,,,,,,-12.0,-12.0,,,,,-3.0,-11.7,-7.1,-12.0,,,,,,False,,,,,True,True,True,False,,,,,
31077,30,0.0,0.0,,,,,33.0,0.4,12.0,57.0,0.0,,,,,-30.0,-30.0,,,,,3.0,-29.6,-18.0,27.0,-30.0,,,,,False,,,,,True,True,True,True,False,,,,
31079,1055,1038.0,2934.0,,,,,1127.0,691.2,1192.7,477.5,0.4,,1251.4,,,-17.0,1879.0,,,,,72.0,-363.8,137.7,-577.5,-1054.6,,196.4,,,False,,,,,False,False,False,False,False,,False,,
31081,159,144.0,19.0,,,,,145.0,74.9,135.6,108.0,0.0,,,,,-15.0,-140.0,,,,,-14.0,-84.1,-23.4,-51.0,-159.0,,,,,False,,,,,True,False,False,False,False,,,,
31083,28,12.0,0.0,,,,,49.0,6.0,10.9,0.0,0.0,,,,,-16.0,-28.0,,,,,21.0,-22.0,-17.1,-28.0,-28.0,,,,,False,,,,,False,False,False,False,False,,,,
31085,4,12.0,0.0,,,,,26.0,32.8,24.6,12.0,,,,,,8.0,-4.0,,,,,22.0,28.8,20.6,8.0,,,,,,True,,,,,False,False,False,False,,,,,
31087,139,18.0,0.0,,,,,46.0,4.5,24.0,1.0,0.0,,,,,-121.0,-139.0,,,,,-93.0,-134.5,-115.0,-138.0,-139.0,,,,,False,,,,,True,False,True,False,False,,,,
31089,110,186.0,64.0,,,,,147.0,76.7,125.1,33.0,0.0,,,,,76.0,-46.0,,,,,37.0,-33.3,15.1,-77.0,-110.0,,,,,True,,,,,True,True,True,False,False,,,,
31091,3,0.0,0.0,,,,,12.0,2.2,0.8,6.0,,,,,,-3.0,-3.0,,,,,9.0,-0.8,-2.2,3.0,,,,,,False,,,,,False,True,True,False,,,,,
31093,44,102.0,10.0,,,,,98.0,45.2,100.3,17.0,0.0,,,,,58.0,-34.0,,,,,54.0,1.2,56.3,-27.0,-44.0,,,,,True,,,,,True,True,True,True,True,,,,
31095,67,72.0,11.0,,,,,174.0,11.6,89.2,24.0,0.0,,,,,5.0,-56.0,,,,,107.0,-55.4,22.2,-43.0,-67.0,,,,,False,,,,,False,False,False,False,False,,,,
31097,89,312.0,134.0,,,,,121.0,261.9,144.3,122.0,0.0,,,,,223.0,45.0,,,,,32.0,172.9,55.3,33.0,-89.0,,,,,True,,,,,True,True,True,True,True,,,,
31099,70,108.0,7.0,,,,,95.0,110.5,84.8,0.0,0.0,,,,,38.0,-63.0,,,,,25.0,40.5,14.8,-70.0,-70.0,,,,,False,,,,,True,False,True,False,False,,,,
31101,66,222.0,30.0,,,,,112.0,171.7,80.6,141.0,0.0,,,,,156.0,-36.0,,,,,46.0,105.7,14.6,75.0,-66.0,,,,,True,,,,,True,True,True,True,True,,,,
31103,10,0.0,0.0,,,,,18.0,0.3,3.7,18.0,,,,,,-10.0,-10.0,,,,,8.0,-9.7,-6.3,8.0,,,,,,False,,,,,True,True,True,True,,,,,
31105,62,108.0,8.0,,,,,64.0,35.1,46.8,39.0,0.0,,,,,46.0,-54.0,,,,,2.0,-26.9,-15.2,-23.0,-62.0,,,,,False,,,,,True,True,True,True,False,,,,
31107,159,138.0,21.0,,,,,88.0,50.7,149.8,70.0,0.0,,,,,-21.0,-138.0,,,,,-71.0,-108.3,-9.2,-89.0,-159.0,,,,,False,,,,,False,False,True,False,False,,,,
31109,4754,7164.0,4095.0,,,,,6045.0,6247.7,6273.9,6360.0,2.3,,4437.8,0.0,,2410.0,-659.0,,,,,1291.0,1493.7,1519.9,1606.0,-4751.7,,-316.2,-4754.0,,True,,,,,True,True,True,True,False,,True,False,
31111,461,606.0,202.0,,,,,631.0,336.8,505.9,283.0,0.0,,1043.9,,,145.0,-259.0,,,,,170.0,-124.2,44.9,-178.0,-461.0,,582.9,,,False,,,,,False,True,True,False,False,,False,,
31113,10,30.0,0.0,,,,,13.0,35.0,5.0,24.0,,,,,,20.0,-10.0,,,,,3.0,25.0,-5.0,14.0,,,,,,True,,,,,True,False,True,True,,,,,
31115,6,12.0,0.0,,,,,12.0,134.2,5.4,6.0,,,,,,6.0,-6.0,,,,,6.0,128.2,-0.6,0.0,,,,,,False,,,,,False,False,True,True,,,,,
31117,7,0.0,0.0,,,,,12.0,0.0,1.0,6.0,,,,,,-7.0,-7.0,,,,,5.0,-7.0,-6.0,-1.0,,,,,,False,,,,,True,True,True,True,,,,,
31119,285,504.0,298.0,,,,,599.0,212.4,535.2,246.0,0.1,,1501.6,,,219.0,13.0,,,,,314.0,-72.6,250.2,-39.0,-284.9,,1216.6,,,True,,,,,False,True,False,True,False,,False,,
31121,141,168.0,11.0,,,,,159.0,130.4,87.1,76.0,0.0,,,,,27.0,-130.0,,,,,18.0,-10.6,-53.9,-65.0,-141.0,,,,,False,,,,,True,True,False,False,False,,,,
31123,63,54.0,0.0,,,,,66.0,30.8,28.7,4.0,0.0,,,,,-9.0,-63.0,,,,,3.0,-32.2,-34.3,-59.0,-63.0,,,,,False,,,,,True,False,False,False,False,,,,
31125,28,18.0,0.0,,,,,70.0,11.8,32.1,88.0,0.0,,,,,-10.0,-28.0,,,,,42.0,-16.2,4.1,60.0,-28.0,,,,,False,,,,,False,False,True,False,False,,,,
31127,114,138.0,16.0,,,,,154.0,118.2,92.9,73.0,0.0,,,,,24.0,-98.0,,,,,40.0,4.2,-21.1,-41.0,-114.0,,,,,False,,,,,False,True,True,False,False,,,,
31129,80,12.0,4.0,,,,,81.0,1.2,19.6,93.0,0.0,,,,,-68.0,-76.0,,,,,1.0,-78.8,-60.4,13.0,-80.0,,,,,False,,,,,True,False,True,True,False,,,,
31131,257,252.0,83.0,,,,,362.0,146.6,261.9,167.0,0.0,,,,,-5.0,-174.0,,,,,105.0,-110.4,4.9,-90.0,-257.0,,,,,False,,,,,False,False,True,False,False,,,,
31133,42,42.0,2.0,,,,,87.0,142.8,15.9,7.5,0.0,,,,,0.0,-40.0,,,,,45.0,100.8,-26.1,-34.5,-42.0,,,,,False,,,,,False,False,False,False,False,,,,
31135,31,84.0,,,,,,43.0,84.9,23.5,28.0,0.0,,,,,53.0,,,,,,12.0,53.9,-7.5,-3.0,-31.0,,,,,,,,,,True,False,True,True,True,,,,
31137,157,252.0,69.0,,,,,160.0,322.4,145.7,174.0,0.0,,,,,95.0,-88.0,,,,,3.0,165.4,-11.3,17.0,-157.0,,,,,True,,,,,True,False,True,True,False,,,,
31139,70,84.0,10.0,,,,,82.0,27.5,85.1,31.0,0.0,,,,,14.0,-60.0,,,,,12.0,-42.5,15.1,-39.0,-70.0,,,,,False,,,,,True,False,False,False,False,,,,
31141,316,246.0,80.0,,,,,587.0,59.7,508.4,69.0,0.2,,474.6,,,-70.0,-236.0,,,,,271.0,-256.3,192.4,-247.0,-315.8,,158.6,,,False,,,,,False,False,False,False,False,,False,,
31143,147,42.0,0.0,,,,,94.0,50.3,34.5,20.5,0.0,,,,,-105.0,-147.0,,,,,-53.0,-96.7,-112.5,-126.5,-147.0,,,,,False,,,,,True,True,False,False,False,,,,
31145,214,228.0,36.0,,,,,171.0,141.0,197.9,85.0,0.0,,,,,14.0,-178.0,,,,,-43.0,-73.0,-16.1,-129.0,-214.0,,,,,False,,,,,False,False,False,False,False,,,,
31147,94,222.0,13.0,,,,,184.0,363.0,88.1,169.5,0.0,,,,,128.0,-81.0,,,,,90.0,269.0,-5.9,75.5,-94.0,,,,,True,,,,,True,False,True,True,True,,,,
31149,4,6.0,0.0,,,,,32.0,0.6,10.5,23.0,,,,,,2.0,-4.0,,,,,28.0,-3.4,6.5,19.0,,,,,,False,,,,,False,False,False,False,,,,,
31151,158,150.0,24.0,,,,,396.0,48.4,251.8,86.0,0.0,,,,,-8.0,-134.0,,,,,238.0,-109.6,93.8,-72.0,-158.0,,,,,False,,,,,False,False,False,False,False,,,,
31153,3347,4848.0,7602.0,,,,,2944.0,3233.5,3279.5,4230.0,0.5,,3260.0,0.0,,1501.0,4255.0,,,,,-403.0,-113.5,-67.5,883.0,-3346.5,,-87.0,-3347.0,,False,,,,,True,True,True,True,False,,True,False,
31155,476,624.0,950.0,,,,,335.0,459.3,420.1,566.0,0.1,,,,,148.0,474.0,,,,,-141.0,-16.7,-55.9,90.0,-475.9,,,,,False,,,,,True,True,True,True,False,,,,
31157,205,192.0,67.0,,,,,654.0,58.5,399.1,51.0,0.0,,549.7,,,-13.0,-138.0,,,,,449.0,-146.5,194.1,-154.0,-205.0,,344.7,,,False,,,,,False,False,False,False,False,,False,,
31159,210,252.0,56.0,,,,,407.0,111.4,291.8,120.0,0.0,,,,,42.0,-154.0,,,,,197.0,-98.6,81.8,-90.0,-210.0,,,,,False,,,,,False,False,False,False,False,,,,
31161,70,72.0,0.0,,,,,40.0,21.2,57.8,3.0,0.0,,,,,2.0,-70.0,,,,,-30.0,-48.8,-12.2,-67.0,-70.0,,,,,False,,,,,False,False,False,False,False,,,,
31163,41,6.0,0.0,,,,,36.0,1.6,14.6,25.0,0.0,,,,,-35.0,-41.0,,,,,-5.0,-39.4,-26.4,-16.0,-41.0,,,,,False,,,,,True,False,True,True,False,,,,
31165,8,6.0,0.0,,,,,29.0,2.8,3.6,6.0,,,,,,-2.0,-8.0,,,,,21.0,-5.2,-4.4,-2.0,,,,,,False,,,,,False,False,False,False,,,,,
31167,32,90.0,8.0,,,,,89.0,31.4,76.3,42.0,0.0,,,,,58.0,-24.0,,,,,57.0,-0.6,44.3,10.0,-32.0,,,,,True,,,,,True,True,True,True,True,,,,
31169,84,144.0,15.0,,,,,107.0,132.8,40.6,102.0,0.0,,,,,60.0,-69.0,,,,,23.0,48.8,-43.4,18.0,-84.0,,,,,False,,,,,True,True,True,True,False,,,,
31171,5,12.0,0.0,,,,,11.0,8.6,1.7,18.0,,,,,,7.0,-5.0,,,,,6.0,3.6,-3.3,13.0,,,,,,True,,,,,True,True,True,False,,,,,
31173,90,168.0,36.0,,,,,62.0,71.1,123.9,58.0,0.0,,,,,78.0,-54.0,,,,,-28.0,-18.9,33.9,-32.0,-90.0,,,,,True,,,,,True,True,True,True,False,,,,
31175,59,24.0,2.0,,,,,59.0,15.2,47.3,0.0,0.0,,,,,-35.0,-57.0,,,,,0.0,-43.8,-11.7,-59.0,-59.0,,,,,False,,,,,True,False,True,False,False,,,,
31177,341,426.0,76.0,,,,,329.0,310.7,274.4,244.0,0.0,,,,,85.0,-265.0,,,,,-12.0,-30.3,-66.6,-97.0,-341.0,,,,,False,,,,,True,True,True,False,False,,,,
31179,65,90.0,13.0,,,,,110.0,16.6,124.3,19.0,0.0,,,,,25.0,-52.0,,,,,45.0,-48.4,59.3,-46.0,-65.0,,,,,False,,,,,False,False,False,False,False,,,,
31181,33,18.0,0.0,,,,,67.0,13.1,28.4,48.0,0.0,,,,,-15.0,-33.0,,,,,34.0,-19.9,-4.6,15.0,-33.0,,,,,False,,,,,False,False,True,False,False,,,,
31183,13,0.0,0.0,,,,,18.0,0.0,6.6,17.0,,,,,,-13.0,-13.0,,,,,5.0,-13.0,-6.4,4.0,,,,,,False,,,,,True,True,True,True,,,,,
31185,331,174.0,17.0,,,,,243.0,107.2,190.5,179.0,0.0,,,,,-157.0,-314.0,,,,,-88.0,-223.8,-140.5,-152.0,-331.0,,,,,False,,,,,True,False,True,True,False,,,,
32001,467,420.0,246.0,,,,,456.0,313.5,208.4,197.0,0.0,,,,,-47.0,-221.0,,,,,-11.0,-153.5,-258.6,-270.0,-467.0,,,,,False,,,,,True,False,False,False,False,,,,
32003,48315,60900.0,65571.0,,,,,67877.0,37573.5,35996.6,56166.5,18068.2,,15692.5,0.0,,12585.0,17256.0,,,,,19562.0,-10741.5,-12318.4,7851.5,-30246.8,,-32622.5,-48315.0,,False,,,,,False,True,True,True,False,,False,False,
32005,475,702.0,721.0,,,,,967.0,427.9,428.3,494.0,0.0,,,,,227.0,246.0,,,,,492.0,-47.1,-46.7,19.0,-475.0,,,,,False,,,,,False,True,True,True,False,,,,
32007,518,798.0,575.0,,,,,662.0,345.4,484.7,341.5,0.0,,434.0,,,280.0,57.0,,,,,144.0,-172.6,-33.3,-176.5,-518.0,,-84.0,,,True,,,,,True,True,True,True,False,,True,,
32009,5,12.0,0.0,,,,,22.0,3.4,2.9,18.0,,,,,,7.0,-5.0,,,,,17.0,-1.6,-2.1,13.0,,,,,,True,,,,,False,True,True,False,,,,,
32011,18,18.0,4.0,,,,,29.0,260.7,650.9,12.0,72.4,,,,,0.0,-14.0,,,,,11.0,242.7,632.9,-6.0,54.4,,,,,False,,,,,False,False,False,False,False,,,,
32013,222,384.0,23.0,,,,,346.0,248.5,201.7,406.0,0.0,,,,,162.0,-199.0,,,,,124.0,26.5,-20.3,184.0,-222.0,,,,,False,,,,,True,True,True,False,False,,,,
32015,52,42.0,0.0,,,,,119.0,11.1,44.3,16.0,0.0,,,,,-10.0,-52.0,,,,,67.0,-40.9,-7.7,-36.0,-52.0,,,,,False,,,,,False,False,True,False,False,,,,
32017,69,102.0,0.0,,,,,54.0,167.0,11.8,87.0,0.0,,,,,33.0,-69.0,,,,,-15.0,98.0,-57.2,18.0,-69.0,,,,,False,,,,,True,False,False,True,False,,,,
32019,509,804.0,1226.0,,,,,1315.0,680.5,587.1,937.0,0.0,,1002.4,,,295.0,717.0,,,,,806.0,171.5,78.1,428.0,-509.0,,493.4,,,False,,,,,False,True,True,False,False,,False,,
32021,89,84.0,0.0,,,,,86.0,92.8,16.2,82.0,0.0,,,,,-5.0,-89.0,,,,,-3.0,3.8,-72.8,-7.0,-89.0,,,,,False,,,,,True,True,False,False,False,,,,
32023,718,516.0,19.0,,,,,839.0,178.5,255.7,150.0,0.0,,,,,-202.0,-699.0,,,,,121.0,-539.5,-462.3,-568.0,-718.0,,,,,False,,,,,True,False,False,False,False,,,,
32027,98,2952.0,10.0,,,,,181.0,2492.0,769.6,107.0,0.1,,,,,2854.0,-88.0,,,,,83.0,2394.0,671.6,9.0,-97.9,,,,,True,,,,,True,True,True,True,True,,,,
32029,9,6.0,0.0,,,,,94.0,3.5,3.1,17.0,,,,,,-3.0,-9.0,,,,,85.0,-5.5,-5.9,8.0,,,,,,False,,,,,False,False,False,False,,,,,
32031,6493,9582.0,7867.0,,,,,11543.0,4895.8,6728.0,7849.0,0.2,,8931.8,3999.0,,3089.0,1374.0,,,,,5050.0,-1597.2,235.0,1356.0,-6492.8,,2438.8,-2494.0,,True,,,,,False,True,True,True,False,,True,True,
32033,141,168.0,,,,,,154.0,274.3,90.1,112.0,0.0,,,,,27.0,,,,,,13.0,133.3,-50.9,-29.0,-141.0,,,,,,,,,,True,False,False,False,False,,,,
32510,767,1818.0,406.0,,,,,1413.0,625.2,777.5,1272.0,0.1,,790.5,,,1051.0,-361.0,,,,,646.0,-141.8,10.5,505.0,-766.9,,23.5,,,True,,,,,True,True,True,True,True,,True,,
33001,1010,1494.0,1666.0,,,,,1200.0,1559.5,1052.8,1553.0,27.4,,,,,484.0,656.0,,,,,190.0,549.5,42.8,543.0,-982.6,,,,,False,,,,,True,False,True,False,False,,,,
33003,678,690.0,1240.0,,,,,676.0,1650.0,721.0,809.0,19.6,,,,,12.0,562.0,,,,,-2.0,972.0,43.0,131.0,-658.4,,,,,False,,,,,True,False,False,False,False,,,,
33005,1099,972.0,3198.0,,,,,1355.0,1258.2,1200.6,535.0,0.0,,,,,-127.0,2099.0,,,,,256.0,159.2,101.6,-564.0,-1099.0,,,,,False,,,,,False,False,True,False,False,,,,
33007,529,714.0,943.0,,,,,282.0,3789.5,570.2,771.0,15.1,,,,,185.0,414.0,,,,,-247.0,3260.5,41.2,242.0,-513.9,,,,,False,,,,,False,False,True,False,False,,,,
33009,1054,852.0,2439.0,,,,,1299.0,2209.0,1341.9,616.5,3.9,,,,,-202.0,1385.0,,,,,245.0,1155.0,287.9,-437.5,-1050.1,,,,,False,,,,,False,False,False,False,False,,,,
33011,9311,10494.0,25550.0,,,,,8193.0,21181.2,8591.9,11872.5,871.1,,4983.2,0.0,,1183.0,16239.0,,,,,-1118.0,11870.2,-719.1,2561.5,-8439.9,,-4327.8,-9311.0,,False,,,,,True,False,True,False,False,,False,False,
33013,2155,3696.0,7736.0,,,,,3026.0,5714.3,2695.5,5471.0,0.0,,2931.0,2250.0,,1541.0,5581.0,,,,,871.0,3559.3,540.5,3316.0,-2155.0,,776.0,95.0,,False,,,,,True,False,True,False,False,,True,True,
33015,6106,6762.0,6690.0,,,,,7364.0,10702.8,5056.4,8811.0,593.8,,3473.7,3822.0,,656.0,584.0,,,,,1258.0,4596.8,-1049.6,2705.0,-5512.2,,-2632.3,-2284.0,,True,,,,,False,False,False,False,False,,False,False,
33017,2700,3072.0,2417.0,,,,,2806.0,4066.4,2876.1,3560.0,211.8,,2213.2,0.0,,372.0,-283.0,,,,,106.0,1366.4,176.1,860.0,-2488.2,,-486.8,-2700.0,,True,,,,,True,False,True,False,False,,False,False,
33019,796,402.0,1779.0,,,,,651.0,1612.5,621.8,572.0,0.0,,,,,-394.0,983.0,,,,,-145.0,816.5,-174.2,-224.0,-796.0,,,,,False,,,,,True,False,True,True,False,,,,
34001,7749,5814.0,6370.0,,,,,5061.0,5227.2,4658.8,5461.0,1573.9,,4062.4,3518.0,,-1935.0,-1379.0,,,,,-2688.0,-2521.8,-3090.2,-2288.0,-6175.1,,-3686.6,-4231.0,,True,,,,,False,False,False,False,False,,False,False,
34003,19207,15852.0,31339.0,,,,,17454.0,17840.0,17336.4,14150.0,94.1,,18413.4,10290.0,,-3355.0,12132.0,,,,,-1753.0,-1367.0,-1870.6,-5057.0,-19112.9,,-793.6,-8917.0,,False,,,,,True,True,True,False,False,,True,False,
34005,9639,10296.0,11285.0,,,,,8539.0,12748.5,8771.7,9998.0,1118.8,,11114.4,0.0,,657.0,1646.0,,,,,-1100.0,3109.5,-867.3,359.0,-8520.2,,1475.4,-9639.0,,False,,,,,False,False,False,True,False,,False,False,
34007,10288,10914.0,23327.0,,,,,9233.0,9000.5,9336.0,10388.5,1.0,,8796.9,8671.0,,626.0,13039.0,,,,,-1055.0,-1287.5,-952.0,100.5,-10287.0,,-1491.1,-1617.0,,False,,,,,False,False,False,True,False,,False,False,
34009,1969,1062.0,1812.0,,,,,1332.0,1252.5,2001.1,874.0,52.2,,569.7,,,-907.0,-157.0,,,,,-637.0,-716.5,32.1,-1095.0,-1916.8,,-1399.3,,,True,,,,,True,True,True,False,False,,False,,
34011,4071,3702.0,2182.0,,,,,2999.0,3454.4,3736.4,3503.5,213.6,,2817.5,2671.0,,-369.0,-1889.0,,,,,-1072.0,-616.6,-334.6,-567.5,-3857.4,,-1253.5,-1400.0,,False,,,,,False,False,True,False,False,,False,False,
34013,17470,13944.0,14963.0,,,,,11352.0,12505.7,16016.9,11689.5,107.6,,7265.8,9117.0,,-3526.0,-2507.0,,,,,-6118.0,-4964.3,-1453.1,-5780.5,-17362.4,,-10204.2,-8353.0,,True,,,,,False,False,True,False,False,,False,False,
34015,6708,6048.0,10771.0,,,,,5836.0,11085.7,6586.2,5328.0,1.2,,2156.4,3008.0,,-660.0,4063.0,,,,,-872.0,4377.7,-121.8,-1380.0,-6706.8,,-4551.6,-3700.0,,False,,,,,False,False,True,False,False,,False,False,
34017,16618,16104.0,35278.0,,,,,11451.0,18471.8,13968.0,13303.5,5609.8,,17858.8,7209.0,,-514.0,18660.0,,,,,-5167.0,1853.8,-2650.0,-3314.5,-11008.2,,1240.8,-9409.0,,False,,,,,False,False,False,False,False,,False,False,
34019,2187,1776.0,2521.0,,,,,2033.0,1574.9,2252.7,1634.5,238.5,,1044.5,,,-411.0,334.0,,,,,-154.0,-612.1,65.7,-552.5,-1948.5,,-1142.5,,,True,,,,,True,False,True,False,False,,False,,
34021,6409,5604.0,17818.0,,,,,6494.0,4033.4,5794.4,4788.5,4.6,,2395.0,3784.0,,-805.0,11409.0,,,,,85.0,-2375.6,-614.6,-1620.5,-6404.4,,-4014.0,-2625.0,,False,,,,,True,False,True,False,False,,False,False,
34023,19743,17328.0,30168.0,,,,,15827.0,13344.0,17801.8,16421.0,2062.9,,7728.8,11805.0,,-2415.0,10425.0,,,,,-3916.0,-6399.0,-1941.2,-3322.0,-17680.1,,-12014.2,-7938.0,,False,,,,,False,False,True,False,False,,False,False,
34025,17181,15942.0,21378.0,,,,,12897.0,10796.5,15809.2,15077.0,1364.9,,14264.2,10471.0,,-1239.0,4197.0,,,,,-4284.0,-6384.5,-1371.8,-2104.0,-15816.1,,-2916.8,-6710.0,,False,,,,,False,False,False,False,False,,False,False,
34027,11074,7644.0,16211.0,,,,,9056.0,6150.8,9252.0,7407.5,6.3,,3997.2,0.0,,-3430.0,5137.0,,,,,-2018.0,-4923.2,-1822.0,-3666.5,-11067.7,,-7076.8,-11074.0,,False,,,,,True,False,True,False,False,,False,False,
34029,17569,16296.0,29645.0,,,,,15123.0,14068.5,15381.1,15188.5,1222.0,,15846.9,10853.0,,-1273.0,12076.0,,,,,-2446.0,-3500.5,-2187.9,-2380.5,-16347.0,,-1722.1,-6716.0,,False,,,,,False,False,False,False,False,,False,False,
34031,10752,7902.0,19449.0,,,,,10066.0,4555.1,9165.9,5967.0,30.1,,15113.5,7368.0,,-2850.0,8697.0,,,,,-686.0,-6196.9,-1586.1,-4785.0,-10721.9,,4361.5,-3384.0,,False,,,,,True,False,True,False,False,,False,False,
34033,1330,1626.0,5348.0,,,,,1191.0,1945.6,1221.6,1404.0,205.9,,1075.3,,,296.0,4018.0,,,,,-139.0,615.6,-108.4,74.0,-1124.1,,-254.7,,,False,,,,,True,False,True,True,False,,True,,
34035,5787,4554.0,8131.0,,,,,5794.0,5787.7,5522.2,4206.0,358.6,,4079.9,2837.0,,-1233.0,2344.0,,,,,7.0,0.7,-264.8,-1581.0,-5428.4,,-1707.1,-2950.0,,False,,,,,True,True,True,False,False,,False,False,
34037,3279,2814.0,2595.0,,,,,2477.0,3229.0,3232.8,2819.0,175.9,,1916.8,0.0,,-465.0,-684.0,,,,,-802.0,-50.0,-46.2,-460.0,-3103.1,,-1362.2,-3279.0,,False,,,,,False,True,True,True,False,,False,False,
34039,11606,9588.0,27377.0,,,,,9588.0,7549.6,9610.5,6650.5,42.6,,6486.4,0.0,,-2018.0,15771.0,,,,,-2018.0,-4056.4,-1995.5,-4955.5,-11563.4,,-5119.6,-11606.0,,False,,,,,False,False,True,False,False,,False,False,
34041,2142,1872.0,1643.0,,,,,1936.0,1732.9,2754.8,1652.0,119.7,,1413.9,,,-270.0,-499.0,,,,,-206.0,-409.1,612.8,-490.0,-2022.3,,-728.1,,,False,,,,,True,False,False,False,False,,False,,
35001,9728,12966.0,22021.0,,,,,14376.0,11839.3,6657.3,8932.0,0.1,,11673.7,5554.0,,3238.0,12293.0,,,,,4648.0,2111.3,-3070.7,-796.0,-9727.9,,1945.7,-4174.0,,False,,,,,False,True,True,True,False,,True,False,
35003,17,24.0,0.0,,,,,15.0,96.2,6.6,24.0,,,,,,7.0,-17.0,,,,,-2.0,79.2,-10.4,7.0,,,,,,False,,,,,True,False,False,False,,,,,
35005,1429,2064.0,1929.0,,,,,1214.0,2071.9,1451.4,1263.5,0.0,,993.3,,,635.0,500.0,,,,,-215.0,642.9,22.4,-165.5,-1429.0,,-435.7,,,True,,,,,True,False,True,True,False,,True,,
35006,381,678.0,524.0,,,,,592.0,374.7,356.8,530.0,0.0,,589.9,,,297.0,143.0,,,,,211.0,-6.3,-24.2,149.0,-381.0,,208.9,,,True,,,,,True,True,True,True,False,,True,,
35007,161,180.0,,,,,,263.0,123.7,130.8,24.0,0.0,,,,,19.0,,,,,,102.0,-37.3,-30.2,-137.0,-161.0,,,,,,,,,,False,False,False,False,False,,,,
