,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
46115,75,55.0,9.0,,,,,100.0,16.0,45.5,,17.0,,,,,,-20.0,-66.0,,,,,25.0,-59.0,-29.5,,-58.0,,,,,,False,,,,,False,False,False,,False,,,,,
46117,36,40.0,,,,,,35.0,61.3,20.4,,22.0,,,,,,4.0,,,,,,-1.0,25.3,-15.6,,-14.0,,,,,,,,,,,True,False,False,,False,,,,,
46119,14,45.0,,,,,,25.0,16.9,4.9,,31.0,,,,,,31.0,,,,,,11.0,2.9,-9.1,,17.0,,,,,,,,,,,True,True,True,,True,,,,,
46121,33,95.0,9.0,,,,,45.0,58.6,103.1,,58.0,,,,,,62.0,-24.0,,,,,12.0,25.6,70.1,,25.0,,,,,,True,,,,,True,True,False,,True,,,,,
46123,36,40.0,5.0,,,,,70.0,11.6,39.9,,1.0,,,,,,4.0,-31.0,,,,,34.0,-24.4,3.9,,-35.0,,,,,,False,,,,,False,False,True,,False,,,,,
46125,55,110.0,22.0,,,,,78.0,27.1,76.9,,51.0,,,,,,55.0,-33.0,,,,,23.0,-27.9,21.9,,-4.0,,,,,,True,,,,,True,True,True,,True,,,,,
46127,257,360.0,176.0,,,,,170.0,77.8,153.2,,216.0,,,,,,103.0,-81.0,,,,,-87.0,-179.2,-103.8,,-41.0,,,,,,True,,,,,True,False,False,,True,,,,,
46129,57,145.0,14.0,,,,,81.0,71.6,42.5,,106.0,,,,,,88.0,-43.0,,,,,24.0,14.6,-14.5,,49.0,,,,,,True,,,,,True,True,True,,True,,,,,
46135,193,255.0,45.0,,,,,285.0,64.2,236.8,,170.0,,,707.7,,,62.0,-148.0,,,,,92.0,-128.8,43.8,,-23.0,,,514.7,,,False,,,,,False,False,True,,True,,,False,,
46137,22,80.0,,,,,,30.0,36.5,16.7,,26.0,,,,,,58.0,,,,,,8.0,14.5,-5.3,,4.0,,,,,,,,,,,True,True,True,,True,,,,,
47001,1321,2220.0,3272.0,,,,,2610.0,1157.3,1473.4,,1453.5,,,840.9,,,899.0,1951.0,,,,,1289.0,-163.7,152.4,,132.5,,,-480.1,,,False,,,,,False,True,True,,True,,,True,,
47003,667,1485.0,1143.0,,,,,1876.0,1107.6,1094.9,,870.0,,,1195.3,,,818.0,476.0,,,,,1209.0,440.6,427.9,,203.0,,,528.3,,,True,,,,,False,True,True,,True,,,True,,
47005,177,280.0,337.0,,,,,835.0,145.5,174.9,,124.0,,,,,,103.0,160.0,,,,,658.0,-31.5,-2.1,,-53.0,,,,,,False,,,,,False,True,True,,True,,,,,
47007,282,275.0,,,,,,526.0,278.2,311.6,,361.0,,,,,,-7.0,,,,,,244.0,-3.8,29.6,,79.0,,,,,,,,,,,False,True,False,,False,,,,,
47009,2598,3445.0,3158.0,,,,,4591.0,2846.5,2554.3,,2424.5,,,3909.2,3103.0,,847.0,560.0,,,,,1993.0,248.5,-43.7,,-173.5,,,1311.2,505.0,,True,,,,,False,True,True,,True,,,False,True,
47011,2291,3250.0,6607.0,,,,,3992.0,1987.5,2371.5,,2501.5,,,1342.9,,,959.0,4316.0,,,,,1701.0,-303.5,80.5,,210.5,,,-948.1,,,False,,,,,False,True,True,,True,,,True,,
47013,611,725.0,155.0,,,,,1560.0,727.3,849.8,,436.5,,,907.2,,,114.0,-456.0,,,,,949.0,116.3,238.8,,-174.5,,,296.2,,,False,,,,,False,False,False,,False,,,False,,
47015,240,355.0,409.0,,,,,608.0,211.7,253.8,,299.0,,,,,,115.0,169.0,,,,,368.0,-28.3,13.8,,59.0,,,,,,False,,,,,False,True,True,,True,,,,,
47017,494,880.0,905.0,,,,,939.0,304.8,471.1,,689.0,,,622.9,,,386.0,411.0,,,,,445.0,-189.2,-22.9,,195.0,,,128.9,,,False,,,,,False,True,True,,True,,,True,,
47019,928,1525.0,3333.0,,,,,1826.0,994.7,1108.0,,1085.0,,,586.6,,,597.0,2405.0,,,,,898.0,66.7,180.0,,157.0,,,-341.4,,,False,,,,,False,True,True,,True,,,True,,
47021,610,1010.0,1025.0,,,,,1127.0,561.6,735.8,,629.0,,,664.2,,,400.0,415.0,,,,,517.0,-48.4,125.8,,19.0,,,54.2,,,False,,,,,False,True,True,,True,,,True,,
47023,333,500.0,427.0,,,,,645.0,373.8,354.5,,406.0,,,,,,167.0,94.0,,,,,312.0,40.8,21.5,,73.0,,,,,,True,,,,,False,True,True,,True,,,,,
47025,705,635.0,414.0,,,,,1277.0,405.2,537.5,,415.0,,,,,,-70.0,-291.0,,,,,572.0,-299.8,-167.5,,-290.0,,,,,,False,,,,,False,False,False,,False,,,,,
47027,168,175.0,54.0,,,,,229.0,23.6,134.8,,134.0,,,,,,7.0,-114.0,,,,,61.0,-144.4,-33.2,,-34.0,,,,,,False,,,,,False,False,False,,False,,,,,
47029,641,1230.0,1198.0,,,,,1303.0,814.4,859.5,,751.0,,,438.4,,,589.0,557.0,,,,,662.0,173.4,218.5,,110.0,,,-202.6,,,True,,,,,False,True,True,,True,,,True,,
47031,785,1570.0,520.0,,,,,2288.0,643.5,1036.8,,1190.5,,,1307.7,,,785.0,-265.0,,,,,1503.0,-141.5,251.8,,405.5,,,522.7,,,True,,,,,False,True,True,,True,,,True,,
47033,169,470.0,647.0,,,,,395.0,260.9,216.8,,441.0,,,,,,301.0,478.0,,,,,226.0,91.9,47.8,,272.0,,,,,,False,,,,,True,True,True,,True,,,,,
47035,889,2175.0,4040.0,,,,,2055.0,1570.5,1237.1,,1542.5,,,1717.2,,,1286.0,3151.0,,,,,1166.0,681.5,348.1,,653.5,,,828.2,,,False,,,,,True,True,True,,True,,,True,,
47037,11855,20300.0,42249.0,,,,,16725.0,12502.1,10984.6,,17912.5,,,12139.7,18838.0,,8445.0,30394.0,,,,,4870.0,647.1,-870.4,,6057.5,,,284.7,6983.0,,False,,,,,True,True,True,,True,,,True,True,
47039,110,285.0,151.0,,,,,386.0,75.0,236.0,,188.5,,,,,,175.0,41.0,,,,,276.0,-35.0,126.0,,78.5,,,,,,True,,,,,False,True,True,,True,,,,,
47041,299,725.0,681.0,,,,,824.0,267.2,374.2,,653.0,,,449.2,,,426.0,382.0,,,,,525.0,-31.8,75.2,,354.0,,,150.2,,,True,,,,,False,True,True,,True,,,True,,
47043,932,1565.0,1708.0,,,,,1794.0,654.6,957.3,,1066.0,,,1271.5,,,633.0,776.0,,,,,862.0,-277.4,25.3,,134.0,,,339.5,,,False,,,,,False,True,True,,True,,,True,,
47045,618,945.0,1477.0,,,,,1316.0,771.8,684.6,,741.5,,,668.8,,,327.0,859.0,,,,,698.0,153.8,66.6,,123.5,,,50.8,,,False,,,,,False,True,True,,True,,,True,,
47047,838,1320.0,1265.0,,,,,990.0,886.7,695.0,,1101.0,,,945.3,,,482.0,427.0,,,,,152.0,48.7,-143.0,,263.0,,,107.3,,,True,,,,,True,True,True,,True,,,True,,
47049,222,440.0,260.0,,,,,524.0,227.6,435.9,,169.0,,,,,,218.0,38.0,,,,,302.0,5.6,213.9,,-53.0,,,,,,True,,,,,False,True,True,,True,,,,,
47051,719,1180.0,1160.0,,,,,1789.0,677.5,719.0,,907.0,,,1287.4,,,461.0,441.0,,,,,1070.0,-41.5,-0.0,,188.0,,,568.4,,,True,,,,,False,True,True,,True,,,False,,
47053,696,1260.0,1293.0,,,,,1436.0,575.1,921.0,,996.0,,,1122.5,,,564.0,597.0,,,,,740.0,-120.9,225.0,,300.0,,,426.5,,,False,,,,,False,True,True,,True,,,True,,
47055,567,1425.0,910.0,,,,,1211.0,674.7,704.3,,1358.5,,,,,,858.0,343.0,,,,,644.0,107.7,137.3,,791.5,,,,,,True,,,,,True,True,True,,True,,,,,
47057,389,530.0,194.0,,,,,805.0,319.4,375.8,,768.0,,,,,,141.0,-195.0,,,,,416.0,-69.6,-13.2,,379.0,,,,,,False,,,,,False,True,True,,False,,,,,
47059,952,2545.0,5717.0,,,,,2388.0,1278.0,1329.3,,1538.0,,,3059.1,,,1593.0,4765.0,,,,,1436.0,326.0,377.3,,586.0,,,2107.1,,,False,,,,,True,True,True,,True,,,False,,
47061,250,520.0,426.0,,,,,594.0,251.2,266.3,,308.0,,,,,,270.0,176.0,,,,,344.0,1.2,16.3,,58.0,,,,,,True,,,,,False,True,True,,True,,,,,
47063,1235,2250.0,2987.0,,,,,2108.0,1247.0,1436.0,,1763.5,,,951.2,,,1015.0,1752.0,,,,,873.0,12.0,201.0,,528.5,,,-283.8,,,False,,,,,True,True,True,,True,,,True,,
47065,6769,13420.0,20993.0,,,,,13391.0,8005.1,8347.2,,12197.0,,,13225.3,14798.0,,6651.0,14224.0,,,,,6622.0,1236.1,1578.2,,5428.0,,,6456.3,8029.0,,False,,,,,True,True,True,,True,,,True,False,
47067,111,190.0,47.0,,,,,179.0,78.1,101.2,,619.0,,,,,,79.0,-64.0,,,,,68.0,-32.9,-9.8,,508.0,,,,,,True,,,,,True,True,True,,False,,,,,
47069,322,530.0,1105.0,,,,,843.0,218.1,397.9,,1166.0,,,323.2,,,208.0,783.0,,,,,521.0,-103.9,75.9,,844.0,,,1.2,,,False,,,,,False,True,True,,False,,,True,,
47071,366,750.0,580.0,,,,,1076.0,577.1,483.8,,821.5,,,,,,384.0,214.0,,,,,710.0,211.1,117.8,,455.5,,,,,,True,,,,,False,True,True,,False,,,,,
47073,897,1825.0,4084.0,,,,,1879.0,1123.2,1156.7,,2623.5,,,854.9,,,928.0,3187.0,,,,,982.0,226.2,259.7,,1726.5,,,-42.1,,,False,,,,,False,True,True,,False,,,True,,
47075,300,385.0,314.0,,,,,412.0,252.3,289.0,,415.0,,,214.3,,,85.0,14.0,,,,,112.0,-47.7,-11.0,,115.0,,,-85.7,,,True,,,,,False,True,True,,False,,,False,,
47077,376,830.0,903.0,,,,,864.0,370.9,613.4,,424.5,,,,,,454.0,527.0,,,,,488.0,-5.1,237.4,,48.5,,,,,,False,,,,,False,True,True,,True,,,,,
47079,433,480.0,140.0,,,,,879.0,189.0,345.2,,459.0,,,135.6,,,47.0,-293.0,,,,,446.0,-244.0,-87.8,,26.0,,,-297.4,,,False,,,,,False,False,False,,True,,,False,,
47081,393,805.0,491.0,,,,,833.0,429.1,416.8,,522.0,,,,,,412.0,98.0,,,,,440.0,36.1,23.8,,129.0,,,,,,True,,,,,False,True,True,,True,,,,,
47083,115,365.0,95.0,,,,,287.0,75.9,101.9,,140.0,,,,,,250.0,-20.0,,,,,172.0,-39.1,-13.1,,25.0,,,,,,True,,,,,True,True,True,,True,,,,,
47085,232,285.0,43.0,,,,,578.0,91.6,243.6,,101.0,,,,,,53.0,-189.0,,,,,346.0,-140.4,11.6,,-131.0,,,,,,False,,,,,False,False,True,,False,,,,,
47087,230,185.0,49.0,,,,,390.0,125.1,143.7,,140.0,,,,,,-45.0,-181.0,,,,,160.0,-104.9,-86.3,,-90.0,,,,,,False,,,,,False,False,False,,False,,,,,
47089,1020,1660.0,2112.0,,,,,1907.0,1058.4,1043.7,,1061.0,,,671.2,,,640.0,1092.0,,,,,887.0,38.4,23.7,,41.0,,,-348.8,,,False,,,,,False,True,True,,True,,,True,,
47091,232,460.0,911.0,,,,,385.0,258.9,218.4,,433.0,,,,,,228.0,679.0,,,,,153.0,26.9,-13.6,,201.0,,,,,,False,,,,,True,True,True,,True,,,,,
47093,7383,13520.0,22419.0,,,,,15056.0,6862.7,9236.5,,12334.5,,,10311.7,11310.0,,6137.0,15036.0,,,,,7673.0,-520.3,1853.5,,4951.5,,,2928.7,3927.0,,False,,,,,False,True,True,,True,,,True,True,
47095,164,195.0,0.0,,,,,145.0,365.9,162.9,,216.0,,,,,,31.0,-164.0,,,,,-19.0,201.9,-1.1,,52.0,,,,,,False,,,,,True,False,True,,False,,,,,
47097,279,605.0,731.0,,,,,823.0,560.1,365.0,,992.0,,,346.2,,,326.0,452.0,,,,,544.0,281.1,86.0,,713.0,,,67.2,,,False,,,,,False,True,True,,False,,,True,,
47099,694,1515.0,1149.0,,,,,1790.0,657.6,830.9,,1505.0,,,815.1,,,821.0,455.0,,,,,1096.0,-36.4,136.9,,811.0,,,121.1,,,True,,,,,False,True,True,,True,,,True,,
47101,199,305.0,109.0,,,,,448.0,86.9,152.4,,185.0,,,,,,106.0,-90.0,,,,,249.0,-112.1,-46.6,,-14.0,,,,,,True,,,,,False,False,True,,True,,,,,
47103,458,1150.0,619.0,,,,,1513.0,510.6,752.9,,853.5,,,526.4,,,692.0,161.0,,,,,1055.0,52.6,294.9,,395.5,,,68.4,,,True,,,,,False,True,True,,True,,,True,,
47105,839,1725.0,3315.0,,,,,1893.0,532.2,1220.5,,1202.0,,,1019.9,,,886.0,2476.0,,,,,1054.0,-306.8,381.5,,363.0,,,180.9,,,False,,,,,False,True,True,,True,,,True,,
47107,883,1565.0,3365.0,,,,,2298.0,751.3,982.3,,1124.5,,,2669.0,,,682.0,2482.0,,,,,1415.0,-131.7,99.3,,241.5,,,1786.0,,,False,,,,,False,True,True,,True,,,False,,
47109,409,600.0,348.0,,,,,1192.0,317.2,529.8,,443.0,,,170.1,,,191.0,-61.0,,,,,783.0,-91.8,120.8,,34.0,,,-238.9,,,True,,,,,False,True,True,,True,,,False,,
47111,561,600.0,314.0,,,,,682.0,362.8,461.3,,423.0,,,302.4,,,39.0,-247.0,,,,,121.0,-198.2,-99.7,,-138.0,,,-258.6,,,False,,,,,False,False,False,,False,,,False,,
47113,1193,2515.0,642.0,,,,,2801.0,1299.3,1872.8,,2009.0,,,2338.8,,,1322.0,-551.0,,,,,1608.0,106.3,679.8,,816.0,,,1145.8,,,True,,,,,False,True,True,,True,,,True,,
47115,694,800.0,1585.0,,,,,1208.0,757.0,490.7,,1191.0,,,,,,106.0,891.0,,,,,514.0,63.0,-203.3,,497.0,,,,,,False,,,,,False,True,False,,False,,,,,
47117,671,1215.0,929.0,,,,,1222.0,510.4,653.7,,1233.0,,,1330.0,,,544.0,258.0,,,,,551.0,-160.6,-17.3,,562.0,,,659.0,,,True,,,,,False,True,True,,False,,,False,,
47119,1818,3375.0,4894.0,,,,,2729.0,1437.0,2142.1,,2537.0,,,1838.5,,,1557.0,3076.0,,,,,911.0,-381.0,324.1,,719.0,,,20.5,,,False,,,,,True,True,True,,True,,,True,,
47121,193,350.0,163.0,,,,,561.0,141.3,239.8,,260.0,,,,,,157.0,-30.0,,,,,368.0,-51.7,46.8,,67.0,,,,,,True,,,,,False,True,True,,True,,,,,
47123,831,1645.0,2322.0,,,,,1755.0,547.4,859.6,,1306.5,,,1370.4,,,814.0,1491.0,,,,,924.0,-283.6,28.6,,475.5,,,539.4,,,False,,,,,False,True,True,,True,,,True,,
47125,3769,6270.0,7483.0,,,,,4682.0,3509.8,3464.9,,5180.5,,,6249.2,5950.0,,2501.0,3714.0,,,,,913.0,-259.2,-304.1,,1411.5,,,2480.2,2181.0,,False,,,,,True,True,True,,True,,,True,True,
47127,162,245.0,87.0,,,,,301.0,97.3,143.1,,147.0,,,,,,83.0,-75.0,,,,,139.0,-64.7,-18.9,,-15.0,,,,,,True,,,,,False,True,True,,True,,,,,
47129,472,735.0,719.0,,,,,762.0,518.2,424.7,,736.0,,,,,,263.0,247.0,,,,,290.0,46.2,-47.3,,264.0,,,,,,True,,,,,False,True,True,,False,,,,,
47131,396,915.0,767.0,,,,,926.0,474.3,488.8,,489.0,,,560.6,,,519.0,371.0,,,,,530.0,78.3,92.8,,93.0,,,164.6,,,True,,,,,False,True,True,,True,,,True,,
47133,384,780.0,624.0,,,,,739.0,392.2,423.9,,626.0,,,425.8,,,396.0,240.0,,,,,355.0,8.2,39.9,,242.0,,,41.8,,,True,,,,,True,True,True,,True,,,True,,
47135,111,195.0,24.0,,,,,347.0,31.5,144.3,,140.0,,,,,,84.0,-87.0,,,,,236.0,-79.5,33.3,,29.0,,,,,,False,,,,,False,True,True,,True,,,,,
47137,114,220.0,63.0,,,,,109.0,99.9,93.9,,209.0,,,,,,106.0,-51.0,,,,,-5.0,-14.1,-20.1,,95.0,,,,,,True,,,,,True,True,True,,True,,,,,
47139,360,455.0,314.0,,,,,627.0,424.1,384.9,,475.5,,,,,,95.0,-46.0,,,,,267.0,64.1,24.9,,115.5,,,,,,True,,,,,False,True,True,,False,,,,,
47141,1208,2625.0,3048.0,,,,,2567.0,1090.0,1632.2,,1867.0,,,1575.4,,,1417.0,1840.0,,,,,1359.0,-118.0,424.2,,659.0,,,367.4,,,False,,,,,True,True,True,,True,,,True,,
47143,525,1360.0,497.0,,,,,1264.0,628.2,867.9,,1393.0,,,,,,835.0,-28.0,,,,,739.0,103.2,342.9,,868.0,,,,,,True,,,,,True,True,True,,False,,,,,
47145,821,1620.0,2257.0,,,,,1877.0,1295.6,1074.5,,1094.0,,,,,,799.0,1436.0,,,,,1056.0,474.6,253.5,,273.0,,,,,,False,,,,,False,True,True,,True,,,,,
47147,1468,2375.0,4722.0,,,,,1866.0,903.4,1523.3,,1711.0,,,1200.8,,,907.0,3254.0,,,,,398.0,-564.6,55.3,,243.0,,,-267.2,,,False,,,,,True,True,True,,True,,,True,,
47149,5649,9820.0,25730.0,,,,,10836.0,4510.1,5593.4,,7226.0,,,8060.0,8755.0,,4171.0,20081.0,,,,,5187.0,-1138.9,-55.6,,1577.0,,,2411.0,3106.0,,False,,,,,False,True,True,,True,,,True,True,
47151,523,525.0,495.0,,,,,598.0,328.7,371.3,,214.0,,,748.4,,,2.0,-28.0,,,,,75.0,-194.3,-151.7,,-309.0,,,225.4,,,False,,,,,False,False,False,,False,,,False,,
47153,236,460.0,124.0,,,,,481.0,158.7,269.9,,385.0,,,,,,224.0,-112.0,,,,,245.0,-77.3,33.9,,149.0,,,,,,True,,,,,False,True,True,,True,,,,,
47155,1787,3215.0,6994.0,,,,,3176.0,1096.2,2367.5,,2597.0,,,1419.8,,,1428.0,5207.0,,,,,1389.0,-690.8,580.5,,810.0,,,-367.2,,,False,,,,,True,True,True,,True,,,True,,
47157,12459,18785.0,36738.0,,,,,24136.0,14951.3,18277.4,,14806.5,,,13454.1,20560.0,,6326.0,24279.0,,,,,11677.0,2492.3,5818.4,,2347.5,,,995.1,8101.0,,False,,,,,False,True,True,,True,,,True,False,
47159,289,680.0,415.0,,,,,676.0,141.1,295.7,,354.5,,,315.2,,,391.0,126.0,,,,,387.0,-147.9,6.7,,65.5,,,26.2,,,True,,,,,True,True,True,,True,,,True,,
47161,233,360.0,349.0,,,,,325.0,249.4,189.7,,400.0,,,,,,127.0,116.0,,,,,92.0,16.4,-43.3,,167.0,,,,,,True,,,,,True,True,True,,False,,,,,
47163,1831,4155.0,17688.0,,,,,4783.0,2108.5,2529.7,,2867.5,,,4056.3,2475.0,,2324.0,15857.0,,,,,2952.0,277.5,698.7,,1036.5,,,2225.3,644.0,,False,,,,,False,True,True,,True,,,True,True,
47165,3546,5010.0,8823.0,,,,,5026.0,3126.1,3242.9,,3420.0,,,4517.1,4821.0,,1464.0,5277.0,,,,,1480.0,-419.9,-303.1,,-126.0,,,971.1,1275.0,,False,,,,,False,True,True,,True,,,True,True,
47167,916,1530.0,2280.0,,,,,1965.0,810.6,1039.3,,1241.5,,,1066.3,,,614.0,1364.0,,,,,1049.0,-105.4,123.3,,325.5,,,150.3,,,False,,,,,False,True,True,,True,,,True,,
47169,121,345.0,,,,,,325.0,70.1,155.2,,395.0,,,144.1,,,224.0,,,,,,204.0,-50.9,34.2,,274.0,,,23.1,,,,,,,,True,True,True,,False,,,True,,
47171,176,455.0,87.0,,,,,662.0,245.3,197.5,,280.0,,,,,,279.0,-89.0,,,,,486.0,69.3,21.5,,104.0,,,,,,True,,,,,False,True,True,,True,,,,,
47173,313,360.0,551.0,,,,,753.0,225.5,340.3,,364.0,,,,,,47.0,238.0,,,,,440.0,-87.5,27.3,,51.0,,,,,,False,,,,,False,False,True,,False,,,,,
47175,164,250.0,81.0,,,,,240.0,141.4,64.2,,365.5,,,,,,86.0,-83.0,,,,,76.0,-22.6,-99.8,,201.5,,,,,,True,,,,,True,True,False,,False,,,,,
47177,561,1200.0,2610.0,,,,,1736.0,307.9,1146.7,,893.5,,,596.8,,,639.0,2049.0,,,,,1175.0,-253.1,585.7,,332.5,,,35.8,,,False,,,,,False,True,True,,True,,,True,,
47179,1356,3880.0,9153.0,,,,,3803.0,2332.4,2167.5,,2465.0,,,6466.2,1827.0,,2524.0,7797.0,,,,,2447.0,976.4,811.5,,1109.0,,,5110.2,471.0,,False,,,,,True,True,True,,True,,,False,True,
47181,286,480.0,366.0,,,,,631.0,227.8,230.5,,493.0,,,,,,194.0,80.0,,,,,345.0,-58.2,-55.5,,207.0,,,,,,True,,,,,False,True,True,,False,,,,,
47183,395,760.0,647.0,,,,,909.0,379.6,583.2,,512.0,,,402.0,,,365.0,252.0,,,,,514.0,-15.4,188.2,,117.0,,,7.0,,,True,,,,,False,True,True,,True,,,True,,
47185,349,685.0,212.0,,,,,1112.0,367.0,529.1,,952.5,,,416.5,,,336.0,-137.0,,,,,763.0,18.0,180.1,,603.5,,,67.5,,,True,,,,,False,True,True,,False,,,True,,
47187,4332,7650.0,9072.0,,,,,5655.0,5139.2,4972.9,,6725.0,,,5318.3,7560.0,,3318.0,4740.0,,,,,1323.0,807.2,640.9,,2393.0,,,986.3,3228.0,,False,,,,,True,True,True,,True,,,True,True,
47189,2210,4230.0,7813.0,,,,,4345.0,2200.0,2965.1,,3105.0,,,3183.8,2485.0,,2020.0,5603.0,,,,,2135.0,-10.0,755.1,,895.0,,,973.8,275.0,,False,,,,,False,True,True,,True,,,True,True,
48001,677,3235.0,5251.0,,,,,1709.0,12086.5,1449.9,,960.0,,,1669.4,,,2558.0,4574.0,,,,,1032.0,11409.5,772.9,,283.0,,,992.4,,,False,,,,,True,False,True,,True,,,True,,
48003,156,450.0,398.0,,,,,442.0,269.1,257.7,,359.0,,,,,,294.0,242.0,,,,,286.0,113.1,101.7,,203.0,,,,,,True,,,,,True,True,True,,True,,,,,
48005,1419,2705.0,5650.0,,,,,2353.0,3577.4,1928.2,,2246.5,,,1193.7,,,1286.0,4231.0,,,,,934.0,2158.4,509.2,,827.5,,,-225.3,,,False,,,,,True,False,True,,True,,,True,,
48007,323,310.0,437.0,,,,,412.0,227.5,322.8,,219.0,,,,,,-13.0,114.0,,,,,89.0,-95.5,-0.2,,-104.0,,,,,,False,,,,,False,False,True,,False,,,,,
48009,111,430.0,411.0,,,,,234.0,246.2,167.4,,288.0,,,,,,319.0,300.0,,,,,123.0,135.2,56.4,,177.0,,,,,,True,,,,,True,True,True,,True,,,,,
48011,32,30.0,,,,,,42.0,16.4,14.6,,34.0,,,,,,-2.0,,,,,,10.0,-15.6,-17.4,,2.0,,,,,,,,,,,False,False,False,,False,,,,,
48013,1609,2490.0,28.0,,,,,1458.0,325.8,785.9,,1447.5,,,1456.6,,,881.0,-1581.0,,,,,-151.0,-1283.2,-823.1,,-161.5,,,-152.4,,,False,,,,,True,False,True,,True,,,True,,
48015,550,650.0,1020.0,,,,,595.0,412.7,524.8,,618.5,,,,,,100.0,470.0,,,,,45.0,-137.3,-25.2,,68.5,,,,,,False,,,,,True,False,True,,True,,,,,
48017,49,75.0,0.0,,,,,177.0,4.1,47.7,,31.0,,,,,,26.0,-49.0,,,,,128.0,-44.9,-1.3,,-18.0,,,,,,False,,,,,False,False,True,,True,,,,,
48019,426,855.0,3235.0,,,,,408.0,205.0,278.4,,347.0,,,,,,429.0,2809.0,,,,,-18.0,-221.0,-147.6,,-79.0,,,,,,False,,,,,True,True,True,,True,,,,,
48021,4110,1565.0,3466.0,,,,,1697.0,1915.9,1322.1,,1040.0,,,838.5,,,-2545.0,-644.0,,,,,-2413.0,-2194.1,-2787.9,,-3070.0,,,-3271.5,,,True,,,,,True,True,False,,False,,,False,,
48023,51,130.0,0.0,,,,,99.0,79.5,92.6,,104.0,,,,,,79.0,-51.0,,,,,48.0,28.5,41.6,,53.0,,,,,,True,,,,,True,True,True,,True,,,,,
48025,560,990.0,1460.0,,,,,911.0,613.2,642.9,,436.0,,,,,,430.0,900.0,,,,,351.0,53.2,82.9,,-124.0,,,,,,False,,,,,True,True,True,,True,,,,,
48027,5011,9365.0,21760.0,,,,,10698.0,21718.4,7968.3,,5849.5,,,8966.6,5300.0,,4354.0,16749.0,,,,,5687.0,16707.4,2957.3,,838.5,,,3955.6,289.0,,False,,,,,False,False,True,,True,,,True,True,
48029,58600,48955.0,33893.0,,,,,51272.0,92864.3,43107.0,,58953.0,,,32228.9,120398.0,,-9645.0,-24707.0,,,,,-7328.0,34264.3,-15493.0,,353.0,,,-26371.1,61798.0,,False,,,,,True,False,False,,True,,,False,False,
48031,369,80.0,12.0,,,,,198.0,57.8,90.9,,68.0,,,,,,-289.0,-357.0,,,,,-171.0,-311.2,-278.1,,-301.0,,,,,,False,,,,,True,False,True,,False,,,,,
48033,4,0.0,0.0,,,,,10.0,3.6,1.7,,0.0,,,,,,-4.0,-4.0,,,,,6.0,-0.4,-2.3,,-4.0,,,,,,False,,,,,False,True,True,,False,,,,,
48035,647,485.0,889.0,,,,,443.0,339.9,304.2,,252.5,,,,,,-162.0,242.0,,,,,-204.0,-307.1,-342.8,,-394.5,,,,,,False,,,,,False,False,False,,False,,,,,
48037,1962,1555.0,1537.0,,,,,2421.0,5057.7,870.2,,1102.0,,,1384.2,,,-407.0,-425.0,,,,,459.0,3095.7,-1091.8,,-860.0,,,-577.8,,,False,,,,,False,False,False,,False,,,False,,
48039,7509,10755.0,18979.0,,,,,7444.0,5502.3,8188.8,,10497.5,,,7316.9,9006.0,,3246.0,11470.0,,,,,-65.0,-2006.7,679.8,,2988.5,,,-192.1,1497.0,,False,,,,,True,True,True,,True,,,True,True,
48041,4397,5840.0,8415.0,,,,,4233.0,4135.4,3622.0,,6283.5,,,3401.4,10992.0,,1443.0,4018.0,,,,,-164.0,-261.6,-775.0,,1886.5,,,-995.6,6595.0,,False,,,,,True,True,True,,False,,,True,False,
48043,115,120.0,,,,,,249.0,16.3,72.6,,14.0,,,,,,5.0,,,,,,134.0,-98.7,-42.4,,-101.0,,,,,,,,,,,False,False,False,,False,,,,,
48045,25,70.0,,,,,,45.0,107.2,12.5,,34.0,,,,,,45.0,,,,,,20.0,82.2,-12.5,,9.0,,,,,,,,,,,True,False,True,,True,,,,,
48047,93,240.0,154.0,,,,,517.0,79.9,136.8,,110.0,,,,,,147.0,61.0,,,,,424.0,-13.1,43.8,,17.0,,,,,,True,,,,,False,True,True,,True,,,,,
