,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
51165,2245,2569.0,,,,2199.0,,2776.1,315.9,,1947.1,,,324.0,,,,-46.0,,531.1,-1929.1,,-297.9,,,,,,True,,False,False,,True,,
51167,568,875.0,,,,1038.0,,954.9,4.1,,,,,307.0,,,,470.0,,386.9,-563.9,,,,,,,,False,,False,False,,,,
51169,384,602.0,,,,857.0,,381.4,0.0,,,,,218.0,,,,473.0,,-2.6,-384.0,,,,,,,,False,,True,False,,,,
51171,1577,1106.0,,,,1227.0,,732.0,53.1,,,,,-471.0,,,,-350.0,,-845.0,-1523.9,,,,,,,,True,,False,False,,,,
51173,842,735.0,,,,979.0,,1143.9,32.1,,,,,-107.0,,,,137.0,,301.9,-809.9,,,,,,,,False,,False,False,,,,
51175,675,245.0,,,,394.0,,186.6,0.0,,,,,-430.0,,,,-281.0,,-488.4,-675.0,,,,,,,,True,,False,False,,,,
51177,3420,3276.0,,,,3063.0,,1724.8,324.9,,3066.2,2113.0,,-144.0,,,,-357.0,,-1695.2,-3095.1,,-353.8,-1307.0,,,,,False,,False,False,,False,False,
51179,4175,3857.0,,,,3211.0,,2285.0,792.0,,3581.1,2242.0,,-318.0,,,,-964.0,,-1890.0,-3383.0,,-593.9,-1933.0,,,,,False,,False,False,,False,False,
51181,111,98.0,,,,139.0,,273.6,0.0,,,,,-13.0,,,,28.0,,162.6,-111.0,,,,,,,,False,,False,False,,,,
51183,355,98.0,,,,273.0,,91.0,0.0,,,,,-257.0,,,,-82.0,,-264.0,-355.0,,,,,,,,True,,False,False,,,,
51185,982,2387.0,,,,1196.0,,2971.5,73.2,,,,,1405.0,,,,214.0,,1989.5,-908.8,,,,,,,,True,,False,True,,,,
51187,940,532.0,,,,1085.0,,275.3,44.5,,,,,-408.0,,,,145.0,,-664.7,-895.5,,,,,,,,True,,False,False,,,,
51191,1465,1477.0,,,,1866.0,,985.5,158.8,,1600.1,,,12.0,,,,401.0,,-479.5,-1306.2,,135.1,,,,,,False,,False,False,,False,,
51193,417,455.0,,,,400.0,,271.7,18.2,,,,,38.0,,,,-17.0,,-145.3,-398.8,,,,,,,,True,,False,False,,,,
51195,899,1281.0,,,,1485.0,,1242.0,37.0,,,,,382.0,,,,586.0,,343.0,-862.0,,,,,,,,False,,True,False,,,,
51197,763,756.0,,,,930.0,,456.4,0.0,,,,,-7.0,,,,167.0,,-306.6,-763.0,,,,,,,,False,,False,False,,,,
51199,1441,889.0,,,,1203.0,,2094.6,143.6,,,,,-552.0,,,,-238.0,,653.6,-1297.4,,,,,,,,True,,False,False,,,,
51510,2961,3164.0,,,,2647.0,,2587.5,2618.0,,2606.3,2050.0,,203.0,,,,-314.0,,-373.5,-343.0,,-354.7,-911.0,,,,,False,,False,False,,False,False,
51520,361,616.0,,,,665.0,,554.9,0.1,,,,,255.0,,,,304.0,,193.9,-360.9,,,,,,,,False,,True,False,,,,
51530,331,273.0,,,,178.0,,50.1,0.0,,,,,-58.0,,,,-153.0,,-280.9,-331.0,,,,,,,,False,,False,False,,,,
51540,881,518.0,,,,711.0,,342.0,0.0,,198.2,,,-363.0,,,,-170.0,,-539.0,-881.0,,-682.8,,,,,,True,,False,False,,False,,
51550,8201,4326.0,,,,4953.0,,8618.7,1283.1,,5585.3,3010.0,,-3875.0,,,,-3248.0,,417.7,-6917.9,,-2615.7,-5191.0,,,,,True,,True,False,,True,False,
51570,656,210.0,,,,408.0,,195.0,32.2,,,,,-446.0,,,,-248.0,,-461.0,-623.8,,,,,,,,True,,False,False,,,,
51580,272,217.0,,,,140.0,,218.5,0.0,,,,,-55.0,,,,-132.0,,-53.5,-272.0,,,,,,,,False,,True,False,,,,
51590,1800,1267.0,,,,1271.0,,687.1,51.3,,1341.0,,,-533.0,,,,-529.0,,-1112.9,-1748.7,,-459.0,,,,,,True,,False,False,,True,,
51595,227,42.0,,,,110.0,,51.7,0.0,,,,,-185.0,,,,-117.0,,-175.3,-227.0,,,,,,,,True,,True,False,,,,
51600,176,126.0,,,,488.0,,151.0,1.4,,,,,-50.0,,,,312.0,,-25.0,-174.6,,,,,,,,False,,True,False,,,,
51610,163,133.0,,,,248.0,,42.1,0.0,,,,,-30.0,,,,85.0,,-120.9,-163.0,,,,,,,,False,,False,False,,,,
51620,261,245.0,,,,154.0,,210.5,0.0,,,,,-16.0,,,,-107.0,,-50.5,-261.0,,,,,,,,False,,False,False,,,,
51630,715,567.0,,,,629.0,,467.1,284.8,,,,,-148.0,,,,-86.0,,-247.9,-430.2,,,,,,,,True,,False,False,,,,
51640,222,385.0,,,,329.0,,260.2,0.0,,,,,163.0,,,,107.0,,38.2,-222.0,,,,,,,,True,,True,False,,,,
51650,3955,2667.0,,,,2572.0,,7447.9,750.3,,2851.5,1008.0,,-1288.0,,,,-1383.0,,3492.9,-3204.7,,-1103.5,-2947.0,,,,,False,,False,False,,True,False,
51660,1333,1288.0,,,,1016.0,,1345.4,0.0,,438.2,,,-45.0,,,,-317.0,,12.4,-1333.0,,-894.8,,,,,,False,,True,False,,False,,
51670,1123,448.0,,,,598.0,,323.1,44.2,,,,,-675.0,,,,-525.0,,-799.9,-1078.8,,,,,,,,True,,False,False,,,,
51678,411,560.0,,,,119.0,,365.3,0.0,,,,,149.0,,,,-292.0,,-45.7,-411.0,,,,,,,,False,,True,False,,,,
51680,2716,2667.0,,,,2005.0,,1785.2,1445.1,,2115.0,,,-49.0,,,,-711.0,,-930.8,-1270.9,,-601.0,,,,,,False,,False,False,,False,,
51683,1111,1050.0,,,,1272.0,,819.7,0.0,,466.6,,,-61.0,,,,161.0,,-291.3,-1111.0,,-644.4,,,,,,False,,False,False,,False,,
51685,200,350.0,,,,650.0,,323.3,4.1,,,,,150.0,,,,450.0,,123.3,-195.9,,,,,,,,False,,True,False,,,,
51690,509,448.0,,,,348.0,,184.6,0.1,,,,,-61.0,,,,-161.0,,-324.4,-508.9,,,,,,,,False,,False,False,,,,
51700,5102,3234.0,,,,3420.0,,9384.4,465.7,,2523.3,2190.0,,-1868.0,,,,-1682.0,,4282.4,-4636.3,,-2578.7,-2912.0,,,,,True,,False,False,,False,False,
51710,5640,4193.0,,,,4737.0,,3767.4,614.4,,3441.4,3587.0,,-1447.0,,,,-903.0,,-1872.6,-5025.6,,-2198.6,-2053.0,,,,,True,,False,False,,False,False,
51720,90,175.0,,,,248.0,,181.2,0.2,,,,,85.0,,,,158.0,,91.2,-89.8,,,,,,,,False,,False,False,,,,
51730,1560,350.0,,,,635.0,,196.3,43.5,,,,,-1210.0,,,,-925.0,,-1363.7,-1516.5,,,,,,,,True,,False,False,,,,
51735,373,203.0,,,,257.0,,102.0,0.0,,,,,-170.0,,,,-116.0,,-271.0,-373.0,,,,,,,,True,,False,False,,,,
51740,2985,2569.0,,,,1922.0,,4245.7,96.1,,1413.1,,,-416.0,,,,-1063.0,,1260.7,-2888.9,,-1571.9,,,,,,False,,False,False,,False,,
51750,393,462.0,,,,512.0,,175.4,0.0,,,,,69.0,,,,119.0,,-217.6,-393.0,,,,,,,,False,,False,False,,,,
51760,5148,4746.0,,,,3851.0,,4905.8,548.1,,2747.1,3147.0,,-402.0,,,,-1297.0,,-242.2,-4599.9,,-2400.9,-2001.0,,,,,False,,True,False,,False,False,
51770,2306,1722.0,,,,2860.0,,920.5,0.1,,585.4,,,-584.0,,,,554.0,,-1385.5,-2305.9,,-1720.6,,,,,,True,,False,False,,False,,
51775,722,525.0,,,,789.0,,126.1,0.0,,,,,-197.0,,,,67.0,,-595.9,-722.0,,,,,,,,True,,False,False,,,,
51790,860,1309.0,,,,648.0,,218.2,0.0,,,,,449.0,,,,-212.0,,-641.8,-860.0,,,,,,,,True,,False,False,,,,
51800,2705,2527.0,,,,1671.0,,3078.5,70.0,,1474.3,,,-178.0,,,,-1034.0,,373.5,-2635.0,,-1230.7,,,,,,False,,False,False,,False,,
51810,13404,9800.0,,,,8953.0,,7490.0,3007.3,,12213.5,8700.0,,-3604.0,,,,-4451.0,,-5914.0,-10396.7,,-1190.5,-4704.0,,,,,False,,False,False,,True,False,
51820,966,686.0,,,,528.0,,445.6,16.7,,,,,-280.0,,,,-438.0,,-520.4,-949.3,,,,,,,,False,,False,False,,,,
51830,213,42.0,,,,229.0,,82.7,0.0,,,,,-171.0,,,,16.0,,-130.3,-213.0,,,,,,,,True,,True,False,,,,
51840,873,854.0,,,,881.0,,473.7,0.0,,,,,-19.0,,,,8.0,,-399.3,-873.0,,,,,,,,True,,False,False,,,,
53001,285,322.0,,,,422.0,,111.6,0.0,,,,,37.0,,,,137.0,,-173.4,-285.0,,,,,,,,False,,False,False,,,,
53003,356,182.0,,,,3418.0,,115.0,0.0,,,,,-174.0,,,,3062.0,,-241.0,-356.0,,,,,,,,False,,False,False,,,,
53005,3556,4172.0,,,,4793.0,,1866.0,0.2,,2360.2,1017.0,,616.0,,,,1237.0,,-1690.0,-3555.8,,-1195.8,-2539.0,,,,,False,,False,False,,False,False,
53007,1284,1190.0,,,,1028.0,,294.1,0.0,,505.2,,,-94.0,,,,-256.0,,-989.9,-1284.0,,-778.8,,,,,,False,,False,False,,False,,
53009,252,392.0,,,,774.0,,165.5,34.5,,,,,140.0,,,,522.0,,-86.5,-217.5,,,,,,,,False,,True,False,,,,
53011,5541,5642.0,,,,5361.0,,1593.1,0.7,,10985.7,1850.0,,101.0,,,,-180.0,,-3947.9,-5540.3,,5444.7,-3691.0,,,,,False,,False,False,,False,False,
53013,36,42.0,,,,70.0,,13.3,,,,,,6.0,,,,34.0,,-22.7,,,,,,,,,False,,False,,,,,
53015,1786,1295.0,,,,1228.0,,681.7,43.5,,1459.8,,,-491.0,,,,-558.0,,-1104.3,-1742.5,,-326.2,,,,,,False,,False,False,,True,,
53017,615,644.0,,,,480.0,,149.3,0.0,,289.1,,,29.0,,,,-135.0,,-465.7,-615.0,,-325.9,,,,,,False,,False,False,,False,,
53019,38,84.0,,,,62.0,,9.4,0.0,,,,,46.0,,,,24.0,,-28.6,-38.0,,,,,,,,True,,True,True,,,,
53021,2324,2590.0,,,,2099.0,,780.9,0.0,,2140.7,,,266.0,,,,-225.0,,-1543.1,-2324.0,,-183.3,,,,,,True,,False,False,,True,,
53023,30,49.0,,,,369.0,,12.3,,,,,,19.0,,,,339.0,,-17.7,,,,,,,,,False,,True,,,,,
53025,1669,2184.0,,,,1688.0,,1280.1,73.3,,2208.6,,,515.0,,,,19.0,,-388.9,-1595.7,,539.6,,,,,,True,,True,False,,False,,
53027,1173,2555.0,,,,870.0,,539.6,127.0,,,,,1382.0,,,,-303.0,,-633.4,-1046.0,,,,,,,,True,,True,True,,,,
53029,368,301.0,,,,664.0,,125.9,0.0,,,,,-67.0,,,,296.0,,-242.1,-368.0,,,,,,,,False,,False,False,,,,
53031,115,70.0,,,,56.0,,42.8,0.0,,,,,-45.0,,,,-59.0,,-72.2,-115.0,,,,,,,,False,,False,False,,,,
53033,20848,20370.0,,,,19661.0,,7266.1,8.3,,15725.3,,,-478.0,,,,-1187.0,,-13581.9,-20839.7,,-5122.7,,,,,,False,,False,False,,False,,
53035,1826,2289.0,,,,2432.0,,748.6,156.5,,1848.1,1358.0,,463.0,,,,606.0,,-1077.4,-1669.5,,22.1,-468.0,,,,,False,,False,False,,True,False,
53037,572,350.0,,,,498.0,,131.0,0.0,,,,,-222.0,,,,-74.0,,-441.0,-572.0,,,,,,,,True,,False,False,,,,
53039,210,126.0,,,,345.0,,133.0,10.6,,,,,-84.0,,,,135.0,,-77.0,-199.4,,,,,,,,False,,True,False,,,,
53041,1280,1582.0,,,,811.0,,551.4,179.2,,1036.0,,,302.0,,,,-469.0,,-728.6,-1100.8,,-244.0,,,,,,False,,False,False,,True,,
53043,97,105.0,,,,79.0,,9.6,0.0,,,,,8.0,,,,-18.0,,-87.4,-97.0,,,,,,,,False,,False,False,,,,
53045,832,546.0,,,,561.0,,148.2,0.0,,,,,-286.0,,,,-271.0,,-683.8,-832.0,,,,,,,,True,,False,False,,,,
53047,383,784.0,,,,326.0,,433.6,0.0,,,,,401.0,,,,-57.0,,50.6,-383.0,,,,,,,,True,,True,True,,,,
53049,160,189.0,,,,158.0,,765.8,0.0,,,,,29.0,,,,-2.0,,605.8,-160.0,,,,,,,,True,,False,False,,,,
53051,168,175.0,,,,260.0,,52.5,0.0,,,,,7.0,,,,92.0,,-115.5,-168.0,,,,,,,,False,,False,False,,,,
53053,11593,11921.0,,,,10022.0,,3622.9,0.5,,6972.4,5287.0,,328.0,,,,-1571.0,,-7970.1,-11592.5,,-4620.6,-6306.0,,,,,False,,False,False,,False,False,
53055,52,21.0,,,,14.0,,3.9,,,,,,-31.0,,,,-38.0,,-48.1,,,,,,,,,False,,False,,,,,
53057,1156,1568.0,,,,1261.0,,861.5,142.3,,1637.1,449.0,,412.0,,,,105.0,,-294.5,-1013.7,,481.1,-707.0,,,,,True,,True,False,,False,False,
53059,72,105.0,,,,97.0,,37.3,0.0,,,,,33.0,,,,25.0,,-34.7,-72.0,,,,,,,,True,,False,False,,,,
53061,7808,10115.0,,,,8114.0,,3810.8,1.3,,10693.4,2558.0,,2307.0,,,,306.0,,-3997.2,-7806.7,,2885.4,-5250.0,,,,,True,,False,False,,False,False,
53063,10842,9590.0,,,,10778.0,,2121.3,0.3,,7567.7,2000.0,,-1252.0,,,,-64.0,,-8720.7,-10841.7,,-3274.3,-8842.0,,,,,True,,False,False,,False,False,
53065,425,448.0,,,,694.0,,127.7,0.0,,,,,23.0,,,,269.0,,-297.3,-425.0,,,,,,,,False,,False,False,,,,
53067,2233,2296.0,,,,2637.0,,955.0,432.5,,1210.6,1052.0,,63.0,,,,404.0,,-1278.0,-1800.5,,-1022.4,-1181.0,,,,,False,,False,False,,False,False,
53069,29,21.0,,,,29.0,,1.9,,,,,,-8.0,,,,0.0,,-27.1,,,,,,,,,True,,False,,,,,
53071,1318,2331.0,,,,2415.0,,2636.5,19.0,,729.6,,,1013.0,,,,1097.0,,1318.5,-1299.0,,-588.4,,,,,,False,,False,False,,True,,
53073,2967,1463.0,,,,1765.0,,548.6,158.9,,1091.2,367.0,,-1504.0,,,,-1202.0,,-2418.4,-2808.1,,-1875.8,-2600.0,,,,,True,,False,False,,False,False,
53075,503,672.0,,,,1764.0,,135.1,0.0,,742.0,,,169.0,,,,1261.0,,-367.9,-503.0,,239.0,,,,,,False,,False,False,,False,,
53077,7087,9688.0,,,,6600.0,,5122.1,381.2,,7326.9,7275.0,,2601.0,,,,-487.0,,-1964.9,-6705.8,,239.9,188.0,,,,,True,,True,False,,True,True,
54001,695,525.0,,,,378.0,,104.7,5.5,,,,,-170.0,,,,-317.0,,-590.3,-689.5,,,,,,,,False,,False,False,,,,
54003,3574,5201.0,,,,3052.0,,2595.2,451.2,,4396.8,,,1627.0,,,,-522.0,,-978.8,-3122.8,,822.8,,,,,,True,,True,False,,True,,
54005,512,728.0,,,,383.0,,613.1,21.8,,,,,216.0,,,,-129.0,,101.1,-490.2,,,,,,,,True,,True,False,,,,
54007,525,329.0,,,,310.0,,497.7,0.2,,,,,-196.0,,,,-215.0,,-27.3,-524.8,,,,,,,,False,,True,False,,,,
54009,665,1078.0,,,,755.0,,611.4,37.4,,,,,413.0,,,,90.0,,-53.6,-627.6,,,,,,,,True,,True,False,,,,
54011,2585,3731.0,,,,2328.0,,2441.9,475.2,,2112.9,,,1146.0,,,,-257.0,,-143.1,-2109.8,,-472.1,,,,,,True,,True,False,,True,,
54013,97,56.0,,,,112.0,,14.6,0.0,,,,,-41.0,,,,15.0,,-82.4,-97.0,,,,,,,,True,,False,False,,,,
54015,126,161.0,,,,166.0,,103.8,0.0,,,,,35.0,,,,40.0,,-22.2,-126.0,,,,,,,,False,,True,False,,,,
54017,218,231.0,,,,162.0,,412.4,11.9,,,,,13.0,,,,-56.0,,194.4,-206.1,,,,,,,,False,,False,False,,,,
54019,898,1190.0,,,,879.0,,709.1,69.5,,,,,292.0,,,,-19.0,,-188.9,-828.5,,,,,,,,True,,True,False,,,,
54021,313,616.0,,,,126.0,,666.4,11.2,,,,,303.0,,,,-187.0,,353.4,-301.8,,,,,,,,True,,False,True,,,,
54023,320,476.0,,,,264.0,,141.4,0.0,,,,,156.0,,,,-56.0,,-178.6,-320.0,,,,,,,,True,,False,False,,,,
54025,1019,1736.0,,,,595.0,,1765.8,51.9,,,,,717.0,,,,-424.0,,746.8,-967.1,,,,,,,,True,,False,False,,,,
54027,549,1001.0,,,,559.0,,1093.0,29.0,,,,,452.0,,,,10.0,,544.0,-520.0,,,,,,,,True,,False,False,,,,
54029,819,1421.0,,,,740.0,,892.7,3.5,,,,,602.0,,,,-79.0,,73.7,-815.5,,,,,,,,True,,True,False,,,,
54031,537,679.0,,,,326.0,,390.8,5.5,,,,,142.0,,,,-211.0,,-146.2,-531.5,,,,,,,,False,,False,False,,,,
54033,2002,2744.0,,,,1650.0,,2140.6,284.1,,2281.4,,,742.0,,,,-352.0,,138.6,-1717.9,,279.4,,,,,,True,,True,False,,True,,
54035,602,721.0,,,,657.0,,630.3,0.0,,,,,119.0,,,,55.0,,28.3,-602.0,,,,,,,,True,,True,False,,,,
54037,1289,1344.0,,,,1163.0,,793.8,146.1,,1620.3,,,55.0,,,,-126.0,,-495.2,-1142.9,,331.3,,,,,,False,,False,False,,False,,
54039,3356,4662.0,,,,3402.0,,3142.9,894.5,,4799.9,1954.0,,1306.0,,,,46.0,,-213.1,-2461.5,,1443.9,-1402.0,,,,,True,,True,False,,False,False,
54041,513,539.0,,,,387.0,,549.5,15.9,,,,,26.0,,,,-126.0,,36.5,-497.1,,,,,,,,False,,False,False,,,,
54043,464,546.0,,,,387.0,,745.7,3.5,,,,,82.0,,,,-77.0,,281.7,-460.5,,,,,,,,True,,False,False,,,,
54045,1042,1323.0,,,,617.0,,1886.9,45.6,,,,,281.0,,,,-425.0,,844.9,-996.4,,,,,,,,False,,False,False,,,,
54047,405,812.0,,,,301.0,,445.2,1.3,,,,,407.0,,,,-104.0,,40.2,-403.7,,,,,,,,True,,True,True,,,,
54049,1909,1589.0,,,,1225.0,,994.7,176.1,,,,,-320.0,,,,-684.0,,-914.3,-1732.9,,,,,,,,False,,False,False,,,,
54051,1079,714.0,,,,916.0,,151.4,0.0,,,,,-365.0,,,,-163.0,,-927.6,-1079.0,,,,,,,,True,,False,False,,,,
54053,772,539.0,,,,808.0,,213.0,0.0,,,,,-233.0,,,,36.0,,-559.0,-772.0,,,,,,,,True,,False,False,,,,
54055,1522,3129.0,,,,1201.0,,5584.3,25.5,,2759.2,,,1607.0,,,,-321.0,,4062.3,-1496.5,,1237.2,,,,,,True,,False,True,,True,,
54057,504,518.0,,,,732.0,,184.1,0.0,,,,,14.0,,,,228.0,,-319.9,-504.0,,,,,,,,False,,False,False,,,,
54059,694,1099.0,,,,460.0,,1012.4,57.6,,,,,405.0,,,,-234.0,,318.4,-636.4,,,,,,,,True,,True,False,,,,
54061,2508,3066.0,,,,2360.0,,4261.8,1509.6,,1379.9,,,558.0,,,,-148.0,,1753.8,-998.4,,-1128.1,,,,,,True,,False,False,,False,,
54063,322,574.0,,,,208.0,,448.8,15.6,,,,,252.0,,,,-114.0,,126.8,-306.4,,,,,,,,True,,True,False,,,,
54065,303,560.0,,,,398.0,,380.6,5.4,,,,,257.0,,,,95.0,,77.6,-297.6,,,,,,,,True,,True,False,,,,
54067,506,490.0,,,,451.0,,252.1,7.1,,,,,-16.0,,,,-55.0,,-253.9,-498.9,,,,,,,,False,,False,False,,,,
54069,1152,1344.0,,,,1310.0,,589.7,338.1,,1061.8,,,192.0,,,,158.0,,-562.3,-813.9,,-90.2,,,,,,True,,False,False,,True,,
54071,339,378.0,,,,115.0,,471.0,4.9,,,,,39.0,,,,-224.0,,132.0,-334.1,,,,,,,,False,,False,False,,,,
54073,274,1673.0,,,,168.0,,1586.5,14.1,,,,,1399.0,,,,-106.0,,1312.5,-259.9,,,,,,,,True,,True,True,,,,
54075,238,161.0,,,,109.0,,12.3,0.0,,,,,-77.0,,,,-129.0,,-225.7,-238.0,,,,,,,,False,,False,False,,,,
54077,947,1960.0,,,,838.0,,1197.9,72.2,,,,,1013.0,,,,-109.0,,250.9,-874.8,,,,,,,,True,,True,True,,,,
54079,1176,1645.0,,,,1218.0,,411.0,0.0,,1222.8,,,469.0,,,,42.0,,-765.0,-1176.0,,46.8,,,,,,True,,False,False,,True,,
54081,1965,1645.0,,,,1530.0,,1583.5,213.3,,2189.8,,,-320.0,,,,-435.0,,-381.5,-1751.7,,224.8,,,,,,False,,False,False,,True,,
54083,1278,539.0,,,,634.0,,340.2,0.0,,,,,-739.0,,,,-644.0,,-937.8,-1278.0,,,,,,,,True,,False,False,,,,
54085,278,238.0,,,,176.0,,130.0,0.0,,,,,-40.0,,,,-102.0,,-148.0,-278.0,,,,,,,,False,,False,False,,,,
54087,201,189.0,,,,333.0,,33.1,0.0,,,,,-12.0,,,,132.0,,-167.9,-201.0,,,,,,,,False,,False,False,,,,
54089,289,329.0,,,,219.0,,270.5,6.4,,,,,40.0,,,,-70.0,,-18.5,-282.6,,,,,,,,False,,True,False,,,,
54091,409,588.0,,,,494.0,,308.0,15.5,,,,,179.0,,,,85.0,,-101.0,-393.5,,,,,,,,True,,True,False,,,,
54093,185,273.0,,,,105.0,,61.1,3.2,,,,,88.0,,,,-80.0,,-123.9,-181.8,,,,,,,,True,,False,False,,,,
54095,273,399.0,,,,261.0,,289.4,3.3,,,,,126.0,,,,-12.0,,16.4,-269.7,,,,,,,,True,,True,False,,,,
54097,802,784.0,,,,509.0,,437.5,21.5,,,,,-18.0,,,,-293.0,,-364.5,-780.5,,,,,,,,False,,False,False,,,,
54099,939,980.0,,,,934.0,,616.5,139.0,,,,,41.0,,,,-5.0,,-322.5,-800.0,,,,,,,,True,,False,False,,,,
54101,153,77.0,,,,157.0,,25.7,0.0,,,,,-76.0,,,,4.0,,-127.3,-153.0,,,,,,,,True,,False,False,,,,
54103,401,490.0,,,,386.0,,261.7,12.7,,,,,89.0,,,,-15.0,,-139.3,-388.3,,,,,,,,True,,False,False,,,,
54105,140,203.0,,,,89.0,,49.5,2.7,,,,,63.0,,,,-51.0,,-90.5,-137.3,,,,,,,,True,,False,False,,,,
54107,2167,4060.0,,,,2179.0,,2173.9,356.1,,1547.9,,,1893.0,,,,12.0,,6.9,-1810.9,,-619.1,,,,,,True,,True,True,,True,,
54109,595,651.0,,,,286.0,,118.5,0.0,,,,,56.0,,,,-309.0,,-476.5,-595.0,,,,,,,,False,,False,False,,,,
55001,306,287.0,,,,546.0,,171.9,0.0,,,,,-19.0,,,,240.0,,-134.1,-306.0,,,,,,,,False,,False,False,,,,
55003,214,301.0,,,,402.0,,91.4,0.0,,,,,87.0,,,,188.0,,-122.6,-214.0,,,,,,,,False,,False,False,,,,
55005,911,1204.0,,,,1394.0,,450.0,0.1,,,,,293.0,,,,483.0,,-461.0,-910.9,,,,,,,,False,,False,False,,,,
55007,203,217.0,,,,253.0,,80.2,0.0,,,,,14.0,,,,50.0,,-122.8,-203.0,,,,,,,,False,,False,False,,,,
55009,5106,4354.0,,,,6051.0,,1639.7,0.1,,2074.9,1134.0,,-752.0,,,,945.0,,-3466.3,-5105.9,,-3031.1,-3972.0,,,,,False,,False,False,,False,False,
55011,357,168.0,,,,428.0,,26.5,0.0,,,,,-189.0,,,,71.0,,-330.5,-357.0,,,,,,,,True,,False,False,,,,
55013,201,168.0,,,,374.0,,62.5,0.0,,,,,-33.0,,,,173.0,,-138.5,-201.0,,,,,,,,False,,False,False,,,,
55015,992,735.0,,,,951.0,,341.2,0.1,,665.0,,,-257.0,,,,-41.0,,-650.8,-991.9,,-327.0,,,,,,True,,False,False,,False,,
55017,1288,938.0,,,,2063.0,,173.7,0.1,,2707.6,,,-350.0,,,,775.0,,-1114.3,-1287.9,,1419.6,,,,,,False,,False,False,,False,,
55019,512,749.0,,,,1030.0,,359.8,0.3,,1050.9,,,237.0,,,,518.0,,-152.2,-511.7,,538.9,,,,,,False,,True,False,,False,,
55021,919,959.0,,,,1096.0,,322.8,0.0,,674.8,,,40.0,,,,177.0,,-596.2,-919.0,,-244.2,,,,,,False,,False,False,,False,,
55023,128,217.0,,,,424.0,,18.8,0.0,,,,,89.0,,,,296.0,,-109.2,-128.0,,,,,,,,False,,False,False,,,,
55025,7218,6062.0,,,,9179.0,,1600.7,0.6,,17088.8,1495.0,,-1156.0,,,,1961.0,,-5617.3,-7217.4,,9870.8,-5723.0,,,,,False,,False,False,,False,False,
55027,1208,2044.0,,,,1994.0,,577.6,0.2,,485.3,,,836.0,,,,786.0,,-630.4,-1207.8,,-722.7,,,,,,True,,True,False,,True,,
55029,482,448.0,,,,482.0,,446.0,0.0,,259.6,,,-34.0,,,,0.0,,-36.0,-482.0,,-222.4,,,,,,True,,False,False,,False,,
55031,772,1463.0,,,,1058.0,,581.6,0.3,,1330.9,,,691.0,,,,286.0,,-190.4,-771.7,,558.9,,,,,,True,,True,False,,True,,
55033,864,826.0,,,,1202.0,,356.5,0.0,,997.4,,,-38.0,,,,338.0,,-507.5,-864.0,,133.4,,,,,,False,,False,False,,False,,
55035,1930,1834.0,,,,2852.0,,526.4,0.1,,2335.8,,,-96.0,,,,922.0,,-1403.6,-1929.9,,405.8,,,,,,False,,False,False,,False,,
55037,50,42.0,,,,61.0,,4.6,0.0,,,,,-8.0,,,,11.0,,-45.4,-50.0,,,,,,,,False,,False,False,,,,
55039,1916,1820.0,,,,2328.0,,535.8,0.2,,2701.7,,,-96.0,,,,412.0,,-1380.2,-1915.8,,785.7,,,,,,False,,False,False,,False,,
55041,106,182.0,,,,149.0,,51.0,0.0,,,,,76.0,,,,43.0,,-55.0,-106.0,,,,,,,,True,,True,False,,,,
55043,809,721.0,,,,1150.0,,221.8,0.2,,579.1,,,-88.0,,,,341.0,,-587.2,-808.8,,-229.9,,,,,,False,,False,False,,False,,
55045,758,896.0,,,,833.0,,339.5,164.8,,644.3,,,138.0,,,,75.0,,-418.5,-593.2,,-113.7,,,,,,True,,False,False,,True,,
55047,221,301.0,,,,357.0,,167.8,0.5,,,,,80.0,,,,136.0,,-53.2,-220.5,,,,,,,,False,,True,False,,,,
55049,217,455.0,,,,507.0,,395.8,0.8,,,,,238.0,,,,290.0,,178.8,-216.2,,,,,,,,False,,True,True,,,,
55051,116,77.0,,,,132.0,,45.1,0.0,,,,,-39.0,,,,16.0,,-70.9,-116.0,,,,,,,,True,,False,False,,,,
55053,253,798.0,,,,573.0,,302.5,0.0,,320.6,,,545.0,,,,320.0,,49.5,-253.0,,67.6,,,,,,True,,True,True,,True,,
55055,1640,1736.0,,,,1771.0,,406.0,0.2,,1008.6,,,96.0,,,,131.0,,-1234.0,-1639.8,,-631.4,,,,,,False,,False,False,,False,,
