,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UpstateSU-GRU
24037,154,181.0,,174.4,,151.0,150.0,154.0,,,,,117.5,,,264.7,,,276.0,126.2,,177.5,138.0,,148.0,184.5,,,,197.0,134.0,192.3,,,,,,178.5,152.6,,,,199.8,27.0,,20.4,,-3.0,-4.0,0.0,,,,,-36.5,,,110.7,,,122.0,-27.8,,23.5,-16.0,,-6.0,30.5,,,,43.0,-20.0,38.3,,,,,,24.5,-1.4,,,,45.8,,True,,True,True,True,,,,,False,,,False,,,False,False,,True,True,,True,False,,,,False,True,False,,,,,,True,True,,,,False
24039,52,55.0,,55.8,,54.0,48.0,54.0,,,,,44.2,,,54.3,,,78.0,55.0,,49.3,,,50.0,55.6,,,,58.0,44.0,49.4,,,,,,49.2,50.4,,,,82.6,3.0,,3.8,,2.0,-4.0,2.0,,,,,-7.8,,,2.3,,,26.0,3.0,,-2.7,,,-2.0,3.6,,,,6.0,-8.0,-2.6,,,,,,-2.8,-1.6,,,,30.6,,False,,True,False,True,,,,,False,,,True,,,False,False,,True,,,True,False,,,,False,False,True,,,,,,True,True,,,,False
24041,47,67.0,,66.7,,64.0,63.0,67.0,,,,,44.8,,,68.8,,,98.0,47.2,,62.4,61.5,,60.0,72.7,,,,81.0,50.0,57.5,,,,,,,78.5,,,,74.0,20.0,,19.7,,17.0,16.0,20.0,,,,,-2.2,,,21.8,,,51.0,0.2,,15.4,14.5,,13.0,25.7,,,,34.0,3.0,10.5,,,,,,,31.5,,,,27.0,,True,,True,True,False,,,,,True,,,False,,,False,True,,True,True,,True,False,,,,False,True,True,,,,,,,False,,,,False
24043,366,288.0,,283.3,,258.0,239.0,258.0,,,,,248.1,,,309.9,,,393.0,196.3,,265.4,244.5,,190.0,266.1,,,,297.0,251.0,291.8,,,,,,241.3,271.3,198.0,,,334.9,-78.0,,-82.7,,-108.0,-127.0,-108.0,,,,,-117.9,,,-56.1,,,27.0,-169.7,,-100.6,-121.5,,-176.0,-99.9,,,,-69.0,-115.0,-74.2,,,,,,-124.7,-94.7,-168.0,,,-31.1,,False,,False,False,False,,,,,False,,,True,,,True,False,,False,False,,False,False,,,,True,False,True,,,,,,False,False,False,,,True
24045,119,193.0,,188.3,,179.0,161.0,172.0,,,,,153.3,,,169.4,,,294.0,206.3,,194.8,195.0,,101.0,151.1,,,,211.0,145.0,232.3,,,,,,173.7,177.6,,,,279.1,74.0,,69.3,,60.0,42.0,53.0,,,,,34.3,,,50.4,,,175.0,87.3,,75.8,76.0,,-18.0,32.1,,,,92.0,26.0,113.3,,,,,,54.7,58.6,,,,160.1,,True,,True,True,True,,,,,True,,,True,,,False,False,,False,False,,True,True,,,,False,True,False,,,,,,True,True,,,,False
24047,55,76.0,,70.9,,64.0,68.0,44.0,,,,,84.7,,,113.8,,,153.0,52.9,,95.2,71.5,,26.0,59.0,,,,80.0,65.0,70.7,,,,,,67.2,88.4,,,,132.7,21.0,,15.9,,9.0,13.0,-11.0,,,,,29.7,,,58.8,,,98.0,-2.1,,40.2,16.5,,-29.0,4.0,,,,25.0,10.0,15.7,,,,,,12.2,33.4,,,,77.7,,True,,True,True,True,,,,,False,,,False,,,False,True,,False,True,,False,True,,,,False,True,True,,,,,,True,False,,,,False
24510,761,813.0,,800.0,1078.1,766.0,709.0,764.0,,,,,712.8,,,873.8,,714.7,1388.0,777.1,,886.3,748.0,,627.0,742.2,,,,842.0,607.0,1264.0,,,,,,744.6,845.1,694.0,,,,52.0,,39.0,317.1,5.0,-52.0,3.0,,,,,-48.2,,,112.8,,-46.3,627.0,16.1,,125.3,-13.0,,-134.0,-18.8,,,,81.0,-154.0,503.0,,,,,,-16.4,84.1,-67.0,,,,,True,False,True,False,True,,,,,True,,,False,,True,False,True,,False,True,,False,True,,,,False,False,False,,,,,,True,False,False,,,
25001,331,569.0,,561.9,,476.0,452.0,439.0,,,,,281.3,,,671.6,,468.7,434.0,657.6,,353.9,447.5,,469.0,483.5,,,,653.0,412.0,526.6,,,,,,566.8,471.4,426.0,,,633.1,238.0,,230.9,,145.0,121.0,108.0,,,,,-49.7,,,340.6,,137.7,103.0,326.6,,22.9,116.5,,138.0,152.5,,,,322.0,81.0,195.6,,,,,,235.8,140.4,95.0,,,302.1,,True,,True,True,True,,,,,True,,,False,,True,True,False,,True,True,,True,True,,,,False,True,True,,,,,,True,True,True,,,False
25003,92,133.0,,132.5,,133.0,225.0,100.0,,,,,110.9,,,122.9,,93.5,241.0,121.9,,101.4,133.5,,88.0,118.4,,,,179.0,112.0,367.0,,,,,,144.7,477.1,,,,162.0,41.0,,40.5,,41.0,133.0,8.0,,,,,18.9,,,30.9,,1.5,149.0,29.9,,9.4,41.5,,-4.0,26.4,,,,87.0,20.0,275.0,,,,,,52.7,385.1,,,,70.0,,True,,False,False,True,,,,,True,,,True,,True,False,True,,True,False,,True,True,,,,False,True,False,,,,,,False,False,,,,False
25005,1420,2272.0,,2307.3,2307.2,2095.0,1689.0,2632.0,,,,,1309.9,,,2256.2,,1959.6,2535.0,1443.8,,1351.2,1815.0,,1651.0,1893.0,,,,2246.0,1819.0,2256.4,,,,,,2653.3,1467.3,1778.0,,,2488.9,852.0,,887.3,887.2,675.0,269.0,1212.0,,,,,-110.1,,,836.2,,539.6,1115.0,23.8,,-68.8,395.0,,231.0,473.0,,,,826.0,399.0,836.4,,,,,,1233.3,47.3,358.0,,,1068.9,,False,False,True,True,False,,,,,True,,,True,,True,False,True,,True,True,,True,True,,,,True,True,True,,,,,,False,True,True,,,False
25007,0,0.0,,0.0,,0.0,2.0,0.0,,,,,22.2,,,22.7,,,1.0,2.2,,0.0,,,,0.0,,,,31.0,0.0,18.4,,,,,,,2.5,,,,,0.0,,0.0,,0.0,2.0,0.0,,,,,22.2,,,22.7,,,1.0,2.2,,0.0,,,,0.0,,,,31.0,0.0,18.4,,,,,,,2.5,,,,,,True,,True,False,True,,,,,False,,,False,,,False,False,,True,,,,False,,,,False,True,False,,,,,,,False,,,,
25009,1781,2033.0,,2045.6,2409.0,2033.0,1685.0,2284.0,,,,,1464.8,,,2232.1,,1708.8,2036.0,1389.8,,1644.9,2090.5,,1524.0,1907.1,,,,2177.0,1559.0,2968.7,,,,,,2589.7,1444.9,1753.0,,,2537.6,252.0,,264.6,628.0,252.0,-96.0,503.0,,,,,-316.2,,,451.1,,-72.2,255.0,-391.2,,-136.1,309.5,,-257.0,126.1,,,,396.0,-222.0,1187.7,,,,,,808.7,-336.1,-28.0,,,756.6,,False,False,False,True,False,,,,,False,,,False,,True,False,False,,True,False,,False,True,,,,False,True,False,,,,,,False,False,True,,,False
25011,67,63.0,,63.6,,63.0,61.0,48.0,,,,,41.3,,,78.4,,61.4,136.0,57.4,,54.7,61.5,,54.0,62.9,,,,93.0,60.0,143.4,,,,,,,49.1,,,,83.8,-4.0,,-3.4,,-4.0,-6.0,-19.0,,,,,-25.7,,,11.4,,-5.6,69.0,-9.6,,-12.3,-5.5,,-13.0,-4.1,,,,26.0,-7.0,76.4,,,,,,,-17.9,,,,16.8,,True,,False,False,False,,,,,False,,,False,,False,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,False,,,,False
25013,1195,1435.0,,1455.1,1844.2,1357.0,1104.0,1357.0,,,,,866.8,,,1368.8,,1213.1,1486.0,1337.8,,979.4,1299.5,,1117.0,1323.8,,,,1603.0,1131.0,1696.2,,,,,,1887.7,868.1,1230.0,,,1450.3,240.0,,260.1,649.2,162.0,-91.0,162.0,,,,,-328.2,,,173.8,,18.1,291.0,142.8,,-215.6,104.5,,-78.0,128.8,,,,408.0,-64.0,501.2,,,,,,692.7,-326.9,35.0,,,255.3,,False,False,True,True,True,,,,,False,,,True,,True,False,True,,True,True,,True,True,,,,False,True,False,,,,,,False,False,True,,,False
25015,472,566.0,,595.4,,548.0,459.0,675.0,,,,,166.4,,,810.3,,610.7,340.0,196.7,,257.3,280.0,,939.5,536.8,,,,553.0,375.0,369.3,,,,,,562.1,380.7,665.0,,,587.8,94.0,,123.4,,76.0,-13.0,203.0,,,,,-305.6,,,338.3,,138.7,-132.0,-275.3,,-214.7,-192.0,,467.5,64.8,,,,81.0,-97.0,-102.7,,,,,,90.1,-91.3,193.0,,,115.8,,False,,True,True,False,,,,,False,,,False,,False,False,False,,False,False,,False,True,,,,True,False,False,,,,,,True,True,False,,,False
25017,2586,3242.0,,3181.6,3775.8,3136.0,2681.0,3136.0,,,,,2011.3,,,3805.3,,2628.3,4087.0,2819.7,,2563.3,3267.0,,2624.5,2982.6,,,,3654.0,2576.0,4053.5,,,,,,3893.8,2364.8,3046.0,,,3617.5,656.0,,595.6,1189.8,550.0,95.0,550.0,,,,,-574.7,,,1219.3,,42.3,1501.0,233.7,,-22.7,681.0,,38.5,396.6,,,,1068.0,-10.0,1467.5,,,,,,1307.8,-221.2,460.0,,,1031.5,,True,False,True,True,True,,,,,True,,,False,,True,False,True,,True,False,,True,True,,,,False,True,False,,,,,,False,True,True,,,False
25019,0,0.0,,0.0,,0.0,2.0,0.0,,,,,24.5,,,24.1,,,10.0,0.0,,0.0,,,,0.0,,,,18.0,2.0,12.0,,,,,,,2.3,,,,,0.0,,0.0,,0.0,2.0,0.0,,,,,24.5,,,24.1,,,10.0,0.0,,0.0,,,,0.0,,,,18.0,2.0,12.0,,,,,,,2.3,,,,,,True,,True,False,True,,,,,False,,,False,,,False,False,,True,,,,False,,,,False,False,False,,,,,,,False,,,,
25021,1362,1773.0,,1816.1,2164.5,1773.0,1567.0,1730.0,,,,,1063.7,,,1793.0,,1548.8,2077.0,2196.1,,1224.0,1772.0,,1432.0,1600.8,,,,2076.0,1381.0,2614.0,,,,,,1834.2,1378.6,1548.0,,,2528.5,411.0,,454.1,802.5,411.0,205.0,368.0,,,,,-298.3,,,431.0,,186.8,715.0,834.1,,-138.0,410.0,,70.0,238.8,,,,714.0,19.0,1252.0,,,,,,472.2,16.6,186.0,,,1166.5,,False,False,False,True,True,,,,,True,,,False,,True,False,False,,True,True,,True,True,,,,False,True,False,,,,,,False,True,True,,,False
25023,1090,1604.0,,1593.7,1855.2,1539.0,1388.0,1539.0,,,,,1009.7,,,1613.0,,1402.9,1933.0,1294.6,,1101.5,1325.0,,1236.5,1375.7,,,,1805.0,1252.0,2308.8,,,,,,2036.7,1338.7,1492.0,,,2200.5,514.0,,503.7,765.2,449.0,298.0,449.0,,,,,-80.3,,,523.0,,312.9,843.0,204.6,,11.5,235.0,,146.5,285.7,,,,715.0,162.0,1218.8,,,,,,946.7,248.7,402.0,,,1110.5,,True,False,True,True,True,,,,,True,,,False,,True,False,True,,True,True,,True,True,,,,False,True,False,,,,,,False,True,True,,,False
25025,1797,2134.0,,2181.1,2670.4,2134.0,1553.0,2213.0,,,,,1471.0,,,2215.9,,1887.3,2250.0,2269.2,,935.8,2162.5,,1640.0,1982.4,,,,2397.0,1594.0,2666.4,,,,,,2121.9,1251.6,1947.0,,,2183.3,337.0,,384.1,873.4,337.0,-244.0,416.0,,,,,-326.0,,,418.9,,90.3,453.0,472.2,,-861.2,365.5,,-157.0,185.4,,,,600.0,-203.0,869.4,,,,,,324.9,-545.4,150.0,,,386.3,,False,False,False,True,False,,,,,True,,,False,,True,False,False,,False,False,,True,True,,,,False,True,False,,,,,,True,False,True,,,False
25027,1633,2055.0,,2052.0,2546.3,2052.0,1709.0,2105.0,,,,,1305.4,,,2895.3,,1739.0,2369.0,1581.8,,1204.1,1693.5,,1427.5,1956.1,,,,2259.0,1723.0,3620.4,,,,,,2519.2,1393.4,2144.0,,,2280.5,422.0,,419.0,913.3,419.0,76.0,472.0,,,,,-327.6,,,1262.3,,106.0,736.0,-51.2,,-428.9,60.5,,-205.5,323.1,,,,626.0,90.0,1987.4,,,,,,886.2,-239.6,511.0,,,647.5,,True,False,True,True,False,,,,,True,,,False,,True,False,True,,False,True,,True,True,,,,False,True,False,,,,,,False,True,False,,,False
26001,6,8.0,,6.8,,6.0,7.0,0.0,,,,,4.9,,,5.9,,,4.0,20.9,,9.3,,,2.0,5.3,,,,11.0,10.0,9.0,,,,,,,6.8,,,,10.3,2.0,,0.8,,0.0,1.0,-6.0,,,,,-1.1,,,-0.1,,,-2.0,14.9,,3.3,,,-4.0,-0.7,,,,5.0,4.0,3.0,,,,,,,0.8,,,,4.3,,True,,True,True,False,,,,,True,,,True,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,,True,,,,False
26003,1,6.0,,4.4,,9.0,9.0,15.0,,,,,8.9,,,5.9,,,17.0,12.5,,11.9,,,3.0,5.2,,,,8.0,10.0,10.4,,,,,,,14.4,,,,,5.0,,3.4,,8.0,8.0,14.0,,,,,7.9,,,4.9,,,16.0,11.5,,10.9,,,2.0,4.2,,,,7.0,9.0,9.4,,,,,,,13.4,,,,,,True,,False,False,False,,,,,False,,,True,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,False,,,,
26005,90,137.0,,139.0,,136.0,123.0,103.0,,,,,91.9,,,114.4,,,134.0,107.8,,188.5,115.0,,95.0,102.6,,,,138.0,153.0,183.5,,,,,,208.8,122.7,,,,141.8,47.0,,49.0,,46.0,33.0,13.0,,,,,1.9,,,24.4,,,44.0,17.8,,98.5,25.0,,5.0,12.6,,,,48.0,63.0,93.5,,,,,,118.8,32.7,,,,51.8,,False,,True,True,True,,,,,True,,,True,,,True,True,,False,True,,True,True,,,,False,False,False,,,,,,False,True,,,,False
26007,15,19.0,,20.7,,20.0,17.0,12.0,,,,,18.9,,,20.3,,,26.0,7.9,,28.1,,,5.0,13.7,,,,16.0,23.0,28.3,,,,,,,17.4,,,,31.5,4.0,,5.7,,5.0,2.0,-3.0,,,,,3.9,,,5.3,,,11.0,-7.1,,13.1,,,-10.0,-1.3,,,,1.0,8.0,13.3,,,,,,,2.4,,,,16.5,,False,,False,True,True,,,,,True,,,False,,,False,False,,False,,,False,True,,,,True,False,False,,,,,,,True,,,,False
26009,21,22.0,,25.8,,22.0,20.0,16.0,,,,,15.4,,,44.7,,,35.0,25.3,,25.9,,,20.0,17.2,,,,30.0,22.0,21.2,,,,,,,20.5,,,,28.6,1.0,,4.8,,1.0,-1.0,-5.0,,,,,-5.6,,,23.7,,,14.0,4.3,,4.9,,,-1.0,-3.8,,,,9.0,1.0,0.2,,,,,,,-0.5,,,,7.6,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,True,,,,,,,True,,,,False
26011,10,24.0,,26.5,,14.0,15.0,14.0,,,,,8.0,,,22.7,,,18.0,3.2,,22.1,,,8.0,13.8,,,,22.0,21.0,11.7,,,,,,,18.6,,,,26.2,14.0,,16.5,,4.0,5.0,4.0,,,,,-2.0,,,12.7,,,8.0,-6.8,,12.1,,,-2.0,3.8,,,,12.0,11.0,1.7,,,,,,,8.6,,,,16.2,,False,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,True,,,,False
26013,7,10.0,,10.3,,7.0,8.0,0.0,,,,,6.2,,,8.4,,,13.0,2.8,,7.3,,,6.0,4.9,,,,7.0,9.0,8.8,,,,,,,10.1,,,,16.1,3.0,,3.3,,0.0,1.0,-7.0,,,,,-0.8,,,1.4,,,6.0,-4.2,,0.3,,,-1.0,-2.1,,,,0.0,2.0,1.8,,,,,,,3.1,,,,9.1,,False,,True,True,False,,,,,True,,,True,,,False,False,,True,,,True,True,,,,True,True,True,,,,,,,False,,,,False
26015,39,65.0,,66.6,,69.0,59.0,69.0,,,,,44.3,,,70.0,,,74.0,68.5,,73.0,60.0,,50.0,51.9,,,,77.0,80.0,80.9,,,,,,73.0,51.9,,,,94.0,26.0,,27.6,,30.0,20.0,30.0,,,,,5.3,,,31.0,,,35.0,29.5,,34.0,21.0,,11.0,12.9,,,,38.0,41.0,41.9,,,,,,34.0,12.9,,,,55.0,,False,,False,True,False,,,,,True,,,False,,,False,False,,False,True,,True,True,,,,False,False,False,,,,,,False,True,,,,False
26017,72,95.0,,100.5,,100.0,132.0,100.0,,,,,72.8,,,108.8,,,150.0,46.4,,154.5,81.5,,47.0,71.7,,,,87.0,102.0,120.9,,,,,,224.1,266.6,,,,110.9,23.0,,28.5,,28.0,60.0,28.0,,,,,0.8,,,36.8,,,78.0,-25.6,,82.5,9.5,,-25.0,-0.3,,,,15.0,30.0,48.9,,,,,,152.1,194.6,,,,38.9,,False,,False,False,False,,,,,True,,,False,,,False,False,,False,True,,False,True,,,,True,False,False,,,,,,False,False,,,,False
26019,12,15.0,,15.5,,15.0,15.0,23.0,,,,,12.1,,,16.8,,,25.0,23.0,,18.7,,,11.0,13.2,,,,25.0,19.0,16.9,,,,,,,14.7,,,,25.3,3.0,,3.5,,3.0,3.0,11.0,,,,,0.1,,,4.8,,,13.0,11.0,,6.7,,,-1.0,1.2,,,,13.0,7.0,4.9,,,,,,,2.7,,,,13.3,,False,,False,False,False,,,,,True,,,False,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,True,,,,False
26021,148,231.0,,235.0,,209.0,213.0,209.0,,,,,135.4,,,230.0,,,167.0,185.3,,276.4,230.5,,188.0,184.2,,,,241.0,274.0,229.5,,,,,,323.0,216.5,135.0,,,264.7,83.0,,87.0,,61.0,65.0,61.0,,,,,-12.6,,,82.0,,,19.0,37.3,,128.4,82.5,,40.0,36.2,,,,93.0,126.0,81.5,,,,,,175.0,68.5,-13.0,,,116.7,,False,,True,True,True,,,,,True,,,True,,,True,True,,False,True,,True,True,,,,False,False,True,,,,,,False,True,True,,,False
26023,23,58.0,,57.7,,56.0,57.0,51.0,,,,,49.6,,,66.9,,,60.0,42.7,,75.7,333.5,,41.0,41.4,,,,54.0,61.0,46.9,,,,,,89.0,70.4,,,,91.3,35.0,,34.7,,33.0,34.0,28.0,,,,,26.6,,,43.9,,,37.0,19.7,,52.7,310.5,,18.0,18.4,,,,31.0,38.0,23.9,,,,,,66.0,47.4,,,,68.3,,True,,True,True,True,,,,,True,,,False,,,False,True,,False,False,,True,True,,,,True,False,True,,,,,,False,False,,,,False
26025,172,201.0,,192.3,,190.0,170.0,212.0,,,,,115.8,,,172.3,,,174.0,185.9,,208.5,157.5,,144.0,155.0,,,,199.0,201.0,211.7,,,,,,213.7,189.3,164.0,,,189.8,29.0,,20.3,,18.0,-2.0,40.0,,,,,-56.2,,,0.3,,,2.0,13.9,,36.5,-14.5,,-28.0,-17.0,,,,27.0,29.0,39.7,,,,,,41.7,17.3,-8.0,,,17.8,,True,,True,True,False,,,,,False,,,True,,,True,True,,False,True,,True,True,,,,True,False,False,,,,,,False,True,True,,,True
26027,42,82.0,,77.8,,70.0,68.0,61.0,,,,,48.6,,,58.7,,,63.0,66.5,,69.7,61.0,,58.0,63.8,,,,86.0,92.0,83.2,,,,,,86.5,63.8,,,,90.6,40.0,,35.8,,28.0,26.0,19.0,,,,,6.6,,,16.7,,,21.0,24.5,,27.7,19.0,,16.0,21.8,,,,44.0,50.0,41.2,,,,,,44.5,21.8,,,,48.6,,True,,True,True,True,,,,,True,,,True,,,True,True,,True,True,,True,True,,,,False,False,False,,,,,,False,True,,,,False
26029,8,27.0,,26.8,,24.0,21.0,36.0,,,,,16.7,,,17.7,,,47.0,22.8,,24.4,,,16.0,18.3,,,,32.0,29.0,23.7,,,,,,,23.0,,,,24.7,19.0,,18.8,,16.0,13.0,28.0,,,,,8.7,,,9.7,,,39.0,14.8,,16.4,,,8.0,10.3,,,,24.0,21.0,15.7,,,,,,,15.0,,,,16.7,,True,,True,True,False,,,,,True,,,True,,,False,True,,True,,,True,True,,,,False,False,True,,,,,,,True,,,,True
26031,15,16.0,,14.7,,12.0,16.0,8.0,,,,,9.7,,,15.6,,,48.0,2.2,,15.5,,,4.0,9.5,,,,10.0,16.0,24.9,,,,,,,28.8,,,,16.1,1.0,,-0.3,,-3.0,1.0,-7.0,,,,,-5.3,,,0.6,,,33.0,-12.8,,0.5,,,-11.0,-5.5,,,,-5.0,1.0,9.9,,,,,,,13.8,,,,1.1,,True,,False,False,False,,,,,False,,,True,,,False,False,,True,,,False,False,,,,False,False,False,,,,,,,False,,,,False
26033,6,9.0,,13.2,,13.0,22.0,5.0,,,,,71.8,,,31.2,,,70.0,10.8,,30.2,2249.0,,5.0,9.5,,,,,17.0,35.0,,,,,,,23.4,,,,29.9,3.0,,7.2,,7.0,16.0,-1.0,,,,,65.8,,,25.2,,,64.0,4.8,,24.2,2243.0,,-1.0,3.5,,,,,11.0,29.0,,,,,,,17.4,,,,23.9,,False,,False,False,True,,,,,False,,,False,,,False,False,,False,False,,True,False,,,,,False,False,,,,,,,False,,,,False
26035,24,65.0,,64.2,,44.0,40.0,58.0,,,,,22.9,,,33.9,,,38.0,45.4,,46.3,38.0,,24.0,36.3,,,,52.0,55.0,33.8,,,,,,,50.8,,,,43.7,41.0,,40.2,,20.0,16.0,34.0,,,,,-1.1,,,9.9,,,14.0,21.4,,22.3,14.0,,0.0,12.3,,,,28.0,31.0,9.8,,,,,,,26.8,,,,19.7,,True,,True,True,True,,,,,True,,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,True,,,,True
26037,93,104.0,,105.9,,96.0,85.0,97.0,,,,,65.6,,,89.9,,,109.0,74.1,,93.1,86.0,,53.0,76.6,,,,108.0,85.0,101.0,,,,,,110.0,103.5,,,,124.2,11.0,,12.9,,3.0,-8.0,4.0,,,,,-27.4,,,-3.1,,,16.0,-18.9,,0.1,-7.0,,-40.0,-16.4,,,,15.0,-8.0,8.0,,,,,,17.0,10.5,,,,31.2,,False,,True,True,True,,,,,False,,,True,,,False,False,,True,True,,False,False,,,,False,True,True,,,,,,False,True,,,,False
26039,8,9.0,,9.1,,9.0,11.0,7.0,,,,,6.6,,,6.5,,,24.0,20.4,,16.6,,,9.0,7.4,,,,19.0,14.0,11.5,,,,,,,12.2,,,,13.1,1.0,,1.1,,1.0,3.0,-1.0,,,,,-1.4,,,-1.5,,,16.0,12.4,,8.6,,,1.0,-0.6,,,,11.0,6.0,3.5,,,,,,,4.2,,,,5.1,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,,False,,,,False
26041,12,7.0,,7.0,,13.0,21.0,15.0,,,,,28.0,,,8.1,,,77.0,8.1,,32.6,8.5,,5.0,11.0,,,,11.0,19.0,81.5,,,,,,26.1,21.8,,,,32.1,-5.0,,-5.0,,1.0,9.0,3.0,,,,,16.0,,,-3.9,,,65.0,-3.9,,20.6,-3.5,,-7.0,-1.0,,,,-1.0,7.0,69.5,,,,,,14.1,9.8,,,,20.1,,True,,True,False,True,,,,,False,,,True,,,False,True,,False,True,,False,True,,,,True,False,False,,,,,,False,False,,,,False
26043,5,18.0,,17.9,,18.0,25.0,11.0,,,,,18.7,,,30.6,,,64.0,14.5,,27.7,,,12.0,16.4,,,,16.0,25.0,26.4,,,,,,,47.4,,,,30.4,13.0,,12.9,,13.0,20.0,6.0,,,,,13.7,,,25.6,,,59.0,9.5,,22.7,,,7.0,11.4,,,,11.0,20.0,21.4,,,,,,,42.4,,,,25.4,,True,,False,False,True,,,,,False,,,False,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,False,,,,False
26045,99,106.0,,113.2,,116.0,119.0,117.0,,,,,82.6,,,91.7,,,144.0,201.9,,144.8,125.5,,80.0,91.4,,,,134.0,118.0,178.3,,,,,,206.6,140.8,,,,160.4,7.0,,14.2,,17.0,20.0,18.0,,,,,-16.4,,,-7.3,,,45.0,102.9,,45.8,26.5,,-19.0,-7.6,,,,35.0,19.0,79.3,,,,,,107.6,41.8,,,,61.4,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,,,,False
