,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
45063,1142,1024.0,1325.4,1064.4,,915.0,893.0,,,,,1268.0,1440.9,,741.2,915.4,403.7,,841.0,,767.3,424.0,,,509.0,,-118.0,183.4,-77.6,,-227.0,-249.0,,,,,126.0,298.9,,-400.8,-226.6,-738.3,,-301.0,,-374.7,-718.0,,,-633.0,,False,True,,False,False,,,,,False,False,,False,False,False,,False,,False,False,,,False,
45065,47,96.0,,88.3,,34.0,47.0,,,,,27.0,56.2,,30.7,58.2,2.4,,34.2,,100.3,,,,44.0,,49.0,,41.3,,-13.0,0.0,,,,,-20.0,9.2,,-16.3,11.2,-44.6,,-12.8,,53.3,,,,-3.0,,,True,,True,True,,,,,True,True,,True,True,True,,True,,False,,,,True,
45067,183,120.0,,135.2,,78.0,57.0,,,,,166.0,198.0,,69.4,102.8,67.4,,61.8,,75.4,,,,56.0,,-63.0,,-47.8,,-105.0,-126.0,,,,,-17.0,15.0,,-113.6,-80.2,-115.6,,-121.2,,-107.6,,,,-127.0,,,True,,False,False,,,,,True,True,,False,False,False,,False,,False,,,,False,
45069,298,212.0,,214.8,,133.0,338.0,,,,,212.0,99.7,,67.6,180.7,48.9,,116.6,,114.7,,,,84.0,,-86.0,,-83.2,,-165.0,40.0,,,,,-86.0,-198.3,,-230.4,-117.3,-249.1,,-181.4,,-183.3,,,,-214.0,,,True,,False,True,,,,,False,False,,False,False,False,,False,,False,,,,False,
45071,174,196.0,,185.2,,144.0,80.0,,,,,207.0,339.0,,66.4,119.0,148.7,,46.9,,186.2,,,,79.0,,22.0,,11.2,,-30.0,-94.0,,,,,33.0,165.0,,-107.6,-55.0,-25.3,,-127.1,,12.2,,,,-95.0,,,True,,False,False,,,,,False,False,,False,False,False,,False,,True,,,,False,
45073,384,228.0,521.4,214.3,,181.0,159.0,,,,,398.0,500.7,,114.0,170.1,180.5,,71.1,,173.3,,,,169.0,,-156.0,137.4,-169.7,,-203.0,-225.0,,,,,14.0,116.7,,-270.0,-213.9,-203.5,,-312.9,,-210.7,,,,-215.0,,True,False,,False,False,,,,,True,True,,False,False,False,,False,,False,,,,False,
45075,412,668.0,1852.7,672.7,,519.0,316.0,,,,,560.0,728.9,,509.4,497.8,154.0,,465.1,,501.5,,,,274.0,,256.0,1440.7,260.7,,107.0,-96.0,,,,,148.0,316.9,,97.4,85.8,-258.0,,53.1,,89.5,,,,-138.0,,False,False,,True,True,,,,,True,False,,True,True,False,,True,,True,,,,True,
45077,627,328.0,1840.1,338.0,,312.0,173.0,,,,,581.0,707.0,,177.0,277.7,229.3,,334.6,,292.9,,,,197.0,,-299.0,1213.1,-289.0,,-315.0,-454.0,,,,,-46.0,80.0,,-450.0,-349.3,-397.7,,-292.4,,-334.1,,,,-430.0,,False,True,,False,False,,,,,True,True,,False,False,False,,True,,False,,,,False,
45079,4060,2432.0,4029.0,2415.9,2174.4,1948.0,1621.0,,,,,2334.0,2263.2,,2080.1,1661.9,918.4,,1696.5,,1971.7,1423.0,,,1205.0,,-1628.0,-31.0,-1644.1,-1885.6,-2112.0,-2439.0,,,,,-1726.0,-1796.8,,-1979.9,-2398.1,-3141.6,,-2363.5,,-2088.3,-2637.0,,,-2855.0,,True,False,False,False,False,,,,,False,False,,False,False,False,,False,,False,False,,,False,
45081,181,120.0,,135.4,,97.0,110.0,,,,,104.0,96.8,,48.8,102.8,64.4,,49.4,,112.4,,,,40.0,,-61.0,,-45.6,,-84.0,-71.0,,,,,-77.0,-84.2,,-132.2,-78.2,-116.6,,-131.6,,-68.6,,,,-141.0,,,True,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
45083,1512,1212.0,3745.5,1348.0,,1081.0,1098.0,,,,,1417.0,1467.4,,733.1,957.7,441.8,,1049.3,,1343.4,583.0,,,730.0,,-300.0,2233.5,-164.0,,-431.0,-414.0,,,,,-95.0,-44.6,,-778.9,-554.3,-1070.2,,-462.7,,-168.6,-929.0,,,-782.0,,False,True,,False,False,,,,,True,True,,False,False,False,,False,,True,False,,,False,
45085,356,456.0,1306.0,436.2,,396.0,292.0,,,,,672.0,637.7,,188.3,349.7,283.3,,138.8,,435.5,,,,217.0,,100.0,950.0,80.2,,40.0,-64.0,,,,,316.0,281.7,,-167.7,-6.3,-72.7,,-217.2,,79.5,,,,-139.0,,False,True,,True,True,,,,,False,False,,False,True,True,,False,,True,,,,False,
45087,107,156.0,,174.0,,129.0,67.0,,,,,162.0,203.0,,54.9,111.7,136.2,,27.5,,206.6,,,,83.0,,49.0,,67.0,,22.0,-40.0,,,,,55.0,96.0,,-52.1,4.7,29.2,,-79.5,,99.6,,,,-24.0,,,False,,True,True,,,,,False,False,,False,True,True,,False,,False,,,,True,
45089,199,308.0,,341.6,,206.0,127.0,,,,,165.0,185.5,,205.3,257.8,4.2,,332.9,,278.9,,,,44.0,,109.0,,142.6,,7.0,-72.0,,,,,-34.0,-13.5,,6.3,58.8,-194.8,,133.9,,79.9,,,,-155.0,,,False,,True,True,,,,,True,True,,True,True,False,,False,,True,,,,False,
45091,992,884.0,3508.8,893.0,,662.0,429.0,,,,,1064.0,1332.9,,624.2,542.6,592.9,,442.6,,709.4,360.0,,,645.0,,-108.0,2516.8,-99.0,,-330.0,-563.0,,,,,72.0,340.9,,-367.8,-449.4,-399.1,,-549.4,,-282.6,-632.0,,,-347.0,,False,True,,False,False,,,,,True,False,,False,False,False,,False,,False,False,,,False,
46003,2,8.0,,7.5,,0.0,0.0,,,,,0.0,0.1,,2.7,0.8,,,1.1,,6.2,,,,16.0,,6.0,,5.5,,-2.0,-2.0,,,,,-2.0,-1.9,,0.7,-1.2,,,-0.9,,4.2,,,,14.0,,,True,,True,True,,,,,True,True,,True,True,,,True,,True,,,,False,
46005,64,28.0,,27.5,,23.0,28.0,,,,,34.0,13.1,,1.0,20.3,1.4,,95.7,,14.1,,,,43.0,,-36.0,,-36.5,,-41.0,-36.0,,,,,-30.0,-50.9,,-63.0,-43.7,-62.6,,31.7,,-49.9,,,,-21.0,,,False,,False,False,,,,,True,False,,False,False,False,,True,,False,,,,True,
46007,36,0.0,,0.4,,0.0,0.0,,,,,0.0,0.4,,,0.1,,,0.1,,0.1,,,,0.0,,-36.0,,-35.6,,-36.0,-36.0,,,,,-36.0,-35.6,,,-35.9,,,-35.9,,-35.9,,,,-36.0,,,True,,False,False,,,,,False,True,,,True,,,True,,True,,,,False,
46009,46,16.0,,15.7,,10.0,0.0,,,,,9.0,0.4,,8.1,25.1,,,44.1,,8.4,,,,124.0,,-30.0,,-30.3,,-36.0,-46.0,,,,,-37.0,-45.6,,-37.9,-20.9,,,-1.9,,-37.6,,,,78.0,,,False,,False,False,,,,,False,False,,False,True,,,True,,False,,,,False,
46011,438,72.0,,72.2,,69.0,100.0,,,,,71.0,66.0,,30.3,70.4,26.4,,136.0,,51.9,,,,122.0,,-366.0,,-365.8,,-369.0,-338.0,,,,,-367.0,-372.0,,-407.7,-367.6,-411.6,,-302.0,,-386.1,,,,-316.0,,,True,,False,True,,,,,False,False,,False,False,False,,True,,False,,,,True,
46013,439,120.0,,121.1,,81.0,270.0,,,,,78.0,73.3,,34.9,155.0,16.2,,85.9,,73.7,,,,133.0,,-319.0,,-317.9,,-358.0,-169.0,,,,,-361.0,-365.7,,-404.1,-284.0,-422.8,,-353.1,,-365.3,,,,-306.0,,,True,,False,True,,,,,False,False,,False,True,False,,False,,False,,,,True,
46015,33,8.0,,9.2,,3.0,0.0,,,,,0.0,9.2,,,3.8,,,0.0,,9.8,,,,4.0,,-25.0,,-23.8,,-30.0,-33.0,,,,,-33.0,-23.8,,,-29.2,,,-33.0,,-23.2,,,,-29.0,,,True,,False,False,,,,,False,True,,,False,,,False,,True,,,,False,
46017,4,0.0,,0.0,,0.0,0.0,,,,,0.0,2.4,,0.1,0.5,0.0,,41.0,,6.1,,,,0.0,,-4.0,,-4.0,,-4.0,-4.0,,,,,-4.0,-1.6,,-3.9,-3.5,-4.0,,37.0,,2.1,,,,-4.0,,,False,,False,False,,,,,False,True,,True,True,True,,False,,True,,,,False,
46019,47,20.0,,19.6,,9.0,0.0,,,,,10.0,21.2,,,7.9,,,14.9,,,,,,19.0,,-27.0,,-27.4,,-38.0,-47.0,,,,,-37.0,-25.8,,,-39.1,,,-32.1,,,,,,-28.0,,,False,,False,False,,,,,False,True,,,False,,,False,,,,,,False,
46021,3,0.0,,0.0,,0.0,0.0,,,,,0.0,6.0,,,0.1,,,0.8,,0.4,,,,0.0,,-3.0,,-3.0,,-3.0,-3.0,,,,,-3.0,3.0,,,-2.9,,,-2.2,,-2.6,,,,-3.0,,,False,,False,False,,,,,False,True,,,True,,,True,,True,,,,False,
46023,16,44.0,,47.3,,7.0,0.0,,,,,4.0,16.1,,3.8,32.0,3.6,,22.9,,44.6,,,,132.0,,28.0,,31.3,,-9.0,-16.0,,,,,-12.0,0.1,,-12.2,16.0,-12.4,,6.9,,28.6,,,,116.0,,,False,,True,True,,,,,True,True,,True,True,True,,True,,False,,,,False,
46025,10,4.0,,4.0,,0.0,0.0,,,,,3.0,0.8,,1.6,0.8,,,0.8,,4.4,,,,19.0,,-6.0,,-6.0,,-10.0,-10.0,,,,,-7.0,-9.2,,-8.4,-9.2,,,-9.2,,-5.6,,,,9.0,,,False,,False,False,,,,,False,False,,False,False,,,False,,True,,,,False,
46027,363,52.0,,54.9,,52.0,53.0,,,,,20.0,28.2,,25.1,57.8,70.1,,80.3,,30.5,,,,39.0,,-311.0,,-308.1,,-311.0,-310.0,,,,,-343.0,-334.8,,-337.9,-305.2,-292.9,,-282.7,,-332.5,,,,-324.0,,,True,,False,True,,,,,False,False,,False,True,True,,True,,False,,,,False,
46029,401,108.0,,111.8,,85.0,222.0,,,,,75.0,53.1,,56.8,108.7,22.4,,155.3,,74.5,,,,192.0,,-293.0,,-289.2,,-316.0,-179.0,,,,,-326.0,-347.9,,-344.2,-292.3,-378.6,,-245.7,,-326.5,,,,-209.0,,,True,,False,True,,,,,False,False,,False,True,False,,True,,False,,,,True,
46031,26,56.0,,52.1,,8.0,0.0,,,,,4.0,7.9,,9.3,36.7,,,1.1,,44.6,,,,65.0,,30.0,,26.1,,-18.0,-26.0,,,,,-22.0,-18.1,,-16.7,10.7,,,-24.9,,18.6,,,,39.0,,,True,,True,True,,,,,True,True,,True,True,,,True,,True,,,,False,
46033,114,28.0,,24.0,,18.0,7.0,,,,,10.0,11.4,,,41.5,,,57.3,,,,,,30.0,,-86.0,,-90.0,,-96.0,-107.0,,,,,-104.0,-102.6,,,-72.5,,,-56.7,,,,,,-84.0,,,False,,False,False,,,,,False,False,,,True,,,True,,,,,,True,
46035,70,24.0,,25.5,,21.0,13.0,,,,,20.0,45.2,,0.3,14.5,56.6,,2.0,,40.2,,,,11.0,,-46.0,,-44.5,,-49.0,-57.0,,,,,-50.0,-24.8,,-69.7,-55.5,-13.4,,-68.0,,-29.8,,,,-59.0,,,True,,False,False,,,,,False,True,,False,False,True,,False,,True,,,,False,
46037,23,8.0,,8.1,,4.0,0.0,,,,,4.0,0.3,,2.3,5.1,,,3.8,,6.8,,,,61.0,,-15.0,,-14.9,,-19.0,-23.0,,,,,-19.0,-22.7,,-20.7,-17.9,,,-19.2,,-16.2,,,,38.0,,,True,,False,False,,,,,False,False,,False,False,,,False,,False,,,,False,
46039,49,20.0,,18.8,,10.0,0.0,,,,,4.0,4.2,,5.0,19.1,,,31.0,,14.0,,,,48.0,,-29.0,,-30.2,,-39.0,-49.0,,,,,-45.0,-44.9,,-44.0,-29.9,,,-18.0,,-35.0,,,,-1.0,,,False,,False,False,,,,,False,False,,False,False,,,True,,False,,,,True,
46041,47,32.0,,32.8,,12.0,0.0,,,,,1.0,5.8,,11.9,22.1,,,11.7,,31.7,,,,0.0,,-15.0,,-14.2,,-35.0,-47.0,,,,,-46.0,-41.2,,-35.1,-24.9,,,-35.3,,-15.3,,,,-47.0,,,True,,False,False,,,,,False,False,,False,False,,,False,,False,,,,False,
46043,23,8.0,,8.9,,0.0,0.0,,,,,0.0,3.1,,1.1,0.1,,,5.3,,,,,,13.0,,-15.0,,-14.1,,-23.0,-23.0,,,,,-23.0,-19.9,,-21.9,-22.9,,,-17.7,,,,,,-10.0,,,True,,False,False,,,,,False,False,,False,False,,,False,,,,,,True,
46045,38,20.0,,18.2,,0.0,0.0,,,,,0.0,4.9,,1.1,5.2,,,6.6,,,,,,26.0,,-18.0,,-19.8,,-38.0,-38.0,,,,,-38.0,-33.1,,-36.9,-32.8,,,-31.4,,,,,,-12.0,,,False,,False,False,,,,,False,False,,False,False,,,False,,,,,,True,
46047,52,4.0,,1.9,,3.0,0.0,,,,,12.0,5.3,,1.4,4.8,,,3.2,,4.8,,,,4.0,,-48.0,,-50.1,,-49.0,-52.0,,,,,-40.0,-46.7,,-50.6,-47.2,,,-48.8,,-47.2,,,,-48.0,,,False,,False,False,,,,,True,True,,False,True,,,False,,True,,,,False,
46049,19,12.0,,11.4,,1.0,0.0,,,,,0.0,0.1,,3.4,1.1,,,2.6,,7.6,,,,27.0,,-7.0,,-7.6,,-18.0,-19.0,,,,,-19.0,-18.9,,-15.6,-17.9,,,-16.4,,-11.4,,,,8.0,,,False,,False,False,,,,,False,False,,False,False,,,False,,False,,,,False,
46051,28,24.0,,23.8,,11.0,0.0,,,,,9.0,3.2,,3.1,19.3,,,93.8,,13.3,,,,36.0,,-4.0,,-4.2,,-17.0,-28.0,,,,,-19.0,-24.8,,-24.9,-8.7,,,65.8,,-14.7,,,,8.0,,,False,,False,False,,,,,False,False,,False,False,,,False,,False,,,,False,
46053,47,0.0,,0.2,,0.0,0.0,,,,,0.0,1.1,,0.2,0.4,,,1.0,,0.2,,,,0.0,,-47.0,,-46.8,,-47.0,-47.0,,,,,-47.0,-45.9,,-46.8,-46.6,,,-46.0,,-46.8,,,,-47.0,,,True,,False,False,,,,,False,True,,True,True,,,True,,True,,,,False,
46055,8,0.0,,0.1,,0.0,0.0,,,,,0.0,4.8,,,0.1,,,0.6,,0.2,,,,0.0,,-8.0,,-7.9,,-8.0,-8.0,,,,,-8.0,-3.2,,,-7.9,,,-7.4,,-7.8,,,,-8.0,,,True,,False,False,,,,,False,True,,,True,,,True,,True,,,,False,
46057,49,36.0,,38.4,,19.0,,,,,,8.0,3.4,,5.7,27.8,,,22.7,,21.1,,,,64.0,,-13.0,,-10.6,,-30.0,,,,,,-41.0,-45.6,,-43.3,-21.2,,,-26.3,,-27.9,,,,15.0,,,True,,False,,,,,,False,False,,False,False,,,False,,False,,,,False,
46059,9,12.0,,13.1,,4.0,0.0,,,,,0.0,0.3,,2.4,7.0,,,8.8,,6.6,,,,37.0,,3.0,,4.1,,-5.0,-9.0,,,,,-9.0,-8.7,,-6.6,-2.0,,,-0.2,,-2.4,,,,28.0,,,False,,False,False,,,,,False,False,,False,True,,,True,,True,,,,False,
46061,4,4.0,,5.8,,2.0,0.0,,,,,0.0,6.4,,,0.5,,,4.8,,4.4,,,,1.0,,0.0,,1.8,,-2.0,-4.0,,,,,-4.0,2.4,,,-3.5,,,0.8,,0.4,,,,-3.0,,,False,,False,False,,,,,False,False,,,False,,,False,,False,,,,False,
46063,1,8.0,,8.3,,0.0,0.0,,,,,0.0,14.1,,,1.2,,,0.0,,,,,,24.0,,7.0,,7.3,,-1.0,-1.0,,,,,-1.0,13.1,,,0.2,,,-1.0,,,,,,23.0,,,False,,True,True,,,,,True,False,,,True,,,True,,,,,,False,
46065,65,20.0,,20.2,,12.0,0.0,,,,,5.0,25.8,,22.0,13.7,,,11.1,,12.4,,,,53.0,,-45.0,,-44.8,,-53.0,-65.0,,,,,-60.0,-39.2,,-43.0,-51.3,,,-53.9,,-52.6,,,,-12.0,,,True,,False,False,,,,,False,True,,True,False,,,False,,False,,,,True,
46067,30,12.0,,12.4,,4.0,0.0,,,,,4.0,8.7,,2.3,3.1,,,2.6,,13.0,,,,17.0,,-18.0,,-17.6,,-26.0,-30.0,,,,,-26.0,-21.3,,-27.7,-26.9,,,-27.4,,-17.0,,,,-13.0,,,True,,False,False,,,,,False,False,,False,False,,,False,,True,,,,True,
46069,5,4.0,,4.1,,0.0,0.0,,,,,0.0,1.3,,0.1,0.3,,,0.7,,2.2,,,,13.0,,-1.0,,-0.9,,-5.0,-5.0,,,,,-5.0,-3.7,,-4.9,-4.7,,,-4.3,,-2.8,,,,8.0,,,True,,False,False,,,,,False,False,,False,False,,,False,,False,,,,False,
46071,1,0.0,,0.0,,0.0,0.0,,,,,0.0,0.4,,1.5,2.8,,,3.1,,,,,,0.0,,-1.0,,-1.0,,-1.0,-1.0,,,,,-1.0,-0.6,,0.5,1.8,,,2.1,,,,,,-1.0,,,True,,False,False,,,,,False,True,,True,False,,,False,,,,,,False,
46073,10,0.0,,0.0,,0.0,0.0,,,,,0.0,0.1,,2.2,0.1,,,0.0,,3.5,,,,0.0,,-10.0,,-10.0,,-10.0,-10.0,,,,,-10.0,-9.9,,-7.8,-9.9,,,-10.0,,-6.5,,,,-10.0,,,False,,False,False,,,,,False,True,,True,True,,,False,,True,,,,False,
46075,4,0.0,,0.7,,0.0,0.0,,,,,0.0,4.7,,,0.0,,,0.7,,0.2,,,,0.0,,-4.0,,-3.3,,-4.0,-4.0,,,,,-4.0,0.7,,,-4.0,,,-3.3,,-3.8,,,,-4.0,,,True,,False,False,,,,,False,True,,,True,,,True,,True,,,,False,
46077,18,0.0,,0.0,,1.0,0.0,,,,,4.0,2.9,,1.7,1.9,,,1.7,,,,,,0.0,,-18.0,,-18.0,,-17.0,-18.0,,,,,-14.0,-15.1,,-16.3,-16.1,,,-16.3,,,,,,-18.0,,,False,,True,False,,,,,True,True,,True,True,,,True,,,,,,False,
46079,48,36.0,,34.5,,28.0,28.0,,,,,36.0,28.2,,4.9,22.2,75.6,,6.2,,35.6,,,,20.0,,-12.0,,-13.5,,-20.0,-20.0,,,,,-12.0,-19.8,,-43.1,-25.8,27.6,,-41.8,,-12.4,,,,-28.0,,,False,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
46081,214,68.0,,58.5,,45.0,127.0,,,,,49.0,2.6,,11.8,62.9,,,37.5,,37.3,,,,117.0,,-146.0,,-155.5,,-169.0,-87.0,,,,,-165.0,-211.4,,-202.2,-151.1,,,-176.5,,-176.7,,,,-97.0,,,False,,False,True,,,,,False,False,,False,False,,,False,,False,,,,True,
46083,370,292.0,203.9,278.2,,236.0,289.0,,,,,144.0,94.9,,200.8,254.0,319.5,,156.5,,326.8,,,,223.0,,-78.0,-166.1,-91.8,,-134.0,-81.0,,,,,-226.0,-275.1,,-169.2,-116.0,-50.5,,-213.5,,-43.2,,,,-147.0,,False,False,,False,False,,,,,False,False,,False,False,True,,False,,True,,,,False,
46085,16,8.0,,3.4,,4.0,0.0,,,,,0.0,5.9,,21.3,2.0,,,23.6,,10.0,,,,6.0,,-8.0,,-12.6,,-12.0,-16.0,,,,,-16.0,-10.1,,5.3,-14.0,,,7.6,,-6.0,,,,-10.0,,,False,,False,False,,,,,False,False,,True,False,,,True,,True,,,,False,
46087,35,24.0,,22.6,,10.0,,,,,,4.0,4.3,,6.5,22.4,,,6.8,,24.5,,,,47.0,,-11.0,,-12.4,,-25.0,,,,,,-31.0,-30.7,,-28.5,-12.6,,,-28.2,,-10.5,,,,12.0,,,False,,False,,,,,,False,False,,False,False,,,False,,True,,,,False,
46089,11,0.0,,0.6,,0.0,0.0,,,,,0.0,0.7,,0.2,0.3,,,1.0,,2.1,,,,0.0,,-11.0,,-10.4,,-11.0,-11.0,,,,,-11.0,-10.3,,-10.8,-10.7,,,-10.0,,-8.9,,,,-11.0,,,True,,False,False,,,,,False,True,,True,True,,,True,,True,,,,False,
46091,12,12.0,,10.9,,0.0,0.0,,,,,4.0,0.7,,0.4,1.5,,,1.6,,6.8,,,,49.0,,0.0,,-1.1,,-12.0,-12.0,,,,,-8.0,-11.3,,-11.6,-10.5,,,-10.4,,-5.2,,,,37.0,,,False,,False,False,,,,,False,False,,False,False,,,False,,False,,,,False,
46093,283,24.0,,24.4,,29.0,31.0,,,,,73.0,53.4,,18.2,53.8,12.3,,23.9,,36.6,,,,28.0,,-259.0,,-258.6,,-254.0,-252.0,,,,,-210.0,-229.6,,-264.8,-229.2,-270.7,,-259.1,,-246.4,,,,-255.0,,,True,,True,True,,,,,True,True,,False,True,False,,False,,True,,,,True,
46095,1,0.0,,0.3,,0.0,0.0,,,,,0.0,4.2,,,0.0,,,5.1,,,,,,0.0,,-1.0,,-0.7,,-1.0,-1.0,,,,,-1.0,3.2,,,-1.0,,,4.1,,,,,,-1.0,,,True,,False,False,,,,,False,False,,,True,,,False,,,,,,False,
46097,2,0.0,,0.5,,0.0,0.0,,,,,0.0,0.9,,1.1,0.0,,,1.1,,,,,,0.0,,-2.0,,-1.5,,-2.0,-2.0,,,,,-2.0,-1.1,,-0.9,-2.0,,,-0.9,,,,,,-2.0,,,True,,False,False,,,,,False,True,,True,True,,,True,,,,,,False,
46099,1255,832.0,436.2,825.8,,747.0,814.0,,,,,805.0,414.6,,696.2,894.3,86.3,,937.6,,599.1,741.0,,,641.0,,-423.0,-818.8,-429.2,,-508.0,-441.0,,,,,-450.0,-840.4,,-558.8,-360.7,-1168.7,,-317.4,,-655.9,-514.0,,,-614.0,,False,False,,False,False,,,,,False,False,,False,True,False,,True,,False,False,,,False,
46101,30,4.0,,3.6,,3.0,0.0,,,,,8.0,5.6,,2.0,1.0,,,3.4,,3.4,,,,3.0,,-26.0,,-26.4,,-27.0,-30.0,,,,,-22.0,-24.4,,-28.0,-29.0,,,-26.6,,-26.6,,,,-27.0,,,False,,False,False,,,,,True,True,,False,False,,,False,,False,,,,False,
46102,43,16.0,,14.1,,10.0,3.0,,,,,25.0,,,1.4,9.3,,,8.1,,26.3,,,,7.0,,-27.0,,-28.9,,-33.0,-40.0,,,,,-18.0,,,-41.6,-33.7,,,-34.9,,-16.7,,,,-36.0,,,False,,False,False,,,,,True,,,False,False,,,False,,True,,,,False,
46103,836,196.0,139.5,199.5,,177.0,198.0,,,,,164.0,467.8,,89.9,229.1,167.6,,66.2,,182.9,,,,156.0,,-640.0,-696.5,-636.5,,-659.0,-638.0,,,,,-672.0,-368.2,,-746.1,-606.9,-668.4,,-769.8,,-653.1,,,,-680.0,,False,True,,False,True,,,,,False,True,,False,True,False,,False,,False,,,,False,
46105,20,0.0,,0.9,,0.0,0.0,,,,,7.0,3.4,,,0.1,,,0.3,,0.9,,,,0.0,,-20.0,,-19.1,,-20.0,-20.0,,,,,-13.0,-16.6,,,-19.9,,,-19.7,,-19.1,,,,-20.0,,,True,,False,False,,,,,True,True,,,True,,,True,,True,,,,False,
46107,26,4.0,,2.8,,0.0,0.0,,,,,0.0,13.7,,,0.2,,,2.1,,,,,,14.0,,-22.0,,-23.2,,-26.0,-26.0,,,,,-26.0,-12.3,,,-25.8,,,-23.9,,,,,,-12.0,,,False,,False,False,,,,,False,True,,,False,,,False,,,,,,True,
46109,39,8.0,,10.7,,8.0,6.0,,,,,12.0,10.9,,11.3,34.0,,,35.9,,3.4,,,,31.0,,-31.0,,-28.3,,-31.0,-33.0,,,,,-27.0,-28.1,,-27.7,-5.0,,,-3.1,,-35.6,,,,-8.0,,,True,,False,False,,,,,True,True,,True,True,,,True,,False,,,,True,
46111,5,0.0,,0.1,,0.0,0.0,,,,,0.0,0.1,,0.5,0.1,,,4.4,,0.3,,,,0.0,,-5.0,,-4.9,,-5.0,-5.0,,,,,-5.0,-4.9,,-4.5,-4.9,,,-0.6,,-4.7,,,,-5.0,,,True,,False,False,,,,,False,True,,True,True,,,True,,True,,,,False,
46115,53,8.0,,6.1,,4.0,0.0,,,,,4.0,4.9,,3.9,5.5,,,4.6,,10.3,,,,6.0,,-45.0,,-46.9,,-49.0,-53.0,,,,,-49.0,-48.1,,-49.1,-47.5,,,-48.4,,-42.7,,,,-47.0,,,False,,False,False,,,,,False,False,,False,False,,,False,,True,,,,False,
46117,10,4.0,,4.7,,0.0,0.0,,,,,0.0,0.0,,0.7,0.5,,,2.6,,2.4,,,,29.0,,-6.0,,-5.3,,-10.0,-10.0,,,,,-10.0,-10.0,,-9.3,-9.5,,,-7.4,,-7.6,,,,19.0,,,True,,False,False,,,,,False,False,,False,False,,,False,,False,,,,False,
46119,4,4.0,,3.7,,0.0,0.0,,,,,0.0,5.0,,0.1,1.2,,,0.2,,1.4,,,,16.0,,0.0,,-0.3,,-4.0,-4.0,,,,,-4.0,1.0,,-3.9,-2.8,,,-3.8,,-2.6,,,,12.0,,,False,,False,False,,,,,False,False,,False,False,,,False,,False,,,,False,
46121,15,24.0,,23.9,,7.0,,,,,,4.0,13.4,,8.6,10.4,,,0.5,,13.4,,,,63.0,,9.0,,8.9,,-8.0,,,,,,-11.0,-1.6,,-6.4,-4.6,,,-14.5,,-1.6,,,,48.0,,,True,,True,,,,,,False,True,,True,True,,,False,,True,,,,False,
46123,17,0.0,,0.0,,0.0,0.0,,,,,0.0,1.3,,1.5,0.3,,,0.3,,0.0,,,,0.0,,-17.0,,-17.0,,-17.0,-17.0,,,,,-17.0,-15.7,,-15.5,-16.7,,,-16.7,,-17.0,,,,-17.0,,,True,,False,False,,,,,False,True,,True,True,,,True,,True,,,,False,
46125,46,32.0,,34.9,,15.0,28.0,,,,,12.0,8.8,,6.4,18.3,,,0.0,,29.4,,,,35.0,,-14.0,,-11.1,,-31.0,-18.0,,,,,-34.0,-37.2,,-39.6,-27.7,,,-46.0,,-16.6,,,,-11.0,,,True,,False,False,,,,,False,False,,False,False,,,False,,False,,,,True,
