,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,IHME-CurveFit,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
37147,2396,1115.0,2439.2,918.0,,,,1360.9,,835.5,,459.0,,735.0,-1281.0,43.2,-1478.0,,,,-1035.1,,-1560.5,,-1937.0,,-1661.0,True,False,,,,True,,False,,False,,False
37149,105,125.0,,179.0,,,,127.3,,31.8,,118.7,,234.0,20.0,,74.0,,,,22.3,,-73.2,,13.7,,129.0,,False,,,,False,,False,,True,,False
37151,465,605.0,1234.8,468.0,,,,543.8,,266.6,,556.3,,366.0,140.0,769.8,3.0,,,,78.8,,-198.4,,91.3,,-99.0,False,True,,,,True,,False,,True,,True
37153,328,135.0,,125.0,,,,215.5,,34.4,,95.6,,58.0,-193.0,,-203.0,,,,-112.5,,-293.6,,-232.4,,-270.0,,False,,,,True,,False,,False,,False
37155,1317,890.0,1443.7,273.0,,,,750.5,,411.7,,577.8,,351.0,-427.0,126.7,-1044.0,,,,-566.5,,-905.3,,-739.2,,-966.0,True,False,,,,False,,False,,False,,False
37157,518,410.0,719.0,580.0,,,,730.4,,146.4,,374.1,,448.0,-108.0,201.0,62.0,,,,212.4,,-371.6,,-143.9,,-70.0,False,True,,,,False,,False,,False,,True
37159,846,935.0,1347.2,1435.0,,,,827.0,,527.1,,944.8,,756.0,89.0,501.2,589.0,,,,-19.0,,-318.9,,98.8,,-90.0,False,False,,,,True,,False,,False,,False
37161,289,370.0,572.5,235.0,,,,655.5,,178.3,,712.5,,205.0,81.0,283.5,-54.0,,,,366.5,,-110.7,,423.5,,-84.0,False,True,,,,False,,False,,False,,False
37163,416,415.0,357.7,214.0,,,,187.1,,220.4,,299.0,,304.0,-1.0,-58.3,-202.0,,,,-228.9,,-195.6,,-117.0,,-112.0,False,False,,,,False,,False,,False,,False
37165,476,330.0,,580.0,,,,263.2,,160.0,,395.9,,317.0,-146.0,,104.0,,,,-212.8,,-316.0,,-80.1,,-159.0,,True,,,,False,,False,,True,,False
37167,628,825.0,829.9,1301.0,,,,797.1,,474.8,,558.2,,521.0,197.0,201.9,673.0,,,,169.1,,-153.2,,-69.8,,-107.0,False,False,,,,True,,True,,True,,True
37169,95,175.0,,249.0,,,,354.7,,48.1,,129.7,,180.0,80.0,,154.0,,,,259.7,,-46.9,,34.7,,85.0,,False,,,,False,,True,,True,,False
37171,296,340.0,447.1,189.0,,,,575.7,,194.5,,282.1,,220.0,44.0,151.1,-107.0,,,,279.7,,-101.5,,-13.9,,-76.0,False,False,,,,False,,False,,True,,False
37173,22,80.0,,70.0,,,,102.6,,30.5,,85.5,,96.0,58.0,,48.0,,,,80.6,,8.5,,63.5,,74.0,,True,,,,False,,True,,False,,False
37175,161,65.0,,47.0,,,,137.9,,4.4,,90.6,,37.0,-96.0,,-114.0,,,,-23.1,,-156.6,,-70.4,,-124.0,,False,,,,True,,False,,True,,False
37177,13,35.0,,0.0,,,,31.9,,9.8,,57.0,,6.0,22.0,,-13.0,,,,18.9,,-3.2,,44.0,,-7.0,,True,,,,True,,True,,False,,True
37179,1265,1550.0,2572.6,1925.0,,,,1767.8,,588.5,,1154.3,,1078.0,285.0,1307.6,660.0,,,,502.8,,-676.5,,-110.7,,-187.0,False,False,,,,False,,False,,True,,True
37181,206,190.0,,100.0,,,,151.3,,50.6,,165.9,,113.0,-16.0,,-106.0,,,,-54.7,,-155.4,,-40.1,,-93.0,,False,,,,False,,False,,False,,False
37183,4422,4685.0,11464.6,5150.0,,,,6621.9,,3349.8,,3087.7,,2973.0,263.0,7042.6,728.0,,,,2199.9,,-1072.2,,-1334.3,,-1449.0,False,False,,,,False,,False,,False,,False
37185,44,85.0,,109.0,,,,117.3,,8.8,,103.8,,62.0,41.0,,65.0,,,,73.3,,-35.2,,59.8,,18.0,,False,,,,False,,True,,False,,True
37187,65,70.0,,25.0,,,,100.7,,10.3,,144.9,,33.0,5.0,,-40.0,,,,35.7,,-54.7,,79.9,,-32.0,,False,,,,False,,False,,False,,False
37189,296,180.0,341.2,133.0,,,,374.2,,9.9,,308.1,,79.0,-116.0,45.2,-163.0,,,,78.2,,-286.1,,12.1,,-217.0,True,False,,,,True,,False,,True,,False
37191,635,510.0,791.2,706.0,,,,413.7,,226.8,,533.6,,333.0,-125.0,156.2,71.0,,,,-221.3,,-408.2,,-101.4,,-302.0,False,True,,,,False,,False,,True,,False
37193,259,315.0,159.8,487.0,,,,412.0,,646.2,,246.6,,400.0,56.0,-99.2,228.0,,,,153.0,,387.2,,-12.4,,141.0,False,False,,,,False,,False,,True,,False
37195,491,470.0,821.5,336.0,,,,492.3,,91.5,,816.2,,205.0,-21.0,330.5,-155.0,,,,1.3,,-399.5,,325.2,,-286.0,False,False,,,,True,,False,,False,,False
37197,149,230.0,,318.0,,,,212.3,,50.7,,224.2,,188.0,81.0,,169.0,,,,63.3,,-98.3,,75.2,,39.0,,False,,,,True,,False,,True,,True
37199,50,35.0,,7.0,,,,35.7,,0.5,,85.4,,9.0,-15.0,,-43.0,,,,-14.3,,-49.5,,35.4,,-41.0,,False,,,,True,,False,,False,,False
38001,12,0.0,,0.0,,,,22.2,,,,,,0.0,-12.0,,-12.0,,,,10.2,,,,,,-12.0,,False,,,,True,,,,,,False
38003,154,25.0,,0.0,,,,30.2,,14.4,,33.8,,36.0,-129.0,,-154.0,,,,-123.8,,-139.6,,-120.2,,-118.0,,False,,,,True,,False,,True,,True
38005,127,205.0,,111.0,,,,116.4,,8.8,,,,110.0,78.0,,-16.0,,,,-10.6,,-118.2,,,,-17.0,,True,,,,True,,False,,,,True
38007,7,0.0,,0.0,,,,4.0,,,,,,3.0,-7.0,,-7.0,,,,-3.0,,,,,,-4.0,,False,,,,True,,,,,,True
38009,17,5.0,,0.0,,,,7.1,,4.0,,,,55.0,-12.0,,-17.0,,,,-9.9,,-13.0,,,,38.0,,False,,,,True,,False,,,,False
38011,21,0.0,,0.0,,,,11.0,,0.3,,1.2,,0.0,-21.0,,-21.0,,,,-10.0,,-20.7,,-19.8,,-21.0,,False,,,,True,,True,,True,,False
38013,3,20.0,,0.0,,,,8.4,,2.5,,,,24.0,17.0,,-3.0,,,,5.4,,-0.5,,,,21.0,,True,,,,True,,True,,,,False
38015,1412,990.0,1313.7,785.0,,,,1130.2,,1274.4,,432.6,,776.0,-422.0,-98.3,-627.0,,,,-281.8,,-137.6,,-979.4,,-636.0,True,False,,,,True,,True,,False,,False
38017,1103,555.0,87.2,384.0,,,,425.0,,310.1,,485.2,,384.0,-548.0,-1015.8,-719.0,,,,-678.0,,-792.9,,-617.8,,-719.0,False,False,,,,False,,False,,False,,False
38019,6,0.0,,0.0,,,,9.1,,,,,,1.0,-6.0,,-6.0,,,,3.1,,,,,,-5.0,,False,,,,True,,,,,,True
38021,22,5.0,,0.0,,,,5.2,,4.3,,,,5.0,-17.0,,-22.0,,,,-16.8,,-17.7,,,,-17.0,,False,,,,True,,False,,,,False
38023,4,5.0,,0.0,,,,7.8,,0.1,,,,99.0,1.0,,-4.0,,,,3.8,,-3.9,,,,95.0,,False,,,,False,,False,,,,False
38025,30,5.0,,0.0,,,,7.3,,4.9,,2.8,,10.0,-25.0,,-30.0,,,,-22.7,,-25.1,,-27.2,,-20.0,,False,,,,True,,False,,False,,True
38027,44,25.0,,,,,,4.0,,2.0,,,,16.0,-19.0,,,,,,-40.0,,-42.0,,,,-28.0,,,,,,False,,False,,,,False
38029,23,10.0,,0.0,,,,4.9,,1.8,,,,4.0,-13.0,,-23.0,,,,-18.1,,-21.2,,,,-19.0,,False,,,,False,,False,,,,False
38031,32,40.0,,28.0,,,,25.7,,4.4,,,,60.0,8.0,,-4.0,,,,-6.3,,-27.6,,,,28.0,,True,,,,True,,False,,,,False
38033,37,0.0,,0.0,,,,7.3,,,,,,0.0,-37.0,,-37.0,,,,-29.7,,,,,,-37.0,,False,,,,True,,,,,,False
38035,1215,240.0,175.0,131.0,,,,591.1,,123.1,,265.9,,127.0,-975.0,-1040.0,-1084.0,,,,-623.9,,-1091.9,,-949.1,,-1088.0,False,False,,,,True,,False,,True,,False
38037,5,0.0,,0.0,,,,1.2,,0.2,,,,0.0,-5.0,,-5.0,,,,-3.8,,-4.8,,,,-5.0,,False,,,,True,,True,,,,False
38039,9,25.0,,4.0,,,,18.2,,8.6,,,,26.0,16.0,,-5.0,,,,9.2,,-0.4,,,,17.0,,True,,,,True,,True,,,,False
38041,36,0.0,,0.0,,,,8.2,,,,1.3,,0.0,-36.0,,-36.0,,,,-27.8,,,,-34.7,,-36.0,,False,,,,True,,,,True,,False
38043,26,10.0,,0.0,,,,9.7,,,,,,6.0,-16.0,,-26.0,,,,-16.3,,,,,,-20.0,,False,,,,False,,,,,,False
38045,18,10.0,,0.0,,,,0.4,,,,4.0,,106.0,-8.0,,-18.0,,,,-17.6,,,,-14.0,,88.0,,False,,,,False,,,,False,,False
38047,8,15.0,,0.0,,,,35.3,,,,,,24.0,7.0,,-8.0,,,,27.3,,,,,,16.0,,False,,,,False,,,,,,False
38049,37,10.0,,0.0,,,,9.7,,1.9,,,,8.0,-27.0,,-37.0,,,,-27.3,,-35.1,,,,-29.0,,False,,,,False,,False,,,,False
38051,19,55.0,,0.0,,,,22.4,,6.4,,,,49.0,36.0,,-19.0,,,,3.4,,-12.6,,,,30.0,,True,,,,True,,True,,,,True
38053,56,55.0,,0.0,,,,45.9,,25.5,,33.8,,56.0,-1.0,,-56.0,,,,-10.1,,-30.5,,-22.2,,0.0,,False,,,,False,,False,,False,,True
38055,135,110.0,,38.0,,,,35.0,,21.5,,90.4,,174.0,-25.0,,-97.0,,,,-100.0,,-113.5,,-44.6,,39.0,,False,,,,False,,False,,False,,False
38057,47,25.0,,0.0,,,,25.7,,6.4,,,,25.0,-22.0,,-47.0,,,,-21.3,,-40.6,,,,-22.0,,False,,,,True,,False,,,,False
38059,518,445.0,,800.0,,,,289.2,,737.5,,416.5,,403.0,-73.0,,282.0,,,,-228.8,,219.5,,-101.5,,-115.0,,False,,,,False,,False,,False,,False
38061,61,80.0,,4.0,,,,63.6,,6.0,,57.2,,75.0,19.0,,-57.0,,,,2.6,,-55.0,,-3.8,,14.0,,False,,,,True,,False,,True,,True
38063,10,40.0,,,,,,33.3,,4.2,,,,59.0,30.0,,,,,,23.3,,-5.8,,,,49.0,,,,,,True,,True,,,,False
38065,4,5.0,,0.0,,,,6.2,,0.6,,8.3,,2.0,1.0,,-4.0,,,,2.2,,-3.4,,4.3,,-2.0,,False,,,,False,,False,,False,,False
38067,17,0.0,,0.0,,,,16.6,,5.0,,,,0.0,-17.0,,-17.0,,,,-0.4,,-12.0,,,,-17.0,,False,,,,True,,True,,,,False
38069,19,0.0,,0.0,,,,1.5,,2.7,,,,9.0,-19.0,,-19.0,,,,-17.5,,-16.3,,,,-10.0,,False,,,,True,,True,,,,True
38071,103,145.0,,134.0,,,,55.7,,23.2,,77.3,,286.0,42.0,,31.0,,,,-47.3,,-79.8,,-25.7,,183.0,,True,,,,False,,False,,True,,False
38073,28,10.0,,0.0,,,,17.0,,4.9,,8.4,,7.0,-18.0,,-28.0,,,,-11.0,,-23.1,,-19.6,,-21.0,,False,,,,True,,False,,False,,False
38075,7,0.0,,0.0,,,,1.5,,0.7,,1.0,,0.0,-7.0,,-7.0,,,,-5.5,,-6.3,,-6.0,,-7.0,,False,,,,True,,True,,True,,False
38077,63,70.0,,78.0,,,,88.8,,30.9,,98.8,,76.0,7.0,,15.0,,,,25.8,,-32.1,,35.8,,13.0,,False,,,,False,,False,,False,,False
38079,77,145.0,,206.0,,,,62.5,,43.6,,94.6,,394.0,68.0,,129.0,,,,-14.5,,-33.4,,17.6,,317.0,,False,,,,True,,True,,True,,False
38081,20,15.0,,0.0,,,,1.8,,1.1,,12.4,,105.0,-5.0,,-20.0,,,,-18.1,,-18.9,,-7.6,,85.0,,False,,,,False,,False,,False,,False
38083,1,15.0,,0.0,,,,8.2,,,,,,23.0,14.0,,-1.0,,,,7.2,,,,,,22.0,,True,,,,True,,,,,,False
38085,53,105.0,,40.0,,,,22.5,,60.8,,89.9,,84.0,52.0,,-13.0,,,,-30.5,,7.8,,36.9,,31.0,,True,,,,True,,True,,True,,True
38087,4,0.0,,0.0,,,,0.4,,0.1,,,,0.0,-4.0,,-4.0,,,,-3.6,,-3.9,,,,-4.0,,False,,,,True,,True,,,,False
38089,786,360.0,,692.0,,,,295.3,,85.9,,457.2,,502.0,-426.0,,-94.0,,,,-490.7,,-700.1,,-328.8,,-284.0,,True,,,,False,,False,,True,,True
38091,12,20.0,,0.0,,,,8.0,,1.1,,,,13.0,8.0,,-12.0,,,,-4.0,,-10.9,,,,1.0,,False,,,,True,,False,,,,True
38093,287,90.0,,26.0,,,,106.6,,8.7,,99.4,,82.0,-197.0,,-261.0,,,,-180.4,,-278.3,,-187.6,,-205.0,,False,,,,True,,False,,True,,False
38095,7,0.0,,0.0,,,,4.8,,,,0.6,,0.0,-7.0,,-7.0,,,,-2.2,,,,-6.4,,-7.0,,False,,,,True,,,,True,,False
38097,32,60.0,,0.0,,,,40.6,,16.1,,51.5,,76.0,28.0,,-32.0,,,,8.6,,-15.9,,19.5,,44.0,,False,,,,True,,True,,True,,False
38099,63,30.0,,5.0,,,,60.1,,1.7,,85.8,,10.0,-33.0,,-58.0,,,,-2.9,,-61.3,,22.8,,-53.0,,False,,,,True,,False,,True,,False
38101,490,225.0,87.1,259.0,,,,411.7,,40.3,,294.8,,212.0,-265.0,-402.9,-231.0,,,,-78.3,,-449.7,,-195.2,,-278.0,False,True,,,,True,,False,,True,,False
38103,13,30.0,,,,,,8.8,,6.5,,,,57.0,17.0,,,,,,-4.2,,-6.5,,,,44.0,,,,,,True,,True,,,,False
38105,370,200.0,,143.0,,,,265.0,,47.0,,108.6,,111.0,-170.0,,-227.0,,,,-105.0,,-323.0,,-261.4,,-259.0,,False,,,,True,,False,,False,,False
39001,41,30.0,,36.0,,,,124.5,,11.9,,67.1,,7.0,-11.0,,-5.0,,,,83.5,,-29.1,,26.1,,-34.0,,True,,,,False,,False,,False,,False
39003,563,485.0,516.5,500.0,,,,1143.4,,361.9,,526.4,,312.0,-78.0,-46.5,-63.0,,,,580.4,,-201.1,,-36.6,,-251.0,True,True,,,,False,,False,,True,,False
39005,53,80.0,93.7,113.0,,,,263.6,,32.7,,82.6,,73.0,27.0,40.7,60.0,,,,210.6,,-20.3,,29.6,,20.0,False,False,,,,False,,True,,False,,True
39007,62,125.0,117.5,81.0,,,,426.6,,37.3,,77.2,,81.0,63.0,55.5,19.0,,,,364.6,,-24.7,,15.2,,19.0,True,True,,,,False,,True,,True,,True
39009,145,70.0,547.9,41.0,,,,378.3,,12.3,,57.8,,28.0,-75.0,402.9,-104.0,,,,233.3,,-132.7,,-87.2,,-117.0,False,False,,,,False,,False,,False,,False
39011,256,210.0,,274.0,,,,430.5,,64.5,,360.5,,200.0,-46.0,,18.0,,,,174.5,,-191.5,,104.5,,-56.0,,True,,,,False,,False,,False,,False
39013,78,160.0,145.6,148.0,,,,94.1,,75.5,,107.4,,1073.0,82.0,67.6,70.0,,,,16.1,,-2.5,,29.4,,995.0,True,True,,,,True,,True,,True,,False
39015,128,70.0,,156.0,,,,272.1,,29.4,,87.6,,51.0,-58.0,,28.0,,,,144.1,,-98.6,,-40.4,,-77.0,,True,,,,False,,False,,True,,False
39017,2326,1195.0,1510.8,1017.0,,,,1906.1,,803.0,,847.0,,785.0,-1131.0,-815.2,-1309.0,,,,-419.9,,-1523.0,,-1479.0,,-1541.0,True,False,,,,True,,False,,False,,False
39019,28,20.0,,5.0,,,,127.9,,0.4,,16.1,,5.0,-8.0,,-23.0,,,,99.9,,-27.6,,-11.9,,-23.0,,False,,,,False,,False,,False,,False
39021,98,355.0,,1351.0,,,,475.7,,72.2,,269.6,,498.0,257.0,,1253.0,,,,377.7,,-25.8,,171.6,,400.0,,False,,,,False,,True,,True,,False
39023,462,375.0,161.5,616.0,,,,743.8,,131.4,,320.6,,266.0,-87.0,-300.5,154.0,,,,281.8,,-330.6,,-141.4,,-196.0,False,False,,,,False,,False,,False,,False
39025,560,500.0,793.1,528.0,,,,1552.1,,349.9,,355.7,,493.0,-60.0,233.1,-32.0,,,,992.1,,-210.1,,-204.3,,-67.0,False,True,,,,False,,False,,False,,False
39027,107,90.0,,99.0,,,,274.3,,20.2,,62.9,,57.0,-17.0,,-8.0,,,,167.3,,-86.8,,-44.1,,-50.0,,True,,,,False,,False,,False,,False
39029,237,450.0,194.4,1181.0,,,,486.2,,242.3,,206.3,,674.0,213.0,-42.6,944.0,,,,249.2,,5.3,,-30.7,,437.0,True,False,,,,False,,True,,True,,False
39031,35,35.0,,20.0,,,,155.1,,13.5,,24.9,,20.0,0.0,,-15.0,,,,120.1,,-21.5,,-10.1,,-15.0,,False,,,,False,,False,,False,,False
39033,33,50.0,,99.0,,,,146.1,,3.8,,36.9,,74.0,17.0,,66.0,,,,113.1,,-29.2,,3.9,,41.0,,False,,,,False,,False,,True,,False
39035,3216,4480.0,8762.1,4934.0,,,,7489.0,,4106.7,,2680.2,,3377.0,1264.0,5546.1,1718.0,,,,4273.0,,890.7,,-535.8,,161.0,False,False,,,,False,,True,,True,,True
39037,314,400.0,116.7,1764.0,,,,297.1,,130.9,,241.6,,414.0,86.0,-197.3,1450.0,,,,-16.9,,-183.1,,-72.4,,100.0,False,False,,,,True,,False,,True,,False
39039,109,65.0,,25.0,,,,206.8,,19.6,,220.8,,28.0,-44.0,,-84.0,,,,97.8,,-89.4,,111.8,,-81.0,,False,,,,False,,False,,False,,False
39041,654,560.0,1143.4,485.0,,,,1281.7,,305.1,,300.0,,404.0,-94.0,489.4,-169.0,,,,627.7,,-348.9,,-354.0,,-250.0,False,False,,,,False,,False,,False,,False
39043,269,315.0,264.2,192.0,,,,713.0,,147.8,,527.3,,175.0,46.0,-4.8,-77.0,,,,444.0,,-121.2,,258.3,,-94.0,True,False,,,,False,,False,,False,,False
39045,542,695.0,978.2,648.0,,,,1362.6,,578.4,,949.4,,495.0,153.0,436.2,106.0,,,,820.6,,36.4,,407.4,,-47.0,False,True,,,,False,,True,,False,,True
39047,103,105.0,,320.0,,,,211.6,,16.3,,111.1,,89.0,2.0,,217.0,,,,108.6,,-86.7,,8.1,,-14.0,,False,,,,False,,False,,False,,False
39049,6237,6150.0,12164.2,9519.0,,,,6789.5,,6000.7,,4558.5,,3737.0,-87.0,5927.2,3282.0,,,,552.5,,-236.3,,-1678.5,,-2500.0,False,False,,,,False,,False,,False,,False
39051,66,45.0,,8.0,,,,259.2,,9.8,,19.3,,13.0,-21.0,,-58.0,,,,193.2,,-56.2,,-46.7,,-53.0,,False,,,,False,,False,,False,,False
39053,103,35.0,,39.0,,,,150.3,,5.2,,232.1,,65.0,-68.0,,-64.0,,,,47.3,,-97.8,,129.1,,-38.0,,True,,,,True,,False,,False,,True
39055,132,160.0,112.2,117.0,,,,304.8,,46.5,,148.2,,122.0,28.0,-19.8,-15.0,,,,172.8,,-85.5,,16.2,,-10.0,True,True,,,,False,,False,,True,,True
39057,517,335.0,1046.2,296.0,,,,1102.0,,267.1,,177.0,,231.0,-182.0,529.2,-221.0,,,,585.0,,-249.9,,-340.0,,-286.0,False,False,,,,False,,False,,False,,False
39059,31,30.0,,60.0,,,,162.0,,6.1,,9.5,,27.0,-1.0,,29.0,,,,131.0,,-24.9,,-21.5,,-4.0,,False,,,,False,,False,,False,,False
39061,2588,2675.0,6812.3,2477.0,,,,4134.3,,2448.5,,1789.5,,1973.0,87.0,4224.3,-111.0,,,,1546.3,,-139.5,,-798.5,,-615.0,False,False,,,,False,,False,,False,,False
39063,229,315.0,464.2,121.0,,,,867.9,,179.9,,245.0,,142.0,86.0,235.2,-108.0,,,,638.9,,-49.1,,16.0,,-87.0,False,False,,,,False,,True,,True,,False
39065,78,70.0,,122.0,,,,138.0,,13.6,,56.0,,136.0,-8.0,,44.0,,,,60.0,,-64.4,,-22.0,,58.0,,False,,,,False,,False,,False,,False
39067,23,35.0,,83.0,,,,48.8,,1.6,,22.6,,79.0,12.0,,60.0,,,,25.8,,-21.4,,-0.4,,56.0,,False,,,,False,,False,,True,,False
39069,159,60.0,,34.0,,,,196.8,,17.2,,96.9,,48.0,-99.0,,-125.0,,,,37.8,,-141.8,,-62.1,,-111.0,,False,,,,True,,False,,True,,False
39071,53,175.0,,256.0,,,,375.5,,82.7,,95.7,,167.0,122.0,,203.0,,,,322.5,,29.7,,42.7,,114.0,,False,,,,False,,True,,True,,True
39073,37,50.0,,80.0,,,,173.2,,5.2,,96.3,,67.0,13.0,,43.0,,,,136.2,,-31.8,,59.3,,30.0,,False,,,,False,,False,,False,,False
39075,35,40.0,,4.0,,,,100.5,,2.8,,80.2,,25.0,5.0,,-31.0,,,,65.5,,-32.2,,45.2,,-10.0,,False,,,,False,,False,,False,,False
39077,109,135.0,625.8,105.0,,,,336.7,,50.9,,90.8,,51.0,26.0,516.8,-4.0,,,,227.7,,-58.1,,-18.2,,-58.0,False,True,,,,False,,False,,True,,False
39079,123,45.0,,94.0,,,,232.5,,5.3,,30.4,,25.0,-78.0,,-29.0,,,,109.5,,-117.7,,-92.6,,-98.0,,True,,,,False,,False,,False,,False
39081,81,105.0,183.2,212.0,,,,508.7,,34.7,,60.6,,108.0,24.0,102.2,131.0,,,,427.7,,-46.3,,-20.4,,27.0,False,False,,,,False,,False,,True,,False
39083,65,230.0,79.2,404.0,,,,548.1,,72.7,,192.8,,195.0,165.0,14.2,339.0,,,,483.1,,7.7,,127.8,,130.0,True,False,,,,False,,True,,True,,True
39085,391,435.0,941.3,274.0,,,,1721.2,,177.6,,174.1,,282.0,44.0,550.3,-117.0,,,,1330.2,,-213.4,,-216.9,,-109.0,False,False,,,,False,,False,,False,,False
39087,248,340.0,110.4,613.0,,,,632.0,,450.1,,1064.5,,512.0,92.0,-137.6,365.0,,,,384.0,,202.1,,816.5,,264.0,False,False,,,,False,,False,,False,,False
39089,502,830.0,1574.3,559.0,,,,1846.2,,595.9,,642.2,,457.0,328.0,1072.3,57.0,,,,1344.2,,93.9,,140.2,,-45.0,False,True,,,,False,,True,,True,,True
39091,120,180.0,,469.0,,,,348.8,,60.0,,210.3,,383.0,60.0,,349.0,,,,228.8,,-60.0,,90.3,,263.0,,False,,,,False,,True,,False,,False
39093,461,700.0,725.5,826.0,,,,1395.2,,654.4,,698.5,,560.0,239.0,264.5,365.0,,,,934.2,,193.4,,237.5,,99.0,False,False,,,,False,,True,,True,,True
39095,1571,2630.0,988.4,1572.0,,,,5423.2,,1393.1,,4296.2,,1552.0,1059.0,-582.6,1.0,,,,3852.2,,-177.9,,2725.2,,-19.0,True,True,,,,False,,True,,False,,True
39097,392,165.0,,222.0,,,,396.4,,136.7,,224.1,,103.0,-227.0,,-170.0,,,,4.4,,-255.3,,-167.9,,-289.0,,True,,,,True,,False,,True,,False
39099,410,745.0,360.5,696.0,,,,1293.8,,565.7,,417.0,,601.0,335.0,-49.5,286.0,,,,883.8,,155.7,,7.0,,191.0,True,True,,,,False,,True,,True,,True
39101,113,275.0,46.7,0.0,,,,463.1,,40.5,,133.2,,151.0,162.0,-66.3,-113.0,,,,350.1,,-72.5,,20.2,,38.0,True,True,,,,False,,True,,True,,True
39103,437,465.0,427.2,674.0,,,,1065.4,,245.0,,316.7,,521.0,28.0,-9.8,237.0,,,,628.4,,-192.0,,-120.3,,84.0,True,False,,,,False,,False,,False,,False
39105,124,75.0,,154.0,,,,63.1,,6.4,,58.0,,438.0,-49.0,,30.0,,,,-60.9,,-117.6,,-66.0,,314.0,,True,,,,False,,False,,False,,False
39107,351,440.0,,465.0,,,,537.7,,167.3,,125.2,,349.0,89.0,,114.0,,,,186.7,,-183.7,,-225.8,,-2.0,,False,,,,False,,False,,False,,True
39109,410,350.0,273.2,216.0,,,,946.6,,235.3,,1141.0,,205.0,-60.0,-136.8,-194.0,,,,536.6,,-174.7,,731.0,,-205.0,False,False,,,,False,,False,,False,,False
39111,16,10.0,,0.0,,,,28.8,,8.9,,6.1,,64.0,-6.0,,-16.0,,,,12.8,,-7.1,,-9.9,,48.0,,False,,,,False,,False,,False,,False
39113,2708,1740.0,4915.4,891.0,,,,3319.7,,1593.5,,1047.0,,888.0,-968.0,2207.4,-1817.0,,,,611.7,,-1114.5,,-1661.0,,-1820.0,False,False,,,,True,,False,,False,,False
39115,21,35.0,,72.0,,,,50.5,,3.0,,39.1,,138.0,14.0,,51.0,,,,29.5,,-18.0,,18.1,,117.0,,False,,,,False,,False,,False,,False
39117,74,50.0,,60.0,,,,189.6,,12.6,,32.3,,37.0,-24.0,,-14.0,,,,115.6,,-61.4,,-41.7,,-37.0,,True,,,,False,,False,,False,,False
39119,115,250.0,166.9,577.0,,,,632.9,,119.0,,372.2,,283.0,135.0,51.9,462.0,,,,517.9,,4.0,,257.2,,168.0,True,False,,,,False,,True,,False,,False
39121,8,5.0,,0.0,,,,24.8,,1.0,,5.8,,76.0,-3.0,,-8.0,,,,16.8,,-7.0,,-2.2,,68.0,,False,,,,False,,False,,True,,False
39123,87,155.0,,81.0,,,,388.3,,45.7,,104.8,,99.0,68.0,,-6.0,,,,301.3,,-41.3,,17.8,,12.0,,True,,,,False,,True,,True,,True
39125,26,40.0,,61.0,,,,118.1,,18.8,,28.9,,28.0,14.0,,35.0,,,,92.1,,-7.2,,2.9,,2.0,,False,,,,False,,True,,True,,True
39127,137,105.0,,366.0,,,,248.6,,87.0,,54.4,,71.0,-32.0,,229.0,,,,111.6,,-50.0,,-82.6,,-66.0,,False,,,,False,,False,,False,,False
39129,165,175.0,12.4,36.0,,,,260.9,,48.4,,223.5,,74.0,10.0,-152.6,-129.0,,,,95.9,,-116.6,,58.5,,-91.0,False,False,,,,False,,False,,False,,False
39131,45,65.0,,166.0,,,,206.9,,19.9,,81.5,,37.0,20.0,,121.0,,,,161.9,,-25.1,,36.5,,-8.0,,False,,,,False,,False,,False,,True
39133,226,230.0,210.4,90.0,,,,834.7,,109.3,,318.6,,98.0,4.0,-15.6,-136.0,,,,608.7,,-116.7,,92.6,,-128.0,False,False,,,,False,,False,,False,,False
39135,196,195.0,,505.0,,,,411.0,,104.6,,225.4,,239.0,-1.0,,309.0,,,,215.0,,-91.4,,29.4,,43.0,,False,,,,False,,False,,False,,False
39137,263,65.0,,71.0,,,,182.1,,7.9,,38.1,,86.0,-198.0,,-192.0,,,,-80.9,,-255.1,,-224.9,,-177.0,,True,,,,True,,False,,False,,True
39139,141,345.0,265.6,594.0,,,,598.7,,125.0,,351.0,,523.0,204.0,124.6,453.0,,,,457.7,,-16.0,,210.0,,382.0,True,False,,,,False,,True,,False,,False
