,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
21019,126,39.0,44.6,,27.0,27.0,,,,,,120.0,72.6,,10.3,31.2,55.0,65.0,,10.7,,32.8,,,,36.0,37.9,-87.0,-81.4,,-99.0,-99.0,,,,,,-6.0,-53.4,,-115.7,-94.8,-71.0,-61.0,,-115.3,,-93.2,,,,-90.0,-88.1,True,,False,False,,,,,,True,True,,False,False,True,True,,False,,False,,,,False,False
21021,51,54.0,52.2,,34.0,41.0,,,,,,100.0,69.8,,8.7,37.2,60.0,48.0,,6.8,,34.1,,,,43.0,38.5,3.0,1.2,,-17.0,-10.0,,,,,,49.0,18.8,,-42.3,-13.8,9.0,-3.0,,-44.2,,-16.9,,,,-8.0,-12.5,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
21023,1,0.0,0.0,,0.0,0.0,,,,,,10.0,7.7,,1.8,0.8,6.0,7.0,,0.0,,1.2,,,,3.0,7.7,-1.0,-1.0,,-1.0,-1.0,,,,,,9.0,6.7,,0.8,-0.2,5.0,6.0,,-1.0,,0.2,,,,2.0,6.7,True,,False,False,,,,,,False,False,,True,True,False,False,,False,,True,,,,False,False
21025,29,18.0,18.2,,9.0,,,,,,,23.0,20.6,,2.1,5.8,20.0,20.0,,8.0,,15.3,,,,20.0,11.6,-11.0,-10.8,,-20.0,,,,,,,-6.0,-8.4,,-26.9,-23.2,-9.0,-9.0,,-21.0,,-13.7,,,,-9.0,-17.4,True,,False,,,,,,,True,True,,False,False,True,True,,False,,False,,,,True,False
21027,21,21.0,18.9,,19.0,25.0,,,,,,21.0,38.7,,5.7,19.0,20.0,3.0,,7.5,,27.2,,,,17.0,17.2,0.0,-2.1,,-2.0,4.0,,,,,,0.0,17.7,,-15.3,-2.0,-1.0,-18.0,,-13.5,,6.2,,,,-4.0,-3.8,False,,False,False,,,,,,True,False,,False,False,False,False,,False,,False,,,,False,False
21029,190,291.0,305.2,,230.0,406.0,,,,,,184.0,311.1,,247.7,212.3,221.0,120.0,,76.8,,310.8,,,,306.0,186.4,101.0,115.2,,40.0,216.0,,,,,,-6.0,121.1,,57.7,22.3,31.0,-70.0,,-113.2,,120.8,,,,116.0,-3.6,False,,True,False,,,,,,True,False,,True,True,True,True,,False,,False,,,,False,True
21031,21,21.0,18.4,,18.0,21.0,,,,,,32.0,27.9,,2.0,14.8,68.0,0.0,,22.8,,18.3,,,,26.0,16.6,0.0,-2.6,,-3.0,0.0,,,,,,11.0,6.9,,-19.0,-6.2,47.0,-21.0,,1.8,,-2.7,,,,5.0,-4.4,False,,False,True,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
21033,39,21.0,20.6,,11.0,19.0,,,,,,33.0,9.8,,3.2,4.6,20.0,13.0,,8.9,,15.1,,,,20.0,13.0,-18.0,-18.4,,-28.0,-20.0,,,,,,-6.0,-29.2,,-35.8,-34.4,-19.0,-26.0,,-30.1,,-23.9,,,,-19.0,-26.0,False,,False,False,,,,,,True,False,,False,False,False,False,,False,,False,,,,False,False
21035,141,168.0,167.6,,134.0,178.0,,,,,,136.0,147.4,,90.3,133.6,132.0,0.0,,31.8,,237.5,,,,190.0,218.6,27.0,26.6,,-7.0,37.0,,,,,,-5.0,6.4,,-50.7,-7.4,-9.0,-141.0,,-109.2,,96.5,,,,49.0,77.6,True,,True,False,,,,,,True,True,,False,True,True,False,,False,,False,,,,False,False
21037,123,114.0,116.2,,84.0,90.0,,,,,,266.0,194.5,,36.6,82.2,168.0,53.0,,35.8,,87.6,,,,91.0,88.7,-9.0,-6.8,,-39.0,-33.0,,,,,,143.0,71.5,,-86.4,-40.8,45.0,-70.0,,-87.2,,-35.4,,,,-32.0,-34.3,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
21039,11,15.0,18.5,,9.0,9.0,,,,,,28.0,13.6,,2.7,6.7,20.0,36.0,,9.0,,,,,,9.0,15.6,4.0,7.5,,-2.0,-2.0,,,,,,17.0,2.6,,-8.3,-4.3,9.0,25.0,,-2.0,,,,,,-2.0,4.6,False,,True,True,,,,,,False,True,,False,False,False,False,,True,,,,,,True,False
21041,15,42.0,53.1,,25.0,15.0,,,,,,29.0,39.7,,12.3,35.7,60.0,64.0,,21.3,,88.8,,,,36.0,31.7,27.0,38.1,,10.0,0.0,,,,,,14.0,24.7,,-2.7,20.7,45.0,49.0,,6.3,,73.8,,,,21.0,16.7,False,,True,True,,,,,,True,True,,True,True,False,False,,True,,False,,,,True,True
21043,38,15.0,17.7,,9.0,0.0,,,,,,52.0,60.5,,0.8,7.0,31.0,14.0,,0.0,,26.9,,,,11.0,16.2,-23.0,-20.3,,-29.0,-38.0,,,,,,14.0,22.5,,-37.2,-31.0,-7.0,-24.0,,-38.0,,-11.1,,,,-27.0,-21.8,True,,False,False,,,,,,True,True,,False,False,True,False,,False,,True,,,,False,True
21045,43,30.0,28.3,,32.0,30.0,,,,,,33.0,59.0,,7.3,30.5,55.0,0.0,,35.9,,40.0,,,,21.0,38.3,-13.0,-14.7,,-11.0,-13.0,,,,,,-10.0,16.0,,-35.7,-12.5,12.0,-43.0,,-7.1,,-3.0,,,,-22.0,-4.7,False,,True,False,,,,,,True,False,,False,True,True,False,,True,,True,,,,False,True
21047,311,474.0,455.7,,281.0,2567.0,,,,,,261.0,259.4,,321.2,242.0,340.0,799.0,,6.0,,296.7,,,,744.0,212.7,163.0,144.7,,-30.0,2256.0,,,,,,-50.0,-51.6,,10.2,-69.0,29.0,488.0,,-305.0,,-14.3,,,,433.0,-98.3,True,,True,False,,,,,,True,True,,True,True,True,False,,False,,True,,,,False,True
21049,64,102.0,103.8,,72.0,194.0,,,,,,88.0,68.2,,46.5,65.9,82.0,92.0,,25.9,,77.0,,,,214.0,53.8,38.0,39.8,,8.0,130.0,,,,,,24.0,4.2,,-17.5,1.9,18.0,28.0,,-38.1,,13.0,,,,150.0,-10.2,False,,True,False,,,,,,True,True,,True,True,True,True,,False,,True,,,,False,True
21051,42,33.0,38.5,,35.0,45.0,,,,,,65.0,66.0,,4.3,30.3,51.0,0.0,,26.6,,40.6,,,,33.0,40.0,-9.0,-3.5,,-7.0,3.0,,,,,,23.0,24.0,,-37.7,-11.7,9.0,-42.0,,-15.4,,-1.4,,,,-9.0,-2.0,True,,True,True,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,True
21053,37,51.0,50.6,,29.0,120.0,,,,,,30.0,33.2,,3.0,29.8,26.0,6.0,,11.2,,,,,,69.0,36.9,14.0,13.6,,-8.0,83.0,,,,,,-7.0,-3.8,,-34.0,-7.2,-11.0,-31.0,,-25.8,,,,,,32.0,-0.1,True,,True,False,,,,,,True,True,,False,True,True,False,,False,,,,,,False,True
21055,60,12.0,11.5,,4.0,5.0,,,,,,24.0,16.3,,2.0,2.6,20.0,7.0,,4.6,,10.2,,,,17.0,10.5,-48.0,-48.5,,-56.0,-55.0,,,,,,-36.0,-43.7,,-58.0,-57.4,-40.0,-53.0,,-55.4,,-49.8,,,,-43.0,-49.5,False,,False,False,,,,,,True,True,,False,False,True,False,,False,,False,,,,True,False
21057,18,27.0,29.3,,15.0,24.0,,,,,,16.0,14.0,,5.3,18.7,23.0,29.0,,0.0,,,,,,18.0,73.1,9.0,11.3,,-3.0,6.0,,,,,,-2.0,-4.0,,-12.7,0.7,5.0,11.0,,-18.0,,,,,,0.0,55.1,False,,True,True,,,,,,True,True,,False,True,True,False,,False,,,,,,True,False
21059,249,156.0,155.1,,120.0,162.0,,,,,,274.0,244.2,,104.9,122.1,237.0,146.0,,40.2,,117.4,,,,170.0,118.3,-93.0,-93.9,,-129.0,-87.0,,,,,,25.0,-4.8,,-144.1,-126.9,-12.0,-103.0,,-208.8,,-131.6,,,,-79.0,-130.7,False,,False,True,,,,,,True,True,,False,False,True,False,,False,,False,,,,True,False
21061,7,3.0,1.6,,4.0,7.0,,,,,,16.0,22.2,,0.0,4.9,,25.0,,4.9,,15.4,,,,5.0,20.4,-4.0,-5.4,,-3.0,0.0,,,,,,9.0,15.2,,-7.0,-2.1,,18.0,,-2.1,,8.4,,,,-2.0,13.4,False,,True,True,,,,,,False,False,,False,True,,False,,True,,False,,,,True,False
21063,13,12.0,13.5,,3.0,0.0,,,,,,15.0,14.0,,0.7,3.6,6.0,27.0,,1.4,,,,,,12.0,8.5,-1.0,0.5,,-10.0,-13.0,,,,,,2.0,1.0,,-12.3,-9.4,-7.0,14.0,,-11.6,,,,,,-1.0,-4.5,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,,,,,False,False
21065,41,3.0,0.7,,1.0,0.0,,,,,,19.0,27.3,,1.9,1.3,,19.0,,0.0,,,,,,1.0,5.1,-38.0,-40.3,,-40.0,-41.0,,,,,,-22.0,-13.7,,-39.1,-39.7,,-22.0,,-41.0,,,,,,-40.0,-35.9,False,,False,False,,,,,,True,True,,False,False,,True,,False,,,,,,False,True
21067,1224,831.0,823.0,,565.0,801.0,,,,,,1187.0,954.0,,553.6,525.8,989.0,330.0,,134.6,,754.1,533.0,,,668.0,627.2,-393.0,-401.0,,-659.0,-423.0,,,,,,-37.0,-270.0,,-670.4,-698.2,-235.0,-894.0,,-1089.4,,-469.9,-691.0,,,-556.0,-596.8,False,,False,False,,,,,,True,True,,False,False,True,False,,False,,False,False,,,False,False
21069,11,3.0,4.2,,5.0,0.0,,,,,,28.0,22.8,,7.4,1.5,,3.0,,1.9,,6.8,,,,3.0,9.8,-8.0,-6.8,,-6.0,-11.0,,,,,,17.0,11.8,,-3.6,-9.5,,-8.0,,-9.1,,-4.2,,,,-8.0,-1.2,True,,True,False,,,,,,False,False,,True,False,,False,,False,,True,,,,False,True
21071,30,39.0,32.2,,36.0,74.0,,,,,,69.0,95.4,,12.4,37.8,40.0,0.0,,34.8,,63.6,,,,44.0,40.9,9.0,2.2,,6.0,44.0,,,,,,39.0,65.4,,-17.6,7.8,10.0,-30.0,,4.8,,33.6,,,,14.0,10.9,True,,True,False,,,,,,False,False,,False,True,False,False,,True,,False,,,,False,False
21073,131,237.0,232.1,,159.0,353.0,,,,,,165.0,203.4,,101.4,153.6,177.0,0.0,,66.8,,183.5,,,,261.0,136.4,106.0,101.1,,28.0,222.0,,,,,,34.0,72.4,,-29.6,22.6,46.0,-131.0,,-64.2,,52.5,,,,130.0,5.4,True,,True,False,,,,,,True,True,,True,True,True,False,,True,,True,,,,False,True
21075,21,33.0,30.5,,25.0,31.0,,,,,,49.0,40.0,,5.6,21.8,40.0,38.0,,3.6,,51.5,,,,18.0,35.0,12.0,9.5,,4.0,10.0,,,,,,28.0,19.0,,-15.4,0.8,19.0,17.0,,-17.4,,30.5,,,,-3.0,14.0,True,,True,True,,,,,,False,False,,False,True,False,False,,False,,False,,,,True,False
21077,9,15.0,14.7,,6.0,0.0,,,,,,14.0,12.5,,6.1,4.5,20.0,0.0,,2.7,,13.8,,,,20.0,10.5,6.0,5.7,,-3.0,-9.0,,,,,,5.0,3.5,,-2.9,-4.5,11.0,-9.0,,-6.3,,4.8,,,,11.0,1.5,True,,True,False,,,,,,True,True,,True,True,False,False,,False,,True,,,,False,True
21079,42,24.0,24.4,,26.0,50.0,,,,,,30.0,48.0,,13.7,18.3,20.0,14.0,,26.4,,40.0,,,,24.0,21.8,-18.0,-17.6,,-16.0,8.0,,,,,,-12.0,6.0,,-28.3,-23.7,-22.0,-28.0,,-15.6,,-2.0,,,,-18.0,-20.2,True,,True,True,,,,,,True,True,,False,False,False,False,,True,,True,,,,False,False
21081,14,15.0,16.4,,12.0,8.0,,,,,,44.0,42.4,,1.5,16.1,33.0,30.0,,7.1,,15.0,,,,6.0,15.6,1.0,2.4,,-2.0,-6.0,,,,,,30.0,28.4,,-12.5,2.1,19.0,16.0,,-6.9,,1.0,,,,-8.0,1.6,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,False
21083,70,102.0,102.0,,67.0,69.0,,,,,,197.0,137.4,,29.6,70.7,164.0,117.0,,26.8,,72.2,,,,62.0,81.1,32.0,32.0,,-3.0,-1.0,,,,,,127.0,67.4,,-40.4,0.7,94.0,47.0,,-43.2,,2.2,,,,-8.0,11.1,False,,True,True,,,,,,False,False,,False,True,False,False,,False,,True,,,,True,True
21085,105,54.0,51.6,,51.0,88.0,,,,,,76.0,90.1,,11.3,50.5,66.0,41.0,,26.7,,62.5,,,,49.0,38.3,-51.0,-53.4,,-54.0,-17.0,,,,,,-29.0,-14.9,,-93.7,-54.5,-39.0,-64.0,,-78.3,,-42.5,,,,-56.0,-66.7,False,,False,True,,,,,,True,True,,False,False,True,False,,False,,True,,,,False,False
21087,134,114.0,109.3,,21.0,170.0,,,,,,16.0,46.0,,7.7,57.4,83.0,,,17.9,,,,,,195.0,68.8,-20.0,-24.7,,-113.0,36.0,,,,,,-118.0,-88.0,,-126.3,-76.6,-51.0,,,-116.1,,,,,,61.0,-65.2,False,,False,False,,,,,,False,False,,False,False,False,,,False,,,,,,False,False
21089,139,81.0,78.7,,69.0,115.0,,,,,,82.0,120.8,,24.3,58.7,59.0,12.0,,21.7,,100.1,,,,111.0,51.5,-58.0,-60.3,,-70.0,-24.0,,,,,,-57.0,-18.2,,-114.7,-80.3,-80.0,-127.0,,-117.3,,-38.9,,,,-28.0,-87.5,False,,False,True,,,,,,True,True,,False,False,False,False,,False,,True,,,,True,False
21091,13,9.0,10.1,,3.0,0.0,,,,,,10.0,11.3,,4.4,1.1,,0.0,,1.2,,7.9,,,,6.0,9.3,-4.0,-2.9,,-10.0,-13.0,,,,,,-3.0,-1.7,,-8.6,-11.9,,-13.0,,-11.8,,-5.1,,,,-7.0,-3.7,True,,False,False,,,,,,True,True,,False,False,,False,,False,,False,,,,False,True
21093,250,267.0,212.6,,180.0,157.0,,,,,,290.0,422.6,,106.2,207.7,269.0,5.0,,30.8,,255.5,,,,234.0,192.2,17.0,-37.4,,-70.0,-93.0,,,,,,40.0,172.6,,-143.8,-42.3,19.0,-245.0,,-219.2,,5.5,,,,-16.0,-57.8,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,True,False
21095,83,33.0,30.5,,30.0,25.0,,,,,,68.0,102.9,,4.4,27.3,,9.0,,18.9,,46.5,,,,20.0,42.1,-50.0,-52.5,,-53.0,-58.0,,,,,,-15.0,19.9,,-78.6,-55.7,,-74.0,,-64.1,,-36.5,,,,-63.0,-40.9,False,,False,False,,,,,,True,True,,False,False,,False,,False,,True,,,,False,True
21097,26,48.0,46.7,,30.0,52.0,,,,,,43.0,14.5,,4.1,21.7,46.0,21.0,,17.7,,41.6,,,,68.0,27.3,22.0,20.7,,4.0,26.0,,,,,,17.0,-11.5,,-21.9,-4.3,20.0,-5.0,,-8.3,,15.6,,,,42.0,1.3,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,False,True
21099,39,27.0,19.9,,22.0,38.0,,,,,,28.0,58.9,,1.9,19.6,40.0,8.0,,20.1,,44.0,,,,12.0,29.4,-12.0,-19.1,,-17.0,-1.0,,,,,,-11.0,19.9,,-37.1,-19.4,1.0,-31.0,,-18.9,,5.0,,,,-27.0,-9.6,False,,False,True,,,,,,True,False,,False,False,True,False,,False,,True,,,,False,True
21101,154,105.0,107.7,,84.0,96.0,,,,,,130.0,155.3,,57.8,78.6,120.0,37.0,,45.6,,99.2,,,,95.0,64.7,-49.0,-46.3,,-70.0,-58.0,,,,,,-24.0,1.3,,-96.2,-75.4,-34.0,-117.0,,-108.3,,-54.8,,,,-59.0,-89.3,True,,False,False,,,,,,True,True,,False,False,True,False,,False,,False,,,,False,False
21103,24,39.0,48.6,,27.0,29.0,,,,,,31.0,69.4,,5.3,34.5,40.0,23.0,,10.0,,34.8,,,,35.0,33.1,15.0,24.6,,3.0,5.0,,,,,,7.0,45.4,,-18.7,10.5,16.0,-1.0,,-14.0,,10.8,,,,11.0,9.1,False,,True,True,,,,,,True,False,,False,True,False,True,,True,,True,,,,True,True
21105,9,15.0,22.5,,7.0,18.0,,,,,,25.0,13.0,,5.2,6.4,,1.0,,1.4,,,,,,7.0,19.5,6.0,13.5,,-2.0,9.0,,,,,,16.0,4.0,,-3.8,-2.6,,-8.0,,-7.6,,,,,,-2.0,10.5,False,,True,False,,,,,,False,True,,True,True,,False,,False,,,,,,True,False
21107,94,99.0,94.1,,76.0,113.0,,,,,,132.0,112.2,,33.1,66.8,134.0,117.0,,43.2,,91.9,,,,109.0,64.3,5.0,0.1,,-18.0,19.0,,,,,,38.0,18.2,,-60.9,-27.2,40.0,23.0,,-50.8,,-2.1,,,,15.0,-29.7,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,False
21109,151,51.0,53.8,,26.0,22.0,,,,,,31.0,20.4,,12.0,33.7,56.0,64.0,,22.3,,47.7,,,,66.0,52.8,-100.0,-97.2,,-125.0,-129.0,,,,,,-120.0,-130.6,,-139.0,-117.3,-95.0,-87.0,,-128.7,,-103.3,,,,-85.0,-98.2,True,,False,False,,,,,,False,False,,False,False,True,True,,False,,False,,,,True,True
21111,3089,3420.0,3224.0,3213.6,2552.0,2547.0,,,,,,3800.0,3534.3,,2067.5,2556.4,3155.0,1400.0,,583.3,,3725.4,2135.0,,,3001.0,2108.6,331.0,135.0,124.6,-537.0,-542.0,,,,,,711.0,445.3,,-1021.5,-532.6,66.0,-1689.0,,-2505.7,,636.4,-954.0,,,-88.0,-980.4,True,True,False,False,,,,,,False,False,,False,False,True,False,,False,,False,False,,,True,False
21113,123,117.0,121.8,,84.0,100.0,,,,,,145.0,148.2,,50.4,89.2,122.0,56.0,,23.2,,85.9,,,,97.0,109.1,-6.0,-1.2,,-39.0,-23.0,,,,,,22.0,25.2,,-72.6,-33.8,-1.0,-67.0,,-99.8,,-37.1,,,,-26.0,-13.9,True,,False,False,,,,,,False,False,,False,False,True,False,,False,,False,,,,False,False
21115,35,54.0,49.7,,39.0,82.0,,,,,,42.0,59.8,,11.8,38.4,45.0,0.0,,10.1,,,,,,51.0,127.3,19.0,14.7,,4.0,47.0,,,,,,7.0,24.8,,-23.2,3.4,10.0,-35.0,,-24.9,,,,,,16.0,92.3,True,,True,False,,,,,,True,False,,False,True,True,False,,False,,,,,,True,False
21117,244,327.0,306.5,,249.0,390.0,,,,,,581.0,515.0,,130.5,249.2,435.0,229.0,,66.2,,298.5,167.0,,,330.0,256.0,83.0,62.5,,5.0,146.0,,,,,,337.0,271.0,,-113.5,5.2,191.0,-15.0,,-177.8,,54.5,-77.0,,,86.0,12.0,True,,True,False,,,,,,False,False,,False,True,False,True,,False,,True,True,,,False,True
21119,16,36.0,38.2,,25.0,71.0,,,,,,23.0,51.5,,9.6,27.8,23.0,0.0,,7.1,,43.0,,,,29.0,62.4,20.0,22.2,,9.0,55.0,,,,,,7.0,35.5,,-6.4,11.8,7.0,-16.0,,-8.9,,27.0,,,,13.0,46.4,False,,True,False,,,,,,True,False,,True,True,True,True,,True,,False,,,,True,False
21121,89,114.0,109.6,,76.0,115.0,,,,,,105.0,131.9,,25.7,61.7,110.0,101.0,,12.6,,92.3,,,,104.0,97.5,25.0,20.6,,-13.0,26.0,,,,,,16.0,42.9,,-63.3,-27.3,21.0,12.0,,-76.4,,3.3,,,,15.0,8.5,True,,True,False,,,,,,True,False,,False,False,True,True,,False,,True,,,,True,True
21123,29,30.0,30.9,,20.0,41.0,,,,,,18.0,41.3,,5.7,20.8,24.0,49.0,,12.1,,22.4,,,,34.0,21.7,1.0,1.9,,-9.0,12.0,,,,,,-11.0,12.3,,-23.3,-8.2,-5.0,20.0,,-16.9,,-6.6,,,,5.0,-7.3,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
21125,177,93.0,91.6,,63.0,58.0,,,,,,188.0,148.1,,34.2,69.2,140.0,15.0,,22.6,,129.5,,,,66.0,95.4,-84.0,-85.4,,-114.0,-119.0,,,,,,11.0,-28.9,,-142.8,-107.8,-37.0,-162.0,,-154.4,,-47.5,,,,-111.0,-81.6,False,,False,False,,,,,,True,True,,False,False,True,False,,False,,True,,,,False,True
21127,14,6.0,6.3,,2.0,0.0,,,,,,25.0,17.0,,1.8,1.0,,4.0,,1.4,,4.5,,,,6.0,13.5,-8.0,-7.7,,-12.0,-14.0,,,,,,11.0,3.0,,-12.2,-13.0,,-10.0,,-12.6,,-9.5,,,,-8.0,-0.5,True,,False,False,,,,,,False,True,,False,False,,False,,False,,False,,,,False,True
21129,8,18.0,22.2,,9.0,,,,,,,9.0,13.4,,0.3,5.8,,14.0,,20.0,,13.0,,,,60.0,6.7,10.0,14.2,,1.0,,,,,,,1.0,5.4,,-7.7,-2.2,,6.0,,12.0,,5.0,,,,52.0,-1.3,False,,True,,,,,,,True,True,,True,True,,True,,False,,True,,,,False,True
21131,6,12.0,12.3,,7.0,21.0,,,,,,17.0,16.9,,2.3,4.2,,0.0,,6.7,,7.6,,,,11.0,13.6,6.0,6.3,,1.0,15.0,,,,,,11.0,10.9,,-3.7,-1.8,,-6.0,,0.7,,1.6,,,,5.0,7.6,False,,True,False,,,,,,False,False,,True,True,,False,,True,,True,,,,True,False
21133,29,3.0,2.5,,4.0,0.0,,,,,,40.0,21.9,,7.2,2.5,,7.0,,0.7,,19.6,,,,4.0,9.8,-26.0,-26.5,,-25.0,-29.0,,,,,,11.0,-7.1,,-21.8,-26.5,,-22.0,,-28.3,,-9.4,,,,-25.0,-19.2,False,,True,False,,,,,,True,True,,True,False,,True,,False,,True,,,,True,True
21135,92,96.0,94.0,,58.0,127.0,,,,,,22.0,45.5,,67.3,57.9,64.0,32.0,,42.3,,63.3,,,,122.0,191.4,4.0,2.0,,-34.0,35.0,,,,,,-70.0,-46.5,,-24.7,-34.1,-28.0,-60.0,,-49.7,,-28.7,,,,30.0,99.4,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
21137,30,33.0,28.3,,23.0,36.0,,,,,,61.0,65.2,,10.3,21.7,40.0,77.0,,13.8,,25.1,,,,32.0,26.5,3.0,-1.7,,-7.0,6.0,,,,,,31.0,35.2,,-19.7,-8.3,10.0,47.0,,-16.2,,-4.9,,,,2.0,-3.5,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,True,False
21139,31,9.0,2.8,,3.0,1.0,,,,,,29.0,8.8,,1.7,3.0,13.0,9.0,,6.7,,4.6,,,,10.0,7.9,-22.0,-28.2,,-28.0,-30.0,,,,,,-2.0,-22.2,,-29.3,-28.0,-18.0,-22.0,,-24.3,,-26.4,,,,-21.0,-23.1,False,,False,False,,,,,,True,False,,False,False,True,False,,False,,False,,,,True,False
21141,102,69.0,66.6,,60.0,87.0,,,,,,95.0,93.9,,18.2,58.1,98.0,0.0,,59.3,,50.2,,,,55.0,50.9,-33.0,-35.4,,-42.0,-15.0,,,,,,-7.0,-8.1,,-83.8,-43.9,-4.0,-102.0,,-42.7,,-51.8,,,,-47.0,-51.1,False,,False,True,,,,,,True,True,,False,False,True,False,,False,,False,,,,False,False
21143,23,6.0,6.2,,3.0,0.0,,,,,,24.0,1.9,,1.3,0.9,,,,4.0,,5.1,,,,5.0,5.5,-17.0,-16.8,,-20.0,-23.0,,,,,,1.0,-21.1,,-21.7,-22.1,,,,-19.0,,-17.9,,,,-18.0,-17.5,True,,False,False,,,,,,True,False,,False,False,,,,False,,False,,,,False,False
21145,147,156.0,151.0,,134.0,257.0,,,,,,291.0,184.9,,72.2,117.6,144.0,74.0,,46.0,,159.6,,,,183.0,99.3,9.0,4.0,,-13.0,110.0,,,,,,144.0,37.9,,-74.8,-29.4,-3.0,-73.0,,-101.0,,12.6,,,,36.0,-47.7,True,,False,False,,,,,,False,False,,False,False,True,False,,False,,False,,,,False,False
21147,69,21.0,23.0,,14.0,37.0,,,,,,39.0,20.8,,2.9,16.7,20.0,0.0,,8.0,,11.3,,,,30.0,21.6,-48.0,-46.0,,-55.0,-32.0,,,,,,-30.0,-48.2,,-66.1,-52.3,-49.0,-69.0,,-61.0,,-57.7,,,,-39.0,-47.4,True,,False,True,,,,,,True,False,,False,False,False,False,,False,,False,,,,True,True
21149,15,18.0,20.7,,8.0,15.0,,,,,,11.0,17.7,,2.3,7.0,20.0,17.0,,7.3,,10.8,,,,32.0,52.1,3.0,5.7,,-7.0,0.0,,,,,,-4.0,2.7,,-12.7,-8.0,5.0,2.0,,-7.7,,-4.2,,,,17.0,37.1,False,,False,True,,,,,,False,True,,False,False,False,True,,False,,False,,,,False,False
21151,631,381.0,373.4,,235.0,250.0,,,,,,235.0,313.3,,150.3,248.8,249.0,38.0,,55.2,,494.1,,,,291.0,233.9,-250.0,-257.6,,-396.0,-381.0,,,,,,-396.0,-317.7,,-480.7,-382.2,-382.0,-593.0,,-575.8,,-136.9,,,,-340.0,-397.1,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,False
21153,14,33.0,30.5,,18.0,32.0,,,,,,20.0,64.0,,5.3,19.8,20.0,0.0,,5.8,,,,,,23.0,50.0,19.0,16.5,,4.0,18.0,,,,,,6.0,50.0,,-8.7,5.8,6.0,-14.0,,-8.2,,,,,,9.0,36.0,True,,True,True,,,,,,True,False,,True,True,True,True,,True,,,,,,True,False
21155,51,78.0,74.5,,47.0,165.0,,,,,,42.0,70.3,,9.1,53.1,42.0,145.0,,7.5,,68.0,,,,100.0,58.7,27.0,23.5,,-4.0,114.0,,,,,,-9.0,19.3,,-41.9,2.1,-9.0,94.0,,-43.5,,17.0,,,,49.0,7.7,True,,True,False,,,,,,True,True,,False,True,True,False,,False,,True,,,,False,True
