,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
51660,478,425.0,421.8,,368.0,832.0,,,,,,,,109.0,,275.9,42.8,,438.0,362.0,9.9,408.0,452.0,,594.7,368.0,,,,354.0,753.8,258.1,-53.0,-56.2,,-110.0,354.0,,,,,,,,-369.0,,-202.1,-435.2,,-40.0,-116.0,-468.1,-70.0,-26.0,,116.7,-110.0,,,,-124.0,275.8,-219.9,False,,False,False,,,,,,,,False,,False,False,,True,False,False,False,True,,False,False,,,,False,False,False
51670,12,13.0,14.0,,13.0,12.0,,,,,,,,16.0,,15.7,11.5,,5.0,15.2,8.9,,0.0,,12.7,12.2,,,,11.0,21.8,16.4,1.0,2.0,,1.0,0.0,,,,,,,,4.0,,3.7,-0.5,,-7.0,3.2,-3.1,,-12.0,,0.7,0.2,,,,-1.0,9.8,4.4,False,,False,True,,,,,,,,False,,False,True,,False,False,False,,False,,True,True,,,,False,False,False
51678,4,1.0,1.0,,1.0,0.0,,,,,,,,3.0,,0.0,2.8,,0.7,0.3,,0.0,0.0,,0.9,1.8,,,,1.0,2.3,4.1,-3.0,-3.0,,-3.0,-4.0,,,,,,,,-1.0,,-4.0,-1.2,,-3.3,-3.7,,-4.0,-4.0,,-3.1,-2.2,,,,-3.0,-1.7,0.1,False,,False,False,,,,,,,,True,,False,True,,False,False,,False,False,,False,True,,,,False,True,True
51680,106,95.0,96.4,,95.0,83.0,,,,,,,,126.0,,146.9,147.9,,78.3,106.4,44.0,117.0,112.0,,84.5,103.7,,,,105.0,135.8,112.7,-11.0,-9.6,,-11.0,-23.0,,,,,,,,20.0,,40.9,41.9,,-27.7,0.4,-62.0,11.0,6.0,,-21.5,-2.3,,,,-1.0,29.8,6.7,True,,False,False,,,,,,,,False,,False,False,,False,True,False,False,True,,False,True,,,,True,False,True
51683,23,40.0,40.6,,35.0,37.0,,,,,,,,35.0,,66.6,42.7,,13.0,31.7,0.9,35.0,23.0,,33.9,36.5,,,,26.0,52.9,79.0,17.0,17.6,,12.0,14.0,,,,,,,,12.0,,43.6,19.7,,-10.0,8.7,-22.1,12.0,0.0,,10.9,13.5,,,,3.0,29.9,56.0,False,,True,True,,,,,,,,True,,False,False,,True,True,False,True,True,,True,True,,,,True,False,False
51685,20,14.0,12.6,,11.0,12.0,,,,,,,,10.0,,4.1,11.5,,9.0,17.5,0.0,14.0,,,11.3,15.2,,,,16.0,23.8,30.0,-6.0,-7.4,,-9.0,-8.0,,,,,,,,-10.0,,-15.9,-8.5,,-11.0,-2.5,-20.0,-6.0,,,-8.7,-4.8,,,,-4.0,3.8,10.0,False,,False,False,,,,,,,,False,,False,False,,False,True,False,False,,,False,True,,,,True,True,False
51690,20,14.0,13.1,,14.0,14.0,,,,,,,,14.0,,18.6,22.3,,,19.9,0.7,24.0,34.0,,14.9,15.6,,,,15.0,24.5,13.1,-6.0,-6.9,,-6.0,-6.0,,,,,,,,-6.0,,-1.4,2.3,,,-0.1,-19.3,4.0,14.0,,-5.1,-4.4,,,,-5.0,4.5,-6.9,False,,False,False,,,,,,,,False,,True,True,,,True,False,True,False,,True,True,,,,True,True,False
51700,98,177.0,174.1,,171.0,196.0,,,,,,,,146.0,,240.6,168.9,,168.7,179.6,152.0,199.0,122.0,,41.5,167.9,191.0,,,221.0,248.3,249.1,79.0,76.1,,73.0,98.0,,,,,,,,48.0,,142.6,70.9,,70.7,81.6,54.0,101.0,24.0,,-56.5,69.9,93.0,,,123.0,150.3,151.1,True,,True,False,,,,,,,,True,,False,True,,True,False,True,False,True,,True,True,False,,,False,False,False
51710,149,147.0,169.0,,135.0,140.0,,,,,,,,286.0,,130.4,187.0,,61.6,103.2,154.2,111.0,0.0,,70.8,143.5,87.0,,,116.0,243.6,211.7,-2.0,20.0,,-14.0,-9.0,,,,,,,,137.0,,-18.6,38.0,,-87.4,-45.8,5.2,-38.0,-149.0,,-78.2,-5.5,-62.0,,,-33.0,94.6,62.7,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
51720,5,1.0,0.7,,1.0,0.0,,,,,,,,7.0,,0.0,1.5,,3.5,3.7,,0.0,18.0,,0.2,,,,,0.0,2.0,6.0,-4.0,-4.3,,-4.0,-5.0,,,,,,,,2.0,,-5.0,-3.5,,-1.5,-1.3,,-5.0,13.0,,-4.8,,,,,-5.0,-3.0,1.0,False,,False,False,,,,,,,,True,,False,True,,True,True,,False,False,,False,,,,,False,True,True
51730,32,31.0,30.5,,30.0,35.0,,,,,,,,20.0,,58.1,23.7,,18.3,32.0,0.0,32.0,31.0,,20.5,29.5,,,,29.0,52.4,53.8,-1.0,-1.5,,-2.0,3.0,,,,,,,,-12.0,,26.1,-8.3,,-13.7,-0.0,-32.0,0.0,-1.0,,-11.5,-2.5,,,,-3.0,20.4,21.8,False,,False,False,,,,,,,,False,,False,False,,False,True,False,True,False,,False,False,,,,False,False,False
51735,3,7.0,7.3,,7.0,7.0,,,,,,,,8.0,,2.1,5.8,,3.8,7.9,,7.0,1.0,,4.0,7.0,,,,6.0,8.1,6.4,4.0,4.3,,4.0,4.0,,,,,,,,5.0,,-0.9,2.8,,0.8,4.9,,4.0,-2.0,,1.0,4.0,,,,3.0,5.1,3.4,False,,False,False,,,,,,,,False,,True,True,,True,False,,False,True,,True,True,,,,True,False,True
51740,96,79.0,75.8,,74.0,74.0,,,,,,,,72.0,,83.7,89.2,,37.1,66.6,87.8,65.0,31.0,,48.8,75.3,,,,69.0,129.9,135.2,-17.0,-20.2,,-22.0,-22.0,,,,,,,,-24.0,,-12.3,-6.8,,-58.9,-29.4,-8.2,-31.0,-65.0,,-47.2,-20.7,,,,-27.0,33.9,39.2,False,,False,False,,,,,,,,False,,True,True,,False,False,True,False,False,,False,False,,,,False,False,False
51750,90,230.0,236.9,,180.0,305.0,,,,,,,,43.0,,256.9,40.6,,169.0,144.8,0.3,312.0,25.0,,228.4,180.1,,,,152.0,292.6,193.6,140.0,146.9,,90.0,215.0,,,,,,,,-47.0,,166.9,-49.4,,79.0,54.8,-89.7,222.0,-65.0,,138.4,90.1,,,,62.0,202.6,103.6,False,,True,False,,,,,,,,True,,False,True,,True,True,True,False,True,,True,True,,,,True,False,True
51760,192,268.0,268.1,,254.0,250.0,,,,,,,,268.0,,260.0,210.6,,225.6,259.4,156.7,308.0,155.0,,244.5,249.7,258.0,,,247.0,385.7,290.6,76.0,76.1,,62.0,58.0,,,,,,,,76.0,,68.0,18.6,,33.6,67.4,-35.3,116.0,-37.0,,52.5,57.7,66.0,,,55.0,193.7,98.6,False,,True,True,,,,,,,,False,,True,True,,True,True,True,False,True,,True,True,True,,,True,False,False
51770,130,49.0,47.4,,49.0,67.0,,,,,,,,112.0,,88.2,61.8,,77.3,98.5,45.0,63.0,186.0,,46.2,40.9,,,,47.0,70.8,50.7,-81.0,-82.6,,-81.0,-63.0,,,,,,,,-18.0,,-41.8,-68.2,,-52.7,-31.5,-85.0,-67.0,56.0,,-83.8,-89.1,,,,-83.0,-59.2,-79.3,False,,False,True,,,,,,,,True,,True,True,,True,True,False,True,True,,False,False,,,,False,True,True
51775,27,9.0,10.7,,11.0,11.0,,,,,,,,18.0,,34.9,18.4,,12.5,21.1,1.5,7.0,40.0,,11.7,8.9,,,,6.0,12.1,26.7,-18.0,-16.3,,-16.0,-16.0,,,,,,,,-9.0,,7.9,-8.6,,-14.5,-5.9,-25.5,-20.0,13.0,,-15.3,-18.1,,,,-21.0,-14.9,-0.3,True,,True,True,,,,,,,,True,,True,True,,True,True,False,False,True,,True,False,,,,False,True,True
51790,27,7.0,7.1,,7.0,7.0,,,,,,,,6.0,,9.9,15.6,,3.1,8.3,2.7,7.0,22.0,,1.9,6.6,,,,6.0,9.3,8.3,-20.0,-19.9,,-20.0,-20.0,,,,,,,,-21.0,,-17.1,-11.4,,-23.9,-18.7,-24.3,-20.0,-5.0,,-25.1,-20.4,,,,-21.0,-17.7,-18.7,True,,False,False,,,,,,,,False,,True,True,,False,True,False,False,True,,False,False,,,,False,True,True
51800,91,99.0,102.1,,91.0,94.0,,,,,,,,78.0,,91.4,110.0,,66.8,87.2,98.4,88.0,60.0,,72.2,107.0,,,,98.0,155.7,129.3,8.0,11.1,,0.0,3.0,,,,,,,,-13.0,,0.4,19.0,,-24.2,-3.8,7.4,-3.0,-31.0,,-18.8,16.0,,,,7.0,64.7,38.3,False,,True,True,,,,,,,,False,,True,False,,False,True,True,True,False,,False,False,,,,True,False,False
51810,238,235.0,240.4,239.1,222.0,214.0,,,,,,,,239.0,,221.6,323.2,,216.7,251.5,188.3,181.0,320.0,,153.7,255.8,173.0,,,223.0,389.0,323.1,-3.0,2.4,1.1,-16.0,-24.0,,,,,,,,1.0,,-16.4,85.2,,-21.3,13.5,-49.7,-57.0,82.0,,-84.3,17.8,-65.0,,,-15.0,151.0,85.1,True,True,False,False,,,,,,,,True,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
51820,15,10.0,11.3,,9.0,7.0,,,,,,,,9.0,,13.5,15.2,,4.7,8.5,1.9,11.0,,,5.7,9.9,,,,9.0,11.4,14.0,-5.0,-3.7,,-6.0,-8.0,,,,,,,,-6.0,,-1.5,0.2,,-10.3,-6.5,-13.1,-4.0,,,-9.3,-5.1,,,,-6.0,-3.6,-1.0,True,,False,False,,,,,,,,False,,True,True,,False,False,False,True,,,False,False,,,,False,True,True
51830,5,4.0,4.5,,4.0,7.0,,,,,,,,12.0,,6.0,7.0,,0.3,3.3,0.0,,4.0,,1.8,4.2,,,,8.0,6.5,8.5,-1.0,-0.5,,-1.0,2.0,,,,,,,,7.0,,1.0,2.0,,-4.7,-1.7,-5.0,,-1.0,,-3.2,-0.8,,,,3.0,1.5,3.5,True,,False,False,,,,,,,,False,,False,False,,False,False,False,,False,,False,True,,,,False,False,False
51840,12,19.0,20.7,,19.0,22.0,,,,,,,,19.0,,36.4,7.5,,7.6,18.8,2.3,21.0,31.0,,36.2,17.7,,,,27.0,21.0,32.7,7.0,8.7,,7.0,10.0,,,,,,,,7.0,,24.4,-4.5,,-4.4,6.8,-9.7,9.0,19.0,,24.2,5.7,,,,15.0,9.0,20.7,False,,False,False,,,,,,,,False,,False,True,,True,True,False,False,False,,False,True,,,,False,False,False
53001,44,70.0,78.1,,62.0,76.0,,,,,,,,24.0,,66.4,24.8,,61.7,66.5,44.7,89.0,72.0,,50.5,55.5,,,,59.0,,90.3,26.0,34.1,,18.0,32.0,,,,,,,,-20.0,,22.4,-19.2,,17.7,22.5,0.7,45.0,28.0,,6.5,11.5,,,,15.0,,46.3,False,,True,False,,,,,,,,True,,True,True,,True,True,True,False,False,,True,True,,,,True,,False
53003,4,5.0,4.8,,5.0,7.0,,,,,,,,26.0,,14.2,12.0,,1.7,3.3,,4.0,10.0,,1.9,4.4,,,,4.0,,13.2,1.0,0.8,,1.0,3.0,,,,,,,,22.0,,10.2,8.0,,-2.3,-0.7,,0.0,6.0,,-2.1,0.4,,,,0.0,,9.2,True,,False,False,,,,,,,,False,,False,False,,False,True,,True,False,,False,True,,,,True,,False
53005,113,66.0,75.9,,66.0,92.0,,,,,,,,140.0,,63.4,66.3,,35.6,68.3,58.8,86.0,0.0,,65.1,72.2,65.0,,,97.0,,143.2,-47.0,-37.1,,-47.0,-21.0,,,,,,,,27.0,,-49.6,-46.7,,-77.4,-44.7,-54.2,-27.0,-113.0,,-47.9,-40.8,-48.0,,,-16.0,,30.2,True,,False,True,,,,,,,,True,,False,True,,False,True,False,True,False,,False,True,False,,,True,,True
53007,78,21.0,26.1,,29.0,20.0,,,,,,,,31.0,,36.9,47.2,,37.9,57.6,40.1,21.0,95.0,,29.2,19.6,,,,17.0,,66.4,-57.0,-51.9,,-49.0,-58.0,,,,,,,,-47.0,,-41.1,-30.8,,-40.1,-20.4,-37.9,-57.0,17.0,,-48.8,-58.4,,,,-61.0,,-11.6,True,,True,False,,,,,,,,True,,True,True,,True,True,True,False,True,,True,False,,,,False,,True
53009,4,8.0,13.5,,7.0,6.0,,,,,,,,7.0,,23.1,34.4,,2.3,7.0,27.0,7.0,0.0,,3.4,19.5,,,,7.0,,22.8,4.0,9.5,,3.0,2.0,,,,,,,,3.0,,19.1,30.4,,-1.7,3.0,23.0,3.0,-4.0,,-0.6,15.5,,,,3.0,,18.8,False,,True,True,,,,,,,,True,,False,False,,True,True,False,True,False,,True,False,,,,True,,False
53011,150,122.0,114.8,,111.0,121.0,,,,,,,,86.0,,136.7,258.1,,76.5,107.6,105.7,116.0,0.0,,39.2,117.2,74.0,,,123.0,,142.5,-28.0,-35.2,,-39.0,-29.0,,,,,,,,-64.0,,-13.3,108.1,,-73.5,-42.4,-44.3,-34.0,-150.0,,-110.8,-32.8,-76.0,,,-27.0,,-7.5,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,False,False,,,True,,True
53013,0,2.0,1.7,,0.0,0.0,,,,,,,,2.0,,2.3,0.1,,0.1,0.2,,0.0,1.0,,0.2,,,,,4.0,,9.4,2.0,1.7,,0.0,0.0,,,,,,,,2.0,,2.3,0.1,,0.1,0.2,,0.0,1.0,,0.2,,,,,4.0,,9.4,True,,True,True,,,,,,,,False,,False,True,,True,True,,True,True,,True,,,,,False,,False
53015,19,18.0,18.9,,16.0,14.0,,,,,,,,16.0,,22.1,41.4,,5.2,13.6,16.0,14.0,13.0,,5.0,18.3,,,,20.0,,21.9,-1.0,-0.1,,-3.0,-5.0,,,,,,,,-3.0,,3.1,22.4,,-13.8,-5.4,-3.0,-5.0,-6.0,,-14.0,-0.7,,,,1.0,,2.9,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,True,,,,False,,False
53017,29,8.0,9.1,,8.0,10.0,,,,,,,,26.0,,7.3,19.7,,7.4,18.5,0.0,,21.0,,8.3,29.7,,,,9.0,,44.4,-21.0,-19.9,,-21.0,-19.0,,,,,,,,-3.0,,-21.7,-9.3,,-21.6,-10.5,-29.0,,-8.0,,-20.7,0.7,,,,-20.0,,15.4,True,,False,True,,,,,,,,True,,False,True,,False,True,False,,True,,True,True,,,,True,,True
53019,1,3.0,2.1,,1.0,0.0,,,,,,,,0.0,,3.8,1.5,,0.2,0.7,,0.0,2.0,,2.1,,,,,3.0,,8.9,2.0,1.1,,0.0,-1.0,,,,,,,,-1.0,,2.8,0.5,,-0.8,-0.3,,-1.0,1.0,,1.1,,,,,2.0,,7.9,True,,True,True,,,,,,,,True,,False,True,,True,True,,True,True,,True,,,,,False,,False
53021,77,109.0,113.6,,93.0,74.0,,,,,,,,140.0,,95.7,65.4,,59.5,92.7,1.1,94.0,0.0,,61.0,103.3,,,,89.0,,142.5,32.0,36.6,,16.0,-3.0,,,,,,,,63.0,,18.7,-11.6,,-17.5,15.7,-75.9,17.0,-77.0,,-16.0,26.3,,,,12.0,,65.5,False,,True,True,,,,,,,,False,,True,True,,True,True,False,True,False,,True,True,,,,True,,False
53023,6,0.0,0.0,,0.0,0.0,,,,,,,,3.0,,0.3,0.4,,,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,3.5,-6.0,-6.0,,-6.0,-6.0,,,,,,,,-3.0,,-5.7,-5.6,,,-6.0,,-6.0,-6.0,,-6.0,-6.0,,,,-6.0,,-2.5,False,,False,False,,,,,,,,True,,True,True,,,True,,False,False,,False,True,,,,False,,True
53025,151,186.0,188.8,,145.0,154.0,,,,,,,,82.0,,145.2,125.9,,143.4,147.1,2.9,167.0,30.0,,132.6,179.6,,,,158.0,,221.5,35.0,37.8,,-6.0,3.0,,,,,,,,-69.0,,-5.8,-25.1,,-7.6,-3.9,-148.1,16.0,-121.0,,-18.4,28.6,,,,7.0,,70.5,False,,True,True,,,,,,,,False,,True,True,,True,True,False,True,False,,True,True,,,,True,,False
53027,72,55.0,53.7,,48.0,56.0,,,,,,,,14.0,,82.1,60.3,,45.7,45.9,35.6,50.0,8.0,,47.5,51.5,,,,42.0,,46.0,-17.0,-18.3,,-24.0,-16.0,,,,,,,,-58.0,,10.1,-11.7,,-26.3,-26.1,-36.4,-22.0,-64.0,,-24.5,-20.5,,,,-30.0,,-26.0,False,,False,True,,,,,,,,False,,True,True,,False,False,False,False,False,,False,False,,,,False,,False
53029,4,5.0,5.7,,5.0,5.0,,,,,,,,4.0,,9.4,13.3,,0.5,3.4,6.6,7.0,11.0,,4.3,5.1,,,,3.0,,9.8,1.0,1.7,,1.0,1.0,,,,,,,,0.0,,5.4,9.3,,-3.5,-0.6,2.6,3.0,7.0,,0.3,1.1,,,,-1.0,,5.8,False,,False,False,,,,,,,,True,,False,False,,False,True,False,False,False,,True,False,,,,False,,False
53031,1,1.0,0.0,,1.0,0.0,,,,,,,,0.0,,6.5,2.9,,0.9,0.5,,0.0,2.0,,1.7,1.8,,,,0.0,,6.7,0.0,-1.0,,0.0,-1.0,,,,,,,,-1.0,,5.5,1.9,,-0.1,-0.5,,-1.0,1.0,,0.7,0.8,,,,-1.0,,5.7,False,,True,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,False,,,,False,,False
53033,617,717.0,717.2,720.8,657.0,628.0,,,,,,,,693.0,,714.2,930.2,,656.6,634.6,493.0,663.0,547.0,,631.2,669.1,461.0,,,700.0,,708.6,100.0,100.2,103.8,40.0,11.0,,,,,,,,76.0,,97.2,313.2,,39.6,17.6,-124.0,46.0,-70.0,,14.2,52.1,-156.0,,,83.0,,91.6,False,False,True,True,,,,,,,,True,,True,False,,True,True,False,True,True,,True,True,False,,,True,,True
53035,58,61.0,58.2,,56.0,44.0,,,,,,,,68.0,,52.5,163.7,,39.1,60.1,126.9,47.0,41.0,,57.6,54.1,45.0,,,52.0,,65.6,3.0,0.2,,-2.0,-14.0,,,,,,,,10.0,,-5.5,105.7,,-18.9,2.1,68.9,-11.0,-17.0,,-0.4,-3.9,-13.0,,,-6.0,,7.6,True,,True,False,,,,,,,,False,,False,False,,False,True,False,False,False,,True,False,False,,,False,,False
53037,33,1.0,0.0,,1.0,0.0,,,,,,,,19.0,,14.4,6.9,,1.0,6.4,19.1,,24.0,,1.0,2.0,,,,0.0,,20.8,-32.0,-33.0,,-32.0,-33.0,,,,,,,,-14.0,,-18.6,-26.1,,-32.0,-26.6,-13.9,,-9.0,,-32.0,-31.0,,,,-33.0,,-12.2,False,,False,False,,,,,,,,True,,True,True,,True,True,True,,True,,False,True,,,,False,,True
53039,6,4.0,5.1,,5.0,9.0,,,,,,,,3.0,,8.4,9.2,,0.4,3.2,21.5,0.0,5.0,,12.8,4.6,,,,3.0,,14.9,-2.0,-0.9,,-1.0,3.0,,,,,,,,-3.0,,2.4,3.2,,-5.6,-2.8,15.5,-6.0,-1.0,,6.8,-1.4,,,,-3.0,,8.9,True,,True,False,,,,,,,,False,,False,False,,False,False,False,False,True,,False,True,,,,False,,False
53041,62,27.0,27.6,,27.0,23.0,,,,,,,,12.0,,22.2,68.6,,29.6,38.9,54.7,24.0,53.0,,20.4,27.2,,,,24.0,,29.3,-35.0,-34.4,,-35.0,-39.0,,,,,,,,-50.0,,-39.8,6.6,,-32.4,-23.1,-7.3,-38.0,-9.0,,-41.6,-34.8,,,,-38.0,,-32.7,True,,False,False,,,,,,,,False,,False,True,,True,True,True,False,True,,False,True,,,,False,,True
53043,5,1.0,0.1,,1.0,0.0,,,,,,,,2.0,,4.7,1.5,,1.3,1.5,,0.0,13.0,,3.1,,,,,0.0,,7.1,-4.0,-4.9,,-4.0,-5.0,,,,,,,,-3.0,,-0.3,-3.5,,-3.7,-3.5,,-5.0,8.0,,-1.9,,,,,-5.0,,2.1,False,,False,False,,,,,,,,True,,True,True,,True,True,,False,False,,True,,,,,False,,True
53045,17,23.0,24.9,,19.0,18.0,,,,,,,,6.0,,51.3,51.1,,8.4,19.5,42.9,22.0,8.0,,15.4,20.1,,,,23.0,,34.6,6.0,7.9,,2.0,1.0,,,,,,,,-11.0,,34.3,34.1,,-8.6,2.5,25.9,5.0,-9.0,,-1.6,3.1,,,,6.0,,17.6,False,,True,True,,,,,,,,False,,False,False,,False,True,False,True,False,,True,True,,,,False,,False
53047,16,10.0,5.3,,9.0,12.0,,,,,,,,13.0,,20.7,24.8,,2.0,8.9,0.0,15.0,0.0,,8.4,24.7,,,,13.0,,48.5,-6.0,-10.7,,-7.0,-4.0,,,,,,,,-3.0,,4.7,8.8,,-14.0,-7.1,-16.0,-1.0,-16.0,,-7.6,8.7,,,,-3.0,,32.5,False,,False,True,,,,,,,,True,,True,False,,False,False,False,True,False,,False,False,,,,True,,False
53049,10,6.0,6.2,,2.0,0.0,,,,,,,,0.0,,21.2,4.7,,1.9,2.5,,6.0,15.0,,1.3,5.5,,,,6.0,,8.6,-4.0,-3.8,,-8.0,-10.0,,,,,,,,-10.0,,11.2,-5.3,,-8.1,-7.5,,-4.0,5.0,,-8.7,-4.5,,,,-4.0,,-1.4,True,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,False,,,,False,,True
53051,0,4.0,4.2,,2.0,0.0,,,,,,,,4.0,,4.3,5.0,,0.7,0.7,,0.0,4.0,,0.0,,,,,3.0,,6.4,4.0,4.2,,2.0,0.0,,,,,,,,4.0,,4.3,5.0,,0.7,0.7,,0.0,4.0,,0.0,,,,,3.0,,6.4,False,,True,True,,,,,,,,False,,False,False,,True,True,,True,False,,True,,,,,True,,False
53053,236,320.0,321.7,333.7,311.0,351.0,,,,,,,,220.0,,360.3,444.3,,300.8,310.5,194.6,252.0,187.0,,417.6,302.5,225.0,,,279.0,,388.9,84.0,85.7,97.7,75.0,115.0,,,,,,,,-16.0,,124.3,208.3,,64.8,74.5,-41.4,16.0,-49.0,,181.6,66.5,-11.0,,,43.0,,152.9,False,False,True,False,,,,,,,,True,,False,False,,True,True,True,True,True,,False,True,True,,,True,,False
53055,0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.1,1.5,,0.3,0.1,,0.0,1.0,,0.1,0.3,,,,0.0,,4.2,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.1,1.5,,0.3,0.1,,0.0,1.0,,0.1,0.3,,,,0.0,,4.2,True,,True,True,,,,,,,,True,,False,False,,False,False,,True,False,,False,False,,,,True,,False
53057,15,33.0,36.1,,29.0,27.0,,,,,,,,17.0,,39.3,71.0,,20.7,31.8,43.3,28.0,19.0,,21.8,31.4,24.0,,,33.0,,61.6,18.0,21.1,,14.0,12.0,,,,,,,,2.0,,24.3,56.0,,5.7,16.8,28.3,13.0,4.0,,6.8,16.4,9.0,,,18.0,,46.6,False,,True,True,,,,,,,,True,,False,False,,True,True,False,True,True,,True,True,True,,,False,,False
53059,0,2.0,2.1,,1.0,0.0,,,,,,,,0.0,,4.8,1.4,,0.7,1.3,,0.0,1.0,,3.7,1.7,,,,3.0,,11.3,2.0,2.1,,1.0,0.0,,,,,,,,0.0,,4.8,1.4,,0.7,1.3,,0.0,1.0,,3.7,1.7,,,,3.0,,11.3,False,,True,True,,,,,,,,True,,False,True,,True,True,,True,True,,False,True,,,,False,,False
53061,168,184.0,187.5,214.6,174.0,174.0,,,,,,,,186.0,,170.7,281.6,,169.0,198.5,195.3,185.0,100.0,,156.0,174.1,128.0,,,200.0,,223.7,16.0,19.5,46.6,6.0,6.0,,,,,,,,18.0,,2.7,113.6,,1.0,30.5,27.3,17.0,-68.0,,-12.0,6.1,-40.0,,,32.0,,55.7,False,False,True,True,,,,,,,,False,,True,False,,True,False,False,False,False,,True,True,False,,,False,,False
53063,297,251.0,245.5,,226.0,266.0,,,,,,,,363.0,,226.6,335.7,,194.3,255.6,170.5,253.0,124.0,,157.1,225.2,139.0,,,272.0,,296.4,-46.0,-51.5,,-71.0,-31.0,,,,,,,,66.0,,-70.4,38.7,,-102.7,-41.4,-126.5,-44.0,-173.0,,-139.9,-71.8,-158.0,,,-25.0,,-0.6,False,,False,True,,,,,,,,False,,False,True,,False,True,False,True,False,,False,False,False,,,True,,True
53065,5,3.0,3.9,,3.0,0.0,,,,,,,,9.0,,3.5,14.4,,1.2,3.0,8.4,0.0,5.0,,1.5,4.5,,,,2.0,,10.4,-2.0,-1.1,,-2.0,-5.0,,,,,,,,4.0,,-1.5,9.4,,-3.8,-2.0,3.4,-5.0,0.0,,-3.5,-0.5,,,,-3.0,,5.4,True,,False,False,,,,,,,,False,,True,False,,False,True,False,False,True,,False,True,,,,False,,False
53067,45,36.0,38.4,,36.0,29.0,,,,,,,,41.0,,72.5,115.9,,23.1,38.8,90.2,36.0,33.0,,26.1,34.9,35.0,,,42.0,,60.6,-9.0,-6.6,,-9.0,-16.0,,,,,,,,-4.0,,27.5,70.9,,-21.9,-6.2,45.2,-9.0,-12.0,,-18.9,-10.1,-10.0,,,-3.0,,15.6,True,,False,False,,,,,,,,True,,False,False,,False,True,False,False,False,,False,False,False,,,True,,False
53069,0,0.0,0.1,,0.0,0.0,,,,,,,,0.0,,0.0,0.8,,0.0,0.1,,0.0,0.0,,0.0,0.0,,,,0.0,,3.7,0.0,0.1,,0.0,0.0,,,,,,,,0.0,,0.0,0.8,,0.0,0.1,,0.0,0.0,,0.0,0.0,,,,0.0,,3.7,False,,True,True,,,,,,,,True,,False,False,,False,False,,True,True,,False,False,,,,True,,False
