,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05119,3713,5033.0,9504.9,,,,,5991.0,4519.3,3255.5,3810.0,,,1320.0,5791.9,,,,,2278.0,806.3,-457.5,97.0,,,False,,,,,False,True,True,True,,
05121,203,294.0,,,,,,178.0,182.5,178.9,491.3,,,91.0,,,,,,-25.0,-20.5,-24.1,288.3,,,,,,,,True,True,True,False,,
05123,336,756.0,,,,,,810.0,273.2,14.8,466.2,,,420.0,,,,,,474.0,-62.8,-321.2,130.2,,,,,,,,False,True,True,True,,
05125,1086,1085.0,1418.3,,,,,1891.0,612.8,1312.9,664.1,,,-1.0,332.3,,,,,805.0,-473.2,226.9,-421.9,,,False,,,,,False,False,False,False,,
05127,62,77.0,,,,,,108.0,53.0,,79.3,,,15.0,,,,,,46.0,-9.0,,17.3,,,,,,,,False,True,,False,,
05129,106,28.0,,,,,,80.0,5.5,,,,,-78.0,,,,,,-26.0,-100.5,,,,,,,,,,True,False,,,,
05131,1809,1764.0,1986.2,,,,,3857.0,1313.4,1292.0,1116.5,,,-45.0,177.2,,,,,2048.0,-495.6,-517.0,-692.5,,,False,,,,,False,False,False,False,,
05133,285,350.0,,,,,,583.0,47.2,34.1,158.9,,,65.0,,,,,,298.0,-237.8,-250.9,-126.1,,,,,,,,False,False,False,False,,
05135,87,70.0,,,,,,78.0,55.2,,35.9,,,-17.0,,,,,,-9.0,-31.8,,-51.1,,,,,,,,True,False,,False,,
05137,225,105.0,,,,,,72.0,16.9,,102.2,,,-120.0,,,,,,-153.0,-208.1,,-122.8,,,,,,,,False,False,,False,,
05139,424,392.0,,,,,,767.0,133.7,168.7,215.3,,,-32.0,,,,,,343.0,-290.3,-255.3,-208.7,,,,,,,,False,False,False,False,,
05141,112,35.0,,,,,,182.0,13.8,,24.7,,,-77.0,,,,,,70.0,-98.2,,-87.3,,,,,,,,True,False,,False,,
05143,2618,3619.0,3991.4,,,,,4191.0,958.2,910.6,2168.3,,,1001.0,1373.4,,,,,1573.0,-1659.8,-1707.4,-449.7,,,False,,,,,False,False,False,True,,
05145,422,308.0,333.4,,,,,1445.0,359.0,415.2,836.5,,,-114.0,-88.6,,,,,1023.0,-63.0,-6.8,414.5,,,True,,,,,False,True,True,False,,
05147,15,0.0,,,,,,52.0,18.4,,,,,-15.0,,,,,,37.0,3.4,,,,,,,,,,False,True,,,,
05149,251,294.0,,,,,,500.0,55.2,13.7,509.1,,,43.0,,,,,,249.0,-195.8,-237.3,258.1,,,,,,,,False,False,False,False,,
06001,9507,8540.0,11686.5,,,,,10524.0,5622.3,8525.3,9764.3,,,-967.0,2179.5,,,,,1017.0,-3884.7,-981.7,257.3,,,False,,,,,False,False,False,True,,
06003,0,0.0,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,0.0,,0.0,,,,,,,,True,False,,True,,
06005,209,140.0,,,,,,190.0,22.0,,73.1,,,-69.0,,,,,,-19.0,-187.0,,-135.9,,,,,,,,True,False,,False,,
06007,1847,1652.0,1885.3,,,,,1746.0,371.6,1891.7,1982.7,,,-195.0,38.3,,,,,-101.0,-1475.4,44.7,135.7,,,True,,,,,True,False,True,True,,
06009,199,84.0,,,,,,221.0,29.7,,754.5,,,-115.0,,,,,,22.0,-169.3,,555.5,,,,,,,,True,False,,False,,
06011,229,630.0,,,,,,228.0,225.7,110.2,659.7,,,401.0,,,,,,-1.0,-3.3,-118.8,430.7,,,,,,,,True,True,True,False,,
06013,8425,8624.0,6607.5,,,,,8120.0,10992.9,10096.1,8274.1,,,199.0,-1817.5,,,,,-305.0,2567.9,1671.1,-150.9,,,False,,,,,False,False,False,True,,
06015,43,147.0,,,,,,136.0,12.2,,79.7,,,104.0,,,,,,93.0,-30.8,,36.7,,,,,,,,True,True,,True,,
06017,519,833.0,1417.7,,,,,1402.0,126.3,1933.1,394.9,,,314.0,898.7,,,,,883.0,-392.7,1414.1,-124.1,,,False,,,,,False,False,False,True,,
06019,14353,18270.0,24239.4,,,,,22200.0,23024.3,7868.2,16551.7,,,3917.0,9886.4,,,,,7847.0,8671.3,-6484.8,2198.7,,,False,,,,,False,False,False,True,,
06021,287,357.0,,,,,,224.0,98.9,202.9,385.2,,,70.0,,,,,,-63.0,-188.1,-84.1,98.2,,,,,,,,True,False,False,False,,
06023,242,168.0,103.1,,,,,337.0,11.8,252.1,175.2,,,-74.0,-138.9,,,,,95.0,-230.2,10.1,-66.8,,,False,,,,,False,False,True,True,,
06025,2207,3752.0,2945.5,,,,,3787.0,1551.4,259.7,1542.2,,,1545.0,738.5,,,,,1580.0,-655.6,-1947.3,-664.8,,,True,,,,,False,True,False,True,,
06027,168,49.0,,,,,,110.0,4.4,,42.6,,,-119.0,,,,,,-58.0,-163.6,,-125.4,,,,,,,,True,False,,False,,
06029,16371,45248.0,35020.7,,,,,29215.0,93816.8,9580.2,28526.6,,,28877.0,18649.7,,,,,12844.0,77445.8,-6790.8,12155.6,,,True,,,,,True,False,True,True,,
06031,3267,3941.0,576.4,,,,,5161.0,1283.3,924.4,3026.4,,,674.0,-2690.6,,,,,1894.0,-1983.7,-2342.6,-240.6,,,False,,,,,False,False,False,True,,
06033,223,196.0,172.2,,,,,149.0,44.1,327.2,440.9,,,-27.0,-50.8,,,,,-74.0,-178.9,104.2,217.9,,,False,,,,,False,False,False,False,,
06035,197,448.0,,,,,,213.0,79.6,125.3,666.7,,,251.0,,,,,,16.0,-117.4,-71.7,469.7,,,,,,,,True,True,True,False,,
06037,80851,134211.0,140388.7,,,,,126959.0,104907.2,76078.8,104382.1,,,53360.0,59537.7,,,,,46108.0,24056.2,-4772.2,23531.1,,,False,,,,,True,True,True,True,,
06039,2520,3157.0,5714.9,,,,,3958.0,404.6,1557.8,4623.5,,,637.0,3194.9,,,,,1438.0,-2115.4,-962.2,2103.5,,,False,,,,,False,False,False,False,,
06041,1841,3220.0,15254.8,,,,,1505.0,1273.2,2438.2,764.6,,,1379.0,13413.8,,,,,-336.0,-567.8,597.2,-1076.4,,,False,,,,,True,True,True,True,,
06043,29,77.0,,,,,,64.0,8.8,,32.5,,,48.0,,,,,,35.0,-20.2,,3.5,,,,,,,,True,True,,True,,
06045,529,448.0,642.7,,,,,156.0,686.5,408.1,415.0,,,-81.0,113.7,,,,,-373.0,157.5,-120.9,-114.0,,,False,,,,,False,False,False,False,,
06047,5296,5894.0,7815.9,,,,,6732.0,1880.1,2120.5,4136.1,,,598.0,2519.9,,,,,1436.0,-3415.9,-3175.5,-1159.9,,,False,,,,,False,False,False,False,,
06049,24,0.0,,,,,,6.0,,,,,,-24.0,,,,,,-18.0,,,,,,,,,,,True,,,,,
06051,52,245.0,,,,,,32.0,57.5,54.7,298.0,,,193.0,,,,,,-20.0,5.5,2.7,246.0,,,,,,,,True,True,True,False,,
06053,4808,5537.0,12111.3,,,,,5772.0,3261.1,3323.9,8741.6,,,729.0,7303.3,,,,,964.0,-1546.9,-1484.1,3933.6,,,False,,,,,False,False,False,False,,
06055,806,1078.0,2060.7,,,,,1272.0,194.8,1063.8,1750.6,,,272.0,1254.7,,,,,466.0,-611.2,257.8,944.6,,,False,,,,,False,False,True,False,,
06057,228,357.0,690.7,,,,,732.0,127.2,865.0,660.7,,,129.0,462.7,,,,,504.0,-100.8,637.0,432.7,,,False,,,,,False,True,False,False,,
06059,16807,34594.0,90486.1,,,,,36334.0,33841.6,9556.2,18352.6,,,17787.0,73679.1,,,,,19527.0,17034.6,-7250.8,1545.6,,,False,,,,,False,True,True,True,,
06061,1696,2275.0,2772.8,,,,,3802.0,1518.4,3481.7,4049.0,,,579.0,1076.8,,,,,2106.0,-177.6,1785.7,2353.0,,,False,,,,,False,True,False,False,,
06063,20,35.0,,,,,,99.0,3.5,,,,,15.0,,,,,,79.0,-16.5,,,,,,,,,,False,False,,,,
06065,21606,33404.0,68045.0,,,,,32592.0,29848.8,14848.7,34937.8,,,11798.0,46439.0,,,,,10986.0,8242.8,-6757.3,13331.8,,,False,,,,,True,True,True,False,,
06067,11509,13027.0,30292.5,,,,,14609.0,17389.0,12249.1,7931.5,,,1518.0,18783.5,,,,,3100.0,5880.0,740.1,-3577.5,,,False,,,,,False,False,True,False,,
06069,698,616.0,1360.5,,,,,972.0,185.6,465.4,687.3,,,-82.0,662.5,,,,,274.0,-512.4,-232.6,-10.7,,,False,,,,,False,False,False,True,,
06071,24368,22610.0,50455.4,,,,,37821.0,24941.4,13264.1,28649.2,,,-1758.0,26087.4,,,,,13453.0,573.4,-11103.9,4281.2,,,False,,,,,False,True,False,False,,
06073,16316,20888.0,49711.8,,,,,25006.0,13337.4,14117.9,15594.9,,,4572.0,33395.8,,,,,8690.0,-2978.6,-2198.1,-721.1,,,False,,,,,False,True,True,True,,
06075,4476,4697.0,3007.9,,,,,3720.0,2681.1,4384.1,3228.3,,,221.0,-1468.1,,,,,-756.0,-1794.9,-91.9,-1247.7,,,False,,,,,False,False,True,False,,
06077,8893,16149.0,20073.6,,,,,12512.0,11096.9,6048.2,11540.1,,,7256.0,11180.6,,,,,3619.0,2203.9,-2844.8,2647.1,,,False,,,,,True,True,True,True,,
06079,1722,2009.0,3517.6,,,,,3674.0,1172.5,2785.7,1672.0,,,287.0,1795.6,,,,,1952.0,-549.5,1063.7,-50.0,,,False,,,,,False,False,False,True,,
06081,4055,3899.0,3106.0,,,,,4253.0,2037.9,5803.5,3374.8,,,-156.0,-949.0,,,,,198.0,-2017.1,1748.5,-680.2,,,False,,,,,False,False,False,False,,
06083,3032,5719.0,5108.2,,,,,7684.0,4445.4,2814.8,5404.5,,,2687.0,2076.2,,,,,4652.0,1413.4,-217.2,2372.5,,,True,,,,,False,True,True,True,,
06085,10584,10731.0,7916.4,,,,,11420.0,12609.6,9949.3,9301.5,,,147.0,-2667.6,,,,,836.0,2025.6,-634.7,-1282.5,,,False,,,,,False,False,False,False,,
06087,1126,882.0,1985.2,,,,,1812.0,400.3,2586.1,168.9,,,-244.0,859.2,,,,,686.0,-725.7,1460.1,-957.1,,,False,,,,,False,False,False,False,,
06089,321,448.0,1078.4,,,,,653.0,549.1,937.3,987.2,,,127.0,757.4,,,,,332.0,228.1,616.3,666.2,,,False,,,,,False,False,False,False,,
06091,5,0.0,,,,,,5.0,0.0,,0.0,,,-5.0,,,,,,0.0,-5.0,,-5.0,,,,,,,,True,True,,True,,
06093,101,119.0,,,,,,74.0,27.1,,130.3,,,18.0,,,,,,-27.0,-73.9,,29.3,,,,,,,,False,False,,False,,
06095,2691,4025.0,5065.0,,,,,3754.0,2219.8,3858.4,4363.7,,,1334.0,2374.0,,,,,1063.0,-471.2,1167.4,1672.7,,,False,,,,,True,True,True,False,,
06097,4200,2786.0,5734.1,,,,,2225.0,5053.6,3598.6,2335.7,,,-1414.0,1534.1,,,,,-1975.0,853.6,-601.4,-1864.3,,,False,,,,,False,True,True,False,,
06099,8323,10682.0,28311.1,,,,,11498.0,6478.2,6592.4,14795.3,,,2359.0,19988.1,,,,,3175.0,-1844.8,-1730.6,6472.3,,,False,,,,,False,True,True,False,,
06101,969,868.0,2279.5,,,,,1172.0,571.4,1043.0,2947.2,,,-101.0,1310.5,,,,,203.0,-397.6,74.0,1978.2,,,False,,,,,False,False,True,False,,
06103,279,385.0,67.0,,,,,309.0,464.8,495.4,473.8,,,106.0,-212.0,,,,,30.0,185.8,216.4,194.8,,,False,,,,,True,False,False,False,,
06105,13,7.0,,,,,,0.0,0.1,,2.8,,,-6.0,,,,,,-13.0,-12.9,,-10.2,,,,,,,,False,False,,False,,
06107,6904,10689.0,12046.6,,,,,16876.0,4308.1,3364.6,9312.3,,,3785.0,5142.6,,,,,9972.0,-2595.9,-3539.4,2408.3,,,False,,,,,False,True,True,True,,
06109,87,287.0,0.0,,,,,281.0,353.1,278.0,359.8,,,200.0,-87.0,,,,,194.0,266.1,191.0,272.8,,,True,,,,,True,False,True,False,,
06111,5308,8400.0,11413.7,,,,,17774.0,3726.0,6443.7,7676.3,,,3092.0,6105.7,,,,,12466.0,-1582.0,1135.7,2368.3,,,False,,,,,False,True,True,True,,
06113,1308,1687.0,3250.7,,,,,2070.0,2464.0,2009.4,845.2,,,379.0,1942.7,,,,,762.0,1156.0,701.4,-462.8,,,False,,,,,False,False,False,False,,
06115,701,728.0,855.6,,,,,1089.0,784.3,603.7,542.1,,,27.0,154.6,,,,,388.0,83.3,-97.3,-158.9,,,False,,,,,False,False,False,False,,
08001,2461,3339.0,1952.9,,,,,2456.0,1325.1,1668.7,5821.7,,,878.0,-508.1,,,,,-5.0,-1135.9,-792.3,3360.7,,,True,,,,,True,False,True,False,,
08003,22,84.0,,,,,,218.0,12.8,3.3,55.8,,,62.0,,,,,,196.0,-9.2,-18.7,33.8,,,,,,,,False,True,True,True,,
08005,2000,3360.0,743.9,,,,,2855.0,2183.6,1034.5,6342.4,,,1360.0,-1256.1,,,,,855.0,183.6,-965.5,4342.4,,,True,,,,,True,True,True,False,,
08007,25,49.0,,,,,,89.0,2.8,,,,,24.0,,,,,,64.0,-22.2,,,,,,,,,,False,True,,,,
08009,4,0.0,,,,,,3.0,0.3,,0.3,,,-4.0,,,,,,-1.0,-3.7,,-3.7,,,,,,,,True,True,,True,,
08011,7,0.0,,,,,,0.0,0.2,,0.0,,,-7.0,,,,,,-7.0,-6.8,,-7.0,,,,,,,,False,True,,False,,
08013,936,861.0,747.2,,,,,742.0,835.7,600.7,1302.9,,,-75.0,-188.8,,,,,-194.0,-100.3,-335.3,366.9,,,False,,,,,False,False,False,False,,
08014,188,140.0,58.2,,,,,946.0,57.5,,104.6,,,-48.0,-129.8,,,,,758.0,-130.5,,-83.4,,,False,,,,,False,False,,False,,
08015,78,231.0,,,,,,109.0,108.4,112.3,18.8,,,153.0,,,,,,31.0,30.4,34.3,-59.2,,,,,,,,True,True,True,True,,
08017,2,0.0,,,,,,0.0,1.2,,0.0,,,-2.0,,,,,,-2.0,-0.8,,-2.0,,,,,,,,False,True,,False,,
08019,11,14.0,,,,,,30.0,1.8,,8.0,,,3.0,,,,,,19.0,-9.2,,-3.0,,,,,,,,False,False,,True,,
08021,11,14.0,,,,,,90.0,2.5,,10.5,,,3.0,,,,,,79.0,-8.5,,-0.5,,,,,,,,False,False,,True,,
08023,11,0.0,,,,,,17.0,1.4,,0.3,,,-11.0,,,,,,6.0,-9.6,,-10.7,,,,,,,,True,True,,True,,
08025,1,0.0,,,,,,25.0,4.1,,0.9,,,-1.0,,,,,,24.0,3.1,,-0.1,,,,,,,,False,False,,True,,
08027,7,14.0,,,,,,1.0,0.2,,2.4,,,7.0,,,,,,-6.0,-6.8,,-4.6,,,,,,,,True,True,,True,,
08029,79,84.0,,,,,,146.0,5.7,,35.7,,,5.0,,,,,,67.0,-73.3,,-43.3,,,,,,,,False,False,,False,,
08031,2676,5467.0,949.7,,,,,4292.0,5620.2,2586.0,6639.7,,,2791.0,-1726.3,,,,,1616.0,2944.2,-90.0,3963.7,,,True,,,,,True,False,True,False,,
08033,2,0.0,,,,,,2.0,,,0.0,,,-2.0,,,,,,0.0,,,-2.0,,,,,,,,True,,,False,,
08035,696,1288.0,409.8,,,,,838.0,1454.6,3774.2,1029.6,,,592.0,-286.2,,,,,142.0,758.6,3078.2,333.6,,,True,,,,,True,False,False,True,,
08037,264,791.0,7.2,,,,,412.0,555.9,300.2,701.5,,,527.0,-256.8,,,,,148.0,291.9,36.2,437.5,,,True,,,,,True,True,True,True,,
08039,59,63.0,,,,,,30.0,4.0,,27.2,,,4.0,,,,,,-29.0,-55.0,,-31.8,,,,,,,,False,False,,False,,
08041,2313,3892.0,2737.5,,,,,2060.0,4544.5,5248.5,4668.0,,,1579.0,424.5,,,,,-253.0,2231.5,2935.5,2355.0,,,True,,,,,True,False,False,False,,
08043,80,105.0,,,,,,73.0,13.6,,252.9,,,25.0,,,,,,-7.0,-66.4,,172.9,,,,,,,,True,False,,False,,
08045,280,749.0,927.2,,,,,313.0,840.6,527.2,1452.0,,,469.0,647.2,,,,,33.0,560.6,247.2,1172.0,,,False,,,,,True,False,True,False,,
08047,5,7.0,,,,,,64.0,0.6,,,,,2.0,,,,,,59.0,-4.4,,,,,,,,,,False,False,,,,
08049,30,35.0,,,,,,19.0,1.3,,52.0,,,5.0,,,,,,-11.0,-28.7,,22.0,,,,,,,,False,False,,False,,
08051,80,119.0,,,,,,67.0,12.4,0.8,67.7,,,39.0,,,,,,-13.0,-67.6,-79.2,-12.3,,,,,,,,True,False,False,True,,
08053,0,0.0,,,,,,7.0,0.0,,0.0,,,0.0,,,,,,7.0,0.0,,0.0,,,,,,,,False,False,,False,,
08055,4,7.0,,,,,,0.0,0.1,,9.7,,,3.0,,,,,,-4.0,-3.9,,5.7,,,,,,,,False,False,,False,,
08057,2,0.0,,,,,,3.0,,,0.8,,,-2.0,,,,,,1.0,,,-1.2,,,,,,,,True,,,True,,
08059,1464,2590.0,459.2,,,,,1598.0,1447.4,3069.0,5601.0,,,1126.0,-1004.8,,,,,134.0,-16.6,1605.0,4137.0,,,True,,,,,True,True,False,False,,
08061,0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,True,,,,,
08063,40,42.0,,,,,,4.0,2.3,,14.6,,,2.0,,,,,,-36.0,-37.7,,-25.4,,,,,,,,False,False,,False,,
08065,26,7.0,,,,,,50.0,9.8,,1.0,,,-19.0,,,,,,24.0,-16.2,,-25.0,,,,,,,,False,True,,False,,
08067,73,196.0,74.9,,,,,135.0,83.9,183.1,116.5,,,123.0,1.9,,,,,62.0,10.9,110.1,43.5,,,True,,,,,True,True,True,True,,
08069,930,1281.0,517.3,,,,,507.0,783.2,2036.5,2673.8,,,351.0,-412.7,,,,,-423.0,-146.8,1106.5,1743.8,,,False,,,,,False,True,False,False,,
08071,8,14.0,,,,,,3.0,0.7,,,,,6.0,,,,,,-5.0,-7.3,,,,,,,,,,True,False,,,,
08073,2,0.0,,,,,,0.0,0.1,,0.0,,,-2.0,,,,,,-2.0,-1.9,,-2.0,,,,,,,,False,True,,False,,
08075,98,21.0,,,,,,107.0,0.2,4.2,6.8,,,-77.0,,,,,,9.0,-97.8,-93.8,-91.2,,,,,,,,True,False,False,False,,
08077,261,329.0,194.3,,,,,188.0,120.8,716.4,514.2,,,68.0,-66.7,,,,,-73.0,-140.2,455.4,253.2,,,True,,,,,False,False,False,False,,
08079,2,7.0,,,,,,14.0,1.4,,,,,5.0,,,,,,12.0,-0.6,,,,,,,,,,False,True,,,,
08081,13,35.0,,,,,,5.0,1.0,,42.7,,,22.0,,,,,,-8.0,-12.0,,29.7,,,,,,,,True,True,,False,,
08083,31,49.0,,,,,,64.0,19.8,,7.2,,,18.0,,,,,,33.0,-11.2,,-23.8,,,,,,,,False,True,,False,,
08085,101,161.0,,,,,,146.0,65.1,29.3,95.7,,,60.0,,,,,,45.0,-35.9,-71.7,-5.3,,,,,,,,True,True,False,True,,
08087,55,49.0,,,,,,206.0,3.3,4.1,38.1,,,-6.0,,,,,,151.0,-51.7,-50.9,-16.9,,,,,,,,False,False,False,False,,
08089,47,84.0,,,,,,28.0,3.5,,50.5,,,37.0,,,,,,-19.0,-43.5,,3.5,,,,,,,,True,False,,True,,
08091,16,0.0,,,,,,21.0,0.3,,0.0,,,-16.0,,,,,,5.0,-15.7,,-16.0,,,,,,,,True,True,,True,,
08093,9,42.0,,,,,,13.0,2.9,,31.4,,,33.0,,,,,,4.0,-6.1,,22.4,,,,,,,,True,True,,True,,
08095,0,28.0,,,,,,1.0,0.5,,13.1,,,28.0,,,,,,1.0,0.5,,13.1,,,,,,,,True,True,,True,,
08097,56,21.0,,,,,,110.0,0.9,93.6,49.0,,,-35.0,,,,,,54.0,-55.1,37.6,-7.0,,,,,,,,False,False,False,True,,
08099,45,7.0,,,,,,9.0,2.9,,0.1,,,-38.0,,,,,,-36.0,-42.1,,-44.9,,,,,,,,True,False,,False,,
08101,417,490.0,285.0,,,,,914.0,91.8,420.8,508.5,,,73.0,-132.0,,,,,497.0,-325.2,3.8,91.5,,,False,,,,,False,False,True,False,,
08103,19,0.0,,,,,,4.0,0.2,,2.0,,,-19.0,,,,,,-15.0,-18.8,,-17.0,,,,,,,,True,True,,True,,
08105,8,35.0,,,,,,130.0,15.5,,64.7,,,27.0,,,,,,122.0,7.5,,56.7,,,,,,,,False,True,,False,,
08107,47,49.0,,,,,,44.0,4.5,,47.3,,,2.0,,,,,,-3.0,-42.5,,0.3,,,,,,,,False,False,,True,,
08109,5,14.0,,,,,,23.0,0.1,1.0,56.9,,,9.0,,,,,,18.0,-4.9,-4.0,51.9,,,,,,,,False,True,True,False,,
08111,4,0.0,,,,,,7.0,0.0,,0.5,,,-4.0,,,,,,3.0,-4.0,,-3.5,,,,,,,,True,True,,True,,
08113,22,63.0,,,,,,25.0,7.7,,59.9,,,41.0,,,,,,3.0,-14.3,,37.9,,,,,,,,True,True,,True,,
08115,1,42.0,,,,,,0.0,,,15.0,,,41.0,,,,,,-1.0,,,14.0,,,,,,,,True,,,True,,
08117,57,77.0,,,,,,121.0,7.0,71.1,80.9,,,20.0,,,,,,64.0,-50.0,14.1,23.9,,,,,,,,False,False,True,False,,
08119,72,175.0,,,,,,65.0,8.3,,111.3,,,103.0,,,,,,-7.0,-63.7,,39.3,,,,,,,,True,True,,True,,
08121,9,0.0,,,,,,3.0,1.6,,27.6,,,-9.0,,,,,,-6.0,-7.4,,18.6,,,,,,,,True,True,,False,,
08123,899,1379.0,181.6,,,,,685.0,493.6,343.7,3277.1,,,480.0,-717.4,,,,,-214.0,-405.4,-555.3,2378.1,,,False,,,,,True,True,False,False,,
08125,14,14.0,,,,,,8.0,2.8,,28.4,,,0.0,,,,,,-6.0,-11.2,,14.4,,,,,,,,False,False,,False,,
09001,1939,2464.0,371.1,,,,,590.0,833.4,763.8,1542.7,,,525.0,-1568.0,,,,,-1349.0,-1105.6,-1175.2,-396.3,,,False,,,,,False,False,False,True,,
09003,1553,2058.0,1214.0,,,,,1578.0,1110.9,207.6,1540.3,,,505.0,-339.0,,,,,25.0,-442.1,-1345.4,-12.7,,,True,,,,,True,True,False,True,,
09005,217,259.0,160.7,,,,,39.0,76.2,43.0,153.9,,,42.0,-56.3,,,,,-178.0,-140.8,-174.0,-63.1,,,False,,,,,False,False,False,False,,
09007,149,56.0,124.3,,,,,45.0,2.4,89.4,36.5,,,-93.0,-24.7,,,,,-104.0,-146.6,-59.6,-112.5,,,True,,,,,False,False,True,False,,
09009,1079,1057.0,631.3,,,,,565.0,188.7,216.5,1672.1,,,-22.0,-447.7,,,,,-514.0,-890.3,-862.5,593.1,,,False,,,,,False,False,False,False,,
09011,291,105.0,425.4,,,,,138.0,6.1,88.6,140.8,,,-186.0,134.4,,,,,-153.0,-284.9,-202.4,-150.2,,,True,,,,,True,False,False,True,,
09013,269,175.0,118.1,,,,,157.0,5.7,39.9,106.9,,,-94.0,-150.9,,,,,-112.0,-263.3,-229.1,-162.1,,,False,,,,,False,False,False,False,,
09015,186,49.0,246.8,,,,,228.0,6.8,67.2,4.4,,,-137.0,60.8,,,,,42.0,-179.2,-118.8,-181.6,,,True,,,,,True,False,True,False,,
10001,695,672.0,319.2,,,,,438.0,321.8,366.8,387.9,,284.0,-23.0,-375.8,,,,,-257.0,-373.2,-328.2,-307.1,,-411.0,False,,,,,False,False,False,False,,False
10003,2575,2702.0,1185.2,,,,,1788.0,1609.1,1260.7,2607.7,,2995.0,127.0,-1389.8,,,,,-787.0,-965.9,-1314.3,32.7,,420.0,False,,,,,False,False,False,True,,False
10005,1099,1568.0,835.8,,,,,613.0,683.5,391.4,1605.4,,907.0,469.0,-263.2,,,,,-486.0,-415.5,-707.6,506.4,,-192.0,True,,,,,False,True,False,False,,True
12001,3191,3633.0,5928.7,,,,,4534.0,4639.7,2735.5,1702.9,,2238.0,442.0,2737.7,,,,,1343.0,1448.7,-455.5,-1488.1,,-953.0,False,,,,,False,False,False,False,,False
12003,1022,455.0,,,,,,773.0,566.6,214.5,208.8,,261.0,-567.0,,,,,,-249.0,-455.4,-807.5,-813.2,,-761.0,,,,,,True,True,False,False,,False
12005,2797,7070.0,4139.1,,,,,4854.0,5811.0,1822.6,6134.8,,2405.0,4273.0,1342.1,,,,,2057.0,3014.0,-974.4,3337.8,,-392.0,True,,,,,True,True,True,True,,True
12007,683,301.0,,,,,,508.0,101.1,283.1,63.7,,118.0,-382.0,,,,,,-175.0,-581.9,-399.9,-619.3,,-565.0,,,,,,True,False,False,False,,False
12009,3028,5866.0,10828.7,,,,,8025.0,6488.7,5374.0,3041.2,,3440.0,2838.0,7800.7,,,,,4997.0,3460.7,2346.0,13.2,,412.0,False,,,,,False,False,True,True,,True
12011,26086,70392.0,84702.6,,,,,62746.0,83028.9,31427.0,108068.4,,18443.0,44306.0,58616.6,,,,,36660.0,56942.9,5341.0,81982.4,,-7643.0,False,,,,,True,False,True,False,,True
12013,350,336.0,,,,,,450.0,40.4,71.3,365.0,,117.0,-14.0,,,,,,100.0,-309.6,-278.7,15.0,,-233.0,,,,,,False,False,False,False,,False
12015,1199,1946.0,2368.0,,,,,2382.0,1767.6,1386.9,2068.3,,978.0,747.0,1169.0,,,,,1183.0,568.6,187.9,869.3,,-221.0,False,,,,,False,True,True,False,,True
12017,1387,2030.0,2373.5,,,,,1973.0,3956.2,1508.7,1217.6,,1240.0,643.0,986.5,,,,,586.0,2569.2,121.7,-169.4,,-147.0,False,,,,,True,False,True,True,,True
12019,2098,3451.0,5874.8,,,,,3787.0,4387.0,2238.0,1961.2,,1508.0,1353.0,3776.8,,,,,1689.0,2289.0,140.0,-136.8,,-590.0,False,,,,,False,False,True,True,,True
12021,3444,8036.0,14219.7,,,,,6916.0,2397.4,4103.1,7879.9,,2202.0,4592.0,10775.7,,,,,3472.0,-1046.6,659.1,4435.9,,-1242.0,False,,,,,True,True,True,True,,True
12023,1429,6251.0,2486.3,,,,,1867.0,3552.3,966.2,4548.7,,767.0,4822.0,1057.3,,,,,438.0,2123.3,-462.8,3119.7,,-662.0,True,,,,,True,True,True,True,,True
12027,370,763.0,,,,,,839.0,118.3,44.0,148.1,,123.0,393.0,,,,,,469.0,-251.7,-326.0,-221.9,,-247.0,,,,,,False,True,True,True,,True
12029,564,455.0,,,,,,419.0,75.6,58.2,395.2,,176.0,-109.0,,,,,,-145.0,-488.4,-505.8,-168.8,,-388.0,,,,,,False,False,False,False,,False
12031,9082,23695.0,32513.1,,,,,22088.0,25624.1,11580.8,22048.2,,7903.0,14613.0,23431.1,,,,,13006.0,16542.1,2498.8,12966.2,,-1179.0,False,,,,,True,False,True,True,,True
