,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
13189,266,348.0,,432.0,,,,,220.0,107.9,147.0,231.8,,287.0,82.0,,166.0,,,,,-46.0,-158.1,-119.0,-34.2,,21.0,,False,,,,,True,False,False,True,,True
13191,127,138.0,,140.0,,,,,184.0,71.5,79.9,264.4,,140.0,11.0,,13.0,,,,,57.0,-55.5,-47.1,137.4,,13.0,,False,,,,,False,False,False,False,,False
13193,48,96.0,,119.0,,,,,114.0,10.1,9.9,60.2,,122.0,48.0,,71.0,,,,,66.0,-37.9,-38.1,12.2,,74.0,,False,,,,,False,True,True,True,,False
13195,287,312.0,,308.0,,,,,316.0,159.8,291.5,96.0,,270.0,25.0,,21.0,,,,,29.0,-127.2,4.5,-191.0,,-17.0,,True,,,,,False,False,True,False,,True
13197,37,120.0,,74.0,,,,,66.0,42.2,31.7,120.8,,148.0,83.0,,37.0,,,,,29.0,5.2,-5.3,83.8,,111.0,,True,,,,,True,True,True,False,,False
13199,170,162.0,,184.0,,,,,247.0,34.9,102.6,157.0,,155.0,-8.0,,14.0,,,,,77.0,-135.1,-67.4,-13.0,,-15.0,,False,,,,,False,False,False,False,,False
13201,104,216.0,,208.0,,,,,76.0,14.0,32.0,148.0,,107.0,112.0,,104.0,,,,,-28.0,-90.0,-72.0,44.0,,3.0,,True,,,,,True,True,True,True,,True
13205,146,342.0,,713.0,,,,,403.0,159.5,29.5,517.8,,261.0,196.0,,567.0,,,,,257.0,13.5,-116.5,371.8,,115.0,,False,,,,,False,True,True,False,,True
13207,214,330.0,,311.0,,,,,241.0,189.8,181.2,195.0,,232.0,116.0,,97.0,,,,,27.0,-24.2,-32.8,-19.0,,18.0,,True,,,,,True,True,True,True,,True
13209,133,138.0,,104.0,,,,,91.0,70.5,51.9,111.7,,83.0,5.0,,-29.0,,,,,-42.0,-62.5,-81.1,-21.3,,-50.0,,False,,,,,False,False,False,False,,False
13211,232,414.0,,797.0,,,,,166.0,134.7,164.4,300.4,,452.0,182.0,,565.0,,,,,-66.0,-97.3,-67.6,68.4,,220.0,,False,,,,,True,True,True,True,,False
13213,224,456.0,,430.0,,,,,604.0,259.1,262.3,409.6,,277.0,232.0,,206.0,,,,,380.0,35.1,38.3,185.6,,53.0,,True,,,,,False,True,True,True,,True
13215,1457,2868.0,4045.9,4113.0,,,,,4499.0,1084.7,1200.5,3161.2,,1441.0,1411.0,2588.9,2656.0,,,,,3042.0,-372.3,-256.5,1704.2,,-16.0,False,False,,,,,False,True,True,False,,True
13217,869,1266.0,2032.6,1204.0,,,,,1127.0,1326.9,705.8,940.1,,756.0,397.0,1163.6,335.0,,,,,258.0,457.9,-163.2,71.1,,-113.0,False,True,,,,,True,False,True,True,,True
13219,269,294.0,,222.0,,,,,280.0,155.4,438.5,159.7,,238.0,25.0,,-47.0,,,,,11.0,-113.6,169.5,-109.3,,-31.0,,False,,,,,True,False,False,False,,False
13221,113,144.0,,122.0,,,,,117.0,45.1,130.3,232.3,,72.0,31.0,,9.0,,,,,4.0,-67.9,17.3,119.3,,-41.0,,True,,,,,True,False,True,False,,False
13223,1175,1176.0,1524.9,1254.0,,,,,1670.0,1489.5,1146.2,1173.9,,1054.0,1.0,349.9,79.0,,,,,495.0,314.5,-28.8,-1.1,,-121.0,False,False,,,,,False,False,False,False,,False
13225,297,450.0,,663.0,,,,,225.0,180.2,216.4,712.0,,433.0,153.0,,366.0,,,,,-72.0,-116.8,-80.6,415.0,,136.0,,False,,,,,True,True,True,False,,True
13227,292,390.0,,401.0,,,,,331.0,388.0,223.0,509.8,,321.0,98.0,,109.0,,,,,39.0,96.0,-69.0,217.8,,29.0,,False,,,,,True,True,True,False,,True
13229,183,174.0,,113.0,,,,,339.0,11.6,123.0,189.7,,75.0,-9.0,,-70.0,,,,,156.0,-171.4,-60.0,6.7,,-108.0,,False,,,,,False,False,False,True,,False
13231,110,156.0,,238.0,,,,,140.0,25.4,158.7,233.7,,160.0,46.0,,128.0,,,,,30.0,-84.6,48.7,123.7,,50.0,,False,,,,,True,False,False,False,,False
13233,670,930.0,,1627.0,,,,,622.0,414.4,311.4,1442.4,,796.0,260.0,,957.0,,,,,-48.0,-255.6,-358.6,772.4,,126.0,,False,,,,,True,True,False,False,,True
13235,211,60.0,,115.0,,,,,64.0,13.6,,29.7,,68.0,-151.0,,-96.0,,,,,-147.0,-197.4,,-181.3,,-143.0,,True,,,,,True,False,,False,,True
13237,282,444.0,,563.0,,,,,200.0,230.8,160.3,209.1,,350.0,162.0,,281.0,,,,,-82.0,-51.2,-121.7,-72.9,,68.0,,False,,,,,True,True,True,True,,True
13239,4,24.0,,0.0,,,,,8.0,3.9,,33.3,,27.0,20.0,,-4.0,,,,,4.0,-0.1,,29.3,,23.0,,True,,,,,True,True,,False,,False
13241,117,240.0,,291.0,,,,,130.0,175.4,167.3,182.9,,161.0,123.0,,174.0,,,,,13.0,58.4,50.3,65.9,,44.0,,False,,,,,True,True,True,True,,True
13243,68,144.0,,4.0,,,,,88.0,20.0,4.6,113.9,,57.0,76.0,,-64.0,,,,,20.0,-48.0,-63.4,45.9,,-11.0,,True,,,,,True,True,True,True,,True
13245,2918,5202.0,5549.3,7869.0,,,,,3104.0,8564.2,1643.2,4613.1,,3389.0,2284.0,2631.3,4951.0,,,,,186.0,5646.2,-1274.8,1695.1,,471.0,False,False,,,,,True,False,True,True,,True
13247,597,1056.0,896.6,2234.0,,,,,876.0,1189.6,504.4,790.3,,750.0,459.0,299.6,1637.0,,,,,279.0,592.6,-92.6,193.3,,153.0,True,False,,,,,True,False,True,True,,True
13249,53,54.0,,81.0,,,,,33.0,9.0,,30.5,,151.0,1.0,,28.0,,,,,-20.0,-44.0,,-22.5,,98.0,,False,,,,,False,False,,False,,False
13251,164,150.0,,239.0,,,,,143.0,38.3,80.5,98.6,,148.0,-14.0,,75.0,,,,,-21.0,-125.7,-83.5,-65.4,,-16.0,,False,,,,,False,False,False,False,,False
13253,183,306.0,,572.0,,,,,183.0,84.2,41.3,205.8,,197.0,123.0,,389.0,,,,,0.0,-98.8,-141.7,22.8,,14.0,,False,,,,,True,True,False,True,,True
13255,402,666.0,652.9,1137.0,,,,,816.0,437.8,272.7,438.0,,742.0,264.0,250.9,735.0,,,,,414.0,35.8,-129.3,36.0,,340.0,True,False,,,,,False,True,True,True,,False
13257,375,438.0,,363.0,,,,,337.0,428.6,162.3,286.2,,238.0,63.0,,-12.0,,,,,-38.0,53.6,-212.7,-88.8,,-137.0,,True,,,,,True,True,False,False,,False
13259,164,60.0,,3.0,,,,,103.0,10.8,0.6,31.9,,18.0,-104.0,,-161.0,,,,,-61.0,-153.2,-163.4,-132.1,,-146.0,,False,,,,,True,False,False,False,,False
13261,192,186.0,,175.0,,,,,414.0,104.6,39.7,135.0,,97.0,-6.0,,-17.0,,,,,222.0,-87.4,-152.3,-57.0,,-95.0,,False,,,,,False,False,False,False,,False
13263,30,42.0,,42.0,,,,,38.0,3.4,40.6,34.9,,36.0,12.0,,12.0,,,,,8.0,-26.6,10.6,4.9,,6.0,,False,,,,,True,False,True,True,,True
13265,8,42.0,,,,,,,6.0,2.4,,,,48.0,34.0,,,,,,,-2.0,-5.6,,,,40.0,,,,,,,True,True,,,,False
13267,333,540.0,,733.0,,,,,390.0,480.7,161.2,406.5,,369.0,207.0,,400.0,,,,,57.0,147.7,-171.8,73.5,,36.0,,False,,,,,True,True,True,True,,True
13269,108,84.0,,89.0,,,,,54.0,13.2,,35.2,,77.0,-24.0,,-19.0,,,,,-54.0,-94.8,,-72.8,,-31.0,,True,,,,,False,False,,False,,False
13271,121,108.0,,48.0,,,,,292.0,41.2,0.3,86.0,,38.0,-13.0,,-73.0,,,,,171.0,-79.8,-120.7,-35.0,,-83.0,,False,,,,,False,False,False,False,,False
13273,38,102.0,,42.0,,,,,93.0,19.4,5.1,108.8,,50.0,64.0,,4.0,,,,,55.0,-18.6,-32.9,70.8,,12.0,,True,,,,,True,True,True,False,,True
13275,488,966.0,,1117.0,,,,,937.0,292.4,278.4,730.5,,551.0,478.0,,629.0,,,,,449.0,-195.6,-209.6,242.5,,63.0,,False,,,,,True,True,True,True,,True
13277,387,546.0,,436.0,,,,,850.0,241.5,151.9,346.7,,316.0,159.0,,49.0,,,,,463.0,-145.5,-235.1,-40.3,,-71.0,,True,,,,,False,True,False,True,,True
13279,591,804.0,,1224.0,,,,,486.0,410.8,285.7,798.5,,398.0,213.0,,633.0,,,,,-105.0,-180.2,-305.3,207.5,,-193.0,,False,,,,,True,True,False,True,,True
13281,143,78.0,,82.0,,,,,97.0,30.3,79.4,109.6,,66.0,-65.0,,-61.0,,,,,-46.0,-112.7,-63.6,-33.4,,-77.0,,True,,,,,True,False,True,True,,False
13283,143,120.0,,137.0,,,,,78.0,62.4,,144.7,,111.0,-23.0,,-6.0,,,,,-65.0,-80.6,,1.7,,-32.0,,True,,,,,False,False,,True,,False
13285,533,540.0,686.2,775.0,,,,,1312.0,130.8,218.3,421.8,,332.0,7.0,153.2,242.0,,,,,779.0,-402.2,-314.7,-111.2,,-201.0,False,False,,,,,False,False,False,False,,False
13287,63,114.0,,43.0,,,,,79.0,20.7,1.1,71.9,,108.0,51.0,,-20.0,,,,,16.0,-42.3,-61.9,8.9,,45.0,,True,,,,,True,True,False,True,,True
13289,88,156.0,,224.0,,,,,45.0,42.3,,161.6,,161.0,68.0,,136.0,,,,,-43.0,-45.7,,73.6,,73.0,,False,,,,,True,True,,False,,False
13291,394,228.0,,312.0,,,,,214.0,251.2,246.3,155.5,,250.0,-166.0,,-82.0,,,,,-180.0,-142.8,-147.7,-238.5,,-144.0,,True,,,,,False,True,True,False,,True
13293,257,246.0,,411.0,,,,,317.0,147.8,61.0,130.2,,248.0,-11.0,,154.0,,,,,60.0,-109.2,-196.0,-126.8,,-9.0,,False,,,,,False,False,False,False,,True
13295,726,570.0,493.7,1840.0,,,,,904.0,266.1,216.4,465.7,,1325.0,-156.0,-232.3,1114.0,,,,,178.0,-459.9,-509.6,-260.3,,599.0,False,False,,,,,False,False,False,False,,False
13297,733,1182.0,529.6,2898.0,,,,,915.0,670.9,790.6,1059.8,,1504.0,449.0,-203.4,2165.0,,,,,182.0,-62.1,57.6,326.8,,771.0,True,False,,,,,True,True,True,True,,False
13299,336,540.0,,317.0,,,,,795.0,102.7,110.6,903.1,,165.0,204.0,,-19.0,,,,,459.0,-233.3,-225.4,567.1,,-171.0,,True,,,,,False,False,False,False,,True
13301,70,60.0,,70.0,,,,,36.0,6.6,,52.7,,58.0,-10.0,,0.0,,,,,-34.0,-63.4,,-17.3,,-12.0,,True,,,,,False,False,,False,,False
13303,229,504.0,,1077.0,,,,,260.0,382.2,124.6,343.7,,339.0,275.0,,848.0,,,,,31.0,153.2,-104.4,114.7,,110.0,,False,,,,,True,True,True,True,,True
13305,438,678.0,,203.0,,,,,633.0,715.2,228.8,546.5,,222.0,240.0,,-235.0,,,,,195.0,277.2,-209.2,108.5,,-216.0,,True,,,,,True,False,True,True,,True
13307,10,0.0,,0.0,,,,,15.0,9.8,,15.6,,1.0,-10.0,,-10.0,,,,,5.0,-0.2,,5.6,,-9.0,,False,,,,,True,True,,True,,True
13309,222,24.0,,6.0,,,,,74.0,40.4,,44.0,,7.0,-198.0,,-216.0,,,,,-148.0,-181.6,,-178.0,,-215.0,,False,,,,,True,True,,True,,False
13311,354,276.0,,357.0,,,,,295.0,49.1,259.2,515.0,,230.0,-78.0,,3.0,,,,,-59.0,-304.9,-94.8,161.0,,-124.0,,True,,,,,True,False,False,False,,False
13313,1126,3384.0,4811.8,5946.0,,,,,2276.0,3288.4,1203.1,3391.3,,1117.0,2258.0,3685.8,4820.0,,,,,1150.0,2162.4,77.1,2265.3,,-9.0,False,False,,,,,True,True,True,False,,True
13315,72,78.0,,36.0,,,,,84.0,31.8,11.4,52.4,,98.0,6.0,,-36.0,,,,,12.0,-40.2,-60.6,-19.6,,26.0,,False,,,,,False,False,False,False,,False
13317,71,90.0,,48.0,,,,,82.0,23.5,51.4,78.1,,33.0,19.0,,-23.0,,,,,11.0,-47.5,-19.6,7.1,,-38.0,,False,,,,,True,False,False,True,,False
13319,139,138.0,,85.0,,,,,52.0,50.1,44.6,136.1,,79.0,-1.0,,-54.0,,,,,-87.0,-88.9,-94.4,-2.9,,-60.0,,False,,,,,False,False,False,False,,False
13321,100,144.0,,129.0,,,,,308.0,96.5,60.0,113.3,,130.0,44.0,,29.0,,,,,208.0,-3.5,-40.0,13.3,,30.0,,True,,,,,False,True,True,True,,True
15001,464,0.0,3.4,0.0,,,,,,0.1,18.4,34.9,,0.0,-464.0,-460.6,-464.0,,,,,,-463.9,-445.6,-429.1,,-464.0,True,False,,,,,,True,True,True,,False
15003,7774,3306.0,1333.9,5739.0,,,,,,9003.2,2157.3,3597.7,,15290.0,-4468.0,-6440.1,-2035.0,,,,,,1229.2,-5616.7,-4176.3,,7516.0,False,True,,,,,,True,False,True,,False
15005,0,0.0,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,True,,,,,,,,,,
15007,11,24.0,0.0,61.0,,,,,,0.1,,12.6,,365.0,13.0,-11.0,50.0,,,,,,-10.9,,1.6,,354.0,True,False,,,,,,True,,True,,False
15009,274,144.0,0.0,802.0,,,,,,43.0,15.9,80.2,,883.0,-130.0,-274.0,528.0,,,,,,-231.0,-258.1,-193.8,,609.0,False,False,,,,,,False,False,False,,False
16001,3919,6372.0,15688.8,5690.0,,,,,6449.0,6749.8,3526.9,3976.5,,3125.0,2453.0,11769.8,1771.0,,,,,2530.0,2830.8,-392.1,57.5,,-794.0,False,True,,,,,False,False,True,True,,True
16003,8,18.0,,0.0,,,,,6.0,5.6,,15.1,,18.0,10.0,,-8.0,,,,,-2.0,-2.4,,7.1,,10.0,,True,,,,,True,True,,True,,False
16005,454,384.0,593.0,596.0,,,,,536.0,31.8,598.8,608.8,,292.0,-70.0,139.0,142.0,,,,,82.0,-422.2,144.8,154.8,,-162.0,False,False,,,,,False,False,False,False,,False
16007,25,0.0,,0.0,,,,,12.0,,,,,2.0,-25.0,,-25.0,,,,,-13.0,,,,,-23.0,,False,,,,,True,,,,,True
16009,75,60.0,,43.0,,,,,77.0,6.6,,67.1,,88.0,-15.0,,-32.0,,,,,2.0,-68.4,,-7.9,,13.0,,False,,,,,True,False,,True,,True
16011,412,222.0,,362.0,,,,,340.0,129.7,303.1,347.7,,217.0,-190.0,,-50.0,,,,,-72.0,-282.3,-108.9,-64.3,,-195.0,,True,,,,,True,False,True,True,,False
16013,43,54.0,,3.0,,,,,112.0,3.1,2.7,74.2,,21.0,11.0,,-40.0,,,,,69.0,-39.9,-40.3,31.2,,-22.0,,False,,,,,False,False,False,False,,False
16015,28,36.0,,2.0,,,,,7.0,,,,,22.0,8.0,,-26.0,,,,,-21.0,,,,,-6.0,,False,,,,,False,,,,,True
16017,94,132.0,,205.0,,,,,278.0,54.3,591.5,219.0,,249.0,38.0,,111.0,,,,,184.0,-39.7,497.5,125.0,,155.0,,False,,,,,False,False,False,False,,False
16019,1456,1308.0,1711.8,1461.0,,,,,856.0,385.8,1316.9,1902.8,,1036.0,-148.0,255.8,5.0,,,,,-600.0,-1070.2,-139.1,446.8,,-420.0,False,True,,,,,False,False,True,False,,False
16021,13,30.0,,44.0,,,,,48.0,,,,,10.0,17.0,,31.0,,,,,35.0,,,,,-3.0,,False,,,,,False,,,,,True
16023,26,0.0,,0.0,,,,,0.0,,,,,,-26.0,,-26.0,,,,,-26.0,,,,,,,False,,,,,False,,,,,
16025,4,0.0,,0.0,,,,,0.0,0.0,,,,0.0,-4.0,,-4.0,,,,,-4.0,-4.0,,,,-4.0,,False,,,,,False,True,,,,False
16027,2893,4584.0,13299.6,2849.0,,,,,4054.0,4517.2,2419.5,3573.8,,2185.0,1691.0,10406.6,-44.0,,,,,1161.0,1624.2,-473.5,680.8,,-708.0,False,True,,,,,True,True,True,True,,True
16029,27,12.0,,0.0,,,,,12.0,5.9,,19.1,,20.0,-15.0,,-27.0,,,,,-15.0,-21.1,,-7.9,,-7.0,,False,,,,,False,False,,True,,True
16031,124,402.0,,351.0,,,,,236.0,75.4,134.5,261.0,,240.0,278.0,,227.0,,,,,112.0,-48.6,10.5,137.0,,116.0,,True,,,,,True,True,True,True,,True
16033,23,0.0,,0.0,,,,,0.0,,,,,0.0,-23.0,,-23.0,,,,,-23.0,,,,,-23.0,,False,,,,,False,,,,,False
16035,13,6.0,,0.0,,,,,27.0,,,,,2.0,-7.0,,-13.0,,,,,14.0,,,,,-11.0,,False,,,,,False,,,,,False
16037,47,0.0,,0.0,,,,,0.0,0.6,,,,0.0,-47.0,,-47.0,,,,,-47.0,-46.4,,,,-47.0,,False,,,,,False,True,,,,False
16039,111,360.0,,774.0,,,,,161.0,345.8,196.2,250.2,,444.0,249.0,,663.0,,,,,50.0,234.8,85.2,139.2,,333.0,,False,,,,,True,True,True,True,,False
16041,16,12.0,,33.0,,,,,37.0,17.8,,37.2,,77.0,-4.0,,17.0,,,,,21.0,1.8,,21.2,,61.0,,False,,,,,False,True,,False,,False
16043,88,78.0,,42.0,,,,,21.0,7.3,,,,49.0,-10.0,,-46.0,,,,,-67.0,-80.7,,,,-39.0,,False,,,,,False,False,,,,False
16045,112,186.0,,184.0,,,,,221.0,43.2,94.1,104.8,,109.0,74.0,,72.0,,,,,109.0,-68.8,-17.9,-7.2,,-3.0,,True,,,,,False,True,True,True,,True
16047,115,114.0,,143.0,,,,,142.0,14.8,83.3,91.5,,196.0,-1.0,,28.0,,,,,27.0,-100.2,-31.7,-23.5,,81.0,,False,,,,,False,False,False,False,,False
16049,25,30.0,,0.0,,,,,36.0,3.3,,,,10.0,5.0,,-25.0,,,,,11.0,-21.7,,,,-15.0,,False,,,,,False,False,,,,False
16051,272,288.0,,588.0,,,,,125.0,124.8,163.9,254.9,,295.0,16.0,,316.0,,,,,-147.0,-147.2,-108.1,-17.1,,23.0,,False,,,,,False,False,False,False,,False
16053,261,318.0,,429.0,,,,,314.0,52.8,89.9,408.4,,238.0,57.0,,168.0,,,,,53.0,-208.2,-171.1,147.4,,-23.0,,False,,,,,True,False,False,False,,True
16055,783,1902.0,2009.5,2432.0,,,,,1486.0,1839.6,1576.6,1084.6,,1118.0,1119.0,1226.5,1649.0,,,,,703.0,1056.6,793.6,301.6,,335.0,False,False,,,,,True,True,True,True,,True
16057,194,84.0,,140.0,,,,,186.0,30.7,,101.0,,37.0,-110.0,,-54.0,,,,,-8.0,-163.3,,-93.0,,-157.0,,True,,,,,True,False,,True,,False
16059,60,24.0,,0.0,,,,,3.0,1.8,,,,31.0,-36.0,,-60.0,,,,,-57.0,-58.2,,,,-29.0,,False,,,,,False,False,,,,True
16061,12,0.0,,0.0,,,,,14.0,,,,,0.0,-12.0,,-12.0,,,,,2.0,,,,,-12.0,,False,,,,,True,,,,,False
16063,33,12.0,,0.0,,,,,18.0,4.8,,9.5,,27.0,-21.0,,-33.0,,,,,-15.0,-28.2,,-23.5,,-6.0,,False,,,,,True,False,,False,,True
16065,199,96.0,,61.0,,,,,166.0,5.0,66.5,32.6,,45.0,-103.0,,-138.0,,,,,-33.0,-194.0,-132.5,-166.4,,-154.0,,False,,,,,True,False,False,False,,False
16067,157,360.0,,398.0,,,,,244.0,56.0,114.8,209.5,,190.0,203.0,,241.0,,,,,87.0,-101.0,-42.2,52.5,,33.0,,False,,,,,True,True,True,True,,True
16069,242,48.0,,56.0,,,,,354.0,4.3,56.6,107.2,,59.0,-194.0,,-186.0,,,,,112.0,-237.7,-185.4,-134.8,,-183.0,,True,,,,,True,False,True,True,,True
16071,14,0.0,,0.0,,,,,6.0,,,,,22.0,-14.0,,-14.0,,,,,-8.0,,,,,8.0,,False,,,,,True,,,,,True
16073,88,306.0,,47.0,,,,,111.0,292.6,88.0,153.0,,154.0,218.0,,-41.0,,,,,23.0,204.6,0.0,65.0,,66.0,,True,,,,,True,True,True,True,,True
16075,439,294.0,,295.0,,,,,324.0,247.5,133.7,160.4,,197.0,-145.0,,-144.0,,,,,-115.0,-191.5,-305.3,-278.6,,-242.0,,True,,,,,True,False,False,False,,False
16077,109,84.0,,34.0,,,,,25.0,18.4,,95.9,,107.0,-25.0,,-75.0,,,,,-84.0,-90.6,,-13.1,,-2.0,,False,,,,,False,False,,True,,True
16079,136,198.0,,109.0,,,,,101.0,,,,,246.0,62.0,,-27.0,,,,,-35.0,,,,,110.0,,True,,,,,True,,,,,False
16081,83,36.0,,,,,,,21.0,13.8,,33.7,,28.0,-47.0,,,,,,,-62.0,-69.2,,-49.3,,-55.0,,,,,,,False,False,,False,,False
16083,665,1068.0,700.7,2181.0,,,,,937.0,296.4,454.0,810.0,,801.0,403.0,35.7,1516.0,,,,,272.0,-368.6,-211.0,145.0,,136.0,True,False,,,,,True,True,True,True,,True
16085,40,24.0,,0.0,,,,,13.0,16.7,,43.2,,8.0,-16.0,,-40.0,,,,,-27.0,-23.3,,3.2,,-32.0,,False,,,,,False,False,,True,,False
16087,128,162.0,,152.0,,,,,91.0,106.3,49.4,267.3,,119.0,34.0,,24.0,,,,,-37.0,-21.7,-78.6,139.3,,-9.0,,True,,,,,False,True,False,False,,True
17001,465,516.0,674.8,541.0,,,,,642.0,546.2,327.4,289.8,,445.0,51.0,209.8,76.0,,,,,177.0,81.2,-137.6,-175.2,,-20.0,False,False,,,,,False,False,False,False,,True
17003,21,6.0,,0.0,,,,,36.0,17.2,,20.8,,3.0,-15.0,,-21.0,,,,,15.0,-3.8,,-0.2,,-18.0,,False,,,,,False,True,,True,,False
17005,177,78.0,,256.0,,,,,40.0,18.8,,76.7,,109.0,-99.0,,79.0,,,,,-137.0,-158.2,,-100.3,,-68.0,,True,,,,,False,False,,False,,True
17007,235,258.0,13.5,497.0,,,,,276.0,27.4,129.6,168.8,,293.0,23.0,-221.5,262.0,,,,,41.0,-207.6,-105.4,-66.2,,58.0,False,False,,,,,False,False,False,False,,False
17009,15,6.0,,0.0,,,,,12.0,1.7,,1.5,,2.0,-9.0,,-15.0,,,,,-3.0,-13.3,,-13.5,,-13.0,,False,,,,,True,False,,False,,False
17011,358,366.0,,1147.0,,,,,101.0,782.0,313.6,275.1,,1205.0,8.0,,789.0,,,,,-257.0,424.0,-44.4,-82.9,,847.0,,False,,,,,False,False,False,False,,False
17013,27,12.0,,0.0,,,,,1.0,0.6,,,,6.0,-15.0,,-27.0,,,,,-26.0,-26.4,,,,-21.0,,False,,,,,False,False,,,,False
17015,116,90.0,,245.0,,,,,44.0,25.2,,47.6,,116.0,-26.0,,129.0,,,,,-72.0,-90.8,,-68.4,,0.0,,False,,,,,False,False,,False,,True
17017,153,186.0,,81.0,,,,,46.0,171.4,47.7,94.0,,227.0,33.0,,-72.0,,,,,-107.0,18.4,-105.3,-59.0,,74.0,,False,,,,,False,True,False,False,,False
17019,2479,882.0,994.9,477.0,,,,,1041.0,606.6,957.0,1073.6,,527.0,-1597.0,-1484.2,-2002.0,,,,,-1438.0,-1872.4,-1522.0,-1405.4,,-1952.0,True,False,,,,,True,False,True,True,,False
17021,186,210.0,,553.0,,,,,115.0,150.5,203.9,133.0,,259.0,24.0,,367.0,,,,,-71.0,-35.5,17.9,-53.0,,73.0,,False,,,,,False,False,True,False,,False
17023,69,78.0,,44.0,,,,,56.0,23.9,,50.2,,143.0,9.0,,-25.0,,,,,-13.0,-45.1,,-18.8,,74.0,,False,,,,,False,False,,False,,False
17025,114,24.0,,0.0,,,,,18.0,2.5,,,,85.0,-90.0,,-114.0,,,,,-96.0,-111.5,,,,-29.0,,False,,,,,False,False,,,,True
17027,603,234.0,,538.0,,,,,206.0,95.4,165.1,160.9,,195.0,-369.0,,-65.0,,,,,-397.0,-507.6,-437.9,-442.1,,-408.0,,True,,,,,False,False,False,False,,False
17029,836,570.0,305.7,1221.0,,,,,415.0,217.3,280.8,264.6,,462.0,-266.0,-530.3,385.0,,,,,-421.0,-618.7,-555.2,-571.4,,-374.0,False,False,,,,,False,False,False,False,,False
17031,28221,25056.0,11942.0,27547.0,,,,,23384.0,16713.5,4299.1,26611.1,,29123.0,-3165.0,-16279.0,-674.0,,,,,-4837.0,-11507.5,-23921.9,-1609.9,,902.0,False,True,,,,,False,False,False,True,,True
17033,211,0.0,,38.0,,,,,59.0,10.2,,5.3,,1.0,-211.0,,-173.0,,,,,-152.0,-200.8,,-205.7,,-210.0,,True,,,,,True,True,,True,,True
17035,133,42.0,,25.0,,,,,32.0,15.4,,38.0,,37.0,-91.0,,-108.0,,,,,-101.0,-117.6,,-95.0,,-96.0,,False,,,,,False,False,,False,,False
17037,482,336.0,267.3,216.0,,,,,397.0,134.4,425.6,230.9,,321.0,-146.0,-214.7,-266.0,,,,,-85.0,-347.6,-56.4,-251.1,,-161.0,False,False,,,,,True,False,True,False,,False
17039,52,18.0,,15.0,,,,,25.0,8.8,,,,8.0,-34.0,,-37.0,,,,,-27.0,-43.2,,,,-44.0,,False,,,,,True,False,,,,False
17041,154,60.0,,129.0,,,,,67.0,3.8,142.2,134.9,,11.0,-94.0,,-25.0,,,,,-87.0,-150.2,-11.8,-19.1,,-143.0,,True,,,,,True,False,True,True,,False
17043,4558,3654.0,3768.4,4830.0,,,,,3752.0,2177.3,1824.7,8982.8,,2421.0,-904.0,-789.6,272.0,,,,,-806.0,-2380.7,-2733.3,4424.8,,-2137.0,True,True,,,,,True,False,False,False,,False
17045,80,6.0,,1.0,,,,,58.0,12.8,,,,13.0,-74.0,,-79.0,,,,,-22.0,-67.2,,,,-67.0,,False,,,,,True,True,,,,True
17047,41,42.0,,0.0,,,,,7.0,1.2,,,,224.0,1.0,,-41.0,,,,,-34.0,-39.8,,,,183.0,,False,,,,,False,False,,,,False
17049,643,216.0,,578.0,,,,,111.0,1118.4,149.1,185.4,,664.0,-427.0,,-65.0,,,,,-532.0,475.4,-493.9,-457.6,,21.0,,True,,,,,False,False,False,False,,True
17051,192,78.0,,201.0,,,,,56.0,16.5,,120.6,,85.0,-114.0,,9.0,,,,,-136.0,-175.5,,-71.4,,-107.0,,True,,,,,False,False,,True,,True
17053,51,18.0,,3.0,,,,,29.0,18.6,,26.6,,10.0,-33.0,,-48.0,,,,,-22.0,-32.4,,-24.4,,-41.0,,False,,,,,True,True,,True,,False
17055,297,162.0,,286.0,,,,,229.0,150.5,229.4,191.2,,134.0,-135.0,,-11.0,,,,,-68.0,-146.5,-67.6,-105.8,,-163.0,,True,,,,,True,False,True,True,,False
17057,94,12.0,,40.0,,,,,81.0,6.5,,10.6,,27.0,-82.0,,-54.0,,,,,-13.0,-87.5,,-83.4,,-67.0,,True,,,,,True,False,,False,,True
