,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01103,941,365.0,261.4,,236.0,206.0,,,,,,,,483.0,,544.0,319.4,,174.2,275.7,165.5,169.0,229.0,,192.6,,290.7,,,,,198.6,1883.2,-576.0,-679.6,,-705.0,-735.0,,,,,,,,-458.0,,-397.0,-621.6,,-766.8,-665.3,-775.5,-772.0,-712.0,,-748.4,,-650.3,,,,,-742.4,942.2,False,,False,False,,,,,,,,True,,True,False,,False,False,False,False,False,,False,,False,,,,,False,False
01105,95,25.0,19.5,,11.0,0.0,,,,,,,,24.0,,30.9,21.5,,3.7,16.4,0.0,,21.0,,4.1,,,,,,,18.5,110.2,-70.0,-75.5,,-84.0,-95.0,,,,,,,,-71.0,,-64.1,-73.5,,-91.3,-78.6,-95.0,,-74.0,,-90.9,,,,,,,-76.5,15.2,False,,False,False,,,,,,,,False,,True,False,,False,False,False,,False,,False,,,,,,,False,True
01107,217,100.0,85.9,,56.0,71.0,,,,,,,,70.0,,210.6,75.0,,51.3,59.4,1.1,,51.0,,32.2,,,,,,,32.7,310.6,-117.0,-131.1,,-161.0,-146.0,,,,,,,,-147.0,,-6.4,-142.0,,-165.7,-157.6,-215.9,,-166.0,,-184.8,,,,,,,-184.3,93.6,False,,False,False,,,,,,,,False,,True,False,,False,False,False,,False,,False,,,,,,,False,True
01109,420,165.0,96.5,,106.0,176.0,,,,,,,,332.0,,288.8,109.9,,40.9,119.8,0.1,99.0,104.0,,70.3,,,,,,,72.8,1140.3,-255.0,-323.5,,-314.0,-244.0,,,,,,,,-88.0,,-131.2,-310.1,,-379.1,-300.2,-419.9,-321.0,-316.0,,-349.7,,,,,,,-347.2,720.3,False,,False,True,,,,,,,,True,,True,False,,False,False,False,False,False,,False,,,,,,,False,False
01111,279,55.0,29.9,,41.0,8.0,,,,,,,,102.0,,217.3,91.3,,12.9,48.6,33.8,,38.0,,33.2,,,,,,,41.0,179.3,-224.0,-249.1,,-238.0,-271.0,,,,,,,,-177.0,,-61.7,-187.7,,-266.1,-230.4,-245.2,,-241.0,,-245.8,,,,,,,-238.0,-99.7,False,,False,False,,,,,,,,True,,True,True,,False,False,False,,False,,False,,,,,,,False,True
01113,327,75.0,54.8,,60.0,38.0,,,,,,,,258.0,,264.8,112.6,,16.8,55.5,36.9,,65.0,,36.4,,125.5,,,,,64.1,425.1,-252.0,-272.2,,-267.0,-289.0,,,,,,,,-69.0,,-62.2,-214.4,,-310.2,-271.5,-290.1,,-262.0,,-290.6,,-201.5,,,,,-262.9,98.1,False,,False,False,,,,,,,,True,,True,True,,False,False,False,,False,,False,,True,,,,,False,True
01115,941,480.0,388.8,,317.0,226.0,,,,,,,,247.0,,646.8,398.0,,465.9,435.4,155.1,546.0,,,42.3,,372.4,,,,,211.9,4869.4,-461.0,-552.2,,-624.0,-715.0,,,,,,,,-694.0,,-294.2,-543.0,,-475.1,-505.6,-785.9,-395.0,,,-898.7,,-568.6,,,,,-729.1,3928.4,False,,False,False,,,,,,,,False,,True,False,,False,False,False,True,,,False,,False,,,,,False,False
01117,2379,1570.0,1228.1,,923.0,556.0,,,,,,,,586.0,,1513.1,884.7,,1389.9,1134.8,414.5,1108.0,465.0,,207.7,,668.2,1440.0,,,,843.2,6754.0,-809.0,-1150.9,,-1456.0,-1823.0,,,,,,,,-1793.0,,-865.9,-1494.3,,-989.1,-1244.2,-1964.5,-1271.0,-1914.0,,-2171.3,,-1710.8,-939.0,,,,-1535.8,4375.0,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
01119,64,5.0,2.2,,4.0,0.0,,,,,,,,44.0,,27.5,15.2,,1.1,9.8,0.1,,8.0,,5.0,,,,,,,14.8,26.3,-59.0,-61.8,,-60.0,-64.0,,,,,,,,-20.0,,-36.5,-48.8,,-62.9,-54.2,-63.9,,-56.0,,-59.0,,,,,,,-49.2,-37.7,False,,False,False,,,,,,,,True,,True,True,,False,True,False,,True,,True,,,,,,,True,True
01121,1178,275.0,169.0,,186.0,291.0,,,,,,,,229.0,,451.8,428.1,,156.8,217.9,180.8,195.0,238.0,,84.2,,200.3,,,,,47.5,1631.1,-903.0,-1009.0,,-992.0,-887.0,,,,,,,,-949.0,,-726.2,-749.9,,-1021.2,-960.1,-997.2,-983.0,-940.0,,-1093.8,,-977.7,,,,,-1130.5,453.1,False,,False,True,,,,,,,,False,,True,True,,False,False,False,False,False,,False,,False,,,,,False,True
01123,315,60.0,65.1,,50.0,47.0,,,,,,,,144.0,,207.8,103.5,,31.7,53.8,23.9,,49.0,,23.8,,,,,,,19.7,256.7,-255.0,-249.9,,-265.0,-268.0,,,,,,,,-171.0,,-107.2,-211.5,,-283.3,-261.2,-291.1,,-266.0,,-291.2,,,,,,,-295.3,-58.3,True,,False,False,,,,,,,,True,,True,True,,False,False,False,,False,,False,,,,,,,False,True
01125,4282,1090.0,869.0,1883.6,816.0,408.0,,,,,,,,1230.0,,1072.2,707.9,,942.4,890.4,313.8,831.0,566.0,,997.1,,723.8,693.0,,,,659.7,5203.0,-3192.0,-3413.0,-2398.4,-3466.0,-3874.0,,,,,,,,-3052.0,,-3209.8,-3574.1,,-3339.6,-3391.6,-3968.2,-3451.0,-3716.0,,-3284.9,,-3558.2,-3589.0,,,,-3622.3,921.0,False,True,False,False,,,,,,,,True,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,True
01127,620,495.0,388.2,,342.0,699.0,,,,,,,,245.0,,638.2,156.8,,179.4,365.7,187.4,371.0,120.0,,420.8,,227.9,,,,,363.5,2522.0,-125.0,-231.8,,-278.0,79.0,,,,,,,,-375.0,,18.2,-463.2,,-440.6,-254.3,-432.6,-249.0,-500.0,,-199.2,,-392.1,,,,,-256.5,1902.0,False,,False,True,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,,False,False
01129,111,35.0,12.6,,17.0,2.0,,,,,,,,63.0,,165.8,54.0,,3.2,23.8,0.0,,33.0,,5.5,,,,,,,22.5,612.3,-76.0,-98.4,,-94.0,-109.0,,,,,,,,-48.0,,54.8,-57.0,,-107.8,-87.2,-111.0,,-78.0,,-105.5,,,,,,,-88.5,501.3,False,,False,False,,,,,,,,True,,True,True,,False,False,False,,False,,False,,,,,,,False,False
01131,76,25.0,20.6,,15.0,10.0,,,,,,,,29.0,,32.8,23.4,,1.3,12.9,0.2,,15.0,,8.2,,,,,,,17.5,97.1,-51.0,-55.4,,-61.0,-66.0,,,,,,,,-47.0,,-43.2,-52.6,,-74.7,-63.1,-75.8,,-61.0,,-67.8,,,,,,,-58.5,21.1,False,,False,False,,,,,,,,True,,True,False,,False,False,False,,False,,False,,,,,,,False,True
01133,272,235.0,179.4,,162.0,370.0,,,,,,,,91.0,,300.7,97.1,,142.7,144.1,88.3,219.0,71.0,,359.0,,,,,,,122.3,224.4,-37.0,-92.6,,-110.0,98.0,,,,,,,,-181.0,,28.7,-174.9,,-129.3,-127.9,-183.7,-53.0,-201.0,,87.0,,,,,,,-149.7,-47.6,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,,False,False
02013,4,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,1.5,,,0.0,,0.0,4.0,,0.0,,,,,,,4.0,22.8,-4.0,-4.0,,-4.0,-4.0,,,,,,,,,,-4.0,-2.5,,,-4.0,,-4.0,0.0,,-4.0,,,,,,,0.0,18.8,False,,False,False,,,,,,,,,,False,True,,,True,,False,True,,False,,,,,,,True,False
02016,3,5.0,2.7,,0.0,0.0,,,,,,,,,,3.9,2.0,,,0.4,,0.0,10.0,,0.2,,,,,,,4.2,13.7,2.0,-0.3,,-3.0,-3.0,,,,,,,,,,0.9,-1.0,,,-2.6,,-3.0,7.0,,-2.8,,,,,,,1.2,10.7,True,,False,False,,,,,,,,,,True,True,,,False,,False,False,,False,,,,,,,True,False
02020,2480,1350.0,1103.4,,1024.0,3835.0,,,,,,,,,,1360.0,1936.4,,836.8,958.8,1053.2,809.0,320.0,,615.0,,687.2,1000.0,,,,467.3,2726.4,-1130.0,-1376.6,,-1456.0,1355.0,,,,,,,,,,-1120.0,-543.6,,-1643.2,-1521.2,-1426.8,-1671.0,-2160.0,,-1865.0,,-1792.8,-1480.0,,,,-2012.7,246.4,False,,False,False,,,,,,,,,,True,True,,False,False,False,False,False,,False,,False,False,,,,False,True
02050,156,105.0,71.3,,29.0,0.0,,,,,,,,,,66.7,50.2,,3.0,24.4,,12.0,55.0,,36.4,,,,,,,38.8,318.4,-51.0,-84.7,,-127.0,-156.0,,,,,,,,,,-89.3,-105.8,,-153.0,-131.6,,-144.0,-101.0,,-119.6,,,,,,,-117.2,162.4,False,,False,False,,,,,,,,,,False,False,,False,False,,False,False,,False,,,,,,,False,False
02060,0,0.0,0.8,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.2,0.0,,0.0,2.0,,0.0,,,,,,,4.2,25.4,0.0,0.8,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.2,0.0,,0.0,2.0,,0.0,,,,,,,4.2,25.4,False,,True,True,,,,,,,,,,True,True,,False,True,,True,False,,True,,,,,,,False,False
02068,15,0.0,0.1,,0.0,0.0,,,,,,,,,,2.5,3.3,,,0.0,,0.0,,,0.1,,,,,,,4.1,356.2,-15.0,-14.9,,-15.0,-15.0,,,,,,,,,,-12.5,-11.7,,,-15.0,,-15.0,,,-14.9,,,,,,,-10.9,341.2,True,,False,False,,,,,,,,,,True,True,,,True,,False,,,True,,,,,,,True,False
02070,9,5.0,2.5,,0.0,0.0,,,,,,,,,,0.2,6.7,,0.1,0.1,,0.0,8.0,,1.6,,,,,,,4.2,42.2,-4.0,-6.5,,-9.0,-9.0,,,,,,,,,,-8.8,-2.3,,-8.9,-8.9,,-9.0,-1.0,,-7.4,,,,,,,-4.8,33.2,False,,False,False,,,,,,,,,,False,True,,False,False,,False,True,,False,,,,,,,False,False
02090,851,630.0,513.1,,506.0,,,,,,,,,,,769.9,464.1,,775.8,415.9,416.5,719.0,319.0,,546.7,,,,,,,140.8,920.0,-221.0,-337.9,,-345.0,,,,,,,,,,,-81.1,-386.9,,-75.2,-435.1,-434.5,-132.0,-532.0,,-304.3,,,,,,,-710.2,69.0,False,,False,,,,,,,,,,,True,False,,True,False,False,True,False,,False,,,,,,,False,True
02100,2,0.0,0.1,,0.0,0.0,,,,,,,,,,0.6,0.1,,,0.0,,0.0,3.0,,0.0,,,,,,,4.1,53.3,-2.0,-1.9,,-2.0,-2.0,,,,,,,,,,-1.4,-1.9,,,-2.0,,-2.0,1.0,,-2.0,,,,,,,2.1,51.3,True,,False,False,,,,,,,,,,True,True,,,True,,False,True,,False,,,,,,,False,False
02105,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.7,2.9,,,0.0,,0.0,,,0.0,,,,,,,,35.6,0.0,0.0,,0.0,0.0,,,,,,,,,,0.7,2.9,,,0.0,,0.0,,,0.0,,,,,,,,35.6,True,,True,True,,,,,,,,,,False,False,,,True,,True,,,True,,,,,,,,False
02110,130,215.0,168.8,,139.0,154.0,,,,,,,,,,287.7,113.3,,115.8,129.4,1.5,194.0,84.0,,358.9,,,,,,,45.1,228.2,85.0,38.8,,9.0,24.0,,,,,,,,,,157.7,-16.7,,-14.2,-0.6,-128.5,64.0,-46.0,,228.9,,,,,,,-84.9,98.2,True,,True,True,,,,,,,,,,False,True,,True,True,False,True,True,,False,,,,,,,True,False
02122,128,35.0,29.7,,27.0,15.0,,,,,,,,,,175.8,124.3,,1.6,21.0,200.2,,95.0,,4.6,,,,,,,23.2,183.5,-93.0,-98.3,,-101.0,-113.0,,,,,,,,,,47.8,-3.7,,-126.4,-107.0,72.2,,-33.0,,-123.4,,,,,,,-104.8,55.5,False,,False,False,,,,,,,,,,True,True,,False,False,True,,True,,False,,,,,,,False,True
02130,10,5.0,5.4,,0.0,0.0,,,,,,,,,,0.0,9.5,,1.0,0.7,,0.0,,,0.0,,,,,,,6.1,22.0,-5.0,-4.6,,-10.0,-10.0,,,,,,,,,,-10.0,-0.5,,-9.0,-9.3,,-10.0,,,-10.0,,,,,,,-3.9,12.0,True,,False,False,,,,,,,,,,False,True,,False,False,,False,,,False,,,,,,,True,False
02150,28,10.0,7.7,,2.0,0.0,,,,,,,,,,13.3,5.9,,0.3,0.6,,0.0,19.0,,4.1,,,,,,,4.9,85.1,-18.0,-20.3,,-26.0,-28.0,,,,,,,,,,-14.7,-22.1,,-27.7,-27.4,,-28.0,-9.0,,-23.9,,,,,,,-23.1,57.1,False,,False,False,,,,,,,,,,True,False,,False,False,,False,True,,False,,,,,,,False,False
02158,17,5.0,2.7,,4.0,0.0,,,,,,,,,,6.8,,,,1.2,,0.0,,,4.0,,,,,,,,,-12.0,-14.3,,-13.0,-17.0,,,,,,,,,,-10.2,,,,-15.8,,-17.0,,,-13.0,,,,,,,,,False,,False,False,,,,,,,,,,True,,,,False,,False,,,False,,,,,,,,
02164,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.5,1.7,,,0.0,,0.0,2.0,,0.0,,,,,,,4.0,217.5,0.0,0.0,,0.0,0.0,,,,,,,,,,0.5,1.7,,,0.0,,0.0,2.0,,0.0,,,,,,,4.0,217.5,True,,True,True,,,,,,,,,,False,False,,,True,,True,False,,True,,,,,,,False,False
02170,288,135.0,115.1,,113.0,80.0,,,,,,,,,,245.8,431.6,,71.8,119.3,395.2,85.0,191.0,,124.5,,,,,,,69.9,635.5,-153.0,-172.9,,-175.0,-208.0,,,,,,,,,,-42.2,143.6,,-216.2,-168.7,107.2,-203.0,-97.0,,-163.5,,,,,,,-218.1,347.5,False,,False,False,,,,,,,,,,True,True,,False,False,True,False,True,,False,,,,,,,False,False
02180,58,30.0,22.4,,8.0,0.0,,,,,,,,,,19.2,18.4,,1.0,11.7,,5.0,25.0,,4.7,,,,,,,5.5,53.2,-28.0,-35.6,,-50.0,-58.0,,,,,,,,,,-38.8,-39.6,,-57.0,-46.3,,-53.0,-33.0,,-53.3,,,,,,,-52.5,-4.8,False,,False,False,,,,,,,,,,False,False,,False,False,,False,False,,False,,,,,,,False,True
02185,138,60.0,46.6,,30.0,7.0,,,,,,,,,,120.4,41.7,,2.3,33.8,,,37.0,,23.5,,,,,,,14.2,90.0,-78.0,-91.4,,-108.0,-131.0,,,,,,,,,,-17.6,-96.3,,-135.7,-104.2,,,-101.0,,-114.5,,,,,,,-123.8,-48.0,False,,False,False,,,,,,,,,,True,False,,False,False,,,False,,False,,,,,,,False,True
02188,122,15.0,15.2,,8.0,0.0,,,,,,,,,,17.6,20.7,,3.1,4.9,,1.0,11.0,,7.9,,,,,,,8.8,31.9,-107.0,-106.8,,-114.0,-122.0,,,,,,,,,,-104.4,-101.3,,-118.9,-117.1,,-121.0,-111.0,,-114.1,,,,,,,-113.2,-90.1,True,,False,False,,,,,,,,,,True,True,,False,False,,False,False,,False,,,,,,,False,True
02195,4,0.0,0.0,,0.0,0.0,,,,,,,,,,0.6,0.1,,0.1,0.0,,0.0,,,0.0,,,,,,,,23.3,-4.0,-4.0,,-4.0,-4.0,,,,,,,,,,-3.4,-3.9,,-3.9,-4.0,,-4.0,,,-4.0,,,,,,,,19.3,True,,False,False,,,,,,,,,,True,True,,True,True,,False,,,False,,,,,,,,False
02198,6,10.0,8.2,,5.0,0.0,,,,,,,,,,12.7,15.7,,1.7,3.0,,1.0,,,4.9,,,,,,,,15.5,4.0,2.2,,-1.0,-6.0,,,,,,,,,,6.7,9.7,,-4.3,-3.0,,-5.0,,,-1.1,,,,,,,,9.5,True,,True,False,,,,,,,,,,False,False,,False,True,,False,,,True,,,,,,,,False
02220,15,10.0,8.5,,3.0,0.0,,,,,,,,,,6.2,12.5,,0.8,0.9,,0.0,19.0,,3.2,,,,,,,5.5,17.9,-5.0,-6.5,,-12.0,-15.0,,,,,,,,,,-8.8,-2.5,,-14.2,-14.1,,-15.0,4.0,,-11.8,,,,,,,-9.5,2.9,False,,False,False,,,,,,,,,,False,True,,False,False,,False,True,,False,,,,,,,False,True
02230,1,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,14.2,-1.0,-1.0,,-1.0,-1.0,,,,,,,,,,-1.0,-1.0,,,-1.0,,-1.0,,,-1.0,,,,,,,,13.2,False,,False,False,,,,,,,,,,False,False,,,True,,False,,,False,,,,,,,,False
02240,23,10.0,9.3,,0.0,0.0,,,,,,,,,,9.2,0.6,,0.3,1.4,,0.0,20.0,,1.6,,,,,,,4.5,130.7,-13.0,-13.7,,-23.0,-23.0,,,,,,,,,,-13.8,-22.4,,-22.7,-21.6,,-23.0,-3.0,,-21.4,,,,,,,-18.5,107.7,False,,False,False,,,,,,,,,,False,False,,False,False,,False,True,,False,,,,,,,False,False
02261,23,0.0,0.2,,0.0,0.0,,,,,,,,,,8.5,4.1,,2.0,1.5,,0.0,2.0,,13.2,,,,,,,7.1,200.4,-23.0,-22.8,,-23.0,-23.0,,,,,,,,,,-14.5,-18.9,,-21.0,-21.5,,-23.0,-21.0,,-9.8,,,,,,,-15.9,177.4,True,,False,False,,,,,,,,,,True,True,,True,True,,False,True,,True,,,,,,,True,False
02275,1,0.0,0.4,,0.0,0.0,,,,,,,,,,1.7,0.9,,,0.1,,0.0,,,0.2,,,,,,,,18.9,-1.0,-0.6,,-1.0,-1.0,,,,,,,,,,0.7,-0.1,,,-0.9,,-1.0,,,-0.8,,,,,,,,17.9,True,,False,False,,,,,,,,,,True,True,,,True,,False,,,True,,,,,,,,False
02282,5,5.0,1.9,,1.0,0.0,,,,,,,,,,3.1,0.0,,,0.3,,0.0,,,0.8,,,,,,,4.8,89.7,0.0,-3.1,,-4.0,-5.0,,,,,,,,,,-1.9,-5.0,,,-4.7,,-5.0,,,-4.2,,,,,,,-0.2,84.7,False,,False,False,,,,,,,,,,False,False,,,False,,False,,,False,,,,,,,False,False
02290,23,10.0,4.7,,5.0,0.0,,,,,,,,,,11.6,2.6,,4.1,4.2,,3.0,,,0.2,,,,,,,6.3,77.0,-13.0,-18.3,,-18.0,-23.0,,,,,,,,,,-11.4,-20.4,,-18.9,-18.8,,-20.0,,,-22.8,,,,,,,-16.7,54.0,False,,False,False,,,,,,,,,,True,False,,False,False,,False,,,False,,,,,,,False,False
04001,406,125.0,102.2,,47.0,50.0,,,,,,,,436.0,,51.9,79.7,,16.7,72.3,4.1,53.0,55.0,,12.3,,192.5,,,,,119.2,147.4,-281.0,-303.8,,-359.0,-356.0,,,,,,,,30.0,,-354.1,-326.3,,-389.3,-333.7,-401.9,-353.0,-351.0,,-393.7,,-213.5,,,,,-286.8,-258.6,False,,False,False,,,,,,,,True,,False,False,,False,False,False,False,False,,False,,True,,,,,False,True
04003,168,90.0,52.8,,66.0,10.0,,,,,,,,228.0,,285.9,115.7,,15.1,62.7,165.6,34.0,83.0,,9.4,,82.9,,,,,34.3,502.8,-78.0,-115.2,,-102.0,-158.0,,,,,,,,60.0,,117.9,-52.3,,-152.9,-105.3,-2.4,-134.0,-85.0,,-158.6,,-85.1,,,,,-133.7,334.8,False,,False,False,,,,,,,,True,,False,True,,False,False,True,False,False,,False,,False,,,,,False,False
04005,1218,495.0,389.0,,408.0,472.0,,,,,,,,831.0,,308.8,162.5,,707.3,634.0,21.3,726.0,287.0,,3778.1,,316.5,1865.0,,,,64.4,836.2,-723.0,-829.0,,-810.0,-746.0,,,,,,,,-387.0,,-909.2,-1055.5,,-510.7,-584.0,-1196.7,-492.0,-931.0,,2560.1,,-901.5,647.0,,,,-1153.6,-381.8,False,,False,False,,,,,,,,True,,False,False,,True,True,False,True,False,,False,,False,True,,,,False,True
04007,561,195.0,144.2,,81.0,18.0,,,,,,,,68.0,,307.6,87.5,,97.3,100.4,0.7,97.0,129.0,,17.1,,123.3,,,,,60.6,10642.4,-366.0,-416.8,,-480.0,-543.0,,,,,,,,-493.0,,-253.4,-473.5,,-463.7,-460.6,-560.3,-464.0,-432.0,,-543.9,,-437.7,,,,,-500.4,10081.4,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,,False,False
04009,249,85.0,72.9,,62.0,104.0,,,,,,,,122.0,,225.5,75.6,,11.2,51.4,0.0,29.0,23.0,,50.7,,,,,,,93.7,1738.2,-164.0,-176.1,,-187.0,-145.0,,,,,,,,-127.0,,-23.5,-173.4,,-237.8,-197.6,-249.0,-220.0,-226.0,,-198.3,,,,,,,-155.3,1489.2,False,,False,True,,,,,,,,True,,True,False,,False,False,False,False,False,,False,,,,,,,True,False
04011,16,5.0,4.5,,0.0,0.0,,,,,,,,17.0,,1.5,7.4,,0.0,1.0,,0.0,12.0,,1.9,,,,,,,5.3,64.8,-11.0,-11.5,,-16.0,-16.0,,,,,,,,1.0,,-14.5,-8.6,,-16.0,-15.0,,-16.0,-4.0,,-14.1,,,,,,,-10.7,48.8,False,,False,False,,,,,,,,True,,False,True,,False,False,,False,True,,False,,,,,,,True,False
04012,67,40.0,25.8,,13.0,3.0,,,,,,,,33.0,,690.4,23.5,,3.0,22.9,0.0,13.0,5.0,,4.3,,,,,,,11.8,12472.3,-27.0,-41.2,,-54.0,-64.0,,,,,,,,-34.0,,623.4,-43.5,,-64.0,-44.1,-67.0,-54.0,-62.0,,-62.7,,,,,,,-55.2,12405.3,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,,False,False
04013,11910,7180.0,6027.9,4188.4,4627.0,6529.0,,,,,,,,8210.0,,5409.7,6147.4,,6332.4,5489.8,1426.8,4683.0,2995.0,,1414.4,,4606.4,4356.0,,,,3577.0,22919.7,-4730.0,-5882.1,-7721.6,-7283.0,-5381.0,,,,,,,,-3700.0,,-6500.3,-5762.6,,-5577.6,-6420.2,-10483.2,-7227.0,-8915.0,,-10495.6,,-7303.6,-7554.0,,,,-8333.0,11009.7,False,False,False,False,,,,,,,,True,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
04015,395,200.0,93.7,,163.0,377.0,,,,,,,,548.0,,538.5,203.7,,40.5,169.3,233.2,92.0,140.0,,127.8,,200.3,71.0,,,,217.5,9154.1,-195.0,-301.3,,-232.0,-18.0,,,,,,,,153.0,,143.5,-191.3,,-354.5,-225.7,-161.8,-303.0,-255.0,,-267.2,,-194.7,-324.0,,,,-177.5,8759.1,False,,False,True,,,,,,,,True,,True,True,,False,False,True,False,False,,False,,True,False,,,,True,False
04017,460,165.0,126.1,,113.0,121.0,,,,,,,,542.0,,227.2,124.9,,58.2,111.4,11.2,65.0,166.0,,59.5,,178.8,,,,,107.3,388.7,-295.0,-333.9,,-347.0,-339.0,,,,,,,,82.0,,-232.8,-335.1,,-401.8,-348.6,-448.8,-395.0,-294.0,,-400.6,,-281.2,,,,,-352.7,-71.3,False,,False,False,,,,,,,,True,,True,False,,False,False,False,False,True,,False,,True,,,,,False,True
04019,4486,2615.0,2325.7,1820.5,1752.0,1630.0,,,,,,,,2405.0,,2448.4,1485.9,,1543.1,1762.6,1908.8,1434.0,1782.0,,762.0,,1420.3,1171.0,,,,1730.5,20949.6,-1871.0,-2160.3,-2665.5,-2734.0,-2856.0,,,,,,,,-2081.0,,-2037.6,-3000.1,,-2942.9,-2723.4,-2577.2,-3052.0,-2704.0,,-3724.0,,-3065.7,-3315.0,,,,-2755.5,16463.6,False,False,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
04021,1137,1155.0,1096.8,989.7,712.0,5521.0,,,,,,,,842.0,,1630.6,431.3,,798.9,585.7,401.3,543.0,399.0,,444.6,,837.6,538.0,,,,457.0,17448.2,18.0,-40.2,-147.3,-425.0,4384.0,,,,,,,,-295.0,,493.6,-705.7,,-338.1,-551.3,-735.7,-594.0,-738.0,,-692.4,,-299.4,-599.0,,,,-680.0,16311.2,False,False,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
04023,164,55.0,87.2,,37.0,41.0,,,,,,,,139.0,,207.0,31.3,,5.3,33.5,1.5,,29.0,,14.9,,52.4,,,,,29.6,235.7,-109.0,-76.8,,-127.0,-123.0,,,,,,,,-25.0,,43.0,-132.7,,-158.7,-130.5,-162.5,,-135.0,,-149.1,,-111.6,,,,,-134.4,71.7,True,,False,False,,,,,,,,True,,True,False,,False,False,False,,False,,False,,False,,,,,False,True
04025,348,320.0,271.7,,228.0,11.0,,,,,,,,450.0,,425.9,369.7,,162.7,211.7,344.2,166.0,204.0,,292.6,,205.9,150.0,,,,156.6,11230.0,-28.0,-76.3,,-120.0,-337.0,,,,,,,,102.0,,77.9,21.7,,-185.3,-136.3,-3.8,-182.0,-144.0,,-55.4,,-142.1,-198.0,,,,-191.4,10882.0,False,,False,False,,,,,,,,False,,False,True,,False,False,True,False,False,,False,,False,False,,,,False,False
