,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01101,379,222.0,266.6,196.8,188.0,201.0,,,,,,299.2,,,154.0,,175.5,93.3,,178.8,231.2,13.2,245.0,399.0,,,,218.3,170.0,,,184.0,162.0,,-157.0,-112.4,-182.2,-191.0,-178.0,,,,,,-79.8,,,-225.0,,-203.5,-285.7,,-200.2,-147.8,-365.8,-134.0,20.0,,,,-160.7,-209.0,,,-195.0,-217.0,,True,False,False,False,,,,,,True,,,False,,False,False,,False,True,False,True,True,,,,False,False,,,False,False,
01103,265,212.0,225.3,,180.0,277.0,,,,,,161.8,,,159.0,,189.2,51.6,,174.2,198.8,9.2,253.0,328.0,,,,185.2,,,,235.0,89.3,,-53.0,-39.7,,-85.0,12.0,,,,,,-103.2,,,-106.0,,-75.8,-213.4,,-90.8,-66.2,-255.8,-12.0,63.0,,,,-79.8,,,,-30.0,-175.7,,True,,False,True,,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,False,,,,True,False,
01105,9,23.0,11.0,,12.0,0.0,,,,,,25.8,,,5.0,,22.4,1.9,,14.3,13.9,0.0,8.0,86.0,,,,,,,,36.0,12.3,,14.0,2.0,,3.0,-9.0,,,,,,16.8,,,-4.0,,13.4,-7.1,,5.3,4.9,-9.0,-1.0,77.0,,,,,,,,27.0,3.3,,True,,True,True,,,,,,False,,,True,,True,True,,True,True,True,True,False,,,,,,,,False,True,
01107,75,33.0,34.9,,29.0,14.0,,,,,,51.9,,,23.0,,24.6,13.2,,31.5,35.6,0.2,32.0,63.0,,,,,,,,17.0,28.5,,-42.0,-40.1,,-46.0,-61.0,,,,,,-23.1,,,-52.0,,-50.4,-61.8,,-43.5,-39.4,-74.8,-43.0,-12.0,,,,,,,,-58.0,-46.5,,True,,False,False,,,,,,True,,,False,,False,False,,False,True,False,False,True,,,,,,,,False,False,
01109,38,32.0,14.6,,28.0,35.0,,,,,,91.3,,,34.0,,26.9,19.4,,10.1,27.5,0.0,26.0,65.0,,,,29.6,,,,21.0,57.7,,-6.0,-23.4,,-10.0,-3.0,,,,,,53.3,,,-4.0,,-11.1,-18.6,,-27.9,-10.5,-38.0,-12.0,27.0,,,,-8.4,,,,-17.0,19.7,,False,,False,True,,,,,,False,,,True,,False,False,,False,False,False,False,False,,,,False,,,,False,False,
01111,53,45.0,57.4,,36.0,43.0,,,,,,48.5,,,22.0,,41.3,19.9,,21.9,32.9,0.3,43.0,81.0,,,,,,,,42.0,36.0,,-8.0,4.4,,-17.0,-10.0,,,,,,-4.5,,,-31.0,,-11.7,-33.1,,-31.1,-20.1,-52.7,-10.0,28.0,,,,,,,,-11.0,-17.0,,True,,False,False,,,,,,True,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
01113,52,29.0,27.6,,30.0,34.0,,,,,,107.2,,,45.0,,31.1,21.3,,25.4,42.2,0.1,31.0,31.0,,,,26.4,,,,37.0,46.1,,-23.0,-24.4,,-22.0,-18.0,,,,,,55.2,,,-7.0,,-20.9,-30.7,,-26.6,-9.8,-51.9,-21.0,-21.0,,,,-25.6,,,,-15.0,-5.9,,False,,True,True,,,,,,False,,,True,,True,False,,False,True,False,True,True,,,,False,,,,True,True,
01115,185,126.0,115.0,,116.0,137.0,,,,,,187.0,,,83.0,,128.2,58.5,,85.5,103.7,7.8,137.0,,,,,117.0,,,,137.0,132.7,,-59.0,-70.0,,-69.0,-48.0,,,,,,2.0,,,-102.0,,-56.8,-126.5,,-99.5,-81.3,-177.2,-48.0,,,,,-68.0,,,,-48.0,-52.3,,False,,False,True,,,,,,True,,,False,,True,False,,False,False,False,True,,,,,False,,,,True,True,
01117,337,316.0,307.8,,265.0,299.0,,,,,,429.6,,,163.0,,287.9,218.0,,254.3,264.9,63.8,298.0,783.0,,,,261.0,252.0,,,295.0,402.7,,-21.0,-29.2,,-72.0,-38.0,,,,,,92.6,,,-174.0,,-49.1,-119.0,,-82.7,-72.1,-273.2,-39.0,446.0,,,,-76.0,-85.0,,,-42.0,65.7,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,False,False,
01119,5,17.0,21.8,,12.0,0.0,,,,,,41.8,,,12.0,,15.5,3.5,,6.4,14.7,0.0,,46.0,,,,,,,,15.0,6.0,,12.0,16.8,,7.0,-5.0,,,,,,36.8,,,7.0,,10.5,-1.5,,1.4,9.7,-5.0,,41.0,,,,,,,,10.0,1.0,,False,,True,True,,,,,,False,,,True,,True,True,,True,True,True,,False,,,,,,,,True,True,
01121,136,128.0,130.2,,126.0,77.0,,,,,,294.3,,,83.0,,124.9,59.7,,129.2,142.5,0.3,145.0,547.0,,,,118.6,,,,124.0,131.9,,-8.0,-5.8,,-10.0,-59.0,,,,,,158.3,,,-53.0,,-11.1,-76.3,,-6.8,6.5,-135.7,9.0,411.0,,,,-17.4,,,,-12.0,-4.1,,True,,False,False,,,,,,False,,,False,,False,False,,True,True,False,False,False,,,,False,,,,False,True,
01123,50,30.0,25.7,,25.0,7.0,,,,,,86.2,,,33.0,,25.5,21.0,,12.4,23.5,0.2,30.0,31.0,,,,27.7,,,,26.0,21.8,,-20.0,-24.3,,-25.0,-43.0,,,,,,36.2,,,-17.0,,-24.5,-29.0,,-37.6,-26.5,-49.8,-20.0,-19.0,,,,-22.3,,,,-24.0,-28.2,,False,,False,False,,,,,,False,,,True,,False,False,,False,False,False,False,True,,,,False,,,,False,False,
01125,405,299.0,359.5,290.5,271.0,231.0,,,,,,1067.2,,,253.0,,254.0,170.8,,238.2,285.0,2.4,232.0,253.0,,,,309.4,256.0,,,177.0,574.7,,-106.0,-45.5,-114.5,-134.0,-174.0,,,,,,662.2,,,-152.0,,-151.0,-234.2,,-166.8,-120.0,-402.6,-173.0,-152.0,,,,-95.6,-149.0,,,-228.0,169.7,,True,False,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,True,False,,,False,False,
01127,112,112.0,120.7,,94.0,130.0,,,,,,190.8,,,93.0,,106.8,28.3,,67.0,88.7,0.6,112.0,132.0,,,,95.8,,,,116.0,79.0,,0.0,8.7,,-18.0,18.0,,,,,,78.8,,,-19.0,,-5.2,-83.7,,-45.0,-23.3,-111.4,0.0,20.0,,,,-16.2,,,,4.0,-33.0,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,False,,,,False,False,
01129,16,19.0,21.3,,16.0,0.0,,,,,,45.1,,,29.0,,11.9,9.4,,12.7,22.1,0.0,33.0,37.0,,,,,,,,21.0,15.5,,3.0,5.3,,0.0,-16.0,,,,,,29.1,,,13.0,,-4.1,-6.6,,-3.3,6.1,-16.0,17.0,21.0,,,,,,,,5.0,-0.5,,False,,True,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,True,
01131,4,14.0,14.7,,10.0,0.0,,,,,,33.9,,,6.0,,13.7,3.3,,6.4,10.3,0.0,6.0,30.0,,,,,,,,20.0,19.7,,10.0,10.7,,6.0,-4.0,,,,,,29.9,,,2.0,,9.7,-0.7,,2.4,6.3,-4.0,2.0,26.0,,,,,,,,16.0,15.7,,False,,True,True,,,,,,False,,,True,,True,True,,True,True,True,True,False,,,,,,,,False,False,
01133,57,53.0,57.8,,43.0,39.0,,,,,,49.2,,,35.0,,42.7,18.8,,48.9,49.8,0.5,57.0,68.0,,,,,,,,34.0,42.3,,-4.0,0.8,,-14.0,-18.0,,,,,,-7.8,,,-22.0,,-14.3,-38.2,,-8.1,-7.2,-56.5,0.0,11.0,,,,,,,,-23.0,-14.7,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,,,,,False,False,
02013,0,1.0,1.2,,1.0,0.0,,,,,,2.1,,,,,0.0,1.8,,,0.1,,,2.0,,,,,,,,1.0,1.2,,1.0,1.2,,1.0,0.0,,,,,,2.1,,,,,0.0,1.8,,,0.1,,,2.0,,,,,,,,1.0,1.2,,False,,False,True,,,,,,False,,,,,True,False,,,True,,,False,,,,,,,,False,False,
02016,1,0.0,0.0,,0.0,0.0,,,,,,4.4,,,,,0.0,0.2,,,0.2,,0.0,4.0,,,,,,,,0.0,1.0,4.6,-1.0,-1.0,,-1.0,-1.0,,,,,,3.4,,,,,-1.0,-0.8,,,-0.8,,-1.0,3.0,,,,,,,,-1.0,-0.0,3.6,False,,False,False,,,,,,False,,,,,True,True,,,True,,False,False,,,,,,,,False,True,False
02020,732,666.0,681.7,,618.0,734.0,,,,,,271.4,,,,,571.2,402.9,,659.3,717.6,427.4,880.0,505.0,,,,577.6,740.0,,,403.0,327.6,,-66.0,-50.3,,-114.0,2.0,,,,,,-460.6,,,,,-160.8,-329.1,,-72.7,-14.4,-304.6,148.0,-227.0,,,,-154.4,8.0,,,-329.0,-404.4,,True,,False,True,,,,,,False,,,,,False,False,,False,True,False,False,False,,,,False,True,,,False,False,
02050,70,50.0,48.7,,35.0,0.0,,,,,,20.3,,,,,65.1,8.7,,49.2,52.1,0.0,53.0,57.0,,,,,,,,61.0,18.7,,-20.0,-21.3,,-35.0,-70.0,,,,,,-49.7,,,,,-4.9,-61.3,,-20.8,-17.9,-70.0,-17.0,-13.0,,,,,,,,-9.0,-51.3,,False,,False,False,,,,,,False,,,,,True,False,,False,True,False,True,True,,,,,,,,True,False,
02060,0,0.0,0.0,,0.0,0.0,,,,,,3.8,,,,,0.0,0.0,,0.1,0.0,,0.0,0.0,,,,,,,,0.0,1.0,1.6,0.0,0.0,,0.0,0.0,,,,,,3.8,,,,,0.0,0.0,,0.1,0.0,,0.0,0.0,,,,,,,,0.0,1.0,1.6,True,,True,True,,,,,,False,,,,,False,True,,False,False,,True,True,,,,,,,,True,False,False
02068,4,3.0,2.8,,2.0,0.0,,,,,,2.8,,,,,1.7,2.6,,,1.4,,4.0,,,,,,,,,0.0,2.1,,-1.0,-1.2,,-2.0,-4.0,,,,,,-1.2,,,,,-2.3,-1.4,,,-2.6,,0.0,,,,,,,,,-4.0,-1.9,,False,,False,False,,,,,,False,,,,,False,False,,,False,,True,,,,,,,,,False,False,
02070,3,3.0,3.0,,1.0,0.0,,,,,,4.3,,,,,1.1,2.7,,0.1,0.8,,2.0,3.0,,,,,,,,0.0,1.1,0.9,0.0,0.0,,-2.0,-3.0,,,,,,1.3,,,,,-1.9,-0.3,,-2.9,-2.2,,-1.0,0.0,,,,,,,,-3.0,-1.9,-2.1,False,,False,False,,,,,,False,,,,,False,False,,False,False,,False,True,,,,,,,,False,False,False
02090,210,277.0,271.6,,246.0,381.0,,,,,,102.5,,,,,286.3,83.7,,245.7,234.2,184.4,347.0,195.0,,,,257.4,,,,240.0,92.2,,67.0,61.6,,36.0,171.0,,,,,,-107.5,,,,,76.3,-126.3,,35.7,24.2,-25.6,137.0,-15.0,,,,47.4,,,,30.0,-117.8,,True,,True,False,,,,,,False,,,,,False,False,,True,True,True,False,True,,,,True,,,,True,False,
02100,2,0.0,0.0,,0.0,0.0,,,,,,6.4,,,,,0.0,0.2,,,0.1,,0.0,1.0,,,,,,,,0.0,1.0,6.4,-2.0,-2.0,,-2.0,-2.0,,,,,,4.4,,,,,-2.0,-1.8,,,-1.9,,-2.0,-1.0,,,,,,,,-2.0,-1.0,4.4,False,,False,False,,,,,,False,,,,,True,True,,,True,,False,True,,,,,,,,False,True,False
02105,0,0.0,0.0,,0.0,0.0,,,,,,2.2,,,,,0.0,0.6,,,0.0,,0.0,,,,,,,,,,,0.3,0.0,0.0,,0.0,0.0,,,,,,2.2,,,,,0.0,0.6,,,0.0,,0.0,,,,,,,,,,,0.3,True,,True,True,,,,,,False,,,,,False,False,,,False,,True,,,,,,,,,,,False
02110,46,13.0,12.4,,16.0,10.0,,,,,,50.3,,,,,9.9,16.4,,18.8,28.2,34.6,13.0,10.0,,,,,,,,7.0,20.0,,-33.0,-33.6,,-30.0,-36.0,,,,,,4.3,,,,,-36.1,-29.6,,-27.2,-17.8,-11.4,-33.0,-36.0,,,,,,,,-39.0,-26.0,,False,,True,False,,,,,,True,,,,,False,True,,True,True,True,False,False,,,,,,,,False,True,
02122,50,42.0,41.3,,37.0,11.0,,,,,,63.4,,,,,29.7,15.2,,44.0,57.0,25.6,49.0,22.0,,,,,,,,27.0,15.5,,-8.0,-8.7,,-13.0,-39.0,,,,,,13.4,,,,,-20.3,-34.8,,-6.0,7.0,-24.4,-1.0,-28.0,,,,,,,,-23.0,-34.5,,False,,False,False,,,,,,False,,,,,False,False,,True,True,False,True,False,,,,,,,,False,False,
02130,4,4.0,4.3,,2.0,0.0,,,,,,37.5,,,,,4.5,2.0,,0.9,1.4,,,,,,,,,,,6.0,1.5,0.8,0.0,0.3,,-2.0,-4.0,,,,,,33.5,,,,,0.5,-2.0,,-3.1,-2.6,,,,,,,,,,,2.0,-2.5,-3.2,False,,False,False,,,,,,False,,,,,False,False,,False,False,,,,,,,,,,,False,False,False
02150,6,13.0,12.9,,8.0,3.0,,,,,,8.6,,,,,21.3,3.9,,0.6,7.8,,,10.0,,,,,,,,20.0,3.1,,7.0,6.9,,2.0,-3.0,,,,,,2.6,,,,,15.3,-2.1,,-5.4,1.8,,,4.0,,,,,,,,14.0,-2.9,,True,,True,True,,,,,,True,,,,,False,True,,True,True,,,True,,,,,,,,False,True,
02158,15,3.0,2.9,,3.0,0.0,,,,,,5.9,,,,,2.1,,,,4.0,,3.0,,,,,,,,,1.0,,,-12.0,-12.1,,-12.0,-15.0,,,,,,-9.1,,,,,-12.9,,,,-11.0,,-12.0,,,,,,,,,-14.0,,,False,,False,False,,,,,,True,,,,,False,,,,True,,False,,,,,,,,,False,,
02164,3,0.0,0.0,,0.0,0.0,,,,,,2.3,,,,,0.0,0.5,,,0.0,,0.0,1.0,,,,,,,,,1.0,5.4,-3.0,-3.0,,-3.0,-3.0,,,,,,-0.7,,,,,-3.0,-2.5,,,-3.0,,-3.0,-2.0,,,,,,,,,-2.0,2.4,False,,False,False,,,,,,True,,,,,True,True,,,True,,False,True,,,,,,,,,True,True
02170,98,68.0,69.7,,63.0,0.0,,,,,,62.2,,,,,57.6,66.0,,64.2,89.1,60.7,101.0,48.0,,,,,,,,55.0,31.4,,-30.0,-28.3,,-35.0,-98.0,,,,,,-35.8,,,,,-40.4,-32.0,,-33.8,-8.9,-37.3,3.0,-50.0,,,,,,,,-43.0,-66.6,,True,,False,False,,,,,,False,,,,,False,False,,False,True,False,True,False,,,,,,,,False,False,
02180,6,20.0,20.1,,11.0,0.0,,,,,,14.8,,,,,25.2,4.1,,8.5,13.0,0.0,27.0,13.0,,,,,,,,20.0,7.1,,14.0,14.1,,5.0,-6.0,,,,,,8.8,,,,,19.2,-1.9,,2.5,7.0,-6.0,21.0,7.0,,,,,,,,14.0,1.1,,False,,True,True,,,,,,True,,,,,False,True,,True,True,True,False,True,,,,,,,,False,True,
02185,43,10.0,8.3,,7.0,0.0,,,,,,6.4,,,,,12.7,7.9,,5.5,15.4,0.0,12.0,0.0,,,,,,,,14.0,13.3,,-33.0,-34.7,,-36.0,-43.0,,,,,,-36.6,,,,,-30.3,-35.1,,-37.5,-27.6,-43.0,-31.0,-43.0,,,,,,,,-29.0,-29.7,,False,,False,False,,,,,,False,,,,,True,False,,False,True,False,True,False,,,,,,,,True,True,
02188,35,28.0,28.3,,23.0,1.0,,,,,,15.0,,,,,26.9,4.5,,33.5,44.7,0.0,37.0,20.0,,,,,,,,11.0,19.8,,-7.0,-6.7,,-12.0,-34.0,,,,,,-20.0,,,,,-8.1,-30.5,,-1.5,9.7,-35.0,2.0,-15.0,,,,,,,,-24.0,-15.2,,True,,False,False,,,,,,False,,,,,False,False,,True,False,False,True,False,,,,,,,,False,False,
02195,3,0.0,0.1,,0.0,0.0,,,,,,20.1,,,,,0.0,0.1,,0.1,0.1,,1.0,,,,,,,,,1.0,,2.4,-3.0,-2.9,,-3.0,-3.0,,,,,,17.1,,,,,-3.0,-2.9,,-2.9,-2.9,,-2.0,,,,,,,,,-2.0,,-0.6,True,,False,False,,,,,,False,,,,,True,True,,True,True,,True,,,,,,,,,True,,True
02198,2,0.0,0.0,,0.0,0.0,,,,,,7.3,,,,,0.0,1.0,,0.4,0.2,,0.0,,,,,,,,,0.0,,2.4,-2.0,-2.0,,-2.0,-2.0,,,,,,5.3,,,,,-2.0,-1.0,,-1.6,-1.8,,-2.0,,,,,,,,,-2.0,,0.4,True,,False,False,,,,,,False,,,,,True,True,,True,True,,False,,,,,,,,,False,,True
02220,1,0.0,0.7,,1.0,0.0,,,,,,8.7,,,,,0.0,2.5,,0.8,1.2,,5.0,4.0,,,,,,,,1.0,2.5,,-1.0,-0.3,,0.0,-1.0,,,,,,7.7,,,,,-1.0,1.5,,-0.2,0.2,,4.0,3.0,,,,,,,,0.0,1.5,,True,,True,False,,,,,,False,,,,,True,False,,True,True,,False,False,,,,,,,,True,False,
02230,1,0.0,0.0,,0.0,0.0,,,,,,2.3,,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,1.5,-1.0,-1.0,,-1.0,-1.0,,,,,,1.3,,,,,-1.0,-1.0,,,-1.0,,-1.0,,,,,,,,,,,0.5,False,,False,False,,,,,,False,,,,,True,False,,,True,,False,,,,,,,,,,,True
02240,10,5.0,4.9,,3.0,0.0,,,,,,13.8,,,,,5.4,1.2,,0.4,1.3,,4.0,5.0,,,,,,,,6.0,2.7,,-5.0,-5.1,,-7.0,-10.0,,,,,,3.8,,,,,-4.6,-8.8,,-9.6,-8.7,,-6.0,-5.0,,,,,,,,-4.0,-7.3,,False,,False,False,,,,,,True,,,,,True,False,,False,False,,False,False,,,,,,,,True,False,
02261,14,5.0,4.9,,5.0,0.0,,,,,,5.9,,,,,5.1,1.1,,4.7,8.5,,5.0,5.0,,,,,,,,6.0,2.8,,-9.0,-9.1,,-9.0,-14.0,,,,,,-8.1,,,,,-8.9,-12.8,,-9.3,-5.5,,-9.0,-9.0,,,,,,,,-8.0,-11.2,,False,,False,False,,,,,,True,,,,,True,False,,False,True,,False,False,,,,,,,,True,False,
02275,0,0.0,0.0,,0.0,0.0,,,,,,6.0,,,,,0.0,0.2,,,0.1,,0.0,,,,,,,,,0.0,,5.6,0.0,0.0,,0.0,0.0,,,,,,6.0,,,,,0.0,0.2,,,0.1,,0.0,,,,,,,,,0.0,,5.6,True,,True,True,,,,,,False,,,,,False,False,,,False,,True,,,,,,,,,True,,False
02282,2,1.0,0.7,,1.0,0.0,,,,,,2.0,,,,,0.8,0.0,,,0.2,,1.0,,,,,,,,,1.0,1.3,1.8,-1.0,-1.3,,-1.0,-2.0,,,,,,-0.0,,,,,-1.2,-2.0,,,-1.8,,-1.0,,,,,,,,,-1.0,-0.7,-0.2,False,,False,False,,,,,,True,,,,,False,False,,,False,,False,,,,,,,,,False,True,True
02290,9,5.0,5.2,,5.0,0.0,,,,,,7.9,,,,,4.8,0.7,,7.1,10.0,,4.0,,,,,,,,,7.0,4.2,2.2,-4.0,-3.8,,-4.0,-9.0,,,,,,-1.1,,,,,-4.2,-8.3,,-1.9,1.0,,-5.0,,,,,,,,,-2.0,-4.8,-6.8,True,,False,False,,,,,,True,,,,,False,False,,True,True,,False,,,,,,,,,True,False,False
04001,73,134.0,137.5,,84.0,82.0,,,,,,151.4,,,188.0,,73.2,22.6,,55.5,85.8,0.5,114.0,50.0,,,,117.4,,,,19.0,47.2,,61.0,64.5,,11.0,9.0,,,,,,78.4,,,115.0,,0.2,-50.4,,-17.5,12.8,-72.5,41.0,-23.0,,,,44.4,,,,-54.0,-25.8,,False,,True,True,,,,,,False,,,False,,True,True,,True,True,False,True,True,,,,True,,,,True,True,
04003,71,36.0,35.2,,31.0,7.0,,,,,,57.9,,,62.0,,28.1,26.4,,29.6,51.5,0.0,41.0,57.0,,,,32.6,,,,24.0,18.4,,-35.0,-35.8,,-40.0,-64.0,,,,,,-13.1,,,-9.0,,-42.9,-44.6,,-41.4,-19.5,-71.0,-30.0,-14.0,,,,-38.4,,,,-47.0,-52.6,,False,,False,False,,,,,,True,,,True,,False,False,,False,True,False,True,True,,,,False,,,,False,False,
04005,239,182.0,197.1,,157.0,282.0,,,,,,196.4,,,143.0,,152.4,70.6,,176.3,208.1,0.2,188.0,102.0,,,,149.2,153.0,,,122.0,156.8,,-57.0,-41.9,,-82.0,43.0,,,,,,-42.6,,,-96.0,,-86.6,-168.4,,-62.7,-30.9,-238.8,-51.0,-137.0,,,,-89.8,-86.0,,,-117.0,-82.2,,True,,False,True,,,,,,True,,,False,,False,False,,False,True,False,True,False,,,,False,False,,,False,False,
04007,202,79.0,82.8,,62.0,72.0,,,,,,36.6,,,26.0,,77.5,18.3,,46.5,76.9,47.6,159.0,18.0,,,,62.4,,,,112.0,49.2,,-123.0,-119.2,,-140.0,-130.0,,,,,,-165.4,,,-176.0,,-124.5,-183.7,,-155.5,-125.1,-154.4,-43.0,-184.0,,,,-139.6,,,,-90.0,-152.8,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,False,,,,True,False,
04009,84,61.0,59.5,,26.0,24.0,,,,,,42.7,,,20.0,,55.2,16.0,,26.2,50.3,0.0,85.0,131.0,,,,,,,,48.0,25.2,,-23.0,-24.5,,-58.0,-60.0,,,,,,-41.3,,,-64.0,,-28.8,-68.0,,-57.8,-33.7,-84.0,1.0,47.0,,,,,,,,-36.0,-58.8,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,,,,,False,False,
04011,12,3.0,2.6,,2.0,0.0,,,,,,15.4,,,5.0,,3.0,1.4,,0.0,1.0,,1.0,11.0,,,,,,,,6.0,1.3,0.9,-9.0,-9.4,,-10.0,-12.0,,,,,,3.4,,,-7.0,,-9.0,-10.6,,-12.0,-11.0,,-11.0,-1.0,,,,,,,,-6.0,-10.7,-11.1,False,,False,False,,,,,,True,,,True,,False,False,,False,False,,False,True,,,,,,,,True,False,False
04012,21,20.0,18.6,,8.0,3.0,,,,,,28.6,,,6.0,,18.9,4.7,,6.4,14.8,0.0,8.0,40.0,,,,,,,,22.0,8.2,17.6,-1.0,-2.4,,-13.0,-18.0,,,,,,7.6,,,-15.0,,-2.1,-16.3,,-14.6,-6.2,-21.0,-13.0,19.0,,,,,,,,1.0,-12.8,-3.4,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,False
04013,3355,2879.0,2852.5,3244.0,2853.0,3392.0,,,,,,0.0,,,2160.0,,2537.4,1467.9,,2895.8,3566.3,213.8,3515.0,5836.0,,,,2662.1,2927.0,,,2853.0,1472.6,,-476.0,-502.5,-111.0,-502.0,37.0,,,,,,-3355.0,,,-1195.0,,-817.6,-1887.1,,-459.2,211.3,-3141.2,160.0,2481.0,,,,-692.9,-428.0,,,-502.0,-1882.4,,False,True,False,True,,,,,,False,,,False,,False,False,,True,True,False,True,False,,,,False,True,,,False,False,
04015,89,42.0,43.8,,44.0,57.0,,,,,,50.8,,,110.0,,40.8,41.3,,12.4,44.5,43.1,44.0,39.0,,,,38.8,24.0,,,43.0,46.9,175.4,-47.0,-45.2,,-45.0,-32.0,,,,,,-38.2,,,21.0,,-48.2,-47.7,,-76.6,-44.5,-45.9,-45.0,-50.0,,,,-50.2,-65.0,,,-46.0,-42.1,86.4,True,,True,True,,,,,,True,,,True,,False,False,,False,True,True,True,False,,,,False,False,,,True,True,False
04017,249,69.0,72.5,,61.0,13.0,,,,,,69.0,,,176.0,,61.2,25.3,,49.4,84.2,1.0,64.0,48.0,,,,60.8,,,,74.0,35.6,,-180.0,-176.5,,-188.0,-236.0,,,,,,-180.0,,,-73.0,,-187.8,-223.7,,-199.6,-164.8,-248.0,-185.0,-201.0,,,,-188.2,,,,-175.0,-213.4,,True,,False,False,,,,,,False,,,True,,False,False,,False,True,False,False,False,,,,False,,,,True,False,
04019,480,508.0,604.7,546.2,419.0,108.0,,,,,,406.5,,,293.0,,466.1,293.8,,381.0,430.6,307.7,409.0,487.0,,,,443.0,292.0,,,476.0,645.4,1939.5,28.0,124.7,66.2,-61.0,-372.0,,,,,,-73.5,,,-187.0,,-13.9,-186.2,,-99.0,-49.4,-172.3,-71.0,7.0,,,,-37.0,-188.0,,,-4.0,165.4,1459.5,False,False,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,True,,,,False,False,,,True,False,False
04021,302,288.0,292.8,324.0,235.0,382.0,,,,,,56.3,,,111.0,,277.3,123.9,,198.5,268.2,48.4,317.0,343.0,,,,280.8,201.0,,,289.0,157.8,,-14.0,-9.2,22.0,-67.0,80.0,,,,,,-245.7,,,-191.0,,-24.7,-178.1,,-103.5,-33.8,-253.6,15.0,41.0,,,,-21.2,-101.0,,,-13.0,-144.2,,True,False,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,True,False,
