,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
48273,31,51.0,56.9,,35.0,115.0,,,,,,347.6,,,387.0,,39.1,48.0,,3.4,31.1,0.0,,12.0,,15.1,,88.3,,,,74.0,56.0,578.4,20.0,25.9,,4.0,84.0,,,,,,316.6,,,356.0,,8.1,17.0,,-27.6,0.1,-31.0,,-19.0,,-15.9,,57.3,,,,43.0,25.0,547.4,False,,True,False,,,,,,False,,,False,,True,True,,False,True,False,,True,,True,,False,,,,False,False,False
48275,38,15.0,13.8,,1.0,0.0,,,,,,14.1,,,13.0,,0.1,2.3,,1.4,0.6,,,2.0,,2.5,,,,,,0.0,2.9,,-23.0,-24.2,,-37.0,-38.0,,,,,,-23.9,,,-25.0,,-37.9,-35.7,,-36.6,-37.4,,,-36.0,,-35.5,,,,,,-38.0,-35.1,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,,,False,,False,,,,,,False,False,
48277,457,270.0,260.0,,197.0,685.0,,,,,,5.6,,,276.0,,355.7,66.8,,167.4,150.4,137.3,231.0,172.0,,18.9,,186.5,,,,260.0,155.4,,-187.0,-197.0,,-260.0,228.0,,,,,,-451.4,,,-181.0,,-101.3,-390.2,,-289.6,-306.6,-319.7,-226.0,-285.0,,-438.1,,-270.5,,,,-197.0,-301.6,,False,,False,False,,,,,,False,,,True,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,
48279,116,36.0,34.6,,28.0,0.0,,,,,,50.7,,,56.0,,45.1,21.9,,10.3,30.8,0.0,42.0,39.0,,24.8,,29.3,,,,29.0,25.1,250.7,-80.0,-81.4,,-88.0,-116.0,,,,,,-65.3,,,-60.0,,-70.9,-94.1,,-105.7,-85.2,-116.0,-74.0,-77.0,,-91.2,,-86.7,,,,-87.0,-90.9,134.7,False,,False,False,,,,,,True,,,True,,True,False,,False,False,False,True,True,,False,,False,,,,False,False,False
48281,50,54.0,55.0,,52.0,103.0,,,,,,51.5,,,99.0,,97.4,40.8,,18.8,43.3,99.5,33.0,37.0,,23.2,,42.2,,,,57.0,53.3,381.9,4.0,5.0,,2.0,53.0,,,,,,1.5,,,49.0,,47.4,-9.2,,-31.2,-6.7,49.5,-17.0,-13.0,,-26.8,,-7.8,,,,7.0,3.3,331.9,False,,True,False,,,,,,True,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,True,False
48283,20,0.0,0.0,,0.0,0.0,,,,,,24.0,,,163.0,,6.6,3.3,,2.4,0.2,0.0,,11.0,,4.7,,13.0,,,,1.0,0.0,149.7,-20.0,-20.0,,-20.0,-20.0,,,,,,4.0,,,143.0,,-13.4,-16.7,,-17.6,-19.8,-20.0,,-9.0,,-15.3,,-7.0,,,,-19.0,-20.0,129.7,False,,False,False,,,,,,True,,,False,,True,True,,True,True,False,,True,,True,,True,,,,True,False,False
48285,122,807.0,656.3,,138.0,21.0,,,,,,65.4,,,146.0,,715.6,14.3,,4.9,37.3,107.3,321.0,288.0,,32.7,,495.5,,,,12.0,161.0,,685.0,534.3,,16.0,-101.0,,,,,,-56.6,,,24.0,,593.6,-107.7,,-117.1,-84.7,-14.7,199.0,166.0,,-89.3,,373.5,,,,-110.0,39.0,,True,,True,True,,,,,,True,,,True,,True,True,,True,True,True,True,True,,True,,True,,,,True,True,
48287,15,12.0,11.3,,12.0,0.0,,,,,,28.8,,,66.0,,31.1,18.4,,1.8,10.0,30.1,21.0,12.0,,11.1,,11.0,,,,18.0,12.5,166.5,-3.0,-3.7,,-3.0,-15.0,,,,,,13.8,,,51.0,,16.1,3.4,,-13.2,-5.0,15.1,6.0,-3.0,,-3.9,,-4.0,,,,3.0,-2.5,151.5,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,True,False
48289,79,33.0,34.5,,29.0,0.0,,,,,,33.7,,,37.0,,66.0,22.9,,8.6,27.1,43.3,24.0,38.0,,6.9,,23.1,,,,20.0,20.4,272.4,-46.0,-44.5,,-50.0,-79.0,,,,,,-45.3,,,-42.0,,-13.0,-56.1,,-70.4,-51.9,-35.7,-55.0,-41.0,,-72.1,,-55.9,,,,-59.0,-58.6,193.4,True,,False,False,,,,,,True,,,True,,True,False,,False,False,True,False,True,,False,,False,,,,False,False,False
48291,70,108.0,104.5,,79.0,50.0,,,,,,508.4,,,323.0,,169.5,149.2,,16.3,86.9,0.4,42.0,60.0,,52.2,,107.1,,,,43.0,141.8,3582.6,38.0,34.5,,9.0,-20.0,,,,,,438.4,,,253.0,,99.5,79.2,,-53.7,16.9,-69.6,-28.0,-10.0,,-17.8,,37.1,,,,-27.0,71.8,3512.6,True,,True,True,,,,,,False,,,False,,False,False,,False,True,False,True,True,,True,,True,,,,True,False,False
48293,91,39.0,40.7,,38.0,39.0,,,,,,115.6,,,134.0,,63.0,54.4,,10.4,37.9,0.0,30.0,28.0,,29.6,,52.3,,,,32.0,44.7,419.1,-52.0,-50.3,,-53.0,-52.0,,,,,,24.6,,,43.0,,-28.0,-36.6,,-80.6,-53.1,-91.0,-61.0,-63.0,,-61.4,,-38.7,,,,-59.0,-46.3,328.1,True,,False,False,,,,,,True,,,True,,True,True,,False,False,False,False,False,,False,,True,,,,False,True,False
48295,31,0.0,0.6,,0.0,0.0,,,,,,21.8,,,18.0,,0.2,2.9,,0.5,0.1,,0.0,1.0,,2.9,,0.9,,,,0.0,0.8,18.2,-31.0,-30.4,,-31.0,-31.0,,,,,,-9.2,,,-13.0,,-30.8,-28.1,,-30.5,-30.9,,-31.0,-30.0,,-28.1,,-30.1,,,,-31.0,-30.2,-12.8,True,,False,False,,,,,,True,,,True,,True,True,,True,True,,False,True,,True,,True,,,,False,True,True
48297,0,18.0,9.3,,10.0,10.0,,,,,,56.3,,,251.0,,25.5,17.6,,0.0,3.6,0.0,34.0,92.0,,2.7,,22.1,,,,7.0,12.3,19.8,18.0,9.3,,10.0,10.0,,,,,,56.3,,,251.0,,25.5,17.6,,0.0,3.6,0.0,34.0,92.0,,2.7,,22.1,,,,7.0,12.3,19.8,True,,True,True,,,,,,False,,,False,,False,True,,True,True,True,False,False,,True,,False,,,,True,True,False
48299,41,18.0,19.3,,18.0,21.0,,,,,,12.1,,,78.0,,44.4,30.7,,5.7,9.7,21.1,21.0,22.0,,4.1,,13.1,,,,16.0,15.0,12.1,-23.0,-21.7,,-23.0,-20.0,,,,,,-28.9,,,37.0,,3.4,-10.3,,-35.3,-31.3,-19.9,-20.0,-19.0,,-36.9,,-27.9,,,,-25.0,-26.0,-28.9,True,,False,True,,,,,,False,,,False,,True,True,,False,False,True,True,True,,False,,False,,,,False,False,False
48301,0,0.0,0.0,,0.0,0.0,,,,,,4.6,,,0.0,,1.3,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,4.6,,,0.0,,1.3,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,True,,True,True,,,,,,False,,,True,,False,True,,,True,,True,True,,True,,,,,,,True,
48303,3933,3012.0,2529.6,2231.7,2225.0,530.0,,,,,,3248.9,,,1763.0,,2611.6,1282.8,,2819.0,2666.7,141.3,3959.0,1840.0,,567.8,,2105.5,2758.0,,,1245.0,2644.6,,-921.0,-1403.4,-1701.3,-1708.0,-3403.0,,,,,,-684.1,,,-2170.0,,-1321.4,-2650.2,,-1114.0,-1266.3,-3791.7,26.0,-2093.0,,-3365.2,,-1827.5,-1175.0,,,-2688.0,-1288.4,,False,False,False,False,,,,,,True,,,False,,False,False,,False,False,False,True,False,,False,,False,False,,,False,False,
48305,45,18.0,17.4,,8.0,0.0,,,,,,14.4,,,24.0,,22.7,6.5,,3.3,4.4,,10.0,45.0,,3.3,,12.4,,,,44.0,13.5,144.0,-27.0,-27.6,,-37.0,-45.0,,,,,,-30.6,,,-21.0,,-22.3,-38.5,,-41.7,-40.6,,-35.0,0.0,,-41.7,,-32.6,,,,-1.0,-31.5,99.0,False,,False,False,,,,,,False,,,True,,True,False,,False,False,,False,True,,False,,False,,,,True,False,False
48307,32,48.0,48.1,,28.0,22.0,,,,,,35.3,,,43.0,,55.8,23.6,,18.7,27.5,0.0,30.0,62.0,,15.2,,52.8,,,,45.0,36.4,,16.0,16.1,,-4.0,-10.0,,,,,,3.3,,,11.0,,23.8,-8.4,,-13.3,-4.5,-32.0,-2.0,30.0,,-16.8,,20.8,,,,13.0,4.4,,False,,True,True,,,,,,True,,,True,,False,True,,True,True,False,True,False,,False,,False,,,,True,True,
48309,1348,1542.0,1619.7,1350.7,1238.0,1213.0,,,,,,1273.8,,,1026.0,,1438.3,426.0,,1387.0,1196.4,649.6,2161.0,835.0,,1165.5,,1031.3,1353.0,,,1269.0,1446.3,842.3,194.0,271.7,2.7,-110.0,-135.0,,,,,,-74.2,,,-322.0,,90.3,-922.0,,39.0,-151.6,-698.4,813.0,-513.0,,-182.5,,-316.7,5.0,,,-79.0,98.3,-505.7,False,True,True,True,,,,,,True,,,False,,True,False,,True,True,False,False,False,,True,,False,True,,,True,True,False
48311,0,9.0,15.2,,6.0,0.0,,,,,,8.3,,,22.0,,15.9,0.6,,,0.0,,0.0,3.0,,5.5,,,,,,4.0,4.8,120.7,9.0,15.2,,6.0,0.0,,,,,,8.3,,,22.0,,15.9,0.6,,,0.0,,0.0,3.0,,5.5,,,,,,4.0,4.8,120.7,False,,True,True,,,,,,True,,,False,,False,True,,,True,,True,True,,True,,,,,,True,True,False
48313,29,6.0,23.1,,8.0,0.0,,,,,,47.4,,,81.0,,10.0,14.8,,0.2,11.3,0.2,,7.0,,14.2,,22.7,,,,0.0,0.0,202.0,-23.0,-5.9,,-21.0,-29.0,,,,,,18.4,,,52.0,,-19.0,-14.2,,-28.8,-17.7,-28.8,,-22.0,,-14.8,,-6.3,,,,-29.0,-29.0,173.0,True,,True,False,,,,,,True,,,False,,True,True,,False,True,False,,True,,True,,True,,,,False,False,False
48315,13,3.0,2.1,,3.0,0.0,,,,,,13.4,,,29.0,,5.2,6.2,,0.0,0.3,4.8,13.0,4.0,,4.1,,2.4,,,,25.0,1.7,37.9,-10.0,-10.9,,-10.0,-13.0,,,,,,0.4,,,16.0,,-7.8,-6.8,,-13.0,-12.7,-8.2,0.0,-9.0,,-8.9,,-10.6,,,,12.0,-11.3,24.9,False,,False,False,,,,,,True,,,False,,True,True,,False,False,True,True,True,,True,,False,,,,False,False,False
48317,8,0.0,0.0,,0.0,0.0,,,,,,13.7,,,26.0,,3.6,4.3,,2.4,0.2,,0.0,1.0,,1.8,,2.4,,,,1.0,1.5,53.0,-8.0,-8.0,,-8.0,-8.0,,,,,,5.7,,,18.0,,-4.4,-3.7,,-5.6,-7.8,,-8.0,-7.0,,-6.2,,-5.6,,,,-7.0,-6.5,45.0,False,,False,False,,,,,,True,,,False,,True,True,,True,True,,False,True,,True,,True,,,,True,True,False
48319,3,3.0,2.0,,3.0,0.0,,,,,,7.2,,,12.0,,4.3,2.4,,1.1,0.1,,0.0,13.0,,3.6,,7.8,,,,17.0,2.0,7.4,0.0,-1.0,,0.0,-3.0,,,,,,4.2,,,9.0,,1.3,-0.6,,-1.9,-2.9,,-3.0,10.0,,0.6,,4.8,,,,14.0,-1.0,4.4,False,,True,False,,,,,,False,,,False,,False,False,,False,False,,False,False,,False,,False,,,,False,False,False
48321,50,39.0,50.4,,35.0,62.0,,,,,,88.5,,,488.0,,21.2,41.7,,2.1,41.7,0.1,,9.0,,33.2,,33.8,,,,27.0,55.8,283.9,-11.0,0.4,,-15.0,12.0,,,,,,38.5,,,438.0,,-28.8,-8.3,,-47.9,-8.3,-49.9,,-41.0,,-16.8,,-16.2,,,,-23.0,5.8,233.9,True,,False,False,,,,,,False,,,False,,False,True,,False,True,False,,False,,False,,False,,,,False,True,False
48323,126,531.0,495.2,,96.0,28.0,,,,,,280.9,,,1433.0,,517.6,27.1,,27.7,95.9,4.0,,714.0,,0.2,,478.4,,,,0.0,188.2,,405.0,369.2,,-30.0,-98.0,,,,,,154.9,,,1307.0,,391.6,-98.9,,-98.3,-30.1,-122.0,,588.0,,-125.8,,352.4,,,,-126.0,62.2,,True,,True,True,,,,,,True,,,False,,True,True,,True,True,True,,False,,True,,True,,,,True,True,
48325,60,57.0,57.5,,55.0,16.0,,,,,,79.0,,,558.0,,89.0,72.8,,1.9,29.6,62.4,56.0,86.0,,0.7,,67.6,,,,19.0,25.3,768.8,-3.0,-2.5,,-5.0,-44.0,,,,,,19.0,,,498.0,,29.0,12.8,,-58.1,-30.4,2.4,-4.0,26.0,,-59.3,,7.6,,,,-41.0,-34.7,708.8,True,,False,False,,,,,,False,,,False,,False,False,,False,False,True,False,False,,False,,False,,,,False,False,False
48327,13,0.0,0.8,,0.0,0.0,,,,,,13.4,,,9.0,,1.1,0.9,,,0.0,,0.0,1.0,,0.5,,1.7,,,,0.0,5.9,47.9,-13.0,-12.2,,-13.0,-13.0,,,,,,0.4,,,-4.0,,-11.9,-12.1,,,-13.0,,-13.0,-12.0,,-12.5,,-11.3,,,,-13.0,-7.1,34.9,True,,False,False,,,,,,True,,,True,,True,True,,,True,,False,True,,True,,True,,,,False,True,False
48329,737,468.0,460.5,,383.0,479.0,,,,,,294.4,,,1712.0,,546.6,308.3,,294.1,335.4,237.4,721.0,374.0,,124.2,,478.1,194.0,,,538.0,241.0,,-269.0,-276.5,,-354.0,-258.0,,,,,,-442.6,,,975.0,,-190.4,-428.7,,-442.9,-401.6,-499.6,-16.0,-363.0,,-612.8,,-258.9,-543.0,,,-199.0,-496.0,,False,,False,True,,,,,,False,,,False,,True,False,,False,False,False,True,False,,False,,True,False,,,True,False,
48331,42,48.0,47.3,,33.0,0.0,,,,,,71.8,,,68.0,,40.6,32.8,,8.8,32.5,50.7,42.0,27.0,,24.5,,33.8,,,,13.0,34.3,279.0,6.0,5.3,,-9.0,-42.0,,,,,,29.8,,,26.0,,-1.4,-9.2,,-33.2,-9.5,8.7,0.0,-15.0,,-17.5,,-8.2,,,,-29.0,-7.7,237.0,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,True,False,,False,,False,,,,False,False,False
48333,12,21.0,20.5,,9.0,0.0,,,,,,36.6,,,17.0,,37.5,10.8,,0.9,9.1,,,1.0,,2.4,,,,,,18.0,20.5,52.3,9.0,8.5,,-3.0,-12.0,,,,,,24.6,,,5.0,,25.5,-1.2,,-11.1,-2.9,,,-11.0,,-9.6,,,,,,6.0,8.5,40.3,True,,True,False,,,,,,False,,,True,,False,True,,False,True,,,False,,False,,,,,,True,True,False
48335,45,18.0,17.4,,12.0,0.0,,,,,,19.9,,,81.0,,17.4,13.9,,3.2,9.5,,10.0,19.0,,5.0,,13.6,,,,6.0,11.8,17.3,-27.0,-27.6,,-33.0,-45.0,,,,,,-25.1,,,36.0,,-27.6,-31.1,,-41.8,-35.5,,-35.0,-26.0,,-40.0,,-31.4,,,,-39.0,-33.2,-27.7,False,,False,False,,,,,,True,,,False,,False,False,,False,False,,False,True,,False,,False,,,,False,False,False
48337,58,48.0,55.4,,45.0,21.0,,,,,,39.0,,,89.0,,74.6,31.0,,18.9,36.6,41.4,30.0,62.0,,13.4,,47.6,,,,50.0,18.7,,-10.0,-2.6,,-13.0,-37.0,,,,,,-19.0,,,31.0,,16.6,-27.0,,-39.1,-21.4,-16.6,-28.0,4.0,,-44.6,,-10.4,,,,-8.0,-39.3,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,True,,False,,False,,,,True,False,
48339,2030,729.0,850.0,191.0,537.0,0.0,,,,,,1684.0,,,2862.0,,965.8,972.4,,310.2,575.4,897.5,486.0,389.0,,366.8,,549.3,221.0,,,429.0,1079.3,15289.1,-1301.0,-1180.0,-1839.0,-1493.0,-2030.0,,,,,,-346.0,,,832.0,,-1064.2,-1057.6,,-1719.8,-1454.6,-1132.5,-1544.0,-1641.0,,-1663.2,,-1480.7,-1809.0,,,-1601.0,-950.7,13259.1,True,False,False,False,,,,,,True,,,True,,True,True,,False,False,True,False,False,,False,,False,False,,,False,True,False
48341,94,69.0,69.9,,57.0,,,,,,,54.7,,,261.0,,73.2,38.7,,16.4,47.2,2.6,98.0,58.0,,14.5,,66.6,,,,0.0,54.0,92.8,-25.0,-24.1,,-37.0,,,,,,,-39.3,,,167.0,,-20.8,-55.3,,-77.6,-46.8,-91.4,4.0,-36.0,,-79.5,,-27.4,,,,-94.0,-40.0,-1.2,True,,False,,,,,,,False,,,False,,True,False,,False,False,False,True,False,,False,,False,,,,False,False,True
48343,16,9.0,11.9,,13.0,27.0,,,,,,29.3,,,21.0,,28.3,17.5,,0.3,10.6,22.0,19.0,5.0,,5.3,,18.4,,,,26.0,14.0,54.7,-7.0,-4.1,,-3.0,11.0,,,,,,13.3,,,5.0,,12.3,1.5,,-15.7,-5.4,6.0,3.0,-11.0,,-10.7,,2.4,,,,10.0,-2.0,38.7,True,,True,False,,,,,,False,,,True,,False,True,,False,True,True,True,False,,False,,True,,,,False,True,False
48345,3,6.0,6.9,,0.0,0.0,,,,,,7.6,,,8.0,,7.2,0.4,,0.1,0.1,,0.0,11.0,,0.7,,,,,,18.0,1.1,11.0,3.0,3.9,,-3.0,-3.0,,,,,,4.6,,,5.0,,4.2,-2.6,,-2.9,-2.9,,-3.0,8.0,,-2.3,,,,,,15.0,-1.9,8.0,False,,False,False,,,,,,False,,,False,,False,True,,True,True,,False,False,,True,,,,,,False,True,False
48347,158,189.0,182.8,,159.0,233.0,,,,,,185.0,,,303.0,,160.6,171.4,,135.4,145.7,18.5,263.0,157.0,,62.9,,167.6,,,,69.0,128.3,,31.0,24.8,,1.0,75.0,,,,,,27.0,,,145.0,,2.6,13.4,,-22.6,-12.3,-139.5,105.0,-1.0,,-95.1,,9.6,,,,-89.0,-29.7,,True,,True,False,,,,,,True,,,False,,True,True,,True,True,False,False,True,,False,,True,,,,False,True,
48349,95,177.0,163.8,,119.0,103.0,,,,,,143.0,,,329.0,,201.6,93.3,,74.3,131.2,79.2,252.0,131.0,,38.0,,121.8,,,,186.0,134.8,59.5,82.0,68.8,,24.0,8.0,,,,,,48.0,,,234.0,,106.6,-1.7,,-20.7,36.2,-15.8,157.0,36.0,,-57.0,,26.8,,,,91.0,39.8,-35.5,True,,True,True,,,,,,True,,,False,,False,True,,True,True,True,False,True,,True,,True,,,,False,True,True
48351,8,24.0,25.4,,15.0,0.0,,,,,,29.6,,,24.0,,32.2,15.2,,1.9,6.0,13.0,21.0,24.0,,7.0,,20.8,,,,26.0,9.8,80.8,16.0,17.4,,7.0,-8.0,,,,,,21.6,,,16.0,,24.2,7.2,,-6.1,-2.0,5.0,13.0,16.0,,-1.0,,12.8,,,,18.0,1.8,72.8,False,,True,True,,,,,,False,,,False,,False,True,,True,True,True,True,False,,True,,True,,,,False,True,False
48353,105,144.0,143.0,,88.0,0.0,,,,,,67.2,,,104.0,,104.6,36.3,,149.4,76.8,59.5,244.0,6.0,,19.3,,86.6,,,,44.0,149.0,,39.0,38.0,,-17.0,-105.0,,,,,,-37.8,,,-1.0,,-0.4,-68.7,,44.4,-28.2,-45.5,139.0,-99.0,,-85.7,,-18.4,,,,-61.0,44.0,,True,,True,False,,,,,,True,,,True,,True,False,,False,True,False,False,False,,False,,True,,,,False,False,
48355,531,1395.0,1274.0,819.7,678.0,709.0,,,,,,543.8,,,2029.0,,1308.8,1027.8,,363.4,638.1,6.2,1510.0,729.0,,109.6,,1763.0,448.0,,,0.0,616.6,,864.0,743.0,288.7,147.0,178.0,,,,,,12.8,,,1498.0,,777.8,496.8,,-167.6,107.1,-524.8,979.0,198.0,,-421.4,,1232.0,-83.0,,,-531.0,85.6,,True,True,True,True,,,,,,True,,,False,,True,True,,True,True,True,False,True,,True,,False,True,,,True,True,
48357,119,30.0,32.8,,16.0,0.0,,,,,,24.3,,,94.0,,25.2,15.7,,1.7,16.6,0.0,24.0,3.0,,6.0,,20.1,,,,20.0,23.0,63.0,-89.0,-86.2,,-103.0,-119.0,,,,,,-94.7,,,-25.0,,-93.8,-103.3,,-117.3,-102.4,-119.0,-95.0,-116.0,,-113.0,,-98.9,,,,-99.0,-96.0,-56.0,True,,False,False,,,,,,False,,,True,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,True
48359,8,6.0,6.2,,0.0,0.0,,,,,,2.5,,,12.0,,10.3,0.2,,0.1,0.2,,0.0,2.0,,0.6,,,,,,16.0,1.5,67.3,-2.0,-1.8,,-8.0,-8.0,,,,,,-5.5,,,4.0,,2.3,-7.8,,-7.9,-7.8,,-8.0,-6.0,,-7.4,,,,,,8.0,-6.5,59.3,True,,False,False,,,,,,False,,,False,,False,False,,False,False,,False,False,,False,,,,,,False,False,False
48361,99,273.0,271.1,,165.0,15.0,,,,,,180.7,,,170.0,,248.8,44.1,,182.2,160.2,133.4,512.0,160.0,,18.6,,189.7,,,,150.0,129.2,376.7,174.0,172.1,,66.0,-84.0,,,,,,81.7,,,71.0,,149.8,-54.9,,83.2,61.2,34.4,413.0,61.0,,-80.4,,90.7,,,,51.0,30.2,277.7,True,,True,True,,,,,,True,,,True,,True,True,,True,True,True,False,True,,True,,True,,,,True,True,False
48363,102,177.0,169.8,,91.0,0.0,,,,,,111.2,,,82.0,,243.9,64.0,,32.8,90.8,80.8,275.0,79.0,,20.0,,158.6,,,,206.0,135.0,,75.0,67.8,,-11.0,-102.0,,,,,,9.2,,,-20.0,,141.9,-38.0,,-69.2,-11.2,-21.2,173.0,-23.0,,-82.0,,56.6,,,,104.0,33.0,,True,,True,False,,,,,,True,,,True,,False,True,,True,True,True,False,True,,False,,True,,,,False,True,
48365,66,42.0,40.7,,38.0,42.0,,,,,,43.9,,,89.0,,65.1,38.0,,8.9,30.9,35.8,42.0,28.0,,9.1,,31.9,,,,38.0,40.6,67.8,-24.0,-25.3,,-28.0,-24.0,,,,,,-22.1,,,23.0,,-0.9,-28.0,,-57.1,-35.1,-30.2,-24.0,-38.0,,-56.9,,-34.1,,,,-28.0,-25.4,1.8,False,,False,False,,,,,,True,,,True,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,True
48367,298,435.0,432.1,,320.0,15.0,,,,,,218.2,,,438.0,,545.4,354.8,,114.8,227.3,147.0,721.0,285.0,,53.7,,425.1,482.0,,,358.0,266.0,1340.0,137.0,134.1,,22.0,-283.0,,,,,,-79.8,,,140.0,,247.4,56.8,,-183.2,-70.7,-151.0,423.0,-13.0,,-244.3,,127.1,184.0,,,60.0,-32.0,1042.0,True,,True,False,,,,,,True,,,False,,False,True,,False,True,False,False,True,,False,,True,False,,,True,True,False
48369,96,54.0,52.8,,33.0,9.0,,,,,,50.2,,,64.0,,35.6,15.5,,15.9,37.7,0.2,47.0,24.0,,13.8,,38.5,,,,7.0,46.4,23.3,-42.0,-43.2,,-63.0,-87.0,,,,,,-45.8,,,-32.0,,-60.4,-80.5,,-80.1,-58.3,-95.8,-49.0,-72.0,,-82.2,,-57.5,,,,-89.0,-49.6,-72.7,False,,False,False,,,,,,False,,,True,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,False
48371,56,33.0,35.5,,18.0,,,,,,,62.5,,,17.0,,41.6,30.9,,8.5,26.8,0.0,42.0,5.0,,7.2,,18.4,,,,13.0,32.5,17.6,-23.0,-20.5,,-38.0,,,,,,,6.5,,,-39.0,,-14.4,-25.1,,-47.5,-29.2,-56.0,-14.0,-51.0,,-48.8,,-37.6,,,,-43.0,-23.5,-38.4,True,,False,,,,,,,True,,,False,,True,False,,False,False,False,True,False,,False,,False,,,,False,False,False
48373,47,81.0,76.4,,62.0,91.0,,,,,,75.2,,,187.0,,116.2,44.7,,15.3,29.9,25.0,84.0,153.0,,18.6,,61.4,,,,115.0,51.1,62.3,34.0,29.4,,15.0,44.0,,,,,,28.2,,,140.0,,69.2,-2.3,,-31.7,-17.1,-22.0,37.0,106.0,,-28.4,,14.4,,,,68.0,4.1,15.3,True,,True,False,,,,,,True,,,False,,False,True,,True,True,True,False,False,,True,,True,,,,False,True,True
48375,2350,789.0,793.6,,619.0,2201.0,,,,,,384.4,,,1091.0,,927.3,507.5,,224.2,500.0,12.2,984.0,529.0,,43.4,,621.6,,,,373.0,758.3,389.6,-1561.0,-1556.4,,-1731.0,-149.0,,,,,,-1965.6,,,-1259.0,,-1422.7,-1842.5,,-2125.8,-1850.0,-2337.8,-1366.0,-1821.0,,-2306.6,,-1728.4,,,,-1977.0,-1591.7,-1960.4,True,,False,True,,,,,,False,,,True,,True,False,,False,False,False,True,False,,False,,False,,,,False,False,False
48377,25,3.0,17.4,,3.0,7.0,,,,,,18.0,,,0.0,,3.7,4.9,,3.3,0.9,,0.0,18.0,,1.4,,13.0,,,,3.0,11.2,15.7,-22.0,-7.6,,-22.0,-18.0,,,,,,-7.0,,,-25.0,,-21.3,-20.1,,-21.7,-24.1,,-25.0,-7.0,,-23.6,,-12.0,,,,-22.0,-13.8,-9.3,True,,False,True,,,,,,True,,,False,,True,True,,True,False,,False,True,,False,,True,,,,False,True,True
