,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
31129,57,8.0,,,8.0,3.0,11.4,,5.0,-49.0,,,-49.0,-54.0,-45.6,,-52.0,,,False,False,True,,False
31131,167,184.0,,,102.0,62.5,137.9,,285.0,17.0,,,-65.0,-104.5,-29.1,,118.0,,,False,False,False,,False
31133,17,8.0,,,8.0,4.1,13.9,,3.0,-9.0,,,-9.0,-12.9,-3.1,,-14.0,,,False,False,True,,False
31135,16,48.0,,,0.0,37.6,,,24.0,32.0,,,-16.0,21.6,,,8.0,,,True,True,,,True
31137,185,72.0,,,48.0,31.8,62.4,,60.0,-113.0,,,-137.0,-153.2,-122.6,,-125.0,,,False,False,False,,False
31139,102,96.0,,,26.0,35.9,,,170.0,-6.0,,,-76.0,-66.1,,,68.0,,,False,False,,,False
31141,543,136.0,,,280.0,67.0,73.5,,37.0,-407.0,,,-263.0,-476.0,-469.5,,-506.0,,,True,False,False,,False
31143,132,24.0,,,16.0,7.4,16.0,,12.0,-108.0,,,-116.0,-124.6,-116.0,,-120.0,,,False,False,False,,False
31145,136,0.0,,,24.0,0.0,,,3.0,-136.0,,,-112.0,-136.0,,,-133.0,,,True,False,,,True
31147,54,8.0,,,45.0,6.8,,,20.0,-46.0,,,-9.0,-47.2,,,-34.0,,,True,False,,,True
31149,50,8.0,,,16.0,5.7,2.9,,3.0,-42.0,,,-34.0,-44.3,-47.1,,-47.0,,,True,False,False,,False
31151,226,104.0,,,131.0,0.0,44.4,,4.0,-122.0,,,-95.0,-226.0,-181.6,,-222.0,,,True,False,False,,False
31153,2420,1288.0,,,1145.0,620.0,1006.8,,847.0,-1132.0,,,-1275.0,-1800.0,-1413.2,,-1573.0,,,False,False,False,,False
31155,419,120.0,,,115.0,30.7,64.9,,99.0,-299.0,,,-304.0,-388.3,-354.1,,-320.0,,,False,False,False,,False
31157,186,120.0,,,283.0,19.3,84.5,,67.0,-66.0,,,97.0,-166.7,-101.5,,-119.0,,,False,False,False,,False
31159,153,112.0,,,104.0,49.3,180.9,,76.0,-41.0,,,-49.0,-103.7,27.9,,-77.0,,,False,False,True,,False
31161,86,16.0,,,1.0,1.6,,,8.0,-70.0,,,-85.0,-84.4,,,-78.0,,,False,False,,,False
31163,20,8.0,,,8.0,2.0,,,12.0,-12.0,,,-12.0,-18.0,,,-8.0,,,False,False,,,True
31165,7,0.0,,,23.0,0.0,1.7,,0.0,-7.0,,,16.0,-7.0,-5.3,,-7.0,,,False,False,True,,False
31167,25,0.0,,,32.0,0.0,11.2,,4.0,-25.0,,,7.0,-25.0,-13.8,,-21.0,,,True,False,True,,True
31169,18,0.0,,,14.0,9.1,,,1.0,-18.0,,,-4.0,-8.9,,,-17.0,,,True,True,,,True
31171,9,8.0,,,0.0,0.3,1.7,,9.0,-1.0,,,-9.0,-8.7,-7.3,,0.0,,,False,False,False,,True
31173,86,40.0,,,33.0,16.8,21.4,,7.0,-46.0,,,-53.0,-69.2,-64.6,,-79.0,,,False,False,False,,False
31175,46,40.0,,,16.0,18.7,,,81.0,-6.0,,,-30.0,-27.3,,,35.0,,,False,False,,,False
31177,247,88.0,,,123.0,33.3,103.1,,123.0,-159.0,,,-124.0,-213.7,-143.9,,-124.0,,,True,False,True,,True
31179,236,32.0,,,48.0,22.7,26.3,,17.0,-204.0,,,-188.0,-213.3,-209.7,,-219.0,,,True,False,False,,False
31181,76,8.0,,,15.0,0.0,7.6,,3.0,-68.0,,,-61.0,-76.0,-68.4,,-73.0,,,True,False,False,,False
31183,3,0.0,,,0.0,0.5,0.4,,0.0,-3.0,,,-3.0,-2.5,-2.6,,-3.0,,,False,True,True,,False
31185,276,64.0,,,58.0,11.3,24.9,,68.0,-212.0,,,-218.0,-264.7,-251.1,,-208.0,,,False,False,False,,True
32001,102,0.0,,,8.0,64.6,122.1,,56.0,-102.0,,,-94.0,-37.4,20.1,,-46.0,,,True,True,True,,True
32003,18534,30168.0,,,22790.0,12376.2,19634.7,,9788.0,11634.0,,,4256.0,-6157.8,1100.7,,-8746.0,,,True,True,True,,True
32005,144,88.0,,,135.0,8.2,199.4,,83.0,-56.0,,,-9.0,-135.8,55.4,,-61.0,,,True,False,True,,False
32007,466,768.0,,,123.0,545.5,537.5,,423.0,302.0,,,-343.0,79.5,71.5,,-43.0,,,False,True,True,,True
32009,0,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,,True,True,,,
32011,5,8.0,,,8.0,0.2,9.9,,9.0,3.0,,,3.0,-4.8,4.9,,4.0,,,False,False,False,,False
32013,45,16.0,,,53.0,20.4,7.9,,10.0,-29.0,,,8.0,-24.6,-37.1,,-35.0,,,True,True,False,,False
32015,36,16.0,,,10.0,1.2,9.5,,6.0,-20.0,,,-26.0,-34.8,-26.5,,-30.0,,,False,False,False,,False
32017,28,16.0,,,8.0,0.4,9.1,,8.0,-12.0,,,-20.0,-27.6,-18.9,,-20.0,,,False,False,False,,False
32019,249,216.0,,,87.0,99.9,178.4,,313.0,-33.0,,,-162.0,-149.1,-70.6,,64.0,,,False,False,False,,False
32021,2,8.0,,,0.0,1.1,,,2.0,6.0,,,-2.0,-0.9,,,0.0,,,True,True,,,True
32023,117,216.0,,,117.0,51.0,117.1,,163.0,99.0,,,0.0,-66.0,0.1,,46.0,,,True,True,True,,True
32027,9,24.0,,,0.0,4.6,,,10.0,15.0,,,-9.0,-4.4,,,1.0,,,True,True,,,True
32029,14,0.0,,,0.0,1.0,3.7,,3.0,-14.0,,,-14.0,-13.0,-10.3,,-11.0,,,False,True,True,,True
32031,4531,3928.0,,,2847.0,3841.3,2939.5,,2189.0,-603.0,,,-1684.0,-689.7,-1591.5,,-2342.0,,,False,False,False,,False
32033,71,64.0,,,120.0,4.2,,,86.0,-7.0,,,49.0,-66.8,,,15.0,,,False,False,,,False
32510,244,152.0,,,308.0,107.1,105.5,,183.0,-92.0,,,64.0,-136.9,-138.5,,-61.0,,,True,False,False,,True
33001,67,8.0,,,64.0,5.8,23.2,,1.0,-59.0,,,-3.0,-61.2,-43.8,,-66.0,,,True,False,True,,False
33003,39,24.0,,,17.0,7.4,18.5,,67.0,-15.0,,,-22.0,-31.6,-20.5,,28.0,,,False,False,False,,False
33005,60,40.0,,,48.0,26.6,36.1,,10.0,-20.0,,,-12.0,-33.4,-23.9,,-50.0,,,True,False,False,,False
33007,15,0.0,,,0.0,0.4,,,0.0,-15.0,,,-15.0,-14.6,,,-15.0,,,False,True,,,False
33009,71,16.0,,,48.0,1.3,16.3,,17.0,-55.0,,,-23.0,-69.7,-54.7,,-54.0,,,True,False,True,,True
33011,1106,384.0,,,411.0,49.9,365.2,,156.0,-722.0,,,-695.0,-1056.1,-740.8,,-950.0,,,True,False,False,,False
33013,270,104.0,,,112.0,70.4,74.5,,100.0,-166.0,,,-158.0,-199.6,-195.5,,-170.0,,,True,False,False,,False
33015,600,280.0,,,138.0,255.3,188.9,,162.0,-320.0,,,-462.0,-344.7,-411.1,,-438.0,,,False,False,False,,False
33017,273,32.0,,,71.0,151.1,26.9,,6.0,-241.0,,,-202.0,-121.9,-246.1,,-267.0,,,True,True,False,,False
33019,24,8.0,,,31.0,0.0,5.3,,0.0,-16.0,,,7.0,-24.0,-18.7,,-24.0,,,True,False,False,,False
34001,1315,792.0,,,669.0,698.3,505.4,,958.0,-523.0,,,-646.0,-616.7,-809.6,,-357.0,,,False,False,False,,True
34003,2672,1568.0,,,532.0,1989.9,1334.2,,786.0,-1104.0,,,-2140.0,-682.1,-1337.8,,-1886.0,,,False,True,False,,False
34005,1665,1056.0,,,734.0,1209.2,946.9,,662.0,-609.0,,,-931.0,-455.8,-718.1,,-1003.0,,,False,True,False,,False
34007,2025,1312.0,,,1325.0,2706.4,1543.7,,697.0,-713.0,,,-700.0,681.4,-481.3,,-1328.0,,,True,True,True,,False
34009,427,224.0,,,188.0,102.3,92.2,,244.0,-203.0,,,-239.0,-324.7,-334.8,,-183.0,,,False,False,False,,True
34011,524,584.0,,,778.0,341.2,267.3,,537.0,60.0,,,254.0,-182.8,-256.7,,13.0,,,False,False,False,,True
34013,2548,1416.0,,,801.0,1229.9,631.2,,1228.0,-1132.0,,,-1747.0,-1318.1,-1916.8,,-1320.0,,,False,False,False,,False
34015,1821,1160.0,,,687.0,639.9,1422.1,,890.0,-661.0,,,-1134.0,-1181.1,-398.9,,-931.0,,,False,False,True,,False
34017,1836,1216.0,,,628.0,614.3,627.6,,626.0,-620.0,,,-1208.0,-1221.7,-1208.4,,-1210.0,,,False,False,False,,False
34019,337,256.0,,,85.0,128.3,78.7,,1497.0,-81.0,,,-252.0,-208.7,-258.3,,1160.0,,,False,False,False,,False
34021,760,608.0,,,929.0,1.2,389.0,,625.0,-152.0,,,169.0,-758.9,-371.0,,-135.0,,,False,False,False,,True
34023,2908,1424.0,,,947.0,1339.6,1545.0,,1116.0,-1484.0,,,-1961.0,-1568.4,-1363.0,,-1792.0,,,False,False,True,,False
34025,3009,912.0,,,517.0,723.1,779.5,,446.0,-2097.0,,,-2492.0,-2285.9,-2229.5,,-2563.0,,,False,False,False,,False
34027,1204,536.0,,,350.0,78.1,171.8,,326.0,-668.0,,,-854.0,-1126.0,-1032.2,,-878.0,,,False,False,False,,False
34029,5289,1344.0,,,566.0,815.4,1067.2,,1766.0,-3945.0,,,-4723.0,-4473.6,-4221.8,,-3523.0,,,False,False,False,,True
34031,1978,1832.0,,,621.0,3309.0,1585.1,,1042.0,-146.0,,,-1357.0,1331.0,-392.9,,-936.0,,,False,False,False,,False
34033,217,232.0,,,188.0,159.1,105.2,,176.0,15.0,,,-29.0,-57.9,-111.8,,-41.0,,,False,False,False,,False
34035,1006,328.0,,,295.0,409.0,309.6,,144.0,-678.0,,,-711.0,-597.0,-696.4,,-862.0,,,False,True,False,,False
34037,284,104.0,,,29.0,109.9,18.9,,68.0,-180.0,,,-255.0,-174.1,-265.1,,-216.0,,,False,True,False,,False
34039,1964,960.0,,,714.0,5995.3,454.1,,374.0,-1004.0,,,-1250.0,4031.3,-1509.9,,-1590.0,,,False,False,False,,False
34041,167,136.0,,,69.0,136.0,111.8,,251.0,-31.0,,,-98.0,-31.0,-55.2,,84.0,,,False,True,False,,False
35001,3268,1664.0,,,2592.0,1542.9,993.8,,920.0,-1604.0,,,-676.0,-1725.1,-2274.2,,-2348.0,,,True,False,False,,False
35003,6,0.0,,,0.0,0.7,0.1,,0.0,-6.0,,,-6.0,-5.3,-5.9,,-6.0,,,False,True,True,,False
35005,1103,640.0,,,266.0,636.0,525.2,,353.0,-463.0,,,-837.0,-467.0,-577.8,,-750.0,,,False,False,False,,False
35006,115,32.0,,,52.0,23.8,20.5,,21.0,-83.0,,,-63.0,-91.2,-94.5,,-94.0,,,True,False,False,,False
35007,23,8.0,,,0.0,3.5,,,3.0,-15.0,,,-23.0,-19.5,,,-20.0,,,False,False,,,False
35009,630,360.0,,,538.0,105.9,399.8,,144.0,-270.0,,,-92.0,-524.1,-230.2,,-486.0,,,True,False,True,,False
35011,4,0.0,,,0.0,0.0,,,,-4.0,,,-4.0,-4.0,,,,,,False,False,,,
35013,1912,528.0,,,1440.0,370.8,647.1,,319.0,-1384.0,,,-472.0,-1541.2,-1264.9,,-1593.0,,,True,False,True,,False
35015,747,400.0,,,221.0,112.0,314.9,,301.0,-347.0,,,-526.0,-635.0,-432.1,,-446.0,,,False,False,False,,False
35017,88,16.0,,,43.0,0.0,6.0,,10.0,-72.0,,,-45.0,-88.0,-82.0,,-78.0,,,True,False,False,,False
35019,5,16.0,,,1.0,0.0,15.9,,4.0,11.0,,,-4.0,-5.0,10.9,,-1.0,,,True,True,True,,True
35021,0,8.0,,,0.0,0.0,,,5.0,8.0,,,0.0,0.0,,,5.0,,,True,True,,,True
35023,18,24.0,,,16.0,32.8,49.5,,3.0,6.0,,,-2.0,14.8,31.5,,-15.0,,,True,False,False,,False
35025,765,912.0,,,552.0,881.2,807.5,,314.0,147.0,,,-213.0,116.2,42.5,,-451.0,,,False,True,True,,False
35027,131,88.0,,,15.0,36.3,95.2,,69.0,-43.0,,,-116.0,-94.7,-35.8,,-62.0,,,False,False,True,,False
35028,13,0.0,,,9.0,0.8,17.3,,2.0,-13.0,,,-4.0,-12.2,4.3,,-11.0,,,True,True,True,,True
35029,319,32.0,,,89.0,100.2,178.7,,16.0,-287.0,,,-230.0,-218.8,-140.3,,-303.0,,,True,True,True,,False
35031,342,0.0,,,166.0,171.6,479.7,,0.0,-342.0,,,-176.0,-170.4,137.7,,-342.0,,,True,True,True,,False
35033,8,0.0,,,0.0,0.0,1.4,,0.0,-8.0,,,-8.0,-8.0,-6.6,,-8.0,,,False,False,True,,False
35035,140,24.0,,,91.0,13.8,20.3,,26.0,-116.0,,,-49.0,-126.2,-119.7,,-114.0,,,True,False,False,,True
35037,27,112.0,,,15.0,25.5,62.9,,89.0,85.0,,,-12.0,-1.5,35.9,,62.0,,,True,True,True,,True
35039,95,136.0,,,68.0,41.4,77.8,,64.0,41.0,,,-27.0,-53.6,-17.2,,-31.0,,,True,False,True,,True
35041,187,144.0,,,179.0,24.1,153.7,,64.0,-43.0,,,-8.0,-162.9,-33.3,,-123.0,,,True,False,True,,False
35043,512,144.0,,,210.0,144.4,278.3,,83.0,-368.0,,,-302.0,-367.6,-233.7,,-429.0,,,True,True,True,,False
35045,459,184.0,,,290.0,266.9,265.0,,34.0,-275.0,,,-169.0,-192.1,-194.0,,-425.0,,,True,True,True,,False
35047,84,72.0,,,246.0,190.9,24.6,,128.0,-12.0,,,162.0,106.9,-59.4,,44.0,,,False,False,False,,False
35049,587,536.0,,,737.0,472.2,405.4,,372.0,-51.0,,,150.0,-114.8,-181.6,,-215.0,,,False,False,False,,False
35051,38,16.0,,,1.0,17.7,17.3,,16.0,-22.0,,,-37.0,-20.3,-20.7,,-22.0,,,False,True,True,,False
35053,89,8.0,,,20.0,14.2,8.7,,3.0,-81.0,,,-69.0,-74.8,-80.3,,-86.0,,,True,True,True,,False
35055,54,0.0,,,24.0,4.8,25.6,,10.0,-54.0,,,-30.0,-49.2,-28.4,,-44.0,,,True,True,True,,True
35057,30,0.0,,,10.0,2.0,1.6,,4.0,-30.0,,,-20.0,-28.0,-28.4,,-26.0,,,True,True,True,,True
35059,9,0.0,,,8.0,0.1,,,0.0,-9.0,,,-1.0,-8.8,,,-9.0,,,True,True,,,False
35061,255,240.0,,,295.0,182.6,80.8,,171.0,-15.0,,,40.0,-72.4,-174.2,,-84.0,,,False,False,False,,False
36001,705,400.0,,,231.0,274.5,287.3,,163.0,-305.0,,,-474.0,-430.5,-417.7,,-542.0,,,False,False,False,,False
36003,116,32.0,,,60.0,23.2,22.8,,250.0,-84.0,,,-56.0,-92.8,-93.2,,134.0,,,True,False,False,,False
36005,3455,0.0,,,,0.0,,,,-3455.0,,,,-3455.0,,,,,,,False,,,
36007,1617,496.0,,,136.0,371.9,320.3,,460.0,-1121.0,,,-1481.0,-1245.0,-1296.7,,-1157.0,,,False,False,False,,False
36009,221,64.0,,,123.0,48.1,61.6,,223.0,-157.0,,,-98.0,-172.9,-159.4,,2.0,,,True,False,False,,True
36011,118,24.0,,,10.0,10.6,21.3,,2.0,-94.0,,,-108.0,-107.4,-96.7,,-116.0,,,False,False,False,,False
36013,502,192.0,,,124.0,99.6,197.0,,1047.0,-310.0,,,-378.0,-402.4,-305.0,,545.0,,,False,False,True,,False
36015,1005,48.0,,,71.0,33.4,29.5,,9.0,-957.0,,,-934.0,-971.6,-975.5,,-996.0,,,True,False,False,,False
36017,81,40.0,,,1.0,0.1,17.1,,81.0,-41.0,,,-80.0,-80.9,-63.9,,0.0,,,False,False,False,,True
36019,51,80.0,,,41.0,35.3,53.3,,756.0,29.0,,,-10.0,-15.7,2.3,,705.0,,,True,True,True,,False
36021,80,80.0,,,2.0,13.1,96.7,,20.0,0.0,,,-78.0,-66.9,16.7,,-60.0,,,False,False,False,,False
36023,301,8.0,,,3.0,2.4,5.1,,1.0,-293.0,,,-298.0,-298.6,-295.9,,-300.0,,,False,False,False,,False
36025,50,16.0,,,0.0,6.3,9.3,,5.0,-34.0,,,-50.0,-43.7,-40.7,,-45.0,,,False,False,False,,False
36027,565,680.0,,,262.0,530.3,561.0,,945.0,115.0,,,-303.0,-34.7,-4.0,,380.0,,,False,True,True,,False
36029,2980,2392.0,,,1287.0,3518.4,1999.4,,3025.0,-588.0,,,-1693.0,538.4,-980.6,,45.0,,,False,True,False,,True
36031,92,312.0,,,10.0,377.1,112.2,,966.0,220.0,,,-82.0,285.1,20.2,,874.0,,,True,False,True,,False
36033,21,16.0,,,2.0,1.7,25.4,,138.0,-5.0,,,-19.0,-19.3,4.4,,117.0,,,False,False,True,,False
36035,50,40.0,,,1.0,37.5,15.5,,11.0,-10.0,,,-49.0,-12.5,-34.5,,-39.0,,,False,False,False,,False
36037,81,48.0,,,57.0,27.9,45.0,,20.0,-33.0,,,-24.0,-53.1,-36.0,,-61.0,,,True,False,False,,False
36039,160,64.0,,,0.0,47.5,55.0,,121.0,-96.0,,,-160.0,-112.5,-105.0,,-39.0,,,False,False,False,,True
36041,4,32.0,,,0.0,2.5,14.0,,104.0,28.0,,,-4.0,-1.5,10.0,,100.0,,,True,True,True,,False
36043,79,56.0,,,0.0,26.5,64.8,,117.0,-23.0,,,-79.0,-52.5,-14.2,,38.0,,,False,False,True,,False
36045,42,8.0,,,0.0,0.9,14.1,,2.0,-34.0,,,-42.0,-41.1,-27.9,,-40.0,,,False,False,True,,False
36047,8985,0.0,,,,0.0,,,,-8985.0,,,,-8985.0,,,,,,,False,,,
36049,8,0.0,,,0.0,0.0,28.1,,0.0,-8.0,,,-8.0,-8.0,20.1,,-8.0,,,False,False,False,,False
36051,60,8.0,,,51.0,10.4,6.5,,2.0,-52.0,,,-9.0,-49.6,-53.5,,-58.0,,,True,True,False,,False
36053,99,88.0,,,2.0,86.9,85.5,,132.0,-11.0,,,-97.0,-12.1,-13.5,,33.0,,,False,False,False,,False
36055,1374,1232.0,,,704.0,1130.1,512.3,,542.0,-142.0,,,-670.0,-243.9,-861.7,,-832.0,,,False,False,False,,False
36057,61,72.0,,,0.0,55.2,61.1,,83.0,11.0,,,-61.0,-5.8,0.1,,22.0,,,False,True,True,,False
36059,4289,2512.0,,,708.0,140.7,3590.3,,2757.0,-1777.0,,,-3581.0,-4148.3,-698.7,,-1532.0,,,False,False,True,,True
36061,3291,15400.0,,,5160.0,15331.7,9844.6,,9889.0,12109.0,,,1869.0,12040.7,6553.6,,6598.0,,,True,True,True,,True
36063,380,296.0,,,256.0,233.6,149.5,,305.0,-84.0,,,-124.0,-146.4,-230.5,,-75.0,,,False,False,False,,True
36065,344,376.0,,,18.0,201.1,161.6,,219.0,32.0,,,-326.0,-142.9,-182.4,,-125.0,,,False,False,False,,False
36067,1221,744.0,,,165.0,231.0,331.8,,730.0,-477.0,,,-1056.0,-990.0,-889.2,,-491.0,,,False,False,False,,False
36069,181,88.0,,,69.0,37.6,31.6,,127.0,-93.0,,,-112.0,-143.4,-149.4,,-54.0,,,False,False,False,,True
36071,1811,792.0,,,396.0,914.8,716.9,,786.0,-1019.0,,,-1415.0,-896.2,-1094.1,,-1025.0,,,False,True,False,,False
36073,56,32.0,,,23.0,13.0,10.4,,164.0,-24.0,,,-33.0,-43.0,-45.6,,108.0,,,False,False,False,,False
36075,301,80.0,,,1.0,76.1,65.9,,143.0,-221.0,,,-300.0,-224.9,-235.1,,-158.0,,,False,False,False,,True
36077,240,48.0,,,0.0,18.3,36.7,,160.0,-192.0,,,-240.0,-221.7,-203.3,,-80.0,,,False,False,False,,True
36079,258,112.0,,,4.0,115.5,119.0,,133.0,-146.0,,,-254.0,-142.5,-139.0,,-125.0,,,False,True,True,,True
36081,5595,0.0,,,,0.0,,,,-5595.0,,,,-5595.0,,,,,,,False,,,
36083,208,192.0,,,69.0,90.7,133.8,,131.0,-16.0,,,-139.0,-117.3,-74.2,,-77.0,,,False,False,False,,False
36085,1511,0.0,,,,0.0,,,,-1511.0,,,,-1511.0,,,,,,,False,,,
36087,3007,968.0,,,553.0,400.3,991.4,,346.0,-2039.0,,,-2454.0,-2606.7,-2015.6,,-2661.0,,,False,False,True,,False
36089,90,16.0,,,0.0,0.4,19.0,,508.0,-74.0,,,-90.0,-89.6,-71.0,,418.0,,,False,False,True,,False
36091,389,240.0,,,97.0,176.9,142.1,,162.0,-149.0,,,-292.0,-212.1,-246.9,,-227.0,,,False,False,False,,False
36093,319,568.0,,,109.0,360.1,363.1,,1083.0,249.0,,,-210.0,41.1,44.1,,764.0,,,True,True,True,,False
36095,31,0.0,,,0.0,1.9,4.3,,0.0,-31.0,,,-31.0,-29.1,-26.7,,-31.0,,,False,True,True,,False
36097,62,8.0,,,4.0,1.8,11.8,,292.0,-54.0,,,-58.0,-60.2,-50.2,,230.0,,,False,False,True,,False
36099,31,16.0,,,9.0,13.6,11.6,,3.0,-15.0,,,-22.0,-17.4,-19.4,,-28.0,,,False,False,False,,False
36101,538,24.0,,,108.0,42.9,38.8,,32.0,-514.0,,,-430.0,-495.1,-499.2,,-506.0,,,True,True,True,,True
36103,3485,2776.0,,,662.0,2834.4,3411.7,,2312.0,-709.0,,,-2823.0,-650.6,-73.3,,-1173.0,,,False,True,True,,False
36105,179,16.0,,,67.0,0.9,30.0,,21.0,-163.0,,,-112.0,-178.1,-149.0,,-158.0,,,True,False,True,,True
36107,220,72.0,,,19.0,29.2,81.1,,385.0,-148.0,,,-201.0,-190.8,-138.9,,165.0,,,False,False,True,,False
36109,290,48.0,,,33.0,39.9,25.7,,291.0,-242.0,,,-257.0,-250.1,-264.3,,1.0,,,False,False,False,,True
36111,276,296.0,,,111.0,136.9,328.0,,324.0,20.0,,,-165.0,-139.1,52.0,,48.0,,,False,False,False,,False
36113,122,24.0,,,27.0,3.1,23.6,,7.0,-98.0,,,-95.0,-118.9,-98.4,,-115.0,,,True,False,False,,False
36115,60,40.0,,,44.0,68.5,25.1,,221.0,-20.0,,,-16.0,8.5,-34.9,,161.0,,,True,True,False,,False
36117,102,48.0,,,11.0,16.7,48.3,,19.0,-54.0,,,-91.0,-85.3,-53.7,,-83.0,,,False,False,True,,False
36119,2747,1728.0,,,809.0,1794.8,2801.8,,904.0,-1019.0,,,-1938.0,-952.2,54.8,,-1843.0,,,False,True,True,,False
36121,42,24.0,,,48.0,16.9,12.6,,57.0,-18.0,,,6.0,-25.1,-29.4,,15.0,,,True,False,False,,True
36123,25,0.0,,,9.0,3.3,4.8,,1.0,-25.0,,,-16.0,-21.7,-20.2,,-24.0,,,True,True,True,,True
37001,1836,1808.0,,,1013.0,1564.8,1882.0,,765.0,-28.0,,,-823.0,-271.2,46.0,,-1071.0,,,False,False,False,,False
37003,291,240.0,,,317.0,167.6,494.9,,164.0,-51.0,,,26.0,-123.4,203.9,,-127.0,,,True,False,False,,False
37005,73,72.0,,,64.0,37.5,163.4,,35.0,-1.0,,,-9.0,-35.5,90.4,,-38.0,,,False,False,False,,False
37007,286,248.0,,,324.0,197.5,93.9,,133.0,-38.0,,,38.0,-88.5,-192.1,,-153.0,,,False,False,False,,False
37009,179,112.0,,,142.0,56.8,172.7,,80.0,-67.0,,,-37.0,-122.2,-6.3,,-99.0,,,True,False,True,,False
37011,389,96.0,,,127.0,63.5,72.3,,56.0,-293.0,,,-262.0,-325.5,-316.7,,-333.0,,,True,False,False,,False
37013,711,448.0,,,336.0,146.4,312.7,,229.0,-263.0,,,-375.0,-564.6,-398.3,,-482.0,,,False,False,False,,False
37015,320,328.0,,,119.0,331.0,215.4,,147.0,8.0,,,-201.0,11.0,-104.6,,-173.0,,,False,False,False,,False
37017,356,152.0,,,290.0,125.8,84.0,,75.0,-204.0,,,-66.0,-230.2,-272.0,,-281.0,,,True,False,False,,False
37019,626,368.0,,,318.0,61.2,228.3,,276.0,-258.0,,,-308.0,-564.8,-397.7,,-350.0,,,False,False,False,,False
37021,1284,1632.0,,,1391.0,1214.8,1440.6,,1190.0,348.0,,,107.0,-69.2,156.6,,-94.0,,,True,True,True,,True
37023,631,648.0,,,639.0,648.9,620.2,,141.0,17.0,,,8.0,17.9,-10.8,,-490.0,,,True,False,True,,False
37025,1493,1296.0,,,1457.0,588.3,758.5,,741.0,-197.0,,,-36.0,-904.7,-734.5,,-752.0,,,True,False,False,,False
37027,745,656.0,,,529.0,278.1,442.9,,286.0,-89.0,,,-216.0,-466.9,-302.1,,-459.0,,,False,False,False,,False
37029,40,64.0,,,11.0,39.9,129.5,,38.0,24.0,,,-29.0,-0.1,89.5,,-2.0,,,False,True,False,,True
37031,533,320.0,,,375.0,0.0,240.9,,208.0,-213.0,,,-158.0,-533.0,-292.1,,-325.0,,,True,False,False,,False
37033,332,112.0,,,129.0,23.8,66.2,,49.0,-220.0,,,-203.0,-308.2,-265.8,,-283.0,,,True,False,False,,False
37035,1338,1448.0,,,1057.0,580.0,1080.5,,667.0,110.0,,,-281.0,-758.0,-257.5,,-671.0,,,False,False,False,,False
37037,418,528.0,,,437.0,483.4,631.3,,158.0,110.0,,,19.0,65.4,213.3,,-260.0,,,True,True,False,,False
37039,349,608.0,,,221.0,393.3,430.5,,195.0,259.0,,,-128.0,44.3,81.5,,-154.0,,,True,True,True,,True
37041,303,88.0,,,57.0,66.2,143.8,,49.0,-215.0,,,-246.0,-236.8,-159.2,,-254.0,,,False,False,True,,False
37043,84,56.0,,,75.0,9.3,51.4,,18.0,-28.0,,,-9.0,-74.7,-32.6,,-66.0,,,True,False,False,,False
37045,1334,1264.0,,,722.0,591.4,797.0,,641.0,-70.0,,,-612.0,-742.6,-537.0,,-693.0,,,False,False,False,,False
37047,527,544.0,,,371.0,406.1,766.4,,225.0,17.0,,,-156.0,-120.9,239.4,,-302.0,,,False,False,False,,False
37049,1099,696.0,,,759.0,98.8,603.8,,486.0,-403.0,,,-340.0,-1000.2,-495.2,,-613.0,,,True,False,False,,False
37051,2529,2368.0,,,2645.0,1237.2,2291.7,,1637.0,-161.0,,,116.0,-1291.8,-237.3,,-892.0,,,True,False,False,,False
37053,117,72.0,,,24.0,34.0,48.6,,47.0,-45.0,,,-93.0,-83.0,-68.4,,-70.0,,,False,False,False,,False
37055,95,104.0,,,77.0,14.8,48.8,,50.0,9.0,,,-18.0,-80.2,-46.2,,-45.0,,,False,False,False,,False
37057,1371,1104.0,,,1080.0,916.9,707.4,,607.0,-267.0,,,-291.0,-454.1,-663.6,,-764.0,,,False,False,False,,False
37059,233,152.0,,,304.0,26.5,107.0,,95.0,-81.0,,,71.0,-206.5,-126.0,,-138.0,,,True,False,False,,False
37061,474,224.0,,,759.0,154.6,226.2,,25.0,-250.0,,,285.0,-319.4,-247.8,,-449.0,,,False,False,True,,False
37063,1854,1600.0,,,2123.0,1051.9,906.2,,658.0,-254.0,,,269.0,-802.1,-947.8,,-1196.0,,,False,False,False,,False
37065,910,840.0,,,412.0,854.6,993.8,,419.0,-70.0,,,-498.0,-55.4,83.8,,-491.0,,,False,True,False,,False
