,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
19095,97,119.0,,,,,63.0,7.6,,64.6,,351.0,22.0,,,,,-34.0,-89.4,,-32.4,,254.0,,,,,False,False,,False,,False
19097,162,98.0,,,,,52.0,31.3,156.1,342.0,,61.0,-64.0,,,,,-110.0,-130.7,-5.9,180.0,,-101.0,,,,,False,False,True,False,,False
19099,303,182.0,,,,,238.0,22.1,92.0,107.5,,87.0,-121.0,,,,,-65.0,-280.9,-211.0,-195.5,,-216.0,,,,,True,False,False,False,,False
19101,59,35.0,,,,,65.0,13.6,,26.8,,88.0,-24.0,,,,,6.0,-45.4,,-32.2,,29.0,,,,,True,False,,False,,False
19103,3084,1162.0,1388.0,,,,761.0,1088.2,637.1,928.0,,757.0,-1922.0,-1696.0,,,,-2323.0,-1995.8,-2446.9,-2156.0,,-2327.0,True,,,,False,False,False,False,,False
19105,122,112.0,,,,,76.0,16.8,124.7,322.4,,59.0,-10.0,,,,,-46.0,-105.2,2.7,200.4,,-63.0,,,,,False,False,True,False,,False
19107,63,21.0,,,,,35.0,1.6,,21.6,,54.0,-42.0,,,,,-28.0,-61.4,,-41.4,,-9.0,,,,,True,False,,True,,True
19109,142,35.0,,,,,96.0,10.6,,116.6,,6.0,-107.0,,,,,-46.0,-131.4,,-25.4,,-136.0,,,,,True,False,,True,,False
19111,506,112.0,,,,,152.0,22.1,,66.2,,308.0,-394.0,,,,,-354.0,-483.9,,-439.8,,-198.0,,,,,True,False,,False,,True
19113,1698,1848.0,524.8,,,,1313.0,2574.5,1514.7,1189.0,,2414.0,150.0,-1173.2,,,,-385.0,876.5,-183.3,-509.0,,716.0,False,,,,False,False,False,False,,False
19115,55,21.0,,,,,48.0,2.8,2.1,13.5,,9.0,-34.0,,,,,-7.0,-52.2,-52.9,-41.5,,-46.0,,,,,True,False,False,False,,False
19117,97,14.0,,,,,53.0,5.4,,27.7,,11.0,-83.0,,,,,-44.0,-91.6,,-69.3,,-86.0,,,,,True,False,,True,,False
19119,142,70.0,,,,,65.0,16.7,105.9,263.7,,44.0,-72.0,,,,,-77.0,-125.3,-36.1,121.7,,-98.0,,,,,False,False,True,False,,False
19121,107,77.0,,,,,77.0,23.9,168.2,44.1,,60.0,-30.0,,,,,-30.0,-83.1,61.2,-62.9,,-47.0,,,,,False,False,False,False,,False
19123,202,21.0,,,,,101.0,2.2,20.0,5.7,,11.0,-181.0,,,,,-101.0,-199.8,-182.0,-196.3,,-191.0,,,,,True,False,False,False,,False
19125,559,133.0,,,,,165.0,36.4,291.5,224.5,,157.0,-426.0,,,,,-394.0,-522.6,-267.5,-334.5,,-402.0,,,,,True,False,True,True,,True
19127,378,672.0,,,,,401.0,130.4,27.0,853.3,,271.0,294.0,,,,,23.0,-247.6,-351.0,475.3,,-107.0,,,,,True,True,False,False,,True
19129,87,91.0,,,,,112.0,15.5,,108.0,,97.0,4.0,,,,,25.0,-71.5,,21.0,,10.0,,,,,False,False,,False,,False
19131,109,0.0,,,,,30.0,32.5,,164.1,,7.0,-109.0,,,,,-79.0,-76.5,,55.1,,-102.0,,,,,True,True,,True,,True
19133,43,28.0,,,,,70.0,20.7,,47.8,,42.0,-15.0,,,,,27.0,-22.3,,4.8,,-1.0,,,,,False,False,,True,,True
19135,81,7.0,,,,,28.0,5.5,,18.4,,6.0,-74.0,,,,,-53.0,-75.5,,-62.6,,-75.0,,,,,True,False,,True,,False
19137,47,84.0,,,,,55.0,3.1,,,,89.0,37.0,,,,,8.0,-43.9,,,,42.0,,,,,True,False,,,,False
19139,245,357.0,,,,,227.0,264.7,96.1,299.5,,333.0,112.0,,,,,-18.0,19.7,-148.9,54.5,,88.0,,,,,True,True,False,True,,True
19141,182,42.0,,,,,109.0,122.2,81.8,44.1,,14.0,-140.0,,,,,-73.0,-59.8,-100.2,-137.9,,-168.0,,,,,True,True,True,True,,False
19143,49,21.0,,,,,35.0,10.8,,11.8,,10.0,-28.0,,,,,-14.0,-38.2,,-37.2,,-39.0,,,,,True,False,,False,,False
19145,74,210.0,,,,,86.0,8.4,,136.8,,310.0,136.0,,,,,12.0,-65.6,,62.8,,236.0,,,,,True,True,,True,,False
19147,88,84.0,,,,,71.0,33.4,,64.6,,53.0,-4.0,,,,,-17.0,-54.6,,-23.4,,-35.0,,,,,False,False,,False,,False
19149,595,224.0,,,,,199.0,40.9,99.6,95.6,,167.0,-371.0,,,,,-396.0,-554.1,-495.4,-499.4,,-428.0,,,,,False,False,False,False,,False
19151,67,14.0,,,,,39.0,0.2,11.7,56.1,,2.0,-53.0,,,,,-28.0,-66.8,-55.3,-10.9,,-65.0,,,,,True,False,False,True,,False
19153,5618,4368.0,3290.5,,,,4087.0,1953.0,1403.8,3624.0,,2104.0,-1250.0,-2327.5,,,,-1531.0,-3665.0,-4214.2,-1994.0,,-3514.0,False,,,,False,False,False,False,,False
19155,772,1239.0,1804.2,,,,790.0,384.4,416.3,813.4,,1423.0,467.0,1032.2,,,,18.0,-387.6,-355.7,41.4,,651.0,False,,,,True,True,True,True,,False
19157,101,154.0,,,,,79.0,37.6,60.8,70.2,,549.0,53.0,,,,,-22.0,-63.4,-40.2,-30.8,,448.0,,,,,True,False,True,True,,False
19159,22,0.0,,,,,14.0,3.6,,10.7,,2.0,-22.0,,,,,-8.0,-18.4,,-11.3,,-20.0,,,,,True,True,,True,,True
19161,128,42.0,,,,,84.0,14.4,,47.4,,21.0,-86.0,,,,,-44.0,-113.6,,-80.6,,-107.0,,,,,True,False,,True,,False
19163,1189,826.0,1776.5,,,,950.0,596.5,772.4,454.8,,404.0,-363.0,587.5,,,,-239.0,-592.5,-416.6,-734.2,,-785.0,False,,,,True,False,False,False,,False
19165,88,161.0,,,,,84.0,86.5,46.5,97.2,,296.0,73.0,,,,,-4.0,-1.5,-41.5,9.2,,208.0,,,,,True,True,True,True,,False
19167,732,217.0,,,,,237.0,56.5,106.0,108.5,,161.0,-515.0,,,,,-495.0,-675.5,-626.0,-623.5,,-571.0,,,,,True,False,False,False,,False
19169,2179,462.0,2290.6,,,,597.0,302.4,462.9,330.7,,351.0,-1717.0,111.6,,,,-1582.0,-1876.6,-1716.1,-1848.3,,-1828.0,True,,,,True,False,True,False,,False
19171,152,112.0,,,,,93.0,16.3,31.0,133.3,,49.0,-40.0,,,,,-59.0,-135.7,-121.0,-18.7,,-103.0,,,,,False,False,False,True,,False
19173,26,35.0,,,,,35.0,8.0,,30.7,,60.0,9.0,,,,,9.0,-18.0,,4.7,,34.0,,,,,False,False,,True,,False
19175,52,42.0,,,,,84.0,18.6,,31.6,,27.0,-10.0,,,,,32.0,-33.4,,-20.4,,-25.0,,,,,False,False,,False,,False
19177,81,49.0,,,,,19.0,3.9,,60.9,,267.0,-32.0,,,,,-62.0,-77.1,,-20.1,,186.0,,,,,False,False,,True,,False
19179,428,336.0,,,,,383.0,62.7,11.7,112.5,,305.0,-92.0,,,,,-45.0,-365.3,-416.3,-315.5,,-123.0,,,,,True,False,False,False,,False
19181,410,420.0,812.2,,,,266.0,120.3,505.4,271.8,,324.0,10.0,402.2,,,,-144.0,-289.7,95.4,-138.2,,-86.0,False,,,,False,False,False,False,,False
19183,146,56.0,,,,,84.0,6.1,72.6,44.2,,31.0,-90.0,,,,,-62.0,-139.9,-73.4,-101.8,,-115.0,,,,,True,False,True,False,,False
19185,77,14.0,,,,,26.0,1.7,,,,49.0,-63.0,,,,,-51.0,-75.3,,,,-28.0,,,,,True,False,,,,True
19187,697,896.0,,,,,430.0,82.1,295.0,1429.7,,249.0,199.0,,,,,-267.0,-614.9,-402.0,732.7,,-448.0,,,,,False,False,False,False,,False
19189,199,35.0,,,,,49.0,14.7,,64.3,,17.0,-164.0,,,,,-150.0,-184.3,,-134.7,,-182.0,,,,,True,False,,True,,False
19191,215,63.0,,,,,54.0,11.2,,18.5,,59.0,-152.0,,,,,-161.0,-203.8,,-196.5,,-156.0,,,,,False,False,,False,,False
19193,1314,637.0,55.9,,,,1054.0,128.9,76.4,676.0,,298.0,-677.0,-1258.1,,,,-260.0,-1185.1,-1237.6,-638.0,,-1016.0,False,,,,True,False,False,True,,False
19195,44,84.0,,,,,21.0,17.0,,180.6,,42.0,40.0,,,,,-23.0,-27.0,,136.6,,-2.0,,,,,True,True,,False,,True
19197,132,91.0,,,,,118.0,5.4,7.3,297.0,,33.0,-41.0,,,,,-14.0,-126.6,-124.7,165.0,,-99.0,,,,,True,False,False,False,,False
20001,21,21.0,,,,,40.0,,,,,40.0,0.0,,,,,19.0,,,,,19.0,,,,,False,,,,,False
20003,30,14.0,,,,,35.0,1.4,,,,3.0,-16.0,,,,,5.0,-28.6,,,,-27.0,,,,,True,False,,,,False
20005,262,35.0,,,,,95.0,1.4,,13.2,,16.0,-227.0,,,,,-167.0,-260.6,,-248.8,,-246.0,,,,,True,False,,False,,False
20007,4,0.0,,,,,7.0,0.0,,,,0.0,-4.0,,,,,3.0,-4.0,,,,-4.0,,,,,True,True,,,,False
20009,335,154.0,,,,,164.0,36.6,103.1,76.6,,197.0,-181.0,,,,,-171.0,-298.4,-231.9,-258.4,,-138.0,,,,,True,False,False,False,,True
20011,66,21.0,,,,,92.0,6.4,,51.0,,4.0,-45.0,,,,,26.0,-59.6,,-15.0,,-62.0,,,,,True,False,,True,,False
20013,64,35.0,,,,,55.0,1.0,,23.3,,21.0,-29.0,,,,,-9.0,-63.0,,-40.7,,-43.0,,,,,True,False,,False,,False
20015,294,315.0,214.0,,,,478.0,32.3,499.6,374.4,,212.0,21.0,-80.0,,,,184.0,-261.7,205.6,80.4,,-82.0,False,,,,False,False,False,False,,False
20017,77,0.0,,,,,0.0,0.0,,,,0.0,-77.0,,,,,-77.0,-77.0,,,,-77.0,,,,,False,True,,,,False
20019,8,0.0,,,,,7.0,0.0,,,,0.0,-8.0,,,,,-1.0,-8.0,,,,-8.0,,,,,True,True,,,,False
20021,369,63.0,,,,,196.0,3.6,,101.2,,113.0,-306.0,,,,,-173.0,-365.4,,-267.8,,-256.0,,,,,True,False,,True,,True
20023,22,0.0,,,,,0.0,0.0,,,,0.0,-22.0,,,,,-22.0,-22.0,,,,-22.0,,,,,False,True,,,,False
20025,6,21.0,,,,,7.0,1.2,,10.2,,7.0,15.0,,,,,1.0,-4.8,,4.2,,1.0,,,,,True,True,,True,,True
20027,30,14.0,,,,,15.0,0.5,,,,7.0,-16.0,,,,,-15.0,-29.5,,,,-23.0,,,,,True,False,,,,False
20029,35,21.0,,,,,23.0,1.0,,6.7,,159.0,-14.0,,,,,-12.0,-34.0,,-28.3,,124.0,,,,,True,False,,False,,False
20031,43,14.0,,,,,35.0,1.4,,5.3,,5.0,-29.0,,,,,-8.0,-41.6,,-37.7,,-38.0,,,,,True,False,,False,,False
20033,7,0.0,,,,,0.0,0.0,,,,0.0,-7.0,,,,,-7.0,-7.0,,,,-7.0,,,,,False,True,,,,False
20035,170,161.0,,,,,306.0,11.3,196.7,211.4,,67.0,-9.0,,,,,136.0,-158.7,26.7,41.4,,-103.0,,,,,False,False,False,False,,False
20037,598,70.0,,,,,396.0,2.4,103.8,54.8,,11.0,-528.0,,,,,-202.0,-595.6,-494.2,-543.2,,-587.0,,,,,True,False,True,False,,False
20039,11,0.0,,,,,0.0,,,,,0.0,-11.0,,,,,-11.0,,,,,-11.0,,,,,False,,,,,False
20041,75,35.0,,,,,70.0,2.4,,,,16.0,-40.0,,,,,-5.0,-72.6,,,,-59.0,,,,,True,False,,,,False
20043,63,7.0,,,,,37.0,1.6,,27.1,,1.0,-56.0,,,,,-26.0,-61.4,,-35.9,,-62.0,,,,,True,False,,True,,False
20045,1356,434.0,1209.8,,,,954.0,132.6,631.8,192.1,,136.0,-922.0,-146.2,,,,-402.0,-1223.4,-724.2,-1163.9,,-1220.0,True,,,,True,False,True,False,,False
20047,38,7.0,,,,,5.0,0.1,,,,5.0,-31.0,,,,,-33.0,-37.9,,,,-33.0,,,,,False,False,,,,False
20049,0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,,True,,,,,True
20051,647,161.0,,,,,83.0,13.7,113.8,280.4,,59.0,-486.0,,,,,-564.0,-633.3,-533.2,-366.6,,-588.0,,,,,False,False,False,True,,False
20053,9,21.0,,,,,12.0,0.3,,,,43.0,12.0,,,,,3.0,-8.7,,,,34.0,,,,,True,True,,,,False
20055,365,455.0,,,,,285.0,99.7,9.4,239.2,,15.0,90.0,,,,,-80.0,-265.3,-355.6,-125.8,,-350.0,,,,,True,False,False,False,,False
20057,593,196.0,,,,,369.0,11.1,8.7,198.2,,0.0,-397.0,,,,,-224.0,-581.9,-584.3,-394.8,,-593.0,,,,,True,False,False,True,,False
20059,164,147.0,,,,,185.0,17.1,166.1,216.7,,98.0,-17.0,,,,,21.0,-146.9,2.1,52.7,,-66.0,,,,,False,False,True,False,,False
20061,203,105.0,,,,,332.0,4.4,118.3,120.8,,21.0,-98.0,,,,,129.0,-198.6,-84.7,-82.2,,-182.0,,,,,False,False,True,True,,False
20063,23,0.0,,,,,0.0,0.0,,,,0.0,-23.0,,,,,-23.0,-23.0,,,,-23.0,,,,,False,True,,,,False
20065,14,49.0,,,,,0.0,,,,,53.0,35.0,,,,,-14.0,,,,,39.0,,,,,True,,,,,False
20067,139,42.0,,,,,33.0,7.0,,40.2,,15.0,-97.0,,,,,-106.0,-132.0,,-98.8,,-124.0,,,,,False,False,,False,,False
20069,61,140.0,,,,,12.0,1.6,,127.4,,93.0,79.0,,,,,-49.0,-59.4,,66.4,,32.0,,,,,True,True,,True,,True
20071,4,0.0,,,,,0.0,,,,,0.0,-4.0,,,,,-4.0,,,,,-4.0,,,,,False,,,,,False
20073,28,35.0,,,,,15.0,0.3,,14.5,,46.0,7.0,,,,,-13.0,-27.7,,-13.5,,18.0,,,,,False,False,,False,,False
20075,6,14.0,,,,,7.0,0.9,,14.9,,46.0,8.0,,,,,1.0,-5.1,,8.9,,40.0,,,,,True,True,,False,,False
20077,112,0.0,,,,,14.0,0.1,,,,0.0,-112.0,,,,,-98.0,-111.9,,,,-112.0,,,,,True,True,,,,False
20079,178,161.0,,,,,234.0,99.4,127.5,217.4,,103.0,-17.0,,,,,56.0,-78.6,-50.5,39.4,,-75.0,,,,,False,False,False,False,,False
20081,64,0.0,,,,,11.0,1.1,,2.1,,62.0,-64.0,,,,,-53.0,-62.9,,-61.9,,-2.0,,,,,True,True,,True,,True
20083,10,7.0,,,,,0.0,0.1,,,,33.0,-3.0,,,,,-10.0,-9.9,,,,23.0,,,,,False,False,,,,False
20085,87,91.0,,,,,80.0,2.9,29.9,153.7,,104.0,4.0,,,,,-7.0,-84.1,-57.1,66.7,,17.0,,,,,False,False,False,False,,False
20087,118,84.0,,,,,95.0,1.5,,29.7,,99.0,-34.0,,,,,-23.0,-116.5,,-88.3,,-19.0,,,,,True,False,,False,,True
20089,6,7.0,,,,,0.0,0.1,,,,1.0,1.0,,,,,-6.0,-5.9,,,,-5.0,,,,,False,False,,,,False
20091,5069,4389.0,7170.4,,,,4853.0,3994.6,5102.4,2027.4,,2625.0,-680.0,2101.4,,,,-216.0,-1074.4,33.4,-3041.6,,-2444.0,False,,,,True,False,True,False,,False
20093,22,28.0,,,,,9.0,1.5,,23.7,,39.0,6.0,,,,,-13.0,-20.5,,1.7,,17.0,,,,,False,False,,True,,False
20095,61,14.0,,,,,14.0,,,,,10.0,-47.0,,,,,-47.0,,,,,-51.0,,,,,False,,,,,False
20097,11,0.0,,,,,0.0,0.1,,,,0.0,-11.0,,,,,-11.0,-10.9,,,,-11.0,,,,,False,True,,,,False
20099,120,7.0,,,,,195.0,1.8,97.0,126.5,,1.0,-113.0,,,,,75.0,-118.2,-23.0,6.5,,-119.0,,,,,True,False,True,True,,False
20101,8,0.0,,,,,0.0,0.0,,,,0.0,-8.0,,,,,-8.0,-8.0,,,,-8.0,,,,,False,True,,,,False
20103,486,385.0,27.5,,,,987.0,87.0,99.7,378.9,,114.0,-101.0,-458.5,,,,501.0,-399.0,-386.3,-107.1,,-372.0,False,,,,False,False,False,False,,False
20105,6,0.0,,,,,0.0,,,,,0.0,-6.0,,,,,-6.0,,,,,-6.0,,,,,False,,,,,False
20107,38,28.0,,,,,41.0,1.3,,49.0,,16.0,-10.0,,,,,3.0,-36.7,,11.0,,-22.0,,,,,True,False,,False,,False
20109,5,0.0,,,,,0.0,,,,,0.0,-5.0,,,,,-5.0,,,,,-5.0,,,,,False,,,,,False
20111,460,308.0,,,,,563.0,16.5,82.1,194.8,,636.0,-152.0,,,,,103.0,-443.5,-377.9,-265.2,,176.0,,,,,True,False,False,False,,False
20113,140,105.0,,,,,152.0,12.7,96.9,142.4,,31.0,-35.0,,,,,12.0,-127.3,-43.1,2.4,,-109.0,,,,,True,False,False,True,,False
20115,30,14.0,,,,,38.0,0.7,,,,11.0,-16.0,,,,,8.0,-29.3,,,,-19.0,,,,,True,False,,,,False
20117,14,14.0,,,,,23.0,,,,,125.0,0.0,,,,,9.0,,,,,111.0,,,,,False,,,,,False
20119,63,21.0,,,,,9.0,0.6,,20.7,,7.0,-42.0,,,,,-54.0,-62.4,,-42.3,,-56.0,,,,,False,False,,False,,False
20121,199,175.0,,,,,208.0,29.7,323.6,72.2,,78.0,-24.0,,,,,9.0,-169.3,124.6,-126.8,,-121.0,,,,,True,False,False,False,,False
20123,17,14.0,,,,,12.0,0.4,,,,1.0,-3.0,,,,,-5.0,-16.6,,,,-16.0,,,,,False,False,,,,False
20125,221,224.0,,,,,348.0,24.1,114.3,186.1,,84.0,3.0,,,,,127.0,-196.9,-106.7,-34.9,,-137.0,,,,,False,False,False,False,,False
20127,20,14.0,,,,,7.0,0.1,,,,22.0,-6.0,,,,,-13.0,-19.9,,,,2.0,,,,,False,False,,,,True
20129,5,0.0,,,,,7.0,0.1,,,,0.0,-5.0,,,,,2.0,-4.9,,,,-5.0,,,,,True,True,,,,False
20131,28,35.0,,,,,41.0,1.3,,61.9,,214.0,7.0,,,,,13.0,-26.7,,33.9,,186.0,,,,,False,False,,False,,False
20133,112,14.0,,,,,118.0,3.5,,50.3,,179.0,-98.0,,,,,6.0,-108.5,,-61.7,,67.0,,,,,True,False,,True,,True
20135,59,0.0,,,,,0.0,0.0,,,,0.0,-59.0,,,,,-59.0,-59.0,,,,-59.0,,,,,False,True,,,,False
20137,5,7.0,,,,,6.0,0.7,,,,148.0,2.0,,,,,1.0,-4.3,,,,143.0,,,,,True,False,,,,False
20139,54,28.0,,,,,57.0,0.7,,37.6,,87.0,-26.0,,,,,3.0,-53.3,,-16.4,,33.0,,,,,True,False,,True,,False
20141,1,7.0,,,,,0.0,0.0,,,,71.0,6.0,,,,,-1.0,-1.0,,,,70.0,,,,,True,True,,,,False
20143,18,14.0,,,,,13.0,0.7,,,,3.0,-4.0,,,,,-5.0,-17.3,,,,-15.0,,,,,False,False,,,,False
20145,321,0.0,,,,,7.0,,,,,0.0,-321.0,,,,,-314.0,,,,,-321.0,,,,,True,,,,,False
20147,42,42.0,,,,,8.0,2.4,,,,42.0,0.0,,,,,-34.0,-39.6,,,,0.0,,,,,False,False,,,,True
20149,117,21.0,,,,,193.0,0.9,82.3,45.2,,5.0,-96.0,,,,,76.0,-116.1,-34.7,-71.8,,-112.0,,,,,True,False,True,True,,False
20151,30,7.0,,,,,28.0,2.2,,15.9,,2.0,-23.0,,,,,-2.0,-27.8,,-14.1,,-28.0,,,,,True,False,,True,,False
20153,5,0.0,,,,,0.0,,,,,,-5.0,,,,,-5.0,,,,,,,,,,False,,,,,
20155,736,161.0,390.0,,,,589.0,28.7,0.0,48.9,,76.0,-575.0,-346.0,,,,-147.0,-707.3,-736.0,-687.1,,-660.0,True,,,,True,False,False,False,,False
20157,16,28.0,,,,,9.0,1.0,,9.7,,34.0,12.0,,,,,-7.0,-15.0,,-6.3,,18.0,,,,,True,False,,True,,False
20159,39,42.0,,,,,26.0,0.4,,,,18.0,3.0,,,,,-13.0,-38.6,,,,-21.0,,,,,False,False,,,,False
20161,1183,210.0,898.4,,,,959.0,82.0,184.4,343.0,,67.0,-973.0,-284.6,,,,-224.0,-1101.0,-998.6,-840.0,,-1116.0,True,,,,True,False,False,True,,False
20163,39,14.0,,,,,7.0,0.2,,,,5.0,-25.0,,,,,-32.0,-38.8,,,,-34.0,,,,,False,False,,,,False
20165,35,0.0,,,,,0.0,,,,,0.0,-35.0,,,,,-35.0,,,,,-35.0,,,,,False,,,,,False
20167,67,14.0,,,,,7.0,,,,,8.0,-53.0,,,,,-60.0,,,,,-59.0,,,,,False,,,,,False
20169,311,189.0,974.1,,,,540.0,47.5,194.5,279.3,,41.0,-122.0,663.1,,,,229.0,-263.5,-116.5,-31.7,,-270.0,False,,,,False,False,True,True,,False
20171,89,42.0,,,,,7.0,0.6,,23.4,,37.0,-47.0,,,,,-82.0,-88.4,,-65.6,,-52.0,,,,,False,False,,False,,False
20173,4127,4788.0,12762.4,,,,7615.0,6194.8,4584.1,2780.1,,2802.0,661.0,8635.4,,,,3488.0,2067.8,457.1,-1346.9,,-1325.0,False,,,,False,False,True,False,,False
20175,517,238.0,,,,,246.0,80.0,9.6,280.5,,0.0,-279.0,,,,,-271.0,-437.0,-507.4,-236.5,,-517.0,,,,,True,False,False,True,,False
20177,1148,861.0,2359.5,,,,2577.0,215.2,430.9,710.0,,417.0,-287.0,1211.5,,,,1429.0,-932.8,-717.1,-438.0,,-731.0,False,,,,False,False,False,False,,False
20179,5,0.0,,,,,0.0,0.1,,,,0.0,-5.0,,,,,-5.0,-4.9,,,,-5.0,,,,,False,True,,,,False
20181,10,35.0,,,,,4.0,0.2,,,,132.0,25.0,,,,,-6.0,-9.8,,,,122.0,,,,,True,True,,,,False
20183,4,0.0,,,,,0.0,0.0,,,,0.0,-4.0,,,,,-4.0,-4.0,,,,-4.0,,,,,False,True,,,,False
20185,50,7.0,,,,,7.0,0.0,,,,61.0,-43.0,,,,,-43.0,-50.0,,,,11.0,,,,,False,False,,,,True
20187,53,7.0,,,,,0.0,0.2,,45.8,,1.0,-46.0,,,,,-53.0,-52.8,,-7.2,,-52.0,,,,,False,False,,True,,False
20189,79,21.0,,,,,28.0,1.3,,12.5,,41.0,-58.0,,,,,-51.0,-77.7,,-66.5,,-38.0,,,,,True,False,,False,,True
20191,73,84.0,,,,,155.0,4.1,,171.2,,51.0,11.0,,,,,82.0,-68.9,,98.2,,-22.0,,,,,False,False,,False,,False
20193,88,49.0,,,,,9.0,,,62.6,,37.0,-39.0,,,,,-79.0,,,-25.4,,-51.0,,,,,False,,,True,,False
20195,41,0.0,,,,,0.0,0.0,,,,0.0,-41.0,,,,,-41.0,-41.0,,,,-41.0,,,,,False,True,,,,False
20197,27,0.0,,,,,16.0,0.8,,1.9,,0.0,-27.0,,,,,-11.0,-26.2,,-25.1,,-27.0,,,,,True,True,,True,,False
20199,16,0.0,,,,,0.0,,,,,,-16.0,,,,,-16.0,,,,,,,,,,False,,,,,
20201,16,0.0,,,,,2.0,,,,,0.0,-16.0,,,,,-14.0,,,,,-16.0,,,,,True,,,,,False
20203,2,7.0,,,,,0.0,,,,,2.0,5.0,,,,,-2.0,,,,,0.0,,,,,True,,,,,True
20205,50,14.0,,,,,37.0,0.1,,,,21.0,-36.0,,,,,-13.0,-49.9,,,,-29.0,,,,,True,False,,,,True
20207,2,0.0,,,,,7.0,0.2,,,,0.0,-2.0,,,,,5.0,-1.8,,,,-2.0,,,,,False,True,,,,False
20209,2287,2219.0,2612.9,,,,3811.0,946.0,449.9,3905.1,,701.0,-68.0,325.9,,,,1524.0,-1341.0,-1837.1,1618.1,,-1586.0,False,,,,False,False,False,False,,False
21001,98,133.0,,,,,132.0,69.6,95.0,87.7,,60.0,35.0,,,,,34.0,-28.4,-3.0,-10.3,,-38.0,,,,,True,True,True,True,,False
21003,87,49.0,,,,,177.0,3.2,58.0,33.3,,30.0,-38.0,,,,,90.0,-83.8,-29.0,-53.7,,-57.0,,,,,False,False,True,False,,False
21005,71,189.0,,,,,65.0,15.4,,118.2,,400.0,118.0,,,,,-6.0,-55.6,,47.2,,329.0,,,,,True,True,,True,,False
21007,23,14.0,,,,,37.0,3.0,,13.5,,12.0,-9.0,,,,,14.0,-20.0,,-9.5,,-11.0,,,,,False,False,,False,,False
21009,313,539.0,,,,,350.0,209.1,305.4,714.1,,492.0,226.0,,,,,37.0,-103.9,-7.6,401.1,,179.0,,,,,True,True,True,False,,True
21011,45,49.0,,,,,42.0,6.0,,82.1,,73.0,4.0,,,,,-3.0,-39.0,,37.1,,28.0,,,,,True,False,,False,,False
21013,200,343.0,,,,,351.0,284.4,49.0,537.7,,200.0,143.0,,,,,151.0,84.4,-151.0,337.7,,0.0,,,,,False,True,False,False,,True
21015,490,588.0,237.6,,,,1008.0,146.7,555.3,348.7,,413.0,98.0,-252.4,,,,518.0,-343.3,65.3,-141.3,,-77.0,False,,,,False,False,True,False,,True
21017,98,42.0,,,,,105.0,34.6,,87.8,,44.0,-56.0,,,,,7.0,-63.4,,-10.2,,-54.0,,,,,True,False,,True,,True
21019,224,203.0,,,,,245.0,36.5,194.8,399.8,,190.0,-21.0,,,,,21.0,-187.5,-29.2,175.8,,-34.0,,,,,False,False,False,False,,False
21021,121,231.0,,,,,182.0,44.1,66.3,317.0,,348.0,110.0,,,,,61.0,-76.9,-54.7,196.0,,227.0,,,,,True,True,True,False,,False
21023,13,14.0,,,,,16.0,4.4,,16.9,,18.0,1.0,,,,,3.0,-8.6,,3.9,,5.0,,,,,False,False,,False,,False
21025,58,42.0,,,,,87.0,5.3,,,,49.0,-16.0,,,,,29.0,-52.7,,,,-9.0,,,,,False,False,,,,True
21027,73,70.0,,,,,56.0,8.2,,194.9,,99.0,-3.0,,,,,-17.0,-64.8,,121.9,,26.0,,,,,False,False,,False,,False
21029,494,378.0,169.9,,,,430.0,261.5,335.9,456.0,,621.0,-116.0,-324.1,,,,-64.0,-232.5,-158.1,-38.0,,127.0,False,,,,True,False,False,True,,False
21031,54,35.0,,,,,85.0,4.7,20.9,17.8,,7.0,-19.0,,,,,31.0,-49.3,-33.1,-36.2,,-47.0,,,,,False,False,False,False,,False
21033,88,49.0,,,,,58.0,6.8,,25.1,,23.0,-39.0,,,,,-30.0,-81.2,,-62.9,,-65.0,,,,,True,False,,False,,False
21035,341,196.0,,,,,393.0,122.7,126.4,213.1,,206.0,-145.0,,,,,52.0,-218.3,-214.6,-127.9,,-135.0,,,,,True,False,False,True,,True
21037,309,413.0,389.2,,,,686.0,319.6,448.9,284.6,,405.0,104.0,80.2,,,,377.0,10.6,139.9,-24.4,,96.0,True,,,,False,True,False,True,,True
21039,48,70.0,,,,,35.0,2.6,,,,61.0,22.0,,,,,-13.0,-45.4,,,,13.0,,,,,True,False,,,,True
