,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
13237,18,18.0,15.6,,15.0,26.0,,,,,,,,33.0,,34.5,22.1,,6.2,15.0,0.5,19.0,5.0,,7.6,,,,,,15.0,7.4,23.4,0.0,-2.4,,-3.0,8.0,,,,,,,,15.0,,16.5,4.1,,-11.8,-3.0,-17.5,1.0,-13.0,,-10.4,,,,,,-3.0,-10.6,5.4,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
13239,0,0.0,0.2,,0.0,0.0,,,,,,,,4.0,,0.0,0.6,,0.0,0.0,,0.0,1.0,,0.4,,,,,,0.0,1.7,4.1,0.0,0.2,,0.0,0.0,,,,,,,,4.0,,0.0,0.6,,0.0,0.0,,0.0,1.0,,0.4,,,,,,0.0,1.7,4.1,False,,True,True,,,,,,,,False,,False,False,,False,False,,True,False,,False,,,,,,True,False,False
13241,10,14.0,12.3,,11.0,6.0,,,,,,,,16.0,,25.0,12.5,,4.5,10.5,19.3,13.0,2.0,,4.1,,,,,,11.0,11.5,19.1,4.0,2.3,,1.0,-4.0,,,,,,,,6.0,,15.0,2.5,,-5.5,0.5,9.3,3.0,-8.0,,-5.9,,,,,,1.0,1.5,9.1,True,,True,False,,,,,,,,False,,False,True,,False,True,False,True,False,,False,,,,,,True,True,False
13243,4,7.0,7.7,,5.0,0.0,,,,,,,,9.0,,4.5,5.1,,1.1,5.0,0.2,6.0,8.0,,6.0,,,,,,3.0,6.9,6.7,3.0,3.7,,1.0,-4.0,,,,,,,,5.0,,0.5,1.1,,-2.9,1.0,-3.8,2.0,4.0,,2.0,,,,,,-1.0,2.9,2.7,False,,True,False,,,,,,,,False,,True,True,,True,True,False,True,False,,True,,,,,,True,True,True
13245,328,273.0,256.8,,255.0,202.0,,,,,,,,381.0,,204.7,235.4,,267.7,301.2,2.8,308.0,204.0,,154.1,,344.1,254.0,,,254.0,80.9,338.2,-55.0,-71.2,,-73.0,-126.0,,,,,,,,53.0,,-123.3,-92.6,,-60.3,-26.8,-325.2,-20.0,-124.0,,-173.9,,16.1,-74.0,,,-74.0,-247.1,10.2,False,,False,False,,,,,,,,True,,False,False,,False,True,False,True,False,,False,,True,False,,,False,False,True
13247,61,44.0,47.8,,44.0,16.0,,,,,,,,81.0,,63.0,49.3,,28.0,47.1,46.4,38.0,84.0,,16.9,,40.5,,,,40.0,20.0,113.6,-17.0,-13.2,,-17.0,-45.0,,,,,,,,20.0,,2.0,-11.7,,-33.0,-13.9,-14.6,-23.0,23.0,,-44.1,,-20.5,,,,-21.0,-41.0,52.6,True,,False,False,,,,,,,,False,,True,True,,False,True,True,False,False,,False,,False,,,,False,False,False
13249,2,5.0,5.0,,3.0,0.0,,,,,,,,7.0,,3.6,2.9,,0.5,1.5,4.8,6.0,6.0,,2.1,,,,,,6.0,3.5,4.2,3.0,3.0,,1.0,-2.0,,,,,,,,5.0,,1.6,0.9,,-1.5,-0.5,2.8,4.0,4.0,,0.1,,,,,,4.0,1.5,2.2,False,,True,True,,,,,,,,False,,True,True,,True,True,True,False,False,,True,,,,,,False,True,True
13251,36,31.0,31.4,,27.0,17.0,,,,,,,,14.0,,37.1,16.7,,26.2,30.5,13.2,39.0,38.0,,28.7,,,,,,25.0,25.7,32.9,-5.0,-4.6,,-9.0,-19.0,,,,,,,,-22.0,,1.1,-19.3,,-9.8,-5.5,-22.8,3.0,2.0,,-7.3,,,,,,-11.0,-10.3,-3.1,True,,False,False,,,,,,,,False,,True,False,,False,False,False,True,True,,False,,,,,,False,False,True
13253,19,20.0,20.7,,9.0,0.0,,,,,,,,16.0,,15.5,9.3,,4.4,13.7,0.0,16.0,7.0,,3.7,,,,,,15.0,19.1,32.5,1.0,1.7,,-10.0,-19.0,,,,,,,,-3.0,,-3.5,-9.7,,-14.6,-5.3,-19.0,-3.0,-12.0,,-15.3,,,,,,-4.0,0.1,13.5,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,True,False
13255,30,38.0,33.5,,34.0,19.0,,,,,,,,64.0,,45.8,33.4,,17.7,30.5,31.6,25.0,34.0,,20.1,,40.6,,,,36.0,19.6,67.3,8.0,3.5,,4.0,-11.0,,,,,,,,34.0,,15.8,3.4,,-12.3,0.5,1.6,-5.0,4.0,,-9.9,,10.6,,,,6.0,-10.4,37.3,True,,True,False,,,,,,,,False,,False,True,,False,True,True,True,True,,False,,False,,,,True,False,False
13257,70,28.0,29.2,,25.0,45.0,,,,,,,,39.0,,44.2,29.8,,7.3,22.9,0.1,22.0,19.0,,15.0,,,,,,25.0,36.3,32.0,-42.0,-40.8,,-45.0,-25.0,,,,,,,,-31.0,,-25.8,-40.2,,-62.7,-47.1,-69.9,-48.0,-51.0,,-55.0,,,,,,-45.0,-33.7,-38.0,True,,False,True,,,,,,,,True,,True,True,,False,False,False,False,False,,False,,,,,,False,True,True
13259,55,32.0,24.6,,16.0,,,,,,,,,11.0,,21.7,7.3,,11.3,15.9,0.0,24.0,8.0,,22.4,,,,,,0.0,7.8,63.2,-23.0,-30.4,,-39.0,,,,,,,,,-44.0,,-33.3,-47.7,,-43.7,-39.1,-55.0,-31.0,-47.0,,-32.5,,,,,,-55.0,-47.2,8.2,False,,False,,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,True
13261,18,19.0,18.4,,19.0,,,,,,,,,36.0,,23.9,21.8,,7.8,19.6,1.5,20.0,16.0,,19.8,,,,,,18.0,19.5,11.4,1.0,0.4,,1.0,,,,,,,,,18.0,,5.9,3.8,,-10.2,1.6,-16.5,2.0,-2.0,,1.8,,,,,,0.0,1.5,-6.6,True,,False,,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,True,False,False
13263,2,1.0,0.4,,0.0,0.0,,,,,,,,6.0,,0.8,2.1,,0.0,0.3,0.0,0.0,6.0,,0.3,,,,,,1.0,4.4,10.1,-1.0,-1.6,,-2.0,-2.0,,,,,,,,4.0,,-1.2,0.1,,-2.0,-1.7,-2.0,-2.0,4.0,,-1.7,,,,,,-1.0,2.4,8.1,False,,False,False,,,,,,,,False,,False,True,,False,False,False,False,False,,False,,,,,,False,False,False
13265,2,0.0,0.0,,0.0,0.0,,,,,,,,3.0,,0.1,0.5,,0.0,0.0,,0.0,1.0,,1.1,,,,,,0.0,2.3,3.5,-2.0,-2.0,,-2.0,-2.0,,,,,,,,1.0,,-1.9,-1.5,,-2.0,-2.0,,-2.0,-1.0,,-0.9,,,,,,-2.0,0.3,1.5,False,,False,False,,,,,,,,True,,True,True,,True,True,,False,True,,True,,,,,,False,True,True
13267,39,32.0,30.8,,26.0,8.0,,,,,,,,51.0,,35.9,22.9,,20.7,30.4,0.0,31.0,69.0,,14.6,,,,,,30.0,14.0,51.5,-7.0,-8.2,,-13.0,-31.0,,,,,,,,12.0,,-3.1,-16.1,,-18.3,-8.6,-39.0,-8.0,30.0,,-24.4,,,,,,-9.0,-25.0,12.5,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,False,False,False
13269,28,12.0,11.6,,10.0,21.0,,,,,,,,16.0,,9.3,9.3,,6.0,9.7,0.0,15.0,12.0,,9.0,,,,,,8.0,6.2,12.8,-16.0,-16.4,,-18.0,-7.0,,,,,,,,-12.0,,-18.7,-18.7,,-22.0,-18.3,-28.0,-13.0,-16.0,,-19.0,,,,,,-20.0,-21.8,-15.2,False,,False,True,,,,,,,,True,,False,False,,False,False,False,True,False,,False,,,,,,False,False,True
13271,10,10.0,9.6,,9.0,8.0,,,,,,,,19.0,,10.9,8.9,,8.2,13.8,0.0,17.0,1.0,,2.7,,,,,,10.0,6.3,16.8,0.0,-0.4,,-1.0,-2.0,,,,,,,,9.0,,0.9,-1.1,,-1.8,3.8,-10.0,7.0,-9.0,,-7.3,,,,,,0.0,-3.7,6.8,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,True,False,False
13273,2,3.0,2.5,,2.0,0.0,,,,,,,,14.0,,1.9,2.8,,1.1,2.3,0.2,3.0,5.0,,3.6,,,,,,2.0,2.6,3.5,1.0,0.5,,0.0,-2.0,,,,,,,,12.0,,-0.1,0.8,,-0.9,0.3,-1.8,1.0,3.0,,1.6,,,,,,0.0,0.6,1.5,True,,True,False,,,,,,,,False,,True,True,,True,True,False,False,False,,False,,,,,,True,True,False
13275,43,0.0,0.0,,11.0,29.0,,,,,,,,94.0,,10.8,21.1,,2.0,19.1,0.4,,21.0,,16.4,,3.2,,,,0.0,21.8,57.3,-43.0,-43.0,,-32.0,-14.0,,,,,,,,51.0,,-32.2,-21.9,,-41.0,-23.9,-42.6,,-22.0,,-26.6,,-39.8,,,,-43.0,-21.2,14.3,False,,True,True,,,,,,,,False,,True,True,,True,True,True,,True,,True,,True,,,,False,True,True
13277,65,62.0,62.6,,51.0,63.0,,,,,,,,72.0,,69.7,29.9,,38.8,51.2,1.1,66.0,51.0,,29.4,,49.7,,,,49.0,33.3,67.1,-3.0,-2.4,,-14.0,-2.0,,,,,,,,7.0,,4.7,-35.1,,-26.2,-13.8,-63.9,1.0,-14.0,,-35.6,,-15.3,,,,-16.0,-31.7,2.1,True,,False,True,,,,,,,,False,,False,False,,False,False,False,True,False,,False,,False,,,,False,False,True
13279,64,73.0,72.9,,53.0,26.0,,,,,,,,64.0,,74.2,41.8,,41.0,52.7,0.6,63.0,33.0,,48.8,,67.0,,,,46.0,47.2,78.7,9.0,8.9,,-11.0,-38.0,,,,,,,,0.0,,10.2,-22.2,,-23.0,-11.3,-63.4,-1.0,-31.0,,-15.2,,3.0,,,,-18.0,-16.8,14.7,True,,False,False,,,,,,,,True,,False,False,,False,False,False,True,False,,False,,True,,,,False,False,False
13281,43,31.0,30.8,,17.0,23.0,,,,,,,,7.0,,20.9,13.3,,15.6,18.5,13.1,24.0,30.0,,12.9,,,,,,28.0,11.3,28.2,-12.0,-12.2,,-26.0,-20.0,,,,,,,,-36.0,,-22.1,-29.7,,-27.4,-24.5,-29.9,-19.0,-13.0,,-30.1,,,,,,-15.0,-31.7,-14.8,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
13283,7,12.0,9.9,,10.0,19.0,,,,,,,,11.0,,11.2,10.2,,4.9,11.4,0.0,13.0,4.0,,8.8,,,,,,8.0,16.5,15.6,5.0,2.9,,3.0,12.0,,,,,,,,4.0,,4.2,3.2,,-2.1,4.4,-7.0,6.0,-3.0,,1.8,,,,,,1.0,9.5,8.6,True,,True,False,,,,,,,,True,,True,True,,True,True,False,False,True,,True,,,,,,True,False,False
13285,60,50.0,51.0,,42.0,42.0,,,,,,,,82.0,,46.4,31.6,,23.4,41.3,7.5,39.0,37.0,,0.7,,43.2,,,,45.0,24.3,65.6,-10.0,-9.0,,-18.0,-18.0,,,,,,,,22.0,,-13.6,-28.4,,-36.6,-18.7,-52.5,-21.0,-23.0,,-59.3,,-16.8,,,,-15.0,-35.7,5.6,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,True
13287,5,5.0,4.9,,2.0,0.0,,,,,,,,10.0,,4.4,4.8,,0.5,1.0,0.0,6.0,7.0,,2.7,,,,,,5.0,3.8,5.8,0.0,-0.1,,-3.0,-5.0,,,,,,,,5.0,,-0.6,-0.2,,-4.5,-4.0,-5.0,1.0,2.0,,-2.3,,,,,,0.0,-1.2,0.8,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,True,False,False
13289,7,6.0,6.2,,4.0,2.0,,,,,,,,8.0,,5.0,6.1,,3.4,6.1,0.0,,4.0,,2.2,,,,,,8.0,5.9,15.4,-1.0,-0.8,,-3.0,-5.0,,,,,,,,1.0,,-2.0,-0.9,,-3.6,-0.9,-7.0,,-3.0,,-4.8,,,,,,1.0,-1.1,8.4,True,,False,False,,,,,,,,False,,False,True,,False,True,False,,False,,False,,,,,,False,False,False
13291,61,83.0,82.5,,50.0,40.0,,,,,,,,17.0,,69.3,39.2,,60.3,39.1,62.7,68.0,239.0,,35.6,,,,,,74.0,38.5,119.8,22.0,21.5,,-11.0,-21.0,,,,,,,,-44.0,,8.3,-21.8,,-0.7,-21.9,1.7,7.0,178.0,,-25.4,,,,,,13.0,-22.5,58.8,True,,True,True,,,,,,,,False,,True,True,,True,True,True,True,False,,False,,,,,,True,False,False
13293,43,25.0,28.4,,27.0,0.0,,,,,,,,30.0,,30.4,16.7,,25.4,31.2,7.4,43.0,34.0,,27.6,,,,,,35.0,18.7,15.4,-18.0,-14.6,,-16.0,-43.0,,,,,,,,-13.0,,-12.6,-26.3,,-17.6,-11.8,-35.6,0.0,-9.0,,-15.4,,,,,,-8.0,-24.3,-27.6,True,,True,False,,,,,,,,True,,True,False,,True,True,False,True,True,,True,,,,,,True,False,False
13295,152,151.0,151.5,,138.0,108.0,,,,,,,,96.0,,138.0,114.7,,162.4,137.7,80.2,179.0,105.0,,236.7,,159.3,,,,150.0,59.5,252.7,-1.0,-0.5,,-14.0,-44.0,,,,,,,,-56.0,,-14.0,-37.3,,10.4,-14.3,-71.8,27.0,-47.0,,84.7,,7.3,,,,-2.0,-92.5,100.7,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,False
13297,66,89.0,87.7,,88.0,91.0,,,,,,,,94.0,,107.7,78.7,,56.5,86.8,72.4,86.0,93.0,,82.8,,88.4,,,,80.0,58.2,154.7,23.0,21.7,,22.0,25.0,,,,,,,,28.0,,41.7,12.7,,-9.5,20.8,6.4,20.0,27.0,,16.8,,22.4,,,,14.0,-7.8,88.7,True,,True,False,,,,,,,,False,,False,True,,True,True,True,True,False,,True,,True,,,,True,True,False
13299,52,36.0,38.8,,30.0,17.0,,,,,,,,68.0,,40.9,23.6,,22.1,32.4,1.0,36.0,33.0,,23.6,,30.0,,,,35.0,14.3,71.8,-16.0,-13.2,,-22.0,-35.0,,,,,,,,16.0,,-11.1,-28.4,,-29.9,-19.6,-51.0,-16.0,-19.0,,-28.4,,-22.0,,,,-17.0,-37.7,19.8,True,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,False
13301,7,1.0,2.0,,1.0,4.0,,,,,,,,5.0,,2.0,3.6,,1.0,1.8,0.0,,3.0,,0.8,,,,,,1.0,3.0,3.6,-6.0,-5.0,,-6.0,-3.0,,,,,,,,-2.0,,-5.0,-3.4,,-6.0,-5.2,-7.0,,-4.0,,-6.2,,,,,,-6.0,-4.0,-3.4,True,,False,True,,,,,,,,True,,True,True,,True,True,False,,True,,False,,,,,,False,True,True
13303,15,13.0,13.5,,8.0,0.0,,,,,,,,29.0,,20.7,15.6,,2.5,8.3,0.0,12.0,20.0,,4.6,,,,,,15.0,19.2,15.2,-2.0,-1.5,,-7.0,-15.0,,,,,,,,14.0,,5.7,0.6,,-12.5,-6.7,-15.0,-3.0,5.0,,-10.4,,,,,,0.0,4.2,0.2,True,,False,False,,,,,,,,False,,False,True,,False,False,False,False,False,,False,,,,,,True,False,True
13305,34,48.0,49.4,,38.0,12.0,,,,,,,,38.0,,50.9,34.9,,27.9,37.8,0.3,48.0,34.0,,50.1,,42.1,,,,51.0,29.8,71.4,14.0,15.4,,4.0,-22.0,,,,,,,,4.0,,16.9,0.9,,-6.1,3.8,-33.7,14.0,0.0,,16.1,,8.1,,,,17.0,-4.2,37.4,False,,True,False,,,,,,,,True,,False,True,,True,True,False,False,True,,False,,True,,,,False,True,False
13307,1,2.0,1.9,,2.0,0.0,,,,,,,,5.0,,2.2,0.7,,0.1,0.2,,0.0,7.0,,2.0,,,,,,2.0,1.7,5.4,1.0,0.9,,1.0,-1.0,,,,,,,,4.0,,1.2,-0.3,,-0.9,-0.8,,-1.0,6.0,,1.0,,,,,,1.0,0.7,4.4,True,,False,False,,,,,,,,False,,False,True,,True,True,,False,False,,False,,,,,,False,True,False
13309,17,151.0,155.4,,70.0,117.0,,,,,,,,10.0,,101.8,7.3,,193.1,31.7,26.9,,427.0,,38.7,,,,,,69.0,4.9,259.1,134.0,138.4,,53.0,100.0,,,,,,,,-7.0,,84.8,-9.7,,176.1,14.7,9.9,,410.0,,21.7,,,,,,52.0,-12.1,242.1,False,,True,True,,,,,,,,True,,True,True,,False,True,True,,False,,True,,,,,,True,True,False
13311,68,63.0,64.6,,57.0,99.0,,,,,,,,33.0,,87.5,42.9,,41.9,50.3,65.1,75.0,54.0,,46.1,,,,,,67.0,10.3,110.0,-5.0,-3.4,,-11.0,31.0,,,,,,,,-35.0,,19.5,-25.1,,-26.1,-17.7,-2.9,7.0,-14.0,,-21.9,,,,,,-1.0,-57.7,42.0,True,,False,False,,,,,,,,False,,False,False,,False,False,True,False,False,,False,,,,,,True,False,False
13313,175,155.0,157.1,,145.0,35.0,,,,,,,,197.0,,144.6,58.4,,138.3,149.9,14.4,184.0,180.0,,72.9,,158.6,,,,148.0,96.0,302.6,-20.0,-17.9,,-30.0,-140.0,,,,,,,,22.0,,-30.4,-116.6,,-36.7,-25.1,-160.6,9.0,5.0,,-102.1,,-16.4,,,,-27.0,-79.0,127.6,True,,False,False,,,,,,,,False,,False,False,,False,False,False,True,True,,False,,True,,,,False,False,False
13315,10,7.0,7.6,,3.0,6.0,,,,,,,,14.0,,2.6,6.7,,1.7,3.5,0.1,5.0,4.0,,2.6,,,,,,7.0,4.7,12.0,-3.0,-2.4,,-7.0,-4.0,,,,,,,,4.0,,-7.4,-3.3,,-8.3,-6.5,-9.9,-5.0,-6.0,,-7.3,,,,,,-3.0,-5.3,2.0,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,True
13317,12,15.0,15.2,,9.0,0.0,,,,,,,,10.0,,11.8,6.9,,7.6,13.4,0.0,17.0,18.0,,0.6,,,,,,14.0,9.1,21.5,3.0,3.2,,-3.0,-12.0,,,,,,,,-2.0,,-0.2,-5.1,,-4.4,1.4,-12.0,5.0,6.0,,-11.4,,,,,,2.0,-2.9,9.5,False,,False,False,,,,,,,,True,,True,False,,False,True,False,False,False,,False,,,,,,True,True,False
13319,22,12.0,10.7,,8.0,5.0,,,,,,,,9.0,,13.2,10.6,,3.7,8.5,0.0,13.0,2.0,,7.0,,,,,,13.0,9.7,17.7,-10.0,-11.3,,-14.0,-17.0,,,,,,,,-13.0,,-8.8,-11.4,,-18.3,-13.5,-22.0,-9.0,-20.0,,-15.0,,,,,,-9.0,-12.3,-4.3,False,,False,False,,,,,,,,False,,True,False,,False,False,False,True,False,,False,,,,,,True,False,True
13321,7,3.0,3.4,,5.0,11.0,,,,,,,,21.0,,12.6,6.5,,0.2,3.7,5.6,0.0,0.0,,6.5,,,,,,3.0,3.4,12.3,-4.0,-3.6,,-2.0,4.0,,,,,,,,14.0,,5.6,-0.5,,-6.8,-3.3,-1.4,-7.0,-7.0,,-0.5,,,,,,-4.0,-3.6,5.3,True,,True,False,,,,,,,,False,,False,True,,False,True,True,False,False,,True,,,,,,False,True,False
15001,67,79.0,89.3,,84.0,147.0,,,,,,,,,,144.1,109.6,,77.4,87.6,24.3,128.0,129.0,,81.3,,,98.0,,,75.0,74.7,94.6,12.0,22.3,,17.0,80.0,,,,,,,,,,77.1,42.6,,10.4,20.6,-42.7,61.0,62.0,,14.3,,,31.0,,,8.0,7.7,27.6,False,,False,False,,,,,,,,,,False,False,,True,False,False,False,False,,False,,,False,,,True,True,False
15003,659,794.0,869.8,578.8,710.0,748.0,,,,,,,,,,999.2,1111.2,,773.0,672.4,274.2,724.0,768.0,,671.5,,1305.2,612.0,,,744.0,992.2,1152.7,135.0,210.8,-80.2,51.0,89.0,,,,,,,,,,340.2,452.2,,114.0,13.4,-384.8,65.0,109.0,,12.5,,646.2,-47.0,,,85.0,333.2,493.7,False,True,True,True,,,,,,,,,,False,False,,True,True,False,True,True,,True,,False,True,,,True,False,False
15005,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,1.7,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,1.7,True,,True,True,,,,,,,,,,False,True,,,True,,True,,,True,,,,,,,,False
15007,0,1.0,1.3,,0.0,0.0,,,,,,,,,,4.9,1.5,,0.0,0.1,,0.0,35.0,,0.4,,,,,,1.0,1.5,3.2,1.0,1.3,,0.0,0.0,,,,,,,,,,4.9,1.5,,0.0,0.1,,0.0,35.0,,0.4,,,,,,1.0,1.5,3.2,False,,True,True,,,,,,,,,,False,False,,True,True,,True,False,,True,,,,,,False,False,False
15009,11,21.0,24.8,,20.0,22.0,,,,,,,,,,22.6,84.1,,9.2,19.1,30.5,14.0,,,16.6,,,15.0,,,22.0,14.9,19.1,10.0,13.8,,9.0,11.0,,,,,,,,,,11.6,73.1,,-1.8,8.1,19.5,3.0,,,5.6,,,4.0,,,11.0,3.9,8.1,False,,True,False,,,,,,,,,,False,False,,True,True,False,True,,,True,,,True,,,False,True,True
16001,398,512.0,521.0,322.0,322.0,227.0,,,,,,,,864.0,,362.9,541.0,,246.5,266.5,302.7,409.0,540.0,,173.0,,481.6,290.0,,,412.0,21.0,497.6,114.0,123.0,-76.0,-76.0,-171.0,,,,,,,,466.0,,-35.1,143.0,,-151.5,-131.5,-95.3,11.0,142.0,,-225.0,,83.6,-108.0,,,14.0,-377.0,99.6,False,True,True,False,,,,,,,,False,,True,False,,False,False,True,True,False,,False,,True,True,,,True,False,True
16003,2,1.0,1.1,,1.0,0.0,,,,,,,,5.0,,0.8,0.8,,0.2,0.1,,0.0,3.0,,1.2,,,,,,1.0,1.6,4.9,-1.0,-0.9,,-1.0,-2.0,,,,,,,,3.0,,-1.2,-1.2,,-1.8,-1.9,,-2.0,1.0,,-0.8,,,,,,-1.0,-0.4,2.9,True,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,True,,,,,,False,True,False
16005,116,112.0,106.9,,68.0,35.0,,,,,,,,83.0,,96.6,99.7,,37.4,48.7,76.6,100.0,116.0,,26.2,,,,,,116.0,10.5,119.4,-4.0,-9.1,,-48.0,-81.0,,,,,,,,-33.0,,-19.4,-16.3,,-78.6,-67.3,-39.4,-16.0,0.0,,-89.8,,,,,,0.0,-105.5,3.4,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,True,,False,,,,,,True,False,True
16007,1,0.0,0.0,,0.0,0.0,,,,,,,,4.0,,0.0,2.3,,,0.0,,0.0,2.0,,1.4,,,,,,0.0,2.5,6.7,-1.0,-1.0,,-1.0,-1.0,,,,,,,,3.0,,-1.0,1.3,,,-1.0,,-1.0,1.0,,0.4,,,,,,-1.0,1.5,5.7,False,,False,False,,,,,,,,False,,True,False,,,True,,False,False,,True,,,,,,False,False,False
16009,10,7.0,6.4,,6.0,9.0,,,,,,,,10.0,,5.3,9.5,,0.3,2.7,1.9,5.0,,,0.5,,,,,,5.0,4.9,14.1,-3.0,-3.6,,-4.0,-1.0,,,,,,,,0.0,,-4.7,-0.5,,-9.7,-7.3,-8.1,-5.0,,,-9.5,,,,,,-5.0,-5.1,4.1,False,,False,True,,,,,,,,True,,False,True,,False,False,False,False,,,False,,,,,,False,False,False
16011,127,133.0,128.8,,55.0,18.0,,,,,,,,52.0,,114.2,83.6,,33.8,37.4,50.7,105.0,154.0,,7.1,,,,,,144.0,10.8,131.5,6.0,1.8,,-72.0,-109.0,,,,,,,,-75.0,,-12.8,-43.4,,-93.2,-89.6,-76.3,-22.0,27.0,,-119.9,,,,,,17.0,-116.2,4.5,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,True
16013,20,4.0,3.4,,2.0,0.0,,,,,,,,23.0,,2.7,6.9,,0.2,1.3,2.1,15.0,8.0,,2.3,,,,,,3.0,3.2,26.3,-16.0,-16.6,,-18.0,-20.0,,,,,,,,3.0,,-17.3,-13.1,,-19.8,-18.7,-17.9,-5.0,-12.0,,-17.7,,,,,,-17.0,-16.8,6.3,False,,False,False,,,,,,,,True,,False,True,,False,False,False,True,True,,False,,,,,,False,False,True
16015,1,2.0,1.9,,2.0,0.0,,,,,,,,7.0,,2.0,5.0,,,1.0,,0.0,7.0,,1.3,,,,,,1.0,2.6,15.0,1.0,0.9,,1.0,-1.0,,,,,,,,6.0,,1.0,4.0,,,0.0,,-1.0,6.0,,0.3,,,,,,0.0,1.6,14.0,True,,False,False,,,,,,,,False,,True,False,,,True,,False,False,,True,,,,,,True,False,False
16017,37,25.0,23.9,,12.0,0.0,,,,,,,,13.0,,34.6,23.2,,5.6,11.7,23.4,,50.0,,0.0,,,,,,25.0,5.1,35.2,-12.0,-13.1,,-25.0,-37.0,,,,,,,,-24.0,,-2.4,-13.8,,-31.4,-25.3,-13.6,,13.0,,-37.0,,,,,,-12.0,-31.9,-1.8,False,,False,False,,,,,,,,False,,True,False,,False,False,False,,False,,False,,,,,,False,False,True
