,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
19119,114,70.0,,42.0,,,,27.0,99.1,,24.7,49.8,,74.8,50.3,,65.0,-44.0,,-72.0,,,,-87.0,-14.9,,-89.3,-64.2,,-39.2,-63.7,,-49.0,,False,,,,False,True,,False,False,,True,False,,False
19121,70,75.0,,113.0,,,,26.0,133.7,,12.7,110.5,,57.9,62.5,,52.0,5.0,,43.0,,,,-44.0,63.7,,-57.3,40.5,,-12.1,-7.5,,-18.0,,False,,,,False,False,,False,False,,False,False,,False
19123,191,30.0,,24.0,,,,65.0,59.1,,2.9,10.9,,26.8,29.4,,44.0,-161.0,,-167.0,,,,-126.0,-131.9,,-188.1,-180.1,,-164.2,-161.6,,-147.0,,False,,,,True,True,,False,False,,False,False,,True
19125,509,145.0,,186.0,,,,105.0,247.8,,147.7,134.6,,78.2,98.6,,196.0,-364.0,,-323.0,,,,-404.0,-261.2,,-361.3,-374.4,,-430.8,-410.4,,-313.0,,True,,,,False,True,,True,False,,False,False,,True
19127,265,280.0,,146.0,,,,174.0,253.3,,111.9,23.7,,173.0,204.7,,116.0,15.0,,-119.0,,,,-91.0,-11.7,,-153.1,-241.3,,-92.0,-60.3,,-149.0,,False,,,,False,True,,False,False,,False,False,,False
19129,69,40.0,,35.0,,,,48.0,81.1,,15.0,,,15.7,95.0,,32.0,-29.0,,-34.0,,,,-21.0,12.1,,-54.0,,,-53.4,26.0,,-37.0,,False,,,,True,True,,False,,,False,True,,False
19131,102,25.0,,0.0,,,,14.0,33.1,,21.5,,,27.5,126.9,,41.0,-77.0,,-102.0,,,,-88.0,-68.9,,-80.5,,,-74.5,24.9,,-61.0,,False,,,,False,True,,False,,,True,True,,True
19133,40,10.0,,0.0,,,,19.0,19.4,,16.2,,,9.8,21.8,,6.0,-30.0,,-40.0,,,,-21.0,-20.6,,-23.8,,,-30.2,-18.2,,-34.0,,False,,,,True,True,,True,,,False,True,,False
19135,69,25.0,,7.0,,,,20.0,25.3,,7.3,,,33.2,19.8,,26.0,-44.0,,-62.0,,,,-49.0,-43.7,,-61.7,,,-35.8,-49.2,,-43.0,,False,,,,False,True,,False,,,True,False,,True
19137,26,25.0,,9.0,,,,17.0,62.6,,4.9,,,18.6,17.7,,32.0,-1.0,,-17.0,,,,-9.0,36.6,,-21.1,,,-7.4,-8.3,,6.0,,False,,,,False,False,,False,,,False,False,,False
19139,173,205.0,,168.0,,,,137.0,261.3,,132.7,53.1,,148.8,172.8,,140.0,32.0,,-5.0,,,,-36.0,88.3,,-40.3,-119.9,,-24.2,-0.2,,-33.0,,True,,,,False,False,,False,False,,True,True,,False
19141,151,50.0,,70.0,,,,36.0,75.5,,11.6,60.2,,27.5,62.1,,20.0,-101.0,,-81.0,,,,-115.0,-75.5,,-139.4,-90.8,,-123.5,-88.9,,-131.0,,True,,,,False,True,,False,True,,False,True,,False
19143,37,30.0,,12.0,,,,17.0,32.0,,10.6,,,9.6,12.7,,77.0,-7.0,,-25.0,,,,-20.0,-5.0,,-26.4,,,-27.4,-24.3,,40.0,,False,,,,False,True,,False,,,False,False,,False
19145,44,35.0,,21.0,,,,37.0,95.7,,3.3,52.5,,4.1,28.7,,18.0,-9.0,,-23.0,,,,-7.0,51.7,,-40.7,8.5,,-39.9,-15.3,,-26.0,,False,,,,True,False,,False,True,,False,False,,False
19147,63,75.0,,46.0,,,,14.0,53.9,,61.0,50.6,,0.0,53.9,,89.0,12.0,,-17.0,,,,-49.0,-9.1,,-2.0,-12.4,,-63.0,-9.1,,26.0,,False,,,,False,True,,True,False,,False,True,,False
19149,532,230.0,,220.0,,,,76.0,99.4,,69.3,53.1,,103.8,154.1,,241.0,-302.0,,-312.0,,,,-456.0,-432.6,,-462.7,-478.9,,-428.1,-377.9,,-291.0,,False,,,,False,False,,False,False,,False,False,,True
19151,57,35.0,,0.0,,,,7.0,16.4,,5.5,4.9,,14.7,42.8,,84.0,-22.0,,-57.0,,,,-50.0,-40.6,,-51.5,-52.1,,-42.3,-14.2,,27.0,,False,,,,False,False,,False,False,,False,True,,False
19153,4306,3490.0,1674.3,4629.0,,,,2223.0,1973.1,,1560.3,953.4,,2087.2,3221.3,,2575.0,-816.0,-2631.7,323.0,,,,-2083.0,-2332.9,,-2745.7,-3352.6,,-2218.8,-1084.7,,-1731.0,False,True,,,,False,False,,False,False,,False,False,,False
19155,560,510.0,566.9,248.0,,,,286.0,458.7,,175.4,227.8,,322.1,349.2,,313.0,-50.0,6.9,-312.0,,,,-274.0,-101.3,,-384.6,-332.2,,-237.9,-210.8,,-247.0,True,False,,,,False,False,,False,False,,False,False,,False
19157,83,25.0,,14.0,,,,48.0,59.5,,2.8,71.1,,10.3,153.9,,9.0,-58.0,,-69.0,,,,-35.0,-23.5,,-80.2,-11.9,,-72.7,70.9,,-74.0,,False,,,,True,True,,False,True,,False,False,,False
19159,19,15.0,,0.0,,,,5.0,6.7,,2.8,,,3.5,18.3,,77.0,-4.0,,-19.0,,,,-14.0,-12.3,,-16.2,,,-15.5,-0.7,,58.0,,False,,,,False,False,,False,,,False,True,,False
19161,121,20.0,,0.0,,,,16.0,28.2,,14.9,,,11.6,25.5,,29.0,-101.0,,-121.0,,,,-105.0,-92.8,,-106.1,,,-109.4,-95.5,,-92.0,,False,,,,False,True,,False,,,False,True,,True
19163,923,630.0,1211.8,828.0,,,,497.0,1198.8,,506.1,305.9,,447.3,346.7,,824.0,-293.0,288.8,-95.0,,,,-426.0,275.8,,-416.9,-617.1,,-475.7,-576.3,,-99.0,True,True,,,,False,True,,False,False,,False,False,,True
19165,50,55.0,,67.0,,,,24.0,78.7,,15.5,41.1,,26.5,36.0,,21.0,5.0,,17.0,,,,-26.0,28.7,,-34.5,-8.9,,-23.5,-14.0,,-29.0,,False,,,,False,False,,False,False,,False,False,,False
19167,631,320.0,,380.0,,,,116.0,187.2,,133.1,60.3,,143.4,196.5,,370.0,-311.0,,-251.0,,,,-515.0,-443.8,,-497.9,-570.7,,-487.6,-434.5,,-261.0,,True,,,,False,False,,False,False,,False,False,,True
19169,1897,1110.0,368.7,10823.0,,,,245.0,518.0,,1524.8,310.2,,546.9,619.5,,2183.0,-787.0,-1528.3,8926.0,,,,-1652.0,-1379.0,,-372.2,-1586.8,,-1350.1,-1277.5,,286.0,False,False,,,,False,False,,True,False,,False,False,,True
19171,125,65.0,,69.0,,,,47.0,63.1,,7.2,30.2,,44.2,63.8,,46.0,-60.0,,-56.0,,,,-78.0,-61.9,,-117.8,-94.8,,-80.8,-61.2,,-79.0,,True,,,,False,False,,False,False,,False,False,,False
19173,15,30.0,,0.0,,,,13.0,17.1,,1.4,15.1,,28.9,24.8,,59.0,15.0,,-15.0,,,,-2.0,2.1,,-13.6,0.1,,13.9,9.8,,44.0,,False,,,,True,True,,True,True,,True,True,,False
19175,35,50.0,,34.0,,,,25.0,73.8,,18.5,,,35.1,40.1,,66.0,15.0,,-1.0,,,,-10.0,38.8,,-16.5,,,0.1,5.1,,31.0,,True,,,,True,False,,False,,,True,True,,False
19177,70,30.0,,0.0,,,,15.0,30.5,,5.8,,,16.4,38.1,,17.0,-40.0,,-70.0,,,,-55.0,-39.5,,-64.2,,,-53.6,-31.9,,-53.0,,False,,,,False,True,,False,,,False,True,,False
19179,310,330.0,,745.0,,,,174.0,233.3,,66.2,10.2,,228.1,191.1,,264.0,20.0,,435.0,,,,-136.0,-76.7,,-243.8,-299.8,,-81.9,-118.9,,-46.0,,False,,,,False,False,,False,False,,False,False,,False
19181,324,230.0,221.6,179.0,,,,143.0,333.5,,54.7,171.1,,45.1,255.2,,176.0,-94.0,-102.4,-145.0,,,,-181.0,9.5,,-269.3,-152.9,,-278.9,-68.8,,-148.0,False,False,,,,False,True,,False,False,,False,True,,False
19183,123,50.0,,39.0,,,,58.0,69.3,,2.9,39.0,,36.7,42.4,,65.0,-73.0,,-84.0,,,,-65.0,-53.7,,-120.1,-84.0,,-86.3,-80.6,,-58.0,,False,,,,True,True,,False,False,,False,False,,True
19185,71,10.0,,0.0,,,,16.0,15.8,,6.6,,,0.0,,,2.0,-61.0,,-71.0,,,,-55.0,-55.2,,-64.4,,,-71.0,,,-69.0,,False,,,,True,True,,False,,,False,,,False
19187,526,395.0,,474.0,,,,146.0,464.5,,116.2,94.3,,325.6,579.0,,234.0,-131.0,,-52.0,,,,-380.0,-61.5,,-409.8,-431.7,,-200.4,53.0,,-292.0,,True,,,,False,True,,False,False,,False,True,,False
19189,156,170.0,,183.0,,,,16.0,83.1,,176.9,36.4,,82.8,131.6,,260.0,14.0,,27.0,,,,-140.0,-72.9,,20.9,-119.6,,-73.2,-24.4,,104.0,,False,,,,False,False,,False,False,,False,False,,False
19191,185,65.0,,89.0,,,,45.0,114.6,,9.5,48.4,,56.1,26.4,,63.0,-120.0,,-96.0,,,,-140.0,-70.4,,-175.5,-136.6,,-128.9,-158.6,,-122.0,,True,,,,False,True,,False,False,,False,False,,False
19193,1141,435.0,350.4,478.0,,,,427.0,340.0,,123.7,31.0,,413.0,444.3,,294.0,-706.0,-790.6,-663.0,,,,-714.0,-801.0,,-1017.3,-1110.0,,-728.0,-696.7,,-847.0,False,True,,,,False,False,,False,False,,False,True,,False
19195,33,25.0,,0.0,,,,8.0,49.3,,13.6,,,7.7,31.4,,10.0,-8.0,,-33.0,,,,-25.0,16.3,,-19.4,,,-25.3,-1.6,,-23.0,,False,,,,False,False,,False,,,False,True,,False
19197,84,115.0,,53.0,,,,35.0,46.8,,31.4,8.0,,125.2,172.7,,47.0,31.0,,-31.0,,,,-49.0,-37.2,,-52.6,-76.0,,41.2,88.7,,-37.0,,False,,,,False,False,,False,False,,False,False,,False
20001,13,35.0,,59.0,,,,23.0,17.2,,,,,8.9,,,136.0,22.0,,46.0,,,,10.0,4.2,,,,,-4.1,,,123.0,,False,,,,True,True,,,,,True,,,False
20003,26,5.0,,0.0,,,,17.0,12.3,,3.3,,,14.8,,,1.0,-21.0,,-26.0,,,,-9.0,-13.7,,-22.7,,,-11.2,,,-25.0,,False,,,,True,True,,False,,,True,,,False
20005,224,95.0,,299.0,,,,41.0,78.4,,5.0,,,37.4,46.6,,122.0,-129.0,,75.0,,,,-183.0,-145.6,,-219.0,,,-186.6,-177.4,,-102.0,,True,,,,False,False,,False,,,False,False,,True
20007,4,0.0,,0.0,,,,10.0,1.4,,0.1,,,0.0,1.1,,0.0,-4.0,,-4.0,,,,6.0,-2.6,,-3.9,,,-4.0,-2.9,,-4.0,,False,,,,False,True,,True,,,False,True,,False
20009,284,50.0,,176.0,,,,102.0,217.9,,15.2,78.1,,34.9,327.4,,27.0,-234.0,,-108.0,,,,-182.0,-66.1,,-268.8,-205.9,,-249.2,43.4,,-257.0,,True,,,,True,True,,False,True,,False,True,,False
20011,52,25.0,,2.0,,,,72.0,84.6,,14.9,,,0.0,39.7,,8.0,-27.0,,-50.0,,,,20.0,32.6,,-37.1,,,-52.0,-12.3,,-44.0,,False,,,,True,False,,False,,,False,True,,False
20013,43,50.0,,81.0,,,,20.0,40.9,,4.0,,,12.0,26.6,,43.0,7.0,,38.0,,,,-23.0,-2.1,,-39.0,,,-31.0,-16.4,,0.0,,False,,,,False,True,,False,,,False,False,,True
20015,161,390.0,246.9,647.0,,,,292.0,540.2,,140.6,260.7,,52.0,486.0,,345.0,229.0,85.9,486.0,,,,131.0,379.2,,-20.4,99.7,,-109.0,325.0,,184.0,True,False,,,,True,False,,True,True,,True,False,,True
20017,35,20.0,,12.0,,,,3.0,4.1,,2.2,,,7.7,,,1.0,-15.0,,-23.0,,,,-32.0,-30.9,,-32.8,,,-27.3,,,-34.0,,False,,,,False,False,,False,,,False,,,False
20019,7,5.0,,0.0,,,,5.0,1.0,,0.1,,,0.1,2.7,,24.0,-2.0,,-7.0,,,,-2.0,-6.0,,-6.9,,,-6.9,-4.3,,17.0,,False,,,,False,False,,False,,,False,False,,False
20021,285,195.0,,578.0,,,,148.0,129.3,,85.2,119.0,,104.3,241.0,,216.0,-90.0,,293.0,,,,-137.0,-155.7,,-199.8,-166.0,,-180.7,-44.0,,-69.0,,False,,,,False,False,,False,False,,False,True,,True
20023,19,10.0,,0.0,,,,0.0,8.0,,0.1,,,1.9,4.0,,13.0,-9.0,,-19.0,,,,-19.0,-11.0,,-18.9,,,-17.1,-15.0,,-6.0,,False,,,,False,False,,False,,,False,False,,True
20025,3,5.0,,0.0,,,,9.0,2.3,,3.0,,,5.1,3.6,,1.0,2.0,,-3.0,,,,6.0,-0.7,,0.0,,,2.1,0.6,,-2.0,,False,,,,False,True,,True,,,False,True,,False
20027,25,10.0,,0.0,,,,6.0,27.3,,1.4,,,2.7,,,7.0,-15.0,,-25.0,,,,-19.0,2.3,,-23.6,,,-22.3,,,-18.0,,False,,,,False,True,,False,,,False,,,False
20029,23,45.0,,36.0,,,,14.0,25.1,,3.3,,,4.7,27.6,,69.0,22.0,,13.0,,,,-9.0,2.1,,-19.7,,,-18.3,4.6,,46.0,,True,,,,True,True,,True,,,True,True,,False
20031,38,15.0,,0.0,,,,17.0,10.7,,3.6,,,5.3,7.8,,26.0,-23.0,,-38.0,,,,-21.0,-27.3,,-34.4,,,-32.7,-30.2,,-12.0,,False,,,,True,False,,False,,,False,False,,True
20033,1,20.0,,0.0,,,,5.0,5.8,,0.2,,,3.3,9.4,,18.0,19.0,,-1.0,,,,4.0,4.8,,-0.8,,,2.3,8.4,,17.0,,True,,,,True,True,,True,,,True,True,,True
20035,139,85.0,,81.0,,,,199.0,201.7,,15.4,70.2,,199.9,135.3,,69.0,-54.0,,-58.0,,,,60.0,62.7,,-123.6,-68.8,,60.9,-3.7,,-70.0,,False,,,,False,False,,False,False,,False,True,,False
20037,551,175.0,,184.0,,,,265.0,254.8,,69.4,40.4,,33.0,86.2,,421.0,-376.0,,-367.0,,,,-286.0,-296.2,,-481.6,-510.6,,-518.0,-464.8,,-130.0,,True,,,,True,True,,False,False,,False,False,,True
20039,11,0.0,,0.0,,,,0.0,3.2,,,,,0.0,0.7,,0.0,-11.0,,-11.0,,,,-11.0,-7.8,,,,,-11.0,-10.3,,-11.0,,False,,,,False,True,,,,,False,True,,False
20041,65,0.0,,0.0,,,,31.0,65.6,,6.0,,,0.0,35.1,,0.0,-65.0,,-65.0,,,,-34.0,0.6,,-59.0,,,-65.0,-29.9,,-65.0,,False,,,,True,True,,True,,,False,True,,False
20043,59,0.0,,0.0,,,,16.0,15.7,,3.7,,,8.7,11.9,,0.0,-59.0,,-59.0,,,,-43.0,-43.3,,-55.3,,,-50.3,-47.1,,-59.0,,False,,,,True,True,,True,,,True,True,,False
20045,1194,455.0,726.2,880.0,,,,521.0,913.2,,209.0,222.3,,305.7,260.4,,386.0,-739.0,-467.8,-314.0,,,,-673.0,-280.8,,-985.0,-971.7,,-888.3,-933.6,,-808.0,True,True,,,,True,True,,False,False,,False,False,,False
20047,32,30.0,,,,,,8.0,7.1,,0.6,,,6.3,13.8,,77.0,-2.0,,,,,,-24.0,-24.9,,-31.4,,,-25.7,-18.2,,45.0,,,,,,False,False,,False,,,False,False,,False
20049,0,0.0,,0.0,,,,0.0,1.5,,,,,0.0,,,0.0,0.0,,0.0,,,,0.0,1.5,,,,,0.0,,,0.0,,True,,,,True,False,,,,,True,,,True
20051,622,60.0,,15.0,,,,93.0,181.8,,6.8,37.9,,4.3,50.5,,42.0,-562.0,,-607.0,,,,-529.0,-440.2,,-615.2,-584.1,,-617.7,-571.5,,-580.0,,False,,,,True,True,,False,False,,False,False,,False
20053,6,0.0,,0.0,,,,13.0,3.3,,0.7,,,1.7,11.5,,0.0,-6.0,,-6.0,,,,7.0,-2.7,,-5.3,,,-4.3,5.5,,-6.0,,False,,,,False,True,,True,,,True,True,,False
20055,301,0.0,,86.0,,,,349.0,158.6,,2.7,6.5,,17.0,26.3,,0.0,-301.0,,-215.0,,,,48.0,-142.4,,-298.3,-294.5,,-284.0,-274.7,,-301.0,,True,,,,True,True,,True,True,,True,True,,False
20057,413,685.0,,137.0,,,,374.0,86.4,,191.4,4.0,,26.7,351.2,,0.0,272.0,,-276.0,,,,-39.0,-326.6,,-221.6,-409.0,,-386.3,-61.8,,-413.0,,False,,,,True,False,,True,False,,False,True,,False
20059,89,220.0,,382.0,,,,103.0,204.3,,103.2,147.8,,55.6,263.8,,147.0,131.0,,293.0,,,,14.0,115.3,,14.2,58.8,,-33.4,174.8,,58.0,,False,,,,True,True,,True,True,,True,False,,True
20061,108,415.0,,1883.0,,,,139.0,203.4,,1500.5,80.0,,41.1,313.2,,764.0,307.0,,1775.0,,,,31.0,95.4,,1392.5,-28.0,,-66.9,205.2,,656.0,,False,,,,True,True,,False,True,,True,True,,False
20063,20,0.0,,0.0,,,,0.0,9.1,,0.1,,,0.9,0.6,,0.0,-20.0,,-20.0,,,,-20.0,-10.9,,-19.9,,,-19.1,-19.4,,-20.0,,False,,,,False,True,,True,,,True,True,,False
20065,12,10.0,,0.0,,,,1.0,5.2,,,,,0.3,,,41.0,-2.0,,-12.0,,,,-11.0,-6.8,,,,,-11.7,,,29.0,,False,,,,False,False,,,,,False,,,False
20067,113,0.0,,40.0,,,,39.0,50.1,,3.2,13.4,,31.4,6.4,,0.0,-113.0,,-73.0,,,,-74.0,-62.9,,-109.8,-99.6,,-81.6,-106.6,,-113.0,,True,,,,True,True,,True,True,,True,True,,False
20069,45,0.0,,,,,,12.0,44.9,,4.0,,,12.3,41.5,,0.0,-45.0,,,,,,-33.0,-0.1,,-41.0,,,-32.7,-3.5,,-45.0,,,,,,True,True,,True,,,True,True,,False
20071,3,0.0,,0.0,,,,0.0,6.6,,,,,0.1,0.6,,0.0,-3.0,,-3.0,,,,-3.0,3.6,,,,,-2.9,-2.4,,-3.0,,False,,,,False,False,,,,,True,True,,False
20073,24,15.0,,0.0,,,,7.0,6.3,,0.8,,,5.1,29.0,,8.0,-9.0,,-24.0,,,,-17.0,-17.7,,-23.2,,,-18.9,5.0,,-16.0,,False,,,,False,False,,False,,,False,True,,False
20075,0,30.0,,,,,,4.0,5.6,,2.3,,,9.2,17.5,,52.0,30.0,,,,,,4.0,5.6,,2.3,,,9.2,17.5,,52.0,,,,,,True,True,,True,,,True,True,,False
20077,99,55.0,,28.0,,,,12.0,13.1,,0.9,,,14.1,26.0,,107.0,-44.0,,-71.0,,,,-87.0,-85.9,,-98.1,,,-84.9,-73.0,,8.0,,False,,,,False,False,,False,,,False,False,,True
20079,111,150.0,,171.0,,,,147.0,343.8,,47.9,78.7,,77.2,148.8,,77.0,39.0,,60.0,,,,36.0,232.8,,-63.1,-32.3,,-33.8,37.8,,-34.0,,False,,,,True,False,,False,True,,True,True,,True
20081,59,25.0,,0.0,,,,19.0,17.2,,3.1,,,8.7,11.8,,99.0,-34.0,,-59.0,,,,-40.0,-41.8,,-55.9,,,-50.3,-47.2,,40.0,,False,,,,False,False,,False,,,False,False,,False
20083,10,0.0,,0.0,,,,3.0,0.2,,0.2,,,0.0,,,0.0,-10.0,,-10.0,,,,-7.0,-9.8,,-9.8,,,-10.0,,,-10.0,,False,,,,True,True,,True,,,False,,,False
20085,67,90.0,,61.0,,,,36.0,45.6,,6.4,28.4,,28.3,66.8,,164.0,23.0,,-6.0,,,,-31.0,-21.4,,-60.6,-38.6,,-38.7,-0.2,,97.0,,True,,,,False,True,,False,False,,False,True,,False
20087,88,65.0,,100.0,,,,45.0,114.5,,6.2,,,27.4,28.1,,26.0,-23.0,,12.0,,,,-43.0,26.5,,-81.8,,,-60.6,-59.9,,-62.0,,True,,,,False,False,,False,,,False,False,,False
20089,2,10.0,,0.0,,,,2.0,8.0,,0.4,,,1.7,,,7.0,8.0,,-2.0,,,,0.0,6.0,,-1.6,,,-0.3,,,5.0,,True,,,,True,True,,True,,,True,,,True
20091,3726,3570.0,7028.2,4555.0,,,,2682.0,4385.6,,3297.1,2190.1,,372.6,2714.0,,3200.0,-156.0,3302.2,829.0,,,,-1044.0,659.6,,-428.9,-1535.9,,-3353.4,-1012.0,,-526.0,False,False,,,,False,False,,False,False,,False,False,,False
20093,13,35.0,,,,,,7.0,11.7,,4.4,,,7.4,23.9,,38.0,22.0,,,,,,-6.0,-1.3,,-8.6,,,-5.6,10.9,,25.0,,,,,,True,True,,True,,,True,True,,False
20095,44,40.0,,35.0,,,,15.0,43.0,,,,,15.1,,,26.0,-4.0,,-9.0,,,,-29.0,-1.0,,,,,-28.9,,,-18.0,,False,,,,False,True,,,,,False,,,False
20097,9,5.0,,0.0,,,,5.0,3.0,,0.2,,,1.4,6.4,,2.0,-4.0,,-9.0,,,,-4.0,-6.0,,-8.8,,,-7.6,-2.6,,-7.0,,False,,,,False,False,,False,,,False,True,,False
20099,73,100.0,,153.0,,,,155.0,143.1,,12.8,70.8,,33.5,74.9,,46.0,27.0,,80.0,,,,82.0,70.1,,-60.2,-2.2,,-39.5,1.9,,-27.0,,False,,,,False,False,,False,True,,False,True,,False
20101,7,5.0,,0.0,,,,0.0,1.2,,0.1,,,2.1,3.0,,24.0,-2.0,,-7.0,,,,-7.0,-5.8,,-6.9,,,-4.9,-4.0,,17.0,,False,,,,False,False,,False,,,False,False,,False
20103,329,450.0,5.0,,,,,570.0,544.7,,239.9,68.3,,238.7,409.2,,365.0,121.0,-324.0,,,,,241.0,215.7,,-89.1,-260.7,,-90.3,80.2,,36.0,False,,,,,False,False,,True,False,,True,True,,True
20105,6,0.0,,0.0,,,,0.0,2.5,,,,,0.1,1.2,,0.0,-6.0,,-6.0,,,,-6.0,-3.5,,,,,-5.9,-4.8,,-6.0,,False,,,,False,True,,,,,True,True,,False
20107,17,75.0,,82.0,,,,29.0,51.3,,5.7,,,6.5,66.0,,127.0,58.0,,65.0,,,,12.0,34.3,,-11.3,,,-10.5,49.0,,110.0,,False,,,,True,True,,True,,,True,True,,False
20109,5,0.0,,0.0,,,,0.0,1.7,,,,,0.0,0.2,,0.0,-5.0,,-5.0,,,,-5.0,-3.3,,,,,-5.0,-4.8,,-5.0,,False,,,,False,True,,,,,False,True,,False
20111,370,30.0,,92.0,,,,297.0,186.6,,12.5,46.6,,60.1,117.6,,4.0,-340.0,,-278.0,,,,-73.0,-183.4,,-357.5,-323.4,,-309.9,-252.4,,-366.0,,True,,,,True,True,,False,True,,True,True,,False
20113,105,110.0,,108.0,,,,85.0,199.1,,22.5,45.6,,45.2,80.6,,132.0,5.0,,3.0,,,,-20.0,94.1,,-82.5,-59.4,,-59.8,-24.4,,27.0,,True,,,,False,False,,False,False,,False,False,,False
20115,13,55.0,,34.0,,,,17.0,48.3,,2.7,,,15.7,54.9,,155.0,42.0,,21.0,,,,4.0,35.3,,-10.3,,,2.7,41.9,,142.0,,True,,,,True,True,,True,,,True,True,,False
20117,8,25.0,,26.0,,,,6.0,11.4,,,,,0.7,18.4,,88.0,17.0,,18.0,,,,-2.0,3.4,,,,,-7.3,10.4,,80.0,,False,,,,True,True,,,,,True,True,,False
20119,43,75.0,,33.0,,,,15.0,29.1,,2.7,,,23.5,43.9,,59.0,32.0,,-10.0,,,,-28.0,-13.9,,-40.3,,,-19.5,0.9,,16.0,,True,,,,True,True,,False,,,True,True,,True
20121,164,95.0,,68.0,,,,128.0,238.4,,11.1,123.4,,1.7,74.4,,55.0,-69.0,,-96.0,,,,-36.0,74.4,,-152.9,-40.6,,-162.3,-89.6,,-109.0,,False,,,,True,False,,False,True,,False,False,,False
20123,16,5.0,,0.0,,,,10.0,7.0,,1.0,,,4.0,,,26.0,-11.0,,-16.0,,,,-6.0,-9.0,,-15.0,,,-12.0,,,10.0,,False,,,,True,True,,False,,,False,,,True
20125,190,20.0,,35.0,,,,234.0,180.6,,6.2,40.1,,13.7,46.5,,2.0,-170.0,,-155.0,,,,44.0,-9.4,,-183.8,-149.9,,-176.3,-143.5,,-188.0,,True,,,,True,True,,False,True,,False,True,,False
20127,15,10.0,,0.0,,,,2.0,3.4,,0.3,,,0.6,,,4.0,-5.0,,-15.0,,,,-13.0,-11.6,,-14.7,,,-14.4,,,-11.0,,False,,,,False,False,,False,,,False,,,False
20129,4,5.0,,0.0,,,,5.0,2.4,,0.2,,,0.8,3.4,,57.0,1.0,,-4.0,,,,1.0,-1.6,,-3.8,,,-3.2,-0.6,,53.0,,False,,,,False,False,,False,,,False,True,,False
20131,25,5.0,,0.0,,,,14.0,22.4,,3.4,,,7.5,12.9,,2.0,-20.0,,-25.0,,,,-11.0,-2.6,,-21.6,,,-17.5,-12.1,,-23.0,,False,,,,True,True,,False,,,True,True,,False
20133,95,45.0,,34.0,,,,76.0,33.8,,10.7,,,6.8,54.3,,30.0,-50.0,,-61.0,,,,-19.0,-61.2,,-84.3,,,-88.2,-40.7,,-65.0,,False,,,,True,False,,False,,,False,True,,False
20135,57,5.0,,0.0,,,,1.0,1.8,,0.2,,,1.2,2.9,,7.0,-52.0,,-57.0,,,,-56.0,-55.2,,-56.8,,,-55.8,-54.1,,-50.0,,False,,,,False,False,,False,,,False,False,,True
20137,5,0.0,,0.0,,,,9.0,2.4,,1.5,,,0.3,0.0,,0.0,-5.0,,-5.0,,,,4.0,-2.6,,-3.5,,,-4.7,-5.0,,-5.0,,False,,,,True,True,,True,,,True,True,,False
20139,45,35.0,,61.0,,,,22.0,53.3,,2.3,,,2.4,47.5,,75.0,-10.0,,16.0,,,,-23.0,8.3,,-42.7,,,-42.6,2.5,,30.0,,False,,,,False,True,,False,,,False,True,,False
20141,1,0.0,,0.0,,,,3.0,4.5,,0.0,,,0.6,0.3,,0.0,-1.0,,-1.0,,,,2.0,3.5,,-1.0,,,-0.4,-0.7,,-1.0,,False,,,,False,False,,True,,,True,True,,False
20143,11,15.0,,0.0,,,,8.0,27.9,,2.0,,,7.3,5.1,,7.0,4.0,,-11.0,,,,-3.0,16.9,,-9.0,,,-3.7,-5.9,,-4.0,,False,,,,True,False,,False,,,True,False,,False
20145,265,280.0,,262.0,,,,20.0,2.4,,,,,1.1,135.4,,162.0,15.0,,-3.0,,,,-245.0,-262.6,,,,,-263.9,-129.6,,-103.0,,True,,,,False,False,,,,,False,False,,False
20147,38,0.0,,0.0,,,,11.0,2.1,,5.0,,,4.6,8.6,,0.0,-38.0,,-38.0,,,,-27.0,-35.9,,-33.0,,,-33.4,-29.4,,-38.0,,False,,,,True,True,,True,,,True,True,,False
