,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
18035,331,868.0,878.2,,845.0,1762.0,,,,,,,240.0,,1286.9,493.0,,881.1,745.8,302.0,1192.0,540.0,,1065.3,653.8,,,,1325.0,983.1,1136.0,537.0,547.2,,514.0,1431.0,,,,,,,-91.0,,955.9,162.0,,550.1,414.8,-29.0,861.0,209.0,,734.3,322.8,,,,994.0,652.1,805.0,False,,True,False,,,,,,,True,,False,True,,False,True,True,False,True,,False,True,,,,False,False,False
18037,70,78.0,78.2,,70.0,71.0,,,,,,,66.0,,62.0,105.4,,24.2,72.8,72.2,57.0,37.0,,1.8,61.8,,,,65.0,135.6,47.7,8.0,8.2,,0.0,1.0,,,,,,,-4.0,,-8.0,35.4,,-45.8,2.8,2.2,-13.0,-33.0,,-68.2,-8.2,,,,-5.0,65.6,-22.3,False,,True,True,,,,,,,True,,True,False,,False,True,True,False,False,,False,False,,,,True,False,False
18039,530,474.0,485.2,,415.0,486.0,,,,,,,429.0,,586.1,305.9,,370.6,437.7,129.8,521.0,410.0,,219.7,395.0,381.0,,,423.0,694.4,786.6,-56.0,-44.8,,-115.0,-44.0,,,,,,,-101.0,,56.1,-224.1,,-159.4,-92.3,-400.2,-9.0,-120.0,,-310.3,-135.0,-149.0,,,-107.0,164.4,256.6,True,,False,True,,,,,,,False,,False,False,,False,False,False,True,False,,False,False,False,,,False,False,False
18041,56,104.0,102.4,,90.0,94.0,,,,,,,37.0,,93.0,97.5,,67.8,99.6,45.8,91.0,97.0,,63.2,125.6,,,,79.0,137.3,80.1,48.0,46.4,,34.0,38.0,,,,,,,-19.0,,37.0,41.5,,11.8,43.6,-10.2,35.0,41.0,,7.2,69.6,,,,23.0,81.3,24.1,True,,True,True,,,,,,,True,,True,True,,True,True,True,True,True,,True,False,,,,True,False,True
18043,168,134.0,134.8,,129.0,99.0,,,,,,,122.0,,157.0,217.0,,107.4,145.3,125.7,114.0,155.0,,92.4,149.8,,,,129.0,216.2,166.8,-34.0,-33.2,,-39.0,-69.0,,,,,,,-46.0,,-11.0,49.0,,-60.6,-22.7,-42.3,-54.0,-13.0,,-75.6,-18.2,,,,-39.0,48.2,-1.2,True,,False,False,,,,,,,False,,True,False,,False,True,False,False,True,,False,True,,,,False,False,True
18045,15,18.0,17.0,,14.0,23.0,,,,,,,10.0,,70.2,23.0,,2.6,12.2,27.7,14.0,0.0,,10.9,12.8,,,,23.0,28.7,38.8,3.0,2.0,,-1.0,8.0,,,,,,,-5.0,,55.2,8.0,,-12.4,-2.8,12.7,-1.0,-15.0,,-4.1,-2.2,,,,8.0,13.7,23.8,True,,True,False,,,,,,,False,,False,False,,False,True,False,True,False,,False,True,,,,False,False,False
18047,14,12.0,16.5,,15.0,0.0,,,,,,,25.0,,47.0,31.9,,4.0,15.0,21.4,23.0,25.0,,1.1,20.2,,,,12.0,26.5,65.1,-2.0,2.5,,1.0,-14.0,,,,,,,11.0,,33.0,17.9,,-10.0,1.0,7.4,9.0,11.0,,-12.9,6.2,,,,-2.0,12.5,51.1,False,,True,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,False,,,,False,False,False
18049,22,14.0,12.2,,13.0,8.0,,,,,,,23.0,,40.1,32.4,,1.4,11.4,29.5,16.0,8.0,,5.4,14.1,,,,9.0,24.3,41.4,-8.0,-9.8,,-9.0,-14.0,,,,,,,1.0,,18.1,10.4,,-20.6,-10.6,7.5,-6.0,-14.0,,-16.6,-7.9,,,,-13.0,2.3,19.4,False,,False,False,,,,,,,True,,False,False,,False,False,True,True,False,,False,True,,,,False,True,False
18051,122,62.0,63.9,,59.0,59.0,,,,,,,42.0,,83.9,80.7,,33.7,52.6,71.1,64.0,50.0,,17.8,79.6,,,,53.0,111.4,127.8,-60.0,-58.1,,-63.0,-63.0,,,,,,,-80.0,,-38.1,-41.3,,-88.3,-69.4,-50.9,-58.0,-72.0,,-104.2,-42.4,,,,-69.0,-10.6,5.8,True,,False,False,,,,,,,False,,True,True,,False,False,True,True,False,,False,True,,,,False,True,True
18053,133,192.0,186.5,,163.0,384.0,,,,,,,99.0,,206.5,164.6,,98.9,152.5,96.8,271.0,117.0,,231.3,147.1,,,,254.0,210.2,228.0,59.0,53.5,,30.0,251.0,,,,,,,-34.0,,73.5,31.6,,-34.1,19.5,-36.2,138.0,-16.0,,98.3,14.1,,,,121.0,77.2,95.0,True,,True,False,,,,,,,True,,False,True,,True,True,True,False,True,,False,True,,,,False,False,False
18055,39,34.0,28.6,,34.0,65.0,,,,,,,45.0,,39.0,64.1,,3.0,33.7,88.5,21.0,7.0,,7.4,36.9,,,,27.0,53.9,17.7,-5.0,-10.4,,-5.0,26.0,,,,,,,6.0,,0.0,25.1,,-36.0,-5.3,49.5,-18.0,-32.0,,-31.6,-2.1,,,,-12.0,14.9,-21.3,False,,False,False,,,,,,,False,,True,False,,False,False,False,False,False,,False,True,,,,False,False,False
18057,504,684.0,690.9,,620.0,535.0,,,,,,,533.0,,574.9,808.8,,616.9,682.9,837.3,694.0,464.0,,614.7,676.2,575.0,,,690.0,1010.0,623.4,180.0,186.9,,116.0,31.0,,,,,,,29.0,,70.9,304.8,,112.9,178.9,333.3,190.0,-40.0,,110.7,172.2,71.0,,,186.0,506.0,119.4,False,,True,True,,,,,,,True,,True,False,,True,True,False,False,True,,True,True,True,,,False,False,True
18059,63,56.0,58.7,,64.0,53.0,,,,,,,110.0,,125.8,97.6,,23.7,69.2,108.9,53.0,44.0,,76.9,56.0,,,,62.0,88.1,118.9,-7.0,-4.3,,1.0,-10.0,,,,,,,47.0,,62.8,34.6,,-39.3,6.2,45.9,-10.0,-19.0,,13.9,-7.0,,,,-1.0,25.1,55.9,True,,True,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,False,,,,True,False,False
18061,51,66.0,59.6,,60.0,57.0,,,,,,,45.0,,82.9,104.9,,29.9,66.1,71.5,48.0,47.0,,48.5,73.3,,,,55.0,108.0,153.2,15.0,8.6,,9.0,6.0,,,,,,,-6.0,,31.9,53.9,,-21.1,15.1,20.5,-3.0,-4.0,,-2.5,22.3,,,,4.0,57.0,102.2,True,,True,True,,,,,,,True,,False,False,,False,False,False,True,True,,True,False,,,,True,False,False
18063,204,298.0,304.3,,270.0,319.0,,,,,,,233.0,,271.9,323.2,,216.0,267.2,174.3,324.0,155.0,,244.8,300.4,338.0,,,316.0,403.9,291.0,94.0,100.3,,66.0,115.0,,,,,,,29.0,,67.9,119.2,,12.0,63.2,-29.7,120.0,-49.0,,40.8,96.4,134.0,,,112.0,199.9,87.0,False,,True,False,,,,,,,True,,True,False,,True,True,True,False,True,,True,False,False,,,False,False,True
18065,103,120.0,75.5,,94.0,104.0,,,,,,,88.0,,139.3,118.5,,53.8,94.3,130.0,126.0,41.0,,75.6,129.5,,,,99.0,115.2,56.1,17.0,-27.5,,-9.0,1.0,,,,,,,-15.0,,36.3,15.5,,-49.2,-8.7,27.0,23.0,-62.0,,-27.4,26.5,,,,-4.0,12.2,-46.9,False,,True,True,,,,,,,True,,False,True,,False,True,False,False,False,,False,False,,,,True,True,False
18067,134,160.0,158.6,,136.0,267.0,,,,,,,116.0,,204.1,128.4,,88.3,130.0,99.1,186.0,107.0,,116.7,163.6,,,,150.0,198.6,187.1,26.0,24.6,,2.0,133.0,,,,,,,-18.0,,70.1,-5.6,,-45.7,-4.0,-34.9,52.0,-27.0,,-17.3,29.6,,,,16.0,64.6,53.1,True,,True,False,,,,,,,True,,False,True,,False,True,False,False,False,,True,False,,,,True,False,False
18069,37,44.0,44.6,,43.0,82.0,,,,,,,48.0,,77.3,64.8,,15.0,26.8,41.9,23.0,0.0,,11.0,36.3,,,,47.0,43.7,46.8,7.0,7.6,,6.0,45.0,,,,,,,11.0,,40.3,27.8,,-22.0,-10.2,4.9,-14.0,-37.0,,-26.0,-0.7,,,,10.0,6.7,9.8,False,,True,False,,,,,,,False,,False,False,,False,False,True,False,False,,False,True,,,,False,True,False
18071,19,48.0,49.9,,48.0,42.0,,,,,,,83.0,,64.5,63.9,,9.7,35.1,52.3,37.0,0.0,,18.2,47.5,,,,40.0,74.6,61.5,29.0,30.9,,29.0,23.0,,,,,,,64.0,,45.5,44.9,,-9.3,16.1,33.3,18.0,-19.0,,-0.8,28.5,,,,21.0,55.6,42.5,False,,False,True,,,,,,,False,,False,False,,True,True,False,True,True,,True,True,,,,True,False,False
18073,41,42.0,41.6,,36.0,31.0,,,,,,,31.0,,141.4,58.9,,15.4,40.1,85.5,40.0,19.0,,30.1,32.1,,,,42.0,64.7,89.0,1.0,0.6,,-5.0,-10.0,,,,,,,-10.0,,100.4,17.9,,-25.6,-0.9,44.5,-1.0,-22.0,,-10.9,-8.9,,,,1.0,23.7,48.0,True,,False,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,False,,,,False,False,False
18075,29,24.0,26.0,,24.0,31.0,,,,,,,28.0,,83.5,45.5,,7.9,21.9,23.9,20.0,15.0,,17.4,16.4,,,,28.0,48.8,46.1,-5.0,-3.0,,-5.0,2.0,,,,,,,-1.0,,54.5,16.5,,-21.1,-7.1,-5.1,-9.0,-14.0,,-11.6,-12.6,,,,-1.0,19.8,17.1,True,,False,True,,,,,,,True,,False,False,,False,False,False,False,False,,False,False,,,,True,False,False
18077,21,28.0,26.7,,26.0,28.0,,,,,,,48.0,,63.3,41.3,,4.4,21.7,25.1,28.0,24.0,,5.0,22.7,,,,22.0,37.0,26.0,7.0,5.7,,5.0,7.0,,,,,,,27.0,,42.3,20.3,,-16.6,0.7,4.1,7.0,3.0,,-16.0,1.7,,,,1.0,16.0,5.0,True,,True,False,,,,,,,False,,False,False,,False,True,True,False,True,,False,True,,,,True,False,True
18079,26,36.0,34.9,,34.0,44.0,,,,,,,34.0,,44.7,49.6,,9.2,24.7,29.5,30.0,2.0,,10.6,28.8,,,,37.0,44.9,37.2,10.0,8.9,,8.0,18.0,,,,,,,8.0,,18.7,23.6,,-16.8,-1.3,3.5,4.0,-24.0,,-15.4,2.8,,,,11.0,18.9,11.2,True,,True,False,,,,,,,True,,False,False,,False,True,True,True,False,,False,True,,,,False,False,False
18081,178,130.0,132.7,,124.0,103.0,,,,,,,263.0,,107.4,179.9,,81.5,141.3,174.3,115.0,112.0,,135.8,119.0,103.0,,,129.0,209.3,107.2,-48.0,-45.3,,-54.0,-75.0,,,,,,,85.0,,-70.6,1.9,,-96.5,-36.7,-3.7,-63.0,-66.0,,-42.2,-59.0,-75.0,,,-49.0,31.3,-70.8,True,,False,False,,,,,,,False,,False,True,,False,True,True,False,False,,True,False,False,,,False,True,False
18083,97,94.0,89.1,,87.0,100.0,,,,,,,72.0,,132.4,123.1,,56.2,83.1,88.3,107.0,46.0,,64.4,117.5,,,,85.0,148.2,73.3,-3.0,-7.9,,-10.0,3.0,,,,,,,-25.0,,35.4,26.1,,-40.8,-13.9,-8.7,10.0,-51.0,,-32.6,20.5,,,,-12.0,51.2,-23.7,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
18085,103,130.0,118.6,,104.0,156.0,,,,,,,124.0,,206.6,70.0,,45.3,96.0,80.4,181.0,71.0,,50.9,96.7,,,,120.0,157.8,230.4,27.0,15.6,,1.0,53.0,,,,,,,21.0,,103.6,-33.0,,-57.7,-7.0,-22.6,78.0,-32.0,,-52.1,-6.3,,,,17.0,54.8,127.4,True,,True,False,,,,,,,True,,False,False,,False,True,True,False,False,,False,True,,,,True,False,False
18087,12,42.0,38.5,,35.0,48.0,,,,,,,89.0,,109.0,35.6,,11.1,29.4,19.1,56.0,11.0,,0.0,34.4,,,,59.0,48.9,101.7,30.0,26.5,,23.0,36.0,,,,,,,77.0,,97.0,23.6,,-0.9,17.4,7.1,44.0,-1.0,,-12.0,22.4,,,,47.0,36.9,89.7,True,,True,False,,,,,,,False,,False,True,,True,True,True,False,True,,True,True,,,,False,False,False
18089,743,810.0,818.0,768.0,700.0,687.0,,,,,,,647.0,,857.9,829.4,,675.2,804.8,654.0,764.0,592.0,,675.5,713.1,607.0,,,729.0,1176.3,1946.2,67.0,75.0,25.0,-43.0,-56.0,,,,,,,-96.0,,114.9,86.4,,-67.8,61.8,-89.0,21.0,-151.0,,-67.5,-29.9,-136.0,,,-14.0,433.3,1203.2,False,True,True,True,,,,,,,False,,False,False,,False,True,False,True,False,,False,True,False,,,True,False,False
18091,134,104.0,103.4,,104.0,61.0,,,,,,,168.0,,185.7,203.2,,48.2,106.8,160.4,87.0,91.0,,70.0,104.6,,,,99.0,191.3,125.4,-30.0,-30.6,,-30.0,-73.0,,,,,,,34.0,,51.7,69.2,,-85.8,-27.2,26.4,-47.0,-43.0,,-64.0,-29.4,,,,-35.0,57.3,-8.6,False,,False,False,,,,,,,False,,False,False,,False,True,True,False,False,,False,True,,,,False,False,True
18093,26,60.0,66.6,,61.0,77.0,,,,,,,66.0,,46.1,84.6,,20.0,60.8,91.7,70.0,51.0,,77.2,61.2,,,,57.0,65.8,17.7,34.0,40.6,,35.0,51.0,,,,,,,40.0,,20.1,58.6,,-6.0,34.8,65.7,44.0,25.0,,51.2,35.2,,,,31.0,39.8,-8.3,False,,False,False,,,,,,,False,,True,False,,True,False,False,False,True,,False,False,,,,True,False,True
18095,178,234.0,221.9,,216.0,330.0,,,,,,,203.0,,232.2,425.2,,114.3,202.8,166.2,232.0,269.0,,162.8,199.6,220.0,,,224.0,388.4,175.3,56.0,43.9,,38.0,152.0,,,,,,,25.0,,54.2,247.2,,-63.7,24.8,-11.8,54.0,91.0,,-15.2,21.6,42.0,,,46.0,210.4,-2.7,True,,True,False,,,,,,,True,,True,False,,False,True,True,True,False,,True,True,True,,,True,False,True
18097,1572,1722.0,1658.9,1701.3,1562.0,1562.0,,,,,,,1677.0,,1224.8,1720.4,,1305.3,1733.9,104.1,1606.0,1564.0,,1030.7,1713.0,1452.0,,,1631.0,2183.8,1551.0,150.0,86.9,129.3,-10.0,-10.0,,,,,,,105.0,,-347.2,148.4,,-266.7,161.9,-1467.9,34.0,-8.0,,-541.3,141.0,-120.0,,,59.0,611.8,-21.0,True,True,True,True,,,,,,,True,,False,True,,False,False,False,True,True,,False,True,True,,,True,False,True
18099,54,84.0,87.8,,78.0,84.0,,,,,,,78.0,,120.1,69.0,,24.3,69.7,40.1,99.0,42.0,,6.0,82.6,,,,85.0,139.1,174.7,30.0,33.8,,24.0,30.0,,,,,,,24.0,,66.1,15.0,,-29.7,15.7,-13.9,45.0,-12.0,,-48.0,28.6,,,,31.0,85.1,120.7,False,,True,False,,,,,,,True,,False,True,,True,True,True,False,True,,False,True,,,,False,False,False
18101,35,48.0,53.1,,32.0,71.0,,,,,,,10.0,,57.8,31.0,,7.0,32.6,22.9,55.0,1.0,,13.2,43.5,,,,58.0,48.6,48.8,13.0,18.1,,-3.0,36.0,,,,,,,-25.0,,22.8,-4.0,,-28.0,-2.4,-12.1,20.0,-34.0,,-21.8,8.5,,,,23.0,13.6,13.8,False,,True,False,,,,,,,False,,False,True,,False,True,True,False,False,,False,True,,,,False,False,False
18103,82,52.0,54.0,,53.0,67.0,,,,,,,58.0,,86.1,74.1,,24.7,42.4,35.7,46.0,60.0,,50.9,55.7,,,,62.0,79.1,101.6,-30.0,-28.0,,-29.0,-15.0,,,,,,,-24.0,,4.1,-7.9,,-57.3,-39.6,-46.3,-36.0,-22.0,,-31.1,-26.3,,,,-20.0,-2.9,19.6,True,,True,True,,,,,,,True,,True,True,,False,False,False,False,True,,False,True,,,,True,True,True
18105,983,660.0,684.6,,613.0,954.0,,,,,,,418.0,,477.3,339.6,,749.2,594.7,207.6,933.0,536.0,,689.8,483.9,1030.0,,,886.0,876.3,469.8,-323.0,-298.4,,-370.0,-29.0,,,,,,,-565.0,,-505.7,-643.4,,-233.8,-388.3,-775.4,-50.0,-447.0,,-293.2,-499.1,47.0,,,-97.0,-106.7,-513.2,True,,False,True,,,,,,,False,,False,False,,True,False,False,True,False,,True,False,True,,,True,True,False
18107,39,90.0,91.5,,65.0,163.0,,,,,,,43.0,,85.0,96.3,,37.4,57.8,27.2,141.0,38.0,,73.1,68.7,,,,184.0,95.4,108.3,51.0,52.5,,26.0,124.0,,,,,,,4.0,,46.0,57.3,,-1.6,18.8,-11.8,102.0,-1.0,,34.1,29.7,,,,145.0,56.4,69.3,False,,True,False,,,,,,,True,,True,False,,True,True,True,False,True,,True,True,,,,False,False,False
18109,79,68.0,66.6,,69.0,73.0,,,,,,,94.0,,106.3,121.2,,33.0,72.2,97.2,69.0,54.0,,67.3,64.0,,,,74.0,88.1,93.3,-11.0,-12.4,,-10.0,-6.0,,,,,,,15.0,,27.3,42.2,,-46.0,-6.8,18.2,-10.0,-25.0,,-11.7,-15.0,,,,-5.0,9.1,14.3,False,,True,True,,,,,,,False,,False,False,,False,True,False,True,False,,False,False,,,,True,True,False
18111,20,16.0,15.7,,16.0,21.0,,,,,,,9.0,,20.1,23.3,,3.4,17.4,16.6,14.0,9.0,,12.9,14.6,,,,22.0,41.0,41.8,-4.0,-4.3,,-4.0,1.0,,,,,,,-11.0,,0.1,3.3,,-16.6,-2.6,-3.4,-6.0,-11.0,,-7.1,-5.4,,,,2.0,21.0,21.8,False,,False,True,,,,,,,False,,True,True,,False,True,True,False,False,,False,False,,,,True,False,False
18113,44,72.0,68.1,,61.0,53.0,,,,,,,63.0,,96.1,67.9,,20.6,53.1,63.2,78.0,27.0,,36.3,67.1,,,,65.0,110.6,114.2,28.0,24.1,,17.0,9.0,,,,,,,19.0,,52.1,23.9,,-23.4,9.1,19.2,34.0,-17.0,,-7.7,23.1,,,,21.0,66.6,70.2,True,,True,True,,,,,,,True,,False,True,,True,True,True,False,True,,True,True,,,,True,False,False
18115,2,4.0,2.5,,2.0,0.0,,,,,,,2.0,,0.2,6.6,,1.5,0.6,,5.0,1.0,,4.6,6.0,,,,3.0,6.3,12.3,2.0,0.5,,0.0,-2.0,,,,,,,0.0,,-1.8,4.6,,-0.5,-1.4,,3.0,-1.0,,2.6,4.0,,,,1.0,4.3,10.3,True,,True,False,,,,,,,True,,True,False,,True,True,,False,True,,False,False,,,,True,False,False
18117,24,42.0,45.5,,42.0,55.0,,,,,,,31.0,,71.3,62.5,,19.8,45.0,32.7,56.0,55.0,,32.9,43.2,,,,48.0,71.7,29.5,18.0,21.5,,18.0,31.0,,,,,,,7.0,,47.3,38.5,,-4.2,21.0,8.7,32.0,31.0,,8.9,19.2,,,,24.0,47.7,5.5,False,,False,False,,,,,,,True,,False,False,,True,False,True,False,False,,True,False,,,,False,False,True
18119,10,28.0,27.3,,23.0,23.0,,,,,,,17.0,,47.7,30.2,,4.4,15.8,49.4,22.0,15.0,,7.7,36.4,,,,26.0,41.9,36.0,18.0,17.3,,13.0,13.0,,,,,,,7.0,,37.7,20.2,,-5.6,5.8,39.4,12.0,5.0,,-2.3,26.4,,,,16.0,31.9,26.0,True,,True,True,,,,,,,True,,False,False,,True,True,False,True,True,,True,False,,,,True,False,False
18121,12,4.0,3.1,,4.0,2.0,,,,,,,12.0,,8.7,26.6,,2.6,5.6,,,2.0,,4.4,5.8,,,,4.0,6.9,24.0,-8.0,-8.9,,-8.0,-10.0,,,,,,,0.0,,-3.3,14.6,,-9.4,-6.4,,,-10.0,,-7.6,-6.2,,,,-8.0,-5.1,12.0,False,,False,False,,,,,,,True,,True,False,,False,True,,,False,,True,True,,,,False,True,False
18123,6,2.0,3.7,,4.0,0.0,,,,,,,26.0,,30.1,15.1,,1.0,4.7,12.5,,4.0,,2.4,3.5,,,,1.0,6.7,14.5,-4.0,-2.3,,-2.0,-6.0,,,,,,,20.0,,24.1,9.1,,-5.0,-1.3,6.5,,-2.0,,-3.6,-2.5,,,,-5.0,0.7,8.5,True,,True,False,,,,,,,False,,False,False,,False,True,False,,True,,True,True,,,,False,True,False
18125,23,34.0,35.9,,23.0,35.0,,,,,,,10.0,,22.9,37.4,,9.3,21.2,37.5,21.0,6.0,,12.3,26.2,,,,48.0,42.2,52.1,11.0,12.9,,0.0,12.0,,,,,,,-13.0,,-0.1,14.4,,-13.7,-1.8,14.5,-2.0,-17.0,,-10.7,3.2,,,,25.0,19.2,29.1,False,,True,False,,,,,,,False,,True,False,,False,True,False,True,False,,True,True,,,,False,False,False
18127,209,264.0,267.5,,259.0,285.0,,,,,,,231.0,,371.6,392.6,,224.6,254.9,284.9,309.0,208.0,,217.2,222.4,266.0,,,294.0,432.3,760.6,55.0,58.5,,50.0,76.0,,,,,,,22.0,,162.6,183.6,,15.6,45.9,75.9,100.0,-1.0,,8.2,13.4,57.0,,,85.0,223.3,551.6,False,,True,False,,,,,,,True,,False,False,,True,True,False,False,True,,True,True,False,,,False,False,False
18129,66,36.0,34.6,,34.0,37.0,,,,,,,23.0,,50.4,48.8,,14.4,34.0,46.5,32.0,49.0,,4.5,30.1,,,,37.0,56.6,85.2,-30.0,-31.4,,-32.0,-29.0,,,,,,,-43.0,,-15.6,-17.2,,-51.6,-32.0,-19.5,-34.0,-17.0,,-61.5,-35.9,,,,-29.0,-9.4,19.2,False,,False,True,,,,,,,False,,True,True,,False,False,True,False,True,,False,False,,,,True,True,True
18131,10,12.0,12.3,,11.0,14.0,,,,,,,11.0,,10.7,14.0,,0.7,5.2,13.0,14.0,5.0,,1.1,11.8,,,,20.0,15.6,45.5,2.0,2.3,,1.0,4.0,,,,,,,1.0,,0.7,4.0,,-9.3,-4.8,3.0,4.0,-5.0,,-8.9,1.8,,,,10.0,5.6,35.5,False,,True,False,,,,,,,True,,True,False,,False,False,False,False,False,,False,True,,,,False,False,False
18133,69,46.0,47.4,,47.0,24.0,,,,,,,47.0,,122.6,97.9,,26.1,58.1,96.1,32.0,64.0,,33.6,49.0,,,,34.0,87.0,36.3,-23.0,-21.6,,-22.0,-45.0,,,,,,,-22.0,,53.6,28.9,,-42.9,-10.9,27.1,-37.0,-5.0,,-35.4,-20.0,,,,-35.0,18.0,-32.7,True,,True,False,,,,,,,True,,False,False,,False,True,False,False,True,,False,True,,,,False,True,False
18135,20,54.0,52.6,,49.0,68.0,,,,,,,25.0,,74.1,64.0,,15.2,35.1,50.9,29.0,5.0,,39.1,49.9,,,,70.0,70.3,45.8,34.0,32.6,,29.0,48.0,,,,,,,5.0,,54.1,44.0,,-4.8,15.1,30.9,9.0,-15.0,,19.1,29.9,,,,50.0,50.3,25.8,True,,True,False,,,,,,,True,,False,False,,True,True,True,True,True,,True,True,,,,False,False,True
18137,27,16.0,13.7,,14.0,14.0,,,,,,,33.0,,70.6,33.6,,4.6,15.8,35.5,23.0,9.0,,0.8,12.5,,,,14.0,27.6,26.4,-11.0,-13.3,,-13.0,-13.0,,,,,,,6.0,,43.6,6.6,,-22.4,-11.2,8.5,-4.0,-18.0,,-26.2,-14.5,,,,-13.0,0.6,-0.6,False,,False,False,,,,,,,True,,False,True,,False,False,True,True,False,,False,False,,,,False,True,True
18139,13,12.0,10.7,,9.0,3.0,,,,,,,20.0,,34.4,24.8,,1.1,7.8,41.6,14.0,4.0,,5.2,9.3,,,,7.0,19.0,10.3,-1.0,-2.3,,-4.0,-10.0,,,,,,,7.0,,21.4,11.8,,-11.9,-5.2,28.6,1.0,-9.0,,-7.8,-3.7,,,,-6.0,6.0,-2.7,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
18141,616,728.0,873.2,,542.0,337.0,,,,,,,507.0,,640.5,726.7,,509.9,665.6,485.4,790.0,,,453.0,664.7,520.0,,,683.0,941.4,978.7,112.0,257.2,,-74.0,-279.0,,,,,,,-109.0,,24.5,110.7,,-106.1,49.6,-130.6,174.0,,,-163.0,48.7,-96.0,,,67.0,325.4,362.7,False,,True,False,,,,,,,True,,True,True,,True,True,False,False,,,False,True,True,,,True,False,False
18143,30,28.0,26.8,,21.0,20.0,,,,,,,35.0,,47.2,39.9,,4.5,18.5,19.6,28.0,2.0,,5.3,24.7,,,,22.0,38.9,20.7,-2.0,-3.2,,-9.0,-10.0,,,,,,,5.0,,17.2,9.9,,-25.5,-11.5,-10.4,-2.0,-28.0,,-24.7,-5.3,,,,-8.0,8.9,-9.3,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
18145,29,36.0,39.6,,36.0,20.0,,,,,,,78.0,,68.0,87.2,,12.4,35.9,68.8,54.0,37.0,,11.3,34.3,,,,26.0,49.1,306.7,7.0,10.6,,7.0,-9.0,,,,,,,49.0,,39.0,58.2,,-16.6,6.9,39.8,25.0,8.0,,-17.7,5.3,,,,-3.0,20.1,277.7,False,,False,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,True,,,,True,False,False
18147,46,28.0,24.0,,23.0,19.0,,,,,,,13.0,,60.3,35.2,,12.2,26.0,23.2,22.0,12.0,,1.3,28.6,,,,38.0,45.7,48.5,-18.0,-22.0,,-23.0,-27.0,,,,,,,-33.0,,14.3,-10.8,,-33.8,-20.0,-22.8,-24.0,-34.0,,-44.7,-17.4,,,,-8.0,-0.3,2.5,False,,False,False,,,,,,,False,,True,True,,False,False,False,False,False,,False,True,,,,True,True,True
