,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
06043,29,88.0,,,,,72.0,,34.7,,,59.0,,,,,43.0,,5.7,,,,,,,True,,True,,
06045,584,512.0,764.8,,,,172.0,476.1,462.8,,,-72.0,180.8,,,,-412.0,-107.9,-121.2,,,False,,,,False,False,False,,
06047,5505,6736.0,8975.0,,,,7683.0,2202.6,4465.4,,,1231.0,3470.0,,,,2178.0,-3302.4,-1039.6,,,False,,,,False,False,True,,
06049,25,0.0,,,,,7.0,,,,,-25.0,,,,,-18.0,,,,,,,,,True,,,,
06051,53,280.0,,,,,34.0,60.2,341.7,,,227.0,,,,,-19.0,7.2,288.7,,,,,,,True,True,False,,
06053,5407,6328.0,15179.2,,,,6557.0,3481.1,10235.0,,,921.0,9772.2,,,,1150.0,-1925.9,4828.0,,,False,,,,False,False,False,,
06055,867,1232.0,2576.6,,,,1448.0,1153.8,2009.0,,,365.0,1709.6,,,,581.0,286.8,1142.0,,,False,,,,False,True,False,,
06057,252,408.0,875.7,,,,842.0,1002.3,776.1,,,156.0,623.7,,,,590.0,750.3,524.1,,,False,,,,False,False,False,,
06059,17920,39536.0,108756.0,,,,41378.0,9681.7,19686.6,,,21616.0,90836.0,,,,23458.0,-8238.3,1766.6,,,False,,,,False,True,True,,
06061,1823,2600.0,3239.0,,,,4358.0,3857.8,4702.9,,,777.0,1416.0,,,,2535.0,2034.8,2879.9,,,False,,,,False,False,False,,
06063,21,40.0,,,,,114.0,,,,,19.0,,,,,93.0,,,,,,,,,False,,,,
06065,23214,38176.0,80805.1,,,,36732.0,15360.1,38478.1,,,14962.0,57591.1,,,,13518.0,-7853.9,15264.1,,,False,,,,True,True,False,,
06067,12617,14888.0,38428.8,,,,16637.0,12999.3,8600.9,,,2271.0,25811.8,,,,4020.0,382.3,-4016.1,,,False,,,,False,True,False,,
06069,765,704.0,1630.0,,,,1106.0,486.0,769.3,,,-61.0,865.0,,,,341.0,-279.0,4.3,,,False,,,,False,False,True,,
06071,26112,25840.0,59119.1,,,,42908.0,13644.5,32727.2,,,-272.0,33007.1,,,,16796.0,-12467.5,6615.2,,,False,,,,False,False,False,,
06073,18195,23872.0,59709.1,,,,28399.0,14631.2,16648.6,,,5677.0,41514.1,,,,10204.0,-3563.8,-1546.4,,,False,,,,False,True,True,,
06075,4909,5368.0,3485.4,,,,4228.0,4738.1,3625.1,,,459.0,-1423.6,,,,-681.0,-170.9,-1283.9,,,False,,,,False,True,False,,
06077,9667,18456.0,22592.8,,,,14134.0,6208.8,12432.5,,,8789.0,12925.8,,,,4467.0,-3458.2,2765.5,,,False,,,,True,True,True,,
06079,1860,2296.0,4335.6,,,,4209.0,3040.8,1817.4,,,436.0,2475.6,,,,2349.0,1180.8,-42.6,,,False,,,,False,False,True,,
06081,4500,4456.0,3630.1,,,,4818.0,6331.7,3780.4,,,-44.0,-869.9,,,,318.0,1831.7,-719.6,,,False,,,,False,False,False,,
06083,3270,6536.0,5751.7,,,,8738.0,2931.1,6026.4,,,3266.0,2481.7,,,,5468.0,-338.9,2756.4,,,True,,,,False,True,True,,
06085,11419,12264.0,9456.4,,,,12949.0,10528.0,10084.8,,,845.0,-1962.6,,,,1530.0,-891.0,-1334.2,,,False,,,,False,False,False,,
06087,1294,1008.0,2450.0,,,,2073.0,2942.1,169.1,,,-286.0,1156.0,,,,779.0,1648.1,-1124.9,,,False,,,,False,False,False,,
06089,377,512.0,1357.5,,,,749.0,1133.8,1139.7,,,135.0,980.5,,,,372.0,756.8,762.7,,,False,,,,False,False,False,,
06091,5,0.0,,,,,6.0,,0.0,,,-5.0,,,,,1.0,,-5.0,,,,,,,True,,True,,
06093,107,136.0,,,,,84.0,,160.2,,,29.0,,,,,-23.0,,53.2,,,,,,,True,,False,,
06095,2956,4600.0,5872.2,,,,4248.0,4099.3,4894.2,,,1644.0,2916.2,,,,1292.0,1143.3,1938.2,,,False,,,,True,True,False,,
06097,4532,3184.0,7100.9,,,,2510.0,3940.9,2507.2,,,-1348.0,2568.9,,,,-2022.0,-591.1,-2024.8,,,False,,,,False,True,False,,
06099,8686,12208.0,32867.7,,,,13026.0,6871.2,16890.1,,,3522.0,24181.7,,,,4340.0,-1814.8,8204.1,,,False,,,,False,True,False,,
06101,1047,992.0,2788.3,,,,1338.0,1140.7,3420.5,,,-55.0,1741.3,,,,291.0,93.7,2373.5,,,False,,,,False,False,False,,
06103,304,440.0,79.0,,,,351.0,576.3,547.6,,,136.0,-224.9,,,,47.0,272.3,243.6,,,False,,,,True,False,False,,
06105,14,8.0,,,,,0.0,,3.2,,,-6.0,,,,,-14.0,,-10.8,,,,,,,False,,False,,
06107,7389,12216.0,13840.6,,,,19240.0,3481.2,10231.7,,,4827.0,6451.6,,,,11851.0,-3907.8,2842.7,,,False,,,,False,True,True,,
06109,95,328.0,0.0,,,,322.0,327.4,413.0,,,233.0,-95.0,,,,227.0,232.4,318.0,,,True,,,,True,True,False,,
06111,5844,9600.0,13176.5,,,,20367.0,6762.5,8448.4,,,3756.0,7332.5,,,,14523.0,918.5,2604.4,,,False,,,,False,True,True,,
06113,1398,1928.0,3969.0,,,,2356.0,2218.6,894.7,,,530.0,2571.0,,,,958.0,820.6,-503.3,,,False,,,,False,False,True,,
06115,762,832.0,1058.7,,,,1253.0,673.7,583.0,,,70.0,296.7,,,,491.0,-88.3,-179.0,,,False,,,,False,False,False,,
08001,2875,3816.0,2224.2,,,,2675.0,1794.4,6870.9,,,941.0,-650.8,,,,-200.0,-1080.6,3995.9,,,True,,,,True,False,False,,
08003,23,96.0,,,,,243.0,3.4,60.8,,,73.0,,,,,220.0,-19.6,37.8,,,,,,,False,True,True,,
08005,2332,3840.0,807.5,,,,3135.0,1092.7,7853.9,,,1508.0,-1524.5,,,,803.0,-1239.3,5521.9,,,False,,,,True,True,False,,
08007,25,56.0,,,,,103.0,,,,,31.0,,,,,78.0,,,,,,,,,False,,,,
08009,4,0.0,,,,,3.0,,0.4,,,-4.0,,,,,-1.0,,-3.6,,,,,,,True,,True,,
08011,7,0.0,,,,,0.0,,0.0,,,-7.0,,,,,-7.0,,-7.0,,,,,,,False,,False,,
08013,1573,984.0,854.5,,,,817.0,644.9,1538.4,,,-589.0,-718.5,,,,-756.0,-928.1,-34.6,,,False,,,,False,False,True,,
08014,217,160.0,64.0,,,,1092.0,,114.3,,,-57.0,-153.0,,,,875.0,,-102.7,,,False,,,,False,,False,,
08015,81,264.0,,,,,120.0,119.4,18.9,,,183.0,,,,,39.0,38.4,-62.1,,,,,,,True,True,True,,
08017,6,0.0,,,,,0.0,,0.0,,,-6.0,,,,,-6.0,,-6.0,,,,,,,False,,False,,
08019,12,16.0,,,,,34.0,,8.5,,,4.0,,,,,22.0,,-3.5,,,,,,,False,,True,,
08021,11,16.0,,,,,106.0,,12.3,,,5.0,,,,,95.0,,1.3,,,,,,,False,,True,,
08023,11,0.0,,,,,19.0,,0.3,,,-11.0,,,,,8.0,,-10.7,,,,,,,True,,True,,
08025,1,0.0,,,,,27.0,,1.2,,,-1.0,,,,,26.0,,0.2,,,,,,,False,,True,,
08027,7,16.0,,,,,1.0,,2.4,,,9.0,,,,,-6.0,,-4.6,,,,,,,True,,True,,
08029,90,96.0,,,,,167.0,,38.7,,,6.0,,,,,77.0,,-51.3,,,,,,,False,,False,,
08031,3229,6248.0,1019.7,,,,4771.0,2792.5,7640.2,,,3019.0,-2209.3,,,,1542.0,-436.5,4411.2,,,True,,,,True,True,False,,
08033,2,0.0,,,,,3.0,,0.0,,,-2.0,,,,,1.0,,-2.0,,,,,,,True,,False,,
08035,865,1472.0,463.6,,,,930.0,4252.0,1141.4,,,607.0,-401.4,,,,65.0,3387.0,276.4,,,True,,,,True,False,True,,
08037,287,904.0,7.6,,,,450.0,333.5,792.7,,,617.0,-279.4,,,,163.0,46.5,505.7,,,True,,,,True,True,True,,
08039,70,72.0,,,,,33.0,,29.2,,,2.0,,,,,-37.0,,-40.8,,,,,,,False,,False,,
08041,2609,4448.0,3209.1,,,,2267.0,5816.7,5271.5,,,1839.0,600.1,,,,-342.0,3207.7,2662.5,,,True,,,,True,False,False,,
08043,81,120.0,,,,,81.0,,356.2,,,39.0,,,,,0.0,,275.2,,,,,,,True,,False,,
08045,314,856.0,1098.0,,,,344.0,554.2,1743.2,,,542.0,784.0,,,,30.0,240.2,1429.2,,,False,,,,True,True,False,,
08047,5,8.0,,,,,76.0,,,,,3.0,,,,,71.0,,,,,,,,,False,,,,
08049,32,40.0,,,,,21.0,,69.1,,,8.0,,,,,-11.0,,37.1,,,,,,,False,,False,,
08051,80,136.0,,,,,73.0,0.8,74.6,,,56.0,,,,,-7.0,-79.2,-5.4,,,,,,,True,False,True,,
08053,0,0.0,,,,,8.0,,0.0,,,0.0,,,,,8.0,,0.0,,,,,,,False,,False,,
08055,7,8.0,,,,,0.0,,12.5,,,1.0,,,,,-7.0,,5.5,,,,,,,False,,False,,
08057,2,0.0,,,,,3.0,,1.2,,,-2.0,,,,,1.0,,-0.8,,,,,,,True,,True,,
08059,1695,2960.0,501.9,,,,1758.0,3502.6,6699.4,,,1265.0,-1193.1,,,,63.0,1807.6,5004.4,,,True,,,,True,False,False,,
08061,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
08063,41,48.0,,,,,4.0,,15.4,,,7.0,,,,,-37.0,,-25.6,,,,,,,False,,False,,
08065,30,8.0,,,,,55.0,,1.0,,,-22.0,,,,,25.0,,-29.0,,,,,,,False,,False,,
08067,77,224.0,87.4,,,,152.0,208.4,126.3,,,147.0,10.4,,,,75.0,131.4,49.3,,,True,,,,True,True,True,,
08069,1090,1464.0,597.8,,,,554.0,2363.9,3109.8,,,374.0,-492.2,,,,-536.0,1273.9,2019.8,,,False,,,,False,False,False,,
08071,8,16.0,,,,,3.0,,,,,8.0,,,,,-5.0,,,,,,,,,True,,,,
08073,3,0.0,,,,,0.0,,0.0,,,-3.0,,,,,-3.0,,-3.0,,,,,,,False,,False,,
08075,183,24.0,,,,,114.0,4.3,7.2,,,-159.0,,,,,-69.0,-178.7,-175.8,,,,,,,True,False,False,,
08077,306,376.0,233.5,,,,209.0,875.0,607.0,,,70.0,-72.5,,,,-97.0,569.0,301.0,,,False,,,,False,False,False,,
08079,2,8.0,,,,,16.0,,,,,6.0,,,,,14.0,,,,,,,,,False,,,,
08081,17,40.0,,,,,5.0,,46.9,,,23.0,,,,,-12.0,,29.9,,,,,,,True,,False,,
08083,33,56.0,,,,,71.0,,7.2,,,23.0,,,,,38.0,,-25.8,,,,,,,False,,False,,
08085,116,184.0,,,,,164.0,31.4,106.1,,,68.0,,,,,48.0,-84.6,-9.9,,,,,,,True,False,True,,
08087,64,56.0,,,,,223.0,4.3,43.5,,,-8.0,,,,,159.0,-59.7,-20.5,,,,,,,False,False,False,,
08089,55,96.0,,,,,31.0,,58.9,,,41.0,,,,,-24.0,,3.9,,,,,,,True,,True,,
08091,16,0.0,,,,,24.0,,0.0,,,-16.0,,,,,8.0,,-16.0,,,,,,,True,,True,,
08093,13,48.0,,,,,14.0,,35.1,,,35.0,,,,,1.0,,22.1,,,,,,,True,,True,,
08095,15,32.0,,,,,1.0,,14.5,,,17.0,,,,,-14.0,,-0.5,,,,,,,True,,True,,
08097,71,24.0,,,,,122.0,104.2,56.9,,,-47.0,,,,,51.0,33.2,-14.1,,,,,,,False,True,True,,
08099,48,8.0,,,,,9.0,,0.2,,,-40.0,,,,,-39.0,,-47.8,,,,,,,True,,False,,
08101,472,560.0,330.6,,,,1045.0,491.1,582.5,,,88.0,-141.4,,,,573.0,19.1,110.5,,,False,,,,False,True,False,,
08103,19,0.0,,,,,4.0,,2.8,,,-19.0,,,,,-15.0,,-16.2,,,,,,,True,,True,,
08105,8,40.0,,,,,148.0,,78.0,,,32.0,,,,,140.0,,70.0,,,,,,,False,,False,,
08107,52,56.0,,,,,48.0,,53.0,,,4.0,,,,,-4.0,,1.0,,,,,,,False,,True,,
08109,5,16.0,,,,,25.0,1.0,70.0,,,11.0,,,,,20.0,-4.0,65.0,,,,,,,False,True,False,,
08111,4,0.0,,,,,8.0,,0.7,,,-4.0,,,,,4.0,,-3.3,,,,,,,False,,True,,
08113,24,72.0,,,,,28.0,,69.1,,,48.0,,,,,4.0,,45.1,,,,,,,True,,True,,
08115,1,48.0,,,,,0.0,,16.0,,,47.0,,,,,-1.0,,15.0,,,,,,,True,,True,,
08117,104,88.0,,,,,132.0,78.9,90.2,,,-16.0,,,,,28.0,-25.1,-13.8,,,,,,,False,False,True,,
08119,78,200.0,,,,,72.0,,119.3,,,122.0,,,,,-6.0,,41.3,,,,,,,True,,True,,
08121,13,0.0,,,,,3.0,,34.3,,,-13.0,,,,,-10.0,,21.3,,,,,,,True,,False,,
08123,1106,1576.0,194.5,,,,733.0,367.4,4018.7,,,470.0,-911.5,,,,-373.0,-738.6,2912.7,,,False,,,,True,False,False,,
08125,28,16.0,,,,,8.0,,35.5,,,-12.0,,,,,-20.0,,7.5,,,,,,,False,,True,,
09001,2295,2816.0,390.7,,,,613.0,826.7,1713.1,,,521.0,-1904.3,,,,-1682.0,-1468.3,-581.9,,,False,,,,False,False,False,,
09003,1920,2352.0,1317.0,,,,1655.0,215.7,1754.2,,,432.0,-603.0,,,,-265.0,-1704.3,-165.8,,,False,,,,True,False,True,,
09005,266,296.0,175.9,,,,40.0,45.9,170.0,,,30.0,-90.1,,,,-226.0,-220.1,-96.0,,,False,,,,False,False,False,,
09007,179,64.0,134.0,,,,46.0,95.5,40.0,,,-115.0,-45.0,,,,-133.0,-83.5,-139.0,,,True,,,,False,True,False,,
09009,1282,1208.0,674.0,,,,585.0,227.0,2031.5,,,-74.0,-608.0,,,,-697.0,-1055.0,749.5,,,False,,,,False,False,False,,
09011,357,120.0,480.9,,,,144.0,94.9,164.4,,,-237.0,123.9,,,,-213.0,-262.1,-192.6,,,True,,,,True,False,True,,
09013,330,200.0,129.2,,,,164.0,43.3,116.7,,,-130.0,-200.8,,,,-166.0,-286.7,-213.3,,,False,,,,False,False,False,,
09015,241,56.0,276.3,,,,245.0,71.1,4.4,,,-185.0,35.3,,,,4.0,-169.9,-236.6,,,True,,,,True,True,False,,
10001,765,768.0,350.2,,,,474.0,394.3,440.2,,289.0,3.0,-414.8,,,,-291.0,-370.7,-324.8,,-476.0,False,,,,False,False,False,,False
10003,3107,3088.0,1284.9,,,,1970.0,1324.3,2931.0,,3313.0,-19.0,-1822.1,,,,-1137.0,-1782.7,-176.0,,206.0,False,,,,False,False,False,,False
10005,1223,1792.0,915.0,,,,652.0,420.5,1839.7,,951.0,569.0,-308.0,,,,-571.0,-802.5,616.7,,-272.0,True,,,,False,False,False,,True
12001,4332,4152.0,6800.2,,,,5151.0,2916.4,1822.9,,2318.0,-180.0,2468.2,,,,819.0,-1415.6,-2509.1,,-2014.0,False,,,,False,False,False,,False
12003,1116,520.0,,,,,889.0,227.2,219.7,,268.0,-596.0,,,,,-227.0,-888.8,-896.3,,-848.0,,,,,True,False,False,,False
12005,2940,8080.0,4721.0,,,,5532.0,1882.9,6643.3,,2415.0,5140.0,1781.0,,,,2592.0,-1057.1,3703.3,,-525.0,True,,,,True,True,True,,True
12007,789,344.0,,,,,582.0,307.8,63.9,,122.0,-445.0,,,,,-207.0,-481.2,-725.1,,-667.0,,,,,True,False,False,,False
12009,3454,6704.0,12179.8,,,,9127.0,5730.4,3220.6,,3620.0,3250.0,8725.8,,,,5673.0,2276.4,-233.4,,166.0,False,,,,False,True,True,,True
12011,27312,80448.0,93943.1,,,,70912.0,32162.2,120946.9,,18493.0,53136.0,66631.1,,,,43600.0,4850.2,93634.9,,-8819.0,False,,,,True,True,False,,True
12013,361,384.0,,,,,512.0,74.2,408.5,,118.0,23.0,,,,,151.0,-286.8,47.5,,-243.0,,,,,False,False,False,,False
12015,1284,2224.0,2813.5,,,,2702.0,1472.0,2288.7,,1020.0,940.0,1529.5,,,,1418.0,188.0,1004.7,,-264.0,False,,,,False,True,False,,True
12017,1550,2320.0,2992.2,,,,2253.0,1634.1,1310.5,,1297.0,770.0,1442.2,,,,703.0,84.1,-239.5,,-253.0,False,,,,True,True,True,,True
12019,2329,3944.0,6898.1,,,,4303.0,2310.5,2132.2,,1541.0,1615.0,4569.1,,,,1974.0,-18.5,-196.8,,-788.0,False,,,,False,True,True,,True
12021,3698,9184.0,16100.2,,,,7672.0,4230.0,8721.6,,2218.0,5486.0,12402.2,,,,3974.0,532.0,5023.6,,-1480.0,False,,,,True,True,True,,True
12023,1553,7144.0,2833.0,,,,2096.0,1006.5,5068.1,,767.0,5591.0,1280.0,,,,543.0,-546.5,3515.1,,-786.0,True,,,,True,True,True,,True
12027,382,872.0,,,,,934.0,44.5,148.1,,123.0,490.0,,,,,552.0,-337.5,-233.9,,-259.0,,,,,False,True,True,,True
12029,598,520.0,,,,,478.0,61.5,440.0,,178.0,-78.0,,,,,-120.0,-536.5,-158.0,,-420.0,,,,,False,False,False,,False
12031,9953,27080.0,35143.4,,,,24934.0,11894.0,24563.9,,7968.0,17127.0,25190.4,,,,14981.0,1941.0,14610.9,,-1985.0,False,,,,True,True,True,,True
12033,5161,10376.0,18689.7,,,,9755.0,3695.6,5168.8,,2397.0,5215.0,13528.7,,,,4594.0,-1465.4,7.8,,-2764.0,False,,,,True,True,True,,True
12035,863,1336.0,1965.3,,,,1544.0,1346.4,980.2,,924.0,473.0,1102.3,,,,681.0,483.4,117.2,,61.0,False,,,,False,False,True,,True
12037,509,264.0,,,,,499.0,,,,161.0,-245.0,,,,,-10.0,,,,-348.0,,,,,True,,,,False
12039,1551,2904.0,,,,,1742.0,422.5,2842.3,,598.0,1353.0,,,,,191.0,-1128.5,1291.3,,-953.0,,,,,True,True,True,,True
12041,236,816.0,,,,,455.0,140.5,435.9,,239.0,580.0,,,,,219.0,-95.5,199.9,,3.0,,,,,True,True,True,,True
12043,117,960.0,,,,,122.0,158.3,493.4,,166.0,843.0,,,,,5.0,41.3,376.4,,49.0,,,,,True,True,True,,True
12045,624,856.0,,,,,541.0,78.7,522.5,,202.0,232.0,,,,,-83.0,-545.3,-101.5,,-422.0,,,,,True,False,True,,False
12047,275,384.0,,,,,439.0,10.1,271.7,,52.0,109.0,,,,,164.0,-264.9,-3.3,,-223.0,,,,,False,False,True,,False
12049,498,656.0,,,,,978.0,281.2,273.3,,145.0,158.0,,,,,480.0,-216.8,-224.7,,-353.0,,,,,False,False,False,,False
12051,548,1184.0,,,,,2067.0,389.1,799.6,,224.0,636.0,,,,,1519.0,-158.9,251.6,,-324.0,,,,,False,True,True,,True
12053,1588,2464.0,2581.6,,,,3281.0,1915.5,991.5,,1396.0,876.0,993.6,,,,1693.0,327.5,-596.5,,-192.0,False,,,,False,True,True,,True
12055,1050,2480.0,1893.3,,,,1398.0,1385.2,1711.3,,1307.0,1430.0,843.3,,,,348.0,335.2,661.3,,257.0,True,,,,True,True,True,,True
12057,13961,28184.0,89278.4,,,,27542.0,14065.3,8577.1,,8800.0,14223.0,75317.4,,,,13581.0,104.3,-5383.9,,-5161.0,False,,,,True,True,True,,True
12059,356,680.0,,,,,626.0,183.7,719.8,,204.0,324.0,,,,,270.0,-172.3,363.8,,-152.0,,,,,True,True,False,,True
12061,1131,3496.0,8490.7,,,,2353.0,1614.8,2014.5,,1610.0,2365.0,7359.7,,,,1222.0,483.8,883.5,,479.0,False,,,,True,True,True,,True
12063,1501,3608.0,,,,,1301.0,564.5,1791.5,,646.0,2107.0,,,,,-200.0,-936.5,290.5,,-855.0,,,,,True,True,True,,True
12065,378,472.0,,,,,216.0,73.1,888.0,,212.0,94.0,,,,,-162.0,-304.9,510.0,,-166.0,,,,,False,False,False,,False
12067,1150,88.0,,,,,122.0,,79.8,,27.0,-1062.0,,,,,-1028.0,,-1070.2,,-1123.0,,,,,True,,False,,False
12069,3274,6256.0,9982.5,,,,6026.0,3792.7,3555.8,,2794.0,2982.0,6708.5,,,,2752.0,518.7,281.8,,-480.0,False,,,,True,True,True,,True
12071,5592,15160.0,39590.3,,,,18999.0,6789.1,11970.5,,3290.0,9568.0,33998.3,,,,13407.0,1197.1,6378.5,,-2302.0,False,,,,False,True,True,,True
12073,6182,6176.0,12158.2,,,,5844.0,2429.7,5824.1,,3005.0,-6.0,5976.2,,,,-338.0,-3752.3,-357.9,,-3177.0,False,,,,False,False,False,,False
12075,552,936.0,,,,,860.0,419.4,1188.0,,489.0,384.0,,,,,308.0,-132.6,636.0,,-63.0,,,,,True,True,False,,True
12077,195,312.0,,,,,300.0,3.9,232.9,,47.0,117.0,,,,,105.0,-191.1,37.9,,-148.0,,,,,True,False,True,,False
12079,482,704.0,,,,,413.0,87.0,470.1,,126.0,222.0,,,,,-69.0,-395.0,-11.9,,-356.0,,,,,True,False,True,,False
12081,3449,11432.0,13914.7,,,,8007.0,4563.4,5947.5,,3301.0,7983.0,10465.7,,,,4558.0,1114.4,2498.5,,-148.0,False,,,,True,True,True,,True
12083,6177,7720.0,7065.4,,,,4895.0,4672.4,7792.1,,4210.0,1543.0,888.4,,,,-1282.0,-1504.6,1615.1,,-1967.0,True,,,,True,True,False,,False
12085,1392,2640.0,1502.8,,,,2255.0,846.0,2276.6,,927.0,1248.0,110.8,,,,863.0,-546.0,884.6,,-465.0,True,,,,True,True,True,,True
12086,64662,166624.0,252966.0,,,,182542.0,,186407.3,,19429.0,101962.0,188304.0,,,,117880.0,,121745.3,,-45233.0,False,,,,False,,False,,True
12087,695,2432.0,1829.8,,,,3136.0,569.3,1801.7,,719.0,1737.0,1134.8,,,,2441.0,-125.7,1106.7,,24.0,True,,,,False,True,True,,True
12089,1091,1896.0,1255.5,,,,1588.0,805.0,1021.4,,859.0,805.0,164.5,,,,497.0,-286.0,-69.6,,-232.0,True,,,,True,True,True,,True
12091,2458,4176.0,6412.1,,,,5083.0,2053.6,3781.6,,1800.0,1718.0,3954.1,,,,2625.0,-404.4,1323.6,,-658.0,False,,,,False,True,True,,True
12093,641,1352.0,,,,,1130.0,317.4,1863.7,,471.0,711.0,,,,,489.0,-323.6,1222.7,,-170.0,,,,,True,True,False,,True
12095,12259,32328.0,56193.7,,,,33364.0,16603.3,5929.1,,8373.0,20069.0,43934.7,,,,21105.0,4344.3,-6329.9,,-3886.0,False,,,,False,True,True,,True
12097,4642,13456.0,19667.6,,,,11303.0,5482.8,10449.4,,3468.0,8814.0,15025.6,,,,6661.0,840.8,5807.4,,-1174.0,False,,,,True,True,True,,True
12099,15449,37296.0,49100.7,,,,33663.0,16685.7,156513.1,,12345.0,21847.0,33651.7,,,,18214.0,1236.7,141064.1,,-3104.0,False,,,,True,True,False,,True
12101,3142,7240.0,12424.8,,,,8514.0,4890.0,4264.8,,3309.0,4098.0,9282.8,,,,5372.0,1748.0,1122.8,,167.0,False,,,,False,True,True,,True
12103,6455,15728.0,46697.5,,,,18984.0,6993.8,5284.2,,5298.0,9273.0,40242.5,,,,12529.0,538.8,-1170.8,,-1157.0,False,,,,False,True,True,,True
12105,7838,17336.0,36340.8,,,,13568.0,7041.9,15527.1,,6421.0,9498.0,28502.8,,,,5730.0,-796.1,7689.1,,-1417.0,False,,,,True,True,True,,True
12107,892,1792.0,3113.1,,,,1823.0,710.2,1474.8,,630.0,900.0,2221.1,,,,931.0,-181.8,582.8,,-262.0,False,,,,False,True,True,,True
12109,2199,4360.0,8707.8,,,,4894.0,2624.6,2229.9,,1911.0,2161.0,6508.8,,,,2695.0,425.6,30.9,,-288.0,False,,,,False,True,True,,True
12111,3471,6528.0,13393.0,,,,5087.0,2791.2,7055.8,,2975.0,3057.0,9922.0,,,,1616.0,-679.8,3584.8,,-496.0,False,,,,True,True,False,,True
12113,2837,4344.0,6957.8,,,,4755.0,2073.5,1661.2,,1827.0,1507.0,4120.8,,,,1918.0,-763.5,-1175.8,,-1010.0,False,,,,False,True,True,,True
12115,2847,7528.0,13726.8,,,,7992.0,4173.1,2417.2,,2472.0,4681.0,10879.8,,,,5145.0,1326.1,-429.8,,-375.0,False,,,,False,True,True,,True
12117,2825,6552.0,8673.8,,,,9780.0,3430.4,2405.8,,2234.0,3727.0,5848.8,,,,6955.0,605.4,-419.2,,-591.0,False,,,,False,True,True,,True
12119,1186,1448.0,1454.2,,,,2013.0,1860.9,1805.8,,900.0,262.0,268.2,,,,827.0,674.9,619.8,,-286.0,False,,,,False,False,False,,False
12121,1602,920.0,,,,,1086.0,393.3,224.1,,261.0,-682.0,,,,,-516.0,-1208.7,-1377.9,,-1341.0,,,,,True,False,False,,False
12123,1033,456.0,,,,,574.0,124.9,675.7,,154.0,-577.0,,,,,-459.0,-908.1,-357.3,,-879.0,,,,,True,False,True,,False
12125,756,336.0,,,,,509.0,114.7,451.9,,271.0,-420.0,,,,,-247.0,-641.3,-304.1,,-485.0,,,,,True,False,True,,False
12127,4362,9392.0,21679.1,,,,9713.0,5976.6,4354.9,,3576.0,5030.0,17317.1,,,,5351.0,1614.6,-7.1,,-786.0,False,,,,False,True,True,,True
12129,602,1752.0,,,,,805.0,157.5,1213.9,,534.0,1150.0,,,,,203.0,-444.5,611.9,,-68.0,,,,,True,True,True,,True
12131,855,2000.0,1381.2,,,,1543.0,904.1,1944.0,,783.0,1145.0,526.2,,,,688.0,49.1,1089.0,,-72.0,True,,,,True,True,True,,True
12133,642,1312.0,,,,,970.0,177.0,619.0,,399.0,670.0,,,,,328.0,-465.0,-23.0,,-243.0,,,,,True,True,True,,True
13001,520,600.0,,,,,554.0,196.0,1726.4,,134.0,80.0,,,,,34.0,-324.0,1206.4,,-386.0,,,,,True,False,False,,False
13003,171,304.0,,,,,238.0,91.1,144.6,,55.0,133.0,,,,,67.0,-79.9,-26.4,,-116.0,,,,,True,True,True,,True
13005,211,312.0,,,,,485.0,105.6,246.7,,70.0,101.0,,,,,274.0,-105.4,35.7,,-141.0,,,,,False,False,True,,False
13007,32,40.0,,,,,37.0,,15.3,,58.0,8.0,,,,,5.0,,-16.7,,26.0,,,,,True,,False,,False
13009,1226,736.0,,,,,626.0,201.3,2038.5,,349.0,-490.0,,,,,-600.0,-1024.7,812.5,,-877.0,,,,,False,False,False,,False
13011,264,168.0,,,,,329.0,131.5,125.2,,72.0,-96.0,,,,,65.0,-132.5,-138.8,,-192.0,,,,,True,False,False,,False
13013,1169,1320.0,1057.7,,,,1234.0,538.1,2468.4,,735.0,151.0,-111.3,,,,65.0,-630.9,1299.4,,-434.0,True,,,,True,False,False,,False
13015,1472,1496.0,973.0,,,,1993.0,635.5,6687.3,,757.0,24.0,-499.0,,,,521.0,-836.5,5215.3,,-715.0,False,,,,False,False,False,,False
13017,440,256.0,,,,,335.0,99.4,158.3,,95.0,-184.0,,,,,-105.0,-340.6,-281.7,,-345.0,,,,,True,False,False,,False
13019,219,192.0,,,,,460.0,159.9,48.5,,98.0,-27.0,,,,,241.0,-59.1,-170.5,,-121.0,,,,,False,False,False,,False
