,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
37149,58,112.0,122.5,,78.0,164.0,,,,,,86.0,87.8,,29.5,70.8,45.0,36.0,,50.8,,98.1,,,,89.0,101.5,54.0,64.5,,20.0,106.0,,,,,,28.0,29.8,,-28.5,12.8,-13.0,-22.0,,-7.2,,40.1,,,,31.0,43.5,False,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
37151,338,256.0,238.9,,194.0,187.0,,,,,,506.0,270.3,,113.9,241.6,372.0,226.0,,89.0,,320.5,171.0,,,197.0,280.7,-82.0,-99.1,,-144.0,-151.0,,,,,,168.0,-67.7,,-224.1,-96.4,34.0,-112.0,,-249.0,,-17.5,-167.0,,,-141.0,-57.3,False,,False,False,,,,,,False,True,,False,False,True,False,,False,,True,False,,,False,True
37153,287,224.0,227.6,,158.0,362.0,,,,,,254.0,155.3,,85.6,176.5,122.0,81.0,,77.6,,144.1,,,,154.0,212.4,-63.0,-59.4,,-129.0,75.0,,,,,,-33.0,-131.7,,-201.4,-110.5,-165.0,-206.0,,-209.4,,-142.9,,,,-133.0,-74.6,True,,False,False,,,,,,True,False,,False,False,False,False,,False,,False,,,,False,False
37155,1020,780.0,687.7,,552.0,1417.0,,,,,,613.0,561.8,,350.1,558.5,588.0,627.0,,207.8,,631.5,488.0,,,393.0,802.3,-240.0,-332.3,,-468.0,397.0,,,,,,-407.0,-458.2,,-669.9,-461.5,-432.0,-393.0,,-812.2,,-388.5,-532.0,,,-627.0,-217.7,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,True
37157,452,376.0,393.0,,272.0,549.0,,,,,,226.0,421.0,,198.6,286.4,188.0,186.0,,149.9,,323.8,,,,290.0,285.1,-76.0,-59.0,,-180.0,97.0,,,,,,-226.0,-31.0,,-253.4,-165.6,-264.0,-266.0,,-302.1,,-128.2,,,,-162.0,-166.9,True,,False,False,,,,,,False,True,,False,False,False,False,,False,,False,,,,False,False
37159,659,624.0,610.7,,568.0,496.0,,,,,,519.0,564.9,,585.9,750.4,513.0,39.0,,643.1,,552.5,947.0,,,408.0,633.9,-35.0,-48.3,,-91.0,-163.0,,,,,,-140.0,-94.1,,-73.1,91.4,-146.0,-620.0,,-15.9,,-106.5,288.0,,,-251.0,-25.1,False,,False,False,,,,,,False,False,,False,False,False,False,,True,,False,False,,,False,True
37161,216,252.0,241.7,,241.0,183.0,,,,,,287.0,421.4,,103.0,199.1,162.0,207.0,,241.2,,377.3,,,,219.0,291.6,36.0,25.7,,25.0,-33.0,,,,,,71.0,205.4,,-113.0,-16.9,-54.0,-9.0,,25.2,,161.3,,,,3.0,75.6,True,,True,True,,,,,,False,False,,False,True,False,True,,True,,False,,,,True,False
37163,206,140.0,141.9,,124.0,102.0,,,,,,405.0,63.2,,53.7,135.4,241.0,185.0,,159.5,,113.9,,,,52.0,137.7,-66.0,-64.1,,-82.0,-104.0,,,,,,199.0,-142.8,,-152.3,-70.6,35.0,-21.0,,-46.5,,-92.1,,,,-154.0,-68.3,True,,False,False,,,,,,False,False,,False,False,True,True,,True,,False,,,,False,False
37165,361,524.0,522.6,,438.0,959.0,,,,,,223.0,217.7,,495.7,381.7,,297.0,,189.8,,595.1,,,,405.0,468.7,163.0,161.6,,77.0,598.0,,,,,,-138.0,-143.3,,134.7,20.7,,-64.0,,-171.2,,234.1,,,,44.0,107.7,True,,True,False,,,,,,True,True,,True,True,,True,,False,,False,,,,True,True
37167,418,556.0,564.9,,366.0,395.0,,,,,,281.0,437.6,,273.5,457.6,316.0,0.0,,345.2,,398.3,,,,343.0,592.8,138.0,146.9,,-52.0,-23.0,,,,,,-137.0,19.6,,-144.5,39.6,-102.0,-418.0,,-72.8,,-19.7,,,,-75.0,174.8,False,,True,True,,,,,,True,True,,False,True,True,False,,True,,True,,,,True,False
37169,87,68.0,45.6,,50.0,18.0,,,,,,116.0,168.8,,11.9,54.1,59.0,68.0,,23.0,,71.2,,,,52.0,74.1,-19.0,-41.4,,-37.0,-69.0,,,,,,29.0,81.8,,-75.1,-32.9,-28.0,-19.0,,-64.0,,-15.8,,,,-35.0,-12.9,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,True
37171,195,312.0,332.5,,213.0,393.0,,,,,,227.0,326.1,,135.5,199.8,213.0,164.0,,145.3,,235.5,,,,197.0,340.1,117.0,137.5,,18.0,198.0,,,,,,32.0,131.1,,-59.5,4.8,18.0,-31.0,,-49.7,,40.5,,,,2.0,145.1,False,,True,False,,,,,,True,False,,True,True,True,True,,True,,True,,,,True,False
37173,17,12.0,8.3,,9.0,4.0,,,,,,41.0,33.2,,0.9,7.5,18.0,21.0,,2.2,,35.2,,,,10.0,15.3,-5.0,-8.7,,-8.0,-13.0,,,,,,24.0,16.2,,-16.1,-9.5,1.0,4.0,,-14.8,,18.2,,,,-7.0,-1.7,False,,False,False,,,,,,False,False,,False,False,True,True,,False,,False,,,,False,True
37175,98,204.0,201.4,,112.0,409.0,,,,,,127.0,131.7,,83.5,118.7,75.0,81.0,,34.2,,119.2,,,,165.0,143.6,106.0,103.4,,14.0,311.0,,,,,,29.0,33.7,,-14.5,20.7,-23.0,-17.0,,-63.8,,21.2,,,,67.0,45.6,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
37177,9,8.0,15.1,,4.0,0.0,,,,,,4.0,18.4,,0.3,2.0,,0.0,,6.1,,25.0,,,,6.0,14.7,-1.0,6.1,,-5.0,-9.0,,,,,,-5.0,9.4,,-8.7,-7.0,,-9.0,,-2.9,,16.0,,,,-3.0,5.7,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,False,False
37179,905,1288.0,1287.9,,1010.0,1899.0,,,,,,845.0,949.0,,634.9,1004.8,766.0,978.0,,1094.5,,963.7,1127.0,,,866.0,1245.4,383.0,382.9,,105.0,994.0,,,,,,-60.0,44.0,,-270.1,99.8,-139.0,73.0,,189.5,,58.7,222.0,,,-39.0,340.4,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,True,,,True,True
37181,162,168.0,172.0,,123.0,179.0,,,,,,132.0,108.9,,35.2,143.5,148.0,105.0,,112.4,,73.8,,,,93.0,166.0,6.0,10.0,,-39.0,17.0,,,,,,-30.0,-53.1,,-126.8,-18.5,-14.0,-57.0,,-49.6,,-88.2,,,,-69.0,4.0,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
37183,3290,3676.0,3731.0,2947.7,2971.0,7926.0,,,,,,2861.0,3978.8,,3679.2,4216.1,2711.0,1709.0,,2220.4,,2623.9,1890.0,,,2516.0,4077.6,386.0,441.0,-342.3,-319.0,4636.0,,,,,,-429.0,688.8,,389.2,926.1,-579.0,-1581.0,,-1069.6,,-666.1,-1400.0,,,-774.0,787.6,False,True,True,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,False
37185,32,56.0,55.5,,40.0,39.0,,,,,,45.0,59.2,,6.7,40.6,52.0,24.0,,28.9,,54.9,,,,33.0,64.7,24.0,23.5,,8.0,7.0,,,,,,13.0,27.2,,-25.3,8.6,20.0,-8.0,,-3.1,,22.9,,,,1.0,32.7,True,,True,True,,,,,,True,False,,False,True,True,True,,True,,True,,,,True,False
37187,42,76.0,86.8,,39.0,32.0,,,,,,36.0,62.4,,14.7,53.2,41.0,42.0,,36.9,,64.1,,,,41.0,60.8,34.0,44.8,,-3.0,-10.0,,,,,,-6.0,20.4,,-27.3,11.2,-1.0,0.0,,-5.1,,22.1,,,,-1.0,18.8,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
37189,204,180.0,180.4,,131.0,253.0,,,,,,106.0,242.8,,56.0,158.8,91.0,241.0,,57.9,,166.9,,,,163.0,183.2,-24.0,-23.6,,-73.0,49.0,,,,,,-98.0,38.8,,-148.0,-45.2,-113.0,37.0,,-146.1,,-37.1,,,,-41.0,-20.8,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
37191,475,580.0,604.9,,576.0,1181.0,,,,,,602.0,231.8,,363.5,595.2,488.0,383.0,,235.4,,565.0,,,,219.0,508.8,105.0,129.9,,101.0,706.0,,,,,,127.0,-243.2,,-111.5,120.2,13.0,-92.0,,-239.6,,90.0,,,,-256.0,33.8,False,,True,False,,,,,,False,False,,False,False,True,True,,False,,True,,,,False,True
37193,190,228.0,197.4,,219.0,222.0,,,,,,220.0,369.4,,205.4,268.6,188.0,7.0,,263.0,,253.4,,,,174.0,206.6,38.0,7.4,,29.0,32.0,,,,,,30.0,179.4,,15.4,78.6,-2.0,-183.0,,73.0,,63.4,,,,-16.0,16.6,True,,True,True,,,,,,True,False,,True,False,True,False,,False,,False,,,,True,True
37195,410,372.0,357.4,,314.0,695.0,,,,,,360.0,283.2,,113.2,340.6,308.0,290.0,,220.7,,298.8,,,,185.0,378.2,-38.0,-52.6,,-96.0,285.0,,,,,,-50.0,-126.8,,-296.8,-69.4,-102.0,-120.0,,-189.3,,-111.2,,,,-225.0,-31.8,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
37197,111,136.0,133.2,,105.0,67.0,,,,,,122.0,118.1,,22.8,100.3,112.0,70.0,,137.3,,110.7,,,,75.0,139.6,25.0,22.2,,-6.0,-44.0,,,,,,11.0,7.1,,-88.2,-10.7,1.0,-41.0,,26.3,,-0.3,,,,-36.0,28.6,True,,True,False,,,,,,True,True,,False,True,True,False,,False,,True,,,,False,False
37199,34,20.0,7.3,,19.0,28.0,,,,,,50.0,26.6,,10.7,23.6,,47.0,,20.7,,17.9,,,,0.0,14.8,-14.0,-26.7,,-15.0,-6.0,,,,,,16.0,-7.4,,-23.3,-10.4,,13.0,,-13.3,,-16.1,,,,-34.0,-19.2,False,,False,True,,,,,,False,True,,False,True,,True,,True,,False,,,,False,False
38001,16,8.0,9.4,,6.0,0.0,,,,,,18.0,17.1,,,0.4,0.0,2.0,,2.8,,6.6,,,,18.0,,-8.0,-6.6,,-10.0,-16.0,,,,,,2.0,1.1,,,-15.6,-16.0,-14.0,,-13.2,,-9.4,,,,2.0,,True,,False,False,,,,,,True,True,,,False,False,False,,False,,False,,,,True,
38003,156,56.0,56.2,,30.0,24.0,,,,,,31.0,34.8,,10.2,38.6,41.0,0.0,,24.9,,51.8,,,,175.0,,-100.0,-99.8,,-126.0,-132.0,,,,,,-125.0,-121.2,,-145.8,-117.4,-115.0,-156.0,,-131.1,,-104.2,,,,19.0,,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,True,
38005,115,152.0,153.7,,64.0,64.0,,,,,,7.0,83.4,,44.1,70.1,133.0,79.0,,47.0,,123.2,,,,69.0,,37.0,38.7,,-51.0,-51.0,,,,,,-108.0,-31.6,,-70.9,-44.9,18.0,-36.0,,-68.0,,8.2,,,,-46.0,,False,,False,False,,,,,,False,True,,False,False,True,True,,False,,True,,,,False,
38007,12,4.0,3.7,,0.0,0.0,,,,,,0.0,4.9,,,0.2,0.0,0.0,,0.8,,3.1,,,,8.0,,-8.0,-8.3,,-12.0,-12.0,,,,,,-12.0,-7.1,,,-11.8,-12.0,-12.0,,-11.2,,-8.9,,,,-4.0,,False,,False,False,,,,,,False,True,,,False,False,False,,False,,False,,,,True,
38009,18,8.0,6.0,,1.0,0.0,,,,,,0.0,10.3,,1.6,1.5,,6.0,,6.4,,,,,,5.0,,-10.0,-12.0,,-17.0,-18.0,,,,,,-18.0,-7.7,,-16.4,-16.5,,-12.0,,-11.6,,,,,,-13.0,,False,,False,False,,,,,,False,True,,False,False,,False,,False,,,,,,False,
38011,16,16.0,16.3,,2.0,0.0,,,,,,4.0,9.5,,0.5,4.5,20.0,2.0,,1.1,,,,,,17.0,,0.0,0.3,,-14.0,-16.0,,,,,,-12.0,-6.5,,-15.5,-11.5,4.0,-14.0,,-14.9,,,,,,1.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,,,,,False,
38013,5,4.0,6.7,,0.0,0.0,,,,,,0.0,3.7,,1.1,0.4,,2.0,,0.4,,,,,,12.0,,-1.0,1.7,,-5.0,-5.0,,,,,,-5.0,-1.3,,-3.9,-4.6,,-3.0,,-4.6,,,,,,7.0,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,,,,,False,
38015,1329,1316.0,1261.1,,961.0,2228.0,,,,,,700.0,659.9,,1466.3,1018.4,1124.0,284.0,,864.0,,667.1,,,,917.0,,-13.0,-67.9,,-368.0,899.0,,,,,,-629.0,-669.1,,137.3,-310.6,-205.0,-1045.0,,-465.0,,-661.9,,,,-412.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
38017,1353,532.0,506.5,,509.0,916.0,,,,,,960.0,324.4,,386.1,560.3,1547.0,199.0,,326.9,,465.2,682.0,,,584.0,,-821.0,-846.5,,-844.0,-437.0,,,,,,-393.0,-1028.6,,-966.9,-792.7,194.0,-1154.0,,-1026.1,,-887.8,-671.0,,,-769.0,,False,,False,True,,,,,,True,False,,False,True,True,False,,False,,False,True,,,True,
38019,15,0.0,0.2,,0.0,0.0,,,,,,0.0,2.3,,,0.3,,2.0,,0.2,,,,,,0.0,,-15.0,-14.8,,-15.0,-15.0,,,,,,-15.0,-12.7,,,-14.7,,-13.0,,-14.8,,,,,,-15.0,,True,,False,False,,,,,,False,True,,,True,,True,,True,,,,,,False,
38021,29,8.0,7.9,,0.0,0.0,,,,,,15.0,4.9,,1.5,0.9,,11.0,,4.3,,,,,,12.0,,-21.0,-21.1,,-29.0,-29.0,,,,,,-14.0,-24.1,,-27.5,-28.1,,-18.0,,-24.7,,,,,,-17.0,,False,,False,False,,,,,,True,False,,False,False,,True,,False,,,,,,True,
38023,1,4.0,3.7,,0.0,0.0,,,,,,0.0,8.5,,0.2,0.8,0.0,0.0,,0.5,,1.6,,,,1.0,,3.0,2.7,,-1.0,-1.0,,,,,,-1.0,7.5,,-0.8,-0.2,-1.0,-1.0,,-0.5,,0.6,,,,0.0,,True,,True,True,,,,,,True,False,,True,True,True,True,,True,,True,,,,True,
38025,40,32.0,31.7,,8.0,,,,,,,8.0,6.7,,2.9,8.2,23.0,28.0,,5.8,,15.3,,,,92.0,,-8.0,-8.3,,-32.0,,,,,,,-32.0,-33.3,,-37.1,-31.8,-17.0,-12.0,,-34.2,,-24.7,,,,52.0,,False,,False,,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
38027,41,12.0,11.2,,1.0,0.0,,,,,,0.0,2.4,,2.2,3.3,,1.0,,1.8,,,,,,9.0,,-29.0,-29.8,,-40.0,-41.0,,,,,,-41.0,-38.6,,-38.8,-37.7,,-40.0,,-39.1,,,,,,-32.0,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,,,,,False,
38029,84,4.0,3.4,,1.0,0.0,,,,,,4.0,4.0,,1.3,0.6,,11.0,,2.2,,,,,,22.0,,-80.0,-80.6,,-83.0,-84.0,,,,,,-80.0,-80.0,,-82.7,-83.4,,-73.0,,-81.8,,,,,,-62.0,,False,,False,False,,,,,,False,False,,False,False,,True,,False,,,,,,True,
38031,28,8.0,10.2,,2.0,0.0,,,,,,0.0,5.8,,2.0,1.3,,2.0,,17.1,,,,,,1.0,,-20.0,-17.8,,-26.0,-28.0,,,,,,-28.0,-22.2,,-26.0,-26.7,,-26.0,,-10.9,,,,,,-27.0,,True,,False,False,,,,,,False,False,,False,False,,False,,True,,,,,,False,
38033,20,44.0,39.8,,8.0,0.0,,,,,,0.0,17.8,,,21.6,32.0,0.0,,10.5,,,,,,27.0,,24.0,19.8,,-12.0,-20.0,,,,,,-20.0,-2.2,,,1.6,12.0,-20.0,,-9.5,,,,,,7.0,,True,,True,True,,,,,,True,True,,,True,True,True,,True,,,,,,True,
38035,1066,820.0,770.6,,968.0,3355.0,,,,,,339.0,527.9,,1515.5,868.7,729.0,177.0,,2695.4,,1081.1,,,,1815.0,,-246.0,-295.4,,-98.0,2289.0,,,,,,-727.0,-538.1,,449.5,-197.3,-337.0,-889.0,,1629.4,,15.1,,,,749.0,,False,,True,False,,,,,,False,False,,False,True,False,False,,False,,True,,,,False,
38037,3,16.0,16.4,,6.0,0.0,,,,,,16.0,1.9,,1.3,4.4,,1.0,,11.6,,8.9,,,,104.0,,13.0,13.4,,3.0,-3.0,,,,,,13.0,-1.1,,-1.7,1.4,,-2.0,,8.6,,5.9,,,,101.0,,False,,True,True,,,,,,False,True,,True,True,,True,,True,,True,,,,False,
38039,14,4.0,6.5,,3.0,0.0,,,,,,2.0,6.8,,3.7,0.2,,0.0,,6.0,,,,,,1.0,,-10.0,-7.5,,-11.0,-14.0,,,,,,-12.0,-7.2,,-10.3,-13.8,,-14.0,,-8.0,,,,,,-13.0,,True,,False,False,,,,,,False,True,,False,False,,False,,True,,,,,,False,
38041,42,20.0,20.0,,4.0,0.0,,,,,,15.0,5.9,,,3.5,17.0,18.0,,3.0,,10.9,,,,35.0,,-22.0,-22.0,,-38.0,-42.0,,,,,,-27.0,-36.1,,,-38.5,-25.0,-24.0,,-39.0,,-31.1,,,,-7.0,,False,,False,False,,,,,,False,False,,,False,False,False,,False,,False,,,,True,
38043,18,8.0,9.2,,4.0,0.0,,,,,,0.0,9.4,,,1.9,,0.0,,4.9,,,,,,12.0,,-10.0,-8.8,,-14.0,-18.0,,,,,,-18.0,-8.6,,,-16.1,,-18.0,,-13.1,,,,,,-6.0,,True,,False,False,,,,,,False,True,,,False,,False,,False,,,,,,True,
38045,26,8.0,8.8,,2.0,0.0,,,,,,8.0,0.2,,,1.5,,2.0,,2.0,,5.4,,,,33.0,,-18.0,-17.2,,-24.0,-26.0,,,,,,-18.0,-25.8,,,-24.5,,-24.0,,-24.0,,-20.6,,,,7.0,,True,,False,False,,,,,,False,False,,,False,,False,,False,,False,,,,True,
38047,20,0.0,1.9,,0.0,0.0,,,,,,0.0,5.5,,,0.0,0.0,1.0,,2.2,,0.7,,,,0.0,,-20.0,-18.1,,-20.0,-20.0,,,,,,-20.0,-14.5,,,-20.0,-20.0,-19.0,,-17.8,,-19.3,,,,-20.0,,True,,False,False,,,,,,False,True,,,True,False,True,,True,,True,,,,False,
38049,30,24.0,23.1,,4.0,,,,,,,4.0,13.2,,1.7,6.6,20.0,0.0,,5.0,,,,,,19.0,,-6.0,-6.9,,-26.0,,,,,,,-26.0,-16.8,,-28.3,-23.4,-10.0,-30.0,,-25.0,,,,,,-11.0,,False,,False,,,,,,,False,False,,False,False,False,False,,False,,,,,,False,
38051,13,8.0,10.2,,4.0,0.0,,,,,,4.0,15.9,,4.0,2.4,18.0,0.0,,8.1,,,,,,1.0,,-5.0,-2.8,,-9.0,-13.0,,,,,,-9.0,2.9,,-9.0,-10.6,5.0,-13.0,,-4.9,,,,,,-12.0,,True,,False,False,,,,,,False,True,,False,False,False,False,,True,,,,,,False,
38053,64,32.0,32.6,,17.0,0.0,,,,,,32.0,26.2,,5.6,17.8,50.0,4.0,,15.8,,27.2,,,,51.0,,-32.0,-31.4,,-47.0,-64.0,,,,,,-32.0,-37.8,,-58.4,-46.2,-14.0,-60.0,,-48.2,,-36.8,,,,-13.0,,True,,False,False,,,,,,False,False,,False,False,True,False,,False,,False,,,,True,
38055,117,92.0,90.5,,69.0,79.0,,,,,,54.0,43.7,,52.6,85.2,88.0,24.0,,61.7,,103.2,,,,59.0,,-25.0,-26.5,,-48.0,-38.0,,,,,,-63.0,-73.3,,-64.4,-31.8,-29.0,-93.0,,-55.3,,-13.8,,,,-58.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,
38057,73,12.0,13.7,,5.0,0.0,,,,,,49.0,23.8,,3.0,5.1,20.0,0.0,,3.0,,,,,,5.0,,-61.0,-59.3,,-68.0,-73.0,,,,,,-24.0,-49.2,,-70.0,-67.9,-53.0,-73.0,,-70.0,,,,,,-68.0,,True,,False,False,,,,,,True,True,,False,False,True,False,,False,,,,,,False,
38059,523,356.0,360.5,,252.0,432.0,,,,,,202.0,228.4,,312.2,259.9,338.0,27.0,,243.8,,236.4,,,,227.0,,-167.0,-162.5,,-271.0,-91.0,,,,,,-321.0,-294.6,,-210.8,-263.1,-185.0,-496.0,,-279.2,,-286.6,,,,-296.0,,True,,False,True,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
38061,47,32.0,29.6,,22.0,1.0,,,,,,28.0,26.1,,2.5,29.5,73.0,0.0,,57.2,,17.9,,,,12.0,,-15.0,-17.4,,-25.0,-46.0,,,,,,-19.0,-20.9,,-44.5,-17.5,26.0,-47.0,,10.2,,-29.1,,,,-35.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,True,,False,,,,False,
38063,11,4.0,0.6,,0.0,0.0,,,,,,0.0,9.2,,1.9,0.3,,2.0,,2.0,,,,,,6.0,,-7.0,-10.4,,-11.0,-11.0,,,,,,-11.0,-1.8,,-9.1,-10.7,,-9.0,,-9.0,,,,,,-5.0,,False,,False,False,,,,,,False,True,,False,False,,False,,False,,,,,,True,
38065,10,0.0,0.1,,0.0,0.0,,,,,,15.0,0.9,,1.3,1.1,1.0,1.0,,0.7,,0.8,,,,0.0,,-10.0,-9.9,,-10.0,-10.0,,,,,,5.0,-9.1,,-8.7,-8.9,-9.0,-9.0,,-9.3,,-9.2,,,,-10.0,,True,,False,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,False,
38067,23,4.0,5.3,,0.0,0.0,,,,,,3.0,5.9,,2.0,0.7,,3.0,,0.0,,2.9,,,,53.0,,-19.0,-17.7,,-23.0,-23.0,,,,,,-20.0,-17.1,,-21.0,-22.3,,-20.0,,-23.0,,-20.1,,,,30.0,,True,,False,False,,,,,,False,True,,False,False,,False,,False,,False,,,,False,
38069,12,24.0,25.1,,4.0,,,,,,,0.0,7.0,,1.6,8.3,20.0,4.0,,9.0,,,,,,67.0,,12.0,13.1,,-8.0,,,,,,,-12.0,-5.0,,-10.4,-3.7,8.0,-8.0,,-3.0,,,,,,55.0,,False,,True,,,,,,,False,True,,True,True,True,True,,True,,,,,,False,
38071,94,52.0,58.3,,32.0,70.0,,,,,,10.0,44.0,,16.0,43.5,55.0,26.0,,19.9,,45.9,,,,32.0,,-42.0,-35.7,,-62.0,-24.0,,,,,,-84.0,-50.0,,-78.0,-50.5,-39.0,-68.0,,-74.1,,-48.1,,,,-62.0,,True,,False,True,,,,,,False,False,,False,False,True,False,,False,,False,,,,False,
38073,39,24.0,23.3,,8.0,0.0,,,,,,21.0,11.8,,2.6,5.9,20.0,14.0,,8.1,,15.2,,,,89.0,,-15.0,-15.7,,-31.0,-39.0,,,,,,-18.0,-27.2,,-36.4,-33.1,-19.0,-25.0,,-30.9,,-23.8,,,,50.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
38075,24,0.0,0.0,,0.0,0.0,,,,,,0.0,0.6,,0.3,0.3,0.0,1.0,,1.9,,0.3,,,,0.0,,-24.0,-24.0,,-24.0,-24.0,,,,,,-24.0,-23.4,,-23.7,-23.7,-24.0,-23.0,,-22.1,,-23.7,,,,-24.0,,True,,False,False,,,,,,False,True,,True,True,False,True,,True,,True,,,,False,
38077,86,24.0,25.7,,20.0,8.0,,,,,,43.0,52.1,,3.2,20.1,,1.0,,3.5,,38.8,,,,9.0,,-62.0,-60.3,,-66.0,-78.0,,,,,,-43.0,-33.9,,-82.8,-65.9,,-85.0,,-82.5,,-47.2,,,,-77.0,,True,,False,False,,,,,,True,True,,False,False,,False,,False,,True,,,,False,
38079,56,48.0,53.1,,27.0,40.0,,,,,,6.0,70.8,,21.3,32.5,58.0,1.0,,13.5,,19.9,,,,19.0,,-8.0,-2.9,,-29.0,-16.0,,,,,,-50.0,14.8,,-34.7,-23.5,2.0,-55.0,,-42.5,,-36.1,,,,-37.0,,True,,False,False,,,,,,False,False,,False,False,True,False,,False,,False,,,,False,
38081,40,0.0,2.5,,0.0,0.0,,,,,,11.0,0.5,,0.5,0.1,,2.0,,1.5,,,,,,0.0,,-40.0,-37.5,,-40.0,-40.0,,,,,,-29.0,-39.5,,-39.5,-39.9,,-38.0,,-38.5,,,,,,-40.0,,True,,False,False,,,,,,True,True,,True,True,,True,,True,,,,,,False,
38083,0,0.0,0.0,,0.0,0.0,,,,,,0.0,1.7,,,0.0,0.0,0.0,,1.8,,5.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,1.7,,,0.0,0.0,0.0,,1.8,,5.0,,,,0.0,,False,,True,True,,,,,,True,False,,,False,True,True,,False,,False,,,,True,
38085,33,64.0,61.9,,31.0,15.0,,,,,,20.0,17.2,,14.8,38.4,62.0,5.0,,49.5,,61.5,,,,27.0,,31.0,28.9,,-2.0,-18.0,,,,,,-13.0,-15.8,,-18.2,5.4,29.0,-28.0,,16.5,,28.5,,,,-6.0,,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,
38087,2,4.0,4.0,,0.0,0.0,,,,,,0.0,3.1,,0.1,0.3,0.0,9.0,,0.6,,1.5,,,,6.0,,2.0,2.0,,-2.0,-2.0,,,,,,-2.0,1.1,,-1.9,-1.7,-2.0,7.0,,-1.4,,-0.5,,,,4.0,,True,,False,False,,,,,,False,True,,True,True,False,False,,True,,True,,,,False,
38089,784,552.0,565.1,,348.0,841.0,,,,,,186.0,236.3,,328.1,370.4,419.0,227.0,,198.8,,545.5,,,,254.0,,-232.0,-218.9,,-436.0,57.0,,,,,,-598.0,-547.7,,-455.9,-413.6,-365.0,-557.0,,-585.2,,-238.5,,,,-530.0,,True,,False,True,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
