,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FAIR-NRAR,FDANIHASU-Sweight,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
37135,195,266.0,,264.8,,247.0,466.0,230.0,,,,161.4,,,339.9,,274.3,448.0,464.0,,302.9,115.0,,189.5,201.1,,,,311.0,213.0,334.6,,,,,,195.0,,,275.4,376.6,71.0,,69.8,,52.0,271.0,35.0,,,,-33.6,,,144.9,,79.3,253.0,269.0,,107.9,-80.0,,-5.5,6.1,,,,116.0,18.0,139.6,,,,,,0.0,,,80.4,181.6,,True,,True,False,True,,,,True,,,False,,False,False,False,,False,False,,True,True,,,,False,True,False,,,,,,True,,,False,False
37137,46,63.0,,63.6,,50.0,109.0,49.0,,,,20.2,,,41.5,,,38.0,35.2,,33.4,,,52.0,51.5,,,,69.0,51.0,45.3,,,,,,,,,59.1,65.5,17.0,,17.6,,4.0,63.0,3.0,,,,-25.8,,,-4.5,,,-8.0,-10.8,,-12.6,,,6.0,5.5,,,,23.0,5.0,-0.7,,,,,,,,,13.1,19.5,,False,,True,False,True,,,,False,,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,False
37139,83,117.0,,125.5,,106.0,219.0,110.0,,,,59.0,,,124.9,,,108.0,105.8,,92.5,26.5,,70.0,98.9,,,,125.0,103.0,123.4,,,,,,,,,126.4,,34.0,,42.5,,23.0,136.0,27.0,,,,-24.0,,,41.9,,,25.0,22.8,,9.5,-56.5,,-13.0,15.9,,,,42.0,20.0,40.4,,,,,,,,,43.4,,,False,,True,False,True,,,,True,,,False,,,True,True,,True,False,,True,True,,,,False,True,False,,,,,,,,,False,
37141,129,143.0,,139.7,,125.0,259.0,102.0,,,,81.0,,,160.1,,,199.0,102.6,,153.3,52.5,,86.0,121.1,,,,155.0,129.0,350.0,,,,,,,,,156.3,169.6,14.0,,10.7,,-4.0,130.0,-27.0,,,,-48.0,,,31.1,,,70.0,-26.4,,24.3,-76.5,,-43.0,-7.9,,,,26.0,0.0,221.0,,,,,,,,,27.3,40.6,,True,,True,False,False,,,,False,,,False,,,False,False,,False,False,,False,True,,,,False,True,False,,,,,,,,,False,False
37143,31,59.0,,57.3,,34.0,84.0,34.0,,,,17.2,,,39.8,,,35.0,19.7,,23.1,,,19.0,27.1,,,,45.0,40.0,29.4,,,,,,,,,49.4,52.4,28.0,,26.3,,3.0,53.0,3.0,,,,-13.8,,,8.8,,,4.0,-11.3,,-7.9,,,-12.0,-3.9,,,,14.0,9.0,-1.6,,,,,,,,,18.4,21.4,,True,,True,False,True,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,True
37145,82,102.0,,120.3,,104.0,238.0,106.0,,,,59.3,,,127.9,,,118.0,248.1,,93.5,38.0,,69.0,88.4,,,,148.0,97.0,167.0,,,,,,,,,197.1,129.5,20.0,,38.3,,22.0,156.0,24.0,,,,-22.7,,,45.9,,,36.0,166.1,,11.5,-44.0,,-13.0,6.4,,,,66.0,15.0,85.0,,,,,,,,,115.1,47.5,,False,,False,False,False,,,,False,,,False,,,False,False,,True,False,,True,True,,,,False,True,False,,,,,,,,,False,False
37147,454,585.0,,546.3,,564.0,934.0,601.0,,,,334.8,,,560.2,,,633.0,680.7,,457.4,232.0,,386.0,457.2,,,,653.0,567.0,668.4,,,,,,714.0,,,542.2,664.5,131.0,,92.3,,110.0,480.0,147.0,,,,-119.2,,,106.2,,,179.0,226.7,,3.4,-222.0,,-68.0,3.2,,,,199.0,113.0,214.4,,,,,,260.0,,,88.2,210.5,,True,,True,False,False,,,,True,,,True,,,False,False,,True,False,,True,True,,,,False,True,False,,,,,,False,,,True,False
37149,42,44.0,,43.6,,38.0,105.0,32.0,,,,23.5,,,37.4,,,72.0,37.7,,48.9,,,26.0,34.0,,,,50.0,36.0,107.4,,,,,,,,,46.1,68.1,2.0,,1.6,,-4.0,63.0,-10.0,,,,-18.5,,,-4.6,,,30.0,-4.3,,6.9,,,-16.0,-8.0,,,,8.0,-6.0,65.4,,,,,,,,,4.1,26.1,,True,,False,False,False,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
37151,360,476.0,,464.0,,423.0,674.0,423.0,,,,244.7,,,440.5,,,521.0,463.4,,379.4,221.5,,285.0,370.0,,,,502.0,395.0,606.3,,,,,,318.0,,,608.2,579.3,116.0,,104.0,,63.0,314.0,63.0,,,,-115.3,,,80.5,,,161.0,103.4,,19.4,-138.5,,-75.0,10.0,,,,142.0,35.0,246.3,,,,,,-42.0,,,248.2,219.3,,True,,True,False,True,,,,True,,,True,,,False,True,,True,False,,True,True,,,,False,True,False,,,,,,True,,,False,False
37153,102,117.0,,134.9,,110.0,254.0,130.0,,,,78.0,,,97.9,,,157.0,238.0,,142.7,37.0,,58.0,94.9,,,,150.0,110.0,113.2,,,,,,,,,110.0,110.0,15.0,,32.9,,8.0,152.0,28.0,,,,-24.0,,,-4.1,,,55.0,136.0,,40.7,-65.0,,-44.0,-7.1,,,,48.0,8.0,11.2,,,,,,,,,8.0,8.0,,False,,True,False,False,,,,False,,,True,,,False,False,,False,False,,False,True,,,,False,True,True,,,,,,,,,True,True
37155,750,318.0,,331.7,,280.0,579.0,224.0,,,,237.7,,,318.3,,,461.0,237.5,,337.6,169.0,,196.0,270.1,,,,338.0,279.0,693.5,,,,,,204.0,,,367.7,341.7,-432.0,,-418.3,,-470.0,-171.0,-526.0,,,,-512.3,,,-431.7,,,-289.0,-512.5,,-412.4,-581.0,,-554.0,-479.9,,,,-412.0,-471.0,-56.5,,,,,,-546.0,,,-382.3,-408.3,,True,,False,True,False,,,,False,,,True,,,True,False,,True,False,,False,False,,,,True,False,True,,,,,,False,,,True,True
37157,120,155.0,,168.3,,150.0,295.0,154.0,,,,116.2,,,167.7,,,253.0,118.2,,199.1,91.5,,77.0,119.9,,,,158.0,147.0,353.8,,,,,,,,,139.7,191.8,35.0,,48.3,,30.0,175.0,34.0,,,,-3.8,,,47.7,,,133.0,-1.8,,79.1,-28.5,,-43.0,-0.1,,,,38.0,27.0,233.8,,,,,,,,,19.7,71.8,,False,,True,False,True,,,,True,,,False,,,False,True,,False,True,,False,True,,,,False,True,False,,,,,,,,,True,False
37159,377,502.0,,489.5,,490.0,813.0,496.0,,,,277.5,,,396.1,,,518.0,769.9,,415.9,165.5,,281.0,412.5,,,,532.0,443.0,716.7,,,,,,343.0,,,520.3,622.7,125.0,,112.5,,113.0,436.0,119.0,,,,-99.5,,,19.1,,,141.0,392.9,,38.9,-211.5,,-96.0,35.5,,,,155.0,66.0,339.7,,,,,,-34.0,,,143.3,245.7,,True,,True,False,True,,,,True,,,True,,,False,False,,True,False,,True,True,,,,False,True,False,,,,,,True,,,False,False
37161,136,154.0,,150.3,,146.0,314.0,101.0,,,,112.2,,,108.3,,,282.0,83.8,,149.5,48.5,,81.0,144.1,,,,118.0,131.0,188.7,,,,,,,,,148.8,237.8,18.0,,14.3,,10.0,178.0,-35.0,,,,-23.8,,,-27.7,,,146.0,-52.2,,13.5,-87.5,,-55.0,8.1,,,,-18.0,-5.0,52.7,,,,,,,,,12.8,101.8,,True,,True,False,False,,,,False,,,False,,,False,False,,True,False,,False,True,,,,False,True,False,,,,,,,,,True,False
37163,146,137.0,,130.1,,131.0,275.0,107.0,,,,96.7,,,111.0,,,251.0,101.2,,137.1,61.0,,67.0,103.9,,,,139.0,127.0,219.9,,,,,,,,,149.3,150.4,-9.0,,-15.9,,-15.0,129.0,-39.0,,,,-49.3,,,-35.0,,,105.0,-44.8,,-8.9,-85.0,,-79.0,-42.1,,,,-7.0,-19.0,73.9,,,,,,,,,3.3,4.4,,False,,False,False,False,,,,False,,,False,,,False,False,,True,False,,False,False,,,,True,False,False,,,,,,,,,True,True
37165,88,84.0,,77.4,,76.0,168.0,75.0,,,,54.6,,,51.6,,,114.0,67.1,,77.7,26.0,,64.0,60.6,,,,80.0,71.0,140.8,,,,,,,,,85.7,90.9,-4.0,,-10.6,,-12.0,80.0,-13.0,,,,-33.4,,,-36.4,,,26.0,-20.9,,-10.3,-62.0,,-24.0,-27.4,,,,-8.0,-17.0,52.8,,,,,,,,,-2.3,2.9,,False,,False,False,False,,,,False,,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,True,True
37167,212,194.0,,187.9,,171.0,320.0,159.0,,,,118.9,,,138.0,,,251.0,170.9,,172.8,52.5,,128.0,160.9,,,,199.0,172.0,334.5,,,,,,,,,219.5,224.4,-18.0,,-24.1,,-41.0,108.0,-53.0,,,,-93.1,,,-74.0,,,39.0,-41.1,,-39.2,-159.5,,-84.0,-51.1,,,,-13.0,-40.0,122.5,,,,,,,,,7.5,12.4,,False,,False,False,False,,,,False,,,False,,,False,False,,False,False,,False,False,,,,True,False,False,,,,,,,,,True,True
37169,115,158.0,,155.9,,144.0,244.0,151.0,,,,72.0,,,119.6,,,138.0,167.5,,119.8,33.0,,97.0,99.5,,,,158.0,131.0,181.8,,,,,,,,,194.4,185.0,43.0,,40.9,,29.0,129.0,36.0,,,,-43.0,,,4.6,,,23.0,52.5,,4.8,-82.0,,-18.0,-15.5,,,,43.0,16.0,66.8,,,,,,,,,79.4,70.0,,True,,True,False,True,,,,True,,,True,,,True,False,,True,False,,True,True,,,,False,True,False,,,,,,,,,False,False
37171,215,368.0,,386.6,,299.0,464.0,373.0,,,,133.3,,,246.4,,,216.0,294.6,,192.2,84.5,,232.5,240.7,,,,354.0,308.0,322.2,,,,,,,,,365.7,361.3,153.0,,171.6,,84.0,249.0,158.0,,,,-81.7,,,31.4,,,1.0,79.6,,-22.8,-130.5,,17.5,25.7,,,,139.0,93.0,107.2,,,,,,,,,150.7,146.3,,False,,True,False,False,,,,True,,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,,,True,True
37173,25,21.0,,21.1,,21.0,68.0,25.0,,,,18.6,,,28.5,,,37.0,10.6,,27.8,,,7.0,15.3,,,,23.0,16.0,54.6,,,,,,,,,16.6,27.4,-4.0,,-3.9,,-4.0,43.0,0.0,,,,-6.4,,,3.5,,,12.0,-14.4,,2.8,,,-18.0,-9.7,,,,-2.0,-9.0,29.6,,,,,,,,,-8.4,2.4,,True,,False,False,True,,,,False,,,True,,,False,False,,True,,,False,False,,,,True,False,False,,,,,,,,,False,True
37175,61,94.0,,91.9,,82.0,166.0,81.0,,,,42.0,,,105.2,,,93.0,70.0,,77.0,9.5,,52.0,67.6,,,,100.0,80.0,207.3,,,,,,,,,110.7,96.6,33.0,,30.9,,21.0,105.0,20.0,,,,-19.0,,,44.2,,,32.0,9.0,,16.0,-51.5,,-9.0,6.6,,,,39.0,19.0,146.3,,,,,,,,,49.7,35.6,,True,,True,False,True,,,,True,,,False,,,True,True,,True,False,,True,True,,,,False,True,False,,,,,,,,,False,False
37177,12,14.0,,16.4,,11.0,37.0,2.0,,,,6.1,,,8.1,,,11.0,4.0,,11.9,,,12.0,9.8,,,,14.0,11.0,10.6,,,,,,,,,16.3,15.2,2.0,,4.4,,-1.0,25.0,-10.0,,,,-5.9,,,-3.9,,,-1.0,-8.0,,-0.1,,,0.0,-2.2,,,,2.0,-1.0,-1.4,,,,,,,,,4.3,3.2,,False,,True,False,False,,,,False,,,False,,,True,False,,True,,,True,False,,,,False,True,True,,,,,,,,,False,False
37179,542,614.0,,568.9,,556.0,934.0,565.0,,,,386.5,,,518.1,,540.2,955.0,608.6,,590.9,358.0,,380.0,472.8,,,,653.0,516.0,1011.4,,,,,,540.0,,,713.3,745.6,72.0,,26.9,,14.0,392.0,23.0,,,,-155.5,,,-23.9,,-1.8,413.0,66.6,,48.9,-184.0,,-162.0,-69.2,,,,111.0,-26.0,469.4,,,,,,-2.0,,,171.3,203.6,,True,,True,False,True,,,,False,,,True,,True,False,True,,True,False,,False,True,,,,False,True,False,,,,,,True,,,False,False
37181,138,143.0,,144.2,,125.0,268.0,134.0,,,,74.0,,,145.8,,,131.0,165.6,,108.9,36.0,,83.5,117.1,,,,167.0,122.0,165.2,,,,,,,,,137.6,117.6,5.0,,6.2,,-13.0,130.0,-4.0,,,,-64.0,,,7.8,,,-7.0,27.6,,-29.1,-102.0,,-54.5,-20.9,,,,29.0,-16.0,27.2,,,,,,,,,-0.4,-20.4,,False,,False,False,True,,,,False,,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,True,False
37183,1594,2480.0,,2667.3,2144.5,2145.0,3769.0,1926.0,,,,1686.1,,,2558.4,,2364.0,3552.0,2496.7,,2835.5,1899.5,,1546.5,1957.8,,,,2941.0,2050.0,3786.5,,,,,,1963.0,,,1081.6,3241.0,886.0,,1073.3,550.5,551.0,2175.0,332.0,,,,92.1,,,964.4,,770.0,1958.0,902.7,,1241.5,305.5,,-47.5,363.8,,,,1347.0,456.0,2192.5,,,,,,369.0,,,-512.4,1647.0,,False,True,True,False,True,,,,True,,,False,,True,False,False,,False,True,,True,True,,,,False,True,False,,,,,,True,,,True,False
37185,34,33.0,,37.7,,36.0,117.0,60.0,,,,25.1,,,29.5,,,47.0,94.9,,49.0,,,24.0,32.0,,,,54.0,36.0,43.6,,,,,,,,,35.5,70.5,-1.0,,3.7,,2.0,83.0,26.0,,,,-8.9,,,-4.5,,,13.0,60.9,,15.0,,,-10.0,-2.0,,,,20.0,2.0,9.6,,,,,,,,,1.5,36.5,,False,,False,False,False,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
37187,42,73.0,,71.8,,55.0,118.0,57.0,,,,20.9,,,53.2,,,38.0,68.5,,40.6,,,44.0,54.7,,,,76.0,53.0,34.0,,,,,,,,,70.1,68.4,31.0,,29.8,,13.0,76.0,15.0,,,,-21.1,,,11.2,,,-4.0,26.5,,-1.4,,,2.0,12.7,,,,34.0,11.0,-8.0,,,,,,,,,28.1,26.4,,True,,True,False,True,,,,True,,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,True
37189,130,152.0,,181.1,,140.0,318.0,199.0,,,,73.6,,,105.2,,,155.0,393.1,,102.6,26.0,,129.0,125.8,,,,194.0,123.0,190.1,,,,,,,,,158.5,125.1,22.0,,51.1,,10.0,188.0,69.0,,,,-56.4,,,-24.8,,,25.0,263.1,,-27.4,-104.0,,-1.0,-4.2,,,,64.0,-7.0,60.1,,,,,,,,,28.5,-4.9,,False,,True,False,False,,,,False,,,False,,,False,False,,False,False,,True,True,,,,False,True,False,,,,,,,,,False,True
37191,201,232.0,,272.9,,241.0,523.0,215.0,,,,175.1,,,281.1,,,475.0,588.2,,270.5,98.5,,148.0,185.0,,,,313.0,221.0,265.2,,,,,,,,,418.4,309.4,31.0,,71.9,,40.0,322.0,14.0,,,,-25.9,,,80.1,,,274.0,387.2,,69.5,-102.5,,-53.0,-16.0,,,,112.0,20.0,64.2,,,,,,,,,217.4,108.4,,False,,False,False,True,,,,True,,,False,,,False,False,,False,False,,False,True,,,,False,True,False,,,,,,,,,False,False
37193,97,187.0,,193.8,,186.0,316.0,185.0,,,,104.4,,,160.3,,,212.0,240.7,,182.0,62.5,,112.5,126.2,,,,207.0,170.0,217.9,,,,,,,,,287.2,191.5,90.0,,96.8,,89.0,219.0,88.0,,,,7.4,,,63.3,,,115.0,143.7,,85.0,-34.5,,15.5,29.2,,,,110.0,73.0,120.9,,,,,,,,,190.2,94.5,,False,,True,False,True,,,,True,,,True,,,False,False,,True,True,,True,True,,,,False,True,False,,,,,,,,,False,False
37195,215,229.0,,228.9,,229.0,445.0,253.0,,,,144.9,,,190.9,,,300.0,411.8,,222.3,97.5,,120.0,190.7,,,,285.0,190.0,354.2,,,,,,,,,233.1,267.3,14.0,,13.9,,14.0,230.0,38.0,,,,-70.1,,,-24.1,,,85.0,196.8,,7.3,-117.5,,-95.0,-24.3,,,,70.0,-25.0,139.2,,,,,,,,,18.1,52.3,,True,,False,False,False,,,,False,,,False,,,False,False,,True,False,,False,False,,,,False,False,False,,,,,,,,,False,False
37197,82,94.0,,94.5,,81.0,185.0,75.0,,,,57.6,,,62.6,,,116.0,64.3,,80.6,24.0,,67.0,78.8,,,,91.0,84.0,146.1,,,,,,,,,78.5,112.0,12.0,,12.5,,-1.0,103.0,-7.0,,,,-24.4,,,-19.4,,,34.0,-17.7,,-1.4,-58.0,,-15.0,-3.2,,,,9.0,2.0,64.1,,,,,,,,,-3.5,30.0,,False,,True,False,True,,,,False,,,False,,,False,False,,True,False,,False,True,,,,True,True,False,,,,,,,,,True,False
37199,30,30.0,,29.5,,29.0,92.0,33.0,,,,20.5,,,28.1,,,46.0,25.8,,24.7,,,22.0,21.0,,,,30.0,28.0,76.4,,,,,,,,,17.4,39.2,0.0,,-0.5,,-1.0,62.0,3.0,,,,-9.5,,,-1.9,,,16.0,-4.2,,-5.3,,,-8.0,-9.0,,,,0.0,-2.0,46.4,,,,,,,,,-12.6,9.2,,False,,False,False,False,,,,False,,,False,,,False,False,,False,,,False,False,,,,True,False,False,,,,,,,,,False,False
38001,1,1.0,,0.5,,1.0,18.0,0.0,,,,2.7,,,4.1,,,2.0,0.4,,5.1,,,0.0,0.8,,,,,3.0,,,,,,,,,,0.9,,0.0,,-0.5,,0.0,17.0,-1.0,,,,1.7,,,3.1,,,1.0,-0.6,,4.1,,,-1.0,-0.2,,,,,2.0,,,,,,,,,,-0.1,,,False,,True,False,False,,,,False,,,False,,,False,False,,False,,,False,False,,,,,False,,,,,,,,,,False,
38003,5,3.0,,3.0,,3.0,33.0,0.0,,,,5.9,,,7.7,,,9.0,0.0,,4.1,,,3.0,1.6,,,,1.0,9.0,6.3,,,,,,,,,3.8,10.7,-2.0,,-2.0,,-2.0,28.0,-5.0,,,,0.9,,,2.7,,,4.0,-5.0,,-0.9,,,-2.0,-3.4,,,,-4.0,4.0,1.3,,,,,,,,,-1.2,5.7,,True,,False,False,False,,,,True,,,False,,,False,False,,True,,,False,False,,,,False,False,True,,,,,,,,,True,False
38005,1,0.0,,0.0,,1.0,23.0,0.0,,,,7.1,,,0.0,,,5.0,0.1,,4.8,,,3.0,0.4,,,,0.0,7.0,9.6,,,,,,,,,0.2,3.4,-1.0,,-1.0,,0.0,22.0,-1.0,,,,6.1,,,-1.0,,,4.0,-0.9,,3.8,,,2.0,-0.6,,,,-1.0,6.0,8.6,,,,,,,,,-0.8,2.4,,True,,True,False,False,,,,False,,,True,,,False,True,,False,,,False,True,,,,False,False,False,,,,,,,,,True,False
38007,0,0.0,,0.1,,0.0,8.0,0.0,,,,0.2,,,0.2,,,0.0,0.0,,0.4,,,0.0,0.0,,,,0.0,1.0,0.6,,,,,,,,,0.4,,0.0,,0.1,,0.0,8.0,0.0,,,,0.2,,,0.2,,,0.0,0.0,,0.4,,,0.0,0.0,,,,0.0,1.0,0.6,,,,,,,,,0.4,,,False,,True,False,True,,,,False,,,False,,,True,False,,False,,,True,False,,,,True,False,False,,,,,,,,,False,
38009,11,8.0,,8.2,,6.0,28.0,0.0,,,,4.8,,,3.6,,,6.0,2.0,,8.2,,,0.0,3.7,,,,4.0,11.0,4.4,,,,,,,,,8.5,16.6,-3.0,,-2.8,,-5.0,17.0,-11.0,,,,-6.2,,,-7.4,,,-5.0,-9.0,,-2.8,,,-11.0,-7.3,,,,-7.0,0.0,-6.6,,,,,,,,,-2.5,5.6,,True,,False,False,False,,,,False,,,False,,,False,False,,True,,,False,False,,,,False,True,False,,,,,,,,,True,False
38011,2,8.0,,8.4,,5.0,27.0,0.0,,,,4.8,,,4.7,,,4.0,3.3,,6.3,,,2.0,3.8,,,,6.0,8.0,,,,,,,,,,11.1,8.1,6.0,,6.4,,3.0,25.0,-2.0,,,,2.8,,,2.7,,,2.0,1.3,,4.3,,,0.0,1.8,,,,4.0,6.0,,,,,,,,,,9.1,6.1,,False,,True,False,True,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,False,,,,,,,,,,False,False
38013,3,0.0,,0.6,,1.0,15.0,0.0,,,,1.7,,,0.3,,,2.0,2.1,,2.4,,,4.0,1.4,,,,2.0,2.0,1.3,,,,,,,,,1.2,2.9,-3.0,,-2.4,,-2.0,12.0,-3.0,,,,-1.3,,,-2.7,,,-1.0,-0.9,,-0.6,,,1.0,-1.6,,,,-1.0,-1.0,-1.7,,,,,,,,,-1.8,-0.1,,True,,True,False,False,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,True
38015,92,111.0,,113.2,,87.0,243.0,28.0,,,,81.1,,,100.4,,,80.0,21.1,,88.8,30.0,,60.0,94.4,,,,84.0,145.0,126.8,,,,,,,,,73.2,159.0,19.0,,21.2,,-5.0,151.0,-64.0,,,,-10.9,,,8.4,,,-12.0,-70.9,,-3.2,-62.0,,-32.0,2.4,,,,-8.0,53.0,34.8,,,,,,,,,-18.8,67.0,,False,,True,False,False,,,,True,,,True,,,True,False,,True,False,,False,True,,,,True,False,False,,,,,,,,,True,False
38017,149,84.0,,83.9,,67.0,255.0,64.0,,,,102.3,,,98.0,,57.1,148.0,21.4,,231.8,30.0,,37.0,69.8,,,,64.0,158.0,116.2,,,,,,61.0,,,51.0,131.6,-65.0,,-65.1,,-82.0,106.0,-85.0,,,,-46.7,,,-51.0,,-91.9,-1.0,-127.6,,82.8,-119.0,,-112.0,-79.2,,,,-85.0,9.0,-32.8,,,,,,-88.0,,,-98.0,-17.4,,False,,False,False,False,,,,True,,,True,,False,True,False,,False,False,,False,False,,,,False,True,True,,,,,,False,,,False,True
38019,0,0.0,,0.0,,0.0,17.0,0.0,,,,1.8,,,0.1,,,2.0,0.1,,1.9,,,1.0,0.1,,,,0.0,4.0,1.3,,,,,,,,,0.4,,0.0,,0.0,,0.0,17.0,0.0,,,,1.8,,,0.1,,,2.0,0.1,,1.9,,,1.0,0.1,,,,0.0,4.0,1.3,,,,,,,,,0.4,,,True,,True,False,True,,,,False,,,False,,,False,False,,False,,,False,False,,,,True,False,False,,,,,,,,,False,
38021,1,5.0,,4.8,,4.0,25.0,0.0,,,,4.7,,,5.5,,,4.0,0.3,,5.7,,,4.0,2.7,,,,2.0,8.0,3.5,,,,,,,,,5.0,,4.0,,3.8,,3.0,24.0,-1.0,,,,3.7,,,4.5,,,3.0,-0.7,,4.7,,,3.0,1.7,,,,1.0,7.0,2.5,,,,,,,,,4.0,,,True,,True,False,True,,,,True,,,False,,,True,True,,False,,,True,True,,,,True,False,True,,,,,,,,,True,
38023,5,0.0,,0.0,,1.0,10.0,0.0,,,,0.7,,,0.5,,,1.0,1.0,,0.6,,,1.0,0.1,,,,0.0,3.0,2.0,,,,,,,,,0.5,2.0,-5.0,,-5.0,,-4.0,5.0,-5.0,,,,-4.3,,,-4.5,,,-4.0,-4.0,,-4.4,,,-4.0,-4.9,,,,-5.0,-2.0,-3.0,,,,,,,,,-4.5,-3.0,,False,,True,False,False,,,,True,,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,True
38025,2,0.0,,0.1,,1.0,14.0,0.0,,,,1.9,,,1.7,,,7.0,0.1,,2.2,,,1.0,0.3,,,,0.0,3.0,4.0,,,,,,,,,1.0,1.2,-2.0,,-1.9,,-1.0,12.0,-2.0,,,,-0.1,,,-0.3,,,5.0,-1.9,,0.2,,,-1.0,-1.7,,,,-2.0,1.0,2.0,,,,,,,,,-1.0,-0.8,,True,,True,False,False,,,,True,,,True,,,False,True,,True,,,True,True,,,,False,True,False,,,,,,,,,True,True
38027,0,2.0,,1.1,,2.0,23.0,2.0,,,,3.5,,,0.7,,,1.0,0.7,,4.2,,,6.0,1.9,,,,2.0,4.0,1.6,,,,,,,,,0.6,8.6,2.0,,1.1,,2.0,23.0,2.0,,,,3.5,,,0.7,,,1.0,0.7,,4.2,,,6.0,1.9,,,,2.0,4.0,1.6,,,,,,,,,0.6,8.6,,True,,False,False,False,,,,False,,,True,,,True,True,,False,,,False,True,,,,False,False,True,,,,,,,,,True,False
38029,2,0.0,,0.0,,1.0,16.0,0.0,,,,2.7,,,0.0,,,2.0,0.0,,1.5,,,1.0,0.2,,,,0.0,3.0,3.6,,,,,,,,,0.6,4.7,-2.0,,-2.0,,-1.0,14.0,-2.0,,,,0.7,,,-2.0,,,0.0,-2.0,,-0.5,,,-1.0,-1.8,,,,-2.0,1.0,1.6,,,,,,,,,-1.4,2.7,,False,,True,False,False,,,,True,,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,False
