,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
47037,13342,24360.0,51291.0,,,,,20051.0,13679.1,12814.6,21811.5,,13789.0,21822.0,,11018.0,37949.0,,,,,6709.0,337.1,-527.4,8469.5,,447.0,8480.0,,False,,,,,True,True,True,True,,True,True,
47039,116,342.0,164.0,,,,,463.0,77.1,270.5,237.5,,,,,226.0,48.0,,,,,347.0,-38.9,154.5,121.5,,,,,True,,,,,False,True,True,True,,,,
47041,315,870.0,770.0,,,,,990.0,287.9,429.3,788.0,,510.8,,,555.0,455.0,,,,,675.0,-27.1,114.3,473.0,,195.8,,,True,,,,,False,True,True,True,,True,,
47043,1005,1878.0,2007.0,,,,,2157.0,700.3,1107.7,1324.0,,1484.2,,,873.0,1002.0,,,,,1152.0,-304.7,102.7,319.0,,479.2,,,False,,,,,False,True,True,True,,True,,
47045,684,1134.0,1734.0,,,,,1580.0,849.4,792.4,927.5,,768.4,,,450.0,1050.0,,,,,896.0,165.4,108.4,243.5,,84.4,,,False,,,,,False,True,True,True,,True,,
47047,920,1584.0,1491.0,,,,,1190.0,974.4,810.0,1348.0,,1095.4,,,664.0,571.0,,,,,270.0,54.4,-110.0,428.0,,175.4,,,True,,,,,True,True,True,True,,True,,
47049,248,528.0,289.0,,,,,629.0,246.4,501.5,224.0,,,,,280.0,41.0,,,,,381.0,-1.6,253.5,-24.0,,,,,True,,,,,False,True,True,True,,,,
47051,794,1416.0,1384.0,,,,,2154.0,733.0,837.2,1118.0,,1571.3,,,622.0,590.0,,,,,1360.0,-61.0,43.2,324.0,,777.3,,,True,,,,,False,True,True,True,,False,,
47053,783,1512.0,1578.0,,,,,1723.0,611.7,1055.1,1225.0,,1325.9,,,729.0,795.0,,,,,940.0,-171.3,272.1,442.0,,542.9,,,False,,,,,False,True,True,True,,True,,
47055,644,1710.0,1051.0,,,,,1457.0,725.2,808.6,1626.5,,,,,1066.0,407.0,,,,,813.0,81.2,164.6,982.5,,,,,True,,,,,True,True,True,True,,,,
47057,453,636.0,215.0,,,,,971.0,349.4,436.5,895.0,,,,,183.0,-238.0,,,,,518.0,-103.6,-16.5,442.0,,,,,False,,,,,False,True,True,False,,,,
47059,1018,3054.0,6634.0,,,,,2874.0,1378.0,1566.0,1942.0,,3837.1,,,2036.0,5616.0,,,,,1856.0,360.0,548.0,924.0,,2819.1,,,False,,,,,True,True,True,True,,False,,
47061,311,624.0,494.0,,,,,715.0,270.3,306.4,392.0,,,,,313.0,183.0,,,,,404.0,-40.7,-4.6,81.0,,,,,True,,,,,False,True,True,True,,,,
47063,1436,2700.0,3516.0,,,,,2532.0,1344.1,1665.7,2159.5,,1034.1,,,1264.0,2080.0,,,,,1096.0,-91.9,229.7,723.5,,-401.9,,,False,,,,,True,True,True,True,,True,,
47065,7593,16104.0,25233.0,,,,,16118.0,8678.1,9712.8,14764.0,,15837.1,17552.0,,8511.0,17640.0,,,,,8525.0,1085.1,2119.8,7171.0,,8244.1,9959.0,,False,,,,,False,True,True,True,,True,False,
47067,117,228.0,47.0,,,,,217.0,85.4,117.6,699.0,,,,,111.0,-70.0,,,,,100.0,-31.6,0.6,582.0,,,,,True,,,,,True,True,True,False,,,,
47069,405,636.0,1383.0,,,,,1011.0,238.8,462.3,1322.0,,366.5,,,231.0,978.0,,,,,606.0,-166.2,57.3,917.0,,-38.5,,,False,,,,,False,True,True,False,,True,,
47071,425,900.0,678.0,,,,,1294.0,631.1,556.4,1006.5,,,,,475.0,253.0,,,,,869.0,206.1,131.4,581.5,,,,,True,,,,,False,True,True,False,,,,
47073,989,2190.0,4763.0,,,,,2264.0,1236.0,1333.4,3076.0,,938.7,,,1201.0,3774.0,,,,,1275.0,247.0,344.4,2087.0,,-50.3,,,False,,,,,False,True,True,False,,True,,
47075,336,462.0,377.0,,,,,492.0,275.9,330.1,508.0,,241.3,,,126.0,41.0,,,,,156.0,-60.1,-5.9,172.0,,-94.7,,,True,,,,,False,True,True,False,,True,,
47077,404,996.0,1096.0,,,,,1038.0,396.4,700.4,527.5,,,,,592.0,692.0,,,,,634.0,-7.6,296.4,123.5,,,,,False,,,,,False,True,True,True,,,,
47079,521,576.0,168.0,,,,,1060.0,206.0,405.9,553.0,,137.7,,,55.0,-353.0,,,,,539.0,-315.0,-115.1,32.0,,-383.3,,,False,,,,,False,False,False,True,,False,,
47081,488,966.0,571.0,,,,,1002.0,472.8,482.8,655.0,,,,,478.0,83.0,,,,,514.0,-15.2,-5.2,167.0,,,,,True,,,,,False,True,True,True,,,,
47083,125,438.0,95.0,,,,,345.0,80.1,116.4,186.0,,,,,313.0,-30.0,,,,,220.0,-44.9,-8.6,61.0,,,,,True,,,,,True,True,True,True,,,,
47085,256,342.0,43.0,,,,,699.0,100.7,286.7,136.0,,,,,86.0,-213.0,,,,,443.0,-155.3,30.7,-120.0,,,,,False,,,,,False,False,True,False,,,,
47087,240,222.0,49.0,,,,,470.0,135.0,169.6,175.0,,,,,-18.0,-191.0,,,,,230.0,-105.0,-70.4,-65.0,,,,,False,,,,,False,False,False,False,,,,
47089,1181,1992.0,2489.0,,,,,2297.0,1154.8,1211.7,1327.0,,724.3,,,811.0,1308.0,,,,,1116.0,-26.2,30.7,146.0,,-456.7,,,False,,,,,False,True,True,True,,True,,
47091,243,552.0,1097.0,,,,,461.0,292.9,249.2,531.0,,,,,309.0,854.0,,,,,218.0,49.9,6.2,288.0,,,,,False,,,,,True,True,True,True,,,,
47093,8570,16224.0,27018.0,,,,,18138.0,7392.0,10960.6,14883.0,,11920.4,12621.0,,7654.0,18448.0,,,,,9568.0,-1178.0,2390.6,6313.0,,3350.4,4051.0,,False,,,,,False,True,True,True,,True,True,
47095,175,234.0,0.0,,,,,172.0,397.4,184.3,269.0,,,,,59.0,-175.0,,,,,-3.0,222.4,9.3,94.0,,,,,False,,,,,True,False,True,False,,,,
47097,288,726.0,873.0,,,,,989.0,631.9,420.0,1163.0,,390.9,,,438.0,585.0,,,,,701.0,343.9,132.0,875.0,,102.9,,,False,,,,,False,True,True,False,,True,,
47099,734,1818.0,1288.0,,,,,2151.0,706.0,959.5,1813.0,,911.1,,,1084.0,554.0,,,,,1417.0,-28.0,225.5,1079.0,,177.1,,,True,,,,,False,True,True,True,,True,,
47101,212,366.0,120.0,,,,,539.0,91.0,175.9,234.0,,,,,154.0,-92.0,,,,,327.0,-121.0,-36.1,22.0,,,,,True,,,,,False,True,True,True,,,,
47103,480,1380.0,728.0,,,,,1819.0,546.7,875.0,1049.5,,579.7,,,900.0,248.0,,,,,1339.0,66.7,395.0,569.5,,99.7,,,True,,,,,False,True,True,True,,True,,
47105,975,2070.0,3933.0,,,,,2278.0,560.3,1423.0,1496.0,,1157.1,,,1095.0,2958.0,,,,,1303.0,-414.7,448.0,521.0,,182.1,,,False,,,,,False,True,True,True,,True,,
47107,1011,1878.0,4049.0,,,,,2767.0,810.5,1151.2,1408.5,,3418.5,,,867.0,3038.0,,,,,1756.0,-200.5,140.2,397.5,,2407.5,,,False,,,,,False,True,True,True,,False,,
47109,457,720.0,409.0,,,,,1437.0,344.9,608.3,544.0,,172.7,,,263.0,-48.0,,,,,980.0,-112.1,151.3,87.0,,-284.3,,,True,,,,,False,True,True,True,,False,,
47111,569,720.0,361.0,,,,,820.0,398.0,530.0,503.0,,337.0,,,151.0,-208.0,,,,,251.0,-171.0,-39.0,-66.0,,-232.0,,,False,,,,,False,False,True,True,,False,,
47113,1290,3018.0,663.0,,,,,3367.0,1402.7,2202.9,2453.0,,2778.8,,,1728.0,-627.0,,,,,2077.0,112.7,912.9,1163.0,,1488.8,,,True,,,,,False,True,True,True,,True,,
47115,783,960.0,1905.0,,,,,1458.0,858.2,577.2,1379.0,,,,,177.0,1122.0,,,,,675.0,75.2,-205.8,596.0,,,,,False,,,,,False,True,False,False,,,,
47117,695,1458.0,1098.0,,,,,1470.0,551.9,757.6,1464.0,,1588.5,,,763.0,403.0,,,,,775.0,-143.1,62.6,769.0,,893.5,,,True,,,,,False,True,True,False,,False,,
47119,1898,4050.0,5889.0,,,,,3276.0,1534.8,2477.0,3197.5,,2059.4,,,2152.0,3991.0,,,,,1378.0,-363.2,579.0,1299.5,,161.4,,,False,,,,,True,True,True,True,,True,,
47121,209,420.0,180.0,,,,,676.0,156.3,277.3,307.0,,,,,211.0,-29.0,,,,,467.0,-52.7,68.3,98.0,,,,,True,,,,,False,True,True,True,,,,
47123,935,1974.0,2796.0,,,,,2115.0,582.7,989.9,1607.5,,1604.2,,,1039.0,1861.0,,,,,1180.0,-352.3,54.9,672.5,,669.2,,,False,,,,,False,True,True,True,,True,,
47125,3951,7524.0,8892.0,,,,,5642.0,3885.0,4130.0,6345.0,,7564.7,7016.0,,3573.0,4941.0,,,,,1691.0,-66.0,179.0,2394.0,,3613.7,3065.0,,False,,,,,True,True,True,True,,False,True,
47127,172,294.0,87.0,,,,,362.0,101.8,160.3,186.0,,,,,122.0,-85.0,,,,,190.0,-70.2,-11.7,14.0,,,,,True,,,,,False,True,True,True,,,,
47129,532,882.0,850.0,,,,,920.0,571.2,489.0,893.0,,,,,350.0,318.0,,,,,388.0,39.2,-43.0,361.0,,,,,True,,,,,False,True,True,False,,,,
47131,465,1098.0,898.0,,,,,1111.0,515.9,556.9,636.0,,635.3,,,633.0,433.0,,,,,646.0,50.9,91.9,171.0,,170.3,,,True,,,,,False,True,True,True,,True,,
47133,425,936.0,717.0,,,,,888.0,428.0,493.7,753.0,,476.4,,,511.0,292.0,,,,,463.0,3.0,68.7,328.0,,51.4,,,True,,,,,True,True,True,True,,True,,
47135,117,234.0,24.0,,,,,416.0,32.0,163.4,171.0,,,,,117.0,-93.0,,,,,299.0,-85.0,46.4,54.0,,,,,True,,,,,False,True,True,True,,,,
47137,115,264.0,63.0,,,,,131.0,105.6,106.8,253.0,,,,,149.0,-52.0,,,,,16.0,-9.4,-8.2,138.0,,,,,True,,,,,True,True,True,True,,,,
47139,425,546.0,363.0,,,,,756.0,474.5,444.6,567.5,,,,,121.0,-62.0,,,,,331.0,49.5,19.6,142.5,,,,,True,,,,,False,True,True,False,,,,
47141,1234,3150.0,3484.0,,,,,3080.0,1156.0,1882.0,2318.5,,1788.7,,,1916.0,2250.0,,,,,1846.0,-78.0,648.0,1084.5,,554.7,,,False,,,,,True,True,True,True,,True,,
47143,576,1632.0,559.0,,,,,1521.0,673.8,998.6,1689.0,,,,,1056.0,-17.0,,,,,945.0,97.8,422.6,1113.0,,,,,True,,,,,True,True,True,False,,,,
47145,932,1944.0,2655.0,,,,,2258.0,1406.3,1251.0,1370.0,,,,,1012.0,1723.0,,,,,1326.0,474.3,319.0,438.0,,,,,False,,,,,False,True,True,True,,,,
47147,1625,2850.0,5748.0,,,,,2239.0,957.3,1740.7,2110.0,,1338.0,,,1225.0,4123.0,,,,,614.0,-667.7,115.7,485.0,,-287.0,,,False,,,,,True,True,True,True,,True,,
47149,6338,11784.0,31283.0,,,,,13018.0,4826.2,6530.5,9028.5,,9424.0,10189.0,,5446.0,24945.0,,,,,6680.0,-1511.8,192.5,2690.5,,3086.0,3851.0,,False,,,,,False,True,True,True,,True,True,
47151,687,630.0,576.0,,,,,718.0,357.8,435.1,274.0,,901.0,,,-57.0,-111.0,,,,,31.0,-329.2,-251.9,-413.0,,214.0,,,False,,,,,True,False,False,False,,False,,
47153,270,552.0,139.0,,,,,579.0,173.3,307.5,469.0,,,,,282.0,-131.0,,,,,309.0,-96.7,37.5,199.0,,,,,True,,,,,False,True,True,True,,,,
47155,1990,3858.0,8474.0,,,,,3817.0,1152.5,2756.7,3206.0,,1514.5,,,1868.0,6484.0,,,,,1827.0,-837.5,766.7,1216.0,,-475.5,,,False,,,,,True,True,True,True,,True,,
47157,13844,22542.0,44177.0,,,,,29034.0,16512.8,21603.5,18280.0,,15634.2,23643.0,,8698.0,30333.0,,,,,15190.0,2668.8,7759.5,4436.0,,1790.2,9799.0,,False,,,,,False,True,True,True,,True,False,
47159,305,816.0,481.0,,,,,812.0,153.2,340.1,462.0,,346.1,,,511.0,176.0,,,,,507.0,-151.8,35.1,157.0,,41.1,,,True,,,,,True,True,True,True,,True,,
47161,243,432.0,409.0,,,,,392.0,275.9,223.2,484.0,,,,,189.0,166.0,,,,,149.0,32.9,-19.8,241.0,,,,,True,,,,,True,True,True,False,,,,
47163,2151,4986.0,20471.0,,,,,5757.0,2281.8,2955.3,3555.5,,4724.8,2783.0,,2835.0,18320.0,,,,,3606.0,130.8,804.3,1404.5,,2573.8,632.0,,False,,,,,False,True,True,True,,True,True,
47165,3787,6012.0,10726.0,,,,,6032.0,3384.0,3773.9,4297.0,,5379.3,5614.0,,2225.0,6939.0,,,,,2245.0,-403.0,-13.1,510.0,,1592.3,1827.0,,False,,,,,False,True,True,True,,True,True,
47167,1004,1836.0,2780.0,,,,,2362.0,875.5,1198.4,1519.5,,1230.4,,,832.0,1776.0,,,,,1358.0,-128.5,194.4,515.5,,226.4,,,False,,,,,False,True,True,True,,True,,
47169,127,414.0,,,,,,387.0,72.5,184.2,479.0,,155.2,,,287.0,,,,,,260.0,-54.5,57.2,352.0,,28.2,,,,,,,,True,True,True,False,,True,,
47171,214,546.0,88.0,,,,,797.0,269.4,221.5,345.0,,,,,332.0,-126.0,,,,,583.0,55.4,7.5,131.0,,,,,True,,,,,False,True,True,True,,,,
47173,340,432.0,676.0,,,,,909.0,252.5,397.8,444.0,,,,,92.0,336.0,,,,,569.0,-87.5,57.8,104.0,,,,,False,,,,,False,True,True,False,,,,
47175,181,300.0,88.0,,,,,289.0,156.2,73.3,420.5,,,,,119.0,-93.0,,,,,108.0,-24.8,-107.7,239.5,,,,,True,,,,,True,True,True,False,,,,
47177,575,1440.0,3045.0,,,,,2086.0,323.4,1312.7,1101.5,,662.5,,,865.0,2470.0,,,,,1511.0,-251.6,737.7,526.5,,87.5,,,False,,,,,False,True,True,True,,True,,
47179,1471,4656.0,10780.0,,,,,4569.0,2533.5,2529.2,3074.5,,8121.3,1929.0,,3185.0,9309.0,,,,,3098.0,1062.5,1058.2,1603.5,,6650.3,458.0,,False,,,,,True,True,True,True,,False,True,
47181,310,576.0,427.0,,,,,755.0,240.3,259.8,608.0,,,,,266.0,117.0,,,,,445.0,-69.7,-50.2,298.0,,,,,True,,,,,False,True,True,False,,,,
47183,475,912.0,741.0,,,,,1091.0,411.8,680.0,645.0,,450.6,,,437.0,266.0,,,,,616.0,-63.2,205.0,170.0,,-24.4,,,True,,,,,False,True,True,True,,True,,
47185,370,822.0,226.0,,,,,1337.0,397.9,617.4,1103.5,,473.7,,,452.0,-144.0,,,,,967.0,27.9,247.4,733.5,,103.7,,,True,,,,,False,True,True,False,,True,,
47187,4699,9180.0,10833.0,,,,,6791.0,5618.8,5765.2,8062.0,,6155.7,8961.0,,4481.0,6134.0,,,,,2092.0,919.8,1066.2,3363.0,,1456.7,4262.0,,False,,,,,True,True,True,True,,True,True,
47189,2389,5076.0,9403.0,,,,,5220.0,2352.1,3436.1,3864.0,,3707.5,2743.0,,2687.0,7014.0,,,,,2831.0,-36.9,1047.1,1475.0,,1318.5,354.0,,False,,,,,False,True,True,True,,True,True,
48001,698,3882.0,6240.0,,,,,2043.0,12461.8,1683.3,1221.5,,1846.6,,,3184.0,5542.0,,,,,1345.0,11763.8,985.3,523.5,,1148.6,,,False,,,,,True,False,True,True,,True,,
48003,156,540.0,467.0,,,,,529.0,311.3,300.6,432.5,,,,,384.0,311.0,,,,,373.0,155.3,144.6,276.5,,,,,True,,,,,True,True,True,True,,,,
48005,1419,3246.0,6776.0,,,,,2819.0,4204.4,2256.0,2710.5,,1302.4,,,1827.0,5357.0,,,,,1400.0,2785.4,837.0,1291.5,,-116.6,,,False,,,,,True,False,True,True,,True,,
48007,329,372.0,533.0,,,,,494.0,267.1,379.3,259.0,,,,,43.0,204.0,,,,,165.0,-61.9,50.3,-70.0,,,,,False,,,,,False,False,False,False,,,,
48009,113,516.0,476.0,,,,,281.0,277.1,193.2,342.0,,,,,403.0,363.0,,,,,168.0,164.1,80.2,229.0,,,,,True,,,,,True,True,True,True,,,,
48011,33,36.0,,,,,,50.0,18.1,16.4,41.0,,,,,3.0,,,,,,17.0,-14.9,-16.6,8.0,,,,,,,,,,False,False,False,False,,,,
48013,1620,2988.0,28.0,,,,,1747.0,364.1,918.5,1646.5,,1621.3,,,1368.0,-1592.0,,,,,127.0,-1255.9,-701.5,26.5,,1.3,,,False,,,,,True,True,True,True,,True,,
48015,598,780.0,1244.0,,,,,717.0,475.4,627.1,751.5,,,,,182.0,646.0,,,,,119.0,-122.6,29.1,153.5,,,,,False,,,,,True,True,True,True,,,,
48017,51,90.0,0.0,,,,,212.0,4.4,54.8,38.0,,,,,39.0,-51.0,,,,,161.0,-46.6,3.8,-13.0,,,,,False,,,,,False,False,True,True,,,,
48019,427,1026.0,3627.0,,,,,490.0,241.2,335.1,419.0,,,,,599.0,3200.0,,,,,63.0,-185.8,-91.9,-8.0,,,,,False,,,,,True,True,True,True,,,,
48021,4181,1878.0,4321.0,,,,,2036.0,2349.2,1551.4,1262.0,,935.1,,,-2303.0,140.0,,,,,-2145.0,-1831.8,-2629.6,-2919.0,,-3245.9,,,True,,,,,True,True,False,False,,False,,
48023,51,156.0,0.0,,,,,119.0,89.0,104.3,121.0,,,,,105.0,-51.0,,,,,68.0,38.0,53.3,70.0,,,,,True,,,,,True,True,True,True,,,,
48025,592,1188.0,1755.0,,,,,1090.0,700.0,741.7,516.0,,,,,596.0,1163.0,,,,,498.0,108.0,149.7,-76.0,,,,,False,,,,,True,True,True,True,,,,
48027,5037,11238.0,27304.0,,,,,12920.0,27710.6,9533.7,6891.0,,10673.1,6258.0,,6201.0,22267.0,,,,,7883.0,22673.6,4496.7,1854.0,,5636.1,1221.0,,False,,,,,False,False,True,True,,True,True,
48029,60817,58746.0,38804.0,,,,,61412.0,115928.1,50782.7,71702.0,,37118.7,149612.0,,-2071.0,-22013.0,,,,,595.0,55111.1,-10034.3,10885.0,,-23698.3,88795.0,,False,,,,,True,False,False,False,,False,False,
48031,379,96.0,12.0,,,,,239.0,70.3,111.5,80.0,,,,,-283.0,-367.0,,,,,-140.0,-308.7,-267.5,-299.0,,,,,False,,,,,True,False,True,False,,,,
48033,4,0.0,0.0,,,,,12.0,5.0,2.0,0.0,,,,,-4.0,-4.0,,,,,8.0,1.0,-2.0,-4.0,,,,,False,,,,,False,True,True,False,,,,
48035,669,582.0,1071.0,,,,,535.0,401.0,364.5,305.5,,,,,-87.0,402.0,,,,,-134.0,-268.0,-304.5,-363.5,,,,,False,,,,,False,False,False,False,,,,
48037,2076,1866.0,1816.0,,,,,2913.0,6518.9,1059.0,1349.0,,1633.3,,,-210.0,-260.0,,,,,837.0,4442.9,-1017.0,-727.0,,-442.7,,,False,,,,,False,False,False,False,,False,,
48039,7856,12906.0,23414.0,,,,,8912.0,6174.4,9840.0,12684.0,,8422.4,10724.0,,5050.0,15558.0,,,,,1056.0,-1681.6,1984.0,4828.0,,566.4,2868.0,,False,,,,,True,True,True,True,,True,True,
48041,4466,7008.0,10255.0,,,,,5059.0,4820.2,4311.4,7737.5,,3778.8,14168.0,,2542.0,5789.0,,,,,593.0,354.2,-154.6,3271.5,,-687.2,9702.0,,False,,,,,True,True,True,False,,True,False,
48043,121,144.0,,,,,,298.0,16.8,83.9,20.0,,,,,23.0,,,,,,177.0,-104.2,-37.1,-101.0,,,,,,,,,,False,False,False,False,,,,
48045,27,84.0,,,,,,54.0,128.8,14.2,41.0,,,,,57.0,,,,,,27.0,101.8,-12.8,14.0,,,,,,,,,,True,False,True,True,,,,
48047,99,288.0,168.0,,,,,615.0,91.6,161.6,133.0,,,,,189.0,69.0,,,,,516.0,-7.4,62.6,34.0,,,,,True,,,,,False,True,True,True,,,,
48049,941,1950.0,3202.0,,,,,1205.0,1455.4,806.2,1195.0,,1176.4,,,1009.0,2261.0,,,,,264.0,514.4,-134.8,254.0,,235.4,,,False,,,,,True,True,True,True,,True,,
48051,1169,480.0,1386.0,,,,,437.0,59.0,117.6,227.0,,,,,-689.0,217.0,,,,,-732.0,-1110.0,-1051.4,-942.0,,,,,True,,,,,False,False,False,False,,,,
48053,2044,654.0,1910.0,,,,,1107.0,166.0,519.7,331.0,,,,,-1390.0,-134.0,,,,,-937.0,-1878.0,-1524.3,-1713.0,,,,,True,,,,,True,False,False,False,,,,
48055,2518,1122.0,2816.0,,,,,1246.0,2951.0,825.7,405.0,,486.4,,,-1396.0,298.0,,,,,-1272.0,433.0,-1692.3,-2113.0,,-2031.6,,,True,,,,,True,True,False,False,,False,,
48057,442,570.0,1899.0,,,,,589.0,191.0,230.5,158.0,,,,,128.0,1457.0,,,,,147.0,-251.0,-211.5,-284.0,,,,,False,,,,,False,False,False,False,,,,
48059,220,606.0,589.0,,,,,328.0,248.3,307.8,337.0,,,,,386.0,369.0,,,,,108.0,28.3,87.8,117.0,,,,,True,,,,,True,True,True,True,,,,
48061,6459,9120.0,30966.0,,,,,5979.0,5110.3,8832.1,5833.0,,4653.4,8679.0,,2661.0,24507.0,,,,,-480.0,-1348.7,2373.1,-626.0,,-1805.6,2220.0,,False,,,,,True,True,True,True,,True,True,
48063,295,528.0,909.0,,,,,325.0,383.1,235.0,251.0,,,,,233.0,614.0,,,,,30.0,88.1,-60.0,-44.0,,,,,False,,,,,True,True,True,True,,,,
48065,65,174.0,90.0,,,,,161.0,169.0,59.3,81.0,,,,,109.0,25.0,,,,,96.0,104.0,-5.7,16.0,,,,,True,,,,,True,True,True,True,,,,
48067,385,378.0,1252.0,,,,,795.0,879.4,176.4,403.0,,,,,-7.0,867.0,,,,,410.0,494.4,-208.6,18.0,,,,,False,,,,,False,False,False,False,,,,
48069,76,180.0,23.0,,,,,206.0,90.1,83.2,74.0,,,,,104.0,-53.0,,,,,130.0,14.1,7.2,-2.0,,,,,True,,,,,False,True,True,True,,,,
48071,997,2970.0,674.0,,,,,1673.0,146.1,495.9,845.0,,1629.0,,,1973.0,-323.0,,,,,676.0,-850.9,-501.1,-152.0,,632.0,,,True,,,,,True,True,True,True,,True,,
48073,655,1482.0,9938.0,,,,,1814.0,2450.3,773.1,650.5,,736.6,,,827.0,9283.0,,,,,1159.0,1795.3,118.1,-4.5,,81.6,,,False,,,,,False,False,True,True,,True,,
48075,85,222.0,,,,,,205.0,159.0,160.3,65.0,,,,,137.0,,,,,,120.0,74.0,75.3,-20.0,,,,,,,,,,True,True,True,True,,,,
48077,165,648.0,508.0,,,,,448.0,170.8,243.5,481.5,,,,,483.0,343.0,,,,,283.0,5.8,78.5,316.5,,,,,True,,,,,True,True,True,True,,,,
48079,32,30.0,0.0,,,,,104.0,23.3,23.4,41.0,,,,,-2.0,-32.0,,,,,72.0,-8.7,-8.6,9.0,,,,,False,,,,,False,False,False,False,,,,
48081,57,114.0,4.0,,,,,68.0,42.4,46.3,29.0,,,,,57.0,-53.0,,,,,11.0,-14.6,-10.7,-28.0,,,,,True,,,,,True,True,True,True,,,,
48083,170,690.0,1396.0,,,,,237.0,1171.8,247.1,564.0,,,,,520.0,1226.0,,,,,67.0,1001.8,77.1,394.0,,,,,False,,,,,True,False,True,True,,,,
48085,24894,37344.0,94586.0,,,,,32469.0,9037.9,29128.6,33040.5,,27092.2,58634.0,,12450.0,69692.0,,,,,7575.0,-15856.1,4234.6,8146.5,,2198.2,33740.0,,False,,,,,True,False,True,True,,True,False,
48087,33,108.0,0.0,,,,,63.0,42.4,29.7,65.0,,,,,75.0,-33.0,,,,,30.0,9.4,-3.3,32.0,,,,,True,,,,,True,True,True,True,,,,
48089,397,462.0,742.0,,,,,497.0,215.5,344.0,451.5,,,,,65.0,345.0,,,,,100.0,-181.5,-53.0,54.5,,,,,False,,,,,False,False,True,True,,,,
48091,1980,2982.0,0.0,,,,,3550.0,2400.9,2941.5,1781.5,,2067.2,7201.0,,1002.0,-1980.0,,,,,1570.0,420.9,961.5,-198.5,,87.2,5221.0,,False,,,,,False,True,True,True,,True,False,
48093,192,510.0,204.0,,,,,449.0,253.9,293.6,357.0,,,,,318.0,12.0,,,,,257.0,61.9,101.6,165.0,,,,,True,,,,,True,True,True,True,,,,
48095,62,150.0,1.0,,,,,154.0,122.3,36.0,38.0,,,,,88.0,-61.0,,,,,92.0,60.3,-26.0,-24.0,,,,,True,,,,,False,True,True,True,,,,
48097,776,1992.0,4262.0,,,,,1651.0,765.4,1079.3,1159.5,,832.9,,,1216.0,3486.0,,,,,875.0,-10.6,303.3,383.5,,56.9,,,False,,,,,True,True,True,True,,True,,
48099,3261,2274.0,2941.0,,,,,2478.0,1691.5,1751.5,989.0,,1177.5,,,-987.0,-320.0,,,,,-783.0,-1569.5,-1509.5,-2272.0,,-2083.5,,,True,,,,,True,False,False,False,,False,,
48101,14,96.0,,,,,,37.0,79.0,31.0,65.0,,,,,82.0,,,,,,23.0,65.0,17.0,51.0,,,,,,,,,,True,True,True,True,,,,
48103,78,102.0,0.0,,,,,179.0,928.5,32.8,153.0,,,,,24.0,-78.0,,,,,101.0,850.5,-45.2,75.0,,,,,False,,,,,False,False,False,False,,,,
48105,120,0.0,,,,,,122.0,23.7,46.5,61.0,,,,,-120.0,,,,,,2.0,-96.3,-73.5,-59.0,,,,,,,,,,True,True,True,True,,,,
48107,132,168.0,35.0,,,,,139.0,258.0,76.2,79.0,,,,,36.0,-97.0,,,,,7.0,126.0,-55.8,-53.0,,,,,False,,,,,True,False,False,False,,,,
48109,72,0.0,,,,,,30.0,7.7,12.9,11.0,,,,,-72.0,,,,,,-42.0,-64.3,-59.1,-61.0,,,,,,,,,,True,True,True,True,,,,
48111,295,18.0,0.0,,,,,148.0,7.2,16.1,22.0,,,,,-277.0,-295.0,,,,,-147.0,-287.8,-278.9,-273.0,,,,,False,,,,,True,False,False,True,,,,
48113,61699,112878.0,191247.0,,,,,92470.0,171837.1,73502.4,98476.5,,50132.5,145317.0,,51179.0,129548.0,,,,,30771.0,110138.1,11803.4,36777.5,,-11566.5,83618.0,,False,,,,,True,False,True,True,,True,False,
48115,189,528.0,82.0,,,,,468.0,203.2,173.2,267.0,,,,,339.0,-107.0,,,,,279.0,14.2,-15.8,78.0,,,,,True,,,,,True,True,True,True,,,,
48117,232,336.0,204.0,,,,,626.0,466.7,319.3,170.0,,246.2,,,104.0,-28.0,,,,,394.0,234.7,87.3,-62.0,,14.2,,,True,,,,,False,False,True,True,,True,,
48119,119,114.0,67.0,,,,,121.0,326.9,74.5,47.5,,,,,-5.0,-52.0,,,,,2.0,207.9,-44.5,-71.5,,,,,False,,,,,True,False,False,False,,,,
