,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
42079,8176,10416.0,,,,13177.0,,8492.6,996.7,,19675.3,3505.0,,2240.0,,,,5001.0,,316.6,-7179.3,,11499.3,-4671.0,,,,,False,,True,False,,False,False,
42081,3466,7192.0,,,,4302.0,,7110.8,397.0,,2899.2,,,3726.0,,,,836.0,,3644.8,-3069.0,,-566.8,,,,,,True,,True,True,,True,,
42083,1469,1944.0,,,,1691.0,,1221.7,0.1,,,,,475.0,,,,222.0,,-247.3,-1468.9,,,,,,,,True,,True,False,,,,
42085,2290,4432.0,,,,4787.0,,2137.4,0.2,,3560.1,,,2142.0,,,,2497.0,,-152.6,-2289.8,,1270.1,,,,,,False,,True,False,,True,,
42087,1257,2144.0,,,,2076.0,,499.5,0.0,,2063.7,,,887.0,,,,819.0,,-757.5,-1257.0,,806.7,,,,,,True,,True,False,,True,,
42089,3703,4496.0,,,,4954.0,,1779.8,262.4,,4924.1,1782.0,,793.0,,,,1251.0,,-1923.2,-3440.6,,1221.1,-1921.0,,,,,False,,False,False,,False,False,
42091,18491,24432.0,,,,21880.0,,11192.2,2504.3,,9483.9,11331.0,,5941.0,,,,3389.0,,-7298.8,-15986.7,,-9007.1,-7160.0,,,,,True,,False,False,,False,False,
42093,1090,1624.0,,,,837.0,,1304.8,0.0,,,,,534.0,,,,-253.0,,214.8,-1090.0,,,,,,,,True,,True,False,,,,
42095,10379,14592.0,,,,9674.0,,7810.7,1931.4,,18315.9,6007.0,,4213.0,,,,-705.0,,-2568.3,-8447.6,,7936.9,-4372.0,,,,,True,,True,False,,False,False,
42097,3301,3768.0,,,,3812.0,,2266.8,161.4,,1799.2,,,467.0,,,,511.0,,-1034.2,-3139.6,,-1501.8,,,,,,False,,False,False,,False,,
42099,1250,2040.0,,,,1631.0,,2490.2,115.5,,,,,790.0,,,,381.0,,1240.2,-1134.5,,,,,,,,True,,False,False,,,,
42101,26355,33232.0,,,,34000.0,,16764.1,36.3,,28550.5,9294.0,,6877.0,,,,7645.0,,-9590.9,-26318.7,,2195.5,-17061.0,,,,,False,,False,False,,True,False,
42103,1097,1048.0,,,,1258.0,,829.8,34.2,,,,,-49.0,,,,161.0,,-267.2,-1062.8,,,,,,,,False,,False,False,,,,
42105,359,488.0,,,,583.0,,87.7,0.0,,,,,129.0,,,,224.0,,-271.3,-359.0,,,,,,,,False,,False,False,,,,
42107,4603,7488.0,,,,6116.0,,5632.9,449.5,,9308.4,4212.0,,2885.0,,,,1513.0,,1029.9,-4153.5,,4705.4,-391.0,,,,,True,,True,False,,False,True,
42109,1181,1296.0,,,,1563.0,,1101.4,180.0,,,,,115.0,,,,382.0,,-79.6,-1001.0,,,,,,,,False,,True,False,,,,
42111,2090,4968.0,,,,3190.0,,4319.5,0.1,,4947.9,,,2878.0,,,,1100.0,,2229.5,-2089.9,,2857.9,,,,,,True,,True,True,,True,,
42113,174,128.0,,,,195.0,,43.4,0.0,,,,,-46.0,,,,21.0,,-130.6,-174.0,,,,,,,,True,,False,False,,,,
42115,718,768.0,,,,1425.0,,490.2,58.5,,,,,50.0,,,,707.0,,-227.8,-659.5,,,,,,,,False,,False,False,,,,
42117,570,904.0,,,,1458.0,,537.0,0.0,,,,,334.0,,,,888.0,,-33.0,-570.0,,,,,,,,False,,True,False,,,,
42119,2331,2656.0,,,,1739.0,,1363.7,421.7,,1332.3,,,325.0,,,,-592.0,,-967.3,-1909.3,,-998.7,,,,,,False,,False,False,,False,,
42121,1045,2440.0,,,,2249.0,,1797.3,0.1,,,,,1395.0,,,,1204.0,,752.3,-1044.9,,,,,,,,True,,True,True,,,,
42123,807,2344.0,,,,1775.0,,2490.6,118.3,,,,,1537.0,,,,968.0,,1683.6,-688.7,,,,,,,,True,,False,True,,,,
42125,5157,6920.0,,,,8285.0,,4720.1,914.5,,5745.8,2030.0,,1763.0,,,,3128.0,,-436.9,-4242.5,,588.8,-3127.0,,,,,False,,True,False,,True,False,
42127,1289,3128.0,,,,1544.0,,3751.1,147.9,,,,,1839.0,,,,255.0,,2462.1,-1141.1,,,,,,,,True,,False,True,,,,
42129,8144,15424.0,,,,14305.0,,12336.4,0.3,,13068.4,3267.0,,7280.0,,,,6161.0,,4192.4,-8143.7,,4924.4,-4877.0,,,,,True,,True,False,,True,True,
42131,405,624.0,,,,1037.0,,420.2,12.5,,,,,219.0,,,,632.0,,15.2,-392.5,,,,,,,,False,,True,False,,,,
42133,13271,19184.0,,,,16252.0,,11354.9,2352.5,,10989.7,6172.0,,5913.0,,,,2981.0,,-1916.1,-10918.5,,-2281.3,-7099.0,,,,,True,,True,False,,True,False,
44001,2050,1992.0,,,,890.0,,1038.8,21.0,,,,,-58.0,,,,-1160.0,,-1011.2,-2029.0,,,,,,,,False,,False,False,,,,
44003,5601,6872.0,,,,5577.0,,2100.0,0.0,,4756.9,4988.0,,1271.0,,,,-24.0,,-3501.0,-5601.0,,-844.1,-613.0,,,,,True,,False,False,,True,True,
44005,2734,2528.0,,,,1491.0,,2146.0,133.6,,,,,-206.0,,,,-1243.0,,-588.0,-2600.4,,,,,,,,False,,False,False,,,,
44007,24342,32408.0,,,,31359.0,,8191.1,2.8,,11251.2,16585.0,,8066.0,,,,7017.0,,-16150.9,-24339.2,,-13090.8,-7757.0,,,,,True,,False,False,,False,True,
44009,3210,3376.0,,,,3149.0,,1687.1,0.0,,3905.5,,,166.0,,,,-61.0,,-1522.9,-3210.0,,695.5,,,,,,True,,False,False,,False,,
45001,946,520.0,,,,931.0,,292.8,201.9,,,,,-426.0,,,,-15.0,,-653.2,-744.1,,,,,,,,True,,False,False,,,,
45003,6480,4048.0,,,,5708.0,,4159.4,0.1,,1377.9,6110.0,,-2432.0,,,,-772.0,,-2320.6,-6479.9,,-5102.1,-370.0,,,,,True,,True,False,,False,True,
45005,316,112.0,,,,186.0,,179.1,0.0,,,,,-204.0,,,,-130.0,,-136.9,-316.0,,,,,,,,True,,True,False,,,,
45007,8378,6528.0,,,,9095.0,,6696.2,1622.3,,5708.6,10991.0,,-1850.0,,,,717.0,,-1681.8,-6755.7,,-2669.4,2613.0,,,,,True,,True,False,,False,False,
45009,516,288.0,,,,335.0,,284.5,0.0,,,,,-228.0,,,,-181.0,,-231.5,-516.0,,,,,,,,True,,False,False,,,,
45011,995,784.0,,,,486.0,,1801.7,55.6,,,,,-211.0,,,,-509.0,,806.7,-939.4,,,,,,,,False,,False,False,,,,
45013,5953,4152.0,,,,4292.0,,4497.8,222.5,,2604.9,7123.0,,-1801.0,,,,-1661.0,,-1455.2,-5730.5,,-3348.1,1170.0,,,,,True,,True,False,,False,True,
45015,5735,2912.0,,,,5445.0,,2491.2,1.3,,2977.0,4637.0,,-2823.0,,,,-290.0,,-3243.8,-5733.7,,-2758.0,-1098.0,,,,,True,,False,False,,True,True,
45017,446,376.0,,,,295.0,,1375.2,0.0,,,,,-70.0,,,,-151.0,,929.2,-446.0,,,,,,,,False,,False,False,,,,
45019,13940,5624.0,,,,16736.0,,3721.7,11.7,,3659.4,6193.0,,-8316.0,,,,2796.0,,-10218.3,-13928.3,,-10280.6,-7747.0,,,,,True,,False,False,,False,True,
45021,2369,1336.0,,,,2499.0,,832.6,350.2,,1192.2,,,-1033.0,,,,130.0,,-1536.4,-2018.8,,-1176.8,,,,,,True,,False,False,,False,,
45023,1459,928.0,,,,1116.0,,713.7,94.0,,,,,-531.0,,,,-343.0,,-745.3,-1365.0,,,,,,,,True,,False,False,,,,
45025,1911,968.0,,,,1314.0,,746.0,188.4,,743.0,,,-943.0,,,,-597.0,,-1165.0,-1722.6,,-1168.0,,,,,,True,,False,False,,False,,
45027,1167,912.0,,,,748.0,,1213.0,32.3,,,,,-255.0,,,,-419.0,,46.0,-1134.7,,,,,,,,False,,True,False,,,,
45029,1341,672.0,,,,1066.0,,1012.6,64.9,,,,,-669.0,,,,-275.0,,-328.4,-1276.1,,,,,,,,True,,True,False,,,,
45031,3439,2448.0,,,,1788.0,,3967.2,172.4,,966.5,,,-991.0,,,,-1651.0,,528.2,-3266.6,,-2472.5,,,,,,False,,True,False,,False,,
45033,1648,1464.0,,,,705.0,,2750.7,59.1,,735.0,,,-184.0,,,,-943.0,,1102.7,-1588.9,,-913.0,,,,,,False,,False,False,,False,,
45035,6848,3936.0,,,,3759.0,,3072.5,857.3,,3716.7,8129.0,,-2912.0,,,,-3089.0,,-3775.5,-5990.7,,-3131.3,1281.0,,,,,False,,False,False,,False,True,
45037,1161,544.0,,,,938.0,,688.7,0.1,,,,,-617.0,,,,-223.0,,-472.3,-1160.9,,,,,,,,True,,True,False,,,,
45039,741,504.0,,,,601.0,,748.1,47.7,,,,,-237.0,,,,-140.0,,7.1,-693.3,,,,,,,,True,,True,False,,,,
45041,6714,6792.0,,,,3514.0,,10319.1,894.7,,5965.9,16914.0,,78.0,,,,-3200.0,,3605.1,-5819.3,,-748.1,10200.0,,,,,False,,False,False,,False,False,
45043,2370,2224.0,,,,1869.0,,5777.1,165.3,,1197.4,,,-146.0,,,,-501.0,,3407.1,-2204.7,,-1172.6,,,,,,False,,False,False,,False,,
45045,27707,22920.0,,,,21716.0,,23797.0,4198.8,,24637.7,46707.0,,-4787.0,,,,-5991.0,,-3910.0,-23508.2,,-3069.3,19000.0,,,,,False,,True,False,,True,False,
45047,2869,1944.0,,,,2625.0,,1721.8,282.0,,1583.8,,,-925.0,,,,-244.0,,-1147.2,-2587.0,,-1285.2,,,,,,True,,False,False,,False,,
45049,590,384.0,,,,561.0,,568.9,0.0,,,,,-206.0,,,,-29.0,,-21.1,-590.0,,,,,,,,True,,True,False,,,,
45051,14414,8960.0,,,,6247.0,,5826.5,792.1,,4666.3,25636.0,,-5454.0,,,,-8167.0,,-8587.5,-13621.9,,-9747.7,11222.0,,,,,False,,False,False,,False,False,
45053,822,536.0,,,,670.0,,504.3,90.2,,,,,-286.0,,,,-152.0,,-317.7,-731.8,,,,,,,,True,,False,False,,,,
45055,2738,1648.0,,,,1730.0,,1954.7,278.5,,626.6,,,-1090.0,,,,-1008.0,,-783.3,-2459.5,,-2111.4,,,,,,True,,True,False,,False,,
45057,4295,3024.0,,,,3079.0,,5281.8,484.3,,3809.2,,,-1271.0,,,,-1216.0,,986.8,-3810.7,,-485.8,,,,,,True,,True,False,,True,,
45059,2804,1952.0,,,,2612.0,,1400.0,305.7,,1378.1,,,-852.0,,,,-192.0,,-1404.0,-2498.3,,-1425.9,,,,,,True,,False,False,,False,,
45061,610,680.0,,,,327.0,,1356.5,22.2,,,,,70.0,,,,-283.0,,746.5,-587.8,,,,,,,,False,,False,False,,,,
45063,13252,8408.0,,,,9571.0,,12772.1,1220.5,,8385.2,23467.0,,-4844.0,,,,-3681.0,,-479.9,-12031.5,,-4866.8,10215.0,,,,,True,,True,False,,False,False,
45065,433,328.0,,,,232.0,,314.1,40.5,,,,,-105.0,,,,-201.0,,-118.9,-392.5,,,,,,,,False,,False,False,,,,
45067,1378,1240.0,,,,605.0,,2564.6,108.4,,,,,-138.0,,,,-773.0,,1186.6,-1269.6,,,,,,,,False,,False,False,,,,
45069,1131,624.0,,,,661.0,,297.7,0.0,,,,,-507.0,,,,-470.0,,-833.3,-1131.0,,,,,,,,True,,False,False,,,,
45071,1531,1120.0,,,,1363.0,,1188.4,215.9,,849.7,,,-411.0,,,,-168.0,,-342.6,-1315.1,,-681.3,,,,,,True,,True,False,,False,,
45073,3336,3232.0,,,,3775.0,,1948.3,689.9,,1817.3,,,-104.0,,,,439.0,,-1387.7,-2646.1,,-1518.7,,,,,,False,,False,False,,False,,
45075,3732,1696.0,,,,2035.0,,1733.3,112.7,,1814.3,,,-2036.0,,,,-1697.0,,-1998.7,-3619.3,,-1917.7,,,,,,True,,True,False,,True,,
45077,6509,5608.0,,,,5649.0,,4107.0,2365.1,,3696.8,,,-901.0,,,,-860.0,,-2402.0,-4143.9,,-2812.2,,,,,,True,,False,False,,False,,
45079,14846,8896.0,,,,11702.0,,8103.2,3240.5,,2547.8,17589.0,,-5950.0,,,,-3144.0,,-6742.8,-11605.5,,-12298.2,2743.0,,,,,True,,False,False,,False,True,
45081,602,416.0,,,,761.0,,441.5,22.0,,,,,-186.0,,,,159.0,,-160.5,-580.0,,,,,,,,True,,True,False,,,,
45083,16201,12848.0,,,,13402.0,,10511.5,2083.2,,16037.1,14991.0,,-3353.0,,,,-2799.0,,-5689.5,-14117.8,,-163.9,-1210.0,,,,,True,,False,False,,True,True,
45085,3911,1968.0,,,,2740.0,,1445.9,323.0,,673.4,,,-1943.0,,,,-1171.0,,-2465.1,-3588.0,,-3237.6,,,,,,True,,False,False,,False,,
45087,1058,848.0,,,,1076.0,,460.9,180.3,,,,,-210.0,,,,18.0,,-597.1,-877.7,,,,,,,,True,,False,False,,,,
45089,1654,1040.0,,,,642.0,,1197.3,47.7,,,,,-614.0,,,,-1012.0,,-456.7,-1606.3,,,,,,,,False,,True,False,,,,
45091,11096,8448.0,,,,9124.0,,5548.9,1929.7,,7714.0,9428.0,,-2648.0,,,,-1972.0,,-5547.1,-9166.3,,-3382.0,-1668.0,,,,,True,,False,False,,False,True,
46003,48,96.0,,,,54.0,,8.6,0.0,,,,,48.0,,,,6.0,,-39.4,-48.0,,,,,,,,True,,True,False,,,,
46005,206,192.0,,,,378.0,,14.6,0.0,,67.3,,,-14.0,,,,172.0,,-191.4,-206.0,,-138.7,,,,,,False,,False,False,,False,,
46007,34,32.0,,,,34.0,,9.4,0.0,,,,,-2.0,,,,0.0,,-24.6,-34.0,,,,,,,,True,,False,False,,,,
46009,69,168.0,,,,142.0,,16.4,0.0,,,,,99.0,,,,73.0,,-52.6,-69.0,,,,,,,,True,,True,True,,,,
46011,676,616.0,,,,636.0,,167.4,0.0,,568.6,,,-60.0,,,,-40.0,,-508.6,-676.0,,-107.4,,,,,,True,,False,False,,False,,
46013,786,824.0,,,,926.0,,189.1,0.0,,969.7,,,38.0,,,,140.0,,-596.9,-786.0,,183.7,,,,,,False,,False,False,,False,,
46015,66,24.0,,,,80.0,,4.1,0.0,,,,,-42.0,,,,14.0,,-61.9,-66.0,,,,,,,,True,,False,False,,,,
46017,11,40.0,,,,55.0,,1.4,0.0,,,,,29.0,,,,44.0,,-9.6,-11.0,,,,,,,,False,,True,True,,,,
46019,122,152.0,,,,232.0,,28.0,0.0,,,,,30.0,,,,110.0,,-94.0,-122.0,,,,,,,,False,,False,False,,,,
46021,20,16.0,,,,48.0,,1.2,0.0,,,,,-4.0,,,,28.0,,-18.8,-20.0,,,,,,,,False,,False,False,,,,
46023,178,224.0,,,,106.0,,23.9,0.0,,,,,46.0,,,,-72.0,,-154.1,-178.0,,,,,,,,False,,False,False,,,,
46025,56,56.0,,,,57.0,,4.3,0.0,,,,,0.0,,,,1.0,,-51.7,-56.0,,,,,,,,False,,False,False,,,,
46027,183,312.0,,,,193.0,,67.1,0.0,,,,,129.0,,,,10.0,,-115.9,-183.0,,,,,,,,True,,True,False,,,,
46029,558,824.0,,,,592.0,,254.6,0.0,,1143.9,,,266.0,,,,34.0,,-303.4,-558.0,,585.9,,,,,,True,,False,False,,False,,
46031,24,72.0,,,,39.0,,6.6,0.0,,,,,48.0,,,,15.0,,-17.4,-24.0,,,,,,,,True,,True,True,,,,
46033,78,120.0,,,,107.0,,24.0,0.0,,,,,42.0,,,,29.0,,-54.0,-78.0,,,,,,,,True,,False,False,,,,
46035,259,376.0,,,,393.0,,78.0,0.2,,,,,117.0,,,,134.0,,-181.0,-258.8,,,,,,,,False,,False,False,,,,
46037,136,120.0,,,,73.0,,41.5,0.0,,,,,-16.0,,,,-63.0,,-94.5,-136.0,,,,,,,,False,,False,False,,,,
46039,69,88.0,,,,96.0,,16.7,0.0,,,,,19.0,,,,27.0,,-52.3,-69.0,,,,,,,,False,,False,False,,,,
46041,154,256.0,,,,71.0,,12.1,0.0,,,,,102.0,,,,-83.0,,-141.9,-154.0,,,,,,,,True,,False,False,,,,
46043,49,104.0,,,,40.0,,43.7,0.0,,,,,55.0,,,,-9.0,,-5.3,-49.0,,,,,,,,True,,True,True,,,,
46045,133,216.0,,,,80.0,,30.9,41.0,,,,,83.0,,,,-53.0,,-102.1,-92.0,,,,,,,,True,,False,False,,,,
46047,82,112.0,,,,80.0,,137.2,0.0,,,,,30.0,,,,-2.0,,55.2,-82.0,,,,,,,,True,,False,False,,,,
46049,44,24.0,,,,32.0,,11.6,0.0,,,,,-20.0,,,,-12.0,,-32.4,-44.0,,,,,,,,True,,False,False,,,,
46051,137,96.0,,,,177.0,,12.6,0.0,,,,,-41.0,,,,40.0,,-124.4,-137.0,,,,,,,,True,,False,False,,,,
46053,49,72.0,,,,39.0,,16.0,0.0,,,,,23.0,,,,-10.0,,-33.0,-49.0,,,,,,,,True,,False,False,,,,
46055,20,64.0,,,,80.0,,40.3,0.0,,,,,44.0,,,,60.0,,20.3,-20.0,,,,,,,,False,,True,True,,,,
46057,101,152.0,,,,119.0,,17.2,0.0,,,,,51.0,,,,18.0,,-83.8,-101.0,,,,,,,,True,,False,False,,,,
46059,17,16.0,,,,72.0,,4.3,0.0,,,,,-1.0,,,,55.0,,-12.7,-17.0,,,,,,,,False,,False,False,,,,
46061,47,56.0,,,,48.0,,6.5,0.2,,,,,9.0,,,,1.0,,-40.5,-46.8,,,,,,,,True,,False,False,,,,
46063,2,8.0,,,,69.0,,0.5,,,,,,6.0,,,,67.0,,-1.5,,,,,,,,,False,,True,,,,,
46065,308,400.0,,,,424.0,,141.9,0.4,,,,,92.0,,,,116.0,,-166.1,-307.6,,,,,,,,False,,False,False,,,,
46067,94,128.0,,,,108.0,,18.8,0.0,,,,,34.0,,,,14.0,,-75.2,-94.0,,,,,,,,True,,False,False,,,,
46069,5,8.0,,,,79.0,,1.8,0.0,,,,,3.0,,,,74.0,,-3.2,-5.0,,,,,,,,False,,False,False,,,,
46071,17,32.0,,,,24.0,,9.7,0.0,,,,,15.0,,,,7.0,,-7.3,-17.0,,,,,,,,True,,True,False,,,,
46073,10,8.0,,,,85.0,,6.1,0.0,,,,,-2.0,,,,75.0,,-3.9,-10.0,,,,,,,,False,,False,False,,,,
46075,20,16.0,,,,24.0,,3.2,,,,,,-4.0,,,,4.0,,-16.8,,,,,,,,,False,,False,,,,,
46077,98,256.0,,,,95.0,,51.9,0.0,,,,,158.0,,,,-3.0,,-46.1,-98.0,,,,,,,,True,,True,True,,,,
46079,168,296.0,,,,295.0,,60.4,0.0,,,,,128.0,,,,127.0,,-107.6,-168.0,,,,,,,,True,,True,False,,,,
46081,324,568.0,,,,632.0,,114.7,0.0,,,,,244.0,,,,308.0,,-209.3,-324.0,,,,,,,,False,,True,False,,,,
46083,1031,1984.0,,,,1017.0,,685.4,0.7,,1428.3,,,953.0,,,,-14.0,,-345.6,-1030.3,,397.3,,,,,,True,,True,False,,True,,
46085,87,24.0,,,,50.0,,7.2,0.0,,,,,-63.0,,,,-37.0,,-79.8,-87.0,,,,,,,,True,,False,False,,,,
46087,70,152.0,,,,65.0,,35.5,0.0,,,,,82.0,,,,-5.0,,-34.5,-70.0,,,,,,,,True,,True,True,,,,
46089,59,40.0,,,,39.0,,17.7,0.0,,,,,-19.0,,,,-20.0,,-41.3,-59.0,,,,,,,,False,,False,False,,,,
46091,45,64.0,,,,82.0,,26.0,0.0,,,,,19.0,,,,37.0,,-19.0,-45.0,,,,,,,,False,,True,False,,,,
46093,386,488.0,,,,586.0,,146.1,0.0,,,,,102.0,,,,200.0,,-239.9,-386.0,,,,,,,,False,,False,False,,,,
46095,33,8.0,,,,63.0,,2.5,0.0,,,,,-25.0,,,,30.0,,-30.5,-33.0,,,,,,,,False,,False,False,,,,
46097,49,32.0,,,,32.0,,2.3,0.0,,,,,-17.0,,,,-17.0,,-46.7,-49.0,,,,,,,,False,,False,False,,,,
46099,3219,4664.0,,,,4059.0,,1158.6,1.5,,2748.5,1335.0,,1445.0,,,,840.0,,-2060.4,-3217.5,,-470.5,-1884.0,,,,,True,,False,False,,True,False,
46101,86,112.0,,,,92.0,,42.1,0.0,,,,,26.0,,,,6.0,,-43.9,-86.0,,,,,,,,True,,False,False,,,,
46102,156,312.0,,,,1581.0,,78.0,,,,,,156.0,,,,1425.0,,-78.0,,,,,,,,,False,,True,,,,,
46103,1865,3264.0,,,,32.0,,837.2,0.5,,1617.9,,,1399.0,,,,-1833.0,,-1027.8,-1864.5,,-247.1,,,,,,False,,True,False,,True,,
46105,66,200.0,,,,40.0,,39.3,0.0,,,,,134.0,,,,-26.0,,-26.7,-66.0,,,,,,,,True,,True,True,,,,
46107,70,48.0,,,,189.0,,1.6,0.0,,,,,-22.0,,,,119.0,,-68.4,-70.0,,,,,,,,False,,False,False,,,,
46109,208,296.0,,,,39.0,,86.6,0.0,,,,,88.0,,,,-169.0,,-121.4,-208.0,,,,,,,,False,,False,False,,,,
46111,25,24.0,,,,179.0,,0.7,0.0,,,,,-1.0,,,,154.0,,-24.3,-25.0,,,,,,,,False,,False,False,,,,
46115,107,88.0,,,,152.0,,26.7,0.2,,,,,-19.0,,,,45.0,,-80.3,-106.8,,,,,,,,False,,False,False,,,,
46117,64,40.0,,,,62.0,,12.4,0.0,,,,,-24.0,,,,-2.0,,-51.6,-64.0,,,,,,,,True,,False,False,,,,
46119,29,32.0,,,,30.0,,0.6,0.0,,,,,3.0,,,,1.0,,-28.4,-29.0,,,,,,,,True,,False,False,,,,
46121,81,120.0,,,,127.0,,22.7,0.0,,,,,39.0,,,,46.0,,-58.3,-81.0,,,,,,,,False,,False,False,,,,
46123,72,88.0,,,,110.0,,15.3,0.0,,,,,16.0,,,,38.0,,-56.7,-72.0,,,,,,,,False,,False,False,,,,
46125,115,168.0,,,,137.0,,42.7,0.0,,,,,53.0,,,,22.0,,-72.3,-115.0,,,,,,,,True,,False,False,,,,
46127,391,576.0,,,,301.0,,281.6,0.4,,,,,185.0,,,,-90.0,,-109.4,-390.6,,,,,,,,True,,True,False,,,,
46129,112,120.0,,,,127.0,,20.0,0.0,,,,,8.0,,,,15.0,,-92.0,-112.0,,,,,,,,False,,False,False,,,,
46135,365,776.0,,,,451.0,,150.9,0.0,,3029.3,,,411.0,,,,86.0,,-214.1,-365.0,,2664.3,,,,,,True,,True,True,,False,,
46137,53,56.0,,,,78.0,,2.6,0.0,,,,,3.0,,,,25.0,,-50.4,-53.0,,,,,,,,False,,False,False,,,,
47001,2465,5344.0,,,,4620.0,,7293.9,810.9,,5251.3,,,2879.0,,,,2155.0,,4828.9,-1654.1,,2786.3,,,,,,True,,False,True,,True,,
47003,1323,3096.0,,,,3418.0,,3041.8,0.0,,3275.1,,,1773.0,,,,2095.0,,1718.8,-1323.0,,1952.1,,,,,,False,,True,True,,False,,
47005,353,568.0,,,,1389.0,,306.4,0.0,,,,,215.0,,,,1036.0,,-46.6,-353.0,,,,,,,,False,,True,False,,,,
47007,446,792.0,,,,1102.0,,672.7,0.0,,,,,346.0,,,,656.0,,226.7,-446.0,,,,,,,,False,,True,False,,,,
47009,4583,8352.0,,,,7567.0,,7582.8,1419.3,,7428.0,3626.0,,3769.0,,,,2984.0,,2999.8,-3163.7,,2845.0,-957.0,,,,,True,,True,True,,True,True,
47011,3960,7072.0,,,,7282.0,,8631.5,503.2,,6010.3,,,3112.0,,,,3322.0,,4671.5,-3456.8,,2050.3,,,,,,False,,False,False,,True,,
47013,1172,2776.0,,,,2745.0,,3743.0,233.0,,1240.4,,,1604.0,,,,1573.0,,2571.0,-939.0,,68.4,,,,,,True,,False,True,,True,,
47015,415,992.0,,,,1043.0,,1246.1,0.0,,,,,577.0,,,,628.0,,831.1,-415.0,,,,,,,,False,,False,True,,,,
47017,897,1816.0,,,,1765.0,,1056.3,481.2,,912.9,,,919.0,,,,868.0,,159.3,-415.8,,15.9,,,,,,True,,True,True,,True,,
47019,1646,3496.0,,,,2334.0,,2444.1,315.3,,1294.0,,,1850.0,,,,688.0,,798.1,-1330.7,,-352.0,,,,,,True,,True,True,,True,,
47021,1109,2744.0,,,,1871.0,,4731.1,409.8,,1747.2,,,1635.0,,,,762.0,,3622.1,-699.2,,638.2,,,,,,True,,False,True,,True,,
47023,573,1200.0,,,,1148.0,,1139.7,113.5,,,,,627.0,,,,575.0,,566.7,-459.5,,,,,,,,True,,True,True,,,,
47025,1119,1480.0,,,,2013.0,,1017.6,50.8,,,,,361.0,,,,894.0,,-101.4,-1068.2,,,,,,,,False,,True,False,,,,
47027,234,520.0,,,,406.0,,920.4,47.4,,,,,286.0,,,,172.0,,686.4,-186.6,,,,,,,,True,,False,True,,,,
47029,1269,2752.0,,,,2012.0,,4584.8,212.9,,1255.1,,,1483.0,,,,743.0,,3315.8,-1056.1,,-13.9,,,,,,True,,False,True,,True,,
47031,1512,3744.0,,,,4111.0,,5836.9,304.2,,2429.8,,,2232.0,,,,2599.0,,4324.9,-1207.8,,917.8,,,,,,False,,False,True,,True,,
47033,392,936.0,,,,766.0,,1490.9,92.5,,,,,544.0,,,,374.0,,1098.9,-299.5,,,,,,,,True,,False,True,,,,
47035,1847,4152.0,,,,3965.0,,6151.7,800.6,,3795.7,,,2305.0,,,,2118.0,,4304.7,-1046.4,,1948.7,,,,,,True,,False,True,,True,,
47037,21346,39712.0,,,,27250.0,,42419.6,11650.3,,39925.0,13056.0,,18366.0,,,,5904.0,,21073.6,-9695.7,,18579.0,-8290.0,,,,,True,,False,True,,False,True,
47039,227,1112.0,,,,742.0,,2706.1,0.1,,,,,885.0,,,,515.0,,2479.1,-226.9,,,,,,,,True,,False,True,,,,
47041,610,1680.0,,,,1366.0,,1346.8,0.0,,,,,1070.0,,,,756.0,,736.8,-610.0,,,,,,,,True,,True,True,,,,
47043,1624,3504.0,,,,3101.0,,5573.7,583.2,,3162.5,,,1880.0,,,,1477.0,,3949.7,-1040.8,,1538.5,,,,,,True,,False,True,,True,,
47045,1126,1648.0,,,,2516.0,,1666.9,143.5,,1066.4,,,522.0,,,,1390.0,,540.9,-982.5,,-59.6,,,,,,False,,False,False,,True,,
47047,1431,2424.0,,,,1927.0,,2203.5,299.3,,1704.2,,,993.0,,,,496.0,,772.5,-1131.7,,273.2,,,,,,True,,True,False,,True,,
47049,447,1640.0,,,,1046.0,,2170.6,101.4,,,,,1193.0,,,,599.0,,1723.6,-345.6,,,,,,,,True,,False,True,,,,
47051,1306,2888.0,,,,3400.0,,2589.5,288.0,,950.6,,,1582.0,,,,2094.0,,1283.5,-1018.0,,-355.4,,,,,,False,,True,True,,True,,
47053,1367,3432.0,,,,2616.0,,2994.8,501.7,,1757.5,,,2065.0,,,,1249.0,,1627.8,-865.3,,390.5,,,,,,True,,True,True,,True,,
47055,1169,3088.0,,,,2056.0,,4415.2,440.8,,,,,1919.0,,,,887.0,,3246.2,-728.2,,,,,,,,True,,False,True,,,,
