,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
38065,4,0.0,0.0,,,,,23.0,0.0,3.2,,10.0,,,,,,-4.0,-4.0,,,,,19.0,-4.0,-0.8,,6.0,,,,,,False,,,,,False,True,True,,False,,,,,
38067,35,35.0,,,,,,49.0,34.3,23.7,,25.0,,,,,,0.0,,,,,,14.0,-0.7,-11.3,,-10.0,,,,,,,,,,,False,False,False,,False,,,,,
38069,16,25.0,0.0,,,,,25.0,1.1,18.1,,12.0,,,,,,9.0,-16.0,,,,,9.0,-14.9,2.1,,-4.0,,,,,,False,,,,,False,False,True,,True,,,,,
38071,64,150.0,18.0,,,,,108.0,13.3,93.3,,50.0,,,,,,86.0,-46.0,,,,,44.0,-50.7,29.3,,-14.0,,,,,,True,,,,,True,True,True,,True,,,,,
38073,32,25.0,0.0,,,,,50.0,20.4,49.0,,0.0,,,,,,-7.0,-32.0,,,,,18.0,-11.6,17.0,,-32.0,,,,,,False,,,,,False,False,False,,False,,,,,
38075,21,5.0,0.0,,,,,64.0,0.6,5.6,,15.0,,,,,,-16.0,-21.0,,,,,43.0,-20.4,-15.4,,-6.0,,,,,,False,,,,,False,False,True,,True,,,,,
38077,106,115.0,18.0,,,,,128.0,20.2,111.8,,89.0,,,,,,9.0,-88.0,,,,,22.0,-85.8,5.8,,-17.0,,,,,,False,,,,,False,False,True,,False,,,,,
38079,73,200.0,52.0,,,,,106.0,64.0,177.9,,63.5,,,,,,127.0,-21.0,,,,,33.0,-9.0,104.9,,-9.5,,,,,,True,,,,,True,True,True,,True,,,,,
38081,15,10.0,0.0,,,,,24.0,1.2,9.8,,25.0,,,,,,-5.0,-15.0,,,,,9.0,-13.8,-5.2,,10.0,,,,,,False,,,,,False,False,False,,False,,,,,
38083,4,0.0,0.0,,,,,11.0,24.1,3.3,,5.0,,,,,,-4.0,-4.0,,,,,7.0,20.1,-0.7,,1.0,,,,,,False,,,,,False,False,True,,True,,,,,
38085,13,50.0,0.0,,,,,15.0,28.4,30.6,,24.0,,,,,,37.0,-13.0,,,,,2.0,15.4,17.6,,11.0,,,,,,True,,,,,True,True,True,,True,,,,,
38087,0,0.0,0.0,,,,,23.0,0.3,2.9,,5.0,,,,,,0.0,0.0,,,,,23.0,0.3,2.9,,5.0,,,,,,True,,,,,False,False,False,,False,,,,,
38089,155,180.0,61.0,,,,,586.0,43.7,252.5,,104.0,,,148.3,,,25.0,-94.0,,,,,431.0,-111.3,97.5,,-51.0,,,-6.7,,,False,,,,,False,False,False,,False,,,True,,
38091,8,0.0,0.0,,,,,18.0,0.4,4.2,,21.0,,,,,,-8.0,-8.0,,,,,10.0,-7.6,-3.8,,13.0,,,,,,False,,,,,False,True,True,,False,,,,,
38093,67,80.0,24.0,,,,,182.0,8.4,259.2,,3.0,,,570.7,,,13.0,-43.0,,,,,115.0,-58.6,192.2,,-64.0,,,503.7,,,False,,,,,False,False,False,,False,,,False,,
38095,11,40.0,,,,,,38.0,1.4,20.2,,27.0,,,,,,29.0,,,,,,27.0,-9.6,9.2,,16.0,,,,,,,,,,,True,True,True,,True,,,,,
38097,41,45.0,5.0,,,,,61.0,11.6,56.0,,31.0,,,,,,4.0,-36.0,,,,,20.0,-29.4,15.0,,-10.0,,,,,,False,,,,,False,False,False,,False,,,,,
38099,48,195.0,3.0,,,,,97.0,7.4,104.6,,133.0,,,,,,147.0,-45.0,,,,,49.0,-40.6,56.6,,85.0,,,,,,True,,,,,True,True,True,,True,,,,,
38101,362,640.0,400.0,,,,,1867.0,116.6,490.8,,412.0,,,935.3,,,278.0,38.0,,,,,1505.0,-245.4,128.8,,50.0,,,573.3,,,True,,,,,False,True,True,,True,,,False,,
38103,18,15.0,0.0,,,,,45.0,2.5,16.5,,29.0,,,,,,-3.0,-18.0,,,,,27.0,-15.5,-1.5,,11.0,,,,,,False,,,,,False,False,True,,False,,,,,
38105,301,390.0,292.0,,,,,892.0,142.2,294.9,,326.0,,,441.5,,,89.0,-9.0,,,,,591.0,-158.8,-6.1,,25.0,,,140.5,,,True,,,,,False,False,True,,True,,,False,,
39001,473,515.0,274.0,,,,,738.0,567.8,324.1,,434.0,,,,,,42.0,-199.0,,,,,265.0,94.8,-148.9,,-39.0,,,,,,False,,,,,False,False,False,,True,,,,,
39003,1204,2280.0,2633.0,,,,,2691.0,1856.4,1435.9,,1498.0,,,1181.4,,,1076.0,1429.0,,,,,1487.0,652.4,231.9,,294.0,,,-22.6,,,False,,,,,False,True,True,,True,,,True,,
39005,438,1180.0,993.0,,,,,1504.0,563.9,631.3,,852.5,,,820.6,,,742.0,555.0,,,,,1066.0,125.9,193.3,,414.5,,,382.6,,,True,,,,,False,True,True,,True,,,True,,
39007,1247,1030.0,477.0,,,,,1814.0,1148.0,865.0,,798.0,,,874.0,,,-217.0,-770.0,,,,,567.0,-99.0,-382.0,,-449.0,,,-373.0,,,False,,,,,False,True,False,,False,,,False,,
39009,905,1225.0,1057.0,,,,,1376.0,1028.6,860.3,,1041.0,,,,,,320.0,152.0,,,,,471.0,123.6,-44.7,,136.0,,,,,,True,,,,,False,True,True,,True,,,,,
39011,415,940.0,762.0,,,,,1381.0,678.7,576.8,,681.5,,,772.8,,,525.0,347.0,,,,,966.0,263.7,161.8,,266.5,,,357.8,,,True,,,,,False,True,True,,True,,,True,,
39013,903,1775.0,1544.0,,,,,1482.0,1159.3,964.5,,1202.0,,,1511.8,,,872.0,641.0,,,,,579.0,256.3,61.5,,299.0,,,608.8,,,True,,,,,True,True,True,,True,,,True,,
39015,709,1010.0,567.0,,,,,1298.0,980.7,678.9,,819.0,,,959.0,,,301.0,-142.0,,,,,589.0,271.7,-30.1,,110.0,,,250.0,,,True,,,,,False,True,True,,True,,,True,,
39017,5312,8020.0,2750.0,,,,,10834.0,4396.7,4961.3,,6906.5,,,6279.1,4889.0,,2708.0,-2562.0,,,,,5522.0,-915.3,-350.7,,1594.5,,,967.1,-423.0,,True,,,,,False,True,True,,True,,,True,True,
39019,298,775.0,635.0,,,,,660.0,992.5,401.6,,733.0,,,,,,477.0,337.0,,,,,362.0,694.5,103.6,,435.0,,,,,,True,,,,,True,False,True,,True,,,,,
39021,417,920.0,487.0,,,,,965.0,948.5,488.5,,866.0,,,725.3,,,503.0,70.0,,,,,548.0,531.5,71.5,,449.0,,,308.3,,,True,,,,,False,False,True,,True,,,True,,
39023,1507,3405.0,4693.0,,,,,3144.0,5343.8,2294.0,,2748.0,,,3112.9,1326.0,,1898.0,3186.0,,,,,1637.0,3836.8,787.0,,1241.0,,,1605.9,-181.0,,False,,,,,True,False,True,,True,,,True,True,
39025,3005,5765.0,3114.0,,,,,5623.0,5597.5,3194.2,,4314.5,,,4544.1,3355.0,,2760.0,109.0,,,,,2618.0,2592.5,189.2,,1309.5,,,1539.1,350.0,,True,,,,,True,True,True,,True,,,True,True,
39027,565,850.0,572.0,,,,,1129.0,500.1,586.7,,590.0,,,752.1,,,285.0,7.0,,,,,564.0,-64.9,21.7,,25.0,,,187.1,,,True,,,,,False,True,True,,True,,,True,,
39029,952,2105.0,1745.0,,,,,2365.0,1080.1,1420.1,,1915.0,,,1426.0,,,1153.0,793.0,,,,,1413.0,128.1,468.1,,963.0,,,474.0,,,True,,,,,False,True,True,,True,,,True,,
39031,311,570.0,555.0,,,,,1016.0,311.9,328.3,,333.0,,,,,,259.0,244.0,,,,,705.0,0.9,17.3,,22.0,,,,,,True,,,,,False,True,True,,True,,,,,
39033,411,1050.0,1010.0,,,,,1110.0,647.3,512.0,,773.5,,,695.7,,,639.0,599.0,,,,,699.0,236.3,101.0,,362.5,,,284.7,,,True,,,,,False,True,True,,True,,,True,,
39035,12269,24295.0,15753.0,,,,,23843.0,16868.5,18775.6,,17615.0,,,12527.1,27182.0,,12026.0,3484.0,,,,,11574.0,4599.5,6506.6,,5346.0,,,258.1,14913.0,,True,,,,,True,True,True,,True,,,True,False,
39037,438,830.0,814.0,,,,,1472.0,576.8,412.4,,624.5,,,941.9,,,392.0,376.0,,,,,1034.0,138.8,-25.6,,186.5,,,503.9,,,True,,,,,False,True,True,,True,,,False,,
39039,478,995.0,1689.0,,,,,881.0,630.7,499.9,,713.0,,,552.1,,,517.0,1211.0,,,,,403.0,152.7,21.9,,235.0,,,74.1,,,False,,,,,True,True,True,,True,,,True,,
39041,2366,4410.0,1690.0,,,,,4479.0,4329.4,3596.8,,3639.5,,,3774.0,2489.0,,2044.0,-676.0,,,,,2113.0,1963.4,1230.8,,1273.5,,,1408.0,123.0,,True,,,,,False,True,True,,True,,,True,True,
39043,883,2045.0,2640.0,,,,,1940.0,1445.5,1228.9,,1704.0,,,1571.1,,,1162.0,1757.0,,,,,1057.0,562.5,345.9,,821.0,,,688.1,,,False,,,,,True,True,True,,True,,,True,,
39045,2184,4805.0,3375.0,,,,,3868.0,3164.1,2992.6,,3865.5,,,1800.7,3237.0,,2621.0,1191.0,,,,,1684.0,980.1,808.6,,1681.5,,,-383.3,1053.0,,True,,,,,True,True,True,,True,,,True,True,
39047,395,890.0,696.0,,,,,718.0,473.9,480.1,,681.5,,,824.8,,,495.0,301.0,,,,,323.0,78.9,85.1,,286.5,,,429.8,,,True,,,,,True,True,True,,True,,,True,,
39049,13400,27720.0,20558.0,,,,,27695.0,17169.4,22268.7,,20735.0,,,8332.2,22206.0,,14320.0,7158.0,,,,,14295.0,3769.4,8868.7,,7335.0,,,-5067.8,8806.0,,True,,,,,True,True,True,,True,,,True,True,
39051,490,990.0,809.0,,,,,970.0,883.2,562.3,,714.0,,,318.4,,,500.0,319.0,,,,,480.0,393.2,72.3,,224.0,,,-171.6,,,True,,,,,True,True,True,,True,,,True,,
39053,294,380.0,104.0,,,,,726.0,195.6,307.2,,298.0,,,,,,86.0,-190.0,,,,,432.0,-98.4,13.2,,4.0,,,,,,False,,,,,False,False,True,,True,,,,,
39055,1132,1585.0,776.0,,,,,1809.0,1551.3,959.8,,1556.0,,,1458.7,,,453.0,-356.0,,,,,677.0,419.3,-172.2,,424.0,,,326.7,,,True,,,,,False,True,True,,True,,,True,,
39057,1866,4070.0,2903.0,,,,,4018.0,2821.3,2110.2,,3410.0,,,4574.9,2796.0,,2204.0,1037.0,,,,,2152.0,955.3,244.2,,1544.0,,,2708.9,930.0,,True,,,,,True,True,True,,True,,,False,True,
39059,426,785.0,613.0,,,,,1047.0,580.1,378.4,,602.0,,,276.1,,,359.0,187.0,,,,,621.0,154.1,-47.6,,176.0,,,-149.9,,,True,,,,,False,True,True,,True,,,True,,
39061,11195,19830.0,10274.0,,,,,18636.0,13621.0,15541.6,,18048.5,,,17878.2,21285.0,,8635.0,-921.0,,,,,7441.0,2426.0,4346.6,,6853.5,,,6683.2,10090.0,,True,,,,,True,True,True,,True,,,True,False,
39063,543,1475.0,1332.0,,,,,1967.0,914.9,834.9,,834.5,,,861.3,,,932.0,789.0,,,,,1424.0,371.9,291.9,,291.5,,,318.3,,,True,,,,,False,True,True,,True,,,True,,
39065,377,530.0,350.0,,,,,846.0,361.1,275.9,,385.0,,,,,,153.0,-27.0,,,,,469.0,-15.9,-101.1,,8.0,,,,,,True,,,,,False,True,True,,True,,,,,
39067,131,280.0,100.0,,,,,355.0,267.1,164.3,,184.0,,,,,,149.0,-31.0,,,,,224.0,136.1,33.3,,53.0,,,,,,True,,,,,False,True,True,,True,,,,,
39069,324,565.0,191.0,,,,,621.0,585.1,320.0,,465.0,,,,,,241.0,-133.0,,,,,297.0,261.1,-4.0,,141.0,,,,,,True,,,,,False,False,True,,True,,,,,
39071,601,1135.0,1334.0,,,,,1120.0,1422.3,668.8,,910.5,,,904.0,,,534.0,733.0,,,,,519.0,821.3,67.8,,309.5,,,303.0,,,False,,,,,True,False,True,,True,,,True,,
39073,296,565.0,778.0,,,,,595.0,326.6,273.2,,527.5,,,,,,269.0,482.0,,,,,299.0,30.6,-22.8,,231.5,,,,,,False,,,,,False,True,True,,True,,,,,
39075,235,310.0,76.0,,,,,1554.0,414.6,395.4,,310.0,,,,,,75.0,-159.0,,,,,1319.0,179.6,160.4,,75.0,,,,,,False,,,,,False,False,False,,False,,,,,
39077,579,1590.0,1729.0,,,,,1506.0,1424.7,819.4,,1195.0,,,1232.6,,,1011.0,1150.0,,,,,927.0,845.7,240.4,,616.0,,,653.6,,,False,,,,,True,True,True,,True,,,True,,
39079,309,835.0,802.0,,,,,809.0,806.9,490.2,,592.0,,,,,,526.0,493.0,,,,,500.0,497.9,181.2,,283.0,,,,,,True,,,,,True,True,True,,True,,,,,
39081,663,1310.0,1361.0,,,,,1509.0,720.4,604.0,,970.0,,,389.1,,,647.0,698.0,,,,,846.0,57.4,-59.0,,307.0,,,-273.9,,,False,,,,,False,True,True,,True,,,True,,
39083,611,1000.0,296.0,,,,,1588.0,999.3,714.6,,717.0,,,442.3,,,389.0,-315.0,,,,,977.0,388.3,103.6,,106.0,,,-168.7,,,True,,,,,False,True,True,,True,,,True,,
39085,2774,5270.0,3839.0,,,,,4670.0,3771.3,3069.5,,4397.5,,,4675.6,4095.0,,2496.0,1065.0,,,,,1896.0,997.3,295.5,,1623.5,,,1901.6,1321.0,,True,,,,,True,True,True,,True,,,True,True,
39087,862,1520.0,886.0,,,,,1375.0,1089.5,1124.4,,1531.0,,,1226.1,,,658.0,24.0,,,,,513.0,227.5,262.4,,669.0,,,364.1,,,True,,,,,True,True,True,,False,,,True,,
39089,2109,4265.0,2587.0,,,,,4397.0,3964.1,2673.7,,3207.0,,,3471.9,3106.0,,2156.0,478.0,,,,,2288.0,1855.1,564.7,,1098.0,,,1362.9,997.0,,True,,,,,False,True,True,,True,,,True,True,
39091,562,1030.0,789.0,,,,,1224.0,1410.1,610.2,,849.5,,,847.2,,,468.0,227.0,,,,,662.0,848.1,48.2,,287.5,,,285.2,,,True,,,,,False,False,True,,True,,,True,,
39093,3650,6520.0,4318.0,,,,,7615.0,4196.7,4241.5,,5166.0,,,5448.8,3822.0,,2870.0,668.0,,,,,3965.0,546.7,591.5,,1516.0,,,1798.8,172.0,,True,,,,,False,True,True,,True,,,True,True,
39095,4486,8960.0,14965.0,,,,,9083.0,5321.0,6107.8,,6275.0,,,6154.9,7746.0,,4474.0,10479.0,,,,,4597.0,835.0,1621.8,,1789.0,,,1668.9,3260.0,,False,,,,,False,True,True,,True,,,True,True,
39097,499,900.0,142.0,,,,,1186.0,581.4,589.5,,711.0,,,384.7,,,401.0,-357.0,,,,,687.0,82.4,90.5,,212.0,,,-114.3,,,True,,,,,False,True,True,,True,,,True,,
39099,2407,4030.0,12429.0,,,,,5048.0,1499.8,2279.0,,2741.0,,,2882.8,2346.0,,1623.0,10022.0,,,,,2641.0,-907.2,-128.0,,334.0,,,475.8,-61.0,,False,,,,,False,True,True,,True,,,True,True,
39101,608,1245.0,1168.0,,,,,1871.0,444.4,702.4,,1005.0,,,1537.9,,,637.0,560.0,,,,,1263.0,-163.6,94.4,,397.0,,,929.9,,,True,,,,,False,True,True,,True,,,False,,
39103,2064,3420.0,1020.0,,,,,4203.0,2642.4,1882.8,,2963.5,,,3358.2,2433.0,,1356.0,-1044.0,,,,,2139.0,578.4,-181.2,,899.5,,,1294.2,369.0,,True,,,,,False,True,True,,True,,,True,True,
39105,302,415.0,431.0,,,,,431.0,220.0,257.9,,399.0,,,,,,113.0,129.0,,,,,129.0,-82.0,-44.1,,97.0,,,,,,False,,,,,False,True,True,,True,,,,,
39107,320,635.0,612.0,,,,,1159.0,376.5,420.7,,508.0,,,506.7,,,315.0,292.0,,,,,839.0,56.5,100.7,,188.0,,,186.7,,,True,,,,,False,True,True,,True,,,True,,
39109,1096,2390.0,1499.0,,,,,2916.0,1638.9,1666.5,,2090.0,,,2423.3,,,1294.0,403.0,,,,,1820.0,542.9,570.5,,994.0,,,1327.3,,,True,,,,,False,True,True,,True,,,False,,
39111,185,340.0,134.0,,,,,260.0,291.2,209.4,,260.0,,,,,,155.0,-51.0,,,,,75.0,106.2,24.4,,75.0,,,,,,True,,,,,True,True,True,,True,,,,,
39113,5259,11195.0,3733.0,,,,,12678.0,6905.1,8141.2,,8756.0,,,5289.0,6867.0,,5936.0,-1526.0,,,,,7419.0,1646.1,2882.2,,3497.0,,,30.0,1608.0,,True,,,,,False,True,True,,True,,,True,True,
39115,195,345.0,886.0,,,,,338.0,298.8,156.1,,276.0,,,,,,150.0,691.0,,,,,143.0,103.8,-38.9,,81.0,,,,,,False,,,,,True,True,True,,True,,,,,
39117,333,800.0,568.0,,,,,917.0,649.6,407.1,,639.0,,,652.0,,,467.0,235.0,,,,,584.0,316.6,74.1,,306.0,,,319.0,,,True,,,,,False,True,True,,True,,,True,,
39119,1344,2770.0,2395.0,,,,,2110.0,1721.2,1387.4,,2429.0,,,2007.1,,,1426.0,1051.0,,,,,766.0,377.2,43.4,,1085.0,,,663.1,,,True,,,,,True,True,True,,True,,,True,,
39121,100,300.0,301.0,,,,,319.0,228.7,153.1,,172.0,,,,,,200.0,201.0,,,,,219.0,128.7,53.1,,72.0,,,,,,False,,,,,False,True,True,,True,,,,,
39123,364,860.0,437.0,,,,,854.0,652.2,601.6,,641.0,,,581.3,,,496.0,73.0,,,,,490.0,288.2,237.6,,277.0,,,217.3,,,True,,,,,True,True,True,,True,,,True,,
39125,185,340.0,122.0,,,,,383.0,343.3,179.9,,176.5,,,,,,155.0,-63.0,,,,,198.0,158.3,-5.1,,-8.5,,,,,,True,,,,,False,False,True,,True,,,,,
39127,428,740.0,134.0,,,,,929.0,481.0,388.9,,560.5,,,814.8,,,312.0,-294.0,,,,,501.0,53.0,-39.1,,132.5,,,386.8,,,True,,,,,False,True,True,,True,,,False,,
39129,932,1745.0,1235.0,,,,,1519.0,680.9,1136.7,,1581.0,,,700.3,,,813.0,303.0,,,,,587.0,-251.1,204.7,,649.0,,,-231.7,,,True,,,,,True,True,True,,True,,,True,,
39131,481,525.0,537.0,,,,,599.0,360.8,261.7,,455.0,,,,,,44.0,56.0,,,,,118.0,-120.2,-219.3,,-26.0,,,,,,False,,,,,False,False,False,,True,,,,,
39133,1934,3360.0,2051.0,,,,,3410.0,3133.4,2107.2,,2891.5,,,2609.1,2653.0,,1426.0,117.0,,,,,1476.0,1199.4,173.2,,957.5,,,675.1,719.0,,True,,,,,False,True,True,,True,,,True,True,
39135,391,775.0,731.0,,,,,1039.0,556.7,471.6,,474.0,,,834.6,,,384.0,340.0,,,,,648.0,165.7,80.6,,83.0,,,443.6,,,True,,,,,False,True,True,,True,,,False,,
39137,319,715.0,766.0,,,,,846.0,572.3,455.4,,570.0,,,378.7,,,396.0,447.0,,,,,527.0,253.3,136.4,,251.0,,,59.7,,,False,,,,,False,True,True,,True,,,True,,
39139,1344,2600.0,2493.0,,,,,3126.0,1410.1,1351.1,,1649.5,,,1258.2,,,1256.0,1149.0,,,,,1782.0,66.1,7.1,,305.5,,,-85.8,,,True,,,,,False,True,True,,True,,,True,,
39141,785,1540.0,829.0,,,,,1963.0,1301.5,1155.4,,1275.0,,,1325.9,,,755.0,44.0,,,,,1178.0,516.5,370.4,,490.0,,,540.9,,,True,,,,,False,True,True,,True,,,True,,
39143,515,1140.0,1046.0,,,,,1494.0,1075.6,975.0,,849.0,,,794.4,,,625.0,531.0,,,,,979.0,560.6,460.0,,334.0,,,279.4,,,True,,,,,False,True,True,,True,,,True,,
39145,689,1605.0,1749.0,,,,,1826.0,1962.7,888.8,,1386.0,,,1105.8,,,916.0,1060.0,,,,,1137.0,1273.7,199.8,,697.0,,,416.8,,,False,,,,,False,False,True,,True,,,True,,
39147,482,1245.0,875.0,,,,,1426.0,1130.9,702.4,,928.0,,,467.7,,,763.0,393.0,,,,,944.0,648.9,220.4,,446.0,,,-14.3,,,True,,,,,False,True,True,,True,,,True,,
39149,298,1020.0,390.0,,,,,1335.0,1213.9,667.4,,717.0,,,666.7,,,722.0,92.0,,,,,1037.0,915.9,369.4,,419.0,,,368.7,,,True,,,,,False,False,True,,True,,,True,,
39151,4175,8890.0,6726.0,,,,,8666.0,11911.4,4517.7,,7921.5,,,7636.2,5224.0,,4715.0,2551.0,,,,,4491.0,7736.4,342.7,,3746.5,,,3461.2,1049.0,,True,,,,,True,False,True,,True,,,True,True,
39153,6208,11190.0,6890.0,,,,,11480.0,5418.0,7394.5,,9084.5,,,5495.8,7573.0,,4982.0,682.0,,,,,5272.0,-790.0,1186.5,,2876.5,,,-712.2,1365.0,,True,,,,,False,True,True,,True,,,True,True,
39155,1666,3415.0,5792.0,,,,,4005.0,1491.7,1969.9,,2733.0,,,4351.5,2401.0,,1749.0,4126.0,,,,,2339.0,-174.3,303.9,,1067.0,,,2685.5,735.0,,False,,,,,False,True,True,,True,,,False,True,
39157,849,2020.0,6524.0,,,,,2355.0,1353.2,1180.2,,1717.0,,,1588.8,,,1171.0,5675.0,,,,,1506.0,504.2,331.2,,868.0,,,739.8,,,False,,,,,False,True,True,,True,,,True,,
39159,726,1385.0,630.0,,,,,1525.0,1051.2,690.3,,1099.0,,,1309.8,,,659.0,-96.0,,,,,799.0,325.2,-35.7,,373.0,,,583.8,,,True,,,,,False,True,True,,True,,,True,,
39161,296,435.0,252.0,,,,,767.0,594.7,279.3,,280.0,,,,,,139.0,-44.0,,,,,471.0,298.7,-16.7,,-16.0,,,,,,True,,,,,False,False,True,,True,,,,,
39163,106,340.0,478.0,,,,,328.0,406.7,168.2,,358.0,,,,,,234.0,372.0,,,,,222.0,300.7,62.2,,252.0,,,,,,False,,,,,True,False,True,,False,,,,,
39165,3205,6150.0,2547.0,,,,,6317.0,3940.3,3836.7,,4681.0,,,5051.6,4458.0,,2945.0,-658.0,,,,,3112.0,735.3,631.7,,1476.0,,,1846.6,1253.0,,True,,,,,False,True,True,,True,,,True,True,
39167,807,1530.0,1725.0,,,,,1357.0,1046.5,845.6,,1628.0,,,1591.0,,,723.0,918.0,,,,,550.0,239.5,38.6,,821.0,,,784.0,,,False,,,,,True,True,True,,False,,,False,,
39169,1032,1850.0,2122.0,,,,,3242.0,1364.1,992.5,,1708.0,,,1561.8,,,818.0,1090.0,,,,,2210.0,332.1,-39.5,,676.0,,,529.8,,,False,,,,,False,True,True,,True,,,True,,
39171,379,665.0,323.0,,,,,706.0,885.9,476.9,,438.0,,,205.8,,,286.0,-56.0,,,,,327.0,506.9,97.9,,59.0,,,-173.2,,,True,,,,,False,False,True,,True,,,True,,
39173,1438,3150.0,1514.0,,,,,2985.0,2401.8,1909.9,,2148.0,,,1572.4,2058.0,,1712.0,76.0,,,,,1547.0,963.8,471.9,,710.0,,,134.4,620.0,,True,,,,,True,True,True,,True,,,True,True,
39175,171,430.0,163.0,,,,,511.0,298.7,269.3,,209.0,,,,,,259.0,-8.0,,,,,340.0,127.7,98.3,,38.0,,,,,,True,,,,,False,True,True,,True,,,,,
40001,573,1545.0,1335.0,,,,,991.0,1907.1,681.6,,1301.0,,,595.8,,,972.0,762.0,,,,,418.0,1334.1,108.6,,728.0,,,22.8,,,True,,,,,True,False,True,,True,,,True,,
40003,107,260.0,18.0,,,,,89.0,31.2,63.5,,89.0,,,,,,153.0,-89.0,,,,,-18.0,-75.8,-43.5,,-18.0,,,,,,True,,,,,True,True,True,,True,,,,,
40005,197,540.0,422.0,,,,,561.0,311.2,247.2,,390.0,,,,,,343.0,225.0,,,,,364.0,114.2,50.2,,193.0,,,,,,True,,,,,False,True,True,,True,,,,,
40007,76,90.0,0.0,,,,,80.0,104.1,44.2,,27.0,,,,,,14.0,-76.0,,,,,4.0,28.1,-31.8,,-49.0,,,,,,False,,,,,True,False,False,,False,,,,,
40009,403,930.0,1057.0,,,,,748.0,505.9,251.7,,664.0,,,,,,527.0,654.0,,,,,345.0,102.9,-151.3,,261.0,,,,,,False,,,,,True,True,True,,True,,,,,
40011,190,285.0,252.0,,,,,294.0,303.7,134.2,,259.0,,,,,,95.0,62.0,,,,,104.0,113.7,-55.8,,69.0,,,,,,True,,,,,False,False,True,,True,,,,,
40013,976,1580.0,1480.0,,,,,1958.0,1477.9,975.6,,930.0,,,622.0,,,604.0,504.0,,,,,982.0,501.9,-0.4,,-46.0,,,-354.0,,,True,,,,,False,True,True,,True,,,True,,
40015,505,1170.0,1361.0,,,,,1015.0,767.7,493.8,,717.0,,,998.1,,,665.0,856.0,,,,,510.0,262.7,-11.2,,212.0,,,493.1,,,False,,,,,True,True,True,,True,,,True,,
40017,2445,4590.0,1770.0,,,,,4798.0,4994.3,2446.7,,3116.5,,,3006.5,3378.0,,2145.0,-675.0,,,,,2353.0,2549.3,1.7,,671.5,,,561.5,933.0,,True,,,,,False,False,True,,True,,,True,True,
40019,1207,3395.0,3581.0,,,,,2158.0,10415.5,1762.5,,2406.0,,,,,,2188.0,2374.0,,,,,951.0,9208.5,555.5,,1199.0,,,,,,False,,,,,True,False,True,,True,,,,,
40021,723,2060.0,3585.0,,,,,2068.0,2853.3,836.7,,1605.0,,,2107.5,,,1337.0,2862.0,,,,,1345.0,2130.3,113.7,,882.0,,,1384.5,,,False,,,,,False,False,True,,True,,,False,,
40023,202,420.0,376.0,,,,,587.0,1453.1,329.2,,302.0,,,,,,218.0,174.0,,,,,385.0,1251.1,127.2,,100.0,,,,,,True,,,,,False,False,True,,True,,,,,
40025,40,35.0,,,,,,22.0,3.4,8.4,,25.0,,,,,,-5.0,,,,,,-18.0,-36.6,-31.6,,-15.0,,,,,,,,,,,False,False,False,,False,,,,,
40027,4723,9210.0,4555.0,,,,,10933.0,7505.6,6768.6,,7215.5,,,3168.6,10416.0,,4487.0,-168.0,,,,,6210.0,2782.6,2045.6,,2492.5,,,-1554.4,5693.0,,True,,,,,False,True,True,,True,,,True,False,
40029,100,155.0,61.0,,,,,230.0,81.3,94.8,,59.0,,,,,,55.0,-39.0,,,,,130.0,-18.7,-5.2,,-41.0,,,,,,True,,,,,False,True,True,,True,,,,,
40031,3048,4750.0,10228.0,,,,,4557.0,4825.0,2294.7,,3649.5,,,2963.9,,,1702.0,7180.0,,,,,1509.0,1777.0,-753.3,,601.5,,,-84.1,,,False,,,,,True,False,True,,True,,,True,,
40033,119,230.0,228.0,,,,,225.0,324.9,66.1,,196.0,,,,,,111.0,109.0,,,,,106.0,205.9,-52.9,,77.0,,,,,,True,,,,,True,False,True,,True,,,,,
40035,178,520.0,515.0,,,,,423.0,375.8,237.1,,300.0,,,,,,342.0,337.0,,,,,245.0,197.8,59.1,,122.0,,,,,,True,,,,,True,True,True,,True,,,,,
