,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
05149,834,1344.0,,,,794.0,616.9,69.0,,,,,510.0,,,,-40.0,-217.1,-765.0,,,,,,,,True,True,False,,,,
06001,29081,36071.0,,,,34941.0,26770.5,7155.9,,26139.6,26632.0,,6990.0,,,,5860.0,-2310.5,-21925.1,,-2941.4,-2449.0,,,,,True,True,False,,True,True,
06003,18,21.0,,,,22.0,29.4,,,,,,3.0,,,,4.0,11.4,,,,,,,,,False,False,,,,,
06005,814,2401.0,,,,1053.0,1002.0,0.0,,,,,1587.0,,,,239.0,188.0,-814.0,,,,,,,,True,True,True,,,,
06007,3234,5012.0,,,,5211.0,2284.3,0.0,,4992.4,3899.0,,1778.0,,,,1977.0,-949.7,-3234.0,,1758.4,665.0,,,,,False,True,False,,True,True,
06009,715,868.0,,,,1056.0,415.5,0.0,,,,,153.0,,,,341.0,-299.5,-715.0,,,,,,,,False,False,False,,,,
06011,766,924.0,,,,582.0,438.5,96.7,,,,,158.0,,,,-184.0,-327.5,-669.3,,,,,,,,False,False,False,,,,
06013,19866,27923.0,,,,24453.0,18602.9,3038.3,,11624.7,27414.0,,8057.0,,,,4587.0,-1263.1,-16827.7,,-8241.3,7548.0,,,,,True,True,False,,False,True,
06015,190,518.0,,,,313.0,196.2,0.0,,,,,328.0,,,,123.0,6.2,-190.0,,,,,,,,True,True,True,,,,
06017,3185,4634.0,,,,4511.0,2966.6,0.0,,2879.2,4486.0,,1449.0,,,,1326.0,-218.4,-3185.0,,-305.8,1301.0,,,,,True,True,False,,True,True,
06019,26489,36631.0,,,,30227.0,6610.2,0.2,,35614.7,34771.0,,10142.0,,,,3738.0,-19878.8,-26488.8,,9125.7,8282.0,,,,,True,False,False,,True,True,
06021,679,910.0,,,,713.0,695.3,201.1,,,,,231.0,,,,34.0,16.3,-477.9,,,,,,,,True,True,False,,,,
06023,1284,1393.0,,,,1524.0,2410.8,83.6,,,620.0,,109.0,,,,240.0,1126.8,-1200.4,,,-664.0,,,,,False,False,False,,,False,
06025,4125,7483.0,,,,6797.0,2473.0,0.0,,3851.2,0.0,,3358.0,,,,2672.0,-1652.0,-4125.0,,-273.8,-4125.0,,,,,True,True,False,,True,False,
06027,608,420.0,,,,224.0,253.1,22.5,,,,,-188.0,,,,-384.0,-354.9,-585.5,,,,,,,,False,False,False,,,,
06029,31255,45080.0,,,,38370.0,33085.6,3315.8,,16302.4,26937.0,,13825.0,,,,7115.0,1830.6,-27939.2,,-14952.6,-4318.0,,,,,True,True,False,,False,True,
06031,5459,6321.0,,,,6137.0,2445.6,0.0,,2358.3,2223.0,,862.0,,,,678.0,-3013.4,-5459.0,,-3100.7,-3236.0,,,,,True,False,False,,False,False,
06033,1403,1400.0,,,,977.0,1260.7,52.7,,,,,-3.0,,,,-426.0,-142.3,-1350.3,,,,,,,,False,False,False,,,,
06035,867,3577.0,,,,745.0,1272.0,0.0,,,,,2710.0,,,,-122.0,405.0,-867.0,,,,,,,,True,True,True,,,,
06037,371964,698334.0,,,,538279.0,525993.9,131299.2,,484069.3,0.0,,326370.0,,,,166315.0,154029.9,-240664.8,,112105.3,-371964.0,,,,,True,True,True,,True,False,
06039,4470,6874.0,,,,4600.0,5666.9,408.1,,3826.8,3165.0,,2404.0,,,,130.0,1196.9,-4061.9,,-643.2,-1305.0,,,,,True,True,False,,True,True,
06041,2999,3157.0,,,,2966.0,2089.2,0.8,,1469.8,3047.0,,158.0,,,,-33.0,-909.8,-2998.2,,-1529.2,48.0,,,,,True,False,False,,False,True,
06043,124,322.0,,,,291.0,584.5,2.4,,,,,198.0,,,,167.0,460.5,-121.6,,,,,,,,True,False,True,,,,
06045,1170,1708.0,,,,1210.0,1033.3,117.9,,1296.2,,,538.0,,,,40.0,-136.7,-1052.1,,126.2,,,,,,True,True,False,,True,,
06047,9045,11613.0,,,,11535.0,6122.6,459.7,,10003.7,0.0,,2568.0,,,,2490.0,-2922.4,-8585.3,,958.7,-9045.0,,,,,True,False,False,,True,False,
06049,124,231.0,,,,178.0,106.5,0.0,,,,,107.0,,,,54.0,-17.5,-124.0,,,,,,,,True,True,False,,,,
06051,298,378.0,,,,169.0,207.4,0.0,,,,,80.0,,,,-129.0,-90.6,-298.0,,,,,,,,False,False,False,,,,
06053,13419,18739.0,,,,12487.0,7570.3,0.3,,17668.0,12768.0,,5320.0,,,,-932.0,-5848.7,-13418.7,,4249.0,-651.0,,,,,True,False,False,,True,True,
06055,3000,3836.0,,,,2928.0,2500.5,1305.0,,3306.3,2420.0,,836.0,,,,-72.0,-499.5,-1695.0,,306.3,-580.0,,,,,True,True,False,,True,True,
06057,1200,1435.0,,,,2136.0,715.2,0.1,,1488.7,,,235.0,,,,936.0,-484.8,-1199.9,,288.7,,,,,,False,False,False,,False,,
06059,72058,146286.0,,,,121664.0,90728.7,21461.1,,105901.6,0.0,,74228.0,,,,49606.0,18670.7,-50596.9,,33843.6,-72058.0,,,,,True,True,True,,True,True,
06061,5533,9289.0,,,,10346.0,5298.3,1341.8,,7346.1,2469.0,,3756.0,,,,4813.0,-234.7,-4191.2,,1813.1,-3064.0,,,,,False,True,False,,True,True,
06063,163,301.0,,,,332.0,94.0,0.0,,,,,138.0,,,,169.0,-69.0,-163.0,,,,,,,,False,True,False,,,,
06065,98860,153888.0,,,,119993.0,74425.7,26502.7,,32824.4,0.0,,55028.0,,,,21133.0,-24434.3,-72357.3,,-66035.6,-98860.0,,,,,True,True,False,,False,False,
06067,26016,37282.0,,,,40366.0,22619.4,7096.0,,48026.4,16165.0,,11266.0,,,,14350.0,-3396.6,-18920.0,,22010.4,-9851.0,,,,,False,True,False,,False,True,
06069,1897,3059.0,,,,1931.0,1557.4,277.7,,2575.6,,,1162.0,,,,34.0,-339.6,-1619.3,,678.6,,,,,,True,True,False,,True,,
06071,80629,152873.0,,,,109018.0,51784.4,4.3,,64050.7,0.0,,72244.0,,,,28389.0,-28844.6,-80624.7,,-16578.3,-80629.0,,,,,True,True,False,,True,False,
06073,92013,152971.0,,,,98479.0,117293.8,25937.2,,112679.6,0.0,,60958.0,,,,6466.0,25280.8,-66075.8,,20666.6,-92013.0,,,,,True,True,False,,True,False,
06075,9601,14105.0,,,,8728.0,11974.4,3440.9,,9899.7,0.0,,4504.0,,,,-873.0,2373.4,-6160.1,,298.7,-9601.0,,,,,True,True,False,,True,False,
06077,19251,31857.0,,,,25351.0,28713.4,2384.9,,19145.3,18795.0,,12606.0,,,,6100.0,9462.4,-16866.1,,-105.7,-456.0,,,,,True,True,False,,True,True,
06079,8190,9877.0,,,,7367.0,11513.8,1331.5,,4193.8,7371.0,,1687.0,,,,-823.0,3323.8,-6858.5,,-3996.2,-819.0,,,,,True,False,False,,False,True,
06081,13215,17311.0,,,,11546.0,15105.3,1801.6,,16574.8,0.0,,4096.0,,,,-1669.0,1890.3,-11413.4,,3359.8,-13215.0,,,,,True,True,False,,True,False,
06083,13673,12761.0,,,,12580.0,17264.8,841.5,,11212.4,16723.0,,-912.0,,,,-1093.0,3591.8,-12831.5,,-2460.6,3050.0,,,,,False,False,False,,False,False,
06085,35307,71337.0,,,,48214.0,87936.3,13336.7,,45166.6,67400.0,,36030.0,,,,12907.0,52629.3,-21970.3,,9859.6,32093.0,,,,,True,False,True,,True,True,
06087,5292,7896.0,,,,3743.0,5725.6,407.3,,6534.1,2598.0,,2604.0,,,,-1549.0,433.6,-4884.7,,1242.1,-2694.0,,,,,True,True,False,,True,False,
06089,2837,3430.0,,,,3019.0,2746.4,0.0,,3367.7,1190.0,,593.0,,,,182.0,-90.6,-2837.0,,530.7,-1647.0,,,,,True,True,False,,True,False,
06091,54,91.0,,,,132.0,385.1,,,,,,37.0,,,,78.0,331.1,,,,,,,,,False,False,,,,,
06093,525,700.0,,,,335.0,558.9,0.0,,,,,175.0,,,,-190.0,33.9,-525.0,,,,,,,,False,True,False,,,,
06095,10373,14441.0,,,,11282.0,8435.0,2265.9,,15068.6,0.0,,4068.0,,,,909.0,-1938.0,-8107.1,,4695.6,-10373.0,,,,,True,True,False,,False,False,
06097,8093,10346.0,,,,8303.0,4246.9,845.6,,4147.2,0.0,,2253.0,,,,210.0,-3846.1,-7247.4,,-3945.8,-8093.0,,,,,True,False,False,,False,False,
06099,16483,18130.0,,,,21107.0,11750.4,1059.8,,7720.2,5715.0,,1647.0,,,,4624.0,-4732.6,-15423.2,,-8762.8,-10768.0,,,,,False,False,False,,False,False,
06101,2213,3514.0,,,,2685.0,1300.5,0.0,,2691.7,,,1301.0,,,,472.0,-912.5,-2213.0,,478.7,,,,,,True,True,False,,True,,
06103,1699,2289.0,,,,1272.0,1379.7,113.2,,,,,590.0,,,,-427.0,-319.3,-1585.8,,,,,,,,True,True,False,,,,
06105,64,77.0,,,,74.0,13.9,0.0,,,,,13.0,,,,10.0,-50.1,-64.0,,,,,,,,True,False,False,,,,
06107,13405,18697.0,,,,16259.0,9527.9,932.0,,16284.6,13136.0,,5292.0,,,,2854.0,-3877.1,-12473.0,,2879.6,-269.0,,,,,True,True,False,,True,True,
06109,908,1806.0,,,,1406.0,290.4,0.0,,,,,898.0,,,,498.0,-617.6,-908.0,,,,,,,,True,True,False,,,,
06111,34556,45584.0,,,,34686.0,60604.0,5243.5,,35987.1,65220.0,,11028.0,,,,130.0,26048.0,-29312.5,,1431.1,30664.0,,,,,True,False,False,,True,False,
06113,4145,5327.0,,,,5166.0,3657.0,593.3,,4195.6,3863.0,,1182.0,,,,1021.0,-488.0,-3551.7,,50.6,-282.0,,,,,True,True,False,,True,True,
06115,1783,1890.0,,,,2114.0,931.1,202.7,,1408.0,,,107.0,,,,331.0,-851.9,-1580.3,,-375.0,,,,,,False,False,False,,False,,
08001,7132,12656.0,,,,9662.0,8297.4,0.2,,10965.2,8401.0,,5524.0,,,,2530.0,1165.4,-7131.8,,3833.2,1269.0,,,,,True,True,False,,True,True,
08003,303,294.0,,,,301.0,149.6,0.0,,,,,-9.0,,,,-2.0,-153.4,-303.0,,,,,,,,True,False,False,,,,
08005,8997,11991.0,,,,8501.0,2955.8,1.9,,11164.5,7391.0,,2994.0,,,,-496.0,-6041.2,-8995.1,,2167.5,-1606.0,,,,,True,False,False,,True,True,
08007,136,210.0,,,,156.0,276.8,0.0,,,,,74.0,,,,20.0,140.8,-136.0,,,,,,,,True,False,False,,,,
08009,73,189.0,,,,72.0,852.9,0.0,,,,,116.0,,,,-1.0,779.9,-73.0,,,,,,,,True,False,True,,,,
08011,332,798.0,,,,68.0,126.2,0.0,,,,,466.0,,,,-264.0,-205.8,-332.0,,,,,,,,True,True,True,,,,
08013,3639,4018.0,,,,3779.0,3272.6,0.4,,8520.1,2018.0,,379.0,,,,140.0,-366.4,-3638.6,,4881.1,-1621.0,,,,,True,True,False,,False,False,
08014,802,931.0,,,,1086.0,711.9,,,440.2,,,129.0,,,,284.0,-90.1,,,-361.8,,,,,,False,True,,,False,,
08015,331,581.0,,,,344.0,361.8,22.2,,,,,250.0,,,,13.0,30.8,-308.8,,,,,,,,True,True,False,,,,
08017,38,14.0,,,,31.0,296.2,,,,,,-24.0,,,,-7.0,258.2,,,,,,,,,True,False,,,,,
08019,74,147.0,,,,122.0,93.8,0.0,,,,,73.0,,,,48.0,19.8,-74.0,,,,,,,,True,True,False,,,,
08021,116,126.0,,,,192.0,41.2,0.0,,,,,10.0,,,,76.0,-74.8,-116.0,,,,,,,,False,False,False,,,,
08023,24,42.0,,,,62.0,8.7,0.0,,,,,18.0,,,,38.0,-15.3,-24.0,,,,,,,,False,True,False,,,,
08025,305,210.0,,,,83.0,22.2,0.0,,,,,-95.0,,,,-222.0,-282.8,-305.0,,,,,,,,False,False,False,,,,
08027,17,14.0,,,,43.0,3.8,0.0,,,,,-3.0,,,,26.0,-13.2,-17.0,,,,,,,,False,False,False,,,,
08029,816,1001.0,,,,740.0,698.0,24.8,,,,,185.0,,,,-76.0,-118.0,-791.2,,,,,,,,True,True,False,,,,
08031,10174,12537.0,,,,9555.0,6695.0,3.5,,13398.2,7094.0,,2363.0,,,,-619.0,-3479.0,-10170.5,,3224.2,-3080.0,,,,,True,False,False,,False,False,
08033,16,21.0,,,,51.0,14.1,,,,,,5.0,,,,35.0,-1.9,,,,,,,,,False,True,,,,,
08035,4847,5397.0,,,,4095.0,3380.7,0.4,,6619.7,2229.0,,550.0,,,,-752.0,-1466.3,-4846.6,,1772.7,-2618.0,,,,,False,False,False,,False,False,
08037,1474,1428.0,,,,1123.0,1545.8,0.4,,1074.9,,,-46.0,,,,-351.0,71.8,-1473.6,,-399.1,,,,,,False,False,False,,False,,
08039,249,336.0,,,,272.0,102.9,0.2,,,,,87.0,,,,23.0,-146.1,-248.8,,,,,,,,True,False,False,,,,
08041,8993,14231.0,,,,8850.0,6663.1,1.1,,15247.9,5763.0,,5238.0,,,,-143.0,-2329.9,-8991.9,,6254.9,-3230.0,,,,,True,True,False,,False,True,
08043,678,1736.0,,,,865.0,544.4,0.0,,930.2,,,1058.0,,,,187.0,-133.6,-678.0,,252.2,,,,,,True,True,True,,True,,
08045,1075,1785.0,,,,1544.0,697.0,0.1,,1361.2,,,710.0,,,,469.0,-378.0,-1074.9,,286.2,,,,,,True,True,False,,True,,
08047,37,49.0,,,,76.0,21.2,0.0,,,,,12.0,,,,39.0,-15.8,-37.0,,,,,,,,False,False,False,,,,
08049,559,392.0,,,,297.0,389.8,0.0,,,,,-167.0,,,,-262.0,-169.2,-559.0,,,,,,,,False,False,False,,,,
08051,462,371.0,,,,260.0,164.2,160.2,,,,,-91.0,,,,-202.0,-297.8,-301.8,,,,,,,,False,False,False,,,,
08053,14,14.0,,,,14.0,262.5,,,,,,0.0,,,,0.0,248.5,,,,,,,,,True,False,,,,,
08055,24,42.0,,,,107.0,11.6,0.0,,,,,18.0,,,,83.0,-12.4,-24.0,,,,,,,,False,True,False,,,,
08057,18,14.0,,,,49.0,18.1,,,,,,-4.0,,,,31.0,0.1,,,,,,,,,False,True,,,,,
08059,6520,8540.0,,,,8134.0,3725.5,0.4,,8039.1,6555.0,,2020.0,,,,1614.0,-2794.5,-6519.6,,1519.1,35.0,,,,,True,False,False,,True,True,
08061,17,14.0,,,,25.0,1.4,,,,,,-3.0,,,,8.0,-15.6,,,,,,,,,False,False,,,,,
08063,87,56.0,,,,123.0,5.9,0.0,,,,,-31.0,,,,36.0,-81.1,-87.0,,,,,,,,False,False,False,,,,
08065,216,252.0,,,,163.0,534.8,0.0,,,,,36.0,,,,-53.0,318.8,-216.0,,,,,,,,False,False,False,,,,
08067,623,609.0,,,,794.0,172.4,0.0,,780.4,,,-14.0,,,,171.0,-450.6,-623.0,,157.4,,,,,,False,False,False,,False,,
08069,4182,4851.0,,,,5590.0,2574.6,0.1,,2607.7,1567.0,,669.0,,,,1408.0,-1607.4,-4181.9,,-1574.3,-2615.0,,,,,False,False,False,,False,False,
08071,359,980.0,,,,236.0,1248.4,43.9,,,,,621.0,,,,-123.0,889.4,-315.1,,,,,,,,True,False,True,,,,
08073,219,42.0,,,,93.0,15.3,0.0,,,,,-177.0,,,,-126.0,-203.7,-219.0,,,,,,,,True,False,False,,,,
08075,440,497.0,,,,452.0,66.1,0.0,,774.7,,,57.0,,,,12.0,-373.9,-440.0,,334.7,,,,,,True,False,False,,False,,
08077,3780,3654.0,,,,3171.0,1652.4,0.0,,902.3,1774.0,,-126.0,,,,-609.0,-2127.6,-3780.0,,-2877.7,-2006.0,,,,,False,False,False,,False,False,
08079,18,21.0,,,,7.0,63.9,,,,,,3.0,,,,-11.0,45.9,,,,,,,,,False,False,,,,,
08081,115,133.0,,,,287.0,35.9,0.0,,,,,18.0,,,,172.0,-79.1,-115.0,,,,,,,,False,False,False,,,,
08083,444,469.0,,,,421.0,228.8,0.0,,,,,25.0,,,,-23.0,-215.2,-444.0,,,,,,,,True,False,False,,,,
08085,987,1666.0,,,,936.0,1373.4,113.3,,,,,679.0,,,,-51.0,386.4,-873.7,,,,,,,,True,True,False,,,,
08087,265,455.0,,,,524.0,141.1,0.0,,329.2,,,190.0,,,,259.0,-123.9,-265.0,,64.2,,,,,,False,True,False,,True,,
08089,185,539.0,,,,307.0,114.5,0.0,,,,,354.0,,,,122.0,-70.5,-185.0,,,,,,,,True,True,True,,,,
08091,89,42.0,,,,48.0,15.4,0.0,,,,,-47.0,,,,-41.0,-73.6,-89.0,,,,,,,,True,False,False,,,,
08093,147,147.0,,,,208.0,88.0,0.0,,,,,0.0,,,,61.0,-59.0,-147.0,,,,,,,,False,False,False,,,,
08095,47,322.0,,,,64.0,926.6,42.6,,,,,275.0,,,,17.0,879.6,-4.4,,,,,,,,True,False,True,,,,
08097,876,966.0,,,,304.0,781.4,67.6,,,,,90.0,,,,-572.0,-94.6,-808.4,,,,,,,,False,False,False,,,,
08099,149,280.0,,,,232.0,142.1,0.0,,,,,131.0,,,,83.0,-6.9,-149.0,,,,,,,,True,True,False,,,,
08101,1500,3647.0,,,,3071.0,930.9,0.0,,3167.6,926.0,,2147.0,,,,1571.0,-569.1,-1500.0,,1667.6,-574.0,,,,,True,True,True,,True,True,
08103,181,84.0,,,,125.0,12.9,0.0,,,,,-97.0,,,,-56.0,-168.1,-181.0,,,,,,,,True,False,False,,,,
08105,285,168.0,,,,172.0,25.6,0.0,,,,,-117.0,,,,-113.0,-259.4,-285.0,,,,,,,,True,False,False,,,,
08107,755,448.0,,,,616.0,432.2,0.0,,,,,-307.0,,,,-139.0,-322.8,-755.0,,,,,,,,True,False,False,,,,
08109,58,35.0,,,,75.0,18.5,0.0,,,,,-23.0,,,,17.0,-39.5,-58.0,,,,,,,,True,False,False,,,,
08111,20,0.0,,,,14.0,1.4,,,,,,-20.0,,,,-6.0,-18.6,,,,,,,,,True,True,,,,,
08113,406,84.0,,,,88.0,10.0,0.0,,,,,-322.0,,,,-318.0,-396.0,-406.0,,,,,,,,True,False,False,,,,
08115,57,70.0,,,,37.0,95.5,0.0,,,,,13.0,,,,-20.0,38.5,-57.0,,,,,,,,False,False,False,,,,
08117,782,658.0,,,,546.0,228.8,0.1,,575.4,,,-124.0,,,,-236.0,-553.2,-781.9,,-206.6,,,,,,False,False,False,,False,,
08119,246,322.0,,,,269.0,228.9,0.0,,,,,76.0,,,,23.0,-17.1,-246.0,,,,,,,,True,True,False,,,,
08121,38,63.0,,,,56.0,9.7,0.0,,,,,25.0,,,,18.0,-28.3,-38.0,,,,,,,,True,False,False,,,,
08123,4739,6958.0,,,,5472.0,4793.2,0.2,,5741.4,0.0,,2219.0,,,,733.0,54.2,-4738.8,,1002.4,-4739.0,,,,,True,True,False,,True,False,
08125,142,224.0,,,,210.0,141.9,0.0,,,,,82.0,,,,68.0,-0.1,-142.0,,,,,,,,True,True,False,,,,
09001,20714,30562.0,,,,21392.0,47389.9,2047.8,,29239.5,12289.0,,9848.0,,,,678.0,26675.9,-18666.2,,8525.5,-8425.0,,,,,True,False,False,,True,True,
09003,20801,31311.0,,,,23368.0,44230.5,2541.6,,21820.7,13369.0,,10510.0,,,,2567.0,23429.5,-18259.4,,1019.7,-7432.0,,,,,True,False,False,,True,True,
09005,3190,4487.0,,,,3760.0,3842.1,1.2,,5547.1,937.0,,1297.0,,,,570.0,652.1,-3188.8,,2357.1,-2253.0,,,,,True,True,False,,False,False,
09007,3376,6041.0,,,,3512.0,13389.2,644.6,,4406.3,1684.0,,2665.0,,,,136.0,10013.2,-2731.4,,1030.3,-1692.0,,,,,True,False,False,,True,True,
09009,20726,30611.0,,,,21186.0,51692.7,3086.0,,32897.2,13981.0,,9885.0,,,,460.0,30966.7,-17640.0,,12171.2,-6745.0,,,,,True,False,False,,False,True,
09011,7654,9352.0,,,,6780.0,17812.0,860.1,,5917.5,3813.0,,1698.0,,,,-874.0,10158.0,-6793.9,,-1736.5,-3841.0,,,,,True,False,False,,False,False,
09013,2579,3752.0,,,,2982.0,7453.6,376.1,,2760.0,648.0,,1173.0,,,,403.0,4874.6,-2202.9,,181.0,-1931.0,,,,,True,False,False,,True,False,
09015,3688,5243.0,,,,2825.0,6802.7,319.0,,3268.2,,,1555.0,,,,-863.0,3114.7,-3369.0,,-419.8,,,,,,True,False,False,,True,,
10001,4553,5845.0,,,,3225.0,5328.7,666.2,,1508.6,3278.0,,1292.0,,,,-1328.0,775.7,-3886.8,,-3044.4,-1275.0,,,,,False,True,False,,False,True,
10003,14195,17374.0,,,,11498.0,15122.9,3497.6,,7493.0,7957.0,,3179.0,,,,-2697.0,927.9,-10697.4,,-6702.0,-6238.0,,,,,True,True,False,,False,False,
10005,6857,7497.0,,,,4074.0,4923.2,165.4,,3744.2,5054.0,,640.0,,,,-2783.0,-1933.8,-6691.6,,-3112.8,-1803.0,,,,,False,False,False,,False,False,
12001,5872,6020.0,,,,4735.0,4858.9,1561.8,,4108.7,7404.0,,148.0,,,,-1137.0,-1013.1,-4310.2,,-1763.3,1532.0,,,,,False,False,False,,False,False,
12003,734,924.0,,,,807.0,546.7,0.0,,530.7,,,190.0,,,,73.0,-187.3,-734.0,,-203.3,,,,,,True,True,False,,False,,
12005,6091,5810.0,,,,4489.0,4378.2,502.0,,4119.5,5734.0,,-281.0,,,,-1602.0,-1712.8,-5589.0,,-1971.5,-357.0,,,,,False,False,False,,False,False,
12007,585,938.0,,,,607.0,159.1,0.0,,513.6,,,353.0,,,,22.0,-425.9,-585.0,,-71.4,,,,,,True,False,False,,True,,
12009,11314,10437.0,,,,19154.0,11326.8,1579.9,,7506.2,0.0,,-877.0,,,,7840.0,12.8,-9734.1,,-3807.8,-11314.0,,,,,False,True,False,,False,False,
12011,49015,55419.0,,,,30017.0,58896.0,18978.5,,39935.5,17196.0,,6404.0,,,,-18998.0,9881.0,-30036.5,,-9079.5,-31819.0,,,,,False,False,False,,False,False,
12013,329,812.0,,,,444.0,698.5,0.0,,,,,483.0,,,,115.0,369.5,-329.0,,,,,,,,True,True,True,,,,
12015,2850,4529.0,,,,2617.0,4550.2,418.5,,2366.4,6728.0,,1679.0,,,,-233.0,1700.2,-2431.5,,-483.6,3878.0,,,,,True,False,False,,True,False,
12017,2719,3311.0,,,,2620.0,14811.0,444.6,,2873.8,3765.0,,592.0,,,,-99.0,12092.0,-2274.4,,154.8,1046.0,,,,,True,False,False,,True,False,
12019,4861,6517.0,,,,4968.0,5879.9,841.5,,4304.1,11032.0,,1656.0,,,,107.0,1018.9,-4019.5,,-556.9,6171.0,,,,,True,True,False,,True,False,
12021,6741,9471.0,,,,6579.0,14463.1,716.6,,5141.0,9996.0,,2730.0,,,,-162.0,7722.1,-6024.4,,-1600.0,3255.0,,,,,True,False,False,,True,False,
12023,1450,2541.0,,,,1659.0,1796.2,0.0,,1104.7,,,1091.0,,,,209.0,346.2,-1450.0,,-345.3,,,,,,True,True,False,,True,,
12027,734,700.0,,,,629.0,289.8,0.0,,864.0,,,-34.0,,,,-105.0,-444.2,-734.0,,130.0,,,,,,False,False,False,,False,,
12029,305,490.0,,,,445.0,339.5,0.0,,,,,185.0,,,,140.0,34.5,-305.0,,,,,,,,True,True,False,,,,
12031,24598,34223.0,,,,25274.0,21479.1,4303.0,,29833.8,52299.0,,9625.0,,,,676.0,-3118.9,-20295.0,,5235.8,27701.0,,,,,True,True,False,,True,False,
12033,10144,12222.0,,,,8820.0,10109.2,953.2,,10721.0,0.0,,2078.0,,,,-1324.0,-34.8,-9190.8,,577.0,-10144.0,,,,,True,True,False,,True,False,
12035,1888,2422.0,,,,1877.0,3463.3,474.8,,1291.0,,,534.0,,,,-11.0,1575.3,-1413.2,,-597.0,,,,,,True,False,False,,False,,
12037,332,462.0,,,,310.0,3059.4,0.0,,,,,130.0,,,,-22.0,2727.4,-332.0,,,,,,,,True,False,False,,,,
12039,1273,2058.0,,,,1110.0,2729.0,0.0,,864.3,,,785.0,,,,-163.0,1456.0,-1273.0,,-408.7,,,,,,True,False,False,,True,,
12041,348,448.0,,,,347.0,208.6,0.0,,,,,100.0,,,,-1.0,-139.4,-348.0,,,,,,,,True,False,False,,,,
12043,119,105.0,,,,190.0,63.6,0.0,,,,,-14.0,,,,71.0,-55.4,-119.0,,,,,,,,False,False,False,,,,
12045,488,609.0,,,,428.0,675.2,0.0,,,,,121.0,,,,-60.0,187.2,-488.0,,,,,,,,True,False,False,,,,
12047,261,560.0,,,,304.0,396.9,0.0,,,,,299.0,,,,43.0,135.9,-261.0,,,,,,,,True,True,True,,,,
12049,611,714.0,,,,492.0,531.9,50.4,,276.0,,,103.0,,,,-119.0,-79.1,-560.6,,-335.0,,,,,,False,True,False,,False,,
12051,891,1162.0,,,,734.0,455.4,133.9,,402.9,,,271.0,,,,-157.0,-435.6,-757.1,,-488.1,,,,,,True,False,False,,False,,
12053,3343,4431.0,,,,3304.0,2885.8,882.1,,2160.7,4921.0,,1088.0,,,,-39.0,-457.2,-2460.9,,-1182.3,1578.0,,,,,True,True,False,,False,False,
12055,2014,2016.0,,,,1806.0,1730.8,222.6,,988.9,,,2.0,,,,-208.0,-283.2,-1791.4,,-1025.1,,,,,,False,False,False,,False,,
12057,29176,38444.0,,,,25492.0,21777.9,9198.6,,28270.6,58840.0,,9268.0,,,,-3684.0,-7398.1,-19977.4,,-905.4,29664.0,,,,,True,True,False,,True,False,
12059,434,1008.0,,,,667.0,387.9,108.3,,,,,574.0,,,,233.0,-46.1,-325.7,,,,,,,,True,True,True,,,,
12061,3542,5411.0,,,,2907.0,8622.8,373.5,,2975.1,16802.0,,1869.0,,,,-635.0,5080.8,-3168.5,,-566.9,13260.0,,,,,True,False,False,,True,False,
12063,1117,1827.0,,,,1377.0,2211.2,0.0,,1357.5,,,710.0,,,,260.0,1094.2,-1117.0,,240.5,,,,,,True,False,False,,True,,
12065,358,609.0,,,,284.0,1363.6,0.0,,,,,251.0,,,,-74.0,1005.6,-358.0,,,,,,,,True,False,False,,,,
12067,147,154.0,,,,162.0,83.3,0.0,,,,,7.0,,,,15.0,-63.7,-147.0,,,,,,,,False,False,False,,,,
12069,7797,10353.0,,,,7015.0,9025.8,1400.2,,11747.0,19525.0,,2556.0,,,,-782.0,1228.8,-6396.8,,3950.0,11728.0,,,,,True,True,False,,False,False,
12071,15179,19166.0,,,,12677.0,12537.9,2685.4,,12193.6,29200.0,,3987.0,,,,-2502.0,-2641.1,-12493.6,,-2985.4,14021.0,,,,,True,True,False,,True,False,
12073,8582,10717.0,,,,5637.0,17120.3,2705.2,,4750.4,0.0,,2135.0,,,,-2945.0,8538.3,-5876.8,,-3831.6,-8582.0,,,,,False,False,False,,False,False,
12075,884,1001.0,,,,685.0,955.6,62.7,,,,,117.0,,,,-199.0,71.6,-821.3,,,,,,,,False,True,False,,,,
12077,271,399.0,,,,231.0,553.3,0.0,,,,,128.0,,,,-40.0,282.3,-271.0,,,,,,,,True,False,False,,,,
